ID;SPOORTAK_IDENTIFICATIE;DOELGROEP;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;LOKALE_SNELHEID;DATUM_VERWERKING
172491249;603_153AR_3.4;T;0;0,063;80;2019-12-11
172491250;603_153AR_3.4;T;0,063;0,221;90;2019-12-11
172491251;603_153AR_3.4;T;0,221;0,503;100;2019-12-11
172491252;603_153BV_3.4;T;0;0,01;40;2019-12-11
172491253;603_155AL_3.4;T;0;0,055;40;2019-12-11
172491254;603_155AR_3.4;T;0;0,394;40;2019-12-11
172491255;603_155BqV_3.5;T;0;0,034;40;2019-12-11
172491256;603_157L_3.5;T;0;0,274;40;2019-12-11
172491257;603_157R_3.5;T;0;0,299;40;2019-12-11
172491302;603_183BV_4.1;T;0,5;1,499;110;2019-12-11
172491009;139_333R_176.3;T;0;0,08;80;2019-12-11
172491010;139_333R_176.3;T;0,08;0,922;80;2019-12-11
172491011;525_1301AR_180.4;T;0;0,102;80;2019-12-11
172491012;525_1301AV_180.4;T;0;0,032;100;2019-12-11
172491013;525_1301AV_180.4;T;0,032;0,23;120;2019-12-11
172491014;525_1301AV_180.4;T;0,23;1,197;120;2019-12-11
172491015;525_1301BL_180.5;T;0;0,132;80;2019-12-11
172491016;525_1301BV_180.5;T;0;0,023;80;2019-12-11
172491017;525_1303AR_180.4;T;0;0,133;80;2019-12-11
172491018;525_1303AV_180.4;T;0;0,002;80;2019-12-11
172491019;525_1303AV_180.4;T;0,002;0,2;120;2019-12-11
172491020;525_1303AV_180.4;T;0,2;1,167;120;2019-12-11
172487117;309_153V_5.8;T;0;0,447;40;2019-12-11
172487118;309_8302L_6.1;T;0;0,231;40;2019-12-11
172487119;309_8302R_6.1;T;0;0,233;40;2019-12-11
172487120;309_8302V_6.1;T;0;0,163;40;2019-12-11
172487121;309_8303V_5.9;T;0;0,03;40;2019-12-11
172491154;206_103V_12.7;T;0,004;0,152;140;2019-12-11
172491155;206_103V_12.7;T;0,152;4,847;140;2019-12-11
172491156;206_103V_12.7;T;4,847;5,048;140;2019-12-11
172491157;206_103V_12.7;T;5,048;5,067;60;2019-12-11
172491158;206_121L_17.7;T;0;0,128;60;2019-12-11
172491159;206_121L_17.7;T;0,128;0,318;60;2019-12-11
172491160;206_121L_17.7;T;0,318;0,449;60;2019-12-11
172491161;206_121R_17.7;T;0;0,131;60;2019-12-11
172491162;206_121R_17.7;T;0,131;0,32;60;2019-12-11
172491163;206_121R_17.7;T;0,32;0,449;60;2019-12-11
172491164;206_123V_18.2;T;0;0,019;60;2019-12-11
172491165;206_123V_18.2;T;0,019;0,244;140;2019-12-11
172491454;545_75BL_22.3;T;0,071;0,882;80;2019-12-11
172491455;545_75BL_22.3;T;0,882;0,908;130;2019-12-11
172491456;545_75BL_22.3;T;0,908;20,195;130;2019-12-11
172491477;545_91AR_22.3;T;0;0,328;40;2019-12-11
172491478;545_91BqV_22.4;T;0;0,034;40;2019-12-11
172491479;545_93AL_22.4;T;0;0,045;40;2019-12-11
172486832;501_951R_80.4;T;0;0,167;40;2019-12-11
172486833;501_951V_80.4;T;0;0,03;40;2019-12-11
172486834;550_954L_25.0;T;0;0,323;40;2019-12-11
172486835;550_954R_25.0;T;0;0,274;40;2019-12-11
172486836;550_954V_25.0;T;0;0,056;40;2019-12-11
172487124;604_7AV_47.4;T;0;0,77;130;2019-12-11
172487125;604_7AV_47.4;T;0,77;1,426;140;2019-12-11
172487126;604_7BL_47.4;T;0;0,834;130;2019-12-11
172487127;604_7BL_47.4;T;0,834;1,492;140;2019-12-11
172487128;604_7BV_47.4;T;0;0,012;130;2019-12-11
172487129;604_13AL_47.5;T;0;0,062;40;2019-12-11
172487130;604_13AR_47.5;T;0;0,274;130;2019-12-11
172487131;604_13AR_47.5;T;0,274;0,728;130;2019-12-11
172487132;604_13AR_47.5;T;0,728;1,118;60;2019-12-11
172491539;545_181BV_23.3;T;0;0,041;40;2019-12-11
172491540;545_183V_23.4;T;0;0,059;40;2019-12-11
172491528;545_153AL_23.0;T;0;0,053;40;2019-12-11
172491529;545_153AR_23.0;T;0;0,041;40;2019-12-11
172491530;545_153BR_23.0;T;0;0,064;40;2019-12-11
172491966;607_73L_43.8;T;0;0,123;40;2019-12-11
172491967;607_73R_43.8;T;0;0,236;40;2019-12-11
172491970;607_904R_43.4;T;0;0,039;40;2019-12-11
172491971;607_904V_43.4;T;0;0,071;40;2019-12-11
172491972;607_905L_43.4;T;0;0,551;40;2019-12-11
172491973;607_905R_43.4;T;0;0,552;40;2019-12-11
172491974;607_906L_44.0;T;0;0,042;40;2019-12-11
172491975;607_906V_44.0;T;0;0,26;40;2019-12-11
172491976;822_7207L_102.5;T;0;0,365;40;2019-12-11
172491977;822_7207R_102.5;T;0;0,37;40;2019-12-11
172491978;822_7211V_102.8;T;0;0,189;40;2019-12-11
172491612;545_906BL_22.0;T;0;0,044;40;2019-12-11
172491613;545_906BR_22.0;T;0;0,4;40;2019-12-11
172491614;545_907L_21.9;T;0;0,363;40;2019-12-11
172491615;545_907R_21.9;T;0;0,062;40;2019-12-11
172491616;545_908L_21.8;T;0;0,316;40;2019-12-11
172491617;545_908R_21.8;T;0;0,061;40;2019-12-11
172491618;545_909L_21.8;T;0;0,255;40;2019-12-11
172491619;545_910L_22.1;T;0;0,121;40;2019-12-11
172482378;486_801V_76.6;T;0;0,187;40;2019-12-11
172482379;486_803L_76.6;T;0;0,317;40;2019-12-11
172482380;486_806V_77.1;T;0;0,026;40;2019-12-11
172482381;486_901AL_75.4;T;0;0,023;40;2019-12-11
172482382;486_901AR_75.4;T;0;0,028;40;2019-12-11
172482383;486_901ApV_75.4;T;0;0,032;40;2019-12-11
172482384;486_901BL_75.4;T;0;0,053;40;2019-12-11
172482385;486_901BR_75.4;T;0;0,127;40;2019-12-11
172482386;486_902L_75.4;T;0;0,538;40;2019-12-11
172482387;486_902R_75.4;T;0;0,583;40;2019-12-11
172482388;486_903L_75.4;T;0;0,668;40;2019-12-11
172482389;486_903R_75.4;T;0;0,087;40;2019-12-11
172481680;588_415BV_2.9;T;0;0,542;60;2019-12-11
172481681;588_417AL_2.9;T;0;0,051;40;2019-12-11
172481682;588_417BV_2.9;T;0;0,521;60;2019-12-11
172481683;526_429AR_3.4;T;0;0,07;60;2019-12-11
172482195;586_221AL_80.9;T;0;0,059;40;2019-12-11
172482196;586_221AR_80.9;T;0;0,059;40;2019-12-11
172482197;586_221BV_81.0;T;0;0,082;40;2019-12-11
172482198;586_223V_81.0;T;0;0,082;40;2019-12-11
172482199;586_231AL_81.0;T;0;0,066;40;2019-12-11
172482200;586_231AR_81.0;T;0;0,062;40;2019-12-11
172482221;586_261BV_81.1;T;0;0,09;40;2019-12-11
172482222;586_263AR_81.1;T;0;0,067;40;2019-12-11
172482223;586_263BV_81.2;T;0;0,033;40;2019-12-11
172482224;586_265L_81.1;T;0;0,079;40;2019-12-11
172482225;586_265R_81.1;T;0;0,319;40;2019-12-11
172482226;586_273L_81.2;T;0;0,022;40;2019-12-11
172482227;586_273R_81.2;T;0;0,018;40;2019-12-11
172482228;586_273pV_81.2;T;0;0,031;40;2019-12-11
172481941;133_1063AR_13.8;T;0;0,103;80;2019-12-11
172481942;133_1063BV_13.9;T;0;0,652;80;2019-12-11
172481943;133_1065L_13.9;T;0;0,672;60;2019-12-11
172481944;133_1065R_13.9;T;0;0,097;80;2019-12-11
172481945;133_1067AL_13.9;T;0;0,093;60;2019-12-11
172481946;133_1067AR_13.9;T;0;0,13;80;2019-12-11
172481947;133_1067AR_13.9;T;0,13;0,668;80;2019-12-11
172481948;133_1067BV_14.0;T;0;0,037;80;2019-12-11
172481949;133_1067BV_14.0;T;0,037;0,473;80;2019-12-11
172481950;133_1071L_14.6;T;0;0,1;80;2019-12-11
172481951;133_1071V_14.6;T;0;0,067;80;2019-12-11
172481952;133_1071V_14.6;T;0,067;0,286;130;2019-12-11
172481953;133_1071V_14.6;T;0,286;0,478;130;2019-12-11
172481954;133_1073AR_14.5;T;0;0,104;60;2019-12-11
172481345;021_39R_67.2;T;0,906;1,171;40;2019-12-11
172481346;506_39AR_43.2;T;0;0,045;40;2019-12-11
172481347;506_39BpV_43.2;T;0;0,034;40;2019-12-11
172481329;608_35L_87.9;T;0,488;0,652;70;2019-12-11
172481330;608_35R_87.9;T;0;0,097;60;2019-12-11
172481331;608_35R_87.9;T;0,097;0,488;70;2019-12-11
172481332;608_35R_87.9;T;0,488;0,556;70;2019-12-11
172481333;506_37AR_43.2;T;0;0,054;40;2019-12-11
172481334;021_37AL_67.0;T;0;1,396;130;2019-12-11
172481335;021_37AR_67.0;T;0;0,103;80;2019-12-11
172481336;608_37AL_88.0;T;0;0,516;40;2019-12-11
172481337;608_37AR_88.0;T;0;0,052;40;2019-12-11
172481338;506_37BL_43.2;T;0;0,041;40;2019-12-11
172481339;506_37BqV_43.2;T;0;0,034;40;2019-12-11
172481340;021_37BV_67.1;T;0;0,048;130;2019-12-11
172481341;608_37BL_88.1;T;0;0,077;40;2019-12-11
172481342;608_37BqV_88.1;T;0;0,034;40;2019-12-11
172481343;021_39L_67.2;T;0;1,171;130;2019-12-11
172481344;021_39R_67.2;T;0;0,906;80;2019-12-11
172481373;506_59L_43.3;T;0;0,745;40;2019-12-11
172481374;506_59R_43.3;T;0;0,04;40;2019-12-11
172481375;608_59AL_88.5;T;0;0,05;40;2019-12-11
172481703;050_463AR_4.2;T;0,334;3,606;130;2019-12-11
172481704;050_463BV_4.3;T;0;0,016;130;2019-12-11
172481705;050_465R_4.3;T;0;0,047;130;2019-12-11
172491522;545_135BV_23.0;T;0;0,279;40;2019-12-11
172491523;545_137AR_23.0;T;0;0,065;40;2019-12-11
172491524;545_137BV_23.0;T;0;0,286;40;2019-12-11
172491525;545_151AL_22.9;T;0;0,052;40;2019-12-11
172491526;545_151AR_22.9;T;0;0,144;40;2019-12-11
172490996;139_317AR_175.2;T;0;0,068;80;2019-12-11
172491221;603_103BV_2.9;T;0;0,308;40;2019-12-11
172481711;506_505L_42.9;T;0;0,094;40;2019-12-11
172481712;506_506L_43.0;T;0;0,58;40;2019-12-11
172481713;506_506R_43.0;T;0;0,04;40;2019-12-11
172481714;506_507L_43.0;T;0;0,542;40;2019-12-11
172481715;506_528V_43.6;T;0;0,046;40;2019-12-11
172482201;586_231BV_81.0;T;0;0,024;40;2019-12-11
172482202;586_233V_81.0;T;0;0,054;40;2019-12-11
172482203;586_235AL_81.0;T;0;0,06;40;2019-12-11
172482204;586_235AR_81.0;T;0;0,064;40;2019-12-11
172482205;586_235BV_81.0;T;0;0,004;40;2019-12-11
172482206;586_237V_81.0;T;0;0,0;40;2019-12-11
172482207;586_239AL_81.0;T;0;0,063;40;2019-12-11
172482208;586_239AR_81.0;T;0;0,063;40;2019-12-11
172482209;586_239BL_81.1;T;0;0,062;40;2019-12-11
172482210;586_239BV_81.1;T;0;0,004;40;2019-12-11
172482211;586_241AL_81.0;T;0;0,062;40;2019-12-11
172491521;545_135BR_23.0;T;0;0,065;40;2019-12-11
172481401;506_73L_43.3;T;0;0,377;40;2019-12-11
172481402;506_73R_43.3;T;0;0,754;40;2019-12-11
172481403;506_77AL_43.8;T;0;0,179;40;2019-12-11
172481404;506_77AR_43.8;T;0;0,063;40;2019-12-11
172481405;506_77BL_43.9;T;0;0,393;40;2019-12-11
172481406;506_77BV_43.9;T;0;0,041;40;2019-12-11
172481407;506_79L_43.9;T;0;0,109;40;2019-12-11
172481408;506_79R_43.9;T;0;0,14;40;2019-12-11
172481409;506_81V_43.9;T;0;0,005;40;2019-12-11
172481410;506_83L_43.9;T;0;0,146;40;2019-12-11
172481741;506_563L_43.6;T;0;0,535;40;2019-12-11
172481742;506_563R_43.6;T;0;0,572;40;2019-12-11
172481743;506_564L_43.6;T;0;0,576;40;2019-12-11
172481744;506_564R_43.6;T;0;0,578;40;2019-12-11
172481745;506_565V_43.7;T;0;0,549;40;2019-12-11
172481746;506_568V_43.7;T;0;0,029;40;2019-12-11
172481747;506_569AL_43.6;T;0;0,04;40;2019-12-11
172481748;506_569AR_43.6;T;0;0,029;40;2019-12-11
172481450;506_121AR_44.1;T;0;0,053;40;2019-12-11
172491643;545_925V_22.3;T;0;0,119;40;2019-12-11
172491644;545_926L_22.1;T;0;0,256;40;2019-12-11
172491645;545_926V_22.1;T;0;0,043;40;2019-12-11
172491646;545_928L_22.3;T;0;0,063;40;2019-12-11
172491647;545_928R_22.3;T;0;0,027;40;2019-12-11
172491648;545_929L_22.2;T;0;0,311;40;2019-12-11
172491649;545_929R_22.2;T;0;0,078;40;2019-12-11
172491650;545_930R_22.2;T;0;0,297;40;2019-12-11
172491651;545_930V_22.2;T;0;0,274;40;2019-12-11
172490997;139_317BV_175.3;T;0;2,224;120;2019-12-11
172490998;139_319AL_175.2;T;0;0,165;80;2019-12-11
172490999;139_319AL_175.2;T;0,165;0,175;120;2019-12-11
172491857;031_265L_29.9;T;0;0,069;40;2019-12-11
172491858;031_265L_29.9;T;0,069;0,23;80;2019-12-11
172491859;031_265L_29.9;T;0,23;0,8;80;2019-12-11
172491860;031_265R_29.9;T;0;0,682;130;2019-12-11
172491861;031_265R_29.9;T;0,682;0,8;80;2019-12-11
172491021;525_1303BL_180.5;T;0;0,102;80;2019-12-11
172491022;525_1303BV_180.5;T;0;0,023;80;2019-12-11
172491273;603_171R_3.9;T;0;0,144;40;2019-12-11
172491274;603_171V_3.9;T;0;0,063;40;2019-12-11
172491275;603_173AL_3.8;T;0;0,053;100;2019-12-11
172491276;603_173AR_3.8;T;0;0,041;40;2019-12-11
172491277;603_173BL_3.9;T;0;0,053;100;2019-12-11
172491278;603_173BpV_3.9;T;0;0,034;40;2019-12-11
172491279;603_175AL_3.8;T;0;0,065;40;2019-12-11
172491280;603_175AV_3.8;T;0;0,006;100;2019-12-11
172491281;603_175BV_3.9;T;0;0,058;100;2019-12-11
172491311;603_902L_4.1;T;0;0,281;40;2019-12-11
172491717;801_903V_8.4;T;0;0,653;40;2019-12-11
172491718;801_904R_8.3;T;0;0,478;40;2019-12-11
172491719;801_904V_8.3;T;0;0,04;40;2019-12-11
172491720;801_905R_8.3;T;0;0,593;40;2019-12-11
172491721;801_905V_8.3;T;0;0,009;40;2019-12-11
172491722;801_919L_8.3;T;0;0,05;40;2019-12-11
172491723;801_919R_8.3;T;0;0,393;40;2019-12-11
172491463;545_81AL_22.3;T;0;0,041;40;2019-12-11
172491464;545_81AR_22.3;T;0;0,041;80;2019-12-11
172491483;545_93BqV_22.5;T;0;0,034;40;2019-12-11
172491484;545_95L_22.4;T;0;0,03;40;2019-12-11
172491485;545_95R_22.4;T;0;0,043;40;2019-12-11
172491195;603_81AL_2.5;T;0;0,417;40;2019-12-11
172491196;603_81AR_2.5;T;0;0,037;40;2019-12-11
172491197;603_81BpV_2.5;T;0;0,031;40;2019-12-11
172491198;603_83L_2.5;T;0;0,072;40;2019-12-11
172491457;545_75BqV_22.3;T;0;0,034;40;2019-12-11
172491458;545_77L_22.3;T;0;0,082;40;2019-12-11
172491459;545_77qV_22.3;T;0;0,034;40;2019-12-11
172491460;545_79AL_22.3;T;0;0,041;40;2019-12-11
172491461;545_79AR_22.3;T;0;0,122;80;2019-12-11
172491462;545_79BpV_22.3;T;0;0,034;40;2019-12-11
172491199;603_83R_2.5;T;0;0,021;40;2019-12-11
172491200;603_85L_2.5;T;0;0,175;40;2019-12-11
172491201;603_85R_2.5;T;0;0,067;40;2019-12-11
172491202;603_87AL_2.6;T;0;0,088;40;2019-12-11
172491203;603_87AL_2.6;T;0,088;0,473;80;2019-12-11
172491204;603_87AL_2.6;T;0,473;0,666;80;2019-12-11
172491205;603_87AR_2.6;T;0;0,049;40;2019-12-11
172491206;603_87BL_2.7;T;0;0,028;40;2019-12-11
172491207;603_87BqV_2.7;T;0;0,034;40;2019-12-11
172491208;603_89L_2.6;T;0;0,404;40;2019-12-11
172491209;603_89L_2.6;T;0,404;0,506;60;2019-12-11
172491210;603_89R_2.6;T;0;0,405;40;2019-12-11
172491211;603_89R_2.6;T;0,405;0,508;60;2019-12-11
172491541;545_185AL_23.3;T;0;0,52;40;2019-12-11
172491542;545_185AR_23.3;T;0;0,065;40;2019-12-11
172491543;545_185BL_23.4;T;0;0,059;40;2019-12-11
172491544;545_185BV_23.4;T;0;0,369;40;2019-12-11
172491545;545_187AR_23.3;T;0;0,048;40;2019-12-11
172491546;545_187BqV_23.4;T;0;0,034;40;2019-12-11
172491547;545_189AL_23.4;T;0;0,318;40;2019-12-11
172491548;545_189AR_23.4;T;0;0,075;40;2019-12-11
172491549;545_189BV_23.4;T;0;0,277;40;2019-12-11
172491245;603_151AR_3.4;T;0;0,041;40;2019-12-11
172491551;545_197R_23.4;T;0;0,745;40;2019-12-11
172491552;545_197V_23.4;T;0;0,031;40;2019-12-11
172491553;545_199V_23.4;T;0;0,069;40;2019-12-11
172491554;545_201L_23.4;T;0;0,604;40;2019-12-11
172491555;545_201R_23.4;T;0;0,603;40;2019-12-11
172491556;545_201V_23.4;T;0;0,058;40;2019-12-11
172491557;545_203AL_23.4;T;0;0,081;40;2019-12-11
172491558;545_203AR_23.4;T;0;0,048;40;2019-12-11
172491559;545_203ApV_23.4;T;0;0,034;40;2019-12-11
172491620;545_910R_22.1;T;0;0,096;40;2019-12-11
172491621;545_911L_22.0;T;0;0,074;40;2019-12-11
172491622;545_912L_21.9;T;0;0,143;40;2019-12-11
172491623;545_912R_21.9;T;0;0,143;40;2019-12-11
172491571;545_213AR_23.6;T;0;0,084;40;2019-12-11
172491572;545_213BV_23.6;T;0;0,037;40;2019-12-11
172486601;501_127L_80.8;T;0;0,347;40;2019-12-11
172486602;501_127R_80.8;T;0;0,347;40;2019-12-11
172486603;501_127V_80.8;T;0;0,039;40;2019-12-11
172486604;501_129L_80.8;T;0;0,032;40;2019-12-11
172486605;501_131V_80.6;T;0;0,037;40;2019-12-11
172486606;501_133qV_80.7;T;0;0,032;40;2019-12-11
172486607;501_135L_80.7;T;0;0,072;40;2019-12-11
172486608;501_135R_80.7;T;0;0,056;40;2019-12-11
172486609;501_135V_80.7;T;0;0,026;40;2019-12-11
172486610;501_137R_80.7;T;0;0,079;40;2019-12-11
172486611;501_137V_80.7;T;0;0,026;40;2019-12-11
172486612;501_139R_80.7;T;0;0,06;40;2019-12-11
172487461;011_441AR_67.2;T;0;0,057;40;2019-12-11
172487462;011_441BV_67.2;T;0;0,009;130;2019-12-11
172487463;011_443L_67.2;T;0;0,139;130;2019-12-11
172486631;501_151L_80.7;T;0;0,227;40;2019-12-11
172486632;501_151R_80.7;T;0;0,102;40;2019-12-11
172486633;550_155V_26.5;T;0;0,033;40;2019-12-11
172486634;550_157R_26.5;T;0;0,183;40;2019-12-11
172486635;550_157V_26.5;T;0;0,031;40;2019-12-11
172486636;550_157V_26.5;T;0,031;0,081;60;2019-12-11
172486637;550_157V_26.5;T;0,081;0,601;100;2019-12-11
172481926;133_1045BL_13.6;T;0;3,43;130;2019-12-11
172481927;133_1045BV_13.6;T;0;0,316;130;2019-12-11
172481928;133_1045BV_13.6;T;0,316;0,341;130;2019-12-11
172481929;133_1045BV_13.6;T;0,341;0,377;80;2019-12-11
172481930;133_1047AL_13.3;T;0;0,103;onbekend;2019-12-11
172481931;133_1047AR_13.3;T;0;0,356;130;2019-12-11
172481932;133_1047AR_13.3;T;0,356;0,391;130;2019-12-11
172481933;133_1047AR_13.3;T;0,391;0,407;80;2019-12-11
172481934;133_1047BR_13.5;T;0;3,427;130;2019-12-11
172486562;550_91L_25.8;T;0;0,041;40;2019-12-11
172486551;550_83AL_25.6;T;0;0,262;40;2019-12-11
172481322;608_33L_87.9;T;0;0,656;40;2019-12-11
172481323;608_33R_87.9;T;0;0,078;40;2019-12-11
172481324;506_35L_43.2;T;0;0,184;40;2019-12-11
172481325;506_35R_43.2;T;0;0,307;40;2019-12-11
172481688;526_433BV_3.5;T;0;0,481;60;2019-12-11
172481689;526_433BV_3.5;T;0,481;0,612;60;2019-12-11
172481690;526_435R_3.5;T;0;0,426;60;2019-12-11
172481691;526_435R_3.5;T;0,426;0,455;60;2019-12-11
172481692;526_437L_3.5;T;0;0,54;60;2019-12-11
172481693;526_437R_3.5;T;0;0,627;60;2019-12-11
172481694;526_453AL_3.9;T;0;0,243;60;2019-12-11
172481695;526_453AR_3.9;T;0;0,092;40;2019-12-11
172481696;526_453BV_4.0;T;0;0,083;60;2019-12-11
172481697;526_455V_4.1;T;0;0,131;60;2019-12-11
172481303;608_27AL_87.7;T;0,742;0,878;70;2019-12-11
172481304;608_27AR_87.7;T;0;0,048;40;2019-12-11
172481305;608_27BV_87.7;T;0;0,009;60;2019-12-11
172481306;506_29L_43.2;T;0;0,301;130;2019-12-11
172481348;506_41AL_43.2;T;0;0,041;40;2019-12-11
172481349;506_41AR_43.2;T;0;0,045;40;2019-12-11
172481350;506_41BL_43.3;T;0;0,04;40;2019-12-11
172481351;506_41BpV_43.3;T;0;0,032;40;2019-12-11
172481352;506_43R_43.2;T;0;0,072;40;2019-12-11
172481686;526_433AR_3.4;T;0;0,089;60;2019-12-11
172481687;526_433BL_3.5;T;0;0,083;60;2019-12-11
172481706;050_465R_4.3;T;0,047;2,664;130;2019-12-11
172481707;506_503L_42.8;T;0;0,054;40;2019-12-11
