ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_VAN;SPOORTAK_TOT;DATUM_VERWERKING;DATUM_METING;BOOGSTRAAL_VAN;BOOGSTRAAL_TOT;ELEMENTTYPE;BOOG_ID
39;078_207L_64.9;0,042;0,082;01-12-2019;01-12-2019;330;330;BOOG;078_w207l-s451a_64.968
40;078_207L_64.9;0,178;0,255;01-02-2016;01-02-2016;3750;3750;BOOG;078_451a_65.005
41;078_207L_64.9;0,255;0,316;01-02-2016;01-02-2016;800;800;BOOG;078_451a_64.989
42;078_207L_64.9;0,316;0,406;01-02-2016;01-02-2016;1100;1100;BOOG;078_451a_65.018
43;078_207L_64.9;0,406;0,474;01-12-2019;01-12-2019;1850;1850;BOOG;078_451a_64.996
44;078_207L_64.9;0,474;0,51;01-12-2019;01-12-2019;1050;1050;BOOG;078_451a_64.964
45;078_207L_64.9;0,51;0,594;01-12-2019;01-12-2019;1450;1450;BOOG;078_451a_65.012
46;078_207L_64.9;0,594;0,735;01-12-2019;01-12-2019;1100;1100;BOOG;078_451a_65.069
47;078_207L_64.9;0,755;0,815;01-12-2019;01-12-2019;820;820;BOOG;078_451b_64.988
48;078_207L_64.9;0,825;0,875;01-12-2019;01-12-2019;10000;10000;BOOG;078_451b_64.978
49;078_207L_64.9;0,94;0,983;01-12-2019;01-12-2019;460;460;BOOG;078_451b_64.971
50;078_207L_64.9;0,984;1,009;01-12-2019;01-12-2019;1120;1120;BOOG;078_451b_64.953
51;078_207R_64.9;0,252;0,437;01-04-2018;01-04-2018;1042;1042;BOOG;078_452_65.113
52;078_207R_64.9;0,437;0,592;01-04-2018;01-04-2018;1688;1688;BOOG;078_452_65.083
53;078_207R_64.9;0,592;0,82;01-04-2018;01-04-2018;1045;1045;BOOG;078_452_65.156
54;078_207R_64.9;0,82;0,941;01-04-2018;01-04-2018;1315;1315;BOOG;078_452_65.049
55;078_207R_64.9;0,993;1,007;01-04-2018;01-04-2018;1213;1213;BOOG;078_229_64.942
56;078_207R_64.9;1,007;1,033;01-04-2018;01-04-2018;1246;1246;BOOG;078_229_64.954
57;078_207R_64.9;1,033;1,053;01-04-2018;01-04-2018;1246;1246;BOOG;078_229_64.948
58;078_209L_64.9;0,125;0,175;01-04-2018;01-04-2018;-1625;-1625;BOOG;078_453a_64.982
59;078_209L_64.9;0,292;0,446;01-05-2018;01-05-2018;858;858;BOOG;078_453a_65.086
60;078_209L_64.9;0,502;0,571;01-05-2018;01-05-2018;1705;1705;BOOG;078_453a_65.001
61;078_209L_64.9;0,591;0,733;01-05-2018;01-05-2018;1057;1057;BOOG;078_s453a-w227r_65.074
62;078_209L_64.9;0,733;0,751;01-05-2018;01-05-2018;1057;1057;BOOG;078_s453a-w227r_64.95
63;078_209L_64.9;0,751;0,765;01-05-2018;01-05-2018;1057;1057;BOOG;078_s453a-w227r_64.946
64;078_209R_64.9;0,003;0,045;01-04-2018;01-04-2018;725;725;BOOG;078_209_64.974
65;078_209R_64.9;0,065;0,096;01-12-2019;01-12-2019;-725;-725;BOOG;078_w209r-s454_64.963
66;078_209R_64.9;0,123;0,181;01-12-2019;01-12-2019;-1620;-1620;BOOG;078_454_64.99
67;078_209R_64.9;0,232;0,261;01-02-2016;01-02-2016;5500;5500;BOOG;078_454_64.961
68;078_209R_64.9;0,379;0,47;01-05-2018;01-05-2018;1112;1112;BOOG;078_454_65.023
69;078_209R_64.9;0,47;0,541;01-05-2018;01-05-2018;1730;1730;BOOG;078_454_65.003
70;078_209R_64.9;0,541;0,624;01-05-2018;01-05-2018;940;940;BOOG;078_454_65.015
71;078_209R_64.9;0,707;0,727;01-05-2018;01-05-2018;-400;-400;BOOG;078_s454-w227l_64.952
72;078_209R_64.9;0,727;0,732;01-05-2018;01-05-2018;1057;1057;BOOG;078_s454-w227l_64.937
73;078_209R_64.9;0,736;0,749;01-05-2018;01-05-2018;190;190;BOOG;078_227_64.945
74;078_209R_64.9;0,749;0,763;01-05-2018;01-05-2018;1057;1057;BOOG;078_227_64.946
75;078_227V_65.7;0;0,018;01-05-2018;01-05-2018;1057;1057;BOOG;078_453b_65.713
76;078_227V_65.7;0,042;0,123;01-05-2018;01-05-2018;1170;1170;BOOG;078_453b_65.776
77;078_227V_65.7;0,123;0,277;01-05-2018;01-05-2018;1351;1351;BOOG;078_453b_65.849
78;078_227V_65.7;0,317;0,322;01-05-2018;01-05-2018;1010;1010;BOOG;078_s453b-w231Bl_65.7
79;078_229V_66.0;0;0,008;01-04-2018;01-04-2018;1196;1196;BOOG;078_w229v-w231Av_65.986
80;078_231AL_66.0;0,002;0,015;01-04-2018;01-04-2018;1226;1226;BOOG;078_231A_66.0
81;078_231AL_66.0;0,015;0,033;01-04-2018;01-04-2018;1226;1226;BOOG;078_231A_66.005
82;078_231AL_66.0;0,033;0,038;01-04-2018;01-04-2018;1226;1226;BOOG;078_231A_65.992
83;078_231AL_66.0;0,108;0,162;01-04-2018;01-04-2018;1146;1146;BOOG;078_w231Al-w243Av_66.041
84;078_231AL_66.0;0,162;0,349;01-04-2018;01-04-2018;1199;1199;BOOG;078_w231Al-w243Av_66.174
85;078_231AL_66.0;0,349;0,409;01-04-2018;01-04-2018;1214;1214;BOOG;078_w231Al-w243Av_66.047
86;078_231AL_66.0;0,409;0,491;01-04-2018;01-04-2018;1142;1142;BOOG;078_w231Al-w243Av_66.069
87;078_231AL_66.0;0,779;0,792;01-04-2018;01-04-2018;30000;30000;BOOG;078_w231Al-w243Av_66.0
88;078_231AL_66.0;0,925;0,97;01-04-2018;01-04-2018;-30000;-30000;BOOG;078_w231Al-w243Av_66.032
89;078_231AL_66.0;1,323;1,342;01-04-2018;01-04-2018;-30000;-30000;BOOG;078_w231Al-w243Av_66.006
90;078_231AL_66.0;1,467;1,512;01-04-2018;01-04-2018;-1485;-1485;BOOG;078_w231Al-w243Av_66.032
91;078_231AL_66.0;1,632;1,74;01-04-2018;01-04-2018;1179;1179;BOOG;078_w231Al-w243Av_66.095
92;078_231AL_66.0;1,861;1,9;01-04-2018;01-04-2018;-1260;-1260;BOOG;078_w231Al-w243Av_66.026
93;078_231AL_66.0;2,166;2,167;01-04-2018;01-04-2018;-25000;-25000;BOOG;078_w231Al-w243Av_65.988
94;078_231AL_66.0;2,781;2,792;01-04-2018;01-04-2018;25000;25000;BOOG;078_w231Al-w243Av_65.998
95;078_231AL_66.0;3,173;3,204;01-04-2018;01-04-2018;20000;20000;BOOG;078_w231Al-w243Av_66.018
96;078_231AL_66.0;3,204;3,25;01-04-2018;01-04-2018;-20000;-20000;BOOG;078_w231Al-w243Av_66.033
97;078_231AL_66.0;3,28;3,293;01-04-2018;01-04-2018;-20000;-20000;BOOG;078_w231Al-w243Av_66.0
98;078_231AL_66.0;3,471;3,669;01-04-2018;01-04-2018;-967;-967;BOOG;078_w231Al-w243Av_66.185
99;078_231BV_66.0;0,003;0,008;01-05-2018;01-05-2018;1010;1010;BOOG;078_w231Bv-w243Bl_66.053
100;078_231BV_66.0;0,008;0,019;01-05-2018;01-05-2018;1290;1290;BOOG;078_w231Bv-w243Bl_66.059
101;078_231BV_66.0;0,089;0,262;01-05-2018;01-05-2018;1185;1185;BOOG;078_w231Bv-w243Bl_66.221
102;078_231BV_66.0;0,262;0,287;01-05-2018;01-05-2018;1195;1195;BOOG;078_w231Bv-w243Bl_66.073
103;078_231BV_66.0;0,287;0,356;01-05-2018;01-05-2018;1210;1210;BOOG;078_w231Bv-w243Bl_66.117
104;078_231BV_66.0;0,356;0,428;01-05-2018;01-05-2018;1128;1128;BOOG;078_w231Bv-w243Bl_66.12
105;078_231BV_66.0;0,765;0,782;01-12-2019;01-12-2019;26980;26980;BOOG;078_w231Bv-w243Bl_66.065
106;078_231BV_66.0;0,873;0,905;01-04-2018;01-04-2018;-25000;-25000;BOOG;078_w231Bv-w243Bl_66.08
107;078_231BV_66.0;1,283;1,329;01-04-2018;01-04-2018;10000;10000;BOOG;078_w231Bv-w243Bl_66.094
108;078_231BV_66.0;1,42;1,479;01-04-2018;01-04-2018;-12500;-12500;BOOG;078_w231Bv-w243Bl_66.107
109;078_231BV_66.0;1,547;1,569;01-04-2018;01-04-2018;30000;30000;BOOG;078_w231Bv-w243Bl_66.07
110;078_231BV_66.0;1,64;1,679;01-04-2018;01-04-2018;-15000;-15000;BOOG;078_w231Bv-w243Bl_66.087
111;078_231BV_66.0;1,717;1,737;01-04-2018;01-04-2018;-10000;-10000;BOOG;078_w231Bv-w243Bl_66.068
112;078_231BV_66.0;1,831;1,874;01-04-2018;01-04-2018;12000;12000;BOOG;078_w231Bv-w243Bl_66.091
113;078_231BV_66.0;1,917;1,944;01-04-2018;01-04-2018;15000;15000;BOOG;078_w231Bv-w243Bl_66.075
114;078_231BV_66.0;1,994;2,024;01-04-2018;01-04-2018;-30000;-30000;BOOG;078_w231Bv-w243Bl_66.078
115;078_231BV_66.0;2,974;2,98;01-04-2018;01-04-2018;-10000;-10000;BOOG;078_w231Bv-w243Bl_66.054
116;078_231BV_66.0;3,207;3,215;01-04-2018;01-04-2018;10000;10000;BOOG;078_w231Bv-w243Bl_66.056
117;078_231BV_66.0;3,41;3,558;01-04-2018;01-04-2018;-954;-954;BOOG;078_w231Bv-w243Bl_66.196
118;079_161AL_15.2;0,045;0,048;01-09-2012;01-09-2012;725;725;BOOG;079_161A_15.181
119;079_161AL_15.2;0,104;0,105;01-10-2018;01-10-2018;-725;-725;BOOG;079_161B_15.179
120;079_163AL_15.0;0,059;0,116;01-09-2012;01-09-2012;-25000;-25000;BOOG;079_w163Al-s482_15.04
121;079_163AL_15.0;0,147;0,36;01-09-2012;01-09-2012;25000;25000;BOOG;079_482_15.196
122;079_163AL_15.0;0,388;0,596;01-04-2017;01-04-2017;-25000;-25000;BOOG;079_482_15.191
123;079_163AR_15.0;0,001;0,003;01-09-2012;01-09-2012;999999;999999;BOOG;079_163A_14.985
124;079_163AR_15.0;0,005;0,023;01-09-2012;01-09-2012;-250;-250;BOOG;079_163A_15.001
125;079_163AR_15.0;0,023;0,029;01-09-2012;01-09-2012;-195;-195;BOOG;079_163A_14.989
126;079_163AR_15.0;0,057;0,059;01-09-2012;01-09-2012;195;195;BOOG;079_163B_14.985
127;079_163AR_15.0;0,059;0,061;01-09-2012;01-09-2012;250;250;BOOG;079_163B_14.985
128;079_163BV_14.9;0,049;0,096;01-04-2017;01-04-2017;10000;10000;BOOG;079_w163Bv-s481_14.969
129;079_163BV_14.9;0,111;0,329;01-04-2017;01-04-2017;-10000;-10000;BOOG;079_481_15.14
130;079_163BV_14.9;0,34;0,351;01-04-2017;01-04-2017;10000;10000;BOOG;079_481_14.933
131;079_163BV_14.9;0,351;0,464;01-04-2017;01-04-2017;-10000;-10000;BOOG;079_481_15.035
132;079_163BV_14.9;0,471;0,529;01-04-2017;01-04-2017;13000;13000;BOOG;079_s481-w169Bl_14.98
133;079_163BV_14.9;0,529;0,56;01-04-2017;01-04-2017;-13000;-13000;BOOG;079_s481-w169Bl_14.953
134;079_163BV_14.9;0,56;0,567;01-04-2017;01-04-2017;9000;9000;BOOG;079_s481-w169Bl_14.929
135;079_169AL_14.4;0,001;0,029;01-09-2012;01-09-2012;999999;999999;BOOG;079_169A_14.416
136;079_169AR_14.4;0,005;0,023;01-09-2012;01-09-2012;-250;-250;BOOG;079_169A_14.406
137;079_169AR_14.4;0,023;0,029;01-09-2012;01-09-2012;-195;-195;BOOG;079_169A_14.394
138;079_169AR_14.4;0,029;0,033;01-11-2019;01-11-2019;14045;14045;BOOG;079_169A_14.392
139;079_169AR_14.4;0,033;0,039;01-11-2019;01-11-2019;-14047;-14047;BOOG;079_169A_14.394
140;079_169AR_14.4;0,057;0,059;01-03-2016;01-03-2016;195;195;BOOG;079_169B_14.39
141;079_169AR_14.4;0,059;0,061;01-03-2016;01-03-2016;250;250;BOOG;079_169B_14.39
142;079_171AL_14.3;0,005;0,023;01-09-2012;01-09-2012;250;250;BOOG;079_171A_14.311
143;079_171AL_14.3;0,023;0,029;01-09-2012;01-09-2012;195;195;BOOG;079_171A_14.299
144;079_171AL_14.3;0,057;0,059;01-09-2012;01-09-2012;-195;-195;BOOG;079_171B_14.295
145;079_171AL_14.3;0,059;0,061;01-09-2012;01-09-2012;-250;-250;BOOG;079_171B_14.295
146;079_171AR_14.3;0,529;0,6;01-09-2012;01-09-2012;511;511;BOOG;079_PB_14.364
147;079_171AR_14.3;0,793;0,945;01-09-2012;01-09-2012;10000;10000;BOOG;079_PB_14.445
148;079_171AR_14.3;0,969;1,146;01-04-2017;01-04-2017;-30000;-30000;BOOG;079_PB_14.47
149;079_171AR_14.3;1,191;1,283;01-04-2017;01-04-2017;4000;4000;BOOG;079_PB_14.385
150;079_171AR_14.3;1,728;1,806;01-04-2017;01-04-2017;-507;-507;BOOG;079_PB_14.371
151;079_171AR_14.3;2,224;2,269;01-09-2012;01-09-2012;988;988;BOOG;079_PB_14.338
152;079_171AR_14.3;2,269;2,389;01-09-2012;01-09-2012;960;960;BOOG;079_PB_14.413
153;079_171AR_14.3;2,568;2,747;01-09-2012;01-09-2012;-20000;-20000;BOOG;079_PB_14.472
154;079_171AR_14.3;2,755;2,922;01-09-2012;01-09-2012;20000;20000;BOOG;079_PB_14.46
155;079_171AR_14.3;3,105;3,135;01-09-2012;01-09-2012;1870;1870;BOOG;079_PB_14.323
156;079_171AR_14.3;3,35;3,37;01-09-2012;01-09-2012;2165;2165;BOOG;079_PB_14.313
157;079_171AR_14.3;3,554;3,656;01-09-2012;01-09-2012;1802;1802;BOOG;079_PB_14.395
158;079_171AR_14.3;4,848;5,234;01-09-2012;01-09-2012;20000;20000;BOOG;079_PB_14.679
159;079_171AR_14.3;5,478;5,629;01-09-2012;01-09-2012;-1206;-1206;BOOG;079_PB_14.444
160;079_171AR_14.3;6,737;6,815;01-09-2012;01-09-2012;20000;20000;BOOG;079_PB_14.371
161;079_171AR_14.3;6,818;6,896;01-09-2012;01-09-2012;-20000;-20000;BOOG;079_PB_14.371
162;079_171AR_14.3;6,898;7,839;01-09-2012;01-09-2012;20000;20000;BOOG;079_PB_15.234
163;079_171AR_14.3;7,85;7,897;01-09-2012;01-09-2012;20000;20000;BOOG;079_PB_14.34
164;079_171AR_14.3;7,909;7,956;01-09-2012;01-09-2012;-20000;-20000;BOOG;079_PB_14.34
165;073_905L_1.0;0,077;0,16;01-03-2016;01-03-2016;846;846;BOOG;073_607_1.117
166;073_905L_1.0;0,162;0,171;01-03-2016;01-03-2016;1000;1000;BOOG;073_607_1.043
167;074_1293AR_35.9;0,002;0,004;01-01-2012;01-01-2012;600;600;BOOG;074_1293A_35.869
168;074_1293AR_35.9;0,004;0,037;01-01-2012;01-01-2012;465;465;BOOG;074_1293A_35.9
169;074_1293AR_35.9;0,046;0,079;01-01-2012;01-01-2012;-465;-465;BOOG;074_1293B_35.9
170;074_1293AR_35.9;0,079;0,081;01-01-2012;01-01-2012;-600;-600;BOOG;074_1293B_35.869
171;074_1295AL_36.0;0,002;0,004;01-01-2012;01-01-2012;-600;-600;BOOG;074_1295A_35.978
172;074_1295AL_36.0;0,004;0,037;01-01-2012;01-01-2012;-465;-465;BOOG;074_1295A_36.009
173;074_1295AL_36.0;0,046;0,079;01-01-2012;01-01-2012;465;465;BOOG;074_1295B_36.009
174;074_1295AL_36.0;0,079;0,081;01-01-2012;01-01-2012;600;600;BOOG;074_1295B_35.978
175;075_143AR_57.1;0,003;0,045;01-11-2019;01-11-2019;725;725;BOOG;075_143A_57.129
176;075_143AR_57.1;0,063;0,105;01-05-2012;01-05-2012;-725;-725;BOOG;075_143B_57.129
177;076_1609R_11.4;0,087;0,218;01-07-2014;01-07-2014;1140;1140;BOOG;076_5_11.53
178;076_1609R_11.4;0,218;0,416;01-07-2014;01-07-2014;1175;1175;BOOG;076_5_11.597
179;076_1609R_11.4;0,416;0,551;01-07-2014;01-07-2014;1150;1150;BOOG;076_5_11.534
180;076_1611R_11.4;0,149;0,4;01-07-2014;01-07-2014;801;801;BOOG;076_4_11.691
181;076_1611R_11.4;0,525;0,558;01-07-2014;01-07-2014;300;300;BOOG;076_s4-w1639r_11.473
182;076_1615R_11.5;0,063;0,116;01-07-2014;01-07-2014;965;965;BOOG;076_3_11.545
183;076_1615R_11.5;0,116;0,177;01-07-2014;01-07-2014;789;789;BOOG;076_3_11.553
184;076_1615R_11.5;0,177;0,349;01-07-2014;01-07-2014;806;806;BOOG;076_3_11.664
185;076_1619R_11.6;0,059;0,213;01-08-2010;01-08-2010;596;596;BOOG;076_2_11.754
186;076_1619R_11.6;0,538;0,554;01-08-2010;01-08-2010;-25000;-25000;BOOG;076_2_11.616
187;076_1619R_11.6;0,584;0,603;01-08-2010;01-08-2010;25000;25000;BOOG;076_2_11.619
188;076_1621V_11.6;0;0,007;01-08-2010;01-08-2010;500;500;BOOG;076_w1621v-s1_11.654
189;076_1621V_11.6;0,032;0,081;01-08-2010;01-08-2010;600;600;BOOG;076_1_11.696
190;076_1621V_11.6;0,136;0,149;01-08-2010;01-08-2010;1150;1150;BOOG;076_1_11.66
191;076_1631BR_11.8;0,037;0,05;01-08-2010;01-08-2010;1000;1000;BOOG;076_6_11.832
192;076_1631BR_11.8;0,089;0,104;01-08-2010;01-08-2010;185;185;BOOG;076_6_11.834
193;076_1631BR_11.8;0,172;0,203;01-08-2010;01-08-2010;642;642;BOOG;076_6_11.85
194;076_1631BR_11.8;0,219;0,239;01-08-2010;01-08-2010;4000;4000;BOOG;076_6_11.839
195;076_1633BR_11.9;0,065;0,123;01-08-2010;01-08-2010;220;220;BOOG;076_7_11.952
196;076_1633BR_11.9;0,123;0,153;01-08-2010;01-08-2010;2161;2161;BOOG;076_7_11.924
197;076_1633BR_11.9;0,153;0,239;01-08-2010;01-08-2010;270;270;BOOG;076_7_11.98
198;076_1633BV_11.9;0,166;0,189;01-08-2010;01-08-2010;10000;10000;BOOG;076_w1633Bv-w1655v_11.917
199;076_1633BV_11.9;0,219;0,234;01-08-2010;01-08-2010;-10000;-10000;BOOG;076_w1633Bv-w1655v_11.909
200;076_1641R_12.0;0,109;0,197;01-07-2014;01-07-2014;-10000;-10000;BOOG;076_w1641r-w1669l_12.126
201;076_1655L_12.2;0,041;0,068;01-04-2017;01-04-2017;-10000;-10000;BOOG;076_w1655l-w1677r_12.273
202;076_1655L_12.2;0,068;0,091;01-04-2017;01-04-2017;10000;10000;BOOG;076_w1655l-w1677r_12.269
203;076_1655R_12.2;0,003;0,005;01-08-2010;01-08-2010;250;250;BOOG;076_1655_12.248
204;076_1655R_12.2;0,005;0,023;01-08-2010;01-08-2010;195;195;BOOG;076_1655_12.264
205;076_1667R_12.4;0,003;0,005;01-07-2014;01-07-2014;250;250;BOOG;076_1667_12.373
206;076_1667R_12.4;0,005;0,023;01-07-2014;01-07-2014;195;195;BOOG;076_1667_12.389
207;076_1667R_12.4;0,038;0,051;01-07-2014;01-07-2014;-1500;-1500;BOOG;076_w1667r-w1669r_12.384
208;076_1667R_12.4;0,064;0,082;01-07-2014;01-07-2014;-195;-195;BOOG;076_1669_12.389
209;076_1667R_12.4;0,082;0,084;01-07-2014;01-07-2014;-250;-250;BOOG;076_1669_12.373
210;076_1675L_12.3;0,002;0,004;01-04-2017;01-04-2017;-600;-600;BOOG;076_1675_12.329
211;076_1675L_12.3;0,004;0,037;01-04-2017;01-04-2017;-465;-465;BOOG;076_1675_12.36
212;076_1675L_12.3;0,053;0,086;01-04-2017;01-04-2017;465;465;BOOG;076_1677_12.36
213;076_1675L_12.3;0,086;0,087;01-04-2017;01-04-2017;600;600;BOOG;076_1677_12.328
214;076_1675R_12.3;0,098;0,142;01-04-2017;01-04-2017;-2155;-2155;BOOG;076_w1675r-s77_12.371
215;076_1675R_12.3;0,142;0,186;01-04-2017;01-04-2017;2150;2150;BOOG;076_w1675r-s77_12.371
216;076_1675R_12.3;0,384;0,785;01-04-2017;01-04-2017;-1041;-1041;BOOG;076_77_12.728
217;076_1677V_12.4;0,015;0,055;01-04-2017;01-04-2017;-2150;-2150;BOOG;076_w1677v-s76_12.456
218;076_1677V_12.4;0,055;0,096;01-04-2017;01-04-2017;2155;2155;BOOG;076_w1677v-s76_12.457
219;076_1677V_12.4;0,294;0,693;01-04-2017;01-04-2017;-1037;-1037;BOOG;076_76_12.815
220;076_1677V_12.4;0,885;0,918;01-04-2017;01-04-2017;300;300;BOOG;076_s76-w1683r_12.449
221;076_1677V_12.4;0,931;0,949;01-04-2017;01-04-2017;-195;-195;BOOG;076_1683_12.434
222;076_1677V_12.4;0,949;0,951;01-04-2017;01-04-2017;-250;-250;BOOG;076_1683_12.418
223;076_79R_11.4;0,051;0,093;01-08-2010;01-08-2010;200;200;BOOG;076_10g_11.465
224;076_79R_11.4;0,093;0,108;01-08-2010;01-08-2010;1308;1308;BOOG;076_10g_11.438
225;076_79R_11.4;0,108;0,173;01-08-2010;01-08-2010;-1400;-1400;BOOG;076_10g_11.488
226;076_79R_11.4;0,173;0,285;01-08-2010;01-08-2010;1322;1322;BOOG;076_10g_11.535
227;076_79R_11.4;0,285;0,303;01-08-2010;01-08-2010;1240;1240;BOOG;076_10g_11.441
228;076_79R_11.4;0,333;0,372;01-08-2010;01-08-2010;500;500;BOOG;076_10g_11.462
229;076_79V_11.4;0,008;0,009;01-08-2010;01-08-2010;300;300;BOOG;076_81_11.424
230;076_81R_11.5;0,075;0,092;01-08-2010;01-08-2010;10000;10000;BOOG;076_7g_11.476
231;076_81V_11.5;0,062;0,079;01-08-2010;01-08-2010;-450;-450;BOOG;076_s9-w1627/1625v_11.476
232;078_205AL_64.8;0,002;0,004;01-04-2018;01-04-2018;-250;-250;BOOG;078_205A_64.8
233;078_205AL_64.8;0,004;0,022;01-04-2018;01-04-2018;-195;-195;BOOG;078_205A_64.816
234;078_205AL_64.8;0,038;0,056;01-04-2018;01-04-2018;195;195;BOOG;078_205B_64.816
235;078_205AL_64.8;0,056;0,058;01-04-2018;01-04-2018;250;250;BOOG;078_205B_64.8
236;038_285AL_95.9;0,187;0,302;01-07-2014;01-07-2014;-8000;-8000;BOOG;038_w285Al-sWY_96.031
237;038_285AL_95.9;0,302;0,421;01-07-2014;01-07-2014;8000;8000;BOOG;038_w285Al-sWY_96.035
238;038_285AL_95.9;0,635;0,643;01-07-2014;01-07-2014;-30000;-30000;BOOG;038_WY_95.924
239;038_285AL_95.9;0,91;1,037;01-07-2014;01-07-2014;11000;11000;BOOG;038_WY_96.043
240;038_285AL_95.9;1,037;1,158;01-07-2014;01-07-2014;-11000;-11000;BOOG;038_WY_96.037
241;038_285AL_95.9;1,455;1,684;01-02-2016;01-02-2016;-2720;-2720;BOOG;038_WY_96.145
242;038_285AL_95.9;2,38;2,482;01-07-2014;01-07-2014;-1760;-1760;BOOG;038_WY_96.018
243;038_285AL_95.9;3,123;3,127;01-07-2014;01-07-2014;-30000;-30000;BOOG;038_WY_95.92
244;038_285AL_95.9;3,785;3,868;01-07-2014;01-07-2014;-7250;-7250;BOOG;038_WY_95.999
245;038_285AL_95.9;4,8;4,806;01-07-2014;01-07-2014;-30000;-30000;BOOG;038_WY_95.922
246;038_285AL_95.9;5,157;5,163;01-07-2014;01-07-2014;30000;30000;BOOG;038_WY_95.922
247;038_285AL_95.9;5,297;5,299;01-07-2014;01-07-2014;30000;30000;BOOG;038_WY_95.918
