ID;SPOORTAK_IDENTIFICATIE;GEOCODE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
7150;924_2301AV_525.1;924_b;0;0,656;2019-12-12
1560;664_901AV_42.8;116_a;2,991;9,72;2019-12-12
8562;625_233R_17.4;625_b;0,004;1,769;2019-12-12
16867;087_115L_16.4;541_d;0,028;2,269;2019-12-12
12387;510_415L_10.3;512_a;0,236;1,338;2019-12-12
3636;523_913R_53.9;523_c;0,206;1,97;2019-12-12
11816;666_4243V_48.9;155_a;0,192;6,572;2019-12-12
4655;561_213L_59.8;564_c;0,045;0,645;2019-12-12
1118;589_3203L_4.9;589_b;0;0,316;2019-12-12
885;605_25AL_34.1;019__;0,143;3,145;2019-12-12
8735;152_4065R_15.2;152_b;5,569;13,903;2019-12-12
15247;624_171L_32.1;624_a;0;0,269;2019-12-12
3996;508_2131V_92.3;508__;0;0,043;2019-12-12
1198;550_101BV_26.0;550__;0;0,294;2019-12-12
9631;135_2061R_42.7;135__;0;0,106;2019-12-12
5824;161_2221V_9.4;161__;0;10,815;2019-12-12
12634;035_141L_52.9;035__;0;0,178;2019-12-12
5931;206_103V_12.7;206__;0;5,067;2019-12-12
8403;924_12-14R_35.3;924_a;0;0,027;2019-12-12
9272;119_1113AR_28.1;542_a;0,412;0,916;2019-12-12
1180;589_3207L_4.9;589_b;0;0,291;2019-12-12
3629;531_2775R_35.7;035__;2,458;2,866;2019-12-12
12074;543_151R_44.8;543_c;0;0,152;2019-12-12
1872;514_963R_17.1;514_a;0;0,316;2019-12-12
6458;817_935R_114.3;817_e;0,12;0,221;2019-12-12
15200;002_345BV_50.6;002__;0;0,025;2019-12-12
10202;514_963V_17.1;514_a;0;0,027;2019-12-12
14817;586_151AL_80.8;586__;0;0,048;2019-12-12
4660;437_956R_0.9;437_a;0;0,037;2019-12-12
8456;801_952L_8.0;801_a;0;0,073;2019-12-12
7978;950_640V_7.2;950_a;0;0,027;2019-12-12
9369;073_1135R_3.1;073__;0;0,443;2019-12-12
9800;516_904L_1.9;516_a;0;0,054;2019-12-12
8815;468_506R_101.2;468_g;0,026;0,474;2019-12-12
5064;950_227AR_17.6;950_a;0;0,896;2019-12-12
4928;950_950R_40.2;950_a;0;0,354;2019-12-12
7420;814_965L_101.8;814_a;0;0,1;2019-12-12
12743;586_131AqV_80.7;586__;0;0,034;2019-12-12
11800;105_97L_23.5;105__;0;0,973;2019-12-12
12370;534_1097V_46.1;534_b;0;0,158;2019-12-12
16624;527_67BpV_17.0;527_c;0;0,032;2019-12-12
9711;618_257AL_49.9;618_b;0;0,04;2019-12-12
3137;305_54R_17.8;305__;0;0,795;2019-12-12
13248;588_363AL_1.8;588__;0;0,102;2019-12-12
7183;950_653V_7.2;950_a;0;0,041;2019-12-12
7677;534_1053AR_45.5;534_b;0;0,064;2019-12-12
2718;101_1067BR_12.3;101__;0;0,183;2019-12-12
12101;555_173BL_83.3;555__;0;0,761;2019-12-12
15341;506_181AR_44.3;506_b;0;0,343;2019-12-12
14947;586_7AR_80.2;586__;0;0,134;2019-12-12
16478;082_135V_1.5;082__;0;0,017;2019-12-12
7035;109_241BV_31.0;109__;0;0,012;2019-12-12
9368;073_1119BV_1.4;073__;0;1,728;2019-12-12
12086;545_197R_23.4;545_b;0;0,745;2019-12-12
13203;506_159BpV_44.3;506_b;0;0,034;2019-12-12
3343;527_920L_500.7;527_f;0;0,204;2019-12-12
3479;486_911L_75.9;486_b;0;0,418;2019-12-12
13874;486_86L_205.3;486_c;0;0,043;2019-12-12
13419;502_253R_100.5;502_b;0;0,235;2019-12-12
4266;608_65AL_88.8;608_b;0;0,313;2019-12-12
13166;011_28L_68.5;011__;0;0,339;2019-12-12
12898;116_2397BV_37.6;116_a;0;0,239;2019-12-12
16766;475_3L_100.9;475_b;0;0,559;2019-12-12
16289;550_912AqV_25.9;550__;0;0,032;2019-12-12
15871;586_365AR_81.1;586__;0;0,095;2019-12-12
7485;130_14R_61.8;130_a;0;0,037;2019-12-12
8038;924_3739V_36.7;924_a;0;0,045;2019-12-12
9080;618_119BpV_51.0;618_b;0;0,034;2019-12-12
16239;950_801R_41.6;950_a;0;0,05;2019-12-12
6035;527_37AL_16.5;527_c;0;0,081;2019-12-12
9546;924_19-22R_35.3;924_a;0;0,027;2019-12-12
6088;518_185R_64.6;518__;0;0,095;2019-12-12
8129;118_3V_89.1;118__;0;1,488;2019-12-12
9185;618_103AL_51.3;618_b;0;0,064;2019-12-12
9945;528_47R_28.8;528_b;0;0,053;2019-12-12
5038;817_933L_114.4;817_e;0,242;0,352;2019-12-12
9990;803_52AR_103.2;803_h;0;0,046;2019-12-12
1339;513_59R_25.2;513_a;0;0,09;2019-12-12
14577;506_31BqV_43.2;506_b;0;0,031;2019-12-12
15043;478_1271L_1.8;478_a;0;0,232;2019-12-12
1847;531_2751L_35.6;531_c;0;0,072;2019-12-12
15821;618_273AR_49.5;055__;0,124;10,801;2019-12-12
5656;135_2009R_39.7;135__;0;0,061;2019-12-12
9319;513_57R_25.2;513_a;0;0,117;2019-12-12
15146;544_1119AV_1.0;544_a;0;0,042;2019-12-12
7903;924_912L_33.6;924_a;0;0,266;2019-12-12
10379;560_81V_24.6;560_a;0;0,065;2019-12-12
11973;124_905R_3.4;124_a;0;0,581;2019-12-12
11232;950_223V_7.6;950_a;0;0,047;2019-12-12
13618;507_239BV_93.8;038__;1,298;2,091;2019-12-12
4182;128_57V_13.3;541_a;0,279;0,322;2019-12-12
8295;528_55AL_29.0;509_a;6,047;6,178;2019-12-12
6957;950_962pV_12.6;950_a;0;0,034;2019-12-12
5899;107_901V_22.8;107__;0;0,033;2019-12-12
5209;555_173AV_83.2;114_a;1,224;1,334;2019-12-12
15408;506_657L_44.4;506_b;0;0,03;2019-12-12
6002;564_959V_24.2;564_b;0;0,041;2019-12-12
8449;545_965L_22.8;545_b;0;0,655;2019-12-12
6037;527_31BL_16.5;527_c;0;0,1;2019-12-12
14104;203_911V_75.8;203__;0;0,045;2019-12-12
8027;924_23-26R_35.3;924_a;0;0,032;2019-12-12
2954;478_1653pV_2.2;478_a;0;0,034;2019-12-12
7540;608_903L_88.0;608_b;0;0,412;2019-12-12
8346;924_2301BL_525.0;152_a;0,75;7,565;2019-12-12
1676;609_261L_28.7;609__;0;0,2;2019-12-12
10823;517_85AL_69.4;517_b;0;0,189;2019-12-12
14554;940_383V_43.2;940__;0;0,041;2019-12-12
2367;486_68R_202.2;486_k;0,013;0,342;2019-12-12
14844;609_85BV_27.8;609__;0;0,219;2019-12-12
7013;950_115L_7.1;950_a;0;0,038;2019-12-12
7765;551_137BV_22.7;551_b;0;0,029;2019-12-12
15702;011_802R_68.1;011__;0;0,24;2019-12-12
2518;017_61BV_71.0;017__;0;11,837;2019-12-12
16245;519_95AR_47.2;519_a;0;0,179;2019-12-12
2604;035_145BV_53.0;035__;0;7,57;2019-12-12
16481;486_954L_75.1;081__;0,306;0,425;2019-12-12
15524;950_95qV_41.6;950_a;0;0,032;2019-12-12
3932;513_61AR_25.3;513_a;0;0,814;2019-12-12
3614;525_481L_79.0;525_c;0,674;0,958;2019-12-12
1147;654_423R_50.3;654__;0;0,24;2019-12-12
9734;555_211AV_83.3;540_c;0,65;1,24;2019-12-12
9444;924_3633L_35.9;924_a;0;0,769;2019-12-12
11548;553_323AL_22.5;553_c;0;0,238;2019-12-12
4997;603_903BR_3.8;603_a;0;0,045;2019-12-12
9121;017_1021BV_26.9;017__;0;0,052;2019-12-12
4263;503_83AL_14.0;023__;0;0,011;2019-12-12
15315;504_922L_17.4;504_b;0;0,646;2019-12-12
3002;486_87R_204.8;486_c;0;0,485;2019-12-12
7179;950_639V_7.2;950_a;0;0,027;2019-12-12
12200;664_903R_43.0;663_a;1,752;2,811;2019-12-12
12015;018_255V_53.4;018__;0;0,017;2019-12-12
4055;542_1145AL_93.6;542_a;0,045;0,129;2019-12-12
12304;817_55V_402.2;817_i;0;0,162;2019-12-12
13103;586_277BL_81.3;586__;0;0,116;2019-12-12
7134;062_431R_38.1;062__;0;1,045;2019-12-12
4794;664_917AL_43.2;163__;0,062;0,222;2019-12-12
12232;603_41L_48.2;603_a;0,254;0,642;2019-12-12
15636;133_1047AL_13.3;133_a;0;0,103;2019-12-12
1685;516_913L_2.2;516_a;0;0,18;2019-12-12
13168;478_1143V_0.7;478_a;0;0,028;2019-12-12
12816;470_80L_202.0;470_e;0;0,552;2019-12-12
10068;135_2067L_42.9;135__;0;0,106;2019-12-12
15165;603_101BV_2.9;603_a;0;0,138;2019-12-12
2657;527_901R_17.1;527_c;0;0,627;2019-12-12
9544;516_289L_2.4;055__;0,145;1,369;2019-12-12
405;938_4541pV_1.3;938__;0;0,033;2019-12-12
5397;536_251BqV_61.0;536__;0;0,034;2019-12-12
3694;514_953V_17.4;514_b;0,015;0,256;2019-12-12
16462;588_806R_1.6;588__;0;0,027;2019-12-12
7022;924_3355L_34.4;924_a;0;0,032;2019-12-12
10495;527_79BpV_17.2;527_c;0;0,034;2019-12-12
8055;017_9AR_49.3;017__;0;0,241;2019-12-12
1811;523_5053AL_177.6;523_b;0;0,115;2019-12-12
10313;544_1081R_0.1;544_a;0;0,112;2019-12-12
1460;542_1145AR_93.6;542_a;0,044;0,075;2019-12-12
11902;560_51AL_24.9;560_a;0;0,052;2019-12-12
11374;130_5L_60.9;130_c;0,015;0,167;2019-12-12
6435;518_187V_64.6;518__;0;0,064;2019-12-12
6097;501_31AL_80.2;501__;0;0,06;2019-12-12
6965;924_3781AL_37.0;924_a;0;0,054;2019-12-12
12927;588_867AL_2.3;588__;0;0,111;2019-12-12
2404;085_327AR_32.8;085__;0;0,06;2019-12-12
7301;009_101V_138.5;009__;0;0,006;2019-12-12
16653;127_419AL_49.6;127_a;0;4,484;2019-12-12
15489;506_255AR_45.4;506_b;0;0,103;2019-12-12
13259;586_335AR_81.4;588__;0,25;0,47;2019-12-12
3416;525_1303AR_180.4;525_c;0;0,133;2019-12-12
4648;536_233BpV_60.7;536__;0;0,031;2019-12-12
13554;550_910AR_25.8;550__;0;0,022;2019-12-12
2685;076_1675L_12.3;076__;0;0,09;2019-12-12
8954;756_53R_35.5;756__;0;0,793;2019-12-12
5410;625_345AV_14.8;625_b;0;0,006;2019-12-12
8148;801_956V_7.8;801_g;0;0,035;2019-12-12
13967;075_143AL_57.1;075__;0;0,114;2019-12-12
14289;506_61L_43.4;506_b;0;0,703;2019-12-12
15598;900_579R_200.8;900__;0;0,041;2019-12-12
15550;542_1277BpV_30.0;542_a;0;0,031;2019-12-12
3677;564_1351L_23.8;564_b;0;0,124;2019-12-12
14819;586_61BpV_80.4;586__;0;0,032;2019-12-12
8742;851_913L_100.9;851_a;0;0,016;2019-12-12
13300;524_245R_69.8;524_b;0;0,357;2019-12-12
8228;545_924L_22.3;545_b;0;0,123;2019-12-12
8854;514_155BV_16.5;514_a;0;0,022;2019-12-12
13747;506_655V_44.3;506_b;0;0,018;2019-12-12
15267;626_910AR_32.6;626_c;0;0,068;2019-12-12
2402;085_305AR_31.8;085__;0;0,035;2019-12-12
4125;542_1233AL_29.7;542_a;0;0,064;2019-12-12
11606;817_903L_600.0;817_a;0,109;0,643;2019-12-12
1517;114_411BV_53.7;538__;1,053;1,754;2019-12-12
4483;525_968L_78.5;525_b;0;0,266;2019-12-12
188;520_53R_0.1;520_a;0;0,56;2019-12-12
2478;531_2761R_35.5;531_c;0;0,217;2019-12-12
10476;527_75AL_17.1;527_c;0;0,06;2019-12-12
12740;586_131ApV_80.7;586__;0;0,035;2019-12-12
10490;803_70R_106.2;803_h;0;0,133;2019-12-12
436;478_1505L_0.8;478_a;0;0,04;2019-12-12
16313;163_1027AL_43.9;163__;0;0,37;2019-12-12
9667;620_75AL_42.2;620__;0;0,048;2019-12-12
6520;604_7AL_47.4;604_a;0;0,192;2019-12-12
4465;508_2143L_92.2;508__;0;0,049;2019-12-12
13353;543_177AR_45.4;543_c;0;0,073;2019-12-12
1067;509_1149V_36.6;509_a;0;0,669;2019-12-12
6022;927_954BR_905.7;927__;0;0,023;2019-12-12
16844;604_13AR_47.5;603_a;0,934;1,301;2019-12-12
2025;042_323L_21.2;511__;18,342;18,354;2019-12-12
9978;618_799V_50.4;618_b;0;0,162;2019-12-12
8807;520_163V_36.6;072_a;0,347;0,365;2019-12-12
10415;527_95pV_17.3;527_c;0;0,034;2019-12-12
13743;506_621L_43.9;506_b;0;0,127;2019-12-12
15633;133_1045AL_13.5;133_a;0;0,476;2019-12-12
15683;129_58V_30.8;129__;0;0,045;2019-12-12
15196;504_13BR_17.1;064__;0,231;16,152;2019-12-12
15536;586_373R_81.2;586__;0;0,256;2019-12-12
11994;506_51R_43.4;506_b;0;0,51;2019-12-12
5611;950_651qV_7.2;950_a;0;0,034;2019-12-12
4349;927_19R_904.4;927__;0;0,04;2019-12-12
10315;479_1857R_312.5;479_a;0;0,897;2019-12-12
10294;517_73L_69.3;517_b;0;0,632;2019-12-12
14837;586_257AL_81.1;586__;0;0,052;2019-12-12
12532;527_47AR_16.5;527_c;0;0,059;2019-12-12
3994;508_2157L_92.3;508__;0;0,038;2019-12-12
1831;437_966L_0.9;858__;0,307;0,639;2019-12-12
16621;093_1007L_5.8;093__;0;1,184;2019-12-12
1463;118_1115BV_92.8;542_b;0,711;0,811;2019-12-12
7203;063_259AR_2.4;063__;0;1,352;2019-12-12
2002;527_119AL_17.4;083__;0,545;6,791;2019-12-12
13765;618_21BpV_58.5;618_c;0;0,034;2019-12-12
413;478_1135R_0.6;478_a;0;0,111;2019-12-12
1863;531_2749qV_35.6;531_c;0;0,034;2019-12-12
13276;543_155AR_44.9;543_c;0;0,041;2019-12-12
15734;514_65BV_17.4;514_a;0;0,217;2019-12-12
11102;609_81BR_27.8;609__;0;0,075;2019-12-12
10351;517_189ApV_0.1;517_a;0;0,033;2019-12-12
3790;478_1611R_2.9;478_a;0;0,083;2019-12-12
2447;802_802R_100.7;802__;0;0,663;2019-12-12
4653;563_187AL_57.4;563__;0;0,436;2019-12-12
10817;553_235BpV_21.4;553_c;0;0,034;2019-12-12
14543;506_151AL_44.1;506_b;0;0,353;2019-12-12
8307;152_4027V_6.9;152_a;0;8,23;2019-12-12
8651;520_127AL_0.6;520_a;0;0,041;2019-12-12
16010;144_785BV_153.6;144_a;0;1,741;2019-12-12
862;518_125R_63.6;518__;0;0,912;2019-12-12
14631;506_632V_44.2;506_b;0;0,042;2019-12-12
5288;603_173AR_3.8;603_a;0;0,041;2019-12-12
8127;664_873BR_41.9;664_b;0;0,585;2019-12-12
14849;608_907L_88.2;608_b;0;0,169;2019-12-12
16357;534_1083AL_45.9;534_b;0;0,053;2019-12-12
16293;047_33BV_41.9;047__;0;0,005;2019-12-12
8016;950_17L_6.4;950_a;0;0,727;2019-12-12
4803;536_249AR_60.8;536__;0;0,129;2019-12-12
8366;545_906AqV_21.9;545_b;0;0,034;2019-12-12
2854;564_1369L_23.8;564_d;0,082;0,368;2019-12-12
2337;614_2115L_47.4;614_c;0;0,076;2019-12-12
10243;073_1203V_21.8;073__;0;0,025;2019-12-12
16570;127_461BpV_73.2;127_a;0;0,031;2019-12-12
1255;087_1325R_24.2;087__;0;1,645;2019-12-12
9276;073_1185R_21.0;073__;0;0,63;2019-12-12
6007;508_817L_90.8;508__;0;0,245;2019-12-12
3164;546_1063BR_3.6;531_c;2,943;3,19;2019-12-12
12874;586_2503BqV_80.2;586__;0;0,034;2019-12-12
16149;507_241R_93.9;507_b;0;0,605;2019-12-12
647;132_942R_49.1;132__;0;0,035;2019-12-12
4784;437_976R_0.6;437_a;0;0,038;2019-12-12
8164;545_964L_22.7;545_b;0;0,036;2019-12-12
13824;618_23BqV_58.6;618_c;0;0,034;2019-12-12
16125;609_121AL_27.3;609__;0;0,058;2019-12-12
12883;586_2523BqV_80.3;586__;0;0,034;2019-12-12
16328;586_113AL_80.6;586__;0;0,066;2019-12-12
7673;950_233AR_12.5;950_a;0;0,148;2019-12-12
16474;127_455BV_68.4;127_a;0;4,678;2019-12-12
3192;950_851AL_12.0;950_a;0;1,109;2019-12-12
9644;501_19BqV_80.2;501__;0;0,034;2019-12-12
8828;520_129BqV_0.7;520_a;0;0,034;2019-12-12
14688;546_1033R_12.7;546_b;0,524;0,754;2019-12-12
9499;618_261AR_1.8;618_a;0;0,062;2019-12-12
2829;478_1341L_2.1;478_a;0;0,897;2019-12-12
12044;114_407BV_53.9;114_a;0;0,101;2019-12-12
14126;586_147BqV_80.8;586__;0;0,032;2019-12-12
16464;588_864V_2.2;588__;0;0,062;2019-12-12
6145;143_911BL_17.8;922__;0,07;0,082;2019-12-12
4102;158_4745L_101.8;158__;0;0,119;2019-12-12
4293;938_902R_2.7;938__;0;0,246;2019-12-12
9141;803_52AqV_103.2;803_h;0,017;0,034;2019-12-12
5768;437_954R_0.9;437_a;0;0,032;2019-12-12
960;132_963AqV_48.8;132__;0;0,032;2019-12-12
3967;938_904L_3.0;938__;0;0,178;2019-12-12
7694;950_217L_11.8;950_a;0;0,786;2019-12-12
10705;080_3425L_11.2;080__;0;7,042;2019-12-12
6398;205_403L_5.7;205__;0;0,524;2019-12-12
593;478_1553V_1.9;478_a;0;0,053;2019-12-12
13195;478_1155R_0.7;478_a;0;0,06;2019-12-12
14232;586_241AL_81.0;586__;0;0,062;2019-12-12
8949;201_139BR_37.8;201__;0;0,027;2019-12-12
8089;545_87R_22.4;545_b;0;0,016;2019-12-12
6515;926_4065pV_0.8;926__;0;0,034;2019-12-12
7775;924_08-09L_35.3;924_a;0;0,958;2019-12-12
16224;518_191L_64.6;518__;0;0,217;2019-12-12
1393;529_3657V_22.9;529__;0;0,519;2019-12-12
8531;525_1303AV_180.4;523_b;0,385;1,167;2019-12-12
4926;950_203R_11.7;950_a;0;0,017;2019-12-12
13425;105_495AR_30.0;105__;0;0,229;2019-12-12
141;543_906L_45.4;543_c;0;0,187;2019-12-12
13545;542_1261BL_29.9;542_a;0;0,054;2019-12-12
4956;469_336AqV_601.9;469_g;0;0,029;2019-12-12
13553;550_95L_25.8;550__;0;0,378;2019-12-12
4394;503_167AqV_42.4;503_c;0;0,034;2019-12-12
7303;008_1231L_20.5;008__;0;0,328;2019-12-12
13891;132_946R_49.2;132__;0;0,339;2019-12-12
16016;534_1009AV_44.7;534_b;0;0,165;2019-12-12
2731;564_219AL_100.6;564_d;0;0,065;2019-12-12
2525;076_1659L_12.3;076__;0;0,029;2019-12-12
10500;433_44R_5.7;433__;0;0,045;2019-12-12
14763;506_247BV_45.2;506_b;0;0,057;2019-12-12
14036;506_251BV_45.4;506_b;0;0,047;2019-12-12
12894;586_2513AL_80.2;586__;0;0,041;2019-12-12
6984;924_3769R_36.9;924_a;0;0,136;2019-12-12
5023;216_11R_12.5;216__;0;0,505;2019-12-12
114;522_149BL_57.4;522_b;0;0,191;2019-12-12
4140;664_239R_43.1;664_b;0;0,078;2019-12-12
6365;506_523AL_43.3;506_b;0;0,102;2019-12-12
9971;927_3321L_904.4;927__;0;0,114;2019-12-12
9070;618_67R_51.5;618_b;0;0,041;2019-12-12
4222;093_73AR_9.1;530_b;1,953;2,441;2019-12-12
59;603_147BV_3.4;603_a;0;0,002;2019-12-12
5494;486_36BL_0.8;486_a;0;0,13;2019-12-12
2385;788_21AUL_75.1;126_a;0,445;6,644;2019-12-12
9842;501_177AR_81.0;501__;0;0,045;2019-12-12
9098;514_906L_18.0;514_a;0;0,064;2019-12-12
877;545_993L_22.8;545_b;0;0,035;2019-12-12
9008;514_71L_65.4;514_b;0;0,027;2019-12-12
3710;089_273AL_46.2;505_b;0,445;0,874;2019-12-12
11780;200_215R_23.6;200__;0;0,387;2019-12-12
12642;514_55BL_65.4;514_b;0,005;0,038;2019-12-12
5230;817_1247pV_200.2;817_e;0;0,034;2019-12-12
10610;517_37AL_69.0;517_b;0;0,096;2019-12-12
10918;517_121L_69.4;517_a;0,521;0,726;2019-12-12
8794;470_961L_400.2;470_l;0;0,033;2019-12-12
4950;474_9L_201.3;474_c;0;0,313;2019-12-12
14364;201_926L_37.7;201__;0;0,32;2019-12-12
5781;132_961V_48.9;132__;0;0,024;2019-12-12
15173;504_13BV_17.1;504_b;0;0,058;2019-12-12
8372;217_121L_49.5;217__;0;0,398;2019-12-12
6268;922_914L_18.0;143__;0,096;0,174;2019-12-12
7904;924_913L_33.7;924_a;0;0,226;2019-12-12
8617;545_992L_22.8;545_b;0;0,112;2019-12-12
10677;009_103BV_138.6;009__;0;0,111;2019-12-12
15197;504_13BR_17.1;504_b;0;0,231;2019-12-12
7537;608_911R_88.3;608_b;0;0,272;2019-12-12
7764;551_135AL_22.6;551_b;0;0,103;2019-12-12
14538;163_1037V_44.3;163__;0;0,031;2019-12-12
16131;555_251AV_83.5;555__;0;0,099;2019-12-12
1100;544_1063AR_23.4;544_b;0;0,087;2019-12-12
5047;093_73AL_9.1;093__;0;0,086;2019-12-12
3589;588_411BqV_2.9;588__;0;0,034;2019-12-12
13245;588_801L_1.6;588__;0;0,064;2019-12-12
5294;603_167BpV_3.8;603_a;0;0,034;2019-12-12
15183;540_167AR_81.8;555__;0,664;1,6;2019-12-12
6279;542_1171BpV_29.2;542_a;0;0,034;2019-12-12
2038;531_2413V_34.1;531_c;0;0,094;2019-12-12
1710;139_333R_176.3;139__;0;0,922;2019-12-12
3735;009_45BV_126.8;009__;0;0,929;2019-12-12
6955;950_650L_7.1;950_a;0;0,517;2019-12-12
4568;522_207BV_58.1;522_a;0,172;0,272;2019-12-12
9385;924_343R_36.0;924_a;0;0,057;2019-12-12
13317;550_103L_25.9;550__;0;0,086;2019-12-12
6877;924_3585BV_35.8;924_a;0;0,103;2019-12-12
1262;057_43R_11.2;057__;0;9,226;2019-12-12
10533;560_1217ApV_24.9;560_a;0;0,032;2019-12-12
10328;544_1071BR_0.2;544_a;0;0,102;2019-12-12
12613;478_1171R_0.8;478_a;0;0,857;2019-12-12
3177;486_413V_77.6;486_b;0;0,115;2019-12-12
6772;046_201AV_34.6;046__;0;3,69;2019-12-12
3041;485_14L_76.9;485_c;0;0,064;2019-12-12
12787;054_1275BV_43.7;054_a;0;3,312;2019-12-12
11715;608_53BV_88.6;608_b;0;0,036;2019-12-12
3797;531_507AL_35.6;531_c;0;0,327;2019-12-12
6557;305_49AR_19.1;305__;0;3,62;2019-12-12
6373;518_137V_63.8;518__;0;0,525;2019-12-12
14852;588_805ApV_1.6;588__;0;0,031;2019-12-12
16693;524_299BV_71.6;139__;0,033;0,047;2019-12-12
14435;478_1123BL_0.7;478_a;0;0,052;2019-12-12
4707;107_271AR_1.7;107__;0;0,223;2019-12-12
6461;017_9BR_49.4;017__;0;8,563;2019-12-12
14627;135_259AL_21.6;135__;0;0,068;2019-12-12
16427;012_361AL_33.3;012__;0;0,857;2019-12-12
8094;802_809L_101.8;802__;0;0,034;2019-12-12
13807;485_41V_101.1;485_d;0;0,186;2019-12-12
10621;517_75L_69.3;517_a;0,607;0,698;2019-12-12
9891;467_07L_102.1;467_c;0;0,203;2019-12-12
11130;950_662R_7.3;950_a;0;0,325;2019-12-12
16702;564_101L_24.4;560_a;0,129;0,198;2019-12-12
827;614_2231V_48.5;614_c;0;0,091;2019-12-12
2826;478_1339BqV_2.1;478_a;0;0,034;2019-12-12
310;502_251BL_100.5;502_b;0;0,224;2019-12-12
1097;654_427L_50.4;011__;0,166;16,783;2019-12-12
13380;085_321BV_32.6;085__;0;0,241;2019-12-12
9221;514_153V_16.5;514_a;0;0,009;2019-12-12
4690;815_243L_4.5;815_a;0;0,561;2019-12-12
12949;036_211R_83.7;036__;0;0,111;2019-12-12
12892;467_05R_102.3;467_c;0;0,393;2019-12-12
9475;924_42-49R_35.4;924_a;0;0,032;2019-12-12
3514;047_43AL_42.6;047__;0;7,902;2019-12-12
6091;518_183pV_64.6;518__;0;0,034;2019-12-12
10469;517_11AR_68.7;517_b;0;0,313;2019-12-12
4661;437_958L_0.8;437_a;0;0,55;2019-12-12
5490;620_35BqV_41.9;620__;0;0,034;2019-12-12
9388;544_1061BV_23.4;544_b;0;0,042;2019-12-12
1931;525_1301AV_180.4;523_b;0,415;1,197;2019-12-12
10720;534_1005BR_44.6;559__;1,824;3,348;2019-12-12
12868;586_2515BqV_80.3;586__;0;0,034;2019-12-12
13950;823_11L_3.9;823_a;0;1,832;2019-12-12
3060;490_105V_105.5;490_c;0;0,178;2019-12-12
4184;128_902L_12.4;128__;0;0,274;2019-12-12
3304;133_1153L_19.2;133_a;0;0,165;2019-12-12
1018;212_179R_33.9;212__;0;0,244;2019-12-12
2522;139_335V_176.3;523_b;1,074;1,099;2019-12-12
1644;900_508R_200.4;506_b;0,094;0,134;2019-12-12
4371;507_235BpV_93.7;507_b;0;0,034;2019-12-12
5519;560_69BV_24.7;564_f;0,184;0,385;2019-12-12
11744;586_2563BL_80.8;586__;0;0,058;2019-12-12
