ID;INVOERDATUM;VERSIE_NUMMER;ACTION;MODFWE;ELONG;TOSTARTAT;TOENDAT;SRCACTION;DASSIGNNAME;DASSIGNFROM;DASSIGNTO;DNAME;DLENGTH;FWENAME;FWELENGTH
187;2019-12-12;14;NEWTOP;;;;;;;;;;;666_461L_30.4;199
188;2019-12-12;14;NEWTOP;;;;;;;;;;;927_3325L_904.6;232
189;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4065pV_0.8;34
190;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4059R_0.8;466
191;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4063L_0.8;511
192;2019-12-12;14;NEWTOP;;;;;;;;;;;478_1177V_0.8;8
193;2019-12-12;14;NEWTOP;;;;;;;;;;;666_443V_29.1;1409
194;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4085R_1.0;64
195;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4053L_0.8;478
196;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4053R_0.8;470
197;2019-12-12;14;NEWTOP;;;;;;;;;;;666_461R_30.4;115
198;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4067L_0.8;521
199;2019-12-12;14;NEWTOP;;;;;;;;;;;927_3323R_904.6;528
200;2019-12-12;14;NEWTOP;;;;;;;;;;;087_1321L_24.1;103
201;2019-12-12;14;NEWTOP;;;;;;;;;;;514_105V_17.2;93
202;2019-12-12;14;NEWTOP;;;;;;;;;;;490_114L_151.4;306
203;2019-12-12;14;NEWTOP;;;;;;;;;;;490_0916qV_151.1;34
204;2019-12-12;14;NEWTOP;;;;;;;;;;;490_0916pV_151.1;34
205;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4059L_0.8;469
206;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4105V_1.7;41
207;2019-12-12;14;NEWTOP;;;;;;;;;;;603_4229R_2.2;291
208;2019-12-12;14;NEWTOP;;;;;;;;;;;603_87BqV_2.7;34
209;2019-12-12;14;NEWTOP;;;;;;;;;;;603_4239pV_2.5;34
210;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4087V_1.1;648
211;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4069V_0.9;165
212;2019-12-12;14;NEWTOP;;;;;;;;;;;603_87BpV_2.7;34
213;2019-12-12;14;NEWTOP;;;;;;;;;;;603_4229L_2.2;64
214;2019-12-12;14;NEWTOP;;;;;;;;;;;603_3079V_2.5;30
215;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4061pV_0.8;34
216;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4065qV_0.8;34
217;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4061L_0.8;52
218;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4071V_0.9;229
219;2019-12-12;14;NEWTOP;;;;;;;;;;;603_4239L_2.5;121
220;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4061qV_0.8;34
221;2019-12-12;14;NEWTOP;;;;;;;;;;;603_4239qV_2.5;34
222;2019-12-12;14;NEWTOP;;;;;;;;;;;087_1323V_24.2;13
223;2019-12-12;14;NEWTOP;;;;;;;;;;;478_11V_0.7;174
224;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4065R_0.8;52
225;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4061R_0.8;53
226;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4065L_0.8;53
227;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4053V_0.8;31
228;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4059V_0.8;48
229;2019-12-12;14;NEWTOP;;;;;;;;;;;926_9BV_1.1;648
230;2019-12-12;14;NEWTOP;;;;;;;;;;;926_4137L_1.8;43
231;2019-12-12;14;NEWTOP;;;;;;;;;;;603_87BL_2.7;28
232;2019-12-12;14;NEWTOP;;;;;;;;;;;478_1201R_0.6;189
233;2019-12-12;14;NEWTOP;;;;;;;;;;;478_11R_0.7;126
234;2019-12-12;14;NEWTOP;;;;;;;;;;;478_11L_0.7;152
235;2019-12-12;14;NEWTOP;;;;;;;;;;;478_1201V_0.6;67
236;2019-12-12;14;NEWTOP;;;;;;;;;;;927_3325R_904.6;173
4;2019-12-12;14;EDITCORR;205_413V_6.2;1;-1;;;;;;;;;
5;2019-12-12;14;EDITCORR;468_74L_101.8;1;-1;;;;;;;;;
6;2019-12-12;14;EDITCORR;468_74R_101.8;1;-1;;;;;;;;;
7;2019-12-12;14;EDITCORR;468_62V_101.7;-1;;-1;;;;;;;;
8;2019-12-12;14;EDITCORR;586_51R_80.3;-1;;-1;;;;;;;;
9;2019-12-12;14;EDITCORR;586_53BR_80.3;-1;;-1;;;;;;;;
10;2019-12-12;14;EDITCORR;586_903R_80.0;1;;-1;;;;;;;;
11;2019-12-12;14;EDITCORR;470_301V_310.2;1;-1;;;;;;;;;
12;2019-12-12;14;EDITCORR;533_1119BR_15.3;1;-1;;;;;;;;;
13;2019-12-12;14;EDITCORR;161_2511R_20.1;1;-1;;;;;;;;;
14;2019-12-12;14;EDITCORR;803_53AL_103.3;1;-1;;;;;;;;;
15;2019-12-12;14;EDITCORR;555_329R_84.1;1;-1;;;;;;;;;
16;2019-12-12;14;EDITCORR;618_17AV_58.7;1;-1;;;;;;;;;
147;2019-12-12;14;EDITREAL;211_21R_21.6;11;-1;;;;;;;;;
148;2019-12-12;14;EDITREAL;211_21L_21.6;11;-1;;;;;;;;;
149;2019-12-12;14;EDITREAL;751_339V_34.1;94;;-1;;;;;;;;
150;2019-12-12;14;EDITREAL;603_73R_2.5;11;;-1;;;;;;;;
153;2019-12-12;14;EDITREAL;604_9AR_47.4;16;;-1;;;;;;;;
154;2019-12-12;14;EDITREAL;624_255R_32.7;13;-1;;;;;;;;;
155;2019-12-12;14;EDITREAL;468_59R_101.0;332;;-1;;;;;;;;
156;2019-12-12;14;EDITREAL;751_339R_34.1;11;-1;;;;;;;;;
159;2019-12-12;14;EDITREAL;624_225AR_32.8;3048;;-1;;;;;;;;
160;2019-12-12;14;EDITREAL;485_91L_101.1;66;;-1;;;;;;;;
161;2019-12-12;14;EDITREAL;514_109BV_17.0;216;;-1;;;;;;;;
162;2019-12-12;14;EDITREAL;624_255L_32.7;14;-1;;;;;;;;;
163;2019-12-12;14;EDITREAL;624_215AV_32.7;18;;-1;;;;;;;;
164;2019-12-12;14;EDITREAL;212_215R_45.0;4826;;-1;;;;;;;;
165;2019-12-12;14;EDITREAL;467_07L_102.1;7;-1;;;;;;;;;
166;2019-12-12;14;EDITREAL;514_63L_17.4;565;;-1;;;;;;;;
169;2019-12-12;14;EDITREAL;112_6119R_67.8;19;;-1;;;;;;;;
170;2019-12-12;14;EDITREAL;212_215L_45.0;4012;;-1;;;;;;;;
171;2019-12-12;14;EDITREAL;927_3321R_904.4;97;;-1;;;;;;;;
172;2019-12-12;14;EDITREAL;624_261AV_32.5;413;;-1;;;;;;;;
174;2019-12-12;14;EDITREAL;603_85R_2.5;39;;-1;;;;;;;;
175;2019-12-12;14;EDITREAL;467_05V_102.3;6;;-1;;;;;;;;
176;2019-12-12;14;EDITREAL;112_467AL_67.1;20;;-1;;;;;;;;
177;2019-12-12;14;EDITREAL;527_187BV_18.1;416;;-1;;;;;;;;
178;2019-12-12;14;EDITREAL;624_157R_31.9;614;;-1;;;;;;;;
179;2019-12-12;14;EDITREAL;514_75R_17.4;39;;-1;;;;;;;;
182;2019-12-12;14;EDITREAL;144_1401V_156.0;250;;-1;;;;;;;;
184;2019-12-12;14;EDITREAL;751_339L_34.1;12;-1;;;;;;;;;
186;2019-12-12;14;EDITREAL;490_112R_105.3;300;;-1;;;;;;;;
54;2019-12-12;14;ASSIGN;087_81V_25.8;-3;;-1;NEW;087_1349V_25.8;37;40;;;;
55;2019-12-12;14;ASSIGN;087_81V_25.8;-3;;0;NEW;087_1349V_25.8;0;3;;;;
56;2019-12-12;14;ASSIGN;087_55AR_24.1;-64;;-1;NEW;087_1321R_24.1;1839;1904;;;;
57;2019-12-12;14;ASSIGN;087_55AR_24.1;-31;;1350;NEW;087_1321R_24.1;1393;1425;;;;
58;2019-12-12;14;ASSIGN;087_55AR_24.1;-33;;1142;NEW;087_1321R_24.1;1185;1218;;;;
59;2019-12-12;14;ASSIGN;087_55AR_24.1;-22;;985;NEW;087_1321R_24.1;1028;1050;;;;
60;2019-12-12;14;ASSIGN;087_55AR_24.1;-14;;820;NEW;087_1321R_24.1;863;877;;;;
61;2019-12-12;14;ASSIGN;087_55AR_24.1;-20;;706;NEW;087_1321R_24.1;749;768;;;;
62;2019-12-12;14;ASSIGN;087_55AR_24.1;-42;;552;NEW;087_1321R_24.1;595;636;;;;
63;2019-12-12;14;ASSIGN;087_55AR_24.1;-54;;137;NEW;087_1321R_24.1;180;234;;;;
64;2019-12-12;14;ASSIGN;085_217AL_19.3;-27;;0;NEW;085_217L_19.3;0;28;;;;
65;2019-12-12;14;ASSIGN;063_31AV_13.7;-11018;;0;NEW;063_101BL_19.2;5557;16576;;;;
66;2019-12-12;14;ASSIGN;063_31AL_13.7;-3;;-1;NEW;063_101BL_19.2;5501;5498;;;;
67;2019-12-12;14;ASSIGN;063_33BV_13.8;-5498;;0;NEW;063_101BL_19.2;5498;0;;;;
68;2019-12-12;14;ASSIGN;624_229AR_32.9;-1756;;-1;NEW;624_223BV_32.9;58;1815;;;;
69;2019-12-12;14;ASSIGN;624_221BV_32.9;-6;;0;NEW;624_223BV_32.9;37;42;;;;
70;2019-12-12;14;ASSIGN;624_221BR_32.9;-37;;0;NEW;624_223BV_32.9;37;0;;;;
71;2019-12-12;14;ASSIGN;063_33AV_13.7;-11127;;0;NEW;063_103BL_19.4;5667;16794;;;;
72;2019-12-12;14;ASSIGN;063_31BL_13.8;-3;;-1;NEW;063_103BL_19.4;5664;5667;;;;
73;2019-12-12;14;ASSIGN;063_31BL_13.8;-3;;0;NEW;063_103BL_19.4;5608;5611;;;;
74;2019-12-12;14;ASSIGN;063_31BV_13.8;-5608;;0;NEW;063_103BL_19.4;5608;0;;;;
75;2019-12-12;14;ASSIGN;087_47AR_22.8;-250;;893;NEW;087_119BV_16.7;6891;7140;;;;
76;2019-12-12;14;ASSIGN;085_211L_19.7;-72;;294;NEW;085_213AV_19.7;375;447;;;;
77;2019-12-12;14;ASSIGN;085_211L_19.7;-4;;0;NEW;085_213AV_19.7;81;85;;;;
78;2019-12-12;14;ASSIGN;085_211V_19.7;-81;;0;NEW;085_213AV_19.7;81;0;;;;
79;2019-12-12;14;ASSIGN;205_403L_5.6;-437;;151;NEW;205_403L_5.7;45;482;;;;
80;2019-12-12;14;ASSIGN;624_257BL_32.7;-172;;35;NEW;624_255V_32.7;21;193;;;;
81;2019-12-12;14;ASSIGN;087_79AL_25.4;-66;-1;;DEL;087_1343L_25.4;0;66;;;;
82;2019-12-12;14;ASSIGN;087_79BV_25.4;-604;-1;;DEL;087_1345V_25.4;0;604;;;;
83;2019-12-12;14;ASSIGN;087_77BL_25.1;-300;-1;;DEL;087_1339L_25.1;0;300;;;;
84;2019-12-12;14;ASSIGN;087_79AR_25.4;-437;-1;;DEL;087_1343R_25.4;0;437;;;;
85;2019-12-12;14;ASSIGN;087_57L_24.2;-582;-1;;DEL;087_1325L_24.2;0;582;;;;
86;2019-12-12;14;ASSIGN;087_75AL_24.8;-54;-1;;DEL;087_1335L_24.8;0;54;;;;
87;2019-12-12;14;ASSIGN;087_75AR_24.8;-456;-1;;DEL;087_1335R_24.8;0;456;;;;
88;2019-12-12;14;ASSIGN;087_83AR_25.9;-103;-1;;DEL;087_1351R_25.9;0;103;;;;
89;2019-12-12;14;ASSIGN;087_77AV_25.2;-170;-1;;DEL;087_1341V_25.2;0;170;;;;
90;2019-12-12;14;ASSIGN;087_77AR_25.2;-64;;0;NEW;087_1339R_25.1;64;0;;;;
91;2019-12-12;14;ASSIGN;926_43L_1.9;-48;;-1;NEW;603_71AV_2.4;48;0;;;;
92;2019-12-12;14;ASSIGN;087_75BR_24.8;-16;;0;NEW;087_901R_24.3;550;535;;;;
93;2019-12-12;14;ASSIGN;087_75BR_24.8;-534;;16;NEW;087_901R_24.3;535;0;;;;
94;2019-12-12;14;ASSIGN;087_75BpV_24.8;-31;;-1;NEW;087_931pV_24.8;31;0;;;;
95;2019-12-12;14;ASSIGN;087_75BqV_24.8;-31;;0;NEW;087_931qV_24.8;31;0;;;;
96;2019-12-12;14;ASSIGN;205_403R_5.6;-111;;310;NEW;205_403R_5.7;204;315;;;;
97;2019-12-12;14;ASSIGN;205_403R_5.6;-5;;263;NEW;205_403R_5.7;157;162;;;;
98;2019-12-12;14;ASSIGN;087_77BV_25.1;-71;;0;NEW;087_900V_25.1;71;0;;;;
99;2019-12-12;14;ASSIGN;624_221AR_32.8;-125;;-1;NEW;624_267L_32.7;130;256;;;;
100;2019-12-12;14;ASSIGN;624_221AV_32.8;-80;;35;NEW;624_267L_32.7;80;0;;;;
101;2019-12-12;14;ASSIGN;085_209L_19.3;-425;;-1;NEW;085_217L_19.3;71;496;;;;
102;2019-12-12;14;ASSIGN;087_47AR_22.8;-6;;563;NEW;087_119BV_16.7;6561;6567;;;;
103;2019-12-12;14;ASSIGN;087_47AR_22.8;-6;;467;NEW;087_119BV_16.7;6465;6471;;;;
104;2019-12-12;14;ASSIGN;087_47AR_22.8;-6;;132;NEW;087_119BV_16.7;6130;6136;;;;
105;2019-12-12;14;ASSIGN;087_47AR_22.8;-19;;11;NEW;087_119BV_16.7;6009;6029;;;;
106;2019-12-12;14;ASSIGN;087_41BV_22.5;-4;;-1;NEW;087_119BV_16.7;5887;5890;;;;
107;2019-12-12;14;ASSIGN;087_23AR_21.9;-3;;363;NEW;087_119BV_16.7;5522;5525;;;;
108;2019-12-12;14;ASSIGN;087_23AR_21.9;-80;;258;NEW;087_119BV_16.7;5416;5497;;;;
109;2019-12-12;14;ASSIGN;087_23AR_21.9;-26;;102;NEW;087_119BV_16.7;5260;5286;;;;
110;2019-12-12;14;ASSIGN;087_1BL_21.1;-14;;760;NEW;087_119BV_16.7;3529;3515;;;;
111;2019-12-12;14;ASSIGN;087_1BL_21.1;-30;;920;NEW;087_119BV_16.7;3369;3339;;;;
112;2019-12-12;14;ASSIGN;087_1BL_21.1;-3291;;-1;NEW;087_119BV_16.7;3291;0;;;;
113;2019-12-12;14;ASSIGN;087_47BV_22.8;-13;;1233;NEW;087_119AL_16.6;7396;7408;;;;
114;2019-12-12;14;ASSIGN;087_47BV_22.8;-32;;814;NEW;087_119AL_16.6;6977;7009;;;;
115;2019-12-12;14;ASSIGN;087_47BV_22.8;-14;;714;NEW;087_119AL_16.6;6877;6892;;;;
116;2019-12-12;14;ASSIGN;087_47BV_22.8;-12;;680;NEW;087_119AL_16.6;6843;6855;;;;
117;2019-12-12;14;ASSIGN;087_47BV_22.8;-89;;211;NEW;087_119AL_16.6;6375;6464;;;;
118;2019-12-12;14;ASSIGN;087_47BV_22.8;-9;;153;NEW;087_119AL_16.6;6316;6326;;;;
119;2019-12-12;14;ASSIGN;087_47BV_22.8;-49;;0;NEW;087_119AL_16.6;6163;6212;;;;
120;2019-12-12;14;ASSIGN;087_41AL_22.5;-12;;-1;NEW;087_119AL_16.6;6151;6163;;;;
121;2019-12-12;14;ASSIGN;087_41AL_22.5;-8;;301;NEW;087_119AL_16.6;6079;6087;;;;
122;2019-12-12;14;ASSIGN;087_41AL_22.5;-7;;229;NEW;087_119AL_16.6;6007;6014;;;;
123;2019-12-12;14;ASSIGN;087_41AL_22.5;-5;;216;NEW;087_119AL_16.6;5995;5999;;;;
124;2019-12-12;14;ASSIGN;087_23BV_22.0;-136;;273;NEW;087_119AL_16.6;5582;5719;;;;
125;2019-12-12;14;ASSIGN;087_23BV_22.0;-17;;94;NEW;087_119AL_16.6;5404;5421;;;;
126;2019-12-12;14;ASSIGN;087_23BV_22.0;-17;;0;NEW;087_119AL_16.6;5310;5327;;;;
127;2019-12-12;14;ASSIGN;087_7L_21.1;-13;;413;NEW;087_119AL_16.6;4852;4865;;;;
128;2019-12-12;14;ASSIGN;087_1AL_21.0;-14;;57;NEW;087_119AL_16.6;4380;4394;;;;
129;2019-12-12;14;ASSIGN;087_1AV_21.0;-3419;;905;NEW;087_119AL_16.6;3419;0;;;;
130;2019-12-12;14;ASSIGN;927_3327BV_904.8;-5;;31;NEW;927_3323L_904.6;327;332;;;;
131;2019-12-12;14;ASSIGN;087_57R_24.2;-28;;-1;NEW;087_1325R_24.2;1617;1645;;;;
132;2019-12-12;14;ASSIGN;087_57R_24.2;-16;;1308;NEW;087_1325R_24.2;1308;1324;;;;
133;2019-12-12;14;ASSIGN;087_57R_24.2;-12;;1172;NEW;087_1325R_24.2;1172;1184;;;;
134;2019-12-12;14;ASSIGN;087_57R_24.2;-17;;1145;NEW;087_1325R_24.2;1145;1162;;;;
135;2019-12-12;14;ASSIGN;087_57R_24.2;-32;;913;NEW;087_1325R_24.2;913;944;;;;
136;2019-12-12;14;ASSIGN;087_57R_24.2;-31;;158;NEW;087_1325R_24.2;158;188;;;;
137;2019-12-12;14;ASSIGN;087_57R_24.2;-30;;0;NEW;087_1325R_24.2;0;30;;;;
138;2019-12-12;14;ASSIGN;226_405L_12.0;-323;;159;NEW;226_405L_12.1;190;513;;;;
139;2019-12-12;14;ASSIGN;226_405R_12.0;-419;;62;NEW;226_405R_12.1;93;512;;;;
140;2019-12-12;14;ASSIGN;226_405R_12.0;-46;;0;NEW;226_405R_12.1;31;77;;;;
141;2019-12-12;14;ASSIGN;926_43R_1.9;-101;;116;NEW;603_4229V_2.2;182;81;;;;
142;2019-12-12;14;ASSIGN;926_43L_1.9;-3;;149;NEW;926_4137V_1.8;273;276;;;;
143;2019-12-12;14;ASSIGN;926_43L_1.9;-5;;132;NEW;926_4137V_1.8;256;261;;;;
144;2019-12-12;14;ASSIGN;926_43L_1.9;-3;;116;NEW;926_4137V_1.8;240;243;;;;
145;2019-12-12;14;ASSIGN;926_43L_1.9;-48;;55;NEW;926_4137V_1.8;179;228;;;;
146;2019-12-12;14;ASSIGN;926_35V_1.8;-20;;55;NEW;926_4137V_1.8;61;81;;;;
151;2019-12-12;14;EDITREAL;927_3321L_904.4;-297;;-1;;;;;;;;
152;2019-12-12;14;EDITREAL;666_441R_29.0;-114;;-1;;;;;;;;
157;2019-12-12;14;EDITREAL;623_363V_17.0;-31;;-1;;;;;;;;
158;2019-12-12;14;EDITREAL;478_1035L_0.4;-8;;-1;;;;;;;;
167;2019-12-12;14;EDITREAL;046_201BR_34.7;-1409;;-1;;;;;;;;
168;2019-12-12;14;EDITREAL;112_6123V_67.9;-19;-1;;;;;;;;;
173;2019-12-12;14;EDITREAL;603_71AR_2.4;-30;;-1;;;;;;;;
180;2019-12-12;14;EDITREAL;211_21V_21.6;-10;-1;;;;;;;;;
181;2019-12-12;14;EDITREAL;467_07V_102.1;-7;-1;;;;;;;;;
183;2019-12-12;14;EDITREAL;603_87AL_2.6;-39;-1;;;;;;;;;
185;2019-12-12;14;EDITREAL;514_65BV_17.4;-93;;-1;;;;;;;;
237;2019-06-13;14;EDITREAL;468_60V_101.2;;;;;;;;;;;
238;2019-06-13;14;EDITREAL;087_33R_22.1;;;;;;;;;;;
239;2019-06-13;14;EDITREAL;927_3327AR_904.8;;;;;;;;;;;
240;2019-06-13;14;EDITREAL;927_3325AR_904.7;;;;;;;;;;;
241;2019-06-13;14;EDITREAL;205_403R_5.6;;;;;;;;;;;
242;2019-06-13;14;EDITREAL;927_3327BV_904.8;;;;;;;;;;;
243;2019-06-13;14;EDITREAL;087_5R_21.2;;;;;;;;;;;
244;2019-06-13;14;EDITREAL;087_23AL_21.9;;;;;;;;;;;
245;2019-06-13;14;EDITREAL;624_265R_32.4;;;;;;;;;;;
246;2019-06-13;14;EDITREAL;926_2012R_1.5;;;;;;;;;;;
247;2019-06-13;14;EDITREAL;926_31L_1.7;;;;;;;;;;;
248;2019-06-13;14;EDITREAL;926_33V_1.7;;;;;;;;;;;
249;2019-06-13;14;EDITREAL;926_2012L_1.5;;;;;;;;;;;
250;2019-06-13;14;EDITREAL;926_9BqV_1.1;;;;;;;;;;;
251;2019-06-13;14;EDITREAL;624_263AqV_32.4;;;;;;;;;;;
252;2019-06-13;14;EDITREAL;624_263ApV_32.4;;;;;;;;;;;
253;2019-06-13;14;EDITREAL;603_91L_2.6;;;;;;;;;;;
254;2019-06-13;14;EDITREAL;087_1BL_21.1;;;;;;;;;;;
255;2019-06-13;14;EDITREAL;926_2010R_1.6;;;;;;;;;;;
256;2019-06-13;14;EDITREAL;926_2013R_1.5;;;;;;;;;;;
257;2019-06-13;14;EDITREAL;087_47BV_22.8;;;;;;;;;;;
258;2019-06-13;14;EDITREAL;087_45BV_22.7;;;;;;;;;;;
259;2019-06-13;14;EDITREAL;087_3R_21.1;;;;;;;;;;;
260;2019-06-13;14;EDITREAL;226_405R_12.0;;;;;;;;;;;
261;2019-06-13;14;EDITREAL;087_7L_21.1;;;;;;;;;;;
262;2019-06-13;14;EDITREAL;063_31BL_13.8;;;;;;;;;;;
263;2019-06-13;14;EDITREAL;087_1AL_21.0;;;;;;;;;;;
264;2019-06-13;14;EDITREAL;087_1AR_21.0;;;;;;;;;;;
265;2019-06-13;14;EDITREAL;087_1BV_21.1;;;;;;;;;;;
266;2019-06-13;14;EDITREAL;085_217AL_19.3;;;;;;;;;;;
267;2019-06-13;14;EDITREAL;085_203R_18.9;;;;;;;;;;;
268;2019-06-13;14;EDITREAL;087_57R_24.2;;;;;;;;;;;
269;2019-06-13;14;EDITREAL;087_23AR_21.9;;;;;;;;;;;
270;2019-06-13;14;EDITREAL;087_21BqV_22.0;;;;;;;;;;;
271;2019-06-13;14;EDITREAL;087_39V_22.4;;;;;;;;;;;
272;2019-06-13;14;EDITREAL;087_21AR_21.8;;;;;;;;;;;
273;2019-06-13;14;EDITREAL;087_41BV_22.5;;;;;;;;;;;
274;2019-06-13;14;EDITREAL;087_41AR_22.5;;;;;;;;;;;
275;2019-06-13;14;EDITREAL;926_43R_1.9;;;;;;;;;;;
276;2019-06-13;14;EDITREAL;926_35V_1.8;;;;;;;;;;;
277;2019-06-13;14;EDITREAL;479_2R_501.3;;;;;;;;;;;
278;2019-06-13;14;EDITREAL;479_2L_501.3;;;;;;;;;;;
279;2019-06-13;14;EDITREAL;624_159BV_32.1;;;;;;;;;;;
280;2019-06-13;14;EDITREAL;087_47AR_22.8;;;;;;;;;;;
281;2019-06-13;14;EDITREAL;226_405L_12.0;;;;;;;;;;;
282;2019-06-13;14;EDITREAL;624_257BL_32.7;;;;;;;;;;;
283;2019-06-13;14;EDITREAL;926_2010L_1.6;;;;;;;;;;;
284;2019-06-13;14;EDITREAL;926_33R_1.7;;;;;;;;;;;
285;2019-06-13;14;EDITREAL;926_31R_1.7;;;;;;;;;;;
286;2019-06-13;14;EDITREAL;851_911L_120.5;;;;;;;;;;;
287;2019-06-13;14;EDITREAL;851_911R_120.5;;;;;;;;;;;
288;2019-06-13;14;EDITREAL;611_2341L_106.3;;;;;;;;;;;
289;2019-06-13;14;EDITREAL;603_91R_2.6;;;;;;;;;;;
290;2019-06-13;14;EDITREAL;926_2016R_1.4;;;;;;;;;;;
291;2019-06-13;14;EDITREAL;624_261BR_32.6;;;;;;;;;;;
292;2019-06-13;14;EDITREAL;514_121AR_16.9;;;;;;;;;;;
293;2019-06-13;14;EDITREAL;926_2015R_1.5;;;;;;;;;;;
294;2019-06-13;14;EDITREAL;926_2011L_1.6;;;;;;;;;;;
295;2019-06-13;14;EDITREAL;926_2015L_1.5;;;;;;;;;;;
296;2019-06-13;14;EDITREAL;926_2011R_1.6;;;;;;;;;;;
297;2019-06-13;14;EDITREAL;085_209L_19.3;;;;;;;;;;;
298;2019-06-13;14;EDITREAL;926_2016L_1.4;;;;;;;;;;;
299;2019-06-13;14;EDITREAL;085_211V_19.7;;;;;;;;;;;
300;2019-06-13;14;EDITREAL;087_55AL_24.1;;;;;;;;;;;
301;2019-06-13;14;EDITREAL;926_43L_1.9;;;;;;;;;;;
302;2019-06-13;14;EDITREAL;063_33BV_13.8;;;;;;;;;;;
303;2019-06-13;14;EDITREAL;063_31AL_13.7;;;;;;;;;;;
304;2019-06-13;14;EDITREAL;063_33AL_13.7;;;;;;;;;;;
