ID;SPOORTAK_IDENTIFICATIE;CG_TYPE;CG_NAAM;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
6139110;485_40L_100.9;BVL;Amsterdam;0,000;0,113;2014-06-22
6139115;485_40L_100.9;BASIS;Amsterdam;0,000;0,113;2014-06-22
6139116;485_45V_101.0;BAAN;Amsterdam;0,000;0,042;2014-06-22
6139117;485_45V_101.0;BVL;Amsterdam;0,000;0,042;2014-06-22
6139122;485_45V_101.0;BASIS;Amsterdam;0,000;0,042;2014-06-22
6139125;626_35R_32.7;BVL;Heerhugowaard;0,000;0,504;2014-06-22
6139126;626_35R_32.7;BASIS;Heerhugowaard;0,000;0,504;2014-06-22
6139127;626_35R_32.7;BAAN;Heerhugowaard;0,000;0,504;2014-06-22
6139282;552_257BV_83.2;BAAN;Drenthe;0,292;3,157;2014-06-22
6139283;552_257BV_83.2;BVL;Drenthe;0,292;3,157;2014-06-22
6138758;486_411BpV_77.5;BAAN;Amsterdam;0,000;0,034;2014-06-22
6138759;486_411BpV_77.5;BVL;Amsterdam;0,000;0,034;2014-06-22
6138764;486_411BpV_77.5;BASIS;Amsterdam;0,000;0,034;2014-06-22
6138765;486_953L_75.1;BAAN;Amsterdam;0,000;0,519;2014-06-22
6138766;486_953L_75.1;BVL;Amsterdam;0,000;0,519;2014-06-22
6138771;486_953L_75.1;BASIS;Amsterdam;0,000;0,519;2014-06-22
6138772;486_411BqV_77.5;BAAN;Amsterdam;0,000;0,034;2014-06-22
6138773;486_411BqV_77.5;BVL;Amsterdam;0,000;0,034;2014-06-22
6138778;486_411BqV_77.5;BASIS;Amsterdam;0,000;0,034;2014-06-22
6138782;544_1109BL_1.0;BAAN;Breda;0,000;0,150;2014-06-22
6138917;305_49AR_19.1;BAAN;Drenthe;0,000;3,620;2014-06-22
6138918;305_49AR_19.1;BVL;Drenthe;0,000;3,620;2014-06-22
6138921;614_2235L_48.6;BAAN;Den Bosch;0,000;0,119;2014-06-22
6138922;614_2235L_48.6;BVL;Den Bosch;0,000;0,119;2014-06-22
6139131;614_2147L_47.8;BVL;Den Bosch;0,000;0,416;2014-06-22
6139129;614_2149V_47.9;BASIS;Den Bosch;0,000;0,469;2014-06-22
6139130;614_2147L_47.8;BAAN;Den Bosch;0,000;0,416;2014-06-22
6139136;614_2147L_47.8;BASIS;Den Bosch;0,000;0,416;2014-06-22
6139139;626_11BR_32.3;BVL;Heerhugowaard;0,000;0,143;2014-06-22
6139140;626_11BR_32.3;BASIS;Heerhugowaard;0,000;0,143;2014-06-22
6139141;626_11BR_32.3;BAAN;Heerhugowaard;0,000;0,143;2014-06-22
6139144;817_903R_600.0;BASIS;Goes;0,000;0,631;2014-06-22
6139145;817_903R_600.0;BVL;Goes;0,000;0,631;2014-06-22
6138784;518_109R_63.4;BVL;Roermond;0,000;0,015;2014-06-22
6138788;518_109R_63.4;BASIS;Roermond;0,000;0,015;2014-06-22
6138790;531_531R_35.9;BVL;Utrecht;0,000;0,018;2014-06-22
6138794;531_531R_35.9;BAAN;Utrecht;0,000;0,018;2014-06-22
6138795;531_531R_35.9;BASIS;Utrecht;0,000;0,018;2014-06-22
6138796;046_255BV_41.6;BAAN;Den Bosch;0,080;5,703;2014-06-22
6138927;614_2235L_48.6;BASIS;Den Bosch;0,000;0,119;2014-06-22
6138930;539_45AV_79.2;BAAN;Den Haag;0,623;6,291;2014-06-22
6138931;539_45AV_79.2;BVL;Den Haag;0,623;6,291;2014-06-22
6141788;129_41R_30.6;BAAN;Goes;0,000;0,257;2014-06-22
6142032;158_4747V_101.9;BVL;A15trace;0,000;5,313;2014-06-22
6141355;504_93L_18.7;BASIS;Maastricht;0,000;2,416;2014-06-22
6141356;490_107R_104.8;BAAN;Amsterdam;0,000;0,469;2014-06-22
6141352;518_161R_63.7;BASIS;Roermond;0,000;0,386;2014-06-22
6141586;490_109R_6.6;BVL;Amsterdam;0,000;0,890;2014-06-22
6141591;490_109R_6.6;BASIS;Amsterdam;0,000;0,890;2014-06-22
6141809;055_305AR_10.8;BAAN;Venlo;0,000;1,063;2014-06-22
6141811;135_2071L_43.1;BAAN;Weesp;0,000;1,345;2014-06-22
6141807;506_558R_43.6;BASIS;Amersfoort;0,000;0,575;2014-06-22
6141953;588_363BV_1.9;BASIS;Amsterdam;0,000;0,832;2014-06-22
6141954;085_28AV_36.2;BAAN;Lisse;0,000;3,392;2014-06-22
6141955;085_28AV_36.2;BVL;Lisse;0,000;3,392;2014-06-22
6141359;926_2079R_0.7;BASIS;Overijssel;0,000;0,359;2014-06-22
6141362;469_330R_601.4;BASIS;Europoort;0,000;0,053;2014-06-22
6141363;469_330R_601.4;BAAN;Europoort;0,000;0,053;2014-06-22
6141364;469_330R_601.4;BVL;Europoort;0,000;0,053;2014-06-22
6141357;490_107R_104.8;BVL;Amsterdam;0,000;0,469;2014-06-22
6141371;551_113L_21.9;BAAN;Breda;0,000;0,790;2014-06-22
6141592;937_72L_68.9;BAAN;Drenthe;0,000;0,275;2014-06-22
6141593;937_72L_68.9;BVL;Drenthe;0,000;0,275;2014-06-22
6141597;937_72L_68.9;BASIS;Drenthe;0,000;0,275;2014-06-22
6141599;654_981V_49.6;BAAN;Drenthe;0,000;0,448;2014-06-22
6141600;654_981V_49.6;BVL;Drenthe;0,000;0,448;2014-06-22
6141604;654_981V_49.6;BASIS;Drenthe;0,000;0,448;2014-06-22
6141605;028_941R_46.8;BAAN;Twente;0,000;0,190;2014-06-22
6141607;028_941R_46.8;BVL;Twente;0,000;0,190;2014-06-22
6141608;028_941R_46.8;BASIS;Twente;0,000;0,190;2014-06-22
6141612;127_443BV_67.7;BASIS;Goes;0,000;0,615;2014-06-22
6141613;127_443BV_67.7;BVL;Goes;0,000;0,615;2014-06-22
6141816;553_917R_21.5;BVL;Roermond;0,000;0,183;2014-06-22
6141814;135_2071L_43.1;BASIS;Weesp;0,000;1,345;2014-06-22
6141815;938_4511R_0.2;BVL;A15trace;0,000;1,071;2014-06-22
6141820;553_917R_21.5;BASIS;Roermond;0,000;0,183;2014-06-22
6141821;553_275AL_21.8;BAAN;Roermond;0,000;0,063;2014-06-22
6141823;553_275AL_21.8;BVL;Roermond;0,000;0,063;2014-06-22
6141827;553_275AL_21.8;BASIS;Roermond;0,000;0,063;2014-06-22
6141829;539_57AL_79.2;BAAN;Rotterdam;0,000;0,095;2014-06-22
6141830;539_57AL_79.2;BVL;Rotterdam;0,000;0,095;2014-06-22
6141832;539_57AL_79.2;BASIS;Rotterdam;0,000;0,095;2014-06-22
6141375;161_2211R_8.3;BVL;Weesp;0,000;1,153;2014-06-22
6141377;161_2211R_8.3;BAAN;Weesp;0,000;1,153;2014-06-22
6141380;161_2211R_8.3;BASIS;Weesp;0,000;1,153;2014-06-22
6141381;490_151L_6.1;BAAN;Amsterdam;0,000;0,047;2014-06-22
6141382;490_151L_6.1;BVL;Amsterdam;0,000;0,047;2014-06-22
6141387;490_151L_6.1;BASIS;Amsterdam;0,000;0,047;2014-06-22
6141388;490_149R_6.0;BAAN;Amsterdam;0,000;0,228;2014-06-22
6141389;490_149R_6.0;BVL;Amsterdam;0,000;0,228;2014-06-22
6141618;035_115AR_46.6;BASIS;Driebergen;0,000;0,061;2014-06-22
6141621;107_901V_22.8;BAAN;Den Haag;0,000;0,033;2014-06-22
6141622;107_901V_22.8;BVL;Den Haag;0,000;0,033;2014-06-22
6141625;107_901V_22.8;BASIS;Den Haag;0,000;0,033;2014-06-22
6141628;926_2017L_1.4;BAAN;Overijssel;0,000;0,546;2014-06-22
6141629;926_2017L_1.4;BVL;Overijssel;0,000;0,546;2014-06-22
6141631;926_2017L_1.4;BASIS;Overijssel;0,000;0,546;2014-06-22
6141635;926_2008V_1.6;BAAN;Overijssel;0,000;0,076;2014-06-22
6141636;926_2008V_1.6;BVL;Overijssel;0,000;0,076;2014-06-22
6141836;540_401V_54.2;BAAN;Rotterdam;0,000;0,448;2014-06-22
6141837;540_401V_54.2;BVL;Rotterdam;0,000;0,448;2014-06-22
6141839;540_401V_54.2;BASIS;Rotterdam;0,000;0,448;2014-06-22
6141840;470_206R_304.8;BVL;Europoort;0,000;0,073;2014-06-22
6141845;950_1003L_7.2;BASIS;Europoort;0,000;0,035;2014-06-22
6141846;950_1003L_7.2;BAAN;Europoort;0,000;0,035;2014-06-22
6141847;950_1003L_7.2;BVL;Europoort;0,000;0,035;2014-06-22
6141852;950_931L_11.5;BASIS;Europoort;0,000;0,121;2014-06-22
6141853;950_931L_11.5;BAAN;Europoort;0,000;0,121;2014-06-22
6141961;940_75BL_43.8;BASIS;Amersfoort;0,000;0,628;2014-06-22
6141963;543_179L_45.4;BAAN;Twente;0,000;0,298;2014-06-22
6141965;543_179L_45.4;BVL;Twente;0,000;0,298;2014-06-22
6141966;543_179L_45.4;BASIS;Twente;0,000;0,298;2014-06-22
6141971;161_2519R_20.4;BVL;Weesp;0,000;0,552;2014-06-22
6141394;490_149R_6.0;BASIS;Amsterdam;0,000;0,228;2014-06-22
6141396;470_206V_304.8;BASIS;Europoort;0,000;1,349;2014-06-22
6141397;470_206V_304.8;BAAN;Europoort;0,000;1,349;2014-06-22
6144143;531_1317ApV_34.7;BVL;Utrecht;0,000;0,034;2014-06-22
6144147;531_1317ApV_34.7;BAAN;Utrecht;0,000;0,034;2014-06-22
6144148;531_1317ApV_34.7;BASIS;Utrecht;0,000;0,034;2014-06-22
6144150;531_1277BpV_34.7;BVL;Utrecht;0,000;0,034;2014-06-22
6144156;924_35-36R_35.3;BAAN;Dordrecht;0,000;0,970;2014-06-22
6144487;027_941R_148.6;BASIS;Duivendrecht;0,000;2,333;2014-06-22
6144488;618_47BqV_58.9;BAAN;Eindhoven;0,000;0,034;2014-06-22
6144490;618_47BqV_58.9;BASIS;Eindhoven;0,000;0,034;2014-06-22
6144491;618_47BqV_58.9;BVL;Eindhoven;0,000;0,034;2014-06-22
6144495;080_3423V_11.3;BAAN;Duivendrecht;0,000;10,609;2014-06-22
6144497;080_3423V_11.3;BVL;Duivendrecht;0,000;10,609;2014-06-22
6144501;080_3423V_11.3;BASIS;Duivendrecht;0,000;10,609;2014-06-22
6143900;551_163L_24.0;BASIS;Den Bosch;0,284;1,502;2014-06-22
6143901;551_163L_24.0;BVL;Den Bosch;0,166;0,284;2014-06-22
6143905;551_163L_24.0;BAAN;Breda;0,166;0,284;2014-06-22
6143907;551_163L_24.0;BASIS;Breda;0,166;0,284;2014-06-22
6143911;551_163L_24.0;BAAN;Breda;0,000;0,166;2014-06-22
6143913;551_163L_24.0;BVL;Breda;0,000;0,166;2014-06-22
6143914;551_163L_24.0;BASIS;Breda;0,000;0,166;2014-06-22
6144157;924_35-36R_35.3;BVL;Dordrecht;0,000;0,970;2014-06-22
6144159;924_35-36R_35.3;BASIS;Dordrecht;0,000;0,970;2014-06-22
6144162;553_247AR_21.5;BASIS;Roermond;0,000;0,297;2014-06-22
6144163;553_915L_21.5;BAAN;Roermond;0,000;0,200;2014-06-22
6144165;553_915L_21.5;BVL;Roermond;0,000;0,200;2014-06-22
6144169;553_915L_21.5;BASIS;Roermond;0,000;0,200;2014-06-22
6144170;553_911L_21.4;BAAN;Roermond;0,000;0,073;2014-06-22
6144360;664_873BR_41.9;BAAN;Dordrecht;0,553;8,347;2014-06-22
6144362;664_897BL_42.9;BASIS;Dordrecht;9,459;9,483;2014-06-22
6144440;520_215qV_1.2;BASIS;Maastricht;0,000;0,034;2014-06-22
6144441;508_934V_90.8;BASIS;Achterhoek;0,000;0,167;2014-06-22
6144442;508_934V_90.8;BAAN;Achterhoek;0,000;0,167;2014-06-22
6144443;508_934V_90.8;BVL;Achterhoek;0,000;0,167;2014-06-22
6144448;508_936R_90.8;BASIS;Achterhoek;0,000;0,092;2014-06-22
6144449;508_936R_90.8;BAAN;Achterhoek;0,000;0,092;2014-06-22
6144450;508_936R_90.8;BVL;Achterhoek;0,000;0,092;2014-06-22
6144455;437_263AL_1.1;BASIS;Achterhoek;0,000;0,059;2014-06-22
6144456;437_263AL_1.1;BAAN;Achterhoek;0,000;0,059;2014-06-22
6143916;531_1225BqV_34.6;BVL;Utrecht;0,000;0,034;2014-06-22
6143920;531_1225BqV_34.6;BAAN;Utrecht;0,000;0,034;2014-06-22
6143921;531_1225BqV_34.6;BASIS;Utrecht;0,000;0,034;2014-06-22
6143923;531_1225BpV_34.6;BVL;Utrecht;0,000;0,034;2014-06-22
6143927;531_1225BpV_34.6;BAAN;Utrecht;0,000;0,034;2014-06-22
6143928;531_1225BpV_34.6;BASIS;Utrecht;0,000;0,034;2014-06-22
6143930;531_1329BR_34.8;BVL;Utrecht;0,000;0,060;2014-06-22
6143934;531_1329BR_34.8;BAAN;Utrecht;0,000;0,060;2014-06-22
6143935;531_1329BR_34.8;BASIS;Utrecht;0,000;0,060;2014-06-22
6143937;924_3605L_35.8;BAAN;Dordrecht;0,000;0,933;2014-06-22
6143938;924_3605L_35.8;BVL;Dordrecht;0,000;0,933;2014-06-22
6144176;553_911L_21.4;BASIS;Roermond;0,000;0,073;2014-06-22
6144177;553_243V_21.4;BAAN;Roermond;0,000;0,082;2014-06-22
6144179;553_243V_21.4;BVL;Roermond;0,000;0,082;2014-06-22
6144183;553_243V_21.4;BASIS;Roermond;0,000;0,082;2014-06-22
6144184;553_233qV_21.4;BAAN;Roermond;0,000;0,034;2014-06-22
6144186;553_233qV_21.4;BVL;Roermond;0,000;0,034;2014-06-22
6144187;924_17-18R_35.3;BVL;Dordrecht;0,000;0,936;2014-06-22
6144189;924_17-18R_35.3;BASIS;Dordrecht;0,000;0,936;2014-06-22
6144172;553_911L_21.4;BVL;Roermond;0,000;0,073;2014-06-22
6144367;805_7117R_103.0;BVL;Dordrecht;0,000;0,279;2014-06-22
6144369;805_7117R_103.0;BASIS;Dordrecht;0,000;0,279;2014-06-22
6144476;470_1112R_302.7;BASIS;Europoort;0,000;0,311;2014-06-22
6144477;470_1112R_302.7;BAAN;Europoort;0,000;0,311;2014-06-22
6144478;470_1112R_302.7;BVL;Europoort;0,000;0,311;2014-06-22
6144483;822_7207L_102.5;BAAN;Dordrecht;0,000;0,364;2014-06-22
6143940;924_3605L_35.8;BASIS;Dordrecht;0,000;0,933;2014-06-22
6143942;536_309AR_61.5;BAAN;Den Haag;0,000;1,144;2014-06-22
6143943;536_309AR_61.5;BVL;Den Haag;0,000;1,144;2014-06-22
6144192;850_1L_100.2;BAAN;Roosendaal;0,000;0,621;2014-06-22
6144194;850_1L_100.2;BVL;Roosendaal;0,000;0,621;2014-06-22
6144196;517_11BV_68.7;BAAN;Venlo;0,000;0,253;2014-06-22
6144197;517_11BV_68.7;BVL;Venlo;0,000;0,253;2014-06-22
6144198;517_11BV_68.7;BASIS;Venlo;0,000;0,253;2014-06-22
6233713;075_143BV_57.2;BASIS;Alkmaar;0,000;0,024;2014-06-22
6233715;135_259AL_21.6;BVL;Weesp;0,000;0,068;2014-06-22
6233717;135_259AL_21.6;BAAN;Weesp;0,000;0,068;2014-06-22
6233720;135_259AL_21.6;BASIS;Weesp;0,000;0,068;2014-06-22
6233725;506_47AR_43.3;BASIS;Amersfoort;0,000;0,076;2014-06-22
6233726;506_47AL_43.3;BAAN;Amersfoort;0,000;0,038;2014-06-22
6233727;506_47AL_43.3;BVL;Amersfoort;0,000;0,038;2014-06-22
6232755;562_159R_60.9;BASIS;Gelderse Vallei;6,346;14,056;2014-06-22
6232752;094_1079BL_2.8;BVL;Utrecht;0,000;1,095;2014-06-22
6232984;132_477BV_47.8;BASIS;Rotterdam;0,000;0,641;2014-06-22
6232988;132_493AL_47.2;BAAN;Rotterdam;0,000;0,064;2014-06-22
6232989;132_493AL_47.2;BVL;Rotterdam;0,000;0,064;2014-06-22
6232991;132_493AL_47.2;BASIS;Rotterdam;0,000;0,064;2014-06-22
6232994;105_447R_28.6;BAAN;Rijn en Gouwe;0,000;0,903;2014-06-22
6233297;940_383V_43.2;BASIS;Amersfoort;0,000;0,041;2014-06-22
6233298;506_524V_43.5;BAAN;Amersfoort;0,000;0,039;2014-06-22
6233299;506_524V_43.5;BVL;Amersfoort;0,000;0,039;2014-06-22
6233304;506_524V_43.5;BASIS;Amersfoort;0,000;0,039;2014-06-22
6233305;506_528V_43.6;BAAN;Amersfoort;0,000;0,045;2014-06-22
6233306;506_528V_43.6;BVL;Amersfoort;0,000;0,045;2014-06-22
6233311;506_528V_43.6;BASIS;Amersfoort;0,000;0,045;2014-06-22
6233312;588_827R_1.7;BAAN;Amsterdam;0,000;0,282;2014-06-22
6233313;588_827R_1.7;BVL;Amsterdam;0,000;0,282;2014-06-22
6233317;089_293AL_46.4;BASIS;Amersfoort;0,000;0,158;2014-06-22
6233318;089_293AR_46.4;BAAN;Amersfoort;0,000;0,206;2014-06-22
6233319;089_293AR_46.4;BVL;Amersfoort;0,000;0,206;2014-06-22
6233324;089_293AR_46.4;BASIS;Amersfoort;0,000;0,206;2014-06-22
6233325;089_291AL_46.3;BAAN;Amersfoort;0,000;0,099;2014-06-22
6233524;478_1023BpV_0.2;BASIS;Europoort;0,000;0,034;2014-06-22
6233525;478_1023BpV_0.2;BAAN;Europoort;0,000;0,034;2014-06-22
6233526;478_1023BpV_0.2;BVL;Europoort;0,000;0,034;2014-06-22
6233531;950_1007pV_39.8;BASIS;Europoort;0,000;0,034;2014-06-22
6233532;950_1007pV_39.8;BAAN;Europoort;0,000;0,034;2014-06-22
6233533;950_1007pV_39.8;BVL;Europoort;0,000;0,034;2014-06-22
6233538;950_1001R_39.8;BASIS;Europoort;0,000;0,041;2014-06-22
6233539;950_1001R_39.8;BAAN;Europoort;0,000;0,041;2014-06-22
6233540;950_1001R_39.8;BVL;Europoort;0,000;0,041;2014-06-22
6233545;618_23AL_58.5;BAAN;Eindhoven;0,000;0,024;2014-06-22
6233547;618_23AL_58.5;BVL;Eindhoven;0,000;0,024;2014-06-22
6233551;618_23AL_58.5;BASIS;Boxtel;0,000;0,024;2014-06-22
6232756;562_159R_60.9;BAAN;Gelderse Vallei;6,346;14,056;2014-06-22
6232761;035_131AR_52.0;BASIS;Maarn;0,000;0,060;2014-06-22
6232762;588_353BV_1.3;BAAN;Amsterdam;0,000;0,292;2014-06-22
6232763;588_353BV_1.3;BVL;Amsterdam;0,000;0,292;2014-06-22
6232995;105_447R_28.6;BVL;Rijn en Gouwe;0,000;0,903;2014-06-22
6233000;508_907L_90.9;BVL;Achterhoek;0,000;0,051;2014-06-22
6233005;105_141BL_31.6;BAAN;Rijn en Gouwe;0,000;0,055;2014-06-22
6233006;105_141BL_31.6;BVL;Rijn en Gouwe;0,000;0,055;2014-06-22
6233011;105_141BL_31.6;BASIS;Rijn en Gouwe;0,000;0,055;2014-06-22
6233012;105_141AR_31.5;BAAN;Rijn en Gouwe;0,000;0,084;2014-06-22
6233013;105_141AR_31.5;BVL;Rijn en Gouwe;0,000;0,084;2014-06-22
6233326;089_291AL_46.3;BVL;Amersfoort;0,000;0,099;2014-06-22
6233331;089_291AL_46.3;BASIS;Amersfoort;0,000;0,099;2014-06-22
6233332;089_295AL_46.4;BAAN;Amersfoort;0,000;0,221;2014-06-22
6233333;089_295AL_46.4;BVL;Amersfoort;0,000;0,221;2014-06-22
6233338;089_295AL_46.4;BASIS;Amersfoort;0,000;0,221;2014-06-22
6233339;020_3AV_60.2;BAAN;Amersfoort;11,599;13,800;2014-06-22
6233555;133_1163BV_19.8;BVL;Haarlem;0,000;0,030;2014-06-22
6233558;133_1163BV_19.8;BASIS;Haarlem;0,000;0,030;2014-06-22
6233560;133_1165BV_19.8;BAAN;Haarlem;0,000;0,011;2014-06-22
6233562;133_1165BV_19.8;BVL;Haarlem;0,000;0,011;2014-06-22
6233565;133_1165BV_19.8;BASIS;Haarlem;0,000;0,011;2014-06-22
6233567;531_1273BqV_34.5;BVL;Utrecht;0,000;0,031;2014-06-22
6233571;531_1273BqV_34.5;BAAN;Utrecht;0,000;0,031;2014-06-22
6233572;531_1273BqV_34.5;BASIS;Utrecht;0,000;0,031;2014-06-22
6233574;531_1203BqV_34.5;BVL;Utrecht;0,000;0,031;2014-06-22
6233578;531_1203BqV_34.5;BAAN;Utrecht;0,000;0,031;2014-06-22
6233579;531_1203BqV_34.5;BASIS;Utrecht;0,000;0,031;2014-06-22
6233581;531_1203AL_0.5;BVL;Utrecht;0,000;0,057;2014-06-22
6233553;133_1163BV_19.8;BAAN;Haarlem;0,000;0,030;2014-06-22
6139148;618_273BV_49.5;BAAN;Eindhoven;0,000;10,805;2014-06-22
6139287;626_39V_32.7;BVL;Heerhugowaard;0,000;3,043;2014-06-22
6139288;100_2021BV_3.0;BVL;Woerden;0,000;4,665;2014-06-22
6138804;513_161BV_44.0;BASIS;Geldermalsen;4,408;4,425;2014-06-22
6138806;513_161BV_44.0;BAAN;Geldermalsen;4,408;4,408;2014-06-22
6138808;513_161BV_44.0;BVL;Geldermalsen;4,408;4,408;2014-06-22
6138817;513_161BV_44.0;BASIS;Geldermalsen;4,408;4,408;2014-06-22
6138819;513_161BV_44.0;BAAN;Geldermalsen;0,000;4,408;2014-06-22
6138937;046_255BV_41.6;BAAN;Geldermalsen;0,000;0,066;2014-06-22
6138941;046_255BV_41.6;BASIS;Geldermalsen;0,000;0,066;2014-06-22
6138934;046_255BV_41.6;BASIS;Geldermalsen;0,066;0,080;2014-06-22
6138935;046_255BV_41.6;BVL;Den Bosch;0,000;0,066;2014-06-22
6138942;117_1AV_15.4;BVL;Driebergen;0,000;5,522;2014-06-22
6138944;117_1AV_15.4;BAAN;Driebergen;0,000;5,522;2014-06-22
6139151;087_1AV_21.0;BASIS;Weesp;1,014;1,257;2014-06-22
6139152;087_1AV_21.0;BAAN;Amersfoort;0,000;1,014;2014-06-22
6139153;087_1AV_21.0;BVL;Amersfoort;0,000;1,014;2014-06-22
6139292;101_1063L_12.3;BASIS;Woerden;0,000;4,365;2014-06-22
6139293;614_2155L_47.8;BAAN;Den Bosch;0,000;0,064;2014-06-22
6139294;614_2155L_47.8;BVL;Den Bosch;0,000;0,064;2014-06-22
6138824;614_2157V_47.9;BVL;Den Bosch;0,000;0,387;2014-06-22
6138829;614_2157V_47.9;BASIS;Den Bosch;0,000;0,387;2014-06-22
6138822;486_906L_75.4;BASIS;Amsterdam;0,000;0,915;2014-06-22
6138823;614_2157V_47.9;BAAN;Den Bosch;0,000;0,387;2014-06-22
6138832;603_101BpV_3.0;BAAN;Overijssel;0,000;0,032;2014-06-22
6138833;603_101BpV_3.0;BVL;Overijssel;0,000;0,032;2014-06-22
6138835;603_101BpV_3.0;BASIS;Overijssel;0,000;0,032;2014-06-22
6138838;544_1109BL_1.0;BVL;Breda;0,000;0,150;2014-06-22
6138839;544_1109BL_1.0;BASIS;Breda;0,000;0,150;2014-06-22
6138945;779_50R_61.3;BASIS;A15trace;11,230;12,725;2014-06-22
6138946;779_50R_61.3;BVL;A15trace;11,090;11,230;2014-06-22
6138949;779_50R_61.3;BVL;A15trace;10,333;11,090;2014-06-22
6138952;779_52R_61.4;BVL;A15trace;11,143;12,757;2014-06-22
6139158;087_1AV_21.0;BASIS;Amersfoort;0,000;1,014;2014-06-22
6139162;560_1217AL_24.9;BAAN;Den Haag;0,000;0,052;2014-06-22
6139163;560_1217AL_24.9;BVL;Den Haag;0,000;0,052;2014-06-22
6139301;540_171L_82.1;BAAN;Rotterdam;0,000;0,740;2014-06-22
6139299;614_2155L_47.8;BASIS;Den Bosch;0,000;0,064;2014-06-22
6139303;552_257BV_83.2;BASIS;Drenthe;0,292;3,157;2014-06-22
6139305;552_257BV_83.2;BAAN;Drenthe;0,252;0,292;2014-06-22
6139308;552_257BV_83.2;BVL;Groningen;0,252;0,292;2014-06-22
6139310;552_257BV_83.2;BASIS;Drenthe;0,252;0,292;2014-06-22
6138840;057_15BV_6.4;BAAN;Eindhoven;0,000;4,797;2014-06-22
6138953;125_1017BV_30.8;BASIS;Boxtel;0,000;7,930;2014-06-22
6138954;614_403AR_48.4;BAAN;Den Bosch;0,000;0,027;2014-06-22
6138955;614_403AR_48.4;BVL;Den Bosch;0,000;0,027;2014-06-22
6138960;614_403AR_48.4;BASIS;Den Bosch;0,000;0,027;2014-06-22
6138961;614_403AqV_48.4;BAAN;Den Bosch;0,000;0,032;2014-06-22
6138962;614_403AqV_48.4;BVL;Den Bosch;0,000;0,032;2014-06-22
6138967;614_403AqV_48.4;BASIS;Den Bosch;0,000;0,032;2014-06-22
6138968;614_2217V_48.3;BAAN;Den Bosch;0,000;0,006;2014-06-22
6138969;614_2217V_48.3;BVL;Den Bosch;0,000;0,006;2014-06-22
6138974;614_2217V_48.3;BASIS;Den Bosch;0,000;0,006;2014-06-22
6138975;614_2211R_48.3;BAAN;Den Bosch;0,000;0,184;2014-06-22
6139166;560_1217AL_24.9;BASIS;Den Haag;0,000;0,052;2014-06-22
6139169;560_1217ApV_24.9;BAAN;Den Haag;0,000;0,032;2014-06-22
6139170;560_1217ApV_24.9;BVL;Den Haag;0,000;0,032;2014-06-22
6139173;560_1217ApV_24.9;BASIS;Den Haag;0,000;0,032;2014-06-22
6139176;560_1217AqV_24.9;BAAN;Den Haag;0,000;0,033;2014-06-22
6139177;560_1217AqV_24.9;BVL;Den Haag;0,000;0,033;2014-06-22
