ID;OBJECTTYPE;SPOORTAK_IDENTIFICATIE;GEOCODE_BEGIN;SUBCODE_BEGIN;NAAM_GEOCODE_BEGIN;KM_BEGIN;NR_BEGIN;KANTCODE_BEGIN;GEOCODE_EIND;SUBCODE_EIND;NAAM_GEOCODE_EIND;KM_EIND;NR_EIND;KANTCODE_EIND;NR_SUB;LENGTE;OBEGINTIJD;BEHEERDER;LENGTE_GEOM
195876;spoortak;226_417V_11.6;226;;Gouda - Alphen a/d Rijn;11,561;417;V;226;;Gouda - Alphen a/d Rijn;8,173;425;V;;3,388;2011-11-30;ProRail;3,387876
195877;spoortak;514_49BR_65.3;514;b;Nijmegen;65,299;49B;RE;047;;s Hertogenbosch - Nijmegen;52,247;71;L;;13,041;2011-11-30;ProRail;13,040761
195878;spoortak;514_113BV_16.8;514;a;Nijmegen;16,826;113B;V;514;a;Nijmegen;16,601;145A;V;;0,222;2011-11-30;ProRail;0,222157
195879;spoortak;514_141AR_16.6;514;a;Nijmegen;16,640;141A;RE;514;a;Nijmegen;16,577;141B;R;;0,047;2011-11-30;ProRail;0,047358
195880;spoortak;514_141ApV_16.6;514;a;Nijmegen;16,640;141A;L+R;514;a;Nijmegen;16,608;143;L+R;p;0,031;2011-11-30;ProRail;0,031399
195881;spoortak;533_1103BV_15.2;533;;Woerden;15,196;1103B;V;533;;Woerden;15,220;1115A;V;;0,024;2011-11-30;ProRail;0,023904
195882;spoortak;006_1003R_3.6;006;;Groningen - Sauwerd;3,598;1003;R;006;;Groningen - Sauwerd;4,439;1009B;L;;0,841;2013-08-21;ProRail;0,841187
196068;spoortak;467_127L_103.6;467;c;Rotterdam Waalhaven Oost;103,624;127;L;467;c;Rotterdam Waalhaven Oost;103,779;XXX;L;;0,169;2011-11-30;Keyrail,NS-spooraansluitingen;0,168562
196069;spoortak;467_127R_103.6;467;c;Rotterdam Waalhaven Oost;103,624;127;R;467;c;Rotterdam Waalhaven Oost;103,727;TI_127R;V;;0,102;2011-11-30;Keyrail;0,102037
196070;spoortak;468_58L_100.9;468;a;Rotterdam Eemhaven;100,918;58;L;468;a;Rotterdam Eemhaven;101,655;62;R;;0,736;2011-11-30;Keyrail;0,735517
196071;spoortak;468_62V_101.7;468;a;Rotterdam Eemhaven;101,655;62;V;468;a;Rotterdam Eemhaven;101,841;74;V;;0,185;2011-11-30;Keyrail;0,185462
196072;spoortak;666_4223R_105.0;666;c;Meteren Aansl.;104,975;4223;R;666;b;Meteren Aansl.;47,740;4225;R;;0,169;2011-11-30;Keyrail;0,169036
196073;spoortak;042_323V_21.2;042;;Vork - Kesteren;21,221;323;V;043;c;Kesteren - Geldermalsen;31,149;761;L;;9,939;2011-11-30;ProRail;9,938861
196074;spoortak;543_173AR_45.3;543;c;Hengelo;45,272;173A;RE;543;c;Hengelo;45,763;197;L;;0,479;2011-11-30;ProRail;0,478955
196075;spoortak;607_905R_43.4;607;b;Winterswijk;43,448;905;R;607;b;Winterswijk;43,997;909;L;;0,552;2011-11-30;ProRail;0,552028
196076;spoortak;609_129AR_26.8;609;;Zutphen;26,784;129A;R;609;;Zutphen;26,682;129B;R;;0,102;2011-11-30;ProRail;0,102481
196277;spoortak;503_909R_42.9;503;c;Deventer;42,867;909;R;503;c;Deventer;42,455;921;R;;0,413;2011-11-30;ProRail;0,413060
196278;spoortak;503_89AL_44.0;503;c;Deventer;44,012;89A;L;503;c;Deventer;43,937;95;L;;0,077;2011-11-30;ProRail;0,076618
196279;spoortak;163_1029AL_43.9;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,918;1029A;LE;163;;Rotterdam Lombardijen - Rotterdam Centraal;44,299;1037;L;;0,366;2011-11-30;Keyrail;0,365553
196280;spoortak;536_251BR_61.0;536;;Den Haag HS;61,033;251B;RE;536;;Den Haag HS;60,915;SJ_251BR;V;;0,103;2011-11-30;ProRail;0,103025
196281;spoortak;536_251BqV_61.0;536;;Den Haag HS;61,033;251B;L+R;536;;Den Haag HS;61,000;253;L+R;q;0,034;2011-11-30;ProRail;0,033629
196282;spoortak;536_251AL_61.0;536;;Den Haag HS;60,966;251A;L;536;;Den Haag HS;61,033;251B;LE;;0,052;2011-11-30;ProRail;0,052489
196283;spoortak;560_63BpV_24.8;560;;Den Haag Centraal;24,762;63B;L+R;560;;Den Haag Centraal;24,796;67A;L+R;p;0,034;2011-11-30;ProRail;0,033670
196284;spoortak;518_115L_63.5;518;;Weert;63,501;115;L;518;;Weert;63,671;TI_115L;V;;0,179;2011-11-30;ProRail;0,178612
196285;spoortak;519_83AR_47.0;519;a;Roermond;46,978;83A;R;519;a;Roermond;47,353;SJ_83AR;V;;0,375;2011-11-30;ProRail;0,374710
196286;spoortak;603_149AR_3.3;603;a;Zwolle;3,327;149A;RE;603;a;Zwolle;3,402;149B;RE;;0,042;2011-11-30;ProRail;0,041745
196287;spoortak;506_29R_43.2;506;b;Amersfoort;43,199;29;R;506;b;Amersfoort;44,170;143;L;;1,091;2013-10-18;ProRail;1,090731
196288;spoortak;606_69R_0.2;606;a;Almelo;0,235;69;R;606;a;Almelo;0,406;75;R;;0,172;2011-11-30;ProRail;0,172474
196289;spoortak;603_917V_3.2;603;a;Zwolle;3,208;917;V;603;a;Zwolle;3,168;918;V;;0,037;2011-11-30;ProRail;0,036848
196290;spoortak;603_915L_3.3;603;a;Zwolle;3,347;915;L;603;a;Zwolle;3,105;919;L;;0,238;2011-11-30;ProRail;0,238061
196291;spoortak;519_91AL_47.0;519;a;Roermond;46,977;91A;L;519;a;Roermond;47,291;95B;R;;0,315;2011-11-30;ProRail;0,314961
196292;spoortak;542_1235BV_29.8;542;a;Dordrecht;29,791;1235B;V;542;a;Dordrecht;29,848;1243B;LE;;0,042;2011-11-30;ProRail;0,041869
196293;spoortak;057_15AL_6.3;057;;Eindhoven - Weert;6,305;15A;L;057;;Eindhoven - Weert;6,425;15B;L;;0,123;2013-10-10;ProRail;0,123053
196503;spoortak;504_25R_17.4;504;b;Heerlen;17,419;25;R;504;b;Heerlen;18,205;49;LE;;0,754;2011-11-30;ProRail;0,754071
196504;spoortak;514_149ApV_16.6;514;a;Nijmegen;16,587;149A;L+R;514;a;Nijmegen;16,554;151;L+R;p;0,033;2011-11-30;ProRail;0,033097
196505;spoortak;469_902V_101.1;469;a;Pernis;101,087;902;V;469;a;Pernis;101,342;SJ_902V;V;;0,257;2011-11-30;Keyrail,NS-spooraansluitingen;0,256626
196506;spoortak;054_1341BV_52.9;054;a;Boxtel - Eindhoven;52,852;1341B;V;054;a;Boxtel - Eindhoven;52,875;1343A;V;;0,024;2011-11-30;ProRail;0,023537
196507;spoortak;063_65AR_14.7;063;;Maastricht - Sittard;14,734;65A;R;063;;Maastricht - Sittard;14,808;65B;R;;0,074;2011-11-30;ProRail;0,074153
196508;spoortak;470_187L_305.9;470;g;Botlek;305,883;187;L;470;g;Botlek;305,947;188;L;;0,063;2011-11-30;Keyrail,NS-spooraansluitingen;0,063357
196509;spoortak;470_187R_305.9;470;g;Botlek;305,883;187;R;470;g;Botlek;306,078;SJ_187R;V;;0,191;2011-11-30;Keyrail,NS-spooraansluitingen;0,191414
196510;spoortak;801_909R_800.6;801;l;Moerdijk Industrieterrein;800,599;909;R;801;l;Moerdijk Industrieterrein;800,654;SJ_909R;V;;0,055;2011-11-30;ProRail;0,054586
196511;spoortak;801_909L_800.6;801;l;Moerdijk Industrieterrein;800,599;909;L;801;r;Moerdijk Industrieterrein;950,302;XXX;V;;0,313;2011-11-30;Overig,ProRail;0,313284
196512;spoortak;054_1315AR_47.4;054;a;Boxtel - Eindhoven;47,364;1315A;R;054;a;Boxtel - Eindhoven;52,852;1341B;L;;5,492;2011-11-30;ProRail;5,491798
196513;spoortak;486_427V_77.8;486;b;Amsterdam Westhaven (gebied);77,826;427;V;525;a;Amsterdam Singelgracht Aansl.;50,138;431A;V;;0,039;2011-11-30;ProRail;0,039060
196514;spoortak;603_141AR_3.3;603;a;Zwolle;3,253;141A;R;603;a;Zwolle;3,322;141B;R;;0,068;2011-11-30;ProRail;0,068050
195883;spoortak;586_2535AR_80.3;586;;Amsterdam Centraal;80,279;2535A;RE;586;;Amsterdam Centraal;80,389;2551B;R;;0,093;2011-11-30;ProRail;0,092794
195884;spoortak;586_2551AL_80.3;586;;Amsterdam Centraal;80,323;2551A;LE;586;;Amsterdam Centraal;80,389;2551B;L;;0,050;2011-11-30;ProRail;0,049964
195885;spoortak;586_2529BV_80.3;586;;Amsterdam Centraal;80,311;2529B;V;586;;Amsterdam Centraal;80,330;2549;V;;0,019;2011-11-30;ProRail;0,019156
195886;spoortak;586_2529AL_80.2;586;;Amsterdam Centraal;80,242;2529A;LE;586;;Amsterdam Centraal;80,357;2541B;LE;;0,081;2011-11-30;ProRail;0,081000
195887;spoortak;586_2541BqV_80.4;586;;Amsterdam Centraal;80,357;2541B;L+R;586;;Amsterdam Centraal;80,323;2545A;L+R;q;0,034;2011-11-30;ProRail;0,033619
195888;spoortak;520_113BV_0.8;520;a;Maastricht;0,755;113B;V;520;a;Maastricht;0,825;155B;RE;;0,056;2011-11-30;ProRail;0,055719
195889;spoortak;520_131R_0.6;520;a;Maastricht;0,592;131;R;520;a;Maastricht;0,353;SJ_131R;V;;0,241;2011-11-30;ProRail;0,240621
195890;spoortak;663_313L_40.1;663;a;Rotterdam Barendrecht;40,124;313;L;663;a;Rotterdam Barendrecht;40,224;317B;L;;0,101;2011-11-30;Keyrail;0,100887
195891;spoortak;663_311AR_40.0;663;a;Rotterdam Barendrecht;39,969;311A;R;663;a;Rotterdam Barendrecht;40,124;313;V;;0,155;2011-11-30;Keyrail;0,154828
195892;spoortak;663_317AR_40.1;663;a;Rotterdam Barendrecht;40,120;317A;R;663;a;Rotterdam Barendrecht;40,224;317B;R;;0,105;2011-11-30;Keyrail;0,104621
195893;spoortak;663_311BV_40.1;663;a;Rotterdam Barendrecht;40,075;311B;V;663;a;Rotterdam Barendrecht;40,120;317A;V;;0,045;2011-11-30;Keyrail;0,045199
195894;spoortak;950_63L_40.9;950;b;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;40,856;63;L;950;b;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;40,897;65;V;;0,041;2011-11-30;Keyrail;0,040962
195895;spoortak;950_61L_40.8;950;b;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;40,810;61;LE;950;b;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;40,856;63;V;;0,029;2011-11-30;Keyrail;0,029379
195896;spoortak;006_1003L_3.6;006;;Groningen - Sauwerd;3,598;1003;L;006;;Groningen - Sauwerd;4,336;1009A;V;;0,736;2013-08-21;ProRail;0,736188
195897;spoortak;006_1017AR_10.1;006;;Groningen - Sauwerd;10,063;1017A;R;600;b;Sauwerd;11,077;1027A;V;;1,014;2013-08-21;ProRail;1,014109
196077;spoortak;609_17AR_29.0;609;;Zutphen;29,041;17A;R;609;;Zutphen;28,944;17B;R;;0,098;2011-11-30;ProRail;0,097723
196078;spoortak;666_4207V_247.5;666;d;Meteren Aansl.;247,458;4207;V;666;d;Meteren Aansl.;247,521;4221;L;;0,083;2011-11-30;Keyrail;0,082934
196079;spoortak;542_1253AL_29.8;542;a;Dordrecht;29,817;1253A;LE;542;a;Dordrecht;29,889;1253B;LE;;0,040;2011-11-30;ProRail;0,040334
196080;spoortak;555_215AL_83.3;555;b;Rotterdam Centraal;83,295;215A;LE;555;b;Rotterdam Centraal;83,376;215B;L;;0,064;2011-11-30;ProRail;0,064055
196081;spoortak;603_109BL_3.0;603;a;Zwolle;2,984;109B;L;603;a;Zwolle;2,923;111A;R;;0,059;2011-11-30;ProRail;0,059127
196082;spoortak;603_111AL_2.9;603;a;Zwolle;2,923;111A;L;603;a;Zwolle;2,984;111B;L;;0,059;2011-11-30;ProRail;0,059192
196083;spoortak;603_103AL_2.9;603;a;Zwolle;2,886;103A;L;603;a;Zwolle;2,947;103B;L;;0,060;2011-11-30;ProRail;0,059764
196084;spoortak;603_101AL_2.9;603;a;Zwolle;2,887;101A;L;603;a;Zwolle;2,947;103B;R;;0,059;2011-11-30;ProRail;0,059079
196085;spoortak;467_013L_101.9;467;c;Rotterdam Waalhaven Oost;101,893;013;L;467;c;Rotterdam Waalhaven Oost;101,105;20;R;;0,785;2011-11-30;Keyrail;0,785127
196086;spoortak;093_1005L_6.2;093;;Blauwkapel - Den Dolder;6,168;1005;L;546;b;Blauwkapel;3,634;1063B;V;;2,535;2011-11-30;ProRail;2,534880
196087;spoortak;555_265AR_83.4;555;b;Rotterdam Centraal;83,434;265A;RE;555;b;Rotterdam Centraal;83,507;265B;RE;;0,040;2011-11-30;ProRail;0,040394
196088;spoortak;555_327L_84.2;555;b;Rotterdam Centraal;84,159;327;L;555;b;Rotterdam Centraal;84,304;371;R;;0,152;2011-11-30;ProRail;0,151533
196089;spoortak;555_325V_84.1;555;b;Rotterdam Centraal;84,148;325;V;555;b;Rotterdam Centraal;84,159;327;V;;0,012;2011-11-30;ProRail;0,012027
196090;spoortak;556_19V_6.1;556;b;Santpoort Noord;6,053;19;V;556;b;Santpoort Noord;6,059;20A;V;;0,006;2011-11-30;ProRail;0,006061
196091;spoortak;586_153AL_80.8;586;;Amsterdam Centraal;80,810;153A;LE;586;;Amsterdam Centraal;80,873;153B;L;;0,046;2011-11-30;ProRail;0,045588
196294;spoortak;588_867AL_2.3;588;;Amsterdam Dijksgracht;2,269;867A;LE;588;;Amsterdam Dijksgracht;2,401;868B;R;;0,111;2011-11-30;ProRail;0,111362
196295;spoortak;523_913V_53.9;523;a;Amsterdam Sloterdijk;53,850;913;V;523;a;Amsterdam Sloterdijk;53,951;933A;V;;0,103;2011-11-30;ProRail;0,102978
196296;spoortak;555_245V_83.6;555;b;Rotterdam Centraal;83,608;245;V;555;b;Rotterdam Centraal;83,640;281B;RE;;0,016;2011-11-30;ProRail;0,016360
196297;spoortak;555_255BpV_83.5;555;b;Rotterdam Centraal;83,465;255B;L+R;555;b;Rotterdam Centraal;83,434;257;L+R;p;0,031;2011-11-30;ProRail;0,031448
196298;spoortak;127_503V_73.8;127;a;Roosendaal - Vlissingen;73,786;503;V;127;a;Roosendaal - Vlissingen;73,257;SJ_503V;V;;0,530;2011-11-30;ProRail;0,530064
196299;spoortak;555_523ApV_83.3;555;b;Rotterdam Centraal;83,300;523A;L+R;555;b;Rotterdam Centraal;83,270;523B;L+R;p;0,032;2011-11-30;ProRail;0,031638
196300;spoortak;527_47AR_16.5;527;c;Haarlem;16,537;47A;R;527;c;Haarlem;16,596;47B;R;;0,059;2011-11-30;ProRail;0,059291
196301;spoortak;527_39BV_16.6;527;c;Haarlem;16,557;39B;V;527;c;Haarlem;16,596;47B;L;;0,039;2011-11-30;ProRail;0,038869
196302;spoortak;555_223ApV_83.3;555;b;Rotterdam Centraal;83,344;223A;L+R;555;b;Rotterdam Centraal;83,377;225B;L+R;p;0,032;2011-11-30;ProRail;0,031535
196303;spoortak;132_293BV_40.2;132;;Moordrecht Aansl. - Rotterdam Kleiweg;40,246;293B;V;132;;Moordrecht Aansl. - Rotterdam Kleiweg;40,353;295A;V;;0,107;2011-11-30;ProRail;0,107116
196304;spoortak;545_905L_22.0;545;b;Roosendaal;22,009;905;L;545;b;Roosendaal;21,941;906A;LE;;0,050;2011-11-30;ProRail;0,049712
196305;spoortak;553_271AL_21.8;553;c;Sittard;21,795;271A;L;553;c;Sittard;21,858;273B;R;;0,063;2011-11-30;ProRail;0,062577
196306;spoortak;618_863R_50.5;618;b;Eindhoven;50,463;863;R;618;b;Eindhoven;50,282;911;R;;0,173;2011-11-30;ProRail;0,172520
196307;spoortak;021_39R_67.2;021;;Barneveld Noord - Apeldoorn;67,152;39;R;021;;Barneveld Noord - Apeldoorn;68,322;55;L;;1,171;2011-11-30;ProRail;1,171323
196308;spoortak;021_39L_67.2;021;;Barneveld Noord - Apeldoorn;67,152;39;L;021;;Barneveld Noord - Apeldoorn;68,322;55;R;;1,171;2011-11-30;ProRail;1,170986
196309;spoortak;927_13L_904.4;927;;Watergraafsmeer;904,363;13;L;050;;Amsterdam Muiderpoort - Diemen;4,304;465;L;;0,062;2011-11-30;ProRail;0,061936
196310;spoortak;927_994V_906.6;927;;Watergraafsmeer;906,557;994;V;587;d;Diemen;906,630;995;R;;0,073;2011-11-30;ProRail;0,073050
196515;spoortak;517_253AL_0.9;517;a;Venlo;0,934;253A;L;516;a;Blerick;2,471;287B;R;;1,539;2011-11-30;ProRail;1,538692
196516;spoortak;555_257R_83.4;555;b;Rotterdam Centraal;83,434;257;RE;555;b;Rotterdam Centraal;83,550;273A;V;;0,097;2011-11-30;ProRail;0,097214
196517;spoortak;555_263AR_83.4;555;b;Rotterdam Centraal;83,387;263A;RE;555;b;Rotterdam Centraal;83,465;263B;RE;;0,045;2011-11-30;ProRail;0,045326
196518;spoortak;555_523AL_83.3;555;b;Rotterdam Centraal;83,300;523A;LE;555;b;Rotterdam Centraal;83,089;SJ_523AL;V;;0,198;2011-11-30;ProRail;0,198344
196519;spoortak;555_520V_83.3;555;b;Rotterdam Centraal;83,275;520;V;555;b;Rotterdam Centraal;83,116;SJ_520V;V;;0,161;2011-11-30;ProRail;0,160958
