ID;SPOORTAK_IDENTIFICATIE;GEOCODE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
6244868;618_121BqV_50.9;618_b;0;,034;2014-06-22
6244869;120_51V_16.2;120__;0;,017;2014-06-22
6244870;120_42L_15.4;120__;0;,868;2014-06-22
6245173;618_115AL_51.1;618_b;0;,041;2014-06-22
6245174;618_117BqV_51.0;618_b;0;,034;2014-06-22
6245175;618_115BqV_51.0;618_b;0;,034;2014-06-22
6245176;618_119AL_51.1;618_b;0;,045;2014-06-22
6245177;618_119BpV_51.0;618_b;0;,034;2014-06-22
6245178;924_3441R_34.3;924_a;0;,054;2014-06-22
6245179;924_3275AL_34.2;924_a;0;,064;2014-06-22
6245180;924_3273AR_34.2;924_a;0;,064;2014-06-22
6245181;924_3273BV_34.3;924_a;0;,003;2014-06-22
6245182;924_912V_33.6;924_a;0;,241;2014-06-22
6245183;551_111L_21.8;551_b;0;,839;2014-06-22
6245184;545_261AR_22.6;545_b;0;,063;2014-06-22
6245185;545_265BpV_22.6;545_b;0;,034;2014-06-22
6245186;545_261BL_22.6;545_b;0;,051;2014-06-22
6245187;545_263qV_22.6;545_b;0;,034;2014-06-22
6245188;545_263pV_22.6;545_b;0;,034;2014-06-22
6244071;531_1321BL_34.8;531_c;0;,057;2014-06-22
6244072;531_1349AL_34.7;531_c;0;,046;2014-06-22
6244073;531_1321AL_34.7;531_c;0;,044;2014-06-22
6244074;531_1321AR_34.7;531_c;0;,057;2014-06-22
6244075;513_137AR_26.1;513_a;0;,099;2014-06-22
6244076;513_139V_26.2;513_a;0;,001;2014-06-22
6244077;513_133BqV_26.2;513_a;0;,034;2014-06-22
6244078;513_135AL_26.2;513_a;0;,053;2014-06-22
6244079;513_133BpV_26.2;513_a;0;,034;2014-06-22
6244080;513_131BV_26.1;513_a;0;,024;2014-06-22
6244081;513_131AR_26.0;513_a;0;,07;2014-06-22
6244082;513_131AL_26.0;513_a;0;,182;2014-06-22
6244083;513_129L_26.0;513_a;0;,195;2014-06-22
6244084;531_185BpV_35.4;531_c;0;,034;2014-06-22
6244085;531_195BL_35.5;531_c;0;,036;2014-06-22
6244086;117_1895V_9.2;117__;0;,607;2014-06-22
6244087;117_1845V_6.4;117__;0;1,406;2014-06-22
6244088;117_1843R_6.3;117__;0;,158;2014-06-22
6244089;117_1845L_6.4;117__;0;,201;2014-06-22
6244090;047_43AR_42.6;047__;0;,104;2014-06-22
6244091;924_27-41V_35.4;924_a;0;,029;2014-06-22
6244092;924_46-47V_35.3;924_a;0;,027;2014-06-22
6244093;924_42-45R_35.3;924_a;0;,031;2014-06-22
6244094;924_42-45V_35.3;924_a;0;,028;2014-06-22
6244095;924_27-56R_35.5;924_a;0;,107;2014-06-22
6244096;924_39-40V_35.3;924_a;0;,028;2014-06-22
6244097;924_35-38R_35.3;924_a;0;,032;2014-06-22
6244098;924_35-38V_35.3;924_a;0;,028;2014-06-22
6244099;531_1311BqV_34.7;531_c;0;,034;2014-06-22
6244449;046_225AR_35.9;046__;0;,064;2014-06-22
6244450;152_4065L_15.2;152_a;0;,118;2014-06-22
6244451;152_4063V_15.2;152_a;0;,03;2014-06-22
6244452;152_4061R_15.1;152_a;0;,119;2014-06-22
6244453;152_4061L_15.1;152_a;0;,267;2014-06-22
6244454;924_3599BpV_35.9;924_a;0;,034;2014-06-22
6244455;021_15AL_86.6;021__;0;,105;2014-06-22
6244456;531_1267pV_34.6;531_c;0;,034;2014-06-22
6244457;531_1269AR_34.6;531_c;0;,045;2014-06-22
6244458;531_1209AR_34.6;531_c;0;,045;2014-06-22
6244459;531_1209AL_34.6;531_c;0;,033;2014-06-22
6244460;531_1207BpV_34.6;531_c;0;,034;2014-06-22
6244461;531_1205BV_34.6;531_c;0;,033;2014-06-22
6244462;531_1207AL_34.5;531_c;0;,09;2014-06-22
6244463;531_1251R_34.5;531_c;0;,053;2014-06-22
6244464;531_1255L_34.4;531_c;0;,057;2014-06-22
6244465;531_1237ApV_34.6;531_c;0;,034;2014-06-22
6244466;531_1237AqV_34.6;531_c;0;,034;2014-06-22
6244467;531_1197AL_34.1;531_c;0;,064;2014-06-22
6244468;531_1197BV_34.2;531_c;0;,017;2014-06-22
6244469;609_237L_28.1;609__;0;,052;2014-06-22
6244470;119_121AL_21.3;119_a;0;,06;2014-06-22
6244471;119_121AR_21.3;119_a;0;,155;2014-06-22
6244472;119_231AR_17.6;119_a;0;,103;2014-06-22
6244473;531_211R_35.6;531_c;0;,047;2014-06-22
6244474;531_209R_35.5;531_c;0;,021;2014-06-22
6244475;531_205BqV_35.6;531_c;0;,033;2014-06-22
6244476;531_209L_35.5;531_c;0;,016;2014-06-22
6244477;531_205BpV_35.6;531_c;0;,034;2014-06-22
6244478;531_205AR_35.5;531_c;0;,049;2014-06-22
6244479;513_71BR_25.5;513_a;0;,039;2014-06-22
6244480;513_71BpV_25.5;513_a;0;,028;2014-06-22
6244481;545_91AL_22.3;545_b;0;,041;2014-06-22
6244810;514_55AR_65.3;514_b;0;,055167;2014-06-22
6241269;508_934R_90.8;508_b;0;,095;2014-06-22
6241270;508_937V_90.9;508_b;0;,052;2014-06-22
6241271;507_231AR_93.6;507_b;0;,069;2014-06-22
6241272;437_951R_1.0;437__;0;,1;2014-06-22
6241273;437_263AV_1.1;437__;0;,076;2014-06-22
6241262;543_907R_45.3;543_c;0;,026;2014-06-22
6241263;560_51BpV_24.8;560__;0;,032;2014-06-22
6241274;017_63AR_70.7;017__;0;,103;2014-06-22
6241275;017_57BV_70.6;017__;0;,068;2014-06-22
6241276;017_11AR_49.5;017__;0;,059;2014-06-22
6241277;017_11AL_49.5;017__;0;12,007;2014-06-22
6241278;437_263BR_1.2;437__;0;,214;2014-06-22
6241279;437_952R_1.0;437__;0;,027;2014-06-22
6241280;437_953R_0.9;437__;0;,027;2014-06-22
6241281;437_954R_0.9;437__;0;,032;2014-06-22
6241282;437_953L_0.9;437__;0;,036;2014-06-22
6241283;437_952L_1.0;437__;0;,036;2014-06-22
6241284;437_963L_0.9;437__;0;,027;2014-06-22
6241285;437_964R_0.9;437__;0;,042;2014-06-22
6241286;618_871BV_50.3;618_b;0;,132;2014-06-22
6241287;606_107AL_0.9;606_a;0;,064;2014-06-22
6241288;585_1187L_8.3;128__;1,519883;2,167;2014-06-22
6241289;017_9BV_49.4;017__;0;,08;2014-06-22
6241501;080_3299V_8.2;080_a;0;1,672;2014-06-22
6241502;626_47BV_33.0;217__;,997332;2,13;2014-06-22
6241503;626_47BV_33.0;626_c;0;,997332;2014-06-22
6241504;506_251BV_45.4;506_b;0;,047;2014-06-22
6241505;130_7L_60.9;130_a;0;,756;2014-06-22
6241506;817_1225L_115.1;817_e;,850728;,89;2014-06-22
6241507;817_1225L_115.1;817_a;0;,850728;2014-06-22
6241508;133_963R_20.6;133__;0;,474;2014-06-22
6241509;035_907R_51.5;035__;0;,584;2014-06-22
6241510;135_907L_45.1;135__;0;,563;2014-06-22
6241511;525_497AL_79.2;586__;,604868;,969;2014-06-22
6241512;525_497AL_79.2;525_b;0;,604868;2014-06-22
6241513;506_23V_42.9;092__;,267847;,384;2014-06-22
6240700;047_2001L_24.2;047__;0;,232;2014-06-22
6240701;042_913R_20.5;042__;0;,271;2014-06-22
6240702;042_910V_20.3;042__;0;,188;2014-06-22
6240703;513_53AR_25.0;513_a;0;,06;2014-06-22
6240704;513_61AL_25.3;513_a;0;,032;2014-06-22
6240705;513_137AL_26.1;513_a;0;,089;2014-06-22
6240706;046_225AL_35.9;046__;0;,043;2014-06-22
6240698;508_909L_90.9;508_b;0;,323;2014-06-22
6240699;047_2005L_24.1;047__;0;,106;2014-06-22
6240707;046_201AL_34.6;046__;0;,062;2014-06-22
6240708;127_307AL_12.2;127_a;0;,064;2014-06-22
6240709;127_307AR_12.2;127_a;0;,064;2014-06-22
6240710;127_309BV_12.3;127_a;0;,012;2014-06-22
6240711;001_1103L_1.0;001__;0;,406;2014-06-22
6240712;476_49R_200.4;476_b;0;,1;2014-06-22
6240713;476_47V_200.4;476_b;0;,035;2014-06-22
6240714;469_331R_601.5;469_g;0;,034;2014-06-22
6240715;469_332R_601.5;469_g;0;,035;2014-06-22
6240716;161_2539R_21.2;161__;0;,106;2014-06-22
6240717;506_653L_44.2;506_b;0;,22;2014-06-22
6240718;506_81V_43.9;506_b;0;,005;2014-06-22
6240719;506_25BR_43.1;506_b;0;,35;2014-06-22
6240720;506_633V_44.2;506_b;0;,026;2014-06-22
6240721;506_161BpV_44.2;506_b;0;,034;2014-06-22
6240722;506_161AL_44.2;506_b;0;,048;2014-06-22
6240723;506_107V_44.0;506_b;0;,066;2014-06-22
6240724;506_109V_44.0;506_b;0;,031;2014-06-22
6240725;468_59R_101.0;468_a;0;,218;2014-06-22
6240726;468_58R_100.9;468_a;0;,087;2014-06-22
6240977;624_221AR_32.8;624__;0;,14;2014-06-22
6240978;624_215AV_32.7;624__;0;,037;2014-06-22
6240979;542_1247BqV_29.9;542_a;0;,034;2014-06-22
6240980;542_1245BqV_29.9;542_a;0;,034;2014-06-22
6240981;542_1245BpV_29.9;542_a;0;,034;2014-06-22
6240982;542_1239AL_29.7;542_a;0;,115;2014-06-22
6240983;542_1227pV_29.8;542_a;0;,034;2014-06-22
6240984;542_1227qV_29.8;542_a;0;,034;2014-06-22
6240985;542_1177BpV_29.2;542_a;0;,034;2014-06-22
6240986;542_1177BqV_29.2;542_a;0;,034;2014-06-22
6240987;542_1183AR_29.2;542_a;0;,584;2014-06-22
6240988;107_187AL_99.9;107_a;,01214;,092;2014-06-22
6240989;107_187AL_99.9;107_b;0;,01214;2014-06-22
6240991;107_183AL_19.3;107_a;0;,091;2014-06-22
6240992;112_15L_69.4;112__;0;,881;2014-06-22
6241465;926_11L_1.1;926__;0;,711;2014-06-22
6241466;508_902L_90.9;508_b;0;,237;2014-06-22
6241467;437_956L_0.9;437__;0;,645;2014-06-22
6241468;437_982L_0.6;437__;0;,369;2014-06-22
6241469;552_221R_82.2;552_b;0;,167;2014-06-22
6241470;552_223R_82.4;552_b;0;,255;2014-06-22
6247984;517_59L_69.2;517_a;,776301;,822;2014-06-22
6247985;040_1R_45.8;040__;0;,233;2014-06-22
6247986;850_1R_100.2;850__;0;,62;2014-06-22
6247987;545_93AR_22.4;545_b;0;,34;2014-06-22
6247998;107_171BR_18.7;107_a;0;,173;2014-06-22
6247999;107_191AL_19.9;107_a;0;,1;2014-06-22
6248248;476_85L_200.5;476_b;0;,28;2014-06-22
6248249;476_59V_200.9;476_b;0;,137;2014-06-22
6248250;536_251AR_61.0;536__;0;,895;2014-06-22
6248251;536_249BV_60.9;536__;0;,56;2014-06-22
6248252;823_25L_5.7;823_b;,011134;,454;2014-06-22
6248253;823_25L_5.7;823_a;0;,011134;2014-06-22
6248254;823_21AL_5.7;823_a;0;,03;2014-06-22
6248255;618_15R_58.4;618_c;0;,417;2014-06-22
6248256;626_910AqV_32.6;626_c;0;,029;2014-06-22
6248257;626_910AL_32.6;626_c;0;,062;2014-06-22
6248258;626_910ApV_32.6;626_c;0;,028;2014-06-22
6248259;074_1293AR_35.9;074__;0;,083;2014-06-22
6248260;476_86R_200.8;476_b;0;,064;2014-06-22
6248261;476_50V_201.3;476_b;0;,227;2014-06-22
6248262;476_50R_201.3;476_b;0;,045;2014-06-22
6248263;476_61L_201.6;476_b;0;,464;2014-06-22
6248264;485_14R_76.9;485_c;0;,37;2014-06-22
6248265;485_12R_77.4;485_c;0;,05;2014-06-22
6248266;490_109V_6.6;490_b;0;,476;2014-06-22
6248267;603_105BV_2.9;603_a;0;,241;2014-06-22
6248616;531_1269AL_34.6;531_c;0;,181;2014-06-22
6248617;536_249AR_60.8;536__;0;,129;2014-06-22
6248618;534_1109AL_46.2;534_b;0;,132;2014-06-22
6248619;534_1105BV_46.2;534_b;0;,024;2014-06-22
6248620;534_1103AL_46.1;534_b;0;,266;2014-06-22
6248621;534_1101V_46.1;534_b;0;,134;2014-06-22
6248622;534_1089R_46.1;534_b;0;,17;2014-06-22
6248623;534_1087AL_45.9;534_b;0;,126;2014-06-22
6248624;534_1091AL_46.0;534_b;0;,11;2014-06-22
6248625;618_273AL_49.5;618_b;0;,06;2014-06-22
6248626;517_229BV_0.5;517_a;0;,42;2014-06-22
6248627;517_253BV_1.0;516_a;,001883;,009;2014-06-22
6248628;517_253BV_1.0;517_a;0;,001883;2014-06-22
6248629;517_251L_0.9;517_a;0;,079;2014-06-22
6248696;127_485AR_73.9;127_a;0;,064;2014-06-22
6248697;127_485AL_73.9;127_a;0;,039;2014-06-22
6248698;127_483V_73.9;127_a;0;,008;2014-06-22
6248699;536_245BV_60.7;536__;0;,218;2014-06-22
6248683;555_213BpV_83.3;555_b;0;,032;2014-06-22
6248684;555_213AL_83.3;555_b;0;,051;2014-06-22
6247898;130_1V_300.1;130_a;,097696;,109;2014-06-22
6247899;130_1V_300.1;130_d;0;,097696;2014-06-22
6247900;130_12R_61.7;130_a;0;,1;2014-06-22
6247901;517_141BL_69.8;517_b;0;,064;2014-06-22
6247902;517_143AL_69.8;517_b;0;,071;2014-06-22
6247903;517_141AL_69.8;517_b;0;,078;2014-06-22
6247904;517_125R_69.4;517_b;0;,027;2014-06-22
6247905;433_34L_5.9;433__;0;,067;2014-06-22
6247906;486_922L_76.3;486_b;0;,119;2014-06-22
6247907;486_922V_76.3;486_b;0;,052;2014-06-22
6247908;486_921L_76.2;486_b;0;,164;2014-06-22
6247909;486_921V_76.2;486_b;0;,043;2014-06-22
6247910;521_351BV_22.2;521_b;0;,003;2014-06-22
6247911;521_351AR_22.3;521_b;0;,142;2014-06-22
6247912;504_19L_17.2;521_b;7,823887;8,004;2014-06-22
6247913;504_19L_17.2;521_a;7,523207;7,823887;2014-06-22
6247914;504_19L_17.2;067__;,223504;7,523207;2014-06-22
6247915;504_19L_17.2;504_a;,124945;,223504;2014-06-22
6247916;504_19L_17.2;504_b;0;,124945;2014-06-22
6247917;589_3207R_4.9;080_a;1,207831;1,818;2014-06-22
6247919;589_3207R_4.9;080_b;1,090319;1,207831;2014-06-22
6247921;589_3207R_4.9;535_a;,33551;1,090319;2014-06-22
6247922;589_3207R_4.9;535_a;,290944;,33551;2014-06-22
6247923;589_3207R_4.9;589_b;0;,290944;2014-06-22
6248186;035_145AR_52.9;035__;0;7,732;2014-06-22
6248187;524_263AL_70.3;524_b;0;,939;2014-06-22
6248188;815_920L_6.6;815_a;0;,807;2014-06-22
6248189;815_913L_6.7;815_a;0;,045;2014-06-22
6248190;815_915R_7.0;815_a;0;,147;2014-06-22
6248191;815_915V_7.0;815_a;0;,027;2014-06-22
6248192;815_916V_7.2;815_a;0;,167;2014-06-22
6248193;815_916R_7.2;815_a;0;,054;2014-06-22
6248194;815_916L_7.2;815_a;0;,167;2014-06-22
6248195;805_7103R_102.0;805_a;0;,067;2014-06-22
6248196;857_16V_1.6;857_a;0;,06;2014-06-22
6248197;857_14R_1.3;857_a;0;,296;2014-06-22
6248198;857_14L_1.3;857_a;0;,296;2014-06-22
6248199;857_15V_1.3;205__;1,307053;1,318;2014-06-22
6248511;527_107BqV_17.4;527_c;0;,032;2014-06-22
6248512;527_81AR_17.2;527_c;0;,084;2014-06-22
6244811;514_942R_18.0;514_a;0;,324;2014-06-22
6244812;514_941pV_18.1;514_a;0;,034;2014-06-22
6244813;514_941qV_18.1;514_a;0;,034;2014-06-22
6244814;514_909L_18.0;514_a;0;,302;2014-06-22
6244815;514_908pV_18.0;514_a;0;,034;2014-06-22
6244816;514_908qV_18.0;514_a;0;,034;2014-06-22
6244817;514_907L_18.0;514_a;0;,053;2014-06-22
6244818;514_906L_18.0;514_a;0;,064;2014-06-22
6244819;017_433V_40.7;017__;0;,183;2014-06-22
6244820;913_315L_69.6;913__;0;,04;2014-06-22
6244821;913_61BR_69.0;913__;0;,052;2014-06-22
6244822;913_61AR_68.9;913__;0;,363;2014-06-22
6244808;087_115L_16.4;087__;0;,027892;2014-06-22
6244809;514_55AR_65.3;514_a;,055167;,06;2014-06-22
6244823;913_61AqV_68.9;913__;0;,034;2014-06-22
6244824;913_66V_69.0;913__;0;,352;2014-06-22
6244825;550_63L_25.5;550_b;0;,34;2014-06-22
6244826;514_906R_18.0;514_a;0;,064;2014-06-22
6244827;514_908R_18.0;514_a;0;,053;2014-06-22
6244828;073_1101BR_0.7;073__;0;,106;2014-06-22
6244829;073_1101BV_0.7;073__;0;,379;2014-06-22
6244830;073_1103AR_0.7;073__;0;,063;2014-06-22
6244831;073_1103BL_0.7;073__;0;,114;2014-06-22
6244832;017_435AR_40.8;017__;0;,1;2014-06-22
6244833;825_5R_100.5;122_a;,024108;,349;2014-06-22
6244834;825_5R_100.5;825__;0;,024108;2014-06-22
6244835;051_299R_50.6;515_b;,272767;,416;2014-06-22
6244836;051_299R_50.6;051__;0;,272767;2014-06-22
6245189;545_936R_22.4;545_b;0;,238;2014-06-22
6245190;545_936V_22.4;545_b;0;,53;2014-06-22
6245191;618_871AqV_50.4;618_b;0;,034;2014-06-22
6245192;618_853L_50.6;618_b;0;,326;2014-06-22
6245193;618_871AL_50.4;618_b;0;,056;2014-06-22
6245194;618_865L_50.5;618_b;0;,187;2014-06-22
6245195;618_861R_50.6;618_b;0;,036;2014-06-22
6245196;054_1351BL_53.4;054_c;,102325;,212;2014-06-22
6245197;054_1351BL_53.4;054_a;0;,102325;2014-06-22
6245198;902_912R_22.5;902__;0;,171;2014-06-22
6245199;545_981L_23.1;545_b;0;,033;2014-06-22
6245200;545_963L_22.7;545_b;0;,694;2014-06-22
6245201;515_309BV_51.0;124_a;,309482;,758;2014-06-22
6245202;515_309BV_51.0;515_a;,110148;,309482;2014-06-22
6245203;550_109AR_26.0;550_b;0;,291;2014-06-22
6245204;550_101BR_26.0;550_b;0;,06;2014-06-22
6245205;550_99BqV_25.9;550_b;0;,034;2014-06-22
6245206;550_99AL_25.8;550_b;0;,041;2014-06-22
6245207;217_73BV_35.4;217__;0;,309;2014-06-22
6245208;217_73AL_35.3;217__;0;,06;2014-06-22
6244100;531_1339AqV_34.6;531_c;0;,034;2014-06-22
6244101;531_1339ApV_34.6;531_c;0;,034;2014-06-22
6244102;531_1347AL_34.7;531_c;0;,045;2014-06-22
6244103;531_1335BpV_34.7;531_c;0;,034;2014-06-22
6244104;531_1347AR_34.7;531_c;0;,057;2014-06-22
6244105;531_1335BL_34.7;531_c;0;,045;2014-06-22
6244106;822_28L_300.8;822_c;0;,237;2014-06-22
6244107;609_211L_28.7;609__;0;,598;2014-06-22
6244108;609_211R_28.7;609__;0;,546;2014-06-22
6244109;133_1153L_19.2;133__;0;,165;2014-06-22
6244110;803_57L_101.5;803_h;0;,541;2014-06-22
6244111;803_56L_101.5;803_h;0;,616;2014-06-22
6244112;810_7001ApV_1.2;810_a;0;,034;2014-06-22
6244113;047_41R_42.6;047__;0;,056;2014-06-22
6244114;924_345ApV_36.0;924_a;0;,034;2014-06-22
6244115;924_345AqV_36.0;924_a;0;,034;2014-06-22
6244116;924_343R_36.0;924_a;0;,057;2014-06-22
6244117;924_341AR_36.0;924_a;0;,045;2014-06-22
6244406;803_81V_103.5;803_h;0;,251;2014-06-22
6244407;803_82AR_103.7;803_h;0;,1;2014-06-22
6244408;803_73V_106.6;803_h;0;,303;2014-06-22
6244409;803_0V_150.1;803_h;,062914;,071;2014-06-22
6244410;803_0V_150.1;803_l;0;,062914;2014-06-22
6244411;803_70V_106.2;803_h;0;,409;2014-06-22
6244412;618_187BpV_50.8;618_b;0;,034;2014-06-22
6244413;618_187BqV_50.8;618_b;0;,034;2014-06-22
6244414;618_185ApV_50.8;618_b;0;,034;2014-06-22
6244415;618_195AR_50.9;618_b;0;,045;2014-06-22
6244416;618_185AqV_50.8;618_b;0;,034;2014-06-22
6244417;618_183AR_50.9;618_b;0;,159;2014-06-22
6244418;618_185AR_50.8;618_b;0;,06;2014-06-22
6244419;618_185AL_50.8;618_b;0;,031;2014-06-22
6244420;618_191BR_50.7;618_b;0;,15;2014-06-22
6244421;618_857R_50.6;618_b;0;,027;2014-06-22
6244422;902_909V_22.3;902__;0;,168;2014-06-22
6244423;902_908L_22.2;902__;0;,091;2014-06-22
6244424;902_908R_22.2;902__;0;,191;2014-06-22
6244425;551_107L_21.8;902__;,059178;,43;2014-06-22
6241471;552_227AL_82.5;552_b;0;,104;2014-06-22
6240614;935_205BV_19.0;935__;0;,169;2014-06-22
6240615;508_923qV_91.1;508_b;0;,034;2014-06-22
6240616;508_919pV_91.0;508_b;0;,034;2014-06-22
6240617;508_919qV_91.0;508_b;0;,034;2014-06-22
6240618;508_921L_91.0;508_b;0;,063;2014-06-22
6240619;476_92R_201.8;476_b;0;,442;2014-06-22
6240620;437_959R_0.8;437__;0;,063;2014-06-22
6240621;437_961V_0.6;437__;0;,168;2014-06-22
6240622;437_961L_0.6;437__;0;,293;2014-06-22
6240623;437_976R_0.6;437__;0;,038;2014-06-22
6240612;625_315BV_14.3;625_b;0;,893918;2014-06-22
6240613;540_391V_54.1;540_c;0;,125;2014-06-22
6240624;437_955R_0.9;437__;0;,299;2014-06-22
6240625;437_977L_0.6;437__;0;,166;2014-06-22
6240626;437_977R_0.6;437__;0;,342;2014-06-22
6240627;620_5L_41.6;620__;0;,027;2014-06-22
6240628;470_250R_100.7;470_a;0;,355;2014-06-22
6240629;470_260V_101.0;470_a;0;,073;2014-06-22
6240630;470_258V_101.0;470_a;0;,042;2014-06-22
6240631;035_141qV_52.9;035__;0;,034;2014-06-22
6240632;035_141pV_52.9;035__;0;,034;2014-06-22
6240633;076_79V_11.4;076__;0;,036;2014-06-22
6240634;076_81R_11.5;076__;0;,127;2014-06-22
6240635;076_37BpV_11.5;076__;0;,034;2014-06-22
6240636;076_51BL_11.6;076__;0;,103;2014-06-22
6240637;076_51BqV_11.6;076__;0;,034;2014-06-22
6240908;508_911L_90.9;508_b;0;,282;2014-06-22
6240909;132_952V_49.2;132__;0;,033;2014-06-22
6240910;565_63V_101.8;110__;,774433;1,209351;2014-06-22
6240911;565_63V_101.8;565_b;0;,774433;2014-06-22
6240912;817_905R_115.3;817_a;0;,041;2014-06-22
6240913;082_137AR_1.5;082__;0;,059;2014-06-22
6240914;076_58BR_11.8;076__;0;,24;2014-06-22
