ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT
918125;609_121AR_27.3;0,000000;0,064000;609__;27,324572;27,260482
918126;586_97AL_80.5;0,000000;0,026000;586__;80,509609;80,535690
918127;107_133AR_12.0;0,000000;0,127000;107_a;11,983349;12,110581
918128;602_221BV_77.4;0,338770;10,753000;013__;77,700019;88,058164
918129;602_221BV_77.4;0,000000;0,338770;602_b;77,362519;77,700000
918613;950_1V_205.9;0,000000;0,233000;950_d;205,873755;206,102561
918614;071_5BV_20.0;0,000000;7,905000;071__;19,976919;27,882855
918615;127_421R_49.7;0,000000;0,100000;127_a;49,684513;49,782221
918616;516_915R_2.0;0,000000;0,229000;516_a;1,994023;2,218854
918617;516_908R_1.9;0,000000;0,414000;516_a;1,945141;2,350004
918618;524_261L_70.1;0,000000;0,550000;524_b;70,126755;70,676604
918619;617_1197AL_40.1;0,000000;0,103000;617_a;40,137922;40,240161
918620;046_227BV_36.1;0,000000;5,328000;046__;36,078428;41,407772
918621;553_219BpV_21.3;0,000000;0,034000;553_c;21,329489;21,295517
918622;553_221L_21.3;0,000000;0,036000;553_c;21,312419;21,347984
918623;533_1119BV_15.3;0,000000;0,559000;533__;15,311439;15,871983
918624;533_1139BV_16.0;0,000000;0,012000;533__;16,015742;16,028026
918625;533_1139AL_15.9;0,000000;0,071000;533__;15,946331;16,015742
917559;917_967R_78.5;0,000000;0,028000;917__;78,518034;78,491659
917560;917_965L_78.6;0,000000;0,051000;917__;78,566749;78,518034
917561;527_93L_17.3;0,000000;0,081000;527_c;17,308216;17,386680
917562;586_335AR_81.4;0,250139;0,470000;588__;0,869000;1,097106
917563;586_335AR_81.4;0,000000;0,250139;586__;81,448865;81,700000
917564;021_37AR_67.0;0,000000;0,103000;021__;67,000810;67,104272
917565;613_173AR_75.2;0,000000;0,114000;613_b;75,227041;75,339810
917566;613_185AL_75.7;0,000000;0,388000;613_b;75,734097;76,121704
917567;528_37BV_28.7;0,000000;0,018000;528_b;28,728008;28,745651
917568;129_43R_30.6;0,000000;0,232000;129__;30,631061;30,861306
917569;129_37L_30.6;0,000000;0,044000;129__;30,560840;30,604259
917570;528_45AL_28.7;0,000000;0,048000;528_b;28,745651;28,792707
917571;528_39BpV_28.8;0,000000;0,034000;528_b;28,762403;28,729342
917572;528_39AL_28.7;0,000000;0,048000;528_b;28,698261;28,745651
917573;528_39BqV_28.8;0,000000;0,034000;528_b;28,762464;28,729324
917574;528_43BR_28.8;0,000000;0,036000;528_b;28,781199;28,745651
917575;528_43BpV_28.8;0,000000;0,034000;528_b;28,797747;28,764796
917576;611_901V_106.6;0,000000;0,145898;611_b;106,579712;106,723465
917577;486_920L_76.2;0,000000;0,108000;486_b;76,163386;76,052964
917578;486_920R_76.2;0,000000;0,109000;486_b;76,163386;76,052860
917579;486_920V_76.2;0,000000;0,056000;486_b;76,163386;76,218098
917580;527_119AL_17.4;0,000000;0,416807;527_c;17,374373;17,767383
917581;935_209R_19.3;0,000000;0,313000;935__;19,342129;19,655717
917582;927_3021L_905.2;0,000000;0,084000;927__;905,224593;905,123470
917583;486_907R_75.3;0,000000;0,065000;486_b;75,319035;75,253857
917837;117_1849R_6.4;0,000000;0,201000;117__;6,436458;6,235904
917838;121_2363R_234.1;7,434091;8,382482;667_a;241,500030;242,447805
917839;121_2363R_234.1;0,293518;7,434091;121_b;234,360520;241,500000
917840;121_2363R_234.1;0,242663;0,293518;121_b;234,309742;234,360520
917841;121_2363R_234.1;0,000000;0,242663;121_b;234,066863;234,309742
917842;121_2361V_233.9;0,000000;0,174000;121_b;233,893233;234,066863
917843;536_327AL_61.9;0,000000;0,063000;536__;61,920116;61,983783
917844;536_323V_61.9;0,000000;0,041000;536__;61,867648;61,907937
917845;536_227pV_60.6;0,000000;0,032000;536__;60,593131;60,561798
917846;536_229BpV_60.6;0,000000;0,032000;536__;60,634684;60,602783
917847;536_223BpV_60.6;0,000000;0,031000;536__;60,634669;60,603057
917848;536_223BqV_60.6;0,000000;0,031000;536__;60,634726;60,603090
917849;536_225AL_60.6;0,000000;0,040000;536__;60,618883;60,659560
917850;536_231AL_60.6;0,000000;0,041000;536__;60,618613;60,659560
917851;536_231BqV_60.7;0,000000;0,031000;536__;60,675102;60,643554
917852;542_1165L_29.1;0,000000;0,290000;542_a;29,071323;29,357194
917853;508_2109L_91.5;0,000000;0,101000;508_b;91,516407;91,617281
917854;508_2107L_91.5;0,000000;0,035000;508_b;91,481408;91,516407
917855;603_159BV_3.6;0,000000;0,091000;603_a;3,616303;3,706943
917856;603_131BqV_3.2;0,000000;0,034000;603_a;3,244937;3,211023
917857;603_131BpV_3.2;0,000000;0,034000;603_a;3,245064;3,211216
917858;009_83AL_137.6;0,000000;0,205000;009__;137,589825;137,794490
917859;009_67AR_127.7;0,000000;0,060000;009__;127,721678;127,781036
917860;017_45R_69.6;0,000000;0,078000;017__;69,608566;69,685542
917861;012_361AL_33.3;0,000000;0,857000;012__;33,309225;34,163439
917862;588_805ApV_1.6;0,000000;0,031000;588__;1,586013;1,617370
917863;586_139BqV_80.8;0,000000;0,032000;586__;80,805933;80,774105
917864;586_113BV_80.6;0,000000;0,166000;586__;80,623500;80,790294
918130;654_397R_49.0;0,000000;0,640000;654__;49,006212;49,645260
918131;654_391AL_48.8;0,000000;0,064000;654__;48,754599;48,818469
918132;654_393AL_48.8;0,000000;0,064000;654__;48,754593;48,818469
918133;529_3643R_22.9;0,000000;0,490400;529_b;22,909354;23,400000
918134;618_273AR_49.5;0,000000;0,124411;618_b;49,524209;49,400017
918135;518_171V_64.6;0,000000;0,013000;518__;64,624933;64,637850
918136;534_1041AR_45.5;0,000000;0,064000;534_b;45,513128;45,578076
918137;534_1041BL_45.6;0,000000;0,064000;534_b;45,578076;45,513123
918138;534_1031BV_45.2;0,000000;0,286000;534_b;45,229366;45,513118
918139;534_1031AL_45.1;0,000000;0,133000;534_b;45,097037;45,229366
918140;094_1107BV_1.7;0,000000;0,828402;094__;1,737933;0,900869
918141;112_467AR_67.1;0,000000;0,104000;112__;67,131909;67,235037
918142;112_461V_66.9;0,000000;0,223000;112__;66,890879;67,112950
918143;478_1141V_0.7;0,000000;0,029000;478_a;0,749009;0,720563
918144;478_1151V_0.7;0,000000;0,029000;478_a;0,749224;0,720475
918145;478_1175R_0.8;0,000000;0,064000;478_a;0,749563;0,686173
918146;478_1173pV_0.7;0,000000;0,034000;478_a;0,732733;0,766480
918147;486_901BR_75.4;0,000000;0,127000;486_b;75,380213;75,253857
918148;486_901AqV_75.4;0,000000;0,032000;486_b;75,364903;75,395637
918149;486_901ApV_75.4;0,000000;0,032000;486_b;75,364946;75,395679
918150;624_225BV_33.0;2,851476;3,827000;107_d;0,800000;1,772661
918485;603_913R_3.5;0,000000;0,259000;603_a;3,508578;3,254035
918486;603_913L_3.5;0,000000;0,259000;603_a;3,508578;3,254035
918487;514_39BV_17.4;0,000000;0,004000;514_a;17,442976;17,438747
918488;927_994V_906.6;0,042755;0,073000;587_d;906,600234;906,629969
918489;927_994V_906.6;0,000000;0,042755;927__;906,557129;906,600000
918490;927_13L_904.4;0,038446;0,062000;050__;4,327230;4,304138
918491;927_13L_904.4;0,000000;0,038446;927__;904,363299;904,325977
918492;021_39L_67.2;0,000000;1,171000;021__;67,151889;68,321827
918493;021_39R_67.2;0,000000;1,171000;021__;67,151889;68,321827
918494;618_863R_50.5;0,000000;0,173000;618_b;50,463238;50,282032
918495;606_931R_0.4;0,000000;0,168000;606_a;0,369307;0,201995
918496;606_75V_0.4;0,000000;0,194000;606_a;0,405797;0,599523
918497;478_1159L_0.8;0,000000;0,897000;478_a;0,778397;1,674188
918498;524_269V_70.6;0,000000;0,705000;524_b;70,640848;71,346376
918499;531_1215AL_0.6;0,000000;0,027994;531_a;0,577341;0,549366
918500;115_9BqV_5.5;0,000000;0,031000;115_a;5,548110;5,516762
918501;115_11AL_5.5;0,000000;0,045000;115_a;5,532569;5,576916
918502;558_1017V_158.6;0,000000;0,005000;558_b;158,635206;158,630594
918503;814_980R_201.1;0,000000;0,328000;814_b;201,128317;201,000452
918504;533_1151AR_16.0;0,000000;0,067000;533__;16,028026;16,095497
918505;937_86L_69.1;0,000000;0,630000;937__;69,134058;69,763308
918506;937_86R_69.1;0,000000;0,630000;937__;69,134058;69,763308
918507;609_83AR_27.9;0,000000;0,108000;609__;27,916351;27,809820
918508;539_49BL_79.4;0,000000;0,242000;539__;79,355896;79,116209
917584;927_946R_905.7;0,000000;0,710000;927__;905,730905;906,430256
917585;507_239AR_93.7;0,000000;0,166000;507_b;93,699273;93,865322
917586;035_117AL_46.7;0,000000;5,310000;035__;46,699200;52,007277
917587;135_269AL_22.0;0,000000;0,069000;135__;22,017147;22,085962
917588;135_271AL_22.0;0,000000;0,069000;135__;22,017097;22,085962
917589;135_269BL_22.1;0,000000;0,069000;135__;22,085926;22,017097
917590;135_269AR_22.0;0,000000;0,069000;135__;22,017147;22,085926
917591;927_37L_904.5;0,000000;0,677000;927__;904,517507;905,270178
917592;927_3029V_905.1;0,000000;0,101000;927__;905,113797;905,228957
917593;501_135L_80.7;0,000000;0,072000;501__;80,657077;80,594976
917594;508_907R_90.9;0,000000;0,348000;508_b;90,945210;90,611396
917595;664_879V_42.1;0,000000;1,249442;664_b;42,063938;43,300000
917596;527_67AR_16.9;0,000000;0,146000;527_c;16,918105;17,064623
917597;917_961BR_78.6;0,000000;0,032000;917__;78,597750;78,566749
917598;917_960L_78.7;0,000000;0,054000;917__;78,651567;78,597750
917599;625_315BV_14.3;0,893918;3,206085;121_a;13,400000;11,090970
917600;100_2021AL_2.9;0,000000;0,106000;100__;2,908583;3,015252
917601;924_3281R_34.3;0,000000;0,027000;924_a;34,303401;34,329225
917602;309_8303V_5.9;0,000000;0,030000;309__;5,863757;5,836055
917865;586_139BpV_80.8;0,000000;0,032000;586__;80,805849;80,773957
917866;085_973V_19.8;0,000000;0,205000;085__;19,848887;20,054148
917867;085_972R_19.8;0,000000;0,065000;085__;19,784133;19,848887
917868;588_411AR_2.8;1,534595;3,101809;096_b;104,300000;105,853559
917869;588_411AR_2.8;0,838054;1,534595;526_b;103,600000;104,299995
917870;588_411AR_2.8;0,368015;0,838054;526_a;3,200058;3,644516
917871;588_411AR_2.8;0,000000;0,368015;588__;2,833541;3,200000
917872;544_1077AL_0.2;0,000000;0,125000;544_a;0,204338;0,330342
917873;125_1017AR_30.7;0,000000;0,060000;125__;30,733292;30,792929
917874;527_95qV_17.3;0,000000;0,035000;527_c;17,284245;17,248997
917875;545_109AL_22.7;0,000000;0,053000;545_b;22,689155;22,741864
917876;938_4541pV_1.3;0,000000;0,033000;938__;1,328692;1,295966
917877;938_4541qV_1.3;0,000000;0,033000;938__;1,328596;1,295946
917878;938_4543L_1.3;0,000000;0,053000;938__;1,312056;1,365062
917879;938_4539V_1.3;0,000000;1,018000;938__;1,324553;2,342271
917880;508_953V_91.4;0,000000;0,095000;508_b;91,378819;91,473495
917881;508_2081R_91.3;0,000000;0,080000;508_b;91,322522;91,405646
917882;508_2081L_91.3;0,000000;0,045000;508_b;91,322522;91,369000
918151;507_271V_95.0;0,130276;0,820000;038__;95,100078;95,790452
918152;531_1363AR_34.6;0,000000;0,045000;531_c;34,613284;34,658458
918153;606_101BpV_0.9;0,000000;0,031000;606_a;0,892478;0,861477
918154;507_271V_95.0;0,000000;0,130276;507_b;94,969279;95,100000
918155;666_4243V_48.9;3,011626;6,572534;155_a;51,922862;55,484000
918156;666_4243V_48.9;2,990717;3,011626;155_a;51,901945;51,922862
918157;517_229AL_0.4;0,000000;0,518000;517_a;0,415828;0,933827
918158;543_187L_45.5;0,000000;0,020000;543_c;45,477618;45,497120
918159;011_441BV_67.2;0,000000;0,009000;011__;67,224985;67,233653
918160;008_1253V_21.9;0,000000;0,155000;008__;21,931826;22,087357
918161;008_1245R_21.4;0,000000;0,544000;008__;21,389444;21,931826
918162;617_1115BV_39.1;0,000000;0,317000;617_a;39,050968;39,367008
918557;127_419AR_49.6;0,000000;0,064000;127_a;49,565918;49,629476
918558;127_397R_48.6;0,000000;0,727000;127_a;48,651774;49,377587
918559;534_1087BV_46.0;0,000000;0,098000;534_b;45,986291;46,084300
918560;950_221L_17.2;0,000000;0,011556;950_a;17,227734;17,239317
918561;950_221R_17.2;0,011580;0,078000;950_a;17,239313;17,305590
918562;950_221R_17.2;0,000000;0,011580;950_a;17,227734;17,239313
918563;917_982BR_78.2;0,318283;0,336000;486_b;77,903178;77,885998
918564;917_982BR_78.2;0,000000;0,318283;917__;78,213998;77,905000
918565;531_171R_35.3;0,000000;0,528000;531_c;35,306881;34,783133
918566;217_119R_49.5;0,000000;0,367000;217__;49,459309;49,093122
918567;666_4245R_48.8;0,000000;0,140000;666_b;48,821938;48,961964
918568;666_4241R_48.7;0,000000;0,083000;666_b;48,739001;48,821938
918569;666_4237V_47.9;0,000000;1,052000;666_b;47,909842;48,961964
918570;666_4235R_47.8;0,000000;0,140000;666_b;47,770003;47,909842
918571;624_225BV_33.0;1,249883;2,046436;537_b;34,200000;35,000305
918572;940_385V_43.2;0,000000;0,029000;940__;43,196332;43,224804
918573;506_33R_43.2;0,000000;0,100000;506_b;43,138497;43,038262
918574;940_395R_43.3;0,000000;0,058000;940__;43,343662;43,399009
918575;940_397R_43.4;0,000000;0,297000;940__;43,399009;43,665436
918576;470_80L_202.0;0,000000;0,552000;470_e;202,003045;202,554200
917603;073_1163BV_12.5;0,000000;0,497000;073__;12,456420;12,951213
917604;073_1163AR_12.3;0,000000;0,110000;073__;12,346498;12,456420
917605;926_2060R_0.9;0,000000;0,080000;926__;0,927285;0,848932
917606;490_141R_5.1;0,000000;0,038000;490_b;5,062479;5,099923
917607;485_96R_101.1;0,000000;0,191000;485_d;101,113130;101,303596
917608;485_41L_101.1;0,000000;0,030000;485_d;101,082810;101,113130
917609;817_52AR_300.8;0,000586;1,485000;817_i;400,000003;401,484017
917610;817_52AR_300.8;0,000000;0,000586;817_g;300,788554;300,787973
917611;950_403BV_205.8;0,000000;0,005000;950_d;205,781869;205,786410
917612;625_315BV_14.3;3,206085;3,256107;121_a;11,090970;11,040637
917613;950_403AR_205.7;0,000000;0,087000;950_d;205,695477;205,781869
917614;950_1L_205.9;0,000000;0,053000;950_d;205,873755;205,820496
917615;927_984V_906.5;0,000000;0,045000;927__;906,512436;906,557129
917616;613_197AL_76.2;0,000000;0,060000;613_b;76,187911;76,247864
917617;076_79R_11.4;0,000000;0,373000;076__;11,422561;11,054929
917618;501_31AL_80.2;0,000000;0,060000;501__;80,196695;80,253747
917619;501_31AV_80.2;0,000000;0,071000;501__;80,196695;80,125002
917883;512_4481L_89.3;1,034627;2,244489;512_b;90,291303;91,500000
917884;512_4481L_89.3;0,955706;1,034627;512_b;90,212353;90,291303
917885;512_4481L_89.3;0,000000;0,955706;512_b;89,255640;90,212353
917886;518_191BR_64.9;0,000000;0,217000;518__;64,854231;64,637850
917887;518_101V_62.7;0,000000;0,491000;518__;62,711649;63,201787
917888;504_61AL_18.2;0,000000;0,053000;504_b;18,218007;18,269012
917889;550_145BV_26.3;0,000000;0,231000;550_b;26,264370;26,491958
917890;506_157BR_44.3;0,000000;0,063000;506_b;44,309695;44,247420
917891;506_157AL_44.2;0,000000;0,140000;506_b;44,166971;44,309695
917892;831_913L_200.8;0,000000;0,332000;831_b;200,783004;201,114090
917893;531_1507L_34.1;0,000000;0,135000;531_c;34,088647;33,945030
917894;823_18AR_301.1;0,000000;0,026000;823_d;301,112574;301,138315
917895;486_901AR_75.4;0,000000;0,028000;486_b;75,380213;75,407377
917896;478_1239qV_1.7;0,000000;0,034000;478_a;1,724868;1,758912
917897;478_1227BL_1.8;0,000000;0,041000;478_a;1,782650;1,741614
917898;478_1227AL_1.7;0,000000;0,040000;478_a;1,742056;1,782788
917899;478_1227ApV_1.7;0,000000;0,034000;478_a;1,725044;1,758976
917900;478_1271R_1.8;0,000000;0,187000;478_a;1,791138;1,964951
917901;478_1253BV_1.8;0,000000;0,029000;478_a;1,762138;1,791138
917902;531_1313AL_34.7;0,000000;0,057000;531_c;34,726919;34,783133
917903;531_1213L_0.6;0,027765;0,150000;531_c;34,440953;34,560847
917904;531_1213L_0.6;0,000000;0,027765;531_a;0,577094;0,549270
917905;524_285AR_71.1;0,000000;0,042000;524_b;71,092477;71,135536
917906;524_299AR_71.4;0,000000;0,126000;524_b;71,440406;71,566594
918163;127_351AL_27.9;0,000000;9,576000;127_a;27,886022;37,446732
918164;506_201AR_44.5;0,000000;0,052000;506_b;44,515809;44,568469
918165;561_97AV_59.7;0,273866;0,477696;564_a;22,400000;22,600000
918166;606_47L_0.0;0,000000;0,590000;606_a;0,016074;0,605413
918167;606_45BV_37.6;0,000000;0,009000;606_a;0,007359;0,016074
918168;950_633R_6.4;0,000000;0,172000;950_a;6,349600;6,526732
918169;520_31AR_27.9;0,000000;0,082000;520_b;27,907506;27,989808
918170;520_69BV_0.4;0,000000;0,362000;520_a;0,387585;0,750080
918171;520_69BL_0.4;0,000000;0,049000;520_a;0,387585;0,337884
918172;520_131V_0.6;0,000000;0,026000;520_a;0,592456;0,618030
918173;520_131L_0.6;0,000000;0,245000;520_a;0,592456;0,348330
918174;924_353ApV_36.2;0,000000;0,031000;924_a;36,231635;36,263099
918175;924_3521V_35.2;0,000000;0,041000;924_a;35,166016;35,206331
918176;924_355AqV_36.2;0,000000;0,031000;924_a;36,230972;36,262026
918177;823_24L_100.0;0,000496;0,238000;823_a;6,258850;6,022316
918178;823_24L_100.0;0,000000;0,000496;823_b;100,040609;100,041106
918179;950_221L_17.2;0,011556;0,097000;950_a;17,239317;17,324844
918446;007_151L_4.3;0,000000;0,638000;007__;4,286671;4,921936
918447;950_801L_41.6;0,000000;0,036000;950_b;41,630887;41,666600
918448;127_375BV_38.5;0,000000;9,967000;127_a;38,528240;48,520997
918449;603_129BpV_3.2;0,000000;0,034000;603_a;3,203569;3,168230
918450;603_133AL_3.2;0,000000;0,052000;603_a;3,228094;3,280383
918451;517_11AR_68.7;0,000000;0,313000;517_b;68,671922;68,974552
918452;060_425R_57.9;0,000000;0,361000;060__;57,884391;58,244543
918453;060_425L_57.9;0,000000;0,361000;060__;57,884391;58,244543
918454;144_1373R_155.8;0,000000;0,163000;144_a;155,786645;155,948462
918455;144_1355R_155.5;0,000000;0,413000;144_a;155,538620;155,948462
918456;589_971AL_149.5;2,303736;2,341000;144_a;151,825368;151,862398
918457;533_1131AL_15.9;0,000000;0,249000;533__;15,871983;16,124859
918458;116_2255R_39.5;22,498648;23,433000;121_b;232,206000;233,140289
918459;116_2255R_39.5;22,350922;22,498648;625_d;232,058209;232,206000
917620;132_295AL_40.4;0,000000;7,531000;132__;40,353215;47,881096
917621;585_1185R_8.3;1,516825;2,083000;128__;9,800036;10,357062
917622;059_241BV_80.8;0,000000;0,862000;059__;80,804486;81,665527
917623;485_98AR_101.2;0,000000;0,097000;485_d;101,207065;101,303397
917624;119_1113BV_28.2;0,303928;0,830000;542_a;28,500000;29,023950
917625;119_1113BV_28.2;0,000000;0,303928;119_a;28,196295;28,500000
917626;545_213BV_23.6;0,000000;0,037000;545_b;23,639281;23,675683
917627;545_960AqV_22.7;0,000000;0,031000;545_b;22,652501;22,684096
917628;588_868AR_2.3;0,000000;0,048000;588__;2,325842;2,376396
917629;588_842AL_2.1;0,000000;0,061000;588__;2,070671;2,137441
917630;520_133qV_0.6;0,000000;0,034000;520_a;0,635537;0,601588
917631;468_74L_101.8;0,000000;0,039000;468_a;101,841402;101,880667
917632;468_60L_101.2;0,000000;0,249000;468_a;101,224383;100,970185
917907;506_141AL_44.0;0,000000;0,083000;506_b;43,995755;44,077247
917908;506_626V_44.1;0,000000;0,045000;506_b;44,074629;44,124355
917909;626_45AR_32.9;0,000000;0,060000;626_c;32,943311;33,002125
917910;927_971L_906.0;0,000000;0,383000;927__;906,025935;906,391682
917911;927_33R_904.5;0,000000;0,574000;927__;904,484386;905,123470
917912;094_1107BV_1.7;1,224700;1,239000;531_c;34,491295;34,501603
917913;144_1983L_151.9;2,157668;2,958587;535_b;302,101718;302,890000
917914;084_3L_9.3;0,000000;0,096000;084__;9,324764;9,420867
917915;927_3025V_905.2;0,000000;0,049000;927__;905,176428;905,219270
917916;927_25R_904.5;0,000000;0,590000;927__;904,487467;905,176428
917917;801_920V_100.9;0,000000;0,080000;801_b;100,922023;100,841660
917918;950_1123AR_28.0;4,700208;4,756000;950_b;32,800013;32,855934
917919;563_167BR_56.9;0,000000;0,179991;563_b;56,872405;56,700063
917920;145_957AR_56.5;1,784841;1,995000;558_c;58,279158;58,491322
917921;145_957AR_56.5;1,758272;1,784841;558_d;58,252205;58,276000
917922;624_255pV_32.7;0,000000;0,033000;624__;32,675688;32,709095
917923;624_903V_32.4;0,000000;0,046000;624__;32,419817;32,461739
917924;624_904L_32.5;0,000000;0,070000;624__;32,461739;32,393394
917925;654_405BV_49.6;0,000000;0,029000;654__;49,645260;49,674229
917926;609_43R_28.8;0,000000;0,730000;609__;28,812148;28,081918
917927;063_31BL_13.8;0,000000;0,059000;063__;13,750552;13,691313
917928;545_976L_23.5;0,000000;0,317000;545_b;23,485119;23,190590
917929;504_61BqV_18.3;0,000000;0,032000;504_b;18,284162;18,253352
918180;654_409BV_49.7;0,000000;0,863577;654__;49,741944;50,600000
918181;517_119L_69.4;0,000000;0,046000;517_b;69,383892;69,432413
918182;517_117R_69.3;0,603346;0,727000;517_a;0,002430;0,145803
918183;517_117R_69.3;0,000000;0,603346;517_b;69,337717;69,950000
918184;553_309BV_22.3;0,000000;0,023000;553_c;22,293036;22,318879
918185;553_309AL_22.2;0,000000;0,095000;553_c;22,199549;22,293036
918186;513_45L_24.6;0,394880;4,930000;118_b;46,300000;50,827897
918187;513_45L_24.6;0,194358;0,394880;513_c;46,100002;46,299983
918188;513_45L_24.6;0,000000;0,194358;513_a;24,588302;24,394716
918189;127_479AL_73.8;0,000000;0,071000;127_a;73,768381;73,839287
918190;117_5AL_17.6;0,000000;0,102000;117__;17,553946;17,656607
918191;097_3605V_22.0;0,000000;0,541661;097__;21,960578;22,500000
918192;486_913V_75.9;0,000000;0,169000;486_b;75,859991;76,030160
918193;139_5005AL_177.4;0,119169;0,131000;523_c;200,105779;200,202751
918194;139_5005AL_177.4;0,028616;0,119169;523_b;177,400450;177,490794
918195;139_5005AL_177.4;0,000000;0,028616;139__;177,370845;177,399747
918196;531_839L_33.5;0,000000;0,322000;531_c;33,492183;33,256564
918197;531_839R_33.5;0,000000;0,323000;531_c;33,492183;33,252414
918198;531_837R_33.5;0,000000;0,063000;531_c;33,546588;33,492183
918509;534_1091BV_46.1;0,000000;0,024000;534_b;46,084300;46,108202
918510;506_27V_43.1;0,466537;5,687698;092__;42,600000;37,400000
918511;506_27V_43.1;0,000000;0,466537;506_b;43,066718;42,600000
918512;478_1329qV_2.0;0,000000;0,034000;478_a;2,031054;1,997290
918513;490_107V_104.8;0,000000;0,062000;490_c;104,827717;104,889729
918514;102_383L_9.6;0,000000;0,564000;102__;9,618596;9,055034
918515;094_1063AL_3.5;0,067661;0,102000;546_b;3,600104;3,634300
918516;094_1063AL_3.5;0,000000;0,067661;094__;3,533481;3,599953
918517;555_339BV_84.2;0,000000;0,098000;555_b;84,162166;84,258963
918518;555_333BV_84.2;0,000000;0,087000;555_b;84,153691;84,238525
918519;555_279BV_83.7;0,000000;0,312000;555_b;83,749443;84,062903
918520;127_503V_73.8;0,000000;0,530000;127_a;73,785961;73,257234
918521;555_255BpV_83.5;0,000000;0,031000;555_b;83,464896;83,434133
918522;555_245V_83.6;0,000000;0,016000;555_b;83,607665;83,624509
918523;523_913V_53.9;0,000000;0,103000;523_a;53,849916;53,950676
918524;031_265R_29.9;0,000000;0,800000;031_a;29,886108;30,682966
918525;537_253AR_34.7;0,000000;0,221000;537_b;34,679453;34,902669
918526;531_515R_35.8;0,000000;0,347000;531_c;35,761965;35,414891
918527;531_515L_35.8;0,000000;0,257000;531_c;35,761965;35,504218
918528;531_1307BV_34.7;0,000000;0,045000;531_c;34,738555;34,783133
918529;801_110V_500.0;0,023068;0,068000;801_d;302,149254;302,105281
917633;611_901V_106.6;0,145898;0,165000;611_a;49,099923;49,079027
917634;518_193BV_64.8;0,299873;16,011000;059__;65,100018;80,804486
917635;518_193BV_64.8;0,000000;0,299873;518__;64,799289;65,099989
917636;107_183BV_19.4;0,000000;0,706000;107_a;19,351481;20,060211
917637;107_901L_22.8;0,000000;0,041000;107_a;22,849392;22,889809
917638;565_63V_101.8;1,209351;1,869000;107_b;100,599839;99,940147
917639;046_227AL_36.0;0,000000;5,278000;046__;36,016902;41,295364
917640;937_13R_67.9;0,000000;0,886000;937__;67,905823;68,778495
917641;817_74L_205.2;0,000000;0,425000;817_e;205,160520;205,585543
917642;664_879V_42.1;1,249442;1,300000;163__;43,300000;43,348559
917930;504_63BL_18.3;0,000000;0,040000;504_b;18,308614;18,269012
917931;063_31BV_13.8;0,000000;0,015000;063__;13,750552;13,765029
917932;063_31AR_13.7;0,000000;0,060000;063__;13,691129;13,750552
917933;815_920R_6.6;0,000000;0,191000;815_a;6,611848;6,418875
917934;040_10V_46.7;3,685487;4,186412;506_c;50,400084;50,900000
917935;609_17AR_29.0;0,000000;0,098000;609__;29,041389;28,943811
917936;609_129AR_26.8;0,000000;0,102000;609__;26,784353;26,681924
917937;607_905R_43.4;0,000000;0,552000;607_b;43,447704;43,997418
917938;543_173AR_45.3;0,000000;0,479000;543_c;45,287774;45,763396
917939;042_323V_21.2;9,177616;9,939000;043_c;30,387817;31,148991
917940;544_1059AL_23.2;0,000000;0,133000;544_b;23,163003;23,295886
917941;544_1057AL_23.2;0,000000;0,133000;544_b;23,162972;23,295886
917942;544_1059BV_23.3;0,000000;0,060000;544_b;23,295886;23,355974
917943;486_97V_300.4;0,000000;0,101000;486_e;300,372896;300,271863
917944;486_944L_76.0;0,000000;0,106000;486_b;75,981415;75,874485
917945;486_943L_76.0;0,000000;0,049000;486_b;76,030160;75,981415
917946;539_55BqV_79.2;0,000000;0,034000;539__;79,229618;79,195962
917947;539_55BpV_79.2;0,000000;0,034000;539__;79,229645;79,196133
917948;539_45BqV_79.3;0,000000;0,033000;539__;79,271594;79,238556
917949;017_51AL_70.0;0,000000;0,065000;017__;69,992647;70,056549
917950;017_43AL_69.5;0,000000;0,462000;017__;69,531117;69,992647
918199;531_845R_33.5;0,000000;0,289000;531_c;33,476048;33,254854
918200;531_849R_33.5;0,000000;0,285000;531_c;33,488347;33,263804
918201;531_843R_33.5;0,000000;0,048000;531_c;33,522829;33,476048
918202;531_841L_33.6;0,000000;0,048000;531_c;33,557799;33,522829
918203;624_167AR_32.1;0,000000;0,321000;624__;32,075787;32,398487
918204;564_954L_23.7;0,000000;0,042000;564_b;23,653675;23,695371
918205;611_43AL_106.1;0,000000;0,110000;611_b;106,114762;106,221971
918206;561_89BR_59.6;0,000000;0,064000;561_c;59,616019;59,680015
918207;561_97AV_59.7;0,477696;0,809000;560__;24,512014;24,857011
918208;503_167BV_42.3;0,000000;0,044000;503_c;42,347612;42,303788
918209;478_1113BV_0.7;0,000000;0,034000;478_a;0,715073;0,749481
918210;478_1113BL_0.7;0,000000;0,052000;478_a;0,715073;0,663072
918211;478_1113AR_0.6;0,000000;0,053000;478_a;0,663164;0,715073
918212;603_105AL_2.9;0,000000;0,064000;603_a;2,876296;2,940686
918213;506_215AL_45.0;0,000000;0,108000;506_b;44,963862;45,073687
918214;506_215AR_45.0;0,000000;0,083000;506_b;44,963862;45,048679
918215;506_221AR_45.1;0,000000;0,352000;506_b;45,100000;45,452891
