ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT
846188;586_155AR_80.7;0,000000;0,047000;586__;80,738404;80,784932
846189;586_155AL_80.7;0,000000;0,130000;586__;80,738404;80,870990
846190;586_147AR_80.7;0,000000;0,045000;586__;80,744389;80,789407
846191;586_143BpV_80.8;0,000000;0,031000;586__;80,842704;80,810635
846192;586_285BpV_81.3;0,000000;0,032000;586__;81,281911;81,250319
846193;478_1173pV_0.7;0,000000;0,034000;478_a;0,732733;0,766480
846194;558_1005BL_158.7;2,068766;2,705000;144_a;156,582152;155,948462
846195;558_1005BL_158.7;2,062886;2,068766;144_a;156,587777;156,582152
846196;558_1005BL_158.7;1,057388;2,062886;144_a;157,600000;156,587777
846197;467_05L_102.3;0,000000;0,206000;467_c;102,278174;102,507477
846198;467_0109L_102.7;0,000000;0,178000;467_c;102,663141;102,841003
846199;467_0109R_102.7;0,000000;0,897000;467_c;102,663141;103,559387
846200;054_1371BV_54.1;0,000000;0,024000;054_a;54,078722;54,102887
846201;054_1351AL_53.3;0,000000;0,753000;054_a;53,328147;54,078722
846261;012_311pV_19.4;0,000000;0,032000;012__;19,392071;19,360155
846262;508_924R_91.0;0,000000;0,091000;508_b;91,041679;91,133087
846263;508_922V_91.1;0,000000;0,160000;508_b;91,054140;91,210733
846264;508_908L_91.0;0,000000;0,099000;508_b;90,969767;90,871451
846265;508_935L_90.9;0,000000;0,092000;508_b;90,871451;90,781269
846266;603_79AR_2.4;0,000000;0,046000;603_a;2,425112;2,470504
846267;603_931L_2.3;0,000000;0,136000;603_a;2,347542;2,240556
846268;603_179AL_3.9;2,514762;2,586000;602_b;77,000000;77,070747
846269;603_179AL_3.9;0,401633;2,514762;014__;74,900022;76,999983
846270;603_179AL_3.9;0,000000;0,401633;603_a;3,898883;4,300000
846271;062_433AL_38.1;0,000000;0,972000;062__;38,127944;39,095671
846272;062_451AL_39.0;0,000000;0,066000;062__;39,029420;39,095671
846273;062_451AR_39.0;0,000000;0,092000;062__;39,029420;39,120912
846274;058_1L_55.4;7,066779;7,280000;518__;62,500000;62,711649
846275;524_251AL_70.4;0,000000;0,328000;524_b;70,368023;70,695503
846276;163_1031AR_44.0;0,000000;0,053000;163__;43,977308;44,029156
846277;506_638V_44.3;0,000000;0,059000;506_b;44,282808;44,341766
846278;506_636BL_44.2;0,000000;0,051000;506_b;44,231605;44,282808
846279;506_572R_43.7;0,000000;0,621000;506_b;43,672453;44,282808
846280;506_523BV_43.4;0,000000;0,096000;506_b;43,444678;43,562652
846281;503_191L_40.9;0,000000;0,159345;503_c;40,915464;40,757603
846311;054_1345AR_53.0;0,000000;0,158000;054_a;53,006679;53,164524
846312;506_223AL_45.0;0,000000;0,109000;506_b;45,015547;45,124036
846313;618_27BpV_58.6;0,000000;0,034000;618_c;58,618737;58,585924
846314;618_47AR_58.8;0,000000;0,085000;618_c;58,767356;58,850915
846315;618_27BR_58.6;0,000000;0,041000;618_c;58,602527;58,562300
846316;618_23BpV_58.6;0,000000;0,034000;618_c;58,578943;58,545591
846317;950_103V_41.7;0,000000;0,039000;950_b;41,736155;41,774919
846318;950_813L_41.7;0,000000;0,528000;950_b;41,720694;42,248800
846319;128_25BR_12.8;0,000000;0,103000;128__;12,788597;12,695204
846320;115_101AV_21.9;0,000000;0,377000;115_a;21,891086;21,515052
846321;115_103AL_22.1;0,000000;0,105000;115_a;22,062182;22,167128
846322;115_53AR_11.5;0,000000;0,095000;115_a;11,494777;11,589537
846323;618_29AR_58.5;0,000000;0,057000;618_c;58,562300;58,618123
846324;618_29BV_58.6;0,000000;0,006000;618_c;58,618123;58,623813
846325;545_941L_22.2;0,000000;0,181000;545_b;22,210340;22,390864
846326;545_945L_22.4;0,000000;0,197000;545_b;22,390864;22,584897
846327;544_1131AL_1.4;0,000000;0,466000;544_a;1,352697;1,817859
846328;544_1131AR_1.4;0,000000;0,069000;544_a;1,352697;1,421377
846329;542_1281L_30.0;0,000000;0,036000;542_a;30,020880;30,055189
846330;135_914ApV_45.7;0,000000;0,031000;135__;45,715899;45,747005
846331;135_916ApV_45.8;0,000000;0,032000;135__;45,770051;45,801668
846332;517_11BR_68.7;2,098982;2,938000;780__;19,329484;18,492512
846333;133_962L_20.6;0,000000;0,050000;133__;20,605339;20,555370
846334;133_964R_20.7;0,000000;0,486000;133__;20,705905;20,214474
846335;133_964L_20.7;0,000000;0,050000;133__;20,705905;20,655279
846336;589_969L_149.5;1,225191;1,646244;589_d;200,823495;200,400000
846127;049_45V_32.0;0,000000;2,713357;049__;31,989436;34,700000
846128;478_1227BqV_1.8;0,000000;0,034000;478_a;1,799846;1,765958
846129;486_941AqV_76.1;0,000000;0,032000;486_b;76,088371;76,057216
846130;486_941AL_76.1;0,000000;0,043000;486_b;76,072568;76,030160
846131;586_2563AR_80.7;0,000000;0,058000;586__;80,704981;80,763172
846132;586_2563BL_80.8;0,000000;0,058000;586__;80,763172;80,704903
846133;603_911L_3.6;0,000000;0,043000;603_a;3,594896;3,552509
846134;603_911R_3.6;0,000000;0,250000;603_a;3,594896;3,347167
846135;603_902R_4.1;0,000000;0,282000;603_a;4,058525;3,779341
846136;603_901L_4.1;0,000000;0,028000;603_a;4,084667;4,058525
846137;555_359pV_84.3;0,000000;0,042000;555_b;84,259013;84,217763
846138;555_327R_84.2;0,000000;0,075000;555_b;84,159417;84,229648
846139;163_961V_44.4;0,000000;0,287000;163__;44,383132;44,669192
846140;163_965V_44.4;0,000000;0,187000;163__;44,439864;44,625902
846141;506_93pV_44.0;0,000000;0,035000;506_b;43,967201;43,933699
846142;506_141AR_44.0;0,000000;0,217000;506_b;43,995755;44,215076
846143;506_97qV_44.0;0,000000;0,035000;506_b;44,012034;43,978348
846144;128_9AR_12.1;0,000000;0,600000;128__;12,112477;12,709303
846145;135_2081R_44.4;0,000000;0,064000;135__;44,422514;44,486250
846146;135_2083V_44.5;0,000000;0,024000;135__;44,486250;44,510477
846147;823_22V_6.3;0,000000;0,017000;823_c;200,001395;200,016687
846148;112_349BV_62.4;0,000000;0,030000;112__;62,439902;62,469597
846149;534_1023AR_44.9;0,000000;0,131000;534_b;44,918889;45,050139
846150;135_253R_21.5;0,000000;0,090000;135__;21,530192;21,619033
846151;135_253L_21.5;0,000000;0,697000;135__;21,530192;22,226041
846202;054_1371AL_54.0;0,000000;0,078000;054_a;54,001454;54,078722
846203;555_247R_83.6;0,000000;0,213000;555_b;83,553112;83,337537
846204;534_1007BpV_44.7;0,000000;0,031000;534_b;44,696110;44,664653
846205;534_1005AR_44.5;0,000000;0,409000;534_b;44,510276;44,918899
846206;514_141AL_16.6;0,000000;0,070000;514_a;16,624238;16,554404
846207;486_411BV_77.5;0,000000;0,049000;486_b;77,536579;77,585920
846208;486_411AR_77.5;0,000000;0,068000;486_b;77,468716;77,536579
846209;534_1005AL_44.5;0,000000;0,114000;534_b;44,510276;44,623891
846210;008_1255R_22.1;0,000000;15,145000;008__;22,087357;37,217380
846211;626_35R_32.7;0,000000;0,031000;626_c;32,667420;32,637254
846212;555_251AV_83.5;0,000000;0,099000;555_b;83,492892;83,394512
846213;555_267AR_83.5;0,000000;0,065000;555_b;83,489771;83,558479
846214;555_215AR_83.3;0,000000;0,177000;555_b;83,310197;83,489771
846215;555_265BqV_83.5;0,000000;0,032000;555_b;83,507144;83,474198
846216;555_267BqV_83.6;0,000000;0,032000;555_b;83,574298;83,541437
846217;555_267BpV_83.6;0,000000;0,032000;555_b;83,574300;83,541336
846282;024_201BV_25.8;0,000000;0,004000;024__;25,805761;25,809501
846283;534_1111AR_46.2;0,000000;0,132000;534_b;46,242920;46,375360
846284;534_1093AR_45.9;0,000000;0,489000;534_b;45,886941;46,375360
846285;127_375AR_38.5;0,000000;10,025000;127_a;38,472859;48,521029
846286;127_373V_38.4;0,000000;0,050000;127_a;38,422814;38,472859
846287;506_25AL_43.0;0,000000;0,077000;506_b;43,023049;43,099941
846288;506_27L_43.1;0,000000;0,158000;506_b;43,066718;43,223688
846289;529_3643R_22.9;0,490400;4,538000;098__;23,400439;27,444399
846290;529_3643R_22.9;0,000000;0,490400;529_b;22,909354;23,400000
846337;589_969L_149.5;1,171483;1,225191;589_b;4,737326;4,790657
846338;589_969L_149.5;1,171483;1,225191;589_d;200,876955;200,823495
846339;589_969L_149.5;0,449389;1,171483;589_b;4,345066;4,737326
846340;133_1163BpV_19.8;0,000000;0,033000;133__;19,797331;19,764927
846341;133_1187L_20.2;0,000000;0,050000;133__;20,162892;20,214474
846342;133_1183BpV_20.1;0,000000;0,031000;133__;20,140561;20,109236
846343;133_1183BqV_20.1;0,000000;0,031000;133__;20,140513;20,109191
846344;133_962R_20.6;0,000000;0,475000;133__;20,605339;20,124364
846345;144_1363V_155.8;0,000000;0,012000;144_a;155,774933;155,786645
846346;144_983AR_153.4;0,000000;0,303000;144_a;153,411969;153,715438
846347;144_983AL_153.4;0,000000;0,102000;144_a;153,411969;153,514001
846348;144_1985R_151.9;3,044660;3,066000;080_a;6,118036;6,139327
846349;144_1985R_151.9;2,926971;3,044660;080_b;302,890000;303,006392
846350;144_1985R_151.9;2,127685;2,926971;535_b;302,100000;302,889404
846351;144_1985R_151.9;1,702671;2,127685;589_e;301,665744;302,096829
846352;144_1985R_151.9;1,661720;1,702671;589_e;301,625056;301,665744
846353;543_135BV_15.0;0,000000;0,014516;543_a;14,985613;15,000000
846354;817_61R_501.5;0,000000;0,955000;817_j;501,513254;502,466567
846355;107_133AR_12.0;0,000000;0,127000;107_a;11,983349;12,110581
847163;469_52L_401.3;0,000000;0,233706;469_d;401,281870;401,499987
847164;625_345AL_14.8;0,000000;0,271000;625_b;14,771628;14,501310
847165;555_381V_84.4;0,050749;4,031000;163__;48,700000;44,751346
847166;555_381V_84.4;0,000000;0,050749;555_b;84,374053;84,424821
847167;478_1023BL_0.2;0,000000;0,052000;478_a;0,142179;0,089684
847168;217_121L_49.5;0,000000;0,398000;217__;49,530389;49,132499
847169;217_121R_49.5;0,000000;0,399000;217__;49,530389;49,132368
847170;217_121V_49.5;0,000000;0,024000;217__;49,530389;49,554811
847171;217_123BV_49.5;0,000000;0,023000;217__;49,531412;49,554811
847172;217_73BV_35.4;0,000000;0,309000;217__;35,392896;35,701947
847173;217_73AL_35.3;0,000000;0,060000;217__;35,333459;35,392896
847174;516_277L_1.6;0,000000;0,567000;516_a;1,614012;2,163021
847175;516_273R_1.5;0,000000;0,099000;516_a;1,514789;1,614012
847176;516_269L_1.5;0,000000;0,028000;516_a;1,480917;1,508156
847177;516_267qV_1.5;0,000000;0,034000;516_a;1,497781;1,464257
847178;516_269R_1.5;0,000000;0,034000;516_a;1,480917;1,514789
847179;516_267pV_1.5;0,000000;0,034000;516_a;1,497951;1,464310
847180;557_3AR_28.1;0,000000;0,069000;557_a;28,098863;28,168002
847181;557_70L_27.4;0,000000;0,030000;557_a;27,407203;27,437792
847182;550_969L_25.4;0,000000;0,110000;550_b;25,413097;25,521040
847183;550_969R_25.4;0,000000;0,032000;550_b;25,413097;25,444861
847184;217_125pV_49.6;0,000000;0,034000;217__;49,571720;49,537953
846472;560_1275AR_24.9;0,000000;0,050000;560__;24,907335;24,855230
846473;560_1275ApV_24.9;0,000000;0,034000;560__;24,923063;24,888799
846474;927_943V_905.6;0,000000;0,150000;927__;905,632680;905,480922
846475;927_943R_905.6;0,000000;0,053000;927__;905,632680;905,684922
846476;608_25pV_87.7;0,000000;0,032000;608_b;87,712627;87,681176
846477;608_53AL_88.5;0,000000;0,156000;608_b;88,474754;88,630918
846478;608_51V_88.6;0,000000;0,060000;608_b;88,570477;88,630918
846479;589_3201V_0.0;0,000000;0,024000;589_b;4,885546;4,909553
846480;589_3203R_4.9;0,635999;0,636000;535_a;5,518743;5,518744
846481;589_3203R_4.9;0,626115;0,635999;535_a;5,508937;5,518743
846482;589_3203R_4.9;0,360627;0,626115;535_a;5,245346;5,508937
846483;589_3203R_4.9;0,316199;0,360627;535_a;5,201137;5,245346
846484;589_3203R_4.9;0,168616;0,316199;589_b;5,052060;5,199915
846485;589_3203R_4.9;0,000000;0,168616;589_b;4,883959;5,052060
846486;039_5105V_107.3;0,000000;0,061000;039__;107,294264;107,354960
846487;039_5107L_107.4;0,000000;0,160000;039__;107,354960;107,514999
846488;039_5123AL_107.5;0,000000;0,341000;039__;107,514999;107,856317
846489;586_65R_80.3;0,000000;0,200000;586__;80,353783;80,550836
846490;586_57AL_80.3;0,000000;0,048000;586__;80,359199;80,406624
846491;115_153BV_23.7;0,000000;0,316000;115_a;23,651536;23,968179
846492;115_151AL_23.5;0,000000;0,060000;115_a;23,513536;23,573270
846493;115_9BR_5.5;0,000000;0,091000;115_a;5,532569;5,440840
846494;527_902L_17.1;0,000000;0,060000;527_c;17,084750;17,147824
846495;527_49R_16.6;0,000000;0,559000;527_c;16,607335;17,126694
846496;527_71BV_17.1;0,000000;0,036000;527_c;17,064623;17,101482
846497;527_69R_17.0;0,000000;0,023000;527_c;16,972918;16,995385
846498;084_3L_9.3;0,000000;0,096000;084__;9,324764;9,420867
846499;927_3025V_905.2;0,000000;0,049000;927__;905,176428;905,219270
846818;131_5R_16.7;0,000000;0,651000;131__;16,699107;17,352249
846819;129_24R_30.2;0,000000;0,451000;129__;30,232672;30,681086
846820;127_349AR_27.8;0,000000;0,142000;127_a;27,804452;27,945713
846821;515_309BV_51.0;0,309482;0,758000;124_a;18,799985;18,350908
846822;515_309BV_51.0;0,110148;0,309482;515_a;18,999899;18,800090
846823;515_309BV_51.0;0,000000;0,110148;515_b;51,042472;51,151531
846824;924_3599BpV_35.9;0,000000;0,034000;924_a;35,868409;35,836123
846825;924_3599BqV_35.9;0,000000;0,034000;924_a;35,868274;35,835987
846826;924_3617R_35.8;0,000000;0,041000;924_a;35,841513;35,880573
846827;924_3593BpV_35.8;0,000000;0,034000;924_a;35,829473;35,796176
846828;924_3591AL_35.8;0,000000;0,052000;924_a;35,758648;35,813196
846829;924_3593BqV_35.8;0,000000;0,034000;924_a;35,829390;35,796249
846830;924_3593AL_35.8;0,000000;0,052000;924_a;35,758393;35,813196
846831;552_257AL_83.1;0,000000;0,648215;552_b;83,151909;83,800000
846832;520_127AR_0.6;0,000000;0,213000;520_a;0,608924;0,821805
846833;122_1001AR_21.4;0,120594;1,723000;544_b;21,500048;23,091014
846834;122_1001AR_21.4;0,000000;0,120594;122_b;21,382658;21,500000
846835;654_409AR_49.7;0,000000;0,068000;654__;49,674229;49,741944
846836;654_403AR_49.5;0,000000;0,090000;654__;49,541513;49,630782
846837;531_865R_33.5;0,000000;0,037000;531_c;33,513737;33,478923
847185;614_113R_47.6;0,000000;0,310000;614_c;47,571734;47,881066
847186;614_111BqV_47.6;0,000000;0,034000;614_c;47,588378;47,554627
847187;614_111AL_47.5;0,000000;0,055000;614_c;47,517254;47,571734
847188;124_901R_100.0;0,077336;0,176000;839_a;100,100000;100,189149
847189;124_901R_100.0;0,000000;0,077336;124_b;100,023838;100,100000
847190;124_904L_3.5;0,000000;0,034000;124_a;3,458613;3,424959
847191;614_91R_47.4;0,000000;0,167000;614_c;47,350187;47,513317
847192;614_117AL_47.5;0,000000;0,101000;614_c;47,509745;47,611113
847193;614_99BqV_47.5;0,000000;0,033000;614_c;47,509182;47,476783
847194;801_950L_8.2;0,000000;0,050000;801_a;8,215615;8,166113
847195;516_941AqV_75.1;0,000000;0,033000;516_b;75,095483;75,128280
847196;516_943R_75.1;0,000000;0,026000;516_b;75,095028;75,069759
847197;516_944L_75.1;0,000000;0,321000;516_b;75,069759;74,751494
847198;516_944R_75.1;0,000000;0,063000;516_b;75,069759;75,009277
847199;545_151BqV_23.0;0,000000;0,034000;545_b;23,003187;22,969339
847200;545_151BpV_23.0;0,000000;0,034000;545_b;23,003392;22,969343
847201;618_107BqV_51.1;0,000000;0,034000;618_b;51,060380;51,093055
847202;618_117AL_51.1;0,000000;0,041000;618_b;51,076666;51,037227
847203;924_2333AR_35.1;0,000000;0,617000;924_a;35,108397;35,726515
847204;542_1267AR_29.9;0,678463;1,769000;116__;30,600082;31,684271
847205;542_1267AR_29.9;0,000000;0,678463;542_a;29,926839;30,599808
847206;950_851AL_12.0;0,000000;1,109000;950_a;11,977121;13,087934
847207;924_2321AV_34.5;0,000000;0,238000;924_a;34,511143;34,289664
846500;927_25R_904.5;0,000000;0,590000;927__;904,487467;905,176428
846501;586_61BpV_80.4;0,000000;0,032000;586__;80,369786;80,337910
846502;586_61BqV_80.4;0,000000;0,032000;586__;80,369627;80,337810
