ID;SPOORTAK_IDENTIFICATIE;GEOCODE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
2113089;123_173L_21.0;123__;0;,23;2013-11-24
2112896;470_1102R_302.8;470_g;0;,463;2013-11-24
2114948;586_2525BL_80.3;586__;0;,041;2013-11-24
2114949;586_2515BpV_80.3;586__;0;,034;2013-11-24
2114950;586_2515BqV_80.3;586__;0;,034;2013-11-24
2114951;586_2517BpV_80.3;586__;0;,034;2013-11-24
2114952;586_2515AL_80.2;586__;0;,04;2013-11-24
2114953;586_2503BpV_80.2;586__;0;,034;2013-11-24
2114954;586_2503BqV_80.2;586__;0;,034;2013-11-24
2114955;586_2515AR_80.2;586__;0;,041;2013-11-24
2114956;520_131V_0.6;520_a;0;,026;2013-11-24
2114957;520_131L_0.6;520_a;0;,245;2013-11-24
2114958;924_353ApV_36.2;924_a;0;,031;2013-11-24
2114959;924_3521V_35.2;924_a;0;,041;2013-11-24
2114960;924_355AqV_36.2;924_a;0;,031;2013-11-24
2114961;924_355AR_36.2;924_a;0;,175;2013-11-24
2114962;924_3585AL_35.8;924_a;0;,064;2013-11-24
2114963;523_933AL_54.0;145__;,149154;,201;2013-11-24
2114964;523_933AL_54.0;523_a;0;,149154;2013-11-24
2114965;619_1275V_35.6;074__;,001314;,268;2013-11-24
2114966;619_1275V_35.6;619__;0;,001314;2013-11-24
2114967;586_2507BqV_80.2;586__;0;,034;2013-11-24
2114968;533_1119AL_15.2;533__;0;,092;2013-11-24
2114969;132_962BL_48.9;132__;0;,155;2013-11-24
2114970;533_1159AR_16.0;533__;0;1,504;2013-11-24
2114971;036_213BV_83.8;036__;0;,713;2013-11-24
2114972;036_221AR_84.5;036__;0;,095;2013-11-24
2114973;129_9R_29.9;129__;0;,547;2013-11-24
2114974;519_17AL_45.8;519_a;0;,335;2013-11-24
2114975;950_101L_6.8;950_a;0;,393;2013-11-24
2114976;950_639R_7.2;950_a;0;,039;2013-11-24
2114977;950_644L_7.2;950_a;0;,575;2013-11-24
2114978;950_641L_7.0;950_a;0;,102;2013-11-24
2114979;468_361V_100.0;950_a;,047852;,152;2013-11-24
2114980;468_361V_100.0;468_a;0;,047852;2013-11-24
2114981;950_913R_6.5;950_a;0;,283;2013-11-24
2114982;950_823AL_10.7;950_a;0;,133;2013-11-24
2114983;950_303BV_16.3;950_a;0;,795;2013-11-24
2114984;950_303AL_16.2;950_a;0;,074;2013-11-24
2114985;924_3263BqV_34.3;924_a;0;,031;2013-11-24
2114986;924_2355AR_35.7;924_a;0;,064;2013-11-24
2114987;924_345AL_36.0;924_a;0;,17;2013-11-24
2114988;950_227AR_17.6;950_a;0;,898;2013-11-24
2114989;950_335BR_17.4;950_a;0;,064;2013-11-24
2114990;950_335AL_17.3;950_a;0;,052;2013-11-24
2114991;950_5R_6.1;950_a;0;,77;2013-11-24
2114992;950_1101AR_26.5;950_a;0;,108;2013-11-24
2114993;950_924L_6.5;950_a;0;,04;2013-11-24
2114994;950_337BpV_17.4;950_a;0;,034;2013-11-24
2114995;950_431BV_6.7;950_a;0;,012;2013-11-24
2114996;950_435L_6.8;950_a;0;,065;2013-11-24
2114997;924_3263AL_34.2;924_a;0;,025;2013-11-24
2114998;553_277BV_21.9;553_c;0;,629;2013-11-24
2114999;553_321V_22.5;553_c;0;,127;2013-11-24
2115000;553_323AR_22.5;553_c;0;,11;2013-11-24
2115001;553_323BV_22.6;553_c;0;,018;2013-11-24
2115002;553_325AL_22.6;553_c;0;,11;2013-11-24
2115003;553_323AL_22.5;553_c;0;,238;2013-11-24
2115004;950_31L_6.1;950_a;0;,039;2013-11-24
2115005;924_3611R_35.8;924_a;0;,877;2013-11-24
2115006;028_1003qV_52.6;028__;0;,032;2013-11-24
2115007;028_1003pV_52.6;028__;0;,032;2013-11-24
2116844;166_2181R_143.8;166_b;0;,851;2013-11-24
2116845;544_1071AR_0.1;544_a;0;,097;2013-11-24
2116846;544_1071AL_0.1;544_a;0;,107;2013-11-24
2116847;544_1067BV_23.5;544_a;0;,024;2013-11-24
2116848;560_71BV_24.7;564_b;,395562;1,089;2013-11-24
2116849;560_71BV_24.7;564_h;,365427;,395562;2013-11-24
2116851;560_71BV_24.7;564_g;,224086;,365427;2013-11-24
2116852;560_71BV_24.7;560__;0;,224086;2013-11-24
2116853;564_85R_59.8;560__;,375027;,57;2013-11-24
2116854;564_85R_59.8;564_a;,165126;,375027;2013-11-24
2116855;564_85R_59.8;564_c;,009623;,165126;2013-11-24
2116856;564_85R_59.8;561_c;0;,009623;2013-11-24
2116857;817_905V_115.3;817_a;0;,336;2013-11-24
2116858;817_1211R_115.3;817_a;0;,108;2013-11-24
2116859;517_175V_0.2;517_a;0;,027;2013-11-24
2116860;517_177V_0.2;517_a;0;,027;2013-11-24
2116861;517_171V_0.2;517_a;0;,041;2013-11-24
2116862;517_221AL_0.2;517_a;0;,056;2013-11-24
2116863;517_207V_0.2;517_a;0;,044;2013-11-24
2116864;517_221AR_0.2;517_a;0;,067;2013-11-24
2116865;565_65R_16.6;143__;,181123;,503;2013-11-24
2116866;565_65R_16.6;565_a;0;,181123;2013-11-24
2116867;135_2023R_40.3;135__;0;,144;2013-11-24
2116868;105_1201BV_18.3;105__;0;,025;2013-11-24
2114701;618_103AL_51.3;618_b;0;,064;2013-11-24
2114702;618_105BV_51.2;618_b;0;,078;2013-11-24
2114703;618_103BL_51.2;618_b;0;,064;2013-11-24
2114704;618_103AR_51.3;618_b;0;,064;2013-11-24
2114705;618_101BL_51.1;618_b;0;,11;2013-11-24
2114706;545_101AR_22.4;545_b;0;,16;2013-11-24
2114707;545_101BV_22.6;545_b;0;,377;2013-11-24
2114708;545_107BpV_22.7;545_b;0;,034;2013-11-24
2114709;545_107BqV_22.7;545_b;0;,034;2013-11-24
2114710;545_95R_22.4;545_b;0;,29;2013-11-24
2114711;545_93BpV_22.5;545_b;0;,034;2013-11-24
2114712;545_89R_22.4;545_b;0;,135;2013-11-24
2114713;545_87R_22.4;545_b;0;,016;2013-11-24
2114714;545_906ApV_21.9;545_b;0;,034;2013-11-24
2114715;545_906AqV_21.9;545_b;0;,034;2013-11-24
2114716;087_23BV_22.0;087__;0;,432;2013-11-24
2114717;087_21AL_21.8;087__;0;,118;2013-11-24
2114718;087_33R_22.1;087__;0;,164;2013-11-24
2114719;550_61R_25.4;550_b;0;,028;2013-11-24
2114720;502_269V_101.0;502_b;0;,018;2013-11-24
2114721;501_11BV_80.0;501__;0;,065;2013-11-24
2114722;501_17L_80.1;501__;0;,362;2013-11-24
2114723;516_903R_1.9;516_a;0;,03;2013-11-24
2114724;516_903L_1.9;516_a;0;,036;2013-11-24
2114725;516_902L_1.8;516_a;0;,036;2013-11-24
2114726;516_901L_1.8;516_a;0;,036;2013-11-24
2114727;516_901R_1.8;516_a;0;,327;2013-11-24
2114728;501_137R_80.7;501__;0;,079;2013-11-24
2114729;501_119L_80.7;501__;0;,154;2013-11-24
2114730;550_61L_25.4;550_b;0;,037;2013-11-24
2114731;550_59L_25.4;550_b;0;,027;2013-11-24
2114732;550_53BV_25.5;550_b;0;,236;2013-11-24
2114733;550_942L_25.5;550_b;0;,047;2013-11-24
2114734;550_941V_25.4;550_b;0;,132;2013-11-24
2114735;550_941L_25.4;550_b;0;,076;2013-11-24
2114736;550_53AL_25.4;550_b;0;,118;2013-11-24
2114737;550_51R_25.5;550_b;0;,115;2013-11-24
2114738;550_47L_25.3;550_b;0;,029;2013-11-24
2114739;516_279R_1.7;516_a;0;,4;2013-11-24
2114740;516_924V_2.1;516_a;0;,042;2013-11-24
2114741;516_919V_1.8;516_a;0;,128;2013-11-24
2114742;516_918L_1.7;516_a;0;,1;2013-11-24
2114743;516_918R_1.7;516_a;0;,285;2013-11-24
2114744;073_1187R_21.2;073__;0;,166;2013-11-24
2116582;564_957L_23.7;564_b;0;,522;2013-11-24
2116583;564_954V_23.7;564_b;0;,03;2013-11-24
2116584;098_3803R_27.3;098__;0;,106;2013-11-24
2116585;098_3803L_27.3;098__;0;1,755;2013-11-24
2116586;588_411AR_2.8;589_b;6,13294;6,53;2013-11-24
2116587;667_1005R_402.4;667_c;,791596;1,506798;2013-11-24
2116589;667_1005R_402.4;667_c;,791596;,791596;2013-11-24
2116590;667_1005R_402.4;667_d;,791596;,791596;2013-11-24
2116591;667_1005R_402.4;667_d;0;,791596;2013-11-24
2116592;927_3009BV_905.3;927__;0;,044;2013-11-24
2116593;805_7123L_104.4;805_e;,044943;,201;2013-11-24
2116594;805_7123L_104.4;805_a;0;,044943;2013-11-24
2116595;606_105BV_1.0;606_a;0;,049;2013-11-24
2116596;606_111V_1.0;543_a;13,919949;14,006;2013-11-24
2116597;606_111V_1.0;025__;,08222;13,919949;2013-11-24
2116598;606_111V_1.0;606_a;0;,08222;2013-11-24
2116599;516_283V_2.3;516_a;0;,011;2013-11-24
2116600;529_3649V_23.1;529_b;0;,01;2013-11-24
2116601;529_3647R_23.0;529_b;0;,108;2013-11-24
2116602;529_3643L_22.9;529_b;0;,107;2013-11-24
2116603;529_3641L_22.9;529_b;0;,05;2013-11-24
2116604;852_20HR_157.3;852_b;0;,325;2013-11-24
2116605;517_31BV_69.0;517_b;0;,079;2013-11-24
2116606;517_41BV_69.1;517_b;0;,013;2013-11-24
2118384;545_201V_23.4;545_b;0;,058;2013-11-24
2118385;545_201L_23.4;545_b;0;,604;2013-11-24
2118386;129_36R_30.5;129__;0;,287;2013-11-24
2118387;129_58V_30.8;129__;0;,045;2013-11-24
2118388;129_37R_30.6;129__;0;,163;2013-11-24
2118389;129_51R_30.7;129__;0;,079;2013-11-24
2118390;586_151AL_80.8;586__;0;,048;2013-11-24
2118391;586_61BpV_80.4;586__;0;,032;2013-11-24
2118392;586_61BqV_80.4;586__;0;,032;2013-11-24
2118393;586_65R_80.3;586__;0;,2;2013-11-24
2118394;586_57AL_80.3;586__;0;,048;2013-11-24
2118395;115_153BV_23.7;115_a;0;,316;2013-11-24
2118396;115_151AL_23.5;115_a;0;,06;2013-11-24
2118397;115_9BR_5.5;115_a;0;,091;2013-11-24
2118398;527_902L_17.1;527_c;0;,06;2013-11-24
2118399;527_49R_16.6;527_c;0;,559;2013-11-24
2118400;527_71BV_17.1;527_c;0;,036;2013-11-24
2118401;527_69R_17.0;527_c;0;,023;2013-11-24
2113090;803_72R_106.3;803_h;0;,273;2013-11-24
2113091;557_4V_28.1;557_a;0;,007;2013-11-24
2113092;011_295R_70.1;011__;0;,239;2013-11-24
2113093;011_297AL_70.1;011__;0;,102;2013-11-24
2113094;011_293BV_70.2;011__;0;,133;2013-11-24
2113095;011_297BV_70.0;011__;0;,009;2013-11-24
2113096;011_299AR_70.0;011__;0;,065;2013-11-24
2113097;011_297AR_70.1;011__;0;,176;2013-11-24
2113098;011_299AL_70.0;011__;0;,04;2013-11-24
2113099;011_295V_70.1;011__;0;,166;2013-11-24
2113100;011_301AL_70.0;011__;0;,06;2013-11-24
2113101;620_85R_42.3;620__;0;,331;2013-11-24
2113102;620_83AL_42.3;620__;0;,041;2013-11-24
2113103;620_83BqV_42.3;620__;0;,034;2013-11-24
2113104;620_91AL_42.5;620__;0;,056;2013-11-24
2113105;620_79BV_42.3;620__;0;,254;2013-11-24
2113106;520_135AL_0.6;520_a;0;,072;2013-11-24
2113107;520_135BqV_0.7;520_a;0;,034;2013-11-24
2113108;555_297R_83.7;555_b;0;,191;2013-11-24
2113109;555_297V_83.7;555_b;0;,14;2013-11-24
2113110;555_273BV_83.6;555_b;0;,49;2013-11-24
2113111;522_185AL_57.7;522_b;0;,064;2013-11-24
2113112;522_183AL_57.7;522_b;0;,064;2013-11-24
2113113;522_183BL_57.8;522_b;0;,064;2013-11-24
2113114;522_153L_57.4;522_b;0;,585;2013-11-24
2113115;522_215AR_58.0;522_b;0;,115;2013-11-24
2113116;624_257AV_32.6;624__;0;,018;2013-11-24
2113117;519_37BL_46.4;519_a;0;,055;2013-11-24
2113118;519_75qV_46.9;519_a;0;,032;2013-11-24
2113119;519_53AL_46.4;519_a;0;,064;2013-11-24
2113120;519_51AL_46.4;519_a;0;,064;2013-11-24
2113121;519_51AR_46.4;519_a;0;,064;2013-11-24
2113122;543_207V_46.0;543_c;0;,033;2013-11-24
2113123;543_209L_46.1;543_c;0;,027;2013-11-24
2113124;543_209V_46.1;543_c;0;,019;2013-11-24
2113125;543_201AL_46.0;543_c;0;,194;2013-11-24
2113126;132_963ApV_48.8;132__;0;,032;2013-11-24
2113127;132_963AqV_48.8;132__;0;,032;2013-11-24
2113128;132_455L_48.7;132__;0;,081;2013-11-24
2113129;132_455qV_48.7;132__;0;,031;2013-11-24
2113130;132_453BV_48.9;132__;0;,14;2013-11-24
2113131;043_343L_32.7;043_c;0;,454;2013-11-24
2113132;043_353AL_33.2;043_c;0;,151;2013-11-24
2113133;503_129V_43.1;503_c;0;,034;2013-11-24
2113134;503_901R_43.0;503_c;0;,061;2013-11-24
2113135;503_131R_43.1;503_c;0;,087;2013-11-24
2113136;503_133AR_43.0;503_c;0;,066;2013-11-24
2113137;503_133BqV_42.9;503_c;0;,034;2013-11-24
2113138;624_257AR_32.6;624__;0;,06;2013-11-24
2113139;817_1275L_200.3;817_e;0;,198;2013-11-24
2113140;817_1263BV_200.3;817_e;0;,054;2013-11-24
2113141;817_975L_200.3;817_e;0;,096;2013-11-24
2113142;817_975R_200.3;817_e;0;,096;2013-11-24
2113143;817_1259BL_200.3;817_e;0;,096;2013-11-24
2113144;817_1259BqV_200.3;817_e;0;,033;2013-11-24
2117035;531_883L_33.6;531_c;0;,15;2013-11-24
2117036;531_883V_33.6;531_c;0;,179;2013-11-24
2117037;531_1143BV_33.7;531_c;0;,024;2013-11-24
2117038;531_1467L_33.8;531_c;0;,017;2013-11-24
2117039;531_1173AV_33.9;531_c;0;,036;2013-11-24
2117040;531_1459R_33.8;531_c;0;,356;2013-11-24
2117041;531_1459V_33.8;531_c;0;,028;2013-11-24
2117042;531_831pV_33.6;531_c;0;,034;2013-11-24
2117043;531_835R_33.6;531_c;0;,017;2013-11-24
2117044;531_835L_33.6;531_c;0;,037;2013-11-24
2117045;531_831qV_33.6;531_c;0;,033;2013-11-24
2117046;531_853L_33.6;531_c;0;,396;2013-11-24
2117047;052_1L_48.1;052__;0;1,114;2013-11-24
2117048;552_229BV_82.6;552_a;,722604;,92264;2013-11-24
2117049;552_229BV_82.6;552_b;0;,722604;2013-11-24
2117050;553_307V_22.3;553_c;0;,007;2013-11-24
2117051;564_1319L_23.6;564_b;0;,142;2013-11-24
2117052;135_2025L_40.4;135__;0;,06;2013-11-24
2117053;564_1315R_23.5;564_b;0;,034;2013-11-24
2117054;564_1333L_23.6;564_b;0;,052;2013-11-24
2117055;564_1323R_23.6;564_b;0;,077;2013-11-24
2117056;561_89AL_59.7;561_c;0;,064;2013-11-24
2117057;561_89AR_59.7;561_c;0;,064;2013-11-24
2117058;564_1331V_23.6;564_b;0;,031;2013-11-24
2117059;486_943L_76.0;486_b;0;,049;2013-11-24
2117060;539_55BqV_79.2;539__;0;,034;2013-11-24
2117061;539_55BpV_79.2;539__;0;,034;2013-11-24
2117062;539_45BqV_79.3;539__;0;,033;2013-11-24
2117063;017_51AL_70.0;017__;0;,065;2013-11-24
2117064;017_43AL_69.5;017__;0;,462;2013-11-24
2117065;130_9V_61.6;130_a;0;,037;2013-11-24
2116869;437_966L_0.9;437__;0;,307472;2013-11-24
2116870;039_5119V_107.8;039__;0;1,151;2013-11-24
2116871;611_47AR_106.3;611_b;0;,168;2013-11-24
2116872;611_45AR_106.2;611_b;0;,361;2013-11-24
2116873;611_51AR_106.5;611_b;0;,103;2013-11-24
2116874;564_433BV_23.6;564_b;0;,702;2013-11-24
2116875;564_431BV_23.6;564_b;0;,018;2013-11-24
2116876;564_427AL_23.5;564_b;0;,224;2013-11-24
2116877;937_12L_67.9;937__;0;,727;2013-11-24
2116878;937_12R_67.9;937__;0;,038;2013-11-24
2116879;937_86L_69.1;937__;0;,63;2013-11-24
2116880;937_86R_69.1;937__;0;,63;2013-11-24
2116881;609_83AR_27.9;609__;0;,108;2013-11-24
2116882;122_1003L_21.4;667_d;,021354;,071;2013-11-24
2116883;122_1003L_21.4;122_b;0;,021354;2013-11-24
2116884;121_2359R_233.6;667_a;10,17868;10,179;2013-11-24
2116886;121_2359R_233.6;667_a;9,250387;10,17868;2013-11-24
2116888;121_2359R_233.6;667_a;8,939486;9,250387;2013-11-24
2116889;085_327BV_32.9;559__;8,439035;9,946098;2013-11-24
2116890;085_327BV_32.9;085__;0;8,439035;2013-11-24
2116891;052_15V_49.2;052__;0;6,266;2013-11-24
2116892;080_3291R_7.9;080_a;0;,215;2013-11-24
2116893;080_3291L_7.9;080_a;0;,203;2013-11-24
2116894;588_343R_1.1;588__;0;1,695;2013-11-24
2116895;531_1365AL_34.6;531_c;0;,057;2013-11-24
2116896;517_59L_69.2;517_b;0;,776301;2013-11-24
2116897;517_57L_69.1;517_b;0;,034;2013-11-24
2116898;517_45AL_69.1;517_b;0;,152;2013-11-24
2116899;560_23R_25.0;560__;0;,045;2013-11-24
2116900;560_21AL_25.1;560__;0;,048;2013-11-24
2116901;063_257BV_2.4;063__;0;,023;2013-11-24
2116902;922_929L_18.1;922__;0;,285;2013-11-24
2116903;922_927R_18.1;922__;0;,271;2013-11-24
2116904;922_927L_18.1;922__;0;,275;2013-11-24
2116905;922_926R_18.1;922__;0;,297;2013-11-24
2116906;922_926L_18.1;922__;0;,027;2013-11-24
2116907;922_925L_18.1;922__;0;,329;2013-11-24
2116908;922_925R_18.1;922__;0;,027;2013-11-24
2116909;509_14AR_35.1;509__;0;1,345;2013-11-24
2116910;603_1001V_3.7;603_a;0;,047;2013-11-24
2116911;603_1002R_3.7;603_a;0;,025;2013-11-24
2116912;603_1007R_3.5;603_a;0;,224;2013-11-24
2116913;603_1003L_3.6;603_a;0;,262;2013-11-24
2116914;552_229AR_82.5;552_b;0;,104;2013-11-24
2116915;602_217AL_77.1;602_b;0;,291;2013-11-24
2116916;560_21AR_25.1;560__;0;,028;2013-11-24
2116917;560_21AV_25.1;560__;0;,28;2013-11-24
2116918;539_53BqV_79.2;539__;0;,034;2013-11-24
2116919;539_53BpV_79.2;539__;0;,033;2013-11-24
2116920;105_1201AL_18.2;105__;0;,229;2013-11-24
2116921;539_45AL_79.2;539__;0;,149;2013-11-24
2116922;109_241AL_31.1;109__;0;,069;2013-11-24
2116923;076_36L_11.4;076__;0;,042;2013-11-24
2116924;076_36R_11.4;076__;0;,631;2013-11-24
2116925;560_81R_24.6;564_b;,23138;,238;2013-11-24
2116926;560_81R_24.6;564_h;,201134;,23138;2013-11-24
2116928;560_81R_24.6;564_g;,057662;,201134;2013-11-24
2116929;560_81R_24.6;560__;0;,057662;2013-11-24
2116930;517_209BV_0.3;517_a;0;,031;2013-11-24
2116931;517_223pV_0.3;517_a;0;,034;2013-11-24
2116932;517_225AR_0.3;517_a;0;,052;2013-11-24
2116933;517_225BV_0.4;517_a;0;,053;2013-11-24
2116934;517_227AL_0.3;517_a;0;,083;2013-11-24
2116935;517_211V_0.3;517_a;0;,034;2013-11-24
2116936;517_227AR_0.3;517_a;0;,1;2013-11-24
2116937;606_51AR_0.0;606_a;0;,028;2013-11-24
2116938;851_EEEV_130.9;851_d;0;,16;2013-11-24
2116939;135_2023L_40.3;135__;0;,12;2013-11-24
2116940;135_2027R_40.4;135__;0;,06;2013-11-24
2116941;135_2025R_40.4;135__;0;,06;2013-11-24
2116942;135_2033V_40.5;135__;0;,408;2013-11-24
2116943;135_2031V_40.5;135__;0;,408;2013-11-24
2116944;135_2027L_40.4;135__;0;,06;2013-11-24
2116945;032_7R_16.0;032__;0;,364;2013-11-24
2112802;155_4453V_88.1;155_d;0;,024;2013-11-24
2112803;155_4457R_88.1;155_d;0;,099;2013-11-24
2112804;517_85BqV_69.5;517_b;0;,034;2013-11-24
2112805;060_425L_57.9;060__;0;,361;2013-11-24
2112806;116_2255R_39.5;121_b;22,498648;23,433;2013-11-24
2112808;116_2255R_39.5;625_d;22,350922;22,498648;2013-11-24
2112810;116_2255R_39.5;625_d;22,02681;22,350922;2013-11-24
2112811;116_2255R_39.5;625_c;18,577431;22,02681;2013-11-24
2112813;116_2255R_39.5;625_c;18,55221;18,577431;2013-11-24
2112814;116_2255R_39.5;625_c;18,484037;18,55221;2013-11-24
2112815;116_2255R_39.5;119_b;16,202584;18,484037;2013-11-24
2121581;518_101V_62.7;518__;0;,491;2013-11-24
2121582;614_229AR_48.4;614_c;0;,079;2013-11-24
2121583;614_229AL_48.4;614_c;0;,054;2013-11-24
2121584;513_91AR_25.7;513_a;0;,499;2013-11-24
2121585;513_91BV_25.7;513_a;0;,301;2013-11-24
2121586;513_91AL_25.7;513_a;0;,088;2013-11-24
2121587;513_93BV_25.8;513_a;0;,31;2013-11-24
2121588;513_65AL_25.4;513_a;0;,443;2013-11-24
2121589;513_93AR_25.7;513_a;0;,327;2013-11-24
2121590;031_245R_24.1;031_a;0;,31;2013-11-24
2121591;031_245L_24.1;031_a;0;,31;2013-11-24
2121592;054_1009BV_57.6;054_a;0;,023;2013-11-24
2121593;054_1009AL_57.5;054_a;0;,154;2013-11-24
2121594;054_1009AR_57.5;054_a;0;,107;2013-11-24
2121595;054_1007AL_57.5;054_a;0;,106;2013-11-24
2121596;054_1007AR_57.5;054_a;0;,128;2013-11-24
2121597;520_165R_0.9;520_c;,022973;,424653;2013-11-24
2121598;520_165R_0.9;520_a;0;,022973;2013-11-24
2121599;026_231BqV_26.0;026__;0;,032;2013-11-24
2121600;503_109BV_43.6;503_c;0;,377;2013-11-24
2121601;203_391L_55.1;203__;0;,036;2013-11-24
2121602;203_367V_48.0;203__;0;6,785;2013-11-24
2121603;609_95AL_27.6;609__;0;,064;2013-11-24
2121604;602_217AR_77.1;602_b;0;,1;2013-11-24
2121605;602_215L_77.1;602_b;0;,102;2013-11-24
2121606;602_217BV_77.2;602_b;0;,015;2013-11-24
2121607;550_59R_25.4;550_b;0;,581;2013-11-24
2121608;550_105pV_26.0;550_b;0;,032;2013-11-24
2121609;550_103L_25.9;550_b;0;,086;2013-11-24
2121610;550_105qV_26.0;550_b;0;,032;2013-11-24
2121611;550_109BV_26.0;550_b;0;,176;2013-11-24
2121612;550_143BL_26.3;550_b;0;,063;2013-11-24
2121613;543_221BV_16.0;026__;,086572;9,951;2013-11-24
2121614;543_221BV_16.0;543_b;0;,086572;2013-11-24
2121615;506_35V_43.2;506_b;0;,028;2013-11-24
2121616;588_812R_1.9;588__;0;,372;2013-11-24
2121617;508_934L_90.8;508_b;0;,095;2013-11-24
2121618;508_912R_90.9;508_b;0;,252;2013-11-24
2121619;607_73BL_43.7;607_b;0;,337;2013-11-24
2121620;550_107R_26.0;550_b;0;,27;2013-11-24
2121621;550_95R_25.8;550_b;0;,202;2013-11-24
2121622;950_79pV_41.0;950_b;0;,032;2013-11-24
2121623;098_3909V_29.6;098__;0;,308;2013-11-24
2121624;084_29AL_15.1;084__;0;,108;2013-11-24
2121625;588_812L_1.9;588__;0;,053;2013-11-24
2121626;588_841V_2.0;588__;0;,033;2013-11-24
2121627;542_1249AL_29.8;542_a;0;,04;2013-11-24
2121628;626_3AL_31.7;626_c;0;,059;2013-11-24
2121629;624_255L_32.7;624__;0;,021;2013-11-24
2121630;624_215BV_32.8;624__;0;,035;2013-11-24
2121631;564_1305pV_23.5;564_b;0;,034;2013-11-24
2121632;937_76V_69.0;913__;,124355;,19;2013-11-24
2121633;937_76V_69.0;937__;0;,124355;2013-11-24
2121634;937_75R_69.0;937__;0;,065;2013-11-24
2121635;937_67AR_69.0;937__;0;,051;2013-11-24
2121636;937_70V_68.8;937__;0;,044;2013-11-24
2121637;937_70L_68.8;937__;0;,232;2013-11-24
2121638;937_28L_68.5;937__;0;,339;2013-11-24
2121639;913_820V_68.7;913__;0;,035;2013-11-24
2121640;913_821L_68.8;913__;0;,039;2013-11-24
2121641;531_1273BL_34.5;531_a;,014874;,287;2013-11-24
2121642;531_1273BL_34.5;531_c;0;,014874;2013-11-24
2121643;479_1671L_301.9;479_a;0;,067;2013-11-24
2121644;479_1671V_301.9;479_a;0;,011;2013-11-24
2121645;479_1647R_300.6;479_a;0;,067;2013-11-24
2121646;479_1647L_300.6;479_a;0;1,295;2013-11-24
2121647;485_91R_101.1;485_d;0;,198;2013-11-24
2121648;098_3809V_27.4;098__;0;,423;2013-11-24
2121649;529_3645V_23.0;098__;,382597;4,321;2013-11-24
2121650;529_3645V_23.0;529_b;0;,382597;2013-11-24
2121651;524_281V_71.0;524_b;0;,079;2013-11-24
2121652;505_315AL_23.8;505_a;0;,125;2013-11-24
2121653;505_317AR_24.0;017__;,035388;,117;2013-11-24
2121654;505_317AR_24.0;505_a;0;,035388;2013-11-24
2121655;506_225V_45.1;506_b;0;,026;2013-11-24
2121656;506_229AR_45.2;506_b;0;,106;2013-11-24
2113328;514_55AL_65.3;514_a;,054925;,091;2013-11-24
2113329;514_55AL_65.3;514_b;0;,054925;2013-11-24
2113330;514_77AR_17.4;514_a;0;,06;2013-11-24
2113331;514_77BV_17.3;514_a;0;,066;2013-11-24
2113332;514_61BV_17.3;514_a;0;,063;2013-11-24
2113333;470_201L_305.3;470_k;,013916;,196;2013-11-24
2113334;470_201L_305.3;470_g;0;,013916;2013-11-24
2113335;470_206L_304.8;470_g;0;,502;2013-11-24
2113336;470_207L_305.3;470_g;0;,43;2013-11-24
2113337;128_65AL_13.3;087__;3,066125;3,094;2013-11-24
2112816;508_2133V_92.2;508_b;0;,047;2013-11-24
2112817;508_2151R_92.1;508_b;0;,083;2013-11-24
2112818;508_2143V_92.2;508_b;0;,054;2013-11-24
2112819;508_2139V_92.1;508_b;0;,018;2013-11-24
2112820;508_2141V_92.1;508_b;0;,047;2013-11-24
2112821;508_2143L_92.2;508_b;0;,049;2013-11-24
2112822;817_933L_114.4;817_e;,241677;,352;2013-11-24
2112823;817_933L_114.4;817_a;0;,241677;2013-11-24
2112824;817_907L_115.3;817_a;0;,885;2013-11-24
2112825;470_202L_375.2;470_k;0;,39;2013-11-24
2112826;950_945L_12.7;950_a;0;,086;2013-11-24
2112827;501_77BV_80.5;501__;0;,213;2013-11-24
2112828;613_179L_75.2;613_b;,011783;,845;2013-11-24
2112829;613_179L_75.2;613_a;0;,011783;2013-11-24
2112830;613_175AL_75.3;613_b;0;,775;2013-11-24
2112831;503_905R_43.1;503_c;0;,216;2013-11-24
2112832;503_125BV_43.1;503_c;0;,035;2013-11-24
2112833;503_125BL_43.1;503_c;0;,064;2013-11-24
2112834;503_127L_43.2;503_c;0;,064;2013-11-24
2112835;503_125AL_43.2;503_c;0;,064;2013-11-24
2112836;055_399AL_19.6;055__;0;,105;2013-11-24
2112837;055_423AL_37.4;055__;0;,169;2013-11-24
2112838;055_423AR_37.4;055__;0;,06;2013-11-24
2112839;817_90L_203.0;817_e;0;,678;2013-11-24
2112840;542_1191BL_29.5;542_a;0;,063;2013-11-24
2112841;542_1159L_29.0;542_a;0;,109;2013-11-24
2112842;542_1171AL_29.1;542_a;0;,036;2013-11-24
2112843;603_903ApV_3.8;603_a;0;,034;2013-11-24
2112844;603_904ApV_3.7;603_a;0;,034;2013-11-24
2112845;476_1V_201.8;476_b;0;,033;2013-11-24
2112846;476_81R_103.3;476_a;0;,426;2013-11-24
2112847;626_13AR_32.3;626_c;0;,128;2013-11-24
2112848;626_13BpV_32.4;626_c;0;,033;2013-11-24
2112849;626_23BV_32.4;626_c;0;,013;2013-11-24
2112850;626_27AL_32.4;626_c;0;,06;2013-11-24
2112851;626_25AL_32.4;626_c;0;,048;2013-11-24
2112852;502_253L_100.5;502_b;0;,488;2013-11-24
