ID;SPOORTAK_IDENTIFICATIE;DOELGROEP;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;LOKALE_SNELHEID;DATUM_VERWERKING
2130277;501_941V_80.5;T;0,000000;0,027000;40;2013-11-25
2130278;550_942L_25.5;T;0,000000;0,047000;40;2013-11-25
2130279;550_942R_25.5;T;0,000000;0,305000;40;2013-11-25
2130280;501_942L_80.6;T;0,000000;0,208000;40;2013-11-25
2130281;501_942R_80.6;T;0,000000;0,215000;40;2013-11-25
2130282;501_942V_80.6;T;0,000000;0,026000;40;2013-11-25
2130283;550_943L_25.5;T;0,000000;0,119000;40;2013-11-25
2130284;501_943L_80.6;T;0,000000;0,197000;40;2013-11-25
2130285;501_943V_80.6;T;0,000000;0,044000;40;2013-11-25
2130286;501_949L_80.6;T;0,000000;0,166000;40;2013-11-25
2130287;501_949R_80.6;T;0,000000;0,213000;40;2013-11-25
2130288;501_951L_80.4;T;0,000000;0,164000;40;2013-11-25
2130289;501_951R_80.4;T;0,000000;0,167000;40;2013-11-25
2130290;501_951V_80.4;T;0,000000;0,030000;40;2013-11-25
2130291;550_954L_25.0;T;0,000000;0,323000;40;2013-11-25
2130292;550_954R_25.0;T;0,000000;0,304000;40;2013-11-25
2130293;550_954V_25.0;T;0,000000;0,036000;40;2013-11-25
2130294;550_955R_25.1;T;0,000000;0,328000;40;2013-11-25
2130295;550_955V_25.1;T;0,000000;0,126000;40;2013-11-25
2130296;550_957L_25.2;T;0,000000;0,064000;40;2013-11-25
2130297;501_959V_81.4;T;0,000000;0,165000;40;2013-11-25
2130298;550_962L_25.2;T;0,000000;0,330000;40;2013-11-25
2130299;550_962R_25.2;T;0,000000;0,059000;40;2013-11-25
2130300;550_963L_25.3;T;0,000000;0,406000;40;2013-11-25
2130246;501_928V_80.6;T;0,000000;0,026000;40;2013-11-25
2130247;501_931L_80.3;T;0,000000;0,077000;40;2013-11-25
2130248;501_931R_80.3;T;0,000000;0,077000;40;2013-11-25
2130249;501_931V_80.3;T;0,000000;0,200000;40;2013-11-25
2130250;501_932AL_80.4;T;0,000000;0,050000;40;2013-11-25
2130251;501_932AR_80.4;T;0,000000;0,141000;>=40;2013-11-25
2130252;501_932AqV_80.4;T;0,000000;0,031000;40;2013-11-25
2130253;501_932BL_80.4;T;0,000000;0,133000;40;2013-11-25
2130254;501_932BR_80.4;T;0,000000;0,132000;onbekend;2013-11-25
2130255;501_933R_80.4;T;0,000000;0,182000;40;2013-11-25
2130256;501_933V_80.4;T;0,000000;0,072000;40;2013-11-25
2130257;550_935L_25.7;T;0,000000;0,218000;40;2013-11-25
2130258;550_935R_25.7;T;0,000000;0,066000;40;2013-11-25
2130259;550_935V_25.7;T;0,000000;0,071000;40;2013-11-25
2130260;501_935L_80.5;T;0,000000;0,247000;40;2013-11-25
2130261;501_935R_80.5;T;0,000000;0,138000;40;2013-11-25
2130262;501_935V_80.5;T;0,000000;0,033000;40;2013-11-25
2130263;550_936V_25.8;T;0,000000;0,087000;40;2013-11-25
2130264;501_936R_80.5;T;0,000000;0,254000;40;2013-11-25
2130265;501_936V_80.5;T;0,000000;0,027000;40;2013-11-25
2130266;550_937L_25.9;T;0,000000;0,065000;40;2013-11-25
2130267;550_937R_25.9;T;0,000000;0,151000;40;2013-11-25
2130268;501_937V_80.5;T;0,000000;0,035000;40;2013-11-25
2130269;550_938V_25.9;T;0,000000;0,084000;40;2013-11-25
2130270;501_938V_80.5;T;0,000000;0,026000;40;2013-11-25
2130271;550_939V_26.0;T;0,000000;0,092000;40;2013-11-25
2130272;550_941L_25.4;T;0,000000;0,076000;40;2013-11-25
2130273;550_941R_25.4;T;0,000000;0,156000;40;2013-11-25
2130274;550_941V_25.4;T;0,000000;0,132000;40;2013-11-25
2130275;501_941L_80.5;T;0,000000;0,168000;40;2013-11-25
2130214;501_911R_80.3;T;0,000000;0,219000;50;2013-11-25
2130215;501_911V_80.3;T;0,000000;0,047000;>=50;2013-11-25
2130216;501_912L_80.4;T;0,000000;0,185000;40;2013-11-25
2130217;501_912V_80.4;T;0,000000;0,028000;>=50;2013-11-25
2130218;550_912AL_25.9;T;0,000000;0,077000;40;2013-11-25
2130219;550_912AR_25.9;T;0,000000;0,154000;onbekend;2013-11-25
2130220;550_912ApV_25.9;T;0,000000;0,032000;40;2013-11-25
2130221;501_913AL_80.4;T;0,000000;0,052000;40;2013-11-25
2130222;501_913AR_80.4;T;0,000000;0,052000;50;2013-11-25
2130223;501_913ApV_80.4;T;0,000000;0,034000;50;2013-11-25
2130224;501_913BL_80.4;T;0,000000;0,213000;40;2013-11-25
2130225;501_914L_80.3;T;0,000000;0,087000;40;2013-11-25
2130226;501_914R_80.3;T;0,000000;0,114000;40;2013-11-25
2130227;501_914V_80.3;T;0,000000;0,081000;40;2013-11-25
2130228;501_915L_80.3;T;0,000000;0,063000;40;2013-11-25
2130229;501_915R_80.3;T;0,000000;0,226000;40;2013-11-25
2130230;501_915V_80.3;T;0,000000;0,093000;40;2013-11-25
2130231;501_916V_80.4;T;0,000000;0,040000;40;2013-11-25
2130232;501_917R_80.4;T;0,000000;0,235000;40;2013-11-25
2130233;501_917V_80.4;T;0,000000;0,030000;40;2013-11-25
2130234;501_918V_80.5;T;0,000000;0,096000;40;2013-11-25
2130235;501_921L_80.4;T;0,000000;0,223000;40;2013-11-25
2130236;501_921R_80.4;T;0,000000;0,036000;40;2013-11-25
2130237;501_922L_80.4;T;0,000000;0,153000;40;2013-11-25
2130238;501_922R_80.4;T;0,000000;0,064000;40;2013-11-25
2130239;501_923V_80.5;T;0,000000;0,095000;40;2013-11-25
2130240;550_926R_25.7;T;0,000000;0,192000;40;2013-11-25
2130241;550_926V_25.7;T;0,000000;0,167000;40;2013-11-25
2130242;501_926V_80.6;T;0,000000;0,046000;40;2013-11-25
2130243;501_927L_80.6;T;0,000000;0,210000;40;2013-11-25
2130244;501_927V_80.6;T;0,000000;0,025000;40;2013-11-25
2130245;501_928L_80.6;T;0,000000;0,036000;40;2013-11-25
2130190;002_393V_69.0;T;0,000000;6,416000;100;2013-11-25
2130191;002_405L_75.4;T;0,000000;0,689000;40;2013-11-25
2130192;002_405R_75.4;T;0,000000;0,689000;100;2013-11-25
2130193;501_902L_79.6;T;0,000000;0,110000;40;2013-11-25
2130194;501_902R_79.6;T;0,000000;0,125000;40;2013-11-25
2130195;501_902V_79.6;T;0,000000;0,372000;40;2013-11-25
2130196;501_903L_79.7;T;0,000000;0,036000;40;2013-11-25
2130197;501_903R_79.7;T;0,000000;0,222000;40;2013-11-25
2130198;501_904R_79.7;T;0,000000;0,185000;40;2013-11-25
2130199;653_905V_102.1;T;0,000000;0,082000;40;2013-11-25
2130200;550_906L_25.6;T;0,000000;0,038000;40;2013-11-25
2130201;550_906R_25.6;T;0,000000;0,210000;>=40;2013-11-25
2130202;550_906V_25.6;T;0,000000;0,110000;40;2013-11-25
2130203;550_907L_25.7;T;0,000000;0,027000;40;2013-11-25
2130204;550_907R_25.7;T;0,000000;0,209000;>=40;2013-11-25
2130205;550_908L_25.7;T;0,000000;0,138000;40;2013-11-25
2130206;550_908R_25.7;T;0,000000;0,258000;40;2013-11-25
2130207;550_910AL_25.8;T;0,000000;0,038000;40;2013-11-25
2130208;550_910AR_25.8;T;0,000000;0,022000;>=40;2013-11-25
2130209;550_910AqV_25.8;T;0,000000;0,034000;40;2013-11-25
2130210;550_910BL_25.8;T;0,000000;0,121000;40;2013-11-25
2130211;550_911L_25.9;T;0,000000;0,170000;onbekend;2013-11-25
2130212;550_911R_25.9;T;0,000000;0,171000;40;2013-11-25
2130213;501_911L_80.3;T;0,000000;0,219000;50;2013-11-25
2130435;083_255R_7.5;T;0,000000;0,187229;80;2013-11-25
2130175;002_357AL_51.5;T;0,000000;11,454674;140;2013-11-25
2130176;002_357AL_51.5;T;11,454674;11,985380;140;2013-11-25
2130177;002_357AL_51.5;T;11,985380;12,167000;120;2013-11-25
2130178;002_357AR_51.5;T;0,000000;0,101000;80;2013-11-25
2130179;002_357BV_51.6;T;0,000000;11,883389;140;2013-11-25
2130180;002_357BV_51.6;T;11,883389;11,918434;140;2013-11-25
2130181;002_357BV_51.6;T;11,918434;12,065000;120;2013-11-25
2130182;002_373V_63.7;T;0,000000;3,861194;120;2013-11-25
2130183;002_373V_63.7;T;3,861194;4,613000;100;2013-11-25
2130184;548_373AL_86.4;T;0,000000;0,058000;40;2013-11-25
2130185;548_373AR_86.4;T;0,000000;0,145000;100;2013-11-25
2130186;548_373BV_86.5;T;0,000000;0,030000;100;2013-11-25
2130187;548_375AR_86.5;T;0,000000;0,058000;40;2013-11-25
2130188;002_385L_68.3;T;0,000000;0,743000;100;2013-11-25
2130189;002_385R_68.3;T;0,000000;0,743000;80;2013-11-25
2130414;076_71BV_12.5;T;0,000000;4,025834;130;2013-11-25
2130415;076_71BV_12.5;T;4,025834;4,214339;130;2013-11-25
2130416;076_71BV_12.5;T;4,214339;4,867088;100;2013-11-25
2130417;076_71BV_12.5;T;4,867088;4,882128;100;2013-11-25
2130418;076_71BV_12.5;T;4,882128;5,100000;60;2013-11-25
2130419;076_79L_11.4;T;0,000000;0,282000;40;2013-11-25
2130420;076_79R_11.4;T;0,000000;0,373000;40;2013-11-25
2130421;076_79V_11.4;T;0,000000;0,036000;40;2013-11-25
2130422;076_81R_11.5;T;0,000000;0,127000;onbekend;2013-11-25
2130423;082_137AR_1.5;T;0,000000;0,059000;40;2013-11-25
2130424;527_932L_0.6;T;0,000000;0,335000;40;2013-11-25
2130425;527_932R_0.6;T;0,000000;0,332000;40;2013-11-25
2130426;083_251AL_7.4;T;0,000000;0,106390;100;2013-11-25
2130427;083_251AL_7.4;T;0,106390;0,222000;50;2013-11-25
2130428;083_251AR_7.4;T;0,000000;0,093000;80;2013-11-25
2130429;083_251BV_7.4;T;0,000000;0,013884;100;2013-11-25
2130430;083_251BV_7.4;T;0,013884;0,039000;80;2013-11-25
2130431;083_253AL_7.5;T;0,000000;0,091000;40;2013-11-25
2130432;083_253AR_7.5;T;0,000000;0,032000;80;2013-11-25
2130433;083_253BV_7.6;T;0,000000;0,260000;50;2013-11-25
2130434;083_255L_7.5;T;0,000000;0,253000;40;2013-11-25
2130157;002_325L_40.0;T;0,097368;0,256481;140;2013-11-25
2130158;002_325L_40.0;T;0,256481;3,323641;140;2013-11-25
2130159;002_325L_40.0;T;3,323641;3,924064;100;2013-11-25
2130160;002_325L_40.0;T;3,924064;10,490000;140;2013-11-25
2130161;002_325R_40.0;T;0,000000;0,097348;100;2013-11-25
2130162;002_325R_40.0;T;0,097348;0,256426;140;2013-11-25
2130163;002_325R_40.0;T;0,256426;3,322932;140;2013-11-25
2130164;002_325R_40.0;T;3,322932;3,923228;100;2013-11-25
2130165;002_325R_40.0;T;3,923228;10,593000;140;2013-11-25
2130166;002_345AL_50.5;T;0,000000;0,239000;140;2013-11-25
2130167;002_345AR_50.5;T;0,000000;0,105000;80;2013-11-25
2130168;002_345BV_50.6;T;0,000000;0,025000;140;2013-11-25
2130169;002_347AL_50.6;T;0,000000;0,108000;80;2013-11-25
2130170;002_347AR_50.6;T;0,000000;0,797000;140;2013-11-25
2130171;002_347BV_50.7;T;0,000000;0,790000;140;2013-11-25
2130172;002_355AL_51.4;T;0,000000;0,101000;80;2013-11-25
2130173;002_355AR_51.4;T;0,000000;0,248000;140;2013-11-25
2130174;002_355BV_51.5;T;0,000000;0,046000;140;2013-11-25
2130129;552_227AR_82.5;T;0,127676;0,171132;90;2013-11-25
2130130;552_227AR_82.5;T;0,171132;1,031059;90;2013-11-25
2130131;552_227AR_82.5;T;1,031059;1,071081;130;2013-11-25
2130132;552_227AR_82.5;T;1,071081;4,589000;130;2013-11-25
2130133;552_227AV_82.5;T;0,000000;0,065000;80;2013-11-25
2130134;552_227BV_82.6;T;0,000000;0,003097;80;2013-11-25
2130135;552_227BV_82.6;T;0,003097;0,034229;90;2013-11-25
2130136;552_227BV_82.6;T;0,034229;0,573000;90;2013-11-25
2130137;552_229AR_82.5;T;0,000000;0,104000;80;2013-11-25
2130389;076_58BR_11.8;T;0,000000;0,240000;40;2013-11-25
2130390;076_58BV_11.8;T;0,000000;0,076000;40;2013-11-25
2130391;076_59BR_11.9;T;0,000000;0,240000;40;2013-11-25
2130392;076_59BV_11.9;T;0,000000;0,372000;40;2013-11-25
2130393;076_66V_12.0;T;0,000000;0,012000;80;2013-11-25
2130394;076_67AL_12.0;T;0,000000;0,143000;60;2013-11-25
2130395;076_67AR_12.0;T;0,000000;0,119868;80;2013-11-25
2130396;076_67AR_12.0;T;0,119868;0,432000;130;2013-11-25
2130397;076_67BV_12.2;T;0,000000;0,018000;130;2013-11-25
2130398;076_68AL_12.2;T;0,000000;0,090000;60;2013-11-25
2130399;076_68AR_12.2;T;0,000000;0,165000;130;2013-11-25
2130400;076_68BV_12.3;T;0,000000;0,022000;40;2013-11-25
2130401;076_69AL_12.2;T;0,000000;0,082000;>=40;2013-11-25
2130402;076_69AR_12.2;T;0,000000;0,052000;40;2013-11-25
2130403;076_69BqV_12.3;T;0,000000;0,034000;40;2013-11-25
2130404;076_70AL_12.3;T;0,000000;0,607000;40;2013-11-25
2130405;076_70AR_12.3;T;0,000000;0,053000;40;2013-11-25
2130406;076_70BV_12.4;T;0,000000;0,020000;130;2013-11-25
2130407;076_71AL_12.4;T;0,000000;0,053969;130;2013-11-25
2130408;076_71AL_12.4;T;0,053969;4,104586;130;2013-11-25
2130409;076_71AL_12.4;T;4,104586;4,292754;130;2013-11-25
2130410;076_71AL_12.4;T;4,292754;4,944335;100;2013-11-25
2130411;076_71AL_12.4;T;4,944335;4,959349;100;2013-11-25
2130412;076_71AL_12.4;T;4,959349;5,407000;80;2013-11-25
2130413;076_71AR_12.4;T;0,000000;0,086000;40;2013-11-25
2130368;556_20BV_6.1;T;3,372943;4,049940;100;2013-11-25
2130369;556_20BV_6.1;T;4,049940;5,013512;100;2013-11-25
2130370;556_20BV_6.1;T;5,013512;5,269000;80;2013-11-25
2130371;076_36L_11.4;T;0,000000;0,042000;40;2013-11-25
2130372;076_36R_11.4;T;0,000000;0,196832;80;2013-11-25
2130373;076_36R_11.4;T;0,196832;0,631000;80;2013-11-25
2130374;076_37AL_11.4;T;0,000000;0,052000;40;2013-11-25
2130375;076_37AR_11.4;T;0,000000;0,594000;40;2013-11-25
2130376;076_37BpV_11.5;T;0,000000;0,034000;80;2013-11-25
2130377;076_38AL_11.5;T;0,000000;0,110000;40;2013-11-25
2130378;076_38AR_11.5;T;0,000000;0,467866;80;2013-11-25
2130379;076_38AR_11.5;T;0,467866;0,700000;130;2013-11-25
2130380;076_38BR_11.6;T;0,000000;0,040000;40;2013-11-25
2130381;076_38BpV_11.6;T;0,000000;0,034000;40;2013-11-25
2130382;076_39AL_11.6;T;0,000000;0,048000;40;2013-11-25
2130383;076_39AR_11.6;T;0,000000;0,703000;40;2013-11-25
2130384;076_39BR_11.6;T;0,000000;0,040000;40;2013-11-25
2130385;076_39BV_11.6;T;0,000000;0,177000;40;2013-11-25
2130386;076_51BL_11.6;T;0,000000;0,103000;>=40;2013-11-25
2130387;076_51BpV_11.6;T;0,000000;0,034000;40;2013-11-25
2130388;076_53AL_11.5;T;0,000000;0,048000;40;2013-11-25
2130360;556_20AL_6.1;T;0,241311;3,441396;100;2013-11-25
2130361;556_20AL_6.1;T;3,441396;4,119414;100;2013-11-25
2130362;556_20AL_6.1;T;4,119414;5,084440;100;2013-11-25
2130363;556_20AL_6.1;T;5,084440;5,433000;80;2013-11-25
2130364;556_20AR_6.1;T;0,000000;0,063000;40;2013-11-25
2130365;556_20BV_6.1;T;0,000000;0,478234;100;2013-11-25
2130366;556_20BV_6.1;T;0,478234;1,932078;100;2013-11-25
2130367;556_20BV_6.1;T;1,932078;3,372943;100;2013-11-25
2130344;556_7AR_5.4;T;0,000000;0,693000;100;2013-11-25
2130345;556_7AV_5.4;T;0,000000;0,167573;100;2013-11-25
2130346;556_7AV_5.4;T;0,167573;3,582649;100;2013-11-25
2130347;556_7AV_5.4;T;3,582649;3,588656;100;2013-11-25
2130348;556_7AV_5.4;T;3,588656;3,888000;70;2013-11-25
2130349;556_7BR_5.5;T;0,000000;0,348277;100;2013-11-25
2130350;556_7BR_5.5;T;0,348277;3,091980;100;2013-11-25
2130351;556_7BR_5.5;T;3,091980;3,617689;100;2013-11-25
2130352;556_7BR_5.5;T;3,617689;3,649732;100;2013-11-25
2130353;556_7BR_5.5;T;3,649732;3,938121;70;2013-11-25
2130354;556_7BR_5.5;T;3,938121;4,007000;70;2013-11-25
2130355;556_7BV_5.5;T;0,000000;0,016000;100;2013-11-25
2133046;513_65BV_25.4;T;0,000000;0,011806;60;2013-11-25
2133047;513_65BV_25.4;T;0,011806;0,270348;60;2013-11-25
2133048;513_65BV_25.4;T;0,270348;0,285000;40;2013-11-25
2133049;513_67AL_25.4;T;0,000000;0,748000;40;2013-11-25
2133050;513_67AR_25.4;T;0,000000;0,036000;>=40;2013-11-25
2133051;513_67BL_25.4;T;0,000000;0,048000;40;2013-11-25
2133052;513_67BqV_25.4;T;0,000000;0,032000;40;2013-11-25
2133053;513_69L_25.4;T;0,000000;0,676000;40;2013-11-25
2133054;513_69R_25.4;T;0,000000;0,024000;40;2013-11-25
2133055;513_71AL_25.4;T;0,000000;0,622000;40;2013-11-25
2133056;513_71AR_25.4;T;0,000000;0,049000;40;2013-11-25
2133057;513_71BL_25.5;T;0,000000;0,232000;>=40;2013-11-25
2133027;513_53AL_25.0;T;0,000000;0,200000;130;2013-11-25
2133251;666_441R_29.0;T;0,000000;1,438000;80;2013-11-25
2133252;666_443R_29.1;T;0,000000;1,236000;80;2013-11-25
2133253;617_1101AL_59.6;T;0,000000;0,823997;130;2013-11-25
2133254;617_1101AL_59.6;T;0,823997;0,979000;140;2013-11-25
2133255;617_1101AR_59.6;T;0,000000;0,134000;80;2013-11-25
2133256;617_1101BL_38.7;T;0,000000;0,130000;80;2013-11-25
2133156;614_205BR_48.3;T;0,000000;0,030000;60;2013-11-25
2133157;614_213AL_48.2;T;0,000000;0,065000;40;2013-11-25
2133158;614_213AR_48.2;T;0,000000;0,258000;>=60;2013-11-25
2133159;614_217AL_48.3;T;0,000000;0,071000;40;2013-11-25
2133160;614_217AR_48.3;T;0,000000;0,055000;40;2013-11-25
2133161;614_217ApV_48.3;T;0,000000;0,031000;80;2013-11-25
2133162;614_217BV_48.4;T;0,000000;0,074000;80;2013-11-25
2133163;614_223BL_48.4;T;0,000000;0,020000;onbekend;2013-11-25
2133164;614_223BR_48.4;T;0,000000;0,354503;>=40;2013-11-25
2133165;614_223BR_48.4;T;0,354503;0,370000;40;2013-11-25
2133166;614_223BpV_48.4;T;0,000000;0,031000;40;2013-11-25
2133167;046_225AL_35.9;T;0,000000;0,043000;40;2013-11-25
2133168;046_225AR_35.9;T;0,000000;0,064000;40;2013-11-25
2132766;504_93L_18.7;T;0,124645;0,154786;80;2013-11-25
2132931;514_73R_17.4;T;0,000000;0,223000;40;2013-11-25
2132932;514_75L_17.4;T;0,000000;0,060000;40;2013-11-25
2132933;514_75R_17.4;T;0,000000;0,207000;40;2013-11-25
2132934;514_77AL_17.4;T;0,000000;0,161000;40;2013-11-25
2132935;514_77AR_17.4;T;0,000000;0,060000;40;2013-11-25
2132936;514_77BV_17.3;T;0,000000;0,066000;40;2013-11-25
2132937;124_181L_3.2;T;0,000000;0,102000;onbekend;2013-11-25
2132938;124_183V_3.3;T;0,000000;0,020000;130;2013-11-25
2132939;124_311AL_18.4;T;0,000000;0,103000;80;2013-11-25
2132940;124_901R_100.0;T;0,000000;0,176000;40;2013-11-25
2132941;124_901V_100.0;T;0,000000;0,036000;40;2013-11-25
2132942;124_902L_3.5;T;0,000000;0,195000;40;2013-11-25
2132943;124_902V_3.5;T;0,000000;0,035000;40;2013-11-25
2132944;124_903V_3.5;T;0,000000;0,007000;40;2013-11-25
2132479;817_78AL_205.7;T;0,000000;0,053000;>=40;2013-11-25
2132480;817_78ApV_205.7;T;0,000000;0,034000;40;2013-11-25
2132481;817_79R_205.8;T;0,000000;0,036000;>=20;2013-11-25
2132482;817_80R_205.7;T;0,000000;0,064000;40;2013-11-25
2132483;817_81L_205.7;T;0,000000;0,111000;20;2013-11-25
2132484;817_945V_114.3;T;0,000000;0,031000;40;2013-11-25
2132485;817_947V_114.2;T;0,000000;0,061000;40;2013-11-25
2132486;817_961L_200.2;T;0,000000;0,098000;40;2013-11-25
2132487;817_961R_200.2;T;0,000000;0,098000;40;2013-11-25
2132488;817_961V_200.2;T;0,000000;0,041000;40;2013-11-25
2132489;817_963R_200.3;T;0,000000;0,139000;40;2013-11-25
2132490;817_963V_200.3;T;0,000000;0,052000;40;2013-11-25
2132491;817_975L_200.3;T;0,000000;0,096000;40;2013-11-25
2132492;817_975R_200.3;T;0,000000;0,096000;40;2013-11-25
2132493;817_975V_200.3;T;0,000000;0,040000;40;2013-11-25
2132494;817_1239L_200.1;T;0,000000;0,109000;>=40;2013-11-25
2132495;817_1239R_200.1;T;0,000000;0,047000;40;2013-11-25
2132496;817_1241L_200.3;T;0,000000;0,082000;40;2013-11-25
2132497;817_1241pV_200.2;T;0,000000;0,033000;40;2013-11-25
2132498;817_1243V_200.1;T;0,000000;0,029000;40;2013-11-25
2132184;127_493BV_74.3;T;0,000000;0,028000;80;2013-11-25
2132185;127_501V_74.2;T;0,000000;0,114000;40;2013-11-25
2132388;523_933AR_54.0;T;0,000000;0,850000;130;2013-11-25
2132389;145_933BV_54.2;T;0,000000;0,546000;130;2013-11-25
2132390;145_935AL_54.7;T;0,000000;0,181603;130;2013-11-25
2132391;145_935AL_54.7;T;0,181603;1,496000;130;2013-11-25
2132392;145_935AR_54.7;T;0,000000;0,103000;80;2013-11-25
2132393;145_935BV_54.8;T;0,000000;1,539000;130;2013-11-25
2132394;145_955AL_56.2;T;0,000000;0,400000;130;2013-11-25
2132395;145_955AR_56.2;T;0,000000;0,146000;80;2013-11-25
2132396;145_955BV_56.3;T;0,000000;0,152000;130;2013-11-25
2132397;145_957AL_56.5;T;0,000000;0,103000;80;2013-11-25
2132398;145_957AR_56.5;T;0,000000;1,128905;130;2013-11-25
2132399;145_957AR_56.5;T;1,128905;1,995000;80;2013-11-25
2132400;145_957BV_56.6;T;0,000000;1,026451;130;2013-11-25
2132386;523_913V_53.9;T;0,000000;0,103000;130;2013-11-25
2132857;047_3AV_40.9;T;0,165045;14,083727;140;2013-11-25
2132858;047_3AV_40.9;T;14,083727;14,551086;140;2013-11-25
2132859;047_3AV_40.9;T;14,551086;15,442770;130;2013-11-25
2132860;047_3AV_40.9;T;15,442770;16,665708;120;2013-11-25
2132861;047_3AV_40.9;T;16,665708;16,690728;120;2013-11-25
2132862;047_3AV_40.9;T;16,690728;16,700735;120;2013-11-25
2132863;047_3AV_40.9;T;16,700735;16,812000;70;2013-11-25
2132864;047_3BL_41.0;T;0,000000;0,213759;80;2013-11-25
2132865;047_3BL_41.0;T;0,213759;0,269815;140;2013-11-25
2133028;513_53AR_25.0;T;0,000000;0,060000;40;2013-11-25
2133029;513_53BV_25.1;T;0,000000;0,117000;130;2013-11-25
2133030;513_57L_25.2;T;0,000000;0,801000;40;2013-11-25
2133031;513_57R_25.2;T;0,000000;0,117000;130;2013-11-25
2133032;513_59L_25.2;T;0,000000;0,209000;60;2013-11-25
2133033;513_59R_25.2;T;0,000000;0,090000;130;2013-11-25
2133034;513_61AL_25.3;T;0,000000;0,032000;130;2013-11-25
2133035;513_61AR_25.3;T;0,000000;0,065000;>=40;2013-11-25
2133036;513_61BL_25.4;T;0,000000;0,155000;40;2013-11-25
2133037;513_61BqV_25.4;T;0,000000;0,031000;40;2013-11-25
2133038;513_63L_25.3;T;0,000000;0,095315;60;2013-11-25
2132945;124_904R_3.5;T;0,000000;0,041000;40;2013-11-25
2132946;124_905L_3.4;T;0,000000;0,542000;40;2013-11-25
2132947;124_905R_3.4;T;0,000000;0,581000;40;2013-11-25
2132948;124_906V_3.1;T;0,000000;0,197000;40;2013-11-25
2132949;124_907V_2.9;T;0,000000;0,039000;40;2013-11-25
2132950;124_908V_2.8;T;0,000000;0,037000;40;2013-11-25
2132951;514_951L_65.3;T;0,000000;0,113000;40;2013-11-25
