ID;INVOERDATUM;VERSIE_NUMMER;ACTION;MODFWE;ELONG;TOSTARTAT;TOENDAT;SRCACTION;DASSIGNNAME;DASSIGNFROM;DASSIGNTO;DNAME;DLENGTH;FWENAME;FWELENGTH
130;2018-06-14;11;NEWTOP;;;;;;;;;;;817_62V_502.5;34
131;2018-06-14;11;NEWTOP;;;;;;;;;;;200_231R_26.4;47
132;2018-06-14;11;NEWTOP;;;;;;;;;;;200_231V_26.4;243
1;2018-06-14;11;EDITCORR;309_141R_5.3;2;;-1;;;;;;;;
10;2018-06-14;11;EDITCORR;543_926R_45.6;-2;;-1;;;;;;;;
2;2018-06-14;11;EDITREAL;105_111V_24.5;17;;-1;;;;;;;;
3;2018-06-14;11;EDITREAL;540_165AR_81.7;65;;-1;;;;;;;;
11;2018-06-14;11;EDITREAL;531_2347L_34.3;94;;-1;;;;;;;;
12;2018-06-14;11;EDITREAL;540_167AR_81.8;65;;-1;;;;;;;;
15;2018-06-14;11;EDITREAL;814_960L_101.2;29;;-1;;;;;;;;
18;2018-06-14;11;EDITREAL;555_291BV_83.6;407;;-1;;;;;;;;
22;2018-06-14;11;EDITREAL;814_970R_201.6;198;;-1;;;;;;;;
24;2018-06-14;11;ASSIGN;509_41BL_36.6;-1133;-1;;DEL;509_1149L_36.6;0;1133;;;;
26;2018-06-14;11;ASSIGN;820_950R_100.1;-300;-1;;DEL;019_950R_36.4;0;300;;;;
28;2018-06-14;11;ASSIGN;820_950L_100.1;-115;-1;;DEL;019_950L_36.4;0;115;;;;
30;2018-06-14;11;ASSIGN;509_9AL_35.1;-62;-1;;DEL;509_1103L_35.1;0;62;;;;
32;2018-06-14;11;ASSIGN;509_14BR_35.2;-46;-1;;DEL;509_1109R_35.2;0;46;;;;
34;2018-06-14;11;ASSIGN;509_14AL_35.1;-60;-1;;DEL;509_1107L_35.1;0;60;;;;
36;2018-06-14;11;ASSIGN;509_14BV_35.2;-588;-1;;DEL;509_1109V_35.2;0;588;;;;
38;2018-06-14;11;ASSIGN;820_950V_100.1;-83;-1;;DEL;019_950V_36.4;0;83;;;;
40;2018-06-14;11;ASSIGN;091_110R_6.0;-400;-1;;DEL;091_1165R_6.0;0;400;;;;
42;2018-06-14;11;ASSIGN;091_110L_6.0;-396;-1;;DEL;091_1165L_6.0;0;396;;;;
44;2018-06-14;11;ASSIGN;820_951V_200.0;-185;-1;;DEL;019_951V_36.3;0;185;;;;
46;2018-06-14;11;ASSIGN;509_38BV_36.5;-1;-1;;DEL;509_1145V_36.5;0;1;;;;
48;2018-06-14;11;ASSIGN;509_41AR_36.5;-118;-1;;DEL;509_1147R_36.5;0;118;;;;
50;2018-06-14;11;ASSIGN;509_41BV_36.6;-3370;-1;;DEL;509_1149V_36.6;0;3370;;;;
52;2018-06-14;11;ASSIGN;509_14AR_35.1;-1345;-1;;DEL;509_1107R_35.1;0;1345;;;;
54;2018-06-14;11;ASSIGN;509_9BV_35.1;-6;-1;;DEL;509_1105V_35.1;0;6;;;;
56;2018-06-14;11;ASSIGN;509_9AR_35.1;-1463;-1;;DEL;509_1103R_35.1;0;1463;;;;
58;2018-06-14;11;ASSIGN;509_38AR_36.5;-58;-1;;DEL;509_1143R_36.5;0;58;;;;
61;2018-06-14;11;ASSIGN;057_1BL_5.6;-3756;;0;NEW;057_41AV_11.2;5580;9336;;;;
62;2018-06-14;11;ASSIGN;057_1BV_5.6;-14;;0;NEW;057_41AV_11.2;5580;5566;;;;
63;2018-06-14;11;ASSIGN;057_3L_5.6;-684;;-1;NEW;057_41AV_11.2;5552;4868;;;;
64;2018-06-14;11;ASSIGN;057_13V_6.3;-9;;0;NEW;057_41AV_11.2;4868;4859;;;;
65;2018-06-14;11;ASSIGN;057_15AR_6.3;-4859;;0;NEW;057_41AV_11.2;4859;0;;;;
67;2018-06-14;11;ASSIGN;531_2409R_1.8;-38;;-1;NEW;531_2409R_1.9;955;992;;;;
68;2018-06-14;11;ASSIGN;531_2409R_1.8;-10;;851;NEW;531_2409R_1.9;945;954;;;;
69;2018-06-14;11;ASSIGN;531_2409R_1.8;-16;;835;NEW;531_2409R_1.9;929;945;;;;
70;2018-06-14;11;ASSIGN;531_2409R_1.8;-9;;826;NEW;531_2409R_1.9;919;929;;;;
71;2018-06-14;11;ASSIGN;531_2409R_1.8;-599;;226;NEW;531_2409R_1.9;320;919;;;;
73;2018-06-14;11;ASSIGN;815_912AR_5.0;-470;;-1;NEW;815_255V_5.3;41;511;;;;
75;2018-06-14;11;ASSIGN;506_23V_42.9;-8;;0;NEW;506_503L_42.8;54;47;;;;
76;2018-06-14;11;ASSIGN;506_23V_42.9;-11;;23;NEW;506_503L_42.8;31;20;;;;
77;2018-06-14;11;ASSIGN;506_23V_42.9;-4;;50;NEW;506_503L_42.8;4;0;;;;
79;2018-06-14;11;ASSIGN;057_1AV_5.5;-3745;;0;NEW;057_41BR_11.2;5717;9462;;;;
80;2018-06-14;11;ASSIGN;057_1AL_5.5;-885;;4;NEW;057_41BR_11.2;5713;4828;;;;
81;2018-06-14;11;ASSIGN;057_1AL_5.5;-3;;-1;NEW;057_41BR_11.2;4800;4797;;;;
82;2018-06-14;11;ASSIGN;057_15BV_6.4;-4797;;0;NEW;057_41BR_11.2;4797;0;;;;
84;2018-06-14;11;ASSIGN;509_9AV_35.1;-6055;;0;NEW;528_55BV_29.0;6055;0;;;;
86;2018-06-14;11;ASSIGN;555_235AR_83.6;-29;;35;NEW;555_237V_83.4;155;185;;;;
87;2018-06-14;11;ASSIGN;555_235AR_83.6;-4;;0;NEW;555_237V_83.4;121;124;;;;
88;2018-06-14;11;ASSIGN;555_235AV_83.6;-60;;0;NEW;555_237V_83.4;121;61;;;;
89;2018-06-14;11;ASSIGN;555_235AV_83.6;-48;;-1;NEW;555_237V_83.4;48;0;;;;
91;2018-06-14;11;ASSIGN;555_235BV_83.6;-573;;0;NEW;555_291AL_83.6;53;626;;;;
92;2018-06-14;11;ASSIGN;555_235BR_83.6;-4;;0;NEW;555_291AL_83.6;53;49;;;;
93;2018-06-14;11;ASSIGN;555_235BR_83.6;-17;;36;NEW;555_291AL_83.6;17;0;;;;
95;2018-06-14;11;ASSIGN;506_23R_42.9;-218;;36;NEW;506_33L_43.2;234;16;;;;
96;2018-06-14;11;ASSIGN;506_23R_42.9;-16;;254;NEW;506_33L_43.2;16;0;;;;
98;2018-06-14;11;ASSIGN;815_912BL_5.0;-3;;13;NEW;815_243R_4.5;547;545;;;;
99;2018-06-14;11;ASSIGN;815_912BL_5.0;-543;;17;NEW;815_243R_4.5;543;0;;;;
101;2018-06-14;11;ASSIGN;091_110V_6.0;-5315;;0;NEW;530_114L_12.4;5316;0;;;;
103;2018-06-14;11;ASSIGN;506_23V_42.9;-330;;-1;NEW;506_503V_42.8;0;330;;;;
105;2018-06-14;11;ASSIGN;506_23L_42.9;-28;;0;NEW;506_504L_42.9;0;29;;;;
107;2018-06-14;11;ASSIGN;815_912BR_5.0;-3;;0;NEW;815_243L_4.5;561;558;;;;
108;2018-06-14;11;ASSIGN;815_912BR_5.0;-537;;23;NEW;815_243L_4.5;537;0;;;;
110;2018-06-14;11;ASSIGN;506_23L_42.9;-11;;-1;NEW;506_505L_42.9;82;94;;;;
112;2018-06-14;11;ASSIGN;815_912ApV_5.0;-3;;14;NEW;815_251pV_5.0;15;18;;;;
114;2018-06-14;11;ASSIGN;506_23R_42.9;-36;;0;NEW;506_504R_42.9;0;36;;;;
116;2018-06-14;11;ASSIGN;815_912AqV_5.0;-14;;8;NEW;815_251qV_5.0;9;23;;;;
118;2018-06-14;11;ASSIGN;815_912AR_5.0;-216;;37;NEW;815_251R_5.0;37;253;;;;
120;2018-06-14;11;ASSIGN;509_9BR_35.1;-6178;;0;NEW;528_55AL_29.0;6178;0;;;;
4;2018-06-14;11;EDITREAL;817_55V_402.2;-744;;-1;;;;;;;;
5;2018-06-14;11;EDITREAL;470_180R_305.4;-277;;-1;;;;;;;;
6;2018-06-14;11;EDITREAL;470_181R_305.5;-213;;-1;;;;;;;;
7;2018-06-14;11;EDITREAL;105_445BL_29.0;-17;;-1;;;;;;;;
8;2018-06-14;11;EDITREAL;543_193L_45.5;-107;;-1;;;;;;;;
9;2018-06-14;11;EDITREAL;040_1V_45.8;-266;;-1;;;;;;;;
13;2018-06-14;11;EDITREAL;603_65R_2.4;-36;;-1;;;;;;;;
14;2018-06-14;11;EDITREAL;105_447R_28.6;-17;-1;;;;;;;;;
16;2018-06-14;11;EDITREAL;506_25BR_43.1;-64;;-1;;;;;;;;
17;2018-06-14;11;EDITREAL;817_54R_401.5;-677;;-1;;;;;;;;
19;2018-06-14;11;EDITREAL;200_229R_26.0;-243;;-1;;;;;;;;
20;2018-06-14;11;EDITREAL;309_153L_5.8;-4;;-1;;;;;;;;
21;2018-06-14;11;EDITREAL;900_508V_200.4;-27;;-1;;;;;;;;
23;2018-06-14;11;EDITREAL;100_2025AV_2.9;-93;;-1;;;;;;;;
133;2017-12-14;11;EDITREAL;815_912AR_5.0;;;;;;;;;;;
134;2017-12-14;11;EDITREAL;057_5R_5.6;;;;;;;;;;;
135;2017-12-14;11;EDITREAL;057_1AL_5.5;;;;;;;;;;;
136;2017-12-14;11;EDITREAL;501_931L_80.3;;;;;;;;;;;
137;2017-12-14;11;EDITREAL;543_930R_45.6;;;;;;;;;;;
138;2017-12-14;11;EDITREAL;543_930L_45.6;;;;;;;;;;;
139;2017-12-14;11;EDITREAL;815_912AqV_5.0;;;;;;;;;;;
140;2017-12-14;11;EDITREAL;501_931R_80.3;;;;;;;;;;;
141;2017-12-14;11;EDITREAL;509_41BL_36.6;;;;;;;;;;;
142;2017-12-14;11;EDITREAL;057_1AV_5.5;;;;;;;;;;;
143;2017-12-14;11;EDITREAL;815_912BR_5.0;;;;;;;;;;;
144;2017-12-14;11;EDITREAL;057_5L_5.6;;;;;;;;;;;
145;2017-12-14;11;EDITREAL;555_237BR_83.4;;;;;;;;;;;
146;2017-12-14;11;EDITREAL;516_946R_74.7;;;;;;;;;;;
147;2017-12-14;11;EDITREAL;555_237AL_83.4;;;;;;;;;;;
148;2017-12-14;11;EDITREAL;555_237AR_83.4;;;;;;;;;;;
149;2017-12-14;11;EDITREAL;555_239AR_83.4;;;;;;;;;;;
150;2017-12-14;11;EDITREAL;509_9BR_35.1;;;;;;;;;;;
151;2017-12-14;11;EDITREAL;555_235BR_83.6;;;;;;;;;;;
152;2017-12-14;11;EDITREAL;555_235AL_83.6;;;;;;;;;;;
153;2017-12-14;11;EDITREAL;815_912BL_5.0;;;;;;;;;;;
154;2017-12-14;11;EDITREAL;555_235BV_83.6;;;;;;;;;;;
155;2017-12-14;11;EDITREAL;555_341L_84.2;;;;;;;;;;;
156;2017-12-14;11;EDITREAL;555_239BV_83.4;;;;;;;;;;;
157;2017-12-14;11;EDITREAL;555_235AR_83.6;;;;;;;;;;;
158;2017-12-14;11;EDITREAL;057_1BV_5.6;;;;;;;;;;;
159;2017-12-14;11;EDITREAL;815_912AL_5.0;;;;;;;;;;;
160;2017-12-14;11;EDITREAL;815_912ApV_5.0;;;;;;;;;;;
161;2017-12-14;11;EDITREAL;057_3L_5.6;;;;;;;;;;;
162;2017-12-14;11;EDITREAL;057_3R_5.6;;;;;;;;;;;
163;2017-12-14;11;EDITREAL;820_950R_100.1;;;;;;;;;;;
164;2017-12-14;11;EDITREAL;555_303AL_83.8;;;;;;;;;;;
165;2017-12-14;11;EDITREAL;555_235AV_83.6;;;;;;;;;;;
166;2017-12-14;11;EDITREAL;555_303BV_83.9;;;;;;;;;;;
167;2017-12-14;11;EDITREAL;555_305BV_83.9;;;;;;;;;;;
168;2017-12-14;11;EDITREAL;820_950L_100.1;;;;;;;;;;;
169;2017-12-14;11;EDITREAL;555_303AR_83.8;;;;;;;;;;;
170;2017-12-14;11;EDITREAL;555_303BL_83.9;;;;;;;;;;;
171;2017-12-14;11;EDITREAL;555_305AL_83.8;;;;;;;;;;;
172;2017-12-14;11;EDITREAL;509_9AL_35.1;;;;;;;;;;;
173;2017-12-14;11;EDITREAL;057_1BL_5.6;;;;;;;;;;;
174;2017-12-14;11;EDITREAL;506_23L_42.9;;;;;;;;;;;
175;2017-12-14;11;EDITREAL;057_1AR_5.5;;;;;;;;;;;
176;2017-12-14;11;EDITREAL;091_110V_6.0;;;;;;;;;;;
177;2017-12-14;11;EDITREAL;506_23V_42.9;;;;;;;;;;;
178;2017-12-14;11;EDITREAL;506_23R_42.9;;;;;;;;;;;
179;2017-12-14;11;EDITREAL;950_1001R_7.1;;;;;;;;;;;
180;2017-12-14;11;EDITREAL;950_1001L_7.1;;;;;;;;;;;
181;2017-12-14;11;EDITREAL;950_1000V_7.1;;;;;;;;;;;
182;2017-12-14;11;EDITREAL;950_1011L_7.4;;;;;;;;;;;
183;2017-12-14;11;EDITREAL;508_901V_90.8;;;;;;;;;;;
184;2017-12-14;11;EDITREAL;143_903L_17.5;;;;;;;;;;;
185;2017-12-14;11;EDITREAL;209_3R_19.0;;;;;;;;;;;
186;2017-12-14;11;EDITREAL;209_3L_19.0;;;;;;;;;;;
187;2017-12-14;11;EDITREAL;209_4R_19.0;;;;;;;;;;;
188;2017-12-14;11;EDITREAL;950_950R_29.3;;;;;;;;;;;
189;2017-12-14;11;EDITREAL;143_901L_17.5;;;;;;;;;;;
190;2017-12-14;11;EDITREAL;950_1000R_7.1;;;;;;;;;;;
191;2017-12-14;11;EDITREAL;950_1010V_7.3;;;;;;;;;;;
192;2017-12-14;11;EDITREAL;950_1000L_7.1;;;;;;;;;;;
193;2017-12-14;11;EDITREAL;209_4L_19.0;;;;;;;;;;;
194;2017-12-14;11;EDITREAL;509_14BR_35.2;;;;;;;;;;;
195;2017-12-14;11;EDITREAL;509_14AL_35.1;;;;;;;;;;;
196;2017-12-14;11;EDITREAL;509_14BV_35.2;;;;;;;;;;;
197;2017-12-14;11;EDITREAL;950_1003R_7.2;;;;;;;;;;;
198;2017-12-14;11;EDITREAL;950_1004R_7.2;;;;;;;;;;;
199;2017-12-14;11;EDITREAL;143_901R_17.5;;;;;;;;;;;
200;2017-12-14;11;EDITREAL;950_1004L_7.2;;;;;;;;;;;
201;2017-12-14;11;EDITREAL;950_1005R_7.2;;;;;;;;;;;
202;2017-12-14;11;EDITREAL;950_1005L_7.2;;;;;;;;;;;
203;2017-12-14;11;EDITREAL;950_1002R_7.2;;;;;;;;;;;
204;2017-12-14;11;EDITREAL;950_1003L_7.2;;;;;;;;;;;
205;2017-12-14;11;EDITREAL;950_1002L_7.2;;;;;;;;;;;
206;2017-12-14;11;EDITREAL;143_902L_17.5;;;;;;;;;;;
207;2017-12-14;11;EDITREAL;143_902R_17.5;;;;;;;;;;;
208;2017-12-14;11;EDITREAL;927_9311V_905.6;;;;;;;;;;;
209;2017-12-14;11;EDITREAL;820_950V_100.1;;;;;;;;;;;
210;2017-12-14;11;EDITREAL;786_2L_23.0;;;;;;;;;;;
211;2017-12-14;11;EDITREAL;091_110R_6.0;;;;;;;;;;;
212;2017-12-14;11;EDITREAL;091_110L_6.0;;;;;;;;;;;
213;2017-12-14;11;EDITREAL;509_9AV_35.1;;;;;;;;;;;
214;2017-12-14;11;EDITREAL;820_951V_200.0;;;;;;;;;;;
215;2017-12-14;11;EDITREAL;784_XXXR_17.0;;;;;;;;;;;
216;2017-12-14;11;EDITREAL;784_XXXL_17.0;;;;;;;;;;;
217;2017-12-14;11;EDITREAL;509_38BV_36.5;;;;;;;;;;;
218;2017-12-14;11;EDITREAL;057_11V_6.3;;;;;;;;;;;
219;2017-12-14;11;EDITREAL;057_13V_6.3;;;;;;;;;;;
220;2017-12-14;11;EDITREAL;927_940V_905.6;;;;;;;;;;;
221;2017-12-14;11;EDITREAL;509_41AR_36.5;;;;;;;;;;;
222;2017-12-14;11;EDITREAL;509_41BV_36.6;;;;;;;;;;;
223;2017-12-14;11;EDITREAL;509_14AR_35.1;;;;;;;;;;;
224;2017-12-14;11;EDITREAL;057_15AR_6.3;;;;;;;;;;;
225;2017-12-14;11;EDITREAL;057_15AL_6.3;;;;;;;;;;;
226;2017-12-14;11;EDITREAL;509_9BV_35.1;;;;;;;;;;;
227;2017-12-14;11;EDITREAL;057_15BV_6.4;;;;;;;;;;;
228;2017-12-14;11;EDITREAL;509_9AR_35.1;;;;;;;;;;;
229;2017-12-14;11;EDITREAL;509_38AR_36.5;;;;;;;;;;;
230;2017-12-14;11;EDITREAL;531_2409R_1.8;;;;;;;;;;;
231;2017-12-14;11;EDITREAL;950_XXXR_7.4;;;;;;;;;;;
232;2017-12-14;11;EDITREAL;950_1020L_7.5;;;;;;;;;;;
233;2017-12-14;11;EDITREAL;950_1020R_7.5;;;;;;;;;;;
234;2017-12-14;11;EDITREAL;950_1020V_7.5;;;;;;;;;;;
