ID;SPOORTAK_IDENTIFICATIE;CG_TYPE;CG_NAAM;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
139574444;478_1517L_0.8;BAAN;Europoort;0,000;0,910;2018-06-09
139574446;478_1517L_0.8;BVL;Europoort;0,000;0,910;2018-06-09
139574450;478_1517R_0.8;BASIS;Europoort;0,000;0,909;2018-06-09
139574451;478_1517R_0.8;BAAN;Europoort;0,000;0,909;2018-06-09
139574557;479_2063V_301.8;BASIS;Europoort;0,000;0,042;2018-06-09
139574558;479_2063V_301.8;BAAN;Europoort;0,000;0,042;2018-06-09
139574560;479_2063V_301.8;BVL;Europoort;0,000;0,042;2018-06-09
139574564;926_2071R_0.8;BASIS;Overijssel;0,000;0,463;2018-06-09
139574565;926_2071R_0.8;BAAN;Overijssel;0,000;0,463;2018-06-09
139574567;926_2071R_0.8;BVL;Overijssel;0,000;0,463;2018-06-09
139574572;203_351L_41.8;BVL;Overijssel;0,000;5,452;2018-06-09
139574544;606_35R_37.4;BVL;Twente;0,000;2,354;2018-06-09
139574547;206_143R_29.8;BVL;Twente;0,000;2,231;2018-06-09
139574076;035_91AL_45.8;BAAN;Driebergen;0,000;0,061;2018-06-09
139574078;035_91AL_45.8;BVL;Driebergen;0,000;0,061;2018-06-09
139574082;035_91AL_45.8;BASIS;Driebergen;0,000;0,061;2018-06-09
139574083;035_91AR_45.8;BAAN;Driebergen;0,000;0,924;2018-06-09
139574085;035_91AR_45.8;BVL;Driebergen;0,000;0,924;2018-06-09
139574087;508_851pV_91.0;BVL;Achterhoek;0,000;0,034;2018-06-09
139574091;508_851pV_91.0;BASIS;Achterhoek;0,000;0,034;2018-06-09
139574092;508_823V_91.0;BAAN;Achterhoek;0,000;0,031;2018-06-09
139573371;478_1597V_1.9;BVL;Europoort;0,000;0,131;2018-06-09
139573467;076_81V_11.5;BAAN;Alkmaar;0,000;0,103;2018-06-09
139573468;076_1625qV_11.6;BASIS;Alkmaar;0,000;0,034;2018-06-09
139573472;076_1625qV_11.6;BVL;Alkmaar;0,000;0,034;2018-06-09
139573474;076_1625qV_11.6;BAAN;Alkmaar;0,000;0,034;2018-06-09
139573475;076_1625pV_11.6;BASIS;Alkmaar;0,000;0,034;2018-06-09
139573479;076_1625pV_11.6;BVL;Alkmaar;0,000;0,034;2018-06-09
139573481;076_1625pV_11.6;BAAN;Alkmaar;0,000;0,034;2018-06-09
139573482;076_1627L_11.5;BASIS;Alkmaar;0,000;0,048;2018-06-09
139573486;076_1627L_11.5;BVL;Alkmaar;0,000;0,048;2018-06-09
139573488;076_1627L_11.5;BAAN;Alkmaar;0,000;0,048;2018-06-09
139576569;476_80L_103.0;BVL;Europoort;0,000;0,311;2018-06-09
139576573;474_7V_201.4;BASIS;Europoort;0,000;0,260;2018-06-09
139576574;924_2325BV_34.8;BASIS;Europoort;0,000;0,008;2018-06-09
139576575;924_2325BV_34.8;BAAN;Europoort;0,000;0,008;2018-06-09
139576577;924_2325BV_34.8;BVL;Europoort;0,000;0,008;2018-06-09
139576581;924_2329BV_35.0;BASIS;Europoort;0,000;0,053;2018-06-09
139576582;924_2329BV_35.0;BAAN;Europoort;0,000;0,053;2018-06-09
139576584;924_2329BV_35.0;BVL;Europoort;0,000;0,053;2018-06-09
139576588;924_2329AL_34.8;BASIS;Europoort;0,000;0,126;2018-06-09
139575761;508_2011R_90.2;BASIS;Achterhoek;0,000;0,954;2018-06-09
139575762;950_195R_7.6;BASIS;Europoort;0,000;0,224;2018-06-09
139575764;437_959L_0.8;BAAN;Achterhoek;0,000;0,510;2018-06-09
139575766;437_959L_0.8;BVL;Achterhoek;0,000;0,510;2018-06-09
139575770;437_959L_0.8;BASIS;Achterhoek;0,000;0,510;2018-06-09
139576059;536_315BV_61.6;BVL;Den Haag;0,000;0,300;2018-06-09
139576064;950_201R_11.7;BASIS;Europoort;0,000;0,055;2018-06-09
139576065;950_201R_11.7;BAAN;Europoort;0,000;0,055;2018-06-09
139576067;950_201R_11.7;BVL;Europoort;0,000;0,055;2018-06-09
139576071;950_201pV_11.7;BASIS;Europoort;0,000;0,032;2018-06-09
139576072;950_201pV_11.7;BAAN;Europoort;0,000;0,032;2018-06-09
139576074;950_201pV_11.7;BVL;Europoort;0,000;0,032;2018-06-09
139576078;470_1102L_302.8;BASIS;Europoort;0,000;0,465;2018-06-09
139576079;470_1102L_302.8;BAAN;Europoort;0,000;0,465;2018-06-09
139576305;508_2057R_91.1;BASIS;Achterhoek;0,000;1,006;2018-06-09
139576307;508_2075L_91.3;BASIS;Achterhoek;0,000;0,988;2018-06-09
139576308;527_187AR_18.1;BASIS;Haarlem;0,000;1,743;2018-06-09
139576589;924_2329AL_34.8;BAAN;Europoort;0,000;0,126;2018-06-09
139576591;924_2329AL_34.8;BVL;Europoort;0,000;0,126;2018-06-09
139576595;613_907AL_76.0;BVL;Gelderse Vallei;0,000;0,049;2018-06-09
139576596;613_907AL_76.0;BASIS;Gelderse Vallei;0,000;0,049;2018-06-09
139576597;613_907AL_76.0;BAAN;Gelderse Vallei;0,000;0,049;2018-06-09
139576602;613_193AR_76.1;BVL;Gelderse Vallei;0,000;0,048;2018-06-09
139576603;613_193AR_76.1;BASIS;Gelderse Vallei;0,000;0,048;2018-06-09
139576604;613_193AR_76.1;BAAN;Gelderse Vallei;0,000;0,048;2018-06-09
139576609;076_1657qV_12.3;BASIS;Alkmaar;0,000;0,034;2018-06-09
139576613;076_1657qV_12.3;BVL;Alkmaar;0,000;0,034;2018-06-09
139576615;076_1657qV_12.3;BAAN;Alkmaar;0,000;0,034;2018-06-09
139576616;076_1657pV_12.3;BASIS;Alkmaar;0,000;0,034;2018-06-09
139576620;076_1657pV_12.3;BVL;Alkmaar;0,000;0,034;2018-06-09
139575777;437_958R_0.8;BASIS;Achterhoek;0,000;0,037;2018-06-09
139575778;437_959R_0.8;BAAN;Achterhoek;0,000;0,063;2018-06-09
139575771;437_958R_0.8;BAAN;Achterhoek;0,000;0,037;2018-06-09
139575773;437_958R_0.8;BVL;Achterhoek;0,000;0,037;2018-06-09
139575780;437_959R_0.8;BVL;Achterhoek;0,000;0,063;2018-06-09
139575784;437_959R_0.8;BASIS;Achterhoek;0,000;0,063;2018-06-09
139575787;536_307AR_61.4;BASIS;Den Haag;0,000;0,061;2018-06-09
139575788;536_307AR_61.4;BAAN;Den Haag;0,000;0,061;2018-06-09
139575790;536_307AR_61.4;BVL;Den Haag;0,000;0,061;2018-06-09
139575794;536_241AR_60.7;BASIS;Den Haag;0,000;0,726;2018-06-09
139576081;470_1102L_302.8;BVL;Europoort;0,000;0,465;2018-06-09
139576083;536_233BpV_60.7;BAAN;Den Haag;0,000;0,031;2018-06-09
139576085;536_233BpV_60.7;BVL;Den Haag;0,000;0,031;2018-06-09
139576089;536_235AR_60.7;BASIS;Den Haag;0,000;0,041;2018-06-09
139576090;536_235AR_60.7;BAAN;Den Haag;0,000;0,041;2018-06-09
139576092;536_235AR_60.7;BVL;Den Haag;0,000;0,041;2018-06-09
139576098;542_1247BqV_29.9;BAAN;Dordrecht;0,000;0,034;2018-06-09
139576099;542_1247BqV_29.9;BASIS;Dordrecht;0,000;0,034;2018-06-09
139576101;542_1247BqV_29.9;BVL;Dordrecht;0,000;0,034;2018-06-09
139576105;542_1245BqV_29.9;BAAN;Dordrecht;0,000;0,034;2018-06-09
139576106;542_1245BqV_29.9;BASIS;Dordrecht;0,000;0,034;2018-06-09
139576311;527_187AR_18.1;BVL;Haarlem;0,000;1,743;2018-06-09
139576314;563_189R_57.4;BVL;Den Haag;0,816;3,232;2018-06-09
139576622;076_1657pV_12.3;BAAN;Alkmaar;0,000;0,034;2018-06-09
139576625;135_2033V_40.5;BVL;Weesp;0,000;0,403;2018-06-09
139576627;135_2033V_40.5;BAAN;Weesp;0,000;0,403;2018-06-09
139576628;135_2033V_40.5;BASIS;Weesp;0,000;0,403;2018-06-09
139576632;135_2027R_40.4;BVL;Weesp;0,000;0,060;2018-06-09
139576634;135_2027R_40.4;BAAN;Weesp;0,000;0,060;2018-06-09
139576635;135_2027R_40.4;BASIS;Weesp;0,000;0,060;2018-06-09
139570241;028_1041V_53.3;BAAN;Twente;0,000;0,198;2018-06-09
139570234;124_183V_3.3;BASIS;Den Bosch;0,000;0,020;2018-06-09
139570239;124_183V_3.3;BVL;Den Bosch;0,000;0,020;2018-06-09
139570240;124_183V_3.3;BAAN;Den Bosch;0,000;0,020;2018-06-09
139570242;028_1041V_53.3;BASIS;Twente;0,000;0,198;2018-06-09
139570244;028_1041V_53.3;BVL;Twente;0,000;0,198;2018-06-09
139570488;926_17AL_1.1;BAAN;Overijssel;0,000;0,064;2018-06-09
139570490;926_17AL_1.1;BVL;Overijssel;0,000;0,064;2018-06-09
139570494;926_15AL_1.1;BASIS;Overijssel;0,000;0,064;2018-06-09
139570495;926_15AL_1.1;BAAN;Overijssel;0,000;0,064;2018-06-09
139570497;926_15AL_1.1;BVL;Overijssel;0,000;0,064;2018-06-09
139570501;926_9BL_1.1;BASIS;Overijssel;0,000;0,087;2018-06-09
139570502;926_9BL_1.1;BAAN;Overijssel;0,000;0,087;2018-06-09
139570504;926_9BL_1.1;BVL;Overijssel;0,000;0,087;2018-06-09
139570507;135_205AL_11.7;BVL;Weesp;0,000;2,972;2018-06-09
139570034;055_427AR_37.6;BAAN;Eindhoven;0,000;1,101;2018-06-09
139570697;478_1133R_0.6;BAAN;Europoort;0,000;0,167;2018-06-09
139570699;478_1133R_0.6;BVL;Europoort;0,000;0,167;2018-06-09
139570703;478_1035R_0.4;BASIS;Europoort;0,000;0,366;2018-06-09
139570705;525_491R_79.2;BVL;Amsterdam;0,000;0,312;2018-06-09
139570711;618_43BV_58.8;BAAN;Eindhoven;0,000;0,398;2018-06-09
139570248;112_351BV_62.6;BASIS;Den Haag;0,000;4,301;2018-06-09
139570249;112_351BV_62.6;BAAN;Den Haag;0,000;4,301;2018-06-09
139570250;124_906R_3.1;BVL;Den Bosch;0,000;0,352;2018-06-09
139570251;124_906R_3.1;BAAN;Den Bosch;0,000;0,352;2018-06-09
139570252;124_906L_3.1;BASIS;Den Bosch;0,000;0,352;2018-06-09
139570509;135_205AL_11.7;BAAN;Weesp;0,000;2,972;2018-06-09
139570510;135_205AL_11.7;BASIS;Weesp;0,000;2,972;2018-06-09
139570512;586_111BV_80.6;BASIS;Amsterdam;0,000;0,187;2018-06-09
139570513;586_111BV_80.6;BAAN;Amsterdam;0,000;0,187;2018-06-09
139570515;586_111BV_80.6;BVL;Amsterdam;0,000;0,187;2018-06-09
139570041;927_957V_905.6;BVL;Weesp;0,000;0,069;2018-06-09
139570043;927_957V_905.6;BAAN;Weesp;0,000;0,069;2018-06-09
139570044;927_957V_905.6;BASIS;Weesp;0,000;0,069;2018-06-09
139570035;055_427AR_37.6;BASIS;Eindhoven;0,000;1,101;2018-06-09
139570036;055_427AR_37.6;BVL;Eindhoven;0,000;1,101;2018-06-09
139570712;618_43BV_58.8;BASIS;Eindhoven;0,000;0,398;2018-06-09
139570713;618_43BV_58.8;BVL;Eindhoven;0,000;0,398;2018-06-09
139570716;478_1185L_0.7;BASIS;Europoort;0,000;0,041;2018-06-09
139570717;478_1185L_0.7;BAAN;Europoort;0,000;0,041;2018-06-09
139570719;478_1185L_0.7;BVL;Europoort;0,000;0,041;2018-06-09
139570723;478_1187V_0.8;BASIS;Europoort;0,000;0,041;2018-06-09
139570724;478_1187V_0.8;BAAN;Europoort;0,000;0,041;2018-06-09
139570726;478_1187V_0.8;BVL;Europoort;0,000;0,041;2018-06-09
139570729;545_919L_21.8;BAAN;Roosendaal;0,000;0,187;2018-06-09
139570730;545_919L_21.8;BASIS;Roosendaal;0,000;0,187;2018-06-09
139570732;545_994R_22.1;BVL;Roosendaal;0,000;0,121;2018-06-09
139570736;545_994R_22.1;BAAN;Roosendaal;0,000;0,121;2018-06-09
139570737;545_994R_22.1;BASIS;Roosendaal;0,000;0,121;2018-06-09
139570258;124_906L_3.1;BAAN;Den Bosch;0,000;0,352;2018-06-09
139570259;124_207V_3.7;BASIS;Den Bosch;0,000;0,720;2018-06-09
139570257;124_906L_3.1;BVL;Den Bosch;0,000;0,352;2018-06-09
139570264;124_207V_3.7;BVL;Den Bosch;0,000;0,720;2018-06-09
139570265;124_207V_3.7;BAAN;Den Bosch;0,000;0,720;2018-06-09
139570266;124_213qV_4.4;BASIS;Den Bosch;0,000;0,034;2018-06-09
139570271;124_213qV_4.4;BVL;Den Bosch;0,000;0,034;2018-06-09
139570272;124_213qV_4.4;BAAN;Den Bosch;0,000;0,034;2018-06-09
139570273;124_203V_3.6;BASIS;Den Bosch;0,000;0,008;2018-06-09
139570278;124_203V_3.6;BVL;Den Bosch;0,000;0,008;2018-06-09
139570279;124_203V_3.6;BAAN;Den Bosch;0,000;0,008;2018-06-09
139570280;124_201L_3.6;BASIS;Den Bosch;0,000;0,064;2018-06-09
139570285;124_201L_3.6;BVL;Den Bosch;0,000;0,064;2018-06-09
139570520;114_393BV_102.0;BAAN;HSL;24,108;33,364;2018-06-09
139570522;114_393BV_102.0;BVL;HSL;24,108;33,364;2018-06-09
139570527;114_393BV_102.0;BASIS;HSL;23,977;24,108;2018-06-09
139570533;114_393BV_102.0;BAAN;HSL;23,977;24,108;2018-06-09
139570519;114_393BV_102.0;BASIS;HSL;24,108;33,364;2018-06-09
139570535;114_393BV_102.0;BVL;HSL;23,977;24,108;2018-06-09
139570048;927_937R_906.0;BVL;Weesp;0,000;0,463;2018-06-09
139570050;927_937R_906.0;BAAN;Weesp;0,000;0,463;2018-06-09
139570051;927_937R_906.0;BASIS;Weesp;0,000;0,463;2018-06-09
139570055;927_937L_906.0;BVL;Weesp;0,000;0,464;2018-06-09
139573496;211_23V_22.0;BVL;Gelderse Vallei;0,000;7,303;2018-06-09
139573489;608_21AR_87.6;BVL;IJsselstreek;0,000;0,032;2018-06-09
139573490;608_21AR_87.6;BASIS;IJsselstreek;0,000;0,032;2018-06-09
139573491;608_21AR_87.6;BAAN;IJsselstreek;0,000;0,032;2018-06-09
139573497;211_23V_22.0;BASIS;Gelderse Vallei;0,000;7,303;2018-06-09
139573498;211_23V_22.0;BAAN;Gelderse Vallei;0,000;7,303;2018-06-09
139573030;564_972V_23.7;BASIS;Den Haag;0,000;0,031;2018-06-09
139573031;564_972V_23.7;BAAN;Den Haag;0,000;0,031;2018-06-09
139573033;564_972V_23.7;BVL;Den Haag;0,000;0,031;2018-06-09
139573034;528_45AL_28.7;BAAN;Amersfoort;0,000;0,048;2018-06-09
139573038;528_45AL_28.7;BVL;Amersfoort;0,000;0,048;2018-06-09
139573040;528_39BqV_28.8;BASIS;Amersfoort;0,000;0,034;2018-06-09
139573041;528_39BqV_28.8;BAAN;Amersfoort;0,000;0,034;2018-06-09
139573045;528_39BqV_28.8;BVL;Amersfoort;0,000;0,034;2018-06-09
139573047;528_39AL_28.7;BASIS;Amersfoort;0,000;0,048;2018-06-09
139573048;528_39AL_28.7;BAAN;Amersfoort;0,000;0,048;2018-06-09
139573052;528_39AL_28.7;BVL;Amersfoort;0,000;0,048;2018-06-09
139573054;528_43BR_28.8;BASIS;Amersfoort;0,000;0,036;2018-06-09
139573055;528_43BR_28.8;BAAN;Amersfoort;0,000;0,036;2018-06-09
139573059;528_43BR_28.8;BVL;Amersfoort;0,000;0,036;2018-06-09
139573728;478_1541L_1.7;BASIS;Europoort;0,000;0,321;2018-06-09
139573729;478_1541L_1.7;BAAN;Europoort;0,000;0,321;2018-06-09
139573731;478_1541L_1.7;BVL;Europoort;0,000;0,321;2018-06-09
139573737;135_2209R_14.8;BVL;Weesp;0,000;0,103;2018-06-09
139573738;950_931L_11.5;BAAN;Europoort;0,000;0,125;2018-06-09
139573740;950_931L_11.5;BVL;Europoort;0,000;0,125;2018-06-09
139573746;161_2221V_9.4;BVL;Weesp;0,000;10,815;2018-06-09
139573748;161_2221V_9.4;BAAN;Weesp;0,000;10,815;2018-06-09
139573749;161_2221V_9.4;BASIS;Weesp;0,000;10,815;2018-06-09
139573753;200_231V_26.4;BASIS;Groningen;0,000;0,243;2018-06-09
139573754;200_231V_26.4;BVL;Groningen;0,000;0,243;2018-06-09
139573061;528_47L_28.8;BASIS;Amersfoort;0,000;0,258;2018-06-09
139573062;528_47L_28.8;BAAN;Amersfoort;0,000;0,258;2018-06-09
139573757;200_231V_26.4;BAAN;Groningen;0,000;0,243;2018-06-09
139573758;437_951V_1.0;BAAN;Achterhoek;0,000;0,062;2018-06-09
139573760;437_951V_1.0;BVL;Achterhoek;0,000;0,062;2018-06-09
139573764;437_951V_1.0;BASIS;Achterhoek;0,000;0,062;2018-06-09
139573765;437_952R_1.0;BAAN;Achterhoek;0,000;0,027;2018-06-09
139573767;564_971R_23.7;BAAN;Den Haag;0,000;0,282;2018-06-09
139573769;564_971R_23.7;BVL;Den Haag;0,000;0,282;2018-06-09
139573773;564_970qV_23.7;BASIS;Den Haag;0,000;0,034;2018-06-09
139573774;564_970qV_23.7;BAAN;Den Haag;0,000;0,034;2018-06-09
139573776;564_970qV_23.7;BVL;Den Haag;0,000;0,034;2018-06-09
139573503;437_954R_0.9;BAAN;Achterhoek;0,000;0,032;2018-06-09
139573504;118_33L_80.4;BAAN;Dordrecht;0,000;0,903;2018-06-09
139573505;118_33L_80.4;BASIS;Dordrecht;0,000;0,903;2018-06-09
139573507;118_33L_80.4;BVL;Dordrecht;0,000;0,903;2018-06-09
139573510;032_365V_16.5;BAAN;Utrecht;0,000;0,093;2018-06-09
139573512;032_365V_16.5;BVL;Utrecht;0,000;0,093;2018-06-09
139573515;032_365V_16.5;BASIS;Utrecht;0,000;0,093;2018-06-09
139573517;032_365R_16.5;BAAN;Utrecht;0,000;0,209;2018-06-09
139573068;037_2167R_92.4;BVL;Achterhoek;0,000;0,060;2018-06-09
139573072;037_2167R_92.4;BASIS;Achterhoek;0,000;0,060;2018-06-09
139573073;037_2165V_92.4;BAAN;Achterhoek;0,000;0,005;2018-06-09
139573075;037_2165V_92.4;BVL;Achterhoek;0,000;0,005;2018-06-09
139573079;037_2165V_92.4;BASIS;Achterhoek;0,000;0,005;2018-06-09
139573080;037_2163L_92.4;BAAN;Achterhoek;0,000;0,061;2018-06-09
139573519;032_365R_16.5;BVL;Utrecht;0,000;0,209;2018-06-09
139573522;032_365R_16.5;BASIS;Utrecht;0,000;0,209;2018-06-09
139573523;528_55AR_29.0;BASIS;Amersfoort;0,000;0,063;2018-06-09
139573524;528_55AR_29.0;BAAN;Amersfoort;0,000;0,063;2018-06-09
139573527;486_415AL_77.5;BAAN;Amsterdam;0,000;0,065;2018-06-09
139573529;486_415AL_77.5;BVL;Amsterdam;0,000;0,065;2018-06-09
139573533;486_411BpV_77.5;BASIS;Amsterdam;0,000;0,034;2018-06-09
139573534;486_411BpV_77.5;BAAN;Amsterdam;0,000;0,034;2018-06-09
139573536;486_411BpV_77.5;BVL;Amsterdam;0,000;0,034;2018-06-09
139573540;479_12V_502.5;BASIS;Europoort;0,000;0,043;2018-06-09
139573541;479_12V_502.5;BAAN;Europoort;0,000;0,043;2018-06-09
139573543;479_12V_502.5;BVL;Europoort;0,000;0,043;2018-06-09
139573082;037_2163L_92.4;BVL;Achterhoek;0,000;0,061;2018-06-09
139576389;563_189R_57.4;BVL;Den Haag;0,000;0,816;2018-06-09
139576382;536_243AR_60.6;BVL;Den Haag;0,000;0,175;2018-06-09
139576386;536_233AL_60.6;BASIS;Den Haag;0,000;0,123;2018-06-09
139576387;536_233AL_60.6;BAAN;Den Haag;0,000;0,123;2018-06-09
139576393;470_1112V_302.7;BASIS;Europoort;0,000;0,194;2018-06-09
139576394;470_1112V_302.7;BAAN;Europoort;0,000;0,194;2018-06-09
139576396;470_1112V_302.7;BVL;Europoort;0,000;0,194;2018-06-09
139576702;135_2031V_40.5;BASIS;Weesp;0,000;0,403;2018-06-09
139576706;135_2025L_40.4;BVL;Weesp;0,000;0,060;2018-06-09
139576708;135_2025L_40.4;BAAN;Weesp;0,000;0,060;2018-06-09
139576709;135_2025L_40.4;BASIS;Weesp;0,000;0,060;2018-06-09
139576699;135_2031V_40.5;BVL;Weesp;0,000;0,403;2018-06-09
139576701;135_2031V_40.5;BAAN;Weesp;0,000;0,403;2018-06-09
139576711;528_43AL_28.7;BASIS;Amersfoort;0,000;0,036;2018-06-09
139576712;528_43AL_28.7;BAAN;Amersfoort;0,000;0,036;2018-06-09
139576716;528_43AL_28.7;BVL;Amersfoort;0,000;0,036;2018-06-09
139576718;528_43BqV_28.8;BASIS;Amersfoort;0,000;0,034;2018-06-09
139576719;528_43BqV_28.8;BAAN;Amersfoort;0,000;0,034;2018-06-09
139576723;528_43BqV_28.8;BVL;Amersfoort;0,000;0,034;2018-06-09
139576725;528_41AL_28.7;BASIS;Amersfoort;0,000;0,083;2018-06-09
139576726;528_41AL_28.7;BAAN;Amersfoort;0,000;0,083;2018-06-09
139575857;950_227AL_17.6;BAAN;Europoort;0,000;0,106;2018-06-09
139575859;950_227AL_17.6;BVL;Europoort;0,000;0,106;2018-06-09
139575863;470_1102V_302.8;BASIS;Europoort;0,000;0,178;2018-06-09
139575864;470_1102V_302.8;BAAN;Europoort;0,000;0,178;2018-06-09
139575866;470_1102V_302.8;BVL;Europoort;0,000;0,178;2018-06-09
139575869;400_912R_75.9;BAAN;Overijssel;0,000;0,118;2018-06-09
139575871;400_912R_75.9;BVL;Overijssel;0,000;0,118;2018-06-09
139575875;400_912V_75.9;BASIS;Overijssel;0,000;0,235;2018-06-09
139575876;400_912V_75.9;BAAN;Overijssel;0,000;0,235;2018-06-09
139576156;664_901AR_42.8;BAAN;Dordrecht;0,000;0,221;2018-06-09
139576157;664_901AR_42.8;BASIS;Dordrecht;0,000;0,221;2018-06-09
139576159;664_901AR_42.8;BVL;Dordrecht;0,000;0,221;2018-06-09
139576163;664_901AL_42.8;BAAN;Dordrecht;0,000;0,265;2018-06-09
139576164;664_901AL_42.8;BASIS;Dordrecht;0,000;0,265;2018-06-09
139576166;664_901AL_42.8;BVL;Dordrecht;0,000;0,265;2018-06-09
139576167;817_60V_204.8;BVL;Goes;0,000;1,773;2018-06-09
139576401;470_1112R_302.7;BAAN;Europoort;0,000;0,311;2018-06-09
139576403;470_1112R_302.7;BVL;Europoort;0,000;0,311;2018-06-09
139576408;542_1177BqV_29.2;BAAN;Dordrecht;0,000;0,034;2018-06-09
139576409;542_1177BqV_29.2;BASIS;Dordrecht;0,000;0,034;2018-06-09
139576400;470_1112R_302.7;BASIS;Europoort;0,000;0,311;2018-06-09
139576411;542_1177BqV_29.2;BVL;Dordrecht;0,000;0,034;2018-06-09
139576415;116_1375L_33.0;BAAN;Dordrecht;0,000;0,057;2018-06-09
139576416;116_1375L_33.0;BASIS;Dordrecht;0,000;0,057;2018-06-09
139576418;116_1375L_33.0;BVL;Dordrecht;0,000;0,057;2018-06-09
139576730;470_301V_310.2;BASIS;Europoort;0,000;0,172;2018-06-09
139576731;470_301V_310.2;BAAN;Europoort;0,000;0,172;2018-06-09
139576733;470_301V_310.2;BVL;Europoort;0,000;0,172;2018-06-09
139575878;400_912V_75.9;BVL;Overijssel;0,000;0,235;2018-06-09
139575882;437_957L_0.8;BAAN;Achterhoek;0,000;0,610;2018-06-09
139575884;437_957L_0.8;BVL;Achterhoek;0,000;0,610;2018-06-09
139575887;536_235BL_60.8;BASIS;Den Haag;0,000;0,053;2018-06-09
139575888;536_235BL_60.8;BAAN;Den Haag;0,000;0,053;2018-06-09
139575890;536_235BL_60.8;BVL;Den Haag;0,000;0,053;2018-06-09
139575894;536_235AL_60.7;BASIS;Den Haag;0,000;0,041;2018-06-09
139576169;817_60V_204.8;BAAN;Goes;0,000;1,773;2018-06-09
139576170;203_441V_66.8;BVL;Overijssel;0,000;0,054;2018-06-09
139576177;817_975L_200.3;BVL;Goes;0,000;0,096;2018-06-09
139576179;817_975L_200.3;BAAN;Goes;0,000;0,096;2018-06-09
139576180;817_975L_200.3;BASIS;Goes;0,000;0,096;2018-06-09
139576181;508_2081L_91.3;BAAN;Achterhoek;0,000;0,045;2018-06-09
139576183;508_2081L_91.3;BVL;Achterhoek;0,000;0,045;2018-06-09
139576187;508_2081L_91.3;BASIS;Achterhoek;0,000;0,045;2018-06-09
139576188;508_2077V_91.3;BAAN;Achterhoek;0,000;0,006;2018-06-09
139576190;508_2077V_91.3;BVL;Achterhoek;0,000;0,006;2018-06-09
139576422;116_1375R_33.0;BAAN;Dordrecht;0,000;0,107;2018-06-09
139576423;116_1375R_33.0;BASIS;Dordrecht;0,000;0,107;2018-06-09
