ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT
1181190;135_2027R_40.4;0,000;0,060;135__;40,392;40,452
1181191;135_2033V_40.5;0,000;0,403;135__;40,452;40,855
1181192;037_2163R_92.4;0,000;0,126;037__;92,351;92,476
1181193;037_2163L_92.4;0,000;0,061;037__;92,351;92,411
1181194;037_2165V_92.4;0,000;0,005;037__;92,411;92,417
1181195;037_2167R_92.4;0,000;0,060;037__;92,417;92,476
1181196;613_905L_75.8;0,000;0,308;613__;75,791;76,098
1181197;613_191qV_76.1;0,000;0,034;613__;76,089;76,056
1181198;588_353AL_1.2;1,955;2,209;526_a;3,200;3,455
1181199;525_443L_78.1;0,000;0,473;525_b;78,103;78,554
1181200;588_353AL_1.2;0,000;1,955;588__;1,263;3,200
1181201;588_351BqV_1.3;0,000;0,034;588__;1,279;1,246
1181202;528_41BqV_28.8;0,000;0,034;528_b;28,762;28,729
1181203;528_37AR_28.7;0,000;0,060;528_b;28,669;28,728
1181204;528_53V_29.0;0,000;0,000;528_b;28,970;28,970
1181205;528_55AR_29.0;0,000;0,063;528_b;28,970;29,033
1181270;542_1247BpV_29.9;0,000;0,034;542_a;29,890;29,856
1181271;542_1261AL_29.9;0,000;0,054;542_a;29,873;29,927
1181272;542_1263BqV_29.9;0,000;0,034;542_a;29,944;29,910
1181273;542_1263BpV_29.9;0,000;0,034;542_a;29,944;29,910
1181274;924_2331AR_35.0;0,000;0,462;924_a;35,022;35,483
1181275;135_917AR_45.8;0,000;0,452;135__;45,786;46,236
1181276;564_954R_23.7;0,000;0,483;564_b;23,653;24,135
1181277;564_959V_24.2;0,000;0,041;564_b;24,176;24,217
1181278;564_957R_23.7;0,000;0,482;564_b;23,695;24,176
1181279;564_957L_23.7;0,000;0,523;564_b;23,695;24,217
1181280;564_1309R_23.5;0,000;0,052;564_b;23,485;23,537
1181281;564_1311L_23.5;0,000;0,032;564_b;23,537;23,568
1181282;035_155AR_60.6;0,000;0,103;035__;60,563;60,666
1181283;509_1109R_35.2;0,000;0,046;509_a;35,197;35,151
1181284;509_1107L_35.1;0,000;0,060;509_a;35,137;35,197
1181285;509_1109V_35.2;0,000;0,588;509_a;35,197;35,776
1181286;076_1657pV_12.3;0,000;0,034;076__;12,315;12,281
1181269;564_1315qV_23.5;0,000;0,034;564_b;23,520;23,554
1181206;032_365R_16.5;0,000;0,209;032__;16,532;16,324
1181207;623_363V_17.0;0,685;5,142;226__;16,500;12,043
1181208;623_363V_17.0;0,000;0,685;623__;17,024;16,351
1181209;008_931R_22.4;0,000;0,035;008__;22,363;22,328
1181210;008_934R_22.3;0,000;0,100;008__;22,328;22,230
1181211;008_934L_22.3;0,000;0,117;008__;22,328;22,212
1181212;008_931V_22.4;0,000;0,072;008__;22,363;22,435
1181213;008_931L_22.4;0,000;0,030;008__;22,363;22,334
1181214;043_353BV_33.3;0,000;3,750;043__;33,264;37,007
1181215;043_353AR_33.2;0,000;0,064;043__;33,201;33,264
1181216;135_2025L_40.4;0,000;0,060;135__;40,392;40,452
1181217;135_2031V_40.5;0,000;0,403;135__;40,452;40,855
1181218;135_2025R_40.4;0,000;0,060;135__;40,392;40,452
1181219;612_9R_60.6;0,000;0,185;612_b;60,609;60,794
1181220;801_910L_102.4;0,003;0,303;801_l;800,001;800,299
1181221;135_2027L_40.4;0,000;0,060;135__;40,392;40,452
1182861;132_283AR_36.1;0,000;4,115;132__;36,071;40,186
1182862;132_283BV_36.2;0,000;4,075;132__;36,170;40,246
1182863;132_293BV_40.2;0,000;0,107;132__;40,246;40,353
1182864;603_173AR_3.8;0,000;0,041;603_a;3,858;3,899
1182865;132_455L_48.7;0,000;0,081;132__;48,748;48,829
1182866;132_455pV_48.7;0,000;0,031;132__;48,733;48,764
1182867;132_963AqV_48.8;0,000;0,032;132__;48,844;48,813
1182868;132_963ApV_48.8;0,000;0,032;132__;48,844;48,813
1182869;603_119V_3.3;0,000;0,153;603_a;3,274;3,426
1182870;603_185R_3.4;0,000;0,310;603_a;3,426;3,735
1182871;603_153BV_3.4;0,000;0,010;603_a;3,415;3,425
1182872;926_2071R_0.8;0,000;0,463;926__;0,765;0,347
1182873;586_241BV_81.1;0,000;0,108;586__;81,093;81,194
1182874;055_411AR_29.5;0,000;0,186;055__;29,462;29,647
1182875;055_411AL_29.5;0,000;0,059;055__;29,462;29,520
1182876;135_2201L_14.7;0,000;0,692;135__;14,689;15,380
1182877;133_1123BpV_19.3;0,000;0,034;133_a;19,279;19,246
1182878;133_1123BV_19.3;0,000;0,699;133_a;19,279;19,976
1182879;085_325BV_32.8;0,000;0,008;085__;32,805;32,814
1182880;085_327AR_32.8;0,000;0,060;085__;32,814;32,873
1182881;085_305AL_31.8;0,000;0,060;085__;31,768;31,827
1182882;085_305AR_31.8;0,000;0,035;085__;31,768;31,802
1183178;054_9003R_53.9;0,000;0,305;054_a;53,937;53,632
1183179;054_9005V_53.6;0,000;0,040;054_a;53,632;53,592
1183180;054_1351BL_53.4;0,102;0,212;054_c;200,000;200,110
1183181;054_1351BL_53.4;0,000;0,102;054_a;53,405;53,304
1183182;506_504L_42.9;0,000;0,376;506_b;42,868;43,229
1183183;506_504L_42.9;0,376;0,458;900__;200,256;200,333
1183184;950_811R_41.7;0,000;0,041;950_a;41,680;41,721
1183185;127_375AL_38.5;0,000;0,056;127_a;38,473;38,528
1183186;602_219R_77.2;0,447;8,709;204__;4,300;12,556
1183187;054_1275AR_43.6;0,000;9,416;054_a;43,574;52,983
1183188;054_1301AL_46.9;0,000;0,588;054_a;46,884;47,472
1183189;054_1301AR_46.9;0,000;0,107;054_a;46,884;46,990
1183190;054_1351AR_53.3;0,000;0,077;054_a;53,328;53,405
1183191;054_1351BV_53.4;0,000;0,210;054_a;53,405;53,614
1183192;054_1373BV_54.2;0,000;0,065;054_a;54,224;54,289
1183193;127_435AL_54.0;0,000;0,056;127_a;53,981;54,037
1182313;507_231AV_93.6;0,050;1,135;037__;93,500;92,417
1182314;486_20R_0.4;0,000;0,431;486_a;0,355;0,785
1182315;520_115AR_0.4;0,000;0,656;520_a;0,398;1,076
1182316;520_151BV_0.8;0,000;0,326;520_a;0,822;1,146
1182317;520_201AL_0.8;0,000;0,157;520_a;0,750;0,924
1182318;519_17AV_45.8;0,000;0,153;519_a;45,752;45,600
1182319;542_501L_29.7;0,000;0,330;542_a;29,656;29,326
1182320;542_504L_29.6;0,000;0,293;542_a;29,619;29,326
1182321;504_25R_17.4;0,000;0,766;504_b;17,424;18,189
1182322;504_17BV_17.2;0,000;0,234;504_b;17,189;17,424
1182579;609_133R_26.6;0,110;7,459;208__;104,550;97,201
1182580;609_133R_26.6;0,000;0,110;609__;26,552;26,443
1182581;433_45L_5.6;0,000;0,818;433__;5,626;4,799
1182582;433_45R_5.6;0,000;0,817;433__;5,626;4,799
1182583;620_55AR_42.1;0,000;0,435;620__;42,148;42,563
1182584;620_93V_42.6;0,000;0,136;620__;42,563;42,700
1182585;603_151AR_3.4;0,000;0,041;603_a;3,385;3,426
1182586;603_151BpV_3.4;0,000;0,034;603_a;3,443;3,409
1182587;661_115R_21.6;0,000;0,444;661_b;21,568;22,004
1182588;522_183AL_57.7;0,000;0,064;522_b;57,715;57,778
1182589;522_185AL_57.7;0,000;0,064;522_b;57,715;57,778
1182590;603_167AR_3.8;0,000;0,041;603_a;3,777;3,818
1182591;603_167BqV_3.8;0,000;0,034;603_a;3,835;3,801
1182592;603_169AR_3.8;0,000;0,040;603_a;3,818;3,858
1182593;603_167BpV_3.8;0,000;0,034;603_a;3,835;3,801
1182594;603_169AL_3.8;0,000;0,046;603_a;3,818;3,864
1182595;603_171V_3.9;0,000;0,063;603_a;3,853;3,916
1182596;603_169BpV_3.9;0,000;0,034;603_a;3,875;3,841
1182597;603_173AL_3.8;0,000;0,053;603_a;3,858;3,911
1182598;603_169BqV_3.9;0,000;0,034;603_a;3,875;3,841
1182883;124_211R_3.9;0,000;0,553;124_a;3,869;4,422
1182884;478_1521L_0.9;0,000;0,924;478_a;0,914;1,837
1182885;478_1545L_1.9;0,000;0,036;478_a;1,867;1,832
1182886;478_1597V_1.9;0,000;0,131;478_a;1,937;2,060
1182887;478_1591L_1.9;0,000;0,064;478_a;1,862;1,937
1182888;478_1595L_1.9;0,000;0,064;478_a;1,862;1,937
1182889;478_1557V_1.8;0,000;0,041;478_a;1,754;1,794
1182890;938_4535L_1.3;0,000;0,052;938__;1,260;1,312
1182891;938_4535R_1.3;0,000;0,065;938__;1,260;1,325
1182892;139_333R_176.3;0,000;0,922;139__;176,273;177,174
1182893;531_2675V_34.9;0,000;0,496;531_c;34,927;35,423
1182894;531_2663L_34.7;0,000;0,263;531_c;34,665;34,927
1182895;529_3657V_22.9;0,000;0,519;529__;22,886;23,400
1182896;542_504R_29.6;0,000;0,033;542_a;29,619;29,587
1182897;542_506V_29.3;0,000;0,027;542_a;29,326;29,298
1182898;542_509L_29.5;0,000;0,108;542_a;29,530;29,422
1182899;950_237qV_12.6;0,000;0,034;950_a;12,644;12,612
1182900;950_239R_12.6;0,000;0,075;950_a;12,628;12,700
1182901;479_1671L_301.9;0,000;0,096;479_a;301,901;301,806
1182902;479_3L_501.4;0,000;0,073;479_b;501,379;501,452
1182903;127_487R_73.9;0,000;0,379;127_a;73,935;74,314
1182904;127_487L_73.9;0,000;0,379;127_a;73,935;74,313
1182905;046_201AR_34.6;0,000;1,488;046__;34,591;36,078
1183194;520_810V_0.9;0,000;0,029;520_a;0,893;0,868
1183195;603_141AL_3.3;0,000;0,226;603_a;3,253;3,480
1183196;603_141AV_3.3;0,000;0,376;603_a;3,253;2,876
1183197;603_179BqV_4.0;0,000;0,034;603_a;3,956;3,922
1183198;603_179BL_4.0;0,000;0,209;603_a;3,939;3,730
1183199;603_181AR_3.9;0,000;0,024;603_a;3,939;3,963
1183200;603_181BpV_4.0;0,000;0,034;603_a;3,997;3,963
1183201;603_183AR_4.0;0,000;0,109;603_a;3,963;4,069
1183202;504_912V_18.1;0,000;0,026;504_b;18,143;18,170
1183203;510_401R_9.7;0,000;0,060;510_b;9,650;9,710
1183204;609_85AR_27.9;0,000;0,264;609__;27,841;27,579
1183205;609_123BR_27.2;0,000;0,030;609__;27,230;27,260
1183206;609_123ApV_27.3;0,000;0,031;609__;27,292;27,260
1183207;609_121AR_27.3;0,000;0,064;609__;27,325;27,260
1183208;586_211BV_81.0;0,000;0,067;586__;80,996;81,062
1183209;135_2207R_14.8;0,000;0,548;135__;14,833;15,380
1183210;135_2205V_14.8;0,000;0,037;135__;14,799;14,836
1183211;504_906R_17.4;0,000;0,688;504_b;17,410;18,103
1183212;013_233AL_88.4;11,533;11,788;502_b;99,900;100,148
1183213;479_8R_501.5;0,000;0,871;479_b;501,538;502,409
1183214;479_9V_502.4;0,000;0,043;479_b;502,409;502,452
1183215;603_177R_3.9;0,000;0,207;603_a;3,863;4,069
1183216;603_177V_3.9;0,000;0,405;603_a;3,863;3,459
1183217;603_179BpV_4.0;0,000;0,034;603_a;3,956;3,922
1183218;520_91AL_0.2;0,000;0,064;520_a;0,208;0,272
1183219;520_91AR_0.2;0,000;0,064;520_a;0,208;0,272
1182323;133_1015V_8.7;0,000;4,711;133_a;8,651;13,349
1182324;517_175V_0.2;0,000;0,035;517_a;0,203;0,235
1182325;517_165V_0.2;0,000;0,069;517_a;0,175;0,235
1182326;517_173V_0.2;0,000;0,043;517_a;0,165;0,203
1182327;507_231AR_93.6;0,000;0,068;507_b;93,550;93,617
1182328;531_855R_1.4;0,000;0,223;531_d;1,340;1,141
1182329;531_835R_1.4;0,000;0,073;531_d;1,407;1,340
1182330;531_853L_1.3;0,000;0,073;531_d;1,340;1,406
1182331;531_831L_1.4;0,000;0,037;531_d;1,407;1,443
1182332;614_20V_47.3;0,000;0,038;614_c;47,294;47,331
1182333;614_18L_47.4;0,000;0,267;614_c;47,355;47,084
1182334;564_977V_24.0;0,000;0,040;564_b;24,039;24,079
1182335;562_161R_61.2;0,457;0,700;562_a;37,443;37,200
1182599;531_2557L_34.6;0,000;0,045;531_c;34,546;34,502
1182600;531_2559L_34.5;0,000;0,057;531_c;34,502;34,558
1182601;503_171BR_42.2;0,000;0,036;503_c;42,226;42,263
1182602;503_171BV_42.2;0,000;0,017;503_c;42,226;42,209
1182603;503_171AL_42.3;0,000;0,075;503_c;42,304;42,226
1182604;503_177pV_42.2;0,000;0,033;503_c;42,192;42,225
1182605;508_2109R_91.5;0,000;0,632;508__;91,516;92,161
1182606;132_944L_49.1;0,000;0,182;132__;49,149;49,324
1182607;132_942R_49.1;0,000;0,035;132__;49,115;49,149
1182608;518_127AL_63.6;0,000;0,029;518__;63,585;63,614
1182609;625_269R_15.5;0,000;0,896;625_b;15,494;14,603
1182610;503_181AL_42.2;0,000;0,046;503_c;42,209;42,163
1182611;606_73BV_0.4;0,000;0,196;606_a;0,404;0,599
1182612;606_85BL_0.7;0,000;0,069;606_a;0,671;0,600
1182613;606_85AR_0.6;0,000;0,070;606_a;0,599;0,671
1182614;542_1233AR_29.7;0,000;0,053;542_a;29,729;29,780
1182615;144_1511R_151.9;0,000;0,884;144_a;151,858;151,000
1182616;144_1511R_151.9;0,884;1,508;589_c;150,998;150,409
1182617;605_25AL_34.1;0,143;3,145;019__;34,200;37,200
1182906;046_227AR_36.0;0,000;0,062;046__;36,017;36,078
1182907;606_67BR_0.3;0,000;0,148;606_a;0,294;0,146
1182908;606_71BpV_0.3;0,000;0,034;606_a;0,330;0,297
1182909;542_509R_29.5;0,000;0,108;542_a;29,530;29,422
1182910;851_86L_100.3;0,000;0,012;851_a;100,311;100,322
1182911;851_86L_100.3;0,012;0,776;851_b;110,000;110,774
1182912;851_911V_120.5;0,000;0,310;851_c;120,452;120,142
1182913;508_2143V_92.2;0,000;0,054;508__;92,162;92,215
1182914;508_2151R_92.1;0,000;0,083;508__;92,133;92,215
1182915;479_2063V_301.8;0,000;0,042;479_a;301,765;301,806
1182916;127_541V_49.8;0,000;0,027;127_a;49,782;49,809
1182917;512_4487L_89.6;0,000;1,946;512_b;89,554;91,500
1182918;158_4741R_101.7;0,000;0,119;158__;101,657;101,776
1182919;512_4481L_89.3;0,000;2,245;512_b;89,256;91,500
1182920;512_4481L_89.3;2,245;12,387;158__;91,500;101,657
1182921;531_2613L_34.5;0,000;0,106;531_c;34,508;34,614
1182922;531_2615V_34.6;0,000;0,052;531_c;34,614;34,665
1182923;654_397R_48.8;0,000;0,886;654__;48,758;49,641
1182924;531_845R_1.5;0,000;0,289;531_d;1,524;1,811
1183220;520_47AL_28.4;0,133;0,342;520_a;0,000;0,208
1183221;520_47AL_28.4;0,000;0,133;520_b;28,368;28,500
1183222;011_16L_68.0;0,000;0,544;011__;68,024;68,558
1183223;012_325AL_20.1;0,000;4,033;012__;20,102;24,125
1183224;127_415BV_49.5;0,000;0,043;127_a;49,513;49,555
1183225;049_44V_31.9;0,000;0,101;049__;31,888;31,989
1183226;617_1251AR_42.1;0,000;0,341;617_a;42,111;42,452
1183227;617_1251AL_42.1;0,000;0,489;617_a;42,111;42,600
1183228;617_1251AL_42.1;0,489;1,130;054_a;42,600;43,240
1183229;950_109BqV_41.8;0,000;0,032;950_a;41,832;41,800
1183230;605_1AV_33.4;0,129;7,503;206__;39,400;32,021
1183231;603_149AL_3.3;0,000;0,497;603_a;3,344;3,840
1183232;603_145BqV_3.4;0,000;0,034;603_a;3,360;3,327
1183233;527_109AR_17.4;0,000;0,647;527_c;17,411;18,058
1182336;562_161R_61.2;0,700;5,489;109__;37,200;32,409
1182337;531_883V_1.4;0,000;0,179;531_d;1,405;1,237
1182338;531_885V_1.5;0,000;0,030;531_d;1,476;1,509
1182339;552_221L_82.2;0,000;0,085;552_b;82,222;82,307
1182340;514_952R_17.4;0,000;0,077;514_a;17,350;17,413
1182341;514_952R_17.4;0,077;0,235;514_b;65,400;65,242
1182342;516_907R_1.9;0,000;0,146;516_a;1,908;2,049
1182343;516_907L_1.9;0,000;0,387;516_a;1,908;2,285
1182344;201_85L_21.7;0,000;0,604;201__;21,656;22,260
1182345;005_65V_110.1;0,000;4,085;005__;110,124;114,191
1182346;006_1017AR_10.1;0,000;0,438;006__;10,063;10,500
1182347;006_1017AR_10.1;0,438;1,013;600_b;10,500;11,076
1182348;005_75R_114.2;0,000;0,807;005__;114,191;114,997
1182349;133_1021L_8.8;0,000;0,330;133_a;8,835;8,505
1182350;133_1021L_8.8;0,609;1,234;558_b;158,226;157,600
1182351;155_4439L_84.3;0,000;0,054;155_b;84,270;84,323
1182618;508_2115V_91.6;0,000;0,607;508__;91,583;92,209
1182619;117_1893R_9.0;0,000;0,835;117__;8,984;9,820
1182620;542_1185L_29.2;0,000;0,451;542_a;29,236;29,687
1182621;542_501R_29.7;0,000;0,037;542_a;29,656;29,619
1182622;508_2121R_91.8;0,000;0,257;508__;91,759;92,022
1182623;508_2137L_92.0;0,000;0,089;508__;92,022;92,114
1182624;079_161AR_15.2;0,000;0,257;079__;15,178;14,922
1182625;079_163AR_15.0;0,000;0,062;079__;14,983;14,922
1182626;606_85AL_0.6;0,000;0,069;606_a;0,599;0,670
1182627;606_87AL_0.6;0,000;0,070;606_a;0,600;0,670
1182628;066_3R_25.8;0,000;0,594;066_a;25,781;26,374
1182629;520_91BV_0.3;0,000;0,418;520_a;0,272;0,690
1182630;520_93BV_0.3;0,000;0,418;520_a;0,272;0,690
1182631;520_115AL_0.4;0,000;0,080;520_a;0,398;0,478
1182632;520_115BR_0.5;0,000;0,029;520_a;0,478;0,449
1182633;046_251BV_41.4;0,000;0,036;046__;41,408;41,444
1182634;133_1301AL_9.9;0,000;0,217;133_a;9,917;10,135
1182635;133_1301AR_9.9;0,000;0,102;133_a;9,917;10,019
1182636;133_1301BV_10.0;0,000;0,012;133_a;10,019;10,031
1182637;133_1303AL_10.0;0,000;0,103;133_a;10,031;10,135
1182638;164_2481R_252.9;0,000;0,770;164__;252,862;253,631
1182639;164_2481L_252.9;0,000;0,230;164__;252,862;253,091
1182640;603_157R_3.5;0,000;0,299;603_a;3,480;3,777
1182641;603_155BpV_3.5;0,000;0,034;603_a;3,497;3,463
1182925;479_7R_501.5;0,000;0,919;479_b;501,524;502,443
1182926;588_847R_2.2;0,000;0,140;588__;2,156;2,304
1182927;588_847L_2.2;0,000;0,211;588__;2,156;2,376
1182928;588_845BR_2.1;0,000;0,016;588__;2,137;2,156
1182929;588_845ApV_2.2;0,000;0,033;588__;2,156;2,120
1182930;588_845AqV_2.2;0,000;0,034;588__;2,156;2,119
1182931;618_57BpV_58.9;0,000;0,014;618_b;51,581;51,595
1182932;618_57BpV_58.9;0,014;0,034;618_c;58,897;58,877
1182933;603_3217AL_3.7;0,000;0,110;603_a;3,730;3,840
1182934;524_293AR_71.3;0,000;0,127;524_b;71,346;71,473
1182935;524_295BV_71.4;0,000;0,047;524_b;71,425;71,473
1182936;055_399AR_19.6;0,000;9,901;055__;19,567;29,462
1182937;127_419AR_49.6;0,000;0,064;127_a;49,566;49,629
1182938;127_419BV_49.6;0,000;0,055;127_a;49,629;49,685
1182939;124_213pV_4.4;0,000;0,034;124_a;4,438;4,405
1182940;124_215L_4.4;0,000;0,099;124_a;4,422;4,520
1182941;478_1541L_1.7;0,000;0,321;478_a;1,741;2,062
1182942;478_1533L_0.9;0,000;0,856;478_a;0,883;1,741
1182943;478_1533R_0.9;0,000;0,920;478_a;0,883;1,800
1182944;503_181BqV_42.1;0,000;0,034;503_c;42,146;42,180
1182945;155_4463L_88.3;0,000;0,075;155_b;88,306;88,381
1182946;155_4467R_88.4;0,000;0,120;155_b;88,381;88,500
1182947;155_4467R_88.4;0,120;0,875;512_b;88,500;89,256
1182948;606_35V_37.4;0,000;0,149;606_b;37,418;37,566
1182949;606_41BpV_37.6;0,000;0,034;606_b;37,595;37,562
1182950;606_43AL_37.6;0,000;0,045;606_b;37,579;37,623
1182951;606_43AL_37.6;0,045;0,052;606_a;0,000;0,007
1183234;013_233BV_88.5;0,000;11,475;013__;88,477;99,900
1183235;506_37BL_43.2;0,000;0,041;506_b;43,219;43,178
1183236;506_35L_43.2;0,000;0,184;506_b;43,192;43,366
1183237;506_37AR_43.2;0,000;0,054;506_b;43,165;43,219
1183238;950_1203BV_32.9;0,000;0,018;950_a;32,856;32,874
1183239;024_213AL_26.5;0,000;0,068;024__;26,540;26,607
1183240;624_149BV_31.8;0,000;0,030;624__;31,776;31,807
1183241;624_157R_31.9;0,000;0,053;624__;31,913;31,965
1183242;606_61L_0.2;0,000;0,605;606_a;0,180;0,784
1183243;070_305AR_26.0;0,000;0,928;070__;25,994;25,066
1183244;070_317AR_25.1;0,000;0,063;070__;25,128;25,066
1182352;155_4439L_84.3;0,054;0,199;938__;0,006;0,150
1182353;155_4437V_84.2;0,000;0,037;155_b;84,233;84,270
1182354;542_1175L_29.1;0,000;0,137;542_a;29,102;29,236
1182355;514_91AR_17.3;0,000;0,176;514_a;17,235;17,059
1182356;514_85AR_17.3;0,000;0,212;514_a;17,271;17,059
1182357;485_122L_200.2;1,536;1,536;485_f;201,705;201,704
1182358;618_25AV_58.5;0,720;0,920;054_a;57,800;57,600
1182359;618_25AV_58.5;0,000;0,720;618_c;58,511;57,800
1182360;531_507AR_35.6;0,000;0,048;531_c;35,664;35,712
1182361;555_319V_84.3;0,000;0,056;555__;84,292;84,345
1182362;555_321L_84.2;0,000;0,120;555__;84,238;84,126
1182363;524_263BV_70.4;0,000;0,647;524_b;70,367;71,013
1182364;524_281L_71.0;0,000;0,568;524_b;71,013;70,447
1182365;524_281V_71.0;0,000;0,079;524_b;71,013;71,092
1182366;564_85L_59.8;0,010;0,140;564_c;59,800;59,931
1182367;564_85L_59.8;0,000;0,010;561__;59,790;59,800
1182368;503_907L_42.9;0,000;0,017;503_c;42,917;42,901
1182369;542_1241L_29.8;0,000;0,217;542_a;29,762;29,548
1182370;542_1241V_29.8;0,000;0,073;542_a;29,762;29,834
1182371;542_1195BV_29.5;0,000;0,327;542_a;29,482;29,808
1182372;542_1239AR_29.7;0,000;0,089;542_a;29,721;29,808
1182373;542_1239BV_29.8;0,000;0,026;542_a;29,808;29,834
1182374;542_505L_29.6;0,000;0,057;542_a;29,587;29,530
1182375;542_505R_29.6;0,000;0,165;542_a;29,587;29,422
1182642;938_4589V_2.4;0,000;1,154;938__;2,407;3,559
1182643;531_2551R_34.5;0,000;0,048;531_c;34,458;34,502
1182644;524_293AL_71.3;0,000;0,127;524_b;71,346;71,473
1182645;524_291AR_71.3;0,000;0,166;524_b;71,307;71,473
1182646;524_291BV_71.4;0,000;0,012;524_b;71,428;71,440
1182647;524_291AL_71.3;0,000;0,122;524_b;71,307;71,428
1182648;524_259AR_70.6;0,000;0,853;524_b;70,576;71,428
1182649;524_297V_71.5;0,000;0,015;524_b;71,473;71,488
1182650;534_1023AR_44.9;0,000;0,131;534_b;44,919;45,050
1182651;135_2209L_14.8;0,000;0,596;135__;14,836;15,432
