ID;OBJECTTYPE;SPOORTAK_IDENTIFICATIE;GEOCODE_BEGIN;SUBCODE_BEGIN;NAAM_GEOCODE_BEGIN;KM_BEGIN;NR_BEGIN;KANTCODE_BEGIN;GEOCODE_EIND;SUBCODE_EIND;NAAM_GEOCODE_EIND;KM_EIND;NR_EIND;KANTCODE_EIND;NR_SUB;LENGTE;OBEGINTIJD;BEHEERDER;LENGTE_GEOM
161630;--VERVALLEN--;163_927BqV_43.6;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,642;927B;L+R;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,609;933A;L+R;q;0,034;2015-01-09;ProRail;0,033670
161631;--VERVALLEN--;470_185L_305.8;470;g;Botlek;305,796;185;L;470;g;Botlek;305,947;188;R;;0,151;2015-01-09;ProRail;0,150964
161615;--VERVALLEN--;924_359BR_36.4;924;a;Kijfhoek;36,404;359B;RE;924;a;Kijfhoek;36,481;361A;RE;;0,045;2015-01-09;ProRail;0,045156
161616;--VERVALLEN--;924_359BL_36.4;924;a;Kijfhoek;36,404;359B;LE;924;a;Kijfhoek;36,476;363;R;;0,057;2015-01-09;ProRail;0,056702
161617;--VERVALLEN--;924_357BL_36.4;924;a;Kijfhoek;36,405;357B;LE;924;a;Kijfhoek;36,476;363;L;;0,057;2015-01-09;ProRail;0,056782
161618;--VERVALLEN--;924_357ApV_36.4;924;a;Kijfhoek;36,437;357A;L+R;924;a;Kijfhoek;36,405;357B;L+R;p;0,034;2015-01-09;ProRail;0,033670
161619;--VERVALLEN--;924_357AqV_36.4;924;a;Kijfhoek;36,437;357A;L+R;924;a;Kijfhoek;36,404;357B;L+R;q;0,034;2015-01-09;ProRail;0,033670
161620;--VERVALLEN--;924_359ApV_36.4;924;a;Kijfhoek;36,437;359A;L+R;924;a;Kijfhoek;36,404;359B;L+R;p;0,034;2015-01-09;ProRail;0,033669
161836;--VERVALLEN--;924_44-45R_35.3;924;a;Kijfhoek;35,306;44-45;R;924;a;Kijfhoek;34,320;3445;L;;0,994;2015-01-09;ProRail;0,994033
161837;--VERVALLEN--;531_2551V_34.5;531;c;Utrecht Centraal;34,458;2551;V;531;a;Utrecht Centraal;0,892;SJ_2551V;V;;0,348;2016-10-26;ProRail;0,348468
161838;--VERVALLEN--;545_916BL_21.9;545;b;Roosendaal;21,903;916B;LE;545;b;Roosendaal;21,798;917;V;;0,079;2015-01-09;ProRail;0,078752
161839;--VERVALLEN--;520_57R_0.1;520;a;Maastricht;0,128;57;R;520;a;Maastricht;0,530;121;RE;;0,387;2015-01-09;ProRail;0,387464
161840;--VERVALLEN--;520_121qV_0.5;520;a;Maastricht;0,530;121;L+R;520;a;Maastricht;0,497;123A;L+R;q;0,034;2015-01-09;ProRail;0,033671
161841;--VERVALLEN--;520_133qV_0.6;520;a;Maastricht;0,636;133;L+R;520;a;Maastricht;0,602;135A;L+R;q;0,034;2015-01-09;ProRail;0,033671
161842;--VERVALLEN--;131_10R_17.0;131;;Sas van Gent Grens - Terneuzen Aansl.;16,985;10;R;131;;Sas van Gent Grens - Terneuzen Aansl.;17,323;13;LE;;0,321;2015-01-09;ProRail;0,321439
161843;--VERVALLEN--;131_12qV_17.3;131;;Sas van Gent Grens - Terneuzen Aansl.;17,290;12;L+R;131;;Sas van Gent Grens - Terneuzen Aansl.;17,323;13;L+R;q;0,034;2015-01-09;ProRail;0,033610
161844;--VERVALLEN--;803_80R_103.5;803;h;Delfzijl Stamlijn Havenschap;103,485;80;R;803;h;Delfzijl Stamlijn Havenschap;103,774;83;RE;;0,270;2015-01-09;ProRail;0,269794
161845;--VERVALLEN--;803_53AL_103.3;803;h;Delfzijl Stamlijn Havenschap;103,254;53A;LE;803;h;Delfzijl Stamlijn Havenschap;103,485;80;V;;0,212;2015-01-09;ProRail;0,212500
161846;--VERVALLEN--;803_53ApV_103.3;803;h;Delfzijl Stamlijn Havenschap;103,254;53A;L+R;803;h;Delfzijl Stamlijn Havenschap;103,287;53B;L+R;p;0,033;2015-01-09;ProRail;0,033410
161847;--VERVALLEN--;551_163L_24.0;551;b;Tilburg;23,982;163;L;124;a;Tilburg - Vught Aansl.;3,230;181;V;;1,502;2015-01-09;ProRail;1,501864
161848;--VERVALLEN--;119_231AR_17.6;119;a;Lage Zwaluwe - Dordrecht;17,594;231A;R;119;a;Lage Zwaluwe - Dordrecht;17,491;231B;R;;0,103;2015-01-09;ProRail;0,102903
162910;--VERVALLEN--;924_23-24L_35.3;924;a;Kijfhoek;35,297;23-24;L;924;a;Kijfhoek;34,495;3361;R;;0,805;2015-01-09;ProRail;0,804583
162911;--VERVALLEN--;950_927L_17.5;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,522;927;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,780;930;R;;0,260;2015-01-09;ProRail;0,259752
162912;--VERVALLEN--;950_921AL_17.3;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,320;921A;LE;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,434;SJ_921AL;V;;0,097;2015-01-09;ProRail;0,097061
162913;--VERVALLEN--;950_215L_7.7;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,740;215;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,700;217;V;;0,041;2015-01-09;ProRail;0,040707
162914;--VERVALLEN--;950_117L_7.1;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,088;117;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,740;215;R;;0,648;2015-01-09;ProRail;0,648140
162915;--VERVALLEN--;950_345BqV_17.5;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,471;345B;L+R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,440;347;L+R;q;0,031;2015-01-09;ProRail;0,031461
162916;--VERVALLEN--;950_347R_17.4;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,440;347;RE;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,512;357B;RE;;0,041;2015-01-09;ProRail;0,040750
162917;--VERVALLEN--;950_669AqV_7.4;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,395;669A;L+R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,363;669B;L+R;q;0,031;2015-01-09;ProRail;0,031462
162918;--VERVALLEN--;924_2321AL_34.5;924;a;Kijfhoek;34,511;2321A;L;924;a;Kijfhoek;35,234;2333B;R;;0,724;2015-01-09;ProRail;0,724368
162919;--VERVALLEN--;533_1119BV_15.3;533;;Woerden;15,311;1119B;V;533;;Woerden;15,872;1131A;V;;0,559;2015-01-09;ProRail;0,558537
162920;--VERVALLEN--;533_1151AR_16.0;533;;Woerden;16,028;1151A;R;533;;Woerden;16,095;1151B;R;;0,067;2015-01-09;ProRail;0,066963
162921;--VERVALLEN--;950_413L_26.9;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,917;413;LE;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,970;1953;V;;0,037;2015-01-09;ProRail;0,036928
162922;--VERVALLEN--;950_610ApV_6.4;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,447;610A;L+R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,478;610B;L+R;p;0,031;2015-01-09;ProRail;0,031462
162923;--VERVALLEN--;924_05-07V_35.3;924;a;Kijfhoek;35,331;05-07;V;924;a;Kijfhoek;35,362;05-11;L;;0,033;2015-01-09;ProRail;0,033018
163098;--VERVALLEN--;927_23R_904.5;927;;Watergraafsmeer;904,458;23;R;927;;Watergraafsmeer;905,077;3031;RE;;0,543;2015-01-09;ProRail;0,543225
163099;--VERVALLEN--;927_3031pV_905.1;927;;Watergraafsmeer;905,077;3031;L+R;927;;Watergraafsmeer;905,046;3033;L+R;p;0,032;2015-01-09;ProRail;0,031568
163100;--VERVALLEN--;927_3031qV_905.1;927;;Watergraafsmeer;905,077;3031;L+R;927;;Watergraafsmeer;905,046;3033;L+R;q;0,032;2015-01-09;ProRail;0,031521
163101;--VERVALLEN--;510_421L_10.4;510;b;Elst;10,399;421;L;512;a;Ressen = Bemmel;11,420;443;R;;1,022;2015-01-09;ProRail;1,022192
163102;--VERVALLEN--;109_233BV_32.2;109;;Rhenen - De Haar Aansl.;32,240;233B;V;109;;Rhenen - De Haar Aansl.;31,046;241B;R;;1,191;2015-01-09;ProRail;1,190791
163103;--VERVALLEN--;109_241AL_31.1;109;;Rhenen - De Haar Aansl.;31,115;241A;L;109;;Rhenen - De Haar Aansl.;31,046;241B;L;;0,069;2015-01-09;ProRail;0,068783
163104;--VERVALLEN--;109_231AR_32.5;109;;Rhenen - De Haar Aansl.;32,512;231A;R;109;;Rhenen - De Haar Aansl.;32,409;231B;R;;0,103;2015-01-09;ProRail;0,102632
163105;--VERVALLEN--;109_231AL_32.5;109;;Rhenen - De Haar Aansl.;32,512;231A;L;109;;Rhenen - De Haar Aansl.;32,240;233B;R;;0,271;2015-01-09;ProRail;0,271122
163106;--VERVALLEN--;143_911BL_17.8;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,824;911B;LE;922;;Leidschendam Lijnwerkplaats;17,914;960;V;;0,082;2015-01-09;ProRail;0,082215
163107;--VERVALLEN--;017_51BR_70.1;017;;Amersfoort Aansl. - Hattemerbroek;70,057;51B;R;017;;Amersfoort Aansl. - Hattemerbroek;69,864;SJ_51BR;V;;0,193;2015-01-09;ProRail;0,193416
163108;--VERVALLEN--;603_107BV_2.9;603;a;Zwolle;2,941;107B;V;603;a;Zwolle;3,245;131B;RE;;0,282;2015-10-28;ProRail;0,282371
163109;--VERVALLEN--;924_21-22L_35.3;924;a;Kijfhoek;35,298;21-22;L;924;a;Kijfhoek;34,471;3359;R;;0,830;2015-01-09;ProRail;0,829969
163110;--VERVALLEN--;009_9R_114.2;009;;Meppel - Leeuwarden;114,197;9;R;009;;Meppel - Leeuwarden;114,716;21B;R;;0,519;2015-01-09;ProRail;0,519287
163296;--VERVALLEN--;924_3523V_35.2;924;a;Kijfhoek;35,206;3523;V;924;a;Kijfhoek;35,233;3525;R;;0,028;2015-01-09;ProRail;0,027533
163297;--VERVALLEN--;924_3637L_35.9;924;a;Kijfhoek;35,924;3637;L;924;a;Kijfhoek;36,717;3739;R;;0,799;2015-01-09;ProRail;0,798928
163298;--VERVALLEN--;924_3629R_35.9;924;a;Kijfhoek;35,881;3629;R;924;a;Kijfhoek;35,924;3637;V;;0,046;2015-01-09;ProRail;0,045656
163299;--VERVALLEN--;039_5133R_108.5;039;;Zevenaar - Zevenaar Grens;108,494;5133;R;039;;Zevenaar - Zevenaar Grens;108,983;5135;R;;0,489;2015-01-09;ProRail;0,488513
163300;--VERVALLEN--;565_65L_16.6;565;a;Leidschenveen;16,619;65;L;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,123;71;R;;0,504;2015-01-09;ProRail;0,503704
163301;--VERVALLEN--;589_3203R_4.9;589;b;Duivendrecht;4,884;3203;R;535;a;Amsterdam Bijlmer Arena;5,519;3229;R;;0,636;2015-01-09;ProRail;0,636185
163302;--VERVALLEN--;063_257AR_2.3;063;;Maastricht - Sittard;2,263;257A;R;070;;Schin op Geul - Maastricht;25,994;305A;V;;8,684;2015-01-09;ProRail;8,683764
163303;--VERVALLEN--;063_257AL_2.3;063;;Maastricht - Sittard;2,263;257A;L;063;;Maastricht - Sittard;2,365;257B;L;;0,103;2015-01-09;ProRail;0,102513
163304;--VERVALLEN--;924_12-14L_35.3;924;a;Kijfhoek;35,326;12-14;L;924;a;Kijfhoek;34,265;3331;R;;1,074;2015-01-09;ProRail;1,073648
163305;--VERVALLEN--;924_3277L_34.2;924;a;Kijfhoek;34,216;3277;L;924;a;Kijfhoek;34,265;3331;V;;0,053;2015-01-09;ProRail;0,053118
163306;--VERVALLEN--;924_3331L_34.3;924;a;Kijfhoek;34,265;3331;L;924;a;Kijfhoek;34,295;3333;V;;0,033;2015-01-09;ProRail;0,032877
163307;--VERVALLEN--;924_3333L_34.3;924;a;Kijfhoek;34,295;3333;L;924;a;Kijfhoek;34,336;3337;V;;0,041;2015-01-09;ProRail;0,040728
163308;--VERVALLEN--;950_17L_6.4;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,429;17;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,186;640;R;;0,727;2015-01-09;ProRail;0,727330
163309;--VERVALLEN--;950_17R_6.4;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,429;17;R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,465;19;V;;0,040;2015-01-09;ProRail;0,040056
163310;--VERVALLEN--;950_13R_6.4;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,402;13;R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,429;17;V;;0,028;2015-01-09;ProRail;0,028049
162059;--VERVALLEN--;073_1207BV_21.9;073;;Den Helder - Heerhugowaard;21,893;1207B;V;073;;Den Helder - Heerhugowaard;21,918;1215A;V;;0,024;2015-01-09;ProRail;0,024375
162060;--VERVALLEN--;073_1205BV_21.8;073;;Den Helder - Heerhugowaard;21,757;1205B;V;073;;Den Helder - Heerhugowaard;21,893;1207B;L;;0,135;2015-01-09;ProRail;0,135267
162061;--VERVALLEN--;073_1207AR_21.8;073;;Den Helder - Heerhugowaard;21,785;1207A;R;073;;Den Helder - Heerhugowaard;21,893;1207B;R;;0,107;2015-01-09;ProRail;0,107229
162062;--VERVALLEN--;516_289L_2.4;516;a;Blerick;2,356;289;L;855;;Venlo Tradeport;100,071;XXX;V;;1,441;2015-01-09;ProRail;1,441176
162063;--VERVALLEN--;544_1065AL_23.3;544;b;Breda;23,253;1065A;L;544;b;Breda;23,356;1065B;L;;0,103;2015-01-09;ProRail;0,102872
162064;--VERVALLEN--;544_1051BV_23.2;544;b;Breda;23,151;1051B;V;544;b;Breda;23,163;1057A;V;;0,012;2015-01-09;ProRail;0,012108
162065;--VERVALLEN--;127_327V_13.3;127;a;Roosendaal - Vlissingen;13,280;327;V;127;a;Roosendaal - Vlissingen;13,289;329A;V;;0,010;2015-01-09;ProRail;0,009501
162066;--VERVALLEN--;163_161BqV_43.6;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,621;161B;L+R;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,588;163A;L+R;q;0,034;2015-01-09;ProRail;0,033670
162067;--VERVALLEN--;163_923BqV_43.6;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,642;923B;L+R;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,610;931A;L+R;q;0,034;2015-01-09;ProRail;0,033669
162068;--VERVALLEN--;163_923BpV_43.6;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,642;923B;L+R;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,610;931A;L+R;p;0,034;2015-01-09;ProRail;0,033670
162069;--VERVALLEN--;163_927BpV_43.6;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,641;927B;L+R;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,609;933A;L+R;p;0,034;2015-01-09;ProRail;0,033671
162070;--VERVALLEN--;950_803BV_9.7;950;a;Barendrecht Vork - Rotterdam Maasvlakte;9,743;803B;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;10,618;819B;R;;0,879;2015-01-09;ProRail;0,879041
162071;--VERVALLEN--;950_817L_10.6;950;a;Barendrecht Vork - Rotterdam Maasvlakte;10,566;817;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;11,791;847B;R;;1,225;2015-01-09;ProRail;1,225275
162072;--VERVALLEN--;543_931R_45.6;543;c;Hengelo;45,619;931;R;543;c;Hengelo;45,759;SJ_931R;V;;0,155;2015-01-09;ProRail;0,154825
162292;--VERVALLEN--;555_297R_83.7;555;;Rotterdam Centraal;83,685;297;R;555;;Rotterdam Centraal;83,479;SJ_297R;V;;0,191;2015-01-09;ProRail;0,191058
162293;--VERVALLEN--;080_3259L_6.2;080;;Amsterdam Bijlmer - Nieuwersluis=Loenen;6,165;3259;L;080;;Amsterdam Bijlmer - Nieuwersluis=Loenen;6,728;3273;L;;0,564;2015-01-09;ProRail;0,564131
162294;--VERVALLEN--;513_133AR_26.1;513;a;Geldermalsen;26,107;133A;RE;513;a;Geldermalsen;26,190;SJ_133AR;V;;0,066;2015-01-09;ProRail;0,066263
162295;--VERVALLEN--;513_127AL_26.0;513;a;Geldermalsen;26,039;127A;L;513;a;Geldermalsen;26,221;135B;R;;0,183;2015-01-09;ProRail;0,182982
162296;--VERVALLEN--;924_935R_35.9;924;a;Kijfhoek;35,930;935;R;924;a;Kijfhoek;35,895;937;V;;0,037;2015-01-09;ProRail;0,037175
162297;--VERVALLEN--;924_339R_36.0;924;a;Kijfhoek;35,964;339;R;924;a;Kijfhoek;35,930;935;V;;0,036;2015-01-09;ProRail;0,035618
162298;--VERVALLEN--;545_917L_21.8;545;b;Roosendaal;21,798;917;L;545;b;Roosendaal;21,626;SJ_917L;V;;0,172;2015-01-09;ProRail;0,171569
162299;--VERVALLEN--;545_917R_21.8;545;b;Roosendaal;21,798;917;R;545;b;Roosendaal;21,771;918;V;;0,027;2015-01-09;ProRail;0,026772
162300;--VERVALLEN--;545_918L_21.8;545;b;Roosendaal;21,771;918;L;545;b;Roosendaal;21,626;SJ_918L;V;;0,144;2015-01-09;ProRail;0,144444
162301;--VERVALLEN--;545_918R_21.8;545;b;Roosendaal;21,771;918;R;545;b;Roosendaal;21,627;SJ_918R;V;;0,145;2015-01-09;ProRail;0,144746
162302;--VERVALLEN--;531_2551L_34.5;531;c;Utrecht Centraal;34,458;2551;L;531;c;Utrecht Centraal;34,567;2579;L;;0,114;2016-10-26;ProRail;0,113675
162303;--VERVALLEN--;801_950R_8.2;801;a;Moerdijk Industrieterrein;8,216;950;R;801;a;Moerdijk Industrieterrein;8,042;952;V;;0,175;2015-01-09;ProRail;0,174927
162304;--VERVALLEN--;801_950L_8.2;801;a;Moerdijk Industrieterrein;8,216;950;L;801;a;Moerdijk Industrieterrein;8,166;951;V;;0,050;2015-01-09;ProRail;0,049839
162305;--VERVALLEN--;801_951L_8.2;801;a;Moerdijk Industrieterrein;8,166;951;L;801;a;Moerdijk Industrieterrein;7,813;956;R;;0,357;2015-01-09;ProRail;0,356920
162306;--VERVALLEN--;801_951R_8.2;801;a;Moerdijk Industrieterrein;8,166;951;R;801;a;Moerdijk Industrieterrein;7,970;953;R;;0,198;2015-01-09;ProRail;0,198311
162307;--VERVALLEN--;801_953V_8.0;801;a;Moerdijk Industrieterrein;7,970;953;V;801;a;Moerdijk Industrieterrein;7,813;956;L;;0,158;2015-01-09;ProRail;0,158020
162308;--VERVALLEN--;801_959R_100.5;801;b;Moerdijk Industrieterrein;100,535;959;R;801;b;Moerdijk Industrieterrein;100,778;960;V;;0,242;2015-01-09;ProRail;0,242358
162509;--VERVALLEN--;550_101BR_26.0;550;;Leeuwarden;25,950;101B;R;550;;Leeuwarden;25,875;103;RE;;0,060;2015-01-09;ProRail;0,060001
162510;--VERVALLEN--;550_109AR_26.0;550;;Leeuwarden;25,958;109A;R;550;;Leeuwarden;26,254;SJ_109AR;V;;0,291;2015-01-09;ProRail;0,291051
162511;--VERVALLEN--;550_109AL_26.0;550;;Leeuwarden;25,958;109A;L;550;;Leeuwarden;26,020;109B;L;;0,064;2015-01-09;ProRail;0,063618
162512;--VERVALLEN--;550_155V_26.5;550;;Leeuwarden;26,492;155;V;550;;Leeuwarden;26,524;157;L;;0,033;2015-01-09;ProRail;0,032537
162513;--VERVALLEN--;009_25AL_165.8;009;;Meppel - Leeuwarden;165,806;25A;L;009;;Meppel - Leeuwarden;165,870;25B;LE;;0,048;2015-01-09;ProRail;0,047936
162514;--VERVALLEN--;201_925AqV_37.7;201;;Sauwerd - Delfzijl;37,709;925A;L+R;201;;Sauwerd - Delfzijl;37,742;925B;L+R;q;0,034;2015-01-09;ProRail;0,033563
162515;--VERVALLEN--;201_925ApV_37.7;201;;Sauwerd - Delfzijl;37,709;925A;L+R;201;;Sauwerd - Delfzijl;37,742;925B;L+R;p;0,034;2015-01-09;ProRail;0,033673
162516;--VERVALLEN--;201_925AL_37.7;201;;Sauwerd - Delfzijl;37,709;925A;LE;201;;Sauwerd - Delfzijl;38,090;SJ_925AL;V;;0,366;2015-01-09;ProRail;0,366477
162517;--VERVALLEN--;201_139BR_37.8;201;;Sauwerd - Delfzijl;37,803;139B;R;201;;Sauwerd - Delfzijl;37,777;928;V;;0,027;2015-01-09;ProRail;0,026521
162518;--VERVALLEN--;201_139BV_37.8;201;;Sauwerd - Delfzijl;37,803;139B;V;201;;Sauwerd - Delfzijl;38,058;930;R;;0,255;2015-01-09;ProRail;0,255158
162519;--VERVALLEN--;118_3V_89.1;118;;Geldermalsen - Dordrecht;89,099;3;V;118;;Geldermalsen - Dordrecht;90,588;1093;V;;1,488;2015-01-09;ProRail;1,487987
162520;--VERVALLEN--;046_203R_34.7;046;;Meteren Aansl. - s Hertogenbosch;34,665;203;R;046;;Meteren Aansl. - s Hertogenbosch;35,970;225B;L;;1,305;2015-01-09;ProRail;1,304879
162508;--VERVALLEN--;550_99BqV_25.9;550;;Leeuwarden;25,908;99B;L+R;550;;Leeuwarden;25,875;103;L+R;q;0,034;2015-01-09;ProRail;0,033729
159872;--VERVALLEN--;501_181AL_81.0;501;;Groningen;81,044;181A;L;552;b;Groningen Losplaats;82,458;225B;R;;1,413;2015-01-09;ProRail;1,413414
159873;--VERVALLEN--;501_181AR_81.0;501;;Groningen;81,044;181A;R;501;;Groningen;81,111;181B;R;;0,067;2015-01-09;ProRail;0,066744
159874;--VERVALLEN--;501_173BV_81.0;501;;Groningen;81,039;173B;V;501;;Groningen;81,044;181A;V;;0,005;2015-01-09;ProRail;0,004817
159875;--VERVALLEN--;116_1351BV_32.1;116;a;Dordrecht - Rotterdam Barendrecht;32,128;1351B;V;116;a;Dordrecht - Rotterdam Barendrecht;32,710;1355A;V;;0,583;2015-01-09;ProRail;0,583057
159876;--VERVALLEN--;116_2395BL_37.6;116;a;Dordrecht - Rotterdam Barendrecht;37,629;2395B;L;924;a;Kijfhoek;35,423;3569;L;;2,243;2015-01-09;ProRail;2,243188
159877;--VERVALLEN--;116_1345L_31.8;116;a;Dordrecht - Rotterdam Barendrecht;31,848;1345;L;116;a;Dordrecht - Rotterdam Barendrecht;31,919;1349A;V;;0,072;2015-01-09;ProRail;0,072085
159878;--VERVALLEN--;073_1119AL_1.3;073;;Den Helder - Heerhugowaard;1,301;1119A;L;073;;Den Helder - Heerhugowaard;1,567;SJ_1119AL;V;;0,496;2017-05-10;ProRail;0,495711
159879;--VERVALLEN--;478_1029L_0.3;478;a;Rotterdam Europoort 4;0,293;1029;L;478;a;Rotterdam Europoort 4;0,387;1033;V;;0,096;2017-05-09;ProRail;0,095689
159880;--VERVALLEN--;128_5AR_12.2;128;;Diemen Aansl. - Weesp Aansl.;12,162;5A;R;128;;Diemen Aansl. - Weesp Aansl.;12,293;5B;R;;0,132;2015-01-09;ProRail;0,132040
159881;--VERVALLEN--;128_5BV_12.3;128;;Diemen Aansl. - Weesp Aansl.;12,293;5B;V;128;;Diemen Aansl. - Weesp Aansl.;12,353;7B;R;;0,060;2015-01-09;ProRail;0,060100
159882;--VERVALLEN--;128_23AR_12.4;128;;Diemen Aansl. - Weesp Aansl.;12,429;23A;R;128;;Diemen Aansl. - Weesp Aansl.;12,531;23B;R;;0,103;2015-01-09;ProRail;0,102817
159883;--VERVALLEN--;663_3009AL_200.4;663;c;Rotterdam Barendrecht;200,446;3009A;L;663;c;Rotterdam Barendrecht;200,556;3009B;L;;0,110;2015-01-09;ProRail;0,110382
160086;--VERVALLEN--;017_317BV_24.1;017;;Amersfoort Aansl. - Hattemerbroek;24,080;317B;V;017;;Amersfoort Aansl. - Hattemerbroek;24,460;333A;V;;0,380;2015-01-09;ProRail;0,379500
160087;--VERVALLEN--;017_29AL_61.5;017;;Amersfoort Aansl. - Hattemerbroek;61,453;29A;L;017;;Amersfoort Aansl. - Hattemerbroek;62,128;31B;R;;0,674;2015-01-09;ProRail;0,674040
