ID;SPOORTAK_IDENTIFICATIE;RAILDEMPER_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
55;609_135AL_26.6;Clipped Tuned, type Corus 54E1;8,136;8,229;10-12-2020
56;609_135AL_26.6;Clipped Tuned, type Corus 54E1;7,956;8,109;10-12-2020
57;609_135AL_26.6;Clipped Tuned, type Corus 54E1;6,64;6,758;10-12-2020
58;609_135AL_26.6;Clipped Tuned, type Corus 54E1;5,853;6,126;10-12-2020
59;609_135AL_26.6;Clipped Tuned, type Corus 54E1;5,703;5,869;10-12-2020
60;609_135AL_26.6;Schrey & Veit, VICON-AMSA 5RQ;5,231;5,477;10-12-2020
61;609_135AL_26.6;Clipped Tuned, type Corus 54E1;5,147;5,288;10-12-2020
62;609_135AL_26.6;Clipped Tuned, type Corus 54E1;5,062;5,173;10-12-2020
63;609_135AL_26.6;Clipped Tuned, type Corus 54E1;2,226;2,358;10-12-2020
64;609_135BV_26.5;Clipped Tuned, type Corus 54E1;10,671;10,803;10-12-2020
65;609_135BV_26.5;Clipped Tuned, type Corus 54E1;10,3;10,478;10-12-2020
66;609_135BV_26.5;Clipped Tuned, type Corus 54E1;10,234;10,332;10-12-2020
67;609_135BV_26.5;Clipped Tuned, type Corus 54E1;8,593;8,76;10-12-2020
68;609_135BV_26.5;Clipped Tuned, type Corus 54E1;8,096;8,169;10-12-2020
69;609_135BV_26.5;Clipped Tuned, type Corus 54E1;8,034;8,129;10-12-2020
70;609_135BV_26.5;Clipped Tuned, type Corus 54E1;6,527;6,658;10-12-2020
71;609_135BV_26.5;Clipped Tuned, type Corus 54E1;5,751;6,026;10-12-2020
72;609_135BV_26.5;Clipped Tuned, type Corus 54E1;5,601;5,769;10-12-2020
73;609_135BV_26.5;Schrey & Veit, VICON-AMSA 5RQ;5,129;5,377;10-12-2020
74;609_135BV_26.5;Clipped Tuned, type Corus 54E1;5,048;5,188;10-12-2020
75;609_135BV_26.5;Clipped Tuned, type Corus 54E1;4,96;5,07;10-12-2020
76;609_135BV_26.5;Clipped Tuned, type Corus 54E1;2,124;2,258;10-12-2020
77;047_71R_52.2;Schrey & Veit, VICON-AMSA 5RQ;3,883;4,343;10-12-2020
78;602_221BV_77.4;Schrey & Veit, VICON-AMSA 5RQ;0,137;0,335;10-12-2020
79;602_221AR_77.3;Schrey & Veit, VICON-AMSA 5RQ;0,237;0,434;10-12-2020
80;503_189L_40.9;Clipped Tuned, type Corus 54E1;2,535;2,567;10-12-2020
81;503_189L_40.9;Clipped Tuned, type Corus 54E1;2,94;3,016;10-12-2020
82;503_189L_40.9;Clipped Tuned, type Corus 54E1;6,306;6,394;10-12-2020
83;503_189L_40.9;Clipped Tuned, type Corus 54E1;6,42;6,707;10-12-2020
84;503_189L_40.9;Clipped Tuned, type Corus 54E1;6,93;7,043;10-12-2020
85;503_189L_40.9;Clipped Tuned, type Corus 54E1;8,365;8,494;10-12-2020
86;503_189L_40.9;Clipped Tuned, type Corus 54E1;10,556;10,686;10-12-2020
87;503_189L_40.9;Clipped Tuned, type Corus 54E1;13,843;13,968;10-12-2020
88;503_189L_40.9;Schrey & Veit, VICON-AMSA 5RQ;15,118;16,081;10-12-2020
89;503_189L_40.9;Clipped Tuned, type Corus 54E1;16,267;16,287;10-12-2020
90;503_189L_40.9;Clipped Tuned, type Corus 54E1;16,29;16,319;10-12-2020
91;503_189L_40.9;Schrey & Veit, VICON-AMSA 54VS;16,499;17,069;10-12-2020
92;503_189L_40.9;Clipped Tuned, type Corus 54E1;17,219;17,244;10-12-2020
93;503_189L_40.9;Clipped Tuned, type Corus 54E1;17,244;17,26;10-12-2020
94;503_189L_40.9;Clipped Tuned, type Corus 54E1;17,913;17,92;10-12-2020
95;503_189L_40.9;Clipped Tuned, type Corus 54E1;17,992;18,096;10-12-2020
96;503_189L_40.9;Clipped Tuned, type Corus 54E1;19,07;19,237;10-12-2020
97;503_189L_40.9;Schrey & Veit, VICON-AMSA 54VS;22,051;22,936;10-12-2020
98;503_189L_40.9;Schrey & Veit, VICON-AMSA 54VS;22,936;23,31;10-12-2020
99;503_191L_40.9;Clipped Tuned, type Corus 54E1;2,59;2,612;10-12-2020
100;503_191L_40.9;Clipped Tuned, type Corus 54E1;2,935;3,007;10-12-2020
101;503_191L_40.9;Clipped Tuned, type Corus 54E1;6,297;6,386;10-12-2020
102;503_191L_40.9;Clipped Tuned, type Corus 54E1;6,412;6,698;10-12-2020
103;503_191L_40.9;Clipped Tuned, type Corus 54E1;8,355;8,602;10-12-2020
104;503_191L_40.9;Clipped Tuned, type Corus 54E1;8,678;8,797;10-12-2020
105;503_191L_40.9;Clipped Tuned, type Corus 54E1;10,547;10,677;10-12-2020
106;503_191L_40.9;Schrey & Veit, VICON-AMSA 5RQ;15,109;16,041;10-12-2020
107;503_191L_40.9;Clipped Tuned, type Corus 54E1;16,258;16,279;10-12-2020
108;503_191L_40.9;Clipped Tuned, type Corus 54E1;16,282;16,31;10-12-2020
109;503_191L_40.9;Schrey & Veit, VICON-AMSA 5RQ;16,49;16,532;10-12-2020
110;503_191L_40.9;Schrey & Veit, VICON-AMSA 54VS;16,532;17,06;10-12-2020
111;503_191L_40.9;Clipped Tuned, type Corus 54E1;17,21;17,234;10-12-2020
112;503_191L_40.9;Clipped Tuned, type Corus 54E1;17,234;17,251;10-12-2020
113;503_191L_40.9;Clipped Tuned, type Corus 54E1;17,251;17,38;10-12-2020
114;503_191L_40.9;Clipped Tuned, type Corus 54E1;17,904;17,908;10-12-2020
115;503_191L_40.9;Clipped Tuned, type Corus 54E1;17,933;17,942;10-12-2020
116;503_191L_40.9;Clipped Tuned, type Corus 54E1;17,976;18,087;10-12-2020
117;503_191L_40.9;Clipped Tuned, type Corus 54E1;19,061;19,228;10-12-2020
118;503_191L_40.9;Clipped Tuned, type Corus 54E1;19,419;19,552;10-12-2020
119;503_191L_40.9;Schrey & Veit, VICON-AMSA 54VS;22,042;22,928;10-12-2020
120;503_191L_40.9;Schrey & Veit, VICON-AMSA 54VS;22,928;23,338;10-12-2020
121;605_3AL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,027;0,105;10-12-2020
122;605_3AL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,105;0,106;10-12-2020
123;605_3AL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,106;0,372;10-12-2020
124;605_3AL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,372;0,381;10-12-2020
125;605_3AL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,381;0,516;10-12-2020
126;605_1BL_33.4;Schrey & Veit, VICON-AMSA 5RQ;5,905;6,142;10-12-2020
127;605_1BL_33.4;Clipped Tuned, type Corus 54E1;1,323;1,522;10-12-2020
128;605_1BL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,802;1,104;10-12-2020
129;605_1BL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,215;0,804;10-12-2020
130;605_3BL_33.5;Schrey & Veit, VICON-AMSA 5RQ;6,002;6,233;10-12-2020
131;605_3BL_33.5;Clipped Tuned, type Corus 54E1;4,91;4,92;10-12-2020
132;605_3BL_33.5;Clipped Tuned, type Corus 54E1;4,806;4,884;10-12-2020
133;605_3BL_33.5;Clipped Tuned, type Corus 54E1;3,661;3,769;10-12-2020
134;605_3BL_33.5;Clipped Tuned, type Corus 54E1;1,416;1,613;10-12-2020
135;605_3BL_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,892;1,198;10-12-2020
136;605_3BL_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,308;0,892;10-12-2020
137;605_3BV_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,037;0,047;10-12-2020
138;605_3BV_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,047;0,171;10-12-2020
139;605_3BV_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,171;0,305;10-12-2020
140;605_3BV_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,305;0,345;10-12-2020
141;605_3BV_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,375;0,399;10-12-2020
142;605_3BV_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,399;0,456;10-12-2020
143;605_25BV_34.1;Schrey & Veit, VICON-AMSA 5RQ;0;0,053;10-12-2020
144;620_97BV_42.7;Schrey & Veit, VICON-AMSA 5RQ;5,084;5,384;10-12-2020
145;620_97BV_42.7;Schrey & Veit, VICON-AMSA 5RQ;5,834;6,226;10-12-2020
146;084_7BV_9.5;Schrey & Veit, VICON-AMSA 5RQ;0;0,04;10-12-2020
147;084_7BV_9.5;Schrey & Veit, VICON-AMSA 5RQ;0,04;0,393;10-12-2020
148;084_7AR_9.4;Schrey & Veit, VICON-AMSA 5RQ;0,027;0,108;10-12-2020
149;084_7AR_9.4;Schrey & Veit, VICON-AMSA 5RQ;0,108;0,389;10-12-2020
150;532_1061BR_12.0;Schrey & Veit, VICON-AMSA 5RQ;2,045;2,264;10-12-2020
151;532_1061BR_12.0;Schrey & Veit, VICON-AMSA 5RQ;2,014;2,035;10-12-2020
152;101_1063L_12.3;Schrey & Veit, VICON-AMSA 5RQ;2,329;2,551;10-12-2020
153;101_1063L_12.3;Schrey & Veit, VICON-AMSA 5RQ;2,295;2,325;10-12-2020
154;101_1067BR_12.3;Schrey & Veit, VICON-AMSA 5RQ;2,33;2,551;10-12-2020
155;101_1067BR_12.3;Schrey & Veit, VICON-AMSA 5RQ;2,296;2,326;10-12-2020
156;532_1037R_11.2;Schrey & Veit, VICON-AMSA 5RQ;1,295;1,517;10-12-2020
157;532_1037R_11.2;Schrey & Veit, VICON-AMSA 5RQ;1,259;1,294;10-12-2020
158;117_1AV_15.4;Schrey & Veit, VICON-AMSA 5RQ;3,066;3,482;10-12-2020
159;117_1BL_15.5;Schrey & Veit, VICON-AMSA 5RQ;3,173;3,585;10-12-2020
160;035_145BV_53.0;Schrey & Veit, VICON-AMSA 5RQ;2,995;3,45;10-12-2020
161;035_145AR_52.9;Schrey & Veit, VICON-AMSA 5RQ;3,054;3,509;10-12-2020
162;605_25BV_34.1;Schrey & Veit, VICON-AMSA 5RQ;0,084;3,084;10-12-2020
163;020_5V_60.3;Schrey & Veit, VICON-AMSA 5RQ;4,669;5,028;10-12-2020
164;612_7BL_60.6;Schrey & Veit, VICON-AMSA 5RQ;4,959;5,344;10-12-2020
165;507_231AV_93.6;Clipped Tuned, type Corus 54E1;1,032;1,098;10-12-2020
166;507_231AV_93.6;Clipped Tuned, type Corus 54E1;0,95;1,034;10-12-2020
167;507_231AV_93.6;Schrey & Veit, VICON-AMSA 5RQ;0,444;0,952;10-12-2020
168;507_231AV_93.6;Clipped Tuned, type Corus 54E1;0,05;0,446;10-12-2020
169;507_231BL_93.6;Schrey & Veit, VICON-AMSA 5RQ;0,515;1,016;10-12-2020
170;047_41L_42.5;Clipped Tuned, type Corus 54E1;0,128;0,273;10-12-2020
171;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;10,288;10,472;10-12-2020
172;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;9,832;10,298;10-12-2020
173;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;9,112;9,842;10-12-2020
174;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;8,852;9,097;10-12-2020
175;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;8,392;8,732;10-12-2020
176;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;8,384;8,402;10-12-2020
177;618_273BV_49.5;Schrey & Veit, VICON-AMSA 54VS;8,113;8,37;10-12-2020
178;618_273BV_49.5;Schrey & Veit, VICON-AMSA 54VS;7,691;7,762;10-12-2020
179;618_273BV_49.5;Schrey & Veit, VICON-AMSA 54VS;7,672;7,693;10-12-2020
180;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;5,682;7,352;10-12-2020
181;618_273BV_49.5;Schrey & Veit, VICON-AMSA 5RQ;2,312;2,972;10-12-2020
182;618_273BV_49.5;Clipped Tuned, type Corus 54E1;0,782;1,199;10-12-2020
183;605_25AL_34.1;Schrey & Veit, VICON-AMSA 5RQ;0,063;0,143;10-12-2020
184;605_25AL_34.1;Schrey & Veit, VICON-AMSA 5RQ;0,143;0,24;10-12-2020
185;605_25AL_34.1;Schrey & Veit, VICON-AMSA 5RQ;0,24;1,228;10-12-2020
186;078_207R_64.9;Schrey & Veit, VICON-AMSA 5RQ;0,372;0,601;10-12-2020
187;078_207R_64.9;Schrey & Veit, VICON-AMSA 5RQ;0,601;1,003;10-12-2020
188;078_209L_64.9;Schrey & Veit, VICON-AMSA 5RQ;0,368;0,596;10-12-2020
189;078_209L_64.9;Schrey & Veit, VICON-AMSA 5RQ;0,596;0,731;10-12-2020
190;078_227V_65.7;Schrey & Veit, VICON-AMSA 5RQ;0;0,285;10-12-2020
191;078_227V_65.7;Schrey & Veit, VICON-AMSA 5RQ;0,285;0,324;10-12-2020
192;078_231AL_66.0;Schrey & Veit, VICON-AMSA 5RQ;0,032;0,513;10-12-2020
193;078_231BV_66.0;Schrey & Veit, VICON-AMSA 5RQ;0,003;0,452;10-12-2020
194;017_27R_61.4;Clipped Tuned, type Corus 54E1;0,028;0,381;10-12-2020
195;017_27R_61.4;Clipped Tuned, type Corus 54E1;0,381;0,656;10-12-2020
196;050_463AR_4.2;Clipped Tuned, type Corus 54E1;2,175;2,465;10-12-2020
197;050_463AR_4.2;Clipped Tuned, type Corus 54E1;2,733;3,205;10-12-2020
198;587_481R_7.0;Clipped Tuned, type Corus 54E1;0,032;0,09;10-12-2020
199;587_481R_7.0;Clipped Tuned, type Corus 54E1;0,09;0,462;10-12-2020
200;050_465R_4.3;Clipped Tuned, type Corus 54E1;1,906;1,935;10-12-2020
201;050_465R_4.3;Clipped Tuned, type Corus 54E1;1,935;2,096;10-12-2020
202;050_465R_4.3;Clipped Tuned, type Corus 54E1;2,097;2,167;10-12-2020
203;614_2123V_47.5;Schrey & Veit, VICON-AMSA 54VS;0,046;0,297;10-12-2020
204;046_255BV_41.6;Schrey & Veit, VICON-AMSA 54VS;4,251;5,051;10-12-2020
205;614_2131V_47.6;Schrey & Veit, VICON-AMSA 54VS;0,035;0,267;10-12-2020
206;614_2129R_47.5;Schrey & Veit, VICON-AMSA 54VS;0,073;0,096;10-12-2020
207;614_2129R_47.5;Schrey & Veit, VICON-AMSA 54VS;0,096;0,331;10-12-2020
208;614_2127V_47.5;Schrey & Veit, VICON-AMSA 54VS;0,037;0,29;10-12-2020
209;161_2221V_9.4;Glued Tuned, type Corus 54E1;8,196;8,218;10-12-2020
210;161_2221V_9.4;Glued Tuned, type Corus 54E1;8,218;9,116;10-12-2020
211;161_2221V_9.4;Glued Tuned, type Corus 54E1;9,116;9,562;10-12-2020
212;161_2221V_9.4;Glued Tuned, type Corus 54E1;9,562;10,459;10-12-2020
213;161_2221V_9.4;Glued Tuned, type Corus 54E1;10,459;10,479;10-12-2020
214;161_2221V_9.4;Glued Tuned, type Corus 54E1;10,479;10,76;10-12-2020
215;161_2223V_9.4;Schrey & Veit, VICON-AMSA 54VS;0,002;0,047;10-12-2020
216;161_2223V_9.4;Schrey & Veit, VICON-AMSA 54VS;0,047;0,318;10-12-2020
217;161_2223V_9.4;Schrey & Veit, VICON-AMSA 54VS;0,318;1,357;10-12-2020
218;161_2223V_9.4;Schrey & Veit, VICON-AMSA 54VS;1,357;1,377;10-12-2020
219;161_2223V_9.4;Schrey & Veit, VICON-AMSA 54VS;1,377;2,673;10-12-2020
220;161_2223V_9.4;Schrey & Veit, VICON-AMSA 54VS;2,673;2,926;10-12-2020
221;161_2223V_9.4;Schrey & Veit, VICON-AMSA 54VS;2,926;4,466;10-12-2020
222;161_2223V_9.4;Schrey & Veit, VICON-AMSA 54VS;4,466;4,711;10-12-2020
223;161_2223V_9.4;Schrey & Veit, VICON-AMSA 54VS;4,711;6,227;10-12-2020
224;161_2223V_9.4;Schrey & Veit, VICON-AMSA 54VS;6,227;6,474;10-12-2020
225;161_2223V_9.4;Schrey & Veit, VICON-AMSA 54VS;6,474;7,771;10-12-2020
226;161_2223V_9.4;Schrey & Veit, VICON-AMSA 54VS;7,771;8,196;10-12-2020
227;161_2223V_9.4;Clipped Tuned, type Corus 54E1;8,196;8,217;10-12-2020
228;161_2223V_9.4;Clipped Tuned, type Corus 54E1;8,217;9,115;10-12-2020
229;161_2223V_9.4;Clipped Tuned, type Corus 54E1;9,115;9,561;10-12-2020
230;161_2223V_9.4;Clipped Tuned, type Corus 54E1;9,561;10,459;10-12-2020
231;161_2223V_9.4;Clipped Tuned, type Corus 54E1;10,459;10,479;10-12-2020
232;161_2223V_9.4;Clipped Tuned, type Corus 54E1;10,479;10,705;10-12-2020
233;161_2519R_20.4;Clipped Tuned, type Corus 54E1;0,091;0,116;10-12-2020
234;161_2519R_20.4;Clipped Tuned, type Corus 54E1;0,116;0,208;10-12-2020
235;161_2521L_20.4;Clipped Tuned, type Corus 54E1;0,091;0,116;10-12-2020
236;161_2521L_20.4;Clipped Tuned, type Corus 54E1;0,116;0,208;10-12-2020
237;161_2539L_21.2;Clipped Tuned, type Corus 54E1;0,1;0,272;10-12-2020
238;161_2539L_21.2;Clipped Tuned, type Corus 54E1;0,272;0,292;10-12-2020
239;161_2539L_21.2;Clipped Tuned, type Corus 54E1;0,292;0,55;10-12-2020
240;161_2539L_21.2;Schrey & Veit, VICON-AMSA 54VS;0,55;1,28;10-12-2020
241;161_2539L_21.2;Schrey & Veit, VICON-AMSA 54VS;1,28;1,62;10-12-2020
242;161_2539L_21.2;Schrey & Veit, VICON-AMSA 54VS;1,62;2,6;10-12-2020
243;161_2539L_21.2;Schrey & Veit, VICON-AMSA 54VS;2,6;3,113;10-12-2020
244;161_2539L_21.2;Schrey & Veit, VICON-AMSA 54VS;3,113;4,051;10-12-2020
245;161_2539L_21.2;Schrey & Veit, VICON-AMSA 54VS;4,051;4,692;10-12-2020
246;161_2539L_21.2;Schrey & Veit, VICON-AMSA 54VS;4,692;5,5;10-12-2020
247;161_2539L_21.2;Schrey & Veit, VICON-AMSA 54VS;5,5;6,271;10-12-2020
248;161_2539L_21.2;Schrey & Veit, VICON-AMSA 54VS;6,271;6,853;10-12-2020
249;161_2539L_21.2;Schrey & Veit, VICON-AMSA 54VS;6,853;7,752;10-12-2020
250;161_2539L_21.2;Schrey & Veit, VICON-AMSA 54VS;7,752;8,301;10-12-2020
251;161_2539L_21.2;Schrey & Veit, VICON-AMSA 54VS;8,301;9,682;10-12-2020
252;161_2539L_21.2;Schrey & Veit, VICON-AMSA 54VS;9,682;9,898;10-12-2020
253;161_2539L_21.2;Clipped Tuned, type Corus 54E1;9,898;10,1;10-12-2020
254;161_2541V_21.3;Clipped Tuned, type Corus 54E1;0,002;0,166;10-12-2020
255;161_2541V_21.3;Clipped Tuned, type Corus 54E1;0,166;0,186;10-12-2020
256;161_2541V_21.3;Clipped Tuned, type Corus 54E1;0,186;0,444;10-12-2020
257;161_2541V_21.3;Clipped Tuned, type Corus 54E1;9,792;9,994;10-12-2020
258;161_2675L_31.7;Clipped Tuned, type Corus 54E1;1,155;1,255;10-12-2020
259;603_179AL_3.9;Clipped Tuned, type Corus 54E1;0,344;0,401;10-12-2020
260;038_285AL_95.9;Schrey & Veit, VICON-AMSA 54VS;3,272;3,356;10-12-2020
261;038_285AL_95.9;Schrey & Veit, VICON-AMSA 54VS;3,494;3,584;10-12-2020
262;038_285AL_95.9;Schrey & Veit, VICON-AMSA 54VS;4,352;4,606;10-12-2020
263;038_285AL_95.9;Schrey & Veit, VICON-AMSA 54VS;5,964;6,052;10-12-2020
264;038_285AL_95.9;Schrey & Veit, VICON-AMSA 54VS;6,236;6,317;10-12-2020
265;038_285AL_95.9;Schrey & Veit, VICON-AMSA 54VS;7,162;8,074;10-12-2020
266;038_285BV_96.0;Schrey & Veit, VICON-AMSA 54VS;3,17;3,254;10-12-2020
267;038_285BV_96.0;Schrey & Veit, VICON-AMSA 54VS;3,392;3,482;10-12-2020
268;038_285BV_96.0;Schrey & Veit, VICON-AMSA 54VS;4,25;4,504;10-12-2020
269;038_285BV_96.0;Schrey & Veit, VICON-AMSA 54VS;5,862;5,95;10-12-2020
270;038_285BV_96.0;Schrey & Veit, VICON-AMSA 54VS;6,134;6,215;10-12-2020
271;038_285BV_96.0;Schrey & Veit, VICON-AMSA 54VS;7,06;7,972;10-12-2020
272;085_215BV_19.9;Schrey & Veit, VICON-AMSA 5RQ;6,668;6,787;10-12-2020
273;085_215BV_19.9;Schrey & Veit, VICON-AMSA 5RQ;7,102;7,277;10-12-2020
274;085_215BV_19.9;Schrey & Veit, VICON-AMSA 5RQ;7,697;8,076;10-12-2020
275;085_215BV_19.9;Schrey & Veit, VICON-AMSA 5RQ;8,342;9,016;10-12-2020
276;085_215BV_19.9;Schrey & Veit, VICON-AMSA 5RQ;10,339;10,569;10-12-2020
277;057_43R_11.2;Clipped Tuned, type Corus 54E1;8,899;9,226;10-12-2020
278;057_43R_11.2;Schrey & Veit, VICON-AMSA 54VS;8,028;8,848;10-12-2020
279;057_43R_11.2;Schrey & Veit, VICON-AMSA 54VS;7,727;7,978;10-12-2020
280;057_43R_11.2;Clipped Tuned, type Corus 54E1;6,173;6,476;10-12-2020
281;027_945V_148.6;Glued Tuned, type Corus 54E1;0;0,021;10-12-2020
282;027_945V_148.6;Clipped Tuned, type Corus 54E1;0,021;0,023;10-12-2020
283;027_945V_148.6;Clipped Tuned, type Corus 54E1;0,023;0,489;10-12-2020
284;027_945V_148.6;Clipped Tuned, type Corus 54E1;0,489;0,579;10-12-2020
285;027_957AR_149.2;Clipped Tuned, type Corus 54E1;0,047;0,292;10-12-2020
286;027_931R_147.6;Clipped Tuned, type Corus 54E1;0,064;0,074;10-12-2020
287;027_931R_147.6;Glued Tuned, type Corus 54E1;0,048;0,063;10-12-2020
288;589_969L_149.5;Schrey & Veit, VICON-AMSA 5RQ;0,45;1,646;10-12-2020
289;027_955BV_149.2;Glued Tuned, type Corus 54E1;0;0,018;10-12-2020
290;027_955BV_149.2;Clipped Tuned, type Corus 54E1;0,018;0,318;10-12-2020
291;027_955AR_149.1;Clipped Tuned, type Corus 54E1;0,047;0,276;10-12-2020
292;027_943BV_148.6;Glued Tuned, type Corus 54E1;0;0,025;10-12-2020
293;027_943BV_148.6;Glued Tuned, type Corus 54E1;0,025;0,429;10-12-2020
294;027_943BV_148.6;Glued Tuned, type Corus 54E1;0,429;0,452;10-12-2020
