ID;OBJECTTYPE;SPOORTAK_IDENTIFICATIE;GEOCODE_BEGIN;SUBCODE_BEGIN;NAAM_GEOCODE_BEGIN;KM_BEGIN;NR_BEGIN;KANTCODE_BEGIN;GEOCODE_EIND;SUBCODE_EIND;NAAM_GEOCODE_EIND;KM_EIND;NR_EIND;KANTCODE_EIND;NR_SUB;LENGTE;OBEGINTIJD;BEHEERDER;LENGTE_GEOM
381325;--VERVALLEN--;545_983L_22.9;545;b;Roosendaal;22,941;983;L;545;b;Roosendaal;22,885;984;L;;0,056;2015-01-09;ProRail;0,055885
381326;--VERVALLEN--;116_2255R_209.7;116;c;Dordrecht - Rotterdam Barendrecht;209,712;2255;R;121;b;Breda - Lage Zwaluwe;233,142;2353;L;;23,435;2016-02-26;ProRail;23,43478
381327;--VERVALLEN--;046_251AL_41.3;046;;Meteren Aansl. - s Hertogenbosch;41,295;251A;L;046;;Meteren Aansl. - s Hertogenbosch;41,574;255B;R;;0,278;2015-01-09;ProRail;0,278281
381328;--VERVALLEN--;046_255AL_41.4;046;;Meteren Aansl. - s Hertogenbosch;41,444;255A;L;046;;Meteren Aansl. - s Hertogenbosch;41,574;255B;L;;0,13;2015-01-09;ProRail;0,13026
381329;--VERVALLEN--;802_802L_100.7;802;;Utrecht Industrieterrein Lage Weide;100,728;802;L;802;;Utrecht Industrieterrein Lage Weide;101,319;804;L;;0,591;2015-01-09;ProRail;0,59126
381330;--VERVALLEN--;802_804V_101.3;802;;Utrecht Industrieterrein Lage Weide;101,319;804;V;802;;Utrecht Industrieterrein Lage Weide;101,345;805;L;;0,026;2015-01-09;ProRail;0,026379
381331;--VERVALLEN--;802_805V_101.3;802;;Utrecht Industrieterrein Lage Weide;101,345;805;V;802;;Utrecht Industrieterrein Lage Weide;101,391;807;R;;0,045;2015-01-09;ProRail;0,045427
381332;--VERVALLEN--;119_121AR_21.3;119;a;Lage Zwaluwe - Dordrecht;21,348;121A;R;119;a;Lage Zwaluwe - Dordrecht;21,194;123B;L;;0,155;2015-01-09;ProRail;0,15456
381333;--VERVALLEN--;305_1L_14.8;305;;Stadskanaal Hoofdstation - Zuidbroek;14,803;1;L;305;;Stadskanaal Hoofdstation - Zuidbroek;15,303;15;R;;0,5;2015-01-09;ProRail;0,499775
381334;--VERVALLEN--;200_185V_13.1;200;;Winsum - Roodeschool;13,115;185;V;200;;Winsum - Roodeschool;15,805;195;V;;2,694;2015-01-09;ProRail;2,693888
381335;--VERVALLEN--;200_233R_26.7;200;;Winsum - Roodeschool;26,659;233;R;200;;Winsum - Roodeschool;26,883;SJ_233R;V;;0,225;2015-01-09;ProRail;0,224768
381336;--VERVALLEN--;545_225AL_23.7;545;b;Roosendaal;23,738;225A;LE;545;b;Roosendaal;23,808;225B;LE;;0,036;2015-01-09;ProRail;0,036255
381337;--VERVALLEN--;011_807L_68.3;011;;Assen - Haren;68,265;807;L;011;;Assen - Haren;68,688;822;L;;0,438;2015-01-09;ProRail;0,437534
381338;--VERVALLEN--;049_9L_25.8;049;;Nijmegen - Beugen;25,848;9;L;049;;Nijmegen - Beugen;25,907;11;L;;0,059;2015-01-09;ProRail;0,059367
381339;--VERVALLEN--;049_11V_25.9;049;;Nijmegen - Beugen;25,907;11;V;049;;Nijmegen - Beugen;26,893;25;R;;0,989;2015-01-09;ProRail;0,989059
381510;--VERVALLEN--;539_49BV_79.4;539;;Schiedam Centrum;79,356;49B;V;540;d;Rotterdam Westelijke Splitsing;81,497;151B;L;;2,157;2015-01-09;ProRail;2,157153
381511;--VERVALLEN--;539_53AL_79.1;539;;Schiedam Centrum;79,116;53A;L;539;;Schiedam Centrum;79,182;53B;LE;;0,05;2015-01-09;ProRail;0,050265
381512;--VERVALLEN--;107_183BV_19.4;107;;Moordrecht Aansl. - Den Haag Binckhorst;19,351;183B;V;107;;Moordrecht Aansl. - Den Haag Binckhorst;20,06;195;R;;0,706;2015-01-09;ProRail;0,706435
381513;--VERVALLEN--;564_1323L_23.6;564;b;Den Haag Binckhorst;23,571;1323;L;564;b;Den Haag Binckhorst;23,613;1325;V;;0,042;2015-01-09;ProRail;0,041594
381514;--VERVALLEN--;564_1315R_23.5;564;b;Den Haag Binckhorst;23,52;1315;RE;564;b;Den Haag Binckhorst;23,571;1323;V;;0,034;2015-01-09;ProRail;0,034128
381515;--VERVALLEN--;801_928R_300.9;801;d;Moerdijk Industrieterrein;300,938;928;R;801;d;Moerdijk Industrieterrein;301,076;934;V;;0,138;2015-01-09;ProRail;0,137583
381516;--VERVALLEN--;550_982V_25.6;550;;Leeuwarden;25,583;982;V;550;;Leeuwarden;25,639;TI_982V;V;;0,056;2015-01-09;ProRail;0,055726
381517;--VERVALLEN--;107_903L_22.9;107;;Moordrecht Aansl. - Den Haag Binckhorst;22,931;903;L;564;b;Den Haag Binckhorst;23,513;1307;LE;;0,568;2015-01-09;ProRail;0,568332
381518;--VERVALLEN--;166_2147L_135.2;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;135,209;2147;L;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;135,804;2155;R;;0,595;2015-01-09;ProRail;0,594614
381519;--VERVALLEN--;166_2147R_135.2;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;135,209;2147;R;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;135,456;2149;R;;0,247;2015-01-09;ProRail;0,246755
381520;--VERVALLEN--;166_2149V_135.5;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;135,456;2149;V;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;135,557;2153;V;;0,101;2015-01-09;ProRail;0,101113
381521;--VERVALLEN--;924_12-18V_35.4;924;a;Kijfhoek;35,358;12-18;V;924;a;Kijfhoek;35,435;12-26;L;;0,078;2015-01-09;ProRail;0,078303
381522;--VERVALLEN--;924_347AR_36.0;924;a;Kijfhoek;36,015;347A;RE;924;a;Kijfhoek;36,217;351B;LE;;0,17;2015-01-09;ProRail;0,169765
379171;--VERVALLEN--;544_1071BR_0.2;544;a;Breda;0,246;1071B;R;544;a;Breda;0,145;1073;R;;0,102;2015-01-09;ProRail;0,101729
379172;--VERVALLEN--;544_1071BV_0.2;544;a;Breda;0,246;1071B;V;544;a;Breda;1,071;1119B;R;;0,823;2015-01-09;ProRail;0,8228
379173;--VERVALLEN--;517_153AR_69.9;517;b;Venlo;69,853;153A;R;517;b;Venlo;69,915;153B;R;;0,064;2015-01-09;ProRail;0,064114
379174;--VERVALLEN--;517_159L_69.9;517;b;Venlo;69,895;159;L;517;a;Venlo;0,14;201B;L;;0,193;2015-01-09;ProRail;0,193427
379175;--VERVALLEN--;517_157BR_70.0;517;b;Venlo;69,95;157B;R;517;b;Venlo;69,895;159;R;;0,062;2015-01-09;ProRail;0,061761
379176;--VERVALLEN--;517_155BqV_69.9;517;b;Venlo;69,92;155B;L+R;517;b;Venlo;69,888;157A;L+R;q;0,034;2015-01-09;ProRail;0,033998
379177;--VERVALLEN--;517_155AL_69.9;517;b;Venlo;69,853;155A;L;517;b;Venlo;69,92;155B;LE;;0,052;2015-01-09;ProRail;0,052198
379178;--VERVALLEN--;087_119BV_16.7;087;;Weesp Aansl. - Hilversum;16,709;119B;V;087;;Weesp Aansl. - Hilversum;24,059;1321;V;;7,281;2019-08-19;ProRail;7,281261
379179;--VERVALLEN--;516_287BV_2.5;516;a;Blerick;2,471;287B;V;055;;Blerick - Eindhoven;8,23;339;R;;5,761;2019-06-05;ProRail;5,760622
379180;--VERVALLEN--;501_27R_80.2;501;;Groningen;80,156;27;R;501;;Groningen;80,197;29;V;;0,041;2015-01-09;ProRail;0,040588
379181;--VERVALLEN--;501_27L_80.2;501;;Groningen;80,156;27;L;501;;Groningen;80,392;SJ_27L;V;;0,237;2015-01-09;ProRail;0,236941
379182;--VERVALLEN--;501_21R_80.1;501;;Groningen;80,114;21;R;501;;Groningen;80,156;27;V;;0,041;2015-01-09;ProRail;0,041438
379183;--VERVALLEN--;501_19AR_80.1;501;;Groningen;80,114;19A;R;501;;Groningen;80,18;19B;RE;;0,048;2015-01-09;ProRail;0,047775
379184;--VERVALLEN--;501_19BpV_80.2;501;;Groningen;80,18;19B;L+R;501;;Groningen;80,146;25;L+R;p;0,034;2015-01-09;ProRail;0,033671
379391;--VERVALLEN--;011_14R_67.9;011;;Assen - Haren;67,944;14;R;011;;Assen - Haren;68,6;31;L;;0,663;2015-01-09;ProRail;0,66337
379392;--VERVALLEN--;080_3427V_11.3;080;;Amsterdam Bijlmer - Nieuwersluis=Loenen;11,257;3427;V;097;;Nieuwersluis=Loenen - Breukelen;21,855;3607;V;;10,598;2015-01-09;ProRail;10,598161
379393;--VERVALLEN--;620_79AL_42.2;620;;Alkmaar;42,237;79A;LE;620;;Alkmaar;42,304;81B;RE;;0,036;2015-01-09;ProRail;0,036264
379394;--VERVALLEN--;001_1145L_15.3;001;a;Harlingen Haven - Leeuwarden;15,339;1145;L;001;a;Harlingen Haven - Leeuwarden;15,875;1149;R;;0,537;2015-01-09;ProRail;0,536682
379395;--VERVALLEN--;517_75L_69.3;517;b;Venlo;69,34;75;L;517;a;Venlo;0,107;187;R;;0,698;2015-01-09;ProRail;0,697748
379396;--VERVALLEN--;479_1859L_312.5;479;a;Maasvlakte 2;312,49;1859;L;479;a;Maasvlakte 2;313,427;TI_1859L;V;;0,937;2015-01-09;ProRail;0,93731
379397;--VERVALLEN--;479_1853R_312.4;479;a;Maasvlakte 2;312,421;1853;R;479;a;Maasvlakte 2;312,49;1859;V;;0,069;2015-01-09;ProRail;0,068887
379398;--VERVALLEN--;479_1859R_312.5;479;a;Maasvlakte 2;312,49;1859;R;479;a;Maasvlakte 2;312,53;1861;V;;0,041;2015-01-09;ProRail;0,040801
379399;--VERVALLEN--;803_53AR_103.3;803;h;Delfzijl Stamlijn Havenschap;103,254;53A;RE;803;h;Delfzijl Stamlijn Havenschap;103,319;54;R;;0,049;2015-01-09;ProRail;0,049017
379400;--VERVALLEN--;517_229AR_0.4;517;a;Venlo;0,416;229A;R;517;a;Venlo;0,499;229B;R;;0,083;2015-01-09;ProRail;0,082975
379623;--VERVALLEN--;144_1509V_151.7;144;a;Duivendrecht - Amsterdam Riekerpolder;151,748;1509;V;080;;Amsterdam Bijlmer - Nieuwersluis=Loenen;6,139;3257;R;;2,952;2016-12-05;ProRail;2,952435
379624;--VERVALLEN--;027_957AR_149.2;027;;Diemen - Duivendrecht;149,208;957A;R;589;c;Duivendrecht;149,645;971B;L;;0,437;2015-01-09;ProRail;0,436642
379625;--VERVALLEN--;514_31L_17.6;514;a;Nijmegen;17,583;31;L;514;a;Nijmegen;17,874;SJ_31L;V;;0,288;2015-01-09;ProRail;0,287668
379626;--VERVALLEN--;950_333pV_17.4;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,35;333;L+R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,317;335A;L+R;p;0,034;2015-01-09;ProRail;0,033619
379627;--VERVALLEN--;553_325AL_22.6;553;c;Sittard;22,625;325A;L;553;c;Sittard;22,734;325B;L;;0,11;2015-01-09;ProRail;0,109818
379628;--VERVALLEN--;520_1004L_36.7;520;c;Maastricht;36,692;1004;L;520;c;Maastricht;36,958;SJ_1004L;V;;0,402;2015-01-09;ProRail;0,402098
379629;--VERVALLEN--;520_1004R_36.7;520;c;Maastricht;36,692;1004;R;520;c;Maastricht;36,953;SJ_1004R;V;;0,403;2015-01-09;ProRail;0,402793
379630;--VERVALLEN--;520_1006L_36.7;520;c;Maastricht;36,725;1006;L;520;c;Maastricht;36,759;1007;V;;0,035;2015-01-09;ProRail;0,034612
379809;--VERVALLEN--;090_11L_19.1;090;;Den Dolder - Amersfoort;19,148;11;L;090;;Den Dolder - Amersfoort;17,978;12;L;;1,175;2016-07-25;ProRail;1,175324
379810;--VERVALLEN--;130_3R_60.8;130;a;Axel Aansl. - Terneuzen Aansl.;60,754;3;R;130;a;Axel Aansl. - Terneuzen Aansl.;61,761;13;L;;1,004;2015-01-09;ProRail;1,0044
379811;--VERVALLEN--;852_2V_160.7;852;a;Axel Axelse Vlakte;160,742;2;V;130;a;Axel Aansl. - Terneuzen Aansl.;60,754;3;V;;0,012;2015-01-09;ProRail;0,011589
379812;--VERVALLEN--;502_251AR_100.4;502;b;Meppel;100,374;251A;R;502;b;Meppel;100,519;251B;RE;;0,13;2015-01-09;ProRail;0,130067
379813;--VERVALLEN--;502_251AL_100.4;502;b;Meppel;100,374;251A;L;502;b;Meppel;101,074;275B;R;;0,702;2015-01-09;ProRail;0,70205
379814;--VERVALLEN--;502_245R_100.2;502;b;Meppel;100,246;245;R;502;b;Meppel;100,374;251A;V;;0,128;2015-01-09;ProRail;0,128087
379815;--VERVALLEN--;437_263AR_1.1;437;a;Arnhem Goederenstation - Velperbroek Aansl.;1,1;263A;R;507;b;Velperbroek Aansl.;94,969;271;L;;0,532;2015-01-09;ProRail;0,532122
379816;--VERVALLEN--;817_55V_402.2;817;i;Vlissingen Sloehaven;402,2;55;V;817;i;Vlissingen Sloehaven;402,362;58;R;;0,162;2017-12-18;ProRail;0,161717
379817;--VERVALLEN--;817_911L_115.1;817;a;Vlissingen Sloehaven;115,112;911;L;817;a;Vlissingen Sloehaven;114,312;943;R;;0,806;2015-01-09;ProRail;0,805637
379818;--VERVALLEN--;817_911R_115.1;817;a;Vlissingen Sloehaven;115,112;911;R;817;a;Vlissingen Sloehaven;114,312;943;L;;0,807;2015-01-09;ProRail;0,807043
379819;--VERVALLEN--;927_13L_904.4;927;;Watergraafsmeer;904,363;13;L;050;;Amsterdam Muiderpoort - Diemen;4,304;465;L;;0,062;2015-01-09;ProRail;0,061936
380005;--VERVALLEN--;514_19BV_17.6;514;a;Nijmegen;17,618;19B;V;514;a;Nijmegen;17,583;31;R;;0,034;2015-01-09;ProRail;0,033676
380006;--VERVALLEN--;514_915L_18.0;514;a;Nijmegen;17,951;915;LE;514;a;Nijmegen;17,888;917;L;;0,052;2015-01-09;ProRail;0,051772
380007;--VERVALLEN--;501_121L_80.8;501;;Groningen;80,843;121;LE;501;;Groningen;80,492;SJ_121L;V;;0,333;2015-01-09;ProRail;0,333173
380008;--VERVALLEN--;501_147qV_80.7;501;;Groningen;80,734;147;L+R;501;;Groningen;80,702;149A;L+R;q;0,032;2015-01-09;ProRail;0,031893
380009;--VERVALLEN--;501_141BV_80.7;501;;Groningen;80,701;141B;V;501;;Groningen;80,734;147;LE;;0,017;2015-01-09;ProRail;0,017404
380010;--VERVALLEN--;852_1R_160.7;852;a;Axel Axelse Vlakte;160,681;1;R;852;a;Axel Axelse Vlakte;160,742;2;R;;0,062;2015-01-09;ProRail;0,06199
380011;--VERVALLEN--;852_1V_160.7;852;a;Axel Axelse Vlakte;160,681;1;V;852;a;Axel Axelse Vlakte;160,054;SJ_1V;V;;0,626;2015-01-09;ProRail;0,62559
380012;--VERVALLEN--;950_241V_18.5;950;a;Barendrecht Vork - Rotterdam Maasvlakte;18,524;241;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;18,901;261A;V;;0,376;2015-01-09;ProRail;0,376393
380013;--VERVALLEN--;950_441V_28.1;950;a;Barendrecht Vork - Rotterdam Maasvlakte;28,053;441;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;28,062;998;V;;0,01;2015-01-09;ProRail;0,009684
380014;--VERVALLEN--;950_435AR_27.8;950;a;Barendrecht Vork - Rotterdam Maasvlakte;27,831;435A;R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;28,053;441;L;;0,222;2015-01-09;ProRail;0,221948
380015;--VERVALLEN--;950_211AqV_7.8;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,785;211A;L+R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,816;213;L+R;q;0,031;2015-01-09;ProRail;0,031462
380016;--VERVALLEN--;950_223V_7.6;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,632;223;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,679;225;R;;0,047;2015-01-09;ProRail;0,046625
380017;--VERVALLEN--;950_671L_7.4;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,355;671;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,218;SJ_671L;V;;0,139;2015-01-09;ProRail;0,138544
380018;--VERVALLEN--;080_3295R_7.9;080;;Amsterdam Bijlmer - Nieuwersluis=Loenen;7,93;3295;R;080;;Amsterdam Bijlmer - Nieuwersluis=Loenen;8,154;3299;L;;0,223;2015-01-09;ProRail;0,223342
380019;--VERVALLEN--;080_3403V_9.8;080;;Amsterdam Bijlmer - Nieuwersluis=Loenen;9,824;3403;V;080;;Amsterdam Bijlmer - Nieuwersluis=Loenen;11,151;3421;V;;1,33;2015-01-09;ProRail;1,329958
380206;--VERVALLEN--;011_12R_67.9;011;;Assen - Haren;67,906;12;R;011;;Assen - Haren;67,944;14;V;;0,038;2015-01-09;ProRail;0,038059
380207;--VERVALLEN--;052_26R_55.5;052;;Beugen - Blerick;55,481;26;R;052;;Beugen - Blerick;56,65;41;L;;1,172;2015-01-09;ProRail;1,172142
380208;--VERVALLEN--;052_26L_55.5;052;;Beugen - Blerick;55,481;26;L;052;;Beugen - Blerick;55,666;27;V;;0,185;2015-01-09;ProRail;0,185426
380209;--VERVALLEN--;950_225R_17.3;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,349;225;R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,431;343;RE;;0,066;2015-01-09;ProRail;0,066299
380210;--VERVALLEN--;950_223BV_17.3;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,325;223B;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,349;225;V;;0,024;2015-01-09;ProRail;0,024
380211;--VERVALLEN--;553_323AL_22.5;553;c;Sittard;22,496;323A;L;553;c;Sittard;22,734;325B;R;;0,238;2015-01-09;ProRail;0,237972
380212;--VERVALLEN--;529_3647L_23.0;529;;Breukelen;22,969;3647;L;529;;Breukelen;23,195;3661;R;;0,226;2015-01-09;ProRail;0,22624
380213;--VERVALLEN--;529_3647R_23.0;529;;Breukelen;22,969;3647;R;529;;Breukelen;23,077;3649;R;;0,108;2015-01-09;ProRail;0,108271
380214;--VERVALLEN--;529_3649V_23.1;529;;Breukelen;23,077;3649;V;529;;Breukelen;23,087;3659;V;;0,01;2015-01-09;ProRail;0,009953
380215;--VERVALLEN--;603_901R_4.1;603;a;Zwolle;4,085;901;R;603;a;Zwolle;3,718;904A;LE;;0,356;2015-01-09;ProRail;0,355714
380216;--VERVALLEN--;603_901L_4.1;603;a;Zwolle;4,085;901;L;603;a;Zwolle;4,059;902;V;;0,028;2015-01-09;ProRail;0,027713
380217;--VERVALLEN--;603_902R_4.1;603;a;Zwolle;4,059;902;R;603;a;Zwolle;3,763;903A;LE;;0,282;2015-01-09;ProRail;0,28195
380218;--VERVALLEN--;603_902L_4.1;603;a;Zwolle;4,059;902;L;603;a;Zwolle;3,763;903A;RE;;0,281;2015-01-09;ProRail;0,281429
380219;--VERVALLEN--;603_911R_3.6;603;a;Zwolle;3,595;911;R;603;a;Zwolle;3,347;915;V;;0,25;2015-01-09;ProRail;0,249648
380220;--VERVALLEN--;603_911L_3.6;603;a;Zwolle;3,595;911;L;603;a;Zwolle;3,553;912;V;;0,043;2015-01-09;ProRail;0,042599
380221;--VERVALLEN--;098_3833V_28.0;098;;Breukelen - Utrecht Centraal;27,959;3833;V;098;;Breukelen - Utrecht Centraal;28,025;3837;R;;0,066;2015-01-09;ProRail;0,065867
380427;--VERVALLEN--;073_1101AL_0.7;073;;Den Helder - Heerhugowaard;0,665;1101A;L;073;;Den Helder - Heerhugowaard;0,732;1101B;L;;0,068;2015-01-09;ProRail;0,067614
380428;--VERVALLEN--;618_71L_51.3;618;b;Eindhoven;51,338;71;L;618;b;Eindhoven;50,547;897;R;;0,791;2015-01-09;ProRail;0,790583
380429;--VERVALLEN--;043_361L_37.0;043;;Kesteren - Geldermalsen;37,007;361;L;513;a;Geldermalsen;26,2;577;L;;7,315;2020-10-27;ProRail;7,314574
380430;--VERVALLEN--;051_299R_50.6;051;;s Hertogenbosch - Vught Aansl.;50,628;299;R;515;b;Vught Aansl.;51,042;309B;L;;0,416;2015-01-09;ProRail;0,415928
380431;--VERVALLEN--;051_299L_50.6;051;;s Hertogenbosch - Vught Aansl.;50,628;299;L;051;;s Hertogenbosch - Vught Aansl.;50,9;301;L;;0,282;2015-01-09;ProRail;0,282149
380432;--VERVALLEN--;617_1115AR_38.9;617;a;Boxtel;38,891;1115A;R;617;a;Boxtel;39,955;1191;R;;1,061;2020-04-23;ProRail;1,060879
380433;--VERVALLEN--;803_24R_100.4;803;h;Delfzijl Stamlijn Havenschap;100,4;24;R;803;h;Delfzijl Stamlijn Havenschap;100,674;27;L;;0,291;2015-01-09;ProRail;0,290707
380662;--VERVALLEN--;924_31-34R_35.3;924;a;Kijfhoek;35,326;31-34;R;924;a;Kijfhoek;35,295;33-34;V;;0,031;2015-01-09;ProRail;0,030743
380663;--VERVALLEN--;924_27-41R_35.4;924;a;Kijfhoek;35,435;27-41;R;924;a;Kijfhoek;35,359;35-41;V;;0,078;2015-01-09;ProRail;0,078055
380664;--VERVALLEN--;924_35-41R_35.4;924;a;Kijfhoek;35,359;35-41;R;924;a;Kijfhoek;35,327;39-41;V;;0,032;2015-01-09;ProRail;0,032223
380665;--VERVALLEN--;924_35-38V_35.3;924;a;Kijfhoek;35,331;35-38;V;924;a;Kijfhoek;35,359;35-41;L;;0,028;2015-01-09;ProRail;0,027882
