ID;SPOORTAK_IDENTIFICATIE;GEOCODE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
116;468_50V_100.6;468_a;0;0,578;2020-12-10
118;603_69AV_2.4;604_a;1,199;1,301;2020-12-10
119;603_69AV_2.4;603_d;0,367;1,199;2020-12-10
120;603_69AV_2.4;603_a;0;0,367;2020-12-10
121;614_2121L_47.4;614_c;0;0,121;2020-12-10
122;614_2127V_47.5;614_c;0;0,386;2020-12-10
126;124_201R_3.6;124_a;0;0,136;2020-12-10
127;124_183V_3.3;124_a;0;0,02;2020-12-10
128;028_1041V_53.3;028__;0;0,198;2020-12-10
129;107_133BR_12.0;107__;0;10,272;2020-12-10
133;588_411AR_2.8;526_b;0,837;1,353;2020-12-10
134;588_411AR_2.8;526_a;0,367;0,837;2020-12-10
135;588_411AR_2.8;588__;0;0,367;2020-12-10
136;603_169AR_3.8;603_a;0;0,04;2020-12-10
137;603_147BV_3.4;603_a;0;0,002;2020-12-10
138;534_1081BL_46.0;534_b;0;0,307;2020-12-10
139;534_1087BV_46.0;534_b;0;0,06;2020-12-10
140;603_153BR_3.4;603_a;0;0,552;2020-12-10
141;603_167BR_3.8;603_a;0;0,019;2020-12-10
142;028_1039V_53.2;028__;0;0,08;2020-12-10
143;028_1037L_53.1;028__;0;0,112;2020-12-10
144;028_1037R_53.1;028__;0;0,379;2020-12-10
145;028_1035R_53.0;028__;0;0,431;2020-12-10
146;028_1035L_53.0;028__;0;0,053;2020-12-10
147;028_1033V_53.1;028__;0;0,392;2020-12-10
150;603_4445R_3.5;603_a;0;0,325;2020-12-10
151;534_1089AL_46.0;534_b;0;0,067;2020-12-10
152;534_1087BL_46.0;534_b;0;0,067;2020-12-10
153;087_1351R_25.9;087__;0;0,103;2020-12-10
154;528_1BL_27.9;087__;0,126;1,971;2020-12-10
155;528_1BL_27.9;528_b;0;0,126;2020-12-10
156;087_1321L_24.1;087__;0;0,103;2020-12-10
157;528_1AV_27.9;087__;0,06;2,008;2020-12-10
158;528_1AV_27.9;528_b;0;0,06;2020-12-10
159;087_1343R_25.4;087__;0;0,437;2020-12-10
160;087_115L_16.4;541_a;2,269;2,29;2020-12-10
162;087_115L_16.4;541_d;0,028;2,269;2020-12-10
165;087_115L_16.4;087__;0;0,028;2020-12-10
166;603_4449L_3.6;603_a;0;0,396;2020-12-10
167;926_4085V_1.0;926__;0,466;0,672;2020-12-10
168;926_4085V_1.0;604_a;0,046;0,466;2020-12-10
169;926_4085V_1.0;926__;0;0,046;2020-12-10
170;926_4085R_1.0;926__;0;0,064;2020-12-10
171;926_4065qV_0.8;926__;0;0,034;2020-12-10
172;926_4059L_0.8;926__;0;0,469;2020-12-10
173;085_311AR_31.8;085__;0;0,973;2020-12-10
174;085_305AR_31.8;085__;0;0,035;2020-12-10
175;085_305AL_31.8;085__;0;0,06;2020-12-10
176;085_327AR_32.8;085__;0;0,06;2020-12-10
177;085_325BV_32.8;085__;0;0,008;2020-12-10
178;133_1123BV_19.3;133_a;0;0,699;2020-12-10
182;133_1047BR_13.5;133_a;0;3,427;2020-12-10
183;012_375BV_34.2;654__;13,979;14,41;2020-12-10
184;012_375BV_34.2;012__;0;13,979;2020-12-10
186;926_4049L_0.9;926__;0;0,544;2020-12-10
187;801_905R_8.3;801_d;0;0,593;2020-12-10
196;004_1V_101.6;548__;14,663;15,138;2020-12-10
197;004_1V_101.6;004__;0;14,663;2020-12-10
198;664_105L_42.0;663_a;0,714;1,639;2020-12-10
199;664_105L_42.0;664_b;0;0,714;2020-12-10
200;664_223L_42.5;664_b;0;0,776;2020-12-10
201;035_127L_48.0;035__;0;4,007;2020-12-10
202;654_391L_48.5;654__;0;0,337;2020-12-10
203;654_397L_48.8;654__;0;0,11;2020-12-10
204;654_399V_48.9;654__;0;0,418;2020-12-10
215;027_931L_147.6;587_d;0,074;1,295;2020-12-10
219;027_931L_147.6;027__;0;0,074;2020-12-10
220;527_117L_0.5;082__;0,607;1,052;2020-12-10
221;527_117L_0.5;527_b;0,009;0,607;2020-12-10
222;527_117L_0.5;527_c;0;0,009;2020-12-10
224;078_205AL_64.8;078__;0;0,061;2020-12-10
225;078_205AR_64.8;078__;0;0,132;2020-12-10
226;614_2151R_47.8;614_c;0;0,064;2020-12-10
227;614_2153L_47.9;614_c;0;0,064;2020-12-10
228;614_2157V_47.9;614_c;0;0,387;2020-12-10
229;614_2151L_47.8;614_c;0;0,064;2020-12-10
230;614_2155L_47.8;614_c;0;0,064;2020-12-10
231;100_2101BL_7.8;531_d;5,786;5,994;2020-12-10
232;100_2101BL_7.8;100__;0;5,786;2020-12-10
233;035_101V_46.1;035__;0;7,532;2020-12-10
234;093_1005R_6.2;546_b;1,572;2,285;2020-12-10
238;093_1005R_6.2;093__;0;1,572;2020-12-10
239;501_11R_79.8;501__;0;0,066;2020-12-10
240;614_2153V_47.9;614_c;0;0,008;2020-12-10
241;614_2159R_47.9;614_c;0;0,076;2020-12-10
242;614_2161V_48.0;614_c;0;0,271;2020-12-10
245;666_443V_29.1;666_a;0;1,409;2020-12-10
246;211_21V_21.6;211__;0;6,663;2020-12-10
247;552_2307L_83.5;003__;0,337;0,825;2020-12-10
248;552_2307L_83.5;552_b;0;0,337;2020-12-10
249;087_117BV_16.6;087__;0;0,017;2020-12-10
250;087_119AR_16.6;087__;0;0,103;2020-12-10
251;548_373BR_86.5;552_b;2,7;3,538;2020-12-10
252;548_373BR_86.5;003__;0,396;2,7;2020-12-10
253;548_373BR_86.5;548__;0;0,396;2020-12-10
254;614_2133L_47.4;614_c;0;0,183;2020-12-10
255;614_2113V_47.4;614_c;0;0,011;2020-12-10
256;614_2103V_47.3;614_c;0;0,009;2020-12-10
257;614_2101R_47.2;614_c;0;0,106;2020-12-10
258;614_2129R_47.5;614_c;0;0,352;2020-12-10
259;614_2131R_47.6;614_c;0;0,147;2020-12-10
264;135_2209L_14.8;135__;0;0,596;2020-12-10
271;527_109AR_17.4;527_c;0;0,647;2020-12-10
275;614_2129L_47.5;614_c;0;0,064;2020-12-10
276;614_2131V_47.6;614_c;0;0,289;2020-12-10
277;614_2115L_47.4;614_c;0;0,076;2020-12-10
278;606_35R_37.4;205__;0,223;2,354;2020-12-10
279;606_35R_37.4;606_c;0,123;0,223;2020-12-10
280;606_35R_37.4;606_b;0;0,123;2020-12-10
293;588_413BqV_2.9;588__;0;0,034;2020-12-10
294;588_417AL_2.9;588__;0;0,051;2020-12-10
295;588_413BpV_2.9;588__;0;0,034;2020-12-10
298;609_201L_28.5;609__;0;0,415;2020-12-10
299;609_201R_28.5;609__;0;0,417;2020-12-10
301;603_3217AL_3.7;603_a;0;0,11;2020-12-10
302;618_57BpV_58.9;618_c;0,014;0,034;2020-12-10
303;618_57BpV_58.9;618_b;0;0,014;2020-12-10
304;618_57BqV_58.9;618_c;0,014;0,034;2020-12-10
305;618_57BqV_58.9;618_b;0;0,014;2020-12-10
306;618_61L_58.9;618_b;0,003;0,029;2020-12-10
307;618_61L_58.9;618_c;0;0,003;2020-12-10
309;133_1125L_19.1;133_a;0;0,141;2020-12-10
316;588_411AL_2.8;588__;0;0,05;2020-12-10
317;588_415AL_2.9;588__;0;0,055;2020-12-10
318;588_413AL_2.8;588__;0;0,055;2020-12-10
323;609_209V_28.7;609__;0;0,043;2020-12-10
325;066_6V_26.5;781_b;0,751;1,186;2020-12-10
326;066_6V_26.5;066_a;0;0,751;2020-12-10
327;614_2119R_47.4;614_c;0;0,613;2020-12-10
328;614_2119L_47.4;614_c;0;0,133;2020-12-10
329;614_2107L_47.4;614_c;0;0,064;2020-12-10
330;614_2109R_47.3;614_c;0;0,089;2020-12-10
331;545_904R_22.1;545_b;0;0,286;2020-12-10
332;545_904L_22.1;545_b;0;0,051;2020-12-10
333;545_197V_23.4;545_b;0;0,031;2020-12-10
334;124_181L_3.2;124_a;0;0,102;2020-12-10
340;531_2671L_34.7;531_c;0;0,148;2020-12-10
342;609_241L_28.2;609__;0;0,043;2020-12-10
343;609_207L_28.7;609__;0;0,424;2020-12-10
344;609_205V_28.6;609__;0;0,086;2020-12-10
345;609_203V_28.5;609__;0;0,053;2020-12-10
346;609_205L_28.6;609__;0;0,34;2020-12-10
349;032_5R_15.9;032__;0;0,046;2020-12-10
350;032_3L_15.8;032__;0;0,058;2020-12-10
351;486_68L_202.2;486_c;0,014;0,183;2020-12-10
352;486_68L_202.2;486_k;0,013;0,014;2020-12-10
353;486_68L_202.2;486_c;0;0,013;2020-12-10
359;788_21AUL_75.1;545_b;6,644;7,45;2020-12-10
360;788_21AUL_75.1;126_a;0,445;6,644;2020-12-10
361;788_21AUL_75.1;126_b;0,099;0,445;2020-12-10
362;788_21AUL_75.1;788__;0;0,099;2020-12-10
363;531_2609V_34.7;531_c;0;0,012;2020-12-10
365;531_2607R_34.6;531_c;0;0,138;2020-12-10
366;078_205BV_64.9;078__;0;0,068;2020-12-10
370;135_2201L_14.7;135__;0;0,692;2020-12-10
371;009_21AR_114.7;009__;0;0,198;2020-12-10
372;486_70V_202.4;486_c;0;1,386;2020-12-10
373;032_3R_15.8;032__;0;0,229;2020-12-10
374;135_2209R_14.8;135__;0;0,103;2020-12-10
385;133_1127AL_19.2;133_a;0;0,255;2020-12-10
392;479_1709V_304.4;479_b;0,001;0,415;2020-12-10
393;479_1709V_304.4;479_a;0;0,001;2020-12-10
394;486_415AL_77.5;486_b;0;0,065;2020-12-10
395;486_411BpV_77.5;486_b;0;0,034;2020-12-10
396;609_201V_28.5;609__;0;0,072;2020-12-10
397;609_261V_28.7;609__;0;0,024;2020-12-10
402;486_904V_75.5;486_b;0;0,052;2020-12-10
403;085_311AL_31.8;085__;0;0,08;2020-12-10
404;085_305BV_31.8;085__;0;0,008;2020-12-10
405;085_311BV_31.9;085__;0;0,893;2020-12-10
414;609_207V_28.7;609__;0;0,043;2020-12-10
415;609_209L_28.7;609__;0;0,51;2020-12-10
416;618_17BV_58.8;618_b;0,055;0,376;2020-12-10
417;618_17BV_58.8;618_c;0;0,055;2020-12-10
421;144_1509L_151.7;144_a;0;0,11;2020-12-10
424;927_3075BpV_905.5;927__;0;0,033;2020-12-10
425;006_1003R_3.6;006__;0;0,846;2020-12-10
431;588_870V_2.4;588__;0;0,277;2020-12-10
446;006_1009AR_4.3;006__;0;0,103;2020-12-10
447;006_1003L_3.6;006__;0;0,741;2020-12-10
448;486_60R_201.9;486_c;0;0,288;2020-12-10
449;479_1671L_301.9;479_a;0;0,096;2020-12-10
450;588_845AqV_2.2;588__;0;0,034;2020-12-10
451;588_845ApV_2.2;588__;0;0,033;2020-12-10
452;588_845BR_2.1;588__;0;0,016;2020-12-10
453;588_847L_2.2;588__;0;0,211;2020-12-10
454;588_847R_2.2;588__;0;0,14;2020-12-10
455;588_415BR_2.9;588__;0;0,051;2020-12-10
458;618_17AL_58.7;618_b;0,158;0,876;2020-12-10
459;618_17AL_58.7;618_c;0;0,158;2020-12-10
460;486_60L_201.9;486_c;0;0,471;2020-12-10
463;135_2207L_14.8;135__;0;0,106;2020-12-10
464;135_2205V_14.8;135__;0;0,037;2020-12-10
465;135_2207R_14.8;135__;0;0,548;2020-12-10
468;950_239R_12.6;950_a;0;0,075;2020-12-10
469;950_237qV_12.6;950_a;0;0,034;2020-12-10
470;206_143R_29.8;206__;0;2,231;2020-12-10
471;206_143L_29.8;206__;0;2,231;2020-12-10
473;133_1123BpV_19.3;133_a;0;0,034;2020-12-10
474;486_68R_202.2;486_k;0,013;0,342;2020-12-10
475;486_68R_202.2;486_c;0;0,013;2020-12-10
476;531_2607L_34.6;531_c;0;0,298;2020-12-10
477;531_2671R_34.7;531_c;0;0,206;2020-12-10
478;531_2611V_34.5;531_c;0;0,082;2020-12-10
480;523_911L_53.9;523_b;1,96;1,977;2020-12-10
482;523_911L_53.9;523_c;0,211;1,96;2020-12-10
485;523_911L_53.9;523_a;0;0,211;2020-12-10
491;609_23R_28.9;609__;0;0,024;2020-12-10
492;609_19BpV_28.8;609__;0;0,034;2020-12-10
493;133_1159BV_19.4;133_a;0;0,307;2020-12-10
494;133_1125R_19.1;133_a;0;0,121;2020-12-10
495;133_1153L_19.2;133_a;0;0,165;2020-12-10
501;506_29R_43.2;506_b;0;1,091;2020-12-10
508;006_1009BV_4.4;006__;0;5,629;2020-12-10
511;478_1593L_1.9;478_a;0;0,064;2020-12-10
512;478_1589V_1.9;478_a;0;0,009;2020-12-10
537;588_864R_2.2;588__;0;0,139;2020-12-10
562;486_904R_75.5;486_b;0;0,438;2020-12-10
563;526_493V_104.2;526_b;0;0,027;2020-12-10
568;614_2219R_48.3;614_c;0;0,074;2020-12-10
569;614_2229R_48.4;614_c;0;0,269;2020-12-10
570;614_2229L_48.4;051__;0,29;0,297;2020-12-10
571;614_2229L_48.4;614_c;0;0,29;2020-12-10
572;614_2169V_48.0;614_c;0;0,339;2020-12-10
573;614_2167R_47.9;614_c;0;0,082;2020-12-10
574;614_2167L_47.9;614_c;0;0,354;2020-12-10
584;625_303qV_14.6;625_b;0;0,034;2020-12-10
585;625_305AR_14.6;625_b;0;0,063;2020-12-10
586;625_303pV_14.6;625_b;0;0,034;2020-12-10
587;609_213V_28.8;609__;0;0,038;2020-12-10
588;531_2673V_34.9;531_c;0;0,606;2020-12-10
595;614_2121R_47.4;614_c;0;0,11;2020-12-10
596;614_2123V_47.5;614_c;0;0,398;2020-12-10
605;609_213R_28.8;609__;0;0,094;2020-12-10
606;124_215L_4.4;124_a;0;0,099;2020-12-10
607;124_213pV_4.4;124_a;0;0,034;2020-12-10
614;503_905L_43.1;503_c;0;0,211;2020-12-10
615;503_125BV_43.1;503_c;0;0,035;2020-12-10
616;503_125BL_43.1;503_c;0;0,064;2020-12-10
618;560_79R_24.7;536__;0,406;0,585;2020-12-10
619;560_79R_24.7;564_f;0,199;0,406;2020-12-10
620;560_79R_24.7;560_b;0,097;0,199;2020-12-10
621;560_79R_24.7;560_a;0;0,097;2020-12-10
622;120_800V_200.7;545_b;0,789;1,076;2020-12-10
623;120_800V_200.7;120_b;0;0,789;2020-12-10
626;155_4453R_88.1;938__;0,055;0,14;2020-12-10
627;155_4453R_88.1;155_b;0;0,055;2020-12-10
628;155_4451V_88.0;155_b;0;0,075;2020-12-10
629;155_4471V_88.2;938__;0,034;0,127;2020-12-10
630;155_4471V_88.2;155_b;0;0,034;2020-12-10
631;085_28AV_36.2;085__;0;3,392;2020-12-10
632;525_435AL_77.9;525_b;0;0,103;2020-12-10
633;525_437AL_77.9;525_b;0;0,102;2020-12-10
634;525_435AR_77.9;525_b;0;0,102;2020-12-10
635;950_403AV_205.7;950_d;0;1,914;2020-12-10
636;564_977V_24.0;564_b;0;0,04;2020-12-10
637;564_976V_24.0;564_b;0;0,04;2020-12-10
638;155_4471L_88.2;512_b;0,345;0,4;2020-12-10
639;155_4471L_88.2;155_b;0;0,345;2020-12-10
640;155_4453V_88.1;155_b;0;0,024;2020-12-10
641;542_1175L_29.1;542_a;0;0,137;2020-12-10
642;155_4437V_84.2;155_b;0;0,037;2020-12-10
643;155_4439L_84.3;938__;0,054;0,199;2020-12-10
644;155_4439L_84.3;155_b;0;0,054;2020-12-10
645;525_437BV_78.0;525_b;0;0,024;2020-12-10
646;525_445BV_78.1;525_b;0;0,97;2020-12-10
647;542_1203V_29.8;542_a;0;0,357;2020-12-10
648;777_39R_14.4;026__;7,352;13,816;2020-12-10
649;777_39R_14.4;777__;0;7,352;2020-12-10
650;564_971L_23.7;564_b;0;0,322;2020-12-10
651;076_1659R_12.3;076__;0;0,053;2020-12-10
652;076_1651R_12.2;076__;0;0,165;2020-12-10
653;076_1661V_12.4;076__;0;0,02;2020-12-10
654;076_1655R_12.2;076__;0;0,052;2020-12-10
655;522_225BV_17.5;076__;0,044;5,1;2020-12-10
656;522_225BV_17.5;522_a;0;0,044;2020-12-10
657;503_177pV_42.2;503_c;0;0,033;2020-12-10
658;503_171AL_42.3;503_c;0;0,075;2020-12-10
659;503_171BV_42.2;503_c;0;0,017;2020-12-10
660;503_171BR_42.2;503_c;0;0,036;2020-12-10
661;503_123L_43.1;503_c;0;0,881;2020-12-10
662;542_501V_29.7;542_a;0;0,111;2020-12-10
663;542_1201L_29.7;542_a;0;0,079;2020-12-10
664;542_1233BpV_29.8;542_a;0;0,034;2020-12-10
665;542_1245AL_29.8;542_a;0;0,094;2020-12-10
666;542_1233BqV_29.8;542_a;0;0,034;2020-12-10
667;542_1245AR_29.8;542_a;0;0,055;2020-12-10
668;542_1233BL_29.8;542_a;0;0,053;2020-12-10
671;531_885V_1.5;531_d;0;0,03;2020-12-10
672;531_883V_1.4;531_d;0;0,179;2020-12-10
673;531_883R_1.4;531_d;0;0,071;2020-12-10
674;531_883L_1.4;531_d;0;0,15;2020-12-10
675;938_906R_3.2;938__;0;0,165;2020-12-10
676;938_906L_3.2;938__;0;0,169;2020-12-10
677;938_904L_3.0;938__;0;0,178;2020-12-10
678;938_904R_3.0;938__;0;0,185;2020-12-10
679;938_903L_3.0;938__;0;0,261;2020-12-10
680;503_125AR_43.2;503_c;0;0,064;2020-12-10
681;503_127L_43.2;503_c;0;0,064;2020-12-10
682;503_125AL_43.2;503_c;0;0,064;2020-12-10
683;503_115AR_43.2;503_c;0;0,041;2020-12-10
684;503_117BpV_43.1;503_c;0;0,034;2020-12-10
685;503_117AR_43.2;503_c;0;0,053;2020-12-10
686;503_117BqV_43.1;503_c;0;0,034;2020-12-10
687;503_119AR_43.2;503_c;0;0,036;2020-12-10
688;503_119BqV_43.1;503_c;0;0,033;2020-12-10
689;531_871R_1.6;531_d;0;0,22;2020-12-10
690;531_837R_1.4;531_d;0;0,063;2020-12-10
691;531_839L_1.5;531_d;0;0,322;2020-12-10
692;550_967L_25.3;550__;0;0,271;2020-12-10
693;550_963L_25.3;550__;0;0,316;2020-12-10
694;617_1155BV_39.5;617_a;0;2,577;2020-12-10
695;814_950R_100.5;814_a;0;0,041;2020-12-10
696;814_950L_100.5;814_a;0;0,323;2020-12-10
697;938_903R_3.0;938__;0;0,041;2020-12-10
698;155_4457R_88.1;155_b;0;0,099;2020-12-10
699;155_4455R_88.3;155_b;0;0,127;2020-12-10
700;155_4455L_88.3;155_b;0;0,143;2020-12-10
701;155_4455V_88.3;155_b;0;0,024;2020-12-10
702;155_4465V_88.4;512_b;0,054;0,95;2020-12-10
703;155_4465V_88.4;155_b;0;0,054;2020-12-10
704;155_4459L_88.2;155_b;0;0,208;2020-12-10
705;503_121L_43.1;503_c;0;0,017;2020-12-10
706;503_119BpV_43.1;503_c;0;0,033;2020-12-10
707;085_28AL_36.2;085__;0;0,064;2020-12-10
708;083_251AR_7.4;083__;0;0,093;2020-12-10
709;083_251AL_7.4;083__;0;0,223;2020-12-10
711;851_915L_120.1;851_c;0;0,153;2020-12-10
716;777_40V_14.5;026__;7,258;13,773;2020-12-10
717;777_40V_14.5;777__;0;7,258;2020-12-10
718;133_1021L_8.8;144_a;1,234;2,91;2020-12-10
719;133_1021L_8.8;558_b;0,609;1,234;2020-12-10
720;133_1021L_8.8;558_a;0,33;0,609;2020-12-10
722;133_1021L_8.8;133_a;0;0,33;2020-12-10
723;542_509R_29.5;542_a;0;0,108;2020-12-10
724;155_4463R_88.3;155_b;0;0,141;2020-12-10
725;155_4461V_88.4;512_b;0,059;1,083;2020-12-10
726;155_4461V_88.4;155_b;0;0,059;2020-12-10
727;155_4439R_84.3;155_b;0;3,755;2020-12-10
728;528_55BV_29.0;509_a;5,987;6,055;2020-12-10
729;528_55BV_29.0;088__;0,168;5,987;2020-12-10
730;528_55BV_29.0;528_b;0;0,168;2020-12-10
733;531_1467L_1.1;531_d;0;0,017;2020-12-10
734;542_509L_29.5;542_a;0;0,108;2020-12-10
735;542_506V_29.3;542_a;0;0,027;2020-12-10
736;542_504R_29.6;542_a;0;0,033;2020-12-10
737;542_504L_29.6;542_a;0;0,293;2020-12-10
738;542_501L_29.7;542_a;0;0,33;2020-12-10
739;503_169qV_42.3;503_c;0;0,034;2020-12-10
740;155_4435L_84.1;938__;0,204;0,301;2020-12-10
741;155_4435L_84.1;155_b;0;0,204;2020-12-10
742;503_177qV_42.2;503_c;0;0,033;2020-12-10
743;503_171AR_42.3;503_c;0;0,088;2020-12-10
744;503_929AqV_42.2;503_c;0;0,034;2020-12-10
745;503_929AR_42.2;503_c;0;0,225;2020-12-10
746;542_1233AR_29.7;542_a;0;0,053;2020-12-10
747;531_1459R_1.2;531_d;0;0,351;2020-12-10
748;562_161R_61.2;109__;0,7;5,489;2020-12-10
749;562_161R_61.2;562_a;0,457;0,7;2020-12-10
750;562_161R_61.2;562_b;0;0,457;2020-12-10
751;503_121R_43.1;503_c;0;0,848;2020-12-10
752;531_2347L_34.3;531_d;0,273;0,737;2020-12-10
753;531_2347L_34.3;531_c;0;0,273;2020-12-10
754;503_929ApV_42.2;503_c;0;0,034;2020-12-10
755;503_181BpV_42.1;503_c;0;0,034;2020-12-10
756;560_55BR_24.8;560_a;0;0,052;2020-12-10
757;560_43BV_24.9;560_a;0;0,05;2020-12-10
758;560_43BL_24.9;560_a;0;0,064;2020-12-10
759;536_253R_61.0;536__;0;0,028;2020-12-10
760;938_4625pV_3.6;938__;0;0,033;2020-12-10
761;938_4625qV_3.6;938__;0;0,033;2020-12-10
762;542_1235AL_29.7;542_a;0;0,064;2020-12-10
763;542_1233AL_29.7;542_a;0;0,064;2020-12-10
764;938_4601R_2.6;938__;0;1,007;2020-12-10
765;603_153AR_3.4;603_a;0;0,503;2020-12-10
766;606_69L_0.2;606_a;0;0,17;2020-12-10
767;606_73AR_0.3;606_a;0;0,091;2020-12-10
768;606_71BqV_0.3;606_a;0;0,034;2020-12-10
769;606_71BpV_0.3;606_a;0;0,034;2020-12-10
770;606_67BR_0.3;606_a;0;0,148;2020-12-10
771;606_67BV_0.3;606_a;0;0,02;2020-12-10
772;606_71AR_0.2;606_a;0;0,073;2020-12-10
773;938_4627R_3.5;938__;0;0,041;2020-12-10
774;938_4631L_3.6;938__;0;0,13;2020-12-10
775;938_4629pV_3.6;938__;0;0,033;2020-12-10
776;938_4629qV_3.6;938__;0;0,033;2020-12-10
777;938_4627L_3.5;938__;0;0,053;2020-12-10
778;938_4633V_3.6;938__;0;0,041;2020-12-10
779;512_4473V_88.6;512_b;0;0,296;2020-12-10
780;503_119BL_43.1;503_c;0;0,024;2020-12-10
781;503_129V_43.1;503_c;0;0,034;2020-12-10
782;503_901R_43.0;503_c;0;0,061;2020-12-10
784;085_972R_19.8;085__;0;0,066;2020-12-10
785;085_972L_19.8;085__;0;0,271;2020-12-10
786;163_165AR_43.6;163__;0;0,909;2020-12-10
787;123_29AL_11.6;123__;0;8,309;2020-12-10
788;606_71AL_0.2;606_a;0;0,365;2020-12-10
789;938_4623R_3.5;938__;0;0,053;2020-12-10
790;938_4623L_3.5;938__;0;0,064;2020-12-10
791;938_4621L_3.5;938__;0;0,155;2020-12-10
792;938_4621R_3.5;938__;0;0,05;2020-12-10
793;938_901R_2.7;938__;0;0,287;2020-12-10
794;155_4459R_88.2;155_b;0;0,203;2020-12-10
795;105_113V_24.5;105__;0;4,607;2020-12-10
