ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_VAN;SPOORTAK_TOT;DATUM_VERWERKING;DATUM_METING;BOOGSTRAAL_VAN;BOOGSTRAAL_TOT;ELEMENTTYPE;BOOG_ID
35;011_297AV_70.1;0,142;0,177;01-09-2019;01-09-2019;-18000;-18000;BOOG;011_w297Av-sCC_70.179
36;011_297AV_70.1;0,177;0,222;01-09-2019;01-09-2019;14000;14000;BOOG;011_w297Av-sCC_70.189
37;011_297AV_70.1;0,339;0,395;01-09-2019;01-09-2019;5000;5000;BOOG;011_CC_70.2
38;011_297AV_70.1;0,471;0,528;01-09-2019;01-09-2019;-5000;-5000;BOOG;011_CC_70.201
39;011_297AV_70.1;0,923;0,925;01-09-2019;01-09-2019;30000;30000;BOOG;549_CC_70.802
40;011_297AV_70.1;1,203;1,254;01-09-2019;01-09-2019;-30000;-30000;BOOG;549_CC_70.851
41;011_297AV_70.1;1,254;1,292;01-09-2019;01-09-2019;30000;30000;BOOG;549_CC_70.838
42;011_297AV_70.1;1,723;1,727;01-09-2019;01-09-2019;-30000;-30000;BOOG;010_CC_71.404
43;011_297AV_70.1;2,875;2,877;01-08-2020;01-08-2020;30000;30000;BOOG;010_CC_71.402
44;011_297AV_70.1;2,925;2,931;01-08-2020;01-08-2020;-8035;-8035;BOOG;010_CC_71.406
45;011_297AV_70.1;3,188;3,414;01-07-2019;01-07-2019;-1227;-1227;BOOG;010_CC_71.626
46;011_297AV_70.1;3,414;3,533;01-07-2019;01-07-2019;-1341;-1341;BOOG;010_CC_71.519
47;011_297AV_70.1;3,533;3,578;01-09-2019;01-09-2019;-3000;-3000;BOOG;010_CC_71.445
48;011_297AV_70.1;3,618;3,725;01-09-2019;01-09-2019;-725;-725;BOOG;552_CC_73.907
49;011_297AV_70.1;3,789;3,922;01-09-2019;01-09-2019;-3500;-3500;BOOG;552_CC_83.427
50;011_297AV_70.1;4,014;4,057;01-09-2019;01-09-2019;1345;1345;BOOG;552_CC_83.337
51;011_297BV_70.0;0;0,003;01-09-2019;01-09-2019;-7100;-7100;BOOG;011_w297Bv-w299Av_70.045
52;011_297BV_70.0;0,003;0,006;01-09-2019;01-09-2019;-7100;-7100;BOOG;011_w297Bv-w299Av_70.045
53;011_297BV_70.0;0,006;0,009;01-09-2019;01-09-2019;-7100;-7100;BOOG;011_w297Bv-w299Av_70.045
54;011_299AL_70.0;0,014;0,032;01-09-2019;01-09-2019;-7100;-7100;BOOG;011_299A_70.051
55;011_299AL_70.0;0,032;0,039;01-09-2019;01-09-2019;-7100;-7100;BOOG;011_299A_70.04
56;011_299AL_70.0;0,039;0,04;01-09-2019;01-09-2019;-7100;-7100;BOOG;011_299A_70.034
57;011_299AR_70.0;0,002;0,029;01-09-2019;01-09-2019;-7100;-7100;BOOG;011_299A_70.06
58;011_299AR_70.0;0,029;0,032;01-09-2019;01-09-2019;-251;-251;BOOG;011_299A_70.036
59;011_299AR_70.0;0,032;0,034;01-09-2019;01-09-2019;-7100;-7100;BOOG;011_299A_70.035
60;011_299AR_70.0;0,034;0,036;01-08-2019;01-08-2019;-1000;-1000;BOOG;011_299A_70.035
61;011_299AR_70.0;0,057;0,062;01-08-2019;01-08-2019;260;260;BOOG;011_299B_70.038
62;011_299AR_70.0;0,062;0,063;01-08-2019;01-08-2019;250;250;BOOG;011_299B_70.034
63;011_299BV_70.0;0,002;0,01;01-09-2019;01-09-2019;-3000;-3000;BOOG;011_w299Bv-sPG_69.976
64;011_299BV_70.0;0,01;0,054;01-09-2019;01-09-2019;-3000;-3000;BOOG;011_w299Bv-sPG_70.012
65;011_299BV_70.0;0,115;0,176;01-09-2019;01-09-2019;10000;10000;BOOG;011_PG_70.029
66;011_299BV_70.0;0,176;1,316;01-09-2019;01-09-2019;-12000;-12000;BOOG;011_PG_71.108
67;011_299BV_70.0;1,81;1,917;01-09-2019;01-09-2019;-1534;-1534;BOOG;011_PG_70.075
68;011_299BV_70.0;2,646;2,672;01-09-2019;01-09-2019;30000;30000;BOOG;011_sPG-w441Al_69.994
69;011_299BV_70.0;2,672;2,757;01-09-2019;01-09-2019;-30000;-30000;BOOG;011_sPG-w441Al_70.053
70;011_29V_68.6;0;0,002;01-07-2017;01-07-2017;-190;-190;BOOG;011_w29v-w32l_68.56
71;011_29V_68.6;0,002;0,006;01-07-2017;01-07-2017;-190;-190;BOOG;011_w29v-w32l_68.562
72;011_29V_68.6;0,006;0,021;01-07-2017;01-07-2017;-400;-400;BOOG;011_w29v-w32l_68.573
73;011_29V_68.6;0,021;0,024;01-07-2017;01-07-2017;-400;-400;BOOG;011_w29v-w32l_68.561
74;011_29V_68.6;0,024;0,03;01-07-2017;01-07-2017;-190;-190;BOOG;011_w29v-w32l_68.564
75;011_301AL_70.0;0,025;0,029;01-09-2019;01-09-2019;228;228;BOOG;011_w301Al-w301Bl_69.997
76;011_301AL_70.0;0,029;0,031;01-09-2019;01-09-2019;-15000;-15000;BOOG;011_w301Al-w301Bl_69.995
77;011_301AL_70.0;0,031;0,032;01-09-2019;01-09-2019;-1000;-1000;BOOG;011_w301Al-w301Bl_69.994
78;011_301AR_70.0;0,012;0,029;01-09-2019;01-09-2019;-15000;-15000;BOOG;011_w301Ar-w445l_70.01
79;011_301AR_70.0;0,029;0,038;01-09-2019;01-09-2019;-15000;-15000;BOOG;011_w301Ar-w445l_70.002
80;011_301AR_70.0;0,038;0,066;01-09-2019;01-09-2019;-15000;-15000;BOOG;011_w301Ar-w445l_70.021
81;011_301AR_70.0;0,066;0,119;01-09-2019;01-09-2019;-15000;-15000;BOOG;011_w301Ar-w445l_70.046
82;011_301AR_70.0;0,119;0,194;01-09-2019;01-09-2019;30000;30000;BOOG;011_w301Ar-w445l_70.068
83;008_1221V_10.3;8,447;8,448;01-06-2014;01-06-2014;25000;25000;BOOG;008_SC_10.258
84;008_1221V_10.3;9,085;9,09;01-06-2014;01-06-2014;25000;25000;BOOG;008_SC_10.262
85;008_1221V_10.3;9,369;9,375;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SC_10.263
86;008_1221V_10.3;9,432;9,436;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SC_10.261
87;008_1221V_10.3;9,871;9,877;01-06-2014;01-06-2014;25000;25000;BOOG;008_SC_10.263
88;008_1221V_10.3;10,205;10,224;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SC_10.276
89;008_1231L_20.5;0,16;0,259;01-06-2014;01-06-2014;940;940;BOOG;008_711_20.617
90;008_1231L_20.5;0,259;0,288;01-06-2014;01-06-2014;600;600;BOOG;008_711_20.547
91;008_1231R_20.5;0,003;0,005;01-06-2014;01-06-2014;250;250;BOOG;008_1231_20.52
92;008_1231R_20.5;0,005;0,023;01-06-2014;01-06-2014;195;195;BOOG;008_1231_20.536
93;008_1231R_20.5;0,037;0,038;01-06-2014;01-06-2014;-200;-200;BOOG;008_712_20.519
94;008_1231R_20.5;0,038;0,059;01-06-2014;01-06-2014;-200;-200;BOOG;008_712_20.539
95;008_1231R_20.5;0,059;0,096;01-06-2014;01-06-2014;6190;6190;BOOG;008_712_20.555
96;008_1231R_20.5;0,096;0,136;01-06-2014;01-06-2014;1760;1760;BOOG;008_712_20.558
97;008_1231R_20.5;0,136;0,211;01-06-2014;01-06-2014;1005;1005;BOOG;008_712_20.593
98;008_1231R_20.5;0,211;0,253;01-06-2014;01-06-2014;600;600;BOOG;008_712_20.56
99;008_1231R_20.5;0,253;0,291;01-06-2014;01-06-2014;-490;-490;BOOG;008_712_20.556
100;008_1231R_20.5;0,305;0,323;01-06-2014;01-06-2014;195;195;BOOG;008_1235_20.536
101;008_1231R_20.5;0,323;0,325;01-06-2014;01-06-2014;250;250;BOOG;008_1235_20.52
102;008_1235V_20.8;0,008;0,035;01-06-2014;01-06-2014;500;500;BOOG;008_SX_20.875
103;008_1235V_20.8;0,035;0,283;01-06-2014;01-06-2014;1017;1017;BOOG;008_SX_21.096
104;008_1235V_20.8;0,433;0,453;01-06-2014;01-06-2014;10000;10000;BOOG;008_SX_20.868
105;008_1235V_20.8;0,529;0,54;01-06-2014;01-06-2014;-10000;-10000;BOOG;008_sSX-w1245v_20.859
106;008_1245L_21.4;0,204;0,216;01-06-2014;01-06-2014;-15000;-15000;BOOG;008_721_21.401
107;008_1245R_21.4;0,005;0,007;01-06-2014;01-06-2014;250;250;BOOG;008_1245_21.391
108;008_1245R_21.4;0,007;0,025;01-06-2014;01-06-2014;195;195;BOOG;008_1245_21.407
109;008_1245R_21.4;0,04;0,058;01-06-2014;01-06-2014;-800;-800;BOOG;008_w1245r-s722_21.407
110;008_1245R_21.4;0,058;0,16;01-06-2014;01-06-2014;-1150;-1150;BOOG;008_w1245r-s722_21.491
111;008_1245R_21.4;0,422;0,488;01-06-2014;01-06-2014;-495;-495;BOOG;008_s722-w1253l_21.455
112;008_1245R_21.4;0,488;0,504;01-06-2014;01-06-2014;1000;1000;BOOG;008_s722-w1253l_21.405
113;008_1245R_21.4;0,504;0,511;01-06-2014;01-06-2014;1000;1000;BOOG;008_s722-w1253l_21.396
114;008_1245R_21.4;0,519;0,537;01-06-2014;01-06-2014;195;195;BOOG;008_1253_21.407
115;008_1245R_21.4;0,537;0,539;01-06-2014;01-06-2014;250;250;BOOG;008_1253_21.391
116;008_1253V_21.9;0,01;0,019;01-06-2014;01-06-2014;15000;15000;BOOG;008_w1253v-w1255v_21.938
117;008_1255L_22.1;0,003;0,005;01-06-2014;01-06-2014;-250;-250;BOOG;008_1255_22.089
118;008_1255L_22.1;0,005;0,023;01-06-2014;01-06-2014;-195;-195;BOOG;008_1255_22.105
119;008_1255R_22.1;0,241;0,249;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_w1255r-sSD_22.095
120;008_1255R_22.1;0,389;0,401;01-06-2014;01-06-2014;25000;25000;BOOG;008_w1255r-sSD_22.099
121;008_1255R_22.1;0,726;0,732;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SD_22.093
122;008_1255R_22.1;1,251;1,268;01-06-2014;01-06-2014;25000;25000;BOOG;008_SD_22.104
123;008_1255R_22.1;1,38;1,401;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SD_22.108
124;008_1255R_22.1;1,732;1,742;01-06-2014;01-06-2014;25000;25000;BOOG;008_SD_22.097
125;008_1255R_22.1;1,875;1,89;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SD_22.102
126;008_1255R_22.1;1,992;1,996;01-06-2014;01-06-2014;25000;25000;BOOG;008_SD_22.091
127;008_1255R_22.1;2,782;2,79;01-06-2014;01-06-2014;25000;25000;BOOG;008_SD_22.095
128;008_1255R_22.1;3,264;3,272;01-06-2014;01-06-2014;25000;25000;BOOG;008_SD_22.095
129;008_1255R_22.1;3,479;3,507;01-06-2014;01-06-2014;8000;8000;BOOG;008_SD_22.115
130;008_1255R_22.1;3,507;3,546;01-06-2014;01-06-2014;-8000;-8000;BOOG;008_SD_22.126
131;008_1255R_22.1;3,6;3,624;01-06-2014;01-06-2014;25000;25000;BOOG;008_SD_22.111
132;008_1255R_22.1;3,868;3,879;01-06-2014;01-06-2014;25000;25000;BOOG;008_SD_22.098
133;008_1255R_22.1;4,089;4,097;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SD_22.095
134;008_1255R_22.1;4,357;4,364;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SD_22.094
135;008_1255R_22.1;4,528;4,551;01-06-2014;01-06-2014;10000;10000;BOOG;008_SD_22.11
136;008_1255R_22.1;4,551;4,57;01-06-2014;01-06-2014;-10000;-10000;BOOG;008_SD_22.106
137;008_1255R_22.1;4,716;4,813;01-06-2014;01-06-2014;1480;1480;BOOG;008_SD_22.184
138;008_1255R_22.1;4,813;4,956;01-06-2014;01-06-2014;1390;1390;BOOG;008_SD_22.23
139;008_1255R_22.1;4,956;5,135;01-06-2014;01-06-2014;1470;1470;BOOG;008_SD_22.266
140;008_1255R_22.1;5,135;5,235;01-06-2014;01-06-2014;1770;1770;BOOG;008_SD_22.187
141;008_1255R_22.1;5,235;5,355;01-06-2014;01-06-2014;1485;1485;BOOG;008_SD_22.207
142;008_1255R_22.1;5,355;5,469;01-06-2014;01-06-2014;1400;1400;BOOG;008_SD_22.201
143;008_1255R_22.1;5,469;5,627;01-06-2014;01-06-2014;1505;1505;BOOG;008_SD_22.245
144;008_1255R_22.1;6,095;6,098;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SD_22.09
145;008_1255R_22.1;6,292;6,299;01-06-2014;01-06-2014;25000;25000;BOOG;008_SD_22.094
146;008_1255R_22.1;6,64;6,647;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SD_22.094
147;008_1255R_22.1;6,792;6,803;01-06-2014;01-06-2014;-20000;-20000;BOOG;008_SD_22.098
148;008_1255R_22.1;7,127;7,168;01-06-2014;01-06-2014;2250;2250;BOOG;008_SD_22.128
149;008_1255R_22.1;7,268;7,319;01-06-2014;01-06-2014;-2700;-2700;BOOG;008_SD_22.138
150;008_1255R_22.1;8,069;8,111;01-06-2014;01-06-2014;-2100;-2100;BOOG;008_SD_22.129
151;008_1255R_22.1;8,163;8,245;01-06-2014;01-06-2014;3300;3300;BOOG;008_SD_22.169
152;008_1255R_22.1;8,47;8,482;01-06-2014;01-06-2014;25000;25000;BOOG;008_SD_22.099
153;008_1255R_22.1;8,616;8,62;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SD_22.091
154;008_1255R_22.1;8,944;8,962;01-06-2014;01-06-2014;25000;25000;BOOG;008_SD_22.105
155;008_1255R_22.1;9,038;9,049;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SD_22.098
156;008_1255R_22.1;9,773;9,778;01-06-2014;01-06-2014;25000;25000;BOOG;008_SD_22.092
157;008_1255R_22.1;10,444;10,928;01-06-2014;01-06-2014;-2475;-2475;BOOG;008_SD_22.571
158;008_1255R_22.1;10,928;11,105;01-06-2014;01-06-2014;-2570;-2570;BOOG;008_SD_22.264
159;008_1255R_22.1;11,105;11,718;01-06-2014;01-06-2014;-2485;-2485;BOOG;008_SD_22.7
160;008_1255R_22.1;11,718;12,196;01-06-2014;01-06-2014;-2515;-2515;BOOG;008_SD_22.565
161;008_1255R_22.1;12,196;12,53;01-06-2014;01-06-2014;-2450;-2450;BOOG;008_SD_22.421
162;008_1255R_22.1;13,035;13,036;01-06-2014;01-06-2014;25000;25000;BOOG;008_SD_22.088
163;008_1255R_22.1;13,768;13,774;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SD_22.093
164;008_1255R_22.1;14,174;14,178;01-06-2014;01-06-2014;25000;25000;BOOG;008_SD_22.091
165;008_1255R_22.1;14,37;14,391;01-06-2014;01-06-2014;-10000;-10000;BOOG;008_SD_22.108
166;008_1255R_22.1;14,391;14,412;01-06-2014;01-06-2014;10000;10000;BOOG;008_SD_22.108
167;011_301AR_70.0;0,22;1,341;01-09-2019;01-09-2019;-30000;-30000;BOOG;011_w301Ar-w445l_71.114
168;011_301AR_70.0;1,834;1,942;01-09-2019;01-09-2019;-1533;-1533;BOOG;011_w301Ar-w445l_70.101
169;011_301AR_70.0;2,455;2,555;01-09-2019;01-09-2019;-30000;-30000;BOOG;011_w301Ar-w445l_70.093
170;011_301BV_69.9;0,015;0,02;01-09-2019;01-09-2019;-1000;-1000;BOOG;011_w301Bv-w303v_69.937
171;011_301BV_69.9;0,02;0,022;01-09-2019;01-09-2019;1000;1000;BOOG;011_w301Bv-w303v_69.934
172;011_303R_69.9;0,004;0,023;01-06-2017;01-06-2017;-250;-250;BOOG;011_303_69.925
173;011_303R_69.9;0,023;0,027;01-06-2017;01-06-2017;-200;-200;BOOG;011_303_69.91
174;011_305L_69.9;0,002;0,003;01-06-2017;01-06-2017;-250;-250;BOOG;011_305_69.88
175;011_305L_69.9;0,003;0,01;01-06-2017;01-06-2017;-190;-190;BOOG;011_305_69.886
176;011_305L_69.9;0,01;0,022;01-06-2017;01-06-2017;-200;-200;BOOG;011_305_69.891
177;011_307L_69.8;0,003;0,01;01-06-2017;01-06-2017;250;250;BOOG;011_307_69.811
178;011_307L_69.8;0,01;0,022;01-06-2017;01-06-2017;190;190;BOOG;011_307_69.816
179;011_307L_69.8;0,022;0,026;01-06-2017;01-06-2017;200;200;BOOG;011_307_69.808
180;011_307L_69.8;0,035;0,038;01-07-2017;01-07-2017;26500;26500;BOOG;011_w307l-w309v_69.807
181;011_311L_69.8;0,035;0,04;01-06-2017;01-06-2017;-1740;-1740;BOOG;011_w311l-w315v_69.844
182;011_311L_69.8;0,04;0,054;01-06-2017;01-06-2017;-1740;-1740;BOOG;011_w311l-w315v_69.853
183;011_311L_69.8;0,054;0,106;01-06-2017;01-06-2017;4000;4000;BOOG;011_w311l-w315v_69.891
184;011_311L_69.8;0,146;0,165;01-06-2017;01-06-2017;-500;-500;BOOG;011_w311l-w315v_69.858
185;011_311L_69.8;0,165;0,195;01-07-2016;01-07-2016;999999;999999;BOOG;011_w311l-w315v_69.869
186;011_311L_69.8;0,203;0,204;01-07-2016;01-07-2016;5000;5000;BOOG;011_w311l-w315v_69.84
187;011_311L_69.8;0,204;0,205;01-07-2016;01-07-2016;5000;5000;BOOG;011_w311l-w315v_69.84
188;011_311R_69.8;0,003;0,01;01-06-2017;01-06-2017;-250;-250;BOOG;011_311_69.846
189;011_311R_69.8;0,01;0,022;01-06-2017;01-06-2017;-190;-190;BOOG;011_311_69.851
190;011_311R_69.8;0,022;0,027;01-06-2017;01-06-2017;-200;-200;BOOG;011_311_69.844
191;011_311R_69.8;0,034;0,035;01-06-2017;01-06-2017;13000;13000;BOOG;011_w311r-w313v_69.84
192;011_311R_69.8;0,052;0,053;01-06-2017;01-06-2017;-5500;-5500;BOOG;011_w311r-w313v_69.84
193;011_315R_69.6;0,003;0,01;01-07-2016;01-07-2016;-250;-250;BOOG;011_315_69.645
194;011_315R_69.6;0,01;0,022;01-07-2016;01-07-2016;-190;-190;BOOG;011_315_69.65
195;011_315R_69.6;0,022;0,027;01-07-2016;01-07-2016;-200;-200;BOOG;011_315_69.643
196;011_315R_69.6;0,036;0,052;01-07-2016;01-07-2016;-30000;-30000;BOOG;011_w315r-w327v_69.654
197;011_315R_69.6;0,052;0,113;01-07-2016;01-07-2016;-30000;-30000;BOOG;011_w315r-w327v_69.699
198;011_315R_69.6;0,125;0,412;01-11-2019;01-11-2019;26990;26990;BOOG;011_w315r-w327v_69.925
199;011_32V_68.6;0,005;0,013;01-07-2017;01-07-2017;1150;1150;BOOG;011_w32v-w36l_68.621
200;011_32V_68.6;0,017;0,029;01-07-2017;01-07-2017;200;200;BOOG;011_36_68.625
201;011_32V_68.6;0,029;0,036;01-07-2017;01-07-2017;190;190;BOOG;011_36_68.62
202;011_32V_68.6;0,036;0,037;01-07-2017;01-07-2017;250;250;BOOG;011_36_68.614
203;011_33V_68.6;0,01;0,013;01-07-2017;01-07-2017;-540;-540;BOOG;011_w33v-w35r_68.618
204;011_33V_68.6;0,018;0,036;01-07-2017;01-07-2017;-200;-200;BOOG;011_35_68.633
205;011_33V_68.6;0,036;0,038;01-07-2017;01-07-2017;-250;-250;BOOG;011_35_68.617
206;011_36V_68.7;0;0,002;01-07-2017;01-07-2017;875;875;BOOG;011_w36v-w37B/37Av_68.655
207;011_37ApV_68.7;0,008;0,023;01-07-2017;01-07-2017;250;250;BOOG;011_37B/37A_68.701
208;011_37ApV_68.7;0,023;0,024;01-07-2017;01-07-2017;190;190;BOOG;011_37B/37A_68.687
209;011_37ApV_68.7;0,024;0,025;01-07-2017;01-07-2017;250;250;BOOG;011_37B/37A_68.687
210;011_37AqV_68.7;0,008;0,023;01-07-2017;01-07-2017;-250;-250;BOOG;011_37B/37A_68.701
211;011_37AqV_68.7;0,023;0,024;01-07-2017;01-07-2017;-190;-190;BOOG;011_37B/37A_68.687
212;011_37AqV_68.7;0,024;0,025;01-07-2017;01-07-2017;-250;-250;BOOG;011_37B/37A_68.687
213;011_37BL_68.7;0,038;0,049;01-07-2017;01-07-2017;3500;3500;BOOG;011_w37B/37Av-w67A/67Bv_68.682
214;011_37BL_68.7;0,129;0,141;01-07-2017;01-07-2017;-30000;-30000;BOOG;011_w37B/37Av-w67A/67Bv_68.683
215;011_37BL_68.7;0,278;0,29;01-07-2017;01-07-2017;-30000;-30000;BOOG;011_w37B/37Av-w67A/67Bv_68.683
216;011_38L_68.7;0,043;0,085;01-07-2017;01-07-2017;-480;-480;BOOG;011_417a_68.729
217;011_38L_68.7;0,184;0,192;01-07-2017;01-07-2017;5000;5000;BOOG;011_417a_68.695
218;011_38L_68.7;0,196;0,208;01-11-2019;01-11-2019;-200;-200;BOOG;011_65_68.699
219;011_38L_68.7;0,208;0,215;01-11-2019;01-11-2019;-190;-190;BOOG;011_65_68.694
220;011_38L_68.7;0,215;0,216;01-11-2019;01-11-2019;-250;-250;BOOG;011_65_68.688
221;011_38R_68.7;0,038;0,061;01-07-2017;01-07-2017;-250;-250;BOOG;011_w38r-w39B/39Av_68.71
222;011_38R_68.7;0,061;0,071;01-07-2017;01-07-2017;-480;-480;BOOG;011_w38r-w39B/39Av_68.697
223;011_39ApV_68.8;0,009;0,025;01-11-2019;01-11-2019;250;250;BOOG;011_39B/39A_68.812
224;011_39ApV_68.8;0,025;0,026;01-11-2019;01-11-2019;190;190;BOOG;011_39B/39A_68.797
225;011_39ApV_68.8;0,026;0,027;01-11-2019;01-11-2019;250;250;BOOG;011_39B/39A_68.797
226;011_39AqV_68.8;0,007;0,008;01-11-2019;01-11-2019;999999;999999;BOOG;011_39B/39A_68.797
227;011_39AqV_68.8;0,009;0,025;01-11-2019;01-11-2019;-250;-250;BOOG;011_39B/39A_68.812
228;011_39AqV_68.8;0,025;0,026;01-11-2019;01-11-2019;-190;-190;BOOG;011_39B/39A_68.797
229;011_39AqV_68.8;0,026;0,027;01-11-2019;01-11-2019;-250;-250;BOOG;011_39B/39A_68.797
230;011_39BL_68.8;0,043;0,057;01-06-2017;01-06-2017;-335;-335;BOOG;011_w39B/39Av-w65l_68.793
231;011_39BR_68.8;0,019;0,035;01-07-2017;01-07-2017;3350;3350;BOOG;011_w39B/39Av-w64v_68.795
232;011_39BR_68.8;0,103;0,121;01-07-2016;01-07-2016;-450;-450;BOOG;011_w39B/39Av-w64v_68.797
233;011_441AR_67.2;0,003;0,005;01-09-2019;01-09-2019;250;250;BOOG;011_441A_67.17
234;011_441AR_67.2;0,005;0,023;01-09-2019;01-09-2019;195;195;BOOG;011_441A_67.186
235;011_441AR_67.2;0,035;0,053;01-09-2019;01-09-2019;-195;-195;BOOG;011_441B_67.186
236;011_441AR_67.2;0,053;0,055;01-09-2019;01-09-2019;-250;-250;BOOG;011_441B_67.17
237;011_443L_67.2;0,116;0,131;01-09-2019;01-09-2019;30000;30000;BOOG;011_w443l-w445v_67.249
238;011_443R_67.2;0,003;0,005;01-09-2019;01-09-2019;250;250;BOOG;011_443_67.236
239;011_443R_67.2;0,005;0,023;01-09-2019;01-09-2019;195;195;BOOG;011_443_67.252
240;011_443R_67.2;0,039;0,099;01-09-2019;01-09-2019;-550;-550;BOOG;011_w443r-s342_67.294
241;011_443R_67.2;0,138;0,225;01-04-2014;01-04-2014;385;385;BOOG;011_342_67.321
242;011_443R_67.2;0,253;0,319;01-04-2014;01-04-2014;-450;-450;BOOG;011_342_67.3
243;011_443R_67.2;0,406;0,428;01-07-2016;01-07-2016;-30000;-30000;BOOG;011_342_67.256
244;011_443R_67.2;0,534;0,542;01-07-2016;01-07-2016;30000;30000;BOOG;011_342_67.242
245;011_443R_67.2;0,73;0,744;01-07-2016;01-07-2016;15000;15000;BOOG;011_342_67.248
