ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG;BEGRENZERNAAM_BEGIN;BEGRENZERNAAM_EIND;BEGRENZERTYPE_BEGIN;BEGRENZERTYPE_EIND
187498146;144_1505R_151.8;w1505r-s503;S;0,048;0,335;2020-12-09;;;1505;1514;WISSEL;BED_SEIN
187498147;478_1341L_2.1;s917-w1349r;S;0,818;0,868;2020-12-09;;;1348;1349;BED_SEIN;WISSEL
187498148;478_1341L_2.1;w1341l-s917;S;0,032;0,066;2020-12-09;;;1341;1342;WISSEL;BED_SEIN
187498149;478_1341V_2.1;w1341v-w1343l;S;0;0,006;2020-12-09;;;1341;1343;WISSEL;WISSEL
187498153;028_1009L_52.7;w1009l-w1021v;S;0,029;0,043;2020-12-09;;;1009;1021;WISSEL;WISSEL
187498154;028_1021R_52.8;w1021r-w1023v;S;0,029;0,043;2020-12-09;;;1021;1023;WISSEL;WISSEL
187498155;028_1021L_52.8;w1021l-w1025v;S;0,029;0,044;2020-12-09;;;1021;1025;WISSEL;WISSEL
187498156;478_1529R_0.9;s833-w1547r;S;0,892;0,927;2020-12-09;;;1546;1547;BED_SEIN;WISSEL
187498157;478_1529R_0.9;w1529r-s833;S;0,029;0,061;2020-12-09;;;1529;1528;WISSEL;BED_SEIN
187498158;478_1525L_0.8;s832-w1547l;S;0,936;0,971;2020-12-09;;;1548;1547;BED_SEIN;WISSEL
187498159;478_1525L_0.8;w1525l-s832;S;0,029;0,105;2020-12-09;;;1525;1526;WISSEL;BED_SEIN
187498160;486_411AR_77.5;w411Ar-w411Bre;S;0,029;0,035;2020-12-09;;;411A;411B;WISSEL;WISSEL
187498161;478_1601L_1.9;w1601l-w1603v;S;0,032;0,06;2020-12-09;;;1601;1603;WISSEL;WISSEL
187498162;478_1343R_2.1;s915-w1351r;S;0,856;0,907;2020-12-09;;;1352;1351;BED_SEIN;WISSEL
187498163;478_1343R_2.1;w1343r-s915;S;0,032;0,104;2020-12-09;;;1343;1338;WISSEL;BED_SEIN
187498418;531_2345R_34.2;w2345r-w2347r;S;0,028;0,048;2020-12-09;;;2345;2347;WISSEL;WISSEL
187498419;654_427R_50.4;w427r-w429r;S;0,048;0,062;2020-12-09;;;427;429;WISSEL;WISSEL
187498420;119_121AV_21.3;sPA-w1111v;S;6,698;6,754;2020-12-09;;;1110;1111;BED_SEIN;WISSEL
187498421;119_121AV_21.3;w121Av-sPA;S;0;0,371;2020-12-09;;;121A;122;WISSEL;BED_SEIN
187498422;614_2137L_47.5;w2137l-w2139l;S;0,039;0,05;2020-12-09;;;2137;2139;WISSEL;WISSEL
187498593;503_905L_43.1;w905l-sj;S;0,029;0,211;2020-12-09;;;905;SJ_905L;WISSEL;STOOTJUK
187497534;433_81V_5.5;w81v-w84v;S;0;0,057;2020-12-09;;;81;84;WISSEL;WISSEL
187497535;135_2203R_14.7;w2203r-w2207v;S;0,048;0,136;2020-12-09;;;2203;2207;WISSEL;WISSEL
187497537;531_2783L_35.9;w2783l-w2785r;S;0,029;0,059;2020-12-09;;;2783;2785;WISSEL;WISSEL
187497541;508_2057R_91.1;s2-w2145l;S;0,833;0,958;2020-12-09;;;2146;2145;BED_SEIN;WISSEL
187497542;508_2057R_91.1;w2057r-s2;S;0,048;0,092;2020-12-09;;;2057;2060;WISSEL;BED_SEIN
187498528;527_119AL_17.4;w119Al-kK_129-121L;S;0,027;0,432;2020-12-09;;;119A;K_129-121L;WISSEL;KRUISING
187498529;478_1183V_0.8;w1183v-w1531v;S;0;0,017;2020-12-09;;;1183;1531;WISSEL;WISSEL
187498530;478_1531L_0.8;w1531l-w1533v;S;0,029;0,041;2020-12-09;;;1531;1533;WISSEL;WISSEL
187498531;623_361R_17.1;w361r-s610;S;0,029;0,077;2020-12-09;;;361;358;WISSEL;BED_SEIN
187498532;083_257AL_7.8;w257Al-w257Bl;S;0,029;0,036;2020-12-09;;;257A;257B;WISSEL;WISSEL
187498533;083_255L_7.5;w255l-w257Av;S;0,028;0,253;2020-12-09;;;255;257A;WISSEL;WISSEL
187498534;094_1091AV_2.5;sBA-w2609l;S;2,083;2,223;2020-12-09;;;2608;2609;BED_SEIN;WISSEL
187498535;094_1091AV_2.5;w1091Av-sBA;S;0;0,053;2020-12-09;;;1091A;1092;WISSEL;BED_SEIN
187497256;603_179AR_3.9;w179A/173Bv-w181A/179Bv;S;0,017;0,024;2020-12-09;;;179A/173B;181A/179B;WISSEL;WISSEL
187497257;603_4449R_3.6;w4449r-sj;S;0,029;0,396;2020-12-09;;;4449;SJ_4449R;WISSEL;STOOTJUK
187498012;479_1617V_300.3;w1617v-s935;S;0;0,13;2020-12-09;;;1617;1622;WISSEL;BED_SEIN
187498013;479_1647L_300.6;s937-w1671r;S;1,195;1,267;2020-12-09;;;1674;1671;BED_SEIN;WISSEL
187498014;479_1647L_300.6;w1647l-s937;S;0,029;0,229;2020-12-09;;;1647;1648;WISSEL;BED_SEIN
187498435;654_425V_50.4;w425v-w427v;S;0;0,02;2020-12-09;;;425;427;WISSEL;WISSEL
187498436;101_1063L_12.3;s692-w2115Ar;S;3,852;4,317;2020-12-09;;;2114;2115A;BED_SEIN;WISSEL
187498437;101_1063L_12.3;sKP-s692;S;2,328;3,183;2020-12-09;;;1014;1002;BED_SEIN;BED_SEIN
187498438;101_1063L_12.3;sKM-sKP;S;0,981;1,548;2020-12-09;;;1054;1032;BED_SEIN;BED_SEIN
187498439;101_1063L_12.3;w1063l-sKM;S;0,099;0,381;2020-12-09;;;1063;1064;WISSEL;BED_SEIN
187498440;055_423AL_37.4;w423Al-w427Av;S;0,029;0,194;2020-12-09;;;423A;427A;WISSEL;WISSEL
187498441;127_489R_74.0;w489r-s704;S;0,028;0,062;2020-12-09;;;489;490;WISSEL;BED_SEIN
187498442;545_907R_21.9;w907r-w908v;S;0,028;0,062;2020-12-09;;;907;908;WISSEL;WISSEL
187498443;551_105BR_21.8;w107/105Bv-sj;S;0,017;0,044;2020-12-09;;;107/105B;SJ_105BR;WISSEL;STOOTJUK
187498444;589_3207R_4.9;s613-w3271l;S;1,539;1,718;2020-12-09;;;3270;3271;BED_SEIN;WISSEL
187498445;589_3207R_4.9;s603-s613;S;1,13;1,131;2020-12-09;;;3254;3264;BED_SEIN;BED_SEIN
187498446;589_3207R_4.9;s593-s603;S;0,601;0,701;2020-12-09;;;3222;3242;BED_SEIN;BED_SEIN
187498447;589_3207R_4.9;w3207r-s593;S;0,1;0,172;2020-12-09;;;3207;3214;WISSEL;BED_SEIN
187498448;589_3207L_4.9;s601-w3253r;S;1,13;1,339;2020-12-09;;;3250;3253;BED_SEIN;WISSEL
187498449;589_3207L_4.9;s591-s601;S;0,6;0,701;2020-12-09;;;3218;3246;BED_SEIN;BED_SEIN
187497649;531_2781L_35.7;w2781l-w2787r;S;0,028;0,12;2020-12-09;;;2781;2787;WISSEL;WISSEL
187498423;006_1017BV_10.2;s111-w1025Av;S;0,887;0,911;2020-12-09;;;1024;1025A;BED_SEIN;WISSEL
187498424;006_1017BV_10.2;w1017Bv-s111;S;0;0,145;2020-12-09;;;1017B;1022;WISSEL;BED_SEIN
187498425;523_5051AL_177.6;s533-w5103r;S;1,266;1,543;2020-12-09;;;5102;5103;BED_SEIN;WISSEL
187498426;523_5051AL_177.6;s523-s533;S;0,363;0,387;2020-12-09;;;5022;5052;BED_SEIN;BED_SEIN
187498428;527_39L_16.6;w39l-s11;S;0,028;0,108;2020-12-09;;;39;44;WISSEL;BED_SEIN
187498429;626_39V_32.7;w39v-w412v;S;0;3,043;2020-12-09;;;39;412;WISSEL;WISSEL
187498430;545_201V_23.4;w201v-w203A/205v;S;0;0,042;2020-12-09;;;201;203A/205;WISSEL;WISSEL
187498431;545_961R_22.6;w961r-ti;S;0,027;0,08;2020-12-09;;;961;TI_961R;WISSEL;TERRA_INCOGNITA
187498432;531_2863L_37.1;w2863l-w2865l;S;0,048;0,058;2020-12-09;;;2863;2865;WISSEL;WISSEL
187498433;079_183AL_3.0;w183Al-w183Bl;S;0,029;0,031;2020-12-09;;;183A;183B;WISSEL;WISSEL
187497634;525_495BL_79.3;sSW-w1307r;S;1,038;1,259;2020-12-09;;;1310;1307;BED_SEIN;WISSEL
187497635;525_495BL_79.3;w495Bl-sSW;S;0,043;0,65;2020-12-09;;;495B;474;WISSEL;BED_SEIN
187497417;560_1219AV_24.9;w1219Av-w21B/1233v;S;0;0,054;2020-12-09;;;1219A;21B/1233;WISSEL;WISSEL
187497837;531_2755V_35.6;s241-w2863v;S;1,148;1,509;2020-12-09;;;2826;2863;BED_SEIN;WISSEL
187497838;531_2755V_35.6;w2755v-s241;S;0;0,205;2020-12-09;;;2755;2756;WISSEL;BED_SEIN
187498860;653_33V_102.7;w33v-w55v;S;0;6,867;2020-12-09;;;33;55;WISSEL;WISSEL
187498861;542_1153BV_29.1;w1153Bv-w1169v;S;0;0,009;2020-12-09;;;1153B;1169;WISSEL;WISSEL
187498862;523_5001AL_177.4;w5001Al-w5053Br;S;0,048;0,198;2020-12-09;;;5001A;5053B;WISSEL;WISSEL
187498863;938_4505R_0.2;w4507/4505v-s701;S;0,016;0,041;2020-12-09;;;4507/4505;4500;WISSEL;BLOKMARKEERBORD
187498864;805_7101R_101.6;w7101r-ti;S;0,029;0,18;2020-12-09;;;7101;TI_7101R;WISSEL;TERRA_INCOGNITA
187498866;478_1511R_0.8;s824-w1563l;S;0,887;0,92;2020-12-09;;;1564;1563;BED_SEIN;WISSEL
187498867;478_1511R_0.8;w1511r-s824;S;0,029;0,071;2020-12-09;;;1511;1510;WISSEL;BED_SEIN
187498868;478_1579L_2.0;w1579l-w1581v;S;0,029;0,041;2020-12-09;;;1579;1581;WISSEL;WISSEL
187498869;478_1587R_2.0;w1587r-s879;S;0,029;0,066;2020-12-09;;;1587;1588;WISSEL;BED_SEIN
187498870;478_1559V_1.8;w1559v-w1561r;S;0;0,012;2020-12-09;;;1559;1561;WISSEL;WISSEL
187498872;046_227BV_36.1;sBH-w251Bl;S;5,073;5,279;2020-12-09;;;252;251B;BED_SEIN;WISSEL
187498873;046_227BV_36.1;w227Bv-sBH;S;0;0,082;2020-12-09;;;227B;230;WISSEL;BED_SEIN
187498874;625_263AR_15.7;s902-w339Br;S;0,849;1,049;2020-12-09;;;310;339B;BED_SEIN;WISSEL
187498875;625_263AR_15.7;w263Ar-s902;S;0,029;0,339;2020-12-09;;;263A;278;WISSEL;BED_SEIN
187498876;814_950R_100.5;w950r-w951v;S;0,028;0,041;2020-12-09;;;950;951;WISSEL;WISSEL
187497652;478_1355V_3.0;w1355v-w1359r;S;0;0,036;2020-12-09;;;1355;1359;WISSEL;WISSEL
187497653;478_1353V_3.0;w1353v-w1357r;S;0;0,009;2020-12-09;;;1353;1357;WISSEL;WISSEL
187497654;927_3051BR_905.4;w3051B/3055v-w3057v;S;0,017;0,024;2020-12-09;;;3051B/3055;3057;WISSEL;WISSEL
187497445;531_2785L_35.8;w2785l-kK_2781-2785;S;0,029;0,034;2020-12-09;;;2785;K_2781-2785;WISSEL;KRUISING
187497446;560_71BV_24.7;s904-w435Ar;S;0,918;1,06;2020-12-09;;;440;435A;BED_SEIN;WISSEL
187497447;560_71BV_24.7;w71Bv-s904;S;0;0,054;2020-12-09;;;71B;68;WISSEL;BED_SEIN
187497449;664_247V_43.3;w247v-w249r;S;0;0,008;2020-12-09;;;247;249;WISSEL;WISSEL
187497450;664_1001V_43.0;w1001v-w1013A/1013Bv;S;0;0,378;2020-12-09;;;1001;1013A/1013B;WISSEL;WISSEL
187497451;817_1213L_115.3;s540-w1243r;S;1,062;1,087;2020-12-09;;;1242;1243;BED_SEIN;WISSEL
187497452;817_1213L_115.3;w1213l-s540;S;0,028;0,159;2020-12-09;;;1213;1216;WISSEL;BED_SEIN
187497453;927_3039V_905.3;w3039v-w3053Av;S;0;0,039;2020-12-09;;;3039;3053A;WISSEL;WISSEL
