ID;SPOORTAK_IDENTIFICATIE;DOELGROEP;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;LOKALE_SNELHEID;DATUM_VERWERKING
128104640;203_351L_41.8;T;3,581;5,452;120;2017-12-11
128104641;203_351R_41.8;T;0,000;0,103;80;2017-12-11
128104642;203_353V_41.9;T;0,000;0,020;130;2017-12-11
128104643;203_353V_41.9;T;0,020;0,852;80;2017-12-11
128104644;203_353V_41.9;T;0,852;1,012;130;2017-12-11
128104645;203_353V_41.9;T;1,012;3,476;130;2017-12-11
128104646;203_353V_41.9;T;3,476;5,287;120;2017-12-11
128104647;203_363AL_47.2;T;0,000;0,059;40;2017-12-11
128104648;203_363AR_47.2;T;0,000;0,166;120;2017-12-11
128104649;203_363BV_47.3;T;0,000;0,047;120;2017-12-11
128104650;203_365AL_47.3;T;0,000;0,203;120;2017-12-11
128104651;203_365AL_47.3;T;0,203;0,692;100;2017-12-11
128104652;203_365AR_47.3;T;0,000;0,060;40;2017-12-11
128104653;203_365BV_47.4;T;0,000;0,143;120;2017-12-11
128104654;203_365BV_47.4;T;0,143;0,631;100;2017-12-11
128104779;550_41AV_25.3;T;1,945;7,930;130;2017-12-11
128104780;550_41AV_25.3;T;7,930;8,054;130;2017-12-11
128104781;550_41BR_25.3;T;0,000;0,095;60;2017-12-11
128104782;550_41BR_25.3;T;0,095;0,305;100;2017-12-11
128104783;550_41BR_25.3;T;0,305;2,994;100;2017-12-11
128104784;550_41BR_25.3;T;2,994;3,421;100;2017-12-11
128096971;510_421L_10.4;T;0,000;1,022;130;2017-12-11
128096972;512_443V_11.4;T;0,000;0,024;130;2017-12-11
128096973;512_445L_11.4;T;0,000;0,890;80;2017-12-11
128096974;044_461AL_12.3;T;0,000;0,094;80;2017-12-11
128096975;044_461AR_12.3;T;0,000;0,092;40;2017-12-11
128096976;514_906L_18.0;T;0,000;0,064;40;2017-12-11
128096977;514_906R_18.0;T;0,000;0,064;40;2017-12-11
128096978;514_906V_18.0;T;0,000;0,290;40;2017-12-11
128096979;514_907L_18.0;T;0,000;0,053;40;2017-12-11
128096980;514_907V_18.0;T;0,000;0,100;40;2017-12-11
128096981;514_908R_18.0;T;0,000;0,053;40;2017-12-11
128097261;503_171BR_42.2;T;0,000;0,036;40;2017-12-11
128097262;503_171BV_42.2;T;0,000;0,017;40;2017-12-11
128097263;503_177qV_42.2;T;0,000;0,033;40;2017-12-11
128097264;503_181AL_42.2;T;0,000;0,046;40;2017-12-11
128097265;503_181AR_42.2;T;0,000;0,088;40;2017-12-11
128097266;503_181BqV_42.1;T;0,000;0,034;80;2017-12-11
128097267;503_183AL_42.2;T;0,000;0,048;40;2017-12-11
128097268;503_183AR_42.2;T;0,000;0,277;80;2017-12-11
128097269;503_183AR_42.2;T;0,277;0,372;100;2017-12-11
128097270;503_183AR_42.2;T;0,372;1,097;110;2017-12-11
128097271;503_183BV_42.1;T;0,000;0,326;80;2017-12-11
128097272;503_183BV_42.1;T;0,326;0,951;110;2017-12-11
128097273;503_187AL_41.2;T;0,000;0,242;110;2017-12-11
128097274;503_187AR_41.2;T;0,000;0,103;60;2017-12-11
128097275;503_187BV_41.1;T;0,000;0,151;110;2017-12-11
128097276;503_189L_40.9;T;0,357;0,358;130;2017-12-11
128097305;609_211V_28.7;T;0,000;0,104;40;2017-12-11
128097306;609_213R_28.8;T;0,000;0,094;40;2017-12-11
128097307;609_213V_28.8;T;0,000;0,038;40;2017-12-11
128097308;609_215V_28.8;T;0,000;0,043;40;2017-12-11
128097309;609_217L_28.8;T;0,000;0,706;40;2017-12-11
128097310;609_217R_28.8;T;0,000;0,707;40;2017-12-11
128097311;609_217V_28.8;T;0,000;0,044;40;2017-12-11
128097312;609_219L_28.8;T;0,000;0,793;40;2017-12-11
128097313;609_219V_28.8;T;0,000;0,044;40;2017-12-11
128097314;609_231L_27.9;T;0,000;0,087;40;2017-12-11
128097315;609_233L_28.0;T;0,000;0,043;40;2017-12-11
128097316;609_237L_28.1;T;0,000;0,052;40;2017-12-11
128097317;609_237V_28.1;T;0,000;0,120;40;2017-12-11
128097318;609_239L_28.1;T;0,000;0,060;40;2017-12-11
128097319;609_241L_28.2;T;0,000;0,043;40;2017-12-11
128097320;018_241L_52.5;T;0,000;0,088;90;2017-12-11
128097321;018_241R_52.5;T;0,000;0,089;70;2017-12-11
128097322;018_241R_52.5;T;0,089;0,929;90;2017-12-11
128097323;018_243L_52.6;T;0,000;0,775;40;2017-12-11
128097324;018_243R_52.6;T;0,000;0,681;90;2017-12-11
128106072;519_31L_46.2;T;0,000;0,483;40;2017-12-11
128106073;519_31R_46.2;T;0,000;0,026;40;2017-12-11
128106074;063_31AL_13.7;T;0,000;0,059;100;2017-12-11
128104785;550_41BR_25.3;T;3,421;9,466;100;2017-12-11
128104786;550_41BR_25.3;T;9,466;9,481;100;2017-12-11
128104787;550_41BqV_25.3;T;0,000;0,034;60;2017-12-11
128104788;501_43L_80.3;T;0,000;0,034;40;2017-12-11
128104789;501_43R_80.3;T;0,000;0,081;40;2017-12-11
128104790;550_43AL_25.3;T;0,000;0,041;40;2017-12-11
128104791;550_43AR_25.3;T;0,000;0,284;60;2017-12-11
128104792;550_43AR_25.3;T;0,284;0,317;60;2017-12-11
128104793;550_43AR_25.3;T;0,317;0,360;40;2017-12-11
128104794;550_43BR_25.4;T;0,000;0,028;40;2017-12-11
128104795;550_43BqV_25.4;T;0,000;0,034;40;2017-12-11
128104796;550_45L_25.3;T;0,000;0,382;40;2017-12-11
128104797;550_45R_25.3;T;0,000;0,143;40;2017-12-11
128104798;501_45L_80.3;T;0,000;0,291;40;2017-12-11
128104799;501_45R_80.3;T;0,000;0,330;40;2017-12-11
128104800;550_47L_25.3;T;0,000;0,029;40;2017-12-11
128104801;550_47R_25.3;T;0,000;0,267;40;2017-12-11
128104802;550_51R_25.5;T;0,000;0,115;60;2017-12-11
128104803;550_51V_25.5;T;0,000;0,124;60;2017-12-11
128104804;550_51V_25.5;T;0,124;0,157;60;2017-12-11
128104805;550_51V_25.5;T;0,157;0,242;40;2017-12-11
128104806;550_53AL_25.4;T;0,000;0,118;60;2017-12-11
128104807;550_53BV_25.5;T;0,000;0,122;60;2017-12-11
128096982;514_908qV_18.0;T;0,000;0,034;40;2017-12-11
128096983;514_909L_18.0;T;0,000;0,302;40;2017-12-11
128096984;514_909R_18.0;T;0,000;0,304;40;2017-12-11
128096985;514_910V_18.0;T;0,000;0,049;40;2017-12-11
128096986;514_911L_18.1;T;0,000;0,308;40;2017-12-11
128096987;514_911R_18.1;T;0,000;0,308;40;2017-12-11
128096988;514_911V_18.1;T;0,000;0,036;40;2017-12-11
128096989;516_911V_2.1;T;0,000;0,010;40;2017-12-11
128096990;514_912R_18.0;T;0,000;0,327;40;2017-12-11
128096991;514_912V_18.0;T;0,000;0,041;40;2017-12-11
128096992;516_912L_2.1;T;0,000;0,035;40;2017-12-11
128096993;516_912R_2.1;T;0,000;0,090;40;2017-12-11
128096994;514_913L_18.0;T;0,000;0,385;40;2017-12-11
128096995;514_913V_18.0;T;0,000;0,035;40;2017-12-11
128096996;516_913L_2.2;T;0,000;0,180;40;2017-12-11
128096997;516_913R_2.2;T;0,000;0,148;40;2017-12-11
128096998;514_914L_18.0;T;0,000;0,035;40;2017-12-11
128096999;514_914V_18.0;T;0,000;0,024;40;2017-12-11
128097000;514_915L_18.0;T;0,000;0,052;40;2017-12-11
128097001;514_915R_18.0;T;0,000;0,052;40;2017-12-11
128097002;514_915qV_18.0;T;0,000;0,034;40;2017-12-11
128097003;514_918V_17.9;T;0,000;0,001;40;2017-12-11
128097004;514_919L_17.9;T;0,000;0,035;40;2017-12-11
128097005;514_920L_17.9;T;0,000;0,035;40;2017-12-11
128097006;514_920R_17.9;T;0,000;0,134;40;2017-12-11
128097007;514_921L_18.0;T;0,000;0,423;40;2017-12-11
128097277;503_189L_40.9;T;0,358;22,906;130;2017-12-11
128097278;503_189L_40.9;T;22,906;23,294;130;2017-12-11
128097279;503_189L_40.9;T;23,294;23,320;120;2017-12-11
128097280;503_189R_40.9;T;0,000;0,190;110;2017-12-11
128097281;503_191L_40.9;T;0,136;0,442;80;2017-12-11
128097282;503_191L_40.9;T;0,442;1,142;130;2017-12-11
128097283;503_191L_40.9;T;1,142;22,899;130;2017-12-11
128097284;503_191L_40.9;T;22,899;23,287;130;2017-12-11
128097285;503_191L_40.9;T;23,287;23,373;120;2017-12-11
128097286;503_191R_40.9;T;0,000;0,075;110;2017-12-11
128097043;514_961V_17.2;T;0,000;0,038;40;2017-12-11
128097325;018_243R_52.6;T;0,681;0,772;90;2017-12-11
128097326;609_245L_28.0;T;0,000;0,043;40;2017-12-11
128097327;609_247L_28.0;T;0,000;0,035;40;2017-12-11
128097328;018_255V_53.4;T;0,000;0,017;90;2017-12-11
128097329;018_257AR_53.4;T;0,000;0,060;40;2017-12-11
128097330;609_261L_28.7;T;0,000;0,200;40;2017-12-11
128097331;609_261V_28.7;T;0,000;0,024;40;2017-12-11
128097332;609_281L_27.6;T;0,000;0,044;40;2017-12-11
128097333;609_281R_27.6;T;0,000;0,334;40;2017-12-11
128097334;609_283L_27.6;T;0,000;0,299;40;2017-12-11
128097402;437_963R_0.9;T;0,000;0,108;40;2017-12-11
128097403;437_964L_0.9;T;0,000;0,031;40;2017-12-11
128097404;437_964R_0.9;T;0,000;0,042;40;2017-12-11
128097405;437_965L_0.9;T;0,000;0,641;40;2017-12-11
128097406;437_965R_0.9;T;0,000;0,747;40;2017-12-11
128097407;437_966L_0.9;T;0,000;0,639;40;2017-12-11
128097408;437_966R_0.9;T;0,000;0,027;40;2017-12-11
128097409;437_967L_0.8;T;0,000;0,259;40;2017-12-11
128097410;437_967R_0.8;T;0,000;0,449;40;2017-12-11
128097411;437_968L_0.8;T;0,000;0,666;40;2017-12-11
128097412;437_968R_0.8;T;0,000;0,666;40;2017-12-11
128097413;437_974L_0.5;T;0,000;0,202;40;2017-12-11
128104808;550_53BV_25.5;T;0,122;0,155;60;2017-12-11
128104809;550_53BV_25.5;T;0,155;0,236;40;2017-12-11
128104810;005_55L_109.5;T;0,000;0,582;40;2017-12-11
128104811;005_55R_109.5;T;0,000;0,582;100;2017-12-11
128104812;550_59L_25.4;T;0,000;0,027;40;2017-12-11
128104813;550_59R_25.4;T;0,000;0,581;40;2017-12-11
128104814;550_61L_25.4;T;0,000;0,037;40;2017-12-11
128104815;550_61R_25.4;T;0,000;0,028;40;2017-12-11
128104816;550_63L_25.5;T;0,000;0,340;40;2017-12-11
128104817;550_63R_25.5;T;0,000;0,276;40;2017-12-11
128104818;550_65L_25.5;T;0,000;0,198;40;2017-12-11
128104819;550_65R_25.5;T;0,000;0,292;40;2017-12-11
128104820;005_65V_110.1;T;0,000;3,965;100;2017-12-11
128104821;005_65V_110.1;T;3,965;4,056;100;2017-12-11
128104822;005_65V_110.1;T;4,056;4,085;40;2017-12-11
128104823;550_71AL_25.7;T;0,000;0,106;40;2017-12-11
128104824;550_71AR_25.7;T;0,000;0,063;40;2017-12-11
128104825;550_71AV_25.7;T;0,000;0,031;40;2017-12-11
128104826;550_71BV_25.8;T;0,000;0,280;40;2017-12-11
128104827;005_75L_114.2;T;0,000;0,103;40;2017-12-11
128104828;005_75R_114.2;T;0,000;0,807;40;2017-12-11
128104829;501_75AL_80.4;T;0,000;0,063;40;2017-12-11
128097008;514_921R_18.0;T;0,000;0,423;40;2017-12-11
128097009;514_921L_18.0;T;0,000;0,423;40;2017-12-11
128097010;516_921V_2.0;T;0,000;0,038;>=40;2017-12-11
128097011;514_922L_18.0;T;0,000;0,061;40;2017-12-11
128097012;514_922R_18.0;T;0,000;0,384;40;2017-12-11
128097013;516_922V_2.0;T;0,000;0,039;>=40;2017-12-11
128097014;516_924V_2.1;T;0,000;0,042;40;2017-12-11
128097015;516_925V_2.2;T;0,000;0,552;40;2017-12-11
128097016;516_940L_75.2;T;0,000;0,528;40;2017-12-11
128097017;516_940R_75.2;T;0,000;0,052;40;2017-12-11
128097018;514_941qV_18.1;T;0,000;0,034;40;2017-12-11
128097019;516_941AL_75.1;T;0,000;0,091;40;2017-12-11
128097020;516_941AqV_75.1;T;0,000;0,033;40;2017-12-11
128097021;516_941BL_75.1;T;0,000;0,030;>=40;2017-12-11
128097022;516_941BR_75.1;T;0,000;0,017;40;2017-12-11
128097023;514_942L_18.0;T;0,000;0,023;40;2017-12-11
128097024;514_942R_18.0;T;0,000;0,324;40;2017-12-11
128097025;516_942L_75.1;T;0,000;0,446;>=40;2017-12-11
128097026;516_942R_75.1;T;0,000;0,331;onbekend;2017-12-11
128097027;514_943L_18.1;T;0,000;0,301;40;2017-12-11
128097028;514_943R_18.1;T;0,000;0,301;40;2017-12-11
128097029;516_943L_75.1;T;0,000;0,346;40;2017-12-11
128097030;516_943R_75.1;T;0,000;0,026;40;2017-12-11
128097031;516_944L_75.1;T;0,000;0,321;40;2017-12-11
128097044;514_962L_17.1;T;0,000;0,524;40;2017-12-11
128097045;514_962V_17.1;T;0,000;0,069;40;2017-12-11
128097046;514_963R_17.1;T;0,000;0,501;40;2017-12-11
128097047;514_963V_17.1;T;0,000;0,027;40;2017-12-11
128097048;514_964L_17.1;T;0,000;0,583;40;2017-12-11
128097049;514_964V_17.1;T;0,000;0,035;40;2017-12-11
128097050;514_965V_17.1;T;0,000;0,027;40;2017-12-11
128097051;514_966V_17.0;T;0,000;0,047;40;2017-12-11
128097052;514_967L_17.0;T;0,000;0,328;40;2017-12-11
128097053;514_967R_17.0;T;0,000;0,064;40;2017-12-11
128097054;609_5L_29.7;T;0,000;0,744;130;2017-12-11
128097055;609_5L_29.7;T;0,744;9,698;140;2017-12-11
128097056;609_5L_29.7;T;9,698;9,768;140;2017-12-11
128097414;437_974R_0.5;T;0,000;0,183;40;2017-12-11
128097415;437_976L_0.6;T;0,000;0,400;40;2017-12-11
128097416;437_976R_0.6;T;0,000;0,038;40;2017-12-11
128097417;437_977L_0.6;T;0,000;0,166;40;2017-12-11
128097418;437_977R_0.6;T;0,000;0,342;40;2017-12-11
128097419;437_978L_0.4;T;0,000;0,236;40;2017-12-11
128097420;437_978R_0.4;T;0,000;0,236;40;2017-12-11
128097421;437_980V_0.2;T;0,000;0,032;40;2017-12-11
128097422;437_981V_0.2;T;0,000;0,041;40;2017-12-11
128097423;437_982L_0.6;T;0,000;0,296;40;2017-12-11
128097424;437_982R_0.6;T;0,000;0,031;40;2017-12-11
128097425;437_983L_0.6;T;0,000;0,244;40;2017-12-11
128097426;437_983R_0.6;T;0,000;0,314;40;2017-12-11
128097427;437_9001V_0.1;T;0,000;0,055;40;2017-12-11
128097428;437_9002V_0.2;T;0,000;0,051;40;2017-12-11
128097429;900_25L_200.7;T;0,000;0,299;40;2017-12-11
128097437;900_508R_200.4;T;0,000;0,134;>=40;2017-12-11
128097438;900_508V_200.4;T;0,000;0,208;40;2017-12-11
128097439;506_524V_43.5;T;0,000;0,039;>=40;2017-12-11
128097440;506_525V_43.6;T;0,000;0,039;>=40;2017-12-11
128097445;900_577L_200.7;T;0,000;0,604;>=40;2017-12-11
128097446;900_577R_200.7;T;0,000;0,041;>=40;2017-12-11
128097447;900_578L_200.8;T;0,000;0,531;>=40;2017-12-11
128097448;900_578R_200.8;T;0,000;0,037;>=40;2017-12-11
128104830;501_75AR_80.4;T;0,000;0,063;40;2017-12-11
128104831;501_75BL_80.5;T;0,000;0,063;40;2017-12-11
128104832;501_75BV_80.5;T;0,000;0,121;40;2017-12-11
128104833;005_77L_114.3;T;0,000;0,663;40;2017-12-11
128104834;005_77R_114.3;T;0,000;0,663;40;2017-12-11
128104835;501_77AL_80.4;T;0,000;0,064;40;2017-12-11
128104836;501_77BV_80.5;T;0,000;0,213;40;2017-12-11
128104837;550_83AL_25.6;T;0,000;0,262;40;2017-12-11
128104838;550_83AR_25.6;T;0,000;0,053;40;2017-12-11
128104839;550_83BpV_25.7;T;0,000;0,034;40;2017-12-11
128104840;550_85AL_25.7;T;0,000;0,207;40;2017-12-11
128104841;550_85AR_25.7;T;0,000;0,041;40;2017-12-11
128104842;550_85BpV_25.7;T;0,000;0,034;40;2017-12-11
128104843;550_87AL_25.7;T;0,000;0,125;40;2017-12-11
128104844;550_87AR_25.7;T;0,000;0,062;40;2017-12-11
128104845;550_87BV_25.8;T;0,000;0,035;40;2017-12-11
128104846;550_89L_25.7;T;0,000;0,216;40;2017-12-11
128104847;550_89V_25.7;T;0,000;0,026;40;2017-12-11
128104848;550_91L_25.8;T;0,000;0,041;40;2017-12-11
128104849;005_93V_115.0;T;0,000;0,041;40;2017-12-11
128104850;550_93AL_25.8;T;0,000;0,056;40;2017-12-11
128104851;550_93AR_25.8;T;0,000;0,043;40;2017-12-11
128104852;550_93BqV_25.9;T;0,000;0,034;40;2017-12-11
128104853;550_95L_25.8;T;0,000;0,378;40;2017-12-11
128104854;550_95R_25.8;T;0,000;0,202;40;2017-12-11
128104855;005_97V_115.0;T;0,000;0,049;40;2017-12-11
128097032;516_944R_75.1;T;0,000;0,063;40;2017-12-11
128097033;516_945L_75.0;T;0,000;0,259;40;2017-12-11
128097034;516_945R_75.0;T;0,000;0,260;40;2017-12-11
128097035;516_947V_74.6;T;0,000;0,045;40;2017-12-11
128097036;516_948V_74.6;T;0,000;0,255;40;2017-12-11
128097037;514_954L_17.3;T;0,000;0,306;40;2017-12-11
128097038;514_954R_17.3;T;0,000;0,203;40;2017-12-11
128097039;514_954V_17.3;T;0,000;0,142;40;2017-12-11
128097040;514_960L_17.2;T;0,000;0,465;40;2017-12-11
128097041;514_960V_17.2;T;0,000;0,034;40;2017-12-11
128097042;514_961L_17.2;T;0,000;0,498;40;2017-12-11
128096762;070_305AL_26.0;T;0,000;0,059;40;2017-12-11
128096763;070_305AR_26.0;T;0,000;0,764;80;2017-12-11
128096764;070_305AR_26.0;T;0,764;0,928;100;2017-12-11
128096765;070_305BV_25.9;T;0,000;0,001;80;2017-12-11
128096766;070_307L_25.9;T;0,000;0,783;40;2017-12-11
128096767;070_307R_25.9;T;0,000;0,666;80;2017-12-11
128096768;070_307R_25.9;T;0,666;0,707;80;2017-12-11
128096769;070_307R_25.9;T;0,707;0,779;100;2017-12-11
128096770;070_315V_25.2;T;0,000;0,030;100;2017-12-11
128096771;070_317AR_25.1;T;0,000;0,063;40;2017-12-11
128096772;070_317BV_25.1;T;0,000;0,061;100;2017-12-11
128097057;609_5L_29.7;T;9,768;11,121;110;2017-12-11
128097058;609_5L_29.7;T;11,121;11,210;110;2017-12-11
128097059;609_5V_29.7;T;0,000;0,391;130;2017-12-11
128097060;609_5V_29.7;T;0,391;0,593;130;2017-12-11
128097061;609_7L_29.7;T;0,000;0,744;130;2017-12-11
128097062;609_7L_29.7;T;0,744;9,701;140;2017-12-11
128097063;609_7L_29.7;T;9,701;9,772;140;2017-12-11
128097064;609_7L_29.7;T;9,772;10,920;110;2017-12-11
128097065;609_7L_29.7;T;10,920;11,111;110;2017-12-11
128097139;503_93L_43.9;T;0,000;0,224;40;2017-12-11
128106170;520_67R_0.2;T;0,000;0,796;40;2017-12-11
128106171;519_67V_46.7;T;0,000;0,037;40;2017-12-11
128106172;517_67AL_69.3;T;0,000;0,055;40;2017-12-11
128106173;517_67BqV_69.3;T;0,000;0,034;40;2017-12-11
128106174;519_69V_46.7;T;0,000;0,041;40;2017-12-11
128106175;517_69L_69.3;T;0,000;0,029;40;2017-12-11
128106176;517_69R_69.3;T;0,000;0,763;40;2017-12-11
128106177;520_69AL_0.3;T;0,000;0,585;40;2017-12-11
128106178;520_69AR_0.3;T;0,000;0,064;40;2017-12-11
128106179;520_69BL_0.4;T;0,000;0,050;40;2017-12-11
128106180;520_69BV_0.4;T;0,000;0,362;40;2017-12-11
128106181;519_71V_46.8;T;0,000;0,027;40;2017-12-11
128106182;517_71L_69.3;T;0,000;0,836;40;2017-12-11
128106183;517_71R_69.3;T;0,000;0,798;40;2017-12-11
128106184;519_73V_46.8;T;0,000;0,109;40;2017-12-11
128106185;517_73L_69.3;T;0,000;0,764;40;2017-12-11
128106186;517_73R_69.3;T;0,000;0,026;40;2017-12-11
128106187;519_75qV_46.9;T;0,000;0,032;40;2017-12-11
128106188;517_75L_69.3;T;0,000;0,698;40;2017-12-11
128106189;517_75R_69.3;T;0,000;0,044;40;2017-12-11
128106190;519_77AL_46.8;T;0,000;0,057;40;2017-12-11
128106191;519_77AR_46.8;T;0,000;0,061;40;2017-12-11
128106192;517_77AL_69.4;T;0,000;0,655;40;2017-12-11
128106193;517_77AR_69.4;T;0,000;0,065;40;2017-12-11
128104605;204_301V_12.6;T;1,204;9,200;140;2017-12-11
