ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG;BEGRENZERNAAM_BEGIN;BEGRENZERNAAM_EIND;BEGRENZERTYPE_BEGIN;BEGRENZERTYPE_EIND
128257409;520_125qV_0.6;127A/125;W;0,000;0,034;2017-12-14;1:9;7,17;127A/125;127A/125;WISSEL;WISSEL
128257410;212_125R_20.3;133;W;0,522;0,550;2017-12-14;1:9;1,33;133;133;WISSEL;WISSEL
128257411;504_905L_17.5;905;W;0,000;0,027;2017-12-14;1:9;1,33;905;905;WISSEL;WISSEL
128257860;927_25R_904.5;25;W;0,000;0,029;2017-12-14;1:9;1,33;25;25;WISSEL;WISSEL
128257861;609_79AL_27.9;79A;W;0,000;0,027;2017-12-14;1:9;1,33;79A;79A;WISSEL;WISSEL
128257862;823_11V_3.9;303/305A;W;15,513;15,531;2017-12-14;1:9;7,17;303/305A;303/305A;WISSEL;WISSEL
128257863;588_413AL_2.8;413A;W;0,000;0,032;2017-12-14;1:9;1,33;413A;413A;WISSEL;WISSEL
128257864;618_107AL_51.3;107B/117A;W;0,160;0,176;2017-12-14;1:9;7,17;107B/117A;107B/117A;WISSEL;WISSEL
128257865;503_133AL_43.0;133A;W;0,000;0,028;2017-12-14;1:9;1,33;133A;133A;WISSEL;WISSEL
128257866;950_965qV_12.6;965/966;W;0,000;0,034;2017-12-14;1:9;7,17;965/966;965/966;WISSEL;WISSEL
128257867;924_3239AL_34.1;3239A/2303B;W;0,000;0,016;2017-12-14;1:9;7,17;3239A/2303B;3239A/2303B;WISSEL;WISSEL
128257870;536_239L_60.7;239/235B;W;0,000;0,016;2017-12-14;1:9;7,17;239/235B;239/235B;WISSEL;WISSEL
128257871;209_4R_19.0;4;W;0,000;0,029;2017-12-14;1:9;1,33;4;4;WISSEL;WISSEL
128257872;100_2025AR_2.9;2025B;W;0,058;0,106;2017-12-14;1:15;1,33;2025B;2025B;WISSEL;WISSEL
128257874;123_87AL_20.7;87B;W;0,017;0,046;2017-12-14;1:9;1,33;87B;87B;WISSEL;WISSEL
128257876;536_327BL_62.0;327B;W;0,000;0,029;2017-12-14;1:9;1,33;327B;327B;WISSEL;WISSEL
128257877;585_1163AR_8.3;1163A;W;0,000;0,047;2017-12-14;1:15;1,33;1163A;1163A;WISSEL;WISSEL
128258531;560_41AL_25.0;47;W;0,151;0,179;2017-12-14;1:9 SYM;1,33;47;47;WISSEL;WISSEL
128258532;508_803R_90.9;901;W;0,067;0,096;2017-12-14;1:9;1,33;901;901;WISSEL;WISSEL
128258533;625_305AR_14.6;303/305A;W;0,000;0,017;2017-12-14;1:9;7,17;303/305A;303/305A;WISSEL;WISSEL
128257936;624_193R_32.4;193;W;0,000;0,028;2017-12-14;1:9;1,33;193;193;WISSEL;WISSEL
128257937;163_927AL_43.6;927A;W;0,000;0,029;2017-12-14;1:9;1,33;927A;927A;WISSEL;WISSEL
128257938;135_908R_45.1;908;W;0,000;0,027;2017-12-14;1:9;1,33;908;908;WISSEL;WISSEL
128257939;606_61L_0.2;95;W;0,578;0,605;2017-12-14;1:9;1,33;95;95;WISSEL;WISSEL
128257940;534_1085AL_45.8;1083A/1085B;W;0,037;0,052;2017-12-14;1:9;7,17;1083A/1085B;1083A/1085B;WISSEL;WISSEL
128257943;071_5AV_19.9;19A;W;2,988;3,017;2017-12-14;1:9;1,33;19A;19A;WISSEL;WISSEL
128257944;555_295AL_83.5;295A;W;0,000;0,027;2017-12-14;1:9;1,33;295A;295A;WISSEL;WISSEL
128257945;508_2013pV_90.3;2013/2015;W;0,000;0,034;2017-12-14;1:9;7,17;2013/2015;2013/2015;WISSEL;WISSEL
128257946;606_43BV_37.6;51A/49;W;0,013;0,030;2017-12-14;1:9;7,17;51A/49;51A/49;WISSEL;WISSEL
128257947;801_903L_8.4;903;W;0,000;0,028;2017-12-14;1:9;1,33;903;903;WISSEL;WISSEL
128257948;527_89AL_17.2;89A;W;0,000;0,028;2017-12-14;1:9 SYM;1,33;89A;89A;WISSEL;WISSEL
128257949;528_41AR_28.7;57;W;0,160;0,199;2017-12-14;1:12;1,33;57;57;WISSEL;WISSEL
128257950;950_243L_12.8;243;W;0,000;0,029;2017-12-14;1:9;1,33;243;243;WISSEL;WISSEL
128257951;063_31AV_13.7;263;W;10,990;11,019;2017-12-14;1:9;1,33;263;263;WISSEL;WISSEL
128257952;129_16R_30.0;44;W;0,585;0,612;2017-12-14;1:9;1,33;44;44;WISSEL;WISSEL
128257957;055_407R_29.5;407;W;0,000;0,028;2017-12-14;1:9;1,33;407;407;WISSEL;WISSEL
128257959;212_95L_11.9;95;W;0,000;0,027;2017-12-14;1:9;1,33;95;95;WISSEL;WISSEL
128257962;539_55BpV_79.2;57A/55B;W;0,000;0,033;2017-12-14;1:9;7,17;57A/55B;57A/55B;WISSEL;WISSEL
128257963;517_189AR_0.1;189A/191;W;0,000;0,017;2017-12-14;1:9;7,17;189A/191;189A/191;WISSEL;WISSEL
128258549;514_149AR_16.6;153;W;0,037;0,065;2017-12-14;1:9;1,33;153;153;WISSEL;WISSEL
128258551;525_1305AR_180.4;1305A;W;0,000;0,048;2017-12-14;1:15;1,33;1305A;1305A;WISSEL;WISSEL
128258552;624_155AR_31.9;155A;W;0,000;0,047;2017-12-14;1:15;1,33;155A;155A;WISSEL;WISSEL
128258553;478_1553V_1.9;1583/1585;W;0,036;0,053;2017-12-14;1:9;7,17;1583/1585;1583/1585;WISSEL;WISSEL
128252760;508_871R_91.2;901;W;0,407;0,436;2017-12-14;1:9;1,33;901;901;WISSEL;WISSEL
128252761;664_143AL_43.1;255/143B;W;0,025;0,041;2017-12-14;1:9;7,17;255/143B;255/143B;WISSEL;WISSEL
128252762;664_873BR_41.9;873B;W;0,000;0,029;2017-12-14;1:9;1,33;873B;873B;WISSEL;WISSEL
128252763;924_3273AR_34.2;3273B;W;0,035;0,064;2017-12-14;1:9;1,33;3273B;3273B;WISSEL;WISSEL
128252765;544_1057BV_23.3;1065B;W;0,012;0,060;2017-12-14;1:15;1,33;1065B;1065B;WISSEL;WISSEL
128252766;087_5R_21.2;5;W;0,000;0,029;2017-12-14;1:9;1,33;5;5;WISSEL;WISSEL
128252767;551_115AL_21.8;115A;W;0,000;0,048;2017-12-14;1:15;1,33;115A;115A;WISSEL;WISSEL
128252768;028_1009L_52.7;1009;W;0,000;0,029;2017-12-14;1:9;1,33;1009;1009;WISSEL;WISSEL
128252769;940_75AR_43.7;75B;W;0,036;0,065;2017-12-14;1:9;1,33;75B;75B;WISSEL;WISSEL
128252770;608_53AR_88.5;53A;W;0,000;0,048;2017-12-14;1:15;1,33;53A;53A;WISSEL;WISSEL
128252771;012_303AR_8.4;303B;W;0,086;0,133;2017-12-14;1:15;1,33;303B;303B;WISSEL;WISSEL
128252772;132_475AL_48.0;473/475A;W;0,000;0,016;2017-12-14;1:9;7,17;473/475A;473/475A;WISSEL;WISSEL
128252773;305_61AR_15.4;61A;W;0,000;0,039;2017-12-14;1:12;1,33;61A;61A;WISSEL;WISSEL
128252774;527_920R_500.7;920;W;0,000;0,028;2017-12-14;1:9;1,33;920;920;WISSEL;WISSEL
128252775;514_85BqV_17.2;85B/91A;W;0,000;0,034;2017-12-14;1:9;7,17;85B/91A;85B/91A;WISSEL;WISSEL
128252776;940_391AL_43.2;391A/389B;W;0,000;0,016;2017-12-14;1:9;7,17;391A/389B;391A/389B;WISSEL;WISSEL
128252778;605_25AL_34.1;43A/41B;W;3,507;3,524;2017-12-14;1:9;7,17;43A/41B;43A/41B;WISSEL;WISSEL
128252779;132_455L_48.7;963B/963A;W;0,066;0,081;2017-12-14;1:9;7,17;963B/963A;963B/963A;WISSEL;WISSEL
128252780;032_365R_16.5;365;W;0,000;0,029;2017-12-14;1:9;1,33;365;365;WISSEL;WISSEL
128252782;513_93AL_25.7;93A;W;0,000;0,040;2017-12-14;1:12;1,33;93A;93A;WISSEL;WISSEL
128252783;163_1043ApV_44.4;1043A/1043B;W;0,000;0,031;2017-12-14;1:9;7,17;1043A/1043B;1043A/1043B;WISSEL;WISSEL
128252784;519_21L_46.0;21;W;0,000;0,048;2017-12-14;1:15;1,33;21;21;WISSEL;WISSEL
128252785;127_475AL_73.6;475B;W;0,036;0,064;2017-12-14;1:9;1,33;475B;475B;WISSEL;WISSEL
128250769;469_52L_401.3;83A/83B;W;0,367;0,384;2017-12-14;1:9;7,17;83A/83B;83A/83B;WISSEL;WISSEL
128250770;543_906R_45.4;908;W;0,071;0,098;2017-12-14;1:9;1,33;908;908;WISSEL;WISSEL
128250771;133_1103AL_18.3;1103A;W;0,000;0,047;2017-12-14;1:15;1,33;1103A;1103A;WISSEL;WISSEL
128252934;927_41R_904.6;41;W;0,000;0,029;2017-12-14;1:9;1,33;41;41;WISSEL;WISSEL
128252935;163_1031ApV_44.0;1031A/1031B;W;0,000;0,031;2017-12-14;1:9;7,17;1031A/1031B;1031A/1031B;WISSEL;WISSEL
128252936;527_109AR_17.4;109A/107B;W;0,000;0,016;2017-12-14;1:9;7,17;109A/107B;109A/107B;WISSEL;WISSEL
128252937;006_1017AL_10.1;1017A;W;0,000;0,048;2017-12-14;1:15;1,33;1017A;1017A;WISSEL;WISSEL
128252938;536_223BpV_60.6;225A/223B;W;0,000;0,031;2017-12-14;1:9;7,17;225A/223B;225A/223B;WISSEL;WISSEL
128252940;545_81BR_22.4;91A/81B;W;0,000;0,017;2017-12-14;1:9;7,17;91A/81B;91A/81B;WISSEL;WISSEL
128252941;504_63BpV_18.3;69A/63B;W;0,000;0,032;2017-12-14;1:9;7,17;69A/63B;69A/63B;WISSEL;WISSEL
128252942;927_3079AL_905.5;3079B;W;0,151;0,179;2017-12-14;1:9;1,33;3079B;3079B;WISSEL;WISSEL
128252943;543_201AL_46.0;201A;W;0,000;0,048;2017-12-14;1:15;1,33;201A;201A;WISSEL;WISSEL
128252944;664_903R_43.0;903;W;0,000;0,099;2017-12-14;1:34.7;2,53;903;903;WISSEL;WISSEL
128252945;586_2501L_80.2;2501;W;0,000;0,029;2017-12-14;1:9;1,33;2501;2501;WISSEL;WISSEL
128252946;924_3617R_35.8;3617;W;0,000;0,029;2017-12-14;1:9;1,33;3617;3617;WISSEL;WISSEL
128252947;588_823R_1.8;823;W;0,000;0,029;2017-12-14;1:9;1,33;823;823;WISSEL;WISSEL
128252948;545_153BV_23.0;183;W;0,316;0,344;2017-12-14;1:9;1,33;183;183;WISSEL;WISSEL
128252950;001_1103R_1.0;1103;W;0,000;0,029;2017-12-14;1:9;1,33;1103;1103;WISSEL;WISSEL
128252952;506_161BpV_44.2;163/161B;W;0,000;0,034;2017-12-14;1:9;7,17;163/161B;163/161B;WISSEL;WISSEL
128252953;490_109V_6.6;151;W;0,412;0,441;2017-12-14;1:9;1,33;151;151;WISSEL;WISSEL
128253369;544_1115AR_1.1;1115B;W;0,070;0,117;2017-12-14;1:15;1,33;1115B;1115B;WISSEL;WISSEL
128253370;163_1017R_43.5;1017;W;0,000;0,029;2017-12-14;1:9;1,33;1017;1017;WISSEL;WISSEL
128253371;501_23L_80.1;23;W;0,000;0,027;2017-12-14;1:9;1,33;23;23;WISSEL;WISSEL
128253373;525_431AR_77.9;431A;W;0,000;0,029;2017-12-14;1:9;1,33;431A;431A;WISSEL;WISSEL
128253374;536_297BqV_61.5;299/297B;W;0,000;0,031;2017-12-14;1:9;7,17;299/297B;299/297B;WISSEL;WISSEL
128253376;550_975AqV_25.7;975B/975A;W;0,000;0,034;2017-12-14;1:9;7,17;975B/975A;975B/975A;WISSEL;WISSEL
128253377;503_907L_42.9;133B/907;W;0,000;0,015;2017-12-14;1:9;7,17;133B/907;133B/907;WISSEL;WISSEL
128253378;518_175AR_64.6;175A/177;W;0,000;0,017;2017-12-14;1:9;7,17;175A/177;175A/177;WISSEL;WISSEL
128253022;212_175R_34.0;175;W;0,000;0,042;2017-12-14;1:15 SYM;1,33;175;175;WISSEL;WISSEL
128253024;614_2125R_47.5;2125;W;0,000;0,029;2017-12-14;1:9;1,33;2125;2125;WISSEL;WISSEL
128253025;094_1065L_3.5;1065;W;0,000;0,099;2017-12-14;1:34.7;2,53;1065;1065;WISSEL;WISSEL
128253026;040_2R_45.8;2;W;0,000;0,027;2017-12-14;1:9;1,33;2;2;WISSEL;WISSEL
128253027;011_295R_70.1;295;W;0,000;0,029;2017-12-14;1:9;1,33;295;295;WISSEL;WISSEL
128250109;586_2525BL_80.3;2527A/2517B;W;0,024;0,041;2017-12-14;1:9;7,17;2527A/2517B;2527A/2517B;WISSEL;WISSEL
128250110;469_204R_201.1;204;W;0,000;0,027;2017-12-14;1:9;1,33;204;204;WISSEL;WISSEL
128250111;135_901R_45.0;901;W;0,000;0,027;2017-12-14;1:9;1,33;901;901;WISSEL;WISSEL
128250112;534_1107R_46.4;1107;W;0,000;0,047;2017-12-14;1:15;1,33;1107;1107;WISSEL;WISSEL
128250737;503_109BV_43.6;113B/115A;W;0,360;0,377;2017-12-14;1:9;7,17;113B/115A;113B/115A;WISSEL;WISSEL
128250738;087_21AL_21.8;23A/21B;W;0,102;0,118;2017-12-14;1:9;7,17;23A/21B;23A/21B;WISSEL;WISSEL
128250739;057_81AR_19.7;81A;W;0,000;0,048;2017-12-14;1:15;1,33;81A;81A;WISSEL;WISSEL
128250740;051_299R_50.6;309B;W;0,372;0,416;2017-12-14;1:15 SYM;1,33;309B;309B;WISSEL;WISSEL
128250741;118_1115BV_92.8;1145B;W;0,813;0,842;2017-12-14;1:9;1,33;1145B;1145B;WISSEL;WISSEL
128250742;823_21AL_5.7;21A/21B;W;0,000;0,015;2017-12-14;1:9;7,17;21A/21B;21A/21B;WISSEL;WISSEL
128250743;116_1369AR_32.8;1369A;W;0,000;0,047;2017-12-14;1:15;1,33;1369A;1369A;WISSEL;WISSEL
128250744;520_59R_0.1;59;W;0,000;0,029;2017-12-14;1:9;1,33;59;59;WISSEL;WISSEL
128250745;508_809R_90.9;809;W;0,000;0,027;2017-12-14;1:9;1,33;809;809;WISSEL;WISSEL
128250746;100_2021AL_2.9;2021B;W;0,058;0,106;2017-12-14;1:15;1,33;2021B;2021B;WISSEL;WISSEL
128250747;163_1027AR_43.9;1027A/1027B;W;0,000;0,015;2017-12-14;1:9;7,17;1027A/1027B;1027A/1027B;WISSEL;WISSEL
128250750;132_457R_48.8;455/457;W;0,000;0,016;2017-12-14;1:9;7,17;455/457;455/457;WISSEL;WISSEL
128250751;545_105R_22.5;105;W;0,000;0,032;2017-12-14;1:9;1,33;105;105;WISSEL;WISSEL
128250752;478_1169R_0.8;1221;W;0,868;0,897;2017-12-14;1:9;1,33;1221;1221;WISSEL;WISSEL
128250753;531_2703V_35.5;2713/2711;W;0,006;0,023;2017-12-14;1:9;7,17;2713/2711;2713/2711;WISSEL;WISSEL
128250754;531_2749qV_35.6;2751/2749;W;0,000;0,034;2017-12-14;1:9;7,17;2751/2749;2751/2749;WISSEL;WISSEL
128250169;560_41BpV_24.9;41B/43A;W;0,000;0,032;2017-12-14;1:9;7,17;41B/43A;41B/43A;WISSEL;WISSEL
128250170;520_821L_0.9;821;W;0,000;0,029;2017-12-14;1:9;1,33;821;821;WISSEL;WISSEL
128250171;525_493AR_79.1;493A;W;0,000;0,048;2017-12-14;1:15;1,33;493A;493A;WISSEL;WISSEL
128250173;618_35AL_58.6;35A;W;0,000;0,028;2017-12-14;1:9;1,33;35A;35A;WISSEL;WISSEL
128250174;524_303AR_71.5;305;W;0,063;0,110;2017-12-14;1:15;1,33;305;305;WISSEL;WISSEL
128250175;039_5103L_107.6;5103;W;0,000;0,105;2017-12-14;1:29;1,30;5103;5103;WISSEL;WISSEL
128250176;524_259AL_70.6;259A;W;0,000;0,048;2017-12-14;1:15;1,33;259A;259A;WISSEL;WISSEL
128250177;098_3881L_29.1;3883;W;0,059;0,088;2017-12-14;1:9;1,33;3883;3883;WISSEL;WISSEL
128250180;526_15BqV_4.2;17A/15B;W;0,000;0,034;2017-12-14;1:9;7,17;17A/15B;17A/15B;WISSEL;WISSEL
128250181;078_205AV_64.8;233A;W;6,403;6,435;2017-12-14;1:9;1,33;233A;233A;WISSEL;WISSEL
128250182;035_131AR_52.0;131A;W;0,000;0,028;2017-12-14;1:9;1,33;131A;131A;WISSEL;WISSEL
128250183;618_107ApV_51.3;109B/107A;W;0,000;0,034;2017-12-14;1:9;7,17;109B/107A;109B/107A;WISSEL;WISSEL
128253009;506_562L_43.6;627;W;0,522;0,551;2017-12-14;1:9;1,33;627;627;WISSEL;WISSEL
128253010;087_23AL_21.9;23B;W;0,018;0,046;2017-12-14;1:9;1,33;23B;23B;WISSEL;WISSEL
128253011;927_3327AL_904.8;3327A/3325B;W;0,000;0,017;2017-12-14;1:9;7,17;3327A/3325B;3327A/3325B;WISSEL;WISSEL
128253597;470_206R_304.8;206;W;0,000;0,029;2017-12-14;1:9;1,33;206;206;WISSEL;WISSEL
128253598;603_129AV_3.2;131A/129B;W;0,009;0,026;2017-12-14;1:9;7,17;131A/129B;131A/129B;WISSEL;WISSEL
128253599;625_273AR_16.2;273B;W;0,142;0,175;2017-12-14;1:9;1,33;273B;273B;WISSEL;WISSEL
128253600;618_107BpV_51.1;107B/117A;W;0,000;0,034;2017-12-14;1:9;7,17;107B/117A;107B/117A;WISSEL;WISSEL
128253601;155_4421L_84.0;4423;W;0,066;0,119;2017-12-14;1:18.5;0,81;4423;4423;WISSEL;WISSEL
128253602;536_235BpV_60.8;239/235B;W;0,000;0,032;2017-12-14;1:9;7,17;239/235B;239/235B;WISSEL;WISSEL
128253603;664_1007L_43.0;1007;W;0,000;0,028;2017-12-14;1:9;1,33;1007;1007;WISSEL;WISSEL
128253604;506_159BpV_44.3;165A/159B;W;0,000;0,034;2017-12-14;1:9;7,17;165A/159B;165A/159B;WISSEL;WISSEL
128253605;470_251R_100.5;251;W;0,000;0,027;2017-12-14;1:9;1,33;251;251;WISSEL;WISSEL
128253606;506_79L_43.9;79;W;0,000;0,030;2017-12-14;1:10;1,33;79;79;WISSEL;WISSEL
128257501;433_36ApV_5.8;36A/36B;W;0,000;0,033;2017-12-14;1:9;7,17;36A/36B;36A/36B;WISSEL;WISSEL
128257502;555_249pV_83.5;249/259B;W;0,000;0,031;2017-12-14;1:9;7,17;249/259B;249/259B;WISSEL;WISSEL
128257503;514_141AR_16.6;143/141A;W;0,000;0,016;2017-12-14;1:9;7,17;143/141A;143/141A;WISSEL;WISSEL
128250936;560_81R_24.6;81;W;0,000;0,029;2017-12-14;1:9;1,33;81;81;WISSEL;WISSEL
128251497;534_1115L_46.4;1115;W;0,000;0,029;2017-12-14;1:9;1,33;1115;1115;WISSEL;WISSEL
128251498;127_417AR_49.5;417A;W;0,000;0,029;2017-12-14;1:9;1,33;417A;417A;WISSEL;WISSEL
128251499;534_1087AR_45.9;1087A/1081B;W;0,000;0,016;2017-12-14;1:9;7,17;1087A/1081B;1087A/1081B;WISSEL;WISSEL
128251500;564_952L_23.6;974/975;W;0,035;0,052;2017-12-14;1:9;7,17;974/975;974/975;WISSEL;WISSEL
128251501;529_3649L_23.1;3653;W;0,301;0,349;2017-12-14;1:15;1,33;3653;3653;WISSEL;WISSEL
128251502;524_267AR_70.5;267B;W;0,130;0,172;2017-12-14;1:15 SYM;1,33;267B;267B;WISSEL;WISSEL
128251503;518_133L_63.6;133;W;0,000;0,048;2017-12-14;1:15;1,33;133;133;WISSEL;WISSEL
128251504;624_265R_32.4;263A/265;W;0,000;0,017;2017-12-14;1:9;7,17;263A/265;263A/265;WISSEL;WISSEL
128251505;504_19L_17.2;351A;W;7,956;8,004;2017-12-14;1:15;1,33;351A;351A;WISSEL;WISSEL
128251506;618_797V_50.4;799;W;0,014;0,042;2017-12-14;1:9;1,33;799;799;WISSEL;WISSEL
