ID;INVOERDATUM;VERSIE_NUMMER;ACTION;MODFWE;ELONG;TOSTARTAT;TOENDAT;SRCACTION;DASSIGNNAME;DASSIGNFROM;DASSIGNTO;DNAME;DLENGTH;FWENAME;FWELENGTH
47;2017-12-14;10;ASSIGN;508_943V_91.1;-29;-1;;DEL;508_863V_91.1;0;29;;;;
49;2017-12-14;10;ASSIGN;508_950L_91.1;-524;-1;;DEL;508_865L_91.1;0;524;;;;
51;2017-12-14;10;ASSIGN;508_950V_91.1;-21;-1;;DEL;508_865V_91.1;0;21;;;;
53;2017-12-14;10;ASSIGN;508_951L_91.1;-223;-1;;DEL;508_869L_91.1;0;223;;;;
55;2017-12-14;10;ASSIGN;508_951R_91.1;-28;-1;;DEL;508_869R_91.1;0;28;;;;
57;2017-12-14;10;ASSIGN;520_165R_0.9;-4335;-1;;DEL;520_165R_36.6;0;4335;;;;
59;2017-12-14;10;ASSIGN;508_937V_90.9;-52;-1;;DEL;508_831V_90.9;0;52;;;;
61;2017-12-14;10;ASSIGN;508_936R_90.8;-92;-1;;DEL;508_829R_90.8;0;92;;;;
63;2017-12-14;10;ASSIGN;531_1269BqV_34.7;-34;-1;;DEL;531_2585qV_34.7;0;34;;;;
65;2017-12-14;10;ASSIGN;508_906V_91.0;-17;-1;;DEL;508_815V_91.0;0;17;;;;
67;2017-12-14;10;ASSIGN;508_923pV_91.1;-34;-1;;DEL;508_859pV_91.1;0;34;;;;
69;2017-12-14;10;ASSIGN;508_919R_91.0;-40;-1;;DEL;508_853R_91.0;0;40;;;;
71;2017-12-14;10;ASSIGN;508_923qV_91.1;-34;-1;;DEL;508_859qV_91.1;0;34;;;;
73;2017-12-14;10;ASSIGN;508_907R_90.9;-347;-1;;DEL;508_813R_90.9;0;347;;;;
75;2017-12-14;10;ASSIGN;520_1002R_0.9;-40;-1;;DEL;520_1002R_36.7;0;40;;;;
77;2017-12-14;10;ASSIGN;520_1002L_0.9;-50;-1;;DEL;520_1002L_36.7;0;50;;;;
79;2017-12-14;10;ASSIGN;520_161R_0.9;-66;-1;;DEL;520_161R_36.6;0;66;;;;
81;2017-12-14;10;ASSIGN;520_1007L_1.0;-34;-1;;DEL;520_1007L_36.8;0;34;;;;
83;2017-12-14;10;ASSIGN;531_1207BqV_34.6;-34;-1;;DEL;531_2569qV_34.6;0;34;;;;
85;2017-12-14;10;ASSIGN;531_1303AR_34.6;-45;-1;;DEL;531_2587R_34.6;0;45;;;;
87;2017-12-14;10;ASSIGN;531_1269BpV_34.7;-34;-1;;DEL;531_2585pV_34.7;0;34;;;;
89;2017-12-14;10;ASSIGN;531_1307AL_34.7;-334;-1;;DEL;531_2595L_34.7;0;334;;;;
91;2017-12-14;10;ASSIGN;520_1005L_0.9;-50;-1;;DEL;520_1005L_36.7;0;50;;;;
93;2017-12-14;10;ASSIGN;508_921L_91.0;-63;-1;;DEL;508_855L_91.0;0;63;;;;
95;2017-12-14;10;ASSIGN;508_908V_91.0;-31;-1;;DEL;508_823V_91.0;0;31;;;;
97;2017-12-14;10;ASSIGN;531_1303BL_34.7;-57;-1;;DEL;531_2589L_34.7;0;57;;;;
99;2017-12-14;10;ASSIGN;531_1305AL_34.6;-69;-1;;DEL;531_2591L_34.6;0;69;;;;
101;2017-12-14;10;ASSIGN;520_1003L_1.0;-392;-1;;DEL;520_1003L_36.7;0;392;;;;
103;2017-12-14;10;ASSIGN;508_934R_90.8;-95;-1;;DEL;508_825R_90.8;0;95;;;;
105;2017-12-14;10;ASSIGN;508_934V_90.8;-167;-1;;DEL;508_825V_90.8;0;167;;;;
107;2017-12-14;10;ASSIGN;508_913L_90.8;-245;-1;;DEL;508_817L_90.8;0;245;;;;
109;2017-12-14;10;ASSIGN;520_161L_0.9;-89;-1;;DEL;520_161L_36.6;0;89;;;;
111;2017-12-14;10;ASSIGN;520_1004R_1.0;-403;-1;;DEL;520_1004R_36.7;0;403;;;;
113;2017-12-14;10;ASSIGN;508_909L_90.9;-323;-1;;DEL;508_821L_90.9;0;323;;;;
115;2017-12-14;10;ASSIGN;508_902V_90.9;-48;-1;;DEL;508_803V_90.9;0;48;;;;
117;2017-12-14;10;ASSIGN;508_902L_90.9;-237;-1;;DEL;508_803L_90.9;0;237;;;;
119;2017-12-14;10;ASSIGN;508_921R_91.0;-51;-1;;DEL;508_855R_91.0;0;51;;;;
121;2017-12-14;10;ASSIGN;520_1008R_1.0;-304;-1;;DEL;520_1008R_36.8;0;304;;;;
123;2017-12-14;10;ASSIGN;520_1010R_1.0;-157;-1;;DEL;520_1010R_36.8;0;157;;;;
125;2017-12-14;10;ASSIGN;520_1009R_1.0;-344;-1;;DEL;520_1009R_36.8;0;344;;;;
127;2017-12-14;10;ASSIGN;520_1006L_1.0;-35;-1;;DEL;520_1006L_36.7;0;35;;;;
129;2017-12-14;10;ASSIGN;531_1207AL_34.5;-90;-1;;DEL;531_2567L_34.5;0;90;;;;
131;2017-12-14;10;ASSIGN;520_1009L_1.0;-344;-1;;DEL;520_1009L_36.8;0;344;;;;
133;2017-12-14;10;ASSIGN;520_1007R_1.0;-35;-1;;DEL;520_1007R_36.8;0;35;;;;
135;2017-12-14;10;ASSIGN;520_1008L_1.0;-141;-1;;DEL;520_1008L_36.8;0;141;;;;
137;2017-12-14;10;ASSIGN;520_1010L_1.0;-166;-1;;DEL;520_1010L_36.8;0;166;;;;
139;2017-12-14;10;ASSIGN;520_1005R_0.9;-77;-1;;DEL;520_1005R_36.7;0;77;;;;
141;2017-12-14;10;ASSIGN;520_1004L_1.0;-402;-1;;DEL;520_1004L_36.7;0;402;;;;
143;2017-12-14;10;ASSIGN;520_1003R_1.0;-393;-1;;DEL;520_1003R_36.7;0;393;;;;
145;2017-12-14;10;ASSIGN;531_1273AV_34.5;-348;-1;;DEL;531_2551V_34.5;0;348;;;;
147;2017-12-14;10;ASSIGN;531_1207BpV_34.6;-34;-1;;DEL;531_2569pV_34.6;0;34;;;;
149;2017-12-14;10;ASSIGN;531_1267qV_34.6;-34;-1;;DEL;531_2581qV_34.6;0;34;;;;
151;2017-12-14;10;ASSIGN;508_904L_91.0;-318;-1;;DEL;508_807L_91.0;0;318;;;;
153;2017-12-14;10;ASSIGN;508_912R_90.9;-252;-1;;DEL;508_809R_90.9;0;252;;;;
155;2017-12-14;10;ASSIGN;520_1006R_1.0;-372;-1;;DEL;520_1006R_36.7;0;372;;;;
157;2017-12-14;10;ASSIGN;531_1269AL_34.6;-425;-1;;DEL;531_2583L_34.6;0;425;;;;
159;2017-12-14;10;ASSIGN;531_1307BV_34.7;-408;-1;;DEL;531_2597V_34.7;0;408;;;;
161;2017-12-14;10;ASSIGN;531_1273BL_34.5;-287;-1;;DEL;531_2553L_34.5;0;287;;;;
163;2017-12-14;10;ASSIGN;531_1273BpV_34.5;-31;-1;;DEL;531_2553pV_34.5;0;31;;;;
165;2017-12-14;10;ASSIGN;666_4207V_247.5;-83;-1;;DEL;666_4207V_47.5;0;83;;;;
167;2017-12-14;10;ASSIGN;531_1273BqV_34.5;-31;-1;;DEL;531_2553qV_34.5;0;31;;;;
169;2017-12-14;10;ASSIGN;531_1263V_34.5;-40;-1;;DEL;531_2577V_34.5;0;40;;;;
171;2017-12-14;10;ASSIGN;531_1265V_34.6;-24;-1;;DEL;531_2579V_34.6;0;24;;;;
173;2017-12-14;10;ASSIGN;520_159R_0.8;-33;-1;;DEL;520_159R_36.5;0;33;;;;
175;2017-12-14;10;ASSIGN;508_936V_90.8;-170;-1;;DEL;508_829V_90.8;0;170;;;;
177;2017-12-14;10;ASSIGN;508_934L_90.8;-95;-1;;DEL;508_825L_90.8;0;95;;;;
179;2017-12-14;10;ASSIGN;508_935L_90.9;-92;-1;;DEL;508_827L_90.9;0;92;;;;
181;2017-12-14;10;ASSIGN;508_903V_90.9;-38;-1;;DEL;508_805V_90.9;0;38;;;;
183;2017-12-14;10;ASSIGN;508_904V_91.0;-32;-1;;DEL;508_807V_91.0;0;32;;;;
185;2017-12-14;10;ASSIGN;508_910R_90.9;-295;-1;;DEL;508_811R_90.9;0;295;;;;
187;2017-12-14;10;ASSIGN;508_912L_90.9;-250;-1;;DEL;508_809L_90.9;0;250;;;;
189;2017-12-14;10;ASSIGN;531_1263L_34.5;-420;-1;;DEL;531_2577L_34.5;0;420;;;;
191;2017-12-14;10;ASSIGN;508_913R_90.8;-245;-1;;DEL;508_817R_90.8;0;245;;;;
193;2017-12-14;10;ASSIGN;508_919L_91.0;-51;-1;;DEL;508_853L_91.0;0;51;;;;
195;2017-12-14;10;ASSIGN;508_924L_91.0;-259;-1;;DEL;508_861L_91.0;0;259;;;;
197;2017-12-14;10;ASSIGN;531_1203AR_34.5;-147;-1;;DEL;531_2563R_34.5;0;147;;;;
199;2017-12-14;10;ASSIGN;531_1275AR_34.5;-45;-1;;DEL;531_2555R_34.5;0;45;;;;
201;2017-12-14;10;ASSIGN;520_157BpV_0.9;-34;-1;;DEL;520_157BpV_36.6;0;34;;;;
203;2017-12-14;10;ASSIGN;520_159L_0.8;-23;-1;;DEL;520_159L_36.5;0;23;;;;
205;2017-12-14;10;ASSIGN;520_157BqV_0.9;-34;-1;;DEL;520_157BqV_36.6;0;34;;;;
207;2017-12-14;10;ASSIGN;531_1305BV_34.7;-322;-1;;DEL;531_2593V_34.7;0;322;;;;
209;2017-12-14;10;ASSIGN;666_4223L_147.6;-115;-1;;DEL;666_4223L_47.6;0;115;;;;
211;2017-12-14;10;ASSIGN;508_911L_90.9;-282;-1;;DEL;508_819L_90.9;0;282;;;;
213;2017-12-14;10;ASSIGN;508_903L_90.9;-281;-1;;DEL;508_805L_90.9;0;281;;;;
215;2017-12-14;10;ASSIGN;666_4221V_247.5;-30;-1;;DEL;666_4221V_47.5;0;30;;;;
217;2017-12-14;10;ASSIGN;531_1263R_34.5;-418;-1;;DEL;531_2577R_34.5;0;418;;;;
219;2017-12-14;10;ASSIGN;531_1205AL_34.5;-57;-1;;DEL;531_2559L_34.5;0;57;;;;
221;2017-12-14;10;ASSIGN;508_908L_91.0;-99;-1;;DEL;508_823L_91.0;0;99;;;;
223;2017-12-14;10;ASSIGN;508_925V_91.2;-174;-1;;DEL;508_871V_91.2;0;174;;;;
225;2017-12-14;10;ASSIGN;508_950R_91.1;-521;-1;;DEL;508_865R_91.1;0;521;;;;
227;2017-12-14;10;ASSIGN;531_1273AR_34.5;-48;-1;;DEL;531_2551R_34.5;0;48;;;;
229;2017-12-14;10;ASSIGN;531_1203AL_34.5;-57;-1;;DEL;531_2563L_34.5;0;57;;;;
231;2017-12-14;10;ASSIGN;666_4223R_147.6;-169;-1;;DEL;666_4223R_47.6;0;169;;;;
234;2017-12-14;10;ASSIGN;654_409BV_49.7;-16550;;993;NEW;654_429V_50.5;185;16735;;;;
236;2017-12-14;10;ASSIGN;015_87AR_100.3;-719;;0;NEW;603_65R_2.4;12246;12964;;;;
237;2017-12-14;10;ASSIGN;015_21L_88.9;-11327;;-1;NEW;603_65R_2.4;918;12246;;;;
238;2017-12-14;10;ASSIGN;015_21V_88.9;-844;;48;NEW;603_65R_2.4;845;0;;;;
240;2017-12-14;10;ASSIGN;654_391BL_48.8;-3;;-1;NEW;654_393V_48.6;117;115;;;;
242;2017-12-14;10;ASSIGN;531_1205AR_34.5;-15;;0;NEW;531_2557L_34.6;45;30;;;;
243;2017-12-14;10;ASSIGN;531_1205AR_34.5;-13;;16;NEW;531_2557L_34.6;29;17;;;;
244;2017-12-14;10;ASSIGN;531_1205AR_34.5;-17;;-1;NEW;531_2557L_34.6;17;0;;;;
246;2017-12-14;10;ASSIGN;531_1205BR_34.6;-56;;0;NEW;531_2555L_34.5;56;0;;;;
248;2017-12-14;10;ASSIGN;093_55AV_8.4;-1991;;0;NEW;093_72V_9.1;724;2715;;;;
249;2017-12-14;10;ASSIGN;093_55AL_8.4;-724;;0;NEW;093_72V_9.1;724;0;;;;
251;2017-12-14;10;ASSIGN;042_739BV_20.5;-141;;-1;NEW;042_901V_20.6;141;0;;;;
253;2017-12-14;10;ASSIGN;520_157BR_0.9;-147;;0;NEW;520_157BR_36.6;0;147;;;;
255;2017-12-14;10;ASSIGN;654_409AL_49.7;-16595;;-1;NEW;654_427L_50.4;188;16783;;;;
257;2017-12-14;10;ASSIGN;508_910L_90.9;-42;;0;NEW;508_809V_90.9;42;0;;;;
259;2017-12-14;10;ASSIGN;508_907L_90.9;-51;;0;NEW;508_811V_90.9;51;0;;;;
261;2017-12-14;10;ASSIGN;508_911R_90.9;-38;;0;NEW;508_817V_90.8;38;0;;;;
