ID;OBJECTTYPE;SPOORTAK_IDENTIFICATIE;GEOCODE_BEGIN;SUBCODE_BEGIN;NAAM_GEOCODE_BEGIN;KM_BEGIN;NR_BEGIN;KANTCODE_BEGIN;GEOCODE_EIND;SUBCODE_EIND;NAAM_GEOCODE_EIND;KM_EIND;NR_EIND;KANTCODE_EIND;NR_SUB;LENGTE;OBEGINTIJD;BEHEERDER;LENGTE_GEOM
149824;--VERVALLEN--;950_638V_7.1;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,095;638;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,138;652;R;;0,041;2015-01-09;ProRail;0,040708
149825;--VERVALLEN--;950_652L_7.1;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,138;652;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,645;928;R;;0,483;2015-01-09;ProRail;0,483045
149826;--VERVALLEN--;950_387V_18.4;950;a;Barendrecht Vork - Rotterdam Maasvlakte;18,443;387;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;18,518;SJ_387V;V;;0,076;2015-01-09;ProRail;0,075869
150011;--VERVALLEN--;545_967L_22.8;545;b;Roosendaal;22,770;967;L;545;b;Roosendaal;22,812;969;V;;0,043;2015-01-09;ProRail;0,042895
150012;--VERVALLEN--;545_967R_22.8;545;b;Roosendaal;22,770;967;R;545;b;Roosendaal;22,822;968;V;;0,055;2015-01-09;ProRail;0,054646
150013;--VERVALLEN--;545_969R_22.8;545;b;Roosendaal;22,812;969;R;545;b;Roosendaal;23,175;SJ_969R;V;;0,362;2015-01-09;ProRail;0,362313
150014;--VERVALLEN--;545_151AL_22.9;545;b;Roosendaal;22,934;151A;L;545;b;Roosendaal;23,003;151B;LE;;0,052;2015-01-09;ProRail;0,052200
150015;--VERVALLEN--;545_153AR_23.0;545;b;Roosendaal;22,969;153A;RE;545;b;Roosendaal;23,044;155B;LE;;0,041;2015-01-09;ProRail;0,040598
150016;--VERVALLEN--;123_3BR_10.7;123;;Breda - Tilburg;10,714;3B;R;123;;Breda - Tilburg;10,600;SJ_3BR;V;;0,115;2015-01-09;ProRail;0,115050
150017;--VERVALLEN--;124_906V_3.1;124;a;Tilburg - Vught Aansl.;3,072;906;V;124;a;Tilburg - Vught Aansl.;2,877;907;R;;0,197;2015-01-09;ProRail;0,196885
150018;--VERVALLEN--;124_193V_4.5;124;a;Tilburg - Vught Aansl.;4,488;193;V;124;a;Tilburg - Vught Aansl.;4,511;195;V;;0,023;2015-01-09;ProRail;0,023343
150019;--VERVALLEN--;608_911R_88.3;608;b;Apeldoorn;88,280;911;R;608;b;Apeldoorn;88,551;SJ_911R;V;;0,272;2015-01-09;ProRail;0,272056
150020;--VERVALLEN--;924_44-45R_35.3;924;a;Kijfhoek;35,306;44-45;R;924;a;Kijfhoek;34,320;3445;L;;0,994;2015-01-09;ProRail;0,994033
150021;--VERVALLEN--;545_912L_21.9;545;b;Roosendaal;21,933;912;L;545;b;Roosendaal;21,782;SJ_912L;V;;0,143;2015-01-09;ProRail;0,142987
150022;--VERVALLEN--;545_906AqV_21.9;545;b;Roosendaal;21,940;906A;L+R;545;b;Roosendaal;21,976;906B;L+R;q;0,034;2015-01-09;ProRail;0,033627
150023;--VERVALLEN--;545_905L_22.0;545;b;Roosendaal;22,010;905;L;545;b;Roosendaal;21,941;906A;LE;;0,051;2015-01-09;ProRail;0,050743
150024;--VERVALLEN--;805_517V_100.2;805;a;Dordrecht Zeehaventerrein;100,222;517;V;805;a;Dordrecht Zeehaventerrein;100,248;SJ_517V;V;;0,033;2015-01-09;ProRail;0,033237
150025;--VERVALLEN--;805_7105L_102.1;805;a;Dordrecht Zeehaventerrein;102,084;7105;L;805;a;Dordrecht Zeehaventerrein;101,998;XXX;V;;0,086;2015-01-09;ProRail;0,086070
150026;--VERVALLEN--;805_7103R_102.0;805;a;Dordrecht Zeehaventerrein;102,015;7103;R;805;a;Dordrecht Zeehaventerrein;102,084;7105;R;;0,068;2015-01-09;ProRail;0,067784
151116;--VERVALLEN--;620_31L_41.8;620;;Alkmaar;41,808;31;L;620;;Alkmaar;41,629;SJ_31L;V;;0,177;2015-01-09;ProRail;0,176865
151117;--VERVALLEN--;620_31V_41.8;620;;Alkmaar;41,808;31;V;620;;Alkmaar;41,851;33;RE;;0,027;2015-01-09;ProRail;0,027382
151118;--VERVALLEN--;620_3BqV_41.7;620;;Alkmaar;41,659;3B;L+R;620;;Alkmaar;41,626;5;L+R;q;0,033;2015-01-09;ProRail;0,032989
151119;--VERVALLEN--;620_3AL_41.6;620;;Alkmaar;41,594;3A;L;620;;Alkmaar;41,659;3B;LE;;0,048;2015-01-09;ProRail;0,048056
151120;--VERVALLEN--;620_3BpV_41.7;620;;Alkmaar;41,659;3B;L+R;620;;Alkmaar;41,626;5;L+R;p;0,033;2015-01-09;ProRail;0,033081
151121;--VERVALLEN--;620_1AL_41.6;620;;Alkmaar;41,594;1A;L;620;;Alkmaar;41,659;3B;RE;;0,048;2015-01-09;ProRail;0,047891
151122;--VERVALLEN--;620_1BL_41.7;620;;Alkmaar;41,654;1B;L;620;;Alkmaar;41,594;3A;R;;0,060;2015-01-09;ProRail;0,059508
151123;--VERVALLEN--;620_1AR_41.6;620;;Alkmaar;41,594;1A;R;620;;Alkmaar;41,654;1B;R;;0,060;2015-01-09;ProRail;0,059659
151124;--VERVALLEN--;620_5L_41.6;620;;Alkmaar;41,626;5;LE;620;;Alkmaar;41,670;21A;V;;0,027;2015-01-09;ProRail;0,027304
151125;--VERVALLEN--;950_211R_11.8;950;a;Barendrecht Vork - Rotterdam Maasvlakte;11,833;211;R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;12,589;231;L;;0,756;2015-01-09;ProRail;0,755803
151126;--VERVALLEN--;803_70BR_80.3;803;f;Delfzijl Stamlijn Havenschap;80,264;70B;R;803;h;Delfzijl Stamlijn Havenschap;103,780;84A;LE;;0,273;2015-01-09;ProRail;0,273298
151127;--VERVALLEN--;011_66V_69.0;011;;Assen - Haren;68,967;66;V;011;;Assen - Haren;69,319;329;L;;0,352;2015-01-09;ProRail;0,352006
151128;--VERVALLEN--;011_64R_68.9;011;;Assen - Haren;68,903;64;R;011;;Assen - Haren;68,967;66;R;;0,064;2015-01-09;ProRail;0,064172
151129;--VERVALLEN--;011_61AqV_68.9;011;;Assen - Haren;68,939;61A;L+R;011;;Assen - Haren;68,973;61B;L+R;q;0,034;2015-01-09;ProRail;0,033670
151130;--VERVALLEN--;011_61AR_68.9;011;;Assen - Haren;68,939;61A;RE;011;;Assen - Haren;69,319;329;R;;0,363;2015-01-09;ProRail;0,363464
151131;--VERVALLEN--;011_61ApV_68.9;011;;Assen - Haren;68,939;61A;L+R;011;;Assen - Haren;68,973;61B;L+R;p;0,034;2015-01-09;ProRail;0,033714
151132;--VERVALLEN--;011_61BR_69.0;011;;Assen - Haren;68,973;61B;RE;011;;Assen - Haren;68,903;64;L;;0,052;2015-01-09;ProRail;0,052328
150176;--VERVALLEN--;470_206V_304.8;470;g;Botlek;304,777;206;V;470;g;Botlek;303,326;1120;L;;1,435;2015-01-09;ProRail;1,434881
150177;--VERVALLEN--;047_2003V_24.1;047;;s Hertogenbosch - Nijmegen;24,126;2003;V;047;;s Hertogenbosch - Nijmegen;24,106;2005;V;;0,020;2015-01-09;ProRail;0,020000
150178;--VERVALLEN--;047_2001R_24.2;047;;s Hertogenbosch - Nijmegen;24,232;2001;R;047;;s Hertogenbosch - Nijmegen;24,126;2003;R;;0,106;2015-01-09;ProRail;0,106281
150179;--VERVALLEN--;468_210R_101.9;468;a;Rotterdam Eemhaven;101,881;210;R;468;a;Rotterdam Eemhaven;102,228;218;L;;0,346;2015-01-09;ProRail;0,345993
150180;--VERVALLEN--;469_233R_201.7;469;b;Pernis;201,657;233;R;469;b;Pernis;201,906;XXX;V;;0,244;2015-01-09;ProRail;0,244432
150181;--VERVALLEN--;545_155BqV_23.0;545;b;Roosendaal;23,044;155B;L+R;545;b;Roosendaal;23,010;157A;L+R;q;0,034;2015-01-09;ProRail;0,033623
150182;--VERVALLEN--;545_157AL_23.0;545;b;Roosendaal;23,010;157A;LE;545;b;Roosendaal;23,342;181B;R;;0,316;2015-01-09;ProRail;0,315668
150183;--VERVALLEN--;545_155BpV_23.0;545;b;Roosendaal;23,044;155B;L+R;545;b;Roosendaal;23,010;157A;L+R;p;0,034;2015-01-09;ProRail;0,033615
150184;--VERVALLEN--;545_155AR_23.0;545;b;Roosendaal;22,975;155A;R;545;b;Roosendaal;23,044;155B;RE;;0,052;2015-01-09;ProRail;0,052274
150185;--VERVALLEN--;924_3273BL_34.3;924;a;Kijfhoek;34,266;3273B;L;924;a;Kijfhoek;34,209;3275A;R;;0,064;2015-01-09;ProRail;0,063755
150186;--VERVALLEN--;924_3273AR_34.2;924;a;Kijfhoek;34,208;3273A;R;924;a;Kijfhoek;34,266;3273B;R;;0,064;2015-01-09;ProRail;0,064039
150187;--VERVALLEN--;924_3275AL_34.2;924;a;Kijfhoek;34,209;3275A;L;924;a;Kijfhoek;34,265;3275B;L;;0,064;2015-01-09;ProRail;0,063827
150188;--VERVALLEN--;924_3633R_35.9;924;a;Kijfhoek;35,922;3633;R;924;a;Kijfhoek;36,682;3725;L;;0,767;2015-01-09;ProRail;0,767442
150189;--VERVALLEN--;810_7001AR_1.2;810;a;Dordrecht Industrieterrein Aansl. De Staart;1,238;7001A;RE;810;a;Dordrecht Industrieterrein Aansl. De Staart;1,632;7005;L;;0,377;2015-01-09;ProRail;0,377023
150405;--VERVALLEN--;127_453BL_68.4;127;a;Roosendaal - Vlissingen;68,421;453B;L;127;a;Roosendaal - Vlissingen;68,361;455A;R;;0,060;2015-01-09;ProRail;0,060417
150406;--VERVALLEN--;127_455AL_68.4;127;a;Roosendaal - Vlissingen;68,361;455A;L;127;a;Roosendaal - Vlissingen;68,421;455B;L;;0,060;2015-01-09;ProRail;0,060447
150407;--VERVALLEN--;127_325AL_13.2;127;a;Roosendaal - Vlissingen;13,194;325A;L;127;a;Roosendaal - Vlissingen;13,347;329B;R;;0,152;2015-01-09;ProRail;0,152034
150408;--VERVALLEN--;127_329AL_13.3;127;a;Roosendaal - Vlissingen;13,289;329A;L;127;a;Roosendaal - Vlissingen;13,347;329B;L;;0,057;2015-01-09;ProRail;0,057112
150409;--VERVALLEN--;127_327V_13.3;127;a;Roosendaal - Vlissingen;13,280;327;V;127;a;Roosendaal - Vlissingen;13,289;329A;V;;0,010;2015-01-09;ProRail;0,009501
150410;--VERVALLEN--;152_4065R_15.2;152;a;Kijfhoek - Meteren Aansl.;15,200;4065;R;152;b;Kijfhoek - Meteren Aansl.;29,211;4111;V;;13,903;2017-03-06;ProRail;13,903234
150411;--VERVALLEN--;127_325BV_13.3;127;a;Roosendaal - Vlissingen;13,251;325B;V;127;a;Roosendaal - Vlissingen;13,280;327;R;;0,029;2015-01-09;ProRail;0,028594
150412;--VERVALLEN--;127_313R_12.3;127;a;Roosendaal - Vlissingen;12,284;313;R;127;a;Roosendaal - Vlissingen;13,280;327;L;;1,000;2015-01-09;ProRail;1,000238
150413;--VERVALLEN--;127_313L_12.3;127;a;Roosendaal - Vlissingen;12,284;313;L;127;a;Roosendaal - Vlissingen;13,251;325B;L;;0,970;2015-01-09;ProRail;0,970046
150414;--VERVALLEN--;127_309AL_12.2;127;a;Roosendaal - Vlissingen;12,207;309A;L;127;a;Roosendaal - Vlissingen;12,271;309B;L;;0,064;2015-01-09;ProRail;0,064129
150415;--VERVALLEN--;545_131BpV_23.0;545;b;Roosendaal;22,995;131B;L+R;545;b;Roosendaal;22,962;135A;L+R;p;0,034;2015-01-09;ProRail;0,033658
150416;--VERVALLEN--;545_135AR_23.0;545;b;Roosendaal;22,961;135A;RE;545;b;Roosendaal;23,031;137B;L;;0,052;2015-01-09;ProRail;0,052392
150417;--VERVALLEN--;120_21V_8.6;120;a;Lage Zwaluwe - Roosendaal;8,586;21;V;120;a;Lage Zwaluwe - Roosendaal;8,603;23A;V;;0,017;2015-01-09;ProRail;0,017217
150418;--VERVALLEN--;120_23AL_8.6;120;a;Lage Zwaluwe - Roosendaal;8,603;23A;L;120;a;Lage Zwaluwe - Roosendaal;8,662;23B;L;;0,060;2015-01-09;ProRail;0,059612
150419;--VERVALLEN--;528_57V_28.9;528;b;Hilversum;28,855;57;V;528;a;Hilversum;0,527;59B;L;;0,032;2015-01-09;ProRail;0,032044
150420;--VERVALLEN--;803_24R_100.4;803;h;Delfzijl Stamlijn Havenschap;100,400;24;R;803;h;Delfzijl Stamlijn Havenschap;100,674;27;L;;0,291;2015-01-09;ProRail;0,290707
150650;--VERVALLEN--;625_285R_15.3;625;b;Lage Zwaluwe;15,307;285;R;625;b;Lage Zwaluwe;14,777;349B;L;;0,532;2015-01-09;ProRail;0,531684
150651;--VERVALLEN--;531_2325L_1.1;531;d;Utrecht Centraal;1,121;2325;L;531;c;Utrecht Centraal;33,892;2327;L;;0,069;2015-01-09;ProRail;0,068871
150652;--VERVALLEN--;520_127AL_0.6;520;a;Maastricht;0,594;127A;LE;520;a;Maastricht;0,666;127B;LE;;0,041;2015-01-09;ProRail;0,040789
150653;--VERVALLEN--;520_125pV_0.6;520;a;Maastricht;0,626;125;L+R;520;a;Maastricht;0,594;127A;L+R;p;0,032;2015-01-09;ProRail;0,031651
150654;--VERVALLEN--;209_1V_19.0;209;;Dieren - Apeldoorn;19,024;1;V;209;;Dieren - Apeldoorn;18,970;2;R;;0,054;2015-01-09;ProRail;0,053937
150655;--VERVALLEN--;066_1AL_25.7;066;a;Landgraaf - Haanrade Grens;25,699;1A;L;066;a;Landgraaf - Haanrade Grens;25,764;1B;L;;0,064;2015-01-09;ProRail;0,064483
150656;--VERVALLEN--;040_10R_46.7;040;;Leusden - Amersfoort;46,714;10;R;040;;Leusden - Amersfoort;46,594;12;V;;0,121;2017-05-23;ProRail;0,120546
150657;--VERVALLEN--;066_1BV_25.8;066;a;Landgraaf - Haanrade Grens;25,764;1B;V;066;a;Landgraaf - Haanrade Grens;25,781;3;V;;0,017;2015-01-09;ProRail;0,017039
150658;--VERVALLEN--;066_1BR_25.8;066;a;Landgraaf - Haanrade Grens;25,764;1B;R;066;b;Landgraaf - Haanrade Grens;100,256;XXX;V;;0,439;2015-01-09;ProRail;0,439471
150659;--VERVALLEN--;470_1106L_301.3;470;g;Botlek;301,340;1106;L;470;g;Botlek;301,722;1107;R;;0,383;2015-01-09;ProRail;0,383432
150660;--VERVALLEN--;520_215pV_1.2;520;a;Maastricht;1,179;215;L+R;520;a;Maastricht;1,146;217A;L+R;p;0,034;2015-01-09;ProRail;0,033670
150661;--VERVALLEN--;520_213V_1.1;520;a;Maastricht;1,146;213;V;520;a;Maastricht;1,179;215;RE;;0,017;2015-01-09;ProRail;0,017122
150662;--VERVALLEN--;520_215qV_1.2;520;a;Maastricht;1,179;215;L+R;520;a;Maastricht;1,146;217A;L+R;q;0,034;2015-01-09;ProRail;0,033670
150663;--VERVALLEN--;520_45AL_28.3;520;b;Maastricht;28,250;45A;L;520;b;Maastricht;28,323;45B;L;;0,073;2015-01-09;ProRail;0,072728
150664;--VERVALLEN--;520_163V_36.6;520;c;Maastricht;36,647;163;V;072;a;Maastricht - Maastricht Grens;37,019;SJ_163V;V;;0,365;2015-01-09;ProRail;0,365369
150665;--VERVALLEN--;470_1107L_301.7;470;g;Botlek;301,722;1107;L;470;g;Botlek;301,368;1300;L;;0,355;2015-01-09;ProRail;0,355206
150863;--VERVALLEN--;557_94L_300.2;557;e;Terneuzen Aansl.;300,195;94;L;557;e;Terneuzen Aansl.;300,463;SJ_94L;V;;0,268;2015-01-09;ProRail;0,268055
150864;--VERVALLEN--;544_1065AL_23.3;544;b;Breda;23,253;1065A;L;544;b;Breda;23,356;1065B;L;;0,103;2015-01-09;ProRail;0,102872
150865;--VERVALLEN--;544_1051BV_23.2;544;b;Breda;23,151;1051B;V;544;b;Breda;23,163;1057A;V;;0,012;2015-01-09;ProRail;0,012108
150866;--VERVALLEN--;544_1057AR_23.2;544;b;Breda;23,163;1057A;R;544;b;Breda;23,296;1057B;R;;0,133;2015-01-09;ProRail;0,132989
150867;--VERVALLEN--;514_915pV_18.0;514;a;Nijmegen;17,951;915;L+R;514;a;Nijmegen;17,918;916;L+R;p;0,034;2015-01-09;ProRail;0,033618
150868;--VERVALLEN--;073_1103BL_0.7;073;;Den Helder - Heerhugowaard;0,734;1103B;L;073;;Den Helder - Heerhugowaard;0,620;SJ_1103BL;V;;0,114;2015-01-09;ProRail;0,114304
150869;--VERVALLEN--;513_127BV_26.1;513;a;Geldermalsen;26,148;127B;V;513;a;Geldermalsen;26,186;133B;RE;;0,021;2015-01-09;ProRail;0,020717
150870;--VERVALLEN--;514_909R_18.0;514;a;Nijmegen;18,014;909;RE;514;a;Nijmegen;18,329;SJ_909R;V;;0,304;2015-01-09;ProRail;0,303760
150871;--VERVALLEN--;514_908qV_18.0;514;a;Nijmegen;18,047;908;L+R;514;a;Nijmegen;18,014;909;L+R;q;0,034;2015-01-09;ProRail;0,033580
150872;--VERVALLEN--;514_908pV_18.0;514;a;Nijmegen;18,046;908;L+R;514;a;Nijmegen;18,014;909;L+R;p;0,034;2015-01-09;ProRail;0,033652
150873;--VERVALLEN--;514_909L_18.0;514;a;Nijmegen;18,014;909;LE;514;a;Nijmegen;18,329;SJ_909L;V;;0,302;2015-01-09;ProRail;0,302180
150874;--VERVALLEN--;514_906V_18.0;514;a;Nijmegen;18,040;906;V;514;a;Nijmegen;18,324;SJ_906V;V;;0,290;2015-01-09;ProRail;0,289772
150875;--VERVALLEN--;514_941qV_18.1;514;a;Nijmegen;18,069;941;L+R;514;a;Nijmegen;18,035;942;L+R;q;0,034;2015-01-09;ProRail;0,033617
150876;--VERVALLEN--;626_5L_32.5;626;c;Hoorn;32,514;5;L;626;c;Hoorn;32,439;904A;V;;0,075;2015-01-09;ProRail;0,075442
150877;--VERVALLEN--;517_225AR_0.3;517;a;Venlo;0,285;225A;RE;517;a;Venlo;0,354;225B;R;;0,052;2015-01-09;ProRail;0,052468
150878;--VERVALLEN--;517_223pV_0.3;517;a;Venlo;0,318;223;L+R;517;a;Venlo;0,285;225A;L+R;p;0,034;2015-01-09;ProRail;0,033768
150879;--VERVALLEN--;517_209BV_0.3;517;a;Venlo;0,281;209B;V;517;a;Venlo;0,312;221B;L;;0,031;2015-01-09;ProRail;0,031437
150880;--VERVALLEN--;517_221AR_0.2;517;a;Venlo;0,248;221A;R;517;a;Venlo;0,312;221B;R;;0,067;2015-01-09;ProRail;0,066723
147981;--VERVALLEN--;801_960L_100.8;801;b;Moerdijk Industrieterrein;100,778;960;L;801;b;Moerdijk Industrieterrein;100,842;961;L;;0,064;2015-01-09;ProRail;0,063813
147982;--VERVALLEN--;801_920V_100.9;801;b;Moerdijk Industrieterrein;100,922;920;V;801;b;Moerdijk Industrieterrein;100,842;961;V;;0,080;2015-01-09;ProRail;0,080303
147983;--VERVALLEN--;467_011L_102.0;467;c;Rotterdam Waalhaven Oost;101,959;011;L;467;c;Rotterdam Waalhaven Oost;101,061;21;L;;0,894;2015-01-09;ProRail;0,893627
147984;--VERVALLEN--;467_012L_101.9;467;c;Rotterdam Waalhaven Oost;101,931;012;L;467;c;Rotterdam Waalhaven Oost;101,894;016;V;;0,037;2015-01-09;ProRail;0,036901
147985;--VERVALLEN--;012_325AR_20.1;012;;Meppel - Assen;20,087;325A;RE;012;;Meppel - Assen;20,175;325B;R;;0,073;2015-01-09;ProRail;0,073399
147986;--VERVALLEN--;002_347BV_50.7;002;;Leeuwarden - Groningen;50,700;347B;V;002;;Leeuwarden - Groningen;51,490;355B;R;;0,790;2015-01-09;ProRail;0,790397
147987;--VERVALLEN--;586_51pV_80.3;586;;Amsterdam Centraal;80,290;51;L+R;586;;Amsterdam Centraal;80,259;53A;L+R;p;0,031;2015-01-09;ProRail;0,031495
147988;--VERVALLEN--;586_51R_80.3;586;;Amsterdam Centraal;80,290;51;RE;586;;Amsterdam Centraal;80,070;905;R;;0,202;2015-01-09;ProRail;0,201931
147989;--VERVALLEN--;163_1015R_43.5;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,458;1015;R;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,501;1017;V;;0,044;2015-01-09;ProRail;0,044479
147990;--VERVALLEN--;163_1013AR_43.4;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,414;1013A;RE;163;;Rotterdam Lombardijen - Rotterdam Centraal;43,458;1015;V;;0,026;2015-01-09;ProRail;0,025871
147991;--VERVALLEN--;012_313BqV_19.4;012;;Meppel - Assen;19,428;313B;L+R;012;;Meppel - Assen;19,396;315;L+R;q;0,032;2015-01-09;ProRail;0,031705
147992;--VERVALLEN--;012_361AR_33.3;012;;Meppel - Assen;33,309;361A;R;012;;Meppel - Assen;33,372;361B;R;;0,063;2015-01-09;ProRail;0,063445
147993;--VERVALLEN--;012_361BV_33.4;012;;Meppel - Assen;33,372;361B;V;012;;Meppel - Assen;33,404;363;V;;0,031;2015-01-09;ProRail;0,031302
147994;--VERVALLEN--;514_35R_17.5;514;a;Nijmegen;17,526;35;R;514;a;Nijmegen;17,888;917;V;;0,372;2015-01-09;ProRail;0,372227
147995;--VERVALLEN--;514_29V_17.6;514;a;Nijmegen;17,563;29;V;514;a;Nijmegen;17,526;35;L;;0,036;2015-01-09;ProRail;0,035861
148171;--VERVALLEN--;586_333AR_81.4;586;;Amsterdam Centraal;81,403;333A;R;588;;Amsterdam Dijksgracht;1,095;347A;V;;0,511;2015-01-09;ProRail;0,510893
148172;--VERVALLEN--;586_139AR_80.7;586;;Amsterdam Centraal;80,743;139A;R;586;;Amsterdam Centraal;80,806;139B;RE;;0,047;2015-01-09;ProRail;0,047411
148173;--VERVALLEN--;128_7BV_12.4;128;;Diemen Aansl. - Weesp Aansl.;12,353;7B;V;128;;Diemen Aansl. - Weesp Aansl.;12,371;21A;V;;0,018;2015-01-09;ProRail;0,017696
148174;--VERVALLEN--;212_95L_11.9;212;;Winterswijk - Zevenaar;11,852;95;L;212;;Winterswijk - Zevenaar;12,202;105;R;;0,349;2015-01-09;ProRail;0,348633
148175;--VERVALLEN--;006_1017AL_10.1;006;;Groningen - Sauwerd;10,063;1017A;L;006;;Groningen - Sauwerd;10,164;1017B;L;;0,102;2015-01-09;ProRail;0,101876
148176;--VERVALLEN--;519_81V_46.9;519;a;Roermond;46,897;81;V;519;a;Roermond;46,978;83A;V;;0,082;2015-01-09;ProRail;0,081810
148177;--VERVALLEN--;519_79R_47.0;519;a;Roermond;46,995;79;R;519;a;Roermond;46,886;87A;R;;0,110;2015-01-09;ProRail;0,110336
148178;--VERVALLEN--;519_79V_47.0;519;a;Roermond;46,995;79;V;519;a;Roermond;47,048;83B;RE;;0,036;2015-01-09;ProRail;0,036310
148179;--VERVALLEN--;519_97AR_47.2;519;a;Roermond;47,227;97A;R;060;;Roermond - Venlo;50,615;1405;V;;3,395;2015-01-09;ProRail;3,394550
148180;--VERVALLEN--;119_121BV_21.3;119;a;Lage Zwaluwe - Dordrecht;21,288;121B;V;119;a;Lage Zwaluwe - Dordrecht;21,253;123A;V;;0,036;2015-01-09;ProRail;0,035645
148181;--VERVALLEN--;626_3AR_31.7;626;c;Hoorn;31,745;3A;R;626;c;Hoorn;32,353;23B;L;;0,606;2015-01-09;ProRail;0,606299
148182;--VERVALLEN--;626_3AL_31.7;626;c;Hoorn;31,745;3A;L;626;c;Hoorn;31,804;3B;L;;0,059;2015-01-09;ProRail;0,058999
