ID;OBJECTTYPE;SPOORTAK_IDENTIFICATIE;GEOCODE_BEGIN;SUBCODE_BEGIN;NAAM_GEOCODE_BEGIN;KM_BEGIN;NR_BEGIN;KANTCODE_BEGIN;GEOCODE_EIND;SUBCODE_EIND;NAAM_GEOCODE_EIND;KM_EIND;NR_EIND;KANTCODE_EIND;NR_SUB;LENGTE;OBEGINTIJD;BEHEERDER;LENGTE_GEOM
298385;spoortak;203_393R_55.1;203;;Mariënberg - Emmen;55,107;393;R;203;;Mariënberg - Emmen;55,573;403;L;;0,460;2015-01-09;ProRail;0,459699
298386;spoortak;205_403L_5.6;205;;Mariënberg - Almelo;5,579;403;L;205;;Mariënberg - Almelo;6,208;413;R;;0,631;2015-01-09;ProRail;0,630970
298387;spoortak;539_49AL_79.3;539;;Schiedam Centrum;79,284;49A;LE;540;d;Rotterdam Westelijke Splitsing;81,396;149B;L;;2,108;2015-01-09;ProRail;2,107940
298388;spoortak;519_83BqV_47.0;519;a;Roermond;47,048;83B;L+R;519;a;Roermond;47,014;85A;L+R;q;0,034;2015-01-09;ProRail;0,033667
298389;spoortak;055_455BV_38.6;055;;Blerick - Eindhoven;38,556;455B;V;055;;Blerick - Eindhoven;38,572;457A;V;;0,016;2015-01-09;ProRail;0,016301
298390;spoortak;055_457AR_38.6;055;;Blerick - Eindhoven;38,572;457A;R;055;;Blerick - Eindhoven;38,651;457B;R;;0,079;2015-01-09;ProRail;0,078636
298391;spoortak;486_20L_0.4;486;a;Amsterdam Westhaven (gebied);0,355;20;L;486;a;Amsterdam Westhaven (gebied);0,392;35;V;;0,037;2015-01-09;ProRail;0,037265
298392;spoortak;486_22R_0.8;486;a;Amsterdam Westhaven (gebied);0,785;22;R;486;a;Amsterdam Westhaven (gebied);0,392;35;R;;0,393;2015-01-09;ProRail;0,393359
298393;spoortak;161_2521L_20.4;161;;Lelystad Industrieterrein - Hattemerbroek;20,392;2521;L;161;;Lelystad Industrieterrein - Hattemerbroek;20,944;2533;R;;0,553;2015-01-09;ProRail;0,552611
298223;spoortak;513_161AR_44.1;513;b;Geldermalsen;44,056;161A;R;043;;Kesteren - Geldermalsen;37,007;361;L;;7,074;2015-01-09;ProRail;7,074487
298394;spoortak;161_2531V_20.9;161;;Lelystad Industrieterrein - Hattemerbroek;20,944;2531;V;161;;Lelystad Industrieterrein - Hattemerbroek;21,166;2537;R;;0,222;2015-01-09;ProRail;0,222024
298395;spoortak;161_2533V_20.9;161;;Lelystad Industrieterrein - Hattemerbroek;20,944;2533;V;161;;Lelystad Industrieterrein - Hattemerbroek;21,060;2535;V;;0,116;2015-01-09;ProRail;0,115559
298396;spoortak;161_2535L_21.1;161;;Lelystad Industrieterrein - Hattemerbroek;21,060;2535;L;161;;Lelystad Industrieterrein - Hattemerbroek;21,166;2537;L;;0,106;2015-01-09;ProRail;0,106442
298397;spoortak;161_2537V_21.2;161;;Lelystad Industrieterrein - Hattemerbroek;21,166;2537;V;161;;Lelystad Industrieterrein - Hattemerbroek;21,200;2539;V;;0,034;2015-01-09;ProRail;0,033848
298398;spoortak;161_2671R_31.6;161;;Lelystad Industrieterrein - Hattemerbroek;31,593;2671;R;161;;Lelystad Industrieterrein - Hattemerbroek;31,851;2677;L;;0,258;2015-01-09;ProRail;0,258168
298399;spoortak;620_906R_42.4;620;;Alkmaar;42,394;906;R;620;;Alkmaar;42,429;907;V;;0,033;2015-01-09;ProRail;0,032677
298400;spoortak;620_907L_42.4;620;;Alkmaar;42,429;907;L;620;;Alkmaar;42,555;SJ_907L;V;;0,124;2015-01-09;ProRail;0,123650
298401;spoortak;620_907R_42.4;620;;Alkmaar;42,429;907;R;620;;Alkmaar;42,555;SJ_907R;V;;0,124;2015-01-09;ProRail;0,123963
298402;spoortak;935_205BR_19.0;935;;Haarlem Goederenstation;18,991;205B;R;935;;Haarlem Goederenstation;18,870;SJ_205BR;V;;0,120;2015-01-09;ProRail;0,120053
298403;spoortak;523_933AL_54.0;523;a;Amsterdam Sloterdijk;53,951;933A;L;145;;Amsterdam Sloterdijk - Amsterdam Riekerpolder;54,152;933B;L;;0,201;2015-01-09;ProRail;0,201087
298404;spoortak;490_145V_6.0;490;b;Amsterdam Houtrakpolder (gebied);5,975;145;V;490;b;Amsterdam Houtrakpolder (gebied);6,011;147;R;;0,036;2015-01-09;ProRail;0,036173
298405;spoortak;055_411BV_29.5;055;;Blerick - Eindhoven;29,520;411B;V;055;;Blerick - Eindhoven;29,587;413A;V;;0,067;2015-01-09;ProRail;0,067015
298406;spoortak;055_305AL_10.8;055;;Blerick - Eindhoven;10,771;305A;L;055;;Blerick - Eindhoven;10,831;305B;L;;0,060;2015-01-09;ProRail;0,060101
298407;spoortak;437_964L_0.9;437;;Arnhem Goederenstation - Velperbroek Aansl.;0,903;964;L;437;;Arnhem Goederenstation - Velperbroek Aansl.;0,874;966;V;;0,031;2015-01-09;ProRail;0,031397
298408;spoortak;437_964R_0.9;437;;Arnhem Goederenstation - Velperbroek Aansl.;0,903;964;R;437;;Arnhem Goederenstation - Velperbroek Aansl.;0,863;965;V;;0,042;2015-01-09;ProRail;0,041614
298409;spoortak;135_271AL_22.0;135;;Weesp Aansl. - Lelystad Industrieterrein;22,017;271A;L;135;;Weesp Aansl. - Lelystad Industrieterrein;22,086;271B;L;;0,069;2015-01-09;ProRail;0,069370
298224;spoortak;950_651qV_7.2;950;a;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;7,153;651;L+R;950;a;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;7,121;655;L+R;q;0,034;2015-01-09;ProRail;0,033670
298225;spoortak;950_642V_7.1;950;a;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;7,122;642;V;950;a;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;7,153;651;LE;;0,017;2015-01-09;ProRail;0,016712
298226;spoortak;950_651pV_7.2;950;a;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;7,154;651;L+R;950;a;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;7,123;655;L+R;p;0,032;2015-01-09;ProRail;0,032470
298227;spoortak;950_65L_40.9;950;a;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;40,897;65;L;950;a;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;41,176;971;R;;0,279;2015-01-09;ProRail;0,279364
298228;spoortak;526_453AR_3.9;526;a;Amsterdam Muiderpoort;3,920;453A;R;526;a;Amsterdam Muiderpoort;4,012;453B;R;;0,092;2015-01-09;ProRail;0,091800
298229;spoortak;586_111BpV_80.6;586;;Amsterdam Centraal;80,591;111B;L+R;586;;Amsterdam Centraal;80,557;113A;L+R;p;0,034;2015-01-09;ProRail;0,033670
298230;spoortak;588_830L_1.8;588;;Amsterdam Dijksgracht;1,829;830;L;588;;Amsterdam Dijksgracht;2,191;846;R;;0,329;2015-01-09;ProRail;0,329221
298231;spoortak;588_845BL_2.1;588;;Amsterdam Dijksgracht;2,120;845B;LE;588;;Amsterdam Dijksgracht;2,191;846;L;;0,052;2015-01-09;ProRail;0,052070
298232;spoortak;588_823L_1.8;588;;Amsterdam Dijksgracht;1,759;823;L;588;;Amsterdam Dijksgracht;2,165;862;L;;0,382;2015-01-09;ProRail;0,381656
298233;spoortak;114_411BV_53.7;114;a;Rotterdam Kleiweg - Rotterdam Westelijke Splitsing;53,657;411B;V;132;;Moordrecht Aansl. - Rotterdam Kleiweg;51,650;441B;L;;2,003;2015-01-09;ProRail;2,003265
298234;spoortak;143_918R_17.8;143;;Nootdorp Aansl. - Den Haag Laan van NOI;17,796;918;R;143;;Nootdorp Aansl. - Den Haag Laan van NOI;17,828;919;V;;0,035;2015-01-09;ProRail;0,035354
298235;spoortak;143_912AL_17.9;143;;Nootdorp Aansl. - Den Haag Laan van NOI;17,886;912A;LE;143;;Nootdorp Aansl. - Den Haag Laan van NOI;17,828;919;L;;0,047;2015-01-09;ProRail;0,047019
298410;spoortak;135_271BV_22.1;135;;Weesp Aansl. - Lelystad Industrieterrein;22,086;271B;V;135;;Weesp Aansl. - Lelystad Industrieterrein;22,096;273A;V;;0,010;2015-01-09;ProRail;0,010105
298411;spoortak;522_155L_57.4;522;b;Uitgeest;57,448;155;L;522;b;Uitgeest;57,954;209;R;;0,510;2015-01-09;ProRail;0,509584
298412;spoortak;619_1273AR_35.5;619;;Heerhugowaard;35,498;1273A;R;619;;Heerhugowaard;35,599;1273B;R;;0,101;2015-01-09;ProRail;0,100873
298413;spoortak;531_1423BL_34.9;531;c;Utrecht Centraal;34,918;1423B;L;531;c;Utrecht Centraal;34,858;TI_1423BL;V;;0,060;2015-01-09;ProRail;0,060279
298414;spoortak;531_1413BqV_34.9;531;c;Utrecht Centraal;34,853;1413B;L+R;531;c;Utrecht Centraal;34,820;1419;L+R;q;0,034;2015-01-09;ProRail;0,033671
298415;spoortak;531_1413BpV_34.9;531;c;Utrecht Centraal;34,853;1413B;L+R;531;c;Utrecht Centraal;34,819;1419;L+R;p;0,034;2015-01-09;ProRail;0,033670
298416;spoortak;531_1415BL_34.9;531;c;Utrecht Centraal;34,893;1415B;L;531;c;Utrecht Centraal;34,819;1419;LE;;0,057;2015-01-09;ProRail;0,056897
298417;spoortak;531_1415AR_34.8;531;c;Utrecht Centraal;34,820;1415A;RE;531;c;Utrecht Centraal;34,893;1415B;R;;0,057;2015-01-09;ProRail;0,057022
298418;spoortak;046_255BV_41.6;046;;Meteren Aansl. - s Hertogenbosch;41,574;255B;V;614;c;s Hertogenbosch;47,277;2105;V;;5,702;2015-01-09;ProRail;5,702465
298419;spoortak;531_1305BV_34.7;531;c;Utrecht Centraal;34,692;1305B;V;531;c;Utrecht Centraal;35,013;SJ_1305BV;V;;0,322;2015-01-09;ProRail;0,322259
298420;spoortak;531_1209BqV_34.7;531;c;Utrecht Centraal;34,652;1209B;L+R;531;c;Utrecht Centraal;34,619;1277A;L+R;q;0,034;2015-01-09;ProRail;0,033670
298421;spoortak;531_1209BL_34.7;531;c;Utrecht Centraal;34,652;1209B;LE;531;c;Utrecht Centraal;34,551;SJ_1209BL;V;;0,085;2015-01-09;ProRail;0,084960
298236;spoortak;143_912AqV_17.9;143;;Nootdorp Aansl. - Den Haag Laan van NOI;17,886;912A;L+R;143;;Nootdorp Aansl. - Den Haag Laan van NOI;17,856;912B;L+R;q;0,034;2015-01-09;ProRail;0,033670
298237;spoortak;950_1L_205.9;950;d;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;205,874;1;L;950;d;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;205,820;SJ_1L;V;;0,053;2015-01-09;ProRail;0,053380
298238;spoortak;950_1R_205.9;950;d;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;205,874;1;R;950;d;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;205,786;405;R;;0,088;2015-01-09;ProRail;0,087532
298239;spoortak;950_403AR_205.7;950;d;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;205,695;403A;R;950;d;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;205,782;403B;R;;0,087;2015-01-09;ProRail;0,086527
298240;spoortak;564_1311L_23.5;564;b;Den Haag Binckhorst;23,520;1311;LE;564;b;Den Haag Binckhorst;23,568;1319;V;;0,032;2015-01-09;ProRail;0,032323
298241;spoortak;564_1305pV_23.5;564;b;Den Haag Binckhorst;23,480;1305;L+R;564;b;Den Haag Binckhorst;23,513;1307;L+R;p;0,034;2015-01-09;ProRail;0,033527
298242;spoortak;564_953R_23.6;564;b;Den Haag Binckhorst;23,572;953;R;564;b;Den Haag Binckhorst;23,635;973;L;;0,063;2015-01-09;ProRail;0,063169
298243;spoortak;564_953L_23.6;564;b;Den Haag Binckhorst;23,572;953;L;564;b;Den Haag Binckhorst;23,640;975;LE;;0,052;2015-01-09;ProRail;0,052168
298244;spoortak;564_952R_23.6;564;b;Den Haag Binckhorst;23,571;952;R;564;b;Den Haag Binckhorst;23,635;973;R;;0,063;2015-01-09;ProRail;0,063444
298245;spoortak;564_972V_23.7;564;b;Den Haag Binckhorst;23,666;972;V;564;b;Den Haag Binckhorst;23,635;973;V;;0,031;2015-01-09;ProRail;0,031288
298246;spoortak;564_974pV_23.6;564;b;Den Haag Binckhorst;23,606;974;L+R;564;b;Den Haag Binckhorst;23,640;975;L+R;p;0,034;2015-01-09;ProRail;0,033978
298247;spoortak;564_1339L_23.6;564;b;Den Haag Binckhorst;23,649;1339;L;564;b;Den Haag Binckhorst;23,717;1343;RE;;0,052;2015-01-09;ProRail;0,052333
298248;spoortak;564_1335qV_23.6;564;b;Den Haag Binckhorst;23,644;1335;L+R;564;b;Den Haag Binckhorst;23,678;1337;L+R;q;0,034;2015-01-09;ProRail;0,033670
298249;spoortak;588_844V_2.1;588;;Amsterdam Dijksgracht;2,094;844;V;588;;Amsterdam Dijksgracht;2,156;845A;RE;;0,039;2015-01-09;ProRail;0,039008
298250;spoortak;588_826R_1.7;588;;Amsterdam Dijksgracht;1,700;826;R;588;;Amsterdam Dijksgracht;2,033;841;L;;0,317;2015-01-09;ProRail;0,317241
298251;spoortak;588_811L_1.8;588;;Amsterdam Dijksgracht;1,830;811;L;588;;Amsterdam Dijksgracht;1,858;812;V;;0,027;2015-01-09;ProRail;0,027168
298252;spoortak;588_829L_1.8;588;;Amsterdam Dijksgracht;1,786;829;L;588;;Amsterdam Dijksgracht;1,829;830;V;;0,044;2015-01-09;ProRail;0,043815
298451;spoortak;486_36AqV_0.8;486;a;Amsterdam Westhaven (gebied);0,831;36A;L+R;486;a;Amsterdam Westhaven (gebied);0,797;36B;L+R;q;0,034;2015-01-09;ProRail;0,033825
298452;spoortak;486_907R_75.3;486;b;Amsterdam Westhaven (gebied);75,319;907;R;486;b;Amsterdam Westhaven (gebied);75,254;908;R;;0,065;2015-01-09;ProRail;0,065320
298453;spoortak;486_908V_75.3;486;b;Amsterdam Westhaven (gebied);75,254;908;V;486;b;Amsterdam Westhaven (gebied);75,148;953;V;;0,106;2015-01-09;ProRail;0,105708
298454;spoortak;506_131AR_44.0;506;b;Amersfoort;43,962;131A;R;506;b;Amersfoort;44,027;131B;RE;;0,048;2015-01-09;ProRail;0,048265
298455;spoortak;506_133BpV_44.1;506;b;Amersfoort;44,067;133B;L+R;506;b;Amersfoort;44,033;135A;L+R;p;0,034;2015-01-09;ProRail;0,033670
298456;spoortak;485_2L_100.3;485;d;Amsterdam Hemhaven (gebied);100,293;2;L;485;d;Amsterdam Hemhaven (gebied);100,180;TI_2L;V;;0,115;2015-01-09;Derden - Overig,ProRail;0,115025
298457;spoortak;485_2V_100.3;485;d;Amsterdam Hemhaven (gebied);100,293;2;V;485;d;Amsterdam Hemhaven (gebied);100,321;3;V;;0,028;2015-01-09;ProRail;0,027735
298458;spoortak;485_3L_100.3;485;d;Amsterdam Hemhaven (gebied);100,321;3;L;485;d;Amsterdam Hemhaven (gebied);100,591;5;R;;0,270;2015-01-09;ProRail;0,270041
298459;spoortak;485_3R_100.3;485;d;Amsterdam Hemhaven (gebied);100,321;3;R;485;m;Amsterdam Hemhaven (gebied);300,000;4;R;;0,143;2015-01-09;ProRail;0,142757
298460;spoortak;531_507BL_35.7;531;c;Utrecht Centraal;35,729;507B;LE;531;c;Utrecht Centraal;35,503;SJ_507BL;V;;0,208;2015-01-09;ProRail;0,207925
298461;spoortak;485_5L_100.6;485;d;Amsterdam Hemhaven (gebied);100,591;5;L;485;d;Amsterdam Hemhaven (gebied);100,500;6;L;;0,090;2015-01-09;ProRail;0,089928
298462;spoortak;485_4V_300.0;485;m;Amsterdam Hemhaven (gebied);300,000;4;V;485;d;Amsterdam Hemhaven (gebied);100,500;6;V;;0,037;2015-01-09;ProRail;0,037137
298253;spoortak;588_824R_1.8;588;;Amsterdam Dijksgracht;1,799;824;R;588;;Amsterdam Dijksgracht;1,836;825;V;;0,038;2015-01-09;ProRail;0,037697
298254;spoortak;588_823R_1.8;588;;Amsterdam Dijksgracht;1,759;823;R;588;;Amsterdam Dijksgracht;1,799;824;V;;0,041;2015-01-09;ProRail;0,040761
298255;spoortak;564_1335R_23.6;564;b;Den Haag Binckhorst;23,644;1335;RE;564;b;Den Haag Binckhorst;23,712;1345;L;;0,052;2015-01-09;ProRail;0,052360
298256;spoortak;588_349AL_1.1;588;;Amsterdam Dijksgracht;1,140;349A;L;588;;Amsterdam Dijksgracht;1,279;351B;LE;;0,123;2015-01-09;ProRail;0,122517
298257;spoortak;588_345AL_1.1;588;;Amsterdam Dijksgracht;1,097;345A;L;588;;Amsterdam Dijksgracht;1,232;349B;L;;0,134;2015-01-09;ProRail;0,134447
298258;spoortak;588_349AR_1.1;588;;Amsterdam Dijksgracht;1,140;349A;R;588;;Amsterdam Dijksgracht;1,232;349B;R;;0,092;2015-01-09;ProRail;0,091838
298259;spoortak;588_343L_1.1;588;;Amsterdam Dijksgracht;1,054;343;LE;588;;Amsterdam Dijksgracht;1,158;347B;L;;0,086;2015-01-09;ProRail;0,086178
298260;spoortak;588_347AR_1.1;588;;Amsterdam Dijksgracht;1,095;347A;R;588;;Amsterdam Dijksgracht;1,158;347B;R;;0,063;2015-01-09;ProRail;0,063283
298261;spoortak;588_345BV_1.2;588;;Amsterdam Dijksgracht;1,162;345B;V;588;;Amsterdam Dijksgracht;1,218;357A;V;;0,056;2015-01-09;ProRail;0,056170
298262;spoortak;588_345BL_1.2;588;;Amsterdam Dijksgracht;1,162;345B;L;588;;Amsterdam Dijksgracht;1,095;347A;L;;0,067;2015-01-09;ProRail;0,066895
298263;spoortak;588_826L_1.7;588;;Amsterdam Dijksgracht;1,700;826;L;588;;Amsterdam Dijksgracht;1,734;827;V;;0,035;2015-01-09;ProRail;0,035394
298264;spoortak;588_353BV_1.3;588;;Amsterdam Dijksgracht;1,344;353B;V;588;;Amsterdam Dijksgracht;1,636;361A;V;;0,292;2015-01-09;ProRail;0,291563
298265;spoortak;508_2073V_91.2;508;;Arnhem;91,247;2073;V;508;;Arnhem;91,253;2075;V;;0,006;2015-01-09;ProRail;0,005989
298266;spoortak;508_2075R_91.3;508;;Arnhem;91,253;2075;R;508;;Arnhem;91,316;2077;R;;0,064;2015-01-09;ProRail;0,064173
298267;spoortak;508_2047V_91.2;508;;Arnhem;91,176;2047;V;508;;Arnhem;91,316;2077;L;;0,144;2015-01-09;ProRail;0,143726
298268;spoortak;508_2077V_91.3;508;;Arnhem;91,316;2077;V;508;;Arnhem;91,323;2081;V;;0,006;2015-01-09;ProRail;0,005990
298269;spoortak;508_2081L_91.3;508;;Arnhem;91,323;2081;L;508;;Arnhem;91,369;2117;V;;0,045;2015-01-09;ProRail;0,044532
298270;spoortak;508_2081R_91.3;508;;Arnhem;91,323;2081;R;508;;Arnhem;91,406;2083;R;;0,080;2015-01-09;ProRail;0,079565
298422;spoortak;531_1277AR_34.6;531;c;Utrecht Centraal;34,619;1277A;RE;531;c;Utrecht Centraal;34,697;1277B;RE;;0,045;2015-01-09;ProRail;0,045295
298423;spoortak;531_1209BpV_34.7;531;c;Utrecht Centraal;34,652;1209B;L+R;531;c;Utrecht Centraal;34,619;1277A;L+R;p;0,034;2015-01-09;ProRail;0,033670
298424;spoortak;619_1273AL_35.5;619;;Heerhugowaard;35,498;1273A;L;619;;Heerhugowaard;35,599;1275;L;;0,101;2015-01-09;ProRail;0,100976
298425;spoortak;550_968L_25.4;550;;Leeuwarden;25,378;968;L;550;;Leeuwarden;25,615;985;R;;0,237;2015-01-09;ProRail;0,237205
298426;spoortak;531_1303AR_34.6;531;c;Utrecht Centraal;34,619;1303A;RE;531;c;Utrecht Centraal;34,697;1303B;RE;;0,045;2015-01-09;ProRail;0,045404
298427;spoortak;531_1269BpV_34.7;531;c;Utrecht Centraal;34,652;1269B;L+R;531;c;Utrecht Centraal;34,619;1303A;L+R;p;0,034;2015-01-09;ProRail;0,033670
298428;spoortak;751_331R_33.8;751;;Mariënberg;33,794;331;R;751;;Mariënberg;33,891;333B;R;;0,096;2015-01-09;ProRail;0,096146
298429;spoortak;490_141R_5.1;490;b;Amsterdam Houtrakpolder (gebied);5,062;141;R;490;b;Amsterdam Houtrakpolder (gebied);5,100;143;V;;0,038;2015-01-09;ProRail;0,037590
298430;spoortak;506_95BpV_44.0;506;b;Amersfoort;44,005;95B;L+R;506;b;Amersfoort;43,971;99A;L+R;p;0,036;2015-01-09;ProRail;0,035989
298431;spoortak;506_99BqV_44.1;506;b;Amersfoort;44,052;99B;L+R;506;b;Amersfoort;44,019;103A;L+R;q;0,033;2015-01-09;ProRail;0,032974
298432;spoortak;506_99BpV_44.1;506;b;Amersfoort;44,052;99B;L+R;506;b;Amersfoort;44,018;103A;L+R;p;0,034;2015-01-09;ProRail;0,033670
298433;spoortak;506_99BR_44.1;506;b;Amersfoort;44,052;99B;RE;506;b;Amersfoort;44,018;101;V;;0,016;2015-01-09;ProRail;0,016375
298434;spoortak;506_141BpV_44.1;506;b;Amersfoort;44,094;141B;L+R;506;b;Amersfoort;44,060;153A;L+R;p;0,034;2015-01-09;ProRail;0,033670
298435;spoortak;506_141BqV_44.1;506;b;Amersfoort;44,094;141B;L+R;506;b;Amersfoort;44,060;153A;L+R;q;0,034;2015-01-09;ProRail;0,033670
298436;spoortak;506_123AL_43.9;506;b;Amersfoort;43,914;123A;L;506;b;Amersfoort;43,981;123B;L;;0,069;2015-01-09;ProRail;0,068747
298437;spoortak;506_131BqV_44.0;506;b;Amersfoort;44,027;131B;L+R;506;b;Amersfoort;43,993;133A;L+R;q;0,034;2015-01-09;ProRail;0,033670
298438;spoortak;506_131BpV_44.0;506;b;Amersfoort;44,027;131B;L+R;506;b;Amersfoort;43,993;133A;L+R;p;0,034;2015-01-09;ProRail;0,033670
298271;spoortak;588_353AL_1.2;588;;Amsterdam Dijksgracht;1,246;353A;LE;526;a;Amsterdam Muiderpoort;3,476;429B;LE;;2,209;2015-01-09;ProRail;2,208606
298272;spoortak;588_351BqV_1.3;588;;Amsterdam Dijksgracht;1,279;351B;L+R;588;;Amsterdam Dijksgracht;1,246;353A;L+R;q;0,034;2015-01-09;ProRail;0,033641
298273;spoortak;437_952L_1.0;437;;Arnhem Goederenstation - Velperbroek Aansl.;0,966;952;L;437;;Arnhem Goederenstation - Velperbroek Aansl.;0,930;963;V;;0,036;2015-01-09;ProRail;0,036322
298274;spoortak;528_37AR_28.7;528;b;Hilversum;28,669;37A;R;528;b;Hilversum;28,728;37B;R;;0,060;2015-01-09;ProRail;0,059832
298275;spoortak;528_53V_29.0;528;b;Hilversum;28,970;53;V;528;b;Hilversum;28,970;55A;V;;0,001;2015-01-09;ProRail;0,000139
298276;spoortak;032_365R_16.5;032;;Blauwkapel - Lunetten;16,532;365;R;032;;Blauwkapel - Lunetten;16,324;SJ_365R;V;;0,209;2015-01-09;ProRail;0,209336
298277;spoortak;203_365BV_47.4;203;;Mariënberg - Emmen;47,381;365B;V;203;;Mariënberg - Emmen;48,014;367;L;;0,631;2015-01-09;ProRail;0,630661
298278;spoortak;203_403V_55.6;203;;Mariënberg - Emmen;55,573;403;V;203;;Mariënberg - Emmen;55,608;405;L;;0,036;2015-01-09;ProRail;0,036343
298439;spoortak;046_255AR_41.4;046;;Meteren Aansl. - s Hertogenbosch;41,444;255A;R;614;c;s Hertogenbosch;47,359;2107;R;;5,915;2015-01-09;ProRail;5,915009
298440;spoortak;531_537AL_35.9;531;c;Utrecht Centraal;35,927;537A;LE;531;c;Utrecht Centraal;35,995;SJ_537AL;V;;0,050;2015-01-09;ProRail;0,050230
298441;spoortak;531_535BqV_36.0;531;c;Utrecht Centraal;35,961;535B;L+R;531;c;Utrecht Centraal;35,927;537A;L+R;q;0,034;2015-01-09;ProRail;0,033670
298442;spoortak;531_537AR_35.9;531;c;Utrecht Centraal;35,927;537A;RE;531;c;Utrecht Centraal;36,005;537B;R;;0,060;2015-01-09;ProRail;0,059978
298443;spoortak;531_535AL_35.9;531;c;Utrecht Centraal;35,888;535A;LE;531;c;Utrecht Centraal;35,968;SJ_535AL;V;;0,062;2015-01-09;ProRail;0,062497
298444;spoortak;531_533BpV_35.9;531;c;Utrecht Centraal;35,922;533B;L+R;531;c;Utrecht Centraal;35,888;535A;L+R;p;0,034;2015-01-09;ProRail;0,033670
298445;spoortak;531_509AR_35.7;531;c;Utrecht Centraal;35,695;509A;RE;531;c;Utrecht Centraal;35,768;509B;RE;;0,039;2015-01-09;ProRail;0,039273
298446;spoortak;815_927L_100.2;815;b;Roodeschool Eemshaven;100,219;927;L;815;b;Roodeschool Eemshaven;100,409;SJ_927L;V;;0,190;2015-01-09;ProRail;0,190287
298447;spoortak;133_951R_20.9;133;;Amsterdam Riekerpolder - Warmond;20,854;951;RE;133;;Amsterdam Riekerpolder - Warmond;20,949;SJ_951R;V;;0,078;2015-01-09;ProRail;0,077623
