ID;SPOORTAK_IDENTIFICATIE;CG_TYPE;CG_NAAM;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
26467825;117_5AR_17.6;BAAN;Geldermalsen;0,000;7,030;2015-06-04
26467827;117_5AR_17.6;BVL;Geldermalsen;0,000;7,030;2015-06-04
26467829;163_967V_44.4;BVL;Dordrecht;0,000;0,264;2015-06-04
26467218;531_1273AV_0.5;BAAN;Utrecht;0,000;0,348;2015-06-04
26467219;531_1273AV_0.5;BASIS;Utrecht;0,000;0,348;2015-06-04
26467221;531_1627L_35.2;BVL;Utrecht;0,000;0,042;2015-06-04
26467226;588_817L_2.0;BAAN;Amsterdam;0,000;0,250;2015-06-04
26467228;588_817L_2.0;BVL;Amsterdam;0,000;0,250;2015-06-04
26467445;131_4R_19.1;BVL;Goes;0,000;0,824;2015-06-04
26467447;163_951AL_43.9;BVL;Dordrecht;0,000;0,078;2015-06-04
26467449;163_951AL_43.9;BASIS;Dordrecht;0,000;0,078;2015-06-04
26467451;144_983AV_153.4;BAAN;Duivendrecht;0,000;1,524;2015-06-04
26467453;144_983AV_153.4;BVL;Duivendrecht;0,000;1,524;2015-06-04
26467638;035_117BV_46.8;BASIS;Driebergen;0,000;5,155;2015-06-04
26467641;305_1V_14.8;BASIS;Drenthe;0,000;2,513;2015-06-04
26467831;163_967V_44.4;BASIS;Dordrecht;0,000;0,264;2015-06-04
26467835;527_43AV_16.6;BASIS;Haarlem;0,000;0,952;2015-06-04
26467234;618_15R_58.4;BVL;Boxtel;0,000;0,417;2015-06-04
26467235;618_15R_58.4;BASIS;Boxtel;0,000;0,417;2015-06-04
26467236;119_231AL_17.6;BVL;Roosendaal;0,059;0,638;2015-06-04
26467231;618_15R_58.4;BAAN;Boxtel;0,000;0,417;2015-06-04
26467241;823_14L_300.7;BVL;Roosendaal;0,000;0,069;2015-06-04
26467246;823_14L_300.7;BASIS;Roosendaal;0,000;0,069;2015-06-04
26467457;144_983AV_153.4;BASIS;Duivendrecht;0,000;1,524;2015-06-04
26467460;950_1203AR_32.7;BASIS;Europoort;0,000;0,106;2015-06-04
26467461;950_1203AR_32.7;BAAN;Europoort;0,000;0,106;2015-06-04
26467462;950_1203AR_32.7;BVL;Europoort;0,000;0,106;2015-06-04
26467465;127_361R_37.5;BVL;Goes;0,000;0,901;2015-06-04
26467644;093_1001BR_6.4;BAAN;Utrecht;0,000;0,222;2015-06-04
26467645;093_1001BR_6.4;BASIS;Utrecht;0,000;0,222;2015-06-04
26467646;506_249V_45.3;BAAN;Amersfoort;0,000;0,043;2015-06-04
26467647;506_249V_45.3;BVL;Amersfoort;0,000;0,043;2015-06-04
26467651;506_249V_45.3;BASIS;Amersfoort;0,000;0,043;2015-06-04
26467653;506_253AR_45.3;BAAN;Amersfoort;0,000;0,086;2015-06-04
26467654;506_253AR_45.3;BVL;Amersfoort;0,000;0,086;2015-06-04
26467658;506_253AR_45.3;BASIS;Amersfoort;0,000;0,086;2015-06-04
26467660;506_221AL_45.1;BAAN;Amersfoort;0,000;0,083;2015-06-04
26467661;506_221AL_45.1;BVL;Amersfoort;0,000;0,083;2015-06-04
26467837;115_33AL_6.1;BAAN;Rotterdam;0,000;5,365;2015-06-04
26467838;115_33AL_6.1;BVL;Rotterdam;0,000;5,365;2015-06-04
26467839;624_149BV_31.8;BVL;Rijn en Gouwe;0,000;0,030;2015-06-04
26467247;823_14L_300.7;BAAN;Roosendaal;0,000;0,069;2015-06-04
26467248;823_12L_300.3;BVL;Roosendaal;0,000;0,358;2015-06-04
26467253;823_12L_300.3;BASIS;Roosendaal;0,000;0,358;2015-06-04
26467254;823_12L_300.3;BAAN;Roosendaal;0,000;0,358;2015-06-04
26467255;558_1005BL_158.7;BAAN;Duivendrecht;0,493;2,704;2015-06-04
26467258;528_45BV_28.8;BAAN;Amersfoort;0,000;0,181;2015-06-04
26467467;133_1083BV_15.2;BAAN;Haarlem;0,000;2,912;2015-06-04
26467468;133_1083BV_15.2;BVL;Haarlem;0,000;2,912;2015-06-04
26467472;504_907L_17.5;BAAN;Maastricht;0,000;0,601;2015-06-04
26467665;506_221AL_45.1;BASIS;Amersfoort;0,000;0,083;2015-06-04
26467667;618_33BqV_58.7;BAAN;Eindhoven;0,000;0,034;2015-06-04
26469832;586_339BV_81.5;BASIS;Amsterdam;0,000;0,518;2015-06-04
26469835;586_339BV_81.5;BAAN;Amsterdam;0,000;0,518;2015-06-04
26469373;950_950L_29.3;BVL;Europoort;0,000;3,066;2015-06-04
26469375;486_93L_203.8;BASIS;Amsterdam;0,000;0,052;2015-06-04
26470068;024_203R_25.8;BVL;IJsselstreek;0,000;0,736;2015-06-04
26470071;054_1315BV_47.5;BAAN;Boxtel;0,000;5,228;2015-06-04
26469605;478_1029L_0.3;BASIS;Europoort;0,000;0,096;2015-06-04
26469606;478_1029L_0.3;BAAN;Europoort;0,000;0,096;2015-06-04
26469837;586_339BV_81.5;BVL;Amsterdam;0,000;0,518;2015-06-04
26469839;054_1005AR_57.3;BAAN;Boxtel;0,000;0,133;2015-06-04
26469842;054_1005AR_57.3;BVL;Boxtel;0,000;0,133;2015-06-04
26469843;054_1005AR_57.3;BASIS;Boxtel;0,000;0,133;2015-06-04
26469844;519_13AR_45.7;BVL;Roermond;0,000;0,183;2015-06-04
26469846;519_13AR_45.7;BAAN;Roermond;0,000;0,183;2015-06-04
26469849;519_13AR_45.7;BASIS;Roermond;0,000;0,183;2015-06-04
26469378;486_93L_203.8;BAAN;Amsterdam;0,000;0,052;2015-06-04
26469380;486_93L_203.8;BVL;Amsterdam;0,000;0,052;2015-06-04
26469381;614_2115R_47.4;BAAN;Den Bosch;0,000;0,040;2015-06-04
26469382;614_2115R_47.4;BVL;Den Bosch;0,000;0,040;2015-06-04
26469387;614_2115R_47.4;BASIS;Den Bosch;0,000;0,040;2015-06-04
26469388;124_211L_3.9;BAAN;Den Bosch;0,000;0,420;2015-06-04
26467558;504_49pV_18.2;BVL;Maastricht;0,000;0,034;2015-06-04
26467560;504_49pV_18.2;BAAN;Maastricht;0,000;0,034;2015-06-04
26467563;504_49pV_18.2;BASIS;Maastricht;0,000;0,034;2015-06-04
26467567;926_2080V_0.7;BAAN;Overijssel;0,000;0,328;2015-06-04
26467568;926_2080V_0.7;BVL;Overijssel;0,000;0,328;2015-06-04
26467570;926_2080V_0.7;BASIS;Overijssel;0,000;0,328;2015-06-04
26467771;012_341AL_24.1;BASIS;Drenthe;0,000;9,204;2015-06-04
26467773;504_906R_17.4;BASIS;Maastricht;0,000;0,688;2015-06-04
26467776;012_313AR_19.4;BAAN;Drenthe;0,000;0,798;2015-06-04
26467777;012_313AR_19.4;BVL;Drenthe;0,000;0,798;2015-06-04
26467151;586_265L_81.1;BASIS;Amsterdam;0,000;0,079;2015-06-04
26467154;586_265L_81.1;BAAN;Amsterdam;0,000;0,079;2015-06-04
26467156;586_265L_81.1;BVL;Amsterdam;0,000;0,079;2015-06-04
26467157;940_75BL_43.8;BAAN;Amersfoort;0,000;0,628;2015-06-04
26467158;940_75BL_43.8;BVL;Amersfoort;0,000;0,628;2015-06-04
26467364;553_247BV_21.6;BVL;Roermond;0,000;0,202;2015-06-04
26467366;553_247BV_21.6;BAAN;Roermond;0,000;0,202;2015-06-04
26467369;553_247BV_21.6;BASIS;Roermond;0,000;0,202;2015-06-04
26469119;617_1163V_39.6;BVL;Boxtel;0,000;0,404;2015-06-04
26469120;617_1163V_39.6;BASIS;Boxtel;0,000;0,404;2015-06-04
26469124;617_1193AL_40.0;BAAN;Boxtel;0,000;0,417;2015-06-04
26469126;617_1193AL_40.0;BVL;Boxtel;0,000;0,417;2015-06-04
26469127;617_1193AL_40.0;BASIS;Boxtel;0,000;0,417;2015-06-04
26469128;504_902R_17.4;BVL;Maastricht;0,000;0,037;2015-06-04
26469130;504_902R_17.4;BAAN;Maastricht;0,000;0,037;2015-06-04
26469337;557_90L_27.5;BASIS;Goes;0,000;0,533;2015-06-04
26469338;557_90L_27.5;BAAN;Goes;0,000;0,533;2015-06-04
26469339;506_167AR_44.3;BAAN;Amersfoort;0,000;0,831;2015-06-04
26469340;506_167AR_44.3;BVL;Amersfoort;0,000;0,831;2015-06-04
26468756;525_443L_49.9;BAAN;Amsterdam;0,000;0,473;2015-06-04
26468758;525_443L_49.9;BVL;Amsterdam;0,000;0,473;2015-06-04
26468760;555_511V_82.8;BAAN;Rotterdam;0,000;0,179;2015-06-04
26468761;555_511V_82.8;BVL;Rotterdam;0,000;0,179;2015-06-04
26468763;555_511V_82.8;BASIS;Rotterdam;0,000;0,179;2015-06-04
26468935;531_2761L_35.5;BASIS;Utrecht;0,000;0,103;2015-06-04
26468936;012_343AL_24.2;BAAN;Drenthe;0,000;9,191;2015-06-04
26468937;012_343AL_24.2;BVL;Drenthe;0,000;9,191;2015-06-04
26468934;531_2761L_35.5;BAAN;Utrecht;0,000;0,103;2015-06-04
26469133;504_902R_17.4;BASIS;Maastricht;0,000;0,037;2015-06-04
26469136;664_907AR_43.2;BAAN;Dordrecht;0,000;0,365;2015-06-04
26469138;664_907AR_43.2;BVL;Dordrecht;0,000;0,365;2015-06-04
26469140;664_907AR_43.2;BASIS;Dordrecht;0,000;0,365;2015-06-04
26469143;526_15AV_4.1;BAAN;Duivendrecht;0,000;0,682;2015-06-04
26469344;626_47AL_32.9;BVL;Heerhugowaard;0,000;0,060;2015-06-04
26469347;506_25AV_43.0;BAAN;Amersfoort;0,000;6,572;2015-06-04
26468769;619_1263AR_34.8;BASIS;Heerhugowaard;0,000;0,706;2015-06-04
26468770;619_1263AR_34.8;BAAN;Heerhugowaard;0,000;0,706;2015-06-04
26468771;619_1263AR_34.8;BVL;Heerhugowaard;0,000;0,706;2015-06-04
26468940;618_25BqV_58.6;BASIS;Eindhoven;0,000;0,029;2015-06-04
26468941;618_25BqV_58.6;BVL;Eindhoven;0,000;0,029;2015-06-04
26468945;618_49AR_58.6;BAAN;Eindhoven;0,000;0,228;2015-06-04
26468947;618_49AR_58.6;BASIS;Eindhoven;0,000;0,228;2015-06-04
26468948;618_49AR_58.6;BVL;Eindhoven;0,000;0,228;2015-06-04
26468952;620_23L_41.7;BASIS;Alkmaar;0,000;0,496;2015-06-04
26468955;620_23L_41.7;BAAN;Alkmaar;0,000;0,496;2015-06-04
26468957;620_23L_41.7;BVL;Alkmaar;0,000;0,496;2015-06-04
26469147;817_1V_120.8;BASIS;Goes;0,000;0,527;2015-06-04
26469148;817_1V_120.8;BAAN;Goes;0,000;0,527;2015-06-04
26469149;857_14R_1.3;BASIS;Twente;0,000;0,296;2015-06-04
26469150;857_14R_1.3;BAAN;Twente;0,000;0,296;2015-06-04
26469145;526_15AV_4.1;BVL;Duivendrecht;0,000;0,682;2015-06-04
26469152;857_14R_1.3;BVL;Twente;0,000;0,296;2015-06-04
26469348;506_25AV_43.0;BVL;Amersfoort;0,000;6,572;2015-06-04
26469349;950_950L_29.3;BASIS;Europoort;0,000;3,066;2015-06-04
26468777;105_139BR_31.5;BASIS;Rijn en Gouwe;0,000;1,575;2015-06-04
26468962;803_24L_38.2;BVL;Groningen;0,000;0,259;2015-06-04
26468966;506_117AR_44.1;BAAN;Amersfoort;0,000;0,063;2015-06-04
26468967;506_117AR_44.1;BVL;Amersfoort;0,000;0,063;2015-06-04
26468971;506_117AR_44.1;BASIS;Amersfoort;0,000;0,063;2015-06-04
26468959;803_24L_38.2;BASIS;Groningen;0,000;0,259;2015-06-04
26468960;803_24L_38.2;BAAN;Groningen;0,000;0,259;2015-06-04
26469157;094_1079AL_2.7;BVL;Utrecht;0,000;0,062;2015-06-04
26467115;543_185L_45.3;BAAN;Twente;0,000;0,237;2015-06-04
26467117;543_185L_45.3;BVL;Twente;0,000;0,237;2015-06-04
26467300;528_47L_28.8;BASIS;Amersfoort;0,000;0,258;2015-06-04
26467302;528_43BqV_28.8;BAAN;Amersfoort;0,000;0,034;2015-06-04
26467303;528_43BqV_28.8;BVL;Amersfoort;0,000;0,034;2015-06-04
26467307;528_43BqV_28.8;BASIS;Amersfoort;0,000;0,034;2015-06-04
26467309;528_43AR_28.7;BAAN;Amersfoort;0,000;0,116;2015-06-04
26467310;528_43AR_28.7;BVL;Amersfoort;0,000;0,116;2015-06-04
26467314;528_43AR_28.7;BASIS;Amersfoort;0,000;0,116;2015-06-04
26467316;553_317AR_22.3;BVL;Roermond;0,000;0,081;2015-06-04
26467318;553_317AR_22.3;BAAN;Roermond;0,000;0,081;2015-06-04
26467321;553_317AR_22.3;BASIS;Roermond;0,000;0,081;2015-06-04
26467323;553_311BpV_22.3;BVL;Roermond;0,000;0,033;2015-06-04
26467325;553_311BpV_22.3;BAAN;Roermond;0,000;0,033;2015-06-04
26467328;553_311BpV_22.3;BASIS;Roermond;0,000;0,033;2015-06-04
26467528;503_133AL_43.0;BVL;IJsselstreek;0,000;0,637;2015-06-04
26467530;609_43L_28.8;BASIS;IJsselstreek;0,000;1,038;2015-06-04
26467531;609_43L_28.8;BAAN;IJsselstreek;0,000;1,038;2015-06-04
26467535;609_43L_28.8;BVL;IJsselstreek;0,000;1,038;2015-06-04
26467537;625_349AL_14.8;BVL;Roosendaal;0,000;0,328;2015-06-04
26467755;504_906R_17.4;BVL;Maastricht;0,000;0,688;2015-06-04
26467757;504_906R_17.4;BAAN;Maastricht;0,000;0,688;2015-06-04
26467120;105_143BR_31.5;BAAN;Rijn en Gouwe;0,000;1,561;2015-06-04
26467121;105_143BR_31.5;BVL;Rijn en Gouwe;0,000;1,561;2015-06-04
26467126;105_143BR_31.5;BASIS;Rijn en Gouwe;0,000;1,561;2015-06-04
26467127;839_913L_100.5;BAAN;Den Bosch;0,000;0,146;2015-06-04
26467128;839_913L_100.5;BVL;Den Bosch;0,000;0,146;2015-06-04
26467330;589_971AL_149.5;BAAN;Duivendrecht;0,000;0,869;2015-06-04
26467332;589_971AL_149.5;BVL;Duivendrecht;0,000;0,869;2015-06-04
26468716;105_463V_29.4;BASIS;Rijn en Gouwe;0,000;0,018;2015-06-04
26468717;624_165AV_32.2;BAAN;Rijn en Gouwe;0,000;0,010;2015-06-04
26468718;624_165AV_32.2;BVL;Rijn en Gouwe;0,000;0,010;2015-06-04
26468723;624_165AV_32.2;BASIS;Rijn en Gouwe;0,000;0,010;2015-06-04
26468724;620_903L_41.9;BASIS;Alkmaar;0,000;0,270;2015-06-04
26468727;620_903L_41.9;BAAN;Alkmaar;0,000;0,270;2015-06-04
26468729;620_903L_41.9;BVL;Alkmaar;0,000;0,270;2015-06-04
26468730;015_1083R_100.4;BAAN;Overijssel;0,000;0,415;2015-06-04
26468731;015_1083R_100.4;BVL;Overijssel;0,000;0,415;2015-06-04
26468733;015_1083R_100.4;BASIS;Overijssel;0,000;0,415;2015-06-04
26468895;017_33V_62.2;BVL;Gelderland;0,000;7,436;2015-06-04
26468897;531_1633AV_35.7;BVL;Utrecht;0,000;0,053;2015-06-04
26468901;531_1633AV_35.7;BAAN;Utrecht;0,000;0,053;2015-06-04
26468902;531_1633AV_35.7;BASIS;Utrecht;0,000;0,053;2015-06-04
26469085;618_25BR_58.6;BASIS;Boxtel;0,012;0,058;2015-06-04
26469086;618_25BR_58.6;BAAN;Eindhoven;0,000;0,012;2015-06-04
26469088;618_25BR_58.6;BASIS;Eindhoven;0,000;0,012;2015-06-04
26469089;618_25BR_58.6;BVL;Eindhoven;0,000;0,012;2015-06-04
26469094;132_942L_49.1;BAAN;Rotterdam;0,000;0,039;2015-06-04
26469095;132_942L_49.1;BVL;Rotterdam;0,000;0,039;2015-06-04
26469097;132_942L_49.1;BASIS;Rotterdam;0,000;0,039;2015-06-04
26469100;550_955V_25.1;BASIS;Friesland;0,000;0,093;2015-06-04
26469101;550_955V_25.1;BAAN;Friesland;0,000;0,093;2015-06-04
26469103;550_955V_25.1;BVL;Friesland;0,000;0,093;2015-06-04
26468740;506_195AR_44.5;BASIS;Amersfoort;0,000;0,064;2015-06-04
26468742;506_571BR_43.7;BAAN;Amersfoort;0,000;0,090;2015-06-04
26468743;506_571BR_43.7;BVL;Amersfoort;0,000;0,090;2015-06-04
26468747;506_571BR_43.7;BASIS;Amersfoort;0,000;0,090;2015-06-04
26468749;506_571BL_43.7;BAAN;Amersfoort;0,000;0,018;2015-06-04
26468750;506_571BL_43.7;BVL;Amersfoort;0,000;0,018;2015-06-04
26468735;506_195AR_44.5;BAAN;Amersfoort;0,000;0,064;2015-06-04
26468736;506_195AR_44.5;BVL;Amersfoort;0,000;0,064;2015-06-04
26468903;618_21BL_58.5;BVL;Boxtel;0,021;0,084;2015-06-04
26468907;618_21BL_58.5;BASIS;Boxtel;0,021;0,084;2015-06-04
26468908;618_21BL_58.5;BAAN;Eindhoven;0,000;0,021;2015-06-04
26468910;618_21BL_58.5;BVL;Eindhoven;0,000;0,021;2015-06-04
26468914;618_21BL_58.5;BASIS;Boxtel;0,000;0,021;2015-06-04
26468916;531_2765R_35.7;BVL;Utrecht;0,000;0,102;2015-06-04
26468920;531_2765R_35.7;BAAN;Utrecht;0,000;0,102;2015-06-04
26468921;531_2765R_35.7;BASIS;Utrecht;0,000;0,102;2015-06-04
26468923;531_2763V_35.6;BVL;Utrecht;0,000;0,012;2015-06-04
26468927;531_2763V_35.6;BAAN;Utrecht;0,000;0,012;2015-06-04
26469161;094_1079AL_2.7;BAAN;Utrecht;0,000;0,062;2015-06-04
26469162;094_1079AL_2.7;BASIS;Utrecht;0,000;0,062;2015-06-04
26471479;614_18V_47.4;BAAN;Den Bosch;0,000;0,034;2015-06-04
26471480;614_18V_47.4;BVL;Den Bosch;0,000;0,034;2015-06-04
26471485;614_2233R_48.5;BASIS;Den Bosch;0,000;0,110;2015-06-04
26471486;614_2237R_48.5;BAAN;Den Bosch;0,000;0,130;2015-06-04
26471487;614_2237R_48.5;BVL;Den Bosch;0,000;0,130;2015-06-04
26471492;614_2237R_48.5;BASIS;Den Bosch;0,000;0,130;2015-06-04
26471493;614_2223V_48.4;BAAN;Den Bosch;0,000;0,069;2015-06-04
26470989;054_1001AV_57.2;BVL;Boxtel;1,698;2,954;2015-06-04
26470990;054_1001AV_57.2;BASIS;Boxtel;1,698;2,954;2015-06-04
26470993;054_1001AV_57.2;BAAN;Boxtel;0,000;1,698;2015-06-04
26470996;485_5V_100.6;BASIS;Amsterdam;0,000;0,257;2015-06-04
26471739;035_907R_51.5;BVL;Maarn;0,440;0,584;2015-06-04
26471736;817_35L_117.6;BVL;Goes;0,000;1,794;2015-06-04
26471743;035_907R_51.5;BASIS;Maarn;0,440;0,584;2015-06-04
26471751;035_907R_51.5;BVL;Driebergen;0,000;0,440;2015-06-04
26471128;614_2215R_48.3;BASIS;Den Bosch;0,000;0,067;2015-06-04
26471131;478_1517R_0.8;BASIS;Europoort;0,000;0,909;2015-06-04
26471132;478_1517R_0.8;BAAN;Europoort;0,000;0,909;2015-06-04
26471133;478_1517R_0.8;BVL;Europoort;0,000;0,909;2015-06-04
26471138;083_253AL_7.5;BASIS;Haarlem;0,000;0,092;2015-06-04
26471140;083_253AL_7.5;BAAN;Haarlem;0,000;0,092;2015-06-04
26471141;083_253AL_7.5;BVL;Haarlem;0,000;0,092;2015-06-04
26471146;614_2161V_48.0;BASIS;Den Bosch;0,000;0,271;2015-06-04
26471147;614_2161L_48.0;BAAN;Den Bosch;0,000;0,076;2015-06-04
26471148;614_2161L_48.0;BVL;Den Bosch;0,000;0,076;2015-06-04
26471494;614_2223V_48.4;BVL;Den Bosch;0,000;0,069;2015-06-04
26471499;614_2223V_48.4;BASIS;Den Bosch;0,000;0,069;2015-06-04
26471502;478_1153qV_0.7;BASIS;Europoort;0,000;0,034;2015-06-04
26471503;478_1153qV_0.7;BAAN;Europoort;0,000;0,034;2015-06-04
26471504;478_1153qV_0.7;BVL;Europoort;0,000;0,034;2015-06-04
26471507;624_155AL_31.9;BAAN;Rijn en Gouwe;0,000;0,604;2015-06-04
26471508;624_155AL_31.9;BVL;Rijn en Gouwe;0,000;0,604;2015-06-04
26470999;485_5V_100.6;BAAN;Amsterdam;0,000;0,257;2015-06-04
26471001;485_5V_100.6;BVL;Amsterdam;0,000;0,257;2015-06-04
26471002;900_581L_200.9;BASIS;Amersfoort;0,000;0,434;2015-06-04
26471004;900_580L_200.8;BAAN;Amersfoort;0,000;0,500;2015-06-04
26471005;900_580L_200.8;BVL;Amersfoort;0,000;0,500;2015-06-04
26471009;900_580L_200.8;BASIS;Amersfoort;0,000;0,500;2015-06-04
26471753;035_907R_51.5;BAAN;Driebergen;0,000;0,440;2015-06-04
26471757;035_907R_51.5;BASIS;Driebergen;0,000;0,440;2015-06-04
26471759;586_373R_81.2;BASIS;Amsterdam;0,000;0,256;2015-06-04
26471761;478_1589V_1.9;BAAN;Europoort;0,000;0,009;2015-06-04
26471762;478_1589V_1.9;BVL;Europoort;0,000;0,009;2015-06-04
26471767;478_1529L_0.9;BASIS;Europoort;0,000;0,993;2015-06-04
26471768;478_1529L_0.9;BAAN;Europoort;0,000;0,993;2015-06-04
26471769;478_1529L_0.9;BVL;Europoort;0,000;0,993;2015-06-04
26471155;614_2159L_47.9;BVL;Den Bosch;0,000;0,076;2015-06-04
26465137;607_71L_43.7;BAAN;Achterhoek;0,000;0,337;2015-06-04
26465139;607_71L_43.7;BVL;Achterhoek;0,000;0,337;2015-06-04
26464966;127_483R_73.9;BVL;Goes;0,000;0,103;2015-06-04
26464971;127_483R_73.9;BASIS;Goes;0,000;0,103;2015-06-04
26464972;127_483R_73.9;BAAN;Goes;0,000;0,103;2015-06-04
26464973;504_65BV_18.3;BVL;Maastricht;0,000;0,342;2015-06-04
26464975;504_65BV_18.3;BAAN;Maastricht;0,000;0,342;2015-06-04
26464978;504_65BV_18.3;BASIS;Maastricht;0,000;0,342;2015-06-04
26464980;504_63AL_18.3;BVL;Maastricht;0,000;0,052;2015-06-04
26465409;017_401BV_39.6;BAAN;Gelderse Vallei;0,000;0,336;2015-06-04
