ID;INVOERDATUM;VERSIE_NUMMER;ACTION;MODFWE;ELONG;TOSTARTAT;TOENDAT;SRCACTION;DASSIGNNAME;DASSIGNFROM;DASSIGNTO;DNAME;DLENGTH;FWENAME;FWELENGTH
728;2015-06-04;5;NEWTOP;;;;;;;;;;;063_31AV_13.7;11019
731;2015-06-04;5;NEWTOP;;;;;;;;;;;603_129AL_3.2;120
736;2015-06-04;5;NEWTOP;;;;;;;;;;;801_932V_302.1;44
738;2015-06-04;5;NEWTOP;;;;;;;;;;;624_904R_32.5;46
740;2015-06-04;5;NEWTOP;;;;;;;;;;;950_1203AL_32.7;1050
742;2015-06-04;5;NEWTOP;;;;;;;;;;;545_974L_22.8;310
744;2015-06-04;5;NEWTOP;;;;;;;;;;;801_932L_302.1;553
746;2015-06-04;5;NEWTOP;;;;;;;;;;;112_467AL_67.1;5530
749;2015-06-04;5;NEWTOP;;;;;;;;;;;478_841L_0.6;171
751;2015-06-04;5;NEWTOP;;;;;;;;;;;522_207BV_58.1;5407
753;2015-06-04;5;NEWTOP;;;;;;;;;;;124_207V_3.7;720
756;2015-06-04;5;NEWTOP;;;;;;;;;;;486_415AV_77.5;401
758;2015-06-04;5;NEWTOP;;;;;;;;;;;522_225BV_17.5;5100
760;2015-06-04;5;NEWTOP;;;;;;;;;;;531_1241BV_34.6;1049
763;2015-06-04;5;NEWTOP;;;;;;;;;;;133_1155BV_19.3;361
765;2015-06-04;5;NEWTOP;;;;;;;;;;;531_1409BR_34.8;208
769;2015-06-04;5;NEWTOP;;;;;;;;;;;531_1633BV_35.9;431
772;2015-06-04;5;NEWTOP;;;;;;;;;;;950_1203AR_32.7;106
774;2015-06-04;5;NEWTOP;;;;;;;;;;;531_1633AR_35.7;610
776;2015-06-04;5;NEWTOP;;;;;;;;;;;082_137AL_1.5;4007
778;2015-06-04;5;NEWTOP;;;;;;;;;;;076_81V_11.5;103
780;2015-06-04;5;NEWTOP;;;;;;;;;;;555_511V_82.8;179
782;2015-06-04;5;NEWTOP;;;;;;;;;;;528_1BL_27.9;1971
785;2015-06-04;5;NEWTOP;;;;;;;;;;;588_845AqV_2.2;34
787;2015-06-04;5;NEWTOP;;;;;;;;;;;588_845ApV_2.2;33
789;2015-06-04;5;NEWTOP;;;;;;;;;;;803_24L_38.2;259
791;2015-06-04;5;NEWTOP;;;;;;;;;;;127_395BV_48.7;822
794;2015-06-04;5;NEWTOP;;;;;;;;;;;545_974R_22.8;298
796;2015-06-04;5;NEWTOP;;;;;;;;;;;115_77AV_12.3;547
798;2015-06-04;5;NEWTOP;;;;;;;;;;;924_2309L_524.9;237
801;2015-06-04;5;NEWTOP;;;;;;;;;;;082_137BV_1.5;3888
803;2015-06-04;5;NEWTOP;;;;;;;;;;;924_2309R_524.9;707
806;2015-06-04;5;NEWTOP;;;;;;;;;;;132_962AR_48.9;116
809;2015-06-04;5;NEWTOP;;;;;;;;;;;122_65L_2.8;18630
814;2015-06-04;5;NEWTOP;;;;;;;;;;;950_950R_29.3;30
816;2015-06-04;5;NEWTOP;;;;;;;;;;;112_467BV_67.2;5526
820;2015-06-04;5;NEWTOP;;;;;;;;;;;603_129AV_3.2;26
824;2015-06-04;5;NEWTOP;;;;;;;;;;;039_5111R_107.7;1237
826;2015-06-04;5;NEWTOP;;;;;;;;;;;508_2011L_90.2;100
829;2015-06-04;5;NEWTOP;;;;;;;;;;;486_411BV_77.5;48
831;2015-06-04;5;NEWTOP;;;;;;;;;;;132_963AR_48.8;46
834;2015-06-04;5;NEWTOP;;;;;;;;;;;508_2005R_90.1;1004
841;2015-06-04;5;NEWTOP;;;;;;;;;;;613_905L_75.8;308
843;2015-06-04;5;NEWTOP;;;;;;;;;;;508_2011R_90.2;954
848;2015-06-04;5;NEWTOP;;;;;;;;;;;508_2005L_90.1;949
852;2015-06-04;5;NEWTOP;;;;;;;;;;;924_3277R_34.2;113
855;2015-06-04;5;NEWTOP;;;;;;;;;;;531_1407R_34.9;63
1001;2015-06-11;5;EDITREAL;478_1401V_4.4;;;;;;;;;;;
1002;2015-06-11;5;NEWTOP;;;;;;;;;;;478_1401V_4.4;1394
1155;2015-06-04;5;NEWTOP;;;;;;;;;;;510_407V_9.9;1644
1156;2015-06-04;5;NEWTOP;;;;;;;;;;;589_1525R_150.4;147
1157;2015-06-04;5;NEWTOP;;;;;;;;;;;039_5111L_107.7;55
1158;2015-06-04;5;NEWTOP;;;;;;;;;;;589_1525L_150.4;1487
1159;2015-06-04;5;NEWTOP;;;;;;;;;;;047_71R_52.2;4408
1160;2015-06-04;5;NEWTOP;;;;;;;;;;;531_1633AV_35.7;53
1161;2015-06-04;5;NEWTOP;;;;;;;;;;;527_931L_0.6;363
1162;2015-06-04;5;NEWTOP;;;;;;;;;;;623_335R_17.7;572
1163;2015-06-04;5;NEWTOP;;;;;;;;;;;589_1523R_150.4;1473
1164;2015-06-04;5;NEWTOP;;;;;;;;;;;531_199BV_35.5;134
1165;2015-06-04;5;NEWTOP;;;;;;;;;;;531_215BR_35.7;155
1166;2015-06-04;5;NEWTOP;;;;;;;;;;;550_957AL_25.2;48
1167;2015-06-04;5;NEWTOP;;;;;;;;;;;531_2761L_35.5;103
1168;2015-06-04;5;NEWTOP;;;;;;;;;;;531_2763V_35.6;12
1169;2015-06-04;5;NEWTOP;;;;;;;;;;;531_2765R_35.7;102
1170;2015-06-04;5;NEWTOP;;;;;;;;;;;613_185BqV_75.8;34
1171;2015-06-04;5;NEWTOP;;;;;;;;;;;528_3AL_27.9;65
1172;2015-06-04;5;NEWTOP;;;;;;;;;;;528_1BV_27.9;8
1173;2015-06-04;5;NEWTOP;;;;;;;;;;;839_913L_100.5;146
1174;2015-06-04;5;NEWTOP;;;;;;;;;;;618_101AV_51.3;248
1175;2015-06-04;5;NEWTOP;;;;;;;;;;;839_912V_100.5;291
1176;2015-06-04;5;NEWTOP;;;;;;;;;;;527_931R_0.6;38
1177;2015-06-04;5;NEWTOP;;;;;;;;;;;531_2345R_34.2;77
1178;2015-06-04;5;NEWTOP;;;;;;;;;;;531_2619L_34.6;34
1179;2015-06-04;5;NEWTOP;;;;;;;;;;;047_317R_56.5;108
1180;2015-06-04;5;NEWTOP;;;;;;;;;;;047_317V_56.5;205
1181;2015-06-04;5;NEWTOP;;;;;;;;;;;531_1241BL_34.6;67
1182;2015-06-04;5;NEWTOP;;;;;;;;;;;132_942L_49.1;39
1183;2015-06-04;5;NEWTOP;;;;;;;;;;;531_1633BR_35.9;265
1184;2015-06-04;5;NEWTOP;;;;;;;;;;;531_2771R_35.6;106
1185;2015-06-04;5;NEWTOP;;;;;;;;;;;103_601R_18.3;442
1186;2015-06-04;5;NEWTOP;;;;;;;;;;;531_1633AL_35.7;106
1187;2015-06-04;5;NEWTOP;;;;;;;;;;;618_133R_50.9;662
1188;2015-06-04;5;NEWTOP;;;;;;;;;;;124_205R_3.6;64
1189;2015-06-04;5;NEWTOP;;;;;;;;;;;124_205L_3.6;180
1190;2015-06-04;5;NEWTOP;;;;;;;;;;;950_XXXV_7.5;79
1191;2015-06-04;5;NEWTOP;;;;;;;;;;;544_1123L_0.9;69
1192;2015-06-04;5;NEWTOP;;;;;;;;;;;589_1523L_150.4;92
1193;2015-06-04;5;NEWTOP;;;;;;;;;;;047_71L_52.2;4384
1194;2015-06-04;5;NEWTOP;;;;;;;;;;;550_957AqV_25.2;34
1195;2015-06-04;5;NEWTOP;;;;;;;;;;;531_215BV_35.7;61
1196;2015-06-04;5;NEWTOP;;;;;;;;;;;531_2345L_34.2;46
1197;2015-06-04;5;NEWTOP;;;;;;;;;;;531_1241AV_34.6;320
1198;2015-06-04;5;NEWTOP;;;;;;;;;;;839_913R_100.5;149
1199;2015-06-04;5;NEWTOP;;;;;;;;;;;103_601L_18.3;441
1200;2015-06-04;5;NEWTOP;;;;;;;;;;;550_957ApV_25.2;34
1201;2015-06-04;5;NEWTOP;;;;;;;;;;;510_407L_9.9;1120
1202;2015-06-04;5;NEWTOP;;;;;;;;;;;117_1835L_5.4;472
1203;2015-06-04;5;NEWTOP;;;;;;;;;;;047_317L_56.5;85
1;2015-06-04;5;EDITCORR;071_5BV_20.0;1;;-1;;;;;;;;
2;2015-06-04;5;EDITCORR;608_915L_88.4;1;;-1;;;;;;;;
4;2015-06-04;5;EDITCORR;028_1023L_52.8;2;-1;;;;;;;;;
6;2015-06-04;5;EDITCORR;520_49AR_28.4;2;-1;;;;;;;;;
8;2015-06-04;5;EDITCORR;506_555R_43.5;1;;-1;;;;;;;;
9;2015-06-04;5;EDITCORR;555_359qV_84.3;-1;-1;;;;;;;;;
10;2015-06-04;5;EDITCORR;603_71AR_2.4;1;;-1;;;;;;;;
12;2015-06-04;5;EDITCORR;527_915R_17.5;-1;-1;;;;;;;;;
13;2015-06-04;5;EDITCORR;926_43L_1.9;-1;-1;;;;;;;;;
14;2015-06-04;5;EDITCORR;523_911L_53.9;-2;-1;;;;;;;;;
15;2015-06-04;5;EDITCORR;201_925AL_37.7;1;-1;;;;;;;;;
18;2015-06-04;5;EDITCORR;524_913L_70.4;1;;-1;;;;;;;;
19;2015-06-04;5;EDITCORR;545_968R_22.8;2;;-1;;;;;;;;
22;2015-06-04;5;EDITCORR;520_31BV_28.0;-2;-1;;;;;;;;;
23;2015-06-04;5;EDITCORR;524_259AR_70.6;2;;-1;;;;;;;;
26;2015-06-04;5;EDITCORR;506_658R_44.4;-2;;-1;;;;;;;;
27;2015-06-04;5;EDITCORR;084_9BV_10.0;-1;;-1;;;;;;;;
33;2015-06-04;5;EDITCORR;520_45AL_28.3;2;;-1;;;;;;;;
40;2015-06-04;5;EDITCORR;543_927R_45.6;1;-1;;;;;;;;;
43;2015-06-04;5;EDITCORR;139_5007R_177.3;2;-1;;;;;;;;;
47;2015-06-04;5;EDITCORR;531_1249AL_34.6;-2;;-1;;;;;;;;
51;2015-06-04;5;EDITCORR;478_1189L_0.7;-1;-1;;;;;;;;;
52;2015-06-04;5;EDITCORR;543_181BL_45.3;1;;-1;;;;;;;;
55;2015-06-04;5;EDITCORR;543_189R_45.5;-2;;-1;;;;;;;;
57;2015-06-04;5;EDITCORR;011_295R_70.1;2;-1;;;;;;;;;
58;2015-06-04;5;EDITCORR;028_1037R_53.1;-1;;-1;;;;;;;;
61;2015-06-04;5;EDITCORR;814_951L_100.6;1;;-1;;;;;;;;
64;2015-06-04;5;EDITCORR;508_907R_90.9;-1;-1;;;;;;;;;
66;2015-06-04;5;EDITCORR;608_25R_87.7;1;-1;;;;;;;;;
67;2015-06-04;5;EDITCORR;623_341L_17.7;1;;-1;;;;;;;;
69;2015-06-04;5;EDITCORR;609_131AR_26.7;-1;;-1;;;;;;;;
71;2015-06-04;5;EDITCORR;501_949R_80.6;1;;-1;;;;;;;;
72;2015-06-04;5;EDITCORR;506_556R_43.5;-1;-1;;;;;;;;;
73;2015-06-04;5;EDITCORR;814_955V_100.9;-1;;-1;;;;;;;;
74;2015-06-04;5;EDITCORR;801_910L_102.4;1;;-1;;;;;;;;
75;2015-06-04;5;EDITCORR;545_904L_22.1;-1;-1;;;;;;;;;
76;2015-06-04;5;EDITCORR;118_3V_89.1;-2;-1;;;;;;;;;
77;2015-06-04;5;EDITCORR;201_71V_15.3;2;-1;;;;;;;;;
82;2015-06-04;5;EDITCORR;525_1311BL_180.6;1;;-1;;;;;;;;
84;2015-06-04;5;EDITCORR;588_411AL_2.8;-1;;-1;;;;;;;;
85;2015-06-04;5;EDITCORR;524_913R_70.4;1;;-1;;;;;;;;
86;2015-06-04;5;EDITCORR;822_7207L_102.5;1;-1;;;;;;;;;
89;2015-06-04;5;EDITCORR;924_2329BV_35.0;-2;-1;;;;;;;;;
91;2015-06-04;5;EDITCORR;118_1095R_90.7;-2;;-1;;;;;;;;
93;2015-06-04;5;EDITCORR;927_936L_906.0;1;;-1;;;;;;;;
94;2015-06-04;5;EDITCORR;525_1311AR_180.5;1;-1;;;;;;;;;
96;2015-06-04;5;EDITCORR;506_526V_43.5;1;-1;;;;;;;;;
100;2015-06-04;5;EDITCORR;201_929L_37.8;2;-1;;;;;;;;;
102;2015-06-04;5;EDITCORR;609_281L_27.6;1;-1;;;;;;;;;
103;2015-06-04;5;EDITCORR;550_954L_25.0;1;;-1;;;;;;;;
104;2015-06-04;5;EDITCORR;543_147BV_44.9;2;;-1;;;;;;;;
105;2015-06-04;5;EDITCORR;490_105V_105.5;2;-1;;;;;;;;;
112;2015-06-04;5;EDITCORR;803_101R_160.4;1;;-1;;;;;;;;
115;2015-06-04;5;EDITCORR;555_359pV_84.3;-1;;-1;;;;;;;;
117;2015-06-04;5;EDITCORR;618_273AL_49.5;2;-1;;;;;;;;;
118;2015-06-04;5;EDITCORR;814_954V_100.8;1;;-1;;;;;;;;
120;2015-06-04;5;EDITCORR;543_918R_45.7;1;;-1;;;;;;;;
122;2015-06-04;5;EDITCORR;608_57BV_88.5;-2;;-1;;;;;;;;
128;2015-06-04;5;EDITCORR;508_936V_90.8;-2;-1;;;;;;;;;
129;2015-06-04;5;EDITCORR;543_187L_45.5;-1;-1;;;;;;;;;
131;2015-06-04;5;EDITCORR;506_558R_43.6;-1;;-1;;;;;;;;
133;2015-06-04;5;EDITCORR;927_936R_906.0;1;;-1;;;;;;;;
138;2015-06-04;5;EDITCORR;950_815R_41.8;2;-1;;;;;;;;;
139;2015-06-04;5;EDITCORR;608_23AL_87.7;1;;-1;;;;;;;;
140;2015-06-04;5;EDITCORR;555_349R_84.3;-1;-1;;;;;;;;;
142;2015-06-04;5;EDITCORR;614_2211R_48.3;-1;;-1;;;;;;;;
143;2015-06-04;5;EDITCORR;486_85L_205.2;1;;-1;;;;;;;;
145;2015-06-04;5;EDITCORR;950_33L_6.2;2;-1;;;;;;;;;
146;2015-06-04;5;EDITCORR;814_950R_100.5;-1;-1;;;;;;;;;
147;2015-06-04;5;EDITCORR;558_1005BL_158.7;-1;;-1;;;;;;;;
151;2015-06-04;5;EDITCORR;507_239AL_93.7;1;;-1;;;;;;;;
152;2015-06-04;5;EDITCORR;543_197R_45.8;-2;;-1;;;;;;;;
154;2015-06-04;5;EDITCORR;479_2061V_301.7;1;;-1;;;;;;;;
156;2015-06-04;5;EDITCORR;950_101L_6.8;-1;-1;;;;;;;;;
157;2015-06-04;5;EDITCORR;587_481R_7.0;1;;-1;;;;;;;;
158;2015-06-04;5;EDITCORR;603_109AL_2.9;-1;;-1;;;;;;;;
159;2015-06-04;5;EDITCORR;206_123V_18.2;-2;-1;;;;;;;;;
160;2015-06-04;5;EDITCORR;543_151R_44.8;-1;;-1;;;;;;;;
161;2015-06-04;5;EDITCORR;600_1025BL_11.2;1;;-1;;;;;;;;
162;2015-06-04;5;EDITCORR;062_451AL_39.0;-2;;-1;;;;;;;;
163;2015-06-04;5;EDITCORR;539_55BpV_79.2;-1;-1;;;;;;;;;
165;2015-06-04;5;EDITCORR;516_907R_1.9;1;;-1;;;;;;;;
167;2015-06-04;5;EDITCORR;950_17R_6.4;2;-1;;;;;;;;;
169;2015-06-04;5;EDITCORR;564_957L_23.7;1;;-1;;;;;;;;
170;2015-06-04;5;EDITCORR;524_253BL_70.4;1;;-1;;;;;;;;
178;2015-06-04;5;EDITCORR;543_928V_45.7;1;;-1;;;;;;;;
179;2015-06-04;5;EDITCORR;810_7007V_1.8;-2;-1;;;;;;;;;
183;2015-06-04;5;EDITCORR;588_341AR_1.0;2;-1;;;;;;;;;
184;2015-06-04;5;EDITCORR;623_335qV_17.7;-1;;-1;;;;;;;;
185;2015-06-04;5;EDITCORR;115_153BV_23.7;-2;-1;;;;;;;;;
188;2015-06-04;5;EDITCORR;062_451AR_39.0;2;;-1;;;;;;;;
190;2015-06-04;5;EDITCORR;468_361L_100.0;2;-1;;;;;;;;;
192;2015-06-04;5;EDITCORR;028_1023R_52.8;2;-1;;;;;;;;;
196;2015-06-04;5;EDITCORR;927_936V_906.0;-1;;-1;;;;;;;;
197;2015-06-04;5;EDITCORR;506_560R_43.6;1;;-1;;;;;;;;
200;2015-06-04;5;EDITCORR;506_657L_44.4;1;-1;;;;;;;;;
201;2015-06-04;5;EDITCORR;508_953V_91.4;1;-1;;;;;;;;;
202;2015-06-04;5;EDITCORR;501_135R_80.7;-2;-1;;;;;;;;;
204;2015-06-04;5;EDITCORR;516_945R_75.0;1;-1;;;;;;;;;
206;2015-06-04;5;EDITCORR;555_237AR_83.4;-1;;-1;;;;;;;;
207;2015-06-04;5;EDITCORR;513_133AR_26.1;-1;-1;;;;;;;;;
209;2015-06-04;5;EDITCORR;545_968L_22.8;1;;-1;;;;;;;;
210;2015-06-04;5;EDITCORR;506_560L_43.6;1;;-1;;;;;;;;
213;2015-06-04;5;EDITCORR;525_1309BL_180.7;2;;-1;;;;;;;;
215;2015-06-04;5;EDITCORR;608_907L_88.2;-1;-1;;;;;;;;;
216;2015-06-04;5;EDITCORR;502_251BL_100.5;1;;-1;;;;;;;;
219;2015-06-04;5;EDITCORR;203_473AL_75.4;1;;-1;;;;;;;;
221;2015-06-04;5;EDITCORR;555_333BV_84.2;1;;-1;;;;;;;;
222;2015-06-04;5;EDITCORR;506_562L_43.6;1;;-1;;;;;;;;
225;2015-06-04;5;EDITCORR;924_2331AL_35.0;2;;-1;;;;;;;;
226;2015-06-04;5;EDITCORR;814_950L_100.5;1;;-1;;;;;;;;
229;2015-06-04;5;EDITCORR;506_525V_43.6;1;-1;;;;;;;;;
231;2015-06-04;5;EDITCORR;201_85R_21.7;-1;;-1;;;;;;;;
232;2015-06-04;5;EDITCORR;201_85L_21.7;-2;;-1;;;;;;;;
234;2015-06-04;5;EDITCORR;801_910V_102.4;-1;;-1;;;;;;;;
238;2015-06-04;5;EDITCORR;614_2147L_47.8;2;;-1;;;;;;;;
239;2015-06-04;5;EDITCORR;524_901R_70.2;-1;;-1;;;;;;;;
240;2015-06-04;5;EDITCORR;531_1241AL_34.6;-2;;-1;;;;;;;;
242;2015-06-04;5;EDITCORR;501_932BL_80.4;-1;-1;;;;;;;;;
245;2015-06-04;5;EDITCORR;506_603V_43.6;-1;;-1;;;;;;;;
247;2015-06-04;5;EDITCORR;103_317V_24.5;-1;;-1;;;;;;;;
251;2015-06-04;5;EDITCORR;211_103R_15.0;1;;-1;;;;;;;;
254;2015-06-04;5;EDITCORR;506_603R_43.6;1;;-1;;;;;;;;
255;2015-06-04;5;EDITCORR;206_143R_29.8;1;;-1;;;;;;;;
256;2015-06-04;5;EDITCORR;206_143L_29.8;1;;-1;;;;;;;;
258;2015-06-04;5;EDITCORR;623_361L_17.1;-2;;-1;;;;;;;;
259;2015-06-04;5;EDITCORR;046_255BV_41.6;-1;;-1;;;;;;;;
261;2015-06-04;5;EDITCORR;545_924R_22.3;1;-1;;;;;;;;;
262;2015-06-04;5;EDITCORR;653_33BV_102.7;-1;;-1;;;;;;;;
265;2015-06-04;5;EDITCORR;519_5L_45.9;1;;-1;;;;;;;;
267;2015-06-04;5;EDITCORR;503_95R_43.9;-1;;-1;;;;;;;;
268;2015-06-04;5;EDITCORR;608_31AR_87.8;1;;-1;;;;;;;;
271;2015-06-04;5;EDITCORR;506_603L_43.6;1;;-1;;;;;;;;
272;2015-06-04;5;EDITCORR;524_912L_70.4;-2;-1;;;;;;;;;
273;2015-06-04;5;EDITCORR;028_1035R_53.0;-1;-1;;;;;;;;;
274;2015-06-04;5;EDITCORR;805_7111R_400.2;2;-1;;;;;;;;;
275;2015-06-04;5;EDITCORR;805_7111L_400.2;1;-1;;;;;;;;;
276;2015-06-04;5;EDITCORR;555_361L_84.2;-1;;-1;;;;;;;;
278;2015-06-04;5;EDITCORR;543_221BV_16.0;2;;-1;;;;;;;;
279;2015-06-04;5;EDITCORR;531_1145L_33.7;-1;-1;;;;;;;;;
280;2015-06-04;5;EDITCORR;118_1093R_90.6;2;;-1;;;;;;;;
285;2015-06-04;5;EDITCORR;506_557L_43.6;1;;-1;;;;;;;;
286;2015-06-04;5;EDITCORR;603_101BL_3.0;1;;-1;;;;;;;;
287;2015-06-04;5;EDITCORR;506_37BpV_43.2;2;;-1;;;;;;;;
290;2015-06-04;5;EDITCORR;478_1541L_1.7;2;-1;;;;;;;;;
