ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT
1020997;520_153AL_0.8;0,845000;1,808000;063__;1,600000;2,561000
1020998;563_167AL_56.8;0,000000;0,103000;563_b;56,774000;56,872000
1020999;009_45AL_126.7;0,000000;0,060000;009__;126,735000;126,794000
1021000;803_82AqV_103.7;0,000000;0,034000;803_h;103,739000;103,774000
1021001;506_157AL_44.2;0,000000;0,140000;506_b;44,167000;44,310000
1021002;085_325BV_32.8;0,000000;0,008000;085__;32,805000;32,814000
1021003;017_63AR_70.7;0,000000;0,103000;017__;70,678000;70,781000
1021004;519_19AL_45.9;0,000000;0,156000;519_a;45,867000;46,023000
1021005;470_98L_202.6;0,000000;0,519000;470_e;202,554000;202,037000
1021006;556_1407V_5.5;0,000000;0,016000;556_b;5,488000;5,504000
1021007;085_28AL_36.2;0,000000;0,064000;085__;36,201000;36,265000
1021008;514_962L_17.1;0,000000;0,309000;514_a;17,117000;17,403000
1021009;437_263AR_1.1;0,201000;0,400000;507_c;201,300000;201,500000
1021010;514_101AL_17.1;0,000000;0,064000;514_a;17,059000;16,995000
1021011;608_37AR_88.0;0,000000;0,052000;608_b;87,982000;88,035000
1021012;094_1067AL_3.4;0,000000;0,102000;094__;3,375000;3,478000
1021013;009_45BV_126.8;0,000000;0,073000;009__;126,794000;126,867000
1021014;517_153BV_69.9;0,038000;0,284000;517_a;0,000000;0,246000
1021015;506_561R_43.6;0,000000;0,047000;506_b;43,569000;43,636000
1021016;624_906R_32.4;0,000000;0,155000;624__;32,430000;32,275000
1021017;654_405AL_49.6;0,000000;0,053000;654__;49,593000;49,645000
1021018;133_1021BV_8.9;0,000000;1,092000;133__;8,930000;10,019000
1021019;131_5R_16.7;0,000000;0,651000;131__;16,699000;17,352000
1021020;620_79BV_42.3;0,000000;0,254000;620__;42,299000;42,544000
1021021;060_1405R_50.6;0,000000;1,865000;060__;50,615000;52,470000
1021022;506_553ApV_43.5;0,000000;0,034000;506_b;43,469000;43,521000
1021023;506_39BqV_43.2;0,000000;0,034000;506_b;43,240000;43,207000
1021024;523_913V_53.9;0,000000;0,103000;523_a;53,850000;53,951000
1021025;517_935R_69.4;0,000000;0,132000;517_b;69,365000;69,492000
1021026;433_43V_5.7;0,000000;0,201000;433__;5,665000;5,464000
1021027;504_901R_17.3;0,000000;0,192000;504_b;17,346000;17,539000
1021028;128_31R_12.7;0,000000;0,122000;128__;12,731000;12,846000
1021029;206_101R_12.2;0,000000;0,468000;206__;12,202000;12,668000
1021030;938_901L_2.7;0,000000;0,038000;938__;2,671000;2,710000
1021031;520_1007L_1.0;0,000000;0,034000;520_a;0,992000;1,000000
1021032;620_908qV_42.4;0,000000;0,034000;620__;42,427000;42,459000
1021033;608_909R_88.2;0,000000;0,034000;608_b;88,245000;88,280000
1021034;468_975L_100.1;0,322000;0,495000;468_f;300,000000;300,140000
1021035;514_37L_17.5;0,000000;0,088000;514_a;17,531000;17,443000
1021036;663_311BR_40.1;0,000000;0,275000;663_a;40,075000;39,800000
1021037;536_307AR_61.4;0,000000;0,061000;536__;61,400000;61,460000
1021038;908_79AR_25.4;0,395000;0,437000;087__;25,775000;25,817000
1021039;115_123AL_22.4;0,000000;1,167000;115_a;22,410000;23,573000
1021040;542_1261BpV_29.9;0,000000;0,034000;542_a;29,944000;29,910000
1021041;526_433AL_3.4;0,000000;0,034000;526_a;3,455000;3,488000
1021042;133_1063AR_13.8;0,000000;0,103000;133__;13,769000;13,872000
1021043;550_91L_25.8;0,000000;0,041000;550__;25,754000;25,794000
1021044;544_1107V_1.0;0,000000;0,085000;544_a;0,998000;1,083000
1021045;002_347AR_50.6;0,000000;0,797000;002__;50,592000;51,388000
1021046;517_81R_69.4;0,000000;0,036000;517_b;69,352000;69,387000
1021047;588_829L_1.8;0,000000;0,044000;588__;1,786000;1,829000
1021048;105_461R_29.1;0,000000;0,265000;105__;29,129000;29,394000
1021049;560_1275AR_24.9;0,000000;0,050000;560__;24,907000;24,855000
1021050;433_80R_5.5;0,000000;0,330000;433__;5,503000;5,832000
1021051;927_3075AR_905.4;0,000000;0,041000;927__;905,439000;905,480000
1021052;851_910L_100.5;0,000000;0,013000;851_a;100,523000;100,535000
1021053;608_65BqV_88.9;0,000000;0,034000;608_b;88,935000;88,900000
1021054;528_61AL_0.5;0,000000;0,060000;528_a;0,539000;0,598000
1021055;620_97AL_42.6;0,000000;0,081000;620__;42,585000;42,666000
1021056;917_980V_78.3;0,000000;0,119000;917__;78,275000;78,157000
1021057;527_95pV_17.3;0,000000;0,034000;527_c;17,284000;17,249000
1021058;564_425L_23.5;0,000000;0,088000;564_b;23,452000;23,539000
1021059;564_1355L_23.8;0,081000;0,372000;564_d;100,002000;100,309000
1021060;551_163L_24.0;0,000000;0,069000;551_b;23,982000;24,051000
1021061;076_1613pV_11.5;0,000000;0,034000;076__;11,508000;11,475000
1021062;018_241L_52.5;0,000000;0,088000;018__;52,501000;52,589000
1021063;527_31AL_16.4;0,000000;0,054000;527_c;16,410000;16,465000
1021064;478_1183V_0.8;0,000000;0,017000;478_a;0,825000;0,843000
1021065;545_201V_23.4;0,000000;0,058000;545_b;23,379000;23,433000
1021066;588_867AL_2.3;0,000000;0,111000;588__;2,284000;2,401000
1021067;508_2157R_92.3;0,000000;0,038000;508__;92,265000;92,300000
1021068;606_111V_1.0;0,082000;13,920000;025__;1,100000;14,900000
1021069;555_267AL_83.5;0,000000;0,041000;555__;83,490000;83,533000
1021070;545_221BR_23.8;0,000000;0,075000;545_b;23,794000;23,718000
1021071;135_915AqV_45.7;0,000000;0,031000;135__;45,717000;45,748000
1021072;508_2137R_92.0;0,000000;0,089000;508__;92,022000;92,114000
1021073;927_984V_906.5;0,000000;0,045000;927__;906,512000;906,557000
1021074;517_171V_0.2;0,000000;0,041000;517_a;0,223000;0,261000
1021075;564_1367R_23.8;0,109000;0,394000;564_d;100,003000;100,315000
1021076;626_45BV_33.0;0,998000;2,250000;217__;34,000000;35,250000
1021077;519_47R_46.4;0,000000;0,364000;519_a;46,353000;46,722000
1021078;603_1032V_4.1;0,000000;0,036000;603_a;4,117000;4,153000
1021079;152_4067V_15.3;0,000000;5,451000;152_a;15,318000;20,769000
1021080;531_1175R_100.9;0,109000;0,425000;531_c;34,185000;34,484000
1021081;543_137BpV_44.9;0,000000;0,032000;543_c;44,858000;44,826000
1021082;664_915L_43.3;0,034000;0,360000;163__;43,300000;43,626000
1021083;517_141AR_69.8;0,000000;0,071000;517_b;69,755000;69,825000
1021084;047_43AR_42.6;0,000000;0,104000;047__;42,614000;42,718000
1021085;517_189AL_0.1;0,000000;0,051000;517_a;0,124000;0,174000
1021086;127_489L_74.0;0,000000;0,329000;127_a;73,976000;74,306000
1021087;517_141BV_69.8;0,131000;0,188000;517_a;0,001000;0,065000
1021088;564_1355R_23.8;0,080000;0,372000;564_d;100,001000;100,308000
1021089;950_359AL_17.5;0,000000;0,052000;950_a;17,484000;17,537000
1021090;517_173V_0.2;0,000000;0,041000;517_a;0,176000;0,212000
1021091;094_1105AR_1.9;0,000000;0,103000;094__;1,930000;1,828000
1021092;133_1021AL_8.7;0,000000;0,014000;558_b;158,686000;158,700000
1021093;516_919R_1.8;0,000000;0,064000;516_a;1,753000;1,811000
1021094;508_2053R_91.2;0,000000;0,064000;508__;91,152000;91,213000
1021095;609_237L_28.1;0,000000;0,052000;609__;28,097000;28,149000
1021096;133_1117AL_18.4;0,000000;0,127000;133__;18,434000;18,561000
1021097;163_165BV_43.7;0,000000;0,789000;163__;43,702000;44,494000
1021098;085_327BV_32.9;11,639000;11,650000;534_b;44,500000;44,510000
1021099;938_4503R_0.1;0,000000;0,053000;938__;0,138000;0,190000
1021100;503_101BV_43.6;0,000000;0,367000;503_c;43,604000;43,238000
1021101;504_53BpV_18.2;0,000000;0,032000;504_b;18,245000;18,214000
1021102;549_283R_70.9;0,398000;2,295000;022__;0,400000;2,300000
1021103;055_427BV_37.6;0,000000;0,927000;055__;37,625000;38,556000
1021104;817_903L_600.0;0,109000;0,643000;817_a;115,930000;116,478000
1021105;490_149L_6.0;0,000000;0,103000;490_b;6,020000;6,122000
1021106;009_83AR_137.6;0,000000;0,060000;009__;137,590000;137,649000
1021107;531_1311BL_34.7;0,000000;0,045000;531_c;34,727000;34,681000
1021108;502_263AL_100.6;0,000000;0,069000;502_b;100,615000;100,683000
1021109;618_59R_58.8;0,000000;0,043000;618_c;58,853000;58,895000
1021110;099_1021AV_6.1;0,000000;5,656000;099__;6,053000;0,400000
1021111;508_925V_91.2;0,000000;0,174000;508__;91,211000;91,379000
1021112;514_921R_18.0;0,000000;0,423000;514_a;17,953000;18,374000
1021113;514_907V_18.0;0,000000;0,100000;514_a;17,980000;17,888000
1021114;927_947L_905.8;0,000000;0,749000;927__;905,769000;906,512000
1021115;203_363BV_47.3;0,000000;0,047000;203__;47,274000;47,321000
1021116;564_969R_23.7;0,000000;0,052000;564_b;23,718000;23,666000
1021117;564_970R_23.7;0,000000;0,052000;564_b;23,719000;23,666000
1021118;478_1225V_1.7;0,000000;0,029000;478_a;1,713000;1,742000
1021119;801_920V_100.9;0,000000;0,080000;801_b;100,922000;100,842000
1021120;517_85BqV_69.5;0,000000;0,034000;517_b;69,474000;69,441000
1021121;534_1001BL_44.6;3,331000;19,655000;133__;37,000000;20,674000
1021122;560_1237AR_25.0;0,000000;0,052000;560__;24,958000;24,907000
1021123;501_31AL_80.2;0,000000;0,060000;501__;80,197000;80,254000
1021124;666_4221V_247.5;0,000000;0,030000;666_b;47,541000;47,571000
1021125;504_47R_18.1;0,000000;0,309000;504_b;18,143000;18,453000
1021126;506_51R_43.4;0,000000;0,510000;506_b;43,411000;43,868000
1021127;613_171BV_75.2;0,000000;0,006000;613_b;75,221000;75,227000
1021128;509_14BV_35.2;0,000000;0,588000;509__;35,197000;35,776000
1021129;950_803AL_9.7;0,000000;0,062000;950_a;9,681000;9,743000
1021130;550_910AqV_25.8;0,000000;0,034000;550__;25,813000;25,846000
1021131;924_980V_34.3;0,000000;0,125000;924_a;34,271000;34,153000
1021132;200_233R_26.7;0,000000;0,225000;200__;26,659000;26,883000
1021133;801_903L_8.4;0,000000;0,100000;801_a;8,412000;8,314000
1021134;485_97ApV_101.1;0,000000;0,034000;485_d;101,149000;101,182000
1021135;618_101AL_51.3;0,000000;0,252000;618_b;51,274000;51,022000
1021136;036_221BV_84.6;0,000000;5,283000;036__;84,624000;89,900000
1021137;542_1241L_29.8;0,000000;0,217000;542_a;29,762000;29,548000
1021138;524_259BV_70.7;0,000000;0,908000;524_b;70,696000;71,600000
1021139;558_1001AL_58.5;0,000000;0,087000;558_b;158,487000;158,574000
1021140;950_223AV_17.2;4,028000;4,126000;950_a;13,186000;13,088000
1021141;519_23AR_46.0;0,000000;0,059000;519_a;46,045000;46,103000
1021142;950_1005L_7.2;0,000000;0,120000;950_a;7,193000;7,310000
1021143;817_50R_300.0;0,069000;1,833000;817_e;201,209000;202,977000
1021144;047_61V_50.5;0,000000;1,734000;047__;50,513000;52,247000
1021145;502_281BV_101.3;0,000000;0,001000;502_b;101,320000;101,321000
1021146;536_241BpV_60.8;0,000000;0,031000;536__;60,800000;60,768000
1021147;940_391BpV_43.3;0,000000;0,034000;940__;43,332000;43,300000
1021148;506_87BV_43.9;0,000000;0,064000;506_b;43,894000;43,950000
1021149;504_93R_18.7;0,000000;0,448000;504_b;18,745000;19,181000
1021150;513_131BV_26.1;0,000000;0,024000;513_a;26,112000;26,136000
1021151;620_35BqV_41.9;0,000000;0,034000;620__;41,892000;41,859000
1021152;608_57AL_88.4;0,000000;0,052000;608_b;88,446000;88,498000
1021153;861_65V_100.5;0,000000;0,419000;861__;100,521000;100,100000
1021154;135_223AR_14.6;0,000000;0,059000;135__;14,649000;14,708000
1021155;054_1005AV_57.3;0,000000;2,714000;054_a;57,314000;54,600000
1021156;950_59BpV_40.8;0,000000;0,034000;950_a;40,844000;40,810000
1021157;586_2527BpV_80.3;0,000000;0,034000;586__;80,316000;80,282000
1021158;501_123AR_80.8;0,000000;0,067000;501__;80,825000;80,895000
1021159;437_965L_0.9;0,000000;0,641000;437__;0,863000;0,223000
1021160;619_1275V_35.6;0,000000;0,001000;619__;35,599000;35,600000
1021161;555_349R_84.3;0,000000;0,047000;555__;84,286000;84,239000
1021162;478_1643qV_2.2;0,000000;0,034000;478_a;2,246000;2,213000
1021163;509_14AL_35.1;0,000000;0,060000;509__;35,137000;35,197000
1021164;557_3AV_28.1;0,024000;0,025000;557_f;400,134000;400,134000
1021165;478_1521V_0.9;0,000000;0,041000;478_a;0,914000;0,876000
1021166;517_77AL_69.4;0,000000;0,563000;517_b;69,390000;69,950000
1021167;924_2309L_524.9;0,021000;0,237000;924_a;33,974000;34,192000
1021168;504_907L_17.5;0,000000;0,601000;504_b;17,539000;18,143000
1021169;527_61AR_16.9;0,000000;0,064000;527_c;16,855000;16,906000
1021170;555_179AR_83.1;0,000000;0,059000;555__;83,091000;83,150000
1021171;063_257AR_2.3;0,000000;1,476000;063__;2,263000;3,738000
1021172;950_215L_7.7;0,000000;0,041000;950_a;7,740000;7,700000
1021173;508_903L_90.9;0,000000;0,281000;508__;90,918000;90,650000
1021174;135_259AL_21.6;0,000000;0,068000;135__;21,619000;21,688000
1021175;543_137AR_44.7;0,000000;0,146000;543_c;44,732000;44,876000
1021176;508_2013pV_90.3;0,000000;0,034000;508__;90,263000;90,296000
1021177;520_831R_0.9;0,000000;0,044000;520_a;0,918000;0,954000
1021178;531_1315AR_34.7;0,000000;0,045000;531_c;34,680000;34,726000
1021179;617_1221L_40.7;0,000000;1,832000;617_a;40,735000;42,562000
1021180;531_849R_33.5;0,000000;0,285000;531_c;33,488000;33,264000
1021181;028_1009L_52.7;0,000000;0,043000;028__;52,748000;52,791000
1021182;545_77qV_22.3;0,000000;0,034000;545_b;22,297000;22,263000
1021183;553_315V_22.4;0,000000;0,047000;553_c;22,370000;22,417000
1021184;115_31BqV_6.1;0,000000;0,034000;115_a;6,123000;6,090000
1021185;588_830L_1.8;0,000000;0,329000;588__;1,829000;2,191000
1021186;950_909V_16.9;0,000000;0,292000;950_a;16,850000;16,557000
1021187;617_1199BV_40.4;0,000000;0,060000;617_a;40,397000;40,456000
1021188;506_43R_43.2;0,000000;0,072000;506_b;43,224000;43,295000
1021189;506_141BpV_44.1;0,000000;0,034000;506_b;44,094000;44,060000
1021190;817_943V_114.3;0,000000;0,041000;817_a;114,312000;114,264000
1021191;209_1L_19.0;0,000000;0,112000;209__;19,024000;19,136000
1021192;801_930L_301.2;0,000000;0,685000;801_d;301,215000;301,898000
1021193;012_311L_19.4;0,000000;0,303000;012__;19,377000;19,078000
1021194;603_145BqV_3.4;0,000000;0,034000;603_a;3,360000;3,327000
1021195;116_1377AL_33.0;0,000000;0,107000;116__;32,967000;33,075000
1021196;552_221L_82.2;0,000000;0,934000;552_b;82,222000;83,152000
1021197;801_951L_8.2;0,354000;0,357000;801_g;600,000000;600,003000
1021198;516_275R_1.5;0,000000;0,739000;516_a;1,544000;2,281000
1021199;076_1615R_11.5;0,000000;0,700000;076__;11,492000;12,168000
1021200;506_135AR_44.0;0,000000;0,089000;506_b;44,050000;44,136000
1021201;478_1287R_1.9;0,000000;0,088000;478_a;1,935000;2,020000
1021202;490_115R_104.9;0,011000;0,611000;490_e;175,000000;175,600000
1021203;517_153AR_69.9;0,000000;0,064000;517_b;69,853000;69,915000
1021204;937_8R_67.8;0,000000;0,041000;937__;67,847000;67,888000
1021205;098_3861V_29.0;0,000000;0,048000;098__;28,986000;28,938000
1021206;076_1651R_12.2;0,000000;0,165000;076__;12,187000;12,351000
1021207;586_2535AL_80.3;0,000000;0,050000;586__;80,295000;80,346000
1021208;805_7107V_102.4;0,000000;0,303000;805_a;102,362000;102,666000
1021209;926_17AL_1.1;0,000000;0,064000;926__;1,095000;1,157000
1021210;926_2069BR_0.8;0,000000;0,015000;926__;0,780000;0,766000
1021211;924_3441R_34.3;0,000000;0,054000;924_a;34,269000;34,320000
1021212;555_329R_84.1;0,000000;0,088000;555__;84,062000;84,152000
1021213;123_65BqV_20.0;0,000000;0,033000;123__;20,043000;20,009000
1021214;543_139BqV_44.9;0,000000;0,032000;543_c;44,898000;44,867000
1021215;127_361R_37.5;0,000000;0,901000;127_a;37,523000;38,423000
1021216;817_40R_119.3;0,000000;0,011000;817_a;119,345000;119,357000
1021217;908_77BL_25.1;0,000000;0,300000;908__;25,146000;25,447000
1021218;608_67L_88.9;0,000000;0,228000;608_b;88,918000;89,141000
1021219;097_3605V_22.0;0,542000;0,900000;529__;22,501000;22,859000
1021220;098_3865L_28.8;0,000000;0,145000;098__;28,793000;28,938000
1021221;614_16V_47.3;0,000000;0,054000;614_c;47,303000;47,355000
1021222;555_211AV_83.3;0,000000;0,650000;555__;83,254000;82,627000
1021223;127_485BV_74.0;0,000000;0,017000;127_a;73,960000;73,976000
1021224;924_3785BV_37.1;0,000000;0,091000;924_a;37,119000;37,210000
1021225;089_271R_46.0;0,000000;0,527000;089__;46,033000;46,561000
1021226;606_59R_0.2;0,000000;0,557000;606_a;0,189000;0,743000
1021227;437_976R_0.6;0,000000;0,038000;437__;0,605000;0,567000
1021228;107_965R_23.3;0,000000;0,100000;107_a;23,301000;23,400000
1021229;950_263L_19.0;0,000000;0,112000;950_a;18,973000;19,085000
1021230;129_24L_30.2;0,000000;0,506000;129__;30,233000;30,734000
1021231;926_2016R_1.4;0,000000;0,027000;926__;1,433000;1,406000
1021232;550_71AL_25.7;0,000000;0,106000;550__;25,690000;25,795000
1021233;486_36BR_0.8;0,000000;0,003000;486_a;0,813000;0,816000
1021234;950_237pV_12.6;0,000000;0,034000;950_a;12,644000;12,612000
1021235;534_1001BL_44.6;1,808000;3,331000;559__;42,800000;41,300000
1021236;614_2123V_47.5;0,000000;0,398000;614_c;47,513000;47,914000
1021237;922_928R_18.1;0,000000;0,027000;922__;18,095000;18,121000
1021238;950_59AL_40.8;0,000000;0,049000;950_a;40,778000;40,827000
1021239;161_2707V_35.5;0,000000;8,665000;161__;35,535000;44,200000
1021240;522_902L_57.5;0,000000;0,145000;522_b;57,482000;57,624000
1021241;052_70R_41.3;0,000000;0,851000;052__;41,250000;42,096000
1021242;920_3135L_100.8;0,016000;0,089000;920__;100,796000;100,721000
1021243;527_67BpV_17.0;0,000000;0,032000;527_c;16,989000;16,957000
1021244;009_9R_114.2;0,000000;0,519000;009__;114,197000;114,716000
1021245;469_331L_601.5;0,000000;0,426000;469_g;601,486000;601,902000
1021246;139_5009AL_177.4;0,034000;0,124000;523_b;177,400000;177,489000
1021247;437_9001V_0.1;0,000000;0,055000;437__;0,115000;0,060000
1021248;127_541V_49.8;0,000000;0,027000;127_a;49,782000;49,809000
1021249;102_393V_9.1;0,000000;7,223000;102__;9,055000;1,831000
1021250;563_175AR_57.3;0,000000;0,062000;563_b;57,284000;57,345000
1021251;506_157AR_44.2;0,000000;0,093000;506_b;44,167000;44,264000
1021252;606_59L_0.2;0,000000;0,557000;606_a;0,189000;0,743000
1021253;486_940BR_76.0;0,000000;0,041000;486_b;76,032000;76,073000
1021254;950_950V_40.2;0,000000;0,123000;950_a;40,195000;40,085000
1021255;516_905R_2.0;0,000000;0,027000;516_a;1,967000;1,994000
1021256;545_151BqV_23.0;0,000000;0,034000;545_b;23,003000;22,969000
1021257;468_218V_102.2;0,000000;0,122000;468_a;102,228000;102,347000
1021258;116_1371R_32.9;0,000000;0,142000;116__;32,880000;33,021000
1021259;514_908qV_18.0;0,000000;0,034000;514_a;18,047000;18,014000
1021260;514_914V_18.0;0,000000;0,024000;514_a;17,957000;17,934000
1021261;550_912AR_25.9;0,000000;0,154000;550__;25,868000;26,019000
1021262;609_233L_28.0;0,000000;0,043000;609__;28,005000;28,047000
1021263;603_133AR_3.2;0,000000;0,157000;603_a;3,228000;3,385000
1021264;666_4203L_47.2;0,000000;0,099000;666_b;47,191000;47,290000
1021265;201_921L_37.4;0,000000;0,041000;201__;37,432000;37,473000
1021266;305_21V_15.9;0,000000;0,103000;305_a;15,924000;15,823000
1021267;490_5001AL_2.7;0,000000;0,246000;490_a;2,669000;2,423000
1021760;603_79AR_2.4;0,000000;0,046000;603_a;2,425000;2,471000
1021761;131_12qV_17.3;0,000000;0,034000;131__;17,290000;17,323000
1021762;531_1357BqV_34.6;0,000000;0,034000;531_c;34,630000;34,597000
1021763;609_123AL_27.3;0,000000;0,062000;609__;27,292000;27,230000
1021764;125_1003L_29.9;0,000000;0,826000;125__;29,890000;30,715000
1021765;132_942V_49.1;0,000000;0,032000;132__;49,115000;49,084000
1021766;620_91AR_42.5;0,000000;0,075000;620__;42,487000;42,563000
1021767;017_9AL_49.3;0,000000;0,103000;017__;49,272000;49,373000
1021768;478_921V_101.6;0,000000;1,615000;478_c;101,615000;100,000000
1021769;603_151AL_3.4;0,000000;0,163000;603_a;3,385000;3,548000
1021770;924_3551R_35.5;0,000000;0,133000;924_a;35,497000;35,365000
1021771;520_1003R_1.0;0,000000;0,393000;520_a;0,964000;1,228000
1021772;555_255BpV_83.5;0,000000;0,031000;555__;83,465000;83,434000
1021773;586_2509AL_80.2;0,000000;0,052000;586__;80,167000;80,219000
1021774;478_1401V_4.4;0,000000;1,394000;478_a;4,350000;3,008000
1021775;514_91AL_17.3;0,000000;0,040000;514_a;17,235000;17,195000
1021776;501_125V_80.9;0,000000;0,080000;501__;80,892000;80,972000
1021777;586_279AR_81.1;0,000000;0,082000;586__;81,135000;81,214000
1021778;015_1079L_100.5;0,000000;0,047000;015__;100,455000;100,502000
1021779;552_229BV_82.6;3,322000;3,922000;549_b;71,400000;70,800000
1021780;900_581L_200.9;0,000000;0,434000;900__;200,881000;201,302000
1021781;529_3643R_22.9;0,000000;0,490000;529__;22,909000;23,400000
1021782;851_13R_100.1;0,024000;0,450000;433__;6,195000;5,779000
1021783;517_11BR_68.7;0,097000;2,099000;056__;2,000000;0,000000
1021784;028_1007V_52.7;0,000000;0,064000;028__;52,683000;52,748000
1021785;553_221L_21.3;0,000000;0,036000;553_c;21,312000;21,348000
1021786;516_277R_1.6;0,000000;0,526000;516_a;1,614000;2,122000
1021787;107_965R_23.3;0,100000;0,375000;564_b;23,401000;23,678000
1021788;542_1225BV_29.8;0,000000;0,357000;542_a;29,765000;30,115000
1021789;161_2675L_31.7;0,000000;3,647000;161__;31,745000;35,383000
1021790;550_912AqV_25.9;0,000000;0,032000;550__;25,851000;25,883000
1021791;135_2009L_39.7;0,000000;0,597000;135__;39,676000;40,272000
1021792;079_161AL_15.2;0,000000;0,106000;079__;15,178000;15,072000
1021793;055_423AR_37.4;0,000000;0,060000;055__;37,364000;37,424000
1021794;026_261AL_26.9;0,000000;0,040000;026__;26,927000;26,966000
1021795;624_229BV_33.0;0,000000;0,325000;624__;32,976000;33,300000
1021796;005_115R_126.6;0,000000;0,345000;005__;126,624000;126,969000
1021797;062_395AR_30.7;0,000000;7,420000;062__;30,685000;38,081000
1021798;625_267BR_15.5;2,016000;8,044000;801_a;1,610000;7,640000
1021799;609_131BV_26.6;0,000000;0,010000;609__;26,563000;26,552000
1021800;805_7111R_400.2;0,000000;0,183000;805_c;400,215000;400,398000
