ID;SPOORTAK_IDENTIFICATIE;DOELGROEP;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;LOKALE_SNELHEID;DATUM_VERWERKING
26420694;603_161L_3.7;T;0,000000;0,381000;40;2015-06-03
26420695;603_161V_3.7;T;0,000000;0,047000;40;2015-06-03
26420696;603_163V_3.8;T;0,000000;0,025000;40;2015-06-03
26420697;603_165pV_3.8;T;0,000000;0,034000;40;2015-06-03
26420698;603_167AL_3.8;T;0,000000;0,075000;40;2015-06-03
26420699;603_167AR_3.8;T;0,000000;0,041000;40;2015-06-03
26420700;603_167BpV_3.8;T;0,000000;0,034000;40;2015-06-03
26420701;603_169AL_3.8;T;0,000000;0,046000;40;2015-06-03
26420702;603_169AR_3.8;T;0,000000;0,040000;40;2015-06-03
26420738;603_183BV_4.1;T;2,549000;18,383000;110;2015-06-03
26420839;926_2050R_1.0;T;0,000000;0,038000;40;2015-06-03
26420840;926_2051L_0.9;T;0,000000;0,258000;40;2015-06-03
26420841;926_2051R_0.9;T;0,000000;0,059000;40;2015-06-03
26420842;926_2052V_0.9;T;0,000000;0,036000;40;2015-06-03
26420843;926_2053V_0.8;T;0,000000;0,037000;40;2015-06-03
26414662;006_1009AL_4.3;T;0,665000;5,778000;120;2015-06-03
26414663;006_1009AL_4.3;T;5,778000;5,832000;120;2015-06-03
26414945;078_231AL_66.0;T;0,264000;3,669000;100;2015-06-03
26414946;078_231AR_66.0;T;0,000000;0,062000;40;2015-06-03
26414947;522_231BV_58.3;T;0,000000;0,030000;130;2015-06-03
26414948;078_231BV_66.0;T;0,000000;3,598000;100;2015-06-03
26414949;078_231BV_66.0;T;3,598000;3,713000;100;2015-06-03
26414950;522_233AL_58.4;T;0,000000;0,068000;40;2015-06-03
26414951;524_243AL_69.6;T;0,000000;0,321000;100;2015-06-03
26414952;524_243AL_69.6;T;0,321000;0,586000;100;2015-06-03
26414953;524_243AL_69.6;T;0,586000;0,663000;80;2015-06-03
26414954;524_243AR_69.6;T;0,000000;0,107000;80;2015-06-03
26414955;524_243BV_69.8;T;0,000000;0,017000;100;2015-06-03
26414956;524_245L_69.8;T;0,000000;0,435000;100;2015-06-03
26414957;524_245L_69.8;T;0,435000;0,487000;80;2015-06-03
26414717;144_983BV_153.5;T;0,000000;0,045000;130;2015-06-03
26415125;619_1263AL_34.8;T;0,000000;0,060000;40;2015-06-03
26415126;619_1263AR_34.8;T;0,000000;0,629000;80;2015-06-03
26415127;619_1263AR_34.8;T;0,629000;0,706000;80;2015-06-03
26415128;619_1263BV_34.9;T;0,000000;0,564000;80;2015-06-03
26415129;619_1263BV_34.9;T;0,564000;0,748000;80;2015-06-03
26415130;619_1273AL_35.5;T;0,000000;0,101000;80;2015-06-03
26415131;619_1273AR_35.5;T;0,000000;0,101000;80;2015-06-03
26415132;619_1273BV_35.6;T;0,000000;0,047000;130;2015-06-03
26415133;619_1273BV_35.6;T;0,047000;0,351000;130;2015-06-03
26415134;619_1275V_35.6;T;0,000000;0,046000;80;2015-06-03
26415135;619_1275V_35.6;T;0,046000;0,268000;130;2015-06-03
26415136;074_1293AL_35.9;T;0,000000;0,193000;130;2015-06-03
26415137;074_1293AR_35.9;T;0,000000;0,083000;60;2015-06-03
26415138;074_1293BV_35.9;T;0,000000;0,027000;130;2015-06-03
26415139;074_1295AL_36.0;T;0,000000;0,083000;60;2015-06-03
26415140;204_301V_12.6;T;0,000000;0,084000;120;2015-06-03
26415141;204_301V_12.6;T;0,084000;1,204000;130;2015-06-03
26414222;042_739AL_20.3;T;0,000000;0,155000;40;2015-06-03
26415201;203_367V_48.0;T;6,410000;6,785000;80;2015-06-03
26415202;203_381V_54.8;T;0,000000;0,042000;80;2015-06-03
26415203;203_383V_54.8;T;0,000000;0,208000;80;2015-06-03
26415204;203_383V_54.8;T;0,208000;0,236000;60;2015-06-03
26415205;203_391L_55.1;T;0,000000;0,036000;40;2015-06-03
26415206;203_391R_55.1;T;0,000000;0,040000;60;2015-06-03
26420844;926_2055V_0.8;T;0,000000;0,019000;40;2015-06-03
26420067;212_105V_12.2;T;7,829000;7,874000;100;2015-06-03
26420068;212_105V_12.2;T;7,874000;8,079000;60;2015-06-03
26420069;212_105V_12.2;T;8,079000;8,084000;60;2015-06-03
26420070;212_125L_20.3;T;0,000000;0,551000;40;2015-06-03
26420071;212_125R_20.3;T;0,000000;0,145000;60;2015-06-03
26420072;212_125R_20.3;T;0,145000;0,550000;40;2015-06-03
26420073;212_133V_20.8;T;0,000000;0,009000;40;2015-06-03
26420074;212_133V_20.8;T;0,009000;0,020000;100;2015-06-03
26420075;212_133V_20.8;T;0,020000;5,887000;100;2015-06-03
26420076;212_133V_20.8;T;5,887000;5,889000;100;2015-06-03
26420077;212_133V_20.8;T;5,889000;6,262000;50;2015-06-03
26420078;212_133V_20.8;T;6,262000;6,263000;50;2015-06-03
26420079;212_133V_20.8;T;6,263000;6,271000;40;2015-06-03
26420080;212_145L_27.1;T;0,000000;0,400000;40;2015-06-03
26420081;212_145R_27.1;T;0,000000;0,073000;40;2015-06-03
26420134;626_3BR_31.8;T;15,219000;16,626000;100;2015-06-03
26420135;626_3BV_31.8;T;0,000000;0,072000;120;2015-06-03
26420136;626_5L_32.5;T;0,000000;0,075000;40;2015-06-03
26420137;626_5R_32.5;T;0,000000;0,040000;40;2015-06-03
26420138;626_5V_32.5;T;0,000000;0,059000;40;2015-06-03
26414718;144_985AL_153.6;T;0,000000;0,181000;130;2015-06-03
26414719;144_985AL_153.6;T;0,181000;0,504000;130;2015-06-03
26414720;144_985AL_153.6;T;0,504000;0,796000;100;2015-06-03
26414721;144_985AL_153.6;T;0,796000;1,068000;100;2015-06-03
26414722;144_985AL_153.6;T;1,068000;1,236000;80;2015-06-03
26414723;144_985AR_153.6;T;0,000000;0,156000;80;2015-06-03
26414724;144_985BV_153.7;T;0,000000;0,027000;130;2015-06-03
26414725;144_985BV_153.7;T;0,027000;0,352000;130;2015-06-03
26415025;073_903R_1.0;T;0,000000;0,174000;40;2015-06-03
26415026;073_903V_1.0;T;0,000000;0,036000;40;2015-06-03
26415027;620_903L_41.9;T;0,000000;0,270000;10;2015-06-03
26415028;620_903R_41.9;T;0,000000;0,258000;10;2015-06-03
26415029;524_903L_70.2;T;0,000000;0,339000;40;2015-06-03
26415030;524_903R_70.2;T;0,000000;0,072000;40;2015-06-03
26415031;073_904L_1.0;T;0,000000;0,145000;40;2015-06-03
26415032;073_904V_1.0;T;0,000000;0,036000;40;2015-06-03
26415033;524_904L_70.3;T;0,000000;0,248000;40;2015-06-03
26415034;524_904R_70.3;T;0,000000;0,248000;40;2015-06-03
26415035;073_905L_1.0;T;0,000000;0,181000;40;2015-06-03
26415036;073_905V_1.0;T;0,000000;0,036000;40;2015-06-03
26415037;620_906L_42.4;T;0,000000;0,048000;40;2015-06-03
26415038;620_906R_42.4;T;0,000000;0,033000;40;2015-06-03
26415096;073_1185R_21.0;T;0,239000;0,496000;140;2015-06-03
26415097;073_1185R_21.0;T;0,496000;0,630000;140;2015-06-03
26415207;203_393L_55.1;T;0,000000;0,462000;60;2015-06-03
26414287;557_4AV_28.2;T;0,000000;0,945000;40;2015-06-03
26414288;131_5L_16.7;T;0,000000;0,250000;40;2015-06-03
26414289;131_5R_16.7;T;0,000000;0,651000;40;2015-06-03
26414290;129_6L_29.2;T;0,000000;0,383000;40;2015-06-03
26414291;129_6R_29.2;T;0,000000;0,206000;40;2015-06-03
26414292;129_7R_29.4;T;0,000000;0,545000;40;2015-06-03
26414293;131_9L_16.9;T;0,000000;0,036000;40;2015-06-03
26414294;131_9R_16.9;T;0,000000;0,406000;40;2015-06-03
26414295;129_9L_29.9;T;0,000000;0,048000;40;2015-06-03
26414296;129_9R_29.9;T;0,000000;0,547000;40;2015-06-03
26414979;524_263BV_70.4;T;0,000000;0,013000;40;2015-06-03
26414980;524_263BV_70.4;T;0,013000;0,647000;80;2015-06-03
26414981;524_267AL_70.5;T;0,000000;0,136000;80;2015-06-03
26414982;524_267AR_70.5;T;0,000000;0,172000;80;2015-06-03
26414983;524_267BV_70.7;T;0,000000;0,746000;80;2015-06-03
26414984;524_269V_70.6;T;0,000000;0,705000;80;2015-06-03
26420139;626_5AL_31.9;T;0,000000;0,084000;40;2015-06-03
26420140;626_5AR_31.9;T;0,000000;0,056000;120;2015-06-03
26420141;626_5AR_31.9;T;0,056000;0,395000;60;2015-06-03
26420142;626_5BR_32.0;T;0,000000;0,254000;60;2015-06-03
26420143;626_5BR_32.0;T;0,254000;0,314000;100;2015-06-03
26420144;626_5BR_32.0;T;0,314000;9,870000;100;2015-06-03
26420145;626_5BR_32.0;T;9,870000;9,881000;100;2015-06-03
26420146;626_5BV_32.0;T;0,000000;0,241000;60;2015-06-03
26420148;626_9R_32.5;T;0,000000;0,077000;>=40;2015-06-03
26420149;626_11AL_32.2;T;0,000000;0,100000;40;2015-06-03
26420593;603_67R_2.4;T;0,000000;0,038000;40;2015-06-03
26420594;603_69AL_2.4;T;0,000000;0,087000;40;2015-06-03
26420595;603_69AR_2.4;T;0,000000;0,094000;40;2015-06-03
26420596;603_69BV_2.4;T;0,000000;0,024000;40;2015-06-03
26420597;603_71AL_2.4;T;0,000000;0,069000;40;2015-06-03
26420973;545_97R_22.5;T;0,000000;0,263000;40;2015-06-03
26420974;545_99L_22.5;T;0,000000;0,037000;40;2015-06-03
26415098;073_1187R_21.2;T;0,000000;0,166000;40;2015-06-03
26415099;073_1187V_21.2;T;0,000000;0,078000;60;2015-06-03
26415100;073_1187V_21.2;T;0,078000;0,334000;80;2015-06-03
26415101;073_1187V_21.2;T;0,334000;0,580000;80;2015-06-03
26415102;073_1203L_21.8;T;0,000000;0,111000;140;2015-06-03
26415103;073_1203V_21.8;T;0,000000;0,025000;140;2015-06-03
26415104;073_1205AR_21.6;T;0,000000;0,108000;80;2015-06-03
26415105;073_1205BV_21.8;T;0,000000;0,135000;140;2015-06-03
26415106;073_1207AL_21.8;T;0,000000;0,099000;140;2015-06-03
26415107;073_1207AL_21.8;T;0,099000;0,238000;140;2015-06-03
26415108;073_1207AR_21.8;T;0,000000;0,107000;80;2015-06-03
26415109;073_1207BV_21.9;T;0,000000;0,024000;140;2015-06-03
26415110;073_1215AL_21.9;T;0,000000;0,107000;80;2015-06-03
26415111;073_1215AR_21.9;T;0,000000;12,512000;140;2015-06-03
26415112;073_1215AR_21.9;T;12,512000;12,662000;140;2015-06-03
26415113;073_1215AR_21.9;T;12,662000;12,698000;80;2015-06-03
26415114;073_1215BV_22.0;T;0,000000;12,410000;140;2015-06-03
26415115;073_1215BV_22.0;T;12,410000;12,560000;140;2015-06-03
26415116;073_1215BV_22.0;T;12,560000;12,647000;80;2015-06-03
26415117;619_1257V_34.7;T;0,000000;0,062000;80;2015-06-03
26415118;619_1259AL_34.6;T;0,000000;0,113000;80;2015-06-03
26415119;619_1259AR_34.6;T;0,000000;0,232000;80;2015-06-03
26415120;619_1259BV_34.7;T;0,000000;0,001000;80;2015-06-03
26415121;619_1261AL_34.7;T;0,000000;0,069000;80;2015-06-03
26415193;203_365AL_47.3;T;0,203000;0,692000;100;2015-06-03
26415194;203_365AR_47.3;T;0,000000;0,060000;40;2015-06-03
26415195;203_365BV_47.4;T;0,000000;0,143000;120;2015-06-03
26414129;477_40V_201.0;T;0,000000;0,442000;40;2015-06-03
26414130;477_41R_200.3;T;0,000000;0,268000;40;2015-06-03
26414131;474_3R_200.3;T;0,000000;0,210000;40;2015-06-03
26414132;474_3V_200.3;T;0,000000;0,475000;40;2015-06-03
26414133;474_3V_200.3;T;0,475000;1,232000;40;2015-06-03
26414134;474_5L_200.5;T;0,000000;0,062000;40;2015-06-03
26414135;474_5L_200.5;T;0,062000;0,772000;40;2015-06-03
26414136;474_5R_200.5;T;0,000000;0,062000;40;2015-06-03
26414137;474_5R_200.5;T;0,062000;0,837000;40;2015-06-03
26414138;474_7R_201.4;T;0,000000;0,065000;40;2015-06-03
26415063;073_1105AL_1.0;T;0,000000;0,063000;40;2015-06-03
26415064;073_1105AR_1.0;T;0,000000;0,135000;80;2015-06-03
26415065;073_1105AV_1.0;T;0,000000;0,049000;80;2015-06-03
26415066;073_1105AV_1.0;T;0,049000;0,356000;60;2015-06-03
26415067;073_1105BV_1.0;T;0,000000;0,108000;40;2015-06-03
26415068;073_1107AL_1.1;T;0,000000;0,439000;40;2015-06-03
26415069;073_1107AV_1.1;T;0,000000;0,041000;40;2015-06-03
26415070;073_1109V_1.1;T;0,000000;0,045000;40;2015-06-03
26415071;073_1111V_1.2;T;0,000000;0,142000;40;2015-06-03
26415072;073_1113V_1.1;T;0,000000;0,061000;60;2015-06-03
26415091;073_1173V_13.0;T;0,000000;7,960000;140;2015-06-03
26415092;073_1183L_20.9;T;0,000000;0,127000;60;2015-06-03
26415093;073_1183R_20.9;T;0,000000;0,864000;140;2015-06-03
26415094;073_1185L_21.0;T;0,000000;0,161000;60;2015-06-03
26415095;073_1185R_21.0;T;0,000000;0,239000;60;2015-06-03
26414858;522_147AL_57.3;T;0,000000;0,068000;40;2015-06-03
26415154;204_315V_23.2;T;9,934000;9,972000;140;2015-06-03
26415155;204_315V_23.2;T;9,972000;10,568000;100;2015-06-03
26415156;751_331L_33.8;T;0,000000;0,151000;100;2015-06-03
26415157;751_331L_33.8;T;0,151000;0,759000;130;2015-06-03
26415158;751_331R_33.8;T;0,000000;0,096000;100;2015-06-03
26415159;751_333AL_33.8;T;0,000000;0,093000;40;2015-06-03
26415160;751_333AR_33.8;T;0,000000;0,042000;40;2015-06-03
26415161;751_333AV_33.8;T;0,000000;0,166000;40;2015-06-03
26415162;751_333AV_33.8;T;0,166000;0,211000;80;2015-06-03
26414273;557_1AV_27.4;T;0,000000;0,024000;40;2015-06-03
26414274;557_1BR_27.5;T;0,000000;0,073000;40;2015-06-03
26414275;557_1BV_27.5;T;0,000000;0,005000;40;2015-06-03
26414276;131_2L_16.7;T;0,000000;0,060000;40;2015-06-03
26414277;131_2V_16.7;T;0,000000;0,018000;40;2015-06-03
26414278;557_2L_27.4;T;0,000000;2,611000;40;2015-06-03
26414279;131_3R_16.6;T;0,000000;0,728000;40;2015-06-03
26414280;557_3AL_28.1;T;0,000000;0,147000;40;2015-06-03
26414281;557_3AR_28.1;T;0,000000;0,069000;40;2015-06-03
26414282;557_3AV_28.1;T;0,000000;0,037000;40;2015-06-03
26414283;557_3BV_28.2;T;0,000000;1,726000;40;2015-06-03
26414958;524_245R_69.8;T;0,000000;0,270000;100;2015-06-03
26414959;524_245R_69.8;T;0,270000;0,357000;80;2015-06-03
26414960;524_251AL_70.4;T;0,000000;0,328000;80;2015-06-03
26414961;524_251AR_70.4;T;0,000000;0,121000;80;2015-06-03
26414962;524_251BL_70.5;T;0,000000;0,179000;80;2015-06-03
26414963;524_251BV_70.5;T;0,000000;0,075000;80;2015-06-03
26415073;073_1115V_1.1;T;0,000000;0,128000;80;2015-06-03
26415074;073_1115V_1.1;T;0,128000;0,242000;80;2015-06-03
26414182;118_73R_58.7;T;0,000000;0,592000;40;2015-06-03
26414183;118_85V_58.1;T;0,000000;0,030000;80;2015-06-03
26414184;118_85V_58.1;T;0,030000;0,212000;100;2015-06-03
26414185;118_85V_58.1;T;0,212000;6,540000;100;2015-06-03
26414186;118_93L_51.6;T;0,000000;0,773000;100;2015-06-03
26414187;118_93R_51.6;T;0,000000;0,129000;80;2015-06-03
26414188;118_93R_51.6;T;0,129000;0,339000;40;2015-06-03
26414189;118_93R_51.6;T;0,339000;0,774000;80;2015-06-03
26414190;118_123L_77.1;T;0,000000;0,559000;60;2015-06-03
26414223;042_739AR_20.3;T;0,000000;0,225000;40;2015-06-03
26414224;042_739AV_20.3;T;0,000000;0,027000;40;2015-06-03
26414225;042_739BR_20.5;T;0,000000;0,061000;40;2015-06-03
26414226;042_739BV_20.5;T;0,000000;0,145000;40;2015-06-03
26414227;042_759AL_21.1;T;0,000000;0,048000;40;2015-06-03
26414228;042_759AR_21.1;T;0,000000;0,077000;40;2015-06-03
26414230;042_901L_20.6;T;0,000000;0,448000;40;2015-06-03
26414231;042_901R_20.6;T;0,000000;0,448000;40;2015-06-03
26414232;042_910R_20.3;T;0,000000;0,030000;40;2015-06-03
26414233;042_910V_20.3;T;0,000000;0,188000;40;2015-06-03
26415163;751_333AV_33.8;T;0,211000;3,161000;80;2015-06-03
26415164;751_333AV_33.8;T;3,161000;3,592000;80;2015-06-03
26415165;751_333AV_33.8;T;3,592000;5,318000;80;2015-06-03
26415166;751_333AV_33.8;T;5,318000;5,455000;80;2015-06-03
26415167;751_333AV_33.8;T;5,455000;5,457000;40;2015-06-03
26415168;751_333BV_33.9;T;0,000000;0,055000;100;2015-06-03
26415169;751_333BV_33.9;T;0,055000;0,577000;130;2015-06-03
26415170;751_335L_33.8;T;0,000000;0,254000;40;2015-06-03
26414935;522_219BR_58.3;T;0,000000;0,179000;130;2015-06-03
26414936;522_219BV_58.3;T;0,000000;0,078000;130;2015-06-03
26414937;522_223V_58.1;T;0,000000;0,114000;130;2015-06-03
26414938;522_225AR_58.1;T;0,000000;0,255000;60;2015-06-03
26414939;078_227V_65.7;T;0,000000;0,020000;100;2015-06-03
26414940;078_227V_65.7;T;0,020000;0,352000;100;2015-06-03
26414941;078_229V_66.0;T;0,000000;0,008000;100;2015-06-03
26414942;522_231AL_58.2;T;0,000000;0,205000;130;2015-06-03
26414943;522_231AR_58.2;T;0,000000;0,108000;80;2015-06-03
26414944;078_231AL_66.0;T;0,000000;0,264000;100;2015-06-03
26414964;524_253AR_70.3;T;0,000000;0,119000;80;2015-06-03
26414965;524_253BL_70.4;T;0,000000;0,171000;80;2015-06-03
26414108;618_121BqV_50.9;T;0,000000;0,034000;80;2015-06-03
26414109;618_187AL_50.9;T;0,000000;0,267000;80;2015-06-03
26414110;618_187AR_50.9;T;0,000000;0,041000;40;2015-06-03
26414111;618_251V_50.1;T;0,000000;0,257000;100;2015-06-03
26414112;618_255V_50.0;T;0,000000;0,105000;140;2015-06-03
26414113;618_257AL_49.9;T;0,000000;0,067000;40;2015-06-03
26414114;618_257AR_49.9;T;0,000000;0,166000;140;2015-06-03
26414115;618_257BV_1.7;T;0,000000;0,006000;100;2015-06-03
26414116;618_259L_1.7;T;0,000000;0,309000;40;2015-06-03
26414117;618_259R_1.7;T;0,000000;0,032000;100;2015-06-03
26414118;618_261AR_1.8;T;0,000000;0,062000;40;2015-06-03
26414123;477_20BR_100.3;T;0,000000;0,040000;40;2015-06-03
26415039;620_907L_42.4;T;0,000000;0,124000;40;2015-06-03
26415040;620_907R_42.4;T;0,000000;0,124000;40;2015-06-03
26415041;620_908L_42.4;T;0,000000;0,109000;40;2015-06-03
26415042;620_908R_42.4;T;0,000000;0,109000;onbekend;2015-06-03
26415043;620_908pV_42.4;T;0,000000;0,034000;40;2015-06-03
26415044;620_909R_42.5;T;0,000000;0,082000;onbekend;2015-06-03
26415045;524_911R_70.2;T;0,000000;0,123000;40;2015-06-03
26415046;524_912L_70.4;T;0,000000;0,044000;40;2015-06-03
26415047;524_912R_70.4;T;0,000000;0,085000;40;2015-06-03
26415048;524_913L_70.4;T;0,000000;0,042000;40;2015-06-03
26415049;524_913R_70.4;T;0,000000;0,187000;40;2015-06-03
26415050;524_914R_70.4;T;0,000000;0,099000;40;2015-06-03
26414234;042_913L_20.5;T;0,000000;0,436000;40;2015-06-03
26414235;042_913R_20.5;T;0,000000;0,271000;40;2015-06-03
26414236;118_1093L_90.6;T;0,000000;0,103000;80;2015-06-03
26414237;118_1093R_90.6;T;0,000000;2,067000;130;2015-06-03
26414238;118_1093R_90.6;T;2,067000;2,207000;130;2015-06-03
26414239;118_1095R_90.7;T;0,000000;0,089000;80;2015-06-03
26414240;118_1095V_90.7;T;0,000000;0,006000;80;2015-06-03
26414241;118_1095V_90.7;T;0,006000;1,964000;130;2015-06-03
26414242;118_1095V_90.7;T;1,964000;2,001000;100;2015-06-03
26414243;118_1115AL_92.7;T;0,000000;0,809000;100;2015-06-03
26414244;118_1115AL_92.7;T;0,809000;0,819000;100;2015-06-03
26414522;560_1217ApV_24.9;T;0,000000;0,032000;40;2015-06-03
26420464;602_215R_77.1;T;8,142000;8,391000;140;2015-06-03
26420799;603_1021R_3.7;T;0,000000;0,027000;40;2015-06-03
26420800;603_1022L_3.8;T;0,000000;0,324000;40;2015-06-03
26420801;603_1022R_3.8;T;0,000000;0,324000;40;2015-06-03
26420802;603_1030L_3.9;T;0,000000;0,053000;40;2015-06-03
26420803;603_1030R_3.9;T;0,000000;0,296000;40;2015-06-03
26420804;603_1031AL_3.9;T;0,000000;0,198000;40;2015-06-03
26420805;603_1031AR_3.9;T;0,000000;0,199000;40;2015-06-03
26420806;603_1031ApV_3.9;T;0,000000;0,034000;40;2015-06-03
26420807;603_1032V_4.1;T;0,000000;0,036000;40;2015-06-03
26420808;926_2008L_1.6;T;0,000000;0,508000;40;2015-06-03
26420809;926_2008R_1.6;T;0,000000;0,443000;40;2015-06-03
26421046;545_209R_23.6;T;0,000000;0,038000;40;2015-06-03
26421047;545_209V_23.6;T;0,000000;0,009000;40;2015-06-03
26421048;545_211AL_23.7;T;0,000000;0,065000;40;2015-06-03
26421049;545_211AR_23.7;T;0,000000;0,068000;140;2015-06-03
26421050;545_211BV_23.8;T;0,000000;0,040000;40;2015-06-03
26421051;545_213AL_23.6;T;0,000000;0,064000;40;2015-06-03
26421052;545_213AR_23.6;T;0,000000;0,084000;40;2015-06-03
26421053;545_213BV_23.6;T;0,000000;0,037000;40;2015-06-03
26421054;545_217AL_23.7;T;0,000000;0,042000;40;2015-06-03
26420066;212_105V_12.2;T;1,577000;7,829000;100;2015-06-03
26420292;139_323L_175.2;T;0,000000;2,079000;120;2015-06-03
26420293;139_323R_175.2;T;0,000000;1,107000;80;2015-06-03
26420294;490_333L_176.3;T;0,000000;0,060000;40;2015-06-03
26420295;490_333R_176.3;T;0,000000;0,080000;80;2015-06-03
26415221;203_407V_55.8;T;4,080000;9,372000;130;2015-06-03
26415222;203_407V_55.8;T;9,372000;10,257000;100;2015-06-03
26415223;203_431AL_66.0;T;0,000000;0,066000;40;2015-06-03
26415224;203_431AR_66.0;T;0,000000;0,047000;100;2015-06-03
26415225;203_431AR_66.0;T;0,047000;0,148000;130;2015-06-03
26415226;203_431AR_66.0;T;0,148000;0,810000;130;2015-06-03
26415227;203_431BR_66.1;T;0,000000;0,084000;40;2015-06-03
26415019;524_901V_70.2;T;0,000000;0,391000;40;2015-06-03
26415020;522_902L_57.5;T;0,000000;0,145000;40;2015-06-03
26415021;522_902R_57.5;T;0,000000;0,173000;40;2015-06-03
26415022;524_902L_70.2;T;0,000000;0,036000;40;2015-06-03
26415023;524_902R_70.2;T;0,000000;0,356000;40;2015-06-03
26415024;073_903L_1.0;T;0,000000;0,150000;40;2015-06-03
26414154;118_25V_83.5;T;0,000000;0,104000;80;2015-06-03
26414155;118_25V_83.5;T;0,104000;0,139000;100;2015-06-03
26414173;118_53V_70.9;T;0,044000;5,361000;100;2015-06-03
26414174;118_53V_70.9;T;5,361000;5,396000;100;2015-06-03
26414175;118_53V_70.9;T;5,396000;5,648000;60;2015-06-03
26414176;118_65V_70.0;T;0,000000;0,057000;60;2015-06-03
26414177;118_65V_70.0;T;0,057000;0,092000;100;2015-06-03
26415122;619_1261AR_34.7;T;0,000000;0,119000;80;2015-06-03
26414208;043_343V_32.7;T;0,000000;0,251000;60;2015-06-03
26414209;043_343V_32.7;T;0,251000;0,362000;100;2015-06-03
26414210;043_343V_32.7;T;0,362000;1,624000;100;2015-06-03
26414211;043_345L_33.2;T;0,000000;0,397000;60;2015-06-03
26414212;043_345V_33.2;T;0,000000;0,070000;100;2015-06-03
26414213;043_353AL_33.2;T;0,000000;0,151000;40;2015-06-03
26414214;043_353AR_33.2;T;0,000000;0,064000;40;2015-06-03
26414215;043_353BV_33.3;T;0,000000;0,157000;100;2015-06-03
26420810;926_2008V_1.6;T;0,000000;0,076000;40;2015-06-03
26420811;926_2009L_1.6;T;0,000000;0,035000;40;2015-06-03
26420812;926_2010L_1.6;T;0,000000;0,037000;40;2015-06-03
26420813;926_2010R_1.6;T;0,000000;0,516000;40;2015-06-03
26420814;926_2011L_1.6;T;0,000000;0,036000;40;2015-06-03
26420815;926_2011R_1.6;T;0,000000;0,415000;40;2015-06-03
26420816;926_2012L_1.5;T;0,000000;0,025000;40;2015-06-03
26420817;926_2012L_1.5;T;0,025000;0,036000;40;2015-06-03
26420818;926_2012R_1.5;T;0,000000;0,378000;40;2015-06-03
26420819;926_2013L_1.5;T;0,000000;0,056000;40;2015-06-03
26420820;926_2013R_1.5;T;0,000000;0,034000;40;2015-06-03
26420507;502_251AR_100.4;T;0,000000;0,130000;40;2015-06-03
26420885;920_3135L_100.8;T;0,000000;0,089000;40;2015-06-03
26420886;920_3135R_100.8;T;0,000000;0,092000;40;2015-06-03
26420887;920_3137R_100.7;T;0,000000;0,104000;40;2015-06-03
26420888;603_3139L_3.1;T;0,000000;0,051000;40;2015-06-03
26420889;920_3141L_100.8;T;0,000000;0,084000;40;2015-06-03
26420890;603_3173L_3.5;T;0,000000;0,089000;40;2015-06-03
26420891;603_3175V_3.5;T;0,000000;0,028000;40;2015-06-03
26420892;603_3175V_3.5;T;0,028000;0,154000;80;2015-06-03
26420893;603_3175V_3.5;T;0,154000;0,182000;80;2015-06-03
26420894;603_3217AL_3.7;T;0,000000;0,110000;80;2015-06-03
26420895;120_9AL_7.7;T;0,000000;0,987000;130;2015-06-03
26420896;120_9AR_7.7;T;0,000000;0,059000;40;2015-06-03
