ID;SPOORTAK_IDENTIFICATIE;DOELGROEP;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;LOKALE_SNELHEID;DATUM_VERWERKING
161206587;112_6119L_67.8;T;0,000;0,047;onbekend;2019-06-05
161206547;536_221BqV_60.6;T;0,000;0,031;40;2019-06-05
161206548;476_1V_201.8;T;0,000;0,033;onbekend;2019-06-05
161206733;510_417R_10.3;T;0,000;1,839;onbekend;2019-06-05
161206272;512_4483V_89.4;T;0,000;0,128;onbekend;2019-06-05
161206273;542_1263BpV_29.9;T;0,000;0,034;40;2019-06-05
161206274;586_111BpV_80.6;T;0,000;0,034;onbekend;2019-06-05
161206275;586_97BpV_80.6;T;0,000;0,034;onbekend;2019-06-05
161206278;542_1177BpV_29.2;T;0,000;0,034;40;2019-06-05
161206279;542_1227pV_29.8;T;0,000;0,034;40;2019-06-05
161206280;817_90L_203.0;T;0,000;0,678;onbekend;2019-06-05
161206282;076_1617qV_11.6;T;0,000;0,034;40;2019-06-05
161206283;076_1625qV_11.6;T;0,000;0,034;40;2019-06-05
161206284;542_1245BqV_29.9;T;0,000;0,034;40;2019-06-05
161206285;542_1247BqV_29.9;T;0,000;0,034;40;2019-06-05
161206286;512_4481R_89.3;T;0,000;0,141;onbekend;2019-06-05
161206763;501_15V_80.0;T;0,000;3,099;onbekend;2019-06-05
161206764;588_341BqV_1.1;T;0,000;0,033;40;2019-06-05
161206412;775_40L_8.7;T;0,000;9,461;onbekend;2019-06-05
161206413;531_507BpV_35.7;T;0,000;0,034;40;2019-06-05
161206414;531_509BqV_35.8;T;0,000;0,034;10;2019-06-05
161206415;560_59BpV_24.8;T;0,000;0,034;40;2019-06-05
161206416;560_55BpV_24.8;T;0,000;0,034;40;2019-06-05
161206417;560_61qV_24.8;T;0,000;0,034;40;2019-06-05
161206422;588_826R_1.7;T;0,000;0,317;onbekend;2019-06-05
161206607;586_281qV_81.2;T;0,000;0,034;40;2019-06-05
161206737;588_411BpV_2.9;T;0,000;0,034;40;2019-06-05
161206738;587_1139L_906.9;T;0,000;0,957;onbekend;2019-06-05
161206739;512_443L_11.4;T;0,000;0,982;onbekend;2019-06-05
161206740;666_4221V_47.5;T;0,000;0,030;onbekend;2019-06-05
161206741;924_39-40R_35.3;T;0,000;0,907;onbekend;2019-06-05
161206730;537_251BL_2.8;T;0,327;2,223;onbekend;2019-06-05
161206732;666_4223L_47.6;T;0,000;0,115;onbekend;2019-06-05
161206380;564_1311qV_23.5;T;0,000;0,034;40;2019-06-05
161206381;485_6R_100.5;T;0,000;0,661;onbekend;2019-06-05
161206382;531_2585pV_34.7;T;0,000;0,034;40;2019-06-05
161206383;531_2715qV_35.6;T;0,000;0,033;40;2019-06-05
161206759;938_4587L_2.3;T;0,000;0,065;onbekend;2019-06-05
161206760;938_4585R_2.3;T;0,000;0,052;onbekend;2019-06-05
161206762;475_3L_100.9;T;0,399;1,325;onbekend;2019-06-05
161206192;940_387qV_43.2;T;0,000;0,034;40;2019-06-05
161206193;940_369qV_43.2;T;0,000;0,034;40;2019-06-05
161206198;518_165R_63.7;T;0,000;0,386;onbekend;2019-06-05
161206133;545_221BV_23.8;T;0,000;8,294;onbekend;2019-06-05
161206134;506_553AqV_43.5;T;0,000;0,031;40;2019-06-05
161206592;084_3V_9.3;T;0,015;8,177;onbekend;2019-06-05
161206201;143_911BL_17.8;T;0,000;0,082;onbekend;2019-06-05
161206206;803_82AqV_103.7;T;0,000;0,034;40;2019-06-05
161206207;803_37V_102.6;T;0,000;0,166;onbekend;2019-06-05
161206385;950_651pV_7.2;T;0,000;0,032;40;2019-06-05
161206388;143_918R_17.8;T;0,000;0,035;onbekend;2019-06-05
161206389;143_912AL_17.9;T;0,000;0,047;onbekend;2019-06-05
161206390;143_912AqV_17.9;T;0,000;0,034;onbekend;2019-06-05
161206391;132_962AR_48.9;T;0,000;0,116;onbekend;2019-06-05
161206392;132_962AqV_48.9;T;0,000;0,034;40;2019-06-05
161206393;536_251BqV_61.0;T;0,000;0,034;40;2019-06-05
161206394;560_63BpV_24.8;T;0,000;0,034;onbekend;2019-06-05
161206405;519_83BqV_47.0;T;0,000;0,034;40;2019-06-05
161206406;564_1335pV_23.6;T;0,000;0,034;40;2019-06-05
161206407;564_1341pV_23.7;T;0,000;0,034;40;2019-06-05
161206408;528_43BpV_28.8;T;0,000;0,034;40;2019-06-05
161206604;586_289BpV_81.2;T;0,000;0,034;onbekend;2019-06-05
161206138;486_36AqV_0.8;T;0,000;0,034;40;2019-06-05
161206139;545_225AR_23.7;T;0,000;8,436;onbekend;2019-06-05
161206140;940_389BqV_43.3;T;0,000;0,034;40;2019-06-05
161206141;486_36BR_0.8;T;0,000;0,724;onbekend;2019-06-05
161206142;620_35BpV_41.9;T;0,000;0,034;40;2019-06-05
161206669;155_4403R_83.0;T;0,000;0,966;onbekend;2019-06-05
161206208;120_9BL_7.7;T;0,054;7,053;onbekend;2019-06-05
161206521;560_21BqV_25.0;T;0,000;0,032;40;2019-06-05
161206522;817_1257qV_200.2;T;0,000;0,033;40;2019-06-05
161206523;623_363V_17.0;T;0,000;0,812;onbekend;2019-06-05
161206524;008_934R_22.3;T;0,000;0,100;onbekend;2019-06-05
161206525;008_931L_22.4;T;0,000;0,030;onbekend;2019-06-05
161206526;135_909AqV_45.1;T;0,000;0,034;40;2019-06-05
161206527;624_263ApV_32.4;T;0,000;0,034;40;2019-06-05
161206528;817_1259BqV_200.3;T;0,000;0,033;40;2019-06-05
161201901;541_141AR_2.2;T;0,000;0,110;110;2019-06-05
161201902;541_141AR_2.2;T;0,110;0,222;140;2019-06-05
161201903;541_141BV_2.3;T;0,000;0,018;110;2019-06-05
161197286;619_1275V_35.6;T;0,046;0,268;130;2019-06-05
161197541;005_97V_115.0;T;0,049;11,627;100;2019-06-05
161197542;550_97AL_25.8;T;0,000;0,059;40;2019-06-05
161197543;550_97AR_25.8;T;0,000;0,094;40;2019-06-05
161197544;550_97BR_25.9;T;0,000;0,046;40;2019-06-05
161197545;550_97BpV_25.9;T;0,000;0,034;40;2019-06-05
161197546;550_99AL_25.8;T;0,000;0,041;40;2019-06-05
161197547;550_99BpV_25.9;T;0,000;0,034;40;2019-06-05
161197548;550_101AL_25.9;T;0,000;0,055;40;2019-06-05
161197549;550_101AR_25.9;T;0,000;0,349;40;2019-06-05
161197550;550_101BR_26.0;T;0,000;0,060;40;2019-06-05
161197551;550_101BV_26.0;T;0,000;0,294;40;2019-06-05
161197552;550_103L_25.9;T;0,000;0,086;40;2019-06-05
161197553;550_105qV_26.0;T;0,000;0,032;40;2019-06-05
161197554;550_107L_26.0;T;0,000;0,270;40;2019-06-05
161197555;550_107R_26.0;T;0,000;0,270;40;2019-06-05
161197556;550_109AL_26.0;T;0,000;0,064;40;2019-06-05
161197557;550_109AR_26.0;T;0,000;0,291;40;2019-06-05
161197558;550_109AV_26.0;T;0,000;0,015;40;2019-06-05
161197559;550_109BV_26.0;T;0,000;0,176;40;2019-06-05
161202446;602_221BV_77.4;T;0,000;10,753;140;2019-06-05
161202447;013_231AL_88.0;T;0,000;0,058;40;2019-06-05
161202451;013_233AL_88.4;T;2,740;5,438;120;2019-06-05
161202452;013_233AL_88.4;T;5,438;5,554;140;2019-06-05
161202453;013_233AL_88.4;T;5,554;11,712;140;2019-06-05
161202454;013_233AL_88.4;T;11,712;11,725;140;2019-06-05
161202455;013_233AL_88.4;T;11,725;11,788;120;2019-06-05
161201396;070_307R_25.9;T;0,707;0,779;100;2019-06-05
161201397;070_315V_25.2;T;0,000;0,030;100;2019-06-05
161201398;070_317AR_25.1;T;0,000;0,063;40;2019-06-05
161201672;618_857R_50.6;T;0,000;0,027;40;2019-06-05
161201673;618_859L_50.6;T;0,000;0,129;40;2019-06-05
161201674;618_859R_50.6;T;0,000;0,033;40;2019-06-05
161201675;618_861L_50.6;T;0,000;0,033;40;2019-06-05
161201676;618_861R_50.6;T;0,000;0,031;40;2019-06-05
161201677;618_863L_50.5;T;0,000;0,066;40;2019-06-05
161201678;618_863R_50.5;T;0,000;0,173;40;2019-06-05
161201679;618_863V_50.5;T;0,000;0,071;40;2019-06-05
161201680;618_865L_50.5;T;0,000;0,192;40;2019-06-05
161201681;618_867L_50.5;T;0,000;0,039;40;2019-06-05
161201682;618_867R_50.5;T;0,000;0,190;40;2019-06-05
161201683;618_869AL_50.5;T;0,000;0,105;40;2019-06-05
161201684;618_869AR_50.5;T;0,000;0,353;40;2019-06-05
161201685;618_869BV_50.4;T;0,000;0,032;40;2019-06-05
161201686;618_871AL_50.4;T;0,000;0,056;40;2019-06-05
161201752;623_365V_17.0;T;1,296;6,890;120;2019-06-05
161201623;055_305AR_10.8;T;0,757;1,063;90;2019-06-05
161201624;055_305BV_10.8;T;0,000;0,044;140;2019-06-05
161201625;055_307L_10.9;T;0,000;0,897;40;2019-06-05
161201626;055_307R_10.9;T;0,000;0,628;140;2019-06-05
161202094;212_151V_27.5;T;1,306;5,745;120;2019-06-05
161202289;626_910AL_32.6;T;0,000;0,078;>=40;2019-06-05
161202290;626_910AR_32.6;T;0,000;0,068;>=40;2019-06-05
161202291;626_910ApV_32.6;T;0,000;0,028;40;2019-06-05
161202292;626_913L_32.7;T;0,000;0,242;40;2019-06-05
161202293;139_311AL_175.0;T;0,000;0,281;120;2019-06-05
161202294;139_311AR_175.0;T;0,000;0,132;80;2019-06-05
161202273;079_183BV_2.9;T;1,463;2,388;80;2019-06-05
161202274;626_901L_32.4;T;0,000;0,087;40;2019-06-05
161202275;626_901R_32.4;T;0,000;0,087;40;2019-06-05
161202276;626_901V_32.4;T;0,000;0,036;>=40;2019-06-05
161202295;139_311BL_175.2;T;0,000;0,191;80;2019-06-05
161202296;139_311BV_175.2;T;0,000;0,017;80;2019-06-05
161202297;139_313R_175.0;T;0,000;0,059;120;2019-06-05
161202298;139_315AL_175.0;T;0,000;0,281;120;2019-06-05
161202299;139_315AR_175.0;T;0,000;0,132;80;2019-06-05
161202300;139_315BV_175.2;T;0,000;0,018;120;2019-06-05
161202301;139_317AL_175.2;T;0,000;0,132;80;2019-06-05
161202302;139_317AR_175.2;T;0,000;0,068;80;2019-06-05
161202111;212_195L_38.4;T;0,848;1,117;80;2019-06-05
161202112;212_195L_38.4;T;1,117;1,258;80;2019-06-05
161202113;212_195R_38.4;T;0,000;0,400;100;2019-06-05
161200664;614_2131V_47.6;T;0,000;0,289;80;2019-06-05
161200665;614_2133L_47.4;T;0,000;0,183;80;2019-06-05
161200666;614_2135R_47.6;T;0,000;0,117;80;2019-06-05
161200667;614_2135V_47.6;T;0,000;0,321;80;2019-06-05
161200668;614_2137L_47.5;T;0,000;0,089;60;2019-06-05
161200669;614_2139V_47.6;T;0,000;0,011;60;2019-06-05
161200670;614_2141L_47.6;T;0,000;0,691;40;2019-06-05
161200671;614_2141R_47.6;T;0,000;0,272;60;2019-06-05
161200468;513_61AL_25.3;T;0,000;0,032;130;2019-06-05
161201635;055_319BV_11.8;T;0,522;7,744;160;2019-06-05
161201636;055_399AL_19.6;T;0,000;0,105;80;2019-06-05
161201637;055_399AR_19.6;T;0,000;9,901;160;2019-06-05
161201638;055_399BV_19.7;T;0,000;9,796;160;2019-06-05
161201639;055_407R_29.5;T;0,000;0,405;40;2019-06-05
161201640;055_407V_29.5;T;0,000;0,060;160;2019-06-05
161201641;055_411AL_29.5;T;0,000;0,059;40;2019-06-05
161201642;055_411AR_29.5;T;0,000;0,186;160;2019-06-05
161201643;055_411BV_29.5;T;0,000;0,067;160;2019-06-05
161201644;055_413AL_29.6;T;0,000;7,484;160;2019-06-05
161200697;614_2209V_48.4;T;0,000;0,007;80;2019-06-05
161200698;614_2211L_48.3;T;0,000;0,076;40;2019-06-05
161200699;614_2211R_48.3;T;0,000;0,183;80;2019-06-05
161200902;546_1063BR_3.6;T;0,562;2,840;130;2019-06-05
161200903;546_1063BR_3.6;T;2,840;3,190;80;2019-06-05
161200904;094_1065L_3.5;T;0,000;0,298;140;2019-06-05
161200905;094_1065L_3.5;T;0,298;0,578;130;2019-06-05
161200906;094_1065L_3.5;T;0,578;0,669;80;2019-06-05
161200907;094_1065R_3.5;T;0,000;0,349;140;2019-06-05
161200908;094_1065R_3.5;T;0,349;0,921;130;2019-06-05
161200909;094_1067AL_3.4;T;0,000;0,102;80;2019-06-05
161200910;094_1067AV_3.4;T;0,000;0,019;100;2019-06-05
161200911;094_1067BR_3.5;T;0,000;0,224;100;2019-06-05
161200912;094_1069AR_3.3;T;0,000;0,103;80;2019-06-05
161200913;094_1069AV_3.3;T;0,000;0,456;100;2019-06-05
161200720;017_9AV_49.3;T;1,301;1,361;130;2019-06-05
161200170;661_127V_22.0;T;0,005;0,220;80;2019-06-05
161200171;661_127V_22.0;T;0,220;4,793;80;2019-06-05
161200172;661_127V_22.0;T;4,793;5,000;80;2019-06-05
161200173;661_127V_22.0;T;5,000;5,032;60;2019-06-05
161200174;504_901L_17.3;T;0,000;0,028;40;2019-06-05
161200175;504_901R_17.3;T;0,000;0,192;40;2019-06-05
161200179;504_903L_17.4;T;0,000;0,042;40;2019-06-05
161200180;504_903R_17.4;T;0,000;0,694;40;2019-06-05
161200181;504_904L_17.5;T;0,000;0,040;40;2019-06-05
161200182;504_904R_17.5;T;0,000;0,590;40;2019-06-05
161200183;504_905L_17.5;T;0,000;0,397;40;2019-06-05
161200184;504_905R_17.5;T;0,000;0,397;40;2019-06-05
161200185;504_906L_17.4;T;0,000;0,688;40;2019-06-05
161200186;504_906R_17.4;T;0,000;0,688;40;2019-06-05
161200436;117_5AR_17.6;T;0,000;6,826;130;2019-06-05
161200437;117_5AR_17.6;T;6,826;7,030;130;2019-06-05
161200438;117_5BV_17.7;T;0,000;7,060;130;2019-06-05
161200439;614_16L_47.3;T;0,000;0,035;40;2019-06-05
161200440;614_16R_47.3;T;0,000;0,147;40;2019-06-05
161200441;614_16V_47.3;T;0,000;0,054;40;2019-06-05
161200442;614_17L_47.3;T;0,000;0,160;40;2019-06-05
161200443;614_17R_47.3;T;0,000;0,160;40;2019-06-05
161200444;614_18L_47.4;T;0,000;0,267;40;2019-06-05
161200445;614_18V_47.4;T;0,000;0,034;40;2019-06-05
161200446;614_20L_47.3;T;0,000;0,206;40;2019-06-05
161200447;614_20R_47.3;T;0,000;0,206;40;2019-06-05
161200448;614_20V_47.3;T;0,000;0,038;40;2019-06-05
161200449;614_22L_47.3;T;0,000;0,115;40;2019-06-05
161200450;614_22V_47.3;T;0,000;0,058;40;2019-06-05
161200451;614_23V_47.4;T;0,000;0,170;40;2019-06-05
161200452;513_45L_24.6;T;0,000;0,139;80;2019-06-05
161200453;513_45L_24.6;T;0,139;0,419;100;2019-06-05
161199062;553_311AR_22.3;T;0,000;0,109;40;2019-06-05
161199063;553_311BqV_22.3;T;0,000;0,034;40;2019-06-05
161199064;553_313R_22.3;T;0,000;0,017;40;2019-06-05
161199480;469_52V_401.3;T;0,000;1,290;40;2019-06-05
161199671;127_443BV_67.7;T;0,133;0,615;110;2019-06-05
161199672;127_445AL_67.7;T;0,000;0,065;40;2019-06-05
161199673;127_445AV_67.7;T;0,000;0,391;80;2019-06-05
161199674;127_445AV_67.7;T;0,391;0,435;140;2019-06-05
161199675;127_445AV_67.7;T;0,435;6,070;140;2019-06-05
161199676;127_445BV_67.7;T;0,000;0,098;80;2019-06-05
161199677;127_445BV_67.7;T;0,098;0,133;110;2019-06-05
161199678;127_445BV_67.7;T;0,133;0,615;110;2019-06-05
161199410;478_1577R_2.0;T;0,000;0,120;40;2019-06-05
161199411;478_1577V_2.0;T;0,000;0,038;40;2019-06-05
161199412;478_1579L_2.0;T;0,000;0,041;40;2019-06-05
161199413;478_1579V_2.0;T;0,000;0,075;40;2019-06-05
161199414;478_1581L_2.0;T;0,000;0,117;40;2019-06-05
161199415;478_1581R_2.0;T;0,000;0,117;40;2019-06-05
161199416;478_1583L_1.9;T;0,000;0,083;40;2019-06-05
161199417;478_1583R_1.9;T;0,000;0,130;40;2019-06-05
161198871;520_127AR_0.6;T;0,000;0,213;40;2019-06-05
161198872;520_127BpV_0.7;T;0,000;0,034;40;2019-06-05
161198873;520_129AL_0.6;T;0,000;0,040;40;2019-06-05
161198874;520_129AR_0.6;T;0,000;0,120;40;2019-06-05
161198875;520_129BpV_0.7;T;0,000;0,033;40;2019-06-05
161198876;520_131L_0.6;T;0,000;0,245;40;2019-06-05
161199059;553_309AL_22.2;T;0,000;0,095;40;2019-06-05
161199060;553_309AR_22.2;T;0,000;0,170;70;2019-06-05
161199061;553_309BV_22.3;T;0,000;0,023;40;2019-06-05
161199367;478_1501V_0.9;T;0,000;0,041;40;2019-06-05
161199368;478_1503L_0.9;T;0,000;0,905;40;2019-06-05
161199369;478_1503V_0.9;T;0,000;0,041;40;2019-06-05
161199370;478_1505L_0.8;T;0,000;0,040;40;2019-06-05
161199371;478_1507L_0.9;T;0,000;0,946;40;2019-06-05
161199372;478_1507R_0.9;T;0,000;0,905;40;2019-06-05
161199373;478_1511L_0.8;T;0,000;0,041;40;2019-06-05
161199668;127_443BL_67.7;T;0,000;0,065;80;2019-06-05
161199669;127_443BV_67.7;T;0,000;0,098;80;2019-06-05
161199670;127_443BV_67.7;T;0,098;0,133;110;2019-06-05
161199953;817_1263BV_200.3;T;0,000;0,054;40;2019-06-05
161199954;817_1265R_200.3;T;0,000;0,136;40;2019-06-05
161199955;817_1275L_200.3;T;0,000;0,198;40;2019-06-05
161199956;817_1275R_200.3;T;0,000;0,371;40;2019-06-05
161199957;817_1277AL_200.6;T;0,000;0,069;40;2019-06-05
161199958;817_1277AR_200.6;T;0,000;0,149;40;2019-06-05
161199959;817_1277BV_200.6;T;0,000;0,012;40;2019-06-05
161199589;127_295AR_8.2;T;3,699;4,003;100;2019-06-05
161199590;127_295BV_8.3;T;0,000;0,025;140;2019-06-05
161199121;517_931R_69.3;T;0,000;0,292;onbekend;2019-06-05
161199122;517_931V_69.3;T;0,000;0,016;onbekend;2019-06-05
161198907;520_149AL_0.7;T;0,000;0,093;40;2019-06-05
161199191;478_841L_0.6;T;0,000;0,171;40;2019-06-05
161199192;478_841R_0.6;T;0,000;0,084;40;2019-06-05
161199193;478_841V_0.6;T;0,000;0,087;40;2019-06-05
161199195;478_843R_0.6;T;0,000;0,104;40;2019-06-05
161199196;478_845L_0.7;T;0,000;0,106;40;2019-06-05
161199197;478_1023AL_0.1;T;0,000;0,202;40;2019-06-05
161199198;478_1023AR_0.1;T;0,000;0,052;40;2019-06-05
161199199;478_1023BL_0.2;T;0,000;0,052;40;2019-06-05
161199200;478_1023BqV_0.2;T;0,000;0,034;40;2019-06-05
161199542;122_1001AR_21.4;T;0,855;0,910;130;2019-06-05
161199543;122_1001AR_21.4;T;0,910;1,484;120;2019-06-05
161199544;122_1001AV_21.4;T;0,000;0,024;130;2019-06-05
161199545;122_1001BV_21.5;T;0,000;0,724;130;2019-06-05
161199546;122_1001BV_21.5;T;0,724;0,785;130;2019-06-05
161199547;122_1001BV_21.5;T;0,785;1,375;120;2019-06-05
161199548;544_1051AL_23.1;T;0,000;0,161;80;2019-06-05
161199549;544_1051AR_23.1;T;0,000;0,059;40;2019-06-05
161204971;666_4235R_47.8;T;0,000;0,140;onbekend;2019-06-05
161204973;666_4207V_47.5;T;0,000;0,083;onbekend;2019-06-05
161204974;152_4121L_30.5;T;0,000;16,916;onbekend;2019-06-05
161204975;666_4237V_47.9;T;0,000;1,052;onbekend;2019-06-05
161204976;666_4241R_48.7;T;0,000;0,083;onbekend;2019-06-05
161204977;666_4245R_48.8;T;0,000;0,140;onbekend;2019-06-05
161204978;666_4245L_48.8;T;0,000;0,119;onbekend;2019-06-05
161204979;666_4247V_49.0;T;0,000;15,420;onbekend;2019-06-05
161206710;510_421R_10.4;T;0,000;1,710;onbekend;2019-06-05
161206714;135_2239pV_15.5;T;0,000;0,034;40;2019-06-05
161206715;666_4223R_47.6;T;0,000;0,169;onbekend;2019-06-05
161204984;470_187L_305.9;T;0,000;0,063;onbekend;2019-06-05
161204985;555_223ApV_83.3;T;0,000;0,032;40;2019-06-05
161204992;586_2545BqV_80.4;T;0,000;0,034;40;2019-06-05
161204993;614_407AqV_48.3;T;0,000;0,032;40;2019-06-05
161204994;527_101BqV_17.4;T;0,000;0,035;40;2019-06-05
161205001;514_49BqV_65.3;T;0,000;0,031;40;2019-06-05
161205004;486_941AqV_76.1;T;0,000;0,032;40;2019-06-05
161204970;666_4213R_47.3;T;0,000;0,574;onbekend;2019-06-05
161205005;478_1227BqV_1.8;T;0,000;0,034;40;2019-06-05
161205016;474_959L_101.1;T;0,000;0,512;onbekend;2019-06-05
161205017;506_636AqV_44.2;T;0,000;0,031;40;2019-06-05
161205024;586_55pV_80.4;T;0,000;0,028;40;2019-06-05
161205032;474_959R_101.1;T;0,000;0,407;onbekend;2019-06-05
161205033;474_960L_101.5;T;0,000;0,105;onbekend;2019-06-05
161205034;586_2537BqV_80.4;T;0,000;0,034;40;2019-06-05
161205351;123_85pV_20.7;T;0,000;0,034;40;2019-06-05
161205352;822_50V_104.3;T;0,000;1,245;onbekend;2019-06-05
161205353;517_11AV_68.7;T;0,000;2,787;onbekend;2019-06-05
161205356;560_67BpV_24.7;T;0,000;0,034;40;2019-06-05
161205357;123_63BqV_20.0;T;0,000;0,031;40;2019-06-05
161205358;606_55BqV_0.2;T;0,000;0,034;40;2019-06-05
161204727;586_63BqV_80.4;T;0,000;0,032;40;2019-06-05
161204728;950_105qV_41.8;T;0,000;0,032;40;2019-06-05
161204729;950_109BpV_41.8;T;0,000;0,032;40;2019-06-05
161204732;026_261BqV_27.0;T;0,000;0,031;40;2019-06-05
161205361;618_47BqV_58.9;T;0,000;0,034;40;2019-06-05
161205363;550_87BpV_25.8;T;0,000;0,034;onbekend;2019-06-05
161205364;550_93BpV_25.9;T;0,000;0,034;40;2019-06-05
161205365;803_52BR_103.2;T;0,000;0,171;onbekend;2019-06-05
161205366;803_49BqV_103.2;T;0,000;0,034;40;2019-06-05
161205367;618_115BpV_51.0;T;0,000;0,034;40;2019-06-05
161205368;618_117BpV_51.0;T;0,000;0,034;40;2019-06-05
161205369;550_41BpV_25.3;T;0,000;0,034;40;2019-06-05
161205379;555_229BpV_83.6;T;0,000;0,034;40;2019-06-05
161205360;618_53BqV_58.9;T;0,000;0,034;40;2019-06-05
161205382;155_4315R_64.5;T;0,000;8,453;onbekend;2019-06-05
161206502;470_1112R_302.7;T;0,000;0,311;onbekend;2019-06-05
161204733;012_323pV_20.1;T;0,000;0,031;40;2019-06-05
161204734;012_311pV_19.4;T;0,000;0,032;40;2019-06-05
161204735;950_111BpV_41.9;T;0,000;0,032;40;2019-06-05
161204736;135_914ApV_45.7;T;0,000;0,031;40;2019-06-05
161204737;026_251pV_26.9;T;0,000;0,032;40;2019-06-05
161204738;012_313BpV_19.4;T;0,000;0,032;40;2019-06-05
161204739;506_159BpV_44.3;T;0,000;0,034;40;2019-06-05
161204741;474_958L_101.0;T;0,000;0,109;onbekend;2019-06-05
161204742;586_283BpV_81.2;T;0,000;0,032;40;2019-06-05
161204743;586_277AqV_81.2;T;0,000;0,032;40;2019-06-05
161204744;506_97pV_44.0;T;0,000;0,035;40;2019-06-05
161204745;586_295BqV_81.3;T;0,000;0,031;40;2019-06-05
161204746;586_321BpV_81.4;T;0,000;0,028;40;2019-06-05
161204748;133_1165AV_19.8;T;0,000;0,067;onbekend;2019-06-05
161204750;618_31BpV_58.7;T;0,000;0,034;onbekend;2019-06-05
161204751;087_931L_24.8;T;0,000;0,121;onbekend;2019-06-05
161205525;924_35-36R_35.3;T;0,000;0,970;onbekend;2019-06-05
161204385;503_169pV_42.3;T;0,000;0,034;40;2019-06-05
161204386;503_167ApV_42.4;T;0,000;0,034;40;2019-06-05
161204389;851_86L_100.3;T;0,000;0,776;onbekend;2019-06-05
161204390;851_911V_120.5;T;0,000;0,310;onbekend;2019-06-05
161204391;503_133BqV_42.9;T;0,000;0,034;40;2019-06-05
161204392;851_911R_120.5;T;0,000;0,149;onbekend;2019-06-05
161204393;851_911L_120.5;T;0,000;0,145;onbekend;2019-06-05
161204279;539_53AV_79.1;T;0,000;0,646;onbekend;2019-06-05
161203305;210_5R_11.6;T;0,129;0,294;140;2019-06-05
161204281;069_8001L_21.9;T;0,000;2,856;onbekend;2019-06-05
161204284;467_07L_102.1;T;0,000;0,590;onbekend;2019-06-05
161204285;468_85V_102.8;T;0,000;0,220;onbekend;2019-06-05
161204286;603_173BqV_3.9;T;0,000;0,034;40;2019-06-05
161204289;132_963AR_48.8;T;0,000;0,046;onbekend;2019-06-05
161204293;522_149BqV_57.4;T;0,000;0,033;40;2019-06-05
161204295;132_944L_49.1;T;0,000;0,182;onbekend;2019-06-05
161204296;603_1031AqV_3.9;T;0,000;0,034;40;2019-06-05
161204297;603_179BpV_4.0;T;0,000;0,034;40;2019-06-05
161204298;555_243BqV_83.5;T;0,000;0,034;40;2019-06-05
161204299;817_1241pV_200.3;T;0,000;0,034;onbekend;2019-06-05
161201611;516_285AL_2.3;T;0,000;0,063;40;2019-06-05
161201612;516_285AR_2.3;T;0,000;0,064;40;2019-06-05
161201613;516_285BV_2.4;T;0,000;0,057;140;2019-06-05
161201614;516_287AL_2.4;T;0,000;0,060;40;2019-06-05
161201906;541_143AL_2.3;T;0,246;9,369;140;2019-06-05
161201907;541_143AR_2.3;T;0,000;0,102;80;2019-06-05
161201908;135_143BV_2.4;T;0,000;0,144;140;2019-06-05
161202406;009_87L_137.9;T;0,000;0,619;80;2019-06-05
161203411;938_4505qV_0.2;T;0,000;0,032;onbekend;2019-06-05
