ID;SPOORTAK_IDENTIFICATIE;CG_TYPE;CG_NAAM;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
161308799;103_303L_28.8;BASIS;Leiden;0,000;4,013;2019-06-08
161308803;103_303L_28.8;BAAN;Leiden;0,000;4,013;2019-06-08
161308804;103_303L_28.8;BVL;Leiden;0,000;4,013;2019-06-08
161308806;927_954BL_905.7;BASIS;Weesp;0,000;0,703;2019-06-08
161308809;927_954BL_905.7;BAAN;Weesp;0,000;0,703;2019-06-08
161308815;121_2359L_233.6;BASIS;HSL;0,000;0,264;2019-06-08
161308816;121_2359L_233.6;BAAN;HSL;0,000;0,264;2019-06-08
161308817;121_2359L_233.6;BVL;HSL;0,000;0,264;2019-06-08
161308819;501_11R_79.8;BAAN;Groningen;0,000;0,066;2019-06-08
161308820;501_11R_79.8;BASIS;Groningen;0,000;0,066;2019-06-08
161308824;501_11R_79.8;BVL;Groningen;0,000;0,066;2019-06-08
161308827;531_2427V_1.7;BAAN;Utrecht;0,000;1,276;2019-06-08
161308829;531_2427V_1.7;BASIS;Utrecht;0,000;1,276;2019-06-08
161308831;531_2427V_1.7;BVL;Utrecht;0,000;1,276;2019-06-08
161308839;542_1171AL_29.1;BASIS;Dordrecht;0,000;0,036;2019-06-08
161308841;542_1167qV_29.1;BAAN;Dordrecht;0,000;0,033;2019-06-08
161308843;542_1167qV_29.1;BVL;Dordrecht;0,000;0,033;2019-06-08
161308846;542_1167qV_29.1;BASIS;Dordrecht;0,000;0,033;2019-06-08
161308848;542_1167pV_29.1;BAAN;Dordrecht;0,000;0,033;2019-06-08
161308850;542_1167pV_29.1;BVL;Dordrecht;0,000;0,033;2019-06-08
161308853;542_1167pV_29.1;BASIS;Dordrecht;0,000;0,033;2019-06-08
161308856;046_201AR_34.6;BAAN;Geldermalsen;0,000;1,488;2019-06-08
161308857;046_201AR_34.6;BASIS;Geldermalsen;0,000;1,488;2019-06-08
161308860;046_201AR_34.6;BVL;Geldermalsen;0,000;1,488;2019-06-08
161308869;043_761R_31.1;BASIS;Maas en Waal;0,854;0,979;2019-06-08
161308870;043_761R_31.1;BVL;Maas en Waal;0,854;0,979;2019-06-08
161308873;043_761R_31.1;BAAN;Maas en Waal;0,854;0,979;2019-06-08
161308877;043_761R_31.1;BASIS;Maas en Waal;0,000;0,854;2019-06-08
161308878;043_761R_31.1;BVL;Maas en Waal;0,000;0,854;2019-06-08
161308880;043_761R_31.1;BAAN;Maas en Waal;0,000;0,854;2019-06-08
161308882;550_41BR_25.3;BVL;Friesland;0,000;9,481;2019-06-08
161308884;127_453BV_68.4;BASIS;Goes;0,000;4,729;2019-06-08
161308886;127_453BV_68.4;BVL;Goes;0,000;4,729;2019-06-08
161308889;127_453BV_68.4;BAAN;Goes;0,000;4,729;2019-06-08
161308892;927_991V_906.4;BVL;Weesp;0,000;0,041;2019-06-08
161308894;927_991V_906.4;BASIS;Weesp;0,000;0,041;2019-06-08
161308897;927_991V_906.4;BAAN;Weesp;0,000;0,041;2019-06-08
161308899;542_1171AL_29.1;BAAN;Dordrecht;0,000;0,036;2019-06-08
161308901;542_1171AL_29.1;BVL;Dordrecht;0,000;0,036;2019-06-08
161308908;926_2015L_1.5;BASIS;Overijssel;0,000;0,499;2019-06-08
161308911;926_43L_1.9;BASIS;Overijssel;0,000;0,487;2019-06-08
161308914;926_43L_1.9;BVL;Overijssel;0,000;0,487;2019-06-08
161308915;926_43L_1.9;BAAN;Overijssel;0,000;0,487;2019-06-08
161308917;117_1AV_15.4;BASIS;Driebergen;0,000;5,522;2019-06-08
161308921;117_1AV_15.4;BAAN;Driebergen;0,000;5,522;2019-06-08
161308922;117_1AV_15.4;BVL;Driebergen;0,000;5,522;2019-06-08
161308925;926_2017R_1.4;BASIS;Overijssel;0,000;0,451;2019-06-08
161308928;926_2017R_1.4;BVL;Overijssel;0,000;0,451;2019-06-08
161308929;926_2017R_1.4;BAAN;Overijssel;0,000;0,451;2019-06-08
161308934;121_2355V_233.2;BASIS;HSL;0,000;0,099;2019-06-08
161308935;121_2355V_233.2;BAAN;HSL;0,000;0,099;2019-06-08
161308936;121_2355V_233.2;BVL;HSL;0,000;0,099;2019-06-08
161308938;541_101R_15.8;BVL;Weesp;0,000;1,429;2019-06-08
161308941;926_2015L_1.5;BVL;Overijssel;0,000;0,499;2019-06-08
161308942;926_2015L_1.5;BAAN;Overijssel;0,000;0,499;2019-06-08
161308945;926_2011L_1.6;BASIS;Overijssel;0,000;0,036;2019-06-08
161308948;926_2011L_1.6;BVL;Overijssel;0,000;0,036;2019-06-08
161308949;926_2011L_1.6;BAAN;Overijssel;0,000;0,036;2019-06-08
161308952;926_2015R_1.5;BASIS;Overijssel;0,000;0,498;2019-06-08
161308955;926_2015R_1.5;BVL;Overijssel;0,000;0,498;2019-06-08
161308956;926_2015R_1.5;BAAN;Overijssel;0,000;0,498;2019-06-08
161308958;550_41BR_25.3;BASIS;Friesland;0,000;9,481;2019-06-08
161308959;550_41BR_25.3;BAAN;Friesland;0,000;9,481;2019-06-08
161308963;012_375BV_34.2;BAAN;Drenthe;0,000;14,410;2019-06-08
161308964;012_375BV_34.2;BVL;Drenthe;0,000;14,410;2019-06-08
161308965;144_785AV_153.7;BASIS;Duivendrecht;0,000;1,944;2019-06-08
161308966;144_785AV_153.7;BVL;Duivendrecht;0,000;1,944;2019-06-08
161308971;144_785AV_153.7;BAAN;Duivendrecht;0,000;1,944;2019-06-08
161308976;121_2353V_233.1;BASIS;HSL;0,000;0,086;2019-06-08
161308977;121_2353V_233.1;BAAN;HSL;0,000;0,086;2019-06-08
161308978;121_2353V_233.1;BVL;HSL;0,000;0,086;2019-06-08
161308983;164_2483V_253.1;BASIS;HSL;0,000;0,310;2019-06-08
161308984;164_2483V_253.1;BAAN;HSL;0,000;0,310;2019-06-08
161308985;164_2483V_253.1;BVL;HSL;0,000;0,310;2019-06-08
161308986;155_4313V_64.5;BAAN;A15trace;0,000;0,041;2019-06-08
161308987;155_4313V_64.5;BASIS;A15trace;0,000;0,041;2019-06-08
161308990;155_4313V_64.5;BVL;A15trace;0,000;0,041;2019-06-08
161308993;155_4311R_64.4;BAAN;A15trace;0,000;0,119;2019-06-08
161308994;155_4311R_64.4;BASIS;A15trace;0,000;0,119;2019-06-08
161308997;155_4311R_64.4;BVL;A15trace;0,000;0,119;2019-06-08
161309000;155_4311L_64.4;BAAN;A15trace;0,000;0,279;2019-06-08
161309001;155_4311L_64.4;BASIS;A15trace;0,000;0,279;2019-06-08
161309004;155_4311L_64.4;BVL;A15trace;0,000;0,279;2019-06-08
161309007;802_801L_100.6;BAAN;Woerden;0,000;0,709;2019-06-08
161309010;541_101R_15.8;BASIS;Weesp;0,000;1,429;2019-06-08
161309013;541_101R_15.8;BAAN;Weesp;0,000;1,429;2019-06-08
161309015;012_375BV_34.2;BASIS;Drenthe;0,000;14,410;2019-06-08
161309020;144_783AV_153.7;BAAN;Duivendrecht;0,000;1,981;2019-06-08
161309033;107_133BR_12.0;BAAN;Rijn en Gouwe;9,796;9,863;2019-06-08
161309036;107_133BR_12.0;BVL;Rijn en Gouwe;9,491;9,796;2019-06-08
161309038;107_133BR_12.0;BASIS;Den Haag;9,491;9,796;2019-06-08
161309039;107_133BR_12.0;BAAN;Den Haag;9,491;9,796;2019-06-08
161309044;107_133BR_12.0;BVL;Den Haag;1,850;9,491;2019-06-08
161309045;107_133BR_12.0;BASIS;Den Haag;1,850;9,491;2019-06-08
161309046;107_133BR_12.0;BAAN;Den Haag;1,850;9,491;2019-06-08
161309058;107_133BR_12.0;BVL;Den Haag;1,778;1,850;2019-06-08
161309059;107_133BR_12.0;BASIS;Den Haag;1,778;1,850;2019-06-08
161309060;107_133BR_12.0;BAAN;Den Haag;1,778;1,850;2019-06-08
161309065;107_133BR_12.0;BVL;Den Haag;0,000;1,778;2019-06-08
161309066;107_133BR_12.0;BASIS;Den Haag;0,000;1,778;2019-06-08
161309067;107_133BR_12.0;BAAN;Den Haag;0,000;1,778;2019-06-08
161309071;525_495BL_79.3;BASIS;Amsterdam;0,000;1,307;2019-06-08
161309073;525_495BL_79.3;BVL;Amsterdam;0,000;1,307;2019-06-08
161309075;525_495BL_79.3;BAAN;Amsterdam;0,000;1,307;2019-06-08
161309077;542_1171AR_29.1;BAAN;Dordrecht;0,000;0,020;2019-06-08
161309103;107_133BR_12.0;BASIS;Rijn en Gouwe;9,863;10,272;2019-06-08
161309105;107_133BR_12.0;BVL;Rijn en Gouwe;9,863;10,272;2019-06-08
161309108;107_133BR_12.0;BAAN;Rijn en Gouwe;9,863;10,272;2019-06-08
161309109;107_133BR_12.0;BASIS;Rijn en Gouwe;9,796;9,863;2019-06-08
161309112;107_133BR_12.0;BVL;Rijn en Gouwe;9,796;9,863;2019-06-08
161309115;802_801L_100.6;BASIS;Woerden;0,000;0,709;2019-06-08
161309117;802_801L_100.6;BVL;Woerden;0,000;0,709;2019-06-08
161309118;802_801R_100.6;BAAN;Woerden;0,000;0,683;2019-06-08
161309122;802_801R_100.6;BASIS;Woerden;0,000;0,683;2019-06-08
161309124;802_801R_100.6;BVL;Woerden;0,000;0,683;2019-06-08
161309132;144_783AV_153.7;BASIS;Duivendrecht;0,000;1,981;2019-06-08
161309133;144_783AV_153.7;BVL;Duivendrecht;0,000;1,981;2019-06-08
161309137;112_351AL_62.5;BVL;Den Haag;0,000;4,430;2019-06-08
161309138;112_351AL_62.5;BASIS;Den Haag;0,000;4,430;2019-06-08
161309139;112_351AL_62.5;BAAN;Den Haag;0,000;4,430;2019-06-08
161309142;542_1169R_29.1;BAAN;Dordrecht;0,000;0,305;2019-06-08
161309144;542_1169R_29.1;BVL;Dordrecht;0,000;0,305;2019-06-08
161309147;542_1169R_29.1;BASIS;Dordrecht;0,000;0,305;2019-06-08
161309149;542_1173BV_29.2;BAAN;Dordrecht;0,000;0,174;2019-06-08
161309151;542_1173BV_29.2;BVL;Dordrecht;0,000;0,174;2019-06-08
161309154;542_1173BV_29.2;BASIS;Dordrecht;0,000;0,174;2019-06-08
161309156;542_1173AR_29.1;BAAN;Dordrecht;0,000;0,129;2019-06-08
161309158;542_1173AR_29.1;BVL;Dordrecht;0,000;0,129;2019-06-08
161309161;542_1173AR_29.1;BASIS;Dordrecht;0,000;0,129;2019-06-08
161309163;542_1169L_29.1;BAAN;Dordrecht;0,000;0,131;2019-06-08
161309165;542_1169L_29.1;BVL;Dordrecht;0,000;0,131;2019-06-08
161309168;542_1169L_29.1;BASIS;Dordrecht;0,000;0,131;2019-06-08
161309170;542_1165R_29.1;BAAN;Dordrecht;0,000;0,291;2019-06-08
161309172;542_1165R_29.1;BVL;Dordrecht;0,000;0,291;2019-06-08
161309175;542_1165R_29.1;BASIS;Dordrecht;0,000;0,291;2019-06-08
161309177;542_1165L_29.1;BAAN;Dordrecht;0,000;0,290;2019-06-08
161309179;542_1165L_29.1;BVL;Dordrecht;0,000;0,290;2019-06-08
161309182;542_1165L_29.1;BASIS;Dordrecht;0,000;0,290;2019-06-08
161309185;604_9AR_47.4;BASIS;Overijssel;0,000;0,056;2019-06-08
161309188;542_1171AR_29.1;BVL;Dordrecht;0,000;0,020;2019-06-08
161309191;542_1171AR_29.1;BASIS;Dordrecht;0,000;0,020;2019-06-08
161309193;542_1173AL_29.1;BAAN;Dordrecht;0,000;0,277;2019-06-08
161309195;542_1173AL_29.1;BVL;Dordrecht;0,000;0,277;2019-06-08
161309198;542_1173AL_29.1;BASIS;Dordrecht;0,000;0,277;2019-06-08
161309201;604_13AR_47.5;BASIS;Overijssel;0,000;1,301;2019-06-08
161309204;604_13AR_47.5;BVL;Overijssel;0,000;1,301;2019-06-08
161309205;604_13AR_47.5;BAAN;Overijssel;0,000;1,301;2019-06-08
161309208;009_25AV_165.8;BAAN;Friesland;0,000;16,469;2019-06-08
161309212;131_4V_19.1;BASIS;Goes;0,000;1,730;2019-06-08
161309214;131_4V_19.1;BVL;Goes;0,000;1,730;2019-06-08
161309217;131_4V_19.1;BAAN;Goes;0,000;1,730;2019-06-08
161309219;950_273AR_13.8;BASIS;Europoort;0,000;0,953;2019-06-08
161309220;950_273AR_13.8;BAAN;Europoort;0,000;0,953;2019-06-08
161309223;604_9AR_47.4;BVL;Overijssel;0,000;0,056;2019-06-08
161309224;604_9AR_47.4;BAAN;Overijssel;0,000;0,056;2019-06-08
161309225;009_25AV_165.8;BVL;Friesland;0,000;16,469;2019-06-08
161309226;009_25AV_165.8;BASIS;Friesland;0,000;16,469;2019-06-08
161309227;105_111V_24.5;BAAN;Rijn en Gouwe;0,569;4,109;2019-06-08
161309229;105_111V_24.5;BASIS;Rijn en Gouwe;0,524;0,569;2019-06-08
161309233;105_111V_24.5;BVL;Woerden;0,524;0,569;2019-06-08
161309234;105_111V_24.5;BAAN;Rijn en Gouwe;0,524;0,569;2019-06-08
161309244;105_111V_24.5;BASIS;Rijn en Gouwe;0,063;0,524;2019-06-08
161309248;105_111V_24.5;BVL;Woerden;0,063;0,524;2019-06-08
161309249;105_111V_24.5;BAAN;Rijn en Gouwe;0,063;0,524;2019-06-08
161309251;105_111V_24.5;BASIS;Rijn en Gouwe;0,029;0,063;2019-06-08
161309255;105_111V_24.5;BVL;Woerden;0,029;0,063;2019-06-08
161309256;105_111V_24.5;BAAN;Rijn en Gouwe;0,029;0,063;2019-06-08
161309272;105_111V_24.5;BAAN;Woerden;0,000;0,029;2019-06-08
161309275;105_111V_24.5;BASIS;Woerden;0,000;0,029;2019-06-08
161309277;105_111V_24.5;BVL;Woerden;0,000;0,029;2019-06-08
161309279;501_11V_79.8;BAAN;Groningen;0,000;0,353;2019-06-08
161309280;501_11V_79.8;BASIS;Groningen;0,000;0,353;2019-06-08
161309284;501_11V_79.8;BVL;Groningen;0,000;0,353;2019-06-08
161309286;501_11L_79.8;BAAN;Groningen;0,000;0,076;2019-06-08
161309287;501_11L_79.8;BASIS;Groningen;0,000;0,076;2019-06-08
161309291;501_11L_79.8;BVL;Groningen;0,000;0,076;2019-06-08
161309299;475_3L_100.9;BASIS;Europoort;0,000;1,325;2019-06-08
161309300;475_3L_100.9;BAAN;Europoort;0,000;1,325;2019-06-08
161309304;475_3L_100.9;BVL;Europoort;0,000;1,325;2019-06-08
161309308;626_902V_32.4;BAAN;Heerhugowaard;0,000;0,039;2019-06-08
161309309;626_902V_32.4;BVL;Heerhugowaard;0,000;0,039;2019-06-08
161309315;950_273AR_13.8;BVL;Europoort;0,000;0,953;2019-06-08
161309317;550_957AqV_25.2;BVL;Friesland;0,000;0,034;2019-06-08
161309318;550_957AqV_25.2;BASIS;Friesland;0,000;0,034;2019-06-08
161309319;550_957AqV_25.2;BAAN;Friesland;0,000;0,034;2019-06-08
161309325;105_111V_24.5;BASIS;Rijn en Gouwe;0,569;4,109;2019-06-08
161309327;105_111V_24.5;BVL;Rijn en Gouwe;0,569;4,109;2019-06-08
161309330;009_25BR_165.9;BAAN;Friesland;0,000;16,582;2019-06-08
161309336;100_2101BL_7.8;BAAN;Utrecht;5,946;5,994;2019-06-08
161309338;100_2101BL_7.8;BASIS;Utrecht;5,946;5,994;2019-06-08
161309340;100_2101BL_7.8;BVL;Utrecht;5,946;5,994;2019-06-08
161309347;100_2101BL_7.8;BAAN;Woerden;5,786;5,946;2019-06-08
161309350;100_2101BL_7.8;BASIS;Utrecht;5,786;5,946;2019-06-08
161309353;100_2101BL_7.8;BVL;Woerden;5,786;5,946;2019-06-08
161309354;100_2101BL_7.8;BAAN;Woerden;0,000;5,786;2019-06-08
161309358;626_902V_32.4;BASIS;Heerhugowaard;0,000;0,039;2019-06-08
161309361;079_171AL_14.3;BAAN;Heerhugowaard;0,000;0,062;2019-06-08
161309362;079_171AL_14.3;BVL;Heerhugowaard;0,000;0,062;2019-06-08
161309365;079_171AL_14.3;BASIS;Heerhugowaard;0,000;0,062;2019-06-08
161309368;079_169BV_14.3;BAAN;Heerhugowaard;0,000;0,033;2019-06-08
161309369;079_169BV_14.3;BVL;Heerhugowaard;0,000;0,033;2019-06-08
161309372;079_169BV_14.3;BASIS;Heerhugowaard;0,000;0,033;2019-06-08
161309373;009_25BR_165.9;BVL;Friesland;0,000;16,582;2019-06-08
161309374;009_25BR_165.9;BASIS;Friesland;0,000;16,582;2019-06-08
161309376;588_341BqV_1.1;BASIS;Amsterdam;0,000;0,033;2019-06-08
161309378;588_341BqV_1.1;BVL;Amsterdam;0,000;0,033;2019-06-08
161309380;588_341BqV_1.1;BAAN;Amsterdam;0,000;0,033;2019-06-08
161309381;127_351BV_27.9;BASIS;Goes;0,000;9,573;2019-06-08
161309383;127_351BV_27.9;BVL;Goes;0,000;9,573;2019-06-08
161309386;127_351BV_27.9;BAAN;Goes;0,000;9,573;2019-06-08
161309390;546_1013L_4.5;BAAN;Utrecht;0,000;0,930;2019-06-08
161309393;100_2101BL_7.8;BASIS;Woerden;0,000;5,786;2019-06-08
161309395;100_2101BL_7.8;BVL;Woerden;0,000;5,786;2019-06-08
161309398;079_169AR_14.4;BAAN;Heerhugowaard;0,000;0,062;2019-06-08
161309399;079_169AR_14.4;BVL;Heerhugowaard;0,000;0,062;2019-06-08
161309402;079_169AR_14.4;BASIS;Heerhugowaard;0,000;0,062;2019-06-08
161309403;938_4589V_2.4;BAAN;A15trace;0,000;1,154;2019-06-08
161309404;938_4589V_2.4;BASIS;A15trace;0,000;1,154;2019-06-08
161309407;938_4589V_2.4;BVL;A15trace;0,000;1,154;2019-06-08
161309411;117_5BV_17.7;BVL;Geldermalsen;0,000;7,060;2019-06-08
161309414;588_341AL_1.0;BASIS;Amsterdam;0,000;0,051;2019-06-08
161309416;588_341AL_1.0;BVL;Amsterdam;0,000;0,051;2019-06-08
161309418;588_341AL_1.0;BAAN;Amsterdam;0,000;0,051;2019-06-08
161309419;588_341AR_1.0;BASIS;Amsterdam;1,606;1,739;2019-06-08
161309420;588_341AR_1.0;BVL;Duivendrecht;1,606;1,739;2019-06-08
161309425;588_341AR_1.0;BAAN;Duivendrecht;1,606;1,739;2019-06-08
161309426;588_341AR_1.0;BVL;Amsterdam;0,000;1,606;2019-06-08
161309428;588_341AR_1.0;BAAN;Amsterdam;0,000;1,606;2019-06-08
161309430;501_13V_79.9;BAAN;Groningen;0,000;0,165;2019-06-08
161309431;501_13V_79.9;BASIS;Groningen;0,000;0,165;2019-06-08
161309435;501_13V_79.9;BVL;Groningen;0,000;0,165;2019-06-08
161309437;501_15R_80.0;BAAN;Groningen;0,000;0,086;2019-06-08
161309438;501_15R_80.0;BASIS;Groningen;0,000;0,086;2019-06-08
161309442;501_15R_80.0;BVL;Groningen;0,000;0,086;2019-06-08
161309444;501_15V_80.0;BAAN;Groningen;0,000;3,099;2019-06-08
161309445;501_15V_80.0;BASIS;Groningen;0,000;3,099;2019-06-08
161309451;588_341AR_1.0;BASIS;Amsterdam;0,000;1,606;2019-06-08
161309453;546_1013L_4.5;BASIS;Utrecht;0,000;0,930;2019-06-08
161309455;546_1013L_4.5;BVL;Utrecht;0,000;0,930;2019-06-08
161309458;117_5BV_17.7;BAAN;Geldermalsen;0,000;7,060;2019-06-08
161309459;117_5BV_17.7;BASIS;Geldermalsen;0,000;7,060;2019-06-08
161309465;087_1AV_21.0;BASIS;Amersfoort;0,000;1,014;2019-06-08
161309466;087_1AV_21.0;BAAN;Amersfoort;0,000;1,014;2019-06-08
161309467;057_59V_12.3;BAAN;Eindhoven;0,000;7,458;2019-06-08
161309468;057_59V_12.3;BVL;Eindhoven;0,000;7,458;2019-06-08
161309469;057_59V_12.3;BASIS;Eindhoven;0,000;7,458;2019-06-08
161309473;501_15V_80.0;BVL;Groningen;0,000;3,099;2019-06-08
161309475;087_1AV_21.0;BVL;Weesp;1,257;4,324;2019-06-08
161309477;087_1AV_21.0;BASIS;Weesp;1,257;4,324;2019-06-08
161309480;087_1AV_21.0;BAAN;Weesp;1,257;4,324;2019-06-08
161309489;087_1AV_21.0;BVL;Amersfoort;1,014;1,257;2019-06-08
161309493;087_1AV_21.0;BAAN;Amersfoort;1,014;1,257;2019-06-08
161309494;087_1AV_21.0;BASIS;Weesp;1,014;1,257;2019-06-08
161309496;087_1AV_21.0;BVL;Amersfoort;0,000;1,014;2019-06-08
161309500;133_1047BR_13.5;BAAN;Haarlem;0,000;3,427;2019-06-08
161309503;133_1047BR_13.5;BVL;Haarlem;0,000;3,427;2019-06-08
161309504;133_1047BR_13.5;BASIS;Haarlem;0,000;3,427;2019-06-08
161309507;133_1135BV_19.8;BAAN;Haarlem;0,000;0,996;2019-06-08
161309510;133_1135BV_19.8;BVL;Haarlem;0,000;0,996;2019-06-08
161309511;133_1135BV_19.8;BASIS;Haarlem;0,000;0,996;2019-06-08
161309514;501_13R_79.9;BAAN;Groningen;0,000;3,068;2019-06-08
161309515;501_13R_79.9;BASIS;Groningen;0,000;3,068;2019-06-08
161309519;501_13R_79.9;BVL;Groningen;0,000;3,068;2019-06-08
161309520;127_295AR_8.2;BAAN;Goes;0,000;4,003;2019-06-08
161309524;626_901V_32.4;BAAN;Heerhugowaard;0,000;0,036;2019-06-08
161309525;626_901V_32.4;BVL;Heerhugowaard;0,000;0,036;2019-06-08
161309528;626_901V_32.4;BASIS;Heerhugowaard;0,000;0,036;2019-06-08
161309530;127_295AR_8.2;BASIS;Goes;0,000;4,003;2019-06-08
161309532;127_295AR_8.2;BVL;Goes;0,000;4,003;2019-06-08
161309533;815_251L_5.0;BASIS;Groningen;0,000;3,031;2019-06-08
161309537;815_251L_5.0;BVL;Groningen;0,000;3,031;2019-06-08
161309540;602_221BV_77.4;BASIS;Overijssel;0,000;10,753;2019-06-08
161309543;602_221BV_77.4;BVL;Overijssel;0,000;10,753;2019-06-08
161309544;602_221BV_77.4;BAAN;Overijssel;0,000;10,753;2019-06-08
161309545;938_4585R_2.3;BAAN;A15trace;0,000;0,052;2019-06-08
161309546;938_4585R_2.3;BASIS;A15trace;0,000;0,052;2019-06-08
161309549;938_4585R_2.3;BVL;A15trace;0,000;0,052;2019-06-08
161309552;938_4587L_2.3;BAAN;A15trace;0,000;0,065;2019-06-08
161309553;938_4587L_2.3;BASIS;A15trace;0,000;0,065;2019-06-08
161309556;938_4587L_2.3;BVL;A15trace;0,000;0,065;2019-06-08
161309559;653_33AR_102.6;BASIS;Drenthe;0,000;2,691;2019-06-08
161309563;653_33AR_102.6;BAAN;Drenthe;0,000;2,691;2019-06-08
161309564;653_33AR_102.6;BVL;Drenthe;0,000;2,691;2019-06-08
161309567;513_53BV_25.1;BAAN;Geldermalsen;0,000;0,117;2019-06-08
161309568;513_53BV_25.1;BASIS;Geldermalsen;0,000;0,117;2019-06-08
161309571;513_53BV_25.1;BVL;Geldermalsen;0,000;0,117;2019-06-08
161309574;513_59L_25.2;BAAN;Geldermalsen;0,000;0,209;2019-06-08
161309575;513_59L_25.2;BASIS;Geldermalsen;0,000;0,209;2019-06-08
161309578;513_59L_25.2;BVL;Geldermalsen;0,000;0,209;2019-06-08
161309581;513_59R_25.2;BAAN;Geldermalsen;0,000;0,090;2019-06-08
161309582;513_59R_25.2;BASIS;Geldermalsen;0,000;0,090;2019-06-08
161309585;513_59R_25.2;BVL;Geldermalsen;0,000;0,090;2019-06-08
161309587;815_251L_5.0;BAAN;Groningen;0,000;3,031;2019-06-08
161309589;035_127L_48.0;BASIS;Driebergen;0,000;3,911;2019-06-08
161309593;035_127L_48.0;BAAN;Driebergen;0,000;3,911;2019-06-08
161309595;801_905R_8.3;BASIS;Roosendaal;0,000;0,593;2019-06-08
161309597;801_905R_8.3;BVL;Roosendaal;0,000;0,593;2019-06-08
161309598;801_905R_8.3;BAAN;Roosendaal;0,000;0,593;2019-06-08
161309602;926_2011R_1.6;BASIS;Overijssel;0,000;0,407;2019-06-08
161309605;926_2011R_1.6;BVL;Overijssel;0,000;0,407;2019-06-08
161309606;926_2011R_1.6;BAAN;Overijssel;0,000;0,407;2019-06-08
161309609;451_101L_74.4;BASIS;Overijssel;0,000;1,543;2019-06-08
161309612;451_101L_74.4;BVL;Overijssel;0,000;1,543;2019-06-08
161309613;451_101L_74.4;BAAN;Overijssel;0,000;1,543;2019-06-08
161309615;117_1847L_6.3;BASIS;Driebergen;0,000;0,158;2019-06-08
161309619;117_1847L_6.3;BAAN;Driebergen;0,000;0,158;2019-06-08
161309620;117_1847L_6.3;BVL;Driebergen;0,000;0,158;2019-06-08
161309622;035_127L_48.0;BVL;Driebergen;0,000;3,911;2019-06-08
161309624;654_391L_48.5;BASIS;Drenthe;0,000;0,337;2019-06-08
161309628;654_391L_48.5;BAAN;Drenthe;0,000;0,337;2019-06-08
161309629;654_391L_48.5;BVL;Drenthe;0,000;0,337;2019-06-08
161309631;654_397L_48.8;BASIS;Drenthe;0,000;0,110;2019-06-08
161309635;654_397L_48.8;BAAN;Drenthe;0,000;0,110;2019-06-08
161309636;654_397L_48.8;BVL;Drenthe;0,000;0,110;2019-06-08
161309638;654_399V_48.9;BASIS;Drenthe;0,000;0,418;2019-06-08
161309642;654_399V_48.9;BAAN;Drenthe;0,000;0,418;2019-06-08
161309643;654_399V_48.9;BVL;Drenthe;0,000;0,418;2019-06-08
161309646;938_4587R_2.3;BAAN;A15trace;0,000;0,064;2019-06-08
161309647;938_4587R_2.3;BASIS;A15trace;0,000;0,064;2019-06-08
161309650;938_4587R_2.3;BVL;A15trace;0,000;0,064;2019-06-08
161309653;938_4543R_1.3;BAAN;A15trace;0,000;1,042;2019-06-08
161309654;938_4543R_1.3;BASIS;A15trace;0,000;1,042;2019-06-08
161309657;938_4543R_1.3;BVL;A15trace;0,000;1,042;2019-06-08
