ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG;BEGRENZERNAAM_BEGIN;BEGRENZERNAAM_EIND;BEGRENZERTYPE_BEGIN;BEGRENZERTYPE_EIND
161677278;529_3643R_22.9;sAR3-sAR4;S;3,048;3,460;2019-06-13;;;4453;4466;BED_SEIN;BED_SEIN
161677279;529_3643R_22.9;sAR2-sAR3;S;1,619;2,297;2019-06-13;;;4433;4446;BED_SEIN;BED_SEIN
161677280;529_3643R_22.9;sAR1-sAR2;S;0,719;0,972;2019-06-13;;;4413;4426;BED_SEIN;BED_SEIN
161677281;529_3643R_22.9;w3643r-sAR1;S;0,048;0,248;2019-06-13;;;3643;3656;WISSEL;BED_SEIN
161677283;609_41BV_28.8;w41Bv-w43v;S;0,000;0,012;2019-06-13;;;41B;43;WISSEL;WISSEL
161677284;513_123AL_26.1;w123A/125v-w133A/123Bv;S;0,017;0,020;2019-06-13;;;123A/125;133A/123B;WISSEL;WISSEL
161677285;823_11L_3.9;s1-w21A/21Bv;S;1,779;1,816;2019-06-13;;;;21A/21B;STOP_BD;WISSEL
161677286;950_435BV_27.9;w435Bv-w439v;S;0,000;0,030;2019-06-13;;;435B;439;WISSEL;WISSEL
161677287;163_973V_44.7;w973v-w985v;S;0,000;0,018;2019-06-13;;;973;985;WISSEL;WISSEL
161677288;603_153AR_3.4;s201-w173A/169Bv;S;0,372;0,486;2019-06-13;;;178;173A/169B;BED_SEIN;WISSEL
161677289;603_153AR_3.4;w153Ar-s201;S;0,027;0,195;2019-06-13;;;153A;160;WISSEL;BED_SEIN
161677291;553_323AL_22.5;w323Al-w325Br;S;0,048;0,191;2019-06-13;;;323A;325B;WISSEL;WISSEL
161677292;504_57BV_18.3;w57Bv-w71Bl;S;0,000;0,072;2019-06-13;;;57B;71B;WISSEL;WISSEL
161683258;618_121AL_51.1;k253A/B-w271r;S;0,982;1,465;2019-06-13;;;253A/B;271;KRUISING;WISSEL
161683131;089_291AL_46.3;w291Al-w293Av;S;0,029;0,099;2019-06-13;;;291A;293A;WISSEL;WISSEL
161683132;506_205BV_44.6;w205Bv-w207v;S;0,000;0,009;2019-06-13;;;205B;207;WISSEL;WISSEL
161683133;927_7BV_904.3;w7Bv-w11Br;S;0,000;0,070;2019-06-13;;;7B;11B;WISSEL;WISSEL
161683134;603_167AL_3.8;w167A/165v-w171l;S;0,017;0,047;2019-06-13;;;167A/165;171;WISSEL;WISSEL
161683136;550_941L_25.4;w941l-w942v;S;0,027;0,076;2019-06-13;;;941;942;WISSEL;WISSEL
161683137;624_171L_32.1;s5b-w191Av;S;0,231;0,269;2019-06-13;;;192;191A;BED_SEIN;WISSEL
161683138;624_171L_32.1;w171l-s5b;S;0,039;0,076;2019-06-13;;;171;174;WISSEL;BED_SEIN
161676073;555_295BV_83.6;w295Bv-w297l;S;0,000;0,045;2019-06-13;;;295B;297;WISSEL;WISSEL
161676074;588_845BR_2.1;w845B/845Av-w847v;S;0,016;0,016;2019-06-13;;;845B/845A;847;WISSEL;WISSEL
161676075;512_445L_11.4;s96-w461Av;S;0,882;0,890;2019-06-13;;;462;461A;BED_SEIN;WISSEL
161676076;512_445L_11.4;w445l-s96;S;0,048;0,122;2019-06-13;;;445;452;WISSEL;BED_SEIN
161676077;607_77R_44.0;w77r-s20a;S;0,028;0,056;2019-06-13;;;77;St77;WISSEL;STOPONTSPRBLOK
161676078;076_1667R_12.4;w1667r-w1669r;S;0,029;0,058;2019-06-13;;;1667;1669;WISSEL;WISSEL
161676079;805_517V_100.2;w517v-sj;S;0,000;0,033;2019-06-13;;;517;SJ_517V;WISSEL;STOOTJUK
161676080;924_2373V_37.4;w2373v-w2395Av;S;0,000;0,135;2019-06-13;;;2373;2395A;WISSEL;WISSEL
161676081;534_1009BL_44.8;w1009Bl-w1011Ar;S;0,029;0,076;2019-06-13;;;1009B;1011A;WISSEL;WISSEL
161676082;624_189BV_32.4;w189Bv-w201r;S;0,000;0,069;2019-06-13;;;189B;201;WISSEL;WISSEL
161676083;005_55R_109.5;s512-w65l;S;0,486;0,543;2019-06-13;;;64;65;BED_SEIN;WISSEL
161676084;005_55R_109.5;w55r-s512;S;0,039;0,136;2019-06-13;;;55;56;WISSEL;BED_SEIN
161676086;116_1363L_32.8;s69-w3213r;S;1,026;1,089;2019-06-13;;;3208;3213;BED_SEIN;WISSEL
161676087;116_1363L_32.8;w1363l-s69;S;0,047;0,310;2019-06-13;;;1363;1384;WISSEL;BED_SEIN
161676089;924_3287R_34.3;w3287r-w3289v;S;0,028;0,042;2019-06-13;;;3287;3289;WISSEL;WISSEL
161676090;071_29R_27.9;w29r-s803;S;0,038;0,473;2019-06-13;;;29;22;WISSEL;BED_SEIN
161683333;055_319BV_11.8;w319Bv-sHE;S;0,000;0,523;2019-06-13;;;319B;320;WISSEL;BED_SEIN
161683334;097_3611L_21.7;w3611l-w3613l;S;0,033;0,056;2019-06-13;;;3611;3613;WISSEL;WISSEL
161683335;118_13R_84.5;s841-w25l;S;0,876;0,935;2019-06-13;;;24;25;BED_SEIN;WISSEL
161683336;118_13R_84.5;w13r-s841;S;0,048;0,142;2019-06-13;;;13;14;WISSEL;BED_SEIN
161683337;586_111AV_80.5;w111Av-w2561A/2545Bv;S;0,000;0,104;2019-06-13;;;111A;2561A/2545B;WISSEL;WISSEL
161676527;021_37AL_67.0;s701-w57Br;S;1,047;1,369;2019-06-13;;;50;57B;BED_SEIN;WISSEL
161676528;021_37AL_67.0;w37Al-s701;S;0,048;0,273;2019-06-13;;;37A;44;WISSEL;BED_SEIN
161676530;924_06-07R_35.3;s107-w3313l;S;0,852;0,937;2019-06-13;;;;3313;STOP_BD;WISSEL
161676531;531_2561V_34.6;w2561v-w2583/2581v;S;0,000;0,016;2019-06-13;;;2561;2583/2581;WISSEL;WISSEL
161676533;533_1159BV_16.1;sWQ-w1231r;S;2,295;2,544;2019-06-13;;;1230;1231;BED_SEIN;WISSEL
161676534;533_1159BV_16.1;sTA-sWQ;S;0,916;1,680;2019-06-13;;;1170;1198;BED_SEIN;BED_SEIN
161676535;533_1159BV_16.1;w1159Bv-sTA;S;0,000;0,308;2019-06-13;;;1159B;1160;WISSEL;BED_SEIN
161676536;927_992V_906.4;w992v-w993r;S;0,000;0,012;2019-06-13;;;992;993;WISSEL;WISSEL
161676537;543_167BV_45.2;s303b-w177A/175Bv;S;0,130;0,163;2019-06-13;;;178;177A/175B;BED_SEIN;WISSEL
161676538;543_167BV_45.2;w167Bv-s303b;S;0,000;0,013;2019-06-13;;;167B;166;WISSEL;BED_SEIN
161676541;608_915L_88.4;w915l-w57A/917v;S;0,029;0,058;2019-06-13;;;915;57A/917;WISSEL;WISSEL
161676542;076_1655L_12.2;w1655l-w1677r;S;0,029;0,136;2019-06-13;;;1655;1677;WISSEL;WISSEL
161676094;551_135BV_22.7;w135Bv-w143Bl;S;0,000;0,084;2019-06-13;;;135B;143B;WISSEL;WISSEL
161676095;084_7AR_9.4;s602-w9Br;S;0,519;0,556;2019-06-13;;;18;9B;BED_SEIN;WISSEL
161676096;084_7AR_9.4;w7Ar-s602;S;0,027;0,107;2019-06-13;;;7A;8;WISSEL;BED_SEIN
161676098;050_463BV_4.3;w463Bv-w465v;S;0,000;0,016;2019-06-13;;;463B;465;WISSEL;WISSEL
161676099;950_77AL_41.0;w77Al-w83v;S;0,027;0,036;2019-06-13;;;77A;83;WISSEL;WISSEL
161676100;545_93BR_22.5;w95/93Bv-s14;S;0,017;0,049;2019-06-13;;;95/93B;76;WISSEL;BED_SEIN
161676545;520_115AR_0.4;s64-w207r;S;0,529;0,628;2019-06-13;;;222;207;BED_SEIN;WISSEL
161676546;520_115AR_0.4;w115Ar-s64;S;0,029;0,084;2019-06-13;;;115A;142;WISSEL;BED_SEIN
161682688;545_919R_21.8;w919r-w920A/920Bv;S;0,028;0,040;2019-06-13;;;919;920A/920B;WISSEL;WISSEL
161682689;478_1333L_2.1;w1333l-w1335v;S;0,029;0,038;2019-06-13;;;1333;1335;WISSEL;WISSEL
161682691;514_57L_65.4;w57l-ti;S;0,029;0,075;2019-06-13;;;57;TI_57L;WISSEL;TERRA_INCOGNITA
161682692;607_906L_44.0;w906l-w909v;S;0,028;0,042;2019-06-13;;;906;909;WISSEL;WISSEL
161682693;924_46-49R_35.3;s148-w3443l;S;0,924;1,015;2019-06-13;;;46-49;3443;WISSEL;WISSEL
161682694;525_477R_78.9;w477r-w1311Bv;S;0,654;0,696;2019-06-13;;;;1311B;;WISSEL
161682593;504_71BV_18.4;s205-w81l;S;0,225;0,259;2019-06-13;;;82;81;BED_SEIN;WISSEL
161682594;536_235BL_60.8;w239/235Bv-w237Ar;S;0,016;0,025;2019-06-13;;;239/235B;237A;WISSEL;WISSEL
161682595;506_253AL_45.3;w253Al-w259Br;S;0,038;0,195;2019-06-13;;;253A;259B;WISSEL;WISSEL
161682596;506_526V_43.5;w526v-w527l;S;0,000;0,038;2019-06-13;;;526;527;WISSEL;WISSEL
161682597;100_2105AR_7.7;w2105Ar-w2105Br;S;0,048;0,058;2019-06-13;;;2105A;2105B;WISSEL;WISSEL
161682598;564_219AV_100.6;w219Av-s323;S;0,000;0,011;2019-06-13;;;219A;218;WISSEL;BED_SEIN
161682599;555_173BL_83.3;sFB-w393Bl;S;1,356;1,449;2019-06-13;;;392;393B;BED_SEIN;WISSEL
161682600;614_401AR_48.6;w401Ar-w401Br;S;0,032;0,040;2019-06-13;;;401A;401B;WISSEL;WISSEL
161682601;817_909R_115.2;w909r-w911v;S;0,029;0,051;2019-06-13;;;909;911;WISSEL;WISSEL
161682602;531_2563L_34.5;w2563l-w2559/2565v;S;0,028;0,041;2019-06-13;;;2563;2559/2565;WISSEL;WISSEL
161682603;054_1379AL_54.6;w1379Al-w1379Bl;S;0,048;0,111;2019-06-13;;;1379A;1379B;WISSEL;WISSEL
161682604;501_917V_80.4;w917v-w918l;S;0,000;0,003;2019-06-13;;;917;918;WISSEL;WISSEL
161682824;152_4065R_15.2;sZC5-w4111v;S;13,648;13,903;2019-06-13;;;4112;4111;BLOKMARKEERBORD;WISSEL
161682825;152_4065R_15.2;sZC1-sZC2;S;2,159;3,820;2019-06-13;;;4072;4074;BLOKMARKEERBORD;BLOKMARKEERBORD
161682826;152_4065R_15.2;w4065r-sZC1;S;0,053;0,500;2019-06-13;;;4065;4064;WISSEL;BLOKMARKEERBORD
161682118;155_4315L_64.5;w4315l-w4317l;S;0,053;0,066;2019-06-13;;;4315;4317;WISSEL;WISSEL
161682119;132_948V_49.1;w948v-w961l;S;0,000;0,150;2019-06-13;;;948;961;WISSEL;WISSEL
161682120;620_37BL_41.9;w37Bl-s8a;S;0,027;0,078;2019-06-13;;;37B;40;WISSEL;BED_SEIN
161682121;201_135R_37.2;s441-sj;S;0,733;0,790;2019-06-13;;;;SJ_135R;STOP_BD;STOOTJUK
161682122;201_135R_37.2;w135r-s441;S;0,029;0,066;2019-06-13;;;135;138;WISSEL;BED_SEIN
161682910;663_311BR_40.1;sCE-w2399Bv;S;2,162;2,212;2019-06-13;;;2396;2399B;BED_SEIN;WISSEL
161682911;663_311BR_40.1;w311Br-sCE;S;0,048;0,196;2019-06-13;;;311B;322;WISSEL;BED_SEIN
161682912;098_3809V_27.4;s803-w3835v;S;0,358;0,423;2019-06-13;;;3838;3835;BED_SEIN;WISSEL
161682913;098_3809V_27.4;w3809v-s803;S;0,000;0,082;2019-06-13;;;3809;3824;WISSEL;BED_SEIN
161682914;950_1R_205.9;w1r-w405r;S;0,039;0,049;2019-06-13;;;1;405;WISSEL;WISSEL
161682915;542_1183AL_29.2;w1183A/1177Bv-w1185/1183Bv;S;0,017;0,024;2019-06-13;;;1183A/1177B;1185/1183B;WISSEL;WISSEL
161682916;531_2763V_35.6;w2763v-w2765v;S;0,000;0,012;2019-06-13;;;2763;2765;WISSEL;WISSEL
161681761;132_477BR_47.8;w477Br-sj;S;0,029;0,084;2019-06-13;;;477B;SJ_477BR;WISSEL;STOOTJUK
161681763;525_499BV_79.3;sSE-w2503Av;S;0,827;0,838;2019-06-13;;;2520;2503A;BED_SEIN;WISSEL
161681764;525_499BV_79.3;w499Bv-sSE;S;0,000;0,107;2019-06-13;;;499B;496;WISSEL;BED_SEIN
161681765;588_864V_2.2;w864v-w865r;S;0,000;0,036;2019-06-13;;;864;865;WISSEL;WISSEL
161681766;508_2011R_90.2;s22b-w2051r;S;0,877;0,926;2019-06-13;;;2048;2051;BED_SEIN;WISSEL
161681675;950_1009L_39.9;w1007/1009v-sRT;S;0,017;0,357;2019-06-13;;;1007/1009;1004;WISSEL;BED_SEIN
161681676;550_942L_25.5;w942l-w944v;S;0,027;0,047;2019-06-13;;;942;944;WISSEL;WISSEL
161681677;927_982V_906.4;w982v-w983l;S;0,000;0,010;2019-06-13;;;982;983;WISSEL;WISSEL
161681678;545_908L_21.8;s101-w1001r;S;0,257;0,287;2019-06-13;;;;1001;STOP_BD;WISSEL
161681679;545_908L_21.8;w908l-s101;S;0,032;0,119;2019-06-13;;;908;1001;WISSEL;STOP_BD
161682519;550_47R_25.3;w47/43Bv-s22a;S;0,017;0,052;2019-06-13;;;47/43B;56;WISSEL;BED_SEIN
161682520;924_2369AR_36.7;w2369Ar-w2369Br;S;0,029;0,037;2019-06-13;;;2369A;2369B;WISSEL;WISSEL
161682216;163_1037V_44.3;w1037v-w1039A/1039Bv;S;0,000;0,015;2019-06-13;;;1037;1039A/1039B;WISSEL;WISSEL
161682218;586_147AR_80.7;w147Ar-w149A/147Bv;S;0,027;0,030;2019-06-13;;;147A;149A/147B;WISSEL;WISSEL
161682219;090_13AL_19.2;w13Al-w13Bl;S;0,029;0,031;2019-06-13;;;13A;13B;WISSEL;WISSEL
161682220;478_1185R_0.7;w1185r-w1189v;S;0,029;0,035;2019-06-13;;;1185;1189;WISSEL;WISSEL
161682221;049_33L_31.0;s312-w43r;S;0,762;0,820;2019-06-13;;;642;43;BED_SEIN;WISSEL
161682222;120_42R_15.4;s202-w51l;S;0,764;0,839;2019-06-13;;;553;51;BED_SEIN;WISSEL
161682223;120_42R_15.4;w42r-s202;S;0,029;0,149;2019-06-13;;;42;542;WISSEL;BED_SEIN
161682225;506_181BV_44.3;s3b-w201Av;S;0,164;0,174;2019-06-13;;;198;201A;BED_SEIN;WISSEL
161682226;506_181BV_44.3;w181Bv-s3b;S;0,000;0,010;2019-06-13;;;181B;188;WISSEL;BED_SEIN
161682228;542_1159L_29.0;w1159l-w1177A/1171Bv;S;0,039;0,093;2019-06-13;;;1159;1177A/1171B;WISSEL;WISSEL
161682229;011_293AL_70.2;w293Al-w295l;S;0,028;0,107;2019-06-13;;;293A;295;WISSEL;WISSEL
161682232;478_1141L_0.7;s802-w1255l;S;0,828;0,863;2019-06-13;;;1258;1255;BED_SEIN;WISSEL
161682233;478_1141L_0.7;w1141l-s802;S;0,029;0,066;2019-06-13;;;1141;1142;WISSEL;BED_SEIN
161682139;586_323BL_81.4;w323Bl-w325A/321Bv;S;0,027;0,031;2019-06-13;;;323B;325A/321B;WISSEL;WISSEL
161682140;586_265R_81.1;w265r-s51;S;0,026;0,048;2019-06-13;;;265;264;WISSEL;BED_SEIN
161682141;950_101R_6.8;w105A/101v-w435r;S;0,016;0,024;2019-06-13;;;105A/101;435;WISSEL;WISSEL
161682142;017_1023BV_26.9;w1023Bv-s342;S;0,000;0,007;2019-06-13;;;1023B;1026;WISSEL;BED_SEIN
161682143;531_2575R_34.6;w2575r-w2677r;S;0,029;0,040;2019-06-13;;;2575;2677;WISSEL;WISSEL
161682145;817_56R_401.5;w56r-w57r;S;0,029;0,083;2019-06-13;;;56;57;WISSEL;WISSEL
161682146;552_225BV_82.5;w225Bv-w229Av;S;0,000;0,015;2019-06-13;;;225B;229A;WISSEL;WISSEL
161682147;502_263AL_100.6;w263Al-w263Bl;S;0,032;0,036;2019-06-13;;;263A;263B;WISSEL;WISSEL
161682742;543_201BV_46.1;w201Bv-w213A/211Bv;S;0,000;0,026;2019-06-13;;;201B;213A/211B;WISSEL;WISSEL
161682743;524_293AL_71.3;w293Al-w293Bl;S;0,047;0,079;2019-06-13;;;293A;293B;WISSEL;WISSEL
161682744;076_1661V_12.4;w1661v-w1667v;S;0,000;0,020;2019-06-13;;;1661;1667;WISSEL;WISSEL
161682745;468_506L_101.2;w506l-w507r;S;0,028;0,446;2019-06-13;;;506;507;WISSEL;WISSEL
161682746;508_811R_90.9;w811r-s62;S;0,027;0,124;2019-06-13;;;811;812;WISSEL;RIJ_NA_OPDR
161682747;124_311AL_18.4;w311Al-w311Bl;S;0,048;0,055;2019-06-13;;;311A;311B;WISSEL;WISSEL
161682748;531_875L_1.6;w875l-w877v;S;0,029;0,038;2019-06-13;;;875;877;WISSEL;WISSEL
161682749;542_1225AL_29.7;w1225Al-w1225Bl;S;0,029;0,050;2019-06-13;;;1225A;1225B;WISSEL;WISSEL
161682750;506_243AR_45.1;w243Ar-w245r;S;0,029;0,045;2019-06-13;;;243A;245;WISSEL;WISSEL
161682752;501_173BL_81.0;w173Bl-w175Ar;S;0,029;0,031;2019-06-13;;;173B;175A;WISSEL;WISSEL
161682753;534_1109AL_46.2;w1109Al-w1109Bl;S;0,047;0,085;2019-06-13;;;1109A;1109B;WISSEL;WISSEL
161682754;519_97AL_47.2;w97Al-w97Bl;S;0,047;0,085;2019-06-13;;;97A;97B;WISSEL;WISSEL
161682534;020_5V_60.3;w5v-sCS;S;0,000;0,386;2019-06-13;;;5;2;WISSEL;BED_SEIN
161682535;564_1333R_23.6;w1333r-w1347l;S;0,029;0,116;2019-06-13;;;1333;1347;WISSEL;WISSEL
161682536;950_630L_6.2;w630l-s380;S;0,027;0,058;2019-06-13;;;630;632;WISSEL;STOP_BD
161682537;950_109AL_41.8;w109A/105v-s794;S;0,016;0,152;2019-06-13;;;109A/105;126;WISSEL;BED_SEIN
161682538;555_241R_83.6;w241r-s9m;S;0,027;0,063;2019-06-13;;;241;242;WISSEL;BED_SEIN
161682539;514_33BV_17.5;w33Bv-w41/39Av;S;0,000;0,001;2019-06-13;;;33B;41/39A;WISSEL;WISSEL
161682766;950_902R_15.8;w902r-ti;S;0,029;0,261;2019-06-13;;;902;TI_902R;WISSEL;TERRA_INCOGNITA
161682767;028_1001R_52.6;s411-w1019v;S;0,255;0,265;2019-06-13;;;1012;1019;BED_SEIN;WISSEL
161682768;028_1001R_52.6;w1001r-s411;S;0,027;0,104;2019-06-13;;;1001;1006;WISSEL;BED_SEIN
161680821;145_957AR_56.5;w957Ar-sRD;S;0,048;0,394;2019-06-13;;;957A;962;WISSEL;BED_SEIN
161680822;924_3547AL_35.5;w3547Al-w3553v;S;0,028;0,038;2019-06-13;;;3547A;3553;WISSEL;WISSEL
161680823;751_341V_34.5;w341v-w343v;S;0,000;0,027;2019-06-13;;;341;343;WISSEL;WISSEL
161680824;127_453BV_68.4;sVN-w463/461Bv;S;3,932;4,713;2019-06-13;;;462;463/461B;BED_SEIN;WISSEL
161681062;553_245AR_21.4;w245Ar-w245Br;S;0,029;0,043;2019-06-13;;;245A;245B;WISSEL;WISSEL
161681063;557_4AR_28.2;s31a-w96v;S;0,125;0,133;2019-06-13;;;;96;STOP_BD;WISSEL
161681064;135_916AL_45.8;s23-w918l;S;0,356;0,424;2019-06-13;;;;918;STOP_BD;WISSEL
161681065;609_85AL_27.9;w81B/85Av-w85Bl;S;0,017;0,021;2019-06-13;;;81B/85A;85B;WISSEL;WISSEL
161681066;026_243AR_26.0;s502-w253Bl;S;0,865;0,913;2019-06-13;;;260;253B;BED_SEIN;WISSEL
161681067;026_243AR_26.0;w243Ar-s502;S;0,038;0,072;2019-06-13;;;243A;248;WISSEL;BED_SEIN
161681068;924_31-34R_35.3;w31-34r-w33-34v;S;0,029;0,031;2019-06-13;;;31-34;33-34;WISSEL;WISSEL
161681069;133_1105BV_18.3;w1105Bv-w1107Av;S;0,000;0,024;2019-06-13;;;1105B;1107A;WISSEL;WISSEL
161681070;525_427L_77.8;s84-s184;S;1,034;1,057;2019-06-13;;;;402;STOP_BD;BED_SEIN
161681071;525_427L_77.8;w427l-s84;S;0,029;0,100;2019-06-13;;;427;422;WISSEL;BED_SEIN
161681072;021_11BL_86.6;sSA-w57Ar;S;18,114;18,249;2019-06-13;;;58;57A;BED_SEIN;WISSEL
161681073;021_11BL_86.6;w11Bl-sSA;S;0,048;0,161;2019-06-13;;;11B;12;WISSEL;BED_SEIN
161681074;501_29BL_80.3;w33/29Bv-w31Ar;S;0,017;0,019;2019-06-13;;;33/29B;31A;WISSEL;WISSEL
161681075;555_249R_83.5;s15-w319r;S;0,515;0,701;2019-06-13;;;318;319;BED_SEIN;WISSEL
161680639;143_851R_17.7;w851r-w852r;S;0,032;0,033;2019-06-13;;;851;852;WISSEL;WISSEL
161681514;525_971R_78.6;w971r-w972v;S;0,029;0,036;2019-06-13;;;971;972;WISSEL;WISSEL
161681515;585_1165BV_8.5;s666-w1247v;S;1,467;1,620;2019-06-13;;;1238;1247;BED_SEIN;WISSEL
161681517;555_349R_84.3;w377/349v-w361/359v;S;0,021;0,028;2019-06-13;;;377/349;361/359;WISSEL;WISSEL
161681060;139_335V_176.3;w335v-w5001Av;S;0,000;1,099;2019-06-13;;;335;5001A;WISSEL;WISSEL
161681061;503_911L_42.8;w911l-sj;S;0,027;0,114;2019-06-13;;;911;SJ_911L;WISSEL;STOOTJUK
161679847;039_5153R_110.0;w5153r-w5155r;S;0,100;0,194;2019-06-13;;;5153;5155;WISSEL;WISSEL
161679848;924_15-18R_35.3;w15-18r-w17-18v;S;0,027;0,031;2019-06-13;;;15-18;17-18;WISSEL;WISSEL
161679849;209_1V_6.9;sDE-w974v;S;5,283;6,702;2019-06-13;;;;974;STOP_BD;WISSEL
161679850;209_1V_6.9;w1v-sDE;S;0,000;0,124;2019-06-13;;;1;974;WISSEL;BLOKBORD
161679851;017_421AL_39.9;w421Al-w421Bl;S;0,028;0,036;2019-06-13;;;421A;421B;WISSEL;WISSEL
161679852;503_129L_43.1;w129l-s322;S;0,029;0,058;2019-06-13;;;129;140;WISSEL;BED_SEIN
161679855;520_135BR_0.7;w137/135Bv-s1;S;0,017;0,045;2019-06-13;;;137/135B;116;WISSEL;BED_SEIN
161679856;950_363R_17.4;s511-w377r;S;0,775;0,807;2019-06-13;;;376;377;BED_SEIN;WISSEL
161679857;950_363R_17.4;w363r-s511;S;0,048;0,101;2019-06-13;;;363;356;WISSEL;BED_SEIN
161679858;528_61BV_0.6;sHE-w1031v;S;11,766;12,116;2019-06-13;;;1030;1031;BED_SEIN;WISSEL
161679859;528_61BV_0.6;w61Bv-sHE;S;0,000;0,296;2019-06-13;;;61B;70;WISSEL;BED_SEIN
161679862;504_903L_17.4;w903l-w904v;S;0,027;0,042;2019-06-13;;;903;904;WISSEL;WISSEL
161679863;927_23R_904.5;sC14-sC34;S;0,490;0,519;2019-06-13;;;;64;STOP_BD;BED_SEIN
161679864;927_23R_904.5;w23r-sC14;S;0,029;0,150;2019-06-13;;;23;14;WISSEL;BED_SEIN
161681376;105_91AR_23.1;w91Ar-w93Bl;S;0,029;0,121;2019-06-13;;;91A;93B;WISSEL;WISSEL
161680307;618_25BR_58.6;s36-w1013Bv;S;0,804;0,831;2019-06-13;;;1012;1013B;BED_SEIN;WISSEL
161680308;618_25BR_58.6;w27A/25Bv-s36;S;0,017;0,222;2019-06-13;;;27A/25B;26;WISSEL;BED_SEIN
161680309;950_221R_17.2;w221r-w331r;S;0,029;0,049;2019-06-13;;;221;331;WISSEL;WISSEL
161680310;063_103BV_19.4;sBE-w199l;S;1,447;1,491;2019-06-13;;;204;199;BED_SEIN;WISSEL
161680311;063_103BV_19.4;w103Bv-sBE;S;0,000;0,046;2019-06-13;;;103B;110;WISSEL;BED_SEIN
161680312;517_175V_0.2;w175v-w177l;S;0,000;0,006;2019-06-13;;;175;177;WISSEL;WISSEL
161680313;603_181AR_3.9;w181A/179Bre-w183A/181Bv;S;0,017;0,024;2019-06-13;;;181A/179B;183A;WISSEL;WISSEL
161680314;524_281V_71.0;w281v-w285Av;S;0,000;0,079;2019-06-13;;;281;285A;WISSEL;WISSEL
161680315;468_477L_400.6;w477l-wXXXv;S;0,027;0,249;2019-06-13;;;477;XXX;WISSEL;WISSEL
161680316;525_965R_78.6;w965r-w966r;S;0,029;0,085;2019-06-13;;;965;966;WISSEL;WISSEL
161680317;127_485AR_73.9;w485Ar-w485Br;S;0,028;0,037;2019-06-13;;;485A;485B;WISSEL;WISSEL
161680318;924_1751R_35.5;w1751r-w1753l;S;0,025;0,031;2019-06-13;;;1751;1753;WISSEL;WISSEL
161680321;544_1107L_1.0;w1107l-w1109Al;S;0,043;0,085;2019-06-13;;;1107;1109A;WISSEL;WISSEL
161680322;084_7AL_9.4;w7Al-w7Bl;S;0,027;0,030;2019-06-13;;;7A;7B;WISSEL;WISSEL
161680323;485_2L_100.3;s7219-ti;S;0,094;0,115;2019-06-13;;;TI_2L;TI_2L;TERRA_INCOGNITA;TERRA_INCOGNITA
161680324;485_2L_100.3;w2l-s7219;S;0,032;0,059;2019-06-13;;;2;TI_2L;WISSEL;STOP_BD
161680325;586_277AR_81.2;w277A/385Bv-w277Br;S;0,016;0,028;2019-06-13;;;277A/385B;277B;WISSEL;WISSEL
161680326;519_83AL_47.0;w83Al-w85A/83Bv;S;0,029;0,037;2019-06-13;;;83A;85A/83B;WISSEL;WISSEL
161680327;924_23-24V_35.3;w23-24v-w23-26l;S;0,000;0,007;2019-06-13;;;23-24;23-26;WISSEL;WISSEL
161680328;478_1601R_1.9;w1601r-w1605r;S;0,032;0,253;2019-06-13;;;1601;1605;WISSEL;WISSEL
161680329;011_58V_68.9;w58v-w840A/840Bv;S;0,000;0,055;2019-06-13;;;58;840A/840B;WISSEL;WISSEL
161680330;133_1045BV_13.6;s112-w1067Av;S;0,342;0,377;2019-06-13;;;1050;1067A;BED_SEIN;WISSEL
161680199;478_1345L_2.0;w1345/1339Bv-w1605l;S;0,017;0,121;2019-06-13;;;1345/1339B;1605;WISSEL;WISSEL
161680200;624_219BV_32.8;w219Bv-w223Av;S;0,000;0,009;2019-06-13;;;219B;223A;WISSEL;WISSEL
161680201;557_81L_101.1;w81l-w82r;S;0,048;0,174;2019-06-13;;;;82;;WISSEL
161680202;163_271R_44.5;w271/273v-s100;S;0,016;0,050;2019-06-13;;;271/273;276;WISSEL;BED_SEIN
161680203;817_943V_114.3;w943v-w945l;S;0,000;0,012;2019-06-13;;;943;945;WISSEL;WISSEL
161680204;624_191AL_32.4;w191Al-w193l;S;0,038;0,063;2019-06-13;;;191A;193;WISSEL;WISSEL
161680642;778_12R_56.3;w12r-sBB;S;0,029;0,432;2019-06-13;;;12;54F;WISSEL;BED_SEIN
161680643;506_111V_44.1;w111v-w117Av;S;0,000;0,018;2019-06-13;;;111;117A;WISSEL;WISSEL
161680768;513_145V_26.2;w145v-sBK;S;0,000;0,093;2019-06-13;;;145;150;WISSEL;BED_SEIN
161680771;565_63L_101.8;w63l-w65v;S;0,029;0,038;2019-06-13;;;63;65;WISSEL;WISSEL
161680772;517_229BV_0.5;sHH-w251v;S;0,282;0,420;2019-06-13;;;252;251;BED_SEIN;WISSEL
161680773;517_229BV_0.5;w229Bv-sHH;S;0,000;0,018;2019-06-13;;;229B;232;WISSEL;BED_SEIN
161680774;517_251R_0.9;w251r-w269/267v;S;0,038;0,543;2019-06-13;;;251;269/267;WISSEL;WISSEL
161680777;801_927L_300.8;w927l-w928v;S;0,028;0,110;2019-06-13;;;927;928;WISSEL;WISSEL
