ID;INVOERDATUM;VERSIE_NUMMER;ACTION;MODFWE;ELONG;TOSTARTAT;TOENDAT;SRCACTION;DASSIGNNAME;DASSIGNFROM;DASSIGNTO;DNAME;DLENGTH;FWENAME;FWELENGTH
41;13-6-2019;13;ASSIGN;052_70L_41.3;-849;-1;;DEL;052_75L_41.3;0;849;;;;
42;13-6-2019;13;ASSIGN;052_68R_41.1;-157;-1;;DEL;052_69R_41.1;0;157;;;;
43;13-6-2019;13;ASSIGN;049_9AR_25.8;-1048;-1;;DEL;049_9R_25.8;0;1048;;;;
44;13-6-2019;13;ASSIGN;950_293L_15.4;-5;;413;NEW;950_293L_15.3;422;426;;;;
45;13-6-2019;13;ASSIGN;049_9AL_25.8;-59;-1;;DEL;049_9L_25.8;0;59;;;;
46;13-6-2019;13;ASSIGN;049_9AV_25.8;-7845;-1;;DEL;049_9V_25.8;0;7845;;;;
47;13-6-2019;13;ASSIGN;049_9BR_25.9;-7798;-1;;DEL;049_11R_25.9;0;7798;;;;
48;13-6-2019;13;ASSIGN;534_1021BL_45.1;-79;;54;NEW;534_1023AL_44.9;80;0;;;;
49;13-6-2019;13;ASSIGN;534_1045AL_45.5;-38;;-1;NEW;534_1031L_45.1;479;517;;;;
50;13-6-2019;13;ASSIGN;534_1031BV_45.2;-60;;19;NEW;534_1031L_45.1;186;246;;;;
51;13-6-2019;13;ASSIGN;534_1033AL_45.1;-392;;-1;NEW;534_1033L_45.1;58;450;;;;
52;13-6-2019;13;ASSIGN;534_1033AL_45.1;-12;;0;NEW;534_1033L_45.1;16;28;;;;
53;13-6-2019;13;ASSIGN;144_1409V_155.7;-1705;;-1;NEW;144_785BV_153.6;36;1741;;;;
54;13-6-2019;13;ASSIGN;534_1049BL_45.6;-29;;0;NEW;534_1033R_45.1;527;497;;;;
55;13-6-2019;13;ASSIGN;534_1049BL_45.6;-6;;-1;NEW;534_1033R_45.1;469;463;;;;
56;13-6-2019;13;ASSIGN;534_1033BV_45.2;-313;;-1;NEW;534_1033R_45.1;150;463;;;;
57;13-6-2019;13;ASSIGN;534_1031AR_45.1;-358;;-1;NEW;534_1031R_45.1;82;439;;;;
58;13-6-2019;13;ASSIGN;144_1409V_155.7;-74;;1982;NEW;144_783AL_153.7;0;74;;;;
59;13-6-2019;13;ASSIGN;144_1409V_155.7;-1981;;0;NEW;144_783AV_153.7;1981;0;;;;
60;13-6-2019;13;ASSIGN;950_293R_15.4;-15;;830;NEW;950_293R_15.3;839;854;;;;
61;13-6-2019;13;ASSIGN;950_293R_15.4;-356;;474;NEW;950_293R_15.3;483;839;;;;
62;13-6-2019;13;ASSIGN;950_293R_15.4;-10;;414;NEW;950_293R_15.3;423;433;;;;
63;13-6-2019;13;ASSIGN;950_293L_15.4;-491;;427;NEW;950_293L_15.3;435;927;;;;
64;13-6-2019;13;ASSIGN;534_1093AR_45.9;-448;;40;NEW;534_1047AR_45.5;425;874;;;;
67;13-6-2019;13;EDITREAL;534_1013AR_44.7;-238;;-1;;;;;;;;
74;13-6-2019;13;EDITREAL;552_261L_83.2;-3028;;-1;;;;;;;;
79;13-6-2019;13;EDITREAL;534_1001BL_44.6;-1170;;-1;;;;;;;;
82;13-6-2019;13;EDITREAL;516_287BV_2.5;-2604;;-1;;;;;;;;
84;13-6-2019;13;EDITREAL;534_1005BR_44.6;-1090;;-1;;;;;;;;
87;13-6-2019;13;EDITREAL;516_287AR_2.4;-3749;;-1;;;;;;;;
138;13-12-2018;13;EDITREAL;534_1045AL_45.5;;;;;;;;;;;
139;13-12-2018;13;EDITREAL;479_2001L_300.7;;;;;;;;;;;
140;13-12-2018;13;EDITREAL;534_1095BV_46.0;;;;;;;;;;;
141;13-12-2018;13;EDITREAL;534_1045BV_45.6;;;;;;;;;;;
142;13-12-2018;13;EDITREAL;534_1045BL_45.6;;;;;;;;;;;
143;13-12-2018;13;EDITREAL;534_1045AR_45.5;;;;;;;;;;;
144;13-12-2018;13;EDITREAL;534_1031AR_45.1;;;;;;;;;;;
145;13-12-2018;13;EDITREAL;534_1033BL_45.2;;;;;;;;;;;
146;13-12-2018;13;EDITREAL;534_1035R_45.1;;;;;;;;;;;
147;13-12-2018;13;EDITREAL;534_1037AR_45.1;;;;;;;;;;;
148;13-12-2018;13;EDITREAL;534_1033AL_45.1;;;;;;;;;;;
149;13-12-2018;13;EDITREAL;534_1105BV_46.2;;;;;;;;;;;
150;13-12-2018;13;EDITREAL;534_1037AL_45.1;;;;;;;;;;;
151;13-12-2018;13;EDITREAL;534_1033BV_45.2;;;;;;;;;;;
152;13-12-2018;13;EDITREAL;534_1033AR_45.1;;;;;;;;;;;
153;13-12-2018;13;EDITREAL;144_1413V_155.7;;;;;;;;;;;
154;13-12-2018;13;EDITREAL;516_920V_1.8;;;;;;;;;;;
155;13-12-2018;13;EDITREAL;516_919L_1.8;;;;;;;;;;;
156;13-12-2018;13;EDITREAL;534_1095AR_45.9;;;;;;;;;;;
157;13-12-2018;13;EDITREAL;534_1029AR_45.1;;;;;;;;;;;
158;13-12-2018;13;EDITREAL;534_1029AL_45.1;;;;;;;;;;;
159;13-12-2018;13;EDITREAL;534_1051AL_45.5;;;;;;;;;;;
160;13-12-2018;13;EDITREAL;534_1027R_45.1;;;;;;;;;;;
161;13-12-2018;13;EDITREAL;534_1031AL_45.1;;;;;;;;;;;
162;13-12-2018;13;EDITREAL;534_1031BV_45.2;;;;;;;;;;;
163;13-12-2018;13;EDITREAL;476_81L_103.3;;;;;;;;;;;
164;13-12-2018;13;EDITREAL;476_84R_104.1;;;;;;;;;;;
165;13-12-2018;13;EDITREAL;476_84L_104.1;;;;;;;;;;;
166;13-12-2018;13;EDITREAL;516_922V_2.0;;;;;;;;;;;
167;13-12-2018;13;EDITREAL;516_921V_2.0;;;;;;;;;;;
168;13-12-2018;13;EDITREAL;534_1049BL_45.6;;;;;;;;;;;
169;13-12-2018;13;EDITREAL;534_1037BV_45.2;;;;;;;;;;;
170;13-12-2018;13;EDITREAL;534_1019V_45.0;;;;;;;;;;;
171;13-12-2018;13;EDITREAL;534_1027L_45.1;;;;;;;;;;;
172;13-12-2018;13;EDITREAL;534_1021BV_45.1;;;;;;;;;;;
173;13-12-2018;13;EDITREAL;534_1021AR_45.0;;;;;;;;;;;
174;13-12-2018;13;EDITREAL;514_17V_17.9;;;;;;;;;;;
175;13-12-2018;13;EDITREAL;476_82V_103.7;;;;;;;;;;;
176;13-12-2018;13;EDITREAL;534_1029BV_45.3;;;;;;;;;;;
177;13-12-2018;13;EDITREAL;534_1021BL_45.1;;;;;;;;;;;
178;13-12-2018;13;EDITREAL;516_921L_2.0;;;;;;;;;;;
179;13-12-2018;13;EDITREAL;534_1093AL_45.9;;;;;;;;;;;
180;13-12-2018;13;EDITREAL;514_17L_17.9;;;;;;;;;;;
181;13-12-2018;13;EDITREAL;009_7AL_114.2;;;;;;;;;;;
182;13-12-2018;13;EDITREAL;009_7BV_114.2;;;;;;;;;;;
183;13-12-2018;13;EDITREAL;534_1105AL_46.1;;;;;;;;;;;
184;13-12-2018;13;EDITREAL;534_1105AR_46.1;;;;;;;;;;;
185;13-12-2018;13;EDITREAL;950_293L_15.4;;;;;;;;;;;
186;13-12-2018;13;EDITREAL;534_1093AR_45.9;;;;;;;;;;;
187;13-12-2018;13;EDITREAL;534_1093BV_46.0;;;;;;;;;;;
188;13-12-2018;13;EDITREAL;534_1095AL_45.9;;;;;;;;;;;
189;13-12-2018;13;EDITREAL;009_131AL_149.4;;;;;;;;;;;
190;13-12-2018;13;EDITREAL;009_131BV_149.4;;;;;;;;;;;
191;13-12-2018;13;EDITREAL;009_143AL_154.0;;;;;;;;;;;
192;13-12-2018;13;EDITREAL;009_143AR_154.0;;;;;;;;;;;
193;13-12-2018;13;EDITREAL;009_143BV_154.0;;;;;;;;;;;
194;13-12-2018;13;EDITREAL;009_145AL_154.1;;;;;;;;;;;
195;13-12-2018;13;EDITREAL;516_918V_1.7;;;;;;;;;;;
196;13-12-2018;13;EDITREAL;516_918R_1.7;;;;;;;;;;;
197;13-12-2018;13;EDITREAL;516_918L_1.7;;;;;;;;;;;
198;13-12-2018;13;EDITREAL;516_919V_1.8;;;;;;;;;;;
199;13-12-2018;13;EDITREAL;516_919R_1.8;;;;;;;;;;;
200;13-12-2018;13;EDITREAL;534_1019L_45.0;;;;;;;;;;;
201;13-12-2018;13;EDITREAL;476_80L_103.0;;;;;;;;;;;
202;13-12-2018;13;EDITREAL;476_81R_103.3;;;;;;;;;;;
203;13-12-2018;13;EDITREAL;144_1409V_155.7;;;;;;;;;;;
204;13-12-2018;13;EDITREAL;009_7AR_114.2;;;;;;;;;;;
205;13-12-2018;13;EDITREAL;534_1051BV_45.6;;;;;;;;;;;
206;13-12-2018;13;EDITREAL;950_293R_15.4;;;;;;;;;;;
207;13-12-2018;13;EDITREAL;476_80R_103.0;;;;;;;;;;;
208;13-12-2018;13;EDITREAL;479_2007R_300.8;;;;;;;;;;;
209;13-12-2018;13;EDITREAL;479_2059V_301.7;;;;;;;;;;;
210;13-12-2018;13;EDITREAL;479_2005L_300.8;;;;;;;;;;;
211;13-12-2018;13;EDITREAL;479_2007L_300.8;;;;;;;;;;;
212;13-12-2018;13;EDITREAL;479_2061V_301.7;;;;;;;;;;;
213;13-12-2018;13;EDITREAL;479_2003L_300.7;;;;;;;;;;;
214;13-12-2018;13;EDITREAL;479_2005R_300.8;;;;;;;;;;;
215;13-12-2018;13;EDITREAL;479_9V_502.4;;;;;;;;;;;
216;13-12-2018;13;EDITREAL;479_8L_501.5;;;;;;;;;;;
217;13-12-2018;13;EDITREAL;624_905L_32.5;;;;;;;;;;;
218;13-12-2018;13;EDITREAL;479_5L_501.5;;;;;;;;;;;
219;13-12-2018;13;EDITREAL;479_5R_501.5;;;;;;;;;;;
220;13-12-2018;13;EDITREAL;479_4L_501.5;;;;;;;;;;;
221;13-12-2018;13;EDITREAL;479_7R_501.5;;;;;;;;;;;
222;13-12-2018;13;EDITREAL;479_8R_501.5;;;;;;;;;;;
223;13-12-2018;13;EDITREAL;479_10V_502.4;;;;;;;;;;;
224;13-12-2018;13;EDITREAL;479_11V_502.5;;;;;;;;;;;
225;13-12-2018;13;EDITREAL;479_12V_502.5;;;;;;;;;;;
226;13-12-2018;13;EDITREAL;479_4R_501.5;;;;;;;;;;;
227;13-12-2018;13;EDITREAL;479_6R_501.5;;;;;;;;;;;
228;13-12-2018;13;EDITREAL;479_6L_501.5;;;;;;;;;;;
229;13-12-2018;13;EDITREAL;479_7L_501.5;;;;;;;;;;;
230;13-12-2018;13;EDITREAL;479_2V_501.3;;;;;;;;;;;
231;13-12-2018;13;EDITREAL;479_3L_501.4;;;;;;;;;;;
232;13-12-2018;13;EDITREAL;479_3R_501.4;;;;;;;;;;;
233;13-12-2018;13;EDITREAL;479_2003R_300.7;;;;;;;;;;;
234;13-12-2018;13;EDITREAL;479_2001V_300.7;;;;;;;;;;;
235;13-12-2018;13;EDITREAL;479_2065R_301.8;;;;;;;;;;;
236;13-12-2018;13;EDITREAL;479_13V_502.5;;;;;;;;;;;
237;13-12-2018;13;EDITREAL;479_14V_502.5;;;;;;;;;;;
238;13-12-2018;13;EDITREAL;479_2063V_301.8;;;;;;;;;;;
