ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_VAN;SPOORTAK_TOT;DATUM_VERWERKING;DATUM_METING;BOOGSTRAAL_VAN;BOOGSTRAAL_TOT;ELEMENTTYPE;BOOG_ID
1;011_14R_67.9;0,28;0,364;01-07-2017;01-07-2017;-1200;-1200;BOOG;011_406a_68.028
2;011_14R_67.9;0,379;0,394;01-07-2017;01-07-2017;-1000;-1000;BOOG;011_406a_67.959
3;011_14R_67.9;0,402;0,453;01-07-2017;01-07-2017;-1200;-1200;BOOG;011_406a_67.995
4;011_14R_67.9;0,477;0,493;01-07-2017;01-07-2017;-2500;-2500;BOOG;011_406a_67.96
5;011_14R_67.9;0,553;0,569;01-07-2017;01-07-2017;-25000;-25000;BOOG;011_406a_67.96
6;011_14R_67.9;0,599;0,622;01-07-2017;01-07-2017;-250;-250;BOOG;011_406a_67.967
7;011_14R_67.9;0,622;0,636;01-07-2017;01-07-2017;-800;-800;BOOG;011_406a_67.958
8;011_15L_68.0;0,003;0,004;01-07-2017;01-07-2017;-250;-250;BOOG;011_15_67.983
9;011_15L_68.0;0,004;0,011;01-07-2017;01-07-2017;-190;-190;BOOG;011_15_67.989
10;011_15L_68.0;0,011;0,023;01-07-2017;01-07-2017;-200;-200;BOOG;011_15_67.994
11;011_15L_68.0;0,033;0,049;01-07-2017;01-07-2017;5000;5000;BOOG;011_407a_67.998
12;011_15L_68.0;0,154;0,178;01-07-2017;01-07-2017;-2000;-2000;BOOG;011_407a_68.006
13;011_15L_68.0;0,178;0,224;01-07-2017;01-07-2017;-1500;-1500;BOOG;011_407a_68.028
14;011_15L_68.0;0,224;0,252;01-07-2017;01-07-2017;-1900;-1900;BOOG;011_407a_68.01
15;011_15L_68.0;0,252;0,36;01-07-2017;01-07-2017;-1500;-1500;BOOG;011_407a_68.09
16;011_15L_68.0;0,36;0,382;01-07-2017;01-07-2017;-1200;-1200;BOOG;011_407a_68.004
17;011_15L_68.0;0,382;0,41;01-07-2017;01-07-2017;-1400;-1400;BOOG;011_407a_68.01
18;011_15L_68.0;0,41;0,464;01-07-2017;01-07-2017;-4900;-4900;BOOG;011_407a_68.036
19;011_15L_68.0;0,525;0,538;01-07-2017;01-07-2017;-25000;-25000;BOOG;011_407a_67.995
20;011_15L_68.0;0,553;0,595;01-07-2017;01-07-2017;-420;-420;BOOG;011_407a_68.024
21;011_15L_68.0;0,595;0,612;01-07-2017;01-07-2017;-2000;-2000;BOOG;011_407a_67.999
22;011_15L_68.0;0,612;0,615;01-07-2017;01-07-2017;-250;-250;BOOG;011_407a_67.985
23;011_15L_68.0;0,619;0,631;01-07-2017;01-07-2017;-200;-200;BOOG;011_32_67.994
24;011_15L_68.0;0,631;0,638;01-07-2017;01-07-2017;-190;-190;BOOG;011_32_67.989
25;011_15L_68.0;0,638;0,639;01-07-2017;01-07-2017;-250;-250;BOOG;011_32_67.983
26;011_15R_68.0;0,029;0,042;01-07-2017;01-07-2017;6000;6000;BOOG;011_w15r-w16v_67.995
27;011_16L_68.0;0,002;0,003;01-07-2017;01-07-2017;-250;-250;BOOG;011_16_68.025
28;011_16L_68.0;0,003;0,01;01-07-2017;01-07-2017;-190;-190;BOOG;011_16_68.031
29;011_16L_68.0;0,01;0,022;01-07-2017;01-07-2017;-200;-200;BOOG;011_16_68.036
30;011_16L_68.0;0,027;0,04;01-07-2017;01-07-2017;-4605;-4605;BOOG;011_408a_68.037
31;011_16L_68.0;0,119;0,155;01-07-2017;01-07-2017;-3500;-3500;BOOG;011_408a_68.06
32;011_16L_68.0;0,155;0,19;01-07-2017;01-07-2017;-1000;-1000;BOOG;011_408a_68.059
33;011_16L_68.0;0,19;0,269;01-07-2017;01-07-2017;-1700;-1700;BOOG;011_408a_68.103
34;011_16L_68.0;0,269;0,321;01-07-2017;01-07-2017;-1300;-1300;BOOG;011_408a_68.076
35;011_16L_68.0;0,321;0,336;01-07-2017;01-07-2017;-1950;-1950;BOOG;011_408a_68.039
36;011_16L_68.0;0,336;0,388;01-07-2017;01-07-2017;-1535;-1535;BOOG;011_408a_68.076
37;011_16L_68.0;0,456;0,46;01-07-2017;01-07-2017;-30000;-30000;BOOG;011_408a_68.028
38;011_16L_68.0;0,507;0,517;01-07-2017;01-07-2017;-570;-570;BOOG;011_408a_68.034
39;011_16L_68.0;0,522;0,534;01-07-2017;01-07-2017;-200;-200;BOOG;011_29_68.036
40;011_16L_68.0;0,534;0,541;01-07-2017;01-07-2017;-190;-190;BOOG;011_29_68.031
41;011_16L_68.0;0,541;0,542;01-07-2017;01-07-2017;-250;-250;BOOG;011_29_68.025
42;011_16R_68.0;0,029;0,077;01-07-2017;01-07-2017;-420;-420;BOOG;011_409a_68.072
43;011_16R_68.0;0,137;0,209;01-07-2017;01-07-2017;-1250;-1250;BOOG;011_409a_68.096
44;011_16R_68.0;0,209;0,245;01-07-2017;01-07-2017;-2000;-2000;BOOG;011_409a_68.06
45;011_16R_68.0;0,245;0,334;01-07-2017;01-07-2017;-1450;-1450;BOOG;011_409a_68.113
46;011_16R_68.0;0,334;0,356;01-07-2017;01-07-2017;-2000;-2000;BOOG;011_409a_68.046
47;011_16R_68.0;0,356;0,387;01-07-2017;01-07-2017;-1200;-1200;BOOG;011_409a_68.055
48;011_16R_68.0;0,474;0,518;01-07-2017;01-07-2017;-350;-350;BOOG;011_409a_68.068
49;011_28L_68.5;0,003;0,004;01-07-2017;01-07-2017;-250;-250;BOOG;011_28_68.505
50;011_28L_68.5;0,004;0,011;01-07-2017;01-07-2017;-190;-190;BOOG;011_28_68.511
51;011_28L_68.5;0,011;0,023;01-07-2017;01-07-2017;-200;-200;BOOG;011_28_68.516
52;011_28L_68.5;0,037;0,061;01-07-2017;01-07-2017;5000;5000;BOOG;011_412a_68.528
53;011_28L_68.5;0,107;0,127;01-07-2017;01-07-2017;-15000;-15000;BOOG;011_412a_68.524
54;011_28L_68.5;0,201;0,233;01-07-2017;01-07-2017;-25000;-25000;BOOG;011_412a_68.536
55;011_28L_68.5;0,262;0,282;01-07-2017;01-07-2017;315;315;BOOG;011_412a_68.524
56;011_28R_68.5;0,04;0,082;01-07-2017;01-07-2017;350;350;BOOG;011_w28r-w33r_68.546
57;011_293AL_70.2;0,085;0,108;01-08-2001;01-08-2001;-10000;-10000;BOOG;011_w293Al-w295l_70.257
58;011_293AR_70.2;0,005;0,023;01-08-2001;01-08-2001;-250;-250;BOOG;011_293A_70.252
59;011_293AR_70.2;0,023;0,028;01-08-2001;01-08-2001;-195;-195;BOOG;011_293A_70.239
60;011_293AR_70.2;0,033;0,038;01-01-2009;01-01-2009;5000;5000;BOOG;011_293B_70.239
61;011_293AR_70.2;0,056;0,058;01-04-2014;01-04-2014;195;195;BOOG;011_293B_70.236
62;011_293AR_70.2;0,058;0,059;01-04-2014;01-04-2014;250;250;BOOG;011_293B_70.235
63;011_295R_70.1;0,002;0,005;01-08-2001;01-08-2001;250;250;BOOG;011_295_70.102
64;011_295R_70.1;0,005;0,023;01-08-2001;01-08-2001;195;195;BOOG;011_295_70.117
65;011_295V_70.1;0,101;0,138;01-02-2009;01-02-2009;-3700;-3700;BOOG;011_s303b-w301Br_70.136
66;011_295V_70.1;0,138;0,143;01-02-2009;01-02-2009;999999;999999;BOOG;011_s303b-w301Br_70.104
67;011_295V_70.1;0,161;0,163;01-02-2009;01-02-2009;195;195;BOOG;011_301B_70.101
68;011_295V_70.1;0,163;0,165;01-02-2009;01-02-2009;250;250;BOOG;011_301B_70.101
69;011_297AL_70.1;0,045;0,048;01-04-2014;01-04-2014;725;725;BOOG;011_297A_70.147
70;011_297AR_70.1;0,142;0,143;01-04-2014;01-04-2014;-4800;-4800;BOOG;011_w297Ar-w299Bl_70.145
71;011_299AL_70.0;0,032;0,04;01-04-2014;01-04-2014;7000;7000;BOOG;011_w299Al-w301Av_70.041
72;011_299AR_70.0;0,034;0,051;01-04-2014;01-04-2014;-800;-800;BOOG;011_299B_70.05
73;011_299BV_70.0;0,003;0,06;01-04-2014;01-04-2014;-2000;-2000;BOOG;011_w299Bv-sPG_70.025
74;011_299BV_70.0;0,105;0,142;01-04-2014;01-04-2014;11000;11000;BOOG;011_PG_70.005
75;011_299BV_70.0;0,185;1,316;01-04-2014;01-04-2014;-12000;-12000;BOOG;011_PG_71.099
76;011_299BV_70.0;1,81;1,917;01-04-2014;01-04-2014;-1534;-1534;BOOG;011_PG_70.075
77;011_299BV_70.0;2,584;2,66;01-04-2014;01-04-2014;20000;20000;BOOG;011_sPG-w441Al_70.044
78;011_299BV_70.0;2,675;2,764;01-04-2014;01-04-2014;-25000;-25000;BOOG;011_sPG-w441Al_70.057
79;011_29V_68.6;0;0,006;01-07-2017;01-07-2017;-190;-190;BOOG;011_w29v-w32l_68.564
80;011_29V_68.6;0,006;0,024;01-07-2017;01-07-2017;-400;-400;BOOG;011_w29v-w32l_68.576
81;011_29V_68.6;0,024;0,03;01-07-2017;01-07-2017;-190;-190;BOOG;011_w29v-w32l_68.564
82;011_301AL_70.0;0,014;0,032;01-04-2014;01-04-2014;-7000;-7000;BOOG;011_301A_70.011
83;011_301AR_70.0;0,014;0,024;01-04-2014;01-04-2014;-7000;-7000;BOOG;011_OG_70.003
84;011_301AR_70.0;0,024;0,032;01-04-2014;01-04-2014;-7000;-7000;BOOG;011_OG_70.001
85;011_301AR_70.0;0,032;0,046;01-04-2014;01-04-2014;10000;10000;BOOG;011_OG_70.007
86;055_399BV_19.7;2,088;2,093;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_GD_19.677
87;055_399BV_19.7;2,646;2,65;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_GD_19.676
88;055_399BV_19.7;2,793;2,802;01-03-2014;01-03-2014;25000;25000;BOOG;055_GD_19.681
89;055_399BV_19.7;2,908;2,913;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_GD_19.677
90;055_399BV_19.7;3,353;3,36;01-03-2014;01-03-2014;25000;25000;BOOG;055_GD_19.679
91;055_399BV_19.7;3,449;3,466;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_GD_19.689
92;055_399BV_19.7;3,624;3,637;01-03-2014;01-03-2014;25000;25000;BOOG;055_GD_19.685
93;055_399BV_19.7;3,858;3,865;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_GD_19.679
94;055_399BV_19.7;4,024;4,03;01-03-2014;01-03-2014;25000;25000;BOOG;055_GD_19.678
95;055_399BV_19.7;4,149;4,154;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_GD_19.677
96;055_399BV_19.7;4,838;4,841;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_GD_19.675
97;055_399BV_19.7;6,591;6,593;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_GD_19.674
98;055_399BV_19.7;7,112;7,117;01-03-2014;01-03-2014;25000;25000;BOOG;055_GD_19.677
99;055_399BV_19.7;7,362;7,363;01-03-2014;01-03-2014;25000;25000;BOOG;055_GD_19.673
100;055_399BV_19.7;7,533;7,539;01-03-2014;01-03-2014;25000;25000;BOOG;055_GD_19.678
101;055_399BV_19.7;7,676;7,682;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_GD_19.678
102;055_399BV_19.7;7,969;7,973;01-03-2014;01-03-2014;25000;25000;BOOG;055_GD_19.676
103;055_399BV_19.7;8,448;8,588;01-03-2014;01-03-2014;2120;2120;BOOG;055_GD_19.812
104;055_399BV_19.7;8,846;8,886;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_GD_19.712
105;055_399BV_19.7;8,954;8,983;01-03-2014;01-03-2014;25000;25000;BOOG;055_GD_19.701
106;055_399BV_19.7;9,023;9,039;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_GD_19.688
107;055_399BV_19.7;9,248;9,268;01-03-2014;01-03-2014;25000;25000;BOOG;055_GD_19.692
108;055_399BV_19.7;9,643;9,657;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_sGD-w407l_19.686
109;055_399BV_19.7;9,702;9,719;01-03-2014;01-03-2014;25000;25000;BOOG;055_sGD-w407l_19.689
110;055_407R_29.5;0,004;0,022;01-03-2014;01-03-2014;-250;-250;BOOG;055_407_29.479
111;055_407R_29.5;0,022;0,028;01-03-2014;01-03-2014;-195;-195;BOOG;055_407_29.467
112;055_407R_29.5;0,035;0,045;01-06-2015;01-06-2015;-2000;-2000;BOOG;055_w407r-s93_29.471
113;055_407R_29.5;0,052;0,07;01-06-2015;01-06-2015;10000;10000;BOOG;055_w407r-s93_29.479
114;055_407R_29.5;0,101;0,12;01-06-2015;01-06-2015;1143;1143;BOOG;055_w407r-s93_29.48
115;055_407R_29.5;0,12;0,141;01-06-2015;01-06-2015;480;480;BOOG;055_w407r-s93_29.482
116;055_407R_29.5;0,141;0,181;01-06-2015;01-06-2015;450;450;BOOG;055_w407r-s93_29.501
117;055_407R_29.5;0,192;0,212;01-06-2015;01-06-2015;-7000;-7000;BOOG;055_93_29.481
118;055_407R_29.5;0,221;0,405;01-06-2015;01-06-2015;7000;7000;BOOG;055_93_29.645
119;055_411AR_29.5;0,128;0,13;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_w411Ar-w413Bl_29.464
120;055_413AL_29.6;0,151;0,162;01-03-2014;01-03-2014;25000;25000;BOOG;055_w413Al-sGC_29.598
121;055_413AL_29.6;0,642;0,671;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_GC_29.616
122;055_413AL_29.6;0,771;0,788;01-03-2014;01-03-2014;10000;10000;BOOG;055_GC_29.604
123;055_413AL_29.6;0,878;0,907;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_GC_29.616
124;055_413AL_29.6;2,62;2,624;01-03-2014;01-03-2014;25000;25000;BOOG;055_GC_29.591
125;055_413AL_29.6;3,501;3,505;01-07-2016;01-07-2016;-25000;-25000;BOOG;055_GC_29.591
126;055_413AL_29.6;4,151;4,156;01-07-2016;01-07-2016;25000;25000;BOOG;055_GC_29.592
127;055_413AL_29.6;5,245;5,49;01-07-2016;01-07-2016;-5045;-5045;BOOG;055_GC_29.832
128;055_413AL_29.6;5,57;5,776;01-07-2016;01-07-2016;4850;4850;BOOG;055_GC_29.793
129;055_413AL_29.6;5,776;5,851;01-07-2016;01-07-2016;5078;5078;BOOG;055_GC_29.662
130;055_413AL_29.6;5,957;5,963;01-07-2016;01-07-2016;25000;25000;BOOG;055_GC_29.593
131;055_413AL_29.6;6,387;6,509;01-07-2016;01-07-2016;-13300;-13300;BOOG;055_GC_29.709
132;055_413AL_29.6;6,774;7,056;01-07-2016;01-07-2016;10300;10300;BOOG;055_GC_29.869
133;055_413AL_29.6;7,213;7,488;01-03-2014;01-03-2014;-10000;-10000;BOOG;055_GC_29.862
134;055_413AL_29.6;7,677;7,771;01-03-2014;01-03-2014;-7600;-7600;BOOG;055_sGC-w423Av_29.681
135;055_413BV_29.6;0,063;0,066;01-03-2014;01-03-2014;-25000;-25000;BOOG;055_w413Bv-sHC_29.65
136;055_413BV_29.6;2,007;2,011;01-03-2014;01-03-2014;25000;25000;BOOG;055_HC_29.651
137;055_413BV_29.6;3,439;3,453;01-07-2016;01-07-2016;-25000;-25000;BOOG;055_HC_29.661
138;055_413BV_29.6;3,535;3,546;01-07-2016;01-07-2016;25000;25000;BOOG;055_HC_29.658
139;055_413BV_29.6;4,093;4,096;01-07-2016;01-07-2016;25000;25000;BOOG;055_HC_29.65
140;055_413BV_29.6;4,837;4,844;01-07-2016;01-07-2016;-25000;-25000;BOOG;055_HC_29.654
141;055_413BV_29.6;5,207;5,426;01-07-2016;01-07-2016;-4700;-4700;BOOG;055_HC_29.866
142;055_413BV_29.6;5,506;5,734;01-07-2016;01-07-2016;4995;4995;BOOG;055_HC_29.875
143;055_413BV_29.6;5,734;5,788;01-07-2016;01-07-2016;4700;4700;BOOG;055_HC_29.701
144;055_413BV_29.6;5,947;5,958;01-07-2016;01-07-2016;-25000;-25000;BOOG;055_HC_29.658
145;055_413BV_29.6;6,353;6,441;01-07-2016;01-07-2016;-10000;-10000;BOOG;055_HC_29.735
146;055_413BV_29.6;6,666;6,69;01-07-2016;01-07-2016;10000;10000;BOOG;055_HC_29.671
147;055_413BV_29.6;6,745;6,992;01-07-2016;01-07-2016;10000;10000;BOOG;055_HC_29.894
148;055_413BV_29.6;7,158;7,434;01-03-2014;01-03-2014;-10000;-10000;BOOG;055_HC_29.923
149;055_413BV_29.6;7,612;7,732;01-03-2014;01-03-2014;-10000;-10000;BOOG;055_sHC-w423Bl_29.767
150;055_423BV_37.4;0,303;0,379;01-03-2014;01-03-2014;-1162;-1162;BOOG;055_81_37.5
151;055_423BV_37.4;0,379;0,545;01-03-2014;01-03-2014;-1235;-1235;BOOG;055_81_37.59
152;055_423BV_37.4;0,575;0,747;01-03-2014;01-03-2014;-1230;-1230;BOOG;055_81_37.596
153;055_423BV_37.4;0,747;0,949;01-03-2014;01-03-2014;-1400;-1400;BOOG;055_81_37.626
154;055_427AR_37.6;0,165;0,23;01-03-2014;01-03-2014;-1265;-1265;BOOG;055_82_37.623
155;055_427AR_37.6;0,23;0,336;01-03-2014;01-03-2014;-1080;-1080;BOOG;055_82_37.664
156;055_427AR_37.6;0,336;0,586;01-03-2014;01-03-2014;-1155;-1155;BOOG;055_82_37.808
157;055_427AR_37.6;0,586;0,64;01-03-2014;01-03-2014;-1375;-1375;BOOG;055_82_37.612
158;055_427AR_37.6;0,67;0,716;01-03-2014;01-03-2014;-1368;-1368;BOOG;055_82_37.604
159;055_427AR_37.6;0,716;0,793;01-03-2014;01-03-2014;-1600;-1600;BOOG;055_82_37.635
160;055_427AR_37.6;1,051;1,069;01-05-2017;01-05-2017;-4500;-4500;BOOG;055_455_37.576
161;055_427AR_37.6;1,069;1,087;01-05-2017;01-05-2017;-4500;-4500;BOOG;055_455_37.576
162;055_427AR_37.6;1,087;1,1;01-05-2017;01-05-2017;-4500;-4500;BOOG;055_455_37.571
163;055_427BR_37.6;0,007;0,041;01-06-2015;01-06-2015;999999;999999;BOOG;055_427B_37.659
164;055_427BR_37.6;0,056;0,073;01-06-2015;01-06-2015;-10000;-10000;BOOG;055_86_37.642
165;055_427BR_37.6;0,082;0,11;01-06-2015;01-06-2015;-1000;-1000;BOOG;055_86_37.653
166;055_427BV_37.6;0,013;0,067;01-06-2015;01-06-2015;-1850;-1850;BOOG;055_w427Bv-s83_37.679
167;055_427BV_37.6;0,067;0,102;01-06-2015;01-06-2015;-1504;-1504;BOOG;055_w427Bv-s83_37.66
168;055_427BV_37.6;0,102;0,173;01-06-2015;01-06-2015;-1018;-1018;BOOG;055_w427Bv-s83_37.696
169;078_207L_64.9;1,01;1,016;01-02-2016;01-02-2016;1246;1246;BOOG;078_451b_64.934
170;078_207L_64.9;1,016;1,037;01-02-2016;01-02-2016;-1300;-1300;BOOG;078_451b_64.949
171;078_207L_64.9;1,037;1,058;01-02-2016;01-02-2016;1246;1246;BOOG;078_451b_64.949
172;078_207R_64.9;0,252;0,437;01-02-2016;01-02-2016;1042;1042;BOOG;078_452_65.113
173;078_207R_64.9;0,437;0,591;01-02-2016;01-02-2016;1688;1688;BOOG;078_452_65.082
174;078_207R_64.9;0,591;0,823;01-02-2016;01-02-2016;1050;1050;BOOG;078_452_65.16
175;078_207R_64.9;0,823;0,942;01-02-2016;01-02-2016;1315;1315;BOOG;078_452_65.047
176;078_207R_64.9;0,994;1,007;01-02-2016;01-02-2016;1213;1213;BOOG;078_229_64.941
177;078_207R_64.9;1,007;1,033;01-02-2016;01-02-2016;1246;1246;BOOG;078_229_64.954
178;078_207R_64.9;1,033;1,055;01-02-2016;01-02-2016;1246;1246;BOOG;078_229_64.95
179;078_209L_64.9;0,125;0,175;01-02-2016;01-02-2016;-1625;-1625;BOOG;078_453a_64.982
180;078_209L_64.9;0,292;0,444;01-02-2016;01-02-2016;858;858;BOOG;078_453a_65.084
181;078_209L_64.9;0,5;0,552;01-02-2016;01-02-2016;1750;1750;BOOG;078_453a_64.984
182;078_209L_64.9;0,592;0,699;01-02-2016;01-02-2016;1070;1070;BOOG;078_s453a-w227r_65.039
183;078_209L_64.9;0,699;0,733;01-02-2016;01-02-2016;1005;1005;BOOG;078_s453a-w227r_64.966
184;078_209L_64.9;0,733;0,764;01-02-2016;01-02-2016;1005;1005;BOOG;078_s453a-w227r_64.963
185;078_209R_64.9;0,065;0,096;01-02-2016;01-02-2016;-725;-725;BOOG;078_w209r-s454_64.963
186;078_209R_64.9;0,123;0,181;01-02-2016;01-02-2016;-1620;-1620;BOOG;078_454_64.99
187;078_209R_64.9;0,232;0,261;01-02-2016;01-02-2016;5500;5500;BOOG;078_454_64.961
188;078_209R_64.9;0,301;0,38;01-02-2016;01-02-2016;665;665;BOOG;078_454_65.011
189;078_209R_64.9;0,38;0,47;01-02-2016;01-02-2016;1112;1112;BOOG;078_454_65.022
190;078_209R_64.9;0,47;0,541;01-02-2016;01-02-2016;1730;1730;BOOG;078_454_65.003
191;078_209R_64.9;0,541;0,62;01-02-2016;01-02-2016;940;940;BOOG;078_454_65.011
192;078_209R_64.9;0,706;0,731;01-02-2016;01-02-2016;-650;-650;BOOG;078_s454-w227l_64.957
193;078_209R_64.9;0,735;0,763;01-02-2016;01-02-2016;195;195;BOOG;078_227_64.96
194;078_227V_65.7;0;0,122;01-02-2016;01-02-2016;1180;1180;BOOG;078_453b_65.817
195;078_227V_65.7;0,135;0,178;01-02-2016;01-02-2016;1330;1330;BOOG;078_453b_65.738
196;078_227V_65.7;0,178;0,279;01-02-2016;01-02-2016;1350;1350;BOOG;078_453b_65.796
197;078_227V_65.7;0,319;0,322;01-02-2016;01-02-2016;1010;1010;BOOG;078_s453b-w231Bl_65.698
198;078_229V_66.0;0;0,008;01-02-2016;01-02-2016;1246;1246;BOOG;078_w229v-w231Av_65.986
199;078_231AL_66.0;0;0,015;01-02-2016;01-02-2016;1246;1246;BOOG;078_w231Al-sWO_66.002
200;078_231AL_66.0;0,015;0,033;01-02-2016;01-02-2016;1246;1246;BOOG;078_w231Al-sWO_66.005
201;078_231AL_66.0;0,033;0,038;01-02-2016;01-02-2016;1246;1246;BOOG;078_w231Al-sWO_65.992
202;078_231AL_66.0;0,038;0,077;01-02-2016;01-02-2016;1113;1113;BOOG;078_w231Al-sWO_66.026
203;078_231AL_66.0;0,077;0,188;01-02-2016;01-02-2016;1212;1212;BOOG;078_w231Al-sWO_66.098
204;078_231AL_66.0;0,188;0,215;01-02-2016;01-02-2016;1130;1130;BOOG;078_w231Al-sWO_66.014
205;078_231AL_66.0;0,215;0,239;01-02-2016;01-02-2016;1200;1200;BOOG;078_w231Al-sWO_66.011
206;078_231AL_66.0;0,239;0,274;01-02-2016;01-02-2016;1100;1100;BOOG;078_w231Al-sWO_66.022
207;078_231AL_66.0;0,274;0,406;01-02-2016;01-02-2016;1236;1236;BOOG;078_w231Al-sWO_66.119
208;078_231AL_66.0;0,406;0,49;01-02-2016;01-02-2016;1133;1133;BOOG;078_w231Al-sWO_66.071
209;078_231AL_66.0;0,829;0,841;01-02-2016;01-02-2016;30000;30000;BOOG;078_WO_65.999
210;078_231AL_66.0;0,941;0,975;01-02-2016;01-02-2016;-20000;-20000;BOOG;078_WO_66.021
211;078_231AL_66.0;1,195;1,237;01-12-2016;01-12-2016;30000;30000;BOOG;078_WO_66.029
212;078_231AL_66.0;1,237;1,282;01-12-2016;01-12-2016;-30000;-30000;BOOG;078_WO_66.032
213;078_231AL_66.0;1,466;1,512;01-12-2016;01-12-2016;-1485;-1485;BOOG;078_WO_66.033
214;078_231AL_66.0;1,632;1,74;01-12-2016;01-12-2016;1179;1179;BOOG;078_WO_66.095
215;078_231AL_66.0;1,861;1,9;01-12-2016;01-12-2016;-1260;-1260;BOOG;078_WO_66.026
216;078_231AL_66.0;2,166;2,167;01-12-2016;01-12-2016;-25000;-25000;BOOG;078_WO_65.988
217;078_231AL_66.0;2,781;2,791;01-12-2016;01-12-2016;25000;25000;BOOG;078_WO_65.997
218;078_231AL_66.0;3,31;3,336;01-12-2016;01-12-2016;-20000;-20000;BOOG;078_WO_66.013
219;078_231AL_66.0;3,471;3,621;01-12-2016;01-12-2016;-967;-967;BOOG;078_sWO-w243Av_66.137
220;078_231AR_66.0;0;0,014;01-02-2016;01-02-2016;1246;1246;BOOG;078_231A_66.001
221;078_231BV_66.0;0,003;0,031;01-02-2016;01-02-2016;1300;1300;BOOG;078_WB_66.076
222;078_231BV_66.0;0,031;0,219;01-02-2016;01-02-2016;1185;1185;BOOG;078_WB_66.236
223;078_231BV_66.0;0,219;0,287;01-02-2016;01-02-2016;1195;1195;BOOG;078_WB_66.116
224;078_231BV_66.0;0,287;0,356;01-02-2016;01-02-2016;1210;1210;BOOG;078_WB_66.117
225;078_231BV_66.0;0,356;0,428;01-02-2016;01-02-2016;1128;1128;BOOG;078_WB_66.12
226;078_231BV_66.0;0,764;0,779;01-02-2016;01-02-2016;30000;30000;BOOG;078_WB_66.063
227;078_231BV_66.0;0,878;0,912;01-02-2016;01-02-2016;-25000;-25000;BOOG;078_WB_66.082
228;078_231BV_66.0;1,084;1,099;01-12-2016;01-12-2016;30000;30000;BOOG;078_WB_66.063
229;078_231BV_66.0;1,287;1,331;01-12-2016;01-12-2016;10000;10000;BOOG;078_WB_66.092
230;078_231BV_66.0;1,423;1,476;01-12-2016;01-12-2016;-11500;-11500;BOOG;078_WB_66.101
231;078_231BV_66.0;1,547;1,569;01-12-2016;01-12-2016;30000;30000;BOOG;078_WB_66.07
232;078_231BV_66.0;1,64;1,679;01-12-2016;01-12-2016;-15000;-15000;BOOG;078_WB_66.087
233;078_231BV_66.0;1,717;1,737;01-12-2016;01-12-2016;-10000;-10000;BOOG;078_WB_66.068
234;078_231BV_66.0;1,826;1,879;01-12-2016;01-12-2016;12000;12000;BOOG;078_WB_66.101
235;078_231BV_66.0;3,114;3,134;01-12-2016;01-12-2016;-10000;-10000;BOOG;078_WB_66.068
236;078_231BV_66.0;3,184;3,205;01-12-2016;01-12-2016;10000;10000;BOOG;078_WB_66.069
237;078_231BV_66.0;3,41;3,558;01-12-2016;01-12-2016;-954;-954;BOOG;078_sWB-w243Bl_66.196
238;079_161AL_15.2;0,045;0,048;01-09-2012;01-09-2012;725;725;BOOG;079_161A_15.181
239;079_161AL_15.2;0,104;0,105;01-10-2018;01-10-2018;-725;-725;BOOG;079_161B_15.179
240;079_163AL_15.0;0,059;0,116;01-09-2012;01-09-2012;-25000;-25000;BOOG;079_w163Al-s482_15.04
241;079_163AL_15.0;0,147;0,36;01-09-2012;01-09-2012;25000;25000;BOOG;079_482_15.196
242;079_163AL_15.0;0,388;0,596;01-04-2017;01-04-2017;-25000;-25000;BOOG;079_482_15.191
243;079_163AR_15.0;0,005;0,023;01-09-2012;01-09-2012;-250;-250;BOOG;079_163A_15.001
244;079_163AR_15.0;0,023;0,029;01-09-2012;01-09-2012;-195;-195;BOOG;079_163A_14.989
245;079_163AR_15.0;0,057;0,059;01-09-2012;01-09-2012;195;195;BOOG;079_163B_14.985
246;079_163AR_15.0;0,059;0,061;01-09-2012;01-09-2012;250;250;BOOG;079_163B_14.985
247;079_163BV_14.9;0,049;0,096;01-04-2017;01-04-2017;10000;10000;BOOG;079_w163Bv-s481_14.969
248;079_163BV_14.9;0,111;0,329;01-04-2017;01-04-2017;-10000;-10000;BOOG;079_481_15.14
249;079_163BV_14.9;0,34;0,351;01-04-2017;01-04-2017;10000;10000;BOOG;079_481_14.933
250;079_163BV_14.9;0,351;0,464;01-04-2017;01-04-2017;-10000;-10000;BOOG;079_481_15.035
251;079_163BV_14.9;0,471;0,529;01-04-2017;01-04-2017;13000;13000;BOOG;079_s481-w169Bl_14.98
