ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_VAN;SPOORTAK_TOT;DATUM_VERWERKING;DATUM_METING;BOOGSTRAAL_VAN;BOOGSTRAAL_TOT;ELEMENTTYPE;BOOG_ID
5373;107_183BV_19.4;0,03;0,408;01-04-2018;01-04-2018;2350;2350;BOOG;107_181_19.729
5374;107_183BV_19.4;0,592;0,644;01-04-2018;01-04-2018;985;985;BOOG;107_s181-w195r_19.403
5375;107_183BV_19.4;0,644;0,658;01-04-2018;01-04-2018;985;985;BOOG;107_s181-w195r_19.365
5376;107_183BV_19.4;0,661;0,704;01-04-2018;01-04-2018;-725;-725;BOOG;107_195_19.394
5377;107_187AL_19.3;0,003;0,005;01-04-2018;01-04-2018;-250;-250;BOOG;107_187A_19.262
5378;107_187AL_19.3;0,005;0,023;01-04-2018;01-04-2018;-195;-195;BOOG;107_187A_19.278
5379;107_187AL_19.3;0,069;0,087;01-04-2018;01-04-2018;195;195;BOOG;107_187B_19.278
5380;107_187AL_19.3;0,087;0,089;01-04-2018;01-04-2018;250;250;BOOG;107_187B_19.262
5381;107_187BV_19.4;0,04;0,497;01-04-2018;01-04-2018;2348;2348;BOOG;107_182_19.808
5382;107_191AL_19.9;0,003;0,045;01-04-2018;01-04-2018;-725;-725;BOOG;107_191A_19.974
5383;107_191AL_19.9;0,054;0,097;01-04-2018;01-04-2018;725;725;BOOG;107_191B_19.975
5384;124_195L_4.5;8,31;8,322;01-03-2012;01-03-2012;-30000;-30000;BOOG;124_KH_4.523
5385;124_195L_4.5;8,737;8,747;01-03-2012;01-03-2012;30000;30000;BOOG;124_KH_4.521
5386;124_195L_4.5;9,127;9,228;01-03-2012;01-03-2012;-2100;-2100;BOOG;124_KH_4.612
5387;124_195L_4.5;9,598;9,615;01-03-2012;01-03-2012;-30000;-30000;BOOG;124_KH_4.528
5388;124_195L_4.5;11,023;11,125;01-03-2012;01-03-2012;1900;1900;BOOG;124_KH_4.613
5389;124_195L_4.5;12,604;12,693;01-03-2012;01-03-2012;2900;2900;BOOG;124_KH_4.6
5390;124_195L_4.5;13,234;13,246;01-03-2012;01-03-2012;30000;30000;BOOG;124_sKH-w311Ar_4.523
5391;124_195L_4.5;13,446;13,466;01-03-2012;01-03-2012;-30000;-30000;BOOG;124_sKH-w311Ar_4.531
5392;124_195L_4.5;13,564;13,652;01-03-2012;01-03-2012;754;754;BOOG;124_sKH-w311Ar_4.599
5393;124_195R_4.5;0,003;0,004;01-11-2016;01-11-2016;600;600;BOOG;124_195_4.512
5394;124_195R_4.5;0,004;0,037;01-11-2016;01-11-2016;465;465;BOOG;124_195_4.544
5395;124_195R_4.5;0,043;0,076;01-03-2012;01-03-2012;-465;-465;BOOG;124_197_4.544
5396;124_195R_4.5;0,076;0,078;01-03-2012;01-03-2012;-600;-600;BOOG;124_197_4.513
5397;124_197V_4.6;0,016;0,03;01-03-2012;01-03-2012;-30000;-30000;BOOG;124_w197v-s955_4.605
5398;124_197V_4.6;0,13;0,137;01-03-2012;01-03-2012;30000;30000;BOOG;124_w197v-s955_4.598
5399;124_197V_4.6;1,251;1,332;01-03-2012;01-03-2012;2550;2550;BOOG;124_LH_4.672
5400;124_197V_4.6;2,607;2,949;01-03-2012;01-03-2012;825;825;BOOG;124_LH_4.933
5401;124_197V_4.6;3,55;3,565;01-03-2012;01-03-2012;-30000;-30000;BOOG;124_LH_4.606
5402;124_197V_4.6;4,359;4,584;01-03-2012;01-03-2012;-1969;-1969;BOOG;124_LH_4.816
5403;124_197V_4.6;5,088;5,094;01-03-2012;01-03-2012;30000;30000;BOOG;124_LH_4.597
5404;124_197V_4.6;6,294;6,303;01-03-2012;01-03-2012;30000;30000;BOOG;124_LH_4.6
5405;124_197V_4.6;6,829;6,836;01-03-2012;01-03-2012;-30000;-30000;BOOG;124_LH_4.598
5406;124_197V_4.6;6,862;6,908;01-03-2012;01-03-2012;7000;7000;BOOG;124_LH_4.637
5407;124_197V_4.6;7,988;7,995;01-03-2012;01-03-2012;30000;30000;BOOG;124_LH_4.598
5408;124_197V_4.6;8,56;8,567;01-03-2012;01-03-2012;30000;30000;BOOG;124_LH_4.598
5409;124_197V_4.6;8,667;8,676;01-03-2012;01-03-2012;-30000;-30000;BOOG;124_LH_4.6
5410;124_197V_4.6;9,043;9,147;01-03-2012;01-03-2012;-2130;-2130;BOOG;124_LH_4.695
5411;124_197V_4.6;9,575;9,592;01-03-2012;01-03-2012;-30000;-30000;BOOG;124_LH_4.608
5412;124_197V_4.6;10,944;11,044;01-03-2012;01-03-2012;1990;1990;BOOG;124_LH_4.691
5413;124_197V_4.6;11,578;11,587;01-03-2012;01-03-2012;-30000;-30000;BOOG;124_LH_4.6
5414;124_197V_4.6;12,387;12,395;01-03-2012;01-03-2012;30000;30000;BOOG;124_LH_4.599
5415;124_197V_4.6;12,522;12,616;01-03-2012;01-03-2012;2900;2900;BOOG;124_LH_4.685
5416;124_197V_4.6;13,155;13,165;01-03-2012;01-03-2012;-30000;-30000;BOOG;124_sLH-w311Bv_4.601
5417;124_197V_4.6;13,365;13,372;01-03-2012;01-03-2012;30000;30000;BOOG;124_sLH-w311Bv_4.598
5418;124_197V_4.6;13,493;13,582;01-03-2012;01-03-2012;750;750;BOOG;124_sLH-w311Bv_4.68
5419;124_201L_3.6;0,003;0,005;01-11-2016;01-11-2016;-250;-250;BOOG;124_201_3.568
5420;124_201L_3.6;0,005;0,023;01-11-2016;01-11-2016;-195;-195;BOOG;124_201_3.584
5421;124_201L_3.6;0,042;0,06;01-11-2016;01-11-2016;195;195;BOOG;124_203_3.584
5422;124_201L_3.6;0,06;0,062;01-11-2016;01-11-2016;250;250;BOOG;124_203_3.568
5423;124_203R_3.6;0,07;0,103;01-11-2016;01-11-2016;-290;-290;BOOG;124_30_3.663
5424;124_203R_3.6;0,12;0,127;01-11-2016;01-11-2016;200;200;BOOG;124_902_3.637
5425;124_203R_3.6;0,127;0,128;01-11-2016;01-11-2016;190;190;BOOG;124_902_3.631
5426;124_203R_3.6;0,128;0,129;01-11-2016;01-11-2016;250;250;BOOG;124_902_3.631
5427;124_205L_3.6;0,03;0,045;01-11-2016;01-11-2016;1200;1200;BOOG;124_w205l-w209v_3.653
5428;124_207V_3.7;0,209;0,244;01-11-2016;01-11-2016;20000;20000;BOOG;124_202a_3.737
5429;124_207V_3.7;0,33;0,345;01-11-2016;01-11-2016;30000;30000;BOOG;124_202a_3.717
5430;124_207V_3.7;0,624;0,663;01-11-2016;01-11-2016;-30000;-30000;BOOG;124_202a_3.741
5431;124_215L_4.4;0,018;0,027;01-11-2016;01-11-2016;1000;1000;BOOG;124_w215/213v-s202b_4.431
5432;124_215L_4.4;0,027;0,033;01-11-2016;01-11-2016;-1000;-1000;BOOG;124_w215/213v-s202b_4.428
5433;124_311AL_18.4;0,046;0,048;01-03-2012;01-03-2012;725;725;BOOG;124_311A_18.353
5434;124_311AL_18.4;0,1;0,102;01-03-2012;01-03-2012;-725;-725;BOOG;124_311B_18.353
5435;124_901L_100.0;0,001;0,003;01-11-2016;01-11-2016;-250;-250;BOOG;124_901_100.026
5436;124_901L_100.0;0,003;0,021;01-11-2016;01-11-2016;-195;-195;BOOG;124_901_100.042
5437;124_901L_100.0;0,038;0,117;01-11-2016;01-11-2016;-151;-151;BOOG;839_w901l-sj_100.179
5438;124_901L_100.0;0,16;0,185;01-11-2016;01-11-2016;-800;-800;BOOG;839_w901l-sj_100.125
5439;124_901V_100.0;0,002;0,003;01-12-2018;01-12-2018;1460;1460;BOOG;124_w901v-w903l_100.025
5440;124_901V_100.0;0,003;0,009;01-12-2018;01-12-2018;1460;1460;BOOG;124_w901v-w903l_100.03
5441;124_901V_100.0;0,013;0,025;01-12-2018;01-12-2018;200;200;BOOG;124_903_100.036
5442;124_901V_100.0;0,025;0,032;01-12-2018;01-12-2018;190;190;BOOG;124_903_100.031
5443;124_901V_100.0;0,032;0,033;01-12-2018;01-12-2018;250;250;BOOG;124_903_100.025
5444;124_903V_3.5;0,004;0,007;01-11-2016;01-11-2016;-2000;-2000;BOOG;124_w903v-w904v_3.469
5445;124_904R_3.5;0,002;0,009;01-11-2016;01-11-2016;-250;-250;BOOG;124_904_3.466
5446;124_904R_3.5;0,009;0,021;01-11-2016;01-11-2016;-190;-190;BOOG;124_904_3.471
5447;124_904R_3.5;0,021;0,026;01-11-2016;01-11-2016;-200;-200;BOOG;124_904_3.464
5448;124_905L_3.4;0,003;0,01;01-11-2016;01-11-2016;250;250;BOOG;124_905_3.426
5449;124_905L_3.4;0,01;0,022;01-11-2016;01-11-2016;190;190;BOOG;124_905_3.431
5450;124_905L_3.4;0,022;0,026;01-11-2016;01-11-2016;200;200;BOOG;124_905_3.423
5451;124_905L_3.4;0,064;0,253;01-11-2016;01-11-2016;30000;30000;BOOG;124_37_3.608
5452;124_905L_3.4;0,27;0,494;01-11-2016;01-11-2016;30000;30000;BOOG;124_37_3.643
5453;124_905L_3.4;0,504;0,514;01-11-2016;01-11-2016;10000;10000;BOOG;124_37_3.429
5454;124_905L_3.4;0,531;0,538;01-11-2016;01-11-2016;-200;-200;BOOG;124_907_3.426
5455;124_905L_3.4;0,538;0,539;01-11-2016;01-11-2016;-190;-190;BOOG;124_907_3.42
5456;124_905L_3.4;0,539;0,54;01-11-2016;01-11-2016;-250;-250;BOOG;124_907_3.42
5457;124_905R_3.4;0,062;0,087;01-11-2016;01-11-2016;200;200;BOOG;124_38_3.444
5458;124_905R_3.4;0,108;0,386;01-11-2016;01-11-2016;10000;10000;BOOG;124_38_3.697
5459;124_905R_3.4;0,397;0,41;01-11-2016;01-11-2016;-15000;-15000;BOOG;124_38_3.432
5460;124_905R_3.4;0,421;0,429;01-11-2016;01-11-2016;2000;2000;BOOG;124_38_3.427
5461;124_905R_3.4;0,429;0,547;01-11-2016;01-11-2016;-2000;-2000;BOOG;124_38_3.537
5462;124_906L_3.1;0,168;0,178;01-11-2016;01-11-2016;10000;10000;BOOG;124_32b_3.082
5463;124_906V_3.1;0,154;0,16;01-11-2016;01-11-2016;-200;-200;BOOG;124_32a_3.078
5464;124_907V_2.9;0,008;0,013;01-11-2016;01-11-2016;-5000;-5000;BOOG;124_908_2.882
5465;124_907V_2.9;0,013;0,018;01-11-2016;01-11-2016;999999;999999;BOOG;124_908_2.882
5466;124_907V_2.9;0,036;0,038;01-11-2016;01-11-2016;195;195;BOOG;124_908_2.879
5467;124_907V_2.9;0,038;0,039;01-11-2016;01-11-2016;250;250;BOOG;124_908_2.878
5468;127_1V_8.6;0,245;0,247;01-03-2018;01-03-2018;-195;-195;BOOG;127_297_8.582
5469;127_1V_8.6;0,247;0,248;01-03-2018;01-03-2018;-250;-250;BOOG;127_297_8.581
5470;127_295AL_8.2;0,003;0,045;01-03-2018;01-03-2018;-725;-725;BOOG;127_295A_8.249
5471;132_473qV_47.9;0,007;0,008;01-09-2017;01-09-2017;-250;-250;BOOG;132_473/475A_47.935
5472;132_473qV_47.9;0,008;0,024;01-09-2017;01-09-2017;-190;-190;BOOG;132_473/475A_47.95
5473;132_473qV_47.9;0,024;0,025;01-09-2017;01-09-2017;-250;-250;BOOG;132_473/475A_47.935
5474;132_475AR_48.0;0,312;0,364;01-09-2017;01-09-2017;2620;2620;BOOG;132_w473/475Av-sj_48.002
5475;132_477AL_47.9;0,012;0,023;01-11-2013;01-11-2013;11000;11000;BOOG;132_477A_47.892
5476;132_477AL_47.9;0,023;0,027;01-09-2017;01-09-2017;190;190;BOOG;132_477A_47.885
5477;132_477AL_47.9;0,03;0,036;01-09-2017;01-09-2017;200;200;BOOG;132_w477Al-w477Bl_47.887
5478;132_477BV_47.8;0,061;0,139;01-09-2017;01-09-2017;1500;1500;BOOG;132_101_47.895
5479;132_477BV_47.8;0,139;0,209;01-09-2017;01-09-2017;2505;2505;BOOG;132_101_47.887
5480;132_477BV_47.8;0,628;0,64;01-09-2017;01-09-2017;-25000;-25000;BOOG;132_s101-w493Av_47.829
5481;132_540V_51.7;0,025;0,041;01-09-2017;01-09-2017;400;400;BOOG;132_150c_51.704
5482;132_942L_49.1;0,003;0,004;01-09-2017;01-09-2017;-250;-250;BOOG;132_942_49.116
5483;132_942L_49.1;0,004;0,011;01-09-2017;01-09-2017;-190;-190;BOOG;132_942_49.122
5484;132_942L_49.1;0,011;0,023;01-09-2017;01-09-2017;-200;-200;BOOG;132_942_49.127
5485;132_942L_49.1;0,027;0,029;01-09-2017;01-09-2017;-1000;-1000;BOOG;132_w942l-ti_49.117
5486;132_942L_49.1;0,029;0,038;01-09-2017;01-09-2017;-150;-150;BOOG;132_w942l-ti_49.124
5487;132_942V_49.1;0,002;0,004;01-09-2017;01-09-2017;-780;-780;BOOG;132_948_49.117
5488;132_942V_49.1;0,004;0,02;01-09-2017;01-09-2017;-780;-780;BOOG;132_948_49.131
5489;132_943L_49.2;0,002;0,003;01-09-2017;01-09-2017;-250;-250;BOOG;132_943_49.185
5490;132_943L_49.2;0,003;0,01;01-09-2017;01-09-2017;-190;-190;BOOG;132_943_49.191
5491;132_943L_49.2;0,01;0,022;01-09-2017;01-09-2017;-200;-200;BOOG;132_943_49.196
5492;132_943L_49.2;0,04;0,094;01-09-2017;01-09-2017;177;177;BOOG;132_18w_49.238
5493;132_943R_49.2;0,059;0,086;01-09-2017;01-09-2017;140;140;BOOG;132_17w_49.211
5494;132_943V_49.2;0,002;0,003;01-09-2017;01-09-2017;900;900;BOOG;132_w943v-w944r_49.185
5495;132_943V_49.2;0,003;0,009;01-09-2017;01-09-2017;900;900;BOOG;132_w943v-w944r_49.19
5496;132_944L_49.1;0,002;0,003;01-09-2017;01-09-2017;-250;-250;BOOG;132_944_49.15
5497;132_944L_49.1;0,003;0,01;01-09-2017;01-09-2017;-190;-190;BOOG;132_944_49.156
5498;132_944L_49.1;0,01;0,022;01-09-2017;01-09-2017;-200;-200;BOOG;132_944_49.161
5499;132_944L_49.1;0,033;0,035;01-09-2017;01-09-2017;-600;-600;BOOG;132_w944l-ti_49.151
5500;132_944L_49.1;0,035;0,048;01-09-2017;01-09-2017;-600;-600;BOOG;132_w944l-ti_49.162
5501;132_944L_49.1;0,048;0,064;01-09-2017;01-09-2017;600;600;BOOG;132_w944l-ti_49.165
5502;132_944L_49.1;0,075;0,129;01-09-2017;01-09-2017;175;175;BOOG;132_w944l-ti_49.203
5503;132_945L_49.2;0,067;0,113;01-09-2017;01-09-2017;231;231;BOOG;132_16w_49.21
5504;132_945R_49.2;0,002;0,003;01-09-2017;01-09-2017;250;250;BOOG;132_945_49.165
5505;132_945R_49.2;0,003;0,01;01-09-2017;01-09-2017;190;190;BOOG;132_945_49.171
5506;132_945R_49.2;0,01;0,022;01-09-2017;01-09-2017;200;200;BOOG;132_945_49.176
5507;132_945R_49.2;0,033;0,036;01-09-2017;01-09-2017;1900;1900;BOOG;132_14w_49.167
5508;132_945R_49.2;0,036;0,086;01-09-2017;01-09-2017;1900;1900;BOOG;132_14w_49.214
5509;132_945R_49.2;0,086;0,106;01-09-2017;01-09-2017;300;300;BOOG;132_14w_49.184
5510;132_945V_49.2;0,009;0,014;01-09-2017;01-09-2017;200;200;BOOG;132_947_49.169
5511;132_945V_49.2;0,014;0,018;01-09-2017;01-09-2017;-200;-200;BOOG;132_947_49.168
5512;132_945V_49.2;0,03;0,037;01-09-2017;01-09-2017;-200;-200;BOOG;132_947_49.171
5513;132_945V_49.2;0,037;0,038;01-09-2017;01-09-2017;-190;-190;BOOG;132_947_49.165
5514;132_945V_49.2;0,038;0,04;01-09-2017;01-09-2017;-250;-250;BOOG;132_947_49.166
5515;132_946L_49.2;0,074;0,124;01-09-2017;01-09-2017;735;735;BOOG;132_13w_49.206
5516;132_946R_49.2;0,003;0,004;01-09-2017;01-09-2017;250;250;BOOG;132_946_49.157
5517;132_946R_49.2;0,004;0,011;01-09-2017;01-09-2017;190;190;BOOG;132_946_49.163
5518;132_946R_49.2;0,011;0,023;01-09-2017;01-09-2017;200;200;BOOG;132_946_49.168
5519;132_946R_49.2;0,033;0,036;01-09-2017;01-09-2017;350;350;BOOG;132_w946r-ti_49.159
5520;132_946R_49.2;0,036;0,042;01-09-2017;01-09-2017;350;350;BOOG;132_w946r-ti_49.162
5521;132_946R_49.2;0,078;0,092;01-09-2017;01-09-2017;-300;-300;BOOG;132_w946r-ti_49.17
5522;132_946R_49.2;0,183;0,222;01-09-2017;01-09-2017;-13000;-13000;BOOG;132_w946r-ti_49.195
5523;132_948V_49.1;0,032;0,113;01-09-2017;01-09-2017;-600;-600;BOOG;132_w948v-w961l_49.165
5524;132_948V_49.1;0,143;0,146;01-09-2017;01-09-2017;351;351;BOOG;132_w948v-w961l_49.087
5525;132_948V_49.1;0,146;0,152;01-09-2017;01-09-2017;351;351;BOOG;132_w948v-w961l_49.09
5526;132_950L_49.2;0,031;0,045;01-03-2017;01-03-2017;-190;-190;BOOG;132_3w_49.196
5527;132_950R_49.2;0,031;0,066;01-03-2017;01-03-2017;-190;-190;BOOG;132_2w_49.217
5528;132_951R_49.1;0,036;0,107;01-03-2017;01-03-2017;-240;-240;BOOG;132_1w_49.22
5529;132_952L_49.2;0,038;0,104;01-09-2017;01-09-2017;-1537;-1537;BOOG;132_5w_49.216
5530;132_952L_49.2;0,104;0,13;01-09-2017;01-09-2017;-570;-570;BOOG;132_5w_49.176
5531;132_952L_49.2;0,147;0,175;01-09-2017;01-09-2017;650;650;BOOG;132_5w_49.178
5532;132_952L_49.2;0,3;0,334;01-09-2017;01-09-2017;600;600;BOOG;132_5w_49.184
5533;132_952L_49.2;0,334;0,361;01-09-2017;01-09-2017;-500;-500;BOOG;132_5w_49.177
5534;132_952L_49.2;0,382;0,398;01-09-2017;01-09-2017;-1500;-1500;BOOG;132_5w_49.166
5535;132_952R_49.2;0,027;0,061;01-09-2017;01-09-2017;-376;-376;BOOG;132_4w_49.184
5536;132_952R_49.2;0,063;0,088;01-09-2017;01-09-2017;-450;-450;BOOG;132_4w_49.175
5537;132_952R_49.2;0,088;0,116;01-09-2017;01-09-2017;-900;-900;BOOG;132_4w_49.178
5538;132_952R_49.2;0,15;0,188;01-09-2017;01-09-2017;2000;2000;BOOG;132_4w_49.188
5539;132_952R_49.2;0,255;0,274;01-09-2017;01-09-2017;15000;15000;BOOG;132_4w_49.169
5540;132_952V_49.2;0,006;0,022;01-09-2017;01-09-2017;15000;15000;BOOG;132_953_49.166
5541;132_960L_49.1;0,063;0,128;01-09-2017;01-09-2017;-3100;-3100;BOOG;132_w960l-w963B/963Av_49.12
5542;132_960L_49.1;0,128;0,202;01-09-2017;01-09-2017;-2100;-2100;BOOG;132_w960l-w963B/963Av_49.129
5543;132_960R_49.1;0,049;0,066;01-09-2017;01-09-2017;10000;10000;BOOG;132_w960r-w961r_49.072
5544;132_960R_49.1;0,115;0,119;01-09-2017;01-09-2017;500;500;BOOG;132_w960r-w961r_49.059
5545;132_960R_49.1;0,119;0,123;01-09-2017;01-09-2017;500;500;BOOG;132_w960r-w961r_49.059
5546;132_960R_49.1;0,14;0,147;01-09-2017;01-09-2017;200;200;BOOG;132_961_49.062
5547;132_960R_49.1;0,147;0,148;01-09-2017;01-09-2017;190;190;BOOG;132_961_49.056
5548;132_960R_49.1;0,148;0,149;01-09-2017;01-09-2017;250;250;BOOG;132_961_49.056
5549;132_962AL_48.9;0,02;0,024;01-09-2017;01-09-2017;190;190;BOOG;132_w962B/962Av-w963B/963Av_48.885
5550;132_962AL_48.9;0,024;0,029;01-09-2017;01-09-2017;190;190;BOOG;132_w962B/962Av-w963B/963Av_48.886
5551;132_962AL_48.9;0,029;0,03;01-09-2017;01-09-2017;190;190;BOOG;132_w962B/962Av-w963B/963Av_48.882
5552;132_962AR_48.9;0,033;0,081;01-09-2017;01-09-2017;850;850;BOOG;132_w962B/962Av-ti_48.929
5553;085_215AL_19.8;5,553;5,609;01-03-2015;01-03-2015;3800;3800;BOOG;085_w215Al-w305Br_19.89
5554;085_215AL_19.8;5,688;5,712;01-03-2015;01-03-2015;-9700;-9700;BOOG;085_w215Al-w305Br_19.858
5555;085_215AL_19.8;5,738;5,772;01-03-2015;01-03-2015;9700;9700;BOOG;085_w215Al-w305Br_19.868
5556;085_215AL_19.8;5,871;5,937;01-03-2015;01-03-2015;2504;2504;BOOG;085_w215Al-w305Br_19.9
5557;085_215AL_19.8;5,957;6,077;01-03-2015;01-03-2015;3500;3500;BOOG;085_w215Al-w305Br_19.954
5558;085_215AL_19.8;6,097;6,151;01-03-2015;01-03-2015;2400;2400;BOOG;085_w215Al-w305Br_19.888
5559;085_215AL_19.8;6,207;6,27;01-03-2015;01-03-2015;10000;10000;BOOG;085_w215Al-w305Br_19.897
5560;085_215AL_19.8;6,322;6,428;01-07-2012;01-07-2012;-30000;-30000;BOOG;085_w215Al-w305Br_19.94
5561;085_215AL_19.8;7,589;7,655;01-03-2015;01-03-2015;10000;10000;BOOG;085_w215Al-w305Br_19.9
5562;085_215AL_19.8;7,708;7,756;01-03-2015;01-03-2015;-7000;-7000;BOOG;085_w215Al-w305Br_19.882
5563;085_215AL_19.8;7,774;7,788;01-03-2015;01-03-2015;10000;10000;BOOG;085_w215Al-w305Br_19.848
5564;085_215AL_19.8;8,01;8,032;01-03-2015;01-03-2015;-2400;-2400;BOOG;085_w215Al-w305Br_19.856
5565;085_215AL_19.8;8,16;8,191;01-03-2015;01-03-2015;2790;2790;BOOG;085_w215Al-w305Br_19.865
5566;085_215AL_19.8;8,431;8,463;01-03-2015;01-03-2015;2720;2720;BOOG;085_w215Al-w305Br_19.866
5567;085_215AL_19.8;8,559;8,6;01-03-2015;01-03-2015;-3020;-3020;BOOG;085_w215Al-w305Br_19.875
5568;085_215AL_19.8;9,106;9,109;01-07-2012;01-07-2012;-30000;-30000;BOOG;085_w215Al-w305Br_19.837
5569;085_215AL_19.8;9,131;9,165;01-07-2012;01-07-2012;-30000;-30000;BOOG;085_w215Al-w305Br_19.868
5570;085_215AL_19.8;9,245;9,283;01-07-2012;01-07-2012;30000;30000;BOOG;085_w215Al-w305Br_19.872
5571;085_215AL_19.8;9,513;9,547;01-07-2012;01-07-2012;-30000;-30000;BOOG;085_w215Al-w305Br_19.868
5572;085_215AL_19.8;9,956;9,979;01-07-2012;01-07-2012;-30000;-30000;BOOG;085_w215Al-w305Br_19.857
5573;085_215AL_19.8;10,667;10,688;01-07-2012;01-07-2012;-30000;-30000;BOOG;085_w215Al-w305Br_19.855
5574;085_215AL_19.8;10,867;10,871;01-07-2012;01-07-2012;20000;20000;BOOG;085_w215Al-w305Br_19.838
5575;085_215AL_19.8;11,029;11,058;01-07-2012;01-07-2012;-15000;-15000;BOOG;085_w215Al-w305Br_19.863
5576;085_215AL_19.8;11,292;11,295;01-07-2012;01-07-2012;-15000;-15000;BOOG;085_w215Al-w305Br_19.837
5577;085_215AL_19.8;11,474;11,59;01-07-2012;01-07-2012;2075;2075;BOOG;085_w215Al-w305Br_19.95
5578;085_215AL_19.8;11,69;11,763;01-07-2012;01-07-2012;-1977;-1977;BOOG;085_w215Al-w305Br_19.907
5579;085_215AL_19.8;11,944;11,976;01-07-2012;01-07-2012;-5896;-5896;BOOG;085_w215Al-w305Br_19.866
5580;085_215AL_19.8;11,976;11,993;01-07-2012;01-07-2012;-5896;-5896;BOOG;085_w215Al-w305Br_19.851
5581;085_215AL_19.8;11,993;12,003;01-07-2012;01-07-2012;-5896;-5896;BOOG;085_w215Al-w305Br_19.844
5582;085_215AR_19.8;0,036;0,057;01-07-2012;01-07-2012;-260;-260;BOOG;085_215B_19.855
5583;085_215AR_19.8;0,057;0,062;01-07-2012;01-07-2012;-250;-250;BOOG;085_215B_19.839
5584;085_215BV_19.9;0,334;0,5;01-07-2012;01-07-2012;-7304;-7304;BOOG;085_w215Bv-w305Av_20.064
5585;085_215BV_19.9;0,534;0,724;01-07-2012;01-07-2012;7996;7996;BOOG;085_w215Bv-w305Av_20.088
5586;085_215BV_19.9;1,283;1,374;01-07-2012;01-07-2012;9996;9996;BOOG;085_w215Bv-w305Av_19.989
5587;085_215BV_19.9;1,374;1,476;01-07-2012;01-07-2012;6996;6996;BOOG;085_w215Bv-w305Av_20.0
5588;085_215BV_19.9;1,517;1,671;01-07-2012;01-07-2012;-6504;-6504;BOOG;085_w215Bv-w305Av_20.052
5589;085_215BV_19.9;2,429;2,436;01-03-2015;01-03-2015;-30000;-30000;BOOG;085_w215Bv-w305Av_19.905
5590;085_215BV_19.9;3,767;3,78;01-03-2015;01-03-2015;-30000;-30000;BOOG;085_w215Bv-w305Av_19.911
5591;085_215BV_19.9;4,612;4,743;01-03-2015;01-03-2015;7709;7709;BOOG;085_w215Bv-w305Av_20.029
5592;085_215BV_19.9;4,837;4,896;01-03-2015;01-03-2015;4900;4900;BOOG;085_w215Bv-w305Av_19.957
5593;085_215BV_19.9;4,916;4,923;01-03-2015;01-03-2015;10000;10000;BOOG;085_w215Bv-w305Av_19.905
5594;085_215BV_19.9;5,018;5,021;01-03-2015;01-03-2015;10000;10000;BOOG;085_w215Bv-w305Av_19.901
5595;085_215BV_19.9;5,083;5,146;01-03-2015;01-03-2015;22300;22300;BOOG;085_w215Bv-w305Av_19.961
5596;085_215BV_19.9;5,202;5,247;01-03-2015;01-03-2015;3267;3267;BOOG;085_w215Bv-w305Av_19.943
5597;085_215BV_19.9;5,275;5,393;01-03-2015;01-03-2015;3350;3350;BOOG;085_w215Bv-w305Av_20.016
5598;085_215BV_19.9;5,393;5,435;01-03-2015;01-03-2015;5717;5717;BOOG;085_w215Bv-w305Av_19.94
5599;085_215BV_19.9;5,46;5,543;01-03-2015;01-03-2015;3600;3600;BOOG;085_w215Bv-w305Av_19.981
5600;085_215BV_19.9;5,628;5,653;01-03-2015;01-03-2015;10000;10000;BOOG;085_w215Bv-w305Av_19.923
5601;085_215BV_19.9;5,68;5,699;01-03-2015;01-03-2015;-10000;-10000;BOOG;085_w215Bv-w305Av_19.917
5602;085_215BV_19.9;5,802;5,874;01-03-2015;01-03-2015;2500;2500;BOOG;085_w215Bv-w305Av_19.97
5603;085_215BV_19.9;5,894;6,018;01-03-2015;01-03-2015;3500;3500;BOOG;085_w215Bv-w305Av_20.022
5604;085_215BV_19.9;6,038;6,085;01-03-2015;01-03-2015;2450;2450;BOOG;085_w215Bv-w305Av_19.945
5605;085_215BV_19.9;6,141;6,21;01-03-2015;01-03-2015;10000;10000;BOOG;085_w215Bv-w305Av_19.967
5606;085_215BV_19.9;6,24;6,275;01-07-2012;01-07-2012;-7709;-7709;BOOG;085_w215Bv-w305Av_19.933
5607;085_215BV_19.9;6,617;6,646;01-07-2012;01-07-2012;30000;30000;BOOG;085_w215Bv-w305Av_19.927
5608;085_215BV_19.9;7,538;7,586;01-03-2015;01-03-2015;10000;10000;BOOG;085_w215Bv-w305Av_19.946
5609;085_215BV_19.9;7,636;7,69;01-03-2015;01-03-2015;-10000;-10000;BOOG;085_w215Bv-w305Av_19.952
5610;085_215BV_19.9;7,786;7,804;01-03-2015;01-03-2015;10000;10000;BOOG;085_w215Bv-w305Av_19.916
5611;085_215BV_19.9;7,943;7,972;01-03-2015;01-03-2015;2580;2580;BOOG;085_w215Bv-w305Av_19.927
5612;085_215BV_19.9;8,101;8,156;01-03-2015;01-03-2015;-3080;-3080;BOOG;085_w215Bv-w305Av_19.953
5613;085_215BV_19.9;8,351;8,382;01-03-2015;01-03-2015;-2560;-2560;BOOG;085_w215Bv-w305Av_19.929
5614;085_215BV_19.9;8,527;8,545;01-03-2015;01-03-2015;2000;2000;BOOG;085_w215Bv-w305Av_19.916
5615;085_215BV_19.9;8,873;8,912;01-04-2017;01-04-2017;30000;30000;BOOG;085_w215Bv-w305Av_19.937
