ID;INVOERDATUM;VERSIE_NUMMER;ACTION;MODFWE;ELONG;TOSTARTAT;TOENDAT;SRCACTION;DASSIGNNAME;DASSIGNFROM;DASSIGNTO;DNAME;DLENGTH;FWENAME;FWELENGTH
24;2020-06-11;15;NEWTOP;;;;;;;;;;;116_1339R_31.9;898
25;2020-06-11;15;NEWTOP;;;;;;;;;;;116_1341V_32.1;76
26;2020-06-11;15;NEWTOP;;;;;;;;;;;116_1339L_31.9;132
27;2020-06-11;15;NEWTOP;;;;;;;;;;;519_65L_46.9;133
28;2020-06-11;15;NEWTOP;;;;;;;;;;;519_15L_45.8;335
29;2020-06-11;15;NEWTOP;;;;;;;;;;;519_47V_46.4;460
30;2020-06-11;15;NEWTOP;;;;;;;;;;;519_43L_46.4;64
31;2020-06-11;15;NEWTOP;;;;;;;;;;;519_41L_46.4;64
32;2020-06-11;15;NEWTOP;;;;;;;;;;;519_23L_46.0;369
33;2020-06-11;15;NEWTOP;;;;;;;;;;;519_85L_47.2;133
34;2020-06-11;15;NEWTOP;;;;;;;;;;;542_1203V_29.8;357
35;2020-06-11;15;NEWTOP;;;;;;;;;;;519_71R_47.0;90
36;2020-06-11;15;NEWTOP;;;;;;;;;;;542_1201R_29.7;53
37;2020-06-11;15;NEWTOP;;;;;;;;;;;519_19R_45.9;118
38;2020-06-11;15;NEWTOP;;;;;;;;;;;542_1201L_29.7;79
39;2020-06-11;15;NEWTOP;;;;;;;;;;;519_79R_47.1;107
40;2020-06-11;15;NEWTOP;;;;;;;;;;;135_920L_45.1;563
41;2020-06-11;15;NEWTOP;;;;;;;;;;;519_71L_47.0;315
42;2020-06-11;15;NEWTOP;;;;;;;;;;;519_31V_46.1;889
43;2020-06-11;15;NEWTOP;;;;;;;;;;;519_81V_47.2;10
44;2020-06-11;15;NEWTOP;;;;;;;;;;;519_79L_47.1;71
45;2020-06-11;15;NEWTOP;;;;;;;;;;;519_13L_45.7;192
46;2020-06-11;15;NEWTOP;;;;;;;;;;;519_83R_47.2;179
47;2020-06-11;15;NEWTOP;;;;;;;;;;;519_87V_47.3;5873
48;2020-06-11;15;NEWTOP;;;;;;;;;;;519_83L_47.2;110
49;2020-06-11;15;NEWTOP;;;;;;;;;;;519_13V_45.7;6591
50;2020-06-11;15;NEWTOP;;;;;;;;;;;519_63V_46.9;102
51;2020-06-11;15;NEWTOP;;;;;;;;;;;519_21V_46.0;2
52;2020-06-11;15;NEWTOP;;;;;;;;;;;617_1157V_39.5;577
53;2020-06-11;15;NEWTOP;;;;;;;;;;;534_1013V_44.8;154
54;2020-06-11;15;NEWTOP;;;;;;;;;;;519_89V_47.4;5753
55;2020-06-11;15;NEWTOP;;;;;;;;;;;519_17V_45.9;5
56;2020-06-11;15;NEWTOP;;;;;;;;;;;519_45V_46.4;467
57;2020-06-11;15;NEWTOP;;;;;;;;;;;135_920R_45.1;560
58;2020-06-11;15;NEWTOP;;;;;;;;;;;519_29R_46.0;992
59;2020-06-11;15;NEWTOP;;;;;;;;;;;519_15V_45.8;6700
60;2020-06-11;15;NEWTOP;;;;;;;;;;;519_29L_46.0;64
61;2020-06-11;15;NEWTOP;;;;;;;;;;;519_23R_46.0;58
62;2020-06-11;15;NEWTOP;;;;;;;;;;;519_19L_45.9;156
63;2020-06-11;15;NEWTOP;;;;;;;;;;;519_41R_46.4;64
64;2020-06-11;15;NEWTOP;;;;;;;;;;;519_25L_46.0;311
65;2020-06-11;15;NEWTOP;;;;;;;;;;;519_85R_47.2;3395
66;2020-06-11;15;NEWTOP;;;;;;;;;;;519_69V_47.0;49
67;2020-06-11;15;NEWTOP;;;;;;;;;;;116_1339V_31.9;72
68;2020-06-11;15;NEWTOP;;;;;;;;;;;519_65R_46.9;110
69;2020-06-11;15;NEWTOP;;;;;;;;;;;519_73V_47.1;44
70;2020-06-11;15;NEWTOP;;;;;;;;;;;035_97V_46.1;7505
71;2020-06-11;15;NEWTOP;;;;;;;;;;;519_25R_46.0;45
207;2020-06-11;15;NEWTOP;;;;;;;;;;;135_912L_45.7;41
208;2020-06-11;15;NEWTOP;;;;;;;;;;;135_907L_45.2;327
209;2020-06-11;15;NEWTOP;;;;;;;;;;;534_1087AR_46.0;67
210;2020-06-11;15;NEWTOP;;;;;;;;;;;534_1089AL_46.0;67
211;2020-06-11;15;NEWTOP;;;;;;;;;;;135_907R_45.2;470
212;2020-06-11;15;NEWTOP;;;;;;;;;;;035_101L_46.1;752
213;2020-06-11;15;NEWTOP;;;;;;;;;;;201_137V_37.3;23
214;2020-06-11;15;NEWTOP;;;;;;;;;;;035_117V_46.9;243
215;2020-06-11;15;NEWTOP;;;;;;;;;;;035_101R_46.1;561
216;2020-06-11;15;NEWTOP;;;;;;;;;;;035_103R_46.7;169
217;2020-06-11;15;NEWTOP;;;;;;;;;;;035_103L_46.7;191
218;2020-06-11;15;NEWTOP;;;;;;;;;;;035_105V_46.9;1101
1;2020-06-11;15;EDITCORR;135_912V_45.7;1;-1;;;;;;;;;
175;2020-06-11;15;EDITREAL;534_1009AL_44.7;31;;-1;;;;;;;;
176;2020-06-11;15;EDITREAL;617_1115BV_39.1;166;;-1;;;;;;;;
177;2020-06-11;15;EDITREAL;617_1195BV_40.1;2091;;-1;;;;;;;;
179;2020-06-11;15;EDITREAL;135_917AL_45.8;126;;-1;;;;;;;;
180;2020-06-11;15;EDITREAL;135_916AL_45.8;30;;-1;;;;;;;;
181;2020-06-11;15;EDITREAL;534_1081AR_45.9;16;;-1;;;;;;;;
183;2020-06-11;15;EDITREAL;123_67R_20.0;677;;-1;;;;;;;;
185;2020-06-11;15;EDITREAL;617_1163V_39.6;755;;-1;;;;;;;;
186;2020-06-11;15;EDITREAL;135_917AR_45.8;52;;-1;;;;;;;;
187;2020-06-11;15;EDITREAL;116_1333BV_31.8;17;;-1;;;;;;;;
188;2020-06-11;15;EDITREAL;534_1081AL_45.9;1457;;-1;;;;;;;;
189;2020-06-11;15;EDITREAL;542_1173BV_29.2;301;;-1;;;;;;;;
190;2020-06-11;15;EDITREAL;486_953L_75.1;106;;-1;;;;;;;;
191;2020-06-11;15;EDITREAL;542_1271BV_30.0;1193;;-1;;;;;;;;
192;2020-06-11;15;EDITREAL;542_1169R_29.1;390;;-1;;;;;;;;
193;2020-06-11;15;EDITREAL;617_1115AR_38.9;379;;-1;;;;;;;;
194;2020-06-11;15;EDITREAL;084_13BV_10.4;1162;;-1;;;;;;;;
196;2020-06-11;15;EDITREAL;534_1081BL_46.0;267;;-1;;;;;;;;
198;2020-06-11;15;EDITREAL;534_1043BV_45.6;117;;-1;;;;;;;;
199;2020-06-11;15;EDITREAL;617_1155BV_39.5;1999;;-1;;;;;;;;
203;2020-06-11;15;EDITREAL;116_1345R_31.8;964;;-1;;;;;;;;
72;2020-06-11;15;ASSIGN;135_907L_45.1;-563;-1;;DEL;135_920L_45.1;0;563;;;;
73;2020-06-11;15;ASSIGN;519_39BV_46.1;-889;-1;;DEL;519_31V_46.1;0;889;;;;
74;2020-06-11;15;ASSIGN;519_93AL_47.1;-71;-1;;DEL;519_79L_47.1;0;71;;;;
75;2020-06-11;15;ASSIGN;519_95AR_47.2;-179;-1;;DEL;519_83R_47.2;0;179;;;;
76;2020-06-11;15;ASSIGN;519_95AL_47.2;-110;-1;;DEL;519_83L_47.2;0;110;;;;
77;2020-06-11;15;ASSIGN;519_77BV_46.9;-102;-1;;DEL;519_63V_46.9;0;102;;;;
78;2020-06-11;15;ASSIGN;519_97BV_47.4;-5753;-1;;DEL;519_89V_47.4;0;5753;;;;
79;2020-06-11;15;ASSIGN;519_51BV_46.4;-467;-1;;DEL;519_45V_46.4;0;467;;;;
80;2020-06-11;15;ASSIGN;519_39AR_46.0;-992;-1;;DEL;519_29R_46.0;0;992;;;;
81;2020-06-11;15;ASSIGN;519_39AL_46.0;-64;-1;;DEL;519_29L_46.0;0;64;;;;
82;2020-06-11;15;ASSIGN;519_19AL_45.9;-156;-1;;DEL;519_19L_45.9;0;156;;;;
83;2020-06-11;15;ASSIGN;519_23AL_46.0;-311;-1;;DEL;519_25L_46.0;0;311;;;;
84;2020-06-11;15;ASSIGN;519_87BV_47.0;-49;-1;;DEL;519_69V_47.0;0;49;;;;
85;2020-06-11;15;ASSIGN;519_87AL_46.9;-133;-1;;DEL;519_65L_46.9;0;133;;;;
86;2020-06-11;15;ASSIGN;519_91AR_47.0;-90;-1;;DEL;519_71R_47.0;0;90;;;;
87;2020-06-11;15;ASSIGN;519_93AR_47.1;-107;-1;;DEL;519_79R_47.1;0;107;;;;
88;2020-06-11;15;ASSIGN;519_93BV_47.2;-10;-1;;DEL;519_81V_47.2;0;10;;;;
89;2020-06-11;15;ASSIGN;519_95BV_47.3;-5873;-1;;DEL;519_87V_47.3;0;5873;;;;
90;2020-06-11;15;ASSIGN;534_1013BV_44.8;-154;-1;;DEL;534_1013V_44.8;0;154;;;;
91;2020-06-11;15;ASSIGN;135_907R_45.1;-560;-1;;DEL;135_920R_45.1;0;560;;;;
92;2020-06-11;15;ASSIGN;519_21R_46.0;-58;-1;;DEL;519_23R_46.0;0;58;;;;
93;2020-06-11;15;ASSIGN;519_97AR_47.2;-3395;-1;;DEL;519_85R_47.2;0;3395;;;;
94;2020-06-11;15;ASSIGN;519_97AL_47.2;-133;-1;;DEL;519_85L_47.2;0;133;;;;
95;2020-06-11;15;ASSIGN;519_91AL_47.0;-315;-1;;DEL;519_71L_47.0;0;315;;;;
96;2020-06-11;15;ASSIGN;519_13AV_45.7;-6591;-1;;DEL;519_13V_45.7;0;6591;;;;
97;2020-06-11;15;ASSIGN;519_17AV_45.8;-6700;-1;;DEL;519_15V_45.8;0;6700;;;;
98;2020-06-11;15;ASSIGN;519_17AR_45.8;-110;-1;;DEL;519_15R_45.8;0;110;;;;
99;2020-06-11;15;ASSIGN;519_13AL_45.7;-192;-1;;DEL;519_13L_45.7;0;192;;;;
100;2020-06-11;15;ASSIGN;519_51AR_46.4;-64;-1;;DEL;519_41R_46.4;0;64;;;;
101;2020-06-11;15;ASSIGN;519_17BV_45.9;-5;-1;;DEL;519_17V_45.9;0;5;;;;
102;2020-06-11;15;ASSIGN;519_19AR_45.9;-118;-1;;DEL;519_19R_45.9;0;118;;;;
103;2020-06-11;15;ASSIGN;534_1085AR_45.8;-28;;-1;NEW;534_1087BL_46.0;67;38;;;;
104;2020-06-11;15;ASSIGN;519_21L_46.0;-369;-1;;DEL;519_23L_46.0;0;369;;;;
105;2020-06-11;15;ASSIGN;519_51AL_46.4;-64;-1;;DEL;519_41L_46.4;0;64;;;;
106;2020-06-11;15;ASSIGN;519_53AL_46.4;-64;-1;;DEL;519_43L_46.4;0;64;;;;
107;2020-06-11;15;ASSIGN;519_53BV_46.4;-460;-1;;DEL;519_47V_46.4;0;460;;;;
108;2020-06-11;15;ASSIGN;519_17AL_45.8;-335;-1;;DEL;519_15L_45.8;0;335;;;;
109;2020-06-11;15;ASSIGN;116_1349AL_31.9;-132;-1;;DEL;116_1339L_31.9;0;132;;;;
110;2020-06-11;15;ASSIGN;116_1349BV_32.1;-76;-1;;DEL;116_1341V_32.1;0;76;;;;
111;2020-06-11;15;ASSIGN;116_1349AR_31.9;-898;-1;;DEL;116_1339R_31.9;0;898;;;;
112;2020-06-11;15;ASSIGN;519_51BL_46.4;-64;;0;NEW;519_43R_46.4;64;0;;;;
113;2020-06-11;15;ASSIGN;201_139BV_37.8;-46;;209;NEW;201_139L_37.3;706;752;;;;
114;2020-06-11;15;ASSIGN;201_139BR_37.8;-4;;21;NEW;201_139L_37.3;475;472;;;;
115;2020-06-11;15;ASSIGN;201_927R_37.8;-11;;10;NEW;201_139L_37.3;432;421;;;;
116;2020-06-11;15;ASSIGN;201_927R_37.8;-136;;135;NEW;201_139L_37.3;307;171;;;;
117;2020-06-11;15;ASSIGN;201_137AL_37.3;-29;;0;NEW;201_139L_37.3;0;29;;;;
118;2020-06-11;15;ASSIGN;035_111L_46.9;-209;;0;NEW;035_97R_46.1;752;543;;;;
119;2020-06-11;15;ASSIGN;035_111L_46.9;-245;;475;NEW;035_97R_46.1;277;32;;;;
120;2020-06-11;15;ASSIGN;035_109V_46.7;-110;;0;NEW;035_97L_46.1;642;532;;;;
121;2020-06-11;15;ASSIGN;035_109V_46.7;-9;;142;NEW;035_97L_46.1;500;491;;;;
122;2020-06-11;15;ASSIGN;035_109V_46.7;-7;;171;NEW;035_97L_46.1;471;464;;;;
123;2020-06-11;15;ASSIGN;035_109V_46.7;-76;;244;NEW;035_97L_46.1;398;322;;;;
124;2020-06-11;15;ASSIGN;035_109V_46.7;-6;;504;NEW;035_97L_46.1;138;132;;;;
125;2020-06-11;15;ASSIGN;035_109V_46.7;-1337;;-1;NEW;035_101V_46.1;6195;7532;;;;
126;2020-06-11;15;ASSIGN;035_109V_46.7;-438;;6340;NEW;035_101V_46.1;5727;6166;;;;
127;2020-06-11;15;ASSIGN;035_109V_46.7;-186;;6118;NEW;035_101V_46.1;5505;5691;;;;
128;2020-06-11;15;ASSIGN;035_109V_46.7;-5184;;904;NEW;035_101V_46.1;292;5476;;;;
129;2020-06-11;15;ASSIGN;071_5BR_20.0;-2998;;-1;NEW;071_29L_27.9;7929;10928;;;;
130;2020-06-11;15;ASSIGN;071_5BV_20.0;-7868;;37;NEW;071_29L_27.9;7868;0;;;;
131;2020-06-11;15;ASSIGN;519_27AL_46.1;-653;;27;NEW;519_27R_46.1;71;724;;;;
132;2020-06-11;15;ASSIGN;071_5AV_19.9;-3001;;-1;NEW;520_31BL_28.0;8092;11093;;;;
133;2020-06-11;15;ASSIGN;071_5AR_19.9;-8053;;23;NEW;520_31BL_28.0;8053;0;;;;
134;2020-06-11;15;ASSIGN;201_137BR_37.4;-49;;-1;NEW;201_137R_37.3;66;115;;;;
135;2020-06-11;15;ASSIGN;201_139AR_37.7;-72;;262;NEW;201_139R_37.3;679;752;;;;
136;2020-06-11;15;ASSIGN;201_139AR_37.7;-7;;242;NEW;201_139R_37.3;659;666;;;;
137;2020-06-11;15;ASSIGN;201_139AR_37.7;-4;;203;NEW;201_139R_37.3;620;624;;;;
138;2020-06-11;15;ASSIGN;201_139AR_37.7;-3;;27;NEW;201_139R_37.3;444;447;;;;
139;2020-06-11;15;ASSIGN;201_137AR_37.3;-397;;0;NEW;201_139R_37.3;0;397;;;;
140;2020-06-11;15;ASSIGN;469_204V_201.1;-1250;;0;NEW;469_233V_201.7;519;1769;;;;
141;2020-06-11;15;ASSIGN;469_204R_201.1;-3;;0;NEW;469_233V_201.7;519;516;;;;
142;2020-06-11;15;ASSIGN;469_204R_201.1;-469;;-1;NEW;469_233V_201.7;469;0;;;;
143;2020-06-11;15;ASSIGN;519_77AL_46.8;-27;;-1;NEW;519_61V_46.8;18;45;;;;
144;2020-06-11;15;ASSIGN;534_1089L_46.1;-1316;;-1;NEW;534_1089BV_46.0;68;1383;;;;
145;2020-06-11;15;ASSIGN;534_1087AL_45.9;-35;;-1;NEW;534_1089BV_46.0;35;0;;;;
146;2020-06-11;15;ASSIGN;519_13BV_45.9;-131;;0;NEW;519_13R_45.7;183;315;;;;
147;2020-06-11;15;ASSIGN;519_13AR_45.7;-183;;0;NEW;519_13R_45.7;0;183;;;;
148;2020-06-11;15;ASSIGN;519_77AR_46.8;-11;;0;NEW;519_27L_46.1;739;751;;;;
149;2020-06-11;15;ASSIGN;519_25L_46.1;-15;;-1;NEW;519_27L_46.1;725;739;;;;
150;2020-06-11;15;ASSIGN;519_25L_46.1;-686;;-1;NEW;519_27L_46.1;39;725;;;;
151;2020-06-11;15;ASSIGN;519_85AR_47.0;-169;;0;NEW;519_75R_47.0;34;203;;;;
152;2020-06-11;15;ASSIGN;519_85AR_47.0;-17;;0;NEW;519_75R_47.0;17;34;;;;
153;2020-06-11;15;ASSIGN;519_79V_47.0;-17;;-1;NEW;519_75R_47.0;0;17;;;;
154;2020-06-11;15;ASSIGN;534_1087AL_45.9;-8;;16;NEW;534_1081BV_46.0;0;8;;;;
155;2020-06-11;15;ASSIGN;519_79V_47.0;-20;;0;NEW;519_67V_47.0;0;20;;;;
156;2020-06-11;15;ASSIGN;534_1087AL_45.9;-66;;24;NEW;534_1087AL_46.0;0;66;;;;
157;2020-06-11;15;ASSIGN;519_85AL_47.0;-49;;17;NEW;519_75L_47.0;34;82;;;;
158;2020-06-11;15;ASSIGN;519_83BqV_47.0;-33;;0;NEW;519_75L_47.0;33;0;;;;
159;2020-06-11;15;ASSIGN;617_1157BV_39.5;-577;-1;;DEL;617_1157V_39.5;0;577;;;;
160;2020-06-11;15;ASSIGN;116_1345L_31.8;-72;;0;NEW;116_1339V_31.9;72;0;;;;
161;2020-06-11;15;ASSIGN;519_19BV_46.0;-2;-1;;DEL;519_21V_46.0;0;2;;;;
162;2020-06-11;15;ASSIGN;519_79R_47.0;-110;;0;NEW;519_65R_46.9;110;0;;;;
163;2020-06-11;15;ASSIGN;542_1225BV_29.8;-357;-1;;DEL;542_1203V_29.8;0;357;;;;
164;2020-06-11;15;ASSIGN;519_85BV_47.1;-14;;0;NEW;519_73V_47.1;30;44;;;;
165;2020-06-11;15;ASSIGN;519_85BR_47.1;-30;;-1;NEW;519_73V_47.1;30;0;;;;
166;2020-06-11;15;ASSIGN;542_1225AR_29.7;-53;-1;;DEL;542_1201R_29.7;0;53;;;;
167;2020-06-11;15;ASSIGN;035_111L_46.9;-532;;-1;NEW;035_97V_46.1;6973;7505;;;;
168;2020-06-11;15;ASSIGN;035_111L_46.9;-30;;7568;NEW;035_97V_46.1;6816;6845;;;;
169;2020-06-11;15;ASSIGN;035_111L_46.9;-1406;;6064;NEW;035_97V_46.1;5311;6717;;;;
170;2020-06-11;15;ASSIGN;035_111L_46.9;-3620;;2422;NEW;035_97V_46.1;1669;5289;;;;
171;2020-06-11;15;ASSIGN;035_111L_46.9;-1254;;1046;NEW;035_97V_46.1;293;1548;;;;
172;2020-06-11;15;ASSIGN;035_111L_46.9;-173;;779;NEW;035_97V_46.1;27;200;;;;
173;2020-06-11;15;ASSIGN;542_1225AL_29.7;-79;-1;;DEL;542_1201L_29.7;0;79;;;;
174;2020-06-11;15;ASSIGN;519_23AR_46.0;-27;;0;NEW;519_25R_46.0;0;27;;;;
178;2020-06-11;15;EDITREAL;817_53V_301.5;-149;;-1;;;;;;;;
182;2020-06-11;15;EDITREAL;550_967L_25.3;-6;;-1;;;;;;;;
184;2020-06-11;15;EDITREAL;135_906L_45.1;-213;;-1;;;;;;;;
195;2020-06-11;15;EDITREAL;066_6V_26.5;-244;;-1;;;;;;;;
197;2020-06-11;15;EDITREAL;550_963L_25.3;-90;;-1;;;;;;;;
200;2020-06-11;15;EDITREAL;534_1087BV_46.0;-38;-1;;;;;;;;;
201;2020-06-11;15;EDITREAL;035_109L_46.7;-1124;;-1;;;;;;;;
202;2020-06-11;15;EDITREAL;486_944L_76.0;-74;;-1;;;;;;;;
204;2020-06-11;15;EDITREAL;201_135L_37.2;-23;;-1;;;;;;;;
205;2020-06-11;15;EDITREAL;135_906R_45.1;-41;;-1;;;;;;;;
219;2019-12-12;15;EDITREAL;469_204R_201.1;;;;;;;;;;;
220;2019-12-12;15;EDITREAL;950_934R_11.7;;;;;;;;;;;
221;2019-12-12;15;EDITREAL;950_934L_11.7;;;;;;;;;;;
222;2019-12-12;15;EDITREAL;519_83BpV_47.0;;;;;;;;;;;
223;2019-12-12;15;EDITREAL;519_83BqV_47.0;;;;;;;;;;;
224;2019-12-12;15;EDITREAL;469_204V_201.1;;;;;;;;;;;
225;2019-12-12;15;EDITREAL;617_1201L_40.5;;;;;;;;;;;
226;2019-12-12;15;EDITREAL;542_1195BV_29.5;;;;;;;;;;;
227;2019-12-12;15;EDITREAL;950_931V_11.5;;;;;;;;;;;
228;2019-12-12;15;EDITREAL;950_201L_11.7;;;;;;;;;;;
229;2019-12-12;15;EDITREAL;950_933R_11.6;;;;;;;;;;;
230;2019-12-12;15;EDITREAL;534_1011BpV_44.7;;;;;;;;;;;
231;2019-12-12;15;EDITREAL;519_23BpV_46.1;;;;;;;;;;;
232;2019-12-12;15;EDITREAL;534_1081BqV_46.0;;;;;;;;;;;
233;2019-12-12;15;EDITREAL;519_35L_46.2;;;;;;;;;;;
234;2019-12-12;15;EDITREAL;519_23BqV_46.1;;;;;;;;;;;
235;2019-12-12;15;EDITREAL;519_5L_45.9;;;;;;;;;;;
236;2019-12-12;15;EDITREAL;519_43L_46.2;;;;;;;;;;;
237;2019-12-12;15;EDITREAL;519_43R_46.2;;;;;;;;;;;
238;2019-12-12;15;EDITREAL;519_47L_46.4;;;;;;;;;;;
239;2019-12-12;15;EDITREAL;519_73V_46.8;;;;;;;;;;;
240;2019-12-12;15;EDITREAL;519_37AL_46.3;;;;;;;;;;;
241;2019-12-12;15;EDITREAL;519_71V_46.8;;;;;;;;;;;
242;2019-12-12;15;EDITREAL;617_1157AL_39.4;;;;;;;;;;;
243;2019-12-12;15;EDITREAL;534_1081BpV_46.0;;;;;;;;;;;
244;2019-12-12;15;EDITREAL;534_1087AL_45.9;;;;;;;;;;;
245;2019-12-12;15;EDITREAL;035_111L_46.9;;;;;;;;;;;
246;2019-12-12;15;EDITREAL;617_1157AR_39.4;;;;;;;;;;;
247;2019-12-12;15;EDITREAL;519_25L_46.1;;;;;;;;;;;
248;2019-12-12;15;EDITREAL;519_33R_46.2;;;;;;;;;;;
249;2019-12-12;15;EDITREAL;519_33L_46.2;;;;;;;;;;;
250;2019-12-12;15;EDITREAL;519_31R_46.2;;;;;;;;;;;
251;2019-12-12;15;EDITREAL;201_924R_37.7;;;;;;;;;;;
252;2019-12-12;15;EDITREAL;201_139AR_37.7;;;;;;;;;;;
253;2019-12-12;15;EDITREAL;201_139AL_37.7;;;;;;;;;;;
254;2019-12-12;15;EDITREAL;519_77AL_46.8;;;;;;;;;;;
255;2019-12-12;15;EDITREAL;519_77AR_46.8;;;;;;;;;;;
256;2019-12-12;15;EDITREAL;617_1199AR_40.3;;;;;;;;;;;
257;2019-12-12;15;EDITREAL;519_81V_46.9;;;;;;;;;;;
258;2019-12-12;15;EDITREAL;519_79R_47.0;;;;;;;;;;;
259;2019-12-12;15;EDITREAL;519_79V_47.0;;;;;;;;;;;
260;2019-12-12;15;EDITREAL;201_926V_37.7;;;;;;;;;;;
261;2019-12-12;15;EDITREAL;201_927V_37.8;;;;;;;;;;;
262;2019-12-12;15;EDITREAL;201_927R_37.8;;;;;;;;;;;
263;2019-12-12;15;EDITREAL;519_13AR_45.7;;;;;;;;;;;
264;2019-12-12;15;EDITREAL;534_1085BR_45.9;;;;;;;;;;;
265;2019-12-12;15;EDITREAL;201_926R_37.7;;;;;;;;;;;
266;2019-12-12;15;EDITREAL;201_926L_37.7;;;;;;;;;;;
267;2019-12-12;15;EDITREAL;534_1089R_46.1;;;;;;;;;;;
268;2019-12-12;15;EDITREAL;071_5AL_19.9;;;;;;;;;;;
269;2019-12-12;15;EDITREAL;617_1161V_39.6;;;;;;;;;;;
270;2019-12-12;15;EDITREAL;617_1197AR_40.1;;;;;;;;;;;
271;2019-12-12;15;EDITREAL;135_918V_46.2;;;;;;;;;;;
272;2019-12-12;15;EDITREAL;534_1083ApV_45.9;;;;;;;;;;;
273;2019-12-12;15;EDITREAL;534_1083AL_45.9;;;;;;;;;;;
274;2019-12-12;15;EDITREAL;534_1083AqV_45.9;;;;;;;;;;;
275;2019-12-12;15;EDITREAL;519_13BV_45.9;;;;;;;;;;;
276;2019-12-12;15;EDITREAL;519_23AR_46.0;;;;;;;;;;;
277;2019-12-12;15;EDITREAL;519_43V_46.2;;;;;;;;;;;
278;2019-12-12;15;EDITREAL;519_69V_46.7;;;;;;;;;;;
279;2019-12-12;15;EDITREAL;519_67V_46.7;;;;;;;;;;;
280;2019-12-12;15;EDITREAL;519_31L_46.2;;;;;;;;;;;
281;2019-12-12;15;EDITREAL;617_1197AL_40.1;;;;;;;;;;;
282;2019-12-12;15;EDITREAL;519_25R_46.1;;;;;;;;;;;
283;2019-12-12;15;EDITREAL;519_27AR_46.1;;;;;;;;;;;
284;2019-12-12;15;EDITREAL;035_109V_46.7;;;;;;;;;;;
285;2019-12-12;15;EDITREAL;519_85BR_47.1;;;;;;;;;;;
286;2019-12-12;15;EDITREAL;519_85BV_47.1;;;;;;;;;;;
287;2019-12-12;15;EDITREAL;519_85AL_47.0;;;;;;;;;;;
288;2019-12-12;15;EDITREAL;519_85AR_47.0;;;;;;;;;;;
289;2019-12-12;15;EDITREAL;519_27AL_46.1;;;;;;;;;;;
290;2019-12-12;15;EDITREAL;534_1083BV_45.9;;;;;;;;;;;
291;2019-12-12;15;EDITREAL;617_1193AL_40.0;;;;;;;;;;;
292;2019-12-12;15;EDITREAL;617_1193AR_40.0;;;;;;;;;;;
293;2019-12-12;15;EDITREAL;201_137AR_37.3;;;;;;;;;;;
294;2019-12-12;15;EDITREAL;534_1085AR_45.8;;;;;;;;;;;
295;2019-12-12;15;EDITREAL;534_1087AR_45.9;;;;;;;;;;;
296;2019-12-12;15;EDITREAL;534_1089L_46.1;;;;;;;;;;;
297;2019-12-12;15;EDITREAL;201_137AL_37.3;;;;;;;;;;;
298;2019-12-12;15;EDITREAL;519_5R_45.9;;;;;;;;;;;
299;2019-12-12;15;EDITREAL;527_QQQQV_17.4;;;;;;;;;;;
300;2019-12-12;15;EDITREAL;071_5AV_19.9;;;;;;;;;;;
301;2019-12-12;15;EDITREAL;201_137BV_37.4;;;;;;;;;;;
302;2019-12-12;15;EDITREAL;071_5BR_20.0;;;;;;;;;;;
303;2019-12-12;15;EDITREAL;519_5V_45.9;;;;;;;;;;;
304;2019-12-12;15;EDITREAL;519_51BL_46.4;;;;;;;;;;;
305;2019-12-12;15;EDITREAL;071_5AR_19.9;;;;;;;;;;;
