ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT;RICHTING_VOLGENS_GEOCODEKM
1334213;006_1017AR_10.1;0;0,438;006__;10,063;10,5;MEE
1334212;006_1017AR_10.1;0,438;1,013;600_b;10,5;11,076;MEE
1332655;006_1017BV_10.2;0;0,336;006__;10,164;10,5;MEE
1332656;006_1017BV_10.2;0,336;0,911;600_b;10,5;11,076;MEE
1335229;007_151L_4.3;0;0,638;007__;4,287;4,922;MEE
1334562;007_151R_4.3;0;0,637;007__;4,287;4,922;MEE
1334031;007_151V_4.3;0;3,889;007__;4,287;0,4;TEGEN
1333666;007_151V_4.3;3,889;3,99;600_a;0,4;0,3;TEGEN
1334032;007_151V_4.3;3,99;4,016;600_b;11,223;11,198;TEGEN
1334778;007_157V_4.9;0;0,176;007__;4,922;5,1;MEE
1334777;007_157V_4.9;0,176;2,977;200__;5,1;7,898;MEE
1334363;008_1215L_9.5;0;0,756;008__;9,501;10,257;MEE
1334132;008_1215R_9.5;0;0,756;008__;9,501;10,257;MEE
1334868;008_1221V_10.3;0;10,271;008__;10,257;20,518;MEE
1344454;008_1231L_20.5;0;0,328;008__;20,518;20,848;MEE
1343129;008_1231R_20.5;0;0,327;008__;20,518;20,848;MEE
1341971;008_1235V_20.8;0;0,544;008__;20,848;21,389;MEE
1332613;008_1245L_21.4;0;0,54;008__;21,389;21,929;MEE
1333108;008_1245R_21.4;0;0,541;008__;21,389;21,929;MEE
1332725;008_1253V_21.9;0;0,158;008__;21,929;22,087;MEE
1339174;008_1255L_22.1;0;0,246;008__;22,087;22,332;MEE
1335803;008_1255R_22.1;0;15,145;008__;22,087;37,217;MEE
1338140;008_1267L_37.2;0;0,372;008__;37,217;37,588;MEE
1338012;008_1267R_37.2;0;0,373;008__;37,217;37,588;MEE
1332686;008_1273V_37.6;0;12,723;008__;37,588;50,294;MEE
1341080;008_931L_22.4;0;0,03;008__;22,363;22,334;TEGEN
1331251;008_931R_22.4;0;0,035;008__;22,363;22,328;TEGEN
1341079;008_931V_22.4;0;0,072;008__;22,363;22,435;MEE
1344017;008_934L_22.3;0;0,117;008__;22,328;22,212;TEGEN
1331252;008_934R_22.3;0;0,1;008__;22,328;22,23;TEGEN
1343130;009_101V_138.5;0;0,006;009__;138,539;138,545;MEE
1340612;009_103AL_138.5;0;0,062;009__;138,545;138,607;MEE
1340144;009_103AR_138.5;0;0,233;009__;138,545;138,777;MEE
1340613;009_103BV_138.6;0;0,111;009__;138,607;138,716;MEE
1340536;009_105AL_138.7;0;9,578;009__;138,716;148,209;MEE
1340145;009_105AR_138.7;0;0,06;009__;138,716;138,777;MEE
1340300;009_105BV_138.8;0;9,455;009__;138,777;148,147;MEE
1340387;009_115AL_148.1;0;0,062;009__;148,147;148,209;MEE
1340386;009_115AR_148.1;0;1,3;009__;148,147;149,437;MEE
1340388;009_115BV_148.2;0;0,012;009__;148,209;148,221;MEE
1338811;009_117L_148.2;0;0,699;009__;148,221;148,914;MEE
1338810;009_117R_148.2;0;0,698;009__;148,221;148,914;MEE
1338812;009_129V_148.9;0;0,468;009__;148,914;149,378;MEE
1338813;009_131AR_149.4;0;0,06;009__;149,378;149,437;MEE
1341223;009_17L_114.6;0;0,683;009__;114,589;115,271;MEE
1341222;009_17R_114.6;0;0,681;009__;114,589;115,271;MEE
1341916;009_21AL_114.7;0;0,064;009__;114,652;114,716;MEE
1331823;009_21AR_114.7;0;0,198;009__;114,652;114,849;MEE
1336330;009_21AV_114.7;0;0,307;009__;114,652;114,346;TEGEN
1342288;009_21BV_114.7;0;0,229;009__;114,716;114,945;MEE
1340916;009_25AL_165.8;0;0,048;009__;165,806;165,854;MEE
1340325;009_25AR_165.8;0;0,094;009__;165,806;165,9;MEE
1340326;009_25AR_165.8;0,094;0,389;550__;25,191;25,486;MEE
1331954;009_25AV_165.8;0;16,47;009__;165,806;149,437;TEGEN
1340918;009_25BpV_165.9;0;0,034;009__;165,871;165,837;TEGEN
1340917;009_25BqV_165.9;0;0,034;009__;165,87;165,837;TEGEN
1333639;009_25BR_165.9;0;16,582;009__;165,854;149,378;TEGEN
1342340;009_25V_114.9;0;0,396;009__;114,945;115,345;MEE
1339180;009_27L_165.8;0;0,036;009__;165,854;165,889;MEE
1339179;009_27L_165.8;0,036;0,16;550__;25,178;25,301;MEE
1340129;009_27R_165.8;0;0,046;009__;165,854;165,9;MEE
1340128;009_27R_165.8;0,046;0,227;550__;25,19;25,371;MEE
1343700;009_33V_115.3;0;0,012;009__;115,271;115,283;MEE
1343699;009_35AL_115.3;0;11,527;009__;115,283;126,794;MEE
1342339;009_35AR_115.3;0;0,061;009__;115,283;115,345;MEE
1331089;009_35BV_115.3;0;11,405;009__;115,345;126,735;MEE
1340104;009_45AL_126.7;0;0,06;009__;126,735;126,794;MEE
1340047;009_45AR_126.7;0;1,048;009__;126,735;127,781;MEE
1334100;009_45BV_126.8;0;0,929;009__;126,794;127,722;MEE
1336043;009_5AL_114.1;0;0,507;009__;114,082;114,589;MEE
1340767;009_5AR_114.1;0;0,06;009__;114,082;114,141;MEE
1336645;009_5AV_114.1;0;12,485;009__;114,082;101,6;TEGEN
1338162;009_5AV_114.1;12,485;12,621;502_b;101,6;101,464;TEGEN
1340164;009_5BL_114.1;0;12,551;009__;114,141;101,6;TEGEN
1340163;009_5BL_114.1;12,551;12,783;502_b;101,6;101,368;TEGEN
1339525;009_5BV_114.1;0;0,056;009__;114,141;114,197;MEE
1339492;009_67AL_127.7;0;9,885;009__;127,722;137,59;MEE
1339178;009_67AR_127.7;0;0,06;009__;127,722;127,781;MEE
1338455;009_67BV_127.8;0;9,885;009__;127,781;137,649;MEE
1338456;009_83AL_137.6;0;0,205;009__;137,59;137,794;MEE
1340451;009_83AR_137.6;0;0,06;009__;137,59;137,649;MEE
1340609;009_83BV_137.6;0;0,073;009__;137,649;137,722;MEE
1340610;009_85AL_137.7;0;0,073;009__;137,722;137,794;MEE
1335923;009_85AR_137.7;0;0,201;009__;137,722;137,923;MEE
1340611;009_85BV_137.8;0;0,815;009__;137,794;138,607;MEE
1335922;009_87L_137.9;0;0,619;009__;137,923;138,539;MEE
1334566;009_87R_137.9;0;0,619;009__;137,923;138,539;MEE
1340768;009_9L_114.2;0;0,748;009__;114,197;114,945;MEE
1341915;009_9R_114.2;0;0,519;009__;114,197;114,716;MEE
1332284;011_10L_67.9;0;0,729;011__;67,89;68,615;MEE
1332270;011_10R_67.9;0;0,77;011__;67,89;68,655;MEE
1337334;011_11L_67.9;0;0,034;011__;67,872;67,906;MEE
1337419;011_11R_67.9;0;0,036;011__;67,872;67,908;MEE
1339435;011_12L_67.9;0;0,727;011__;67,906;68,626;MEE
1339899;011_12R_67.9;0;0,038;011__;67,906;67,944;MEE
1340882;011_13L_67.9;0;0,074;011__;67,908;67,982;MEE
1338527;011_13R_67.9;0;0,886;011__;67,908;68,779;MEE
1340656;011_14L_67.9;0;0,662;011__;67,944;68,6;MEE
1339778;011_14R_67.9;0;0,663;011__;67,944;68,6;MEE
1332752;011_15L_68.0;0;0,642;011__;67,982;68,613;MEE
1334737;011_15R_68.0;0;0,042;011__;67,982;68,024;MEE
1335003;011_16L_68.0;0;0,544;011__;68,024;68,558;MEE
1333928;011_16R_68.0;0;0,545;011__;68,024;68,558;MEE
1337791;011_28L_68.5;0;0,339;011__;68,504;68,846;MEE
1339695;011_28R_68.5;0;0,112;011__;68,504;68,615;MEE
1339773;011_293AL_70.2;0;0,136;011__;70,234;70,099;TEGEN
1339774;011_293AR_70.2;0;0,06;011__;70,234;70,174;TEGEN
1339483;011_293BV_70.2;0;0,133;011__;70,174;70,042;TEGEN
1339163;011_295R_70.1;0;0,241;011__;70,099;70,339;MEE
1338777;011_295V_70.1;0;0,166;011__;70,099;69,932;TEGEN
1339162;011_297AL_70.1;0;0,102;011__;70,144;70,042;TEGEN
1339562;011_297AR_70.1;0;0,176;011__;70,144;69,968;TEGEN
1339564;011_297BV_70.0;0;0,009;011__;70,042;70,033;TEGEN
1338778;011_299AL_70.0;0;0,04;011__;70,033;69,993;TEGEN
1339563;011_299AR_70.0;0;0,065;011__;70,033;69,968;TEGEN
1332571;011_299BV_70.0;0;2,793;011__;69,968;67,168;TEGEN
1339292;011_29V_68.6;0;0,057;011__;68,558;68,613;MEE
1338776;011_301AL_70.0;0;0,06;011__;69,993;69,932;TEGEN
1337924;011_301AR_70.0;0;2,613;011__;69,993;67,373;TEGEN
1338582;011_301BV_69.9;0;0,026;011__;69,932;69,906;TEGEN
1338581;011_303L_69.9;0;0,027;011__;69,906;69,879;TEGEN
1333631;011_303R_69.9;0;0,103;011__;69,906;69,804;TEGEN
1338775;011_305L_69.9;0;0,042;011__;69,879;69,839;TEGEN
1338984;011_307L_69.8;0;0,041;011__;69,804;69,764;TEGEN
1333628;011_311L_69.8;0;0,205;011__;69,839;69,638;TEGEN
1339301;011_311R_69.8;0;0,053;011__;69,839;69,786;TEGEN
1340120;011_315L_69.6;0;0,04;011__;69,638;69,598;TEGEN
1340585;011_315R_69.6;0;0,414;011__;69,638;69,224;TEGEN
1340119;011_317L_69.6;0;0,278;011__;69,598;69,319;TEGEN
1339293;011_31V_68.6;0;0,027;011__;68,6;68,626;MEE
1339696;011_32V_68.6;0;0,04;011__;68,613;68,653;MEE
1331080;011_33V_68.6;0;0,04;011__;68,615;68,655;MEE
1339294;011_34V_68.6;0;0,026;011__;68,626;68,653;MEE
1331081;011_35V_68.7;0;0,016;011__;68,655;68,671;MEE
1340351;011_36V_68.7;0;0,018;011__;68,653;68,671;MEE
1340419;011_37ApV_68.7;0;0,031;011__;68,686;68,655;TEGEN
1340418;011_37AqV_68.7;0;0,031;011__;68,686;68,656;TEGEN
1337366;011_37BL_68.7;0;0,31;011__;68,671;68,984;MEE
1340417;011_37BR_68.7;0;0,016;011__;68,671;68,687;MEE
1339437;011_38L_68.7;0;0,218;011__;68,687;68,908;MEE
1340420;011_38R_68.7;0;0,092;011__;68,687;68,779;MEE
1340422;011_39ApV_68.8;0;0,034;011__;68,796;68,762;TEGEN
1340421;011_39AqV_68.8;0;0,034;011__;68,796;68,762;TEGEN
1339436;011_39BL_68.8;0;0,128;011__;68,779;68,908;MEE
1333629;011_39BR_68.8;0;0,124;011__;68,779;68,903;MEE
1339892;011_441AR_67.2;0;0,057;011__;67,168;67,225;MEE
1334736;011_441BV_67.2;0;0,009;011__;67,225;67,234;MEE
1337305;011_443L_67.2;0;0,139;011__;67,234;67,373;MEE
1334408;011_443R_67.2;0;0,746;011__;67,234;67,977;MEE
1340586;011_58L_68.9;0;0,052;011__;68,904;68,956;MEE
1340587;011_58R_68.9;0;0,064;011__;68,904;68,967;MEE
1339573;011_58V_68.9;0;0,071;011__;68,904;68,831;TEGEN
1336174;011_61AL_68.9;0;0,029;011__;68,956;68,985;MEE
1340098;011_61ApV_68.9;0;0,034;011__;68,939;68,973;MEE
1340096;011_61AqV_68.9;0;0,034;011__;68,939;68,973;MEE
1340097;011_61AR_68.9;0;0,363;011__;68,956;69,319;MEE
1340377;011_61BR_69.0;0;0,052;011__;68,956;68,903;TEGEN
1335945;011_62L_69.0;0;0,24;011__;68,985;69,224;MEE
1335668;011_62R_69.0;0;0,613;011__;68,985;69,598;MEE
1340589;011_64R_68.9;0;0,064;011__;68,903;68,967;MEE
1337535;011_65V_68.9;0;0,076;011__;68,908;68,984;MEE
1340588;011_66V_69.0;0;0,352;011__;68,967;69,319;MEE
1338310;011_67AL_69.0;0;0,04;011__;68,984;69,024;MEE
1337367;011_67ApV_69.0;0;0,033;011__;68,967;69;MEE
1337536;011_67AqV_69.0;0;0,033;011__;68,967;69;MEE
1337793;011_67AR_69.0;0;0,051;011__;68,984;69,035;MEE
1337957;011_68AL_69.0;0;0,029;011__;69,024;69,053;MEE
1342398;011_68ApV_69.0;0;0,034;011__;69,007;69,041;MEE
1342713;011_68AqV_69.0;0;0,034;011__;69,007;69,041;MEE
1340670;011_68AR_69.0;0;0,763;011__;69,024;69,786;MEE
1337795;011_68BR_69.0;0;0,053;011__;69,024;68,971;TEGEN
1333691;011_70L_68.8;0;0,232;011__;68,846;68,612;TEGEN
1337792;011_70V_68.8;0;0,044;011__;68,846;68,891;MEE
1331401;011_71L_68.9;0;0,256;011__;68,891;68,632;TEGEN
1340492;011_71V_68.9;0;0,027;011__;68,891;68,918;MEE
1332469;011_72L_68.9;0;0,275;011__;68,918;68,639;TEGEN
1342396;011_72V_68.9;0;0,027;011__;68,918;68,945;MEE
1337319;011_73L_68.9;0;0,924;011__;68,881;69,804;MEE
1342397;011_73R_68.9;0;0,064;011__;68,881;68,945;MEE
1332300;011_73V_68.9;0;1,505;011__;68,881;67,373;TEGEN
1337796;011_74V_68.9;0;0,027;011__;68,945;68,971;MEE
1337794;011_75R_69.0;0;0,065;011__;68,971;69,035;MEE
1333630;011_76V_69.0;0;0,19;011__;69,035;69,224;MEE
1336594;011_7L_67.8;0;0,027;011__;67,821;67,849;MEE
1337333;011_7R_67.8;0;0,051;011__;67,821;67,872;MEE
1337911;011_7V_67.8;0;0,345;011__;67,821;67,477;TEGEN
1335407;011_801L_68.0;0;0,141;011__;67,977;68,116;MEE
1335406;011_801R_68.0;0;0,835;011__;67,977;68,78;MEE
1335408;011_802R_68.1;0;0,24;011__;68,116;67,878;TEGEN
1336193;011_802V_68.1;0;0,071;011__;68,116;68,187;MEE
1339400;011_804L_68.2;0;0,027;011__;68,187;68,209;MEE
1339038;011_804R_68.2;0;0,04;011__;68,187;68,222;MEE
1340914;011_805L_68.2;0;0,537;011__;68,209;68,733;MEE
1340913;011_805R_68.2;0;0,537;011__;68,209;68,733;MEE
1340121;011_806L_68.2;0;0,479;011__;68,222;68,688;MEE
1340915;011_806R_68.2;0;0,042;011__;68,222;68,265;MEE
1340151;011_807L_68.3;0;0,438;011__;68,265;68,688;MEE
1340863;011_807R_68.3;0;0,479;011__;68,265;68,729;MEE
1337320;011_81L_69.1;0;0,04;011__;69,053;69,092;MEE
1337956;011_81R_69.1;0;0,733;011__;69,053;69,786;MEE
1337790;011_820V_68.7;0;0,035;011__;68,733;68,769;MEE
1337307;011_821L_68.8;0;0,039;011__;68,769;68,729;TEGEN
1337306;011_821V_68.8;0;0,063;011__;68,769;68,831;MEE
1340208;011_822V_68.7;0;0,041;011__;68,688;68,729;MEE
1337420;011_82L_69.1;0;0,042;011__;69,092;69,134;MEE
1332853;011_82R_69.1;0;0,789;011__;69,092;69,879;MEE
1337161;011_840ApV_68.8;0;0,032;011__;68,815;68,847;MEE
1335666;011_840AqV_68.8;0;0,032;011__;68,815;68,847;MEE
1335667;011_840AR_68.8;0;0,065;011__;68,831;68,896;MEE
1339401;011_840BL_68.8;0;0,052;011__;68,831;68,78;TEGEN
1339402;011_841R_68.8;0;0,174;011__;68,78;68,955;MEE
1339898;011_86L_69.1;0;0,63;011__;69,134;69,764;MEE
1339897;011_86R_69.1;0;0,63;011__;69,134;69,764;MEE
1337423;011_8L_67.8;0;0,659;011__;67,849;68,504;MEE
1336587;011_8R_67.8;0;0,041;011__;67,849;67,89;MEE
1337422;012_301AL_8.3;0;0,134;012__;8,257;8,391;MEE
1337421;012_301AR_8.3;0;0,284;012__;8,257;8,541;MEE
1336202;012_301BV_8.4;0;0,018;012__;8,391;8,409;MEE
1336200;012_303AL_8.4;0;11,024;012__;8,409;19,412;MEE
1336201;012_303AR_8.4;0;0,133;012__;8,409;8,541;MEE
1336978;012_303BV_8.5;0;10,859;012__;8,541;19,377;MEE
1335932;012_311L_19.4;0;0,303;012__;19,377;19,078;TEGEN
1336258;012_311pV_19.4;0;0,032;012__;19,392;19,36;TEGEN
1334388;012_311qV_19.4;0;0,032;012__;19,392;19,36;TEGEN
1336452;012_313AL_19.4;0;0,036;012__;19,377;19,412;MEE
1335759;012_313AR_19.4;0;0,798;012__;19,377;20,175;MEE
1336453;012_313BpV_19.4;0;0,032;012__;19,428;19,396;TEGEN
1337015;012_313BqV_19.4;0;0,032;012__;19,428;19,396;TEGEN
1336256;012_315L_19.4;0;0,69;012__;19,412;20,102;MEE
1336255;012_315R_19.4;0;0,689;012__;19,412;20,102;MEE
1336257;012_323pV_20.1;0;0,031;012__;20,118;20,087;TEGEN
1337080;012_323qV_20.1;0;0,031;012__;20,118;20,087;TEGEN
1337049;012_325AL_20.1;0;4,033;012__;20,102;24,125;MEE
1337646;012_325AR_20.1;0;0,073;012__;20,102;20,175;MEE
1335930;012_325BV_20.2;0;4,022;012__;20,175;24,185;MEE
1336593;012_341AL_24.1;0;9,204;012__;24,125;33,309;MEE
1338818;012_341AR_24.1;0;0,06;012__;24,125;24,185;MEE
1338871;012_341BV_24.2;0;0,017;012__;24,185;24,202;MEE
1336848;012_343AL_24.2;0;9,191;012__;24,202;33,372;MEE
1339523;012_343AR_24.2;0;0,138;012__;24,202;24,338;MEE
1339524;012_343BL_24.3;0;0,06;012__;24,338;24,278;TEGEN
1336175;012_361AL_33.3;0;0,857;012__;33,309;34,163;MEE
1337016;012_361AR_33.3;0;0,063;012__;33,309;33,372;MEE
1337017;012_361BV_33.4;0;0,031;012__;33,372;33,404;MEE
1336503;012_363L_33.4;0;0,688;012__;33,404;34,089;MEE
1336849;012_363R_33.4;0;0,689;012__;33,404;34,089;MEE
1337433;012_373V_34.1;0;0,011;012__;34,089;34,1;MEE
1338923;012_375AL_34.1;0;0,063;012__;34,1;34,163;MEE
1337359;012_375AR_34.1;0;14,042;012__;34,1;48,1;MEE
1337358;012_375AR_34.1;14,042;14,583;654__;48,1;48,641;MEE
1334086;012_375BV_34.2;0;13,979;012__;34,163;48,1;MEE
1334087;012_375BV_34.2;13,979;14,41;654__;48,1;48,531;MEE
1343131;013_231AL_88.0;0;0,058;013__;88,001;88,058;MEE
1337033;013_231AR_88.0;0;0,481;013__;88,001;88,477;MEE
1337032;013_231BV_88.1;0;0,364;013__;88,058;88,419;MEE
1334873;013_233AL_88.4;0;11,533;013__;88,419;99,9;MEE
1334616;013_233AL_88.4;11,533;11,788;502_b;99,9;100,148;MEE
1336504;013_233AR_88.4;0;0,059;013__;88,419;88,477;MEE
1335073;013_233BV_88.5;0;11,475;013__;88,477;99,9;MEE
1334819;013_233BV_88.5;11,475;11,729;502_b;99,9;100,148;MEE
1342739;017_1021AL_26.8;0;0,084;017__;26,776;26,859;MEE
1337446;017_1021BR_26.9;0;0,068;017__;26,859;26,792;TEGEN
1341500;017_1021BV_26.9;0;0,052;017__;26,859;26,912;MEE
1341501;017_1023AR_26.8;0;0,112;017__;26,8;26,912;MEE
1341499;017_1023BV_26.9;0;0,333;017__;26,912;27,245;MEE
1333915;017_11AL_49.5;0;12,007;017__;49,453;61,453;MEE
1342678;017_11AR_49.5;0;0,059;017__;49,453;49,512;MEE
1342570;017_11BV_49.5;0;11,89;017__;49,512;61,394;MEE
1340590;017_27L_61.4;0;0,119;017__;61,394;61,512;MEE
1340409;017_27R_61.4;0;0,764;017__;61,394;62,158;MEE
1337594;017_29AL_61.5;0;0,674;017__;61,453;62,128;MEE
1340622;017_29AR_61.5;0;0,06;017__;61,453;61,512;MEE
1340623;017_29BV_61.5;0;0,555;017__;61,512;62,069;MEE
1338215;017_317BV_24.1;0;0,38;017__;24,08;24,46;MEE
1337595;017_31AL_62.1;0;0,06;017__;62,069;62,128;MEE
1340410;017_31AR_62.1;0;0,09;017__;62,069;62,158;MEE
1334966;017_31BV_62.1;0;7,406;017__;62,128;69,531;MEE
1335108;017_333AL_24.5;0;0,173;017__;24,46;24,633;MEE
1340692;017_333AR_24.5;0;0,183;017__;24,46;24,643;MEE
1335028;017_333BV_24.6;0;2,167;017__;24,633;26,8;MEE
1342740;017_335V_24.6;0;2,132;017__;24,643;26,776;MEE
1331226;017_33V_62.2;0;7,436;017__;62,158;69,591;MEE
1340876;017_351AL_31.8;0;0,103;017__;31,787;31,89;MEE
1340873;017_351AR_31.8;0;0,353;017__;31,787;32,141;MEE
1340184;017_351AV_31.8;0;5,016;017__;31,787;26,776;TEGEN
1343314;017_351BR_31.9;0;5,095;017__;31,89;26,8;TEGEN
1340875;017_351BV_31.9;0;0,147;017__;31,89;32,037;MEE
1343712;017_353AL_32.0;0;7,554;017__;32,037;39,588;MEE
1340874;017_353AR_32.0;0;0,103;017__;32,037;32,141;MEE
1340872;017_353BV_32.1;0;7,348;017__;32,141;39,486;MEE
1340518;017_401AL_39.5;0;0,103;017__;39,486;39,588;MEE
1335033;017_401AR_39.5;0;0,444;017__;39,486;39,93;MEE
1334742;017_401BV_39.6;0;0,336;017__;39,588;39,924;MEE
1334781;017_421AL_39.9;0;0,064;017__;39,924;39,987;MEE
1334741;017_421AR_39.9;0;0,801;017__;39,924;40,724;MEE
1334862;017_421BR_40.0;0;0,061;017__;39,987;39,926;TEGEN
1334782;017_421BV_40.0;0;0,738;017__;39,987;40,724;MEE
1334783;017_423L_39.9;0;0,802;017__;39,93;40,73;MEE
1336177;017_423R_39.9;0;0,802;017__;39,93;40,73;MEE
1340515;017_431V_40.7;0;0,089;017__;40,724;40,813;MEE
1340517;017_433V_40.7;0;0,183;017__;40,73;40,914;MEE
1340516;017_435AR_40.8;0;0,1;017__;40,813;40,914;MEE
1331593;017_43AL_69.5;0;0,462;017__;69,531;69,993;MEE
1337508;017_43AR_69.5;0;0,059;017__;69,531;69,591;MEE
1337260;017_43BV_69.6;0;0,018;017__;69,591;69,609;MEE
1335653;017_45L_69.6;0;1,135;017__;69,609;70,742;MEE
1336176;017_45R_69.6;0;0,078;017__;69,609;69,686;MEE
1339979;017_47L_69.7;0;0,925;017__;69,686;70,609;MEE
1338756;017_47R_69.7;0;0,834;017__;69,686;70,519;MEE
1343419;017_51AL_70.0;0;0,065;017__;69,993;70,057;MEE
1338885;017_51AR_70.0;0;0,825;017__;69,993;70,817;MEE
1343420;017_51BR_70.1;0;0,193;017__;70,057;69,864;TEGEN
1342341;017_51BV_70.1;0;0,797;017__;70,057;70,853;MEE
1338739;017_57AL_70.5;0;0,092;017__;70,519;70,609;MEE
1341416;017_57BV_70.6;0;0,068;017__;70,609;70,678;MEE
1342342;017_61AL_70.9;0;0,076;017__;70,853;70,93;MEE
1342343;017_61AR_70.9;0;0,113;017__;70,853;70,967;MEE
1338934;017_61BL_71.0;0;0,149;017__;70,967;70,817;TEGEN
1332029;017_61BV_71.0;0;11,837;017__;70,967;82,8;MEE
1332043;017_61BV_71.0;11,837;12,713;604_b;82,8;83,673;MEE
1331956;017_61BV_71.0;12,713;13,487;604_a;45,162;45,932;MEE
1336525;017_63AL_70.7;0;0,064;017__;70,678;70,742;MEE
1341417;017_63AR_70.7;0;0,103;017__;70,678;70,781;MEE
1337036;017_63BV_70.7;0;0,017;017__;70,742;70,759;MEE
1337037;017_65AL_70.8;0;0,059;017__;70,759;70,817;MEE
1335893;017_65AR_70.8;0;12,045;017__;70,759;82,8;MEE
1336889;017_65AR_70.8;12,045;13,644;604_b;82,8;84,4;MEE
1336890;017_65AR_70.8;13,644;13,681;604_a;45,896;45,932;MEE
1342676;017_9AL_49.3;0;0,103;017__;49,272;49,373;MEE
1342675;017_9AR_49.3;0;0,241;017__;49,272;49,512;MEE
1332848;017_9AV_49.3;0;8,36;017__;49,272;40,914;TEGEN
