ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG;BEGRENZERNAAM_BEGIN;BEGRENZERNAAM_EIND;BEGRENZERTYPE_BEGIN;BEGRENZERTYPE_EIND
183040156;001_1125R_9.4;622;S;0,029;0,405;2020-06-11;;;1125;1130;WISSEL;BED_SEIN
183054653;001_1125R_9.4;s622-w1129l;S;0,405;0,495;2020-06-11;;;1130;1129;BED_SEIN;WISSEL
183020093;001_1125R_9.4;1129;W;0,495;0,533;2020-06-11;1:12;1,33;1129;1129;WISSEL;WISSEL
183041060;001_1129V_9.9;RD;S;0;5,448;2020-06-11;;;1129;1145;WISSEL;WISSEL
183024026;001_1145L_15.3;1145;W;0;0,033;2020-06-11;1:9;1,33;1145;1145;WISSEL;WISSEL
183052594;001_1145L_15.3;w1145l-s631;S;0,033;0,168;2020-06-11;;;1145;1146;WISSEL;BED_SEIN
183041561;001_1145L_15.3;631;S;0,168;0,489;2020-06-11;;;1146;1149;BED_SEIN;WISSEL
183036597;001_1145L_15.3;1149;W;0,489;0,537;2020-06-11;1:15;1,33;1149;1149;WISSEL;WISSEL
183025932;001_1145R_15.3;1145;W;0;0,033;2020-06-11;1:9;1,33;1145;1145;WISSEL;WISSEL
183040511;001_1145R_15.3;632;S;0,033;0,414;2020-06-11;;;1145;1150;WISSEL;BED_SEIN
183058072;001_1145R_15.3;s632-w1149l;S;0,414;0,489;2020-06-11;;;1150;1149;BED_SEIN;WISSEL
183025522;001_1145R_15.3;1149;W;0,489;0,537;2020-06-11;1:15;1,33;1149;1149;WISSEL;WISSEL
183033785;002_305L_35.8;305;W;0;0,047;2020-06-11;1:15;1,33;305;305;WISSEL;WISSEL
183055698;002_305L_35.8;w305l-s202;S;0,047;0,375;2020-06-11;;;305;308;WISSEL;BED_SEIN
183041787;002_305L_35.8;202;S;0,375;0,555;2020-06-11;;;308;310;BED_SEIN;BED_SEIN
183055697;002_305L_35.8;s202-w313r;S;0,555;0,605;2020-06-11;;;310;313;BED_SEIN;WISSEL
183024606;002_305L_35.8;313;W;0,605;0,652;2020-06-11;1:15;1,33;313;313;WISSEL;WISSEL
183028303;002_305R_35.8;305;W;0;0,047;2020-06-11;1:15;1,33;305;305;WISSEL;WISSEL
183049348;002_305R_35.8;w305r-s201;S;0,047;0,207;2020-06-11;;;305;306;WISSEL;BED_SEIN
183040795;002_305R_35.8;201;S;0,207;0,359;2020-06-11;;;306;312;BED_SEIN;BED_SEIN
183049347;002_305R_35.8;s201-w313l;S;0,359;0,605;2020-06-11;;;312;313;BED_SEIN;WISSEL
183036479;002_305R_35.8;313;W;0,605;0,652;2020-06-11;1:15;1,33;313;313;WISSEL;WISSEL
183056777;002_313V_36.4;w313v-sLH;S;0;0,722;2020-06-11;;;313;314;WISSEL;BED_SEIN
183042439;002_313V_36.4;LH;S;0,722;3,016;2020-06-11;;;314;324;BED_SEIN;BED_SEIN
183056776;002_313V_36.4;sLH-w325v;S;3,016;3,571;2020-06-11;;;324;325;BED_SEIN;WISSEL
183022677;002_325L_40.0;325;W;0;0,058;2020-06-11;1:20 SYM;1,55;325;325;WISSEL;WISSEL
183050751;002_325L_40.0;w325l-sBF;S;0,058;0,232;2020-06-11;;;325;328;WISSEL;BED_SEIN
183040437;002_325L_40.0;BF;S;0,232;10,365;2020-06-11;;;328;344;BED_SEIN;BED_SEIN
183050750;002_325L_40.0;sBF-w345Av;S;10,365;10,49;2020-06-11;;;344;345A;BED_SEIN;WISSEL
183033321;002_325R_40.0;325;W;0;0,058;2020-06-11;1:20 SYM;1,55;325;325;WISSEL;WISSEL
183054351;002_325R_40.0;w325r-sFB;S;0,058;0,232;2020-06-11;;;325;326;WISSEL;BED_SEIN
183040837;002_325R_40.0;FB;S;0,232;10,364;2020-06-11;;;326;346;BED_SEIN;BED_SEIN
183054350;002_325R_40.0;sFB-w345Bl;S;10,364;10,546;2020-06-11;;;346;345B;BED_SEIN;WISSEL
183036865;002_325R_40.0;345B;W;10,546;10,593;2020-06-11;1:15;1,33;345B;345B;WISSEL;WISSEL
183031672;002_345AL_50.5;345A;W;0;0,047;2020-06-11;1:15;1,33;345A;345A;WISSEL;WISSEL
183060706;002_345AL_50.5;w345Al-w347Br;S;0,047;0,239;2020-06-11;;;345A;347B;WISSEL;WISSEL
183034254;002_345AR_50.5;345A;W;0;0,047;2020-06-11;1:15;1,33;345A;345A;WISSEL;WISSEL
183055130;002_345AR_50.5;w345Ar-w345Br;S;0,047;0,058;2020-06-11;;;345A;345B;WISSEL;WISSEL
183019890;002_345AR_50.5;345B;W;0,058;0,105;2020-06-11;1:15;1,33;345B;345B;WISSEL;WISSEL
183051608;002_345BV_50.6;w345Bv-w347Av;S;0;0,025;2020-06-11;;;345B;347A;WISSEL;WISSEL
183025641;002_347AL_50.6;347A;W;0;0,047;2020-06-11;1:15;1,33;347A;347A;WISSEL;WISSEL
183055336;002_347AL_50.6;w347Al-w347Bl;S;0,047;0,061;2020-06-11;;;347A;347B;WISSEL;WISSEL
183030030;002_347AL_50.6;347B;W;0,061;0,108;2020-06-11;1:15;1,33;347B;347B;WISSEL;WISSEL
183019804;002_347AR_50.6;347A;W;0;0,047;2020-06-11;1:15;1,33;347A;347A;WISSEL;WISSEL
183052271;002_347AR_50.6;w347Ar-s221;S;0,047;0,368;2020-06-11;;;347A;350;WISSEL;BED_SEIN
183038773;002_347AR_50.6;221;S;0,368;0,563;2020-06-11;;;350;354;BED_SEIN;BED_SEIN
183052270;002_347AR_50.6;s221-w355Av;S;0,563;0,797;2020-06-11;;;354;355A;BED_SEIN;WISSEL
183052333;002_347BV_50.7;w347Bv-s222;S;0;0,26;2020-06-11;;;347B;348;WISSEL;BED_SEIN
183039536;002_347BV_50.7;222;S;0,26;0,455;2020-06-11;;;348;352;BED_SEIN;BED_SEIN
183052332;002_347BV_50.7;s222-w355Br;S;0,455;0,743;2020-06-11;;;352;355B;BED_SEIN;WISSEL
183032843;002_347BV_50.7;355B;W;0,743;0,79;2020-06-11;1:15;1,33;355B;355B;WISSEL;WISSEL
183028221;002_355AL_51.4;355A;W;0;0,047;2020-06-11;1:15;1,33;355A;355A;WISSEL;WISSEL
183056779;002_355AL_51.4;w355Al-w355Bl;S;0,047;0,054;2020-06-11;;;355A;355B;WISSEL;WISSEL
183026376;002_355AL_51.4;355B;W;0,054;0,101;2020-06-11;1:15;1,33;355B;355B;WISSEL;WISSEL
183029218;002_355AR_51.4;355A;W;0;0,047;2020-06-11;1:15;1,33;355A;355A;WISSEL;WISSEL
183056858;002_355AR_51.4;w355Ar-w357Bl;S;0,047;0,201;2020-06-11;;;355A;357B;WISSEL;WISSEL
183033467;002_355AR_51.4;357B;W;0,201;0,248;2020-06-11;1:15;1,33;357B;357B;WISSEL;WISSEL
183049816;002_355BV_51.5;w355Bv-w357Av;S;0;0,046;2020-06-11;;;355B;357A;WISSEL;WISSEL
183031323;002_357AL_51.5;357A;W;0;0,047;2020-06-11;1:15;1,33;357A;357A;WISSEL;WISSEL
183056625;002_357AL_51.5;w357Al-sLE;S;0,047;0,216;2020-06-11;;;357A;356;WISSEL;BED_SEIN
183039775;002_357AL_51.5;LE;S;0,216;12,009;2020-06-11;;;356;370;BED_SEIN;BED_SEIN
183056624;002_357AL_51.5;sLE-w373r;S;12,009;12,109;2020-06-11;;;370;373;BED_SEIN;WISSEL
183023720;002_357AL_51.5;373;W;12,109;12,167;2020-06-11;1:20 SYM;1,55;373;373;WISSEL;WISSEL
183035249;002_357AR_51.5;357A;W;0;0,047;2020-06-11;1:15;1,33;357A;357A;WISSEL;WISSEL
183050841;002_357AR_51.5;w357Ar-w357Br;S;0,047;0,054;2020-06-11;;;357A;357B;WISSEL;WISSEL
183022105;002_357AR_51.5;357B;W;0,054;0,101;2020-06-11;1:15;1,33;357B;357B;WISSEL;WISSEL
183056863;002_357BV_51.6;w357Bv-sLF;S;0;0,114;2020-06-11;;;357B;358;WISSEL;BED_SEIN
183041497;002_357BV_51.6;LF;S;0,114;11,907;2020-06-11;;;358;372;BED_SEIN;BED_SEIN
183056862;002_357BV_51.6;sLF-w373l;S;11,907;12,008;2020-06-11;;;372;373;BED_SEIN;WISSEL
183029978;002_357BV_51.6;373;W;12,008;12,065;2020-06-11;1:20 SYM;1,55;373;373;WISSEL;WISSEL
183055618;002_373V_63.7;w373v-sLD;S;0;0,078;2020-06-11;;;373;374;WISSEL;BED_SEIN
183038695;002_373V_63.7;LD;S;0,078;4,208;2020-06-11;;;374;384;BED_SEIN;BED_SEIN
183055617;002_373V_63.7;sLD-w385v;S;4,208;4,616;2020-06-11;;;384;385;BED_SEIN;WISSEL
183021035;002_385L_68.3;385;W;0;0,048;2020-06-11;1:15;1,33;385;385;WISSEL;WISSEL
183058373;002_385L_68.3;w385l-w393r;S;0,048;0,273;2020-06-11;;;385;393;WISSEL;WISSEL
183046359;002_385L_68.3;w385l-w393r;S;0,273;0,694;2020-06-11;;;;393;;WISSEL
183023724;002_385L_68.3;393;W;0,694;0,743;2020-06-11;1:15;1,33;393;393;WISSEL;WISSEL
183025888;002_385R_68.3;385;W;0;0,048;2020-06-11;1:15;1,33;385;385;WISSEL;WISSEL
183058374;002_385R_68.3;w385r-w393l;S;0,048;0,273;2020-06-11;;;385;393;WISSEL;WISSEL
183046313;002_385R_68.3;w385r-w393l;S;0,273;0,695;2020-06-11;;;;393;;WISSEL
183030146;002_385R_68.3;393;W;0,695;0,743;2020-06-11;1:15;1,33;393;393;WISSEL;WISSEL
183058834;002_393V_69.0;w393v-w405v;S;0;6,416;2020-06-11;;;393;405;WISSEL;WISSEL
183024154;002_405L_75.4;405;W;0;0,039;2020-06-11;1:12;1,33;405;405;WISSEL;WISSEL
183052152;002_405L_75.4;w405l-w413r;S;0,039;1,332;2020-06-11;;;405;413;WISSEL;WISSEL
183019292;002_405L_75.4;413;W;1,332;1,37;2020-06-11;1:12;1,33;413;413;WISSEL;WISSEL
183027038;002_405R_75.4;405;W;0;0,039;2020-06-11;1:12;1,33;405;405;WISSEL;WISSEL
183052309;002_405R_75.4;w405r-w413l;S;0,039;1,332;2020-06-11;;;405;413;WISSEL;WISSEL
183029312;002_405R_75.4;413;W;1,332;1,37;2020-06-11;1:12;1,33;413;413;WISSEL;WISSEL
183035310;004_3AL_101.8;3A;W;0;0,029;2020-06-11;1:9;1,33;3A;3A;WISSEL;WISSEL
183050964;004_3AL_101.8;w3Al-s501;S;0,029;0,285;2020-06-11;;;3A;12;WISSEL;BED_SEIN
183040536;004_3AL_101.8;501;S;0,285;0,765;2020-06-11;;;12;22;BED_SEIN;BED_SEIN
183050963;004_3AL_101.8;s501-w27Av;S;0,765;0,773;2020-06-11;;;22;27A;BED_SEIN;WISSEL
183024962;004_3AR_101.8;3A;W;0;0,029;2020-06-11;1:9;1,33;3A;3A;WISSEL;WISSEL
183036664;004_3AR_101.8;3B;W;0,029;0,056;2020-06-11;1:9;1,33;3B;3B;WISSEL;WISSEL
183048379;004_3AV_101.8;w3Av-sDE;S;0;0,223;2020-06-11;;;3A;2;WISSEL;BED_SEIN
183041000;004_3AV_101.8;DE;S;0,223;15,167;2020-06-11;;;2;380;BED_SEIN;BED_SEIN
183048378;004_3AV_101.8;sDE-w375Al;S;15,167;15,219;2020-06-11;;;380;375A;BED_SEIN;WISSEL
183027083;004_3AV_101.8;375A;W;15,219;15,247;2020-06-11;1:9;1,33;375A;375A;WISSEL;WISSEL
183025528;004_3BL_101.8;3B;W;0;0,028;2020-06-11;1:9;1,33;3B;3B;WISSEL;WISSEL
183059765;004_3BL_101.8;w3Bl-sAE;S;0,028;0,279;2020-06-11;;;3B;4;WISSEL;BED_SEIN
183039421;004_3BL_101.8;AE;S;0,279;15,225;2020-06-11;;;4;378;BED_SEIN;BED_SEIN
183059764;004_3BL_101.8;sAE-w375Bv;S;15,225;15,247;2020-06-11;;;378;375B;BED_SEIN;WISSEL
183057858;004_3BV_101.8;w3Bv-w5v;S;0;0,075;2020-06-11;;;3B;5;WISSEL;WISSEL
183031372;005_115L_126.6;115;W;0;0,029;2020-06-11;1:9;1,33;115;115;WISSEL;WISSEL
183058823;005_115L_126.6;w115l-s531;S;0,029;0,073;2020-06-11;;;115;120;WISSEL;BED_SEIN
183041104;005_115L_126.6;531;S;0,073;0,267;2020-06-11;;;120;124;BED_SEIN;BED_SEIN
183058822;005_115L_126.6;s531-w125r;S;0,267;0,316;2020-06-11;;;124;125;BED_SEIN;WISSEL
183022430;005_115L_126.6;125;W;0,316;0,345;2020-06-11;1:9;1,33;125;125;WISSEL;WISSEL
183019777;005_115R_126.6;115;W;0;0,029;2020-06-11;1:9;1,33;115;115;WISSEL;WISSEL
183049947;005_115R_126.6;w115r-s532;S;0,029;0,073;2020-06-11;;;115;118;WISSEL;BED_SEIN
183042318;005_115R_126.6;532;S;0,073;0,267;2020-06-11;;;118;126;BED_SEIN;BED_SEIN
183049946;005_115R_126.6;s532-w125l;S;0,267;0,316;2020-06-11;;;126;125;BED_SEIN;WISSEL
183026231;005_115R_126.6;125;W;0,316;0,345;2020-06-11;1:9;1,33;125;125;WISSEL;WISSEL
183030908;005_55L_109.5;55;W;0;0,039;2020-06-11;1:12;1,33;55;55;WISSEL;WISSEL
183052957;005_55L_109.5;w55l-s511;S;0,039;0,136;2020-06-11;;;55;58;WISSEL;BED_SEIN
183040899;005_55L_109.5;511;S;0,136;0,486;2020-06-11;;;58;62;BED_SEIN;BED_SEIN
183052956;005_55L_109.5;s511-w65r;S;0,486;0,543;2020-06-11;;;62;65;BED_SEIN;WISSEL
183021318;005_55L_109.5;65;W;0,543;0,582;2020-06-11;1:12;1,33;65;65;WISSEL;WISSEL
183029161;005_55R_109.5;55;W;0;0,039;2020-06-11;1:12;1,33;55;55;WISSEL;WISSEL
183052828;005_55R_109.5;w55r-s512;S;0,039;0,136;2020-06-11;;;55;56;WISSEL;BED_SEIN
183038206;005_55R_109.5;512;S;0,136;0,486;2020-06-11;;;56;64;BED_SEIN;BED_SEIN
183052827;005_55R_109.5;s512-w65l;S;0,486;0,543;2020-06-11;;;64;65;BED_SEIN;WISSEL
183028291;005_55R_109.5;65;W;0,543;0,582;2020-06-11;1:12;1,33;65;65;WISSEL;WISSEL
183048717;005_65V_110.1;w65v-sDG;S;0;0,505;2020-06-11;;;65;66;WISSEL;BED_SEIN
183039396;005_65V_110.1;DG;S;0,505;4,066;2020-06-11;;;66;74;BED_SEIN;BED_SEIN
183048716;005_65V_110.1;sDG-w75v;S;4,066;4,085;2020-06-11;;;74;75;BED_SEIN;WISSEL
183031379;005_75L_114.2;75;W;0;0,029;2020-06-11;1:9;1,33;75;75;WISSEL;WISSEL
183051190;005_75L_114.2;w75l-w77v;S;0,029;0,103;2020-06-11;;;75;77;WISSEL;WISSEL
183024147;005_75R_114.2;75;W;0;0,029;2020-06-11;1:9;1,33;75;75;WISSEL;WISSEL
183047269;005_75R_114.2;w75r-s523;S;0,029;0,11;2020-06-11;;;75;76;WISSEL;BED_SEIN
183041590;005_75R_114.2;523;S;0,11;0,752;2020-06-11;;;76;96;BED_SEIN;BED_SEIN
183047268;005_75R_114.2;s523-w97l;S;0,752;0,779;2020-06-11;;;96;97;BED_SEIN;WISSEL
183027513;005_75R_114.2;97;W;0,779;0,807;2020-06-11;1:9;1,33;97;97;WISSEL;WISSEL
183036042;005_77L_114.3;77;W;0;0,028;2020-06-11;1:9;1,33;77;77;WISSEL;WISSEL
183049065;005_77L_114.3;w77l-s521;S;0,028;0,063;2020-06-11;;;77;80;WISSEL;BED_SEIN
183039147;005_77L_114.3;521;S;0,063;0,602;2020-06-11;;;80;92;BED_SEIN;BED_SEIN
183049064;005_77L_114.3;s521-w93r;S;0,602;0,634;2020-06-11;;;92;93;BED_SEIN;WISSEL
183031218;005_77L_114.3;93;W;0,634;0,663;2020-06-11;1:9;1,33;93;93;WISSEL;WISSEL
183032192;005_77R_114.3;77;W;0;0,029;2020-06-11;1:9;1,33;77;77;WISSEL;WISSEL
183052028;005_77R_114.3;w77r-s522;S;0,029;0,063;2020-06-11;;;77;78;WISSEL;BED_SEIN
183040259;005_77R_114.3;522;S;0,063;0,602;2020-06-11;;;78;94;BED_SEIN;BED_SEIN
183052027;005_77R_114.3;s522-w93l;S;0,602;0,634;2020-06-11;;;94;93;BED_SEIN;WISSEL
183021114;005_77R_114.3;93;W;0,634;0,663;2020-06-11;1:9;1,33;93;93;WISSEL;WISSEL
183058821;005_93V_115.0;w93v-w97r;S;0;0,012;2020-06-11;;;93;97;WISSEL;WISSEL
183020677;005_93V_115.0;97;W;0,012;0,041;2020-06-11;1:9;1,33;97;97;WISSEL;WISSEL
183058748;005_97V_115.0;w97v-sDH;S;0;0,209;2020-06-11;;;97;98;WISSEL;BED_SEIN
183038340;005_97V_115.0;DH;S;0,209;10,894;2020-06-11;;;98;114;BED_SEIN;BED_SEIN
183058747;005_97V_115.0;sDH-w115v;S;10,894;11,627;2020-06-11;;;114;115;BED_SEIN;WISSEL
183023483;006_1003L_3.6;1003;W;0;0,048;2020-06-11;1:15;1,33;1003;1003;WISSEL;WISSEL
183049762;006_1003L_3.6;w1003l-s102;S;0,048;0,102;2020-06-11;;;1003;1006;WISSEL;BED_SEIN
183041502;006_1003L_3.6;102;S;0,102;0,673;2020-06-11;;;1006;1008;BED_SEIN;BED_SEIN
183049761;006_1003L_3.6;s102-w1009Av;S;0,673;0,741;2020-06-11;;;1008;1009A;BED_SEIN;WISSEL
183024129;006_1003R_3.6;1003;W;0;0,048;2020-06-11;1:15;1,33;1003;1003;WISSEL;WISSEL
183049361;006_1003R_3.6;w1003r-s101;S;0,048;0,102;2020-06-11;;;1003;1004;WISSEL;BED_SEIN
183040752;006_1003R_3.6;101;S;0,102;0,675;2020-06-11;;;1004;1010;BED_SEIN;BED_SEIN
183049360;006_1003R_3.6;s101-w1009Bl;S;0,675;0,798;2020-06-11;;;1010;1009B;BED_SEIN;WISSEL
183020163;006_1003R_3.6;1009B;W;0,798;0,846;2020-06-11;1:15;1,33;1009B;1009B;WISSEL;WISSEL
183029830;006_1009AL_4.3;1009A;W;0;0,048;2020-06-11;1:15;1,33;1009A;1009A;WISSEL;WISSEL
183056926;006_1009AL_4.3;w1009Al-sGJ;S;0,048;0,326;2020-06-11;;;1009A;1014;WISSEL;BED_SEIN
183042136;006_1009AL_4.3;GJ;S;0,326;5,668;2020-06-11;;;1014;1016;BED_SEIN;BED_SEIN
183056925;006_1009AL_4.3;sGJ-w1017Br;S;5,668;5,785;2020-06-11;;;1016;1017B;BED_SEIN;WISSEL
183024998;006_1009AL_4.3;1017B;W;5,785;5,832;2020-06-11;1:15;1,33;1017B;1017B;WISSEL;WISSEL
183035336;006_1009AR_4.3;1009A;W;0;0,048;2020-06-11;1:15;1,33;1009A;1009A;WISSEL;WISSEL
183048237;006_1009AR_4.3;w1009Ar-w1009Br;S;0,048;0,055;2020-06-11;;;1009A;1009B;WISSEL;WISSEL
183023786;006_1009AR_4.3;1009B;W;0,055;0,103;2020-06-11;1:15;1,33;1009B;1009B;WISSEL;WISSEL
183048912;006_1009BV_4.4;w1009Bv-sGI;S;0;0,225;2020-06-11;;;1009B;1012;WISSEL;BED_SEIN
183039070;006_1009BV_4.4;GI;S;0,225;5,567;2020-06-11;;;1012;1018;BED_SEIN;BED_SEIN
183048911;006_1009BV_4.4;sGI-w1017Av;S;5,567;5,629;2020-06-11;;;1018;1017A;BED_SEIN;WISSEL
183035805;006_1017AL_10.1;1017A;W;0;0,048;2020-06-11;1:15;1,33;1017A;1017A;WISSEL;WISSEL
183056975;006_1017AL_10.1;w1017Al-w1017Bl;S;0,048;0,055;2020-06-11;;;1017A;1017B;WISSEL;WISSEL
183036221;006_1017AL_10.1;1017B;W;0,055;0,102;2020-06-11;1:15;1,33;1017B;1017B;WISSEL;WISSEL
183032469;006_1017AR_10.1;1017A;W;0;0,048;2020-06-11;1:15;1,33;1017A;1017A;WISSEL;WISSEL
183053687;006_1017AR_10.1;w1017Ar-s112;S;0,048;0,247;2020-06-11;;;1017A;1020;WISSEL;BED_SEIN
183041532;006_1017AR_10.1;112;S;0,247;0,989;2020-06-11;;;1020;1026;BED_SEIN;BED_SEIN
183053686;006_1017AR_10.1;s112-w1027Av;S;0,989;1,013;2020-06-11;;;1026;1027A;BED_SEIN;WISSEL
183050351;006_1017BV_10.2;w1017Bv-s111;S;0;0,145;2020-06-11;;;1017B;1022;WISSEL;BED_SEIN
183040395;006_1017BV_10.2;111;S;0,145;0,887;2020-06-11;;;1022;1024;BED_SEIN;BED_SEIN
183050350;006_1017BV_10.2;s111-w1025Av;S;0,887;0,911;2020-06-11;;;1024;1025A;BED_SEIN;WISSEL
183018958;007_151L_4.3;151;W;0;0,029;2020-06-11;1:9;1,33;151;151;WISSEL;WISSEL
183050082;007_151L_4.3;w151l-s122;S;0,029;0,061;2020-06-11;;;151;154;WISSEL;BED_SEIN
183042273;007_151L_4.3;122;S;0,061;0,611;2020-06-11;;;154;157;BED_SEIN;WISSEL
183021886;007_151L_4.3;157;W;0,611;0,638;2020-06-11;1:9;1,33;157;157;WISSEL;WISSEL
183034192;007_151R_4.3;151;W;0;0,029;2020-06-11;1:9;1,33;151;151;WISSEL;WISSEL
183041760;007_151R_4.3;121;S;0,029;0,57;2020-06-11;;;151;158;WISSEL;BED_SEIN
183050051;007_151R_4.3;s121-w157l;S;0,57;0,609;2020-06-11;;;158;157;BED_SEIN;WISSEL
183027764;007_151R_4.3;157;W;0,609;0,637;2020-06-11;1:9;1,33;157;157;WISSEL;WISSEL
183038756;007_151V_4.3;GC;S;0;3,785;2020-06-11;;;151;1030;WISSEL;BED_SEIN
183050197;007_151V_4.3;sGC-w1027Bv;S;3,785;4,016;2020-06-11;;;1030;1027B;BED_SEIN;WISSEL
183039212;007_157V_4.9;GD;S;0;2,977;2020-06-11;;;157;165;WISSEL;WISSEL
183027302;008_1215L_9.5;1215;W;0;0,048;2020-06-11;1:15;1,33;1215;1215;WISSEL;WISSEL
183053649;008_1215L_9.5;w1215l-s701;S;0,048;0,098;2020-06-11;;;1215;1216;WISSEL;BED_SEIN
183038749;008_1215L_9.5;701;S;0,098;0,713;2020-06-11;;;1216;1221;BED_SEIN;WISSEL
183033063;008_1215L_9.5;1221;W;0,713;0,756;2020-06-11;1:15;1,33;1221;1221;WISSEL;WISSEL
183035289;008_1215R_9.5;1215;W;0;0,048;2020-06-11;1:15;1,33;1215;1215;WISSEL;WISSEL
183038243;008_1215R_9.5;702;S;0,048;0,585;2020-06-11;;;1215;1222;WISSEL;BED_SEIN
183051665;008_1215R_9.5;s702-w1221l;S;0,585;0,713;2020-06-11;;;1222;1221;BED_SEIN;WISSEL
183023817;008_1215R_9.5;1221;W;0,713;0,756;2020-06-11;1:15;1,33;1221;1221;WISSEL;WISSEL
183041214;008_1221V_10.3;SC;S;0;10,271;2020-06-11;;;1221;1231;WISSEL;WISSEL
183036437;008_1231L_20.5;1231;W;0;0,029;2020-06-11;1:9;1,33;1231;1231;WISSEL;WISSEL
183060548;008_1231L_20.5;w1231l-s711;S;0,029;0,056;2020-06-11;;;1231;1232;WISSEL;BED_SEIN
183039561;008_1231L_20.5;711;S;0,056;0,299;2020-06-11;;;1232;1235;BED_SEIN;WISSEL
183036228;008_1231L_20.5;1235;W;0,299;0,328;2020-06-11;1:9;1,33;1235;1235;WISSEL;WISSEL
183024207;008_1231R_20.5;1231;W;0;0,029;2020-06-11;1:9;1,33;1231;1231;WISSEL;WISSEL
183042380;008_1231R_20.5;712;S;0,029;0,252;2020-06-11;;;1231;1234;WISSEL;BED_SEIN
183060555;008_1231R_20.5;s712-w1235l;S;0,252;0,299;2020-06-11;;;1234;1235;BED_SEIN;WISSEL
183035467;008_1231R_20.5;1235;W;0,299;0,327;2020-06-11;1:9;1,33;1235;1235;WISSEL;WISSEL
183039651;008_1235V_20.8;SX;S;0;0,456;2020-06-11;;;1235;1242;WISSEL;BED_SEIN
183048053;008_1235V_20.8;sSX-w1245v;S;0,456;0,544;2020-06-11;;;1242;1245;BED_SEIN;WISSEL
183025861;008_1245L_21.4;1245;W;0;0,032;2020-06-11;1:9;1,33;1245;1245;WISSEL;WISSEL
183052248;008_1245L_21.4;w1245l-s721;S;0,032;0,091;2020-06-11;;;1245;1246;WISSEL;BED_SEIN
183041980;008_1245L_21.4;721;S;0,091;0,421;2020-06-11;;;1246;1252;BED_SEIN;BED_SEIN
183052247;008_1245L_21.4;s721-w1253r;S;0,421;0,512;2020-06-11;;;1252;1253;BED_SEIN;WISSEL
183034206;008_1245L_21.4;1253;W;0,512;0,54;2020-06-11;1:9;1,33;1253;1253;WISSEL;WISSEL
183027968;008_1245R_21.4;1245;W;0;0,032;2020-06-11;1:9;1,33;1245;1245;WISSEL;WISSEL
