ID;INVOERDATUM;VERSIE_NUMMER;ACTION;MODFWE;ELONG;TOSTARTAT;TOENDAT;SRCACTION;DASSIGNNAME;DASSIGNFROM;DASSIGNTO;DNAME;DLENGTH;FWENAME;FWELENGTH
142;2016-01-07;6;NEWTOP;;;;;;;;;;;803_24V_100.4;178
144;2016-01-07;6;NEWTOP;;;;;;;;;;;011_841R_68.8;174
146;2016-01-07;6;NEWTOP;;;;;;;;;;;011_13R_67.9;886
148;2016-01-07;6;NEWTOP;;;;;;;;;;;011_86R_69.1;630
150;2016-01-07;6;NEWTOP;;;;;;;;;;;011_12L_67.9;727
152;2016-01-07;6;NEWTOP;;;;;;;;;;;011_73R_68.9;64
154;2016-01-07;6;NEWTOP;;;;;;;;;;;011_68ApV_69.0;34
156;2016-01-07;6;NEWTOP;;;;;;;;;;;011_68AqV_69.0;34
158;2016-01-07;6;NEWTOP;;;;;;;;;;;011_33V_68.6;40
160;2016-01-07;6;NEWTOP;;;;;;;;;;;011_35V_68.7;16
162;2016-01-07;6;NEWTOP;;;;;;;;;;;011_72V_68.9;27
164;2016-01-07;6;NEWTOP;;;;;;;;;;;564_966L_23.7;40
166;2016-01-07;6;NEWTOP;;;;;;;;;;;011_66V_69.0;352
168;2016-01-07;6;NEWTOP;;;;;;;;;;;011_61ApV_68.9;34
170;2016-01-07;6;NEWTOP;;;;;;;;;;;011_317L_69.6;278
172;2016-01-07;6;NEWTOP;;;;;;;;;;;603_3081R_2.6;361
174;2016-01-07;6;NEWTOP;;;;;;;;;;;011_804L_68.2;27
176;2016-01-07;6;NEWTOP;;;;;;;;;;;011_807L_68.3;438
178;2016-01-07;6;NEWTOP;;;;;;;;;;;087_900R_25.1;148
180;2016-01-07;6;NEWTOP;;;;;;;;;;;011_61AL_68.9;29
182;2016-01-07;6;NEWTOP;;;;;;;;;;;525_441AL_78.1;921
184;2016-01-07;6;NEWTOP;;;;;;;;;;;133_1017L_8.6;103
186;2016-01-07;6;NEWTOP;;;;;;;;;;;803_24L_100.4;259
188;2016-01-07;6;NEWTOP;;;;;;;;;;;087_75AR_24.8;455
190;2016-01-07;6;NEWTOP;;;;;;;;;;;525_437AR_77.9;242
192;2016-01-07;6;NEWTOP;;;;;;;;;;;011_801R_68.0;835
194;2016-01-07;6;NEWTOP;;;;;;;;;;;011_62L_69.0;240
196;2016-01-07;6;NEWTOP;;;;;;;;;;;011_8L_67.8;659
198;2016-01-07;6;NEWTOP;;;;;;;;;;;525_976V_78.3;47
200;2016-01-07;6;NEWTOP;;;;;;;;;;;085_207AL_19.2;205
202;2016-01-07;6;NEWTOP;;;;;;;;;;;525_431BV_77.9;9
204;2016-01-07;6;NEWTOP;;;;;;;;;;;525_439R_78.1;98
206;2016-01-07;6;NEWTOP;;;;;;;;;;;011_16R_68.0;545
208;2016-01-07;6;NEWTOP;;;;;;;;;;;087_931L_24.8;121
210;2016-01-07;6;NEWTOP;;;;;;;;;;;011_10R_67.9;770
212;2016-01-07;6;NEWTOP;;;;;;;;;;;525_441BV_78.2;814
214;2016-01-07;6;NEWTOP;;;;;;;;;;;525_445BV_78.1;970
216;2016-01-07;6;NEWTOP;;;;;;;;;;;525_435AR_77.9;102
218;2016-01-07;6;NEWTOP;;;;;;;;;;;085_209L_19.3;442
220;2016-01-07;6;NEWTOP;;;;;;;;;;;525_964R_78.6;26
222;2016-01-07;6;NEWTOP;;;;;;;;;;;525_961AqV_78.6;34
224;2016-01-07;6;NEWTOP;;;;;;;;;;;525_961ApV_78.6;32
226;2016-01-07;6;NEWTOP;;;;;;;;;;;525_960L_78.7;54
228;2016-01-07;6;NEWTOP;;;;;;;;;;;525_982ApV_78.2;33
230;2016-01-07;6;NEWTOP;;;;;;;;;;;525_477V_78.9;137
232;2016-01-07;6;NEWTOP;;;;;;;;;;;525_983V_78.2;196
234;2016-01-07;6;NEWTOP;;;;;;;;;;;525_982BL_78.2;57
236;2016-01-07;6;NEWTOP;;;;;;;;;;;525_982AqV_78.2;34
238;2016-01-07;6;NEWTOP;;;;;;;;;;;525_481V_79.0;65
240;2016-01-07;6;NEWTOP;;;;;;;;;;;525_985V_78.1;36
242;2016-01-07;6;NEWTOP;;;;;;;;;;;525_969L_78.5;213
244;2016-01-07;6;NEWTOP;;;;;;;;;;;525_969R_78.5;212
246;2016-01-07;6;NEWTOP;;;;;;;;;;;927_940V_905.6;78
248;2016-01-07;6;NEWTOP;;;;;;;;;;;603_3135R_3.0;92
250;2016-01-07;6;NEWTOP;;;;;;;;;;;525_987V_78.0;36
252;2016-01-07;6;NEWTOP;;;;;;;;;;;525_972R_78.5;535
254;2016-01-07;6;NEWTOP;;;;;;;;;;;525_970R_78.6;62
256;2016-01-07;6;NEWTOP;;;;;;;;;;;525_967L_78.5;37
258;2016-01-07;6;NEWTOP;;;;;;;;;;;525_437AL_77.9;102
260;2016-01-07;6;NEWTOP;;;;;;;;;;;525_435AL_77.9;103
262;2016-01-07;6;NEWTOP;;;;;;;;;;;087_901V_24.3;234
264;2016-01-07;6;NEWTOP;;;;;;;;;;;525_971R_78.6;36
266;2016-01-07;6;NEWTOP;;;;;;;;;;;525_967R_78.5;28
268;2016-01-07;6;NEWTOP;;;;;;;;;;;525_988V_78.0;85
270;2016-01-07;6;NEWTOP;;;;;;;;;;;525_984V_78.1;69
272;2016-01-07;6;NEWTOP;;;;;;;;;;;603_3137R_2.9;104
274;2016-01-07;6;NEWTOP;;;;;;;;;;;087_77AV_25.2;170
276;2016-01-07;6;NEWTOP;;;;;;;;;;;087_901L_24.3;158
278;2016-01-07;6;NEWTOP;;;;;;;;;;;603_3141L_3.0;84
280;2016-01-07;6;NEWTOP;;;;;;;;;;;603_3081L_2.6;442
282;2016-01-07;6;NEWTOP;;;;;;;;;;;525_997V_77.9;27
284;2016-01-07;6;NEWTOP;;;;;;;;;;;525_990V_77.9;37
286;2016-01-07;6;NEWTOP;;;;;;;;;;;525_445AL_78.1;98
288;2016-01-07;6;NEWTOP;;;;;;;;;;;525_437BV_78.0;24
290;2016-01-07;6;NEWTOP;;;;;;;;;;;525_986V_78.0;36
292;2016-01-07;6;NEWTOP;;;;;;;;;;;525_972L_78.5;432
294;2016-01-07;6;NEWTOP;;;;;;;;;;;525_441AR_78.1;60
296;2016-01-07;6;NEWTOP;;;;;;;;;;;011_801L_68.0;141
298;2016-01-07;6;NEWTOP;;;;;;;;;;;525_965R_78.6;112
300;2016-01-07;6;NEWTOP;;;;;;;;;;;011_802R_68.1;240
302;2016-01-07;6;NEWTOP;;;;;;;;;;;011_840AqV_68.8;32
304;2016-01-07;6;NEWTOP;;;;;;;;;;;011_840AR_68.8;65
306;2016-01-07;6;NEWTOP;;;;;;;;;;;525_479V_79.0;80
308;2016-01-07;6;NEWTOP;;;;;;;;;;;525_429BV_77.9;37
310;2016-01-07;6;NEWTOP;;;;;;;;;;;525_431AR_77.9;60
312;2016-01-07;6;NEWTOP;;;;;;;;;;;011_16L_68.0;544
314;2016-01-07;6;NEWTOP;;;;;;;;;;;011_62R_69.0;613
316;2016-01-07;6;NEWTOP;;;;;;;;;;;085_207AR_19.2;78
318;2016-01-07;6;NEWTOP;;;;;;;;;;;085_205BV_19.0;169
320;2016-01-07;6;NEWTOP;;;;;;;;;;;525_429AR_77.8;105
322;2016-01-07;6;NEWTOP;;;;;;;;;;;525_429AL_77.8;60
324;2016-01-07;6;NEWTOP;;;;;;;;;;;011_15R_68.0;42
326;2016-01-07;6;NEWTOP;;;;;;;;;;;011_10L_67.9;729
328;2016-01-07;6;NEWTOP;;;;;;;;;;;011_7L_67.8;27
330;2016-01-07;6;NEWTOP;;;;;;;;;;;011_7V_67.8;345
332;2016-01-07;6;NEWTOP;;;;;;;;;;;085_211L_19.7;366
334;2016-01-07;6;NEWTOP;;;;;;;;;;;011_821V_68.8;63
336;2016-01-07;6;NEWTOP;;;;;;;;;;;011_820V_68.7;35
338;2016-01-07;6;NEWTOP;;;;;;;;;;;011_28L_68.5;339
340;2016-01-07;6;NEWTOP;;;;;;;;;;;087_75AL_24.8;52
342;2016-01-07;6;NEWTOP;;;;;;;;;;;133_1023AL_8.7;243
344;2016-01-07;6;NEWTOP;;;;;;;;;;;011_70V_68.8;44
346;2016-01-07;6;NEWTOP;;;;;;;;;;;011_67AR_69.0;51
348;2016-01-07;6;NEWTOP;;;;;;;;;;;011_75R_69.0;65
350;2016-01-07;6;NEWTOP;;;;;;;;;;;011_68BR_69.0;53
352;2016-01-07;6;NEWTOP;;;;;;;;;;;011_74V_68.9;27
354;2016-01-07;6;NEWTOP;;;;;;;;;;;527_39V_16.6;39
356;2016-01-07;6;NEWTOP;;;;;;;;;;;525_427V_77.8;39
358;2016-01-07;6;NEWTOP;;;;;;;;;;;011_73V_68.9;1505
360;2016-01-07;6;NEWTOP;;;;;;;;;;;085_209R_19.3;313
362;2016-01-07;6;NEWTOP;;;;;;;;;;;011_840ApV_68.8;32
364;2016-01-07;6;NEWTOP;;;;;;;;;;;011_67ApV_69.0;33
366;2016-01-07;6;NEWTOP;;;;;;;;;;;011_82L_69.1;42
368;2016-01-07;6;NEWTOP;;;;;;;;;;;011_8R_67.8;41
370;2016-01-07;6;NEWTOP;;;;;;;;;;;011_82R_69.1;789
372;2016-01-07;6;NEWTOP;;;;;;;;;;;133_1023AR_8.7;4677
374;2016-01-07;6;NEWTOP;;;;;;;;;;;011_76V_69.0;190
376;2016-01-07;6;NEWTOP;;;;;;;;;;;011_7R_67.8;51
378;2016-01-07;6;NEWTOP;;;;;;;;;;;011_11L_67.9;34
380;2016-01-07;6;NEWTOP;;;;;;;;;;;011_11R_67.9;36
382;2016-01-07;6;NEWTOP;;;;;;;;;;;666_4223R_147.6;169
384;2016-01-07;6;NEWTOP;;;;;;;;;;;011_65V_68.9;76
386;2016-01-07;6;NEWTOP;;;;;;;;;;;011_67AqV_69.0;33
388;2016-01-07;6;NEWTOP;;;;;;;;;;;011_81L_69.1;40
390;2016-01-07;6;NEWTOP;;;;;;;;;;;085_207BV_19.2;104
392;2016-01-07;6;NEWTOP;;;;;;;;;;;087_900L_25.1;267
394;2016-01-07;6;NEWTOP;;;;;;;;;;;087_75BqV_24.8;32
396;2016-01-07;6;NEWTOP;;;;;;;;;;;011_86L_69.1;630
398;2016-01-07;6;NEWTOP;;;;;;;;;;;011_12R_67.9;38
400;2016-01-07;6;NEWTOP;;;;;;;;;;;011_39BL_68.8;128
402;2016-01-07;6;NEWTOP;;;;;;;;;;;525_431AL_77.9;171
404;2016-01-07;6;NEWTOP;;;;;;;;;;;087_75BpV_24.8;31
406;2016-01-07;6;NEWTOP;;;;;;;;;;;087_77AR_25.2;64
408;2016-01-07;6;NEWTOP;;;;;;;;;;;011_804R_68.2;40
410;2016-01-07;6;NEWTOP;;;;;;;;;;;011_840BL_68.8;52
412;2016-01-07;6;NEWTOP;;;;;;;;;;;011_58V_68.9;71
414;2016-01-07;6;NEWTOP;;;;;;;;;;;085_217AL_19.3;54
416;2016-01-07;6;NEWTOP;;;;;;;;;;;085_203R_18.9;415
418;2016-01-07;6;NEWTOP;;;;;;;;;;;087_77BV_25.1;71
420;2016-01-07;6;NEWTOP;;;;;;;;;;;011_67AL_69.0;40
422;2016-01-07;6;NEWTOP;;;;;;;;;;;011_68AL_69.0;29
424;2016-01-07;6;NEWTOP;;;;;;;;;;;011_13L_67.9;74
426;2016-01-07;6;NEWTOP;;;;;;;;;;;011_311R_69.8;53
428;2016-01-07;6;NEWTOP;;;;;;;;;;;011_15L_68.0;642
430;2016-01-07;6;NEWTOP;;;;;;;;;;;011_73L_68.9;924
432;2016-01-07;6;NEWTOP;;;;;;;;;;;011_36V_68.7;18
434;2016-01-07;6;NEWTOP;;;;;;;;;;;087_79AL_25.4;66
436;2016-01-07;6;NEWTOP;;;;;;;;;;;087_79BV_25.4;604
438;2016-01-07;6;NEWTOP;;;;;;;;;;;011_34V_68.6;26
440;2016-01-07;6;NEWTOP;;;;;;;;;;;803_24R_100.4;291
442;2016-01-07;6;NEWTOP;;;;;;;;;;;011_37BR_68.7;16
444;2016-01-07;6;NEWTOP;;;;;;;;;;;011_37AqV_68.7;31
446;2016-01-07;6;NEWTOP;;;;;;;;;;;011_37ApV_68.7;31
448;2016-01-07;6;NEWTOP;;;;;;;;;;;011_38R_68.7;92
450;2016-01-07;6;NEWTOP;;;;;;;;;;;011_39AqV_68.8;34
452;2016-01-07;6;NEWTOP;;;;;;;;;;;011_39BR_68.8;124
454;2016-01-07;6;NEWTOP;;;;;;;;;;;011_39ApV_68.8;34
456;2016-01-07;6;NEWTOP;;;;;;;;;;;011_71V_68.9;27
458;2016-01-07;6;NEWTOP;;;;;;;;;;;039_5147L_109.5;121
460;2016-01-07;6;NEWTOP;;;;;;;;;;;011_28R_68.5;112
462;2016-01-07;6;NEWTOP;;;;;;;;;;;011_32V_68.6;40
464;2016-01-07;6;NEWTOP;;;;;;;;;;;011_29V_68.6;57
466;2016-01-07;6;NEWTOP;;;;;;;;;;;011_31V_68.6;27
468;2016-01-07;6;NEWTOP;;;;;;;;;;;551_908R_22.2;35
470;2016-01-07;6;NEWTOP;;;;;;;;;;;087_79AR_25.4;437
472;2016-01-07;6;NEWTOP;;;;;;;;;;;011_805L_68.2;537
474;2016-01-07;6;NEWTOP;;;;;;;;;;;011_822V_68.7;41
476;2016-01-07;6;NEWTOP;;;;;;;;;;;011_315R_69.6;414
478;2016-01-07;6;NEWTOP;;;;;;;;;;;011_58L_68.9;52
480;2016-01-07;6;NEWTOP;;;;;;;;;;;011_58R_68.9;64
482;2016-01-07;6;NEWTOP;;;;;;;;;;;011_64R_68.9;64
484;2016-01-07;6;NEWTOP;;;;;;;;;;;011_806R_68.2;42
486;2016-01-07;6;NEWTOP;;;;;;;;;;;011_61AqV_68.9;34
488;2016-01-07;6;NEWTOP;;;;;;;;;;;011_61AR_68.9;363
490;2016-01-07;6;NEWTOP;;;;;;;;;;;011_315L_69.6;40
492;2016-01-07;6;NEWTOP;;;;;;;;;;;011_807R_68.3;479
494;2016-01-07;6;NEWTOP;;;;;;;;;;;085_203L_18.9;39
496;2016-01-07;6;NEWTOP;;;;;;;;;;;085_205AL_18.9;79
498;2016-01-07;6;NEWTOP;;;;;;;;;;;085_209qV_19.3;34
500;2016-01-07;6;NEWTOP;;;;;;;;;;;085_209pV_19.3;34
502;2016-01-07;6;NEWTOP;;;;;;;;;;;011_311L_69.8;205
504;2016-01-07;6;NEWTOP;;;;;;;;;;;087_75BR_24.8;550
506;2016-01-07;6;NEWTOP;;;;;;;;;;;011_14R_67.9;663
508;2016-01-07;6;NEWTOP;;;;;;;;;;;666_4223L_147.6;115
510;2016-01-07;6;NEWTOP;;;;;;;;;;;133_1023BV_8.9;1092
512;2016-01-07;6;NEWTOP;;;;;;;;;;;011_307L_69.8;41
514;2016-01-07;6;NEWTOP;;;;;;;;;;;011_821L_68.8;39
515;2016-01-07;6;NEWTOP;;;;;;;;;;;525_477R_78.9;696
517;2016-01-07;6;NEWTOP;;;;;;;;;;;038_285AL_95.9;9133
520;2016-01-07;6;NEWTOP;;;;;;;;;;;133_1021V_8.8;1081
522;2016-01-07;6;NEWTOP;;;;;;;;;;;531_183AV_35.3;496
526;2016-01-07;6;NEWTOP;;;;;;;;;;;011_70L_68.8;232
528;2016-01-07;6;NEWTOP;;;;;;;;;;;525_443L_78.1;473
531;2016-01-07;6;NEWTOP;;;;;;;;;;;039_5103L_107.6;248
535;2016-01-07;6;NEWTOP;;;;;;;;;;;133_1021L_8.8;86
537;2016-01-07;6;NEWTOP;;;;;;;;;;;133_1011R_8.5;152
539;2016-01-07;6;NEWTOP;;;;;;;;;;;038_285BV_96.0;9137
544;2016-01-07;6;NEWTOP;;;;;;;;;;;531_151BL_35.2;32
546;2016-01-07;6;NEWTOP;;;;;;;;;;;531_2787V_35.9;386
549;2016-01-07;6;NEWTOP;;;;;;;;;;;011_71L_68.9;256
552;2016-01-07;6;NEWTOP;;;;;;;;;;;609_261V_28.7;24
554;2016-01-07;6;NEWTOP;;;;;;;;;;;527_39L_16.6;242
557;2016-01-07;6;NEWTOP;;;;;;;;;;;133_1013V_8.6;297
559;2016-01-07;6;NEWTOP;;;;;;;;;;;531_1415BV_34.9;12
561;2016-01-07;6;NEWTOP;;;;;;;;;;;531_2783V_35.9;490
563;2016-01-07;6;NEWTOP;;;;;;;;;;;525_429AV_77.8;3674
569;2016-01-07;6;NEWTOP;;;;;;;;;;;011_72L_68.9;275
571;2016-01-07;6;NEWTOP;;;;;;;;;;;654_403AV_49.5;720
573;2016-01-07;6;NEWTOP;;;;;;;;;;;085_211V_19.7;81
575;2016-01-07;6;NEWTOP;;;;;;;;;;;654_391BV_48.8;777
579;2016-01-07;6;NEWTOP;;;;;;;;;;;476_60L_201.1;272
582;2016-01-07;6;NEWTOP;;;;;;;;;;;525_481L_79.0;958
584;2016-01-07;6;NEWTOP;;;;;;;;;;;611_2333V_106.2;58
586;2016-01-07;6;NEWTOP;;;;;;;;;;;212_223V_45.5;3906
589;2016-01-07;6;NEWTOP;;;;;;;;;;;531_1229L_34.5;5482
594;2016-01-07;6;NEWTOP;;;;;;;;;;;611_2301R_105.0;104
597;2016-01-07;6;NEWTOP;;;;;;;;;;;611_2301L_105.0;429
600;2016-01-07;6;NEWTOP;;;;;;;;;;;611_2331R_106.1;224
602;2016-01-07;6;NEWTOP;;;;;;;;;;;611_2303V_105.1;176
604;2016-01-07;6;NEWTOP;;;;;;;;;;;611_2335V_106.3;1213
606;2016-01-07;6;NEWTOP;;;;;;;;;;;611_2341R_106.3;1558
612;2016-01-07;6;NEWTOP;;;;;;;;;;;531_1423R_34.9;726
616;2016-01-07;6;NEWTOP;;;;;;;;;;;133_1015L_8.7;2704
618;2016-01-07;6;NEWTOP;;;;;;;;;;;525_479L_79.0;724
620;2016-01-07;6;NEWTOP;;;;;;;;;;;611_2307L_105.5;928
623;2016-01-07;6;NEWTOP;;;;;;;;;;;525_427L_77.8;1130
625;2016-01-07;6;NEWTOP;;;;;;;;;;;039_5109V_107.9;646
627;2016-01-07;6;NEWTOP;;;;;;;;;;;039_5105V_107.8;997
629;2016-01-07;6;NEWTOP;;;;;;;;;;;039_5107R_107.7;1303
631;2016-01-07;6;NEWTOP;;;;;;;;;;;525_443R_78.1;878
638;2016-01-07;6;NEWTOP;;;;;;;;;;;133_1015V_8.7;34
640;2016-01-07;6;NEWTOP;;;;;;;;;;;611_2305L_105.3;799
643;2016-01-07;6;NEWTOP;;;;;;;;;;;525_429BR_77.9;3741
649;2016-01-07;6;NEWTOP;;;;;;;;;;;133_1017R_8.6;200
652;2016-01-07;6;NEWTOP;;;;;;;;;;;039_5101V_107.6;42
653;2016-01-07;6;NEWTOP;;;;;;;;;;;039_5107L_107.7;170
654;2016-01-07;6;NEWTOP;;;;;;;;;;;611_2305R_105.3;1024
655;2016-01-07;6;NEWTOP;;;;;;;;;;;611_2331L_106.1;110
656;2016-01-07;6;NEWTOP;;;;;;;;;;;611_2307R_105.5;760
657;2016-01-07;6;NEWTOP;;;;;;;;;;;611_2341L_106.3;110
658;2016-01-07;6;NEWTOP;;;;;;;;;;;117_XXXV_5.4;1749
659;2016-01-07;6;NEWTOP;;;;;;;;;;;144_1405R_155.9;87
660;2016-01-07;6;NEWTOP;;;;;;;;;;;544_1109BL_1.0;336
661;2016-01-07;6;NEWTOP;;;;;;;;;;;040_11L_46.7;146
662;2016-01-07;6;NEWTOP;;;;;;;;;;;221_XXXL_13.7;24
663;2016-01-07;6;NEWTOP;;;;;;;;;;;531_2783L_35.9;87
664;2016-01-07;6;NEWTOP;;;;;;;;;;;531_2723V_35.5;290
665;2016-01-07;6;NEWTOP;;;;;;;;;;;531_2785L_35.8;119
666;2016-01-07;6;NEWTOP;;;;;;;;;;;531_2781L_35.7;149
667;2016-01-07;6;NEWTOP;;;;;;;;;;;531_2781R_35.7;118
668;2016-01-07;6;NEWTOP;;;;;;;;;;;133_1011L_8.5;133
669;2016-01-07;6;NEWTOP;;;;;;;;;;;531_2719R_35.4;409
670;2016-01-07;6;NEWTOP;;;;;;;;;;;490_151R_6.2;90
671;2016-01-07;6;NEWTOP;;;;;;;;;;;050_84R_6.3;121
672;2016-01-07;6;NEWTOP;;;;;;;;;;;779_15R_60.2;56
673;2016-01-07;6;NEWTOP;;;;;;;;;;;112_5L_67.9;96
674;2016-01-07;6;NEWTOP;;;;;;;;;;;133_1013R_8.6;104
675;2016-01-07;6;NEWTOP;;;;;;;;;;;117_XXXL_5.4;67
676;2016-01-07;6;NEWTOP;;;;;;;;;;;117_1835V_5.4;53
677;2016-01-07;6;NEWTOP;;;;;;;;;;;117_YYYR_5.4;1821
678;2016-01-07;6;NEWTOP;;;;;;;;;;;117_YYYV_5.4;554
679;2016-01-07;6;NEWTOP;;;;;;;;;;;470_962R_400.3;32
680;2016-01-07;6;NEWTOP;;;;;;;;;;;531_2719L_35.4;116
681;2016-01-07;6;NEWTOP;;;;;;;;;;;801_930R_301.2;685
682;2016-01-07;6;NEWTOP;;;;;;;;;;;112_1R_67.8;53
683;2016-01-07;6;NEWTOP;;;;;;;;;;;112_6119V_67.8;105
684;2016-01-07;6;NEWTOP;;;;;;;;;;;112_5V_67.9;150
685;2016-01-07;6;NEWTOP;;;;;;;;;;;112_1pV_67.8;34
686;2016-01-07;6;NEWTOP;;;;;;;;;;;531_2721R_35.4;72
687;2016-01-07;6;NEWTOP;;;;;;;;;;;814_980V_201.1;423
688;2016-01-07;6;NEWTOP;;;;;;;;;;;779_10V_60.2;1
689;2016-01-07;6;NEWTOP;;;;;;;;;;;531_2721L_35.4;335
690;2016-01-07;6;NEWTOP;;;;;;;;;;;779_15L_60.2;49
691;2016-01-07;6;NEWTOP;;;;;;;;;;;039_5103R_107.6;251
692;2016-01-07;6;NEWTOP;;;;;;;;;;;587_479R_6.9;190
693;2016-01-07;6;NEWTOP;;;;;;;;;;;144_1371L_156.1;162
694;2016-01-07;6;NEWTOP;;;;;;;;;;;040_2R_46.0;653
695;2016-01-07;6;NEWTOP;;;;;;;;;;;112_3R_67.9;148
696;2016-01-07;6;NEWTOP;;;;;;;;;;;112_1qV_67.8;34
697;2016-01-07;6;NEWTOP;;;;;;;;;;;112_3L_67.9;148
698;2016-01-07;6;NEWTOP;;;;;;;;;;;112_6119R_67.8;130
699;2016-01-07;6;NEWTOP;;;;;;;;;;;112_6123V_67.9;4739
700;2016-01-07;6;NEWTOP;;;;;;;;;;;112_1L_67.8;144
2;2016-01-07;6;EDITCORR;211_105AL_14.9;1;;-1;;;;;;;;
4;2016-01-07;6;EDITCORR;211_105BR_15.0;1;-1;;;;;;;;;
10;2016-01-07;6;EDITCORR;588_815ApV_1.9;1;;-1;;;;;;;;
14;2016-01-07;6;EDITCORR;553_303V_22.3;-1;-1;;;;;;;;;
16;2016-01-07;6;EDITCORR;587_481R_7.0;2;;-1;;;;;;;;
18;2016-01-07;6;EDITCORR;587_1183V_7.8;-2;-1;;;;;;;;;
19;2016-01-07;6;EDITCORR;927_952V_905.6;1;;-1;;;;;;;;
30;2016-01-07;6;EDITCORR;103_317V_24.5;-1;-1;;;;;;;;;
32;2016-01-07;6;EDITCORR;433_80L_5.5;2;;-1;;;;;;;;
37;2016-01-07;6;EDITCORR;081_961L_74.4;-1;;-1;;;;;;;;
38;2016-01-07;6;EDITCORR;433_80R_5.5;2;;-1;;;;;;;;
41;2016-01-07;6;EDITCORR;603_1011L_3.6;1;;-1;;;;;;;;
43;2016-01-07;6;EDITCORR;486_957L_75.0;2;;-1;;;;;;;;
45;2016-01-07;6;EDITCORR;017_421BR_40.0;1;;-1;;;;;;;;
46;2016-01-07;6;EDITCORR;506_27V_43.1;-1;;-1;;;;;;;;
50;2016-01-07;6;EDITCORR;081_978R_74.5;-2;-1;;;;;;;;;
