ID;OBJECTTYPE;SPOORTAK_IDENTIFICATIE;GEOCODE_BEGIN;SUBCODE_BEGIN;NAAM_GEOCODE_BEGIN;KM_BEGIN;NR_BEGIN;KANTCODE_BEGIN;GEOCODE_EIND;SUBCODE_EIND;NAAM_GEOCODE_EIND;KM_EIND;NR_EIND;KANTCODE_EIND;NR_SUB;LENGTE;OBEGINTIJD;BEHEERDER;LENGTE_GEOM
355500;spoortak;039_5109V_107.9;039;;Zevenaar - Zevenaar Grens;107,850;5109;V;039;;Zevenaar - Zevenaar Grens;108,494;5133;V;;0,646;2015-09-07;ProRail;0,645727
355501;spoortak;133_1019R_8.7;133;;Amsterdam Riekerpolder - Warmond;8,738;1019;R;144;a;Duivendrecht - Amsterdam Riekerpolder;156,084;1371;V;;2,650;2015-12-07;ProRail;2,649686
355058;spoortak;123_1BR_10.6;123;;Breda - Tilburg;10,627;1B;R;544;a;Breda;2,315;1141B;V;;8,320;2015-01-09;ProRail;8,320351
355059;spoortak;127_295AR_8.2;127;a;Roosendaal - Vlissingen;8,207;295A;R;127;a;Roosendaal - Vlissingen;12,207;309A;V;;4,003;2015-01-09;ProRail;4,003385
355060;spoortak;517_71L_69.3;517;b;Venlo;69,340;71;L;517;a;Venlo;0,246;197;R;;0,836;2015-01-09;ProRail;0,835782
355061;spoortak;517_117R_69.3;517;b;Venlo;69,338;117;R;517;a;Venlo;0,146;167;L;;0,727;2015-01-09;ProRail;0,727324
355062;spoortak;517_121L_69.4;517;b;Venlo;69,432;121;L;517;a;Venlo;0,223;171;R;;0,726;2015-01-09;ProRail;0,725748
355063;spoortak;478_921L_101.6;478;c;Rotterdam Europoort 4;101,615;921;L;478;c;Rotterdam Europoort 4;102,052;922;R;;0,437;2015-01-09;ProRail;0,436696
355064;spoortak;517_59R_69.2;517;b;Venlo;69,165;59;R;517;a;Venlo;0,074;183;LE;;0,826;2015-01-09;ProRail;0,826458
355173;spoortak;510_417R_10.3;510;b;Elst;10,264;417;R;512;b;Ressen = Bemmel;88,852;4475;L;;1,839;2015-07-16;ProRail;1,839292
355174;spoortak;950_827L_10.9;950;a;Rotterdam Zuid Goederen - Rotterdam Maasvlakte;10,918;827;L;469;a;Pernis;100,709;901;V;;0,808;2015-01-09;ProRail;0,808093
355175;spoortak;109_241BV_31.0;109;;Rhenen - De Haar Aansl.;31,046;241B;V;109;;Rhenen - De Haar Aansl.;31,034;243A;V;;0,012;2015-01-09;ProRail;0,012013
355176;spoortak;542_1177AL_29.1;542;a;Dordrecht;29,117;1177A;LE;542;a;Dordrecht;29,213;1177B;LE;;0,065;2015-01-09;ProRail;0,065231
355177;spoortak;478_1401V_4.4;478;a;Rotterdam Europoort 4;4,350;1401;V;478;a;Rotterdam Europoort 4;3,008;1615;R;;1,394;2015-01-09;ProRail;1,393717
355178;spoortak;517_89BpV_69.5;517;b;Venlo;69,474;89B;L+R;517;b;Venlo;69,441;93A;L+R;p;0,034;2015-01-09;ProRail;0,033876
355179;spoortak;542_1185R_29.2;542;a;Dordrecht;29,220;1185;RE;542;a;Dordrecht;29,755;1227;LE;;0,503;2015-01-09;ProRail;0,502595
355180;spoortak;539_45AV_79.2;539;;Schiedam Centrum;79,160;45A;V;112;;Den Haag HS - Schiedam Centrum;72,872;6269;V;;6,291;2015-01-09;ProRail;6,290820
355341;spoortak;545_189AR_23.4;545;b;Roosendaal;23,351;189A;RE;545;b;Roosendaal;23,442;189B;R;;0,075;2015-01-09;ProRail;0,074729
355342;spoortak;544_1067BV_23.5;544;b;Breda;23,486;1067B;V;544;a;Breda;0,139;1071A;V;;0,024;2015-01-09;ProRail;0,023720
355343;spoortak;924_29-30L_35.3;924;a;Kijfhoek;35,297;29-30;L;924;a;Kijfhoek;34,534;976;L;;0,765;2015-01-09;ProRail;0,765217
355344;spoortak;531_213AR_35.6;531;c;Utrecht Centraal;35,562;213A;R;531;c;Utrecht Centraal;36,295;2825;RE;;0,722;2015-01-09;ProRail;0,721684
355345;spoortak;531_531R_35.9;531;c;Utrecht Centraal;35,882;531;RE;531;c;Utrecht Centraal;35,847;TI_531R;V;;0,018;2015-01-09;ProRail;0,018008
355346;spoortak;531_535BpV_36.0;531;c;Utrecht Centraal;35,961;535B;L+R;531;c;Utrecht Centraal;35,927;537A;L+R;p;0,034;2015-01-09;ProRail;0,033670
355347;spoortak;107_135AL_12.1;107;a;Moordrecht Aansl. - Den Haag Binckhorst;12,051;135A;L;107;a;Moordrecht Aansl. - Den Haag Binckhorst;18,565;173;V;;6,515;2015-01-09;ProRail;6,515388
355348;spoortak;201_71V_15.3;201;;Sauwerd - Delfzijl;15,309;71;V;201;;Sauwerd - Delfzijl;21,656;85;V;;6,349;2015-01-09;ProRail;6,348575
355349;spoortak;486_97V_300.4;486;e;Amsterdam Westhaven (gebied);300,373;97;V;486;e;Amsterdam Westhaven (gebied);300,272;101;V;;0,101;2015-01-09;ProRail;0,101409
355350;spoortak;544_1059AL_23.2;544;b;Breda;23,163;1059A;L;544;b;Breda;23,296;1059B;L;;0,133;2015-01-09;ProRail;0,132991
355502;spoortak;127_351BV_27.9;127;a;Roosendaal - Vlissingen;27,946;351B;V;127;a;Roosendaal - Vlissingen;37,507;359B;L;;9,573;2015-01-09;ProRail;9,572819
355503;spoortak;525_427L_77.8;525;b;Amsterdam Singelgracht Aansl.;77,826;427;L;486;b;Amsterdam Westhaven (gebied);76,645;803;V;;1,130;2015-12-14;ProRail;1,129504
355504;spoortak;525_1305BL_180.5;525;c;Amsterdam Singelgracht Aansl.;180,518;1305B;L;525;c;Amsterdam Singelgracht Aansl.;180,416;1307;L;;0,102;2015-09-07;ProRail;0,102311
355505;spoortak;047_2007V_24.0;047;;s Hertogenbosch - Nijmegen;24,000;2007;V;614;c;s Hertogenbosch;47,321;2103;L;;1,109;2015-11-23;ProRail;1,109359
355506;spoortak;004_3AV_101.8;004;;Waterhuizen Aansl. - Zuidbroek;101,752;3A;V;548;;Waterhuizen Aansl.;86,526;375A;L;;15,247;2015-12-22;ProRail;15,246640
355065;spoortak;123_3BV_10.7;123;;Breda - Tilburg;10,714;3B;V;123;;Breda - Tilburg;11,538;27;R;;0,834;2015-01-09;ProRail;0,834229
355066;spoortak;084_5V_9.4;084;;Amsterdam Sloterdijk - Haarlem;9,412;5;V;525;c;Amsterdam Singelgracht Aansl.;180,416;1307;V;;8,265;2015-09-07;ProRail;8,265363
355067;spoortak;520_143AL_0.7;520;a;Maastricht;0,673;143A;LE;520;a;Maastricht;0,746;143B;LE;;0,040;2015-01-09;ProRail;0,040496
355068;spoortak;545_994L_22.1;545;b;Roosendaal;22,117;994;L;850;;Roosendaal Borchwerf;101,099;SJ_994L;V;;0,305;2015-01-09;Derden - Overig,ProRail;0,305398
355069;spoortak;011_311L_69.8;011;;Assen - Haren;69,839;311;L;011;;Assen - Haren;69,638;315;V;;0,205;2015-11-09;ProRail;0,204945
355070;spoortak;527_79BpV_17.2;527;c;Haarlem;17,208;79B;L+R;527;c;Haarlem;17,174;81A;L+R;p;0,034;2015-01-09;ProRail;0,033874
355071;spoortak;527_77AL_17.1;527;c;Haarlem;17,108;77A;L;527;c;Haarlem;17,174;83;L;;0,067;2015-01-09;ProRail;0,066634
355072;spoortak;521_403R_22.2;521;b;Schin op Geul;22,159;403;R;069;;Simpelveld - Schin op Geul;21,796;8002;L;;0,363;2015-01-09;Derden - Overig,ProRail;0,363399
355181;spoortak;531_195AL_35.4;531;c;Utrecht Centraal;35,410;195A;LE;531;c;Utrecht Centraal;35,479;197B;RE;;0,036;2015-01-09;ProRail;0,035954
355182;spoortak;817_35V_117.6;817;a;Vlissingen Sloehaven;117,553;35;V;817;a;Vlissingen Sloehaven;115,715;1207A;V;;1,839;2015-01-09;ProRail;1,838568
355183;spoortak;123_87AL_20.7;123;;Breda - Tilburg;20,714;87A;LE;123;;Breda - Tilburg;20,777;87B;L;;0,046;2015-01-09;ProRail;0,045572
355184;spoortak;550_97AL_25.8;550;;Leeuwarden;25,837;97A;L;550;;Leeuwarden;25,913;97B;LE;;0,059;2015-01-09;ProRail;0,059114
355185;spoortak;550_71AL_25.7;550;;Leeuwarden;25,690;71A;L;550;;Leeuwarden;25,795;936;L;;0,106;2015-01-09;ProRail;0,105991
355186;spoortak;550_71AR_25.7;550;;Leeuwarden;25,690;71A;R;550;;Leeuwarden;25,752;71B;R;;0,063;2015-01-09;ProRail;0,063228
355187;spoortak;490_131L_7.8;490;b;Amsterdam Houtrakpolder (gebied);7,805;131;L;490;h;Amsterdam Houtrakpolder (gebied);301,606;132;V;;1,684;2015-01-09;ProRail;1,683669
355188;spoortak;924_3513V_35.1;924;a;Kijfhoek;35,112;3513;V;924;a;Kijfhoek;35,149;3515;R;;0,038;2015-01-09;ProRail;0,037588
355189;spoortak;924_3519V_35.2;924;a;Kijfhoek;35,190;3519;V;924;a;Kijfhoek;35,423;3569;V;;0,235;2015-01-09;ProRail;0,234567
355190;spoortak;922_925L_18.1;922;;Leidschendam Lijnwerkplaats;18,078;925;L;922;;Leidschendam Lijnwerkplaats;18,402;SJ_925L;V;;0,329;2015-01-09;ProRail;0,329429
355191;spoortak;922_928L_18.1;922;;Leidschendam Lijnwerkplaats;18,095;928;L;922;;Leidschendam Lijnwerkplaats;18,402;SJ_928L;V;;0,314;2015-01-09;ProRail;0,313645
355192;spoortak;922_929R_18.1;922;;Leidschendam Lijnwerkplaats;18,121;929;R;922;;Leidschendam Lijnwerkplaats;18,402;SJ_929R;V;;0,285;2015-01-09;ProRail;0,284915
355351;spoortak;544_1051AR_23.1;544;b;Breda;23,092;1051A;R;544;b;Breda;23,151;1051B;R;;0,059;2015-01-09;ProRail;0,059270
355352;spoortak;166_2195R_144.4;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;144,441;2195;R;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;144,688;2197;R;;0,247;2015-01-09;Infraspeed;0,246997
355353;spoortak;166_2183V_144.1;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;144,084;2183;V;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;144,237;2193;V;;0,153;2015-01-09;Infraspeed;0,153378
355354;spoortak;114_393AL_101.9;114;b;Rotterdam Kleiweg - Rotterdam Westelijke Splitsing;101,900;393A;L;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;135,209;2147;V;;33,222;2015-01-09;Infraspeed,ProRail;33,222454
355355;spoortak;531_193AR_35.4;531;c;Utrecht Centraal;35,376;193A;RE;531;c;Utrecht Centraal;35,444;193B;RE;;0,034;2015-01-09;ProRail;0,034265
355356;spoortak;486_20V_0.4;486;a;Amsterdam Westhaven (gebied);0,355;20;V;486;b;Amsterdam Westhaven (gebied);75,814;912B;LE;;0,355;2015-01-09;ProRail;0,355148
355357;spoortak;531_173AL_35.3;531;c;Utrecht Centraal;35,312;173A;L;531;c;Utrecht Centraal;35,410;191;LE;;0,080;2015-01-09;ProRail;0,079834
355358;spoortak;124_209L_3.8;124;a;Tilburg - Vught Aansl.;3,818;209;L;124;a;Tilburg - Vught Aansl.;4,285;SJ_209L;V;;0,475;2015-01-09;ProRail;0,475392
355359;spoortak;524_305V_71.6;524;b;Zaandam;71,598;305;V;139;;Zaandam - Amsterdam Sloterdijk;175,158;315B;L;;3,558;2015-01-09;ProRail;3,558456
355360;spoortak;611_2307L_105.5;611;b;Zevenaar;105,470;2307;L;611;b;Zevenaar;106,398;2343;R;;0,928;2015-09-07;ProRail;0,928454
355507;spoortak;801_905R_8.3;801;a;Moerdijk Industrieterrein;8,274;905;R;801;d;Moerdijk Industrieterrein;300,622;926;V;;0,593;2015-01-09;ProRail;0,592885
355508;spoortak;451_8V_1.2;451;;Coevorden - Coevorden Grens;1,196;8;V;203;;Mariënberg - Emmen;54,795;381;L;;0,694;2015-01-09;Derden - Overig,ProRail;0,693945
355509;spoortak;605_1AV_33.4;605;;Wierden;33,351;1A;V;206;;Zwolle - Wierden;32,021;159;V;;7,503;2015-01-09;ProRail;7,502957
355510;spoortak;070_307L_25.9;070;;Schin op Geul - Maastricht;25,935;307;L;070;;Schin op Geul - Maastricht;25,158;315;R;;0,783;2015-11-11;ProRail;0,783321
355511;spoortak;525_479L_79.0;525;b;Amsterdam Singelgracht Aansl.;78,992;479;L;525;c;Amsterdam Singelgracht Aansl.;180,675;1309B;V;;0,724;2015-12-14;ProRail;0,724143
355512;spoortak;587_1139L_906.9;587;d;Diemen;906,879;1139;L;587;a;Diemen;7,642;1179;R;;0,957;2015-12-14;ProRail;0,957098
355073;spoortak;544_1135BV_1.4;544;a;Breda;1,426;1135B;V;544;a;Breda;2,315;1141B;R;;0,890;2015-01-09;ProRail;0,889600
355074;spoortak;433_36BL_5.8;433;;Sittard - Born;5,797;36B;LE;433;;Sittard - Born;5,558;48;L;;0,221;2015-01-09;ProRail;0,221475
355075;spoortak;517_121R_69.4;517;b;Venlo;69,432;121;R;517;a;Venlo;0,187;169;R;;0,687;2015-01-09;ProRail;0,687189
355076;spoortak;133_1015L_8.7;133;;Amsterdam Riekerpolder - Warmond;8,651;1015;L;144;a;Duivendrecht - Amsterdam Riekerpolder;155,948;1375;V;;2,704;2015-12-07;ProRail;2,704078
355077;spoortak;506_29R_43.2;506;b;Amersfoort;43,199;29;R;506;b;Amersfoort;44,170;143;L;;1,091;2015-01-09;ProRail;1,090731
355078;spoortak;531_1423R_34.9;531;c;Utrecht Centraal;34,859;1423;R;531;c;Utrecht Centraal;35,586;2771;V;;0,726;2015-08-18;ProRail;0,726498
355079;spoortak;517_225AL_0.3;517;a;Venlo;0,285;225A;LE;517;a;Venlo;0,609;SJ_225AL;V;;0,307;2015-01-09;ProRail;0,307350
355080;spoortak;553_325BV_22.7;553;c;Sittard;22,734;325B;V;062;;Sittard - Roermond;28,134;351A;V;;5,399;2015-01-09;ProRail;5,399236
355193;spoortak;468_85V_102.8;468;a;Rotterdam Eemhaven;102,815;85;V;468;a;Rotterdam Eemhaven;103,042;XXX;V;;0,220;2015-01-09;NS-spooraansluitingen,ProRail;0,220317
355194;spoortak;203_397R_55.1;203;;Mariënberg - Emmen;55,144;397;R;203;;Mariënberg - Emmen;55,608;405;R;;0,466;2015-01-09;ProRail;0,465888
355195;spoortak;927_5L_904.3;927;;Watergraafsmeer;904,269;5;LE;927;;Watergraafsmeer;904,320;3221;V;;0,050;2015-01-09;ProRail;0,050286
355196;spoortak;062_351BV_28.2;062;;Sittard - Roermond;28,194;351B;V;062;;Sittard - Roermond;30,685;395A;V;;2,494;2015-01-09;ProRail;2,493813
355197;spoortak;618_907R_50.4;618;b;Eindhoven;50,358;907;R;618;b;Eindhoven;50,011;SJ_907R;V;;0,336;2015-01-09;ProRail;0,335541
355198;spoortak;046_203L_34.7;046;;Meteren Aansl. - s Hertogenbosch;34,665;203;L;046;;Meteren Aansl. - s Hertogenbosch;35,905;225A;V;;1,241;2015-01-09;ProRail;1,241150
355199;spoortak;161_2519L_20.4;161;;Lelystad Industrieterrein - Hattemerbroek;20,392;2519;L;161;;Lelystad Industrieterrein - Hattemerbroek;20,944;2531;R;;0,553;2015-01-09;ProRail;0,552836
355200;spoortak;509_38BV_36.5;509;;Baarn;36,531;38B;V;509;;Baarn;36,532;41A;V;;0,001;2015-11-24;ProRail;0,001000
355201;spoortak;209_4R_19.0;209;;Dieren - Apeldoorn;19,034;4;R;209;;Dieren - Apeldoorn;19,130;TI_4R;V;;0,098;2015-01-09;ProRail;0,097516
355202;spoortak;209_3L_19.0;209;;Dieren - Apeldoorn;19,005;3;L;209;;Dieren - Apeldoorn;19,050;TI_3L;V;;0,045;2015-01-09;ProRail;0,044956
355203;spoortak;608_23AR_87.7;608;b;Apeldoorn;87,661;23A;R;608;b;Apeldoorn;87,784;23B;R;;0,123;2015-01-09;ProRail;0,122583
355204;spoortak;608_21AL_87.6;608;b;Apeldoorn;87,629;21A;L;608;b;Apeldoorn;87,716;21B;L;;0,088;2015-01-09;ProRail;0,087800
355205;spoortak;608_55V_88.6;608;b;Apeldoorn;88,631;55;V;608;b;Apeldoorn;88,831;63B;R;;0,200;2015-01-09;ProRail;0,199629
355361;spoortak;103_303R_28.8;103;;Alphen a/d Rijn - Leiden Centraal;28,827;303;R;103;;Alphen a/d Rijn - Leiden Centraal;24,500;317;L;;4,331;2015-11-16;ProRail;4,330751
355362;spoortak;071_5AR_19.9;071;;Eijsden - Maastricht;19,917;5A;R;520;b;Maastricht;27,990;31B;L;;8,076;2015-11-11;ProRail;8,076044
355363;spoortak;531_2345L_34.2;531;c;Utrecht Centraal;34,178;2345;L;531;c;Utrecht Centraal;34,223;SJ_2345L;V;;0,046;2015-01-09;ProRail;0,045760
355364;spoortak;531_1241AL_34.6;531;c;Utrecht Centraal;34,581;1241A;L;531;c;Utrecht Centraal;34,649;1249B;R;;0,067;2015-01-09;ProRail;0,067261
355365;spoortak;531_1241AV_34.6;531;c;Utrecht Centraal;34,581;1241A;V;531;c;Utrecht Centraal;34,256;2347;V;;0,320;2015-01-09;ProRail;0,319687
355366;spoortak;479_2V_501.3;479;b;Maasvlakte 2;501,281;2;V;479;b;Maasvlakte 2;501,379;3;V;;0,098;2015-01-09;ProRail;0,098170
355367;spoortak;479_5R_501.5;479;b;Maasvlakte 2;501,452;5;R;479;b;Maasvlakte 2;501,524;7;V;;0,073;2015-01-09;ProRail;0,072907
355368;spoortak;479_6L_501.5;479;b;Maasvlakte 2;501,495;6;L;479;b;Maasvlakte 2;501,538;8;V;;0,043;2015-01-09;ProRail;0,043467
355369;spoortak;479_7R_501.5;479;b;Maasvlakte 2;501,524;7;R;479;b;Maasvlakte 2;502,443;10;L;;0,919;2015-01-09;ProRail;0,919365
355513;spoortak;039_5101V_107.6;039;;Zevenaar - Zevenaar Grens;107,556;5101;V;039;;Zevenaar - Zevenaar Grens;107,598;5103;V;;0,042;2015-09-07;ProRail;0,042000
355514;spoortak;039_5107L_107.7;039;;Zevenaar - Zevenaar Grens;107,679;5107;L;039;;Zevenaar - Zevenaar Grens;107,850;5109;L;;0,170;2015-09-07;ProRail;0,169883
355515;spoortak;611_2341R_106.3;611;b;Zevenaar;106,288;2341;R;039;;Zevenaar - Zevenaar Grens;107,846;5105;R;;1,558;2015-09-07;ProRail;1,558326
355516;spoortak;611_2335V_106.3;611;b;Zevenaar;106,344;2335;V;039;;Zevenaar - Zevenaar Grens;107,556;5101;R;;1,213;2015-09-07;ProRail;1,212903
355517;spoortak;027_941R_148.6;027;;Diemen - Duivendrecht;148,569;941;R;585;;Diemen Aansl.;8,260;1163A;V;;2,333;2015-12-14;ProRail;2,332743
355518;spoortak;653_33AR_102.6;653;;Zuidbroek;102,642;33A;R;305;;Stadskanaal Hoofdstation - Zuidbroek;19,063;49A;V;;2,691;2015-01-09;ProRail;2,690845
355519;spoortak;017_31BV_62.1;017;;Amersfoort Aansl. - Hattemerbroek;62,128;31B;V;017;;Amersfoort Aansl. - Hattemerbroek;69,531;43A;V;;7,406;2015-10-28;ProRail;7,406445
355081;spoortak;501_11BL_80.0;501;;Groningen;80,006;11B;L;002;;Leeuwarden - Groningen;76,136;413;V;;3,877;2015-11-09;ProRail;3,876526
355082;spoortak;011_39BR_68.8;011;;Assen - Haren;68,762;39B;RE;011;;Assen - Haren;68,903;64;V;;0,124;2015-11-09;ProRail;0,123557
355083;spoortak;011_82R_69.1;011;;Assen - Haren;69,092;82;R;011;;Assen - Haren;69,879;305;R;;0,789;2015-11-09;ProRail;0,788501
355084;spoortak;205_429V_13.0;205;;Mariënberg - Almelo;12,954;429;V;205;;Mariënberg - Almelo;15,468;441;R;;2,515;2015-01-09;ProRail;2,514721
355085;spoortak;823_11R_3.9;823;a;Oosterhout Weststad;3,869;11;R;823;d;Oosterhout Weststad;300,338;12;V;;0,367;2015-01-09;ProRail;0,366682
355086;spoortak;850_1V_100.2;850;;Roosendaal Borchwerf;100,169;1;V;545;b;Roosendaal;23,028;982;L;;0,184;2015-01-09;ProRail;0,184412
355087;spoortak;560_1237AL_25.0;560;;Den Haag Centraal;24,958;1237A;L;560;;Den Haag Centraal;24,890;1237B;LE;;0,052;2015-01-09;ProRail;0,052367
355088;spoortak;560_1277AR_25.0;560;;Den Haag Centraal;24,963;1277A;RE;560;;Den Haag Centraal;24,889;1277B;RE;;0,039;2015-01-09;ProRail;0,039416
355089;spoortak;560_1275AL_24.9;560;;Den Haag Centraal;24,923;1275A;LE;560;;Den Haag Centraal;24,658;SJ_1275AL;V;;0,239;2015-01-09;ProRail;0,239265
355090;spoortak;560_41AL_25.0;560;;Den Haag Centraal;24,992;41A;L;560;;Den Haag Centraal;24,811;47;R;;0,179;2015-01-09;ProRail;0,179353
355091;spoortak;011_443R_67.2;011;;Assen - Haren;67,234;443;R;011;;Assen - Haren;67,977;801;V;;0,746;2015-11-09;ProRail;0,745804
355206;spoortak;608_65BqV_88.9;608;b;Apeldoorn;88,935;65B;L+R;608;b;Apeldoorn;88,900;67;L+R;q;0,034;2015-01-09;ProRail;0,033669
355207;spoortak;608_67L_88.9;608;b;Apeldoorn;88,900;67;LE;503;b;Deventer;14,000;83A;V;;13,114;2015-01-09;ProRail;13,113529
355208;spoortak;205_403R_5.6;205;;Mariënberg - Almelo;5,579;403;R;205;;Mariënberg - Almelo;6,208;413;L;;0,631;2015-01-09;ProRail;0,631496
355209;spoortak;531_535AR_35.9;531;c;Utrecht Centraal;35,888;535A;RE;531;c;Utrecht Centraal;35,961;535B;RE;;0,039;2015-01-09;ProRail;0,039256
355210;spoortak;531_533BqV_35.9;531;c;Utrecht Centraal;35,922;533B;L+R;531;c;Utrecht Centraal;35,888;535A;L+R;q;0,034;2015-01-09;ProRail;0,033670
355211;spoortak;531_507BqV_35.7;531;c;Utrecht Centraal;35,729;507B;L+R;531;c;Utrecht Centraal;35,695;509A;L+R;q;0,034;2015-01-09;ProRail;0,033670
355212;spoortak;531_507BpV_35.7;531;c;Utrecht Centraal;35,729;507B;L+R;531;c;Utrecht Centraal;35,695;509A;L+R;p;0,034;2015-01-09;ProRail;0,033670
355213;spoortak;550_939V_26.0;550;;Leeuwarden;26,027;939;V;550;;Leeuwarden;26,119;SJ_939V;V;;0,092;2015-01-09;ProRail;0,091533
355214;spoortak;612_9L_60.6;612;b;Barneveld Noord;60,609;9;L;021;;Barneveld Noord - Apeldoorn;67,104;37B;L;;6,504;2015-01-09;ProRail;6,504114
355215;spoortak;506_137AL_44.0;506;b;Amersfoort;44,040;137A;L;506;b;Amersfoort;44,101;137B;L;;0,060;2015-01-09;ProRail;0,059839
355216;spoortak;612_7AR_60.5;612;b;Barneveld Noord;60,482;7A;R;612;b;Barneveld Noord;60,600;7B;R;;0,118;2015-01-09;ProRail;0,117760
355217;spoortak;506_606L_43.5;506;b;Amersfoort;43,452;606;L;506;b;Amersfoort;43,477;607;V;;0,027;2015-01-09;ProRail;0,026851
355218;spoortak;506_171V_44.2;506;b;Amersfoort;44,247;171;V;506;b;Amersfoort;44,216;636B;RE;;0,016;2015-01-09;ProRail;0,015721
355219;spoortak;506_564R_43.6;506;b;Amersfoort;43,622;564;R;506;b;Amersfoort;44,163;632;L;;0,578;2015-01-09;ProRail;0,578068
355220;spoortak;927_3051BL_905.4;927;;Watergraafsmeer;905,361;3051B;LE;927;;Watergraafsmeer;905,725;3085;LE;;0,336;2015-01-09;ProRail;0,335606
355370;spoortak;479_11V_502.5;479;b;Maasvlakte 2;502,452;11;V;479;b;Maasvlakte 2;502,495;13;R;;0,043;2015-01-09;ProRail;0,043424
355371;spoortak;587_1139V_906.9;587;d;Diemen;906,879;1139;V;927;;Watergraafsmeer;905,661;3079B;V;;1,218;2015-09-10;ProRail;1,217802
355372;spoortak;205_419R_12.3;205;;Mariënberg - Almelo;12,298;419;R;205;;Mariënberg - Almelo;12,954;429;L;;0,657;2015-01-09;ProRail;0,656926
355373;spoortak;082_135R_1.5;082;;Haarlem - Santpoort Noord;1,469;135;R;527;c;Haarlem;17,989;183;L;;1,019;2015-11-11;ProRail;1,018941
355374;spoortak;206_101R_12.2;206;;Zwolle - Wierden;12,202;101;R;206;;Zwolle - Wierden;12,668;103;L;;0,468;2015-01-09;ProRail;0,467723
355375;spoortak;503_105L_43.6;503;c;Deventer;43,632;105;LE;503;c;Deventer;43,386;SJ_105L;V;;0,230;2015-01-09;ProRail;0,229564
355376;spoortak;527_115R_17.4;527;c;Haarlem;17,367;115;RE;082;;Haarlem - Santpoort Noord;1,469;135;L;;0,978;2015-01-09;ProRail;0,977710
355530;spoortak;543_221BV_16.0;543;b;Hengelo;16,012;221B;V;026;;Hengelo - Oldenzaal Grens;25,938;231A;V;;9,953;2015-01-13;ProRail;9,952567
