ID;SPOORTAK_IDENTIFICATIE;CG_TYPE;CG_NAAM;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
53101930;666_4225V_47.7;BVL;A15trace;0,000;0,030;2016-01-07
53101931;666_4225V_47.7;BAAN;A15trace;0,000;0,030;2016-01-07
53101936;666_4225V_47.7;BASIS;A15trace;0,000;0,030;2016-01-07
53101937;531_511BpV_35.8;BAAN;Utrecht;0,000;0,032;2016-01-07
53101938;531_511BpV_35.8;BASIS;Utrecht;0,000;0,032;2016-01-07
53101941;108_169AL_74.9;BVL;Gelderse Vallei;0,000;0,067;2016-01-07
53101942;108_169AL_74.9;BASIS;Gelderse Vallei;0,000;0,067;2016-01-07
53101943;108_169AL_74.9;BAAN;Gelderse Vallei;0,000;0,067;2016-01-07
53101947;586_91ApV_80.4;BAAN;Amsterdam;0,000;0,034;2016-01-07
53101949;586_91ApV_80.4;BASIS;Amsterdam;0,000;0,034;2016-01-07
53101951;586_91ApV_80.4;BVL;Amsterdam;0,000;0,034;2016-01-07
53101954;586_91AqV_80.4;BAAN;Amsterdam;0,000;0,034;2016-01-07
53101956;586_91AqV_80.4;BASIS;Amsterdam;0,000;0,034;2016-01-07
53102168;135_905L_45.1;BASIS;Weesp;0,000;0,039;2016-01-07
53102170;135_905L_45.1;BAAN;Weesp;0,000;0,039;2016-01-07
53102174;545_941L_22.2;BVL;Roosendaal;0,000;0,181;2016-01-07
53102175;545_941L_22.2;BAAN;Roosendaal;0,000;0,181;2016-01-07
53102177;545_941L_22.2;BASIS;Roosendaal;0,000;0,181;2016-01-07
53102181;545_945R_22.4;BVL;Roosendaal;0,000;0,256;2016-01-07
53102182;545_945R_22.4;BAAN;Roosendaal;0,000;0,256;2016-01-07
53102184;545_945R_22.4;BASIS;Roosendaal;0,000;0,256;2016-01-07
53104410;602_221AL_77.3;BAAN;Overijssel;0,000;0,100;2016-01-07
53104411;602_221AL_77.3;BVL;Overijssel;0,000;0,100;2016-01-07
53104414;105_461L_29.1;BVL;Rijn en Gouwe;0,000;0,419;2016-01-07
53104416;105_461L_29.1;BASIS;Rijn en Gouwe;0,000;0,419;2016-01-07
53104417;105_461L_29.1;BAAN;Rijn en Gouwe;0,000;0,419;2016-01-07
53104421;105_97L_23.5;BVL;Woerden;0,865;0,973;2016-01-07
53104423;105_97L_23.5;BASIS;Woerden;0,865;0,973;2016-01-07
53104424;105_97L_23.5;BAAN;Woerden;0,865;0,973;2016-01-07
53104725;115_81AL_12.3;BVL;Rotterdam;0,000;0,093;2016-01-07
53104730;035_157AL_60.7;BVL;Maarn;0,000;0,102;2016-01-07
53104732;035_157AL_60.7;BASIS;Maarn;0,000;0,102;2016-01-07
53104724;115_81AL_12.3;BAAN;Rotterdam;0,000;0,093;2016-01-07
53104733;035_157AL_60.7;BAAN;Maarn;0,000;0,102;2016-01-07
53104737;035_157AR_60.7;BVL;Maarn;0,000;0,513;2016-01-07
53104739;035_157AR_60.7;BASIS;Maarn;0,000;0,513;2016-01-07
53104740;035_157AR_60.7;BAAN;Maarn;0,000;0,513;2016-01-07
53104744;035_133BL_52.2;BVL;Maarn;0,000;0,062;2016-01-07
53104746;035_133BL_52.2;BASIS;Maarn;0,000;0,062;2016-01-07
53104747;035_133BL_52.2;BAAN;Maarn;0,000;0,062;2016-01-07
53105158;212_125L_20.3;BAAN;Achterhoek;0,000;0,551;2016-01-07
53105160;212_125L_20.3;BVL;Achterhoek;0,000;0,551;2016-01-07
53104089;474_958R_101.0;BAAN;Europoort;0,000;0,876;2016-01-07
53104090;474_958R_101.0;BVL;Europoort;0,000;0,876;2016-01-07
53109783;588_802L_1.6;BASIS;Amsterdam;0,000;0,064;2016-01-07
53109785;588_802L_1.6;BVL;Amsterdam;0,000;0,064;2016-01-07
53109788;588_357BV_1.3;BAAN;Amsterdam;0,000;0,264;2016-01-07
53109790;588_357BV_1.3;BASIS;Amsterdam;0,000;0,264;2016-01-07
53109792;588_357BV_1.3;BVL;Amsterdam;0,000;0,264;2016-01-07
53109774;012_325AR_20.1;BAAN;Drenthe;0,000;0,073;2016-01-07
53109795;588_801L_1.6;BAAN;Amsterdam;0,000;0,064;2016-01-07
53109797;588_801L_1.6;BASIS;Amsterdam;0,000;0,064;2016-01-07
53109799;588_801L_1.6;BVL;Amsterdam;0,000;0,064;2016-01-07
53109800;163_957AL_44.2;BVL;Dordrecht;0,000;0,122;2016-01-07
53110178;618_19V_58.7;BAAN;Eindhoven;0,000;0,042;2016-01-07
53110180;618_19V_58.7;BASIS;Eindhoven;0,000;0,042;2016-01-07
53110181;618_19V_58.7;BVL;Eindhoven;0,000;0,042;2016-01-07
53110188;478_1251V_1.7;BASIS;Europoort;0,000;0,012;2016-01-07
53110189;478_1251V_1.7;BAAN;Europoort;0,000;0,012;2016-01-07
53110190;478_1251V_1.7;BVL;Europoort;0,000;0,012;2016-01-07
53110194;506_117BV_44.2;BVL;Amersfoort;0,000;0,014;2016-01-07
53110197;506_117BV_44.2;BASIS;Amersfoort;0,000;0,014;2016-01-07
53110198;506_117BV_44.2;BAAN;Amersfoort;0,000;0,014;2016-01-07
53110201;506_119BV_44.2;BVL;Amersfoort;0,000;0,030;2016-01-07
53110177;618_23AL_58.5;BASIS;Boxtel;0,000;0,024;2016-01-07
53110204;506_119BV_44.2;BASIS;Amersfoort;0,000;0,030;2016-01-07
53110205;506_119BV_44.2;BAAN;Amersfoort;0,000;0,030;2016-01-07
53110573;801_930L_301.2;BVL;Roosendaal;0,000;0,685;2016-01-07
53110574;801_930L_301.2;BAAN;Roosendaal;0,000;0,685;2016-01-07
53110576;801_930L_301.2;BASIS;Roosendaal;0,000;0,685;2016-01-07
53110579;815_916L_7.2;BAAN;Groningen;0,000;0,167;2016-01-07
53110581;815_916L_7.2;BVL;Groningen;0,000;0,167;2016-01-07
53110585;105_453R_29.0;BVL;Rijn en Gouwe;0,000;0,344;2016-01-07
53110587;105_453R_29.0;BASIS;Rijn en Gouwe;0,000;0,344;2016-01-07
53110588;105_453R_29.0;BAAN;Rijn en Gouwe;0,000;0,344;2016-01-07
53110776;527_91BqV_17.3;BAAN;Haarlem;0,000;0,035;2016-01-07
53110777;527_91BqV_17.3;BASIS;Haarlem;0,000;0,035;2016-01-07
53120014;609_13BV_29.1;BVL;IJsselstreek;0,000;0,133;2016-01-07
53120016;609_13AR_29.2;BASIS;IJsselstreek;0,000;0,098;2016-01-07
53120017;609_13AR_29.2;BAAN;IJsselstreek;0,000;0,098;2016-01-07
53120021;609_13AR_29.2;BVL;IJsselstreek;0,000;0,098;2016-01-07
53120023;609_19AL_28.9;BASIS;IJsselstreek;0,000;0,036;2016-01-07
53120024;609_19AL_28.9;BAAN;IJsselstreek;0,000;0,036;2016-01-07
53120028;609_19AL_28.9;BVL;IJsselstreek;0,000;0,036;2016-01-07
53120029;586_321BqV_81.4;BASIS;Amsterdam;0,000;0,028;2016-01-07
53120031;586_321BqV_81.4;BVL;Amsterdam;0,000;0,028;2016-01-07
53120034;540_151BV_81.5;BAAN;Rotterdam;0,000;0,194;2016-01-07
53119604;609_79BqV_27.9;BVL;IJsselstreek;0,000;0,032;2016-01-07
53119606;085_327BV_32.9;BASIS;Leiden;8,438;11,650;2016-01-07
53119607;085_327BV_32.9;BVL;Leiden;8,338;8,438;2016-01-07
53119611;085_327BV_32.9;BAAN;Lisse;8,338;8,438;2016-01-07
53119612;085_327BV_32.9;BASIS;Lisse;8,338;8,438;2016-01-07
53119614;085_327BV_32.9;BVL;Leiden;8,298;8,338;2016-01-07
53119617;085_327BV_32.9;BAAN;Lisse;8,298;8,338;2016-01-07
53119618;085_327BV_32.9;BASIS;Lisse;8,298;8,338;2016-01-07
53120037;540_151BV_81.5;BASIS;Rotterdam;0,000;0,194;2016-01-07
53120042;021_55V_68.3;BVL;Gelderse Vallei;0,000;0,015;2016-01-07
53120043;021_55V_68.3;BASIS;Gelderse Vallei;0,000;0,015;2016-01-07
53120044;021_55V_68.3;BAAN;Gelderse Vallei;0,000;0,015;2016-01-07
53120035;540_151BV_81.5;BVL;Rotterdam;0,000;0,194;2016-01-07
53120049;017_421AR_39.9;BVL;Gelderse Vallei;0,000;0,801;2016-01-07
53120050;017_421AR_39.9;BASIS;Gelderse Vallei;0,000;0,801;2016-01-07
53120051;017_421AR_39.9;BAAN;Gelderse Vallei;0,000;0,801;2016-01-07
53120055;540_165AL_81.7;BAAN;Rotterdam;0,000;0,083;2016-01-07
53120056;540_165AL_81.7;BVL;Rotterdam;0,000;0,083;2016-01-07
53120058;540_165AL_81.7;BASIS;Rotterdam;0,000;0,083;2016-01-07
53120061;135_915AqV_45.7;BVL;Weesp;0,000;0,031;2016-01-07
53120064;127_479AR_73.8;BASIS;Goes;0,000;0,192;2016-01-07
53119623;085_327BV_32.9;BVL;Lisse;0,000;8,298;2016-01-07
53119624;085_327BV_32.9;BAAN;Lisse;0,000;8,298;2016-01-07
53119625;085_327BV_32.9;BASIS;Lisse;0,000;8,298;2016-01-07
53119626;017_333AL_24.5;BASIS;Amersfoort;0,000;0,173;2016-01-07
53119627;017_333AL_24.5;BAAN;Amersfoort;0,000;0,173;2016-01-07
53119630;017_47R_69.7;BASIS;Gelderland;0,000;0,834;2016-01-07
53119633;017_47R_69.7;BAAN;Gelderland;0,000;0,834;2016-01-07
53116109;506_143V_44.2;BASIS;Amersfoort;0,000;0,922;2016-01-07
53116110;506_143V_44.2;BAAN;Amersfoort;0,000;0,922;2016-01-07
53116457;606_75V_0.4;BVL;Twente;0,000;0,194;2016-01-07
53116461;606_75L_0.4;BASIS;Twente;0,000;0,037;2016-01-07
53116462;606_75L_0.4;BAAN;Twente;0,000;0,037;2016-01-07
53116464;606_75L_0.4;BVL;Twente;0,000;0,037;2016-01-07
53116469;586_89AL_80.5;BAAN;Amsterdam;0,000;0,283;2016-01-07
53116471;586_89AL_80.5;BASIS;Amsterdam;0,000;0,283;2016-01-07
53116473;586_89AL_80.5;BVL;Amsterdam;0,000;0,283;2016-01-07
53116476;586_273pV_81.2;BAAN;Amsterdam;0,000;0,031;2016-01-07
53116478;510_401V_9.7;BASIS;Maas en Waal;8,052;9,151;2016-01-07
53116626;127_475BV_73.7;BASIS;Goes;0,000;0,115;2016-01-07
53116627;127_475BV_73.7;BAAN;Goes;0,000;0,115;2016-01-07
53116628;127_471L_73.5;BVL;Goes;0,000;0,072;2016-01-07
53116633;127_471L_73.5;BASIS;Goes;0,000;0,072;2016-01-07
53116634;127_471L_73.5;BAAN;Goes;0,000;0,072;2016-01-07
53116635;127_461BqV_73.2;BVL;Goes;0,000;0,031;2016-01-07
53116640;127_461BqV_73.2;BASIS;Goes;0,000;0,031;2016-01-07
53116641;127_461BqV_73.2;BAAN;Goes;0,000;0,031;2016-01-07
53116642;127_417BV_49.6;BVL;Goes;0,000;0,011;2016-01-07
53116647;127_417BV_49.6;BASIS;Goes;0,000;0,011;2016-01-07
53116648;127_417BV_49.6;BAAN;Goes;0,000;0,011;2016-01-07
53116650;525_429AR_77.8;BAAN;Amsterdam;0,000;0,105;2016-01-07
53116652;525_429AR_77.8;BASIS;Amsterdam;0,000;0,105;2016-01-07
53116654;525_429AR_77.8;BVL;Amsterdam;0,000;0,105;2016-01-07
53116657;548_371V_86.4;BAAN;Drenthe;0,000;0,017;2016-01-07
53116658;548_371V_86.4;BVL;Drenthe;0,000;0,017;2016-01-07
53115819;524_912L_70.4;BAAN;Alkmaar;0,000;0,044;2016-01-07
53115821;524_912L_70.4;BASIS;Alkmaar;0,000;0,044;2016-01-07
53115823;524_912L_70.4;BVL;Alkmaar;0,000;0,044;2016-01-07
53115827;507_241L_93.9;BVL;Achterhoek;0,000;1,107;2016-01-07
53115831;506_570L_43.6;BVL;Amersfoort;0,000;0,499;2016-01-07
53116114;540_165BV_81.8;BAAN;Rotterdam;0,000;0,018;2016-01-07
53116115;540_165BV_81.8;BVL;Rotterdam;0,000;0,018;2016-01-07
53116117;540_165BV_81.8;BASIS;Rotterdam;0,000;0,018;2016-01-07
53116120;534_1061L_45.3;BAAN;Leiden;0,000;0,215;2016-01-07
53116122;534_1061L_45.3;BVL;Leiden;0,000;0,215;2016-01-07
53116126;588_863V_2.2;BVL;Amsterdam;0,000;0,026;2016-01-07
53116129;588_862V_2.2;BAAN;Amsterdam;0,000;0,026;2016-01-07
53116131;588_862V_2.2;BASIS;Amsterdam;0,000;0,026;2016-01-07
53116133;588_862V_2.2;BVL;Amsterdam;0,000;0,026;2016-01-07
53116136;588_861V_2.2;BAAN;Amsterdam;0,000;0,037;2016-01-07
53116138;588_861V_2.2;BASIS;Amsterdam;0,000;0,037;2016-01-07
53116479;510_401V_9.7;BVL;Maas en Waal;8,052;9,151;2016-01-07
53111389;543_173BqV_45.3;BAAN;Twente;0,000;0,031;2016-01-07
53111391;543_173BqV_45.3;BVL;Twente;0,000;0,031;2016-01-07
53111396;586_53BR_80.3;BAAN;Amsterdam;0,000;0,259;2016-01-07
53111398;586_53BR_80.3;BASIS;Amsterdam;0,000;0,259;2016-01-07
53111400;586_53BR_80.3;BVL;Amsterdam;0,000;0,259;2016-01-07
53111404;527_91AR_17.2;BVL;Haarlem;0,000;0,040;2016-01-07
53111406;527_91AR_17.2;BAAN;Haarlem;0,000;0,040;2016-01-07
53111407;527_91AR_17.2;BASIS;Haarlem;0,000;0,040;2016-01-07
53111740;542_1247AL_29.8;BASIS;Dordrecht;0,000;0,116;2016-01-07
53111743;542_1247AL_29.8;BVL;Dordrecht;0,000;0,116;2016-01-07
53111746;534_1099AR_46.0;BAAN;Leiden;0,000;0,110;2016-01-07
53111748;534_1099AR_46.0;BVL;Leiden;0,000;0,110;2016-01-07
53111739;542_1247AL_29.8;BAAN;Dordrecht;0,000;0,116;2016-01-07
53111752;534_1099AR_46.0;BASIS;Leiden;0,000;0,110;2016-01-07
53111753;534_1097V_46.1;BAAN;Leiden;0,000;0,134;2016-01-07
53111755;586_331AL_81.4;BAAN;Amsterdam;0,000;0,070;2016-01-07
53111757;586_331AL_81.4;BASIS;Amsterdam;0,000;0,070;2016-01-07
53111759;586_331AL_81.4;BVL;Amsterdam;0,000;0,070;2016-01-07
53111763;133_1113AR_18.4;BVL;Haarlem;0,000;0,102;2016-01-07
53111765;133_1113AR_18.4;BAAN;Haarlem;0,000;0,102;2016-01-07
53111766;133_1113AR_18.4;BASIS;Haarlem;0,000;0,102;2016-01-07
53112082;618_25BpV_58.6;BAAN;Eindhoven;0,029;0,034;2016-01-07
53112084;618_25BpV_58.6;BVL;Eindhoven;0,029;0,034;2016-01-07
53112088;618_25BpV_58.6;BASIS;Boxtel;0,029;0,034;2016-01-07
53112089;618_25BpV_58.6;BAAN;Eindhoven;0,000;0,029;2016-01-07
53112090;536_309AR_61.5;BAAN;Den Haag;0,000;1,144;2016-01-07
53112092;536_309AR_61.5;BVL;Den Haag;0,000;1,144;2016-01-07
53111053;524_915R_70.5;BVL;Alkmaar;0,000;0,180;2016-01-07
53111056;524_915L_70.5;BAAN;Alkmaar;0,000;0,180;2016-01-07
53111058;524_915L_70.5;BASIS;Alkmaar;0,000;0,180;2016-01-07
53111996;555_295BV_83.6;BASIS;Rotterdam;0,000;0,074;2016-01-07
53111331;586_63AV_80.4;BAAN;Amsterdam;0,000;0,024;2016-01-07
53111333;586_63AV_80.4;BASIS;Amsterdam;0,000;0,024;2016-01-07
53111335;586_63AV_80.4;BVL;Amsterdam;0,000;0,024;2016-01-07
53111337;542_1249BV_29.9;BAAN;Dordrecht;0,000;0,094;2016-01-07
53111338;542_1249BV_29.9;BASIS;Dordrecht;0,000;0,094;2016-01-07
53111341;542_1249BV_29.9;BVL;Dordrecht;0,000;0,094;2016-01-07
53111344;542_1267BR_30.0;BAAN;Dordrecht;0,000;0,019;2016-01-07
53111345;542_1267BR_30.0;BASIS;Dordrecht;0,000;0,019;2016-01-07
53111348;542_1267BR_30.0;BVL;Dordrecht;0,000;0,019;2016-01-07
53111351;519_43R_46.2;BVL;Roermond;0,000;0,048;2016-01-07
53111353;519_43R_46.2;BAAN;Roermond;0,000;0,048;2016-01-07
53111356;519_43R_46.2;BASIS;Roermond;0,000;0,048;2016-01-07
53111358;519_5L_45.9;BVL;Roermond;0,000;0,170;2016-01-07
53111360;519_5L_45.9;BAAN;Roermond;0,000;0,170;2016-01-07
53111682;091_110V_6.0;BAAN;Amersfoort;0,000;5,316;2016-01-07
53111683;900_580R_200.8;BASIS;Amersfoort;0,000;0,041;2016-01-07
53111684;900_580R_200.8;BAAN;Amersfoort;0,000;0,041;2016-01-07
53111687;900_578R_200.8;BVL;Amersfoort;0,000;0,037;2016-01-07
53111690;900_578R_200.8;BASIS;Amersfoort;0,000;0,037;2016-01-07
53111691;900_578R_200.8;BAAN;Amersfoort;0,000;0,037;2016-01-07
53111694;900_579R_200.8;BVL;Amersfoort;0,000;0,041;2016-01-07
53111697;900_579R_200.8;BASIS;Amersfoort;0,000;0,041;2016-01-07
53111698;900_579R_200.8;BAAN;Amersfoort;0,000;0,041;2016-01-07
53111701;900_577R_200.7;BVL;Amersfoort;0,000;0,041;2016-01-07
53111704;900_577R_200.7;BASIS;Amersfoort;0,000;0,041;2016-01-07
53112000;555_295AL_83.5;BAAN;Rotterdam;0,000;0,063;2016-01-07
53112001;555_295AL_83.5;BVL;Rotterdam;0,000;0,063;2016-01-07
53112003;555_295AL_83.5;BASIS;Rotterdam;0,000;0,063;2016-01-07
53112007;009_5AV_114.1;BAAN;Drenthe;12,505;12,621;2016-01-07
53112008;009_5AV_114.1;BVL;Drenthe;12,505;12,621;2016-01-07
53112012;009_5AV_114.1;BASIS;Drenthe;12,505;12,621;2016-01-07
53112014;009_5AV_114.1;BAAN;Drenthe;12,485;12,505;2016-01-07
53112015;009_5AV_114.1;BVL;Drenthe;12,485;12,505;2016-01-07
53112019;009_5AV_114.1;BASIS;Drenthe;12,485;12,505;2016-01-07
53110981;586_157BV_80.8;BAAN;Amsterdam;0,000;0,197;2016-01-07
53110983;586_157BV_80.8;BASIS;Amsterdam;0,000;0,197;2016-01-07
53106645;624_257AV_32.6;BASIS;Rijn en Gouwe;0,000;0,018;2016-01-07
53106646;624_257AV_32.6;BAAN;Rijn en Gouwe;0,000;0,018;2016-01-07
53106643;624_257AV_32.6;BVL;Rijn en Gouwe;0,000;0,018;2016-01-07
53106650;624_259L_32.6;BVL;Rijn en Gouwe;0,000;0,040;2016-01-07
53106652;624_259L_32.6;BASIS;Rijn en Gouwe;0,000;0,040;2016-01-07
53106653;624_259L_32.6;BAAN;Rijn en Gouwe;0,000;0,040;2016-01-07
53106657;624_195AR_32.4;BVL;Rijn en Gouwe;0,000;0,196;2016-01-07
53106659;624_195AR_32.4;BASIS;Rijn en Gouwe;0,000;0,196;2016-01-07
53106660;624_195AR_32.4;BAAN;Rijn en Gouwe;0,000;0,196;2016-01-07
53106665;555_223AqV_83.3;BAAN;Rotterdam;0,000;0,031;2016-01-07
53106666;555_223AqV_83.3;BVL;Rotterdam;0,000;0,031;2016-01-07
53106670;624_145BV_31.7;BVL;Rijn en Gouwe;0,000;0,074;2016-01-07
53106672;624_145BV_31.7;BASIS;Rijn en Gouwe;0,000;0,074;2016-01-07
53106673;624_145BV_31.7;BAAN;Rijn en Gouwe;0,000;0,074;2016-01-07
53107014;543_925R_45.5;BVL;Twente;0,000;0,027;2016-01-07
53107020;586_373L_81.2;BAAN;Amsterdam;0,000;0,037;2016-01-07
53107012;543_925R_45.5;BAAN;Twente;0,000;0,027;2016-01-07
53107022;586_373L_81.2;BASIS;Amsterdam;0,000;0,037;2016-01-07
53107024;586_373L_81.2;BVL;Amsterdam;0,000;0,037;2016-01-07
53107026;506_141AR_44.0;BVL;Amersfoort;0,000;0,217;2016-01-07
53107029;506_141AR_44.0;BASIS;Amersfoort;0,000;0,217;2016-01-07
53107030;506_141AR_44.0;BAAN;Amersfoort;0,000;0,217;2016-01-07
53107034;486_912AqV_75.8;BAAN;Amsterdam;0,000;0,032;2016-01-07
53107364;519_81V_46.9;BASIS;Roermond;0,000;0,082;2016-01-07
53107366;519_77AR_46.8;BVL;Roermond;0,000;0,061;2016-01-07
53107368;519_77AR_46.8;BAAN;Roermond;0,000;0,061;2016-01-07
53107371;519_77AR_46.8;BASIS;Roermond;0,000;0,061;2016-01-07
53107373;519_77AL_46.8;BVL;Roermond;0,000;0,057;2016-01-07
53107375;519_77AL_46.8;BAAN;Roermond;0,000;0,057;2016-01-07
53107378;519_77AL_46.8;BASIS;Roermond;0,000;0,057;2016-01-07
53107380;020_3AV_60.2;BVL;Gelderse Vallei;11,308;11,599;2016-01-07
53107382;020_3AV_60.2;BASIS;Amersfoort;11,308;11,599;2016-01-07
53107383;020_3AV_60.2;BAAN;Amersfoort;11,308;11,599;2016-01-07
53104093;131_3R_16.6;BASIS;Goes;0,000;0,728;2016-01-07
53104094;131_3R_16.6;BAAN;Goes;0,000;0,728;2016-01-07
53104098;054_1341BV_52.9;BAAN;Boxtel;0,000;0,024;2016-01-07
53104100;054_1341BV_52.9;BVL;Boxtel;0,000;0,024;2016-01-07
53104101;054_1341BV_52.9;BASIS;Boxtel;0,000;0,024;2016-01-07
53104102;609_127V_27.2;BASIS;IJsselstreek;0,000;0,447;2016-01-07
53104103;609_127V_27.2;BAAN;IJsselstreek;0,000;0,447;2016-01-07
53104430;105_97L_23.5;BASIS;Woerden;0,000;0,865;2016-01-07
53104428;105_97L_23.5;BVL;Woerden;0,000;0,865;2016-01-07
53104433;011_7V_67.8;BASIS;Drenthe;0,000;0,345;2016-01-07
53104435;011_7L_67.8;BAAN;Drenthe;0,000;0,027;2016-01-07
53104436;011_7L_67.8;BVL;Drenthe;0,000;0,027;2016-01-07
53104440;011_7L_67.8;BASIS;Drenthe;0,000;0,027;2016-01-07
53104442;011_10L_67.9;BAAN;Drenthe;0,000;0,729;2016-01-07
53104443;011_10L_67.9;BVL;Drenthe;0,000;0,729;2016-01-07
53104750;609_123BV_27.2;BASIS;IJsselstreek;0,000;0,549;2016-01-07
53104751;609_123BV_27.2;BAAN;IJsselstreek;0,000;0,549;2016-01-07
53104752;026_243AR_26.0;BVL;Twente;0,000;0,940;2016-01-07
53104757;586_2527BpV_80.3;BAAN;Amsterdam;0,000;0,034;2016-01-07
53104759;586_2527BpV_80.3;BASIS;Amsterdam;0,000;0,034;2016-01-07
53104761;586_2527BpV_80.3;BVL;Amsterdam;0,000;0,034;2016-01-07
53104764;012_301BV_8.4;BAAN;Drenthe;0,000;0,018;2016-01-07
53104765;012_301BV_8.4;BVL;Drenthe;0,000;0,018;2016-01-07
53104769;012_301BV_8.4;BASIS;Drenthe;0,000;0,018;2016-01-07
53105138;543_181BpV_45.3;BASIS;Twente;0,000;0,031;2016-01-07
53105139;543_181BpV_45.3;BAAN;Twente;0,000;0,031;2016-01-07
53105141;543_181BpV_45.3;BVL;Twente;0,000;0,031;2016-01-07
53105144;026_237R_26.0;BAAN;Twente;0,000;0,844;2016-01-07
53105146;026_237R_26.0;BVL;Twente;0,000;0,844;2016-01-07
53105151;586_2541BqV_80.4;BAAN;Amsterdam;0,000;0,034;2016-01-07
53105153;586_2541BqV_80.4;BASIS;Amsterdam;0,000;0,034;2016-01-07
53105155;586_2541BqV_80.4;BVL;Amsterdam;0,000;0,034;2016-01-07
53105308;133_1019V_8.7;BAAN;Haarlem;0,000;4,717;2016-01-07
53105557;602_219L_77.2;BAAN;Overijssel;0,000;0,077;2016-01-07
53105558;602_219L_77.2;BVL;Overijssel;0,000;0,077;2016-01-07
53105560;602_219L_77.2;BASIS;Overijssel;0,000;0,077;2016-01-07
53105564;602_215L_77.1;BAAN;Overijssel;0,000;0,102;2016-01-07
53105565;602_215L_77.1;BVL;Overijssel;0,000;0,102;2016-01-07
53105567;602_215L_77.1;BASIS;Overijssel;0,000;0,102;2016-01-07
53105571;602_217BV_77.2;BAAN;Overijssel;0,000;0,015;2016-01-07
53105572;602_217BV_77.2;BVL;Overijssel;0,000;0,015;2016-01-07
53105574;602_217BV_77.2;BASIS;Overijssel;0,000;0,015;2016-01-07
53105578;519_51BV_46.4;BASIS;Roermond;0,000;0,467;2016-01-07
53105887;506_658L_44.4;BASIS;Amersfoort;0,000;0,030;2016-01-07
53105888;506_658L_44.4;BAAN;Amersfoort;0,000;0,030;2016-01-07
53105892;950_931V_17.8;BASIS;Europoort;0,000;0,549;2016-01-07
53105893;950_931V_17.8;BAAN;Europoort;0,000;0,549;2016-01-07
53105894;543_155AL_44.9;BAAN;Twente;0,000;0,342;2016-01-07
53105896;543_155AL_44.9;BVL;Twente;0,000;0,342;2016-01-07
53105900;543_139BqV_44.9;BASIS;Twente;0,000;0,032;2016-01-07
53105901;543_139BqV_44.9;BAAN;Twente;0,000;0,032;2016-01-07
53105903;543_139BqV_44.9;BVL;Twente;0,000;0,032;2016-01-07
53106182;012_363L_33.4;BVL;Drenthe;0,000;0,688;2016-01-07
53106186;012_363L_33.4;BASIS;Drenthe;0,000;0,688;2016-01-07
53106188;012_363R_33.4;BAAN;Drenthe;0,000;0,689;2016-01-07
53106189;012_363R_33.4;BVL;Drenthe;0,000;0,689;2016-01-07
53105309;133_1019V_8.7;BASIS;Haarlem;0,000;4,717;2016-01-07
53105310;163_1015R_43.5;BAAN;Europoort;0,000;0,044;2016-01-07
