ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT
1054885;527_921R_17.6;0,000000;0,042000;527_c;17,600000;17,623000
1054886;555_213AL_83.3;0,000000;0,051000;555__;83,261000;83,310000
1054887;588_845BL_2.1;0,000000;0,052000;588__;2,137000;2,191000
1054888;950_351pV_17.5;0,000000;0,031000;950_a;17,521000;17,552000
1054889;520_141BpV_0.7;0,000000;0,034000;520_a;0,747000;0,714000
1054890;553_275BV_21.9;0,000000;0,631000;553_c;21,860000;22,479000
1054891;131_1V_16.4;0,803000;2,009000;789__;15,585000;14,379000
1054892;623_341L_17.7;0,000000;0,690000;623__;17,714000;17,024000
1054893;120_42L_15.4;0,000000;0,868000;120__;15,380000;16,247000
1054894;478_1657L_2.1;0,000000;0,026000;478_a;2,128000;2,101000
1054895;550_41BR_25.3;0,725000;9,481000;001_a;24,600000;15,875000
1054896;042_739AR_20.3;0,000000;0,225000;042__;20,298000;20,528000
1054897;121_503V_9.4;0,000000;0,963000;121_a;9,399000;8,437000
1054898;210_5V_11.6;0,000000;9,836000;210__;11,619000;1,800000
1054899;527_932R_0.6;0,000000;0,318000;527_b;0,610000;0,941000
1054900;478_1339BpV_2.1;0,000000;0,034000;478_a;2,072000;2,038000
1054901;950_201V_7.7;0,000000;0,041000;950_a;7,693000;7,735000
1054902;613_177AL_75.3;0,000000;0,063000;613_b;75,269000;75,332000
1054903;478_1237V_1.7;0,000000;0,029000;478_a;1,712000;1,742000
1054904;534_1009BV_44.8;0,000000;0,166000;534_b;44,753000;44,919000
1054905;823_11V_3.9;14,719000;15,531000;625_b;13,765000;14,576000
1054906;620_97AR_42.6;0,115000;14,636000;075__;42,700000;57,194000
1054907;054_1007AR_57.5;0,000000;0,128000;054_a;57,472000;57,598000
1054908;098_3875R_29.0;0,000000;0,106000;098__;29,049000;29,155000
1054909;924_2305AL_525.0;0,000000;0,100000;924_b;524,959000;524,858000
1054910;531_1459V_33.8;0,000000;0,028000;531_c;33,783000;33,810000
1054911;208_181R_97.2;0,000000;0,838000;208__;97,201000;96,363000
1054912;803_45R_102.9;0,000000;0,288000;803_h;102,913000;103,201000
1054913;478_1125ApV_0.6;0,000000;0,034000;478_a;0,616000;0,650000
1054914;603_41R_48.2;0,251000;0,710000;603_a;2,001000;2,447000
1054915;560_1275AqV_24.9;0,000000;0,034000;560__;24,923000;24,889000
1054916;486_954L_75.1;0,000000;0,306000;486_b;75,104000;74,802000
1054917;506_655V_44.3;0,000000;0,018000;506_b;44,342000;44,360000
1054918;531_1221AR_34.4;0,000000;0,031000;531_c;34,460000;34,491000
1054919;950_XXXR_7.5;0,000000;0,093000;950_a;7,461000;7,369000
1054920;815_916R_7.2;0,000000;0,054000;815_a;7,163000;7,109000
1054921;924_2375R_37.4;0,000000;0,320000;924_a;37,373000;37,054000
1054922;609_121AL_27.3;0,000000;0,058000;609__;27,325000;27,266000
1054923;625_337BV_14.8;0,000000;0,024000;625_b;14,762000;14,739000
1054924;485_10R_76.9;0,090000;0,136000;485_f;200,100000;200,146000
1054925;924_3629L_35.9;0,000000;0,889000;924_a;35,881000;36,761000
1054926;504_13BV_17.1;0,000000;0,058000;504_b;17,131000;17,189000
1054927;004_3AL_101.8;0,000000;0,048000;004__;101,752000;101,800000
1054928;618_101BL_51.1;0,000000;0,110000;618_b;51,094000;51,205000
1054929;531_1357AR_34.6;0,000000;0,046000;531_c;34,568000;34,613000
1054930;522_161L_57.5;0,000000;0,260000;522_b;57,456000;57,715000
1054931;135_2067L_42.9;0,000000;0,106000;135__;42,880000;42,987000
1054932;545_962L_22.7;0,000000;0,043000;545_b;22,697000;22,741000
1054933;938_4539V_1.3;0,000000;1,018000;938__;1,325000;2,342000
1054934;626_37L_32.7;0,000000;0,052000;626_c;32,693000;32,745000
1054935;203_383V_54.8;0,000000;0,236000;203__;54,837000;55,071000
1054936;501_951R_80.4;0,000000;0,167000;501__;80,400000;80,550000
1054937;078_207R_64.9;0,000000;1,055000;078__;64,928000;65,978000
1054938;115_25AL_5.8;0,000000;0,121000;115_a;5,864000;5,984000
1054939;614_401AR_48.6;0,061000;0,069000;051__;48,700000;48,708000
1054940;118_73L_58.7;0,000000;0,592000;118__;58,705000;58,115000
1054941;128_71AL_13.5;0,000000;0,060000;128__;13,540000;13,600000
1054942;116_2395BL_37.6;0,000000;0,230000;116__;37,629000;37,401000
1054943;514_919L_17.9;0,000000;0,035000;514_a;17,888000;17,919000
1054944;027_943AL_148.5;0,000000;0,111000;027__;148,515000;148,626000
1056176;924_347AqV_36.0;0,000000;0,034000;924_a;36,015000;36,048000
1056177;543_929L_45.6;0,000000;0,047000;543_c;45,581000;45,619000
1056178;543_930L_45.6;0,000000;0,166000;543_c;45,641000;45,795000
1056179;166_2149V_135.5;0,000000;0,101000;166__;135,456000;135,557000
1056180;544_1119AL_1.0;0,000000;0,115000;544_a;0,954000;1,071000
1056181;926_15BV_1.2;0,000000;0,556000;926__;1,157000;1,713000
1056182;470_80R_202.0;0,000000;0,034000;470_e;202,003000;202,037000
1056183;586_287BV_81.3;0,000000;0,001000;586__;81,313000;81,314000
1056184;091_110V_6.0;4,398000;4,498000;530_a;1,600000;1,500000
1056185;623_339R_17.7;0,000000;0,027000;623__;17,742000;17,714000
1056186;542_1251qV_29.9;0,000000;0,034000;542_a;29,850000;29,817000
1056187;058_1R_55.4;0,095000;0,190000;862__;100,000000;100,095000
1056188;950_914L_7.2;0,000000;0,133000;950_a;7,221000;7,351000
1056189;522_219AR_58.1;0,185000;0,242000;522_a;17,600000;17,543000
1056190;011_58V_68.9;0,000000;0,071000;011__;68,904000;68,831000
1056191;589_3207L_4.9;1,208000;1,476000;080_a;6,118000;6,386000
1056192;924_2333BV_35.2;0,000000;0,029000;924_a;35,234000;35,262000
1056193;501_943V_80.6;0,000000;0,044000;501__;80,558000;80,595000
1056194;514_149BV_16.5;0,000000;0,069000;514_a;16,523000;16,454000
1056195;531_141BL_35.1;0,000000;0,069000;531_c;35,141000;35,072000
1056196;618_45L_58.7;0,000000;0,197000;618_c;58,700000;58,899000
1056197;503_181BqV_42.1;0,000000;0,034000;503_c;42,146000;42,180000
1056198;586_149AR_80.8;0,000000;0,049000;586__;80,789000;80,839000
1056199;564_1319R_23.6;0,000000;0,336000;564_b;23,568000;23,904000
1056200;801_952L_8.0;0,000000;0,073000;801_a;8,042000;7,970000
1056201;609_93AL_27.6;0,000000;0,064000;609__;27,581000;27,518000
1056202;054_1301BV_47.0;0,000000;0,374000;054_a;46,990000;47,364000
1056203;501_951V_80.4;0,000000;0,030000;501__;80,400000;80,372000
1056204;543_221AR_16.0;0,145000;10,056000;026__;16,100000;25,985000
1056205;539_53BqV_79.2;0,000000;0,034000;539__;79,182000;79,149000
1056206;950_908R_16.8;0,000000;0,405000;950_a;16,803000;17,209000
1056207;817_52AqV_300.8;0,017000;0,033000;817_g;300,788000;300,804000
1056208;063_103AR_19.3;0,000000;0,057000;063__;19,298000;19,355000
1056209;509_9AV_35.1;0,000000;0,069000;509__;35,069000;35,000000
1056210;203_431AR_66.0;0,000000;0,810000;203__;66,003000;66,811000
1056211;525_982BR_78.2;0,000000;0,336000;525_b;78,214000;77,886000
1056212;506_99AR_44.0;0,000000;0,172000;506_b;43,988000;44,161000
1056213;204_315V_23.2;10,473000;10,568000;751__;33,700000;33,794000
1056214;042_759AL_21.1;0,000000;0,048000;042__;21,050000;21,098000
1056215;555_371V_84.3;0,000000;0,042000;555__;84,304000;84,345000
1056216;021_11BV_86.6;0,000000;0,018000;021__;86,588000;86,606000
1056217;002_305L_35.8;0,000000;0,652000;002__;35,760000;36,409000
1056218;161_2223V_9.4;0,000000;10,708000;161__;9,424000;20,131000
1056219;586_2537BqV_80.4;0,000000;0,034000;586__;80,356000;80,323000
1056220;950_RSC3V_8.0;0,000000;0,118000;950_a;7,956000;7,841000
1056221;618_139AL_51.0;0,000000;0,575000;618_b;50,969000;50,394000
1056222;524_281V_71.0;0,000000;0,079000;524_b;71,013000;71,092000
1056223;924_2353BV_35.7;0,000000;0,020000;924_a;35,727000;35,748000
1056224;586_83AR_80.4;0,000000;0,063000;586__;80,425000;80,487000
1056225;531_863pV_33.5;0,000000;0,033000;531_c;33,525000;33,494000
1056226;066_3L_25.8;0,000000;0,594000;066_a;25,781000;26,374000
1056227;614_2109R_47.3;0,000000;0,089000;614_c;47,296000;47,384000
1056228;604_13BV_47.6;0,000000;0,040000;604_a;47,560000;47,600000
1056229;506_95BpV_44.0;0,000000;0,036000;506_b;44,005000;43,971000
1056230;127_542V_49.8;0,000000;0,214000;127_a;49,809000;50,024000
1056231;478_1603R_2.0;0,000000;0,189000;478_a;1,985000;2,169000
1056232;011_38R_68.7;0,000000;0,092000;011__;68,687000;68,779000
1056233;565_63V_101.8;1,209000;1,869000;107_b;100,600000;99,940000
1056234;531_1213R_0.6;0,000000;0,028000;531_a;0,577000;0,549000
1056235;555_273BL_83.6;0,000000;0,064000;555__;83,622000;83,551000
1056236;117_5AR_17.6;6,642000;7,030000;513_a;24,200000;24,588000
1056237;124_205L_3.6;0,000000;0,180000;124_a;3,638000;3,818000
1056238;080_3251R_6.1;0,023000;0,633000;080_a;6,118000;6,728000
1056239;503_83AL_14.0;0,011000;0,060000;503_b;14,000000;14,049000
1056240;553_255L_21.5;0,000000;0,772000;553_c;21,470000;22,254000
1056241;555_387V_84.4;0,000000;0,022000;555__;84,403000;84,425000
1056242;531_1241AV_34.6;0,000000;0,320000;531_c;34,581000;34,256000
1056243;123_63BqV_20.0;0,000000;0,031000;123__;20,000000;19,969000
1056244;617_1251AL_42.1;0,489000;1,130000;054_a;42,600000;43,240000
1056245;513_53AL_25.0;0,000000;0,200000;513_a;25,042000;25,241000
1056246;054_1345AL_53.0;0,000000;1,443000;054_a;53,007000;54,447000
1056247;047_9R_41.1;0,000000;0,718000;047__;41,158000;41,881000
1056248;143_903L_17.5;0,000000;0,288000;143__;17,533000;17,824000
1056249;501_35L_80.2;0,000000;0,028000;501__;80,193000;80,221000
1056250;508_2153V_92.2;0,092000;0,137000;037__;92,300000;92,345000
1056251;161_2211R_8.3;0,000000;1,153000;161__;8,271000;9,424000
1056252;135_2035V_40.5;0,000000;2,150000;135__;40,499000;42,651000
1056253;778_12R_56.3;0,000000;2,674000;778__;56,298000;58,971000
1056254;586_153BV_80.9;0,000000;0,173000;586__;80,873000;81,044000
1056255;545_983L_22.9;0,000000;0,056000;545_b;22,941000;22,885000
1056256;609_217R_28.8;0,000000;0,707000;609__;28,754000;28,047000
1056257;127_329AR_13.3;0,000000;14,533000;127_a;13,289000;27,804000
1057408;519_43L_46.2;0,000000;0,159000;519_a;46,216000;46,057000
1057409;927_3325AL_904.7;0,000000;0,053000;927__;904,742000;904,795000
1057410;117_5AR_17.6;0,000000;6,642000;117__;17,554000;24,200000
1057411;950_928L_6.6;0,000000;0,041000;950_a;6,645000;6,684000
1057412;555_279AR_83.7;0,000000;0,064000;555__;83,684000;83,749000
1057413;011_72L_68.9;0,000000;0,275000;011__;68,918000;68,639000
1057414;520_67R_0.2;0,000000;0,796000;520_a;0,220000;1,038000
1057415;950_335BR_17.4;0,000000;0,064000;950_a;17,386000;17,322000
1057416;620_93V_42.6;0,136000;0,363000;075__;42,700000;42,927000
1057417;506_243AR_45.1;0,000000;0,093000;506_b;45,066000;45,160000
1057418;508_2003V_90.1;0,000000;0,044000;508__;90,119000;90,163000
1057419;815_912BR_5.0;0,000000;0,561000;815_a;5,021000;4,464000
1057420;486_907L_75.3;0,000000;0,012000;486_b;75,319000;75,307000
1057421;588_411BpV_2.9;0,000000;0,034000;588__;2,902000;2,868000
1057422;132_953V_49.1;0,000000;0,063000;132__;49,117000;49,055000
1057423;924_33-34R_35.3;0,000000;0,841000;924_a;35,295000;34,458000
1057424;490_112R_105.3;0,000000;0,012000;490_c;105,324000;105,313000
1057425;663_3009AR_200.4;0,852000;0,924000;950_d;201,300000;201,372000
1057426;664_221L_42.5;0,000000;0,016000;664_b;42,494000;42,509000
1057427;478_1589V_1.9;0,000000;0,009000;478_a;1,945000;1,936000
1057428;803_56R_101.5;0,000000;0,077000;803_h;101,462000;101,539000
1057429;546_1045V_3.9;0,000000;0,050000;546_b;3,933000;3,883000
1057430;560_83AR_24.6;0,000000;0,046000;560__;24,597000;24,551000
1057431;950_201qV_11.7;0,000000;0,032000;950_a;11,748000;11,716000
1057432;517_933AqV_69.3;0,000000;0,033000;517_b;69,328000;69,358000
1057433;533_1151AL_16.0;0,000000;1,498000;533__;16,028000;17,529000
1057434;924_349AqV_36.2;0,000000;0,031000;924_a;36,186000;36,218000
1057435;950_111AL_41.8;0,000000;0,385000;950_a;41,816000;42,201000
1057436;620_53L_42.1;0,000000;0,491000;620__;42,113000;41,622000
1057437;801_926L_300.6;0,000000;0,172000;801_d;300,622000;300,792000
1057438;506_565V_43.7;0,000000;0,549000;506_b;43,711000;44,209000
1057439;028_1023L_52.8;0,000000;0,578000;028__;52,836000;53,413000
1057440;485_98AR_101.2;0,000000;0,097000;485_d;101,207000;101,303000
1057441;614_2125R_47.5;0,000000;0,076000;614_c;47,450000;47,524000
1057442;057_57BV_12.3;0,000000;7,458000;057__;12,341000;19,800000
1057443;054_1375BV_54.4;0,000000;0,023000;054_a;54,447000;54,470000
1057444;517_227AL_0.3;0,000000;0,083000;517_a;0,323000;0,407000
1057445;510_401R_9.7;0,000000;0,060000;510_b;9,650000;9,710000
1057446;009_103BV_138.6;0,000000;0,111000;009__;138,607000;138,716000
1057447;924_42-43L_35.3;0,000000;0,980000;924_a;35,304000;34,331000
1057448;837_11V_301.2;0,000000;0,016000;837__;301,194000;301,208000
1057449;555_173AR_83.2;0,000000;0,113000;555__;83,217000;83,328000
1057450;553_919L_21.6;0,000000;0,042000;553_c;21,560000;21,609000
1057451;525_972R_78.5;0,000000;0,535000;525_b;78,522000;78,000000
1057452;555_277BV_83.6;0,000000;0,490000;555__;83,621000;84,126000
1057453;527_33R_16.4;0,000000;0,147000;527_c;16,410000;16,557000
1057454;212_215R_45.0;0,000000;0,506000;212__;45,006000;45,512000
1057455;610_141AL_14.7;0,000000;0,773000;610__;14,670000;13,902000
1057456;524_285AL_71.1;0,000000;0,149000;524_b;71,092000;71,244000
1057457;950_965L_12.6;0,000000;0,027000;950_a;12,662000;12,687000
1057458;163_1035V_44.3;0,000000;0,036000;163__;44,263000;44,299000
1057459;535_3229V_5.5;0,479000;0,511000;080_b;302,890000;302,921000
1057460;503_930V_42.1;0,000000;0,344000;503_c;42,121000;41,774000
1057461;013_233AL_88.4;0,000000;11,533000;013__;88,419000;99,900000
1057462;545_181BV_23.3;0,000000;0,041000;545_b;23,342000;23,383000
1057463;057_41AR_11.2;0,000000;1,178000;057__;11,164000;12,341000
1057464;105_93AL_23.2;0,000000;0,386000;105__;23,161000;23,548000
1057465;926_33V_1.7;0,000000;0,033000;926__;1,748000;1,781000
1057466;614_2121L_47.4;0,000000;0,121000;614_c;47,406000;47,524000
1057467;514_55AL_65.3;0,055000;0,091000;514_a;17,422000;17,392000
1057468;531_1241AR_34.6;0,000000;0,067000;531_c;34,581000;34,649000
1057469;514_141AL_16.6;0,000000;0,070000;514_a;16,624000;16,554000
1057470;305_1R_14.8;0,000000;0,049000;305__;14,803000;14,852000
1057471;613_185BqV_75.8;0,000000;0,034000;613_b;75,808000;75,774000
1057472;664_107AR_42.0;0,000000;0,118000;664_b;42,027000;42,144000
1057473;527_117L_0.5;0,607000;1,052000;082__;1,100000;1,545000
1057474;548_373AL_86.4;0,000000;0,058000;548__;86,438000;86,496000
1057475;663_325V_41.1;0,157000;0,929000;664_b;41,300000;42,064000
1057476;531_1165AV_101.8;0,000000;0,209000;531_d;101,792000;102,000000
1057477;924_2325AL_34.7;0,000000;0,259000;924_a;34,711000;34,970000
1057478;514_161BV_16.4;0,000000;0,185000;514_a;16,384000;16,200000
1057479;801_957AR_7.8;0,000000;0,062000;801_a;7,775000;7,714000
1057480;924_3525V_35.2;0,000000;0,029000;924_a;35,233000;35,262000
1057481;517_37BqV_69.1;0,000000;0,034000;517_b;69,087000;69,053000
1057482;625_337AR_14.9;0,000000;0,096000;625_b;14,902000;14,805000
1057483;506_255AL_45.4;0,000000;0,149000;506_b;45,350000;45,500000
1057484;924_3599BqV_35.9;0,000000;0,034000;924_a;35,868000;35,836000
1057485;664_131BpV_43.0;0,000000;0,032000;664_b;42,970000;42,938000
1057486;950_437BV_6.9;0,000000;0,013000;950_a;6,876000;6,889000
1057487;101_1063L_12.3;1,485000;4,365000;100__;10,800000;7,916000
1057488;950_662R_7.3;0,000000;0,325000;950_a;7,347000;7,690000
1057489;924_27-34V_35.4;0,000000;0,078000;924_a;35,357000;35,435000
1058720;618_117AL_51.1;0,000000;0,041000;618_b;51,077000;51,037000
1058721;820_950V_100.1;0,000000;0,083000;820_a;100,083000;100,167000
1058722;079_169AR_14.4;0,000000;0,062000;079__;14,388000;14,326000
1058723;123_61AL_19.8;1,652000;1,843000;551_b;21,500000;21,691000
1058724;805_7101R_101.6;0,000000;0,180000;805_a;101,581000;101,714000
1058725;506_243AL_45.1;0,000000;0,060000;506_b;45,066000;45,127000
1058726;133_1103AR_18.3;0,000000;0,132000;133__;18,275000;18,409000
1058727;478_1023BpV_0.2;0,000000;0,034000;478_a;0,159000;0,125000
1058728;017_29AR_61.5;0,000000;0,060000;017__;61,453000;61,512000
1058729;536_297AL_61.4;0,000000;0,549000;536__;61,359000;61,908000
1058730;089_293AR_46.4;0,000000;0,197000;089__;46,403000;46,600000
1058731;536_307AL_61.4;0,000000;0,072000;536__;61,400000;61,471000
1058732;517_189AqV_0.1;0,000000;0,033000;517_a;0,108000;0,140000
1058733;564_85R_59.8;0,375000;0,570000;560__;24,510000;24,708000
1058734;506_45R_43.2;0,000000;0,030000;506_b;43,263000;43,292000
1058735;478_1141R_0.7;0,000000;0,935000;478_a;0,749000;1,681000
1058736;144_1363V_155.8;0,000000;0,012000;144_a;155,775000;155,787000
1058737;092_701R_42.5;0,000000;0,290000;092__;42,484000;42,196000
1058738;469_328V_600.5;0,000000;0,957000;469_g;600,465000;601,432000
1058739;133_1105AL_18.1;0,000000;0,103000;133__;18,148000;18,251000
1058740;803_52AqV_103.2;0,017000;0,034000;803_h;103,226000;103,243000
1058741;116_2257V_39.4;22,399000;23,072000;121_b;232,206000;232,879000
1058742;545_93BqV_22.5;0,000000;0,034000;545_b;22,464000;22,430000
1058743;011_297BV_70.0;0,000000;0,009000;011__;70,042000;70,033000
1058744;525_499AL_79.2;0,000000;0,574000;525_b;79,230000;79,800000
1058745;506_51L_43.4;0,000000;0,049000;506_b;43,411000;43,461000
1058746;586_2521R_80.2;0,000000;0,083000;586__;80,213000;80,295000
1058747;470_250V_100.7;0,000000;0,144000;470_a;100,674000;100,529000
1058748;514_35V_17.5;0,000000;0,024000;514_a;17,526000;17,502000
1058749;549_283R_70.9;0,198000;0,398000;549_a;0,200000;0,400000
1058750;478_1567L_1.8;0,000000;0,041000;478_a;1,805000;1,767000
1058751;586_83BR_80.5;0,000000;0,040000;586__;80,475000;80,436000
1058752;614_403AqV_48.4;0,000000;0,032000;614_c;48,419000;48,386000
1058753;501_29BqV_80.3;0,000000;0,034000;501__;80,258000;80,226000
1058754;516_283V_2.3;0,000000;0,011000;516_a;2,281000;2,292000
1058755;085_305AR_31.8;0,000000;0,035000;085__;31,768000;31,802000
1058756;115_51AL_11.4;0,000000;0,092000;115_a;11,377000;11,469000
1058757;817_50L_300.0;0,000000;0,474000;817_g;300,004000;300,468000
1058758;950_221R_7.6;0,000000;0,125000;950_a;7,583000;7,457000
1058759;201_921R_37.4;0,000000;0,296000;201__;37,432000;37,726000
1058760;550_109AR_26.0;0,000000;0,291000;550__;25,958000;26,254000
1058761;564_958V_24.1;0,000000;0,041000;564_b;24,135000;24,176000
1058762;501_145AR_80.7;0,000000;0,040000;501__;80,723000;80,763000
1058763;490_151R_6.2;0,000000;0,090000;490_b;6,157000;6,247000
1058764;586_7BV_80.2;0,000000;0,033000;586__;80,241000;80,274000
1058765;664_907AR_43.2;0,134000;0,365000;163__;43,300000;43,531000
1058766;509_41BL_36.6;0,000000;1,133000;509__;36,649000;35,516000
1058767;545_185BV_23.4;0,000000;0,369000;545_b;23,379000;23,751000
1058768;586_7AV_80.2;0,000000;0,369000;586__;80,168000;79,800000
1058769;664_121BqV_42.5;0,000000;0,031000;664_b;42,509000;42,478000
1058770;606_109V_1.0;13,900000;13,930000;543_a;14,900000;14,930000
1058771;623_337R_17.8;0,000000;0,016000;623__;17,758000;17,742000
1058772;524_251BL_70.5;0,000000;0,179000;524_b;70,489000;70,310000
1058773;211_101R_14.6;0,000000;0,355000;211__;14,599000;14,955000
1058774;529_3645V_23.0;0,000000;0,383000;529__;23,017000;23,400000
1058775;133_1165BV_19.8;0,000000;0,011000;133__;19,828000;19,838000
1058776;506_79L_43.9;0,000000;0,109000;506_b;43,870000;43,950000
1058777;529_3643L_22.9;0,000000;0,107000;529__;22,909000;23,017000
1058778;525_441AV_78.1;0,000000;0,057000;525_b;78,101000;78,050000
1058779;528_39BpV_28.8;0,000000;0,034000;528_b;28,762000;28,729000
1058780;539_45BqV_79.3;0,000000;0,033000;539__;79,271000;79,239000
1058781;128_29AR_12.6;0,000000;0,138000;128__;12,572000;12,709000
1058782;531_853qV_33.6;0,000000;0,034000;531_c;33,633000;33,610000
1058783;531_1315BpV_34.7;0,000000;0,034000;531_c;34,743000;34,710000
1058784;924_3547BqV_35.6;0,000000;0,031000;924_a;35,553000;35,522000
1058785;517_11AV_68.7;0,039000;2,037000;056__;2,000000;0,000000
1058786;506_157BR_44.3;0,000000;0,063000;506_b;44,310000;44,247000
1058787;555_325V_84.1;0,000000;0,012000;555__;84,148000;84,159000
1058788;924_3273BL_34.3;0,000000;0,064000;924_a;34,266000;34,209000
1058789;504_83V_18.7;0,000000;0,007000;504_b;18,663000;18,670000
1058790;602_215L_77.1;0,000000;0,102000;602_b;77,071000;77,172000
1058791;085_28AR_36.2;6,605000;8,285000;146__;42,800000;44,472000
1058792;517_55BV_69.2;0,000000;0,242000;517_b;69,180000;69,419000
1058793;123_29AR_11.6;0,000000;0,058000;123__;11,560000;11,617000
1058794;619_1275V_35.6;0,001000;0,268000;074__;35,600000;35,867000
1058795;525_967R_78.5;0,000000;0,028000;525_b;78,518000;78,492000
1058796;950_961V_12.6;0,000000;0,027000;950_a;12,558000;12,585000
1058797;529_3645V_23.0;0,383000;4,321000;098__;23,401000;27,338000
1058798;608_27AR_87.7;0,000000;0,048000;608_b;87,696000;87,745000
1058799;618_49BV_58.7;0,000000;0,024000;618_c;58,687000;58,711000
1058800;927_37L_904.5;0,000000;0,677000;927__;904,518000;905,270000
1058801;503_83BV_14.0;0,252000;0,303000;503_c;44,018000;43,970000
1054945;514_920L_17.9;0,000000;0,035000;514_a;17,919000;17,953000
1054946;588_353AL_1.2;0,000000;1,955000;588__;1,263000;3,200000
1054947;586_49qV_80.4;0,000000;0,028000;586__;80,373000;80,345000
1054948;123_63AR_19.9;0,000000;0,062000;123__;19,923000;19,984000
1054949;555_257L_83.4;0,000000;0,046000;555__;83,450000;83,494000
1054950;502_253R_100.5;0,000000;0,235000;502_b;100,502000;100,737000
1054951;803_70V_106.2;0,000000;0,409000;803_h;106,165000;105,758000
1054952;506_551L_43.4;0,000000;0,243000;506_b;43,366000;43,644000
1054953;614_2127V_47.5;0,000000;0,386000;614_c;47,524000;47,913000
1054954;531_173BpV_35.4;0,000000;0,034000;531_c;35,375000;35,341000
1054955;539_45BpV_79.3;0,000000;0,033000;539__;79,271000;79,238000
1054956;553_213pV_21.2;0,000000;0,034000;553_c;21,208000;21,175000
1054957;586_113AL_80.6;0,000000;0,066000;586__;80,557000;80,624000
1054958;589_969L_149.5;1,646000;1,976000;535_c;200,400000;200,079000
1054959;606_111V_1.0;0,000000;0,082000;606_a;1,017000;1,100000
1054960;617_701R_38.9;0,000000;0,375000;617_a;38,945000;39,316000
1054961;527_105AL_17.2;0,000000;0,247000;527_c;17,212000;17,460000
1054962;133_1077BV_14.6;0,000000;0,479000;133__;14,645000;15,127000
1054963;107_135AR_12.1;0,000000;0,060000;107_a;12,051000;12,111000
1054964;555_271L_83.5;0,000000;0,072000;555__;83,476000;83,551000
1054965;531_1213L_0.6;0,028000;0,150000;531_c;34,441000;34,561000
1054966;107_135AL_12.1;0,000000;6,515000;107_a;12,051000;18,565000
1054967;540_171L_82.1;0,000000;0,051000;540_d;82,056000;82,106000
1054968;614_2227V_48.5;0,000000;0,007000;614_c;48,475000;48,483000
1054969;117_1893L_9.0;0,000000;0,229000;117__;8,984000;9,213000
1054970;534_1005AL_44.5;0,000000;0,114000;534_b;44,510000;44,624000
1054971;950_3L_206.1;0,000000;0,012000;950_d;206,103000;206,115000
1054972;664_901BV_43.0;0,000000;0,169000;664_b;43,008000;43,166000
1054973;524_295BV_71.4;0,000000;0,047000;524_b;71,425000;71,473000
1054974;502_253L_100.5;0,000000;0,488000;502_b;100,502000;100,991000
1054975;508_951L_91.1;0,000000;0,223000;508__;91,160000;91,379000
1054976;542_1271AR_29.9;0,000000;0,052000;542_a;29,927000;29,979000
1054977;608_65AL_88.8;0,313000;13,208000;023__;1,100000;14,000000
1054978;531_1359AL_34.6;0,000000;0,057000;531_c;34,557000;34,613000
1054979;924_3263BqV_34.3;0,000000;0,031000;924_a;34,303000;34,276000
1054980;011_36V_68.7;0,000000;0,018000;011__;68,653000;68,671000
1054981;542_1241V_29.8;0,000000;0,073000;542_a;29,762000;29,834000
1054982;586_2551AL_80.3;0,000000;0,050000;586__;80,339000;80,389000
1054983;586_319BpV_81.4;0,000000;0,028000;586__;81,373000;81,346000
1054984;563_189R_57.4;3,049000;3,232000;536__;60,401000;60,582000
1054985;155_4439L_84.3;0,000000;0,054000;155_d;84,270000;84,323000
1054986;524_253BL_70.4;0,000000;0,171000;524_b;70,429000;70,258000
1054987;116_1363R_32.8;0,000000;0,102000;116__;32,842000;32,944000
1054988;433_36ApV_5.8;0,000000;0,033000;433__;5,765000;5,797000
1054989;519_5L_45.9;0,000000;0,170000;519_a;45,934000;46,103000
1054990;470_65L_201.3;0,000000;0,099000;470_e;201,348000;201,441000
1054991;536_255L_61.0;0,000000;0,388000;536__;61,044000;61,438000
1054992;506_523AR_43.3;0,000000;0,171000;506_b;43,345000;43,537000
1054993;047_2001R_24.2;0,000000;0,106000;047__;24,232000;24,126000
1054994;517_75R_69.3;0,000000;0,044000;517_b;69,340000;69,390000
1054995;614_2113V_47.4;0,000000;0,011000;614_c;47,394000;47,405000
1054996;508_2017V_90.3;0,000000;0,020000;508__;90,331000;90,351000
1054997;094_1091BL_2.7;0,000000;0,873000;094__;2,716000;1,841000
1054998;543_928V_45.7;0,000000;0,051000;543_c;45,726000;45,776000
1054999;664_875L_41.9;0,564000;2,068000;663_a;41,300000;39,800000
1055000;927_3021L_905.2;0,000000;0,084000;927__;905,225000;905,123000
1055001;144_1983L_151.9;2,959000;3,053000;080_b;302,892000;302,986000
1055002;089_257BV_45.6;0,000000;0,078000;089__;45,552000;45,630000
1055003;545_904R_22.1;0,000000;0,286000;545_b;22,063000;21,770000
1055004;664_879R_42.1;0,000000;0,771000;664_b;42,064000;41,300000
1055005;486_956R_75.0;0,000000;0,045000;486_b;75,024000;74,980000
1055006;528_59AR_28.8;0,000000;0,032000;528_b;28,832000;28,859000
1055007;510_403V_9.7;0,000000;0,074000;510_b;9,710000;9,784000
1055008;525_477R_78.9;0,639000;0,696000;525_c;180,700000;180,644000
1055009;009_25V_114.9;0,000000;0,396000;009__;114,945000;115,345000
