ID;SPOORTAK_IDENTIFICATIE;GEOCODE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
53009926;924_3583BqV_35.8;924_a;0,000000;0,032000;2016-01-07
53016679;550_971R_25.5;550__;0,000000;0,037000;2016-01-07
53007712;617_1111L_38.8;617_a;0,000000;0,701000;2016-01-07
53010170;608_53AR_88.5;608_b;0,000000;0,103000;2016-01-07
53010640;161_2705R_35.4;161__;0,000000;0,106000;2016-01-07
53006510;144_1365L_155.7;144_a;0,000000;0,123000;2016-01-07
53010323;550_980V_25.8;550__;0,000000;0,308000;2016-01-07
53006333;514_911R_18.1;514_a;0,000000;0,308000;2016-01-07
53017733;054_1377AL_54.5;054_a;0,000000;0,107000;2016-01-07
53005023;531_181R_35.5;531_c;0,000000;0,159000;2016-01-07
53008012;938_904R_3.0;938__;0,000000;0,185000;2016-01-07
53006484;543_145pV_44.9;543_c;0,000000;0,031000;2016-01-07
53006310;132_283AR_36.1;132__;0,000000;4,115000;2016-01-07
53019233;618_47BL_58.9;618_c;0,000000;0,053000;2016-01-07
53014768;950_105BqV_6.9;950_a;0,000000;0,031000;2016-01-07
53008386;479_1635V_300.6;479_a;0,000000;0,008000;2016-01-07
53013814;618_115BpV_51.0;618_b;0,000000;0,034000;2016-01-07
53005712;543_137AL_44.7;543_c;0,000000;0,111000;2016-01-07
53012197;550_99BqV_25.9;550__;0,000000;0,034000;2016-01-07
53018479;586_67BV_80.4;586__;0,000000;0,260000;2016-01-07
53005684;116_2251L_39.7;116__;0,000000;0,270000;2016-01-07
53017667;021_57AL_68.3;021__;0,000000;0,059000;2016-01-07
53013540;545_135BR_23.0;545_b;0,000000;0,065000;2016-01-07
53012322;531_1143BR_33.7;098__;0,814000;4,595000;2016-01-07
53015765;514_101BL_17.0;514_a;0,000000;0,064000;2016-01-07
53016399;950_7L_6.4;950_a;0,000000;0,123000;2016-01-07
53009855;950_405R_26.9;950_a;0,000000;0,251000;2016-01-07
53017986;588_867AqV_2.3;588__;0,000000;0,032000;2016-01-07
53008956;504_65BV_18.3;504_b;0,000000;0,342000;2016-01-07
53006705;009_25BpV_165.9;009__;0,000000;0,034000;2016-01-07
53018994;506_526V_43.5;506_b;0,000000;0,067000;2016-01-07
53015773;501_173BV_81.0;501__;0,000000;0,005000;2016-01-07
53007505;479_2L_501.3;479_b;0,000000;0,865000;2016-01-07
53005532;562_161R_61.2;562_a;0,500000;0,700000;2016-01-07
53018921;588_361BV_1.7;588__;0,000000;0,031000;2016-01-07
53013150;924_3729V_36.8;924_a;0,000000;0,041000;2016-01-07
53004425;609_215V_28.8;609__;0,000000;0,043000;2016-01-07
53017887;609_135BV_26.5;033__;0,050000;11,509000;2016-01-07
53008614;082_137AL_1.5;082__;0,000000;3,618000;2016-01-07
53004216;607_77V_44.0;607_a;0,261000;0,456000;2016-01-07
53004947;522_223V_58.1;522_b;0,000000;0,114000;2016-01-07
53013454;543_931R_45.6;543_c;0,000000;0,155000;2016-01-07
53009914;004_3BL_101.8;653__;0,000000;0,008000;2016-01-07
53006970;618_191BR_50.7;618_b;0,000000;0,150000;2016-01-07
53012506;052_51R_62.4;052__;0,000000;0,850000;2016-01-07
53006251;508_2111R_91.6;508__;0,000000;0,169000;2016-01-07
53010347;469_336BR_601.9;469_g;0,000000;0,049000;2016-01-07
53004853;517_95BV_69.6;517_b;0,000000;0,304000;2016-01-07
53012616;506_71L_43.3;506_b;0,000000;0,039000;2016-01-07
53011868;950_1005L_39.8;478_a;0,048000;0,104000;2016-01-07
53013326;514_39AqV_17.5;514_a;0,000000;0,033000;2016-01-07
53013469;950_644R_7.2;950_a;0,000000;0,576000;2016-01-07
53011955;950_1001R_39.8;950_a;0,000000;0,041000;2016-01-07
53018936;085_215AL_19.8;085__;0,000000;12,004000;2016-01-07
53018959;545_71AL_22.2;545_b;0,000000;0,127000;2016-01-07
53005630;950_916V_17.2;950_a;0,000000;0,041000;2016-01-07
53004674;161_2511L_20.1;161__;0,000000;0,106000;2016-01-07
53008948;027_931R_147.6;585__;1,180000;1,442000;2016-01-07
53014241;801_910R_102.4;801_b;0,000000;0,306000;2016-01-07
53005071;501_936V_80.5;501__;0,000000;0,027000;2016-01-07
53016740;504_61BqV_18.3;504_b;0,000000;0,032000;2016-01-07
53015678;556_1423V_6.1;556__;0,000000;0,006000;2016-01-07
53009833;924_01-26R_35.5;924_a;0,000000;0,029000;2016-01-07
53008368;513_145V_26.2;513_a;0,000000;0,376000;2016-01-07
53008479;542_1277BpV_30.0;542_a;0,000000;0,031000;2016-01-07
53015650;075_143AR_57.1;075__;0,000000;0,108000;2016-01-07
53012976;468_210R_101.9;468_a;0,000000;0,346000;2016-01-07
53008893;504_905L_17.5;504_b;0,000000;0,397000;2016-01-07
53016191;115_127BqV_22.4;115_a;0,000000;0,032000;2016-01-07
53016130;026_237L_26.0;026__;0,000000;0,844000;2016-01-07
53008109;094_1069AV_3.3;094__;0,000000;0,456000;2016-01-07
53017042;586_385AL_81.1;586__;0,000000;0,091000;2016-01-07
53005471;469_52V_401.3;950_a;1,225000;1,290000;2016-01-07
53007927;938_904L_3.0;938__;0,000000;0,178000;2016-01-07
53017925;553_955L_22.2;553_c;0,000000;0,175000;2016-01-07
53004513;555_359qV_84.3;555__;0,000000;0,041000;2016-01-07
53010089;924_3735V_36.7;924_a;0,000000;0,041000;2016-01-07
53014294;926_2070R_0.8;926__;0,000000;0,027000;2016-01-07
53015621;115_81AL_12.3;115_a;0,000000;0,093000;2016-01-07
53005058;545_925V_22.3;545_b;0,000000;0,119000;2016-01-07
53006387;527_71AL_17.0;527_c;0,000000;0,213000;2016-01-07
53010527;203_393R_55.1;203__;0,000000;0,460000;2016-01-07
53017485;531_507AR_35.6;531_c;0,000000;0,048000;2016-01-07
53013834;217_121V_49.5;217__;0,000000;0,024000;2016-01-07
53005782;087_79AR_25.4;087__;0,000000;0,437000;2016-01-07
53011321;564_972V_23.7;564_b;0,000000;0,031000;2016-01-07
53006726;105_91AV_23.1;105__;0,000000;4,721000;2016-01-07
53012311;125_1001AL_29.8;125__;0,000000;0,060000;2016-01-07
53005488;618_131AR_50.9;618_b;0,000000;0,480000;2016-01-07
53017788;042_739AL_20.3;042__;0,000000;0,155000;2016-01-07
53009117;560_45BV_24.9;560__;0,000000;0,059000;2016-01-07
53017990;514_101AR_17.1;514_a;0,000000;0,064000;2016-01-07
53011519;542_1153AR_29.0;542_a;0,000000;0,111000;2016-01-07
53015615;542_1277AL_30.0;542_a;0,000000;0,054000;2016-01-07
53008650;105_139AR_31.4;105__;0,000000;0,064000;2016-01-07
53015371;133_964R_20.7;133__;0,000000;0,486000;2016-01-07
53007387;477_21V_100.2;950_a;0,217000;0,544000;2016-01-07
53009899;533_1151AR_16.0;533__;0,000000;0,067000;2016-01-07
53014901;054_1351AL_53.3;054_a;0,000000;0,753000;2016-01-07
53018466;534_1041BL_45.6;534_b;0,000000;0,064000;2016-01-07
53004219;047_41L_42.6;831_a;0,111000;1,933000;2016-01-07
53012133;924_27-41V_35.4;924_a;0,000000;0,029000;2016-01-07
53014799;513_143BV_26.3;513_a;0,000000;0,300000;2016-01-07
53012102;503_125AL_43.2;503_c;0,000000;0,064000;2016-01-07
53013713;625_293R_16.0;625_b;0,000000;1,062000;2016-01-07
53018185;519_85BV_47.1;519_a;0,000000;0,014000;2016-01-07
53017799;534_1013BV_44.8;534_b;0,000000;0,154000;2016-01-07
53019218;115_911L_5.6;115_a;0,000000;0,057000;2016-01-07
53006760;309_8302R_6.1;309__;0,000000;0,233000;2016-01-07
53012317;543_213AR_46.2;028__;0,527000;6,422000;2016-01-07
53016455;529_3647L_23.0;529__;0,000000;0,226000;2016-01-07
53015708;514_101BV_17.0;514_a;0,000000;0,406000;2016-01-07
53018889;017_45R_69.6;017__;0,000000;0,078000;2016-01-07
53009755;950_631L_6.3;950_a;0,000000;0,265000;2016-01-07
53007741;155_4361R_74.2;155_d;0,000000;0,141000;2016-01-07
53016465;097_3609V_22.0;097__;0,000000;0,542000;2016-01-07
53009539;502_241AR_100.1;502_b;0,000000;0,060000;2016-01-07
53011537;603_119L_3.3;603_a;0,000000;0,217000;2016-01-07
53005576;073_1205AR_21.6;073__;0,000000;0,108000;2016-01-07
53014775;663_317BV_40.2;663_a;0,061000;0,156000;2016-01-07
53004783;922_925L_18.1;922__;0,000000;0,329000;2016-01-07
53005885;057_1AV_5.5;618_a;3,509000;3,745000;2016-01-07
53014890;107_191BV_20.0;107_a;0,000000;3,372000;2016-01-07
53006928;467_05R_102.3;467_c;0,000000;0,393000;2016-01-07
53010203;555_243BpV_83.5;555__;0,000000;0,034000;2016-01-07
53004244;587_479R_6.9;587_a;0,000000;0,190000;2016-01-07
53013237;531_1207AR_34.5;531_c;0,000000;0,045000;2016-01-07
53008669;585_1163AL_8.3;585__;0,000000;0,102000;2016-01-07
53018386;115_85AR_12.6;115_a;0,000000;9,498000;2016-01-07
53006359;486_914AqV_76.0;486_b;0,000000;0,034000;2016-01-07
53015494;478_1333V_2.1;478_a;0,000000;0,013000;2016-01-07
53007383;608_67R_88.9;608_b;0,000000;0,283000;2016-01-07
53010805;620_908R_42.4;620__;0,000000;0,109000;2016-01-07
53009239;133_1165AV_19.8;133__;0,000000;0,067000;2016-01-07
53013748;551_109AR_21.8;551_b;0,000000;0,060000;2016-01-07
53007559;614_2129L_47.5;614_c;0,000000;0,064000;2016-01-07
53011197;560_59AR_24.8;560__;0,000000;0,057000;2016-01-07
53005182;817_50V_300.0;817_g;0,000000;0,004000;2016-01-07
53004685;561_97AV_59.7;560__;0,477000;0,809000;2016-01-07
53017476;534_1001BL_44.6;146__;0,104000;1,808000;2016-01-07
53008979;524_913R_70.4;524_b;0,000000;0,187000;2016-01-07
53005847;503_85BV_43.9;503_c;0,000000;0,016000;2016-01-07
53017415;950_63R_40.9;950_a;0,000000;0,668000;2016-01-07
53006137;927_33L_904.5;927__;0,000000;0,575000;2016-01-07
53011755;603_1021L_3.7;603_a;0,000000;0,282000;2016-01-07
53009232;624_207AR_32.5;624__;0,000000;0,090000;2016-01-07
53009768;950_125pV_7.1;950_a;0,000000;0,031000;2016-01-07
53016362;124_901V_100.0;124_b;0,000000;0,024000;2016-01-07
53011156;478_1165L_0.8;478_a;0,000000;0,064000;2016-01-07
53008672;055_427AR_37.6;055__;0,000000;0,997000;2016-01-07
53009160;664_897BV_42.9;664_b;0,000000;0,310000;2016-01-07
53004867;158_4747V_101.9;611_c;2,373000;4,513000;2016-01-07
53008872;588_842ApV_2.1;588__;0,000000;0,032000;2016-01-07
53018803;506_85qV_43.9;506_b;0,000000;0,031000;2016-01-07
53017678;531_1329AR_34.7;531_c;0,000000;0,057000;2016-01-07
53012151;545_199V_23.4;545_b;0,000000;0,069000;2016-01-07
53016651;606_107AL_0.9;606_a;0,000000;0,064000;2016-01-07
53015705;586_155BqV_80.8;586__;0,000000;0,031000;2016-01-07
53014952;115_25ApV_5.8;115_a;0,000000;0,032000;2016-01-07
53012791;531_1257AqV_34.5;531_c;0,000000;0,034000;2016-01-07
53007775;805_7113V_400.4;805_c;0,000000;0,175000;2016-01-07
53015309;210_11V_12.0;210__;0,000000;9,101000;2016-01-07
53010242;803_27R_100.7;803_a;0,200000;0,352000;2016-01-07
53008142;588_411AL_2.8;588__;0,000000;0,050000;2016-01-07
53009016;133_1011R_8.5;558_a;0,000000;0,005000;2016-01-07
53009139;520_63R_0.2;520_a;0,000000;0,161000;2016-01-07
53007970;133_1131AR_19.6;133__;0,000000;0,110000;2016-01-07
53004262;027_941R_148.6;585__;2,173000;2,333000;2016-01-07
53018780;514_61AL_17.5;514_a;0,000000;0,145000;2016-01-07
53018031;900_680V_201.3;900__;0,000000;0,027000;2016-01-07
53017525;609_79BqV_27.9;609__;0,000000;0,032000;2016-01-07
53010583;133_1155AL_19.3;133__;0,000000;0,047000;2016-01-07
53019154;031_245L_24.1;031_a;0,000000;0,310000;2016-01-07
53011495;508_2075R_91.3;508__;0,000000;0,064000;2016-01-07
53011561;603_904ApV_3.7;603_a;0,000000;0,034000;2016-01-07
53016736;560_55AR_24.9;560__;0,000000;0,052000;2016-01-07
53019253;478_1227AL_1.7;478_a;0,000000;0,040000;2016-01-07
53006487;564_974qV_23.6;564_b;0,000000;0,034000;2016-01-07
53018657;543_173BqV_45.3;543_c;0,000000;0,031000;2016-01-07
53007022;588_345AR_1.1;588__;0,000000;0,065000;2016-01-07
53013668;617_1105AR_38.7;617_a;0,000000;0,064000;2016-01-07
53013503;926_2079R_0.7;926__;0,000000;0,359000;2016-01-07
53013908;618_65L_51.5;618_b;0,000000;0,050000;2016-01-07
53006299;543_191BV_45.4;543_c;0,000000;0,703000;2016-01-07
53014562;950_263R_19.0;950_a;0,000000;7,509000;2016-01-07
53012065;527_81BR_17.2;527_c;0,000000;0,031000;2016-01-07
53007017;950_663R_7.5;950_a;0,000000;0,313000;2016-01-07
53008557;506_603V_43.6;506_b;0,000000;0,105000;2016-01-07
53009593;801_923L_11.9;801_c;0,003000;0,221000;2016-01-07
53006262;614_2229L_48.4;051__;0,290000;0,297000;2016-01-07
53009115;520_821L_0.9;520_a;0,000000;0,113000;2016-01-07
53011781;603_149AL_3.3;603_a;0,000000;0,497000;2016-01-07
53017800;063_101BR_19.2;063__;0,000000;1,383000;2016-01-07
53015096;503_91AL_43.9;503_c;0,000000;0,279000;2016-01-07
53018288;777_39R_14.4;026__;7,352000;13,816000;2016-01-07
53017220;663_3023V_201.2;663_c;0,000000;0,045000;2016-01-07
53009001;478_1187V_0.8;478_a;0,000000;0,041000;2016-01-07
53018698;817_51R_300.5;817_h;0,029000;0,253000;2016-01-07
53015634;950_815L_41.8;950_a;0,000000;0,488000;2016-01-07
53007147;545_217ApV_23.7;545_b;0,000000;0,034000;2016-01-07
53007992;155_4431L_84.0;155_d;0,000000;0,169000;2016-01-07
53009250;505_317AL_24.0;017__;0,035000;0,671000;2016-01-07
53012219;305_2L_14.9;305__;0,000000;0,397000;2016-01-07
53017881;618_15V_58.4;618_c;0,000000;0,053000;2016-01-07
53009193;038_285BV_96.0;611_b;8,992000;9,137000;2016-01-07
53011182;624_151AL_31.8;624__;0,000000;0,097000;2016-01-07
53009568;531_509BqV_35.8;531_c;0,000000;0,034000;2016-01-07
53004256;611_2331R_106.1;611_b;0,000000;0,224000;2016-01-07
53016582;116_1349AR_31.9;116__;0,000000;0,898000;2016-01-07
53004594;114_393AL_101.9;540_g;0,000000;0,007000;2016-01-07
53012626;617_1101BV_38.7;617_a;0,000000;0,023000;2016-01-07
53015941;823_21AqV_5.7;823_a;0,000000;0,031000;2016-01-07
53014578;950_109BV_6.9;950_a;0,000000;0,078000;2016-01-07
53011704;588_341AR_1.0;588__;0,000000;1,739000;2016-01-07
53013145;531_1209AL_34.6;531_c;0,000000;0,033000;2016-01-07
53010233;927_3075AL_905.4;927__;0,000000;0,041000;2016-01-07
53007939;542_1193AL_29.4;542_a;0,000000;0,063000;2016-01-07
53014180;127_475AL_73.6;127_a;0,000000;0,064000;2016-01-07
53015126;609_5L_29.7;503_c;10,969000;11,210000;2016-01-07
53010634;161_2707V_35.5;604_b;10,347000;10,361000;2016-01-07
53012598;817_78ApV_205.7;817_e;0,000000;0,034000;2016-01-07
53007563;609_241L_28.2;609__;0,000000;0,043000;2016-01-07
53015632;011_7R_67.8;011__;0,000000;0,051000;2016-01-07
53018622;506_37BqV_43.2;506_b;0,000000;0,034000;2016-01-07
53010734;536_251AR_61.0;536__;0,000000;0,895000;2016-01-07
53018012;545_261BV_22.6;545_b;0,000000;0,059000;2016-01-07
53009473;534_1005AR_44.5;534_b;0,000000;0,409000;2016-01-07
53017637;555_247R_83.6;555__;0,000000;0,213000;2016-01-07
53012429;090_11V_19.1;090__;0,000000;0,010000;2016-01-07
53010670;021_15BV_86.7;021__;0,000000;0,289000;2016-01-07
53015674;586_133AL_80.7;586__;0,000000;0,059000;2016-01-07
53018939;586_1V_79.9;525_b;0,100000;0,575000;2016-01-07
53012330;080_3251L_6.1;080_b;0,000000;0,023000;2016-01-07
53018394;624_149AR_31.6;624__;0,000000;0,176000;2016-01-07
53018768;129_58V_30.8;129__;0,000000;0,045000;2016-01-07
53006660;475_1V_100.8;475_b;0,000000;0,513000;2016-01-07
53014820;545_133AR_22.9;545_b;0,000000;0,063000;2016-01-07
53012697;517_117L_69.3;517_b;0,000000;0,037000;2016-01-07
53014754;950_207BL_7.9;950_a;0,000000;0,052000;2016-01-07
53013964;545_217AqV_23.7;545_b;0,000000;0,034000;2016-01-07
53016966;586_285BqV_81.3;586__;0,000000;0,031000;2016-01-07
53006038;603_916V_3.3;603_a;0,000000;0,045000;2016-01-07
53012294;044_461AL_12.3;044__;0,000000;0,094000;2016-01-07
53013632;805_7121V_103.8;805_a;0,000000;0,599000;2016-01-07
53005030;667_1005L_402.4;667_a;2,378000;2,415000;2016-01-07
53014407;926_2010R_1.6;926__;0,000000;0,516000;2016-01-07
53008459;485_121V_200.1;485_f;0,000000;0,023000;2016-01-07
53016295;545_213BV_23.6;545_b;0,000000;0,037000;2016-01-07
53011032;097_3605V_22.0;097__;0,000000;0,542000;2016-01-07
53018703;618_913L_50.3;618_b;0,000000;0,249000;2016-01-07
53018354;540_149AL_81.3;540_d;0,000000;0,610000;2016-01-07
53018463;013_233BV_88.5;013__;0,000000;11,475000;2016-01-07
53015166;617_1193AR_40.0;617_a;0,000000;0,133000;2016-01-07
53006535;924_35-36L_35.3;924_a;0,000000;1,005000;2016-01-07
53015241;618_27BqV_58.6;618_c;0,000000;0,034000;2016-01-07
53010717;525_487AL_79.1;525_b;0,000000;0,102000;2016-01-07
53007378;805_7105V_102.1;805_a;0,000000;0,275000;2016-01-07
53010885;503_929ApV_42.2;503_c;0,000000;0,034000;2016-01-07
53012843;801_953V_8.0;801_a;0,000000;0,155000;2016-01-07
53008431;531_1273BL_34.5;531_c;0,000000;0,015000;2016-01-07
53006631;470_201L_305.3;470_g;0,000000;0,014000;2016-01-07
53004374;039_5109V_107.9;039__;0,000000;0,646000;2016-01-07
53006861;603_161L_3.7;603_a;0,000000;0,381000;2016-01-07
53016310;927_994V_906.6;587_d;0,043000;0,073000;2016-01-07
53011858;486_923V_76.3;486_b;0,000000;0,038000;2016-01-07
53011179;400_912R_75.9;203__;0,065000;0,118000;2016-01-07
53009524;564_1331V_23.6;564_b;0,000000;0,031000;2016-01-07
53015852;514_922R_18.0;514_a;0,000000;0,384000;2016-01-07
53009946;924_05-07R_35.3;924_a;0,000000;0,027000;2016-01-07
53015058;119_123AR_21.3;119_a;0,000000;0,059000;2016-01-07
53015729;089_273AL_46.2;505_d;0,445000;0,745000;2016-01-07
53017197;433_34R_5.9;433__;0,000000;0,122000;2016-01-07
53009708;531_1397AL_34.7;531_c;0,000000;0,024000;2016-01-07
53009928;924_23-24V_35.3;924_a;0,000000;0,034000;2016-01-07
53014743;054_1315AL_47.4;054_a;0,000000;0,107000;2016-01-07
53015945;586_289BV_81.2;586__;0,000000;0,019000;2016-01-07
53009609;531_1383AR_34.8;531_c;0,000000;0,057000;2016-01-07
53010346;518_129R_63.6;518__;0,000000;0,634000;2016-01-07
53016873;624_255pV_32.7;624__;0,000000;0,033000;2016-01-07
53016264;116_1363L_32.8;116__;0,000000;0,361000;2016-01-07
53012033;564_978L_24.1;564_b;0,000000;0,229000;2016-01-07
53005105;545_153BV_23.0;545_b;0,000000;0,344000;2016-01-07
53019039;527_101AL_17.3;527_c;0,000000;0,040000;2016-01-07
53004905;517_59R_69.2;517_a;0,780000;0,826000;2016-01-07
53015449;132_453AR_49.0;132__;0,000000;0,160000;2016-01-07
53006189;586_2507BpV_80.2;586__;0,000000;0,034000;2016-01-07
53007158;132_459L_48.7;132__;0,000000;0,702000;2016-01-07
53017129;520_1003L_1.0;520_a;0,000000;0,392000;2016-01-07
53006906;474_960R_101.5;474_a;0,000000;0,569000;2016-01-07
53016872;527_47AR_16.5;527_c;0,000000;0,059000;2016-01-07
53015571;133_962R_20.6;133__;0,000000;0,474000;2016-01-07
53013978;120_51V_16.2;120__;0,000000;0,017000;2016-01-07
53015019;504_35AR_17.6;504_b;0,000000;0,066000;2016-01-07
53004921;527_77AL_17.1;527_c;0,000000;0,067000;2016-01-07
53015348;163_163AL_43.6;163__;0,000000;0,025000;2016-01-07
53018080;089_293AR_46.4;505_d;0,197000;0,206000;2016-01-07
53009500;950_676R_7.3;950_a;0,000000;0,064000;2016-01-07
53007878;938_4625pV_3.6;938__;0,000000;0,033000;2016-01-07
53010854;076_1655L_12.2;076__;0,000000;0,082000;2016-01-07
53008768;588_811R_1.8;588__;0,000000;0,057000;2016-01-07
53009692;501_11AV_79.9;006__;0,602000;3,083000;2016-01-07
53015869;525_497AL_79.2;586__;0,605000;0,969000;2016-01-07
53007824;626_5R_32.5;626_c;0,000000;0,040000;2016-01-07
53012970;618_191AL_50.8;618_b;0,000000;0,074000;2016-01-07
53018969;506_638V_44.3;506_b;0,000000;0,059000;2016-01-07
53013124;073_1119AR_1.3;073__;0,000000;0,064000;2016-01-07
53005142;545_936V_22.4;545_b;0,000000;0,525000;2016-01-07
53008628;607_69L_43.5;607_b;0,000000;0,378000;2016-01-07
53005780;607_905R_43.4;607_b;0,000000;0,552000;2016-01-07
53012583;531_857L_33.6;531_c;0,000000;0,036000;2016-01-07
53011780;603_89R_2.6;603_a;0,000000;0,021000;2016-01-07
53005321;021_15AR_86.6;021__;0,000000;0,394000;2016-01-07
53009512;474_5R_200.5;474_c;0,000000;0,837000;2016-01-07
53014436;009_7AR_114.2;009__;0,000000;0,039000;2016-01-07
53012412;135_908R_45.1;135__;0,000000;0,052000;2016-01-07
