ID;INVOERDATUM;VERSIE_NUMMER;ACTION;MODFWE;ELONG;TOSTARTAT;TOENDAT;SRCACTION;DASSIGNNAME;DASSIGNFROM;DASSIGNTO;DNAME;DLENGTH;FWENAME;FWELENGTH
1;2018-12-13;12;RENAME;518_129L_63.6;;;;;;;;;;518_131L_63.6;
2;2018-12-13;12;RENAME;518_129R_63.6;;;;;;;;;;518_131R_63.6;
3;2018-12-13;12;RENAME;518_127AL_63.6;;;;;;;;;;518_129L_63.6;
4;2018-12-13;12;RENAME;518_117L_63.5;;;;;;;;;;518_161L_63.5;
5;2018-12-13;12;RENAME;518_107BL_63.5;;;;;;;;;;518_117L_63.5;
9;2018-12-13;12;NEWTOP;;;;;;;;;;;603_141L_3.3;226
10;2018-12-13;12;NEWTOP;;;;;;;;;;;133_1169R_19.8;650
11;2018-12-13;12;NEWTOP;;;;;;;;;;;926_31R_1.7;83
12;2018-12-13;12;NEWTOP;;;;;;;;;;;133_1167V_19.9;395
13;2018-12-13;12;NEWTOP;;;;;;;;;;;035_111L_46.9;8257
14;2018-12-13;12;NEWTOP;;;;;;;;;;;451_101L_74.4;1543
15;2018-12-13;12;NEWTOP;;;;;;;;;;;100_2101AV_7.7;5995
16;2018-12-13;12;NEWTOP;;;;;;;;;;;100_2105BL_7.8;6359
17;2018-12-13;12;NEWTOP;;;;;;;;;;;855_YYYR_100.1;906
18;2018-12-13;12;NEWTOP;;;;;;;;;;;501_13R_79.9;3068
19;2018-12-13;12;NEWTOP;;;;;;;;;;;531_2413V_34.1;896
20;2018-12-13;12;NEWTOP;;;;;;;;;;;603_149BL_3.4;326
21;2018-12-13;12;NEWTOP;;;;;;;;;;;035_109V_46.7;8145
22;2018-12-13;12;NEWTOP;;;;;;;;;;;603_123V_3.3;45
23;2018-12-13;12;NEWTOP;;;;;;;;;;;603_101BL_2.9;48
24;2018-12-13;12;NEWTOP;;;;;;;;;;;531_2427V_1.7;1276
25;2018-12-13;12;NEWTOP;;;;;;;;;;;035_127L_48.0;4007
26;2018-12-13;12;NEWTOP;;;;;;;;;;;518_183qV_64.6;34
27;2018-12-13;12;NEWTOP;;;;;;;;;;;518_181V_64.5;27
28;2018-12-13;12;NEWTOP;;;;;;;;;;;518_183pV_64.6;34
29;2018-12-13;12;NEWTOP;;;;;;;;;;;518_127R_63.7;53
30;2018-12-13;12;NEWTOP;;;;;;;;;;;518_187V_64.6;64
31;2018-12-13;12;NEWTOP;;;;;;;;;;;518_133R_63.6;57
32;2018-12-13;12;NEWTOP;;;;;;;;;;;057_41V_11.2;9336
33;2018-12-13;12;NEWTOP;;;;;;;;;;;100_2105AV_7.7;5892
34;2018-12-13;12;NEWTOP;;;;;;;;;;;200_229R_26.1;323
35;2018-12-13;12;NEWTOP;;;;;;;;;;;518_107L_63.2;133
36;2018-12-13;12;NEWTOP;;;;;;;;;;;501_17V_80.0;70
37;2018-12-13;12;NEWTOP;;;;;;;;;;;035_109L_46.7;1241
38;2018-12-13;12;NEWTOP;;;;;;;;;;;501_15L_80.0;156
39;2018-12-13;12;NEWTOP;;;;;;;;;;;603_141R_3.3;162
40;2018-12-13;12;NEWTOP;;;;;;;;;;;603_151BL_3.4;422
41;2018-12-13;12;NEWTOP;;;;;;;;;;;518_191L_64.6;217
42;2018-12-13;12;NEWTOP;;;;;;;;;;;603_131V_3.2;138
43;2018-12-13;12;NEWTOP;;;;;;;;;;;035_129V_48.1;3957
44;2018-12-13;12;NEWTOP;;;;;;;;;;;518_119L_63.4;93
45;2018-12-13;12;NEWTOP;;;;;;;;;;;518_147L_64.2;64
46;2018-12-13;12;NEWTOP;;;;;;;;;;;518_131R_63.6;634
47;2018-12-13;12;NEWTOP;;;;;;;;;;;057_59V_12.3;7458
48;2018-12-13;12;NEWTOP;;;;;;;;;;;057_45L_11.4;846
49;2018-12-13;12;NEWTOP;;;;;;;;;;;518_165L_63.7;386
50;2018-12-13;12;NEWTOP;;;;;;;;;;;518_165R_63.7;386
51;2018-12-13;12;NEWTOP;;;;;;;;;;;518_137V_63.8;525
52;2018-12-13;12;NEWTOP;;;;;;;;;;;057_45R_11.4;846
53;2018-12-13;12;NEWTOP;;;;;;;;;;;057_57R_12.3;64
54;2018-12-13;12;NEWTOP;;;;;;;;;;;057_41R_11.2;1178
55;2018-12-13;12;NEWTOP;;;;;;;;;;;518_149V_64.3;402
56;2018-12-13;12;NEWTOP;;;;;;;;;;;518_185R_64.6;95
57;2018-12-13;12;NEWTOP;;;;;;;;;;;518_185L_64.6;73
58;2018-12-13;12;NEWTOP;;;;;;;;;;;603_141V_3.3;376
59;2018-12-13;12;NEWTOP;;;;;;;;;;;518_197V_64.8;16011
60;2018-12-13;12;NEWTOP;;;;;;;;;;;057_85L_19.9;103
61;2018-12-13;12;NEWTOP;;;;;;;;;;;129_6CL_29.2;383
62;2018-12-13;12;NEWTOP;;;;;;;;;;;518_129L_63.6;29
63;2018-12-13;12;NEWTOP;;;;;;;;;;;518_111V_63.3;276
64;2018-12-13;12;NEWTOP;;;;;;;;;;;518_157R_63.5;27
65;2018-12-13;12;NEWTOP;;;;;;;;;;;518_163L_63.6;515
66;2018-12-13;12;NEWTOP;;;;;;;;;;;057_43R_11.2;9462
67;2018-12-13;12;NEWTOP;;;;;;;;;;;518_163R_63.6;539
68;2018-12-13;12;NEWTOP;;;;;;;;;;;057_57L_12.3;7420
69;2018-12-13;12;NEWTOP;;;;;;;;;;;518_109L_63.2;134
70;2018-12-13;12;NEWTOP;;;;;;;;;;;518_155L_63.5;39
71;2018-12-13;12;NEWTOP;;;;;;;;;;;129_6CR_29.2;206
72;2018-12-13;12;NEWTOP;;;;;;;;;;;518_159L_63.5;179
73;2018-12-13;12;NEWTOP;;;;;;;;;;;057_87V_20.0;7865
74;2018-12-13;12;NEWTOP;;;;;;;;;;;518_155R_63.5;27
75;2018-12-13;12;NEWTOP;;;;;;;;;;;518_195V_64.9;15893
76;2018-12-13;12;NEWTOP;;;;;;;;;;;059_241R_80.7;64
77;2018-12-13;12;NEWTOP;;;;;;;;;;;518_193R_64.7;78
78;2018-12-13;12;NEWTOP;;;;;;;;;;;518_119R_63.4;15
79;2018-12-13;12;NEWTOP;;;;;;;;;;;518_191R_64.6;163
80;2018-12-13;12;NEWTOP;;;;;;;;;;;518_147R_64.2;401
81;2018-12-13;12;NEWTOP;;;;;;;;;;;518_107R_63.2;145
82;2018-12-13;12;NEWTOP;;;;;;;;;;;518_135R_63.7;120
83;2018-12-13;12;NEWTOP;;;;;;;;;;;518_109R_63.2;146
84;2018-12-13;12;NEWTOP;;;;;;;;;;;518_161R_63.5;614
85;2018-12-13;12;NEWTOP;;;;;;;;;;;518_193L_64.7;133
86;2018-12-13;12;NEWTOP;;;;;;;;;;;057_81L_19.7;264
87;2018-12-13;12;NEWTOP;;;;;;;;;;;518_189V_64.7;13
88;2018-12-13;12;NEWTOP;;;;;;;;;;;518_117qV_63.5;32
89;2018-12-13;12;NEWTOP;;;;;;;;;;;518_115L_63.4;182
90;2018-12-13;12;NEWTOP;;;;;;;;;;;059_243V_80.8;862
91;2018-12-13;12;NEWTOP;;;;;;;;;;;518_115R_63.4;54
92;2018-12-13;12;NEWTOP;;;;;;;;;;;603_143pV_3.3;34
93;2018-12-13;12;NEWTOP;;;;;;;;;;;518_113V_63.3;57
94;2018-12-13;12;NEWTOP;;;;;;;;;;;057_81R_19.7;103
95;2018-12-13;12;NEWTOP;;;;;;;;;;;059_265L_81.7;60
96;2018-12-13;12;NEWTOP;;;;;;;;;;;518_157L_63.5;200
97;2018-12-13;12;NEWTOP;;;;;;;;;;;059_241L_80.7;986
98;2018-12-13;12;NEWTOP;;;;;;;;;;;057_41L_11.2;60
99;2018-12-13;12;NEWTOP;;;;;;;;;;;057_85R_19.9;7480
100;2018-12-13;12;NEWTOP;;;;;;;;;;;057_43V_11.2;196
101;2018-12-13;12;NEWTOP;;;;;;;;;;;057_83V_19.8;59
102;2018-12-13;12;NEWTOP;;;;;;;;;;;518_159R_63.5;251
103;2018-12-13;12;NEWTOP;;;;;;;;;;;518_117pV_63.5;31
104;2018-12-13;12;NEWTOP;;;;;;;;;;;518_135L_63.7;961
105;2018-12-13;12;NEWTOP;;;;;;;;;;;603_143qV_3.3;34
106;2018-12-13;12;NEWTOP;;;;;;;;;;;200_229L_26.1;4465
107;2018-12-13;12;NEWTOP;;;;;;;;;;;531_2425L_1.8;1344
108;2018-12-13;12;NEWTOP;;;;;;;;;;;603_129V_3.3;38
109;2018-12-13;12;NEWTOP;;;;;;;;;;;926_33R_1.7;75
110;2018-12-13;12;NEWTOP;;;;;;;;;;;100_2101BL_7.8;5994
111;2018-12-13;12;NEWTOP;;;;;;;;;;;501_15V_80.0;3099
303;2018-12-13;12;NEWTOP;;;;;;;;;;;501_11L_79.8;76
304;2018-12-13;12;NEWTOP;;;;;;;;;;;501_11V_79.8;353
305;2018-12-13;12;NEWTOP;;;;;;;;;;;501_15R_80.0;86
306;2018-12-13;12;NEWTOP;;;;;;;;;;;501_13V_79.9;165
307;2018-12-13;12;NEWTOP;;;;;;;;;;;475_3L_100.9;1325
308;2018-12-13;12;NEWTOP;;;;;;;;;;;039_5153R_110.0;294
309;2018-12-13;12;NEWTOP;;;;;;;;;;;518_161L_63.5;44
310;2018-12-13;12;NEWTOP;;;;;;;;;;;603_3135L_3.1;283
311;2018-12-13;12;NEWTOP;;;;;;;;;;;501_11R_79.8;66
312;2018-12-13;12;NEWTOP;;;;;;;;;;;039_5135L_109.7;176
313;2018-12-13;12;NEWTOP;;;;;;;;;;;039_5137R_109.5;215
314;2018-12-13;12;NEWTOP;;;;;;;;;;;039_5135V_109.7;40
315;2018-12-13;12;NEWTOP;;;;;;;;;;;039_5151L_109.7;293
316;2018-12-13;12;NEWTOP;;;;;;;;;;;039_5149R_109.9;222
317;2018-12-13;12;NEWTOP;;;;;;;;;;;531_2425R_1.8;106
318;2018-12-13;12;NEWTOP;;;;;;;;;;;531_2421L_1.8;363
319;2018-12-13;12;NEWTOP;;;;;;;;;;;518_131L_63.6;173
320;2018-12-13;12;NEWTOP;;;;;;;;;;;035_111V_46.9;1021
321;2018-12-13;12;NEWTOP;;;;;;;;;;;035_123L_47.9;110
322;2018-12-13;12;NEWTOP;;;;;;;;;;;035_125V_48.0;20
323;2018-12-13;12;NEWTOP;;;;;;;;;;;035_123R_47.9;240
324;2018-12-13;12;NEWTOP;;;;;;;;;;;035_109R_46.7;110
325;2018-12-13;12;NEWTOP;;;;;;;;;;;039_5155L_109.7;1279
326;2018-12-13;12;NEWTOP;;;;;;;;;;;603_101BV_2.9;138
327;2018-12-13;12;NEWTOP;;;;;;;;;;;209_1V_15.9;2012
328;2018-12-13;12;NEWTOP;;;;;;;;;;;035_127R_48.0;110
6;2018-12-13;12;EDITCORR;531_501R_35.6;1;;-1;;;;;;;;
7;2018-12-13;12;EDITCORR;926_2016L_1.4;1;;-1;;;;;;;;
8;2018-12-13;12;EDITCORR;607_77R_44.0;2;;-1;;;;;;;;
255;2018-12-13;12;EDITREAL;039_5105V_107.8;837;;-1;;;;;;;;
256;2018-12-13;12;EDITREAL;203_391L_55.1;666;;-1;;;;;;;;
257;2018-12-13;12;EDITREAL;950_273AR_13.8;332;;-1;;;;;;;;
258;2018-12-13;12;EDITREAL;203_381V_54.8;236;;-1;;;;;;;;
260;2018-12-13;12;EDITREAL;203_403V_55.6;160;;-1;;;;;;;;
261;2018-12-13;12;EDITREAL;204_311L_22.6;323;;-1;;;;;;;;
263;2018-12-13;12;EDITREAL;039_5107R_107.7;957;;-1;;;;;;;;
264;2018-12-13;12;EDITREAL;926_11R_1.1;4;;-1;;;;;;;;
265;2018-12-13;12;EDITREAL;603_93R_2.6;338;;-1;;;;;;;;
266;2018-12-13;12;EDITREAL;603_3079L_2.5;108;;-1;;;;;;;;
271;2018-12-13;12;EDITREAL;039_5109V_107.9;1007;;-1;;;;;;;;
272;2018-12-13;12;EDITREAL;475_1V_100.8;64;;-1;;;;;;;;
276;2018-12-13;12;EDITREAL;950_914R_7.2;89;;-1;;;;;;;;
277;2018-12-13;12;EDITREAL;926_31L_1.7;35;;-1;;;;;;;;
278;2018-12-13;12;EDITREAL;603_87AL_2.6;384;;-1;;;;;;;;
279;2018-12-13;12;EDITREAL;534_1001BL_44.6;908;;-1;;;;;;;;
280;2018-12-13;12;EDITREAL;531_515R_35.8;74;;-1;;;;;;;;
281;2018-12-13;12;EDITREAL;085_203L_18.9;430;;-1;;;;;;;;
283;2018-12-13;12;EDITREAL;123_1AV_10.6;8278;;-1;;;;;;;;
284;2018-12-13;12;EDITREAL;518_117L_63.5;271;;-1;;;;;;;;
287;2018-12-13;12;EDITREAL;200_221V_24.0;50;;-1;;;;;;;;
289;2018-12-13;12;EDITREAL;603_101AR_2.9;12;;-1;;;;;;;;
290;2018-12-13;12;EDITREAL;603_91L_2.6;262;;-1;;;;;;;;
292;2018-12-13;12;EDITREAL;534_1005BR_44.6;514;;-1;;;;;;;;
294;2018-12-13;12;EDITREAL;002_405R_75.4;681;;-1;;;;;;;;
296;2018-12-13;12;EDITREAL;539_53AV_79.1;460;;-1;;;;;;;;
298;2018-12-13;12;EDITREAL;002_405L_75.4;681;;-1;;;;;;;;
299;2018-12-13;12;EDITREAL;603_89L_2.6;10;;-1;;;;;;;;
300;2018-12-13;12;EDITREAL;468_50V_100.6;158;;-1;;;;;;;;
302;2018-12-13;12;EDITREAL;603_121V_3.2;5;;-1;;;;;;;;
112;2018-12-13;12;ASSIGN;518_119R_63.6;-539;-1;;DEL;518_163R_63.6;0;539;;;;
113;2018-12-13;12;ASSIGN;518_103AL_63.2;-134;-1;;DEL;518_109L_63.2;0;134;;;;
114;2018-12-13;12;ASSIGN;129_6R_29.2;-206;-1;;DEL;129_6CR_29.2;0;206;;;;
115;2018-12-13;12;ASSIGN;057_83BV_20.0;-7865;-1;;DEL;057_87V_20.0;0;7865;;;;
116;2018-12-13;12;ASSIGN;518_191BV_64.9;-15893;-1;;DEL;518_195V_64.9;0;15893;;;;
117;2018-12-13;12;ASSIGN;518_191AR_64.7;-78;-1;;DEL;518_193R_64.7;0;78;;;;
118;2018-12-13;12;ASSIGN;518_193AR_64.6;-163;-1;;DEL;518_191R_64.6;0;163;;;;
119;2018-12-13;12;ASSIGN;518_103AR_63.2;-146;-1;;DEL;518_109R_63.2;0;146;;;;
120;2018-12-13;12;ASSIGN;518_191AL_64.7;-133;-1;;DEL;518_193L_64.7;0;133;;;;
121;2018-12-13;12;ASSIGN;518_173V_64.7;-13;-1;;DEL;518_189V_64.7;0;13;;;;
122;2018-12-13;12;ASSIGN;518_107AL_63.4;-182;-1;;DEL;518_115L_63.4;0;182;;;;
123;2018-12-13;12;ASSIGN;518_107AR_63.4;-54;-1;;DEL;518_115R_63.4;0;54;;;;
124;2018-12-13;12;ASSIGN;518_105BV_63.3;-57;-1;;DEL;518_113V_63.3;0;57;;;;
125;2018-12-13;12;ASSIGN;059_267AL_81.7;-60;-1;;DEL;059_265L_81.7;0;60;;;;
126;2018-12-13;12;ASSIGN;059_241AL_80.7;-986;-1;;DEL;059_241L_80.7;0;986;;;;
127;2018-12-13;12;ASSIGN;057_83AR_19.9;-7480;-1;;DEL;057_85R_19.9;0;7480;;;;
128;2018-12-13;12;ASSIGN;518_115R_63.5;-251;-1;;DEL;518_159R_63.5;0;251;;;;
129;2018-12-13;12;ASSIGN;518_131AL_63.7;-961;-1;;DEL;518_135L_63.7;0;961;;;;
130;2018-12-13;12;ASSIGN;603_141AL_3.3;-226;-1;;DEL;603_141L_3.3;0;226;;;;
131;2018-12-13;12;ASSIGN;603_141AV_3.3;-376;-1;;DEL;603_141V_3.3;0;376;;;;
132;2018-12-13;12;ASSIGN;057_41BR_11.2;-9462;-1;;DEL;057_43R_11.2;0;9462;;;;
133;2018-12-13;12;ASSIGN;518_111L_63.5;-39;-1;;DEL;518_155L_63.5;0;39;;;;
134;2018-12-13;12;ASSIGN;518_111R_63.5;-27;-1;;DEL;518_155R_63.5;0;27;;;;
135;2018-12-13;12;ASSIGN;518_109R_63.4;-15;-1;;DEL;518_119R_63.4;0;15;;;;
136;2018-12-13;12;ASSIGN;518_107BqV_63.5;-32;-1;;DEL;518_117qV_63.5;0;32;;;;
137;2018-12-13;12;ASSIGN;603_143BpV_3.3;-34;-1;;DEL;603_143pV_3.3;0;34;;;;
138;2018-12-13;12;ASSIGN;518_113L_63.5;-200;-1;;DEL;518_157L_63.5;0;200;;;;
139;2018-12-13;12;ASSIGN;057_41BV_11.2;-196;-1;;DEL;057_43V_11.2;0;196;;;;
140;2018-12-13;12;ASSIGN;518_107BpV_63.5;-31;-1;;DEL;518_117pV_63.5;0;31;;;;
141;2018-12-13;12;ASSIGN;518_109L_63.4;-93;-1;;DEL;518_119L_63.4;0;93;;;;
142;2018-12-13;12;ASSIGN;518_113R_63.5;-27;-1;;DEL;518_157R_63.5;0;27;;;;
143;2018-12-13;12;ASSIGN;518_115L_63.5;-179;-1;;DEL;518_159L_63.5;0;179;;;;
144;2018-12-13;12;ASSIGN;057_81AL_19.7;-264;-1;;DEL;057_81L_19.7;0;264;;;;
145;2018-12-13;12;ASSIGN;057_81AR_19.7;-103;-1;;DEL;057_81R_19.7;0;103;;;;
146;2018-12-13;12;ASSIGN;057_81BV_19.8;-59;-1;;DEL;057_83V_19.8;0;59;;;;
147;2018-12-13;12;ASSIGN;057_83AL_19.9;-103;-1;;DEL;057_85L_19.9;0;103;;;;
148;2018-12-13;12;ASSIGN;059_241AR_80.7;-64;-1;;DEL;059_241R_80.7;0;64;;;;
149;2018-12-13;12;ASSIGN;057_41AL_11.2;-60;-1;;DEL;057_41L_11.2;0;60;;;;
150;2018-12-13;12;ASSIGN;057_57AL_12.3;-7420;-1;;DEL;057_57L_12.3;0;7420;;;;
151;2018-12-13;12;ASSIGN;603_143BqV_3.3;-34;-1;;DEL;603_143qV_3.3;0;34;;;;
152;2018-12-13;12;ASSIGN;059_241BV_80.8;-862;-1;;DEL;059_243V_80.8;0;862;;;;
153;2018-12-13;12;ASSIGN;518_131AR_63.7;-120;-1;;DEL;518_135R_63.7;0;120;;;;
154;2018-12-13;12;ASSIGN;451_101R_74.4;-1103;;-1;NEW;451_101L_74.4;439;1543;;;;
155;2018-12-13;12;ASSIGN;518_147AR_64.2;-401;-1;;DEL;518_147R_64.2;0;401;;;;
156;2018-12-13;12;ASSIGN;518_175AL_64.6;-73;-1;;DEL;518_185L_64.6;0;73;;;;
157;2018-12-13;12;ASSIGN;518_175AR_64.6;-95;-1;;DEL;518_185R_64.6;0;95;;;;
158;2018-12-13;12;ASSIGN;518_147BV_64.3;-402;-1;;DEL;518_149V_64.3;0;402;;;;
159;2018-12-13;12;ASSIGN;057_41AR_11.2;-1178;-1;;DEL;057_41R_11.2;0;1178;;;;
160;2018-12-13;12;ASSIGN;057_57AR_12.3;-64;-1;;DEL;057_57R_12.3;0;64;;;;
161;2018-12-13;12;ASSIGN;057_43R_11.4;-846;-1;;DEL;057_45R_11.4;0;846;;;;
162;2018-12-13;12;ASSIGN;518_131BV_63.8;-525;-1;;DEL;518_137V_63.8;0;525;;;;
163;2018-12-13;12;ASSIGN;518_161R_63.7;-386;-1;;DEL;518_165R_63.7;0;386;;;;
164;2018-12-13;12;ASSIGN;518_161L_63.7;-386;-1;;DEL;518_165L_63.7;0;386;;;;
165;2018-12-13;12;ASSIGN;057_43L_11.4;-846;-1;;DEL;057_45L_11.4;0;846;;;;
166;2018-12-13;12;ASSIGN;057_57BV_12.3;-7458;-1;;DEL;057_59V_12.3;0;7458;;;;
167;2018-12-13;12;ASSIGN;518_147AL_64.2;-64;-1;;DEL;518_147L_64.2;0;64;;;;
168;2018-12-13;12;ASSIGN;035_117BV_46.8;-3138;;2172;NEW;035_129V_48.1;819;3957;;;;
169;2018-12-13;12;ASSIGN;603_133BV_3.3;-12;;0;NEW;603_131V_3.2;126;138;;;;
170;2018-12-13;12;ASSIGN;603_125V_3.2;-4;;-1;NEW;603_131V_3.2;122;126;;;;
171;2018-12-13;12;ASSIGN;518_191BR_64.9;-217;;0;NEW;518_191L_64.6;217;0;;;;
172;2018-12-13;12;ASSIGN;603_3139L_3.1;-51;;0;NEW;603_151BL_3.4;370;422;;;;
173;2018-12-13;12;ASSIGN;603_119L_3.3;-73;;-1;NEW;603_151BL_3.4;297;370;;;;
174;2018-12-13;12;ASSIGN;603_119V_3.3;-136;;0;NEW;603_151BL_3.4;153;17;;;;
175;2018-12-13;12;ASSIGN;603_119V_3.3;-16;;136;NEW;603_151BL_3.4;17;0;;;;
176;2018-12-13;12;ASSIGN;603_141BV_3.3;-94;;0;NEW;603_141R_3.3;68;162;;;;
177;2018-12-13;12;ASSIGN;603_141AR_3.3;-33;;0;NEW;603_141R_3.3;0;33;;;;
178;2018-12-13;12;ASSIGN;501_11AL_79.9;-144;;-1;NEW;501_15L_80.0;12;156;;;;
179;2018-12-13;12;ASSIGN;035_117AL_46.7;-642;;557;NEW;035_109L_46.7;516;1158;;;;
180;2018-12-13;12;ASSIGN;501_17V_80.1;-5;;-1;NEW;501_17V_80.0;65;70;;;;
181;2018-12-13;12;ASSIGN;518_103BR_63.3;-133;;0;NEW;518_107L_63.2;133;0;;;;
182;2018-12-13;12;ASSIGN;200_229R_26.0;-283;;89;NEW;200_229R_26.1;40;323;;;;
183;2018-12-13;12;ASSIGN;100_2025AV_2.9;-19;;18;NEW;100_2105AV_7.7;4789;4809;;;;
184;2018-12-13;12;ASSIGN;100_2025AL_2.9;-4742;;-1;NEW;100_2105AV_7.7;4742;0;;;;
185;2018-12-13;12;ASSIGN;057_41AV_11.2;-9336;;0;NEW;057_41V_11.2;0;9336;;;;
186;2018-12-13;12;ASSIGN;518_131AV_63.7;-57;;0;NEW;518_133R_63.6;57;0;;;;
