ID;OBJECTTYPE;SPOORTAK_IDENTIFICATIE;GEOCODE_BEGIN;SUBCODE_BEGIN;NAAM_GEOCODE_BEGIN;KM_BEGIN;NR_BEGIN;KANTCODE_BEGIN;GEOCODE_EIND;SUBCODE_EIND;NAAM_GEOCODE_EIND;KM_EIND;NR_EIND;KANTCODE_EIND;NR_SUB;LENGTE;OBEGINTIJD;BEHEERDER;LENGTE_GEOM
215069;--VERVALLEN--;531_521BV_36.1;531;c;Utrecht Centraal;36,050;521B;V;531;c;Utrecht Centraal;36,096;527;R;;0,038;2016-08-31;ProRail;0,037590
215076;--VERVALLEN--;612_7BL_60.6;612;b;Barneveld Noord;60,600;7B;L;089;;Amersfoort - Amersfoort Aansl.;46,387;295A;R;;14,190;2016-11-01;ProRail;14,190363
215077;--VERVALLEN--;531_2555R_34.5;531;c;Utrecht Centraal;34,491;2555;RE;531;c;Utrecht Centraal;34,563;2557;RE;;0,045;2015-01-09;ProRail;0,044677
215078;--VERVALLEN--;531_2555L_34.5;531;c;Utrecht Centraal;34,490;2555;LE;531;c;Utrecht Centraal;34,558;2561;R;;0,056;2015-01-09;ProRail;0,056128
215079;--VERVALLEN--;927_991V_906.4;927;;Watergraafsmeer;906,401;991;V;927;;Watergraafsmeer;906,441;992;R;;0,041;2015-01-09;ProRail;0,041048
215080;--VERVALLEN--;927_954BL_905.7;927;;Watergraafsmeer;905,709;954B;LE;927;;Watergraafsmeer;906,401;991;L;;0,703;2015-01-09;ProRail;0,702929
215081;--VERVALLEN--;927_936V_906.0;927;;Watergraafsmeer;906,022;936;V;927;;Watergraafsmeer;906,228;968;L;;0,224;2015-01-09;ProRail;0,224005
215082;--VERVALLEN--;525_481L_79.0;525;b;Amsterdam Singelgracht Aansl.;78,955;481;L;525;c;Amsterdam Singelgracht Aansl.;180,416;1301A;L;;0,958;2015-12-14;ProRail;0,958117
215083;--VERVALLEN--;525_481V_79.0;525;b;Amsterdam Singelgracht Aansl.;78,955;481;V;525;b;Amsterdam Singelgracht Aansl.;79,019;483;L;;0,065;2015-01-09;ProRail;0,064755
215253;--VERVALLEN--;155_4441R_86.4;155;b;Meteren Aansl. - Ressen = Bemmel;86,397;4441;R;155;b;Meteren Aansl. - Ressen = Bemmel;88,441;4461;L;;2,044;2015-01-09;ProRail;2,044228
215254;--VERVALLEN--;079_163AR_15.0;079;;Zaandam - Hoorn;14,983;163A;R;079;;Zaandam - Hoorn;14,922;163B;R;;0,062;2015-01-09;ProRail;0,061903
215255;--VERVALLEN--;079_163BV_14.9;079;;Zaandam - Hoorn;14,922;163B;V;079;;Zaandam - Hoorn;14,326;169B;L;;0,596;2015-01-09;ProRail;0,595895
215256;--VERVALLEN--;503_119BpV_43.1;503;c;Deventer;43,091;119B;L+R;503;c;Deventer;43,124;121;L+R;p;0,033;2015-01-09;ProRail;0,032597
215257;--VERVALLEN--;503_121L_43.1;503;c;Deventer;43,124;121;LE;503;c;Deventer;43,090;123;V;;0,017;2015-01-09;ProRail;0,016968
215258;--VERVALLEN--;503_119BqV_43.1;503;c;Deventer;43,091;119B;L+R;503;c;Deventer;43,124;121;L+R;q;0,033;2015-01-09;ProRail;0,032744
215259;--VERVALLEN--;542_1193BV_29.5;542;a;Dordrecht;29,456;1193B;V;542;a;Dordrecht;29,729;1233A;V;;0,272;2015-01-09;ProRail;0,271905
215260;--VERVALLEN--;486_906L_75.4;486;b;Amsterdam Westhaven (gebied);75,403;906;L;486;b;Amsterdam Westhaven (gebied);76,315;923;L;;0,911;2015-01-09;ProRail;0,911480
215261;--VERVALLEN--;525_495BL_79.3;525;b;Amsterdam Singelgracht Aansl.;79,323;495B;L;525;c;Amsterdam Singelgracht Aansl.;180,416;1307;R;;1,307;2015-12-14;ProRail;1,306986
213732;--VERVALLEN--;520_49BV_28.5;520;b;Maastricht;28,484;49B;V;520;a;Maastricht;0,017;51;V;;0,032;2015-01-09;ProRail;0,032481
213733;--VERVALLEN--;520_51L_0.0;520;a;Maastricht;0,017;51;L;520;a;Maastricht;0,053;53;V;;0,036;2015-01-09;ProRail;0,035993
213734;--VERVALLEN--;519_83AL_47.0;519;a;Roermond;46,978;83A;L;519;a;Roermond;47,048;83B;LE;;0,053;2015-01-09;ProRail;0,053389
213735;--VERVALLEN--;519_37BL_46.4;519;a;Roermond;46,353;37B;L;519;a;Roermond;46,297;45;V;;0,055;2015-01-09;ProRail;0,054526
213736;--VERVALLEN--;606_71AL_0.2;606;a;Almelo;0,242;71A;L;606;a;Almelo;0,605;83A;V;;0,365;2015-01-09;ProRail;0,364867
213737;--VERVALLEN--;606_71AR_0.2;606;a;Almelo;0,242;71A;R;606;a;Almelo;0,330;71B;RE;;0,073;2015-01-09;ProRail;0,072666
213738;--VERVALLEN--;606_67BV_0.3;606;a;Almelo;0,294;67B;V;606;a;Almelo;0,331;71B;LE;;0,020;2015-01-09;ProRail;0,019909
213739;--VERVALLEN--;606_67BR_0.3;606;a;Almelo;0,294;67B;R;606;a;Almelo;0,146;SJ_67BR;V;;0,148;2015-01-09;ProRail;0,148452
213740;--VERVALLEN--;606_71BpV_0.3;606;a;Almelo;0,330;71B;L+R;606;a;Almelo;0,297;73A;L+R;p;0,034;2015-01-09;ProRail;0,033671
213741;--VERVALLEN--;851_911V_120.5;851;c;Born Franciscushaven;120,452;911;V;851;c;Born Franciscushaven;120,142;915;R;;0,310;2015-01-09;ProRail;0,310495
213742;--VERVALLEN--;508_2143V_92.2;508;;Arnhem;92,162;2143;V;508;;Arnhem;92,215;2153;L;;0,054;2015-01-09;ProRail;0,054186
213743;--VERVALLEN--;508_2151R_92.1;508;;Arnhem;92,133;2151;R;508;;Arnhem;92,215;2153;R;;0,083;2015-01-09;ProRail;0,082971
213744;--VERVALLEN--;508_2153V_92.2;508;;Arnhem;92,215;2153;V;037;;Arnhem - Velperbroek Aansl.;92,345;2159;L;;0,137;2015-01-09;ProRail;0,136855
213745;--VERVALLEN--;508_2151L_92.1;508;;Arnhem;92,133;2151;L;508;;Arnhem;92,254;2155;L;;0,124;2015-01-09;ProRail;0,124265
213746;--VERVALLEN--;564_978L_24.1;564;b;Den Haag Binckhorst;24,079;978;L;564;b;Den Haag Binckhorst;23,851;979;V;;0,229;2015-01-09;ProRail;0,228991
213747;--VERVALLEN--;564_958L_24.1;564;b;Den Haag Binckhorst;24,135;958;L;564;b;Den Haag Binckhorst;24,079;978;V;;0,057;2015-01-09;ProRail;0,056710
213748;--VERVALLEN--;564_215AR_59.8;564;c;Den Haag Binckhorst;59,815;215A;R;564;c;Den Haag Binckhorst;59,931;215B;R;;0,116;2015-01-09;ProRail;0,115828
213749;--VERVALLEN--;520_205V_1.0;520;a;Maastricht;1,038;205;V;520;a;Maastricht;1,076;207;L;;0,036;2015-01-09;ProRail;0,036240
213750;--VERVALLEN--;520_207V_1.1;520;a;Maastricht;1,076;207;V;520;a;Maastricht;1,179;215;LE;;0,087;2015-01-09;ProRail;0,086852
213964;--VERVALLEN--;522_203BpV_58.1;522;b;Uitgeest;58,073;203B;L+R;522;b;Uitgeest;58,039;207A;L+R;p;0,034;2015-01-09;ProRail;0,033670
213965;--VERVALLEN--;522_215BqV_58.1;522;b;Uitgeest;58,073;215B;L+R;522;b;Uitgeest;58,039;217A;L+R;q;0,034;2015-01-09;ProRail;0,033823
213966;--VERVALLEN--;522_215AL_58.0;522;b;Uitgeest;57,999;215A;LE;522;b;Uitgeest;58,073;215B;LE;;0,041;2015-01-09;ProRail;0,040975
213967;--VERVALLEN--;603_151AR_3.4;603;a;Zwolle;3,368;151A;RE;603;a;Zwolle;3,443;151B;RE;;0,041;2015-01-09;ProRail;0,041103
213968;--VERVALLEN--;603_151BpV_3.4;603;a;Zwolle;3,443;151B;L+R;603;a;Zwolle;3,409;185;L+R;p;0,034;2015-01-09;ProRail;0,033670
213969;--VERVALLEN--;603_185L_3.4;603;a;Zwolle;3,409;185;LE;603;a;Zwolle;3,459;3173;V;;0,033;2015-01-09;ProRail;0,033410
213970;--VERVALLEN--;603_151BqV_3.4;603;a;Zwolle;3,443;151B;L+R;603;a;Zwolle;3,409;185;L+R;q;0,034;2015-01-09;ProRail;0,033759
213971;--VERVALLEN--;520_45BV_28.3;520;b;Maastricht;28,323;45B;V;520;b;Maastricht;28,368;47A;V;;0,045;2015-01-09;ProRail;0,044613
213972;--VERVALLEN--;851_11V_100.2;851;a;Born Franciscushaven;100,160;11;V;851;a;Born Franciscushaven;100,311;86;V;;0,151;2015-01-09;ProRail;0,151413
213973;--VERVALLEN--;503_133BpV_42.9;503;c;Deventer;42,903;133B;L+R;503;c;Deventer;42,933;907;L+R;p;0,032;2015-01-09;ProRail;0,032114
213974;--VERVALLEN--;503_133BqV_42.9;503;c;Deventer;42,901;133B;L+R;503;c;Deventer;42,933;907;L+R;q;0,034;2015-01-09;ProRail;0,033670
213975;--VERVALLEN--;503_133AR_43.0;503;c;Deventer;42,979;133A;R;503;c;Deventer;42,901;133B;RE;;0,066;2015-01-09;ProRail;0,066188
213976;--VERVALLEN--;603_1001V_3.7;603;a;Zwolle;3,663;1001;V;603;a;Zwolle;3,710;1020;V;;0,047;2015-01-09;ProRail;0,047010
213977;--VERVALLEN--;603_1021R_3.7;603;a;Zwolle;3,737;1021;R;603;a;Zwolle;3,763;1022;V;;0,027;2015-01-09;ProRail;0,026892
213978;--VERVALLEN--;603_1021L_3.7;603;a;Zwolle;3,737;1021;L;603;a;Zwolle;4,022;SJ_1021L;V;;0,282;2015-10-28;ProRail;0,282086
213979;--VERVALLEN--;603_1022L_3.8;603;a;Zwolle;3,763;1022;L;603;a;Zwolle;4,090;SJ_1022L;V;;0,324;2015-01-09;ProRail;0,323709
213980;--VERVALLEN--;605_25AL_34.1;605;;Wierden;34,057;25A;L;606;b;Almelo;37,595;41B;RE;;3,524;2015-01-09;ProRail;3,523746
214164;--VERVALLEN--;525_988V_78.0;525;b;Amsterdam Singelgracht Aansl.;77,967;988;V;525;b;Amsterdam Singelgracht Aansl.;77,886;997;R;;0,085;2015-01-09;ProRail;0,085166
214165;--VERVALLEN--;525_997V_77.9;525;b;Amsterdam Singelgracht Aansl.;77,886;997;V;525;b;Amsterdam Singelgracht Aansl.;77,859;999;R;;0,027;2015-01-09;ProRail;0,027263
214166;--VERVALLEN--;525_990V_77.9;525;b;Amsterdam Singelgracht Aansl.;77,896;990;V;525;b;Amsterdam Singelgracht Aansl.;77,859;999;L;;0,037;2015-01-09;ProRail;0,037180
214167;--VERVALLEN--;501_11L_79.8;501;;Groningen;79,804;11;L;501;;Groningen;79,879;13;L;;0,076;2018-11-01;ProRail;0,075814
214168;--VERVALLEN--;501_11V_79.8;501;;Groningen;79,804;11;V;501;;Groningen;79,451;SJ_11V;V;;0,353;2018-11-01;ProRail;0,352545
214169;--VERVALLEN--;552_221R_82.2;552;b;Groningen Losplaats;82,222;221;R;552;b;Groningen Losplaats;82,388;223;V;;0,167;2015-01-09;ProRail;0,166629
214170;--VERVALLEN--;501_15V_80.0;501;;Groningen;79,958;15;V;006;;Groningen - Sauwerd;3,594;1003;V;;3,099;2018-11-01;ProRail;3,098607
214171;--VERVALLEN--;501_15R_80.0;501;;Groningen;79,958;15;R;501;;Groningen;80,044;17;R;;0,086;2018-11-01;ProRail;0,085873
214172;--VERVALLEN--;501_13V_79.9;501;;Groningen;79,879;13;V;501;;Groningen;80,044;17;L;;0,165;2018-11-01;ProRail;0,164576
214173;--VERVALLEN--;605_1AV_33.4;605;;Wierden;33,351;1A;V;206;;Zwolle - Wierden;32,021;159;V;;7,503;2015-01-09;ProRail;7,502957
214365;--VERVALLEN--;814_950R_100.5;814;a;Maastricht Racc. Beatrixhaven;100,543;950;R;814;a;Maastricht Racc. Beatrixhaven;100,585;951;V;;0,041;2015-01-09;ProRail;0,041388
214366;--VERVALLEN--;522_902R_57.5;522;b;Uitgeest;57,482;902;R;522;b;Uitgeest;57,653;SJ_902R;V;;0,173;2015-01-09;ProRail;0,172884
214367;--VERVALLEN--;100_2101BL_7.8;100;;Utrecht Centraal - Harmelen Aansl.;7,787;2101B;L;531;d;Utrecht Centraal;1,792;2425;V;;5,994;2018-10-29;ProRail;5,994422
214368;--VERVALLEN--;139_313R_175.0;139;;Zaandam - Amsterdam Sloterdijk;174,968;313;R;139;;Zaandam - Amsterdam Sloterdijk;175,027;315A;V;;0,059;2015-01-09;ProRail;0,059146
214369;--VERVALLEN--;144_1407R_155.8;144;a;Duivendrecht - Amsterdam Riekerpolder;155,775;1407;R;144;a;Duivendrecht - Amsterdam Riekerpolder;155,653;1413;L;;0,122;2015-01-09;ProRail;0,122466
214370;--VERVALLEN--;564_219BL_100.6;564;d;Den Haag Binckhorst;100,637;219B;L;564;b;Den Haag Binckhorst;23,865;443;L;;0,672;2016-08-22;ProRail;0,672255
214371;--VERVALLEN--;475_3L_100.9;475;b;Rotterdam Maasvlakte;100,878;3;LE;478;b;Rotterdam Europoort 4;602,208;1301B;V;;1,325;2018-12-03;ProRail;1,325039
214372;--VERVALLEN--;614_2141R_47.6;614;c;s Hertogenbosch;47,570;2141;R;614;c;s Hertogenbosch;47,842;2147;V;;0,272;2015-01-09;ProRail;0,271785
214373;--VERVALLEN--;614_2141L_47.6;614;c;s Hertogenbosch;47,570;2141;L;614;c;s Hertogenbosch;48,262;2201;R;;0,691;2015-01-09;ProRail;0,690799
214374;--VERVALLEN--;614_2147R_47.8;614;c;s Hertogenbosch;47,842;2147;R;614;c;s Hertogenbosch;47,908;2149;R;;0,067;2015-01-09;ProRail;0,066523
214539;--VERVALLEN--;504_25L_17.4;504;b;Heerlen;17,424;25;L;504;b;Heerlen;17,512;31;V;;0,087;2016-12-07;ProRail;0,087448
214540;--VERVALLEN--;510_421R_10.4;510;b;Elst;10,399;421;R;512;b;Ressen = Bemmel;88,852;4475;R;;1,710;2016-11-07;ProRail;1,710117
214541;--VERVALLEN--;926_43R_1.9;926;;Zwolle Rangeerterrein;1,898;43;R;603;a;Zwolle;2,255;SJ_43R;V;;0,353;2018-10-18;ProRail;0,352808
214542;--VERVALLEN--;926_35V_1.8;926;;Zwolle Rangeerterrein;1,781;35;V;926;;Zwolle Rangeerterrein;1,898;43;V;;0,118;2018-10-18;ProRail;0,117956
214543;--VERVALLEN--;926_2010L_1.6;926;;Zwolle Rangeerterrein;1,599;2010;L;926;;Zwolle Rangeerterrein;1,562;2011;V;;0,037;2018-10-18;ProRail;0,037086
214544;--VERVALLEN--;490_105R_105.5;490;c;Amsterdam Houtrakpolder (gebied);105,457;105;R;490;c;Amsterdam Houtrakpolder (gebied);105,324;112;V;;0,133;2015-01-09;ProRail;0,132835
214545;--VERVALLEN--;490_106L_105.0;490;c;Amsterdam Houtrakpolder (gebied);105,038;106;L;490;c;Amsterdam Houtrakpolder (gebied);105,324;112;L;;0,287;2015-01-09;ProRail;0,286674
214546;--VERVALLEN--;938_4623L_3.5;938;;CUP Valburg;3,547;4623;L;938;;CUP Valburg;3,612;4633;R;;0,064;2015-01-09;ProRail;0,064356
214547;--VERVALLEN--;938_4623R_3.5;938;;CUP Valburg;3,547;4623;R;938;;CUP Valburg;3,616;4629;RE;;0,053;2015-01-09;ProRail;0,052793
214726;--VERVALLEN--;102_393V_9.1;102;;Woerden - Alphen a/d Rijn;9,055;393;V;102;;Woerden - Alphen a/d Rijn;1,831;1241;L;;7,223;2015-01-09;ProRail;7,223134
214727;--VERVALLEN--;102_1243V_1.9;102;;Woerden - Alphen a/d Rijn;1,895;1243;V;102;;Woerden - Alphen a/d Rijn;2,217;SJ_1243V;V;;0,322;2015-01-09;ProRail;0,322199
214728;--VERVALLEN--;543_191AL_45.4;543;c;Hengelo;45,377;191A;L;543;c;Hengelo;45,440;191B;L;;0,064;2015-01-09;ProRail;0,064214
214729;--VERVALLEN--;926_33R_1.7;926;;Zwolle Rangeerterrein;1,748;33;R;926;;Zwolle Rangeerterrein;1,673;TI_33R;V;;0,075;2018-10-18;ProRail;0,075094
214730;--VERVALLEN--;127_453BV_68.4;127;a;Roosendaal - Vlissingen;68,421;453B;V;127;a;Roosendaal - Vlissingen;73,156;461B;LE;;4,729;2016-03-09;ProRail;4,728960
214731;--VERVALLEN--;200_171V_8.4;200;;Winsum - Roodeschool;8,361;171;V;200;;Winsum - Roodeschool;12,721;179;V;;4,365;2015-12-22;ProRail;4,365376
214732;--VERVALLEN--;938_4541qV_1.3;938;;CUP Valburg;1,329;4541;L+R;938;;CUP Valburg;1,296;4543;L+R;q;0,033;2015-01-09;ProRail;0,032700
214733;--VERVALLEN--;938_4541pV_1.3;938;;CUP Valburg;1,329;4541;L+R;938;;CUP Valburg;1,296;4543;L+R;p;0,033;2015-01-09;ProRail;0,032774
214888;--VERVALLEN--;542_1171AL_29.1;542;a;Dordrecht;29,081;1171A;LE;542;a;Dordrecht;29,150;1171B;LE;;0,036;2015-01-09;ProRail;0,036317
214889;--VERVALLEN--;486_920L_76.2;486;b;Amsterdam Westhaven (gebied);76,163;920;L;486;b;Amsterdam Westhaven (gebied);76,053;SJ_920L;V;;0,108;2015-01-09;ProRail;0,108361
214890;--VERVALLEN--;486_921V_76.2;486;b;Amsterdam Westhaven (gebied);76,218;921;V;486;b;Amsterdam Westhaven (gebied);76,261;922;R;;0,043;2015-01-09;ProRail;0,043466
214891;--VERVALLEN--;486_921L_76.2;486;b;Amsterdam Westhaven (gebied);76,218;921;L;486;b;Amsterdam Westhaven (gebied);76,053;SJ_921L;V;;0,164;2015-01-09;ProRail;0,163711
214892;--VERVALLEN--;486_922V_76.3;486;b;Amsterdam Westhaven (gebied);76,261;922;V;486;b;Amsterdam Westhaven (gebied);76,315;923;R;;0,052;2015-01-09;ProRail;0,052478
214893;--VERVALLEN--;525_485V_79.1;525;b;Amsterdam Singelgracht Aansl.;79,081;485;V;525;b;Amsterdam Singelgracht Aansl.;79,106;493A;V;;0,024;2015-01-09;ProRail;0,024197
