ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_VAN;SPOORTAK_TOT;DATUM_VERWERKING;DATUM_METING;BOOGSTRAAL_VAN;BOOGSTRAAL_TOT;ELEMENTTYPE;BOOG_ID
2247;017_9BR_49.4;5,224;5,259;01-07-2013;01-07-2013;10000;10000;BOOG;017_HD_49.408
2248;017_9BR_49.4;5,29;5,369;01-07-2013;01-07-2013;10000;10000;BOOG;017_HD_49.452
2249;017_9BR_49.4;5,39;5,678;01-07-2013;01-07-2013;-10000;-10000;BOOG;017_HD_49.661
2250;017_9BR_49.4;5,69;5,969;01-07-2013;01-07-2013;25000;25000;BOOG;017_HD_49.652
2251;017_9BR_49.4;5,975;6,085;01-07-2013;01-07-2013;-25000;-25000;BOOG;017_HD_49.483
2252;017_9BR_49.4;6,107;6,187;01-07-2013;01-07-2013;25000;25000;BOOG;017_HD_49.453
2253;017_9BR_49.4;6,197;6,611;01-07-2013;01-07-2013;-25000;-25000;BOOG;017_HD_49.787
2254;017_9BR_49.4;6,73;6,76;01-07-2013;01-07-2013;-15000;-15000;BOOG;017_HD_49.403
2255;017_9BR_49.4;7,043;7,089;01-07-2013;01-07-2013;-6500;-6500;BOOG;017_HD_49.419
2256;017_9BR_49.4;7,089;7,289;01-07-2013;01-07-2013;-6150;-6150;BOOG;017_HD_49.573
2257;017_9BR_49.4;7,289;7,353;01-07-2013;01-07-2013;-7320;-7320;BOOG;017_HD_49.437
2258;017_9BR_49.4;7,353;7,555;01-07-2013;01-07-2013;-7980;-7980;BOOG;017_HD_49.575
2259;017_9BR_49.4;7,555;8,088;01-07-2013;01-07-2013;-7260;-7260;BOOG;017_HD_49.906
2260;017_9BR_49.4;8,088;8,153;01-07-2013;01-07-2013;-6630;-6630;BOOG;017_HD_49.438
2261;017_9BR_49.4;8,253;8,324;01-07-2013;01-07-2013;-25000;-25000;BOOG;017_sHD-w435Al_49.444
2262;017_9BR_49.4;8,339;8,517;01-07-2013;01-07-2013;25000;25000;BOOG;017_sHD-w435Al_49.551
2263;017_9BV_49.4;0,018;0,078;01-07-2013;01-07-2013;-4500;-4500;BOOG;017_w9Bv-w11Av_49.433
2264;011_301AR_70.0;0,314;1,341;01-04-2014;01-04-2014;10000;10000;BOOG;011_OG_71.02
2265;011_301AR_70.0;1,834;1,942;01-04-2014;01-04-2014;-1533;-1533;BOOG;011_OG_70.101
2266;011_301AR_70.0;2,474;2,566;01-04-2014;01-04-2014;-25000;-25000;BOOG;011_sOG-w445l_70.085
2267;011_303R_69.9;0,004;0,023;01-06-2017;01-06-2017;-250;-250;BOOG;011_303_69.925
2268;011_303R_69.9;0,023;0,027;01-06-2017;01-06-2017;-200;-200;BOOG;011_303_69.91
2269;011_303R_69.9;0,051;0,069;01-06-2017;01-06-2017;-30000;-30000;BOOG;011_w303r-w307v_69.924
2270;011_303R_69.9;0,082;0,102;01-06-2017;01-06-2017;8000;8000;BOOG;011_w303r-w307v_69.926
2271;011_305L_69.9;0,002;0,003;01-06-2017;01-06-2017;-250;-250;BOOG;011_305_69.88
2272;011_305L_69.9;0,003;0,01;01-06-2017;01-06-2017;-190;-190;BOOG;011_305_69.886
2273;011_305L_69.9;0,01;0,022;01-06-2017;01-06-2017;-200;-200;BOOG;011_305_69.891
2274;011_305L_69.9;0,027;0,031;01-06-2017;01-06-2017;-3000;-3000;BOOG;011_w305l-w311v_69.883
2275;011_307L_69.8;0,003;0,01;01-06-2017;01-06-2017;250;250;BOOG;011_307_69.811
2276;011_307L_69.8;0,01;0,022;01-06-2017;01-06-2017;190;190;BOOG;011_307_69.816
2277;011_307L_69.8;0,022;0,026;01-06-2017;01-06-2017;200;200;BOOG;011_307_69.808
2278;011_311L_69.8;0,04;0,054;01-06-2017;01-06-2017;-1740;-1740;BOOG;011_w311l-w315v_69.853
2279;011_311L_69.8;0,054;0,106;01-06-2017;01-06-2017;4000;4000;BOOG;011_w311l-w315v_69.891
2280;011_311L_69.8;0,146;0,195;01-06-2017;01-06-2017;-500;-500;BOOG;011_w311l-w315v_69.888
2281;011_311L_69.8;0,204;0,205;01-07-2016;01-07-2016;5000;5000;BOOG;999999
2282;011_311R_69.8;0,003;0,01;01-06-2017;01-06-2017;-250;-250;BOOG;011_311_69.846
2283;011_311R_69.8;0,01;0,022;01-06-2017;01-06-2017;-190;-190;BOOG;011_311_69.851
2284;011_311R_69.8;0,022;0,027;01-06-2017;01-06-2017;-200;-200;BOOG;011_311_69.844
2285;011_311R_69.8;0,034;0,048;01-06-2017;01-06-2017;13000;13000;BOOG;011_w311r-w313v_69.853
2286;011_315R_69.6;0,003;0,01;01-07-2016;01-07-2016;-250;-250;BOOG;011_315_69.645
2287;011_315R_69.6;0,01;0,022;01-07-2016;01-07-2016;-190;-190;BOOG;011_315_69.65
2288;011_315R_69.6;0,022;0,027;01-07-2016;01-07-2016;-200;-200;BOOG;011_315_69.643
2289;011_315R_69.6;0,052;0,112;01-07-2016;01-07-2016;-30000;-30000;BOOG;011_w315r-s310a_69.698
2290;011_315R_69.6;0,126;0,414;01-07-2016;01-07-2016;30000;30000;BOOG;011_310a_69.926
2291;011_317L_69.6;0,069;0,173;01-07-2016;01-07-2016;-320;-320;BOOG;011_312a_69.702
2292;011_317L_69.6;0,187;0,278;01-07-2016;01-07-2016;-30000;-30000;BOOG;011_312a_69.689
2293;011_32V_68.6;0,005;0,013;01-07-2017;01-07-2017;1150;1150;BOOG;011_w32v-w36l_68.621
2294;011_32V_68.6;0,017;0,029;01-07-2017;01-07-2017;200;200;BOOG;011_36_68.625
2295;011_32V_68.6;0,029;0,036;01-07-2017;01-07-2017;190;190;BOOG;011_36_68.62
2296;011_32V_68.6;0,036;0,037;01-07-2017;01-07-2017;250;250;BOOG;011_36_68.614
2297;011_33V_68.6;0,01;0,013;01-07-2017;01-07-2017;-540;-540;BOOG;011_w33v-w35r_68.618
2298;011_33V_68.6;0,018;0,036;01-07-2017;01-07-2017;-200;-200;BOOG;011_35_68.633
2299;011_33V_68.6;0,036;0,038;01-07-2017;01-07-2017;-250;-250;BOOG;011_35_68.617
2300;011_36V_68.7;0;0,002;01-07-2017;01-07-2017;875;875;BOOG;011_w36v-w37B/37Av_68.655
2301;011_37BL_68.7;0,038;0,049;01-07-2017;01-07-2017;3500;3500;BOOG;011_416a_68.682
2302;011_37BL_68.7;0,129;0,141;01-07-2017;01-07-2017;-30000;-30000;BOOG;011_416a_68.683
2303;011_37BL_68.7;0,278;0,29;01-07-2017;01-07-2017;-30000;-30000;BOOG;011_416a_68.683
2304;011_38L_68.7;0,043;0,085;01-07-2017;01-07-2017;-480;-480;BOOG;011_417a_68.729
2305;011_38R_68.7;0,038;0,061;01-07-2017;01-07-2017;-250;-250;BOOG;011_w38r-w39B/39Av_68.71
2306;011_38R_68.7;0,061;0,071;01-07-2017;01-07-2017;-480;-480;BOOG;011_w38r-w39B/39Av_68.697
2307;011_39BL_68.8;0,043;0,057;01-06-2017;01-06-2017;-335;-335;BOOG;011_w39B/39Av-w65l_68.793
2308;011_39BR_68.8;0,019;0,035;01-07-2017;01-07-2017;3350;3350;BOOG;011_w39B/39Av-w64v_68.795
2309;011_39BR_68.8;0,103;0,121;01-07-2016;01-07-2016;-450;-450;BOOG;011_w39B/39Av-w64v_68.797
2310;011_441AR_67.2;0,003;0,005;01-04-2014;01-04-2014;250;250;BOOG;011_441A_67.17
2311;011_441AR_67.2;0,005;0,023;01-04-2014;01-04-2014;195;195;BOOG;011_441A_67.186
2312;011_441AR_67.2;0,035;0,053;01-04-2014;01-04-2014;-195;-195;BOOG;011_441B_67.186
2313;011_441AR_67.2;0,053;0,055;01-04-2014;01-04-2014;-250;-250;BOOG;011_441B_67.17
2314;011_443L_67.2;0,093;0,099;01-04-2014;01-04-2014;25000;25000;BOOG;011_w443l-w445v_67.24
2315;011_443R_67.2;0,003;0,005;01-04-2014;01-04-2014;250;250;BOOG;011_443_67.236
2316;011_443R_67.2;0,005;0,023;01-04-2014;01-04-2014;195;195;BOOG;011_443_67.252
2317;011_443R_67.2;0,138;0,225;01-04-2014;01-04-2014;385;385;BOOG;011_342_67.321
2318;011_443R_67.2;0,253;0,319;01-04-2014;01-04-2014;-450;-450;BOOG;011_342_67.3
2319;011_443R_67.2;0,406;0,428;01-07-2016;01-07-2016;-30000;-30000;BOOG;011_342_67.256
2320;011_443R_67.2;0,534;0,542;01-07-2016;01-07-2016;30000;30000;BOOG;011_342_67.242
2321;011_443R_67.2;0,73;0,745;01-07-2016;01-07-2016;15000;15000;BOOG;011_s342-w801v_67.249
2322;011_58R_68.9;0,002;0,004;01-07-2016;01-07-2016;250;250;BOOG;011_58_68.906
2323;011_58R_68.9;0,004;0,022;01-07-2016;01-07-2016;195;195;BOOG;011_58_68.922
2324;011_58V_68.9;0,003;0,023;01-07-2016;01-07-2016;-5000;-5000;BOOG;011_w58v-w840A/840Bv_68.924
2325;011_58V_68.9;0,023;0,044;01-07-2016;01-07-2016;5000;5000;BOOG;011_w58v-w840A/840Bv_68.925
2326;011_61AR_68.9;0,07;0,08;01-07-2016;01-07-2016;-30000;-30000;BOOG;011_s312b-w329r_68.966
2327;011_61AR_68.9;0,155;0,173;01-07-2016;01-07-2016;30000;30000;BOOG;011_s312b-w329r_68.974
2328;011_61ApV_68.9;0,008;0,009;01-07-2016;01-07-2016;250;250;BOOG;011_61A/61B_68.94
2329;011_61ApV_68.9;0,009;0,025;01-07-2016;01-07-2016;190;190;BOOG;011_61A/61B_68.955
2330;011_61ApV_68.9;0,025;0,026;01-07-2016;01-07-2016;250;250;BOOG;011_61A/61B_68.94
2331;011_61AqV_68.9;0,008;0,009;01-07-2016;01-07-2016;-250;-250;BOOG;011_61A/61B_68.94
2332;011_61AqV_68.9;0,009;0,025;01-07-2016;01-07-2016;-190;-190;BOOG;011_61A/61B_68.955
2333;011_61AqV_68.9;0,025;0,026;01-07-2016;01-07-2016;-250;-250;BOOG;011_61A/61B_68.94
2334;011_62L_69.0;0,037;0,069;01-07-2016;01-07-2016;285;285;BOOG;011_310b_69.017
2335;011_62R_69.0;0,003;0,004;01-07-2016;01-07-2016;250;250;BOOG;011_62_68.986
2336;011_62R_69.0;0,004;0,011;01-07-2016;01-07-2016;190;190;BOOG;011_62_68.992
2337;011_62R_69.0;0,011;0,023;01-07-2016;01-07-2016;200;200;BOOG;011_62_68.997
2338;011_62R_69.0;0,081;0,089;01-07-2016;01-07-2016;30000;30000;BOOG;011_311a_68.993
2339;011_62R_69.0;0,53;0,538;01-07-2016;01-07-2016;30000;30000;BOOG;011_311a_68.993
2340;011_62R_69.0;0,579;0,585;01-07-2016;01-07-2016;-10000;-10000;BOOG;011_s311a-w317r_68.991
2341;011_62R_69.0;0,59;0,602;01-07-2016;01-07-2016;-200;-200;BOOG;011_317_68.997
2342;011_62R_69.0;0,602;0,609;01-07-2016;01-07-2016;-190;-190;BOOG;011_317_68.992
2343;011_62R_69.0;0,609;0,61;01-07-2016;01-07-2016;-250;-250;BOOG;011_317_68.986
2344;011_64R_68.9;0,041;0,06;01-07-2016;01-07-2016;-200;-200;BOOG;011_66_68.922
2345;011_64R_68.9;0,06;0,062;01-07-2016;01-07-2016;-250;-250;BOOG;011_66_68.905
2346;011_65V_68.9;0,025;0,04;01-06-2017;01-06-2017;-7000;-7000;BOOG;011_w65v-w67A/67Bv_68.923
2347;011_65V_68.9;0,04;0,052;01-06-2017;01-06-2017;7000;7000;BOOG;011_w65v-w67A/67Bv_68.92
2348;011_66V_69.0;0,003;0,027;01-07-2016;01-07-2016;10000;10000;BOOG;011_313_68.991
2349;027_931L_147.6;0,474;0,562;01-03-2017;01-03-2017;-505;-505;BOOG;587_WF_908.188
2350;027_931L_147.6;0,562;0,639;01-03-2017;01-03-2017;-525;-525;BOOG;587_WF_908.177
2351;027_931L_147.6;0,855;0,977;01-03-2017;01-03-2017;-555;-555;BOOG;587_WF_908.222
2352;027_931L_147.6;0,977;1,096;01-03-2017;01-03-2017;-580;-580;BOOG;587_WF_908.219
2353;027_931L_147.6;1,167;1,201;01-03-2017;01-03-2017;-650;-650;BOOG;587_sWF-w1139r_908.134
2354;027_931L_147.6;1,201;1,243;01-03-2017;01-03-2017;-355;-355;BOOG;587_sWF-w1139r_908.142
2355;027_931R_147.6;0,121;0,473;01-04-2015;01-04-2015;902;902;BOOG;587_w931r-sDB_147.852
2356;027_931R_147.6;0,497;0,826;01-04-2015;01-04-2015;504;504;BOOG;587_DB_147.829
2357;027_931R_147.6;0,85;1,162;01-04-2015;01-04-2015;903;903;BOOG;587_DB_147.812
2358;027_933L_147.6;0,048;0,129;01-04-2015;01-04-2015;2100;2100;BOOG;027_w933l-s111_147.681
2359;027_933L_147.6;0,322;0,385;01-04-2015;01-04-2015;2200;2200;BOOG;027_111_147.663
2360;027_933L_147.6;0,588;0,691;01-04-2015;01-04-2015;1339;1339;BOOG;027_111_147.703
2361;027_933L_147.6;0,721;0,8;01-04-2015;01-04-2015;844;844;BOOG;027_111_147.679
2362;027_933R_147.6;0,081;0,133;01-04-2015;01-04-2015;-2500;-2500;BOOG;027_w933r-s113_147.652
2363;027_933R_147.6;0,338;0,474;01-04-2015;01-04-2015;2500;2500;BOOG;027_113_147.736
2364;027_933R_147.6;0,618;0,758;01-04-2015;01-04-2015;1415;1415;BOOG;027_113_147.74
2365;027_933R_147.6;0,758;0,915;01-04-2015;01-04-2015;1275;1275;BOOG;027_113_147.757
2366;027_941R_148.6;0,096;0,221;01-04-2015;01-04-2015;-1010;-1010;BOOG;027_DO_148.694
2367;027_941R_148.6;0,221;0,351;01-04-2015;01-04-2015;-1024;-1024;BOOG;027_DO_148.699
2368;027_941R_148.6;0,639;0,685;01-04-2015;01-04-2015;-2500;-2500;BOOG;027_DO_148.615
2369;027_941R_148.6;1,094;1,468;01-04-2015;01-04-2015;902;902;BOOG;587_DO_147.874
2370;027_941R_148.6;1,492;1,821;01-04-2015;01-04-2015;500;500;BOOG;587_DO_147.829
2371;027_941R_148.6;1,845;2,155;01-04-2015;01-04-2015;899;899;BOOG;587_DO_147.81
2372;027_943AL_148.5;0,034;0,045;01-04-2015;01-04-2015;-7000;-7000;BOOG;027_w943Al-w943Bl_148.526
2373;027_943AL_148.5;0,065;0,077;01-04-2015;01-04-2015;7000;7000;BOOG;027_w943Al-w943Bl_148.527
2374;027_943AR_148.5;0,043;0,076;01-04-2015;01-04-2015;300;300;BOOG;027_w943Ar-w945r_148.548
2375;027_943AV_148.5;0,114;0,144;01-04-2015;01-04-2015;840;840;BOOG;027_112_148.545
2376;027_943AV_148.5;0,312;0,333;01-09-2017;01-09-2017;1440;1440;BOOG;027_112_148.536
2377;027_945V_148.6;0,106;0,124;01-04-2015;01-04-2015;-30000;-30000;BOOG;027_102_148.647
2378;027_945V_148.6;0,53;0,534;01-04-2015;01-04-2015;10000;10000;BOOG;027_s102-w957Av_148.633
2379;027_955AL_149.1;0,055;0,056;01-04-2015;01-04-2015;-500;-500;BOOG;027_955B_149.08
2380;027_955AR_149.1;0,157;0,196;01-04-2015;01-04-2015;1100;1100;BOOG;027_w955Ar-w957Br_149.118
2381;027_955BR_149.2;0,177;0,323;01-04-2015;01-04-2015;-10000;-10000;BOOG;027_s121-ti_149.328
2382;027_955BR_149.2;0,33;0,565;01-04-2015;01-04-2015;10000;10000;BOOG;027_s121-ti_149.417
2383;027_955BR_149.2;0,639;0,676;01-04-2015;01-04-2015;-826;-826;BOOG;027_s121-ti_149.219
2384;027_955BV_149.2;0,012;0,015;01-04-2015;01-04-2015;10000;10000;BOOG;027_w955Bv-w3201r_149.185
2385;027_955BV_149.2;0,645;0,732;01-04-2015;01-04-2015;-493;-493;BOOG;589_w955Bv-w3201r_0.987
2386;027_955BV_149.2;0,732;0,791;01-04-2015;01-04-2015;-532;-532;BOOG;589_w955Bv-w3201r_0.959
2387;027_955BV_149.2;0,791;0,905;01-09-2016;01-09-2016;-481;-481;BOOG;589_w955Bv-w3201r_1.014
2388;027_955BV_149.2;0,905;0,925;01-09-2016;01-09-2016;-580;-580;BOOG;589_w955Bv-w3201r_0.92
2389;027_955BV_149.2;0,925;1,01;01-09-2016;01-09-2016;-489;-489;BOOG;589_w955Bv-w3201r_0.985
2390;027_955BV_149.2;1,01;1,108;01-09-2016;01-09-2016;-503;-503;BOOG;589_w955Bv-w3201r_0.998
2391;027_955BV_149.2;1,108;1,207;01-09-2016;01-09-2016;-451;-451;BOOG;589_w955Bv-w3201r_0.999
2392;027_955BV_149.2;1,207;1,306;01-09-2016;01-09-2016;-498;-498;BOOG;589_w955Bv-w3201r_0.999
2393;027_955BV_149.2;1,306;1,333;01-09-2016;01-09-2016;-569;-569;BOOG;589_w955Bv-w3201r_0.927
2394;027_955BV_149.2;1,393;1,437;01-09-2016;01-09-2016;-725;-725;BOOG;589_3201_4.881
2395;027_957AL_149.2;0,096;0,147;01-04-2015;01-04-2015;945;945;BOOG;027_w957Al-w957Bl_149.259
2396;027_957AR_149.2;0,06;0,078;01-04-2015;01-04-2015;-10000;-10000;BOOG;027_w957Ar-w971Bl_149.226
2397;027_957AR_149.2;0,078;0,093;01-04-2015;01-04-2015;10000;10000;BOOG;027_w957Ar-w971Bl_149.223
2398;027_957AR_149.2;0,376;0,383;01-04-2015;01-04-2015;10000;10000;BOOG;589_w957Ar-w971Bl_149.507
2399;027_957BV_149.4;0,007;0,073;01-04-2015;01-04-2015;-1200;-1200;BOOG;027_w957Bv-w969v_149.468
2400;028_1001R_52.6;0,113;0,143;01-03-2014;01-03-2014;725;725;BOOG;028_411_52.608
2401;028_1005R_52.6;0,05;0,09;01-03-2014;01-03-2014;725;725;BOOG;028_412_52.671
2402;028_1007R_52.7;0,102;0,137;01-03-2014;01-03-2014;-500;-500;BOOG;028_405a_52.718
2403;028_1007R_52.7;0,137;0,238;01-03-2014;01-03-2014;500;500;BOOG;028_405a_52.784
2404;028_1007R_52.7;0,302;0,512;01-03-2014;01-03-2014;-750;-750;BOOG;028_405a_52.893
2405;028_1007V_52.7;0,009;0,032;01-03-2014;01-03-2014;2900;2900;BOOG;028_w1007v-w1009v_52.706
2406;028_1007V_52.7;0,032;0,055;01-03-2014;01-03-2014;-2900;-2900;BOOG;028_w1007v-w1009v_52.706
2407;028_1019R_52.8;0,049;0,094;01-03-2014;01-03-2014;-550;-550;BOOG;028_w1019r-w1033l_52.892
2408;028_1023L_52.8;0,057;0,086;01-03-2014;01-03-2014;260;260;BOOG;028_406_52.865
2409;028_1025L_52.8;0,044;0,099;01-03-2014;01-03-2014;250;250;BOOG;028_408_52.891
2410;028_1025R_52.8;0,057;0,086;01-03-2014;01-03-2014;260;260;BOOG;028_407_52.865
2411;028_1033V_53.1;0,039;0,13;01-03-2014;01-03-2014;-1100;-1100;BOOG;028_401_53.157
2412;028_1035R_53.0;0,165;0,167;01-03-2014;01-03-2014;30000;30000;BOOG;028_402_53.029
2413;028_1037R_53.1;0,175;0,18;01-03-2014;01-03-2014;-30000;-30000;BOOG;028_403_53.084
2414;028_1041V_53.3;0,031;0,037;01-03-2014;01-03-2014;30000;30000;BOOG;028_404a_53.277
2415;031_1L_3.3;0,128;0,162;01-10-2012;01-10-2012;660;660;BOOG;031_w1l-sAA_3.353
2416;031_1L_3.3;0,162;0,235;01-10-2012;01-10-2012;739;739;BOOG;031_w1l-sAA_3.392
2417;031_1L_3.3;0,43;0,623;01-10-2015;01-10-2015;-718;-718;BOOG;031_sAA-w7r_3.512
2418;031_1L_3.3;0,623;0,917;01-10-2015;01-10-2015;-757;-757;BOOG;031_sAA-w7r_3.613
2419;031_1R_3.3;0,056;0,083;01-10-2012;01-10-2012;3000;3000;BOOG;031_w1r-sBB_3.346
2420;031_1R_3.3;0,083;0,112;01-10-2012;01-10-2012;-3000;-3000;BOOG;031_w1r-sBB_3.348
2421;031_1R_3.3;0,162;0,187;01-10-2012;01-10-2012;690;690;BOOG;031_BB_3.344
2422;031_1R_3.3;0,187;0,249;01-10-2012;01-10-2012;766;766;BOOG;031_BB_3.381
2423;031_1R_3.3;0,398;0,521;01-10-2015;01-10-2015;-709;-709;BOOG;031_BB_3.442
2424;031_1R_3.3;0,521;0,907;01-10-2015;01-10-2015;-761;-761;BOOG;031_BB_3.705
2425;031_1R_3.3;0,955;0,977;01-10-2015;01-10-2015;-2950;-2950;BOOG;609_sBB-k3A/B_29.877
2426;031_1V_3.3;0,076;0,159;01-10-2012;01-10-2012;870;870;BOOG;031_ZL_3.402
2427;031_1V_3.3;0,316;0,497;01-10-2012;01-10-2012;2450;2450;BOOG;031_ZL_3.5
2428;031_1V_3.3;0,913;0,922;01-10-2012;01-10-2012;-30000;-30000;BOOG;031_ZL_3.328
2429;031_1V_3.3;1,237;1,332;01-10-2012;01-10-2012;10000;10000;BOOG;031_ZL_3.414
2430;031_1V_3.3;1,877;1,887;01-10-2012;01-10-2012;-30000;-30000;BOOG;031_ZL_3.329
2431;031_1V_3.3;4,739;4,919;01-10-2012;01-10-2012;1510;1510;BOOG;031_ZL_3.499
2432;011_66V_69.0;0,049;0,06;01-07-2016;01-07-2016;-4500;-4500;BOOG;011_313_68.978
2433;011_66V_69.0;0,282;0,316;01-07-2016;01-07-2016;-300;-300;BOOG;011_s313-w329l_69.001
2434;011_66V_69.0;0,33;0,342;01-07-2016;01-07-2016;200;200;BOOG;011_329_68.979
2435;011_66V_69.0;0,342;0,349;01-07-2016;01-07-2016;190;190;BOOG;011_329_68.974
2436;011_66V_69.0;0,349;0,35;01-07-2016;01-07-2016;250;250;BOOG;011_329_68.968
2437;011_68AR_69.0;0,027;0,035;01-06-2017;01-06-2017;10000;10000;BOOG;011_w68A/68Bv-s309_69.032
2438;011_68AR_69.0;0,105;0,111;01-06-2017;01-06-2017;-30000;-30000;BOOG;011_309_69.03
2439;011_68AR_69.0;0,687;0,704;01-06-2017;01-06-2017;-440;-440;BOOG;011_s309-w313l_69.041
2440;011_68AR_69.0;0,704;0,733;01-06-2017;01-06-2017;-400;-400;BOOG;011_s309-w313l_69.053
2441;011_70L_68.8;0,003;0,01;01-07-2017;01-07-2017;250;250;BOOG;011_70_68.853
2442;011_70L_68.8;0,01;0,022;01-07-2017;01-07-2017;190;190;BOOG;011_70_68.858
2443;011_70L_68.8;0,022;0,027;01-07-2017;01-07-2017;200;200;BOOG;011_70_68.851
2444;011_70L_68.8;0,044;0,116;01-07-2017;01-07-2017;900;900;BOOG;011_413a_68.918
2445;011_70L_68.8;0,116;0,207;01-07-2017;01-07-2017;-4000;-4000;BOOG;011_413a_68.937
2446;011_70L_68.8;0,219;0,232;01-07-2017;01-07-2017;10000;10000;BOOG;011_413a_68.859
2447;011_71L_68.9;0,004;0,011;01-07-2017;01-07-2017;250;250;BOOG;011_71_68.898
2448;011_71L_68.9;0,011;0,022;01-07-2017;01-07-2017;190;190;BOOG;011_71_68.902
2449;011_71L_68.9;0,022;0,027;01-07-2017;01-07-2017;200;200;BOOG;011_71_68.896
2450;011_71L_68.9;0,041;0,055;01-07-2017;01-07-2017;2800;2800;BOOG;011_414a_68.905
2451;011_71L_68.9;0,055;0,101;01-07-2017;01-07-2017;-8500;-8500;BOOG;011_414a_68.937
2452;011_71L_68.9;0,114;0,213;01-07-2017;01-07-2017;-20000;-20000;BOOG;011_414a_68.99
2453;011_71L_68.9;0,227;0,256;01-07-2017;01-07-2017;-4000;-4000;BOOG;011_414a_68.92
2454;011_72L_68.9;0,003;0,01;01-07-2017;01-07-2017;250;250;BOOG;011_72_68.925
2455;011_72L_68.9;0,01;0,022;01-07-2017;01-07-2017;190;190;BOOG;011_72_68.93
2456;011_72L_68.9;0,022;0,027;01-07-2017;01-07-2017;200;200;BOOG;011_72_68.923
2457;011_72L_68.9;0,031;0,064;01-07-2017;01-07-2017;250;250;BOOG;011_415a_68.951
2458;011_72L_68.9;0,064;0,094;01-07-2017;01-07-2017;1200;1200;BOOG;011_415a_68.948
2459;011_72L_68.9;0,094;0,227;01-07-2017;01-07-2017;-750;-750;BOOG;011_415a_69.051
2460;011_72L_68.9;0,249;0,275;01-07-2017;01-07-2017;-8000;-8000;BOOG;011_415a_68.944
2461;011_73L_68.9;0,039;0,053;01-06-2017;01-06-2017;-5500;-5500;BOOG;011_w73l-s304_68.895
2462;011_73L_68.9;0,087;0,132;01-06-2017;01-06-2017;-310;-310;BOOG;011_304_68.926
2463;011_73L_68.9;0,132;0,163;01-06-2017;01-06-2017;-400;-400;BOOG;011_304_68.912
2464;011_73L_68.9;0,217;0,244;01-06-2017;01-06-2017;3000;3000;BOOG;011_304_68.908
2465;011_73L_68.9;0,289;0,329;01-06-2017;01-06-2017;400;400;BOOG;011_304_68.921
2466;011_73L_68.9;0,368;0,385;01-06-2017;01-06-2017;5000;5000;BOOG;011_304_68.898
2467;011_73L_68.9;0,841;0,861;01-06-2017;01-06-2017;-15000;-15000;BOOG;011_s304-w307r_68.901
2468;011_73R_68.9;0,002;0,005;01-06-2017;01-06-2017;250;250;BOOG;011_73_68.884
2469;011_73R_68.9;0,005;0,023;01-06-2017;01-06-2017;195;195;BOOG;011_73_68.899
2470;011_73R_68.9;0,041;0,06;01-07-2017;01-07-2017;-200;-200;BOOG;011_74_68.9
2471;011_73R_68.9;0,06;0,062;01-07-2017;01-07-2017;-250;-250;BOOG;011_74_68.883
2472;011_73V_68.9;0,019;0,085;01-06-2017;01-06-2017;4500;4500;BOOG;011_343_68.947
2473;011_73V_68.9;0,126;0,161;01-06-2017;01-06-2017;380;380;BOOG;011_343_68.916
2474;011_73V_68.9;0,161;0,234;01-01-2009;01-01-2009;8000;8000;BOOG;011_343_68.954
2475;011_73V_68.9;0,576;0,735;01-06-2017;01-06-2017;-1575;-1575;BOOG;011_341_69.04
2476;011_73V_68.9;0,735;0,825;01-01-2009;01-01-2009;-1515;-1515;BOOG;011_341_68.971
2477;011_73V_68.9;1,455;1,458;01-01-2009;01-01-2009;-1300;-1300;BOOG;011_445_68.884
2478;011_73V_68.9;1,458;1,461;01-04-2014;01-04-2014;999999;999999;BOOG;011_445_68.884
2479;011_73V_68.9;1,503;1,505;01-04-2014;01-04-2014;725;725;BOOG;011_445_68.883
2480;011_74V_68.9;0,01;0,025;01-07-2017;01-07-2017;-10000;-10000;BOOG;011_w74v-w75v_68.96
2481;011_76V_69.0;0,119;0,13;01-07-2017;01-07-2017;20000;20000;BOOG;011_316_69.046
2482;011_76V_69.0;0,168;0,18;01-07-2016;01-07-2016;-200;-200;BOOG;011_327_69.047
2483;011_76V_69.0;0,18;0,187;01-07-2016;01-07-2016;-190;-190;BOOG;011_327_69.042
2484;011_76V_69.0;0,187;0,188;01-07-2016;01-07-2016;-250;-250;BOOG;011_327_69.036
2485;011_7L_67.8;0,003;0,004;01-07-2017;01-07-2017;-250;-250;BOOG;011_7_67.822
2486;011_7L_67.8;0,004;0,011;01-07-2017;01-07-2017;-190;-190;BOOG;011_7_67.828
2487;011_7L_67.8;0,011;0,023;01-07-2017;01-07-2017;-200;-200;BOOG;011_7_67.833
2488;011_7R_67.8;0,028;0,033;01-07-2017;01-07-2017;2500;2500;BOOG;011_w7r-w11v_67.826
2489;011_7V_67.8;0,225;0,272;01-07-2017;01-07-2017;3500;3500;BOOG;011_410a_67.868
2490;011_7V_67.8;0,287;0,321;01-07-2017;01-07-2017;3000;3000;BOOG;011_410a_67.855
2491;011_7V_67.8;0,334;0,345;01-07-2017;01-07-2017;3600;3600;BOOG;011_410a_67.832
2492;011_801L_68.0;0,003;0,004;01-07-2016;01-07-2016;-250;-250;BOOG;011_801_67.978
2493;011_801L_68.0;0,004;0,011;01-07-2016;01-07-2016;-190;-190;BOOG;011_801_67.984
2494;011_801L_68.0;0,011;0,023;01-07-2016;01-07-2016;-200;-200;BOOG;011_801_67.989
