ID;SPOORTAK_IDENTIFICATIE;GEOCODE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
864;508_2153V_92.2;508__;0;0,092;2021-06-02
8963;514_55BL_65.4;514_a;0;0,005;2021-06-02
12873;522_219BR_58.3;522_b;0;0,179;2021-06-02
1653;560_81L_24.6;560_a;0;0,058;2021-06-02
9425;203_473AR_75.4;203__;0;0,078;2021-06-02
11541;564_1301R_23.4;564_b;0;0,08;2021-06-02
2480;588_826L_1.7;588__;0;0,035;2021-06-02
14617;503_171AR_42.3;503_c;0;0,088;2021-06-02
14839;542_509L_29.5;542_a;0;0,108;2021-06-02
1220;618_17AL_58.7;618_b;0,158;0,876;2021-06-02
2387;437_963L_0.9;437_a;0;0,027;2021-06-02
12802;133_1107AL_18.3;133_a;0;0,132;2021-06-02
13243;950_1123AR_28.0;950_a;0;4,756;2021-06-02
5868;514_95BqV_17.1;514_a;0;0,034;2021-06-02
10405;478_1227BqV_1.8;478_a;0;0,034;2021-06-02
4576;924_08-09V_35.3;924_a;0;0,031;2021-06-02
272;200_171V_8.4;200__;0;4,365;2021-06-02
3388;531_509BpV_35.8;531_c;0;0,034;2021-06-02
9037;586_2519AL_80.2;586__;0;0,093;2021-06-02
9794;011_81R_69.1;011__;0;0,733;2021-06-02
11394;506_59R_43.3;506_b;0;0,04;2021-06-02
14823;133_1153R_19.2;133_a;0;0,111;2021-06-02
11238;618_17BL_58.8;618_c;0;0,144;2021-06-02
1780;817_935L_114.3;817_e;0,118;0,223;2021-06-02
5601;504_927R_17.4;504_b;0;0,434;2021-06-02
13889;555_365L_84.2;555__;0;0,077;2021-06-02
14274;519_13V_45.7;062__;0,071;6,591;2021-06-02
3604;132_962ApV_48.9;132__;0;0,034;2021-06-02
8026;503_129L_43.1;503_c;0;0,187;2021-06-02
8192;092_701L_42.5;092__;0;0,289;2021-06-02
1093;520_115BR_0.5;520_a;0;0,029;2021-06-02
4920;924_3237BqV_34.2;924_a;0;0,032;2021-06-02
11898;478_1271R_1.8;478_a;0;0,187;2021-06-02
10318;613_902R_75.7;613__;0;0,171;2021-06-02
1705;664_1003R_43.0;664_b;0;0,522;2021-06-02
3561;563_185BV_57.3;563__;0;0,018;2021-06-02
7842;803_72R_106.3;803_h;0;0,273;2021-06-02
945;603_145AL_3.3;603_a;0;0,051;2021-06-02
7887;553_217BpV_21.3;553_c;0;0,034;2021-06-02
6277;823_27L_6.0;823_a;0;0,064;2021-06-02
8275;098_3861L_29.0;098__;0;0,106;2021-06-02
7510;517_35AR_69.0;517_b;0;0,111;2021-06-02
12952;586_325AR_81.3;586__;0;0,045;2021-06-02
8504;517_55BV_69.2;517_b;0;0,242;2021-06-02
11271;163_963AR_44.5;163__;0;0,133;2021-06-02
2427;437_966R_0.9;437_a;0;0,027;2021-06-02
10534;054_1367AR_53.6;054_a;0;0,083;2021-06-02
10198;664_907AR_43.2;664_b;0;0,134;2021-06-02
6404;542_1267AL_29.9;542_a;0;0,041;2021-06-02
13615;623_335R_17.7;623__;0;0,244;2021-06-02
15235;093_1005L_6.2;093__;0;1,579;2021-06-02
6155;516_915L_2.0;516_a;0;0,23;2021-06-02
15548;779_52R_61.4;779__;0;11,212;2021-06-02
4220;940_389BqV_43.3;940__;0;0,034;2021-06-02
6897;550_43BpV_25.4;550__;0;0,034;2021-06-02
1171;520_137R_0.7;520_a;0;0,027;2021-06-02
9388;085_307L_31.8;085__;0;0,833;2021-06-02
4818;950_383V_18.4;950_a;0;0,041;2021-06-02
12555;545_103L_22.5;545_b;0;0,438;2021-06-02
15401;123_1BR_10.6;544_a;8,035;8,32;2021-06-02
10037;861_65V_100.5;031_b;0,419;0,519;2021-06-02
3833;950_639L_7.2;950_a;0;0,027;2021-06-02
10482;543_183AR_45.3;543_c;0;0,052;2021-06-02
6029;516_279L_1.7;516_a;0;0,074;2021-06-02
4663;506_653L_44.2;506_b;0;0,22;2021-06-02
8018;531_1461L_1.2;531_d;0;0,029;2021-06-02
513;525_493AL_79.1;525_b;0;0,102;2021-06-02
6333;801_954L_7.9;801_a;0;0,074;2021-06-02
12241;524_257BV_70.6;524_b;0;0,013;2021-06-02
12109;163_967V_44.4;163__;0;0,264;2021-06-02
1509;506_29R_43.2;506_b;0;1,091;2021-06-02
5973;516_903R_1.9;516_a;0;0,03;2021-06-02
2145;527_35R_16.5;527_c;0;0,126;2021-06-02
7192;551_115AR_21.8;551_b;0;0,695;2021-06-02
1281;478_1591L_1.9;478_a;0;0,064;2021-06-02
10334;519_71L_47.0;519_a;0;0,315;2021-06-02
7322;520_161R_36.6;520_c;0;0,066;2021-06-02
2795;542_1247BqV_29.9;542_a;0;0,034;2021-06-02
3854;950_654R_7.2;950_a;0;0,531;2021-06-02
4484;950_405qV_26.9;950_a;0;0,031;2021-06-02
9205;501_145AL_80.7;501__;0;0,056;2021-06-02
16467;479_1633R_300.5;479_a;0;0,064;2021-06-02
3080;542_1151qV_29.0;542_a;0;0,034;2021-06-02
4652;950_901V_16.6;950_a;0;0,081;2021-06-02
11493;506_201BV_44.6;506_b;0;0,455;2021-06-02
3255;518_183qV_64.6;518__;0;0,034;2021-06-02
2995;924_2329BV_35.0;924_a;0;0,053;2021-06-02
10471;485_56L_150.0;485_e;0;0,013;2021-06-02
11023;135_912V_45.7;135__;0;0,03;2021-06-02
14985;542_1145AL_93.6;542_b;0;0,045;2021-06-02
4522;924_2321AR_34.5;924_a;0;0,132;2021-06-02
4515;950_962L_12.6;950_a;0;0,055;2021-06-02
10248;011_70V_68.8;011__;0;0,044;2021-06-02
6660;009_27L_165.8;550__;0,036;0,16;2021-06-02
1761;152_4121R_30.5;152_b;0;0,169;2021-06-02
11315;094_1063AL_3.5;546_b;0,067;0,102;2021-06-02
1188;508_2083V_91.4;508__;0;0,006;2021-06-02
9210;664_879R_42.1;663_a;0,771;1,834;2021-06-02
15832;212_165R_33.5;212__;0;0,519;2021-06-02
13219;117_5AR_17.6;513_a;6,642;7,03;2021-06-02
6315;924_27-30R_35.3;924_a;0;0,032;2021-06-02
14030;127_503L_73.8;127_a;0;0,277;2021-06-02
7542;560_1233L_25.0;560_a;0;0,06;2021-06-02
11145;011_8L_67.8;011__;0;0,659;2021-06-02
2099;664_1005R_43.0;664_b;0;0,041;2021-06-02
6895;550_51R_25.5;550__;0;0,115;2021-06-02
3745;107_135AL_12.1;107__;0;6,515;2021-06-02
12023;527_57BV_16.9;527_c;0;0,271;2021-06-02
3595;608_21BV_87.7;608_b;0;0,029;2021-06-02
860;478_11V_0.7;478_a;0;0,174;2021-06-02
4292;143_903R_17.5;143__;0;0,062;2021-06-02
12279;504_55AV_18.2;504_b;0;0,047;2021-06-02
13667;478_1191L_0.7;478_a;0;0,117;2021-06-02
16184;525_1309BL_180.7;525_c;0;0,133;2021-06-02
15420;508_2089R_91.3;508__;0;0,109;2021-06-02
10961;586_151BpV_80.8;586__;0;0,031;2021-06-02
5326;089_261BV_45.7;089__;0;0,653;2021-06-02
13036;927_9BV_904.4;927__;0;0,022;2021-06-02
7250;803_57R_101.5;803_h;0;0,568;2021-06-02
14622;076_1619R_11.6;076__;0;0,703;2021-06-02
13826;127_421R_49.7;127_a;0;0,1;2021-06-02
9770;533_1173V_17.5;105__;0,072;0,694;2021-06-02
578;485_98AL_101.2;485_d;0;0,051;2021-06-02
10188;550_105qV_26.0;550__;0;0,032;2021-06-02
5911;557_3BV_28.2;129__;0,132;1,726;2021-06-02
8217;517_201BV_0.1;517_a;0;0,052;2021-06-02
5370;924_2325AR_34.7;924_a;0;0,126;2021-06-02
14346;555_359pV_84.3;555__;0;0,041;2021-06-02
7860;501_143qV_80.7;501__;0;0,032;2021-06-02
8008;098_3833V_28.0;098__;0;0,066;2021-06-02
590;603_3135L_3.1;603_a;0;0,283;2021-06-02
8225;803_101R_160.4;803_n;0,012;0,099;2021-06-02
13402;950_105pV_41.8;950_a;0;0,032;2021-06-02
11202;502_279R_101.2;012__;0,378;7,844;2021-06-02
3347;031_1R_3.3;031_a;0;0,92;2021-06-02
3300;531_2715qV_35.6;531_c;0;0,033;2021-06-02
5913;516_273R_1.5;516_a;0;0,099;2021-06-02
5610;617_701V_38.9;617_a;0;0,278;2021-06-02
13862;603_65R_2.4;603_c;0,174;0,374;2021-06-02
2216;093_73AR_9.1;093__;0;1,953;2021-06-02
3363;518_107L_63.2;518__;0;0,133;2021-06-02
1987;618_233R_50.5;618_b;0;0,054;2021-06-02
11113;927_7BV_904.3;927__;0;0,098;2021-06-02
7344;560_1217AqV_24.9;560_a;0;0,033;2021-06-02
10087;478_1239pV_1.7;478_a;0;0,034;2021-06-02
5220;046_201AL_34.6;046__;0;0,062;2021-06-02
14233;926_4065pV_0.8;926__;0;0,034;2021-06-02
6796;620_55BV_42.2;620__;0;0,014;2021-06-02
16463;626_35V_32.7;626_c;0;0,036;2021-06-02
2489;564_1315qV_23.5;564_b;0;0,034;2021-06-02
13378;606_101AR_0.8;606_a;0;0,036;2021-06-02
15669;531_839L_1.5;531_d;0;0,322;2021-06-02
5135;545_131AR_22.9;545_b;0;0,063;2021-06-02
8519;817_50V_300.0;817_g;0;0,004;2021-06-02
10796;087_931L_24.8;087__;0;0,121;2021-06-02
2756;469_334R_601.8;469_g;0;0,064;2021-06-02
8918;469_901R_100.7;469_a;0;0,36;2021-06-02
3298;026_233BL_26.0;026__;0;0,112;2021-06-02
4735;924_05-07V_35.3;924_a;0;0,033;2021-06-02
1601;145_955BV_56.3;145__;0;0,152;2021-06-02
5926;610_141BpV_14.6;610__;0;0,034;2021-06-02
7580;517_95AL_69.5;517_b;0;0,357;2021-06-02
11641;120_52AL_16.3;545_b;5,237;5,927;2021-06-02
8972;653_31L_102.6;653_a;0;0,069;2021-06-02
10331;544_1131AR_1.4;544_a;0;0,069;2021-06-02
11716;128_29BV_12.7;128__;0;0,024;2021-06-02
445;486_917V_76.3;486_b;0;0,056;2021-06-02
8921;105_91BR_23.1;105__;0;4,681;2021-06-02
5268;054_1301BV_47.0;054_a;0;0,374;2021-06-02
8954;586_2507AR_80.2;586__;0;0,052;2021-06-02
11072;618_33BqV_58.7;618_c;0;0,034;2021-06-02
10202;163_1013AR_43.4;163__;0;0,026;2021-06-02
6204;803_70BR_80.3;803_f;0;0,271;2021-06-02
7283;517_31AV_68.9;517_b;0;0,32;2021-06-02
8764;017_31AL_62.1;017__;0;0,06;2021-06-02
3566;055_305AL_10.8;055__;0;0,06;2021-06-02
11092;485_58AL_100.9;485_d;0;0,036;2021-06-02
5313;545_261BL_22.6;545_b;0;0,051;2021-06-02
3691;924_23-24R_35.3;924_a;0;0,805;2021-06-02
14782;001_1103V_1.0;001_a;0;0,549;2021-06-02
750;526_15BqV_4.2;526_a;0;0,034;2021-06-02
6806;502_273pV_101.0;502_b;0;0,034;2021-06-02
11163;555_291AR_83.6;555__;0;0,053;2021-06-02
1385;478_1593L_1.9;478_a;0;0,064;2021-06-02
5298;545_75AR_22.3;545_b;0;0,04;2021-06-02
11328;618_23AR_58.5;618_c;0;0,041;2021-06-02
3981;924_3289L_34.3;924_a;0;0,855;2021-06-02
4691;163_963AL_44.5;163__;0;0,313;2021-06-02
16668;478_1641R_2.3;478_a;0;0,074;2021-06-02
11162;624_165AL_32.2;624_a;0;0,064;2021-06-02
6351;217_73AL_35.3;217__;0;0,06;2021-06-02
9033;128_5AR_12.2;128__;0;0,132;2021-06-02
14962;155_4431R_84.0;155_b;0;2,404;2021-06-02
15784;926_4071V_0.9;926__;0;0,011;2021-06-02
1316;614_2125R_47.5;614_c;0;0,076;2021-06-02
9773;533_1177V_17.5;533__;0;0,072;2021-06-02
11491;506_49R_43.4;506_b;0;0,027;2021-06-02
13843;127_540L_49.7;127_a;0;0,306;2021-06-02
3036;021_11AL_86.5;021__;0;0,123;2021-06-02
9035;586_2511AL_80.2;586__;0;0,052;2021-06-02
4945;950_353ApV_17.6;950_a;0;0,031;2021-06-02
9360;555_520V_83.3;555__;0;0,161;2021-06-02
9537;504_63BL_18.3;504_b;0;0,04;2021-06-02
5866;514_95AL_17.2;514_a;0;0,04;2021-06-02
5181;545_969R_22.8;545_b;0;0,362;2021-06-02
12858;613_175AR_75.3;613__;0;0,061;2021-06-02
5357;055_359L_9.5;055__;0;0,153;2021-06-02
540;525_493AR_79.1;525_b;0;0,223;2021-06-02
8624;529_3643L_22.9;529__;0;0,107;2021-06-02
16399;028_1011R_52.8;028__;0;0,06;2021-06-02
11577;801_905V_8.3;801_a;0;0,009;2021-06-02
5916;516_269L_1.5;516_a;0;0,028;2021-06-02
11277;586_159BqV_80.8;586__;0;0,031;2021-06-02
16222;551_107R_21.8;551_b;0;0,828;2021-06-02
11127;506_25AV_43.0;506_b;0;0,423;2021-06-02
14133;805_7127L_105.3;805_a;0;0,136;2021-06-02
12744;078_205AV_64.8;522_b;6,405;6,435;2021-06-02
615;901_913BR_100.3;901__;0;0,208;2021-06-02
5555;817_1211L_115.3;817_a;0;0,027;2021-06-02
10390;586_143BqV_80.8;586__;0;0,031;2021-06-02
6987;618_103AR_51.3;618_b;0;0,064;2021-06-02
13980;517_125L_69.4;517_a;0,547;0,697;2021-06-02
13718;614_2147R_47.8;614_c;0;0,067;2021-06-02
11472;506_31AR_43.1;506_b;0;0,04;2021-06-02
11859;135_904AqV_45.0;135__;0;0,031;2021-06-02
7160;618_131AR_50.9;618_b;0;0,48;2021-06-02
7389;517_225AL_0.3;517_a;0;0,307;2021-06-02
2355;485_3L_100.3;485_d;0;0,27;2021-06-02
538;525_489BV_79.2;525_b;0;0,024;2021-06-02
9085;545_75BL_22.3;545_b;0;0,146;2021-06-02
13452;609_91AR_27.6;609__;0;0,064;2021-06-02
12141;504_45L_18.1;504_b;0;0,06;2021-06-02
3932;924_2353BV_35.7;924_a;0;0,02;2021-06-02
3247;803_37L_102.6;803_h;0;0,104;2021-06-02
4352;608_25pV_87.7;608_b;0;0,032;2021-06-02
14972;938_4513V_0.2;938__;0;0,052;2021-06-02
12830;506_207L_44.6;506_b;0;0,373;2021-06-02
15857;084_5V_9.4;084__;0;5,3;2021-06-02
16535;478_1659L_2.1;478_a;0;0,06;2021-06-02
16544;486_103L_205.2;486_c;0;0,484;2021-06-02
3448;950_907L_16.7;950_a;0;0,103;2021-06-02
6901;555_233L_83.5;555__;0;0,406;2021-06-02
7375;128_63V_13.3;128__;0;0,069;2021-06-02
3994;011_35V_68.7;011__;0;0,016;2021-06-02
14719;155_4439R_84.3;155_b;0;3,755;2021-06-02
13756;478_1511R_0.8;478_a;0;0,948;2021-06-02
8749;924_2373V_37.4;116_a;0,048;0,135;2021-06-02
11161;624_165AV_32.2;624_a;0;0,01;2021-06-02
12492;950_95pV_41.6;950_a;0;0,032;2021-06-02
9868;514_907V_18.0;514_a;0;0,1;2021-06-02
10045;550_937L_25.9;550__;0;0,065;2021-06-02
4165;539_55BpV_79.2;539__;0;0,033;2021-06-02
12093;478_1329pV_2.0;478_a;0;0,034;2021-06-02
14366;524_243BV_69.8;524_b;0;0,017;2021-06-02
4383;950_922V_17.4;950_a;0;0,309;2021-06-02
7302;520_1005R_36.7;520_c;0;0,077;2021-06-02
14227;131_1V_24.5;131__;0;5,37;2021-06-02
12774;555_263BpV_83.5;555__;0;0,032;2021-06-02
2417;437_977L_0.6;437_a;0;0,166;2021-06-02
8206;047_2007V_24.0;047__;0;0,398;2021-06-02
402;028_1037L_53.1;028__;0;0,112;2021-06-02
13375;586_273R_81.2;586__;0;0,018;2021-06-02
3489;552_2309R_83.5;552_b;0;0,297;2021-06-02
7348;560_21AL_25.1;560_a;0;0,048;2021-06-02
5349;545_183V_23.4;545_b;0;0,059;2021-06-02
481;485_11R_76.9;485_c;0;0,448;2021-06-02
13668;478_1185L_0.7;478_a;0;0,041;2021-06-02
9954;553_199V_20.9;553_c;0;0,11;2021-06-02
8976;004_3V_101.7;653_a;0,057;0,14;2021-06-02
2424;135_271AL_22.0;135__;0;0,069;2021-06-02
15208;801_905R_8.3;801_d;0;0,593;2021-06-02
4795;950_433V_27.9;950_a;0;0,063;2021-06-02
14224;588_415AR_2.9;588__;0;0,316;2021-06-02
13114;127_373V_38.4;127_a;0;0,05;2021-06-02
830;522_159R_57.4;522_b;0;0,059;2021-06-02
9610;586_2511BqV_80.3;586__;0;0,034;2021-06-02
2816;586_97BpV_80.6;586__;0;0,034;2021-06-02
15604;550_41AV_25.3;008__;1,461;8,466;2021-06-02
16446;490_107R_104.8;490_g;0,056;0,456;2021-06-02
16112;831_28V_201.3;831_b;0;0,054;2021-06-02
3666;533_1139AR_15.9;533__;0;0,15;2021-06-02
4090;520_219AR_1.2;520_a;0;0,357;2021-06-02
11310;950_55AV_40.7;950_a;0;0,603;2021-06-02
14523;486_415AV_77.5;486_b;0;0,329;2021-06-02
3307;502_247L_100.3;502_b;0;0,426;2021-06-02
13928;927_957R_905.6;927__;0;0,038;2021-06-02
14234;926_4053V_0.8;926__;0;0,031;2021-06-02
15668;531_837R_1.4;531_d;0;0,063;2021-06-02
14263;003_2233L_84.2;003__;0;0,539;2021-06-02
1709;152_4021R_6.7;152_a;0;0,264;2021-06-02
14515;083_253AR_7.5;083__;0;0,033;2021-06-02
10191;613_177AL_75.3;613__;0;0,063;2021-06-02
7693;433_57V_4.8;433__;0;0,035;2021-06-02
6509;545_975L_23.5;545_b;0;0,491;2021-06-02
3290;305_61AR_15.4;305__;0;0,516;2021-06-02
1076;520_91AL_0.2;520_a;0;0,064;2021-06-02
2174;555_243BqV_83.5;555__;0;0,034;2021-06-02
10137;550_911R_25.9;550__;0;0,171;2021-06-02
6733;555_211AR_83.3;555__;0;0,122;2021-06-02
13289;047_3AL_40.9;047__;0;0,194;2021-06-02
10180;586_275BL_81.3;586__;0;0,091;2021-06-02
9668;035_97V_46.1;035__;0;7,505;2021-06-02
11335;950_59AL_40.8;950_a;0;0,049;2021-06-02
9198;603_79BqV_2.5;603_a;0;0,032;2021-06-02
11349;555_520R_83.3;555__;0;0,063;2021-06-02
14395;817_40R_119.3;817_a;0;0,011;2021-06-02
2562;135_2011V_39.7;135__;0;0,537;2021-06-02
11722;105_95R_23.5;105__;0;0,973;2021-06-02
14742;938_4505R_0.2;938__;0;0,135;2021-06-02
5296;545_75AL_22.3;545_b;0;0,121;2021-06-02
7966;143_912BL_17.9;143__;0;0,033;2021-06-02
5927;610_974L_14.5;610__;0;0,225;2021-06-02
4081;564_431BR_23.6;564_b;0;0,077;2021-06-02
5947;131_12qV_17.3;131__;0;0,034;2021-06-02
6626;555_273AL_83.6;555__;0;0,064;2021-06-02
11270;163_1047R_44.6;163__;0;0,278;2021-06-02
9935;036_213BV_83.8;036__;0;0,713;2021-06-02
5537;506_633V_44.2;506_b;0;0,026;2021-06-02
10024;586_221AR_80.9;586__;0;0,059;2021-06-02
16128;654_427L_50.4;654__;0;0,166;2021-06-02
10271;586_109AL_80.5;586__;0;0,064;2021-06-02
9271;817_60L_204.8;817_e;0;0,318;2021-06-02
13929;588_815ApV_1.9;588__;0;0,033;2021-06-02
13751;478_1587R_2.0;478_a;0;0,12;2021-06-02
3785;924_3237AL_34.1;924_a;0;0,053;2021-06-02
9540;586_2553AL_80.3;586__;0;0,35;2021-06-02
12071;940_75BL_43.8;940__;0;0,628;2021-06-02
12076;857_15L_1.3;857_a;0;0,389;2021-06-02
7047;618_257AL_49.9;618_a;0,04;0,067;2021-06-02
4440;950_643R_7.2;950_a;0;0,042;2021-06-02
951;508_2059V_91.2;508__;0;0,018;2021-06-02
2953;924_1755L_35.5;924_a;0;0,057;2021-06-02
14678;017_43AL_69.5;017__;0;0,462;2021-06-02
4414;924_2305AR_525.0;924_b;0;0,039;2021-06-02
140;139_333L_176.3;139__;0;0,06;2021-06-02
6686;470_201L_305.3;470_k;0,014;0,196;2021-06-02
12663;527_99AR_17.2;527_c;0;0,081;2021-06-02
6092;618_187AR_50.9;618_b;0;0,041;2021-06-02
14753;523_5001AL_177.4;523_b;0;0,246;2021-06-02
13256;510_401R_9.7;510_b;0;0,06;2021-06-02
4235;539_57BV_79.3;540_d;1,489;1,877;2021-06-02
14072;079_171AL_14.3;079__;0;0,062;2021-06-02
6003;551_161AL_23.6;551_b;0;0,1;2021-06-02
10521;503_907R_42.9;503_c;0;0,076;2021-06-02
12479;553_317BV_22.4;553_c;0;0,056;2021-06-02
13720;614_2141R_47.6;614_c;0;0,272;2021-06-02
7664;011_71V_68.9;011__;0;0,027;2021-06-02
815;606_45AR_37.6;606_b;0;0,057;2021-06-02
808;518_121L_63.6;518__;0;0,088;2021-06-02
4230;927_3221L_904.3;927__;0;0,118;2021-06-02
7695;823_11V_3.9;625_b;14,719;15,531;2021-06-02
11242;618_53AR_58.8;618_c;0;0,056;2021-06-02
13603;089_295BV_46.6;505_a;0,423;0,731;2021-06-02
14381;614_2163L_47.9;614_c;0;0,076;2021-06-02
2030;664_247V_43.3;664_b;0;0,011;2021-06-02
8075;079_181AR_3.1;079__;0;0,059;2021-06-02
888;661_115L_21.6;661_b;0;0,445;2021-06-02
7610;166_1213L_145.4;166__;0;0,479;2021-06-02
5439;468_210R_101.9;468_a;0;0,346;2021-06-02
6817;009_117L_148.2;009__;0;0,699;2021-06-02
507;525_964L_78.6;525_b;0;0,029;2021-06-02
9180;520_131L_0.6;520_a;0;0,245;2021-06-02
7480;517_11BR_68.7;517_b;0;0,097;2021-06-02
1611;135_917AR_45.8;135__;0;0,504;2021-06-02
3135;506_95BpV_44.0;506_b;0;0,036;2021-06-02
7136;073_904L_1.0;073__;0;0,145;2021-06-02
11244;486_101R_300.3;486_r;0,012;0,254;2021-06-02
8239;121_503V_9.4;121_a;0;0,963;2021-06-02
12126;133_1087BV_15.1;133_a;0;3,066;2021-06-02
16271;509_1103R_35.1;509_a;0;1,463;2021-06-02
12153;524_912R_70.4;524_b;0;0,085;2021-06-02
11182;620_37BL_41.9;620__;0;0,303;2021-06-02
2669;564_1335pV_23.6;564_b;0;0,034;2021-06-02
15269;524_305V_71.6;524_b;0;0,002;2021-06-02
7189;618_65L_51.5;618_b;0;0,05;2021-06-02
8499;606_57L_0.1;606_a;0;0,045;2021-06-02
4673;924_08-09R_35.3;924_a;0;0,92;2021-06-02
5228;531_2551V_34.5;531_c;0;0,166;2021-06-02
