ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_VAN;SPOORTAK_TOT;DATUM_VERWERKING;DATUM_METING;BOOGSTRAAL_VAN;BOOGSTRAAL_TOT;ELEMENTTYPE;BOOG_ID
24;005_65V_110.1;1,505;1,507;01-08-2005;01-08-2005;10000;10000;BOOG;005_DG_111.63
25;005_65V_110.1;2,841;2,847;01-08-2005;01-08-2005;10000;10000;BOOG;005_DG_112.968
26;005_65V_110.1;3,505;3,879;01-05-2017;01-05-2017;-1218;-1218;BOOG;005_DG_113.861
27;005_65V_110.1;3,879;3,968;01-05-2017;01-05-2017;-875;-875;BOOG;005_DG_113.861
28;005_75R_114.2;0,003;0,005;01-07-2015;01-07-2015;250;250;BOOG;005_75_114.204
29;005_75R_114.2;0,005;0,023;01-07-2015;01-07-2015;195;195;BOOG;005_75_114.204
30;005_75R_114.2;0,034;0,037;01-07-2015;01-07-2015;-300;-300;BOOG;005_w75r-s523_114.241
31;005_75R_114.2;0,037;0,065;01-07-2015;01-07-2015;-300;-300;BOOG;005_w75r-s523_114.241
32;005_75R_114.2;0,215;0,3;01-07-2015;01-07-2015;-2725;-2725;BOOG;005_523_114.449
33;005_75R_114.2;0,467;0,518;01-02-2017;01-02-2017;-720;-720;BOOG;005_523_114.716
34;005_75R_114.2;0,518;0,582;01-02-2017;01-02-2017;860;860;BOOG;005_523_114.716
35;005_75R_114.2;0,645;0,655;01-02-2017;01-02-2017;5000;5000;BOOG;005_523_114.847
36;005_75R_114.2;0,655;0,667;01-02-2017;01-02-2017;-5000;-5000;BOOG;005_523_114.847
37;005_75R_114.2;0,691;0,728;01-02-2017;01-02-2017;-330;-330;BOOG;005_523_114.901
38;005_75R_114.2;0,745;0,77;01-02-2017;01-02-2017;5000;5000;BOOG;005_s523-w97l_114.95
39;005_75R_114.2;0,77;0,771;01-02-2017;01-02-2017;5000;5000;BOOG;005_s523-w97l_114.95
40;005_75R_114.2;0,771;0,773;01-02-2017;01-02-2017;-300;-300;BOOG;005_s523-w97l_114.95
41;005_75R_114.2;0,785;0,803;01-02-2017;01-02-2017;195;195;BOOG;005_97_114.986
42;005_75R_114.2;0,803;0,805;01-02-2017;01-02-2017;250;250;BOOG;005_97_114.986
43;005_77L_114.3;0,003;0,005;01-07-2015;01-07-2015;-250;-250;BOOG;005_77_114.306
44;005_77L_114.3;0,005;0,023;01-07-2015;01-07-2015;-195;-195;BOOG;005_77_114.306
45;005_77L_114.3;0,036;0,038;01-02-2017;01-02-2017;560;560;BOOG;005_w77l-s521_114.353
46;005_77L_114.3;0,038;0,084;01-02-2017;01-02-2017;560;560;BOOG;005_w77l-s521_114.353
47;005_77L_114.3;0,284;0,307;01-07-2015;01-07-2015;-25000;-25000;BOOG;005_521_114.589
48;005_77L_114.3;0,582;0,587;01-07-2015;01-07-2015;25000;25000;BOOG;005_521_114.878
49;005_77R_114.3;0,034;0,038;01-07-2015;01-07-2015;10000;10000;BOOG;005_522_114.359
50;005_77R_114.3;0,038;0,068;01-07-2015;01-07-2015;10000;10000;BOOG;005_522_114.359
51;005_77R_114.3;0,068;0,097;01-07-2015;01-07-2015;-10000;-10000;BOOG;005_522_114.359
52;005_77R_114.3;0,151;0,199;01-07-2015;01-07-2015;-1850;-1850;BOOG;005_522_114.468
53;005_77R_114.3;0,365;0,4;01-07-2015;01-07-2015;-602;-602;BOOG;005_522_114.676
54;005_77R_114.3;0,433;0,474;01-07-2015;01-07-2015;735;735;BOOG;005_522_114.747
55;005_77R_114.3;0,596;0,625;01-02-2017;01-02-2017;-290;-290;BOOG;005_s522-w93l_114.905
56;005_77R_114.3;0,625;0,628;01-02-2017;01-02-2017;-290;-290;BOOG;005_s522-w93l_114.905
57;005_77R_114.3;0,64;0,658;01-07-2015;01-07-2015;195;195;BOOG;005_93_114.943
58;005_77R_114.3;0,658;0,66;01-07-2015;01-07-2015;250;250;BOOG;005_93_114.943
59;005_97V_115.0;0,091;0,227;01-02-2017;01-02-2017;-1050;-1050;BOOG;005_w97v-sDH_115.156
60;005_97V_115.0;0,272;0,899;01-02-2017;01-02-2017;-1284;-1284;BOOG;005_DH_115.583
61;005_97V_115.0;1,994;2,02;01-02-2017;01-02-2017;20000;20000;BOOG;005_DH_117.014
62;005_97V_115.0;2,02;2,04;01-02-2017;01-02-2017;-20000;-20000;BOOG;005_DH_117.014
63;005_97V_115.0;2,39;2,403;01-02-2017;01-02-2017;-20000;-20000;BOOG;005_DH_117.399
64;005_97V_115.0;2,403;2,414;01-02-2017;01-02-2017;20000;20000;BOOG;005_DH_117.399
65;005_97V_115.0;3,114;3,141;01-02-2017;01-02-2017;-20000;-20000;BOOG;005_DH_118.136
66;005_97V_115.0;3,141;3,164;01-02-2017;01-02-2017;20000;20000;BOOG;005_DH_118.136
67;005_97V_115.0;3,864;3,89;01-02-2017;01-02-2017;20000;20000;BOOG;005_DH_118.887
68;005_97V_115.0;3,89;3,916;01-02-2017;01-02-2017;-20000;-20000;BOOG;005_DH_118.887
69;005_97V_115.0;4,656;4,659;01-02-2017;01-02-2017;-20000;-20000;BOOG;005_DH_119.655
70;005_97V_115.0;4,994;4,996;01-02-2017;01-02-2017;20000;20000;BOOG;005_DH_119.992
71;005_97V_115.0;5,226;5,259;01-02-2017;01-02-2017;20000;20000;BOOG;005_DH_120.255
72;005_97V_115.0;5,259;5,29;01-02-2017;01-02-2017;-20000;-20000;BOOG;005_DH_120.255
73;005_97V_115.0;6,727;6,73;01-02-2017;01-02-2017;20000;20000;BOOG;005_DH_121.726
74;005_97V_115.0;7,719;7,722;01-02-2017;01-02-2017;-20000;-20000;BOOG;005_DH_122.718
75;005_97V_115.0;10,986;11,015;01-02-2017;01-02-2017;-20000;-20000;BOOG;005_sDH-w115v_126.013
76;005_97V_115.0;11,015;11,045;01-02-2017;01-02-2017;20000;20000;BOOG;005_sDH-w115v_126.013
77;005_97V_115.0;11,396;11,42;01-02-2017;01-02-2017;20000;20000;BOOG;005_sDH-w115v_126.417
78;005_97V_115.0;11,42;11,443;01-02-2017;01-02-2017;-20000;-20000;BOOG;005_sDH-w115v_126.417
79;006_1003L_3.6;0,006;0,047;01-07-2014;01-07-2014;-725;-725;BOOG;006_1003_3.621
80;006_1003L_3.6;0,065;0,106;01-07-2019;01-07-2019;825;825;BOOG;006_w1003l-s102_3.68
81;006_1003L_3.6;0,207;0,25;01-07-2019;01-07-2019;-920;-920;BOOG;006_102_4.042
82;006_1003L_3.6;0,25;0,524;01-07-2019;01-07-2019;-1001;-1001;BOOG;006_102_4.042
83;006_1003L_3.6;0,524;0,689;01-07-2019;01-07-2019;-994;-994;BOOG;006_102_4.042
84;006_1003R_3.6;0,196;0,454;01-07-2014;01-07-2014;-996;-996;BOOG;006_101_4.038
85;006_1003R_3.6;0,454;0,692;01-07-2014;01-07-2014;-1004;-1004;BOOG;006_101_4.038
86;006_1009AL_4.3;0,158;0,476;01-07-2014;01-07-2014;-794;-794;BOOG;006_w1009Al-sGJ_4.653
87;006_1009AL_4.3;0,816;0,89;01-07-2014;01-07-2014;-2850;-2850;BOOG;006_GJ_5.189
88;006_1009AL_4.3;0,959;0,999;01-07-2014;01-07-2014;-20000;-20000;BOOG;006_GJ_5.315
89;006_1009AL_4.3;1,199;1,305;01-07-2014;01-07-2014;-2400;-2400;BOOG;006_GJ_5.588
90;006_1009AL_4.3;1,376;1,536;01-07-2014;01-07-2014;3917;3917;BOOG;006_GJ_5.912
91;006_1009AL_4.3;1,536;1,692;01-07-2014;01-07-2014;4024;4024;BOOG;006_GJ_5.912
92;006_1009AL_4.3;1,692;1,775;01-07-2014;01-07-2014;4450;4450;BOOG;006_GJ_5.912
93;006_1009AL_4.3;2,034;2,038;01-07-2014;01-07-2014;-25000;-25000;BOOG;006_GJ_6.372
94;006_1009AL_4.3;2,325;2,479;01-07-2014;01-07-2014;-4300;-4300;BOOG;006_GJ_6.738
95;006_1009AL_4.3;3,693;3,702;01-07-2014;01-07-2014;-25000;-25000;BOOG;006_GJ_8.034
96;006_1009AL_4.3;3,783;3,791;01-07-2014;01-07-2014;25000;25000;BOOG;006_GJ_8.123
97;006_1009AL_4.3;4,965;5,322;01-07-2014;01-07-2014;1506;1506;BOOG;006_GJ_9.48
98;006_1009AL_4.3;5,589;5,598;01-07-2014;01-07-2014;25000;25000;BOOG;006_GJ_9.93
99;006_1009AL_4.3;5,665;5,678;01-07-2014;01-07-2014;-25000;-25000;BOOG;006_sGJ-w1017Br_10.008
100;006_1009AR_4.3;0,003;0,045;01-07-2014;01-07-2014;725;725;BOOG;006_1009A_4.36
101;006_1009AR_4.3;0,058;0,1;01-07-2014;01-07-2014;-725;-725;BOOG;006_1009B_4.415
102;006_1009BV_4.4;0,065;0,38;01-07-2014;01-07-2014;-799;-799;BOOG;006_w1009Bv-sGI_4.662
103;006_1009BV_4.4;0,641;0,712;01-07-2014;01-07-2014;-2900;-2900;BOOG;006_GI_5.116
104;006_1009BV_4.4;0,885;0,895;01-07-2014;01-07-2014;-25000;-25000;BOOG;006_GI_5.329
105;006_1009BV_4.4;1,103;1,208;01-07-2014;01-07-2014;-2404;-2404;BOOG;006_GI_5.595
106;006_1009BV_4.4;1,272;1,498;01-07-2014;01-07-2014;4067;4067;BOOG;006_GI_5.904
107;006_1009BV_4.4;1,498;1,658;01-07-2014;01-07-2014;3775;3775;BOOG;006_GI_5.904
108;006_1009BV_4.4;2,025;2,033;01-07-2014;01-07-2014;25000;25000;BOOG;006_GI_6.468
109;006_1009BV_4.4;2,222;2,378;01-07-2014;01-07-2014;-4360;-4360;BOOG;006_GI_6.739
110;006_1009BV_4.4;4,832;5,258;01-07-2014;01-07-2014;1527;1527;BOOG;006_GI_9.484
111;006_1017AL_10.1;0,003;0,045;01-07-2014;01-07-2014;-725;-725;BOOG;006_1017A_10.087
112;006_1017AL_10.1;0,058;0,1;01-07-2014;01-07-2014;725;725;BOOG;006_1017B_10.142
113;006_1017AR_10.1;0,466;0,475;01-07-2014;01-07-2014;-25000;-25000;BOOG;600_112_10.971
114;006_1017AR_10.1;0,536;0,625;01-07-2014;01-07-2014;10000;10000;BOOG;600_112_11.081
115;006_1017AR_10.1;0,676;0,75;01-07-2014;01-07-2014;-10000;-10000;BOOG;600_112_11.213
116;006_1017AR_10.1;0,931;0,958;01-07-2014;01-07-2014;-25000;-25000;BOOG;600_112_11.445
117;006_1017BV_10.2;0,242;0,244;01-07-2014;01-07-2014;-25000;-25000;BOOG;006_111_10.407
118;006_1017BV_10.2;0,483;0,504;01-07-2014;01-07-2014;25000;25000;BOOG;600_111_10.994
119;006_1017BV_10.2;0,574;0,591;01-07-2014;01-07-2014;-25000;-25000;BOOG;600_111_11.083
120;007_151L_4.3;0,002;0,005;01-06-2014;01-06-2014;-250;-250;BOOG;007_151_4.3
121;007_151L_4.3;0,005;0,023;01-06-2014;01-06-2014;-195;-195;BOOG;007_151_4.3
122;007_151L_4.3;0,044;0,059;01-06-2014;01-06-2014;296;296;BOOG;007_122_4.373
123;007_151L_4.3;0,059;0,127;01-06-2014;01-06-2014;417;417;BOOG;007_122_4.373
124;007_151L_4.3;0,346;0,359;01-06-2014;01-06-2014;25000;25000;BOOG;007_122_4.64
125;007_151L_4.3;0,517;0,525;01-06-2014;01-06-2014;-25000;-25000;BOOG;007_122_4.808
126;007_151L_4.3;0,578;0,596;01-06-2014;01-06-2014;25000;25000;BOOG;007_122_4.874
127;007_151R_4.3;0,051;0,099;01-06-2014;01-06-2014;365;365;BOOG;007_121_4.362
128;007_151R_4.3;0,491;0,513;01-06-2014;01-06-2014;-375;-375;BOOG;007_121_4.789
129;007_151R_4.3;0,57;0,594;01-07-2019;01-07-2019;15000;15000;BOOG;007_s121-w157l_4.869
130;007_151R_4.3;0,614;0,632;01-06-2014;01-06-2014;195;195;BOOG;007_157_4.911
131;007_151R_4.3;0,632;0,634;01-06-2014;01-06-2014;250;250;BOOG;007_157_4.911
132;007_151V_4.3;0,016;0,05;01-06-2014;01-06-2014;-418;-418;BOOG;007_GC_4.32
133;007_151V_4.3;0,482;0,492;01-06-2014;01-06-2014;-25000;-25000;BOOG;007_GC_4.774
134;007_151V_4.3;0,962;1,042;01-06-2014;01-06-2014;2200;2200;BOOG;007_GC_5.289
135;007_151V_4.3;1,797;1,802;01-06-2014;01-06-2014;-25000;-25000;BOOG;007_GC_6.087
136;007_151V_4.3;2,777;2,79;01-06-2014;01-06-2014;25000;25000;BOOG;007_GC_7.071
137;007_151V_4.3;3,269;3,455;01-07-2014;01-07-2014;704;704;BOOG;007_GC_7.649
138;007_151V_4.3;3,996;4,013;01-07-2014;01-07-2014;-25000;-25000;BOOG;600_sGC-w1027Bv_15.228
139;007_157V_4.9;0,056;0,063;01-06-2014;01-06-2014;-15000;-15000;BOOG;007_GD_4.982
140;007_157V_4.9;1,84;1,886;01-06-2014;01-06-2014;690;690;BOOG;200_GD_6.963
141;007_157V_4.9;2,726;2,787;01-06-2014;01-06-2014;1600;1600;BOOG;200_GD_7.857
142;007_157V_4.9;2,837;2,877;01-06-2014;01-06-2014;-1300;-1300;BOOG;200_GD_7.957
143;008_1215L_9.5;0,003;0,045;01-06-2014;01-06-2014;-725;-725;BOOG;008_1215_9.525
144;008_1215L_9.5;0,071;0,119;01-06-2014;01-06-2014;940;940;BOOG;008_w1215l-s701_9.596
145;008_1215L_9.5;0,263;0,268;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_701_9.767
146;008_1215L_9.5;0,487;0,493;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_701_9.991
147;008_1215L_9.5;0,636;0,698;01-06-2014;01-06-2014;1955;1955;BOOG;008_701_10.172
148;008_1215L_9.5;0,698;0,706;01-06-2014;01-06-2014;1955;1955;BOOG;008_701_10.172
149;008_1215L_9.5;0,72;0,754;01-06-2014;01-06-2014;-600;-600;BOOG;008_1221_10.238
150;008_1215R_9.5;0,092;0,1;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_702_9.597
151;008_1215R_9.5;0,315;0,32;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_702_9.819
152;008_1215R_9.5;0,654;0,693;01-06-2014;01-06-2014;-2300;-2300;BOOG;008_s702-w1221l_10.175
153;008_1221V_10.3;0,03;0,057;01-06-2014;01-06-2014;2050;2050;BOOG;008_SC_10.301
154;008_1221V_10.3;0,851;0,862;01-06-2014;01-06-2014;25000;25000;BOOG;008_SC_11.114
155;008_1221V_10.3;1,132;1,14;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SC_11.393
156;008_1221V_10.3;1,627;1,63;01-06-2014;01-06-2014;25000;25000;BOOG;008_SC_11.886
157;008_1221V_10.3;2,069;2,072;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SC_12.328
158;008_1221V_10.3;2,301;2,307;01-06-2014;01-06-2014;25000;25000;BOOG;008_SC_12.561
159;008_1221V_10.3;2,492;2,497;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SC_12.752
160;008_1221V_10.3;3,212;3,214;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SC_13.47
161;008_1221V_10.3;3,485;3,492;01-06-2014;01-06-2014;25000;25000;BOOG;008_SC_13.746
162;008_1221V_10.3;4,027;4,032;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SC_14.286
163;008_1221V_10.3;4,376;4,38;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SC_14.635
164;008_1221V_10.3;4,627;4,629;01-06-2014;01-06-2014;25000;25000;BOOG;008_SC_14.885
165;008_1221V_10.3;4,887;4,89;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SC_15.146
166;008_1221V_10.3;5,354;5,363;01-06-2014;01-06-2014;25000;25000;BOOG;008_SC_15.616
167;008_1221V_10.3;5,934;5,94;01-06-2014;01-06-2014;25000;25000;BOOG;008_SC_16.194
168;008_1221V_10.3;6,467;6,474;01-06-2014;01-06-2014;-25000;-25000;BOOG;008_SC_16.728
169;009_25AV_165.8;11,883;12,082;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_UA_177.789
170;009_25AV_165.8;12,139;12,47;01-07-2019;01-07-2019;30000;30000;BOOG;009_UA_178.111
171;009_25AV_165.8;12,692;12,793;01-07-2019;01-07-2019;8900;8900;BOOG;009_UA_178.549
172;009_25AV_165.8;12,829;13,089;01-07-2019;01-07-2019;30000;30000;BOOG;009_UA_178.765
173;009_25AV_165.8;13,374;13,544;01-07-2019;01-07-2019;-10000;-10000;BOOG;009_UA_179.265
174;009_25AV_165.8;13,826;13,957;01-07-2019;01-07-2019;-9800;-9800;BOOG;009_UA_179.698
175;009_25AV_165.8;13,969;14,209;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_UA_179.895
176;009_25AV_165.8;14,404;14,492;01-07-2019;01-07-2019;6600;6600;BOOG;009_UA_180.254
177;009_25AV_165.8;14,508;14,828;01-07-2019;01-07-2019;30000;30000;BOOG;009_UA_180.474
178;009_25AV_165.8;14,835;16,263;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_UA_181.355
179;009_25AV_165.8;16,297;16,427;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_sUA-w131Bv_182.168
180;009_25AV_165.8;16,462;16,467;01-07-2019;01-07-2019;30000;30000;BOOG;009_sUA-w131Bv_182.271
181;009_25BR_165.9;0,156;0,245;01-07-2019;01-07-2019;434;434;BOOG;009_TA_166.371
182;009_25BR_165.9;0,245;0,518;01-07-2019;01-07-2019;491;491;BOOG;009_TA_166.371
183;009_25BR_165.9;0,518;0,584;01-07-2019;01-07-2019;553;553;BOOG;009_TA_166.371
184;009_25BR_165.9;0,584;0,739;01-07-2019;01-07-2019;540;540;BOOG;009_TA_166.371
185;009_25BR_165.9;0,739;0,877;01-07-2019;01-07-2019;555;555;BOOG;009_TA_166.371
186;009_25BR_165.9;1,06;1,287;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_167.028
187;009_25BR_165.9;1,299;1,953;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_167.48
188;009_25BR_165.9;1,971;2,122;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_167.901
189;009_25BR_165.9;2,275;2,359;01-07-2019;01-07-2019;-2250;-2250;BOOG;009_TA_168.171
190;009_25BR_165.9;3;3,432;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_169.07
191;009_25BR_165.9;3,442;3,845;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_169.498
192;009_25BR_165.9;3,851;4,123;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_169.841
193;009_25BR_165.9;4,141;4,516;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_170.183
194;009_25BR_165.9;4,53;4,943;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_170.591
195;009_25BR_165.9;4,951;5,326;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_170.993
196;009_25BR_165.9;5,372;5,412;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_171.335
197;009_25BR_165.9;5,412;5,589;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_171.335
198;009_25BR_165.9;5,768;5,798;01-07-2019;01-07-2019;-8500;-8500;BOOG;009_TA_171.637
199;009_25BR_165.9;5,969;6,047;01-07-2019;01-07-2019;5500;5500;BOOG;009_TA_171.88
200;009_25BR_165.9;6,047;6,083;01-07-2019;01-07-2019;5900;5900;BOOG;009_TA_171.88
201;009_25BR_165.9;6,236;6,272;01-07-2019;01-07-2019;-10000;-10000;BOOG;009_TA_172.108
202;009_25BR_165.9;6,723;6,768;01-07-2019;01-07-2019;8000;8000;BOOG;009_TA_172.6
203;009_25BR_165.9;6,84;6,882;01-07-2019;01-07-2019;-4500;-4500;BOOG;009_TA_172.715
204;009_25BR_165.9;7,108;7,205;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_173.011
205;009_25BR_165.9;7,227;7,52;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_173.228
206;009_25BR_165.9;7,527;7,831;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_173.533
207;009_25BR_165.9;7,835;8,258;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_173.901
208;009_25BR_165.9;8,275;8,445;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_174.214
209;009_25BR_165.9;8,459;8,755;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_174.461
210;009_25BR_165.9;8,762;8,907;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_174.689
211;009_25BR_165.9;8,917;9,113;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_174.869
212;009_25BR_165.9;9,146;9,178;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_175.089
213;009_25BR_165.9;9,178;9,324;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_175.089
214;009_25BR_165.9;9,328;10,575;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_175.806
215;009_25BR_165.9;10,581;10,838;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_176.564
216;009_25BR_165.9;10,843;11,385;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_176.968
217;009_25BR_165.9;11,399;11,498;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_177.303
218;009_25BR_165.9;11,516;11,629;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_177.427
219;009_25BR_165.9;11,648;11,735;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_177.546
220;009_25BR_165.9;11,742;12,124;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_177.787
221;009_25BR_165.9;12,18;12,242;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_178.126
222;009_25BR_165.9;12,242;12,281;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_178.126
223;009_25BR_165.9;12,281;12,364;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_178.126
224;009_25BR_165.9;12,374;12,496;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_178.289
225;009_25BR_165.9;12,77;13,142;01-07-2019;01-07-2019;9200;9200;BOOG;009_TA_178.81
226;009_25BR_165.9;13,441;13,589;01-07-2019;01-07-2019;-10200;-10200;BOOG;009_TA_179.369
227;009_25BR_165.9;13,885;14,282;01-07-2019;01-07-2019;-10200;-10200;BOOG;009_TA_179.938
228;009_25BR_165.9;14,455;14,591;01-07-2019;01-07-2019;6000;6000;BOOG;009_TA_180.377
229;009_25BR_165.9;14,616;15,526;01-07-2019;01-07-2019;30000;30000;BOOG;009_TA_180.925
230;009_25BR_165.9;15,531;16,468;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TA_181.854
231;009_25BR_165.9;16,5;16,53;01-07-2019;01-07-2019;30000;30000;BOOG;009_sTA-w131Al_182.376
232;009_25BR_165.9;16,53;16,544;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_sTA-w131Al_182.376
233;009_25BpV_165.9;0,026;0,027;01-07-2019;01-07-2019;204;204;BOOG;009_27/25B_165.898
234;009_25BqV_165.9;0,026;0,027;01-07-2019;01-07-2019;-204;-204;BOOG;009_27/25B_165.897
235;009_25V_114.9;0,061;0,105;01-07-2019;01-07-2019;660;660;BOOG;009_w25v-w35Bl_115.079
236;009_25V_114.9;0,105;0,207;01-08-2019;01-08-2019;1000;1000;BOOG;009_w25v-w35Bl_115.079
237;009_25V_114.9;0,222;0,254;01-08-2019;01-08-2019;700;700;BOOG;009_w25v-w35Bl_115.183
238;009_27L_165.8;0,029;0,058;01-07-2019;01-07-2019;210;210;BOOG;550_w27/25Ble-w39le_25.256
239;009_27L_165.8;0,058;0,103;01-07-2019;01-07-2019;550;550;BOOG;550_w27/25Ble-w39le_25.256
240;009_27L_165.8;0,103;0,119;01-07-2019;01-07-2019;210;210;BOOG;550_w27/25Ble-w39le_25.256
241;009_27L_165.8;0,119;0,126;01-07-2019;01-07-2019;210;210;BOOG;550_w27/25Ble-w39le_25.256
242;009_27R_165.8;0,048;0,188;01-07-2019;01-07-2019;457;457;BOOG;550_w27/25Bv-w53Av_25.308
243;009_35AL_115.3;0,151;0,244;01-08-2019;01-08-2019;720;720;BOOG;009_w35Al-sTE_115.481
244;009_35AL_115.3;0,728;0,735;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TE_116.015
245;009_35AL_115.3;1,149;1,154;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TE_116.435
246;009_35AL_115.3;1,56;1,562;01-07-2019;01-07-2019;30000;30000;BOOG;009_TE_116.844
247;009_35AL_115.3;1,994;1,996;01-07-2019;01-07-2019;30000;30000;BOOG;009_TE_117.278
248;009_35AL_115.3;2,442;2,446;01-07-2019;01-07-2019;-30000;-30000;BOOG;009_TE_117.727
249;009_35AL_115.3;3,29;3,531;01-07-2019;01-07-2019;2265;2265;BOOG;009_TE_118.694
250;009_35AL_115.3;4,631;4,64;01-07-2019;01-07-2019;-25000;-25000;BOOG;009_TE_119.919
