ID;SPOORTAK_IDENTIFICATIE;CG_TYPE;CG_NAAM;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
26810;534_1031L_45.1;BVL;Leiden;0;0,517;2021-05-29
26811;527_121R_17.4;BAAN;Haarlem;0;0,072;2021-05-29
26812;527_121R_17.4;BASIS;Haarlem;0;0,072;2021-05-29
26813;527_121R_17.4;BVL;Haarlem;0;0,072;2021-05-29
26814;618_193BV_50.6;BASIS;Eindhoven;0;0,612;2021-05-29
26815;586_261BV_81.1;BAAN;Amsterdam;0;0,09;2021-05-29
26816;618_121AL_51.1;BASIS;Eindhoven;0;1,497;2021-05-29
26817;618_121AL_51.1;BAAN;Eindhoven;0;1,497;2021-05-29
26818;817_1215L_115.2;BAAN;Goes;0;0,106;2021-05-29
26819;533_1177V_17.5;BASIS;Woerden;0;0,796;2021-05-29
26820;533_1177V_17.5;BAAN;Woerden;0;0,796;2021-05-29
26821;533_1177V_17.5;BVL;Woerden;0;0,796;2021-05-29
26822;533_1151AL_16.0;BASIS;Woerden;0;1,498;2021-05-29
26823;553_209BqV_21.3;BAAN;Roermond;0;0,034;2021-05-29
26824;603_101AL_2.9;BVL;Overijssel;0;0,059;2021-05-29
26825;603_101AL_2.9;BAAN;Overijssel;0;0,059;2021-05-29
26826;603_101AL_2.9;BASIS;Overijssel;0;0,059;2021-05-29
26827;105_91BR_23.1;BASIS;Woerden;0;4,681;2021-05-29
26828;031_265L_29.9;BASIS;Twente;0;0,8;2021-05-29
26829;618_193BV_50.6;BAAN;Eindhoven;0;0,612;2021-05-29
26830;031_265L_29.9;BVL;Twente;0;0,8;2021-05-29
26831;514_914L_18.0;BVL;Maas en Waal;0;0,035;2021-05-29
26832;514_914L_18.0;BASIS;Maas en Waal;0;0,035;2021-05-29
26833;514_914L_18.0;BAAN;Maas en Waal;0;0,035;2021-05-29
26834;618_121AL_51.1;BVL;Eindhoven;0;1,497;2021-05-29
26835;054_1315AR_47.4;BVL;Boxtel;0;5,492;2021-05-29
27920;098_3909V_29.6;BVL;Woerden;0;0,308;2021-05-29
27921;098_3909L_29.6;BASIS;Woerden;0;0,045;2021-05-29
27922;098_3909L_29.6;BAAN;Woerden;0;0,045;2021-05-29
27923;098_3909L_29.6;BVL;Woerden;0;0,045;2021-05-29
27924;553_323AR_22.5;BASIS;Roermond;0;0,11;2021-05-29
27925;553_323AR_22.5;BAAN;Roermond;0;0,11;2021-05-29
27926;950_241V_18.5;BVL;Europoort;0;0,376;2021-05-29
27927;555_243AL_83.5;BVL;Rotterdam;0;0,052;2021-05-29
27928;555_243AL_83.5;BAAN;Rotterdam;0;0,052;2021-05-29
27929;555_243AL_83.5;BASIS;Rotterdam;0;0,052;2021-05-29
27930;555_243AR_83.5;BVL;Rotterdam;0;0,606;2021-05-29
27931;555_243AR_83.5;BAAN;Rotterdam;0;0,606;2021-05-29
27932;555_243AR_83.5;BASIS;Rotterdam;0;0,606;2021-05-29
27933;011_297AV_70.1;BAAN;Drenthe;0;3,564;2021-05-29
27934;950_671L_7.4;BASIS;Europoort;0;0,139;2021-05-29
27935;950_671L_7.4;BAAN;Europoort;0;0,139;2021-05-29
27936;950_671L_7.4;BVL;Europoort;0;0,139;2021-05-29
27937;606_905L_0.2;BVL;Twente;0;0,038;2021-05-29
27938;541_139V_2.1;BASIS;Weesp;0;0,14;2021-05-29
27939;541_139V_2.1;BAAN;Weesp;0;0,14;2021-05-29
27940;541_139V_2.1;BVL;Weesp;0;0,14;2021-05-29
27941;517_93BV_69.5;BVL;Venlo;0;0,387;2021-05-29
27942;517_93BV_69.5;BASIS;Venlo;0;0,387;2021-05-29
27943;517_93BV_69.5;BAAN;Venlo;0;0,387;2021-05-29
27944;817_905V_115.3;BVL;Goes;0;0,336;2021-05-29
27945;817_905V_115.3;BASIS;Goes;0;0,336;2021-05-29
27946;817_905V_115.3;BAAN;Goes;0;0,336;2021-05-29
27947;003_2323qV_84.4;BAAN;Groningen;0;0,034;2021-05-29
27948;003_2325R_84.3;BVL;Groningen;0;0,048;2021-05-29
27949;553_323AR_22.5;BVL;Roermond;0;0,11;2021-05-29
27950;123_1AV_10.6;BVL;Breda;0;9,147;2021-05-29
27951;123_1AV_10.6;BAAN;Breda;0;9,147;2021-05-29
27952;519_47V_46.4;BAAN;Roermond;0;0,46;2021-05-29
27953;519_47V_46.4;BVL;Roermond;0;0,46;2021-05-29
27954;555_221AL_83.4;BVL;Rotterdam;0;0,06;2021-05-29
27955;543_189L_45.5;BVL;Twente;0;0,054;2021-05-29
27956;543_157BL_45.0;BAAN;Twente;0;0,124;2021-05-29
27957;543_157BL_45.0;BASIS;Twente;0;0,124;2021-05-29
27958;586_2569AL_80.7;BASIS;Amsterdam;0;0,06;2021-05-29
27959;586_2569AL_80.7;BVL;Amsterdam;0;0,06;2021-05-29
27960;534_1099BV_46.1;BVL;Leiden;0;0,29;2021-05-29
27961;534_1047AL_45.5;BAAN;Leiden;0;0,077;2021-05-29
27962;534_1047AL_45.5;BASIS;Leiden;0;0,077;2021-05-29
27963;534_1047AL_45.5;BVL;Leiden;0;0,077;2021-05-29
27964;514_49AL_65.2;BVL;Maas en Waal;0;0,048;2021-05-29
27965;514_49AL_65.2;BASIS;Maas en Waal;0;0,048;2021-05-29
27966;514_49AL_65.2;BAAN;Maas en Waal;0;0,048;2021-05-29
27967;664_875L_41.9;BAAN;Dordrecht;0,482;8,335;2021-05-29
27968;664_875L_41.9;BAAN;Dordrecht;0;0,446;2021-05-29
27969;664_875L_41.9;BVL;Dordrecht;0;8,987;2021-05-29
27970;817_52AL_300.8;BVL;Goes;0;0,738;2021-05-29
27971;817_52AL_300.8;BASIS;Goes;0;0,738;2021-05-29
27972;927_970R_906.1;BASIS;Weesp;0;0,061;2021-05-29
27973;927_970R_906.1;BAAN;Weesp;0;0,061;2021-05-29
27974;927_970R_906.1;BVL;Weesp;0;0,061;2021-05-29
27975;116_2397BV_37.6;BASIS;Europoort;0;0,239;2021-05-29
27976;116_2397BV_37.6;BAAN;Europoort;0;0,239;2021-05-29
27977;116_2397BV_37.6;BVL;Europoort;0;0,239;2021-05-29
27978;116_1363L_32.8;BVL;Kijfhoek;0,309;0,31;2021-05-29
27979;116_1363L_32.8;BAAN;Kijfhoek;0,309;0,31;2021-05-29
27980;116_1363L_32.8;BVL;Kijfhoek;0,265;0,309;2021-05-29
27981;116_1363L_32.8;BASIS;Dordrecht;0,265;0,309;2021-05-29
27982;476_47R_200.4;BASIS;Europoort;0;0,166;2021-05-29
27983;476_47R_200.4;BAAN;Europoort;0;0,166;2021-05-29
27984;476_47R_200.4;BVL;Europoort;0;0,166;2021-05-29
27985;514_49BqV_65.3;BAAN;Maas en Waal;0;0,031;2021-05-29
27986;617_1115AL_38.9;BVL;Boxtel;0;0,16;2021-05-29
27987;617_1115AL_38.9;BAAN;Boxtel;0;0,16;2021-05-29
27988;617_1115AL_38.9;BASIS;Boxtel;0;0,16;2021-05-29
27989;553_251R_21.4;BASIS;Roermond;0;0,069;2021-05-29
27990;514_49BqV_65.3;BVL;Maas en Waal;0;0,031;2021-05-29
27991;514_49BqV_65.3;BASIS;Maas en Waal;0;0,031;2021-05-29
27992;543_221AL_16.0;BAAN;Twente;0;0,058;2021-05-29
29088;128_65BV_13.4;BVL;Weesp;0;2,234;2021-05-29
29085;133_1121BV_19.2;BASIS;Haarlem;0;0,235;2021-05-29
29086;128_65BV_13.4;BASIS;Weesp;0;2,234;2021-05-29
29087;128_65BV_13.4;BAAN;Weesp;0;2,234;2021-05-29
29089;130_3R_60.8;BVL;Goes;0;1,004;2021-05-29
29090;130_3R_60.8;BASIS;Goes;0;1,004;2021-05-29
29091;123_65BqV_20.0;BVL;Breda;0;0,033;2021-05-29
29092;123_65BqV_20.0;BAAN;Breda;0;0,033;2021-05-29
29093;817_35V_117.6;BVL;Goes;0;1,839;2021-05-29
29094;003_2325R_84.3;BASIS;Groningen;0;0,048;2021-05-29
29095;003_2325R_84.3;BAAN;Groningen;0;0,048;2021-05-29
29096;003_2321R_84.3;BVL;Groningen;0;0,055;2021-05-29
29097;003_2321R_84.3;BASIS;Groningen;0;0,055;2021-05-29
29098;003_2321R_84.3;BAAN;Groningen;0;0,055;2021-05-29
29099;123_67L_20.0;BASIS;Breda;0;0,705;2021-05-29
29100;123_67L_20.0;BVL;Breda;0;0,705;2021-05-29
29101;123_67L_20.0;BAAN;Breda;0;0,705;2021-05-29
29102;123_65AR_20.0;BASIS;Breda;0;0,042;2021-05-29
29103;123_65AR_20.0;BVL;Breda;0;0,042;2021-05-29
29104;123_65AR_20.0;BAAN;Breda;0;0,042;2021-05-29
29105;555_173BV_83.3;BVL;Rotterdam;0;0,046;2021-05-29
29106;555_173BV_83.3;BAAN;Rotterdam;0;0,046;2021-05-29
29107;555_173BV_83.3;BASIS;Rotterdam;0;0,046;2021-05-29
29108;305_51L_18.2;BASIS;Drenthe;0;0,158;2021-05-29
29109;305_51L_18.2;BVL;Drenthe;0;0,158;2021-05-29
29110;305_51L_18.2;BAAN;Drenthe;0;0,158;2021-05-29
29111;305_52L_18.0;BASIS;Drenthe;0;0,17;2021-05-29
29112;555_173AR_83.2;BVL;Rotterdam;0;0,113;2021-05-29
29113;555_173AR_83.2;BAAN;Rotterdam;0;0,113;2021-05-29
29114;133_1121BV_19.2;BVL;Haarlem;0;0,235;2021-05-29
29115;545_263L_22.6;BVL;Roosendaal;0;0,188;2021-05-29
29116;545_263L_22.6;BAAN;Roosendaal;0;0,188;2021-05-29
29117;545_107AL_22.6;BASIS;Roosendaal;0;0,052;2021-05-29
29118;545_107AL_22.6;BVL;Roosendaal;0;0,052;2021-05-29
29119;545_107AL_22.6;BAAN;Roosendaal;0;0,052;2021-05-29
29120;098_3805V_27.4;BASIS;Woerden;0;0,373;2021-05-29
29121;098_3805V_27.4;BAAN;Woerden;0;0,373;2021-05-29
29122;098_3805V_27.4;BVL;Woerden;0;0,373;2021-05-29
29123;817_35V_117.6;BASIS;Goes;0;1,839;2021-05-29
29124;817_35V_117.6;BAAN;Goes;0;1,839;2021-05-29
29125;606_906R_0.2;BASIS;Twente;0;0,464;2021-05-29
29126;606_906R_0.2;BVL;Twente;0;0,464;2021-05-29
29127;606_906L_0.2;BAAN;Twente;0;0,124;2021-05-29
29128;606_906L_0.2;BASIS;Twente;0;0,124;2021-05-29
29129;606_906L_0.2;BVL;Twente;0;0,124;2021-05-29
29130;606_55BqV_0.2;BAAN;Twente;0;0,034;2021-05-29
29131;606_55BqV_0.2;BASIS;Twente;0;0,034;2021-05-29
29132;619_1261BV_34.8;BASIS;Heerhugowaard;0;0,758;2021-05-29
29133;073_1215AR_21.9;BVL;Heerhugowaard;0;12,698;2021-05-29
29134;073_1215AR_21.9;BAAN;Heerhugowaard;0;12,698;2021-05-29
29135;502_263BV_100.7;BASIS;Drenthe;0;0,3;2021-05-29
29136;502_263BV_100.7;BVL;Drenthe;0;0,3;2021-05-29
29137;502_263BV_100.7;BAAN;Drenthe;0;0,3;2021-05-29
29138;470_207L_305.3;BASIS;Europoort;0;0,43;2021-05-29
29139;011_822V_68.7;BVL;Drenthe;0;0,041;2021-05-29
29140;011_822V_68.7;BAAN;Drenthe;0;0,041;2021-05-29
29141;550_942L_25.5;BVL;Friesland;0;0,047;2021-05-29
29142;550_942L_25.5;BASIS;Friesland;0;0,047;2021-05-29
29143;550_942L_25.5;BAAN;Friesland;0;0,047;2021-05-29
29144;553_217BpV_21.3;BASIS;Roermond;0;0,034;2021-05-29
29145;553_217BpV_21.3;BAAN;Roermond;0;0,034;2021-05-29
29146;501_119L_80.7;BVL;Groningen;0;0,154;2021-05-29
29147;501_119L_80.7;BASIS;Groningen;0;0,154;2021-05-29
29148;501_119L_80.7;BAAN;Groningen;0;0,154;2021-05-29
29149;501_119V_80.7;BVL;Groningen;0;0,246;2021-05-29
29150;501_119V_80.7;BASIS;Groningen;0;0,246;2021-05-29
29151;501_119V_80.7;BAAN;Groningen;0;0,246;2021-05-29
29152;620_1AV_41.6;BVL;Alkmaar;0;5,012;2021-05-29
29153;087_119BV_16.7;BAAN;Amersfoort;3,21;7,281;2021-05-29
29154;087_119BV_16.7;BVL;Amersfoort;2,967;3,21;2021-05-29
29155;121_2363R_234.1;BASIS;HSL;0;8,382;2021-05-29
29156;121_2363R_234.1;BAAN;HSL;0;8,382;2021-05-29
29157;121_2363R_234.1;BVL;HSL;0;8,382;2021-05-29
29158;610_149BV_14.0;BASIS;Achterhoek;0;0,052;2021-05-29
30257;519_69V_47.0;BAAN;Roermond;0;0,049;2021-05-29
30254;519_65L_46.9;BAAN;Roermond;0;0,133;2021-05-29
30255;519_65L_46.9;BVL;Roermond;0;0,133;2021-05-29
30256;519_69V_47.0;BASIS;Roermond;0;0,049;2021-05-29
30258;519_69V_47.0;BVL;Roermond;0;0,049;2021-05-29
30259;013_233BV_88.5;BAAN;Overijssel;11,473;11,475;2021-05-29
30260;013_233BV_88.5;BASIS;Overijssel;11,473;11,475;2021-05-29
30261;013_233BV_88.5;BVL;Drenthe;11,473;11,475;2021-05-29
30262;013_233BV_88.5;BVL;Overijssel;0;11,473;2021-05-29
30263;013_233BV_88.5;BAAN;Overijssel;0;11,473;2021-05-29
30264;013_233BV_88.5;BASIS;Overijssel;0;11,473;2021-05-29
30265;055_459AL_38.7;BASIS;Eindhoven;0;0,065;2021-05-29
30266;605_3BL_33.5;BAAN;IJsselstreek;0,109;0,346;2021-05-29
30267;605_3BL_33.5;BVL;Twente;0,109;0,346;2021-05-29
30268;605_3BL_33.5;BAAN;Twente;0;0,109;2021-05-29
30269;605_3BL_33.5;BASIS;Twente;0;0,109;2021-05-29
30270;605_3BL_33.5;BVL;Twente;0;0,109;2021-05-29
30271;082_137AL_1.5;BVL;Alkmaar;0,365;4,007;2021-05-29
30272;605_3BL_33.5;BAAN;IJsselstreek;0,609;6,896;2021-05-29
30273;017_333BV_24.6;BASIS;Amersfoort;0;2,167;2021-05-29
30274;017_333BV_24.6;BVL;Amersfoort;0;2,167;2021-05-29
30275;017_333BV_24.6;BAAN;Amersfoort;0;2,167;2021-05-29
30276;039_5109V_107.9;BAAN;A15trace;0;1,653;2021-05-29
30277;011_62L_69.0;BASIS;Drenthe;0;0,24;2021-05-29
30278;127_542V_49.8;BVL;Goes;0;0,214;2021-05-29
30279;127_542V_49.8;BASIS;Goes;0;0,214;2021-05-29
30280;127_542V_49.8;BAAN;Goes;0;0,214;2021-05-29
30281;127_541V_49.8;BVL;Goes;0;0,027;2021-05-29
30282;127_541V_49.8;BASIS;Goes;0;0,027;2021-05-29
30283;127_541V_49.8;BAAN;Goes;0;0,027;2021-05-29
30284;127_421R_49.7;BVL;Goes;0;0,1;2021-05-29
30285;127_421R_49.7;BASIS;Goes;0;0,1;2021-05-29
30286;506_562L_43.6;BASIS;Amersfoort;0;0,551;2021-05-29
30287;506_562L_43.6;BVL;Amersfoort;0;0,551;2021-05-29
30288;506_562L_43.6;BAAN;Amersfoort;0;0,551;2021-05-29
30289;542_1281R_30.0;BASIS;Dordrecht;0;0,522;2021-05-29
30290;542_1281R_30.0;BAAN;Dordrecht;0;0,522;2021-05-29
30291;605_3BL_33.5;BVL;IJsselstreek;0,528;0,609;2021-05-29
30292;506_181BV_44.3;BVL;Amersfoort;0;0,174;2021-05-29
30293;506_181BV_44.3;BAAN;Amersfoort;0;0,174;2021-05-29
30294;506_201AL_44.5;BASIS;Amersfoort;0;0,064;2021-05-29
30295;506_201AL_44.5;BVL;Amersfoort;0;0,064;2021-05-29
30296;506_201AL_44.5;BAAN;Amersfoort;0;0,064;2021-05-29
30297;506_201AR_44.5;BASIS;Amersfoort;0;0,052;2021-05-29
30298;105_139AV_31.4;BVL;Rijn en Gouwe;0;1,24;2021-05-29
30299;105_139AV_31.4;BAAN;Rijn en Gouwe;0;1,24;2021-05-29
30300;105_469R_29.5;BASIS;Rijn en Gouwe;0;0,189;2021-05-29
30301;127_485AL_73.9;BVL;Goes;0;0,039;2021-05-29
30302;127_485AL_73.9;BASIS;Goes;0;0,039;2021-05-29
30303;127_485AL_73.9;BAAN;Goes;0;0,039;2021-05-29
30304;127_503V_73.8;BVL;Goes;0;0,53;2021-05-29
30305;127_503V_73.8;BASIS;Goes;0;0,53;2021-05-29
30306;609_7V_29.7;BVL;IJsselstreek;0;0,496;2021-05-29
30307;524_269V_70.6;BAAN;Alkmaar;0;0,705;2021-05-29
30308;524_269V_70.6;BVL;Alkmaar;0;0,705;2021-05-29
30309;524_269V_70.6;BASIS;Alkmaar;0;0,705;2021-05-29
30310;524_303AR_71.5;BAAN;Alkmaar;0;0,11;2021-05-29
30311;506_47BV_43.4;BVL;Amersfoort;0;0,012;2021-05-29
30312;506_47BV_43.4;BAAN;Amersfoort;0;0,012;2021-05-29
30313;163_1039AR_44.3;BASIS;Europoort;0;0,052;2021-05-29
30314;163_1039AR_44.3;BAAN;Europoort;0;0,052;2021-05-29
30315;163_1039AR_44.3;BVL;Europoort;0;0,052;2021-05-29
30316;163_1039AqV_44.3;BASIS;Europoort;0;0,031;2021-05-29
30317;163_1039AqV_44.3;BAAN;Europoort;0;0,031;2021-05-29
30318;163_1039AqV_44.3;BVL;Europoort;0;0,031;2021-05-29
30319;163_961V_44.4;BASIS;Dordrecht;0;0,287;2021-05-29
30320;163_961V_44.4;BAAN;Dordrecht;0;0,287;2021-05-29
30321;163_961V_44.4;BVL;Dordrecht;0;0,287;2021-05-29
30322;664_907BV_43.3;BASIS;Dordrecht;0;1,111;2021-05-29
30323;664_907BV_43.3;BAAN;Dordrecht;0;1,111;2021-05-29
30324;049_25V_26.9;BVL;Venlo;0,821;4,014;2021-05-29
30325;117_5AR_17.6;BVL;Geldermalsen;0;7,03;2021-05-29
30616;135_915AL_45.7;BVL;Weesp;0;0,054;2021-05-29
30613;506_89BpV_43.9;BASIS;Amersfoort;0;0,035;2021-05-29
30614;506_89BpV_43.9;BVL;Amersfoort;0;0,035;2021-05-29
30615;135_915AL_45.7;BAAN;Weesp;0;0,054;2021-05-29
30617;135_917AqV_45.8;BASIS;Weesp;0;0,032;2021-05-29
30618;135_917AqV_45.8;BAAN;Weesp;0;0,032;2021-05-29
30619;135_917AqV_45.8;BVL;Weesp;0;0,032;2021-05-29
30620;135_917ApV_45.8;BASIS;Weesp;0;0,032;2021-05-29
30621;135_917ApV_45.8;BAAN;Weesp;0;0,032;2021-05-29
30622;135_917ApV_45.8;BVL;Weesp;0;0,032;2021-05-29
30623;135_902L_45.0;BASIS;Weesp;0;0,063;2021-05-29
30624;135_902L_45.0;BAAN;Weesp;0;0,063;2021-05-29
30625;135_902L_45.0;BVL;Weesp;0;0,063;2021-05-29
30626;133_952R_20.8;BASIS;Haarlem;0;0,524;2021-05-29
30627;133_952R_20.8;BVL;Haarlem;0;0,524;2021-05-29
30628;133_951R_20.9;BAAN;Haarlem;0;0,552;2021-05-29
30629;133_951R_20.9;BASIS;Haarlem;0;0,552;2021-05-29
30630;525_976V_78.3;BAAN;Amsterdam;0;0,047;2021-05-29
30631;926_4067L_0.8;BVL;Overijssel;0;0,053;2021-05-29
30632;926_4067L_0.8;BAAN;Overijssel;0;0,053;2021-05-29
30633;926_4067L_0.8;BASIS;Overijssel;0;0,053;2021-05-29
30634;486_902L_75.4;BAAN;Amsterdam;0;0,538;2021-05-29
30635;478_1331L_2.1;BASIS;Europoort;0;0,898;2021-05-29
30636;486_902L_75.4;BASIS;Amsterdam;0;0,538;2021-05-29
30637;486_902L_75.4;BVL;Amsterdam;0;0,538;2021-05-29
30638;478_1331L_2.1;BAAN;Europoort;0;0,898;2021-05-29
30639;478_1331L_2.1;BVL;Europoort;0;0,898;2021-05-29
30640;478_1331R_2.1;BASIS;Europoort;0;0,936;2021-05-29
30641;478_1331R_2.1;BAAN;Europoort;0;0,936;2021-05-29
30642;478_1331R_2.1;BVL;Europoort;0;0,936;2021-05-29
30643;603_905R_3.5;BVL;Overijssel;0;0,354;2021-05-29
30644;135_904ApV_45.0;BASIS;Weesp;0;0,032;2021-05-29
30645;135_904ApV_45.0;BAAN;Weesp;0;0,032;2021-05-29
30646;135_904ApV_45.0;BVL;Weesp;0;0,032;2021-05-29
30647;135_901L_45.0;BASIS;Weesp;0;0,063;2021-05-29
30648;135_901L_45.0;BAAN;Weesp;0;0,063;2021-05-29
30649;135_901L_45.0;BVL;Weesp;0;0,063;2021-05-29
30650;531_505pV_35.7;BASIS;Utrecht;0;0,031;2021-05-29
30651;603_103BV_2.9;BAAN;Overijssel;0;0,308;2021-05-29
30652;603_103BV_2.9;BASIS;Overijssel;0;0,308;2021-05-29
30653;586_365BL_81.2;BASIS;Amsterdam;0;0,094;2021-05-29
30654;586_365BL_81.2;BVL;Amsterdam;0;0,094;2021-05-29
30655;586_365BL_81.2;BAAN;Amsterdam;0;0,094;2021-05-29
30656;586_367AqV_81.1;BASIS;Amsterdam;0;0,031;2021-05-29
30657;586_367AqV_81.1;BVL;Amsterdam;0;0,031;2021-05-29
30658;546_1045V_3.9;BVL;Utrecht;0;0,05;2021-05-29
30659;094_1069BL_3.4;BAAN;Utrecht;0;0,519;2021-05-29
30660;094_1069BL_3.4;BASIS;Utrecht;0;0,519;2021-05-29
30661;094_1069BL_3.4;BVL;Utrecht;0;0,519;2021-05-29
30662;506_29L_43.2;BASIS;Amersfoort;0;0,733;2021-05-29
30663;506_29L_43.2;BVL;Amersfoort;0;0,733;2021-05-29
30664;563_167BR_56.9;BVL;Leiden;0,946;10,507;2021-05-29
30665;563_167BR_56.9;BAAN;Leiden;0,581;0,946;2021-05-29
30666;563_167BR_56.9;BASIS;Leiden;0,581;0,946;2021-05-29
30667;586_383AL_81.1;BAAN;Amsterdam;0;0,051;2021-05-29
30668;857_14V_1.3;BAAN;Twente;0;0,031;2021-05-29
30669;857_14V_1.3;BASIS;Twente;0;0,031;2021-05-29
30670;586_383AL_81.1;BASIS;Amsterdam;0;0,051;2021-05-29
30671;586_383AL_81.1;BVL;Amsterdam;0;0,051;2021-05-29
30672;857_14V_1.3;BVL;Twente;0;0,031;2021-05-29
30673;857_15L_1.3;BAAN;Twente;0;0,389;2021-05-29
30674;857_15L_1.3;BASIS;Twente;0;0,389;2021-05-29
30675;506_157AL_44.2;BASIS;Amersfoort;0;0,14;2021-05-29
30676;506_157AL_44.2;BVL;Amersfoort;0;0,14;2021-05-29
30677;506_157AL_44.2;BAAN;Amersfoort;0;0,14;2021-05-29
30678;009_5AV_114.1;BVL;Friesland;12,312;12,441;2021-05-29
30679;009_5AV_114.1;BASIS;Friesland;12,312;12,441;2021-05-29
30680;009_5AV_114.1;BAAN;Friesland;12,312;12,441;2021-05-29
30681;506_171R_44.2;BVL;Amersfoort;0;0,04;2021-05-29
30682;506_171R_44.2;BAAN;Amersfoort;0;0,04;2021-05-29
30683;506_167BV_44.3;BASIS;Amersfoort;0;0,069;2021-05-29
30684;506_167BV_44.3;BVL;Amersfoort;0;0,069;2021-05-29
30685;506_167BV_44.3;BAAN;Amersfoort;0;0,069;2021-05-29
33634;506_201BV_44.6;BASIS;Amersfoort;0;0,455;2021-05-29
33631;133_1073AR_14.5;BASIS;Haarlem;0;0,104;2021-05-29
33632;133_1073AR_14.5;BVL;Haarlem;0;0,104;2021-05-29
33633;133_1067BV_14.0;BAAN;Haarlem;0;0,473;2021-05-29
33635;506_201BV_44.6;BVL;Amersfoort;0;0,455;2021-05-29
33636;104_163AV_56.4;BAAN;Leiden;0,453;9,865;2021-05-29
33637;104_163AV_56.4;BASIS;Leiden;0,453;9,865;2021-05-29
33638;107_903R_22.9;BASIS;Den Haag;0;0,507;2021-05-29
33639;107_903R_22.9;BAAN;Den Haag;0;0,507;2021-05-29
33640;618_21BL_58.5;BVL;Boxtel;0,084;0,084;2021-05-29
33641;618_21BL_58.5;BAAN;Boxtel;0,084;0,084;2021-05-29
33642;618_21BL_58.5;BASIS;Boxtel;0,084;0,084;2021-05-29
33643;618_21BL_58.5;BVL;Boxtel;0,084;0,084;2021-05-29
33644;618_21BL_58.5;BAAN;Boxtel;0,084;0,084;2021-05-29
33645;618_21BL_58.5;BASIS;Boxtel;0,084;0,084;2021-05-29
