ID;SPOORTAK_IDENTIFICATIE;DOELGROEP;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;LOKALE_SNELHEID;DATUM_VERWERKING
197062183;588_825R_1.8;T;0;0,29;40;2021-05-31
197062184;588_826L_1.7;T;0;0,035;40;2021-05-31
197062185;588_827L_1.7;T;0;0,027;40;2021-05-31
197062186;588_827R_1.7;T;0;0,282;40;2021-05-31
197062187;588_828L_1.8;T;0;0,027;40;2021-05-31
197062188;588_828R_1.8;T;0;0,288;40;2021-05-31
197062189;588_829L_1.8;T;0;0,044;40;2021-05-31
197062190;588_829R_1.8;T;0;0,282;40;2021-05-31
197062191;588_830L_1.8;T;0;0,329;40;2021-05-31
197062192;588_830R_1.8;T;0;0,238;40;2021-05-31
197062193;588_841V_2.0;T;0;0,033;40;2021-05-31
197062194;588_842AL_2.1;T;0;0,061;40;2021-05-31
197062195;588_842AR_2.1;T;0;0,057;40;2021-05-31
197062196;588_842ApV_2.1;T;0;0,032;40;2021-05-31
197062197;588_843L_2.1;T;0;0,199;40;2021-05-31
197062198;588_844V_2.1;T;0;0,039;40;2021-05-31
197062199;588_845ApV_2.2;T;0;0,033;40;2021-05-31
197062200;588_845BL_2.1;T;0;0,052;40;2021-05-31
197062201;588_845BR_2.1;T;0;0,016;40;2021-05-31
197062202;588_846V_2.2;T;0;0,089;40;2021-05-31
197062203;588_847L_2.2;T;0;0,211;40;2021-05-31
197062204;588_847R_2.2;T;0;0,14;40;2021-05-31
197062205;588_860V_2.1;T;0;0,027;40;2021-05-31
197062206;588_861V_2.2;T;0;0,037;40;2021-05-31
197062207;588_862V_2.2;T;0;0,026;40;2021-05-31
197062208;588_863V_2.2;T;0;0,026;40;2021-05-31
197062209;588_864R_2.2;T;0;0,139;40;2021-05-31
197062210;588_864V_2.2;T;0;0,062;40;2021-05-31
197062211;588_865V_2.3;T;0;0,026;40;2021-05-31
197062212;588_866V_2.3;T;0;0,015;40;2021-05-31
197062213;588_867AL_2.3;T;0;0,111;onbekend;2021-05-31
197062214;588_867AR_2.3;T;0;0,04;onbekend;2021-05-31
197062215;588_867AqV_2.3;T;0;0,032;40;2021-05-31
197062216;588_867BqV_2.3;T;0;0,031;40;2021-05-31
197062217;588_868AL_2.3;T;0;0,071;40;2021-05-31
197062218;588_868AR_2.3;T;0;0,048;onbekend;2021-05-31
197062219;588_870V_2.4;T;0;0,277;onbekend;2021-05-31
197062220;588_871V_2.2;T;0;0,027;40;2021-05-31
197062221;588_872V_2.2;T;0;0,027;40;2021-05-31
197062222;588_873V_2.3;T;0;0,015;40;2021-05-31
197062223;087_900L_25.1;T;0;0,267;40;2021-05-31
197062224;087_900V_25.1;T;0;0,071;40;2021-05-31
197062225;087_901R_24.3;T;0;0,55;40;2021-05-31
197062226;087_901V_24.3;T;0;0,234;40;2021-05-31
197062227;128_902L_12.4;T;0;0,274;40;2021-05-31
197062228;128_902R_12.4;T;0;0,34;40;2021-05-31
197062229;608_903L_88.0;T;0;0,412;40;2021-05-31
197062230;608_903R_88.0;T;0;0,169;40;2021-05-31
197062231;608_907L_88.2;T;0;0,169;40;2021-05-31
197062232;608_907R_88.2;T;0;0,042;40;2021-05-31
197062233;608_909L_88.2;T;0;0,306;40;2021-05-31
197062234;608_909R_88.2;T;0;0,034;40;2021-05-31
197062235;608_911L_88.3;T;0;0,238;40;2021-05-31
197062236;608_911R_88.3;T;0;0,272;40;2021-05-31
197062237;608_915L_88.4;T;0;0,075;40;2021-05-31
197062238;608_915R_88.4;T;0;0,26;40;2021-05-31
197062242;087_931qV_24.8;T;0;0,032;40;2021-05-31
197062247;927_933L_905.5;T;0;0,472;40;2021-05-31
197062253;509_1103L_35.1;T;0;0,062;40;2021-05-31
197062254;509_1103R_35.1;T;0;0,138;130;2021-05-31
197062255;509_1103R_35.1;T;0,138;1,014;110;2021-05-31
197062256;509_1103R_35.1;T;1,014;1,33;130;2021-05-31
197062257;509_1103R_35.1;T;1,33;1,463;130;2021-05-31
197062258;509_1105V_35.1;T;0;0,006;130;2021-05-31
197062259;509_1107L_35.1;T;0;0,06;40;2021-05-31
197062260;509_1107R_35.1;T;0;0,071;130;2021-05-31
197062261;509_1107R_35.1;T;0,071;0,801;110;2021-05-31
197062262;509_1107R_35.1;T;0,801;1,269;130;2021-05-31
197062263;509_1107R_35.1;T;1,269;1,345;130;2021-05-31
197062264;509_1109R_35.2;T;0;0,046;40;2021-05-31
197062265;509_1109V_35.2;T;0;0,588;40;2021-05-31
197062266;509_1143R_36.5;T;0;0,058;40;2021-05-31
197062267;509_1145V_36.5;T;0;0,001;130;2021-05-31
197062268;509_1147R_36.5;T;0;0,118;40;2021-05-31
197062269;509_1149L_36.6;T;0;0,541;80;2021-05-31
197062270;509_1149L_36.6;T;0,541;0,898;80;2021-05-31
197062271;509_1149L_36.6;T;0,898;1,133;60;2021-05-31
197062272;509_1149V_36.6;T;0;1,039;80;2021-05-31
197062273;509_1149V_36.6;T;1,039;1,159;80;2021-05-31
197062274;509_1149V_36.6;T;1,159;1,758;60;2021-05-31
197062275;509_1149V_36.6;T;1,758;1,796;60;2021-05-31
197062276;509_1149V_36.6;T;1,796;3,37;40;2021-05-31
197062277;587_1179V_7.6;T;0;0,633;130;2021-05-31
197062278;587_1183V_7.8;T;0;0,44;130;2021-05-31
197062279;585_1185L_8.3;T;0;2,043;130;2021-05-31
197062280;585_1185R_8.3;T;0;1,653;130;2021-05-31
197062281;585_1185R_8.3;T;1,653;1,682;140;2021-05-31
197062282;585_1185R_8.3;T;1,682;2,083;140;2021-05-31
197062283;585_1187L_8.3;T;0;1,663;130;2021-05-31
197062284;585_1187L_8.3;T;1,663;1,685;140;2021-05-31
197062285;585_1187L_8.3;T;1,685;2,167;140;2021-05-31
197062286;585_1187R_8.3;T;0;2,066;130;2021-05-31
197062287;128_1235L_10.3;T;0;0,215;130;2021-05-31
197062288;128_1237R_10.1;T;0;0,256;130;2021-05-31
197062289;128_1245L_10.4;T;0;0,342;130;2021-05-31
197062290;128_1247R_10.1;T;0;0,237;130;2021-05-31
197062291;087_1321L_24.1;T;0;0,103;80;2021-05-31
197062292;087_1321R_24.1;T;0;1,904;130;2021-05-31
197062293;087_1323V_24.2;T;0;0,013;130;2021-05-31
197062294;087_1325L_24.2;T;0;0,582;40;2021-05-31
197062295;087_1325R_24.2;T;0;1,645;130;2021-05-31
197062296;087_1335L_24.8;T;0;0,054;40;2021-05-31
197062297;087_1335R_24.8;T;0;0,456;40;2021-05-31
197062298;087_1339L_25.1;T;0;0,3;40;2021-05-31
197062299;087_1339R_25.1;T;0;0,064;40;2021-05-31
197062300;087_1341V_25.2;T;0;0,17;40;2021-05-31
197062301;087_1343L_25.4;T;0;0,066;40;2021-05-31
197062302;087_1343R_25.4;T;0;0,437;40;2021-05-31
197062303;087_1345V_25.4;T;0;0,604;40;2021-05-31
197062304;087_1349V_25.8;T;0;0,04;130;2021-05-31
197062305;087_1351R_25.9;T;0;0,103;80;2021-05-31
197062306;927_3001V_905.2;T;0;0,04;40;2021-05-31
197062307;927_3003V_905.3;T;0;0,01;40;2021-05-31
197062308;927_3005V_905.3;T;0;0,024;40;2021-05-31
197062309;927_3007AL_905.3;T;0;0,064;40;2021-05-31
197062310;927_3007AR_905.3;T;0;0,052;40;2021-05-31
197062311;927_3007BL_905.4;T;0;0,052;40;2021-05-31
197062312;927_3007BqV_905.4;T;0;0,034;40;2021-05-31
197062313;927_3009AL_905.3;T;0;0,064;40;2021-05-31
197062314;927_3009BV_905.3;T;0;0,044;40;2021-05-31
197062315;927_3021L_905.2;T;0;0,084;40;2021-05-31
197062316;927_3021V_905.2;T;0;0,08;40;2021-05-31
197062317;927_3025V_905.2;T;0;0,049;40;2021-05-31
197062318;927_3027V_905.2;T;0;0,049;40;2021-05-31
197062319;927_3029V_905.1;T;0;0,101;40;2021-05-31
197062320;927_3031pV_905.1;T;0;0,032;40;2021-05-31
197062321;927_3033L_905.0;T;0;0,145;40;2021-05-31
197062322;927_3035V_905.2;T;0;0,04;40;2021-05-31
197062323;927_3037V_905.3;T;0;0,04;40;2021-05-31
197062324;927_3039V_905.3;T;0;0,039;40;2021-05-31
197062325;927_3051AL_905.3;T;0;0,053;40;2021-05-31
197062326;927_3051AR_905.3;T;0;0,041;40;2021-05-31
197062327;927_3051BL_905.4;T;0;0,336;40;2021-05-31
197062328;927_3051BR_905.4;T;0;0,024;40;2021-05-31
197062329;927_3051BpV_905.4;T;0;0,034;40;2021-05-31
197062330;927_3053AL_905.3;T;0;0,064;40;2021-05-31
197062331;927_3053AR_905.3;T;0;0,052;40;2021-05-31
197062332;927_3053BV_905.4;T;0;0,044;40;2021-05-31
197062333;927_3057L_905.4;T;0;0,395;40;2021-05-31
197062334;927_3057R_905.4;T;0;0,249;40;2021-05-31
197062335;927_3221L_904.3;T;0;0,118;40;2021-05-31
197062336;927_3221R_904.3;T;0;0,086;40;2021-05-31
197062338;490_108R_4.8;T;0;0,163;40;2021-05-31
197062339;490_108R_4.8;T;0,163;0,529;40;2021-05-31
197062340;490_108V_4.8;T;0;0,235;40;2021-05-31
197062341;133_950L_20.9;T;0;0,239;40;2021-05-31
197062342;133_950R_20.9;T;0;0,078;40;2021-05-31
197062343;133_950qV_20.9;T;0;0,034;40;2021-05-31
197062344;133_951L_20.9;T;0;0,028;40;2021-05-31
197062345;133_951R_20.9;T;0;0,552;40;2021-05-31
197062346;133_952L_20.8;T;0;0,089;40;2021-05-31
197062347;133_952R_20.8;T;0;0,524;40;2021-05-31
197062348;133_961L_20.8;T;0;0,05;40;2021-05-31
197062349;133_961R_20.8;T;0;0,488;40;2021-05-31
197062350;133_962L_20.6;T;0;0,05;40;2021-05-31
197062351;133_962R_20.6;T;0;0,474;40;2021-05-31
197062352;133_962V_20.6;T;0;0,05;40;2021-05-31
197062353;133_963L_20.6;T;0;0,524;40;2021-05-31
197062354;133_963R_20.6;T;0;0,474;40;2021-05-31
197062355;133_964L_20.7;T;0;0,05;40;2021-05-31
197062356;133_964R_20.7;T;0;0,486;40;2021-05-31
197062357;133_965R_20.7;T;0;0,488;40;2021-05-31
197062358;133_1019R_8.7;T;0;3,08;130;2021-05-31
197062359;133_1019R_8.7;T;3,08;3,645;130;2021-05-31
197062360;133_1019R_8.7;T;3,645;4,136;80;2021-05-31
197062361;133_1019R_8.7;T;4,136;4,494;130;2021-05-31
197062362;133_1019R_8.7;T;4,494;6,864;130;2021-05-31
197062363;133_1019V_8.7;T;0;4,717;130;2021-05-31
197062364;133_1021L_8.8;T;0;2,91;130;2021-05-31
197062365;133_1021V_8.8;T;0;1,081;130;2021-05-31
197062366;133_1045AL_13.5;T;0;0,419;130;2021-05-31
197062367;133_1045AL_13.5;T;0,419;0,444;130;2021-05-31
197062368;133_1045AL_13.5;T;0,444;0,476;80;2021-05-31
197062369;133_1045AR_13.5;T;0;0,103;80;2021-05-31
197062370;133_1045BL_13.6;T;0;3,43;130;2021-05-31
197062371;133_1045BV_13.6;T;0;0,316;130;2021-05-31
197062372;133_1045BV_13.6;T;0,316;0,341;130;2021-05-31
197062373;133_1045BV_13.6;T;0,341;0,377;80;2021-05-31
197062374;133_1047AL_13.3;T;0;0,103;80;2021-05-31
197062375;133_1047AR_13.3;T;0;0,356;130;2021-05-31
197062376;133_1047AR_13.3;T;0,356;0,391;130;2021-05-31
197062377;133_1047AR_13.3;T;0,391;0,407;80;2021-05-31
197062378;133_1047BR_13.5;T;0;3,427;130;2021-05-31
197062379;133_1047BV_13.5;T;0;0,254;130;2021-05-31
197062380;133_1047BV_13.5;T;0,254;0,289;130;2021-05-31
197062381;133_1047BV_13.5;T;0,289;0,317;80;2021-05-31
197062382;133_1061L_13.8;T;0;0,115;80;2021-05-31
197062383;133_1061R_13.8;T;0;0,881;80;2021-05-31
197062384;133_1063AL_13.8;T;0;0,871;80;2021-05-31
197062385;133_1063AR_13.8;T;0;0,103;80;2021-05-31
197062386;133_1063BV_13.9;T;0;0,652;80;2021-05-31
197062387;133_1065L_13.9;T;0;0,672;60;2021-05-31
197062388;133_1065R_13.9;T;0;0,097;80;2021-05-31
197062389;133_1067AL_13.9;T;0;0,093;60;2021-05-31
197062390;133_1067AR_13.9;T;0;0,13;80;2021-05-31
197062391;133_1067AR_13.9;T;0,13;0,668;80;2021-05-31
197062392;133_1067BV_14.0;T;0;0,037;80;2021-05-31
197062393;133_1067BV_14.0;T;0,037;0,473;80;2021-05-31
197062394;133_1071L_14.6;T;0;0,1;80;2021-05-31
197062395;133_1071V_14.6;T;0;0,067;80;2021-05-31
197062396;133_1071V_14.6;T;0,067;0,286;130;2021-05-31
197062397;133_1071V_14.6;T;0,286;0,478;130;2021-05-31
197062398;133_1073AR_14.5;T;0;0,104;60;2021-05-31
197062399;133_1073BV_14.6;T;0;0,12;80;2021-05-31
197062400;133_1073BV_14.6;T;0,12;0,281;130;2021-05-31
197062401;133_1073BV_14.6;T;0,281;0,37;130;2021-05-31
197062402;133_1077AL_14.5;T;0;0,116;80;2021-05-31
197062403;133_1077AR_14.5;T;0;0,116;80;2021-05-31
197062404;133_1077BV_14.6;T;0;0,041;80;2021-05-31
197062405;133_1077BV_14.6;T;0,041;0,244;130;2021-05-31
197062406;133_1077BV_14.6;T;0,244;0,479;130;2021-05-31
197062407;133_1079V_14.6;T;0;0,041;80;2021-05-31
197062408;133_1079V_14.6;T;0,041;0,243;130;2021-05-31
197062409;133_1079V_14.6;T;0,243;0,581;130;2021-05-31
197062410;133_1083AL_15.1;T;0;3,118;130;2021-05-31
197062411;133_1083AR_15.1;T;0;0,103;onbekend;2021-05-31
197062412;133_1083BV_15.2;T;0;2,912;130;2021-05-31
197062413;133_1087AL_15.0;T;0;0,102;80;2021-05-31
197062414;133_1087AR_15.0;T;0;0,18;130;2021-05-31
197062415;133_1087AR_15.0;T;0,18;3,269;130;2021-05-31
197062416;133_1087BV_15.1;T;0;0,078;130;2021-05-31
197062417;133_1087BV_15.1;T;0,078;3,066;130;2021-05-31
197062418;133_1101AL_18.1;T;0;0,081;130;2021-05-31
197062419;133_1101AR_18.1;T;0;0,103;80;2021-05-31
197062420;133_1101BV_18.3;T;0;0,024;130;2021-05-31
197062421;133_1103AL_18.3;T;0;0,132;130;2021-05-31
197062422;133_1103AR_18.3;T;0;0,132;80;2021-05-31
197062423;133_1103BL_18.4;T;0;0,132;130;2021-05-31
197062424;133_1103BV_18.4;T;0;0,025;130;2021-05-31
197062425;133_1105AL_18.1;T;0;0,103;80;2021-05-31
197062426;133_1105AR_18.1;T;0;0,076;130;2021-05-31
197062427;133_1105BV_18.3;T;0;0,024;130;2021-05-31
197062428;133_1107AL_18.3;T;0;0,132;80;2021-05-31
197062429;133_1107BV_18.4;T;0;0,025;130;2021-05-31
197062430;133_1109L_18.2;T;0;0,943;130;2021-05-31
197062431;133_1109R_18.2;T;0;0,329;130;2021-05-31
197062432;133_1111L_18.2;T;0;0,309;130;2021-05-31
197062433;133_1111R_18.2;T;0;1,445;130;2021-05-31
197062434;133_1113AL_18.4;T;0;0,689;130;2021-05-31
197062435;133_1113AL_18.4;T;0,689;0,785;130;2021-05-31
197062436;133_1113AR_18.4;T;0;0,102;80;2021-05-31
197062437;133_1113BV_18.5;T;0;0,576;130;2021-05-31
197062438;133_1117AL_18.4;T;0;0,127;80;2021-05-31
197062439;133_1117AR_18.4;T;0;0,245;130;2021-05-31
197062440;133_1117AR_18.4;T;0,245;0,656;130;2021-05-31
197062441;133_1117AR_18.4;T;0,656;0,67;60;2021-05-31
197062442;133_1117BV_18.6;T;0;0,482;130;2021-05-31
197062443;133_1121AL_19.0;T;0;0,133;80;2021-05-31
197062444;133_1121AR_19.0;T;0;0,105;130;2021-05-31
197062445;133_1121BV_19.2;T;0;0,235;130;2021-05-31
197062446;133_1123AL_19.2;T;0;0,349;130;2021-05-31
197062447;133_1123AR_19.2;T;0;0,128;40;2021-05-31
197062448;133_1123BV_19.3;T;0;0,699;40;2021-05-31
197062449;133_1125L_19.1;T;0;0,141;40;2021-05-31
197062450;133_1125R_19.1;T;0;0,121;60;2021-05-31
197062451;133_1127AL_19.2;T;0;0,255;onbekend;2021-05-31
197062452;133_1127BV_19.5;T;0;0,264;130;2021-05-31
197062453;133_1129AL_19.1;T;0;0,112;40;2021-05-31
197062454;133_1129AR_19.1;T;0;0,447;130;2021-05-31
197062455;133_1129BV_19.2;T;0;0,038;130;2021-05-31
197062456;133_1131AL_19.6;T;0;0,401;130;2021-05-31
197062457;133_1131AR_19.6;T;0;0,11;80;2021-05-31
197062458;133_1131BV_19.7;T;0;0,063;130;2021-05-31
197062459;133_1133AL_19.7;T;0;0,228;130;2021-05-31
197062460;133_1133AR_19.7;T;0;0,093;130;2021-05-31
197062461;133_1133AR_19.7;T;0,093;0,272;140;2021-05-31
197062462;133_1133AR_19.7;T;0,272;2,972;140;2021-05-31
197062463;133_1133BV_20.0;T;0;0,711;130;2021-05-31
197062464;133_1135AL_19.4;T;0;0,008;130;2021-05-31
197062465;133_1135AL_19.4;T;0,008;0,359;140;2021-05-31
197062466;133_1135AL_19.4;T;0,359;3,019;140;2021-05-31
197062467;133_1135AR_19.4;T;0;0,35;130;2021-05-31
197062468;133_1153L_19.2;T;0;0,165;60;2021-05-31
197062469;133_1153R_19.2;T;0;0,111;40;2021-05-31
197062470;133_1155AL_19.3;T;0;0,047;40;2021-05-31
197062471;133_1155AR_19.3;T;0;0,09;130;2021-05-31
197062472;133_1155AR_19.3;T;0,09;0,464;60;2021-05-31
197062473;133_1155AR_19.3;T;0,464;0,47;40;2021-05-31
197062474;133_1159AL_19.3;T;0;0,087;40;2021-05-31
197062475;133_1163AL_19.7;T;0;0,073;40;2021-05-31
197062476;133_1163AR_19.7;T;0;0,156;40;2021-05-31
197062477;133_1163BV_19.8;T;0;0,03;40;2021-05-31
197062478;133_1165AR_19.8;T;0;0,116;80;2021-05-31
197062479;133_1165BV_19.8;T;0;0,011;40;2021-05-31
197062480;133_1167V_19.9;T;0;0,395;40;2021-05-31
197062481;133_1169L_19.8;T;0;0,192;40;2021-05-31
197062482;133_1169R_19.8;T;0;0,65;40;2021-05-31
197062483;133_1175R_20.0;T;0;0,435;40;2021-05-31
197062484;133_1175qV_20.0;T;0;0,034;40;2021-05-31
197062485;133_1177AL_20.0;T;0;0,038;40;2021-05-31
197062486;133_1177AR_20.0;T;0;0,05;40;2021-05-31
197062487;133_1177BqV_20.0;T;0;0,034;40;2021-05-31
197062488;133_1179L_20.0;T;0;0,05;40;2021-05-31
197062489;133_1181AL_20.0;T;0;0,111;40;2021-05-31
197062490;133_1181AR_20.0;T;0;0,062;40;2021-05-31
197062491;133_1181BqV_20.1;T;0;0,034;40;2021-05-31
197062492;133_1183AL_20.1;T;0;0,05;40;2021-05-31
197062493;133_1183BqV_20.1;T;0;0,034;40;2021-05-31
197062494;133_1185L_20.1;T;0;0,036;40;2021-05-31
197062495;133_1187L_20.2;T;0;0,052;40;2021-05-31
197062496;133_1189L_20.2;T;0;0,048;40;2021-05-31
197062497;133_1197L_20.7;T;0;0,103;80;2021-05-31
197062498;133_1197R_20.7;T;0;0,379;130;2021-05-31
197062499;133_1199V_20.8;T;0;0,174;130;2021-05-31
197062500;133_1201R_20.9;T;0;0,103;80;2021-05-31
197062501;133_1301AL_9.9;T;0;0,217;130;2021-05-31
197062502;133_1301AR_9.9;T;0;0,102;80;2021-05-31
197062503;133_1301BV_10.0;T;0;0,012;130;2021-05-31
197062504;133_1303AL_10.0;T;0;0,103;80;2021-05-31
197062505;133_2101L_20.3;T;0;0,052;40;2021-05-31
197062506;586_1L_79.9;T;0;0,233;60;2021-05-31
197062507;586_1R_79.9;T;0;0,236;60;2021-05-31
197062508;586_1R_79.9;T;0,236;0,263;60;2021-05-31
197062509;586_1R_79.9;T;0,263;0,34;40;2021-05-31
197062510;586_1V_79.9;T;0;0,294;60;2021-05-31
197062511;586_1V_79.9;T;0,294;0,575;80;2021-05-31
197062512;586_7AL_80.2;T;0;0,072;40;2021-05-31
197062513;586_7AR_80.2;T;0;0,134;40;2021-05-31
197062514;586_7AV_80.2;T;0;0,004;40;2021-05-31
197062515;586_7AV_80.2;T;0,004;0,031;60;2021-05-31
197062516;586_7AV_80.2;T;0,031;0,562;60;2021-05-31
197062517;586_7AV_80.2;T;0,562;0,843;80;2021-05-31
197062518;586_7BV_80.2;T;0;0,033;40;2021-05-31
197062519;485_10L_76.9;T;0;0,25;40;2021-05-31
197062520;485_10R_76.9;T;0;0,136;40;2021-05-31
197062521;485_10V_76.9;T;0;0,008;40;2021-05-31
197062522;485_11L_76.9;T;0;0,027;40;2021-05-31
197062523;485_11R_76.9;T;0;0,448;onbekend;2021-05-31
197062524;485_12R_77.4;T;0;0,05;40;2021-05-31
197062525;485_12V_77.4;T;0;0,524;40;2021-05-31
197062526;485_14L_76.9;T;0;0,064;40;2021-05-31
197062527;485_14R_76.9;T;0;0,37;40;2021-05-31
197062528;485_15R_77.0;T;0;0,234;40;2021-05-31
197062529;485_15V_77.0;T;0;0,307;40;2021-05-31
197062530;586_49L_80.4;T;0;0,321;40;2021-05-31
197062531;586_49R_80.4;T;0;0,064;40;2021-05-31
197062532;586_49pV_80.4;T;0;0,028;40;2021-05-31
197062533;586_51R_80.3;T;0;0,201;40;2021-05-31
197062534;586_51pV_80.3;T;0;0,031;40;2021-05-31
197062535;586_53AL_80.3;T;0;0,057;40;2021-05-31
197062536;586_53AR_80.3;T;0;0,028;40;2021-05-31
197062537;586_53BR_80.3;T;0;0,258;40;2021-05-31
197062538;586_53BV_80.3;T;0;0,029;40;2021-05-31
197062539;586_55R_80.4;T;0;0,341;40;2021-05-31
197062540;586_55qV_80.4;T;0;0,028;40;2021-05-31
197062541;586_57AL_80.3;T;0;0,048;40;2021-05-31
197062542;586_57AR_80.3;T;0;0,049;40;2021-05-31
197062543;586_57BL_80.4;T;0;0,048;40;2021-05-31
197062544;586_57BV_80.4;T;0;0,02;40;2021-05-31
197062545;586_59AL_80.3;T;0;0,048;40;2021-05-31
197062546;586_59BV_80.4;T;0;0,019;40;2021-05-31
197062547;586_61AL_80.3;T;0;0,052;40;2021-05-31
197062548;586_61AR_80.3;T;0;0,064;40;2021-05-31
197062549;586_61BR_80.4;T;0;0,052;40;2021-05-31
197062550;586_61BpV_80.4;T;0;0,032;40;2021-05-31
197062551;586_63AL_80.4;T;0;0,05;40;2021-05-31
197062552;586_63AR_80.4;T;0;0,126;40;2021-05-31
197062553;586_63AV_80.4;T;0;0,024;40;2021-05-31
197062554;586_63BpV_80.4;T;0;0,031;40;2021-05-31
197062555;586_65R_80.3;T;0;0,2;40;2021-05-31
197062556;586_67AR_80.3;T;0;0,064;40;2021-05-31
197062557;586_67BV_80.4;T;0;0,26;40;2021-05-31
197062558;586_69L_80.4;T;0;0,085;40;2021-05-31
197062559;586_69R_80.4;T;0;0,029;40;2021-05-31
197062560;586_83AL_80.4;T;0;0,051;40;2021-05-31
197062561;586_83AR_80.4;T;0;0,063;40;2021-05-31
197062562;586_83BR_80.5;T;0;0,04;40;2021-05-31
197062563;586_83BqV_80.5;T;0;0,031;40;2021-05-31
197062564;586_87AL_80.5;T;0;0,284;40;2021-05-31
197062565;586_87AR_80.5;T;0;0,048;40;2021-05-31
197062566;586_87BpV_80.5;T;0;0,031;40;2021-05-31
197062567;586_89AL_80.5;T;0;0,283;40;2021-05-31
197062568;586_89AR_80.5;T;0;0,05;40;2021-05-31
197062569;586_89BV_80.6;T;0;0,222;40;2021-05-31
197062570;586_91AR_80.4;T;0;0,052;40;2021-05-31
197062571;586_91AqV_80.4;T;0;0,034;40;2021-05-31
197062572;586_91BV_80.5;T;0;0,023;40;2021-05-31
197062573;586_93L_80.5;T;0;0,083;40;2021-05-31
197062574;586_93R_80.5;T;0;0,026;40;2021-05-31
197062575;586_95qV_80.5;T;0;0,031;40;2021-05-31
197062576;586_97AL_80.5;T;0;0,026;40;2021-05-31
197062577;586_97AR_80.5;T;0;0,268;40;2021-05-31
197062578;586_97BR_80.6;T;0;0,068;40;2021-05-31
197062579;586_97BV_80.6;T;0;0,219;40;2021-05-31
197062580;586_99L_80.5;T;0;0,098;40;2021-05-31
197062581;586_109AL_80.5;T;0;0,064;40;2021-05-31
197062582;586_109BV_80.6;T;0;0,145;40;2021-05-31
197062583;586_111AL_80.5;T;0;0,103;40;2021-05-31
197062584;586_111AR_80.5;T;0;0,071;40;2021-05-31
197062585;586_111AV_80.5;T;0;0,12;40;2021-05-31
197062586;586_111BV_80.6;T;0;0,187;40;2021-05-31
197062587;586_113AL_80.6;T;0;0,066;40;2021-05-31
197062588;586_113BV_80.6;T;0;0,166;40;2021-05-31
197062589;586_131AL_80.7;T;0;0,047;40;2021-05-31
197062590;586_131AR_80.7;T;0;0,047;40;2021-05-31
197062591;586_131AqV_80.7;T;0;0,034;40;2021-05-31
197062592;586_131BL_80.8;T;0;0,059;40;2021-05-31
197062593;586_131BV_80.8;T;0;0,214;40;2021-05-31
197062594;586_133AL_80.7;T;0;0,059;40;2021-05-31
197062595;586_133AV_80.7;T;0;0,334;40;2021-05-31
197062596;586_133BV_80.8;T;0;0,142;40;2021-05-31
197062597;586_139AL_80.7;T;0;0,131;40;2021-05-31
197062598;586_139AR_80.7;T;0;0,047;40;2021-05-31
197062599;586_139AV_80.7;T;0;0,405;40;2021-05-31
197062600;586_139BpV_80.8;T;0;0,032;40;2021-05-31
197062601;586_141AL_80.8;T;0;0,036;40;2021-05-31
197062602;586_141AR_80.8;T;0;0,048;40;2021-05-31
197062603;586_141BL_80.8;T;0;0,059;40;2021-05-31
197062604;586_141BV_80.8;T;0;0,143;40;2021-05-31
197062605;586_143AL_80.8;T;0;0,048;40;2021-05-31
197062606;586_143BqV_80.8;T;0;0,031;40;2021-05-31
197062607;586_145AL_80.8;T;0;0,048;40;2021-05-31
197062608;586_145AR_80.8;T;0;0,096;40;2021-05-31
197062609;586_145BV_80.9;T;0;0,108;40;2021-05-31
197062610;586_147AL_80.7;T;0;0,127;40;2021-05-31
197062611;586_147AR_80.7;T;0;0,045;40;2021-05-31
197062612;586_147BpV_80.8;T;0;0,032;40;2021-05-31
197062613;586_149AL_80.8;T;0;0,036;40;2021-05-31
197062614;586_149AR_80.8;T;0;0,049;40;2021-05-31
197062615;586_149BL_80.8;T;0;0,06;40;2021-05-31
197062616;586_149BV_80.8;T;0;0,202;40;2021-05-31
197062617;586_151AL_80.8;T;0;0,048;40;2021-05-31
197062618;586_151BqV_80.8;T;0;0,031;40;2021-05-31
197062619;586_153AL_80.8;T;0;0,046;40;2021-05-31
197062620;586_153AR_80.8;T;0;0,152;40;2021-05-31
197062621;586_153BV_80.9;T;0;0,173;40;2021-05-31
197062622;586_155AL_80.7;T;0;0,13;40;2021-05-31
197062623;586_155AR_80.7;T;0;0,047;40;2021-05-31
197062624;586_155BpV_80.8;T;0;0,031;40;2021-05-31
197062625;586_157AL_80.8;T;0;0,036;40;2021-05-31
197062626;586_157AR_80.8;T;0;0,049;40;2021-05-31
197062627;586_157BL_80.8;T;0;0,06;40;2021-05-31
197062628;586_157BV_80.8;T;0;0,197;40;2021-05-31
197062629;586_159AL_80.8;T;0;0,048;40;2021-05-31
197062630;586_159BpV_80.8;T;0;0,031;40;2021-05-31
197062631;586_161AL_80.8;T;0;0,048;40;2021-05-31
197062632;586_161AR_80.8;T;0;0,145;40;2021-05-31
197062633;586_161BV_80.9;T;0;0,158;40;2021-05-31
197062634;586_211AL_80.9;T;0;0,06;40;2021-05-31
197062635;586_211AR_80.9;T;0;0,072;40;2021-05-31
197062636;586_211BV_81.0;T;0;0,067;40;2021-05-31
197062637;586_213R_81.0;T;0;0,237;40;2021-05-31
