SEGMENT_IDENTIFICATIE;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;RAILDEMPER_TYPE;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
0621fb69-0597-3295-8b64-627c76cc54c3;2342474;2369526;S&V Vicon AMSA 54 FS type A;20211201;C;18
0621fb69-0597-3295-8b64-627c76cc54c3;2369526;2427637;S&V Vicon AMSA 54 FS type A;20211201;C;18
0621fb69-0597-3295-8b64-627c76cc54c3;2427637;2504786;S&V Vicon AMSA 54 FS type A;20211201;C;18
0621fb69-0597-3295-8b64-627c76cc54c3;5819162;5958430;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
0621fb69-0597-3295-8b64-627c76cc54c3;5958430;6100704;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
0621fb69-0597-3295-8b64-627c76cc54c3;6112727;6490454;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
0621fb69-0597-3295-8b64-627c76cc54c3;6490454;6512496;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
07149904-08eb-5f6e-335a-338d3cce1a71;675443;300446;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
07149904-08eb-5f6e-335a-338d3cce1a71;685443;675443;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;12821599;12691556;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;1322752;436455;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;14691225;14572185;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;15014333;14767250;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;16955983;16671888;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;16957984;16955983;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;16991995;16985993;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;17073022;16991995;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;20436148;20364124;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;20781263;20759256;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;3946630;3813585;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;4304749;4137693;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;436455;37321;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;5390113;5279075;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;5433127;5424124;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;5462137;5458136;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;6115355;5986312;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;6132361;6115355;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;6156369;6132361;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;6834596;6306419;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;6876610;6834596;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;7084680;7056670;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;7108688;7087681;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
072903ba-72e0-b441-7c69-3d97c43fa7ce;8258073;7325760;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
07547900-fdd5-100c-7ab1-fc0b77ebe1b0;2685695;2790984;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
07547900-fdd5-100c-7ab1-fc0b77ebe1b0;8519698;8533736;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
07547900-fdd5-100c-7ab1-fc0b77ebe1b0;8571841;8591896;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
07547900-fdd5-100c-7ab1-fc0b77ebe1b0;8745317;8803477;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
07547900-fdd5-100c-7ab1-fc0b77ebe1b0;8843586;8986980;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
07547900-fdd5-100c-7ab1-fc0b77ebe1b0;9184522;9244687;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
07547900-fdd5-100c-7ab1-fc0b77ebe1b0;9277777;9285799;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
07547900-fdd5-100c-7ab1-fc0b77ebe1b0;9287805;9290813;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
07547900-fdd5-100c-7ab1-fc0b77ebe1b0;9290813;9341953;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
07547900-fdd5-100c-7ab1-fc0b77ebe1b0;9939593;10044882;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
079e365f-4aff-5491-5602-c60024379fee;1039539;40708;S&V Vicon AMSA 54 FS type A;20211201;C;18
08ed0e42-ece1-e3cd-823e-d5997b0719ca;636435;1536199;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
0997d3f7-3f99-6a33-1130-179b75dbc3d7;3807050;3806530;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0997d3f7-3f99-6a33-1130-179b75dbc3d7;3882336;3806530;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0997d3f7-3f99-6a33-1130-179b75dbc3d7;3882336;3806530;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0a1996f1-5d46-2ced-af3a-d45abfbe7456;10461827;10481829;Glued Tuned, Corus 54E1/54E5;20211201;C;18
0a1996f1-5d46-2ced-af3a-d45abfbe7456;10481829;10753863;Glued Tuned, Corus 54E1/54E5;20211201;C;18
0a1996f1-5d46-2ced-af3a-d45abfbe7456;8198543;8219546;Glued Tuned, Corus 54E1/54E5;20211201;C;18
0a1996f1-5d46-2ced-af3a-d45abfbe7456;8219546;9117658;Glued Tuned, Corus 54E1/54E5;20211201;C;18
0a1996f1-5d46-2ced-af3a-d45abfbe7456;9117658;9563714;Glued Tuned, Corus 54E1/54E5;20211201;C;18
0a1996f1-5d46-2ced-af3a-d45abfbe7456;9563714;10461827;Glued Tuned, Corus 54E1/54E5;20211201;C;18
0a429a69-f615-9305-dd65-5311d059f6be;172030;305862;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0a429a69-f615-9305-dd65-5311d059f6be;305862;345812;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0a429a69-f615-9305-dd65-5311d059f6be;345812;375774;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0a429a69-f615-9305-dd65-5311d059f6be;375774;399744;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0a429a69-f615-9305-dd65-5311d059f6be;38198;48186;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0a429a69-f615-9305-dd65-5311d059f6be;399744;457317;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0a429a69-f615-9305-dd65-5311d059f6be;4242;38198;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0a429a69-f615-9305-dd65-5311d059f6be;48186;172030;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0a8a3e71-f691-c58d-cb7b-686c7ff3afed;315547;435520;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
0a983924-b0f1-b527-1f5c-fea95c274ca1;1255595;1286601;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0a983924-b0f1-b527-1f5c-fea95c274ca1;1255595;8292276;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0a983924-b0f1-b527-1f5c-fea95c274ca1;1934734;2786909;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0a983924-b0f1-b527-1f5c-fea95c274ca1;5257417;5317430;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0a983924-b0f1-b527-1f5c-fea95c274ca1;6687711;6840743;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0a983924-b0f1-b527-1f5c-fea95c274ca1;6873750;7064789;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0b15c706-0cde-07e5-ca09-cfc0446ad826;75583;210649;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
0b44b2e4-c56b-a0a6-bc95-3b4c06d37ffb;3036893;3057925;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0b44b2e4-c56b-a0a6-bc95-3b4c06d37ffb;3057925;3499603;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0b6af60f-4593-a229-b40a-dd3e746a2c8c;3194523;3144513;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0b6af60f-4593-a229-b40a-dd3e746a2c8c;4735844;4404775;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0b6af60f-4593-a229-b40a-dd3e746a2c8c;4804858;4750847;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0d397866-49c3-9618-69b3-b3c089fd4125;1100780;800664;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0d397866-49c3-9618-69b3-b3c089fd4125;1518941;1321865;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
0d397866-49c3-9618-69b3-b3c089fd4125;5947649;5905632;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0d397866-49c3-9618-69b3-b3c089fd4125;5949650;5947649;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0d397866-49c3-9618-69b3-b3c089fd4125;5987664;5986664;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0d397866-49c3-9618-69b3-b3c089fd4125;6140724;5987664;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0d397866-49c3-9618-69b3-b3c089fd4125;800664;213438;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;16365;93436;S&V Vicon AMSA 54 FS type A;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;16365;93436;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;16365;93436;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;187524;337663;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;188525;366690;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;188525;414734;S&V Vicon AMSA 54 FS type A;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;337663;366690;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;387709;414734;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;387709;414734;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;414734;597905;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;414734;601908;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;414734;998275;S&V Vicon AMSA 54 FS type A;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;998275;1173437;S&V Vicon AMSA 54 FS type A;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;999276;1173437;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0e1c97d9-4f57-12fc-76fc-b6b0102624a4;999276;1173437;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0e89f588-a441-c835-151c-21d147e6b53d;3487299;3061166;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;1024358;1060297;S&V Vicon AMSA 54 FS type A;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;1024358;1060297;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;1024358;1060297;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;250684;258670;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;258670;460325;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;258670;465316;S&V Vicon AMSA 54 FS type A;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;258670;465316;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;51026;212749;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;53023;212749;S&V Vicon AMSA 54 FS type A;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;53023;212749;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;859640;1024358;S&V Vicon AMSA 54 FS type A;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;864632;949486;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;864632;949486;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;949486;1024358;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0eb43df3-5f2e-1bc8-1e10-96c4f6cdc3b9;949486;1024358;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
0ecb17f8-1dd2-e3ba-0149-849a831f0141;4152810;4345966;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0ecb17f8-1dd2-e3ba-0149-849a831f0141;4351971;4368762;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0f7b867c-3210-c231-7ccd-52a4a7b6085e;7004338;7048343;S&V Vicon AMSA 54 FS type A;20211201;C;18
0fea3f47-4534-7227-4bb6-3845523705d1;1115460;1201603;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0fea3f47-4534-7227-4bb6-3845523705d1;2158187;2258353;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0fea3f47-4534-7227-4bb6-3845523705d1;883074;1078399;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
0ffaf02a-e9ce-5e3b-e173-ff4614dab4ae;260384;237359;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
0ffaf02a-e9ce-5e3b-e173-ff4614dab4ae;261385;260384;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
0ffaf02a-e9ce-5e3b-e173-ff4614dab4ae;564710;261385;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
101aa93c-4ed1-45da-5a46-2bd284309e51;122321;152499;S&V Vicon AMSA 54 FS type A;20211201;C;18
101aa93c-4ed1-45da-5a46-2bd284309e51;171613;213863;S&V Vicon AMSA 60 FS type B;20211201;C;18
105472d8-a250-78da-da3d-ff233db0153e;260774;378987;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
105472d8-a250-78da-da3d-ff233db0153e;500207;518911;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
10736060-404b-53c9-ff79-9cc6bb2c187a;16041703;16837768;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1193d1de-fac2-c6ed-411a-436e69ff858a;455320;732070;S&V Vicon AMSA 54 FS type A;20211201;C;18
1193d1de-fac2-c6ed-411a-436e69ff858a;45954;106007;S&V Vicon AMSA 54 FS type A;20211201;C;18
1193d1de-fac2-c6ed-411a-436e69ff858a;4916;30940;S&V Vicon AMSA 54 FS type A;20211201;C;18
13093c3f-64fb-e6c7-fbdc-cbf4190bbc6f;1436949;1501994;S&V Vicon AMSA 54 FS type A;20211201;C;18
13093c3f-64fb-e6c7-fbdc-cbf4190bbc6f;274151;403240;S&V Vicon AMSA 54 FS type A;20211201;C;18
13093c3f-64fb-e6c7-fbdc-cbf4190bbc6f;65203;147064;S&V Vicon AMSA 54 FS type A;20211201;C;18
13632e32-7cd5-1176-ae48-aa23cb3454b5;238201;264347;S&V Vicon AMSA 54 FS type A;20211201;C;18
13632e32-7cd5-1176-ae48-aa23cb3454b5;4895;238201;S&V Vicon AMSA 54 FS type A;20211201;C;18
14c010cb-7a76-75d3-7ecb-3c0cf5e49fee;61500;85417;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
14c76dc9-13c7-56e1-cf9d-e3409f20203e;261267;538972;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
14fb4cc7-04a9-2f2c-e7ca-c2ce0f60fdb2;264183;305230;S&V Vicon AMSA 54 FS type A;20211201;C;18
14fb4cc7-04a9-2f2c-e7ca-c2ce0f60fdb2;264183;305230;S&V Vicon AMSA 54 FS type A;20211201;C;18
14fb4cc7-04a9-2f2c-e7ca-c2ce0f60fdb2;4888;264183;S&V Vicon AMSA 54 FS type A;20211201;C;18
14fb4cc7-04a9-2f2c-e7ca-c2ce0f60fdb2;4888;264183;S&V Vicon AMSA 54 FS type A;20211201;C;18
15d7757e-e5ab-7652-9e2b-6a10ea59e008;366110;285109;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
1784efb5-47cb-a755-34be-dece0f29f6f9;10228027;10443199;S&V Vicon AMSA 54 FS type A;20211201;C;18
1784efb5-47cb-a755-34be-dece0f29f6f9;4679021;4763652;S&V Vicon AMSA 54 FS type A;20211201;C;18
1784efb5-47cb-a755-34be-dece0f29f6f9;4793676;4922780;S&V Vicon AMSA 54 FS type A;20211201;C;18
1784efb5-47cb-a755-34be-dece0f29f6f9;5541274;5657367;S&V Vicon AMSA 54 FS type A;20211201;C;18
1784efb5-47cb-a755-34be-dece0f29f6f9;5697399;5797479;S&V Vicon AMSA 54 FS type A;20211201;C;18
1784efb5-47cb-a755-34be-dece0f29f6f9;5797479;5921579;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1784efb5-47cb-a755-34be-dece0f29f6f9;5921579;6223822;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
1784efb5-47cb-a755-34be-dece0f29f6f9;6223822;6423981;S&V Vicon AMSA 54 FS type A;20211201;C;18
1784efb5-47cb-a755-34be-dece0f29f6f9;6576103;6627144;S&V Vicon AMSA 54 FS type A;20211201;C;18
1784efb5-47cb-a755-34be-dece0f29f6f9;6627144;6652164;S&V Vicon AMSA 54 FS type A;20211201;C;18
1784efb5-47cb-a755-34be-dece0f29f6f9;6667176;6703205;S&V Vicon AMSA 54 FS type A;20211201;C;18
1784efb5-47cb-a755-34be-dece0f29f6f9;6703205;6714214;S&V Vicon AMSA 54 FS type A;20211201;C;18
17be3cff-e6e5-6b44-13e4-4f8182c4dd36;4607;8623;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1852e28e-a59b-a34f-1263-2f8080bc5a38;1051704;1154567;S&V Vicon AMSA 54 FS type A;20211201;C;18
1852e28e-a59b-a34f-1263-2f8080bc5a38;1154567;1258427;S&V Vicon AMSA 54 FS type A;20211201;C;18
1852e28e-a59b-a34f-1263-2f8080bc5a38;1591980;1641913;S&V Vicon AMSA 54 FS type A;20211201;C;18
1a6de496-f43d-b7a1-f8c1-70d19a7bd78b;72134;93992;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1a6de496-f43d-b7a1-f8c1-70d19a7bd78b;93992;328470;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1bd3a4b4-0b58-84e5-e06c-cc08f5af87ef;414399;396425;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
1bd3a4b4-0b58-84e5-e06c-cc08f5af87ef;430258;414399;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
1bd3a4b4-0b58-84e5-e06c-cc08f5af87ef;456690;430258;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
1bd3a4b4-0b58-84e5-e06c-cc08f5af87ef;551843;456690;Clipped Tuned, Corus 54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;377648;388656;S&V Vicon AMSA 54 FS type A;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;377648;388656;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5152201;5234262;S&V Vicon AMSA 54 FS type A;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5152201;5234262;S&V Vicon AMSA 54 FS type A;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5152201;5234262;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5152201;5234262;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5152201;5234262;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5152201;5234262;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5156204;5239266;S&V Vicon AMSA 54 FS type A;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5156204;5239266;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5413396;5892752;S&V Vicon AMSA 54 FS type A;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5413396;5892752;S&V Vicon AMSA 54 FS type A;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5413396;5892752;S&V Vicon AMSA 54 FS type A;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5413396;5892752;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5413396;5892752;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5413396;5892752;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5415397;5895754;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;5415397;5895754;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;6887493;7497947;S&V Vicon AMSA 54 FS type A;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;6887493;7497947;S&V Vicon AMSA 54 FS type A;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;6887493;7497947;S&V Vicon AMSA 54 FS type A;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;6887493;7497947;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;6887493;7497947;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;6887493;7497947;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;6887493;7497947;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;6887493;7497947;S&V,VICONAMSA 5RQ/54E1/54E5;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;7558992;7777938;S&V Vicon AMSA 54 FS type A;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;7558992;7777938;S&V Vicon AMSA 54 FS type A;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;7558992;7777938;S&V Vicon AMSA 54 FS type A;20211201;C;18
1c2fe2ea-d906-8339-b8e6-179313a42a47;7558992;7777938;S&V,VICONAMSA 54VS/54E1/54E5;20211201;C;18
