ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG;BEGRENZERNAAM_BEGIN;BEGRENZERNAAM_EIND;BEGRENZERTYPE_BEGIN;BEGRENZERTYPE_EIND
92987301;545_935R_22.4;935;W;0,000;0,027;2016-12-13;1:9;1,33;935;935;WISSEL;WISSEL
92987302;527_81BV_17.2;99A/95;W;0,010;0,027;2016-12-13;1:10;1,33;99A/95;99A/95;WISSEL;WISSEL
92987303;470_1120R_303.3;1120;W;0,000;0,029;2016-12-13;1:9;1,33;1120;1120;WISSEL;WISSEL
92987304;485_98AL_101.2;98A/98B;W;0,000;0,016;2016-12-13;1:9;7,17;98A/98B;98A/98B;WISSEL;WISSEL
92987306;531_2713L_35.5;2713/2711;W;0,000;0,017;2016-12-13;1:9;7,17;2713/2711;2713/2711;WISSEL;WISSEL
92987308;501_915R_80.3;927;W;0,197;0,226;2016-12-13;1:8 SYM;1,40;927;927;WISSEL;WISSEL
92987309;555_235AL_83.6;235B;W;0,036;0,065;2016-12-13;1:9;1,33;235B;235B;WISSEL;WISSEL
92997233;501_922R_80.4;923;W;0,035;0,064;2016-12-13;1:9;1,33;923;923;WISSEL;WISSEL
92997234;514_71L_65.4;71;W;0,000;0,028;2016-12-13;1:9;1,33;71;71;WISSEL;WISSEL
92997235;139_323R_175.2;323;W;0,000;0,048;2016-12-13;1:15;1,33;323;323;WISSEL;WISSEL
92999126;555_221AR_83.4;221B;W;0,036;0,064;2016-12-13;1:9;1,33;221B;221B;WISSEL;WISSEL
92999128;823_12R_4.3;13;W;0,253;0,282;2016-12-13;1:9;1,33;13;13;WISSEL;WISSEL
92999129;009_25BpV_165.9;27/25B;W;0,000;0,034;2016-12-13;1:9;7,17;27/25B;27/25B;WISSEL;WISSEL
92999130;085_207AR_19.2;207A;W;0,000;0,027;2016-12-13;1:9;1,33;207A;207A;WISSEL;WISSEL
92999131;527_101AR_17.3;101A/99B;W;0,000;0,017;2016-12-13;1:10;1,33;101A/99B;101A/99B;WISSEL;WISSEL
92999132;586_2523AL_80.2;2535A/2523B;W;0,021;0,038;2016-12-13;1:9;7,17;2535A/2523B;2535A/2523B;WISSEL;WISSEL
92999133;553_229AR_21.3;235A/233;W;0,035;0,053;2016-12-13;1:9;7,17;235A/233;235A/233;WISSEL;WISSEL
92999134;486_411AR_77.5;411A;W;0,000;0,029;2016-12-13;1:9;1,33;411A;411A;WISSEL;WISSEL
92999135;545_261AR_22.6;261B;W;0,034;0,063;2016-12-13;1:9;1,33;261B;261B;WISSEL;WISSEL
92999136;545_905R_22.0;905;W;0,000;0,028;2016-12-13;1:9;1,33;905;905;WISSEL;WISSEL
92999137;605_3BL_33.5;3B;W;0,000;0,029;2016-12-13;1:9;1,33;3B;3B;WISSEL;WISSEL
92999138;924_343R_36.0;345A/345B;W;0,040;0,057;2016-12-13;1:9;7,17;345A/345B;345A/345B;WISSEL;WISSEL
92999139;035_905R_51.5;912;W;0,552;0,578;2016-12-13;1:9;1,33;912;912;WISSEL;WISSEL
92999140;089_271R_46.0;293B;W;0,479;0,527;2016-12-13;1:15;1,33;293B;293B;WISSEL;WISSEL
92999141;477_21L_100.2;21;W;0,000;0,025;2016-12-13;1:7;1,33;21;21;WISSEL;WISSEL
92999694;506_29R_43.2;29;W;0,000;0,048;2016-12-13;1:15;1,33;29;29;WISSEL;WISSEL
92999695;606_87AL_0.6;87A;W;0,000;0,029;2016-12-13;1:9;1,33;87A;87A;WISSEL;WISSEL
92999696;831_902L_101.9;902;W;0,000;0,024;2016-12-13;1:7;1,33;902;902;WISSEL;WISSEL
92999697;536_315AL_61.5;315A;W;0,000;0,031;2016-12-13;1:9;7,17;315A;315A;WISSEL;WISSEL
92999698;950_1009L_39.9;1213A;W;6,116;6,163;2016-12-13;1:15;1,33;1213A;1213A;WISSEL;WISSEL
92999699;555_223BpV_83.4;229A/223B;W;0,000;0,032;2016-12-13;1:9;7,17;229A/223B;229A/223B;WISSEL;WISSEL
92999701;073_904V_1.0;905;W;0,007;0,036;2016-12-13;1:9 SYM;1,33;905;905;WISSEL;WISSEL
92999409;528_39BqV_28.8;45A/39B;W;0,000;0,034;2016-12-13;1:9;7,17;45A/39B;45A/39B;WISSEL;WISSEL
92999410;520_125qV_0.6;127A/125;W;0,000;0,034;2016-12-13;1:9;7,17;127A/125;127A/125;WISSEL;WISSEL
92999411;212_125R_20.3;133;W;0,522;0,550;2016-12-13;1:9;1,33;133;133;WISSEL;WISSEL
92999412;504_905L_17.5;905;W;0,000;0,027;2016-12-13;1:9;1,33;905;905;WISSEL;WISSEL
92999413;119_123AR_21.3;123A;W;0,000;0,027;2016-12-13;1:9;1,33;123A;123A;WISSEL;WISSEL
92999415;544_1107L_1.0;1109A;W;0,085;0,117;2016-12-13;1:9;1,33;1109A;1109A;WISSEL;WISSEL
92999416;107_171AR_18.6;195;W;1,372;1,420;2016-12-13;1:15;1,33;195;195;WISSEL;WISSEL
92999417;152_4121L_30.5;4207;W;16,863;16,916;2016-12-13;1:18.5;0,81;4207;4207;WISSEL;WISSEL
92999418;133_952L_20.8;952;W;0,000;0,033;2016-12-13;1:9;1,33;952;952;WISSEL;WISSEL
92999419;099_1021BR_6.2;1021B;W;0,000;0,046;2016-12-13;1:15;1,33;1021B;1021B;WISSEL;WISSEL
92997918;478_1195L_0.8;1197;W;0,035;0,064;2016-12-13;1:9;1,33;1197;1197;WISSEL;WISSEL
92997919;534_1037AL_45.1;1037A;W;0,000;0,047;2016-12-13;1:15;1,33;1037A;1037A;WISSEL;WISSEL
92997920;203_405V_55.6;407;W;0,122;0,160;2016-12-13;1:12;1,33;407;407;WISSEL;WISSEL
92997921;664_255R_43.2;161A/261;W;0,349;0,364;2016-12-13;1:9;7,17;161A/261;161A/261;WISSEL;WISSEL
92997922;550_145AL_26.2;145B;W;0,036;0,063;2016-12-13;1:9;1,33;145B;145B;WISSEL;WISSEL
92997923;087_115L_16.4;137;W;2,242;2,290;2016-12-13;1:15;1,33;137;137;WISSEL;WISSEL
92997926;217_73AL_35.3;73B;W;0,031;0,060;2016-12-13;1:9;1,33;73B;73B;WISSEL;WISSEL
92998479;619_1257V_34.7;1259B;W;0,014;0,062;2016-12-13;1:15;1,33;1259B;1259B;WISSEL;WISSEL
92998480;212_195R_38.4;195;W;0,000;0,046;2016-12-13;1:15;1,33;195;195;WISSEL;WISSEL
92998482;028_1037L_53.1;1037;W;0,000;0,039;2016-12-13;1:12;1,33;1037;1037;WISSEL;WISSEL
92998483;603_3081L_2.6;3081;W;0,000;0,032;2016-12-13;1:9;1,33;3081;3081;WISSEL;WISSEL
92998484;517_159L_69.9;159;W;0,000;0,029;2016-12-13;1:9;1,33;159;159;WISSEL;WISSEL
92998485;470_1123R_302.5;1123;W;0,000;0,029;2016-12-13;1:9;1,33;1123;1123;WISSEL;WISSEL
92998486;133_1183BqV_20.1;1185/1183B;W;0,000;0,034;2016-12-13;1:9;7,17;1185/1183B;1185/1183B;WISSEL;WISSEL
92998487;533_1131AR_15.9;1131B;W;0,094;0,126;2016-12-13;1:9;1,33;1131B;1131B;WISSEL;WISSEL
92998166;614_2125R_47.5;2127;W;0,048;0,076;2016-12-13;1:9;1,33;2127;2127;WISSEL;WISSEL
92998167;513_137AR_26.1;137A;W;0,000;0,048;2016-12-13;1:15;1,33;137A;137A;WISSEL;WISSEL
92998171;123_65BL_20.0;67/65B;W;0,000;0,017;2016-12-13;1:9;7,17;67/65B;67/65B;WISSEL;WISSEL
92998172;510_417R_10.3;417;W;0,000;0,048;2016-12-13;1:15;1,33;417;417;WISSEL;WISSEL
92998173;536_235BL_60.8;237A;W;0,025;0,053;2016-12-13;1:9;1,33;237A;237A;WISSEL;WISSEL
92998174;625_281R_15.4;281;W;0,000;0,029;2016-12-13;1:9;1,33;281;281;WISSEL;WISSEL
92998175;542_1271AL_29.9;1333B;W;1,811;1,839;2016-12-13;1:9;1,33;1333B;1333B;WISSEL;WISSEL
92998176;501_141AL_80.6;141B;W;0,029;0,056;2016-12-13;1:9;1,33;141B;141B;WISSEL;WISSEL
92998178;544_1051AR_23.1;1051B;W;0,031;0,059;2016-12-13;1:9;1,33;1051B;1051B;WISSEL;WISSEL
92998179;614_2119R_47.4;2119;W;0,000;0,048;2016-12-13;1:15;1,33;2119;2119;WISSEL;WISSEL
92998180;550_908R_25.7;908;W;0,000;0,027;2016-12-13;1:9;1,33;908;908;WISSEL;WISSEL
92998181;603_147AL_3.3;147A;W;0,000;0,029;2016-12-13;1:9;1,33;147A;147A;WISSEL;WISSEL
92998182;152_4061L_15.1;4067;W;0,214;0,267;2016-12-13;1:18.5;0,81;4067;4067;WISSEL;WISSEL
92998183;005_77L_114.3;77;W;0,000;0,028;2016-12-13;1:9;1,33;77;77;WISSEL;WISSEL
92998184;810_7003L_1.6;7007;W;0,212;0,240;2016-12-13;1:9;1,33;7007;7007;WISSEL;WISSEL
92998185;624_149AR_31.6;149A;W;0,000;0,047;2016-12-13;1:15;1,33;149A;149A;WISSEL;WISSEL
92998738;625_305AR_14.6;305B;W;0,034;0,063;2016-12-13;1:9;1,33;305B;305B;WISSEL;WISSEL
92998740;155_4459R_88.2;4461;W;0,150;0,203;2016-12-13;1:18.5;0,81;4461;4461;WISSEL;WISSEL
92998743;545_961L_22.6;961;W;0,000;0,027;2016-12-13;1:9;1,33;961;961;WISSEL;WISSEL
92998744;603_123AL_3.2;123B;W;0,079;0,118;2016-12-13;1:12;1,33;123B;123B;WISSEL;WISSEL
92996021;927_937R_906.0;937;W;0,000;0,029;2016-12-13;1:9;1,33;937;937;WISSEL;WISSEL
92996022;542_1277BqV_30.0;1281/1277B;W;0,000;0,031;2016-12-13;1:9;7,17;1281/1277B;1281/1277B;WISSEL;WISSEL
92996023;132_951V_49.1;953;W;0,004;0,032;2016-12-13;1:9;1,33;953;953;WISSEL;WISSEL
92996024;546_1063BR_3.6;2611;W;3,151;3,190;2016-12-13;1:12;1,33;2611;2611;WISSEL;WISSEL
92996026;506_25AL_43.0;25B;W;0,048;0,077;2016-12-13;1:9;1,33;25B;25B;WISSEL;WISSEL
92998102;531_2705V_35.4;2709;W;0,012;0,051;2016-12-13;1:12;1,33;2709;2709;WISSEL;WISSEL
92998103;518_103BR_63.3;105A;W;0,104;0,133;2016-12-13;1:9;1,33;105A;105A;WISSEL;WISSEL
92998104;927_13V_904.4;3033/3031;W;0,638;0,654;2016-12-13;1:9;7,17;3033/3031;3033/3031;WISSEL;WISSEL
92998105;047_41L_42.6;901;W;1,903;1,933;2016-12-13;1:9;1,33;901;901;WISSEL;WISSEL
92998106;527_921L_17.6;921;W;0,000;0,029;2016-12-13;1:7;1,33;921;921;WISSEL;WISSEL
92998107;163_1035V_44.3;1037;W;0,007;0,036;2016-12-13;1:9;1,33;1037;1037;WISSEL;WISSEL
92998108;054_1001BV_57.4;1005B;W;0,050;0,097;2016-12-13;1:15;1,33;1005B;1005B;WISSEL;WISSEL
92998109;553_217AR_21.2;217A/215B;W;0,000;0,017;2016-12-13;1:9;7,17;217A/215B;217A/215B;WISSEL;WISSEL
92998110;035_133AR_52.1;133A;W;0,000;0,028;2016-12-13;1:9;1,33;133A;133A;WISSEL;WISSEL
92998664;924_341AL_36.0;347A/347B;W;0,029;0,046;2016-12-13;1:9;7,17;347A/347B;347A/347B;WISSEL;WISSEL
92998665;125_1003L_29.9;1015;W;0,788;0,826;2016-12-13;1:12;1,33;1015;1015;WISSEL;WISSEL
92998667;305_2R_14.9;2;W;0,000;0,034;2016-12-13;1:9;1,33;2;2;WISSEL;WISSEL
92998668;608_33L_87.9;33;W;0,000;0,029;2016-12-13;1:9;1,33;33;33;WISSEL;WISSEL
92998669;531_507BpV_35.7;509A/507B;W;0,000;0,034;2016-12-13;1:9;7,17;509A/507B;509A/507B;WISSEL;WISSEL
92998670;543_165BL_45.2;167A;W;0,036;0,064;2016-12-13;1:9;1,33;167A;167A;WISSEL;WISSEL
92998671;926_2072L_0.7;2072;W;0,000;0,029;2016-12-13;1:9;1,33;2072;2072;WISSEL;WISSEL
92998672;516_277L_1.6;925;W;0,539;0,567;2016-12-13;1:9;1,33;925;925;WISSEL;WISSEL
92998673;618_125L_51.0;125;W;0,000;0,033;2016-12-13;1:9;1,33;125;125;WISSEL;WISSEL
92999907;543_149BL_45.0;155A/149B;W;0,000;0,016;2016-12-13;1:9;7,17;155A/149B;155A/149B;WISSEL;WISSEL
92999908;163_951AL_43.9;951B;W;0,049;0,078;2016-12-13;1:9;1,33;951B;951B;WISSEL;WISSEL
92999909;506_203AR_44.5;205A/203B;W;0,036;0,052;2016-12-13;1:9;7,17;205A/203B;205A/203B;WISSEL;WISSEL
92999910;093_73AL_9.1;73A;W;0,000;0,039;2016-12-13;1:12;1,33;73A;73A;WISSEL;WISSEL
92999912;513_47AL_24.6;47B;W;0,060;0,108;2016-12-13;1:15;1,33;47B;47B;WISSEL;WISSEL
92998186;506_127AR_44.0;127B;W;0,032;0,061;2016-12-13;1:9;1,33;127B;127B;WISSEL;WISSEL
92998188;527_59AL_16.9;59A;W;0,000;0,028;2016-12-13;1:9;1,33;59A;59A;WISSEL;WISSEL
92991359;924_19-20R_35.3;19-20;W;0,000;0,029;2016-12-13;1:9;1,33;19-20;19-20;WISSEL;WISSEL
92991361;603_915L_3.3;915;W;0,000;0,039;2016-12-13;1:12;1,33;915;915;WISSEL;WISSEL
92991362;102_383R_9.6;383;W;0,000;0,047;2016-12-13;1:15;1,33;383;383;WISSEL;WISSEL
92991363;133_1301AR_9.9;1301A;W;0,000;0,048;2016-12-13;1:15;1,33;1301A;1301A;WISSEL;WISSEL
92991364;513_161AR_44.1;361;W;7,017;7,074;2016-12-13;1:20 SYM;1,55;361;361;WISSEL;WISSEL
92991366;524_902L_70.2;902;W;0,000;0,029;2016-12-13;1:9;1,33;902;902;WISSEL;WISSEL
92991367;133_1181AR_20.0;1183A/1181B;W;0,045;0,062;2016-12-13;1:9;7,17;1183A/1181B;1183A/1181B;WISSEL;WISSEL
92999437;531_2863R_37.1;2885;W;1,351;1,457;2016-12-13;1:29;1,30;2885;2885;WISSEL;WISSEL
92999438;437_974L_0.5;974;W;0,000;0,029;2016-12-13;1:9;1,33;974;974;WISSEL;WISSEL
92998450;155_4341R_72.9;4341;W;0,000;0,053;2016-12-13;1:18.5;0,81;4341;4341;WISSEL;WISSEL
92998451;555_213BR_83.3;391;W;1,212;1,260;2016-12-13;1:15;1,33;391;391;WISSEL;WISSEL
92998452;011_441AR_67.2;441A;W;0,000;0,029;2016-12-13;1:9;1,33;441A;441A;WISSEL;WISSEL
92998453;517_37BR_69.1;41A/35B;W;0,019;0,036;2016-12-13;1:9;7,17;41A/35B;41A/35B;WISSEL;WISSEL
92998454;553_259AR_21.7;297;W;0,290;0,316;2016-12-13;1:9;1,33;297;297;WISSEL;WISSEL
92998455;586_2515AL_80.2;2515A/2503B;W;0,000;0,017;2016-12-13;1:9;7,17;2515A/2503B;2515A/2503B;WISSEL;WISSEL
92998456;654_391BL_48.8;395/391B;W;0,000;0,016;2016-12-13;1:9;7,17;395/391B;395/391B;WISSEL;WISSEL
92998457;608_61AL_88.5;61B;W;0,026;0,054;2016-12-13;1:9;1,33;61B;61B;WISSEL;WISSEL
92998458;135_269AR_22.0;269B;W;0,041;0,069;2016-12-13;1:9;1,33;269B;269B;WISSEL;WISSEL
92998459;922_916L_18.1;916;W;0,000;0,029;2016-12-13;1:9;1,33;916;916;WISSEL;WISSEL
92998460;524_259AR_70.6;259A;W;0,000;0,048;2016-12-13;1:15;1,33;259A;259A;WISSEL;WISSEL
92998461;603_1030L_3.9;1031A/1031B;W;0,036;0,053;2016-12-13;1:9;7,17;1031A/1031B;1031A/1031B;WISSEL;WISSEL
92998463;950_357AL_17.4;357A;W;0,000;0,029;2016-12-13;1:9;1,33;357A;357A;WISSEL;WISSEL
92998464;542_1233AR_29.7;1233A;W;0,000;0,029;2016-12-13;1:9;1,33;1233A;1233A;WISSEL;WISSEL
92998465;625_265AL_15.6;265B;W;0,036;0,065;2016-12-13;1:9;1,33;265B;265B;WISSEL;WISSEL
92998466;011_840BL_68.8;840A/840B;W;0,000;0,015;2016-12-13;1:9;7,17;840A/840B;840A/840B;WISSEL;WISSEL
92993020;625_311AR_14.3;311A;W;0,000;0,029;2016-12-13;1:9;1,33;311A;311A;WISSEL;WISSEL
92993021;501_173AL_81.0;173A;W;0,000;0,029;2016-12-13;1:9;1,33;173A;173A;WISSEL;WISSEL
92993022;203_431AR_66.0;443;W;0,771;0,810;2016-12-13;1:12;1,33;443;443;WISSEL;WISSEL
92993024;603_87AR_2.6;89/87B;W;0,032;0,049;2016-12-13;1:9;7,17;89/87B;89/87B;WISSEL;WISSEL
92993026;560_45AL_24.9;45B;W;0,036;0,064;2016-12-13;1:9;1,33;45B;45B;WISSEL;WISSEL
92993027;817_36L_160.6;37;W;0,095;0,129;2016-12-13;1:9;1,33;37;37;WISSEL;WISSEL
92993029;467_012L_101.9;012;W;0,000;0,029;2016-12-13;1:9;1,33;012;012;WISSEL;WISSEL
92993030;927_3057L_905.4;3057;W;0,000;0,029;2016-12-13;1:9;1,33;3057;3057;WISSEL;WISSEL
92991852;803_70L_106.2;70;W;0,000;0,029;2016-12-13;1:9;1,33;70;70;WISSEL;WISSEL
92991853;653_33AL_102.6;33A;W;0,000;0,033;2016-12-13;1:9;1,33;33A;33A;WISSEL;WISSEL
92991854;011_64R_68.9;66;W;0,036;0,064;2016-12-13;1:9;1,33;66;66;WISSEL;WISSEL
92991855;506_570R_43.6;625;W;0,470;0,499;2016-12-13;1:9;1,33;625;625;WISSEL;WISSEL
92991856;009_85AL_137.7;85B;W;0,044;0,073;2016-12-13;1:9;1,33;85B;85B;WISSEL;WISSEL
92991857;506_562R_43.6;562;W;0,000;0,029;2016-12-13;1:9;1,33;562;562;WISSEL;WISSEL
92991858;516_905R_2.0;905;W;0,000;0,027;2016-12-13;1:9;1,33;905;905;WISSEL;WISSEL
92991859;094_1079BL_2.8;1079B;W;0,000;0,047;2016-12-13;1:15;1,33;1079B;1079B;WISSEL;WISSEL
92991860;080_3421L_11.2;3423;W;0,058;0,106;2016-12-13;1:15;1,33;3423;3423;WISSEL;WISSEL
92991861;950_97BV_41.6;99;W;0,013;0,041;2016-12-13;1:9;1,33;99;99;WISSEL;WISSEL
92991863;009_67AL_127.7;67A;W;0,000;0,029;2016-12-13;1:9;1,33;67A;67A;WISSEL;WISSEL
92998359;506_23R_42.9;23;W;0,000;0,027;2016-12-13;1:9;1,33;23;23;WISSEL;WISSEL
92998360;524_303AL_71.5;303A;W;0,000;0,047;2016-12-13;1:15;1,33;303A;303A;WISSEL;WISSEL
92998361;005_93V_115.0;97;W;0,012;0,041;2016-12-13;1:9;1,33;97;97;WISSEL;WISSEL
92998362;062_451AR_39.0;453;W;0,065;0,094;2016-12-13;1:9;1,33;453;453;WISSEL;WISSEL
92998363;606_45AR_37.6;45B;W;0,036;0,064;2016-12-13;1:9;1,33;45B;45B;WISSEL;WISSEL
92998364;536_241BpV_60.8;247A/241B;W;0,000;0,031;2016-12-13;1:9;7,17;247A/241B;247A/241B;WISSEL;WISSEL
92991029;503_167AL_42.4;924/167A;W;0,000;0,017;2016-12-13;1:9;7,17;924/167A;924/167A;WISSEL;WISSEL
