ID;SPOORTAK_IDENTIFICATIE;GEOCODE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
3229;057_15AL_6.3;057__;0,000;0,123;2016-12-14
6776;028_1013L_52.9;028__;0,000;0,341;2016-12-14
15118;555_522R_83.3;555__;0,000;0,051;2016-12-14
15073;588_805AL_1.6;588__;0,000;0,231;2016-12-14
11567;011_58L_68.9;011__;0,000;0,052;2016-12-14
16511;506_23R_42.9;506_b;0,000;0,271;2016-12-14
3091;017_61BV_71.0;604_b;11,837;12,713;2016-12-14
2945;586_133AV_80.7;586__;0,000;0,334;2016-12-14
2040;805_7119L_500.3;805_d;0,000;0,113;2016-12-14
6306;927_993V_906.5;927__;0,000;0,076;2016-12-14
3356;586_153AL_80.8;586__;0,000;0,046;2016-12-14
4602;609_19AR_28.9;609__;0,000;0,053;2016-12-14
14901;617_1155BV_39.5;617_a;0,000;0,578;2016-12-14
13515;517_189AR_0.1;517_a;0,000;0,089;2016-12-14
12526;009_103AR_138.5;009__;0,000;0,233;2016-12-14
8035;135_273BV_22.2;135__;0,000;17,209;2016-12-14
11038;509_9BR_35.1;528_b;5,948;6,178;2016-12-14
12801;553_221R_21.3;553_c;0,000;0,040;2016-12-14
10316;950_922R_6.6;950_a;0,000;0,031;2016-12-14
14416;586_277ApV_81.2;586__;0,000;0,031;2016-12-14
6119;478_1023AL_0.1;478_a;0,000;0,202;2016-12-14
1206;527_117L_0.5;082__;0,607;1,052;2016-12-14
15306;478_1235V_1.7;478_a;0,000;0,038;2016-12-14
10267;924_349ApV_36.2;924_a;0,000;0,031;2016-12-14
17001;556_1409L_5.5;556__;0,000;0,549;2016-12-14
12881;544_1081R_0.1;544_a;0,000;0,112;2016-12-14
7466;626_902V_32.4;626_c;0,000;0,039;2016-12-14
1892;545_73qV_22.3;545_b;0,000;0,034;2016-12-14
3901;514_161BV_16.4;514_a;0,000;0,185;2016-12-14
10766;831_901V_101.9;831_a;0,000;0,025;2016-12-14
17035;606_91BL_0.8;606_a;0,000;0,040;2016-12-14
12487;560_81V_24.6;560__;0,000;0,065;2016-12-14
17180;585_1185L_8.3;585__;0,000;1,487;2016-12-14
12106;557_70L_27.4;557_a;0,000;0,030;2016-12-14
1425;801_920L_100.9;801_b;0,000;0,001;2016-12-14
4056;664_1011R_42.9;664_b;0,000;0,232;2016-12-14
15918;555_281AL_83.5;555__;0,000;0,100;2016-12-14
4875;950_950L_29.3;474_a;2,074;3,066;2016-12-14
13517;098_3873V_29.0;098__;0,000;0,023;2016-12-14
461;144_1503V_151.7;144_b;0,000;0,715;2016-12-14
11617;201_61R_14.7;201__;0,000;0,617;2016-12-14
8845;211_23V_22.0;613__;7,291;7,303;2016-12-14
13998;950_3R_206.1;950_a;0,012;0,041;2016-12-14
6766;102_1243V_1.9;102__;0,000;0,322;2016-12-14
14885;504_63BL_18.3;504_b;0,000;0,040;2016-12-14
3449;525_429AL_77.8;525_b;0,000;0,060;2016-12-14
1671;209_3L_19.0;209__;0,000;0,045;2016-12-14
5359;115_151AR_23.5;115_a;0,000;0,138;2016-12-14
15816;115_57AL_11.8;115_a;0,000;0,095;2016-12-14
11684;516_948V_74.6;052__;0,195;0,255;2016-12-14
2032;122_65V_2.8;122__;0,000;0,692;2016-12-14
8398;625_343R_14.7;625_b;0,000;0,041;2016-12-14
166;803_52AL_103.2;803_h;0,000;0,314;2016-12-14
3896;815_920R_6.6;815_a;0,000;0,191;2016-12-14
15389;586_113BV_80.6;586__;0,000;0,166;2016-12-14
11716;618_117BpV_51.0;618_b;0,000;0,034;2016-12-14
5023;614_2107V_47.4;614_c;0,000;0,008;2016-12-14
14527;203_433R_66.1;203__;0,000;0,689;2016-12-14
13067;610_151AR_14.0;507_b;13,705;14,017;2016-12-14
9348;564_1333R_23.6;564_b;0,000;0,145;2016-12-14
6499;478_1593L_1.9;478_a;0,000;0,064;2016-12-14
16689;617_1151BV_39.4;617_a;0,000;0,566;2016-12-14
145;085_327AR_32.8;085__;0,000;0,060;2016-12-14
9049;950_335AL_17.3;950_a;0,000;0,052;2016-12-14
940;517_69R_69.3;517_b;0,000;0,632;2016-12-14
6837;503_169pV_42.3;503_c;0,000;0,034;2016-12-14
5760;614_2153L_47.9;614_c;0,000;0,064;2016-12-14
1830;801_956V_7.8;801_a;0,035;0,038;2016-12-14
6945;520_157AR_0.8;520_a;0,000;0,036;2016-12-14
13606;501_141AL_80.6;501__;0,000;0,056;2016-12-14
5769;002_347BV_50.7;002__;0,000;0,790;2016-12-14
15089;543_183BqV_45.4;543_c;0,000;0,031;2016-12-14
8369;620_907R_42.4;620__;0,000;0,124;2016-12-14
6856;543_201AL_46.0;543_c;0,000;0,194;2016-12-14
10140;470_181L_305.5;470_g;0,000;0,156;2016-12-14
684;543_221BV_16.0;026__;0,088;9,953;2016-12-14
379;144_1401R_156.0;144_a;0,000;0,110;2016-12-14
6208;525_972L_78.5;525_b;0,000;0,432;2016-12-14
1886;950_667R_7.6;950_a;0,000;0,269;2016-12-14
10220;950_633R_6.4;950_a;0,000;0,172;2016-12-14
10054;553_247AR_21.5;553_c;0,000;0,297;2016-12-14
9407;522_175BV_57.8;522_b;0,000;0,369;2016-12-14
7473;057_57AL_12.3;057__;0,000;7,420;2016-12-14
9812;950_19L_6.5;950_a;0,000;0,612;2016-12-14
3232;517_229AR_0.4;517_a;0,000;0,083;2016-12-14
11305;469_233R_201.7;469_b;0,000;0,244;2016-12-14
264;546_1033R_12.7;546_b;0,524;0,754;2016-12-14
4951;525_976V_78.3;525_b;0,000;0,047;2016-12-14
6884;938_4531V_1.2;938__;0,000;0,009;2016-12-14
1173;664_879R_42.1;663_b;0,817;1,075;2016-12-14
13499;052_87V_69.3;516_a;6,173;7,055;2016-12-14
11041;520_155AL_0.8;520_a;0,000;0,057;2016-12-14
4362;135_907R_45.1;135__;0,000;0,560;2016-12-14
16031;543_215V_15.8;543_b;0,000;0,009;2016-12-14
1992;924_3273AR_34.2;924_a;0,000;0,064;2016-12-14
2664;017_333AR_24.5;017__;0,000;0,183;2016-12-14
15944;478_1111qV_0.7;478_a;0,000;0,034;2016-12-14
11948;618_67R_51.5;618_b;0,000;0,041;2016-12-14
9104;608_25pV_87.7;608_b;0,000;0,032;2016-12-14
7693;508_2003V_90.1;508__;0,000;0,044;2016-12-14
12539;433_7V_6.2;433__;0,000;0,039;2016-12-14
12039;618_103AR_51.3;618_b;0,000;0,064;2016-12-14
7425;552_221R_82.2;552_b;0,000;0,167;2016-12-14
11040;509_9BR_35.1;509_a;0,000;0,130;2016-12-14
9793;564_953V_23.6;564_b;0,000;0,170;2016-12-14
16865;504_35AL_17.6;504_b;0,000;0,587;2016-12-14
6978;504_13AV_17.0;553_b;16,073;16,273;2016-12-14
12104;544_1075R_0.2;544_a;0,000;0,094;2016-12-14
2906;139_319AL_175.2;139__;0,000;2,123;2016-12-14
13649;032_32R_16.5;032__;0,000;0,368;2016-12-14
16066;527_101BpV_17.4;527_c;0,000;0,035;2016-12-14
974;520_127AL_0.6;520_a;0,000;0,041;2016-12-14
4229;545_97L_22.5;545_b;0,000;0,367;2016-12-14
9607;115_31BpV_6.1;115_a;0,000;0,033;2016-12-14
14408;950_1005R_39.8;950_a;0,000;0,052;2016-12-14
17020;534_1061L_45.3;534_b;0,000;0,215;2016-12-14
8703;564_954V_23.7;564_b;0,000;0,030;2016-12-14
7482;133_1159AL_19.3;133_a;0,000;0,087;2016-12-14
6334;479_4R_501.5;479_b;0,000;1,044;2016-12-14
3723;121_523BV_8.3;544_b;5,774;7,369;2016-12-14
8421;563_175AR_57.3;563__;0,000;0,062;2016-12-14
1032;517_123L_69.4;517_b;0,000;0,529;2016-12-14
8400;620_35AR_41.8;620__;0,000;0,042;2016-12-14
6927;132_943V_49.2;132__;0,000;0,036;2016-12-14
13398;531_2575R_34.6;531_c;0,000;0,057;2016-12-14
9076;924_980R_34.3;924_a;0,000;0,029;2016-12-14
9053;924_19-26R_35.4;924_a;0,000;0,027;2016-12-14
10442;950_847BV_11.8;950_a;0,000;0,186;2016-12-14
11397;550_87AR_25.7;550__;0,000;0,062;2016-12-14
17207;486_954L_75.1;081__;0,306;0,425;2016-12-14
8844;076_1617R_11.6;076__;0,000;0,040;2016-12-14
7438;155_4439R_84.3;155_d;0,000;3,755;2016-12-14
10657;531_1207ApV_34.5;531_c;0,000;0,034;2016-12-14
17029;127_351AL_27.9;127_a;0,000;9,576;2016-12-14
10720;545_963R_22.7;545_b;0,000;0,041;2016-12-14
14009;586_2517AL_80.2;586__;0,000;0,041;2016-12-14
16571;135_917AqV_45.8;135__;0,000;0,032;2016-12-14
17281;035_131BV_52.1;035__;0,000;0,016;2016-12-14
12415;125_1015V_30.7;125__;0,000;0,018;2016-12-14
7814;508_919pV_91.0;508__;0,000;0,034;2016-12-14
12715;517_57R_69.1;517_b;0,000;0,259;2016-12-14
5664;550_954V_25.0;550__;0,000;0,056;2016-12-14
5257;504_67R_18.3;504_b;0,000;0,453;2016-12-14
2122;501_135L_80.7;501__;0,000;0,072;2016-12-14
7042;103_303V_28.8;103__;0,000;1,707;2016-12-14
126;027_931R_147.6;587_c;0,074;1,180;2016-12-14
96;531_843R_1.5;531_d;0,000;0,048;2016-12-14
7684;074_1293BV_35.9;074__;0,000;0,027;2016-12-14
4325;105_469V_29.5;105__;0,000;0,672;2016-12-14
4002;478_1113BL_0.7;478_a;0,000;0,052;2016-12-14
6908;155_4465V_88.4;512_b;0,054;0,950;2016-12-14
17203;531_1203BqV_34.5;531_c;0,000;0,031;2016-12-14
16738;506_95AR_43.9;506_b;0,000;0,047;2016-12-14
4633;617_1115AR_38.9;617_a;0,000;0,682;2016-12-14
13006;520_145BpV_0.8;520_a;0,000;0,032;2016-12-14
12260;817_50R_300.0;817_g;0,000;0,069;2016-12-14
2816;479_2003R_300.7;479_a;0,000;0,035;2016-12-14
6019;525_971R_78.6;525_b;0,000;0,036;2016-12-14
4191;588_824L_1.8;588__;0,000;0,301;2016-12-14
6853;603_179AR_3.9;603_a;0,000;0,040;2016-12-14
10630;545_155BpV_23.0;545_b;0,000;0,034;2016-12-14
15657;618_51BV_58.8;618_c;0,000;0,088;2016-12-14
13127;950_63R_40.9;950_a;0,000;0,668;2016-12-14
2460;620_71AR_42.2;620__;0,000;0,048;2016-12-14
4105;564_1341qV_23.7;564_b;0,000;0,034;2016-12-14
8134;664_229R_42.6;664_b;0,000;0,622;2016-12-14
4504;135_906L_45.1;135__;0,000;0,314;2016-12-14
1931;924_3287L_34.3;924_a;0,000;0,041;2016-12-14
1745;803_24V_100.4;201__;0,000;0,178;2016-12-14
2078;133_1187L_20.2;133_a;0,000;0,052;2016-12-14
13135;543_193R_45.5;543_c;0,000;0,260;2016-12-14
116;531_831L_1.4;531_d;0,000;0,037;2016-12-14
368;080_3273V_6.7;080__;0,000;1,202;2016-12-14
2502;514_960L_17.2;514_a;0,000;0,238;2016-12-14
13367;609_61AL_28.1;609__;0,000;0,197;2016-12-14
16554;527_105BV_17.4;527_c;0,000;0,024;2016-12-14
1836;924_3597BV_35.9;924_a;0,000;0,865;2016-12-14
4484;525_485R_79.1;525_b;0,000;0,800;2016-12-14
4658;163_1039AqV_44.3;163__;0,000;0,031;2016-12-14
12050;620_55AL_42.1;620__;0,000;0,049;2016-12-14
6302;525_477V_78.9;525_b;0,000;0,137;2016-12-14
7301;542_1193BV_29.5;542_a;0,000;0,272;2016-12-14
12194;940_401R_43.4;940__;0,000;0,304;2016-12-14
7837;042_901L_20.6;042__;0,000;0,448;2016-12-14
17365;054_1351BL_53.4;054_c;0,102;0,212;2016-12-14
7254;478_1611V_2.9;478_a;0,000;0,701;2016-12-14
17148;534_1009BL_44.8;534_b;0,000;0,104;2016-12-14
11372;545_916ApV_21.9;545_b;0,000;0,034;2016-12-14
16734;135_257BL_21.7;135__;0,000;0,068;2016-12-14
15111;543_907R_45.3;543_c;0,000;0,026;2016-12-14
4950;560_43AL_24.9;560__;0,000;0,068;2016-12-14
2672;501_25R_80.1;501__;0,000;0,230;2016-12-14
2429;005_97V_115.0;005__;0,000;11,627;2016-12-14
1416;664_223L_42.5;664_b;0,000;0,764;2016-12-14
17273;524_281V_71.0;524_b;0,000;0,079;2016-12-14
10459;950_952V_27.8;950_a;0,000;0,046;2016-12-14
13751;527_47BV_16.6;527_c;0,000;0,012;2016-12-14
16385;555_521R_83.3;555__;0,000;0,051;2016-12-14
6949;085_28AL_36.2;085__;0,000;0,064;2016-12-14
1417;606_47R_0.0;606_a;0,000;0,224;2016-12-14
2725;618_799V_50.4;618_b;0,000;0,162;2016-12-14
16556;527_107BqV_17.4;527_c;0,000;0,032;2016-12-14
4931;605_3BL_33.5;605__;0,000;0,308;2016-12-14
10348;950_945V_12.7;950_a;0,000;0,048;2016-12-14
15422;486_903V_75.4;486_b;0,000;0,037;2016-12-14
13766;524_255R_70.3;524_b;0,000;0,384;2016-12-14
6955;606_923R_0.7;606_a;0,000;0,076;2016-12-14
6074;534_1117BR_46.5;534_b;0,000;0,064;2016-12-14
15829;555_259AL_83.5;555__;0,000;0,048;2016-12-14
13832;212_95L_11.9;212__;0,000;0,349;2016-12-14
2307;514_77AL_17.4;514_a;0,000;0,161;2016-12-14
7444;158_4741R_101.7;158__;0,000;0,119;2016-12-14
1064;035_91AV_45.8;035__;0,000;7,240;2016-12-14
11860;514_95BqV_17.1;514_a;0,000;0,034;2016-12-14
13793;618_863R_50.5;618_b;0,000;0,173;2016-12-14
15310;478_1167L_0.8;478_a;0,000;0,897;2016-12-14
17368;054_9003R_53.9;054_a;0,000;0,305;2016-12-14
13144;097_3609R_22.0;097__;0,000;0,600;2016-12-14
11526;204_315V_23.2;751__;10,473;10,568;2016-12-14
16012;555_263BqV_83.5;555__;0,000;0,032;2016-12-14
14789;624_145AL_31.6;105__;0,000;0,002;2016-12-14
6832;503_133BqV_42.9;503_c;0,000;0,034;2016-12-14
10722;545_964L_22.7;545_b;0,000;0,036;2016-12-14
15729;618_19V_58.7;618_c;0,000;0,042;2016-12-14
15832;478_1229qV_1.8;478_a;0,000;0,034;2016-12-14
3364;525_1303AR_180.4;525_c;0,000;0,133;2016-12-14
16541;135_913V_45.7;135__;0,000;0,027;2016-12-14
12699;618_129qV_50.9;618_b;0,000;0,034;2016-12-14
1688;604_9AR_47.4;604_a;0,000;0,027;2016-12-14
10420;950_353AL_17.6;950_a;0,000;0,778;2016-12-14
10904;545_81BR_22.4;545_b;0,000;0,041;2016-12-14
15554;128_5AL_12.2;128__;0,000;0,342;2016-12-14
1379;517_163V_0.1;517_a;0,000;0,038;2016-12-14
6412;485_40L_100.9;485_d;0,000;0,113;2016-12-14
16726;135_205AR_11.7;135__;0,000;0,103;2016-12-14
5018;528_1AL_27.9;528_b;0,000;0,139;2016-12-14
1509;550_97AL_25.8;550__;0,000;0,059;2016-12-14
12361;817_905L_115.3;817_a;0,000;0,641;2016-12-14
4468;032_365V_16.5;032__;0,000;0,093;2016-12-14
2368;011_317L_69.6;011__;0,000;0,278;2016-12-14
13292;027_943AL_148.5;027__;0,000;0,111;2016-12-14
11877;017_29BV_61.5;017__;0,000;0,555;2016-12-14
1624;085_973V_19.8;085__;0,000;0,205;2016-12-14
12121;545_211BV_23.8;545_b;0,000;0,040;2016-12-14
2658;950_663R_7.5;950_a;0,000;0,313;2016-12-14
12297;517_119R_69.4;517_b;0,000;0,567;2016-12-14
14964;545_945L_22.4;545_b;0,000;0,197;2016-12-14
960;520_57L_0.1;520_a;0,000;0,469;2016-12-14
4137;478_1123AR_0.6;478_a;0,000;0,052;2016-12-14
15002;606_111V_1.0;606_a;0,000;0,082;2016-12-14
5770;015_1075R_100.4;015__;0,000;0,026;2016-12-14
4905;542_1249AR_29.8;542_a;0,000;0,052;2016-12-14
4060;145_935BV_54.8;145__;0,000;1,539;2016-12-14
13972;131_3R_16.6;131__;0,000;0,728;2016-12-14
6322;525_982BL_78.2;525_b;0,000;0,057;2016-12-14
1771;545_925V_22.3;545_b;0,000;0,119;2016-12-14
15044;501_935R_80.5;501__;0,000;0,138;2016-12-14
2592;115_5R_4.9;115_b;0,139;0,493;2016-12-14
16784;586_235BV_81.0;586__;0,000;0,004;2016-12-14
7234;927_35L_904.5;927__;0,000;0,103;2016-12-14
17385;055_399AR_19.6;055__;0,000;9,901;2016-12-14
7682;564_959V_24.2;564_b;0,000;0,041;2016-12-14
9969;950_101qV_6.8;950_a;0,000;0,031;2016-12-14
15861;950_111BpV_41.9;950_a;0,000;0,032;2016-12-14
16233;620_97BV_42.7;075__;0,034;14,439;2016-12-14
12325;553_323AR_22.5;553_c;0,000;0,110;2016-12-14
14411;950_93V_41.5;950_a;0,000;0,030;2016-12-14
1306;545_131AL_22.9;545_b;0,000;0,051;2016-12-14
15516;801_919R_8.3;801_a;0,000;0,393;2016-12-14
709;478_1587R_2.0;478_a;0,000;0,120;2016-12-14
5898;506_610V_43.8;506_b;0,000;0,038;2016-12-14
4054;564_974qV_23.6;564_b;0,000;0,034;2016-12-14
9637;608_63AR_88.8;608_b;0,000;0,159;2016-12-14
16699;506_611V_43.8;506_b;0,000;0,037;2016-12-14
3836;042_759AV_21.1;042__;0,000;0,000;2016-12-14
15569;105_469R_29.5;105__;0,000;0,189;2016-12-14
17006;606_105BV_1.0;606_a;0,000;0,049;2016-12-14
3487;503_121L_43.1;503_c;0,000;0,017;2016-12-14
