ID;SPOORTAK_IDENTIFICATIE;DOELGROEP;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;LOKALE_SNELHEID;DATUM_VERWERKING
92196956;534_1081BpV_46.0;T;0,000;0,031;40;2016-12-06
92196962;531_1163V_1.8;T;0,000;1,118;onbekend;2016-12-06
92196963;015_21R_88.9;T;0,000;0,067;onbekend;2016-12-06
92196969;555_263ApV_83.4;T;0,000;0,032;40;2016-12-06
92197018;474_959L_101.1;T;0,000;0,512;onbekend;2016-12-06
92197019;474_959R_101.1;T;0,000;0,407;onbekend;2016-12-06
92197020;586_2503BpV_80.2;T;0,000;0,034;40;2016-12-06
92197031;115_127BqV_22.4;T;0,000;0,032;80;2016-12-06
92197033;586_55pV_80.4;T;0,000;0,028;40;2016-12-06
92197034;586_83BpV_80.5;T;0,000;0,032;40;2016-12-06
92197035;543_169BqV_45.3;T;0,000;0,032;40;2016-12-06
92197036;527_101BqV_17.4;T;0,000;0,035;60;2016-12-06
92197040;478_1227AqV_1.7;T;0,000;0,034;40;2016-12-06
92196971;467_127R_103.6;T;0,000;0,102;onbekend;2016-12-06
92196973;501_121pV_80.8;T;0,000;0,033;40;2016-12-06
92196974;501_147qV_80.7;T;0,000;0,032;40;2016-12-06
92196975;478_1125ApV_0.6;T;0,000;0,034;40;2016-12-06
92196982;555_223ApV_83.3;T;0,000;0,032;40;2016-12-06
92196983;586_91ApV_80.4;T;0,000;0,034;40;2016-12-06
92191580;654_403AR_49.5;T;0,000;0,090;40;2016-12-06
92191581;654_403BqV_49.6;T;0,000;0,034;70;2016-12-06
92191582;654_405AL_49.6;T;0,000;0,053;40;2016-12-06
92191583;654_405AR_49.6;T;0,000;0,150;70;2016-12-06
92191584;654_405BV_49.6;T;0,000;0,029;70;2016-12-06
92191585;654_407qV_49.7;T;0,000;0,031;70;2016-12-06
92191586;654_409AL_49.7;T;0,000;0,097;70;2016-12-06
92191587;654_409AL_49.7;T;0,097;0,563;70;2016-12-06
92191434;011_16R_68.0;T;0,000;0,545;40;2016-12-06
92191435;011_28L_68.5;T;0,000;0,339;40;2016-12-06
92191436;011_28R_68.5;T;0,000;0,112;40;2016-12-06
92191437;011_29V_68.6;T;0,000;0,057;40;2016-12-06
92191438;011_31V_68.6;T;0,000;0,027;40;2016-12-06
92191439;011_32V_68.6;T;0,000;0,040;40;2016-12-06
92191440;011_33V_68.6;T;0,000;0,040;40;2016-12-06
92191441;011_34V_68.6;T;0,000;0,026;40;2016-12-06
92191442;011_35V_68.7;T;0,000;0,016;40;2016-12-06
92191443;011_36V_68.7;T;0,000;0,018;40;2016-12-06
92191444;011_37AqV_68.7;T;0,000;0,031;40;2016-12-06
92191445;011_37BL_68.7;T;0,000;0,310;40;2016-12-06
92191446;011_37BR_68.7;T;0,000;0,016;40;2016-12-06
92191447;011_38L_68.7;T;0,000;0,218;40;2016-12-06
92191448;011_38R_68.7;T;0,000;0,092;40;2016-12-06
92191449;011_39AqV_68.8;T;0,000;0,034;40;2016-12-06
92191450;011_39BL_68.8;T;0,000;0,128;40;2016-12-06
92193924;017_51AR_70.0;T;0,000;0,825;140;2016-12-06
92193925;017_51BR_70.1;T;0,000;0,193;40;2016-12-06
92193926;017_51BV_70.1;T;0,000;0,797;40;2016-12-06
92193927;093_55AL_8.4;T;0,000;0,555;140;2016-12-06
92193928;093_55AL_8.4;T;0,555;0,724;130;2016-12-06
92193929;093_55AR_8.4;T;0,000;0,096;40;2016-12-06
92193930;093_55AV_8.4;T;0,000;0,012;140;2016-12-06
92193931;093_55AV_8.4;T;0,012;1,991;140;2016-12-06
92193932;093_55BL_8.5;T;0,000;0,051;140;2016-12-06
92193933;093_55BL_8.5;T;0,051;2,188;140;2016-12-06
92193934;093_55BV_8.5;T;0,000;0,538;140;2016-12-06
92193935;093_55BV_8.5;T;0,538;0,659;130;2016-12-06
92193936;017_57AL_70.5;T;0,000;0,092;40;2016-12-06
92193938;017_57BV_70.6;T;0,000;0,068;40;2016-12-06
92193939;017_61AL_70.9;T;0,000;0,076;40;2016-12-06
92193940;017_61AR_70.9;T;0,000;0,113;40;2016-12-06
92193941;017_61BL_71.0;T;0,000;0,149;140;2016-12-06
92193942;017_61BV_71.0;T;0,000;0,058;140;2016-12-06
92192585;469_204V_201.1;T;0,000;1,250;40;2016-12-06
92192586;469_52V_401.3;T;0,000;1,290;40;2016-12-06
92192587;469_901L_100.7;T;0,000;0,362;40;2016-12-06
92192588;469_901R_100.7;T;0,000;0,360;40;2016-12-06
92192589;815_912AL_5.0;T;0,000;0,073;40;2016-12-06
92192590;815_912AR_5.0;T;0,000;0,780;40;2016-12-06
92192591;815_912ApV_5.0;T;0,000;0,032;40;2016-12-06
92192592;815_912BL_5.0;T;0,000;0,560;40;2016-12-06
92192593;815_912BR_5.0;T;0,000;0,561;40;2016-12-06
92192594;815_913L_6.7;T;0,000;0,045;40;2016-12-06
92192595;815_913V_6.7;T;0,000;0,077;40;2016-12-06
92192596;815_920L_6.6;T;0,000;0,807;40;2016-12-06
92191974;063_103BV_19.4;T;0,000;0,036;130;2016-12-06
92192342;478_1133R_0.6;T;0,000;0,167;40;2016-12-06
92192343;478_1133V_0.6;T;0,000;0,070;40;2016-12-06
92192344;478_1135R_0.6;T;0,000;0,111;40;2016-12-06
92192345;478_1137V_0.7;T;0,000;0,006;40;2016-12-06
92192346;478_1139V_0.7;T;0,000;0,008;40;2016-12-06
92192347;478_1141L_0.7;T;0,000;0,892;40;2016-12-06
92192774;127_455AL_68.4;T;0,000;0,060;40;2016-12-06
92192318;478_1035R_0.4;T;0,000;0,366;40;2016-12-06
92192319;478_1111R_0.7;T;0,000;0,117;40;2016-12-06
92192320;478_1111qV_0.7;T;0,000;0,034;40;2016-12-06
92192321;478_1113AL_0.6;T;0,000;0,052;40;2016-12-06
92192322;478_1113AR_0.6;T;0,000;0,053;40;2016-12-06
92192695;127_325AR_13.2;T;0,000;0,057;40;2016-12-06
92192696;127_325BV_13.3;T;0,000;0,029;100;2016-12-06
92192697;127_327V_13.3;T;0,000;0,010;100;2016-12-06
92192698;127_329AL_13.3;T;0,000;0,057;40;2016-12-06
92192699;127_329AR_13.3;T;0,000;0,176;100;2016-12-06
92192700;127_329AR_13.3;T;0,176;0,211;140;2016-12-06
92192447;478_1331R_2.1;T;0,000;0,067;40;2016-12-06
92192448;478_1331R_2.1;T;0,067;0,823;40;2016-12-06
92192449;478_1331R_2.1;T;0,823;0,936;40;2016-12-06
92192450;478_1331V_2.1;T;0,000;0,038;40;2016-12-06
92192451;478_1333L_2.1;T;0,000;0,038;40;2016-12-06
92192452;478_1333V_2.1;T;0,000;0,013;40;2016-12-06
92192453;478_1335L_2.1;T;0,000;0,897;40;2016-12-06
92192454;478_1335R_2.1;T;0,000;0,898;40;2016-12-06
92192455;478_1337AL_2.0;T;0,000;0,053;40;2016-12-06
92192456;478_1337AR_2.0;T;0,000;0,064;40;2016-12-06
92192457;478_1337BL_2.1;T;0,000;0,052;40;2016-12-06
92192458;478_1339AL_2.0;T;0,000;0,041;40;2016-12-06
92192459;478_1339BpV_2.1;T;0,000;0,034;40;2016-12-06
92192460;478_1341L_2.1;T;0,000;0,897;40;2016-12-06
92192461;478_1341R_2.1;T;0,000;0,896;40;2016-12-06
92192462;478_1341V_2.1;T;0,000;0,038;40;2016-12-06
92192463;478_1343R_2.1;T;0,000;0,935;40;2016-12-06
92192464;478_1343V_2.1;T;0,000;0,024;40;2016-12-06
92192465;478_1345L_2.0;T;0,000;0,150;40;2016-12-06
92192466;478_1349V_3.0;T;0,000;0,038;40;2016-12-06
92192467;478_1351V_3.0;T;0,000;0,038;40;2016-12-06
92192468;478_1353V_3.0;T;0,000;0,038;40;2016-12-06
92192469;478_1355V_3.0;T;0,000;0,069;40;2016-12-06
92192470;478_1357V_3.0;T;0,000;0,068;40;2016-12-06
92192744;127_421L_49.7;T;0,000;0,062;80;2016-12-06
92192745;127_421L_49.7;T;0,062;0,097;140;2016-12-06
92199521;531_2775L_35.7;T;0,000;0,106;onbekend;2016-12-06
92199742;155_4471L_88.2;T;0,000;0,400;onbekend;2016-12-06
92199745;531_511AR_35.7;T;0,000;0,040;onbekend;2016-12-06
92199746;503_117BqV_43.1;T;0,000;0,034;40;2016-12-06
92199747;815_912AqV_5.0;T;0,000;0,032;40;2016-12-06
92199748;531_501L_35.6;T;0,000;0,222;onbekend;2016-12-06
92199749;531_501R_35.6;T;0,000;0,198;onbekend;2016-12-06
92199341;479_1703L_304.2;T;0,000;7,973;onbekend;2016-12-06
92199590;938_4539V_1.3;T;0,000;1,018;onbekend;2016-12-06
92199593;531_2703V_35.5;T;0,000;0,023;onbekend;2016-12-06
92199595;163_923BpV_43.6;T;0,000;0,034;40;2016-12-06
92199597;485_58ApV_100.9;T;0,000;0,032;40;2016-12-06
92198531;508_2137L_92.0;T;0,000;0,089;onbekend;2016-12-06
92197596;545_920AqV_21.7;T;0,000;0,032;40;2016-12-06
92197597;152_4061R_15.1;T;0,000;0,119;onbekend;2016-12-06
92197598;152_4063V_15.2;T;0,000;0,030;onbekend;2016-12-06
92197599;152_4065L_15.2;T;0,000;0,118;onbekend;2016-12-06
92197600;531_1267pV_34.6;T;0,000;0,034;onbekend;2016-12-06
92197601;805_7105L_102.1;T;0,000;0,086;onbekend;2016-12-06
92197602;801_957AqV_7.8;T;0,000;0,034;40;2016-12-06
92197604;924_937L_35.9;T;0,000;0,124;onbekend;2016-12-06
92197605;545_223BpV_23.8;T;0,000;0,034;40;2016-12-06
92197606;531_2665L_34.7;T;0,000;0,698;onbekend;2016-12-06
92197607;531_519R_35.8;T;0,000;0,147;onbekend;2016-12-06
92197608;557_85L_500.2;T;0,000;0,393;onbekend;2016-12-06
92197609;557_1BR_27.5;T;0,000;0,073;onbekend;2016-12-06
92197610;803_70BR_80.3;T;0,000;0,273;onbekend;2016-12-06
92198820;531_2665R_34.7;T;0,000;0,106;onbekend;2016-12-06
92198821;938_4583pV_2.4;T;0,000;0,033;onbekend;2016-12-06
92198822;938_4583qV_2.4;T;0,000;0,033;onbekend;2016-12-06
92198825;479_6R_501.5;T;0,000;0,957;onbekend;2016-12-06
92198826;479_7L_501.5;T;0,000;0,919;onbekend;2016-12-06
92198827;479_8R_501.5;T;0,000;0,871;onbekend;2016-12-06
92198828;479_9V_502.4;T;0,000;0,043;onbekend;2016-12-06
92198829;479_8L_501.5;T;0,000;0,871;onbekend;2016-12-06
92198830;479_10V_502.4;T;0,000;0,043;onbekend;2016-12-06
92191948;520_93BV_0.3;T;0,000;0,418;40;2016-12-06
92191949;519_93BV_47.2;T;0,000;0,010;80;2016-12-06
92191950;517_93BV_69.5;T;0,000;0,387;40;2016-12-06
92191951;519_95AL_47.2;T;0,000;0,110;80;2016-12-06
92191952;519_95AR_47.2;T;0,000;0,179;130;2016-12-06
92191953;517_95AL_69.5;T;0,000;0,357;40;2016-12-06
92191954;517_95AR_69.5;T;0,000;0,053;40;2016-12-06
92191955;519_95BV_47.3;T;0,000;0,084;130;2016-12-06
92191956;519_95BV_47.3;T;0,084;5,436;130;2016-12-06
92198464;588_351BqV_1.3;T;0,000;0,034;60;2016-12-06
92198465;437_952L_1.0;T;0,000;0,036;onbekend;2016-12-06
92198467;155_4457R_88.1;T;0,000;0,099;onbekend;2016-12-06
92198468;155_4471V_88.2;T;0,000;0,127;onbekend;2016-12-06
92198469;155_4451V_88.0;T;0,000;0,075;onbekend;2016-12-06
92198470;938_4601L_2.6;T;0,000;0,041;onbekend;2016-12-06
92198471;938_902L_2.7;T;0,000;0,208;onbekend;2016-12-06
92197452;520_165R_0.9;T;0,000;4,335;onbekend;2016-12-06
92197454;555_211AV_83.3;T;0,000;1,262;onbekend;2016-12-06
92197455;620_55ApV_42.1;T;0,000;0,034;40;2016-12-06
92198039;437_983R_0.6;T;0,000;0,314;onbekend;2016-12-06
92198040;437_263AV_1.1;T;0,000;0,076;onbekend;2016-12-06
92198041;437_263AL_1.1;T;0,000;0,059;onbekend;2016-12-06
92198042;437_951R_1.0;T;0,000;0,100;onbekend;2016-12-06
92198421;508_923pV_91.1;T;0,000;0,034;onbekend;2016-12-06
92198422;508_909L_90.9;T;0,000;0,323;onbekend;2016-12-06
92198423;508_902V_90.9;T;0,000;0,048;onbekend;2016-12-06
92198424;620_35BpV_41.9;T;0,000;0,034;40;2016-12-06
92198425;508_919R_91.0;T;0,000;0,040;onbekend;2016-12-06
92198426;508_923qV_91.1;T;0,000;0,034;onbekend;2016-12-06
92198427;508_906L_91.0;T;0,000;0,039;onbekend;2016-12-06
92198428;437_957R_0.8;T;0,000;0,054;onbekend;2016-12-06
92198429;437_980V_0.2;T;0,000;0,032;onbekend;2016-12-06
92198430;950_651pV_7.2;T;0,000;0,032;40;2016-12-06
92198431;508_902L_90.9;T;0,000;0,237;onbekend;2016-12-06
92198432;508_921V_91.0;T;0,000;0,067;onbekend;2016-12-06
92198433;508_921R_91.0;T;0,000;0,051;onbekend;2016-12-06
92198434;512_4485V_89.5;T;0,000;0,030;onbekend;2016-12-06
92198435;512_4483V_89.4;T;0,000;0,128;onbekend;2016-12-06
92198122;143_912AqV_17.9;T;0,000;0,034;40;2016-12-06
92198123;028_940R_47.0;T;0,000;0,368;onbekend;2016-12-06
92198124;028_940V_47.0;T;0,000;0,426;onbekend;2016-12-06
92198125;026_233BpV_26.0;T;0,000;0,034;40;2016-12-06
92198127;564_1315pV_23.5;T;0,000;0,034;40;2016-12-06
92198130;506_553AqV_43.5;T;0,000;0,031;40;2016-12-06
92198132;801_926L_300.6;T;0,000;0,172;onbekend;2016-12-06
92198133;115_31BpV_6.1;T;0,000;0,033;110;2016-12-06
92200114;924_19-20L_35.3;T;0,000;0,931;onbekend;2016-12-06
92200480;043_761R_31.1;T;0,000;0,979;onbekend;2016-12-06
92200481;531_843R_1.5;T;0,000;0,048;onbekend;2016-12-06
92200130;924_3253BqV_34.2;T;0,000;0,032;40;2016-12-06
92200136;924_10-11L_35.3;T;0,000;0,884;onbekend;2016-12-06
92200138;131_1V_16.4;T;0,000;2,009;onbekend;2016-12-06
92200385;531_2765L_35.7;T;0,000;2,939;onbekend;2016-12-06
92200386;451_8V_1.2;T;0,000;0,694;onbekend;2016-12-06
92194706;103_303L_28.8;T;0,000;4,330;130;2016-12-06
92194954;135_911V_45.7;T;0,000;0,041;40;2016-12-06
92194955;135_912V_45.7;T;0,000;0,029;40;2016-12-06
92194956;135_913V_45.7;T;0,000;0,027;40;2016-12-06
92194957;135_914AL_45.7;T;0,000;0,054;40;2016-12-06
92194958;135_914AR_45.7;T;0,000;0,055;40;2016-12-06
92194959;135_914ApV_45.7;T;0,000;0,031;40;2016-12-06
92194960;135_915AL_45.7;T;0,000;0,054;40;2016-12-06
92194961;135_915AR_45.7;T;0,000;0,055;40;2016-12-06
92194962;135_915AqV_45.7;T;0,000;0,031;40;2016-12-06
92194963;135_916AL_45.8;T;0,000;0,451;40;2016-12-06
92194964;135_916AR_45.8;T;0,000;0,481;40;2016-12-06
92194965;135_916ApV_45.8;T;0,000;0,032;40;2016-12-06
92194966;135_917AL_45.8;T;0,000;0,379;40;2016-12-06
92194967;135_917AR_45.8;T;0,000;0,452;40;2016-12-06
92194968;135_917ApV_45.8;T;0,000;0,032;40;2016-12-06
92194969;135_918V_46.2;T;0,000;0,030;40;2016-12-06
92194970;135_919V_46.3;T;0,000;0,426;40;2016-12-06
92200054;618_109AL_51.3;T;0,000;0,056;onbekend;2016-12-06
92200056;924_46-47R_35.3;T;0,000;0,971;onbekend;2016-12-06
92200012;469_139R_600.3;T;0,000;0,301;onbekend;2016-12-06
92200014;514_39ApV_17.5;T;0,000;0,033;40;2016-12-06
92200308;617_1201L_40.5;T;0,000;9,799;onbekend;2016-12-06
92200426;152_4113V_29.4;T;0,000;1,162;onbekend;2016-12-06
92200427;152_4111R_29.2;T;0,000;1,500;onbekend;2016-12-06
92200428;527_79BpV_17.2;T;0,000;0,034;40;2016-12-06
92200384;203_345V_34.6;T;0,000;12,723;onbekend;2016-12-06
92194589;618_273AR_49.5;T;10,529;10,801;130;2016-12-06
92194590;618_273BV_49.5;T;0,000;0,058;140;2016-12-06
92194591;618_273BV_49.5;T;0,058;9,090;140;2016-12-06
92194592;618_273BV_49.5;T;9,090;10,298;140;2016-12-06
92194593;618_273BV_49.5;T;10,298;10,466;140;2016-12-06
92194594;618_273BV_49.5;T;10,466;10,803;130;2016-12-06
92194595;516_275L_1.5;T;0,000;0,738;40;2016-12-06
92194539;618_193AR_50.7;T;0,000;0,680;40;2016-12-06
92194540;517_195V_0.2;T;0,000;0,038;40;2016-12-06
92194541;618_195AR_50.9;T;0,000;0,045;40;2016-12-06
92194542;517_197V_0.2;T;0,000;0,002;40;2016-12-06
92199660;038_285AL_95.9;T;0,000;9,133;onbekend;2016-12-06
92199661;467_013L_101.9;T;0,000;0,785;onbekend;2016-12-06
92199869;514_141ApV_16.6;T;0,000;0,031;40;2016-12-06
92199870;155_4439L_84.3;T;0,000;0,199;onbekend;2016-12-06
92199871;586_2517BqV_80.3;T;0,000;0,034;40;2016-12-06
92199872;586_2511BpV_80.3;T;0,000;0,034;40;2016-12-06
92196984;555_255BpV_83.5;T;0,000;0,031;40;2016-12-06
92196985;507_239BV_93.8;T;0,000;2,091;onbekend;2016-12-06
92196986;666_4205L_47.3;T;0,000;0,169;onbekend;2016-12-06
92196987;666_4201V_47.2;T;0,000;0,024;onbekend;2016-12-06
92196988;152_4123V_30.7;T;0,000;16,456;onbekend;2016-12-06
92196990;586_2515BpV_80.3;T;0,000;0,034;40;2016-12-06
92196998;467_013R_101.9;T;0,000;0,784;onbekend;2016-12-06
92197000;514_57L_65.4;T;0,000;0,332;onbekend;2016-12-06
92197001;467_016R_101.9;T;0,000;0,773;onbekend;2016-12-06
92197002;506_636AqV_44.2;T;0,000;0,031;40;2016-12-06
92197006;531_515L_35.8;T;0,000;0,257;onbekend;2016-12-06
92197009;531_521AqV_36.0;T;0,000;0,034;onbekend;2016-12-06
92197013;514_149ApV_16.6;T;0,000;0,033;onbekend;2016-12-06
92197015;467_05L_102.3;T;0,000;0,206;onbekend;2016-12-06
92197016;467_018V_101.8;T;0,000;0,702;onbekend;2016-12-06
92197272;817_46R_119.9;T;0,000;0,279;onbekend;2016-12-06
92197273;563_189L_57.4;T;0,000;0,351;onbekend;2016-12-06
92191451;011_39BR_68.8;T;0,000;0,124;40;2016-12-06
92191452;011_58L_68.9;T;0,000;0,052;40;2016-12-06
92191453;011_58R_68.9;T;0,000;0,064;40;2016-12-06
92191454;011_58V_68.9;T;0,000;0,071;40;2016-12-06
92191455;011_61AL_68.9;T;0,000;0,029;40;2016-12-06
92191456;011_61AR_68.9;T;0,000;0,363;40;2016-12-06
92191457;011_61AqV_68.9;T;0,000;0,034;40;2016-12-06
92191458;011_61BR_69.0;T;0,000;0,052;40;2016-12-06
92191459;011_62L_69.0;T;0,000;0,240;40;2016-12-06
92191460;011_62R_69.0;T;0,000;0,613;40;2016-12-06
92191461;011_64R_68.9;T;0,000;0,064;40;2016-12-06
92191462;011_65V_68.9;T;0,000;0,076;40;2016-12-06
92191463;011_66V_69.0;T;0,000;0,352;40;2016-12-06
92191464;011_67AL_69.0;T;0,000;0,040;40;2016-12-06
92191465;011_67AR_69.0;T;0,000;0,051;40;2016-12-06
92191466;011_67ApV_69.0;T;0,000;0,033;40;2016-12-06
92191467;011_68AL_69.0;T;0,000;0,029;40;2016-12-06
92191468;011_68AR_69.0;T;0,000;0,763;40;2016-12-06
92191469;011_68ApV_69.0;T;0,000;0,034;40;2016-12-06
92191470;011_68BR_69.0;T;0,000;0,053;40;2016-12-06
92191471;011_70L_68.8;T;0,000;0,232;40;2016-12-06
92191472;011_70V_68.8;T;0,000;0,044;40;2016-12-06
92191473;011_71L_68.9;T;0,000;0,256;40;2016-12-06
92191474;011_71V_68.9;T;0,000;0,027;40;2016-12-06
92191475;011_72L_68.9;T;0,000;0,275;40;2016-12-06
92191476;011_72V_68.9;T;0,000;0,027;40;2016-12-06
92191477;011_73L_68.9;T;0,000;0,924;40;2016-12-06
92193943;017_61BV_71.0;T;0,058;7,262;140;2016-12-06
92193944;017_61BV_71.0;T;7,262;13,487;130;2016-12-06
92193945;017_63AL_70.7;T;0,000;0,064;40;2016-12-06
92193946;017_63AR_70.7;T;0,000;0,103;40;2016-12-06
92193947;017_63BV_70.7;T;0,000;0,017;140;2016-12-06
92193948;017_65AL_70.8;T;0,000;0,059;40;2016-12-06
92193949;017_65AR_70.8;T;0,000;0,277;140;2016-12-06
92193950;017_65AR_70.8;T;0,277;7,463;140;2016-12-06
92194029;093_1003BL_6.3;T;0,000;0,112;140;2016-12-06
92195414;009_67AR_127.7;T;0,000;0,060;40;2016-12-06
92195415;009_67BV_127.8;T;0,000;0,242;140;2016-12-06
92191975;063_103BV_19.4;T;0,036;1,422;130;2016-12-06
92191976;063_103BV_19.4;T;1,422;1,457;130;2016-12-06
92191977;063_103BV_19.4;T;1,457;1,520;70;2016-12-06
92191978;517_111L_69.3;T;0,000;0,049;40;2016-12-06
92191979;517_111R_69.3;T;0,000;0,036;40;2016-12-06
92191980;517_113L_69.4;T;0,000;0,049;40;2016-12-06
92191981;517_113R_69.4;T;0,000;0,033;40;2016-12-06
92191982;520_113AL_0.6;T;0,000;0,119;40;2016-12-06
92191983;520_113AR_0.6;T;0,000;0,171;40;2016-12-06
92191984;520_113AV_0.6;T;0,000;0,238;40;2016-12-06
92191985;520_113BL_0.8;T;0,000;0,064;40;2016-12-06
92191986;520_113BV_0.8;T;0,000;0,056;40;2016-12-06
92191987;517_115L_69.4;T;0,000;0,711;40;2016-12-06
92191988;517_115R_69.4;T;0,000;0,030;40;2016-12-06
92191989;520_115AL_0.4;T;0,000;0,080;40;2016-12-06
92191990;520_115AR_0.4;T;0,000;0,656;40;2016-12-06
92191991;520_115BR_0.5;T;0,000;0,029;40;2016-12-06
92191992;520_115BV_0.5;T;0,000;0,036;40;2016-12-06
92191993;517_117L_69.3;T;0,000;0,037;40;2016-12-06
92191994;517_117R_69.3;T;0,000;0,727;40;2016-12-06
92191995;517_119L_69.4;T;0,000;0,046;40;2016-12-06
92191687;520_159L_0.8;T;0,000;0,023;40;2016-12-06
92191688;520_159R_0.8;T;0,000;0,033;40;2016-12-06
92191689;520_161L_0.9;T;0,000;0,055;40;2016-12-06
92191690;520_161L_0.9;T;0,055;0,089;10;2016-12-06
92192701;127_329AR_13.3;T;0,211;14,533;140;2016-12-06
92192702;127_329BV_13.3;T;0,000;0,119;100;2016-12-06
92191740;520_1009R_1.0;T;0,000;0,344;10;2016-12-06
92191741;520_1010L_1.0;T;0,000;0,166;10;2016-12-06
92191742;520_1010R_1.0;T;0,000;0,157;10;2016-12-06
92192045;520_147BV_0.8;T;0,215;0,247;130;2016-12-06
92192046;520_147BV_0.8;T;0,247;1,907;130;2016-12-06
92192047;520_149AL_0.7;T;0,000;0,093;40;2016-12-06
92192048;520_149AR_0.7;T;0,000;0,040;40;2016-12-06
92192049;520_149BqV_0.8;T;0,000;0,034;40;2016-12-06
92192746;127_421L_49.7;T;0,097;4,310;140;2016-12-06
92192747;127_421R_49.7;T;0,000;0,100;40;2016-12-06
92192748;127_435AL_54.0;T;0,000;0,056;40;2016-12-06
92192749;127_435AR_54.0;T;0,000;7,673;140;2016-12-06
92192750;127_435BV_54.0;T;0,000;7,679;140;2016-12-06
92192751;127_443AL_67.7;T;0,000;0,065;80;2016-12-06
92192752;127_443AR_67.7;T;0,000;0,065;40;2016-12-06
92192753;127_443AV_67.7;T;0,000;0,391;80;2016-12-06
92192754;127_443AV_67.7;T;0,391;0,435;140;2016-12-06
92192755;127_443AV_67.7;T;0,435;5,993;140;2016-12-06
92192756;127_443BL_67.7;T;0,000;0,065;80;2016-12-06
92191854;517_53BV_69.2;T;0,000;0,277;40;2016-12-06
92191855;520_55L_0.1;T;0,000;0,031;40;2016-12-06
92197927;924_2301AV_525.1;T;0,000;7,330;onbekend;2016-12-06
92198276;508_912L_90.9;T;0,000;0,250;onbekend;2016-12-06
92198277;508_934L_90.8;T;0,000;0,095;onbekend;2016-12-06
92198278;508_935L_90.9;T;0,000;0,092;onbekend;2016-12-06
92198279;536_233BpV_60.7;T;0,000;0,031;80;2016-12-06
92198280;094_1107AL_1.8;T;0,000;0,103;onbekend;2016-12-06
92198281;476_1V_201.8;T;0,000;0,033;onbekend;2016-12-06
92198282;437_976R_0.6;T;0,000;0,038;onbekend;2016-12-06
92198283;437_961L_0.6;T;0,000;0,293;onbekend;2016-12-06
92198284;437_961V_0.6;T;0,000;0,168;onbekend;2016-12-06
92198285;437_960L_0.7;T;0,000;0,408;onbekend;2016-12-06
92198286;950_201qV_11.7;T;0,000;0,032;40;2016-12-06
92198287;536_309BqV_61.5;T;0,000;0,031;80;2016-12-06
92198288;536_311BpV_61.6;T;0,000;0,031;onbekend;2016-12-06
92198289;437_959R_0.8;T;0,000;0,063;onbekend;2016-12-06
92198290;508_2011R_90.2;T;0,000;0,954;onbekend;2016-12-06
