ID;OBJECTTYPE;SPOORTAK_IDENTIFICATIE;GEOCODE_BEGIN;SUBCODE_BEGIN;NAAM_GEOCODE_BEGIN;KM_BEGIN;NR_BEGIN;KANTCODE_BEGIN;GEOCODE_EIND;SUBCODE_EIND;NAAM_GEOCODE_EIND;KM_EIND;NR_EIND;KANTCODE_EIND;NR_SUB;LENGTE;OBEGINTIJD;BEHEERDER;LENGTE_GEOM
568783;--VERVALLEN--;588_363BV_1.9;588;;Amsterdam Dijksgracht;1,869;363B;V;588;;Amsterdam Dijksgracht;2,940;417B;R;;1,072;2015-01-09;ProRail;1,072387
568784;--VERVALLEN--;305_54R_17.8;305;;Stadskanaal Hoofdstation - Zuidbroek;17,833;54;R;305;;Stadskanaal Hoofdstation - Zuidbroek;17,051;63;R;;0,795;2016-07-25;ProRail;0,795257
568785;--VERVALLEN--;305_54L_17.8;305;;Stadskanaal Hoofdstation - Zuidbroek;17,833;54;L;305;;Stadskanaal Hoofdstation - Zuidbroek;17,025;65;L;;0,822;2016-07-25;ProRail;0,821895
568786;--VERVALLEN--;817_933L_114.4;817;a;Vlissingen Sloehaven;114,444;933;L;817;e;Vlissingen Sloehaven;200,211;SJ_933L;V;;0,352;2015-01-09;ProRail;0,352436
568787;--VERVALLEN--;817_963R_200.3;817;e;Vlissingen Sloehaven;200,274;963;R;817;e;Vlissingen Sloehaven;200,135;SJ_963R;V;;0,139;2015-01-09;ProRail;0,139129
568788;--VERVALLEN--;553_217AR_21.2;553;c;Sittard;21,215;217A;RE;553;c;Sittard;21,324;231B;R;;0,093;2015-01-09;ProRail;0,093079
568789;--VERVALLEN--;603_87AR_2.6;603;a;Zwolle;2,558;87A;R;603;a;Zwolle;2,623;87B;RE;;0,049;2015-01-09;ProRail;0,048949
568790;--VERVALLEN--;603_1030R_3.9;603;a;Zwolle;3,864;1030;R;603;a;Zwolle;4,162;SJ_1030R;V;;0,296;2015-01-09;ProRail;0,296271
568791;--VERVALLEN--;603_177R_3.9;603;a;Zwolle;3,863;177;R;603;a;Zwolle;4,069;183B;L;;0,207;2015-01-09;ProRail;0,207408
567758;--VERVALLEN--;614_18V_47.4;614;c;s Hertogenbosch;47,355;18;V;614;c;s Hertogenbosch;47,389;23;R;;0,034;2015-01-09;ProRail;0,034293
567759;--VERVALLEN--;624_155AL_31.9;624;;Gouda;31,920;155A;L;624;;Gouda;32,521;195B;R;;0,604;2015-01-09;ProRail;0,603506
567760;--VERVALLEN--;478_1153qV_0.7;478;a;Rotterdam Europoort 4;0,703;1153;L+R;478;a;Rotterdam Europoort 4;0,737;1155;L+R;q;0,034;2015-01-09;ProRail;0,033603
567761;--VERVALLEN--;523_913R_53.9;523;a;Amsterdam Sloterdijk;53,850;913;R;523;b;Amsterdam Sloterdijk;177,510;5009B;V;;2,340;2015-12-16;ProRail;2,339648
567762;--VERVALLEN--;506_622L_43.9;506;b;Amersfoort;43,935;622;L;506;b;Amersfoort;43,835;SJ_622L;V;;0,154;2015-01-09;ProRail;0,154441
567763;--VERVALLEN--;506_93qV_44.0;506;b;Amersfoort;43,967;93;L+R;506;b;Amersfoort;43,934;95A;L+R;q;0,035;2015-01-09;ProRail;0,034566
567764;--VERVALLEN--;506_79R_43.9;506;b;Amersfoort;43,870;79;R;506;b;Amersfoort;43,981;123B;R;;0,140;2015-01-09;ProRail;0,139641
567765;--VERVALLEN--;527_103L_17.3;527;c;Haarlem;17,329;103;LE;527;c;Haarlem;17,363;107A;V;;0,018;2015-01-09;ProRail;0,017929
567766;--VERVALLEN--;527_59AL_16.9;527;c;Haarlem;16,855;59A;L;527;c;Haarlem;16,906;59B;L;;0,064;2015-01-09;ProRail;0,064293
567767;--VERVALLEN--;817_1225R_115.1;817;a;Vlissingen Sloehaven;115,053;1225;R;817;e;Vlissingen Sloehaven;200,139;1251;L;;0,890;2015-01-09;ProRail;0,889603
564430;--VERVALLEN--;950_922R_6.6;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,633;922;R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,662;923;V;;0,031;2015-01-09;ProRail;0,030869
564431;--VERVALLEN--;950_209L_7.8;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,825;209;LE;950;a;Barendrecht Vork - Rotterdam Maasvlakte;8,009;473;L;;0,170;2015-01-09;ProRail;0,169919
564432;--VERVALLEN--;950_111L_6.9;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,923;111;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,735;203;L;;0,809;2015-01-09;ProRail;0,808905
564433;--VERVALLEN--;132_948V_49.1;132;;Moordrecht Aansl. - Rotterdam Kleiweg;49,084;948;V;132;;Moordrecht Aansl. - Rotterdam Kleiweg;48,905;961;L;;0,179;2015-01-09;ProRail;0,178978
564434;--VERVALLEN--;132_459R_48.7;132;;Moordrecht Aansl. - Rotterdam Kleiweg;48,724;459;R;132;;Moordrecht Aansl. - Rotterdam Kleiweg;47,934;473;LE;;0,773;2015-01-09;ProRail;0,772736
564435;--VERVALLEN--;950_433V_27.9;950;a;Barendrecht Vork - Rotterdam Maasvlakte;27,864;433;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;27,927;435B;R;;0,063;2015-01-09;ProRail;0,063350
564436;--VERVALLEN--;950_435BV_27.9;950;a;Barendrecht Vork - Rotterdam Maasvlakte;27,927;435B;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;27,958;439;V;;0,030;2015-01-09;ProRail;0,030428
564437;--VERVALLEN--;950_379pV_18.3;950;a;Barendrecht Vork - Rotterdam Maasvlakte;18,290;379;L+R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;18,322;381;L+R;p;0,031;2015-01-09;ProRail;0,031461
564438;--VERVALLEN--;950_121pV_7.1;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,096;121;L+R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,063;123;L+R;p;0,032;2015-01-09;ProRail;0,032498
564439;--VERVALLEN--;950_9qV_6.4;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,371;9;L+R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,402;11;L+R;q;0,031;2015-01-09;ProRail;0,031462
564440;--VERVALLEN--;950_405R_26.9;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,877;405;RE;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,612;1103;R;;0,251;2015-01-09;ProRail;0,250767
564441;--VERVALLEN--;950_221V_7.6;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,583;221;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,632;223;R;;0,042;2015-01-09;ProRail;0,041880
564442;--VERVALLEN--;539_49BL_79.4;539;;Schiedam Centrum;79,356;49B;L;539;;Schiedam Centrum;79,116;53A;R;;0,242;2015-01-09;ProRail;0,241692
564443;--VERVALLEN--;564_427BV_23.5;564;b;Den Haag Binckhorst;23,527;427B;V;564;b;Den Haag Binckhorst;23,539;433A;V;;0,012;2015-01-09;ProRail;0,011619
564651;--VERVALLEN--;926_2037R_1.1;926;;Zwolle Rangeerterrein;1,147;2037;R;926;;Zwolle Rangeerterrein;1,084;2039;R;;0,065;2015-01-09;ProRail;0,064816
564652;--VERVALLEN--;926_2069AqV_0.8;926;;Zwolle Rangeerterrein;0,767;2069A;L+R;926;;Zwolle Rangeerterrein;0,793;2069B;L+R;q;0,028;2015-01-09;ProRail;0,027936
564653;--VERVALLEN--;926_2069BL_0.8;926;;Zwolle Rangeerterrein;0,793;2069B;LE;926;;Zwolle Rangeerterrein;0,765;2071;V;;0,016;2015-01-09;ProRail;0,016163
564654;--VERVALLEN--;926_2069BR_0.8;926;;Zwolle Rangeerterrein;0,793;2069B;RE;926;;Zwolle Rangeerterrein;0,766;2070;V;;0,015;2015-01-09;ProRail;0,014679
564655;--VERVALLEN--;926_2059V_0.9;926;;Zwolle Rangeerterrein;0,891;2059;V;926;;Zwolle Rangeerterrein;0,927;2060;L;;0,036;2015-01-09;ProRail;0,036298
564656;--VERVALLEN--;926_2049V_0.9;926;;Zwolle Rangeerterrein;0,944;2049;V;926;;Zwolle Rangeerterrein;0,927;2060;V;;0,017;2015-01-09;ProRail;0,016929
564657;--VERVALLEN--;926_2012R_1.5;926;;Zwolle Rangeerterrein;1,526;2012;R;926;;Zwolle Rangeerterrein;1,148;2033;V;;0,378;2015-01-09;ProRail;0,377558
564658;--VERVALLEN--;209_1V_19.0;209;;Dieren - Apeldoorn;19,024;1;V;209;;Dieren - Apeldoorn;18,970;2;R;;0,054;2015-01-09;ProRail;0,053937
564659;--VERVALLEN--;209_1L_19.0;209;;Dieren - Apeldoorn;19,024;1;L;209;;Dieren - Apeldoorn;19,136;TI_1L;V;;0,112;2015-01-09;ProRail;0,112038
564660;--VERVALLEN--;309_8303V_5.9;309;;Landgraaf - Simpelveld;5,864;8303;V;309;;Landgraaf - Simpelveld;5,836;SJ_8303V;V;;0,030;2015-01-09;ProRail;0,029727
564661;--VERVALLEN--;506_259AL_45.5;506;b;Amersfoort;45,468;259A;L;089;;Amersfoort - Amersfoort Aansl.;45,555;259B;L;;0,087;2015-01-09;ProRail;0,086583
564662;--VERVALLEN--;164_2485R_253.4;164;;Prinsenbeek - Hazeldonk Grens;253,401;2485;R;164;;Prinsenbeek - Hazeldonk Grens;253,631;2487;R;;0,230;2015-01-09;ProRail;0,230259
564663;--VERVALLEN--;520_121pV_0.5;520;a;Maastricht;0,530;121;L+R;520;a;Maastricht;0,497;123A;L+R;p;0,034;2015-01-09;ProRail;0,033670
564664;--VERVALLEN--;924_3769R_36.9;924;a;Kijfhoek;36,919;3769;R;924;a;Kijfhoek;37,070;3781B;RE;;0,136;2015-01-09;ProRail;0,136351
564665;--VERVALLEN--;924_3781BqV_37.1;924;a;Kijfhoek;37,070;3781B;L+R;924;a;Kijfhoek;37,039;3785A;L+R;q;0,031;2015-01-09;ProRail;0,031344
564666;--VERVALLEN--;924_3731V_36.8;924;a;Kijfhoek;36,804;3731;V;924;a;Kijfhoek;36,919;3769;V;;0,116;2015-01-09;ProRail;0,116223
564667;--VERVALLEN--;924_3263AR_34.2;924;a;Kijfhoek;34,177;3263A;RE;924;a;Kijfhoek;34,303;3263B;RE;;0,111;2015-01-09;ProRail;0,111406
564668;--VERVALLEN--;924_3583AL_35.8;924;a;Kijfhoek;35,760;3583A;L;924;a;Kijfhoek;35,824;3585B;R;;0,064;2015-01-09;ProRail;0,063838
564884;--VERVALLEN--;122_65L_2.8;122;;Roosendaal - Breda;2,791;65;L;122;;Roosendaal - Breda;21,360;1003;R;;18,630;2015-01-09;ProRail;18,630116
564885;--VERVALLEN--;506_553ApV_43.5;506;b;Amersfoort;43,469;553A;L+R;506;b;Amersfoort;43,521;553B;L+R;p;0,034;2015-01-09;ProRail;0,033670
564886;--VERVALLEN--;506_553AL_43.5;506;b;Amersfoort;43,469;553A;LE;506;b;Amersfoort;43,520;554;V;;0,015;2015-01-09;ProRail;0,015435
564887;--VERVALLEN--;506_552V_43.5;506;b;Amersfoort;43,469;552;V;506;b;Amersfoort;43,521;553B;RE;;0,017;2015-01-09;ProRail;0,016848
564888;--VERVALLEN--;506_553AqV_43.5;506;b;Amersfoort;43,470;553A;L+R;506;b;Amersfoort;43,519;553B;L+R;q;0,031;2015-01-09;ProRail;0,030903
564889;--VERVALLEN--;107_187BV_19.4;107;;Moordrecht Aansl. - Den Haag Binckhorst;19,351;187B;V;107;;Moordrecht Aansl. - Den Haag Binckhorst;19,932;191A;V;;0,580;2015-01-09;ProRail;0,579754
564890;--VERVALLEN--;107_171BR_18.7;107;;Moordrecht Aansl. - Den Haag Binckhorst;18,738;171B;R;107;;Moordrecht Aansl. - Den Haag Binckhorst;18,565;173;R;;0,173;2015-01-09;ProRail;0,173203
564891;--VERVALLEN--;544_1071AR_0.1;544;a;Breda;0,139;1071A;R;544;a;Breda;0,236;1075;V;;0,097;2015-01-09;ProRail;0,097112
564892;--VERVALLEN--;166_2181R_143.8;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;143,837;2181;R;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;144,688;2197;L;;0,851;2015-01-09;ProRail;0,850571
565108;--VERVALLEN--;950_928L_6.6;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,645;928;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,684;929;V;;0,041;2015-01-09;ProRail;0,040749
565109;--VERVALLEN--;950_341qV_17.4;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,399;341;L+R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,431;343;L+R;q;0,031;2015-01-09;ProRail;0,031462
565110;--VERVALLEN--;950_413R_26.9;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,917;413;RE;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,976;901;V;;0,043;2015-01-09;ProRail;0,043292
565111;--VERVALLEN--;143_77L_17.2;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,210;77;L;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,497;901;V;;0,288;2015-01-09;ProRail;0,287752
565112;--VERVALLEN--;143_901R_17.5;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,497;901;R;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,533;903;V;;0,035;2015-01-09;ProRail;0,035154
565113;--VERVALLEN--;540_147BV_81.3;540;d;Rotterdam Westelijke Splitsing;81,271;147B;V;540;d;Rotterdam Westelijke Splitsing;81,289;149A;V;;0,018;2015-01-09;ProRail;0,017784
565114;--VERVALLEN--;540_149AR_81.3;540;d;Rotterdam Westelijke Splitsing;81,289;149A;R;540;d;Rotterdam Westelijke Splitsing;81,396;149B;R;;0,107;2015-01-09;ProRail;0,107291
565115;--VERVALLEN--;900_682V_201.4;900;;Amersfoort Hoofdwerkplaats;201,356;682;V;900;;Amersfoort Hoofdwerkplaats;201,417;SJ_682V;V;;0,064;2015-01-09;ProRail;0,063615
565116;--VERVALLEN--;101_1063V_12.3;101;;Harmelen Aansl. - Woerden;12,285;1063;V;533;;Woerden;15,094;1103A;V;;2,809;2015-01-09;ProRail;2,809180
565117;--VERVALLEN--;533_1113AR_15.3;533;;Woerden;15,348;1113A;R;533;;Woerden;15,489;1113B;R;;0,140;2015-01-09;ProRail;0,140289
565118;--VERVALLEN--;063_263L_2.7;063;;Maastricht - Sittard;2,680;263;L;814;a;Maastricht Racc. Beatrixhaven;100,543;950;V;;0,545;2015-01-09;ProRail;0,545114
565119;--VERVALLEN--;533_1111BV_15.4;533;;Woerden;15,445;1111B;V;533;;Woerden;15,946;1139A;V;;0,504;2015-01-09;ProRail;0,503577
565120;--VERVALLEN--;533_1139BV_16.0;533;;Woerden;16,016;1139B;V;533;;Woerden;16,028;1151A;V;;0,012;2015-01-09;ProRail;0,012073
565324;--VERVALLEN--;924_980L_34.3;924;a;Kijfhoek;34,271;980;L;924;a;Kijfhoek;34,300;991;V;;0,031;2015-01-09;ProRail;0,031359
565325;--VERVALLEN--;924_349AqV_36.2;924;a;Kijfhoek;36,186;349A;L+R;924;a;Kijfhoek;36,218;349B;L+R;q;0,031;2015-01-09;ProRail;0,031286
565326;--VERVALLEN--;924_3243AR_34.1;924;a;Kijfhoek;34,103;3243A;R;924;a;Kijfhoek;34,208;3273A;V;;0,105;2015-01-09;ProRail;0,105204
565327;--VERVALLEN--;924_2303BqV_34.1;924;a;Kijfhoek;34,128;2303B;L+R;924;a;Kijfhoek;34,096;3239A;L+R;q;0,032;2015-01-09;ProRail;0,031592
565328;--VERVALLEN--;009_9R_114.2;009;;Meppel - Leeuwarden;114,197;9;R;009;;Meppel - Leeuwarden;114,716;21B;R;;0,519;2015-01-09;ProRail;0,519287
565329;--VERVALLEN--;009_21AL_114.7;009;;Meppel - Leeuwarden;114,652;21A;L;009;;Meppel - Leeuwarden;114,716;21B;L;;0,064;2015-01-09;ProRail;0,063725
565330;--VERVALLEN--;540_149BV_81.4;540;d;Rotterdam Westelijke Splitsing;81,396;149B;V;540;d;Rotterdam Westelijke Splitsing;81,414;151A;V;;0,018;2015-01-09;ProRail;0,017986
565331;--VERVALLEN--;540_147AR_81.2;540;d;Rotterdam Westelijke Splitsing;81,188;147A;R;540;d;Rotterdam Westelijke Splitsing;81,271;147B;R;;0,083;2015-01-09;ProRail;0,082837
565332;--VERVALLEN--;588_802V_1.6;588;;Amsterdam Dijksgracht;1,613;802;V;588;;Amsterdam Dijksgracht;1,625;803;V;;0,011;2015-01-09;ProRail;0,011158
565333;--VERVALLEN--;560_51AV_24.9;560;;Den Haag Centraal;24,911;51A;V;560;;Den Haag Centraal;25,288;SJ_51AV;V;;0,378;2015-01-09;ProRail;0,377548
565334;--VERVALLEN--;924_355ApV_36.2;924;a;Kijfhoek;36,231;355A;L+R;924;a;Kijfhoek;36,262;355B;L+R;p;0,031;2015-01-09;ProRail;0,031431
565335;--VERVALLEN--;924_351AL_36.2;924;a;Kijfhoek;36,185;351A;LE;924;a;Kijfhoek;36,262;355B;RE;;0,045;2015-01-09;ProRail;0,045221
565336;--VERVALLEN--;924_914V_33.9;924;a;Kijfhoek;33,903;914;V;924;a;Kijfhoek;33,942;915;R;;0,041;2015-01-09;ProRail;0,040732
565337;--VERVALLEN--;924_31-32R_35.3;924;a;Kijfhoek;35,299;31-32;R;924;a;Kijfhoek;34,500;974;R;;0,800;2015-01-09;ProRail;0,799799
565338;--VERVALLEN--;924_3585BV_35.8;924;a;Kijfhoek;35,824;3585B;V;924;a;Kijfhoek;35,922;3633;V;;0,103;2015-01-09;ProRail;0,102734
565339;--VERVALLEN--;924_3277L_34.2;924;a;Kijfhoek;34,216;3277;L;924;a;Kijfhoek;34,265;3331;V;;0,053;2015-01-09;ProRail;0,053118
565340;--VERVALLEN--;924_3331L_34.3;924;a;Kijfhoek;34,265;3331;L;924;a;Kijfhoek;34,295;3333;V;;0,033;2015-01-09;ProRail;0,032877
565341;--VERVALLEN--;924_3333L_34.3;924;a;Kijfhoek;34,295;3333;L;924;a;Kijfhoek;34,336;3337;V;;0,041;2015-01-09;ProRail;0,040728
565546;--VERVALLEN--;437_958L_0.8;437;a;Arnhem Goederenstation - Velperbroek Aansl.;0,790;958;L;437;a;Arnhem Goederenstation - Velperbroek Aansl.;0,247;SJ_958L;V;;0,550;2015-01-09;ProRail;0,550417
565547;--VERVALLEN--;437_956R_0.9;437;a;Arnhem Goederenstation - Velperbroek Aansl.;0,880;956;R;437;a;Arnhem Goederenstation - Velperbroek Aansl.;0,844;957;V;;0,037;2015-01-09;ProRail;0,036689
565548;--VERVALLEN--;624_221AL_32.8;624;;Gouda;32,830;221A;L;624;;Gouda;32,907;221B;L;;0,078;2015-01-09;ProRail;0,077703
565549;--VERVALLEN--;035_91AR_45.8;035;;Lunetten - De Haar Aansl.;45,834;91A;R;035;;Lunetten - De Haar Aansl.;46,758;117B;L;;0,924;2015-01-09;ProRail;0,923803
565550;--VERVALLEN--;035_91AL_45.8;035;;Lunetten - De Haar Aansl.;45,834;91A;L;035;;Lunetten - De Haar Aansl.;45,894;91B;L;;0,061;2015-01-09;ProRail;0,060574
565551;--VERVALLEN--;437_953L_0.9;437;a;Arnhem Goederenstation - Velperbroek Aansl.;0,939;953;L;437;a;Arnhem Goederenstation - Velperbroek Aansl.;0,903;955;V;;0,036;2015-01-09;ProRail;0,035620
565552;--VERVALLEN--;469_334R_601.8;469;g;Pernis;601,839;334;R;469;g;Pernis;601,902;335;R;;0,064;2015-01-09;ProRail;0,063552
565553;--VERVALLEN--;469_331L_601.5;469;g;Pernis;601,486;331;L;469;g;Pernis;601,902;335;L;;0,426;2015-01-09;ProRail;0,426117
565554;--VERVALLEN--;608_23BV_87.8;608;b;Apeldoorn;87,784;23B;V;608;b;Apeldoorn;87,904;33;V;;0,121;2015-01-09;ProRail;0,120575
565555;--VERVALLEN--;508_934R_90.8;508;;Arnhem;90,779;934;R;508;;Arnhem;90,872;937;R;;0,095;2015-01-09;ProRail;0,095187
565556;--VERVALLEN--;508_934V_90.8;508;;Arnhem;90,779;934;V;508;;Arnhem;90,615;SJ_934V;V;;0,167;2015-01-09;ProRail;0,166787
565557;--VERVALLEN--;817_1265R_200.3;817;e;Vlissingen Sloehaven;200,254;1265;RE;817;e;Vlissingen Sloehaven;200,403;SJ_1265R;V;;0,136;2015-01-09;ProRail;0,136232
565558;--VERVALLEN--;817_1259BL_200.3;817;e;Vlissingen Sloehaven;200,287;1259B;LE;817;e;Vlissingen Sloehaven;200,174;SJ_1259BL;V;;0,096;2015-01-09;ProRail;0,096336
565559;--VERVALLEN--;564_971R_23.7;564;b;Den Haag Binckhorst;23,702;971;RE;564;b;Den Haag Binckhorst;23,999;976;R;;0,282;2015-01-09;ProRail;0,282282
565560;--VERVALLEN--;564_968L_23.7;564;b;Den Haag Binckhorst;23,702;968;LE;564;b;Den Haag Binckhorst;23,999;976;L;;0,283;2015-01-09;ProRail;0,283005
565722;--VERVALLEN--;531_1303BpV_34.7;531;c;Utrecht Centraal;34,697;1303B;L+R;531;c;Utrecht Centraal;34,664;1307A;L+R;p;0,034;2015-01-09;ProRail;0,033671
565723;--VERVALLEN--;437_983R_0.6;437;a;Arnhem Goederenstation - Velperbroek Aansl.;0,582;983;R;437;a;Arnhem Goederenstation - Velperbroek Aansl.;0,253;SJ_983R;V;;0,314;2015-01-09;ProRail;0,314039
565724;--VERVALLEN--;536_251BpV_61.0;536;;Den Haag HS;61,033;251B;L+R;536;;Den Haag HS;61,000;253;L+R;p;0,034;2015-01-09;ProRail;0,033669
565725;--VERVALLEN--;536_251BR_61.0;536;;Den Haag HS;61,033;251B;RE;536;;Den Haag HS;60,915;SJ_251BR;V;;0,103;2015-01-09;ProRail;0,103025
565726;--VERVALLEN--;536_251BqV_61.0;536;;Den Haag HS;61,033;251B;L+R;536;;Den Haag HS;61,000;253;L+R;q;0,034;2015-01-09;ProRail;0,033629
565727;--VERVALLEN--;536_251AL_61.0;536;;Den Haag HS;60,966;251A;L;536;;Den Haag HS;61,033;251B;LE;;0,052;2015-01-09;ProRail;0,052489
565728;--VERVALLEN--;560_63BpV_24.8;560;;Den Haag Centraal;24,762;63B;L+R;560;;Den Haag Centraal;24,796;67A;L+R;p;0,034;2015-01-09;ProRail;0,033670
565729;--VERVALLEN--;560_59AR_24.8;560;;Den Haag Centraal;24,836;59A;RE;560;;Den Haag Centraal;24,762;63B;LE;;0,057;2015-01-09;ProRail;0,057478
565730;--VERVALLEN--;560_63AR_24.8;560;;Den Haag Centraal;24,837;63A;RE;560;;Den Haag Centraal;24,796;67A;V;;0,024;2015-01-09;ProRail;0,023907
565731;--VERVALLEN--;161_2701L_35.3;161;;Lelystad Industrieterrein - Hattemerbroek;35,277;2701;L;161;;Lelystad Industrieterrein - Hattemerbroek;35,383;2703;L;;0,106;2015-01-09;ProRail;0,106485
565732;--VERVALLEN--;107_183AR_19.3;107;;Moordrecht Aansl. - Den Haag Binckhorst;19,260;183A;R;107;;Moordrecht Aansl. - Den Haag Binckhorst;19,351;183B;R;;0,092;2015-01-09;ProRail;0,091755
565733;--VERVALLEN--;114_407AL_54.0;114;a;Rotterdam Kleiweg - Rotterdam Westelijke Splitsing;53,978;407A;L;114;a;Rotterdam Kleiweg - Rotterdam Westelijke Splitsing;53,888;407B;L;;0,088;2015-01-09;ProRail;0,087956
565734;--VERVALLEN--;132_477AL_47.9;132;;Moordrecht Aansl. - Rotterdam Kleiweg;47,881;477A;L;132;;Moordrecht Aansl. - Rotterdam Kleiweg;47,817;477B;L;;0,065;2015-01-09;ProRail;0,064808
565735;--VERVALLEN--;132_477BR_47.8;132;;Moordrecht Aansl. - Rotterdam Kleiweg;47,817;477B;R;132;;Moordrecht Aansl. - Rotterdam Kleiweg;47,900;SJ_477BR;V;;0,084;2015-01-09;ProRail;0,084280
565736;--VERVALLEN--;132_283AL_36.1;132;;Moordrecht Aansl. - Rotterdam Kleiweg;36,071;283A;L;132;;Moordrecht Aansl. - Rotterdam Kleiweg;36,170;283B;L;;0,099;2015-01-09;ProRail;0,099460
565737;--VERVALLEN--;132_961V_48.9;132;;Moordrecht Aansl. - Rotterdam Kleiweg;48,905;961;V;132;;Moordrecht Aansl. - Rotterdam Kleiweg;48,865;962B;RE;;0,024;2015-01-09;ProRail;0,024401
565922;--VERVALLEN--;476_80L_103.0;476;a;Rotterdam Europoort 2;102,991;80;L;476;a;Rotterdam Europoort 2;103,307;81;V;;0,311;2015-01-09;ProRail;0,311446
565923;--VERVALLEN--;522_161L_57.5;522;b;Uitgeest;57,456;161;L;522;b;Uitgeest;57,715;183A;V;;0,260;2015-01-09;ProRail;0,260482
565924;--VERVALLEN--;522_173BL_57.8;522;b;Uitgeest;57,751;173B;L;522;b;Uitgeest;57,691;175A;R;;0,059;2015-01-09;ProRail;0,059493
565925;--VERVALLEN--;522_173AR_57.7;522;b;Uitgeest;57,691;173A;R;522;b;Uitgeest;57,751;173B;R;;0,060;2015-01-09;ProRail;0,059609
565926;--VERVALLEN--;522_175AL_57.7;522;b;Uitgeest;57,691;175A;L;522;b;Uitgeest;57,751;175B;L;;0,060;2015-01-09;ProRail;0,059562
565927;--VERVALLEN--;522_147BV_57.4;522;b;Uitgeest;57,410;147B;V;522;b;Uitgeest;57,691;173A;V;;0,283;2015-01-09;ProRail;0,282566
565928;--VERVALLEN--;503_105R_43.6;503;c;Deventer;43,633;105;RE;503;c;Deventer;43,238;111;R;;0,377;2015-01-09;ProRail;0,376661
