ID;SPOORTAK_IDENTIFICATIE;CG_TYPE;CG_NAAM;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
93088910;017_401AL_39.5;BVL;Gelderse Vallei;0,000;0,103;2016-12-14
93088914;017_435AR_40.8;BASIS;Gelderse Vallei;0,000;0,100;2016-12-14
93088915;017_435AR_40.8;BAAN;Gelderse Vallei;0,000;0,100;2016-12-14
93088917;017_435AR_40.8;BVL;Gelderse Vallei;0,000;0,100;2016-12-14
93088921;017_431V_40.7;BASIS;Gelderse Vallei;0,000;0,089;2016-12-14
93088922;017_431V_40.7;BAAN;Gelderse Vallei;0,000;0,089;2016-12-14
93088899;516_919V_1.8;BVL;Venlo;0,000;0,128;2016-12-14
93088924;017_431V_40.7;BVL;Gelderse Vallei;0,000;0,089;2016-12-14
93088925;017_29BV_61.5;BASIS;Gelderland;0,000;0,555;2016-12-14
93088926;017_29BV_61.5;BAAN;Gelderland;0,000;0,555;2016-12-14
93089284;805_7123L_104.4;BAAN;Dordrecht;0,000;0,201;2016-12-14
93089285;805_7123L_104.4;BASIS;Dordrecht;0,000;0,201;2016-12-14
93089288;805_7121V_103.8;BVL;Dordrecht;0,000;0,599;2016-12-14
93089291;805_7121V_103.8;BAAN;Dordrecht;0,000;0,599;2016-12-14
93089603;515_307AR_51.1;BAAN;Boxtel;4,207;8,502;2016-12-14
93088594;120_9AL_7.7;BVL;Roosendaal;0,000;0,987;2016-12-14
93088595;756_53R_35.5;BAAN;Venlo;0,000;0,793;2016-12-14
93088597;756_53R_35.5;BVL;Venlo;0,000;0,793;2016-12-14
93088601;756_53R_35.5;BASIS;Venlo;0,000;0,793;2016-12-14
93088602;756_53L_35.5;BAAN;Venlo;0,000;0,793;2016-12-14
93088604;756_53L_35.5;BVL;Venlo;0,000;0,793;2016-12-14
93088590;120_9AR_7.7;BAAN;Roosendaal;0,000;0,059;2016-12-14
93088930;203_345V_34.6;BASIS;Overijssel;0,000;7,272;2016-12-14
93088931;516_904R_1.9;BAAN;Venlo;0,000;0,031;2016-12-14
93089292;805_7121V_103.8;BASIS;Dordrecht;0,000;0,599;2016-12-14
93089295;805_7121L_103.8;BVL;Dordrecht;0,000;0,097;2016-12-14
93089298;805_7121L_103.8;BAAN;Dordrecht;0,000;0,097;2016-12-14
93089299;805_7121L_103.8;BASIS;Dordrecht;0,000;0,097;2016-12-14
93089301;516_919R_1.8;BAAN;Venlo;0,000;0,064;2016-12-14
93089305;924_3577R_35.7;BVL;Dordrecht;0,000;0,054;2016-12-14
93089308;924_3577R_35.7;BAAN;Dordrecht;0,000;0,054;2016-12-14
93089309;924_3577R_35.7;BASIS;Dordrecht;0,000;0,054;2016-12-14
93089312;924_27-56V_35.5;BVL;Dordrecht;0,000;0,065;2016-12-14
93094054;553_225AR_21.3;BASIS;Roermond;0,000;0,041;2016-12-14
93094055;553_225AR_21.3;BAAN;Roermond;0,000;0,041;2016-12-14
93094057;553_225AR_21.3;BVL;Roermond;0,000;0,041;2016-12-14
93094061;618_125R_51.0;BAAN;Eindhoven;0,000;0,369;2016-12-14
93094359;501_125V_80.9;BVL;Groningen;0,000;0,080;2016-12-14
93094362;501_125V_80.9;BASIS;Groningen;0,000;0,080;2016-12-14
93045222;508_2115V_91.6;BAAN;Achterhoek;0,000;0,607;2016-12-14
93045224;508_2115V_91.6;BVL;Achterhoek;0,000;0,607;2016-12-14
93045382;486_904L_75.5;BASIS;Amsterdam;0,000;0,855;2016-12-14
93045383;127_663L_61.7;BASIS;Goes;0,000;0,492;2016-12-14
93045384;127_663L_61.7;BAAN;Goes;0,000;0,492;2016-12-14
93045377;531_2765R_35.7;BVL;Utrecht;0,000;0,103;2016-12-14
93045378;486_904L_75.5;BVL;Amsterdam;0,000;0,855;2016-12-14
93045592;504_19L_17.2;BASIS;Maastricht;0,000;8,004;2016-12-14
93045593;504_19L_17.2;BAAN;Maastricht;0,000;8,004;2016-12-14
93045595;504_19L_17.2;BVL;Maastricht;0,000;8,004;2016-12-14
93045599;503_115AR_43.2;BASIS;IJsselstreek;0,000;0,041;2016-12-14
93045600;503_115AR_43.2;BAAN;IJsselstreek;0,000;0,041;2016-12-14
93045604;503_115AR_43.2;BVL;IJsselstreek;0,000;0,041;2016-12-14
93045606;503_117BqV_43.1;BASIS;IJsselstreek;0,000;0,034;2016-12-14
93045607;503_117BqV_43.1;BAAN;IJsselstreek;0,000;0,034;2016-12-14
93045611;503_117BqV_43.1;BVL;IJsselstreek;0,000;0,034;2016-12-14
93045613;503_121L_43.1;BASIS;IJsselstreek;0,000;0,017;2016-12-14
93045614;503_121L_43.1;BAAN;IJsselstreek;0,000;0,017;2016-12-14
93045616;085_28AV_36.2;BAAN;Haarlem;0,000;3,392;2016-12-14
93044982;801_918V_101.9;BVL;Roosendaal;0,000;0,827;2016-12-14
93044985;815_912AqV_5.0;BAAN;Groningen;0,000;0,032;2016-12-14
93044986;815_912AqV_5.0;BVL;Groningen;0,000;0,032;2016-12-14
93044989;815_912AqV_5.0;BASIS;Groningen;0,000;0,032;2016-12-14
93045230;490_115R_104.9;BVL;Amsterdam;0,000;0,611;2016-12-14
93045234;490_115R_104.9;BASIS;Amsterdam;0,000;0,611;2016-12-14
93045386;127_663L_61.7;BVL;Goes;0,000;0,492;2016-12-14
93045388;031_265R_29.9;BAAN;Twente;0,000;0,800;2016-12-14
93045389;031_265R_29.9;BVL;Twente;0,000;0,800;2016-12-14
93045394;031_265R_29.9;BASIS;Twente;0,000;0,800;2016-12-14
93045396;011_81R_69.1;BVL;Drenthe;0,000;0,733;2016-12-14
93045399;011_81R_69.1;BASIS;Drenthe;0,000;0,733;2016-12-14
93045400;011_81R_69.1;BAAN;Drenthe;0,000;0,733;2016-12-14
93045402;098_3883R_29.2;BVL;Woerden;0,000;0,456;2016-12-14
93045618;085_28AV_36.2;BVL;Haarlem;0,000;3,392;2016-12-14
93044994;801_910L_102.4;BASIS;Roosendaal;0,000;0,303;2016-12-14
93044995;801_910L_102.4;BAAN;Roosendaal;0,000;0,303;2016-12-14
93045001;524_903L_70.2;BAAN;Alkmaar;0,000;0,340;2016-12-14
93045003;524_903L_70.2;BVL;Alkmaar;0,000;0,340;2016-12-14
93045236;114_393BV_102.0;BAAN;HSL;13,435;23,977;2016-12-14
93045408;212_195L_38.4;BVL;Achterhoek;0,000;1,258;2016-12-14
93045403;098_3883R_29.2;BASIS;Woerden;0,000;0,456;2016-12-14
93045404;098_3883R_29.2;BAAN;Woerden;0,000;0,456;2016-12-14
93045412;531_1171BV_1.4;BAAN;Utrecht;0,000;0,941;2016-12-14
93043150;087_1BL_21.1;BASIS;Weesp;1,322;4,289;2016-12-14
93043153;614_401AR_48.6;BVL;Den Bosch;0,000;0,069;2016-12-14
93043155;614_401AR_48.6;BASIS;Den Bosch;0,000;0,069;2016-12-14
93043156;614_401AR_48.6;BAAN;Den Bosch;0,000;0,069;2016-12-14
93043160;517_157BV_70.0;BAAN;Venlo;0,000;0,093;2016-12-14
93043162;517_157BV_70.0;BVL;Venlo;0,000;0,093;2016-12-14
93043166;517_157BV_70.0;BASIS;Venlo;0,000;0,093;2016-12-14
93043167;564_1353R_23.8;BASIS;Den Haag;0,000;0,304;2016-12-14
93043168;564_1353R_23.8;BAAN;Den Haag;0,000;0,304;2016-12-14
93042498;522_902R_57.5;BAAN;Alkmaar;0,000;0,173;2016-12-14
93042500;522_902R_57.5;BVL;Alkmaar;0,000;0,173;2016-12-14
93042502;522_902R_57.5;BASIS;Alkmaar;0,000;0,173;2016-12-14
93042503;479_2065R_301.8;BASIS;Europoort;0,000;0,106;2016-12-14
93042504;479_2065R_301.8;BAAN;Europoort;0,000;0,106;2016-12-14
93042506;479_2065R_301.8;BVL;Europoort;0,000;0,106;2016-12-14
93042510;479_2003R_300.7;BASIS;Europoort;0,000;0,035;2016-12-14
93042511;479_2003R_300.7;BAAN;Europoort;0,000;0,035;2016-12-14
93042728;057_5R_5.6;BVL;Eindhoven;0,000;0,617;2016-12-14
93042732;057_5R_5.6;BASIS;Eindhoven;0,000;0,617;2016-12-14
93042734;055_427BV_37.6;BAAN;Eindhoven;0,000;0,927;2016-12-14
93042936;803_54V_103.3;BASIS;Groningen;0,000;0,436;2016-12-14
93042937;531_2785L_35.8;BAAN;Utrecht;0,000;0,119;2016-12-14
93042939;531_2785L_35.8;BVL;Utrecht;0,000;0,119;2016-12-14
93042943;531_2785L_35.8;BASIS;Utrecht;0,000;0,119;2016-12-14
93042944;139_319AR_175.2;BAAN;Amsterdam;0,000;0,121;2016-12-14
93042946;139_319AR_175.2;BVL;Amsterdam;0,000;0,121;2016-12-14
93042948;520_53L_0.1;BVL;Maastricht;0,000;0,600;2016-12-14
93043170;564_1353R_23.8;BVL;Den Haag;0,000;0,304;2016-12-14
93043174;927_13V_904.4;BAAN;Weesp;0,000;0,654;2016-12-14
93069491;620_83BqV_42.3;BAAN;Alkmaar;0,000;0,034;2016-12-14
93069493;620_83BqV_42.3;BVL;Alkmaar;0,000;0,034;2016-12-14
93069495;620_83BqV_42.3;BASIS;Alkmaar;0,000;0,034;2016-12-14
93069497;508_941R_90.9;BASIS;Achterhoek;0,000;0,208;2016-12-14
93069498;508_941R_90.9;BAAN;Achterhoek;0,000;0,208;2016-12-14
93069906;139_5005AL_177.4;BASIS;Amsterdam;0,000;0,131;2016-12-14
93069909;530_95AL_11.4;BASIS;Amersfoort;0,000;0,186;2016-12-14
93069910;530_95AL_11.4;BAAN;Amersfoort;0,000;0,186;2016-12-14
93069911;530_95AL_11.4;BVL;Amersfoort;0,000;0,186;2016-12-14
93069913;118_13L_84.5;BVL;Dordrecht;0,000;0,983;2016-12-14
93069916;118_13L_84.5;BAAN;Dordrecht;0,000;0,983;2016-12-14
93069917;118_13L_84.5;BASIS;Dordrecht;0,000;0,983;2016-12-14
93069919;950_1000L_7.1;BASIS;Europoort;0,000;0,038;2016-12-14
93069920;950_1000L_7.1;BAAN;Europoort;0,000;0,038;2016-12-14
93069922;950_1000L_7.1;BVL;Europoort;0,000;0,038;2016-12-14
93068790;588_823L_1.8;BVL;Amsterdam;0,000;0,382;2016-12-14
93068794;624_229BV_33.0;BVL;Rijn en Gouwe;0,000;3,048;2016-12-14
93069120;613_906V_76.0;BASIS;Gelderse Vallei;0,000;0,019;2016-12-14
93069121;613_906V_76.0;BAAN;Gelderse Vallei;0,000;0,019;2016-12-14
93069123;613_906V_76.0;BVL;Gelderse Vallei;0,000;0,019;2016-12-14
93071747;664_225R_42.5;BVL;Europoort;0,000;0,748;2016-12-14
93071751;664_243V_43.2;BASIS;Europoort;0,000;0,036;2016-12-14
93071752;664_243V_43.2;BAAN;Europoort;0,000;0,036;2016-12-14
93071754;664_243V_43.2;BVL;Europoort;0,000;0,036;2016-12-14
93071758;664_247V_43.3;BASIS;Europoort;0,000;0,037;2016-12-14
93071759;664_247V_43.3;BAAN;Europoort;0,000;0,037;2016-12-14
93071761;664_247V_43.3;BVL;Europoort;0,000;0,037;2016-12-14
93071765;508_910L_90.9;BASIS;Achterhoek;0,000;0,042;2016-12-14
93071766;508_910L_90.9;BAAN;Achterhoek;0,000;0,042;2016-12-14
93072178;588_345AL_1.1;BVL;Amsterdam;0,000;0,134;2016-12-14
93072182;588_345AL_1.1;BASIS;Amsterdam;0,000;0,134;2016-12-14
93072183;588_349AL_1.1;BAAN;Amsterdam;0,000;0,123;2016-12-14
93072185;588_349AL_1.1;BVL;Amsterdam;0,000;0,123;2016-12-14
93072189;588_349AL_1.1;BASIS;Amsterdam;0,000;0,123;2016-12-14
93072191;050_463BV_4.3;BVL;Weesp;0,000;0,016;2016-12-14
93072192;050_463BV_4.3;BASIS;Weesp;0,000;0,016;2016-12-14
93072195;050_463BV_4.3;BAAN;Weesp;0,000;0,016;2016-12-14
93072198;050_463AL_4.2;BVL;Weesp;0,000;0,062;2016-12-14
93072199;050_463AL_4.2;BASIS;Weesp;0,000;0,062;2016-12-14
93072202;050_463AL_4.2;BAAN;Weesp;0,000;0,062;2016-12-14
93072204;132_295AR_40.4;BVL;Rijn en Gouwe;0,000;0,060;2016-12-14
93072205;132_295AR_40.4;BAAN;Rijn en Gouwe;0,000;0,060;2016-12-14
93072207;817_1239R_200.1;BVL;Goes;0,000;0,047;2016-12-14
93071317;161_2677V_31.9;BASIS;Gelderland;0,000;0,424;2016-12-14
93071319;135_2071R_43.1;BVL;Weesp;0,000;5,141;2016-12-14
93071452;950_1005R_7.2;BASIS;Europoort;0,000;0,296;2016-12-14
93071453;950_1005R_7.2;BAAN;Europoort;0,000;0,296;2016-12-14
93071455;950_1005R_7.2;BVL;Europoort;0,000;0,296;2016-12-14
93071774;940_389BqV_43.3;BASIS;Amersfoort;0,000;0,034;2016-12-14
93071775;940_389BqV_43.3;BAAN;Amersfoort;0,000;0,034;2016-12-14
93071776;940_389BqV_43.3;BVL;Amersfoort;0,000;0,034;2016-12-14
93071781;940_371AL_43.2;BASIS;Amersfoort;0,000;0,041;2016-12-14
93071782;940_371AL_43.2;BAAN;Amersfoort;0,000;0,041;2016-12-14
93071783;940_371AL_43.2;BVL;Amersfoort;0,000;0,041;2016-12-14
93071788;940_389BpV_43.3;BASIS;Amersfoort;0,000;0,034;2016-12-14
93071789;940_389BpV_43.3;BAAN;Amersfoort;0,000;0,034;2016-12-14
93071790;940_389BpV_43.3;BVL;Amersfoort;0,000;0,034;2016-12-14
93071768;508_910L_90.9;BVL;Achterhoek;0,000;0,042;2016-12-14
93071795;940_393R_43.3;BASIS;Amersfoort;0,000;0,028;2016-12-14
93071796;940_393R_43.3;BAAN;Amersfoort;0,000;0,028;2016-12-14
93072211;817_1239L_200.1;BASIS;Goes;0,000;0,109;2016-12-14
93072212;817_1239L_200.1;BAAN;Goes;0,000;0,109;2016-12-14
93072214;817_1239L_200.1;BVL;Goes;0,000;0,109;2016-12-14
93072218;817_1251V_200.1;BASIS;Goes;0,000;0,030;2016-12-14
93072219;817_1251V_200.1;BAAN;Goes;0,000;0,030;2016-12-14
93072221;817_1251V_200.1;BVL;Goes;0,000;0,030;2016-12-14
93072225;817_1253V_200.1;BASIS;Goes;0,000;0,025;2016-12-14
93072226;817_1253V_200.1;BAAN;Goes;0,000;0,025;2016-12-14
93072228;817_1253V_200.1;BVL;Goes;0,000;0,025;2016-12-14
93066061;938_905L_3.2;BAAN;A15trace;0,000;0,041;2016-12-14
93066063;938_905L_3.2;BVL;A15trace;0,000;0,041;2016-12-14
93066646;542_1195BV_29.5;BASIS;Dordrecht;0,000;0,327;2016-12-14
93066649;542_1241V_29.8;BVL;Dordrecht;0,000;0,073;2016-12-14
93066652;542_1241V_29.8;BAAN;Dordrecht;0,000;0,073;2016-12-14
93066653;542_1241V_29.8;BASIS;Dordrecht;0,000;0,073;2016-12-14
93068093;508_2137R_92.0;BASIS;Achterhoek;0,000;0,089;2016-12-14
93068094;508_2137R_92.0;BAAN;Achterhoek;0,000;0,089;2016-12-14
93068096;508_2137R_92.0;BVL;Achterhoek;0,000;0,089;2016-12-14
93068100;603_918L_3.2;BASIS;Overijssel;0,000;0,130;2016-12-14
93068101;603_918L_3.2;BAAN;Overijssel;0,000;0,130;2016-12-14
93068103;476_91L_201.8;BASIS;Europoort;0,000;0,488;2016-12-14
93068104;476_91L_201.8;BAAN;Europoort;0,000;0,488;2016-12-14
93068434;588_860V_2.1;BVL;Amsterdam;0,000;0,027;2016-12-14
93068438;588_860V_2.1;BASIS;Amsterdam;0,000;0,027;2016-12-14
93068439;588_825L_1.8;BAAN;Amsterdam;0,000;0,263;2016-12-14
93068441;588_825L_1.8;BVL;Amsterdam;0,000;0,263;2016-12-14
93068445;588_825L_1.8;BASIS;Amsterdam;0,000;0,263;2016-12-14
93068446;100_2115AL_7.9;BVL;Woerden;0,000;0,106;2016-12-14
93068447;100_2115AL_7.9;BASIS;Woerden;0,000;0,106;2016-12-14
93068448;100_2115AL_7.9;BAAN;Woerden;0,000;0,106;2016-12-14
93068453;817_933R_114.4;BASIS;Goes;0,000;0,125;2016-12-14
93068454;817_933R_114.4;BAAN;Goes;0,000;0,125;2016-12-14
93067403;520_201AR_0.8;BAAN;Maastricht;0,000;0,550;2016-12-14
93067405;520_201AR_0.8;BVL;Maastricht;0,000;0,550;2016-12-14
93067726;152_4121R_30.5;BVL;A15trace;0,000;0,169;2016-12-14
93067730;779_52R_61.4;BASIS;A15trace;11,140;12,757;2016-12-14
93067731;779_52R_61.4;BAAN;A15trace;11,140;12,757;2016-12-14
93067723;603_153AR_3.4;BASIS;Overijssel;0,000;0,503;2016-12-14
93067724;603_153AR_3.4;BAAN;Overijssel;0,000;0,503;2016-12-14
93068106;476_91L_201.8;BVL;Europoort;0,000;0,488;2016-12-14
93068110;624_261BR_32.6;BVL;Rijn en Gouwe;0,000;0,150;2016-12-14
93068112;624_261BR_32.6;BAAN;Rijn en Gouwe;0,000;0,150;2016-12-14
93068115;624_261BR_32.6;BASIS;Rijn en Gouwe;0,000;0,150;2016-12-14
93068116;822_7211V_102.8;BAAN;Dordrecht;0,000;0,189;2016-12-14
93068117;822_7211V_102.8;BASIS;Dordrecht;0,000;0,189;2016-12-14
93068119;950_205R_11.7;BASIS;Europoort;0,000;0,027;2016-12-14
93068120;950_205R_11.7;BAAN;Europoort;0,000;0,027;2016-12-14
93068456;093_73AR_9.1;BVL;Amersfoort;0,000;2,441;2016-12-14
93068459;817_947V_114.2;BASIS;Goes;0,000;0,061;2016-12-14
93068460;817_947V_114.2;BAAN;Goes;0,000;0,061;2016-12-14
93068462;817_947V_114.2;BVL;Goes;0,000;0,061;2016-12-14
93068466;817_945V_114.3;BASIS;Goes;0,000;0,031;2016-12-14
93068467;817_945V_114.3;BAAN;Goes;0,000;0,031;2016-12-14
93068469;817_945V_114.3;BVL;Goes;0,000;0,031;2016-12-14
93067411;076_1641L_12.0;BAAN;Alkmaar;0,000;0,143;2016-12-14
93067413;076_1641L_12.0;BVL;Alkmaar;0,000;0,143;2016-12-14
93067415;076_1641L_12.0;BASIS;Alkmaar;0,000;0,143;2016-12-14
93067418;664_1003R_43.0;BASIS;Europoort;0,000;0,522;2016-12-14
93067419;664_1003R_43.0;BAAN;Europoort;0,000;0,522;2016-12-14
93067733;779_52R_61.4;BVL;A15trace;11,140;12,757;2016-12-14
93067735;536_297AR_61.4;BAAN;Den Haag;0,000;0,106;2016-12-14
93067737;536_297AR_61.4;BVL;Den Haag;0,000;0,106;2016-12-14
93067741;508_2053L_91.2;BASIS;Achterhoek;0,000;0,084;2016-12-14
93067742;508_2053L_91.2;BAAN;Achterhoek;0,000;0,084;2016-12-14
93067744;508_2053L_91.2;BVL;Achterhoek;0,000;0,084;2016-12-14
93067748;508_2051V_91.1;BASIS;Achterhoek;0,000;0,018;2016-12-14
93067749;508_2051V_91.1;BAAN;Achterhoek;0,000;0,018;2016-12-14
93067751;508_2051V_91.1;BVL;Achterhoek;0,000;0,018;2016-12-14
93070715;560_61qV_24.8;BAAN;Den Haag;0,000;0,034;2016-12-14
93070717;560_61qV_24.8;BVL;Den Haag;0,000;0,034;2016-12-14
93070721;560_61pV_24.8;BASIS;Den Haag;0,000;0,034;2016-12-14
93070722;560_61pV_24.8;BAAN;Den Haag;0,000;0,034;2016-12-14
93070724;560_61pV_24.8;BVL;Den Haag;0,000;0,034;2016-12-14
93070729;135_271BV_22.1;BVL;Weesp;0,000;0,010;2016-12-14
93070732;437_983R_0.6;BASIS;Achterhoek;0,000;0,314;2016-12-14
93070733;437_983R_0.6;BAAN;Achterhoek;0,000;0,314;2016-12-14
93070735;437_983R_0.6;BVL;Achterhoek;0,000;0,314;2016-12-14
93070739;531_1303BpV_34.7;BAAN;Utrecht;0,000;0,034;2016-12-14
93070741;531_1303BpV_34.7;BVL;Utrecht;0,000;0,034;2016-12-14
93070745;531_1303BpV_34.7;BASIS;Utrecht;0,000;0,034;2016-12-14
93070988;135_2071L_43.1;BVL;Weesp;0,000;1,345;2016-12-14
93070989;135_2071L_43.1;BASIS;Weesp;0,000;1,345;2016-12-14
93070992;135_2071L_43.1;BAAN;Weesp;0,000;1,345;2016-12-14
93065411;555_179AV_83.1;BVL;Rotterdam;0,000;0,364;2016-12-14
93065412;555_179AV_83.1;BAAN;Rotterdam;0,000;0,364;2016-12-14
93065405;474_7V_201.4;BAAN;Europoort;0,000;0,260;2016-12-14
93065643;817_961R_200.2;BASIS;Goes;0,000;0,098;2016-12-14
93065644;817_961R_200.2;BAAN;Goes;0,000;0,098;2016-12-14
93065646;817_961R_200.2;BVL;Goes;0,000;0,098;2016-12-14
93065650;817_961L_200.2;BASIS;Goes;0,000;0,098;2016-12-14
93065651;817_961L_200.2;BAAN;Goes;0,000;0,098;2016-12-14
93065653;817_961L_200.2;BVL;Goes;0,000;0,098;2016-12-14
93065657;536_327AL_61.9;BASIS;Den Haag;0,000;0,063;2016-12-14
93065658;536_327AL_61.9;BAAN;Den Haag;0,000;0,063;2016-12-14
93065660;536_327AL_61.9;BVL;Den Haag;0,000;0,063;2016-12-14
93065874;217_103R_46.2;BASIS;Heerhugowaard;0,000;0,570;2016-12-14
93065879;155_4341L_72.9;BASIS;A15trace;0,000;0,141;2016-12-14
93065880;155_4341L_72.9;BAAN;A15trace;0,000;0,141;2016-12-14
93065882;155_4341L_72.9;BVL;A15trace;0,000;0,141;2016-12-14
93065886;155_4317V_64.7;BASIS;A15trace;2,801;8,477;2016-12-14
93065887;155_4317V_64.7;BAAN;A15trace;2,801;8,477;2016-12-14
93065889;155_4317V_64.7;BVL;A15trace;2,801;8,477;2016-12-14
93066157;139_323L_175.2;BASIS;Amsterdam;0,000;2,079;2016-12-14
93066160;524_902L_70.2;BAAN;Alkmaar;0,000;0,036;2016-12-14
93066162;524_902L_70.2;BVL;Alkmaar;0,000;0,036;2016-12-14
93066164;524_902L_70.2;BASIS;Alkmaar;0,000;0,036;2016-12-14
93066166;155_4435L_84.1;BASIS;A15trace;0,000;0,301;2016-12-14
93066167;155_4435L_84.1;BAAN;A15trace;0,000;0,301;2016-12-14
93065416;555_179AV_83.1;BASIS;Rotterdam;0,000;0,364;2016-12-14
93065418;626_902V_32.4;BASIS;Heerhugowaard;0,000;0,039;2016-12-14
93065422;127_461AL_73.1;BASIS;Goes;0,000;0,745;2016-12-14
93065423;127_461AL_73.1;BAAN;Goes;0,000;0,745;2016-12-14
93065425;127_461AL_73.1;BVL;Goes;0,000;0,745;2016-12-14
93065664;536_251AR_61.0;BASIS;Den Haag;0,000;0,895;2016-12-14
93065665;536_251AR_61.0;BAAN;Den Haag;0,000;0,895;2016-12-14
93066483;486_914BR_75.9;BASIS;Amsterdam;0,000;0,046;2016-12-14
93066484;486_915AqV_76.0;BAAN;Amsterdam;0,000;0,034;2016-12-14
93066486;486_915AqV_76.0;BVL;Amsterdam;0,000;0,034;2016-12-14
93066490;486_915AqV_76.0;BASIS;Amsterdam;0,000;0,034;2016-12-14
93066492;155_4467R_88.4;BASIS;A15trace;0,000;0,875;2016-12-14
93066493;155_4467R_88.4;BAAN;A15trace;0,000;0,875;2016-12-14
93066495;155_4467R_88.4;BVL;A15trace;0,000;0,875;2016-12-14
93066498;802_801L_100.6;BVL;Woerden;0,000;0,709;2016-12-14
93066499;503_129V_43.1;BAAN;IJsselstreek;0,000;0,034;2016-12-14
93066503;503_129V_43.1;BVL;IJsselstreek;0,000;0,034;2016-12-14
93066798;155_4361R_74.2;BASIS;A15trace;0,000;0,141;2016-12-14
93066799;155_4361R_74.2;BAAN;A15trace;0,000;0,141;2016-12-14
93066801;155_4361R_74.2;BVL;A15trace;0,000;0,141;2016-12-14
93066805;542_1155AR_29.0;BVL;Dordrecht;0,000;0,028;2016-12-14
93066808;542_1155AR_29.0;BAAN;Dordrecht;0,000;0,028;2016-12-14
93066809;542_1155AR_29.0;BASIS;Dordrecht;0,000;0,028;2016-12-14
93066812;542_1193BV_29.5;BVL;Dordrecht;0,000;0,272;2016-12-14
93066813;938_4625qV_3.6;BAAN;A15trace;0,000;0,033;2016-12-14
93066815;938_4625qV_3.6;BVL;A15trace;0,000;0,033;2016-12-14
93066819;938_4627R_3.5;BASIS;A15trace;0,000;0,041;2016-12-14
93066820;938_4627R_3.5;BAAN;A15trace;0,000;0,041;2016-12-14
93066822;938_4627R_3.5;BVL;A15trace;0,000;0,041;2016-12-14
93067152;814_950L_100.5;BAAN;Maastricht;0,000;0,323;2016-12-14
93067154;814_950L_100.5;BVL;Maastricht;0,000;0,323;2016-12-14
93067158;606_69L_0.2;BAAN;Twente;0,000;0,170;2016-12-14
93067159;606_69L_0.2;BVL;Twente;0,000;0,170;2016-12-14
93067151;814_950L_100.5;BASIS;Maastricht;0,000;0,323;2016-12-14
93067164;606_69L_0.2;BASIS;Twente;0,000;0,170;2016-12-14
93067166;603_917V_3.2;BVL;Overijssel;0,000;0,037;2016-12-14
93067169;603_917V_3.2;BASIS;Overijssel;0,000;0,037;2016-12-14
93067170;603_917V_3.2;BAAN;Overijssel;0,000;0,037;2016-12-14
