ID;INVOERDATUM;VERSIE_NUMMER;ACTION;MODFWE;ELONG;TOSTARTAT;TOENDAT;SRCACTION;DASSIGNNAME;DASSIGNFROM;DASSIGNTO;DNAME;DLENGTH;FWENAME;FWELENGTH
26;2016-06-14;7;EDITREAL;545_1001V_21.5;-7;;-1;;;;;;;;
28;2016-06-14;7;EDITREAL;309_141R_5.3;-137;;-1;;;;;;;;
29;2016-06-14;7;EDITREAL;551_107R_21.8;-67;;-1;;;;;;;;
30;2016-06-14;7;EDITREAL;531_1333AL_34.6;-32;;-1;;;;;;;;
31;2016-06-14;7;EDITREAL;545_961R_22.6;-35;;-1;;;;;;;;
35;2016-06-14;7;EDITREAL;531_215AL_35.6;-50;;-1;;;;;;;;
37;2016-06-14;7;EDITREAL;127_489R_74.0;-5;;-1;;;;;;;;
41;2016-06-14;7;EDITREAL;035_91BR_45.9;-2951;;-1;;;;;;;;
42;2016-06-14;7;EDITREAL;510_407L_9.9;-10;;-1;;;;;;;;
43;2016-06-14;7;EDITREAL;531_1413BL_34.9;-25;;-1;;;;;;;;
44;2016-06-14;7;EDITREAL;564_1321L_23.6;-3;;-1;;;;;;;;
47;2016-06-14;7;EDITREAL;531_139BV_35.1;-57;;-1;;;;;;;;
49;2016-06-14;7;EDITREAL;087_901L_24.3;-19;;-1;;;;;;;;
51;2016-06-14;7;EDITREAL;531_185AL_35.4;-16;;-1;;;;;;;;
54;2016-06-14;7;EDITREAL;035_91AV_45.8;-2849;;-1;;;;;;;;
58;2016-06-14;7;EDITREAL;545_995L_23.7;-4;;-1;;;;;;;;
60;2016-06-14;7;EDITREAL;135_205BV_11.8;-10;;-1;;;;;;;;
68;2016-06-14;7;EDITREAL;551_105BR_21.8;-199;;-1;;;;;;;;
69;2016-06-14;7;EDITREAL;626_913L_32.7;-3;;-1;;;;;;;;
171;2016-01-07;7;EDITREAL;531_195AL_35.4;;;;;;;;;;;
172;2016-01-07;7;EDITREAL;531_193AR_35.4;;;;;;;;;;;
173;2016-01-07;7;EDITREAL;531_173AL_35.3;;;;;;;;;;;
174;2016-01-07;7;EDITREAL;531_1423R_34.9;;;;;;;;;;;
175;2016-01-07;7;EDITREAL;850_1V_100.2;;;;;;;;;;;
176;2016-01-07;7;EDITREAL;117_XXXV_5.4;;;;;;;;;;;
177;2016-01-07;7;EDITREAL;531_173BL_35.4;;;;;;;;;;;
178;2016-01-07;7;EDITREAL;850_1R_100.2;;;;;;;;;;;
179;2016-01-07;7;EDITREAL;531_197AL_35.4;;;;;;;;;;;
180;2016-01-07;7;EDITREAL;531_199AL_35.4;;;;;;;;;;;
181;2016-01-07;7;EDITREAL;531_195BpV_35.5;;;;;;;;;;;
182;2016-01-07;7;EDITREAL;531_1145R_33.7;;;;;;;;;;;
183;2016-01-07;7;EDITREAL;531_1277BpV_34.7;;;;;;;;;;;
184;2016-01-07;7;EDITREAL;531_1277AL_34.6;;;;;;;;;;;
185;2016-01-07;7;EDITREAL;531_1313AqV_34.7;;;;;;;;;;;
186;2016-01-07;7;EDITREAL;531_1145L_33.7;;;;;;;;;;;
187;2016-01-07;7;EDITREAL;531_171L_35.3;;;;;;;;;;;
188;2016-01-07;7;EDITREAL;531_175AR_35.3;;;;;;;;;;;
189;2016-01-07;7;EDITREAL;531_1143AV_33.6;;;;;;;;;;;
190;2016-01-07;7;EDITREAL;850_2V_100.8;;;;;;;;;;;
191;2016-01-07;7;EDITREAL;117_1847V_6.3;;;;;;;;;;;
192;2016-01-07;7;EDITREAL;117_1837V_5.5;;;;;;;;;;;
193;2016-01-07;7;EDITREAL;551_908R_22.2;;;;;;;;;;;
194;2016-01-07;7;EDITREAL;823_24L_100.0;;;;;;;;;;;
195;2016-01-07;7;EDITREAL;823_23L_200.0;;;;;;;;;;;
196;2016-01-07;7;EDITREAL;531_1277AR_34.6;;;;;;;;;;;
197;2016-01-07;7;EDITREAL;531_173AR_35.3;;;;;;;;;;;
198;2016-01-07;7;EDITREAL;531_173BqV_35.4;;;;;;;;;;;
199;2016-01-07;7;EDITREAL;531_173BpV_35.4;;;;;;;;;;;
200;2016-01-07;7;EDITREAL;531_175BV_35.4;;;;;;;;;;;
201;2016-01-07;7;EDITREAL;531_191qV_35.4;;;;;;;;;;;
202;2016-01-07;7;EDITREAL;531_191pV_35.4;;;;;;;;;;;
203;2016-01-07;7;EDITREAL;531_193AL_35.4;;;;;;;;;;;
204;2016-01-07;7;EDITREAL;531_193BpV_35.4;;;;;;;;;;;
205;2016-01-07;7;EDITREAL;531_193BqV_35.4;;;;;;;;;;;
206;2016-01-07;7;EDITREAL;531_195AR_35.4;;;;;;;;;;;
207;2016-01-07;7;EDITREAL;221_XXXL_13.7;;;;;;;;;;;
208;2016-01-07;7;EDITREAL;117_1837L_5.5;;;;;;;;;;;
209;2016-01-07;7;EDITREAL;531_215BR_35.7;;;;;;;;;;;
210;2016-01-07;7;EDITREAL;531_2827R_36.3;;;;;;;;;;;
211;2016-01-07;7;EDITREAL;135_223AR_14.6;;;;;;;;;;;
212;2016-01-07;7;EDITREAL;531_1143AR_33.6;;;;;;;;;;;
213;2016-01-07;7;EDITREAL;531_185BqV_35.4;;;;;;;;;;;
214;2016-01-07;7;EDITREAL;823_24R_100.0;;;;;;;;;;;
215;2016-01-07;7;EDITREAL;531_1217V_34.4;;;;;;;;;;;
216;2016-01-07;7;EDITREAL;531_975V_33.7;;;;;;;;;;;
217;2016-01-07;7;EDITREAL;531_1409BL_34.8;;;;;;;;;;;
218;2016-01-07;7;EDITREAL;047_33V_41.9;;;;;;;;;;;
219;2016-01-07;7;EDITREAL;531_1409BpV_34.8;;;;;;;;;;;
220;2016-01-07;7;EDITREAL;531_1417R_34.8;;;;;;;;;;;
221;2016-01-07;7;EDITREAL;531_1661R_33.9;;;;;;;;;;;
222;2016-01-07;7;EDITREAL;531_1503R_34.1;;;;;;;;;;;
223;2016-01-07;7;EDITREAL;531_1507L_34.1;;;;;;;;;;;
224;2016-01-07;7;EDITREAL;531_1503L_34.1;;;;;;;;;;;
225;2016-01-07;7;EDITREAL;531_2783V_35.9;;;;;;;;;;;
226;2016-01-07;7;EDITREAL;135_223AL_14.6;;;;;;;;;;;
227;2016-01-07;7;EDITREAL;135_225AL_14.7;;;;;;;;;;;
228;2016-01-07;7;EDITREAL;135_225AR_14.7;;;;;;;;;;;
229;2016-01-07;7;EDITREAL;531_975R_33.7;;;;;;;;;;;
230;2016-01-07;7;EDITREAL;531_1313AL_34.7;;;;;;;;;;;
231;2016-01-07;7;EDITREAL;531_975L_33.7;;;;;;;;;;;
232;2016-01-07;7;EDITREAL;135_223BV_14.7;;;;;;;;;;;
233;2016-01-07;7;EDITREAL;531_1143BV_33.7;;;;;;;;;;;
234;2016-01-07;7;EDITREAL;531_1143BR_33.7;;;;;;;;;;;
235;2016-01-07;7;EDITREAL;850_1L_100.2;;;;;;;;;;;
236;2016-01-07;7;EDITREAL;135_225BV_14.8;;;;;;;;;;;
237;2016-01-07;7;EDITREAL;112_5L_67.9;;;;;;;;;;;
238;2016-01-07;7;EDITREAL;531_820R_33.4;;;;;;;;;;;
239;2016-01-07;7;EDITREAL;117_XXXL_5.4;;;;;;;;;;;
240;2016-01-07;7;EDITREAL;117_1835V_5.4;;;;;;;;;;;
241;2016-01-07;7;EDITREAL;117_1835R_5.4;;;;;;;;;;;
242;2016-01-07;7;EDITREAL;117_1835L_5.4;;;;;;;;;;;
243;2016-01-07;7;EDITREAL;117_YYYR_5.4;;;;;;;;;;;
244;2016-01-07;7;EDITREAL;117_YYYV_5.4;;;;;;;;;;;
245;2016-01-07;7;EDITREAL;589_3201V_0.0;;;;;;;;;;;
246;2016-01-07;7;EDITREAL;112_1R_67.8;;;;;;;;;;;
247;2016-01-07;7;EDITREAL;112_5V_67.9;;;;;;;;;;;
248;2016-01-07;7;EDITREAL;112_1pV_67.8;;;;;;;;;;;
249;2016-01-07;7;EDITREAL;823_9V_200.7;;;;;;;;;;;
250;2016-01-07;7;EDITREAL;531_2787V_35.9;;;;;;;;;;;
251;2016-01-07;7;EDITREAL;779_15R_60.2;;;;;;;;;;;
252;2016-01-07;7;EDITREAL;779_10V_60.2;;;;;;;;;;;
253;2016-01-07;7;EDITREAL;531_215BV_35.7;;;;;;;;;;;
254;2016-01-07;7;EDITREAL;779_15L_60.2;;;;;;;;;;;
255;2016-01-07;7;EDITREAL;531_1409BR_34.8;;;;;;;;;;;
256;2016-01-07;7;EDITREAL;531_1507R_34.1;;;;;;;;;;;
257;2016-01-07;7;EDITREAL;531_1409BqV_34.8;;;;;;;;;;;
258;2016-01-07;7;EDITREAL;531_1313ApV_34.7;;;;;;;;;;;
259;2016-01-07;7;EDITREAL;531_1315BqV_34.7;;;;;;;;;;;
260;2016-01-07;7;EDITREAL;531_1327AR_34.7;;;;;;;;;;;
261;2016-01-07;7;EDITREAL;531_1315BpV_34.7;;;;;;;;;;;
262;2016-01-07;7;EDITREAL;531_1323L_34.8;;;;;;;;;;;
263;2016-01-07;7;EDITREAL;531_1313AR_34.7;;;;;;;;;;;
264;2016-01-07;7;EDITREAL;531_175AL_35.3;;;;;;;;;;;
265;2016-01-07;7;EDITREAL;531_197BpV_35.5;;;;;;;;;;;
266;2016-01-07;7;EDITREAL;531_195BqV_35.5;;;;;;;;;;;
267;2016-01-07;7;EDITREAL;531_201AR_35.4;;;;;;;;;;;
268;2016-01-07;7;EDITREAL;531_201AL_35.4;;;;;;;;;;;
269;2016-01-07;7;EDITREAL;531_199BV_35.5;;;;;;;;;;;
270;2016-01-07;7;EDITREAL;531_173AV_35.3;;;;;;;;;;;
271;2016-01-07;7;EDITREAL;531_171V_35.3;;;;;;;;;;;
272;2016-01-07;7;EDITREAL;531_1277BqV_34.7;;;;;;;;;;;
273;2016-01-07;7;EDITREAL;531_1315AR_34.7;;;;;;;;;;;
274;2016-01-07;7;EDITREAL;531_1315AL_34.7;;;;;;;;;;;
275;2016-01-07;7;EDITREAL;531_1317ApV_34.7;;;;;;;;;;;
276;2016-01-07;7;EDITREAL;531_1317BL_34.7;;;;;;;;;;;
277;2016-01-07;7;EDITREAL;531_1315BL_34.7;;;;;;;;;;;
278;2016-01-07;7;EDITREAL;531_195BL_35.5;;;;;;;;;;;
279;2016-01-07;7;EDITREAL;531_185BpV_35.4;;;;;;;;;;;
280;2016-01-07;7;EDITREAL;531_197BqV_35.5;;;;;;;;;;;
281;2016-01-07;7;EDITREAL;531_199AR_35.4;;;;;;;;;;;
282;2016-01-07;7;EDITREAL;531_1143AL_33.6;;;;;;;;;;;
283;2016-01-07;7;EDITREAL;531_171R_35.3;;;;;;;;;;;
284;2016-01-07;7;EDITREAL;112_3R_67.9;;;;;;;;;;;
285;2016-01-07;7;EDITREAL;112_1qV_67.8;;;;;;;;;;;
286;2016-01-07;7;EDITREAL;112_3L_67.9;;;;;;;;;;;
287;2016-01-07;7;EDITREAL;112_1L_67.8;;;;;;;;;;;
288;2016-01-07;7;EDITREAL;531_2825pV_36.3;;;;;;;;;;;
289;2016-01-07;7;EDITREAL;531_2827L_36.3;;;;;;;;;;;
290;2016-01-07;7;EDITREAL;531_2825qV_36.3;;;;;;;;;;;
