ID;SPOORTAK_IDENTIFICATIE;DOELGROEP;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;LOKALE_SNELHEID;DATUM_VERWERKING
72989172;517_153AL_69.9;T;0,000000;0,052000;40;2016-06-13
72989173;517_153AR_69.9;T;0,000000;0,064000;40;2016-06-13
72989174;520_153BV_0.8;T;0,000000;0,183000;40;2016-06-13
72989175;520_153BV_0.8;T;0,183000;0,215000;100;2016-06-13
72986816;107_133BR_12.0;T;0,118000;10,272000;130;2016-06-13
72986817;107_133BV_12.0;T;0,000000;0,008000;130;2016-06-13
72986818;107_135AL_12.1;T;0,000000;0,200000;130;2016-06-13
72986819;107_135AL_12.1;T;0,200000;6,515000;130;2016-06-13
72986416;803_93V_104.1;T;0,010000;0,072000;40;2016-06-13
72986417;803_95V_105.8;T;0,000000;0,083000;40;2016-06-13
72986418;803_95V_105.8;T;0,083000;1,568000;10;2016-06-13
72986419;803_95V_105.8;T;1,568000;1,579000;40;2016-06-13
72986423;803_101L_160.4;T;0,000000;0,121000;10;2016-06-13
72986424;803_101R_160.4;T;0,000000;0,099000;40;2016-06-13
72986206;805_516L_100.2;T;0,000000;1,436000;40;2016-06-13
72986207;805_516R_100.2;T;0,000000;0,067000;40;2016-06-13
72986208;805_517V_100.2;T;0,000000;0,033000;40;2016-06-13
72986495;057_57BV_12.3;T;0,000000;7,458000;140;2016-06-13
72986496;057_81AL_19.7;T;0,000000;0,264000;140;2016-06-13
72986497;057_81AR_19.7;T;0,000000;0,103000;80;2016-06-13
72986498;057_81BV_19.8;T;0,000000;0,059000;140;2016-06-13
72986499;057_83AL_19.9;T;0,000000;0,103000;80;2016-06-13
72986678;131_5L_16.7;T;0,000000;0,250000;40;2016-06-13
72986679;131_5R_16.7;T;0,000000;0,651000;40;2016-06-13
72986680;129_6L_29.2;T;0,000000;0,383000;40;2016-06-13
72986681;129_6R_29.2;T;0,000000;0,206000;40;2016-06-13
72987133;144_1335L_154.8;T;0,000000;0,192000;80;2016-06-13
72987134;144_1347L_155.0;T;0,000000;1,090000;80;2016-06-13
72987135;144_1347R_155.0;T;0,000000;0,657000;80;2016-06-13
72987136;144_1355L_155.5;T;0,000000;0,108000;40;2016-06-13
72986611;042_435L_2.9;T;17,831000;18,254000;90;2016-06-13
72986612;042_739AL_20.3;T;0,000000;0,155000;40;2016-06-13
72986613;042_739AR_20.3;T;0,000000;0,225000;40;2016-06-13
72986614;042_739AV_20.3;T;0,000000;0,027000;40;2016-06-13
72986615;042_739BR_20.5;T;0,000000;0,061000;40;2016-06-13
72986616;042_739BV_20.5;T;0,000000;0,145000;40;2016-06-13
72986617;042_759AL_21.1;T;0,000000;0,048000;40;2016-06-13
72986618;042_759AR_21.1;T;0,000000;0,077000;40;2016-06-13
72986620;042_901L_20.6;T;0,000000;0,448000;40;2016-06-13
72986889;564_961V_24.3;T;0,000000;0,062000;40;2016-06-13
72986890;107_964R_23.3;T;0,000000;0,030000;>=40;2016-06-13
72986891;107_964V_23.3;T;0,000000;0,329000;40;2016-06-13
72986892;107_965L_23.3;T;0,000000;0,375000;>=40;2016-06-13
72986893;107_965R_23.3;T;0,000000;0,375000;40;2016-06-13
72986894;564_966L_23.7;T;0,000000;0,040000;40;2016-06-13
72986895;564_966R_23.7;T;0,000000;0,040000;>=40;2016-06-13
72986896;564_966qV_23.7;T;0,000000;0,034000;40;2016-06-13
72986897;564_968L_23.7;T;0,000000;0,283000;>=40;2016-06-13
72989176;520_153BV_0.8;T;0,215000;0,483000;100;2016-06-13
72989177;517_153BL_69.9;T;0,000000;0,064000;40;2016-06-13
72989178;517_153BV_69.9;T;0,000000;0,284000;40;2016-06-13
72989179;520_155AL_0.8;T;0,000000;0,057000;40;2016-06-13
72989180;517_155AL_69.9;T;0,000000;0,052000;40;2016-06-13
72989181;517_155BpV_69.9;T;0,000000;0,034000;40;2016-06-13
72989182;517_157AL_69.9;T;0,000000;0,052000;40;2016-06-13
72989183;517_157AR_69.9;T;0,000000;0,238000;40;2016-06-13
72989184;517_157BR_70.0;T;0,000000;0,062000;40;2016-06-13
72989185;517_157BV_70.0;T;0,000000;0,093000;40;2016-06-13
72989186;517_159L_69.9;T;0,000000;0,193000;40;2016-06-13
72989187;553_197L_20.8;T;0,000000;0,415000;130;2016-06-13
72989188;553_197L_20.8;T;0,415000;0,457000;80;2016-06-13
72989189;553_197R_20.8;T;0,000000;0,058000;40;2016-06-13
72989190;553_199V_20.9;T;0,000000;0,110000;70;2016-06-13
72989191;553_201L_21.0;T;0,000000;0,249000;40;2016-06-13
72989192;553_201R_21.0;T;0,000000;0,175000;70;2016-06-13
72989193;520_201AL_0.8;T;0,000000;0,157000;40;2016-06-13
72989514;478_1193L_0.7;T;0,000000;0,064000;40;2016-06-13
72989515;478_1193R_0.7;T;0,000000;0,064000;40;2016-06-13
72989516;478_1195L_0.8;T;0,000000;0,064000;40;2016-06-13
72989517;478_1195V_0.8;T;0,000000;0,032000;40;2016-06-13
72989518;478_1197L_0.7;T;0,000000;0,064000;40;2016-06-13
72989519;478_1199V_0.8;T;0,000000;0,018000;40;2016-06-13
72989520;478_1221V_1.7;T;0,000000;0,038000;40;2016-06-13
72989521;478_1223V_1.7;T;0,000000;0,066000;40;2016-06-13
72986594;042_323V_21.2;T;0,399000;9,939000;100;2016-06-13
72986926;560_1237AL_25.0;T;0,000000;0,052000;40;2016-06-13
72986927;560_1237AR_25.0;T;0,000000;0,052000;40;2016-06-13
72986928;560_1237BR_24.9;T;0,000000;0,040000;40;2016-06-13
72986929;560_1237BpV_24.9;T;0,000000;0,032000;40;2016-06-13
72986930;560_1239L_25.0;T;0,000000;0,157000;40;2016-06-13
72986931;560_1239V_25.0;T;0,000000;0,356000;40;2016-06-13
72986932;560_1241V_24.8;T;0,000000;0,035000;40;2016-06-13
72986933;560_1271AR_24.7;T;0,000000;0,083000;40;2016-06-13
72986934;560_1271AV_24.7;T;0,000000;0,085000;40;2016-06-13
72986935;560_1273AL_24.9;T;0,000000;0,239000;40;2016-06-13
72986936;560_1273AR_24.9;T;0,000000;0,057000;40;2016-06-13
72986937;560_1273AqV_24.9;T;0,000000;0,034000;40;2016-06-13
72986938;560_1275AL_24.9;T;0,000000;0,239000;40;2016-06-13
72986487;057_41AL_11.2;T;0,000000;0,060000;40;2016-06-13
72986682;129_7R_29.4;T;0,000000;0,545000;40;2016-06-13
72986683;131_9L_16.9;T;0,000000;0,036000;40;2016-06-13
72986684;131_9R_16.9;T;0,000000;0,406000;40;2016-06-13
72986685;129_9L_29.9;T;0,000000;0,048000;40;2016-06-13
72986686;129_9R_29.9;T;0,000000;0,547000;40;2016-06-13
72986687;131_10L_17.0;T;0,000000;0,270000;40;2016-06-13
72986836;107_191AR_19.9;T;0,000000;0,077000;80;2016-06-13
72986837;107_191BV_20.0;T;0,000000;3,415000;130;2016-06-13
72986838;107_191BV_20.0;T;3,415000;3,439000;130;2016-06-13
72986839;107_195V_20.1;T;0,000000;2,147000;130;2016-06-13
72986840;107_195V_20.1;T;2,147000;2,460000;130;2016-06-13
72987126;585_1163BV_8.4;T;0,000000;0,019000;100;2016-06-13
72987127;585_1165AR_8.4;T;0,000000;0,102000;80;2016-06-13
72987128;144_1331L_154.8;T;0,000000;0,191000;80;2016-06-13
72987129;144_1331R_154.8;T;0,000000;0,727000;80;2016-06-13
72987130;144_1331R_154.8;T;0,727000;0,740000;130;2016-06-13
72987131;144_1333R_155.0;T;0,000000;0,183000;80;2016-06-13
72987132;144_1333V_155.0;T;0,000000;0,657000;80;2016-06-13
72986898;564_968R_23.7;T;0,000000;0,135000;40;2016-06-13
72986899;564_968pV_23.7;T;0,000000;0,034000;40;2016-06-13
72986900;564_969R_23.7;T;0,000000;0,052000;40;2016-06-13
72986901;564_970R_23.7;T;0,000000;0,052000;40;2016-06-13
72986209;805_7101L_101.6;T;0,000000;0,439000;40;2016-06-13
72986210;805_7101R_101.6;T;0,000000;0,180000;40;2016-06-13
72986211;805_7103L_102.0;T;0,000000;0,350000;40;2016-06-13
72986212;805_7103R_102.0;T;0,000000;0,068000;40;2016-06-13
72986213;805_7105V_102.1;T;0,000000;0,275000;40;2016-06-13
72986464;057_1AV_5.5;T;0,000000;3,592000;140;2016-06-13
72986465;057_1AV_5.5;T;3,592000;3,632000;140;2016-06-13
72986466;057_1AV_5.5;T;3,632000;3,745000;100;2016-06-13
72989522;478_1225V_1.7;T;0,000000;0,029000;40;2016-06-13
72989523;478_1227AL_1.7;T;0,000000;0,040000;40;2016-06-13
72989524;478_1227AR_1.7;T;0,000000;0,041000;40;2016-06-13
72989525;478_1227ApV_1.7;T;0,000000;0,034000;40;2016-06-13
72989526;478_1227BL_1.8;T;0,000000;0,041000;40;2016-06-13
72989527;478_1227BpV_1.8;T;0,000000;0,034000;40;2016-06-13
72989528;478_1229L_1.8;T;0,000000;0,041000;40;2016-06-13
72989529;478_1229qV_1.8;T;0,000000;0,034000;40;2016-06-13
72989530;478_1233V_1.7;T;0,000000;0,066000;40;2016-06-13
72989531;478_1235V_1.7;T;0,000000;0,038000;40;2016-06-13
72989532;478_1237V_1.7;T;0,000000;0,029000;40;2016-06-13
72989533;478_1239qV_1.7;T;0,000000;0,034000;40;2016-06-13
72989534;478_1243L_1.8;T;0,000000;0,141000;40;2016-06-13
72989535;478_1243R_1.8;T;0,000000;0,221000;40;2016-06-13
72989536;478_1245L_1.8;T;0,000000;0,041000;40;2016-06-13
72989537;478_1245R_1.8;T;0,000000;0,160000;40;2016-06-13
72989538;478_1247V_1.6;T;0,000000;0,046000;40;2016-06-13
72989539;478_1249V_1.6;T;0,000000;0,046000;40;2016-06-13
72989540;478_1251V_1.7;T;0,000000;0,012000;40;2016-06-13
72989541;478_1253AL_1.7;T;0,000000;0,052000;40;2016-06-13
72988610;011_303L_69.9;T;0,000000;0,027000;40;2016-06-13
72988611;011_303R_69.9;T;0,000000;0,103000;40;2016-06-13
72988612;012_303AL_8.4;T;0,000000;10,691000;140;2016-06-13
72988613;012_303AL_8.4;T;10,691000;10,785000;140;2016-06-13
72986488;057_41AR_11.2;T;0,000000;1,178000;140;2016-06-13
72986489;057_41BV_11.2;T;0,000000;0,196000;140;2016-06-13
72986490;057_43L_11.4;T;0,000000;0,846000;40;2016-06-13
72986491;057_43R_11.4;T;0,000000;0,846000;140;2016-06-13
72986492;057_55V_12.3;T;0,000000;0,012000;140;2016-06-13
72986668;557_2L_27.4;T;0,000000;2,611000;40;2016-06-13
72986669;131_3R_16.6;T;0,000000;0,728000;40;2016-06-13
72986670;557_3AL_28.1;T;0,000000;0,147000;40;2016-06-13
72986671;557_3AR_28.1;T;0,000000;0,069000;40;2016-06-13
72986672;557_3AV_28.1;T;0,000000;0,037000;40;2016-06-13
72986673;557_3BV_28.2;T;0,000000;1,726000;40;2016-06-13
72986820;107_135AR_12.1;T;0,000000;0,060000;40;2016-06-13
72986821;107_135BV_12.1;T;0,000000;0,241000;130;2016-06-13
72987326;522_225AR_58.1;T;0,000000;0,255000;60;2016-06-13
72987327;078_227V_65.7;T;0,000000;0,020000;100;2016-06-13
72987328;078_227V_65.7;T;0,020000;0,352000;100;2016-06-13
72987329;078_229V_66.0;T;0,000000;0,008000;100;2016-06-13
72987330;522_231AL_58.2;T;0,000000;0,205000;130;2016-06-13
72987331;522_231AR_58.2;T;0,000000;0,108000;80;2016-06-13
72987332;078_231AL_66.0;T;0,000000;0,264000;100;2016-06-13
72987333;078_231AL_66.0;T;0,264000;3,669000;100;2016-06-13
72987334;078_231AR_66.0;T;0,000000;0,062000;40;2016-06-13
72987335;522_231BV_58.3;T;0,000000;0,030000;130;2016-06-13
72987336;078_231BV_66.0;T;0,000000;3,598000;100;2016-06-13
72987337;078_231BV_66.0;T;3,598000;3,713000;100;2016-06-13
72987338;522_233AL_58.4;T;0,000000;0,068000;40;2016-06-13
72987608;004_3BV_101.8;T;0,000000;0,075000;100;2016-06-13
72987609;653_5L_101.9;T;0,000000;0,599000;100;2016-06-13
72987610;653_5L_101.9;T;0,599000;0,712000;40;2016-06-13
72987611;653_5R_101.9;T;0,000000;0,072000;40;2016-06-13
72987612;653_7L_102.0;T;0,000000;0,634000;40;2016-06-13
72987613;653_7R_102.0;T;0,000000;0,510000;40;2016-06-13
72987614;501_11AL_79.9;T;0,000000;0,171000;40;2016-06-13
72986467;057_1BL_5.6;T;0,000000;3,705000;140;2016-06-13
72986468;057_1BL_5.6;T;3,705000;3,756000;140;2016-06-13
72986688;131_10R_17.0;T;0,000000;0,321000;40;2016-06-13
72986689;131_11L_17.3;T;0,000000;0,167000;40;2016-06-13
72986690;131_11R_17.3;T;0,000000;0,052000;40;2016-06-13
72986691;131_12L_17.3;T;0,000000;0,103000;40;2016-06-13
72986692;131_12R_17.3;T;0,000000;0,049000;40;2016-06-13
72986693;131_12pV_17.3;T;0,000000;0,034000;40;2016-06-13
72986694;129_12L_29.9;T;0,000000;0,064000;40;2016-06-13
72986695;129_12R_29.9;T;0,000000;0,676000;40;2016-06-13
72986696;129_12qV_29.9;T;0,000000;0,034000;40;2016-06-13
72986697;131_14V_17.4;T;0,000000;0,042000;40;2016-06-13
72986698;131_15L_17.4;T;0,000000;0,045000;40;2016-06-13
72987005;201_85L_21.7;T;0,000000;0,604000;40;2016-06-13
72987006;201_85R_21.7;T;0,000000;0,604000;100;2016-06-13
72987007;201_91V_22.3;T;0,000000;3,273000;100;2016-06-13
72988052;001_1107V_1.4;T;0,006000;8,015000;100;2016-06-13
72988053;001_1107V_1.4;T;8,015000;8,023000;40;2016-06-13
72988351;661_127V_22.0;T;4,793000;5,000000;80;2016-06-13
72988352;661_127V_22.0;T;5,000000;5,032000;60;2016-06-13
72988353;309_141L_5.3;T;0,000000;0,380000;60;2016-06-13
72988354;309_141L_5.3;T;0,380000;0,389000;60;2016-06-13
72988355;309_141L_5.3;T;0,389000;0,540000;40;2016-06-13
72988356;309_153V_5.8;T;0,000000;0,447000;40;2016-06-13
72988357;309_8302L_6.1;T;0,000000;0,231000;40;2016-06-13
72988358;309_8302R_6.1;T;0,000000;0,233000;40;2016-06-13
72988359;309_8302V_6.1;T;0,000000;0,163000;40;2016-06-13
72988360;309_8303V_5.9;T;0,000000;0,030000;40;2016-06-13
72988361;604_7AL_47.4;T;0,000000;0,192000;130;2016-06-13
72988362;604_7AR_47.4;T;0,000000;0,062000;40;2016-06-13
72986822;107_135BV_12.1;T;0,241000;6,527000;130;2016-06-13
72986823;107_171AL_18.6;T;0,000000;0,103000;80;2016-06-13
72986824;107_171AR_18.6;T;0,000000;1,420000;130;2016-06-13
72986825;107_171BR_18.7;T;0,000000;0,173000;80;2016-06-13
72987164;620_1BL_41.7;T;0,000000;0,060000;40;2016-06-13
72987165;620_1BV_41.7;T;0,000000;0,005000;40;2016-06-13
72987166;620_3AL_41.6;T;0,000000;0,048000;40;2016-06-13
72987167;620_3AV_41.6;T;0,100000;0,389000;60;2016-06-13
72987168;620_3AV_41.6;T;0,389000;1,315000;100;2016-06-13
72987169;620_3AV_41.6;T;1,315000;1,588000;130;2016-06-13
72987170;620_3AV_41.6;T;1,588000;5,625000;130;2016-06-13
72987171;620_3BqV_41.7;T;0,000000;0,033000;40;2016-06-13
72987172;620_5L_41.6;T;0,000000;0,027000;40;2016-06-13
72987173;620_5R_41.6;T;0,000000;0,587000;40;2016-06-13
72986595;043_343L_32.7;T;0,000000;0,454000;40;2016-06-13
72986596;043_343R_32.7;T;0,000000;0,348000;60;2016-06-13
72986597;043_343R_32.7;T;0,348000;0,448000;100;2016-06-13
72987615;501_11AR_79.9;T;0,000000;0,063000;40;2016-06-13
72987616;501_11BL_80.0;T;0,000000;0,114000;40;2016-06-13
72987617;501_11BL_80.0;T;0,114000;0,142000;100;2016-06-13
72987618;501_11BL_80.0;T;0,142000;3,877000;100;2016-06-13
72987619;501_11BV_80.0;T;0,000000;0,065000;40;2016-06-13
72987620;501_17L_80.1;T;0,000000;0,362000;40;2016-06-13
72987621;501_17V_80.1;T;0,000000;0,043000;40;2016-06-13
72987622;501_19AL_80.1;T;0,000000;0,027000;40;2016-06-13
72987623;501_19AR_80.1;T;0,000000;0,048000;40;2016-06-13
72987624;501_19BL_80.2;T;0,000000;0,048000;40;2016-06-13
72987625;501_19BpV_80.2;T;0,000000;0,034000;40;2016-06-13
72987626;501_21R_80.1;T;0,000000;0,041000;40;2016-06-13
72987627;653_21L_102.5;T;0,000000;0,034000;40;2016-06-13
72987628;653_21V_102.5;T;0,000000;0,124000;40;2016-06-13
72987629;501_23L_80.1;T;0,000000;0,202000;40;2016-06-13
72987630;501_23R_80.1;T;0,000000;0,133000;40;2016-06-13
72987631;653_23L_102.4;T;0,000000;0,060000;40;2016-06-13
72987959;501_918V_80.5;T;0,000000;0,096000;40;2016-06-13
72987960;501_921L_80.4;T;0,000000;0,223000;40;2016-06-13
72987961;501_921R_80.4;T;0,000000;0,036000;40;2016-06-13
72987962;501_922L_80.4;T;0,000000;0,153000;40;2016-06-13
72987963;501_922R_80.4;T;0,000000;0,064000;40;2016-06-13
72987964;501_923V_80.5;T;0,000000;0,095000;40;2016-06-13
72987965;550_926R_25.7;T;0,000000;0,192000;40;2016-06-13
72987966;550_926V_25.7;T;0,000000;0,167000;40;2016-06-13
72987967;501_926V_80.6;T;0,000000;0,046000;40;2016-06-13
72987008;201_91V_22.3;T;3,273000;3,446000;100;2016-06-13
72987009;201_91V_22.3;T;3,446000;3,451000;60;2016-06-13
72987010;201_101L_25.7;T;0,000000;0,413000;40;2016-06-13
72987011;201_101R_25.7;T;0,000000;0,348000;60;2016-06-13
72987012;201_101R_25.7;T;0,348000;0,412000;40;2016-06-13
72987137;144_1355R_155.5;T;0,000000;0,413000;130;2016-06-13
72987138;144_1357V_155.6;T;0,000000;0,009000;80;2016-06-13
72987139;144_1361L_155.7;T;0,000000;0,122000;80;2016-06-13
72987140;144_1361R_155.7;T;0,000000;0,123000;80;2016-06-13
72987141;144_1363L_155.8;T;0,000000;0,123000;80;2016-06-13
72987142;144_1363V_155.8;T;0,000000;0,012000;80;2016-06-13
72987143;144_1365L_155.7;T;0,000000;0,123000;80;2016-06-13
72987144;144_1373R_155.8;T;0,000000;0,163000;80;2016-06-13
72987145;561_89AL_59.7;T;0,000000;0,064000;40;2016-06-13
72987146;561_89AR_59.7;T;0,000000;0,064000;80;2016-06-13
72987147;561_89BR_59.6;T;0,000000;0,064000;60;2016-06-13
72987148;561_89BV_59.6;T;0,000000;0,009000;60;2016-06-13
72986385;803_53AR_103.3;T;0,000000;0,049000;40;2016-06-13
72986386;803_53ApV_103.3;T;0,000000;0,033000;40;2016-06-13
72986387;803_54V_103.3;T;0,000000;0,436000;40;2016-06-13
72986388;803_57L_101.5;T;0,000000;0,541000;15;2016-06-13
72986389;803_57R_101.5;T;0,000000;0,088000;40;2016-06-13
72986390;803_57R_101.5;T;0,088000;0,441000;15;2016-06-13
72986391;803_57R_101.5;T;0,441000;0,568000;40;2016-06-13
72986392;803_59V_102.1;T;0,000000;0,027000;15;2016-06-13
72986902;564_970pV_23.7;T;0,000000;0,034000;40;2016-06-13
72988066;082_135R_1.5;T;0,000000;1,019000;40;2016-06-13
72988067;082_135V_1.5;T;0,000000;0,017000;70;2016-06-13
72988068;082_137AL_1.5;T;0,000000;0,069000;70;2016-06-13
72988069;082_137AL_1.5;T;0,069000;0,357000;70;2016-06-13
72988070;082_137AL_1.5;T;0,357000;0,389000;100;2016-06-13
72988071;082_137AL_1.5;T;0,389000;0,915000;100;2016-06-13
72988366;604_7BL_47.4;T;0,834000;1,492000;140;2016-06-13
72988367;604_7BV_47.4;T;0,000000;0,012000;130;2016-06-13
72988368;604_9AL_47.4;T;0,000000;0,057000;130;2016-06-13
72988369;604_9AR_47.4;T;0,000000;0,056000;40;2016-06-13
72988370;604_13AL_47.5;T;0,000000;0,062000;40;2016-06-13
72988371;604_13AR_47.5;T;0,000000;0,274000;130;2016-06-13
72988372;604_13AR_47.5;T;0,274000;0,728000;130;2016-06-13
72988373;604_13AR_47.5;T;0,728000;1,120000;60;2016-06-13
72988374;604_13AR_47.5;T;1,120000;1,301000;40;2016-06-13
72988375;604_13BV_47.6;T;0,000000;0,459000;130;2016-06-13
72988376;604_13BV_47.6;T;0,459000;0,618000;130;2016-06-13
72988377;604_13BV_47.6;T;0,618000;0,623000;60;2016-06-13
72988378;161_2211L_8.3;T;0,000000;1,153000;200;2016-06-13
72986598;043_343V_32.7;T;0,000000;0,251000;60;2016-06-13
72986599;043_343V_32.7;T;0,251000;0,362000;100;2016-06-13
72986600;043_343V_32.7;T;0,362000;1,624000;100;2016-06-13
72986601;043_345L_33.2;T;0,000000;0,397000;60;2016-06-13
72986602;043_345V_33.2;T;0,000000;0,070000;100;2016-06-13
72986603;043_353AL_33.2;T;0,000000;0,151000;40;2016-06-13
72986604;043_353AR_33.2;T;0,000000;0,064000;40;2016-06-13
72986605;043_353BV_33.3;T;0,000000;0,157000;100;2016-06-13
72986867;107_901R_22.8;T;0,000000;0,760000;40;2016-06-13
72986868;107_901V_22.8;T;0,000000;0,033000;40;2016-06-13
72986869;107_902L_22.9;T;0,000000;0,610000;40;2016-06-13
72986870;107_902R_22.9;T;0,000000;0,041000;40;2016-06-13
72986871;107_903L_22.9;T;0,000000;0,568000;40;2016-06-13
72986872;107_903R_22.9;T;0,000000;0,507000;40;2016-06-13
72986873;564_952L_23.6;T;0,000000;0,052000;40;2016-06-13
72986874;564_952R_23.6;T;0,000000;0,063000;40;2016-06-13
72986875;564_953L_23.6;T;0,000000;0,052000;40;2016-06-13
72986876;564_953R_23.6;T;0,000000;0,063000;40;2016-06-13
72986194;485_39R_450.4;T;0,000000;0,416000;40;2016-06-13
72986195;485_39V_450.4;T;0,000000;0,254000;40;2016-06-13
72987968;501_927L_80.6;T;0,000000;0,210000;40;2016-06-13
72987969;501_927V_80.6;T;0,000000;0,025000;40;2016-06-13
72987970;501_928L_80.6;T;0,000000;0,036000;40;2016-06-13
72987971;501_928V_80.6;T;0,000000;0,026000;40;2016-06-13
72987972;501_931L_80.3;T;0,000000;0,077000;40;2016-06-13
72987973;501_931R_80.3;T;0,000000;0,077000;40;2016-06-13
72987974;501_931V_80.3;T;0,000000;0,200000;40;2016-06-13
72987975;501_932AL_80.4;T;0,000000;0,050000;40;2016-06-13
72987976;501_932AR_80.4;T;0,000000;0,141000;40;2016-06-13
72987977;501_932AqV_80.4;T;0,000000;0,031000;40;2016-06-13
72987978;501_932BL_80.4;T;0,000000;0,132000;40;2016-06-13
72987979;501_932BR_80.4;T;0,000000;0,132000;40;2016-06-13
72987980;501_933R_80.4;T;0,000000;0,182000;40;2016-06-13
72987981;501_933V_80.4;T;0,000000;0,072000;40;2016-06-13
72987982;550_935L_25.7;T;0,000000;0,218000;40;2016-06-13
72987983;550_935R_25.7;T;0,000000;0,066000;40;2016-06-13
72987984;550_935V_25.7;T;0,000000;0,071000;40;2016-06-13
72988282;922_924R_18.0;T;0,000000;0,041000;40;2016-06-13
72988283;922_925L_18.1;T;0,000000;0,329000;40;2016-06-13
72988284;922_925R_18.1;T;0,000000;0,027000;40;2016-06-13
72988285;922_926L_18.1;T;0,000000;0,027000;40;2016-06-13
72988286;922_926R_18.1;T;0,000000;0,297000;40;2016-06-13
72988287;922_927L_18.1;T;0,000000;0,275000;40;2016-06-13
72988288;922_927R_18.1;T;0,000000;0,271000;40;2016-06-13
72988289;922_928L_18.1;T;0,000000;0,310000;40;2016-06-13
72988290;922_928R_18.1;T;0,000000;0,027000;40;2016-06-13
72986903;564_971L_23.7;T;0,000000;0,322000;40;2016-06-13
72986904;564_971R_23.7;T;0,000000;0,282000;40;2016-06-13
72986905;564_972V_23.7;T;0,000000;0,031000;40;2016-06-13
72986906;564_974pV_23.6;T;0,000000;0,034000;40;2016-06-13
72986907;564_976V_24.0;T;0,000000;0,040000;40;2016-06-13
72986908;564_977V_24.0;T;0,000000;0,040000;40;2016-06-13
72986909;564_978L_24.1;T;0,000000;0,229000;40;2016-06-13
72986910;564_979L_23.9;T;0,000000;0,267000;40;2016-06-13
72986911;560_1215AL_24.8;T;0,000000;0,065000;40;2016-06-13
72986912;560_1215BR_24.7;T;0,000000;0,028000;40;2016-06-13
72986913;560_1215BV_24.7;T;0,000000;0,089000;40;2016-06-13
72986469;057_1BV_5.6;T;0,000000;0,015000;140;2016-06-13
72986470;057_3L_5.6;T;0,000000;0,697000;140;2016-06-13
72986471;057_3R_5.6;T;0,000000;0,041000;onbekend;2016-06-13
72986472;057_5L_5.6;T;0,000000;0,061000;>=40;2016-06-13
72986473;057_5L_5.6;T;0,061000;0,550000;onbekend;2016-06-13
72986474;057_5L_5.6;T;0,550000;0,617000;>=40;2016-06-13
72986475;057_5R_5.6;T;0,000000;0,061000;>=40;2016-06-13
72986476;057_5R_5.6;T;0,061000;0,550000;onbekend;2016-06-13
72986477;057_5R_5.6;T;0,550000;0,617000;>=40;2016-06-13
72988350;661_127V_22.0;T;0,220000;4,793000;80;2016-06-13
72987385;524_295AL_71.3;T;0,000000;0,163000;80;2016-06-13
72987386;524_295AR_71.3;T;0,000000;0,335000;80;2016-06-13
72987387;524_295BV_71.4;T;0,000000;0,047000;80;2016-06-13
72987388;524_297V_71.5;T;0,000000;0,015000;80;2016-06-13
72987389;524_299AL_71.4;T;0,000000;0,174000;80;2016-06-13
