ID;SPOORTAK_IDENTIFICATIE;GEOCODE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
7214;478_1339BpV_2.1;478_a;0,000;0,034;2017-06-28
6664;518_125L_63.6;518__;0,000;0,938;2017-06-28
14307;626_5BR_32.0;216__;0,404;9,881;2017-06-28
11510;514_113AL_16.9;514_a;0,000;0,063;2017-06-28
1594;545_151BpV_23.0;545_b;0,000;0,034;2017-06-28
13749;514_907V_18.0;514_a;0,000;0,100;2017-06-28
8950;927_3221R_904.3;927__;0,000;0,086;2017-06-28
7597;817_1239L_200.1;817_e;0,000;0,109;2017-06-28
11150;433_64R_4.7;433__;0,000;0,684;2017-06-28
9967;924_3555L_35.5;924_a;0,000;0,991;2017-06-28
9792;950_1101BV_26.6;950_a;0,000;0,044;2017-06-28
6181;479_1633L_300.5;479_a;0,000;1,443;2017-06-28
2118;803_70L_106.2;803_m;0,012;0,417;2017-06-28
5055;940_75BL_43.8;940__;0,000;0,628;2017-06-28
3949;624_257BL_32.7;624__;0,000;0,207;2017-06-28
10150;924_3331L_34.3;924_a;0,000;0,033;2017-06-28
6043;525_982ApV_78.2;525_b;0,000;0,033;2017-06-28
8867;161_2223V_9.4;161__;0,000;10,708;2017-06-28
8580;664_893BV_42.8;664_b;0,000;0,043;2017-06-28
7210;478_1643R_2.2;478_a;0,000;0,041;2017-06-28
836;507_231AV_93.6;507_b;0,000;0,050;2017-06-28
14404;543_149BqV_45.0;543_c;0,000;0,032;2017-06-28
13038;927_970R_906.1;927__;0,000;0,061;2017-06-28
3518;501_123AR_80.8;501__;0,000;0,067;2017-06-28
15958;127_359AL_37.4;127_a;0,000;1,083;2017-06-28
10151;924_3277L_34.2;924_a;0,000;0,053;2017-06-28
1625;950_105AL_6.8;950_a;0,000;0,838;2017-06-28
15311;478_1125AqV_0.6;478_a;0,000;0,034;2017-06-28
14825;131_1R_16.4;131__;0,000;0,235;2017-06-28
14090;470_95V_202.6;470_e;0,000;0,065;2017-06-28
7846;603_159AV_3.6;603_a;0,000;0,283;2017-06-28
14714;950_77AR_41.0;950_a;0,000;0,064;2017-06-28
15633;470_207AR_101.2;470_a;0,000;0,073;2017-06-28
9033;940_387qV_43.2;940__;0,000;0,034;2017-06-28
5577;542_1243AL_29.8;542_a;0,000;0,169;2017-06-28
8915;532_1067AL_11.9;101__;0,158;0,341;2017-06-28
3299;603_149AR_3.3;603_a;0,000;0,042;2017-06-28
14240;663_325R_41.1;663_a;0,000;0,446;2017-06-28
14846;817_1231L_115.1;817_a;0,000;0,045;2017-06-28
12325;517_37BqV_69.1;517_b;0,000;0,034;2017-06-28
11467;555_237AR_83.4;555__;0,000;0,064;2017-06-28
15203;606_107BV_1.0;606_a;0,000;0,066;2017-06-28
13603;501_903L_79.7;501__;0,000;0,036;2017-06-28
9298;107_902R_22.9;107__;0,000;0,041;2017-06-28
16500;614_17L_47.3;614_c;0,000;0,160;2017-06-28
12827;520_31AL_27.9;520_b;0,000;0,414;2017-06-28
216;479_2V_501.3;479_b;0,000;0,098;2017-06-28
3503;586_2519BL_80.3;586__;0,000;0,203;2017-06-28
17081;070_317AR_25.1;070__;0,000;0,063;2017-06-28
12272;009_83BV_137.6;009__;0,000;0,073;2017-06-28
7097;938_4541qV_1.3;938__;0,000;0,033;2017-06-28
7107;542_1145BV_28.9;542_a;0,000;0,036;2017-06-28
7260;507_235BpV_93.7;507_b;0,000;0,034;2017-06-28
1394;926_2076R_0.7;926__;0,000;0,399;2017-06-28
4322;054_1345AL_53.0;054_a;0,000;1,443;2017-06-28
16545;089_273AR_46.2;089__;0,000;0,292;2017-06-28
11077;514_85AL_17.3;514_a;0,000;0,036;2017-06-28
4506;926_2039V_1.1;926__;0,000;0,032;2017-06-28
3930;536_309AL_61.5;536__;0,000;0,043;2017-06-28
6210;485_14L_76.9;485_c;0,000;0,064;2017-06-28
7582;118_85V_58.1;118__;0,000;6,540;2017-06-28
9980;520_123BV_0.6;520_a;0,000;0,016;2017-06-28
6749;513_45L_24.6;118__;0,395;4,924;2017-06-28
11214;125_1001BV_29.9;125__;0,000;0,031;2017-06-28
4341;588_815AqV_1.9;588__;0,000;0,033;2017-06-28
16495;519_39AL_46.0;519_a;0,000;0,064;2017-06-28
1240;468_506L_101.2;468_a;0,000;0,026;2017-06-28
6092;211_105BR_15.0;211__;0,000;0,073;2017-06-28
11657;518_193BV_64.8;518__;0,000;0,300;2017-06-28
13917;817_46R_119.9;817_a;0,000;0,279;2017-06-28
6861;522_153R_57.4;522_b;0,000;0,040;2017-06-28
5073;588_355BV_1.3;588__;0,000;0,394;2017-06-28
12384;501_922R_80.4;501__;0,000;0,064;2017-06-28
8006;536_309BqV_61.5;536__;0,000;0,031;2017-06-28
2486;044_461AR_12.3;044__;0,000;0,092;2017-06-28
11097;504_49qV_18.2;504_b;0,000;0,034;2017-06-28
665;664_901AV_42.8;664_b;0,000;1,487;2017-06-28
5378;094_1065R_3.5;094__;0,000;0,921;2017-06-28
8998;506_625V_44.1;506_b;0,000;0,035;2017-06-28
3880;586_97BpV_80.6;586__;0,000;0,034;2017-06-28
9138;950_654R_7.2;950_a;0,000;0,531;2017-06-28
3708;478_1357V_3.0;478_a;0,000;0,068;2017-06-28
6249;618_57BpV_58.9;618_c;0,014;0,034;2017-06-28
10830;124_195R_4.5;124_a;0,000;0,080;2017-06-28
14426;203_395R_55.1;203__;0,000;0,037;2017-06-28
11670;073_1183L_20.9;073__;0,000;0,127;2017-06-28
12244;517_153AL_69.9;517_b;0,000;0,052;2017-06-28
11022;950_321L_17.1;950_a;0,000;0,234;2017-06-28
10192;924_2303BpV_34.1;924_a;0,000;0,032;2017-06-28
15008;950_55AV_40.7;950_a;0,000;0,603;2017-06-28
1904;940_401L_43.4;940__;0,000;0,224;2017-06-28
16261;133_1107BV_18.4;133_a;0,000;0,025;2017-06-28
12039;823_11V_3.9;625_b;14,719;15,531;2017-06-28
13590;603_79AR_2.4;603_a;0,000;0,046;2017-06-28
4985;540_151AL_81.4;540_d;0,000;0,360;2017-06-28
14291;613_902V_75.7;613__;0,000;0,026;2017-06-28
10054;950_335BV_17.4;950_a;0,000;0,029;2017-06-28
6065;525_485V_79.1;525_b;0,000;0,024;2017-06-28
7546;161_2539L_21.2;161__;0,000;10,497;2017-06-28
7416;433_36BR_5.8;433__;0,000;0,115;2017-06-28
1656;087_55BV_24.2;087__;0,000;0,013;2017-06-28
3649;609_201V_28.5;609__;0,000;0,072;2017-06-28
11596;550_99BqV_25.9;550__;0,000;0,034;2017-06-28
13013;606_99pV_0.9;606_a;0,000;0,032;2017-06-28
2924;514_39ApV_17.5;514_a;0,000;0,033;2017-06-28
15551;485_58AL_100.9;485_d;0,000;0,036;2017-06-28
16942;950_801R_41.6;950_a;0,000;0,050;2017-06-28
3684;927_3039V_905.3;927__;0,000;0,039;2017-06-28
15627;506_251BV_45.4;506_b;0,000;0,047;2017-06-28
12037;433_57V_4.8;433__;0,000;0,035;2017-06-28
10447;079_181BV_3.0;079__;0,000;0,034;2017-06-28
13854;586_2537BL_80.4;586__;0,000;0,041;2017-06-28
12890;603_181BV_4.0;603_a;0,000;0,143;2017-06-28
13729;618_27BqV_58.6;618_c;0,000;0,034;2017-06-28
1561;561_97AV_59.7;564_c;0,121;0,274;2017-06-28
16437;815_920L_6.6;815_a;0,000;0,807;2017-06-28
6633;614_2161V_48.0;614_c;0,000;0,271;2017-06-28
14334;506_658L_44.4;506_b;0,000;0,030;2017-06-28
15848;506_629L_44.2;506_b;0,000;0,046;2017-06-28
15980;613_177BV_75.3;613__;0,000;0,705;2017-06-28
13063;666_4213R_47.3;666_b;0,000;0,574;2017-06-28
14131;803_45L_102.9;803_h;0,000;0,060;2017-06-28
2512;545_990R_22.9;545_b;0,000;0,721;2017-06-28
6641;950_1020L_7.5;950_a;0,000;0,082;2017-06-28
12598;550_43BqV_25.4;550__;0,000;0,034;2017-06-28
2285;803_80R_103.5;803_h;0,000;0,270;2017-06-28
15356;506_165BR_44.4;506_b;0,000;0,051;2017-06-28
11703;924_347AqV_36.0;924_a;0,000;0,034;2017-06-28
15712;506_253BV_45.4;506_b;0,000;0,018;2017-06-28
12016;433_58V_4.8;433__;0,000;0,082;2017-06-28
1954;501_145BR_80.8;501__;0,000;0,060;2017-06-28
5513;545_994R_22.1;545_b;0,000;0,121;2017-06-28
10445;625_271BV_16.2;625_b;0,000;0,022;2017-06-28
10473;152_4027V_6.9;152_a;0,000;8,230;2017-06-28
2695;550_969R_25.4;550__;0,000;0,032;2017-06-28
3100;485_40V_100.9;485_d;0,000;0,201;2017-06-28
4891;801_916L_800.3;801_l;0,000;0,001;2017-06-28
310;470_250L_100.7;470_a;0,000;0,248;2017-06-28
5571;550_157V_26.5;550__;0,000;0,476;2017-06-28
7802;603_1014R_3.5;603_a;0,000;0,110;2017-06-28
15230;527_57BV_16.9;527_c;0,000;0,271;2017-06-28
10426;117_1843R_6.3;117__;0,000;0,158;2017-06-28
14497;527_113AL_17.3;527_c;0,000;0,039;2017-06-28
9754;163_249V_43.3;163__;0,000;0,008;2017-06-28
13711;212_195R_38.4;212__;0,000;1,259;2017-06-28
9072;063_259AR_2.4;070__;1,352;8,623;2017-06-28
11557;120_52AR_16.3;120_a;0,000;0,060;2017-06-28
13340;544_1107L_1.0;544_a;0,000;0,117;2017-06-28
11776;515_303BL_51.0;515_b;0,000;0,101;2017-06-28
16944;054_1001AR_57.2;054_a;0,000;0,334;2017-06-28
14596;519_33R_46.2;519_a;0,000;0,027;2017-06-28
7857;603_163V_3.8;603_a;0,000;0,025;2017-06-28
3499;817_1213L_115.3;817_a;0,000;1,094;2017-06-28
3000;009_25AR_165.8;550__;0,094;0,389;2017-06-28
4778;506_245V_45.2;506_b;0,000;0,059;2017-06-28
9486;008_1231R_20.5;008__;0,000;0,327;2017-06-28
14057;514_57L_65.4;514_b;0,000;0,332;2017-06-28
9186;564_431AR_23.5;564_b;0,000;0,077;2017-06-28
12091;517_143AL_69.8;517_b;0,000;0,071;2017-06-28
9470;506_131BqV_44.0;506_b;0,000;0,034;2017-06-28
14694;586_155AR_80.7;586__;0,000;0,047;2017-06-28
6842;076_1653V_12.3;076__;0,000;0,022;2017-06-28
17104;081_963L_74.7;081__;0,000;0,060;2017-06-28
4856;105_139BR_31.5;105__;0,000;1,575;2017-06-28
1063;523_5001AR_177.4;523_b;0,000;0,119;2017-06-28
1583;545_221BV_23.8;545_b;0,000;0,785;2017-06-28
1620;501_902V_79.6;501__;0,000;0,263;2017-06-28
11376;514_155BV_16.5;514_a;0,000;0,022;2017-06-28
8695;613_193BV_76.1;613__;0,000;0,054;2017-06-28
12995;666_4241L_48.7;666_b;0,000;0,169;2017-06-28
15027;563_167BV_56.9;563__;0,000;0,412;2017-06-28
9137;950_341pV_17.4;950_a;0,000;0,031;2017-06-28
8673;076_1617pV_11.6;076__;0,000;0,034;2017-06-28
13227;950_441V_28.1;950_a;0,000;0,010;2017-06-28
9672;924_3781BqV_37.1;924_a;0,000;0,031;2017-06-28
12536;606_51AR_0.0;606_a;0,000;0,028;2017-06-28
12664;618_193AL_50.7;618_b;0,000;0,069;2017-06-28
12345;517_71R_69.3;517_b;0,000;0,604;2017-06-28
1543;509_38AR_36.5;509_a;0,000;0,058;2017-06-28
4097;805_7101R_101.6;805_a;0,000;0,180;2017-06-28
3019;603_67R_2.4;603_a;0,000;0,038;2017-06-28
15481;504_51BqV_18.2;504_b;0,000;0,032;2017-06-28
16483;524_261R_70.1;524_b;0,000;0,177;2017-06-28
16386;519_23BqV_46.1;519_a;0,000;0,031;2017-06-28
5967;080_3259R_6.2;080__;0,000;0,221;2017-06-28
11602;217_131L_49.6;217__;0,000;0,344;2017-06-28
9933;127_443BL_67.7;127_a;0,000;0,065;2017-06-28
16669;623_365V_17.0;102__;0,739;7,422;2017-06-28
2344;515_303AV_50.9;515_b;0,000;0,018;2017-06-28
10630;625_309BV_14.3;625_b;0,000;0,018;2017-06-28
15927;534_1103BV_46.2;534_b;0,000;0,024;2017-06-28
6915;543_207V_46.0;543_c;0,000;0,033;2017-06-28
4161;605_25AL_34.1;605__;0,000;0,143;2017-06-28
11274;475_981V_1.2;475_a;0,000;0,439;2017-06-28
1515;801_922R_9.1;801_p;0,004;1,423;2017-06-28
10001;950_916L_6.5;950_a;0,000;0,041;2017-06-28
12176;544_1077AR_0.2;544_a;0,000;0,125;2017-06-28
10304;057_55V_12.3;057__;0,000;0,012;2017-06-28
2101;122_1001BV_21.5;544_b;0,018;1,614;2017-06-28
4531;116_1375R_33.0;116_a;0,000;0,107;2017-06-28
3706;927_3051AR_905.3;927__;0,000;0,041;2017-06-28
16391;614_407AL_48.3;614_c;0,000;0,052;2017-06-28
9647;950_914V_17.2;950_a;0,000;0,041;2017-06-28
3889;564_1305qV_23.5;564_b;0,000;0,034;2017-06-28
16813;527_55AL_16.9;527_c;0,000;0,064;2017-06-28
4539;786_2L_23.0;786__;0,000;0,450;2017-06-28
3970;666_4221V_247.5;666_b;0,000;0,030;2017-06-28
7865;603_1010R_3.6;603_a;0,000;0,078;2017-06-28
14978;618_259L_1.7;618_a;0,000;0,163;2017-06-28
12817;520_113AR_0.6;520_a;0,000;0,171;2017-06-28
1446;527_89AR_17.2;527_c;0,000;0,050;2017-06-28
2581;924_2353AV_35.6;924_a;0,000;0,031;2017-06-28
12717;620_77BqV_42.3;620__;0,000;0,034;2017-06-28
5901;525_987V_78.0;525_b;0,000;0,036;2017-06-28
3281;506_506L_43.0;506_b;0,000;0,580;2017-06-28
5231;506_571BL_43.7;506_b;0,000;0,018;2017-06-28
7933;603_153BV_3.4;603_a;0,000;0,010;2017-06-28
119;531_2409R_1.8;531_d;0,000;0,805;2017-06-28
6162;543_191AL_45.4;543_c;0,000;0,064;2017-06-28
7441;817_1243V_200.1;817_e;0,000;0,029;2017-06-28
3665;950_1020V_7.5;950_a;0,000;0,079;2017-06-28
2110;469_52V_401.3;950_a;1,225;1,290;2017-06-28
16351;163_933BV_43.7;163__;0,000;0,235;2017-06-28
7959;523_5005BR_177.5;523_b;0,000;0,087;2017-06-28
8532;508_906V_91.0;508__;0,000;0,017;2017-06-28
7203;938_903R_3.0;938__;0,000;0,041;2017-06-28
3553;588_868AL_2.3;588__;0,000;0,071;2017-06-28
14984;801_924L_12.0;801_a;0,000;0,385;2017-06-28
14499;527_113BqV_17.4;527_b;0,000;0,014;2017-06-28
11951;514_942R_18.0;514_a;0,000;0,324;2017-06-28
4462;478_1333L_2.1;478_a;0,000;0,038;2017-06-28
784;514_964L_17.1;514_b;0,344;0,583;2017-06-28
2802;517_35BR_69.1;060__;0,432;3,125;2017-06-28
16251;555_265AL_83.4;555__;0,000;0,027;2017-06-28
4216;924_2353AR_35.6;924_a;0,000;0,156;2017-06-28
16913;609_123ApV_27.3;609__;0,000;0,031;2017-06-28
9774;617_701V_38.9;617_a;0,000;0,278;2017-06-28
7810;664_133L_42.9;664_b;0,000;0,203;2017-06-28
14885;801_920R_100.9;801_i;0,001;0,003;2017-06-28
704;011_76V_69.0;011__;0,000;0,190;2017-06-28
13532;519_77AR_46.8;519_a;0,000;0,061;2017-06-28
5483;015_87AL_100.3;015__;0,000;0,067;2017-06-28
10205;950_431V_27.8;950_a;0,000;0,047;2017-06-28
3726;626_39V_32.7;626_a;1,043;1,144;2017-06-28
3195;522_151L_57.4;522_b;0,000;0,627;2017-06-28
6958;603_151AL_3.4;603_a;0,000;0,163;2017-06-28
4770;531_1203AR_34.5;531_c;0,000;0,147;2017-06-28
8583;542_1245BqV_29.9;542_a;0,000;0,034;2017-06-28
1739;531_1467qV_1.1;531_d;0,000;0,033;2017-06-28
5969;927_7AV_904.2;526_a;0,034;0,042;2017-06-28
14514;624_193V_32.4;624__;0,000;0,064;2017-06-28
12106;123_87BV_20.8;551_b;0,724;0,844;2017-06-28
1424;305_49AR_19.1;305__;0,000;3,620;2017-06-28
5838;486_917V_76.3;486_b;0,000;0,056;2017-06-28
7544;437_263BR_1.2;437_a;0,000;0,214;2017-06-28
8371;525_1305BV_180.5;525_c;0,000;0,024;2017-06-28
12962;664_105R_42.0;663_c;1,535;1,553;2017-06-28
3823;206_123V_18.2;206__;0,000;11,624;2017-06-28
14355;586_53AR_80.3;586__;0,000;0,028;2017-06-28
7675;664_101BV_41.9;664_b;0,000;0,085;2017-06-28
9877;950_926L_6.6;950_a;0,000;0,031;2017-06-28
6699;603_141BL_3.3;603_a;0,000;0,069;2017-06-28
5590;478_1517R_0.8;478_a;0,000;0,909;2017-06-28
1425;506_564R_43.6;506_b;0,000;0,578;2017-06-28
13674;132_283BV_36.2;132__;0,000;4,075;2017-06-28
13541;586_2503AL_80.2;586__;0,000;0,052;2017-06-28
5861;486_955R_75.1;486_b;0,000;0,040;2017-06-28
14106;504_57AL_18.2;504_b;0,000;0,053;2017-06-28
15293;506_561R_43.6;506_b;0,000;0,047;2017-06-28
1576;055_413AR_29.6;055__;0,000;0,060;2017-06-28
610;203_343R_34.5;751__;0,000;0,007;2017-06-28
7935;503_177qV_42.2;503_c;0,000;0,033;2017-06-28
1447;817_35R_117.6;817_d;0,012;0,605;2017-06-28
11385;618_115BpV_51.0;618_b;0,000;0,034;2017-06-28
7185;926_43L_1.9;926__;0,000;0,102;2017-06-28
12574;501_177BpV_81.0;501__;0,000;0,033;2017-06-28
17032;127_435AL_54.0;127_a;0,000;0,056;2017-06-28
12017;654_393BV_48.8;654__;0,000;0,189;2017-06-28
9803;787_6WV_68.3;787__;0,000;15,459;2017-06-28
6367;588_870V_2.4;588__;0,000;0,277;2017-06-28
1204;560_1273AL_24.9;560_a;0,000;0,239;2017-06-28
5682;588_805ApV_1.6;588__;0,000;0,031;2017-06-28
3934;504_15pV_17.1;504_b;0,000;0,034;2017-06-28
9158;927_3325AR_904.7;927__;0,000;0,064;2017-06-28
9004;039_5135V_109.0;039__;0,000;0,501;2017-06-28
10657;542_510L_30.2;542_a;0,000;0,049;2017-06-28
13199;852_1R_160.7;130_a;0,062;0,062;2017-06-28
15823;531_1273BpV_34.5;531_c;0,000;0,031;2017-06-28
4117;614_407AqV_48.3;614_c;0,000;0,032;2017-06-28
3390;804_43BV_0.3;804_a;0,000;0,229;2017-06-28
3233;533_1113AL_15.3;533__;0,000;2,176;2017-06-28
14127;801_909V_800.6;801_m;0,296;0,299;2017-06-28
9831;950_915L_7.3;950_a;0,000;0,088;2017-06-28
9698;129_41L_30.6;129__;0,000;0,027;2017-06-28
16064;504_47R_18.1;504_b;0,000;0,309;2017-06-28
2980;133_1133AR_19.7;133_a;0,000;0,100;2017-06-28
7216;478_1341L_2.1;478_a;0,000;0,897;2017-06-28
7794;564_85L_59.8;561__;0,000;0,010;2017-06-28
9823;543_217AR_15.9;543_b;0,000;0,062;2017-06-28
1998;775_40L_8.7;005__;8,789;9,461;2017-06-28
12227;517_157AL_69.9;517_b;0,000;0,051;2017-06-28
2974;663_3009AR_200.4;663_c;0,000;0,852;2017-06-28
3370;490_115R_104.9;490_e;0,011;0,611;2017-06-28
13683;485_40R_100.9;485_d;0,000;0,049;2017-06-28
5515;545_993R_22.8;545_b;0,000;0,080;2017-06-28
7244;116_2253V_209.6;116_c;0,000;0,066;2017-06-28
13379;927_994V_906.6;927__;0,000;0,043;2017-06-28
4328;926_2077R_0.7;926__;0,000;0,391;2017-06-28
9013;520_219AR_1.2;520_a;0,000;0,357;2017-06-28
11564;610_141BqV_14.6;610__;0,000;0,034;2017-06-28
15506;609_91BL_27.5;609__;0,000;0,064;2017-06-28
16706;513_65AL_25.4;513_a;0,000;0,443;2017-06-28
6156;133_1181BqV_20.1;133_a;0,000;0,034;2017-06-28
13298;501_911L_80.3;501__;0,000;0,219;2017-06-28
5396;586_339BV_81.5;588__;0,178;0,518;2017-06-28
11848;513_135AL_26.2;513_a;0,000;0,053;2017-06-28
15118;133_1065R_13.9;133_a;0,000;0,097;2017-06-28
14937;524_253BV_70.4;524_b;0,000;0,015;2017-06-28
1291;032_3V_15.8;546_c;1,788;1,879;2017-06-28
1698;540_401V_54.2;540_c;0,000;0,236;2017-06-28
3028;545_197L_23.4;545_b;0,000;0,747;2017-06-28
4764;503_83AR_14.0;503_c;0,310;0,358;2017-06-28
1699;122_1001AR_21.4;544_b;0,121;1,723;2017-06-28
11112;506_161AL_44.2;506_b;0,000;0,048;2017-06-28
262;940_75AR_43.7;940__;0,000;0,065;2017-06-28
5806;433_80L_5.5;433__;0,000;0,333;2017-06-28
9031;940_369qV_43.2;940__;0,000;0,034;2017-06-28
10314;950_413L_26.9;950_a;0,000;0,037;2017-06-28
12470;501_173BL_81.0;501__;0,000;0,060;2017-06-28
7843;603_1001L_3.7;603_a;0,000;0,036;2017-06-28
6177;927_936V_906.0;927__;0,000;0,224;2017-06-28
10090;950_1951R_26.6;950_a;0,000;0,162;2017-06-28
1586;545_926L_22.1;545_b;0,000;0,256;2017-06-28
10206;950_409L_26.9;950_a;0,000;0,981;2017-06-28
13898;603_105AR_2.9;603_a;0,000;0,064;2017-06-28
5803;478_1501V_0.9;478_a;0,000;0,041;2017-06-28
14207;552_257AL_83.1;003__;0,648;1,094;2017-06-28
13182;050_84R_6.3;050__;0,000;0,030;2017-06-28
3881;519_23BpV_46.1;519_a;0,000;0,031;2017-06-28
