ID;SPOORTAK_IDENTIFICATIE;CG_TYPE;CG_NAAM;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
113942832;924_3605R_35.8;BVL;Dordrecht;0,000;0,029;2017-06-28
113942836;924_3605R_35.8;BAAN;Dordrecht;0,000;0,029;2017-06-28
113942837;924_3605R_35.8;BASIS;Dordrecht;0,000;0,029;2017-06-28
113942839;924_3591BqV_35.8;BVL;Dordrecht;0,000;0,034;2017-06-28
113942843;924_3591BqV_35.8;BAAN;Dordrecht;0,000;0,034;2017-06-28
113942844;924_3591BqV_35.8;BASIS;Dordrecht;0,000;0,034;2017-06-28
113942853;510_403L_9.7;BASIS;Achterhoek;9,217;9,217;2017-06-28
113942854;510_403L_9.7;BAAN;Achterhoek;9,217;9,217;2017-06-28
113942856;510_403L_9.7;BVL;Maas en Waal;9,217;9,217;2017-06-28
113943018;201_925AL_37.7;BAAN;Groningen;0,000;0,366;2017-06-28
113943019;201_925AL_37.7;BVL;Groningen;0,000;0,366;2017-06-28
113943022;201_925AL_37.7;BASIS;Groningen;0,000;0,366;2017-06-28
113943025;017_1021BV_26.9;BASIS;Amersfoort;0,000;0,052;2017-06-28
113943026;017_1021BV_26.9;BAAN;Amersfoort;0,000;0,052;2017-06-28
113943027;017_1021BV_26.9;BVL;Amersfoort;0,000;0,052;2017-06-28
113937248;017_9AL_49.3;BVL;Gelderland;0,000;0,103;2017-06-28
113937249;017_9AR_49.3;BASIS;Gelderland;0,000;0,241;2017-06-28
113937250;017_9AR_49.3;BAAN;Gelderland;0,000;0,241;2017-06-28
113937255;017_9AR_49.3;BVL;Gelderland;0,000;0,241;2017-06-28
113937258;506_629V_44.2;BASIS;Amersfoort;0,000;0,027;2017-06-28
113937259;506_629V_44.2;BAAN;Amersfoort;0,000;0,027;2017-06-28
113973141;555_319L_84.3;BAAN;Rotterdam;0,000;0,056;2017-06-28
113973154;555_349pV_84.3;BASIS;Rotterdam;0,000;0,042;2017-06-28
113973155;555_349pV_84.3;BAAN;Rotterdam;0,000;0,042;2017-06-28
113973157;555_349pV_84.3;BVL;Rotterdam;0,000;0,042;2017-06-28
113973161;555_369L_84.3;BASIS;Rotterdam;0,000;0,077;2017-06-28
113973162;555_369L_84.3;BAAN;Rotterdam;0,000;0,077;2017-06-28
113973164;555_369L_84.3;BVL;Rotterdam;0,000;0,077;2017-06-28
113951209;609_91BV_27.5;BVL;IJsselstreek;0,000;0,194;2017-06-28
113950660;563_169BL_56.9;BVL;Leiden;0,252;0,653;2017-06-28
113950663;563_169BL_56.9;BASIS;Leiden;0,252;0,653;2017-06-28
113950673;563_169BL_56.9;BASIS;Den Haag;0,000;0,252;2017-06-28
113950915;927_3003V_905.3;BVL;Weesp;0,000;0,010;2017-06-28
113950916;927_3003V_905.3;BASIS;Weesp;0,000;0,010;2017-06-28
113950919;927_3003V_905.3;BAAN;Weesp;0,000;0,010;2017-06-28
113950922;927_3007AL_905.3;BVL;Weesp;0,000;0,064;2017-06-28
113950923;927_3007AL_905.3;BASIS;Weesp;0,000;0,064;2017-06-28
113950926;927_3007AL_905.3;BAAN;Weesp;0,000;0,064;2017-06-28
113950928;950_223AL_17.2;BASIS;Europoort;0,000;0,514;2017-06-28
113950929;950_223AL_17.2;BAAN;Europoort;0,000;0,514;2017-06-28
113950931;950_223AL_17.2;BVL;Europoort;0,000;0,514;2017-06-28
113951212;609_91BV_27.5;BAAN;IJsselstreek;0,000;0,194;2017-06-28
113951211;609_91BV_27.5;BASIS;IJsselstreek;0,000;0,194;2017-06-28
113951216;664_903R_43.0;BASIS;HSL;2,938;3,353;2017-06-28
113951217;664_903R_43.0;BAAN;HSL;2,938;3,353;2017-06-28
113951219;664_903R_43.0;BVL;HSL;2,938;3,353;2017-06-28
113951446;105_1201AL_18.2;BVL;Woerden;0,000;0,229;2017-06-28
113951447;105_1201AL_18.2;BASIS;Woerden;0,000;0,229;2017-06-28
113951448;105_1201AL_18.2;BAAN;Woerden;0,000;0,229;2017-06-28
113951453;217_123AR_49.4;BAAN;Heerhugowaard;0,000;0,156;2017-06-28
113951455;217_123AR_49.4;BVL;Heerhugowaard;0,000;0,156;2017-06-28
113950674;563_169BL_56.9;BAAN;Den Haag;0,000;0,252;2017-06-28
113950676;563_169BL_56.9;BVL;Leiden;0,000;0,252;2017-06-28
113950680;122_1001AL_21.4;BASIS;Breda;0,000;0,103;2017-06-28
113950681;122_1001AL_21.4;BAAN;Breda;0,000;0,103;2017-06-28
113950685;122_1001AL_21.4;BVL;Breda;0,000;0,103;2017-06-28
113950944;664_875L_41.9;BVL;Dordrecht;0,445;0,482;2017-06-28
113950948;664_875L_41.9;BAAN;Dordrecht;0,445;0,482;2017-06-28
113950949;664_875L_41.9;BASIS;Dordrecht;0,445;0,482;2017-06-28
113951224;666_4243V_48.9;BVL;A15trace;0,000;2,981;2017-06-28
113951226;666_4225V_47.7;BASIS;A15trace;0,000;0,030;2017-06-28
113951227;666_4225V_47.7;BAAN;A15trace;0,000;0,030;2017-06-28
113951229;666_4225V_47.7;BVL;A15trace;0,000;0,030;2017-06-28
113951232;926_2057R_0.8;BASIS;Overijssel;0,000;0,364;2017-06-28
113951233;926_2057R_0.8;BAAN;Overijssel;0,000;0,364;2017-06-28
113951459;217_123AR_49.4;BASIS;Heerhugowaard;0,000;0,156;2017-06-28
113951461;927_944BL_905.7;BVL;Weesp;0,000;0,051;2017-06-28
113951462;927_944BL_905.7;BASIS;Weesp;0,000;0,051;2017-06-28
113951465;927_944BL_905.7;BAAN;Weesp;0,000;0,051;2017-06-28
113961515;531_2831R_37.0;BVL;Utrecht;0,000;0,107;2017-06-28
113961519;531_2831R_37.0;BASIS;Utrecht;0,000;0,107;2017-06-28
113961520;203_461R_75.0;BASIS;Overijssel;0,000;0,358;2017-06-28
113961871;534_1007BV_44.7;BAAN;Leiden;0,000;0,057;2017-06-28
113961873;534_1007BV_44.7;BVL;Leiden;0,000;0,057;2017-06-28
113961875;534_1007BV_44.7;BASIS;Leiden;0,000;0,057;2017-06-28
113961878;534_1009BV_44.8;BAAN;Leiden;0,000;0,166;2017-06-28
113961880;534_1009BV_44.8;BVL;Leiden;0,000;0,166;2017-06-28
113961882;534_1009BV_44.8;BASIS;Leiden;0,000;0,166;2017-06-28
113961884;617_1113BV_39.0;BASIS;Boxtel;0,000;0,317;2017-06-28
113961885;617_1115BV_39.1;BVL;Boxtel;0,000;0,317;2017-06-28
113961889;617_1115BV_39.1;BAAN;Boxtel;0,000;0,317;2017-06-28
113961891;617_1115BV_39.1;BASIS;Boxtel;0,000;0,317;2017-06-28
113961892;617_1115AL_38.9;BVL;Boxtel;0,000;0,160;2017-06-28
113960790;940_361AR_43.1;BASIS;Amersfoort;0,000;0,078;2017-06-28
113960791;940_361AR_43.1;BAAN;Amersfoort;0,000;0,078;2017-06-28
113960792;940_361AR_43.1;BVL;Amersfoort;0,000;0,078;2017-06-28
113960797;940_361AL_43.1;BASIS;Amersfoort;0,000;0,198;2017-06-28
113960798;940_361AL_43.1;BAAN;Amersfoort;0,000;0,198;2017-06-28
113960799;940_361AL_43.1;BVL;Amersfoort;0,000;0,198;2017-06-28
113960800;555_221AV_83.4;BVL;Rotterdam;0,000;0,049;2017-06-28
113960804;519_35R_46.2;BASIS;Roermond;0,000;0,051;2017-06-28
113960805;519_35R_46.2;BAAN;Roermond;0,000;0,051;2017-06-28
113960807;519_35R_46.2;BVL;Roermond;0,000;0,051;2017-06-28
113960814;127_393AL_48.5;BVL;Goes;0,000;0,064;2017-06-28
113960815;127_393AL_48.5;BAAN;Goes;0,000;0,064;2017-06-28
113961149;203_473AR_75.4;BASIS;Overijssel;0,000;0,078;2017-06-28
113961150;203_473AR_75.4;BAAN;Overijssel;0,000;0,078;2017-06-28
113961152;203_473AR_75.4;BVL;Overijssel;0,000;0,078;2017-06-28
113961156;012_341BV_24.2;BASIS;Drenthe;0,000;0,017;2017-06-28
113961157;012_341BV_24.2;BAAN;Drenthe;0,000;0,017;2017-06-28
113961159;012_341BV_24.2;BVL;Drenthe;0,000;0,017;2017-06-28
113961163;012_341AR_24.1;BASIS;Drenthe;0,000;0,060;2017-06-28
113961164;012_341AR_24.1;BAAN;Drenthe;0,000;0,060;2017-06-28
113961166;012_341AR_24.1;BVL;Drenthe;0,000;0,060;2017-06-28
113961170;524_245R_69.8;BASIS;Alkmaar;0,000;0,357;2017-06-28
113961521;203_461R_75.0;BAAN;Overijssel;0,000;0,358;2017-06-28
113961523;203_461R_75.0;BVL;Overijssel;0,000;0,358;2017-06-28
113961528;026_259pV_26.9;BAAN;Twente;0,000;0,032;2017-06-28
113961529;026_259pV_26.9;BVL;Twente;0,000;0,032;2017-06-28
113961532;586_221AR_80.9;BASIS;Amsterdam;0,000;0,059;2017-06-28
113961533;586_221AR_80.9;BAAN;Amsterdam;0,000;0,059;2017-06-28
113961535;586_221AR_80.9;BVL;Amsterdam;0,000;0,059;2017-06-28
113961538;524_251BL_70.5;BASIS;Alkmaar;0,000;0,179;2017-06-28
113961542;524_251BL_70.5;BVL;Alkmaar;0,000;0,179;2017-06-28
113961544;524_251BL_70.5;BAAN;Alkmaar;0,000;0,179;2017-06-28
113961545;618_863L_50.5;BVL;Eindhoven;0,000;0,066;2017-06-28
113961896;617_1115AL_38.9;BAAN;Boxtel;0,000;0,160;2017-06-28
113961898;617_1115AL_38.9;BASIS;Boxtel;0,000;0,160;2017-06-28
113962009;553_251R_21.4;BASIS;Roermond;0,000;0,069;2017-06-28
113962008;527_101BqV_17.4;BAAN;Haarlem;0,000;0,035;2017-06-28
113962010;553_251R_21.4;BAAN;Roermond;0,000;0,069;2017-06-28
113962012;553_251R_21.4;BVL;Roermond;0,000;0,069;2017-06-28
113962016;553_253L_21.4;BASIS;Roermond;0,000;0,242;2017-06-28
113962017;553_253L_21.4;BAAN;Roermond;0,000;0,242;2017-06-28
113962019;553_253L_21.4;BVL;Roermond;0,000;0,242;2017-06-28
113962023;524_253AR_70.3;BASIS;Alkmaar;0,000;0,119;2017-06-28
113962027;524_253AR_70.3;BVL;Alkmaar;0,000;0,119;2017-06-28
113962029;524_253AR_70.3;BAAN;Alkmaar;0,000;0,119;2017-06-28
113962030;624_221BR_32.9;BVL;Rijn en Gouwe;0,000;0,037;2017-06-28
113962032;624_221BR_32.9;BASIS;Rijn en Gouwe;0,000;0,037;2017-06-28
113962322;555_381V_84.4;BVL;Rotterdam;0,000;3,849;2017-06-28
113962325;555_283AL_83.7;BVL;Rotterdam;0,000;0,064;2017-06-28
113962329;560_55AR_24.9;BASIS;Den Haag;0,000;0,052;2017-06-28
113962643;089_291AL_46.3;BASIS;Amersfoort;0,000;0,099;2017-06-28
113962644;089_291AL_46.3;BAAN;Amersfoort;0,000;0,099;2017-06-28
113962645;089_291AL_46.3;BVL;Amersfoort;0,000;0,099;2017-06-28
113962647;534_1093AR_45.9;BAAN;Leiden;0,000;0,489;2017-06-28
113962649;534_1093AR_45.9;BVL;Leiden;0,000;0,489;2017-06-28
113962651;534_1093AR_45.9;BASIS;Leiden;0,000;0,489;2017-06-28
113962654;534_1097L_46.1;BAAN;Leiden;0,000;0,110;2017-06-28
113962656;534_1097L_46.1;BVL;Leiden;0,000;0,110;2017-06-28
113962658;534_1097L_46.1;BASIS;Leiden;0,000;0,110;2017-06-28
113962661;534_1091AR_46.0;BAAN;Leiden;0,000;0,110;2017-06-28
113962663;534_1091AR_46.0;BVL;Leiden;0,000;0,110;2017-06-28
113962665;534_1091AR_46.0;BASIS;Leiden;0,000;0,110;2017-06-28
113962934;085_215BV_19.9;BAAN;Haarlem;0,000;11,880;2017-06-28
113962935;624_221AV_32.8;BVL;Rijn en Gouwe;0,000;0,115;2017-06-28
113962937;624_221AV_32.8;BASIS;Rijn en Gouwe;0,000;0,115;2017-06-28
113962939;624_221AV_32.8;BAAN;Rijn en Gouwe;0,000;0,115;2017-06-28
113962039;801_924L_12.0;BVL;Roosendaal;0,000;0,385;2017-06-28
113962040;801_924L_12.0;BAAN;Roosendaal;0,000;0,385;2017-06-28
113962041;801_924L_12.0;BASIS;Roosendaal;0,000;0,385;2017-06-28
113962044;527_121R_17.4;BVL;Haarlem;0,000;0,072;2017-06-28
113962034;624_221BR_32.9;BAAN;Rijn en Gouwe;0,000;0,037;2017-06-28
113962047;527_121R_17.4;BASIS;Haarlem;0,000;0,072;2017-06-28
113962049;527_121R_17.4;BAAN;Haarlem;0,000;0,072;2017-06-28
113962052;534_1111BV_46.4;BAAN;Leiden;0,000;0,083;2017-06-28
113962054;534_1111BV_46.4;BVL;Leiden;0,000;0,083;2017-06-28
113962332;560_55AR_24.9;BVL;Den Haag;0,000;0,052;2017-06-28
113962336;204_311R_22.6;BASIS;Overijssel;0,000;0,649;2017-06-28
113962337;204_311R_22.6;BAAN;Overijssel;0,000;0,649;2017-06-28
113962339;204_311R_22.6;BVL;Overijssel;0,000;0,649;2017-06-28
113962343;203_453V_73.5;BASIS;Overijssel;0,000;1,493;2017-06-28
113962344;203_453V_73.5;BAAN;Overijssel;0,000;1,493;2017-06-28
113962330;560_55AR_24.9;BAAN;Den Haag;0,000;0,052;2017-06-28
113962668;534_1093AL_45.9;BAAN;Leiden;0,000;0,133;2017-06-28
113962670;534_1093AL_45.9;BVL;Leiden;0,000;0,133;2017-06-28
113962672;212_95L_11.9;BVL;Achterhoek;0,000;0,349;2017-06-28
113962676;212_95R_11.9;BASIS;Achterhoek;0,000;0,348;2017-06-28
113962677;212_95R_11.9;BAAN;Achterhoek;0,000;0,348;2017-06-28
113973169;021_57AL_68.3;BASIS;Gelderse Vallei;0,000;0,059;2017-06-28
113973170;021_57AL_68.3;BAAN;Gelderse Vallei;0,000;0,059;2017-06-28
113972478;626_25BV_32.4;BASIS;Heerhugowaard;0,000;0,521;2017-06-28
113972479;504_55AV_18.2;BASIS;Maastricht;0,000;0,047;2017-06-28
113972480;504_55AV_18.2;BAAN;Maastricht;0,000;0,047;2017-06-28
113972482;504_55AV_18.2;BVL;Maastricht;0,000;0,047;2017-06-28
113972486;504_55AL_18.2;BASIS;Maastricht;0,000;0,064;2017-06-28
113972487;504_55AL_18.2;BAAN;Maastricht;0,000;0,064;2017-06-28
113972489;504_55AL_18.2;BVL;Maastricht;0,000;0,064;2017-06-28
113972493;504_59BpV_18.3;BASIS;Maastricht;0,000;0,032;2017-06-28
113972494;504_59BpV_18.3;BAAN;Maastricht;0,000;0,032;2017-06-28
113972496;504_59BpV_18.3;BVL;Maastricht;0,000;0,032;2017-06-28
113972499;613_175BV_75.4;BVL;Gelderse Vallei;0,000;0,328;2017-06-28
113972501;586_325AR_81.3;BASIS;Amsterdam;0,000;0,045;2017-06-28
113972502;586_325AR_81.3;BAAN;Amsterdam;0,000;0,045;2017-06-28
113972873;204_301V_12.6;BASIS;Overijssel;0,000;10,030;2017-06-28
113972875;522_203AR_57.9;BAAN;Alkmaar;0,000;0,155;2017-06-28
113972876;522_201BL_58.0;BASIS;Alkmaar;0,000;0,120;2017-06-28
113972880;522_201BL_58.0;BVL;Alkmaar;0,000;0,120;2017-06-28
113972882;522_201BL_58.0;BAAN;Alkmaar;0,000;0,120;2017-06-28
113972885;506_247AL_45.1;BASIS;Amersfoort;0,000;0,106;2017-06-28
113972886;506_247AL_45.1;BAAN;Amersfoort;0,000;0,106;2017-06-28
113972887;506_247AL_45.1;BVL;Amersfoort;0,000;0,106;2017-06-28
113973173;021_57AL_68.3;BVL;Gelderse Vallei;0,000;0,059;2017-06-28
113973176;017_423L_39.9;BASIS;Gelderse Vallei;0,000;0,802;2017-06-28
113973177;017_423L_39.9;BAAN;Gelderse Vallei;0,000;0,802;2017-06-28
113973180;017_423L_39.9;BVL;Gelderse Vallei;0,000;0,802;2017-06-28
113973183;017_421BV_40.0;BASIS;Gelderse Vallei;0,000;0,738;2017-06-28
113973184;017_421BV_40.0;BAAN;Gelderse Vallei;0,000;0,738;2017-06-28
113973187;017_421BV_40.0;BVL;Gelderse Vallei;0,000;0,738;2017-06-28
113973191;127_295BV_8.3;BVL;Goes;0,000;0,025;2017-06-28
113973192;127_295BV_8.3;BAAN;Goes;0,000;0,025;2017-06-28
113973193;127_295BV_8.3;BASIS;Goes;0,000;0,025;2017-06-28
113972148;120_23AR_8.6;BAAN;Roosendaal;0,000;6,702;2017-06-28
113972149;120_23AR_8.6;BASIS;Roosendaal;0,000;6,702;2017-06-28
113972152;527_59BR_16.9;BVL;Haarlem;0,000;0,064;2017-06-28
113972155;527_59BR_16.9;BASIS;Haarlem;0,000;0,064;2017-06-28
113972157;527_59BR_16.9;BAAN;Haarlem;0,000;0,064;2017-06-28
113972504;586_325AR_81.3;BVL;Amsterdam;0,000;0,045;2017-06-28
113972507;047_33BV_41.9;BVL;Den Bosch;0,000;0,005;2017-06-28
113972509;047_33BV_41.9;BASIS;Den Bosch;0,000;0,005;2017-06-28
113972510;047_33BV_41.9;BAAN;Den Bosch;0,000;0,005;2017-06-28
113972514;047_35AL_41.9;BVL;Den Bosch;0,000;0,064;2017-06-28
113972516;047_35AL_41.9;BASIS;Den Bosch;0,000;0,064;2017-06-28
113972517;047_35AL_41.9;BAAN;Den Bosch;0,000;0,064;2017-06-28
113972521;047_7AR_41.1;BVL;Den Bosch;0,000;0,066;2017-06-28
113972523;047_7AR_41.1;BASIS;Den Bosch;0,000;0,066;2017-06-28
113972524;047_7AR_41.1;BAAN;Den Bosch;0,000;0,066;2017-06-28
113972528;047_3AR_40.9;BVL;Den Bosch;0,000;0,065;2017-06-28
113972530;047_3AR_40.9;BASIS;Den Bosch;0,000;0,065;2017-06-28
113972531;047_3AR_40.9;BAAN;Den Bosch;0,000;0,065;2017-06-28
113972534;524_293AL_71.3;BVL;Alkmaar;0,000;0,127;2017-06-28
113958437;586_295BqV_81.3;BASIS;Amsterdam;0,000;0,031;2017-06-28
113958438;586_295BqV_81.3;BAAN;Amsterdam;0,000;0,031;2017-06-28
113958440;586_295BqV_81.3;BVL;Amsterdam;0,000;0,031;2017-06-28
113958801;586_153BV_80.9;BASIS;Amsterdam;0,000;0,173;2017-06-28
113958802;586_153BV_80.9;BAAN;Amsterdam;0,000;0,173;2017-06-28
113958804;586_153BV_80.9;BVL;Amsterdam;0,000;0,173;2017-06-28
113959115;470_1105L_300.6;BAAN;Europoort;0,000;0,747;2017-06-28
113959117;470_1105L_300.6;BVL;Europoort;0,000;0,747;2017-06-28
113959121;012_363R_33.4;BVL;Drenthe;0,000;0,689;2017-06-28
113958132;203_471R_75.4;BAAN;Overijssel;0,000;0,370;2017-06-28
113965679;163_1039AR_44.3;BASIS;Europoort;0,000;0,052;2017-06-28
113965680;163_1039AR_44.3;BAAN;Europoort;0,000;0,052;2017-06-28
113965682;163_1039AR_44.3;BVL;Europoort;0,000;0,052;2017-06-28
113965686;163_961V_44.4;BVL;Dordrecht;0,000;0,287;2017-06-28
113965690;163_961V_44.4;BAAN;Dordrecht;0,000;0,287;2017-06-28
113965691;163_961V_44.4;BASIS;Dordrecht;0,000;0,287;2017-06-28
113965693;664_907BV_43.3;BVL;Dordrecht;0,000;1,111;2017-06-28
113966004;486_85R_205.2;BVL;Amsterdam;0,000;0,407;2017-06-28
113966007;475_983R_0.7;BASIS;Europoort;0,000;0,074;2017-06-28
113966008;475_983R_0.7;BAAN;Europoort;0,000;0,074;2017-06-28
113966010;475_983R_0.7;BVL;Europoort;0,000;0,074;2017-06-28
113966014;475_984L_0.8;BASIS;Europoort;0,000;0,431;2017-06-28
113966015;475_984L_0.8;BAAN;Europoort;0,000;0,431;2017-06-28
113966017;475_984L_0.8;BVL;Europoort;0,000;0,431;2017-06-28
113975804;127_435BV_54.0;BVL;Goes;0,000;7,679;2017-06-28
113975806;054_1351AR_53.3;BASIS;Boxtel;0,000;0,077;2017-06-28
113975807;054_1351BL_53.4;BVL;Boxtel;0,000;0,212;2017-06-28
113976160;054_1273AL_43.1;BAAN;Boxtel;0,000;0,341;2017-06-28
113976162;054_1273AL_43.1;BASIS;Boxtel;0,000;0,341;2017-06-28
113976163;617_1253BV_42.6;BVL;Boxtel;0,000;0,573;2017-06-28
113976167;617_1253BV_42.6;BAAN;Boxtel;0,000;0,573;2017-06-28
113976169;617_1253BV_42.6;BASIS;Boxtel;0,000;0,573;2017-06-28
113976171;081_961R_74.4;BASIS;Amsterdam;0,000;0,036;2017-06-28
113976172;081_961R_74.4;BAAN;Amsterdam;0,000;0,036;2017-06-28
113976174;081_961R_74.4;BVL;Amsterdam;0,000;0,036;2017-06-28
113967506;476_87V_200.8;BASIS;Europoort;0,000;0,303;2017-06-28
113967507;476_87V_200.8;BAAN;Europoort;0,000;0,303;2017-06-28
