ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG;BEGRENZERNAAM_BEGIN;BEGRENZERNAAM_EIND;BEGRENZERTYPE_BEGIN;BEGRENZERTYPE_EIND
113834010;563_175AR_57.3;175A;W;0,000;0,029;2017-06-27;1:9;1,33;175A;175A;WISSEL;WISSEL
113834012;531_883L_1.4;883;W;0,000;0,029;2017-06-27;1:9;1,33;883;883;WISSEL;WISSEL
113834013;437_957R_0.8;957;W;0,000;0,029;2017-06-27;1:9;1,33;957;957;WISSEL;WISSEL
113834015;555_523AqV_83.3;523B/523A;W;0,000;0,032;2017-06-27;1:9;7,17;523B/523A;523B/523A;WISSEL;WISSEL
113834016;805_515R_100.0;515;W;0,000;0,029;2017-06-27;1:9;1,33;515;515;WISSEL;WISSEL
113834017;470_185R_305.8;186;W;0,037;0,064;2017-06-27;1:9;1,33;186;186;WISSEL;WISSEL
113834018;070_307R_25.9;307;W;0,000;0,028;2017-06-27;1:9;1,33;307;307;WISSEL;WISSEL
113834019;653_905R_102.1;905;W;0,000;0,028;2017-06-27;1:9;1,33;905;905;WISSEL;WISSEL
113834020;520_115AR_0.4;207;W;0,628;0,656;2017-06-27;1:9;1,33;207;207;WISSEL;WISSEL
113834021;563_167AL_56.8;167B;W;0,056;0,103;2017-06-27;1:15;1,33;167B;167B;WISSEL;WISSEL
113834023;557_3AL_28.1;3A;W;0,000;0,029;2017-06-27;1:9;1,33;3A;3A;WISSEL;WISSEL
113834024;553_923R_21.5;923;W;0,000;0,026;2017-06-27;1:8;1,33;923;923;WISSEL;WISSEL
113834025;114_407AL_54.0;407A;W;0,000;0,039;2017-06-27;1:12;1,33;407A;407A;WISSEL;WISSEL
113833723;127_325BV_13.3;327;W;0,000;0,029;2017-06-27;1:9;1,33;327;327;WISSEL;WISSEL
113833724;550_910AR_25.8;910A/910B;W;0,000;0,016;2017-06-27;1:9;7,17;910A/910B;910A/910B;WISSEL;WISSEL
113833725;089_295AL_46.4;295A;W;0,000;0,100;2017-06-27;1:34.7;2,53;295A;295A;WISSEL;WISSEL
113833726;609_13BV_29.1;17B;W;0,085;0,133;2017-06-27;1:15;1,33;17B;17B;WISSEL;WISSEL
113833727;603_185R_3.4;904A/904B;W;0,293;0,310;2017-06-27;1:9;7,17;904A/904B;904A/904B;WISSEL;WISSEL
113833730;608_65AR_88.8;65A;W;0,000;0,043;2017-06-27;1:15;1,33;65A;65A;WISSEL;WISSEL
113833731;805_516L_100.2;516;W;0,000;0,029;2017-06-27;1:9;1,33;516;516;WISSEL;WISSEL
113833732;163_1017L_43.5;1031A/1031B;W;0,460;0,476;2017-06-27;1:9;7,17;1031A/1031B;1031A/1031B;WISSEL;WISSEL
113833734;531_879R_1.6;879;W;0,000;0,029;2017-06-27;1:9;1,33;879;879;WISSEL;WISSEL
113833735;588_825L_1.8;825;W;0,000;0,029;2017-06-27;1:9;1,33;825;825;WISSEL;WISSEL
113833736;517_189AL_0.1;189B;W;0,023;0,051;2017-06-27;1:9;1,33;189B;189B;WISSEL;WISSEL
113833737;506_133BqV_44.1;135A/133B;W;0,000;0,034;2017-06-27;1:9;7,17;135A/133B;135A/133B;WISSEL;WISSEL
113835120;478_1355V_3.0;1359;W;0,036;0,069;2017-06-27;1:9;1,33;1359;1359;WISSEL;WISSEL
113838715;543_175AL_45.3;177A/175B;W;0,025;0,041;2017-06-27;1:9;7,17;177A/175B;177A/175B;WISSEL;WISSEL
113838717;093_1007L_5.8;1007;W;0,000;0,048;2017-06-27;1:15;1,33;1007;1007;WISSEL;WISSEL
113838718;624_223AL_32.8;223A;W;0,000;0,029;2017-06-27;1:9;1,33;223A;223A;WISSEL;WISSEL
113838719;135_2237L_15.4;2243/2239;W;0,037;0,054;2017-06-27;1:9;7,17;2243/2239;2243/2239;WISSEL;WISSEL
113838721;517_35BqV_69.1;41A/35B;W;0,000;0,034;2017-06-27;1:9;7,17;41A/35B;41A/35B;WISSEL;WISSEL
113838722;609_61AR_28.1;61B;W;0,032;0,060;2017-06-27;1:9;1,33;61B;61B;WISSEL;WISSEL
113838723;122_7V_3.0;65;W;0,160;0,188;2017-06-27;1:9;1,33;65;65;WISSEL;WISSEL
113838725;817_74L_205.2;74;W;0,000;0,029;2017-06-27;1:9;1,33;74;74;WISSEL;WISSEL
113838727;116_1349AL_31.9;1349A;W;0,000;0,047;2017-06-27;1:15;1,33;1349A;1349A;WISSEL;WISSEL
113838728;940_363V_43.1;367;W;0,024;0,052;2017-06-27;1:9;1,33;367;367;WISSEL;WISSEL
113838729;047_33AL_41.9;33A/31;W;0,000;0,017;2017-06-27;1:9;7,17;33A/31;33A/31;WISSEL;WISSEL
113838730;531_2677L_34.7;3881;W;5,573;5,602;2017-06-27;1:9;1,33;3881;3881;WISSEL;WISSEL
113838731;553_271BV_21.9;319;W;0,570;0,618;2017-06-27;1:15;1,33;319;319;WISSEL;WISSEL
113838734;950_19R_6.5;646;W;0,586;0,612;2017-06-27;1:9;1,33;646;646;WISSEL;WISSEL
113838735;002_347AL_50.6;347A;W;0,000;0,047;2017-06-27;1:15;1,33;347A;347A;WISSEL;WISSEL
113838737;609_129AR_26.8;129B;W;0,055;0,102;2017-06-27;1:15;1,33;129B;129B;WISSEL;WISSEL
113837037;924_3239AL_34.1;3251/3239B;W;0,025;0,041;2017-06-27;1:9;7,17;3251/3239B;3251/3239B;WISSEL;WISSEL
113837038;542_1277AR_30.0;1277A/1267B;W;0,000;0,017;2017-06-27;1:9;7,17;1277A/1267B;1277A/1267B;WISSEL;WISSEL
113837039;517_65L_69.2;69/67B;W;0,038;0,054;2017-06-27;1:9;7,17;69/67B;69/67B;WISSEL;WISSEL
113837040;950_927L_17.5;927;W;0,000;0,029;2017-06-27;1:9;1,33;927;927;WISSEL;WISSEL
113837041;817_907L_115.3;941;W;0,857;0,885;2017-06-27;1:9;1,33;941;941;WISSEL;WISSEL
113837042;620_83AR_42.3;97B;W;0,345;0,384;2017-06-27;1:12;1,33;97B;97B;WISSEL;WISSEL
113837043;129_36R_30.5;36;W;0,000;0,029;2017-06-27;1:9;1,33;36;36;WISSEL;WISSEL
113837044;654_397L_49.0;397;W;0,000;0,029;2017-06-27;1:9;1,33;397;397;WISSEL;WISSEL
113835034;545_901BR_22.2;901A/901B;W;0,000;0,017;2017-06-27;1:9;7,17;901A/901B;901A/901B;WISSEL;WISSEL
113835980;543_191AR_45.4;191A;W;0,000;0,029;2017-06-27;1:9;1,33;191A;191A;WISSEL;WISSEL
113835981;618_101AL_51.3;101A;W;0,000;0,029;2017-06-27;1:9;1,33;101A;101A;WISSEL;WISSEL
113835982;082_135R_1.5;135;W;0,000;0,027;2017-06-27;1:9;1,33;135;135;WISSEL;WISSEL
113835984;550_59R_25.4;107/105;W;0,565;0,581;2017-06-27;1:9;7,17;107/105;107/105;WISSEL;WISSEL
113835985;127_391AL_48.5;391A;W;0,000;0,027;2017-06-27;1:9;1,33;391A;391A;WISSEL;WISSEL
113835987;485_58AL_100.9;59A/59B;W;0,021;0,036;2017-06-27;1:9;7,17;59A/59B;59A/59B;WISSEL;WISSEL
113835988;545_994L_22.1;994;W;0,000;0,028;2017-06-27;1:9;1,33;994;994;WISSEL;WISSEL
113835989;531_2713R_35.5;2713/2711;W;0,000;0,017;2017-06-27;1:9;7,17;2713/2711;2713/2711;WISSEL;WISSEL
113835991;054_1011AR_57.6;1011A;W;0,000;0,047;2017-06-27;1:15;1,33;1011A;1011A;WISSEL;WISSEL
113835992;940_397R_43.4;397;W;0,000;0,028;2017-06-27;1:9;1,33;397;397;WISSEL;WISSEL
113835993;564_960V_24.2;961;W;0,013;0,040;2017-06-27;1:9;1,33;961;961;WISSEL;WISSEL
113835994;027_931R_147.6;1163B;W;1,394;1,442;2017-06-27;1:15;1,33;1163B;1163B;WISSEL;WISSEL
113835997;478_1023AR_0.1;1023A;W;0,000;0,029;2017-06-27;1:9;1,33;1023A;1023A;WISSEL;WISSEL
113835998;011_822V_68.7;823;W;0,012;0,041;2017-06-27;1:9;1,33;823;823;WISSEL;WISSEL
113836000;011_297AR_70.1;299B;W;0,143;0,176;2017-06-27;1:9;1,33;299B;299B;WISSEL;WISSEL
113836001;520_53L_0.1;53;W;0,000;0,029;2017-06-27;1:9;1,33;53;53;WISSEL;WISSEL
113836949;536_225BqV_60.7;233A/225B;W;0,000;0,032;2017-06-27;1:9;7,17;233A/225B;233A/225B;WISSEL;WISSEL
113836950;017_421AL_39.9;421B;W;0,036;0,064;2017-06-27;1:9;1,33;421B;421B;WISSEL;WISSEL
113836951;524_245L_69.8;245;W;0,000;0,043;2017-06-27;1:15 SYM;1,33;245;245;WISSEL;WISSEL
113836952;120_23BV_8.7;41B;W;6,674;6,702;2017-06-27;1:9;1,33;41B;41B;WISSEL;WISSEL
113836953;664_143AL_43.1;143A/141B;W;0,000;0,016;2017-06-27;1:9;7,17;143A/141B;143A/141B;WISSEL;WISSEL
113836954;950_95pV_41.6;97A/95;W;0,000;0,032;2017-06-27;1:9;7,17;97A/95;97A/95;WISSEL;WISSEL
113836955;555_255BpV_83.5;257/255B;W;0,000;0,031;2017-06-27;1:9;7,17;257/255B;257/255B;WISSEL;WISSEL
113835413;564_1339R_23.6;1345;W;0,036;0,064;2017-06-27;1:9;1,33;1345;1345;WISSEL;WISSEL
113835414;545_916ApV_21.9;916A/916B;W;0,000;0,034;2017-06-27;1:9;7,17;916A/916B;916A/916B;WISSEL;WISSEL
113835415;514_33BV_17.5;41/39A;W;0,001;0,016;2017-06-27;1:9;7,17;41/39A;41/39A;WISSEL;WISSEL
113835416;602_215L_77.1;215;W;0,000;0,047;2017-06-27;1:15;1,33;215;215;WISSEL;WISSEL
113836091;940_395R_43.3;395;W;0,000;0,029;2017-06-27;1:9;1,33;395;395;WISSEL;WISSEL
113836092;614_2141R_47.6;2141;W;0,000;0,029;2017-06-27;1:9;1,33;2141;2141;WISSEL;WISSEL
113836093;950_55AL_40.7;55A;W;0,000;0,028;2017-06-27;1:9;1,33;55A;55A;WISSEL;WISSEL
113836094;080_3251L_6.1;3253;W;0,154;0,291;2017-06-27;1:39.1;3,33;3253;3253;WISSEL;WISSEL
113836096;950_35L_6.2;91;W;0,672;0,701;2017-06-27;1:9;1,33;91;91;WISSEL;WISSEL
113836097;107_135AR_12.1;135A;W;0,000;0,029;2017-06-27;1:9;1,33;135A;135A;WISSEL;WISSEL
113836100;817_51R_300.5;51;W;0,000;0,029;2017-06-27;1:9;1,33;51;51;WISSEL;WISSEL
113836101;522_147BR_57.4;901;W;0,072;0,100;2017-06-27;1:9;1,33;901;901;WISSEL;WISSEL
113836102;127_395BR_48.7;395B;W;0,000;0,029;2017-06-27;1:9;1,33;395B;395B;WISSEL;WISSEL
113836103;553_201L_21.0;217A/215B;W;0,232;0,249;2017-06-27;1:9;7,17;217A/215B;217A/215B;WISSEL;WISSEL
113836104;924_3253BpV_34.2;3263A/3253B;W;0,000;0,032;2017-06-27;1:9;7,17;3263A/3253B;3263A/3253B;WISSEL;WISSEL
113836105;073_1135L_3.1;1139;W;0,404;0,443;2017-06-27;1:12;1,33;1139;1139;WISSEL;WISSEL
113836106;478_1167R_0.8;1223;W;0,869;0,897;2017-06-27;1:9;1,33;1223;1223;WISSEL;WISSEL
113836107;924_343R_36.0;343;W;0,000;0,029;2017-06-27;1:9;1,33;343;343;WISSEL;WISSEL
113836108;555_253V_83.4;293A;W;0,026;0,064;2017-06-27;1:12;1,33;293A;293A;WISSEL;WISSEL
113836110;542_1163R_29.0;1163;W;0,000;0,039;2017-06-27;1:9;1,33;1163;1163;WISSEL;WISSEL
113836111;433_47R_5.6;47;W;0,000;0,029;2017-06-27;1:9;1,33;47;47;WISSEL;WISSEL
113836113;527_115R_17.4;115/113B;W;0,000;0,018;2017-06-27;1:10;1,33;115/113B;115/113B;WISSEL;WISSEL
113836114;555_387R_84.4;387;W;0,000;0,038;2017-06-27;1:12;1,33;387;387;WISSEL;WISSEL
113836115;513_123BpV_26.1;133A/123B;W;0,000;0,034;2017-06-27;1:9;7,17;133A/123B;133A/123B;WISSEL;WISSEL
113836116;926_2050R_1.0;2050;W;0,000;0,027;2017-06-27;1:8;1,33;2050;2050;WISSEL;WISSEL
113838692;534_1049BV_45.6;1095B;W;0,392;0,439;2017-06-27;1:15;1,33;1095B;1095B;WISSEL;WISSEL
113838693;506_572R_43.7;638;W;0,594;0,621;2017-06-27;1:9;1,33;638;638;WISSEL;WISSEL
113834822;620_55ApV_42.1;55A/57;W;0,000;0,034;2017-06-27;1:9;7,17;55A/57;55A/57;WISSEL;WISSEL
113834823;536_327AR_61.9;327B;W;0,034;0,063;2017-06-27;1:9;1,33;327B;327B;WISSEL;WISSEL
113834824;132_943L_49.2;943;W;0,000;0,029;2017-06-27;1:9;1,33;943;943;WISSEL;WISSEL
113834825;057_1BL_5.6;1B;W;0,000;0,027;2017-06-27;1:9;1,33;1B;1B;WISSEL;WISSEL
113834826;564_1351L_23.8;1351;W;0,000;0,029;2017-06-27;1:9;1,33;1351;1351;WISSEL;WISSEL
113834827;817_1225L_115.1;1225;W;0,000;0,027;2017-06-27;1:9;1,33;1225;1225;WISSEL;WISSEL
113834830;503_87AL_44.0;87A;W;0,000;0,029;2017-06-27;1:9;1,33;87A;87A;WISSEL;WISSEL
113834832;586_143AL_80.8;143A;W;0,000;0,027;2017-06-27;1:9;1,33;143A;143A;WISSEL;WISSEL
113834833;950_945L_12.7;945;W;0,000;0,029;2017-06-27;1:9;1,33;945;945;WISSEL;WISSEL
113834834;625_277R_15.4;277;W;0,000;0,028;2017-06-27;1:9;1,33;277;277;WISSEL;WISSEL
113834835;654_395L_48.8;405A/403B;W;0,773;0,789;2017-06-27;1:9;7,17;405A/403B;405A/403B;WISSEL;WISSEL
113834836;618_853R_50.6;853;W;0,000;0,029;2017-06-27;1:9;1,33;853;853;WISSEL;WISSEL
113834837;550_937L_25.9;937;W;0,000;0,029;2017-06-27;1:9;1,33;937;937;WISSEL;WISSEL
113834838;543_215L_15.8;215;W;0,000;0,030;2017-06-27;1:9;1,33;215;215;WISSEL;WISSEL
113834839;517_199AR_0.0;199A/183;W;0,000;0,017;2017-06-27;1:9;7,17;199A/183;199A/183;WISSEL;WISSEL
113834840;534_1119AR_46.5;1119A;W;0,000;0,029;2017-06-27;1:9;1,33;1119A;1119A;WISSEL;WISSEL
113834841;525_972L_78.5;984;W;0,403;0,432;2017-06-27;1:9 SYM;1,33;984;984;WISSEL;WISSEL
113834842;545_97L_22.5;97;W;0,000;0,027;2017-06-27;1:9;1,33;97;97;WISSEL;WISSEL
113834843;817_1279AR_200.7;1279B;W;0,040;0,069;2017-06-27;1:9;1,33;1279B;1279B;WISSEL;WISSEL
113834844;589_3207R_4.9;3271;W;1,718;1,818;2017-06-27;1:34.7;2,53;3271;3271;WISSEL;WISSEL
113834845;510_401R_9.7;403;W;0,031;0,060;2017-06-27;1:9;1,33;403;403;WISSEL;WISSEL
113834846;950_955R_40.8;955;W;0,000;0,027;2017-06-27;1:9;1,33;955;955;WISSEL;WISSEL
113834847;536_311BpV_61.6;315A/311B;W;0,000;0,031;2017-06-27;1:9;1,33;315A/311B;315A/311B;WISSEL;WISSEL
113837472;139_5005AL_177.4;5005B;W;0,103;0,131;2017-06-27;1:9;1,33;5005B;5005B;WISSEL;WISSEL
113838298;501_938V_80.5;939;W;0,000;0,026;2017-06-27;1:9;1,33;939;939;WISSEL;WISSEL
113838299;564_427AL_23.5;427A;W;0,000;0,029;2017-06-27;1:9;1,33;427A;427A;WISSEL;WISSEL
113838300;924_13-14L_35.3;3335;W;0,945;0,974;2017-06-27;1:9;1,33;3335;3335;WISSEL;WISSEL
113838301;517_31BV_69.0;41B;W;0,047;0,079;2017-06-27;1:9;1,33;41B;41B;WISSEL;WISSEL
113838302;588_813AR_1.9;813A/813B;W;0,000;0,016;2017-06-27;1:9;7,17;813A/813B;813A/813B;WISSEL;WISSEL
113838303;927_937R_906.0;958;W;0,435;0,463;2017-06-27;1:9;1,33;958;958;WISSEL;WISSEL
113838846;486_954L_75.1;954;W;0,000;0,029;2017-06-27;1:9;1,33;954;954;WISSEL;WISSEL
113838847;560_1273AR_24.9;1275B/1273A;W;0,000;0,017;2017-06-27;1:9;7,17;1275B/1273A;1275B/1273A;WISSEL;WISSEL
113838848;531_867R_1.6;867;W;0,000;0,029;2017-06-27;1:9;1,33;867;867;WISSEL;WISSEL
113838849;522_201AL_57.9;223;W;0,158;0,206;2017-06-27;1:15;1,33;223;223;WISSEL;WISSEL
113838850;817_975L_200.3;975;W;0,000;0,029;2017-06-27;1:9;1,33;975;975;WISSEL;WISSEL
113838852;607_73L_43.8;75;W;0,095;0,123;2017-06-27;1:9;1,33;75;75;WISSEL;WISSEL
113838853;555_281BqV_83.6;285A/281B;W;0,000;0,031;2017-06-27;1:9;7,17;285A/281B;285A/281B;WISSEL;WISSEL
113838854;586_2527AL_80.2;2539A/2527B;W;0,024;0,041;2017-06-27;1:9;7,17;2539A/2527B;2539A/2527B;WISSEL;WISSEL
113838856;508_934L_90.8;935;W;0,066;0,095;2017-06-27;1:9;1,33;935;935;WISSEL;WISSEL
113838857;163_273R_44.5;1043A/1043B;W;0,064;0,080;2017-06-27;1:9;7,17;1043A/1043B;1043A/1043B;WISSEL;WISSEL
113838858;924_3533pV_35.3;3535/3533;W;0,000;0,034;2017-06-27;1:9;7,17;3535/3533;3535/3533;WISSEL;WISSEL
113838859;502_247R_100.3;247;W;0,000;0,029;2017-06-27;1:9;1,33;247;247;WISSEL;WISSEL
113838861;543_193R_45.5;193;W;0,000;0,028;2017-06-27;1:9;1,33;193;193;WISSEL;WISSEL
113838862;517_81R_69.4;81;W;0,000;0,029;2017-06-27;1:9;1,33;81;81;WISSEL;WISSEL
113838863;504_59BL_18.3;61A;W;0,025;0,052;2017-06-27;1:9;1,33;61A;61A;WISSEL;WISSEL
113838865;924_3279L_34.3;3279/3263B;W;0,000;0,015;2017-06-27;1:9;7,17;3279/3263B;3279/3263B;WISSEL;WISSEL
113838866;618_117AL_51.1;117B/119A;W;0,024;0,041;2017-06-27;1:9;7,17;117B/119A;117B/119A;WISSEL;WISSEL
113837397;609_81AL_27.9;79B/81A;W;0,000;0,016;2017-06-27;1:9;7,17;79B/81A;79B/81A;WISSEL;WISSEL
113837398;133_1111L_18.2;1111;W;0,000;0,099;2017-06-27;1:34.7;2,53;1111;1111;WISSEL;WISSEL
113837399;603_918L_3.2;918;W;0,000;0,029;2017-06-27;1:9;1,33;918;918;WISSEL;WISSEL
113837942;120_800V_200.7;909;W;1,044;1,076;2017-06-27;1:9;1,33;909;909;WISSEL;WISSEL
113837943;502_281AR_101.2;281A;W;0,000;0,048;2017-06-27;1:15;1,33;281A;281A;WISSEL;WISSEL
113837944;950_133R_7.2;671;W;0,137;0,164;2017-06-27;1:9;1,33;671;671;WISSEL;WISSEL
113837945;520_163L_36.6;163;W;0,000;0,032;2017-06-27;1:9;1,33;163;163;WISSEL;WISSEL
113837946;924_3577L_35.7;3577;W;0,000;0,029;2017-06-27;1:9;1,33;3577;3577;WISSEL;WISSEL
113837947;517_125L_69.4;165;W;0,668;0,697;2017-06-27;1:9;1,33;165;165;WISSEL;WISSEL
113837949;624_207AR_32.5;209;W;0,052;0,090;2017-06-27;1:12;1,33;209;209;WISSEL;WISSEL
113837950;135_2001L_39.4;2001;W;0,000;0,048;2017-06-27;1:15;1,33;2001;2001;WISSEL;WISSEL
113838619;801_952L_8.0;953;W;0,045;0,073;2017-06-27;1:9;1,33;953;953;WISSEL;WISSEL
113838621;618_63R_51.6;181;W;0,611;0,644;2017-06-27;1:9;1,33;181;181;WISSEL;WISSEL
113838622;613_175AR_75.3;175B;W;0,032;0,061;2017-06-27;1:9;1,33;175B;175B;WISSEL;WISSEL
113838623;201_137BR_37.4;137B;W;0,000;0,029;2017-06-27;1:9;1,33;137B;137B;WISSEL;WISSEL
113838624;950_5R_6.1;5;W;0,000;0,029;2017-06-27;1:9;1,33;5;5;WISSEL;WISSEL
113838625;105_453L_29.0;465B;W;0,334;0,363;2017-06-27;1:9;1,33;465B;465B;WISSEL;WISSEL
113838626;950_55BpV_40.8;59A/55B;W;0,000;0,031;2017-06-27;1:9;7,17;59A/55B;59A/55B;WISSEL;WISSEL
113838627;553_223R_21.3;223;W;0,000;0,033;2017-06-27;1:9;1,33;223;223;WISSEL;WISSEL
113838628;924_3593AL_35.8;3593A;W;0,000;0,029;2017-06-27;1:9;1,33;3593A;3593A;WISSEL;WISSEL
113838629;924_912L_33.6;914;W;0,239;0,266;2017-06-27;1:9;1,33;914;914;WISSEL;WISSEL
113836928;545_925L_22.3;925;W;0,000;0,029;2017-06-27;1:9;1,33;925;925;WISSEL;WISSEL
113836929;805_7105V_102.1;7107;W;0,246;0,275;2017-06-27;1:9;1,33;7107;7107;WISSEL;WISSEL
113836930;950_913R_17.1;913;W;0,000;0,029;2017-06-27;1:9;1,33;913;913;WISSEL;WISSEL
113836932;514_63L_17.4;63;W;0,000;0,029;2017-06-27;1:9;1,33;63;63;WISSEL;WISSEL
113834056;950_613L_7.1;632;W;0,682;0,710;2017-06-27;1:9;1,33;632;632;WISSEL;WISSEL
