ID;OBJECTTYPE;SPOORTAK_IDENTIFICATIE;GEOCODE_BEGIN;SUBCODE_BEGIN;NAAM_GEOCODE_BEGIN;KM_BEGIN;NR_BEGIN;KANTCODE_BEGIN;GEOCODE_EIND;SUBCODE_EIND;NAAM_GEOCODE_EIND;KM_EIND;NR_EIND;KANTCODE_EIND;NR_SUB;LENGTE;OBEGINTIJD;BEHEERDER;LENGTE_GEOM
412164;--VERVALLEN--;950_1951R_26.6;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,648;1951;R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,487;SJ_1951R;V;;0,162;2015-01-09;ProRail;0,162211
412165;--VERVALLEN--;950_1951V_26.6;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,648;1951;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,742;1952;L;;0,094;2015-01-09;ProRail;0,093714
412166;--VERVALLEN--;924_3277R_34.2;924;a;Kijfhoek;34,216;3277;R;924;a;Kijfhoek;34,319;3311;V;;0,113;2015-01-09;ProRail;0,112914
412167;--VERVALLEN--;924_2355AL_35.7;924;a;Kijfhoek;35,748;2355A;L;924;a;Kijfhoek;36,694;2367B;L;;0,947;2015-01-09;ProRail;0,946881
412168;--VERVALLEN--;924_2355AR_35.7;924;a;Kijfhoek;35,748;2355A;R;924;a;Kijfhoek;35,825;2355B;R;;0,064;2015-01-09;ProRail;0,064078
412169;--VERVALLEN--;924_3279L_34.3;924;a;Kijfhoek;34,276;3279;LE;924;a;Kijfhoek;34,303;3281;V;;0,015;2015-01-09;ProRail;0,015418
412170;--VERVALLEN--;924_3263BqV_34.3;924;a;Kijfhoek;34,303;3263B;L+R;924;a;Kijfhoek;34,276;3279;L+R;q;0,031;2015-01-09;ProRail;0,031365
412171;--VERVALLEN--;924_3319L_34.4;924;a;Kijfhoek;34,392;3319;L;924;a;Kijfhoek;34,424;3321;V;;0,032;2015-01-09;ProRail;0,031986
412172;--VERVALLEN--;924_05-07V_35.3;924;a;Kijfhoek;35,331;05-07;V;924;a;Kijfhoek;35,362;05-11;L;;0,033;2015-01-09;ProRail;0,033018
412159;--VERVALLEN--;950_960R_12.5;950;a;Barendrecht Vork - Rotterdam Maasvlakte;12,496;960;R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;12,763;SJ_960R;V;;0,277;2015-01-09;ProRail;0,277067
412173;--VERVALLEN--;924_980R_34.3;924;a;Kijfhoek;34,271;980;R;924;a;Kijfhoek;34,298;981;V;;0,029;2015-01-09;ProRail;0,029141
412174;--VERVALLEN--;924_980L_34.3;924;a;Kijfhoek;34,271;980;L;924;a;Kijfhoek;34,300;991;V;;0,031;2015-01-09;ProRail;0,031359
412175;--VERVALLEN--;561_97AR_59.7;561;;Den Haag Laan van NOI;59,680;97A;R;561;;Den Haag Laan van NOI;59,616;97B;R;;0,064;2015-01-09;ProRail;0,064065
412394;--VERVALLEN--;787_6WV_68.3;787;;Hazeldonk Grens - Noorderkempen (B);68,329;6W;V;164;;Prinsenbeek - Hazeldonk Grens;253,401;2485;L;;16,549;2015-01-09;ProRail;16,549102
412395;--VERVALLEN--;433_64L_4.7;433;;Sittard - Born;4,722;64;L;433;;Sittard - Born;5,406;84;R;;0,686;2015-01-09;ProRail;0,685696
412396;--VERVALLEN--;469_204R_201.1;469;b;Pernis;201,120;204;R;469;b;Pernis;201,657;233;V;;0,519;2015-01-09;ProRail;0,519187
412397;--VERVALLEN--;663_317BV_40.2;663;a;Rotterdam Barendrecht;40,224;317B;V;663;a;Rotterdam Barendrecht;40,381;323;V;;0,156;2015-01-09;ProRail;0,156036
412398;--VERVALLEN--;663_311AL_40.0;663;a;Rotterdam Barendrecht;39,969;311A;L;663;a;Rotterdam Barendrecht;40,075;311B;L;;0,106;2015-01-09;ProRail;0,106062
412399;--VERVALLEN--;950_1101BV_26.6;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,568;1101B;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,612;1103;V;;0,044;2015-01-09;ProRail;0,044374
412400;--VERVALLEN--;950_407AL_26.8;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,846;407A;LE;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,883;409;V;;0,022;2015-01-09;ProRail;0,021819
412401;--VERVALLEN--;950_409R_26.9;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,883;409;R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;26,923;411;V;;0,041;2015-01-09;ProRail;0,040750
412402;--VERVALLEN--;950_918V_17.3;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,260;918;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,291;919;L;;0,032;2015-01-09;ProRail;0,031511
412610;--VERVALLEN--;501_904R_79.7;501;;Groningen;79,709;904;R;501;;Groningen;79,894;SJ_904R;V;;0,185;2015-01-09;ProRail;0,185158
412611;--VERVALLEN--;161_2519R_20.4;161;;Lelystad Industrieterrein - Hattemerbroek;20,392;2519;R;161;;Lelystad Industrieterrein - Hattemerbroek;20,944;2531;L;;0,552;2015-01-09;ProRail;0,552457
412612;--VERVALLEN--;542_1151qV_29.0;542;a;Dordrecht;29,012;1151;L+R;542;a;Dordrecht;28,979;1153A;L+R;q;0,034;2015-01-09;ProRail;0,034008
412613;--VERVALLEN--;542_1151pV_29.0;542;a;Dordrecht;29,012;1151;L+R;542;a;Dordrecht;28,979;1153A;L+R;p;0,034;2015-01-09;ProRail;0,034117
412614;--VERVALLEN--;542_1171BqV_29.2;542;a;Dordrecht;29,150;1171B;L+R;542;a;Dordrecht;29,117;1177A;L+R;q;0,034;2015-01-09;ProRail;0,033552
412615;--VERVALLEN--;120_9AV_7.7;120;a;Lage Zwaluwe - Roosendaal;7,674;9A;V;625;b;Lage Zwaluwe;14,324;311A;L;;7,057;2015-01-09;ProRail;7,057162
412616;--VERVALLEN--;531_1303BqV_34.7;531;c;Utrecht Centraal;34,697;1303B;L+R;531;c;Utrecht Centraal;34,664;1307A;L+R;q;0,034;2015-01-09;ProRail;0,033670
412617;--VERVALLEN--;531_1307AR_34.7;531;c;Utrecht Centraal;34,664;1307A;RE;531;c;Utrecht Centraal;34,739;1307B;R;;0,057;2015-01-09;ProRail;0,056943
412618;--VERVALLEN--;114_409V_53.8;114;a;Rotterdam Kleiweg - Rotterdam Westelijke Splitsing;53,787;409;V;114;a;Rotterdam Kleiweg - Rotterdam Westelijke Splitsing;53,752;411A;V;;0,035;2015-01-09;ProRail;0,034728
412787;--VERVALLEN--;900_25L_200.7;900;;Amersfoort Hoofdwerkplaats;200,673;25;L;900;;Amersfoort Hoofdwerkplaats;200,380;508;L;;0,299;2015-01-09;ProRail;0,299081
412788;--VERVALLEN--;940_391BpV_43.3;940;;Amersfoort Bokkeduinen;43,332;391B;L+R;940;;Amersfoort Bokkeduinen;43,300;393;L+R;p;0,034;2015-01-09;ProRail;0,033721
412789;--VERVALLEN--;940_391BqV_43.3;940;;Amersfoort Bokkeduinen;43,332;391B;L+R;940;;Amersfoort Bokkeduinen;43,300;393;L+R;q;0,034;2015-01-09;ProRail;0,033773
412790;--VERVALLEN--;940_391AL_43.2;940;;Amersfoort Bokkeduinen;43,248;391A;LE;940;;Amersfoort Bokkeduinen;43,332;391B;LE;;0,051;2015-01-09;ProRail;0,051329
412791;--VERVALLEN--;924_353AL_36.2;924;a;Kijfhoek;36,232;353A;LE;924;a;Kijfhoek;36,437;357A;RE;;0,175;2015-01-09;ProRail;0,174984
412792;--VERVALLEN--;924_3603L_35.8;924;a;Kijfhoek;35,796;3603;LE;924;a;Kijfhoek;36,694;3735;R;;0,893;2015-01-09;ProRail;0,892623
412793;--VERVALLEN--;143_75V_17.2;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,163;75;V;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,210;77;V;;0,048;2015-01-09;ProRail;0,047598
412794;--VERVALLEN--;143_77R_17.2;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,210;77;R;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,595;904;L;;0,385;2015-01-09;ProRail;0,384572
412795;--VERVALLEN--;143_77L_17.2;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,210;77;L;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,497;901;V;;0,288;2015-01-09;ProRail;0,287752
412796;--VERVALLEN--;143_901R_17.5;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,497;901;R;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,533;903;V;;0,035;2015-01-09;ProRail;0,035154
412797;--VERVALLEN--;540_147BV_81.3;540;d;Rotterdam Westelijke Splitsing;81,271;147B;V;540;d;Rotterdam Westelijke Splitsing;81,289;149A;V;;0,018;2015-01-09;ProRail;0,017784
412798;--VERVALLEN--;540_149AR_81.3;540;d;Rotterdam Westelijke Splitsing;81,289;149A;R;540;d;Rotterdam Westelijke Splitsing;81,396;149B;R;;0,107;2015-01-09;ProRail;0,107291
412799;--VERVALLEN--;101_1063V_12.3;101;;Harmelen Aansl. - Woerden;12,285;1063;V;533;;Woerden;15,094;1103A;V;;2,809;2015-01-09;ProRail;2,809180
412800;--VERVALLEN--;533_1113AR_15.3;533;;Woerden;15,348;1113A;R;533;;Woerden;15,489;1113B;R;;0,140;2015-01-09;ProRail;0,140289
412993;--VERVALLEN--;927_3321R_904.4;927;;Watergraafsmeer;904,438;3321;R;927;;Watergraafsmeer;904,477;3323;V;;0,041;2015-01-09;ProRail;0,041222
412994;--VERVALLEN--;927_3221R_904.3;927;;Watergraafsmeer;904,320;3221;R;927;;Watergraafsmeer;904,408;3223;V;;0,086;2015-01-09;ProRail;0,086000
412995;--VERVALLEN--;927_3221L_904.3;927;;Watergraafsmeer;904,320;3221;L;927;;Watergraafsmeer;904,438;3321;V;;0,118;2015-01-09;ProRail;0,117854
412996;--VERVALLEN--;924_23-24V_35.3;924;a;Kijfhoek;35,297;23-24;V;924;a;Kijfhoek;35,331;23-26;L;;0,034;2015-01-09;ProRail;0,033809
412997;--VERVALLEN--;924_3311R_34.3;924;a;Kijfhoek;34,319;3311;R;924;a;Kijfhoek;34,350;3313;V;;0,032;2015-01-09;ProRail;0,032068
412998;--VERVALLEN--;924_3583BqV_35.8;924;a;Kijfhoek;35,829;3583B;L+R;924;a;Kijfhoek;35,799;3597A;L+R;q;0,032;2015-01-09;ProRail;0,031526
412999;--VERVALLEN--;924_981L_34.3;924;a;Kijfhoek;34,298;981;L;924;a;Kijfhoek;34,333;983;V;;0,035;2015-01-09;ProRail;0,035047
413000;--VERVALLEN--;924_2351V_35.5;924;a;Kijfhoek;35,483;2351;V;924;a;Kijfhoek;35,825;2355B;L;;0,324;2015-01-09;ProRail;0,324490
413001;--VERVALLEN--;924_2355BV_35.8;924;a;Kijfhoek;35,825;2355B;V;924;a;Kijfhoek;36,784;2369B;L;;0,972;2015-01-09;ProRail;0,971532
413002;--VERVALLEN--;203_1103R_52.6;203;;Mariënberg - Emmen;52,564;1103;R;203;;Mariënberg - Emmen;52,674;1105;R;;0,110;2016-08-09;ProRail;0,110040
413003;--VERVALLEN--;510_421L_10.4;510;b;Elst;10,399;421;L;512;a;Ressen = Bemmel;11,420;443;R;;1,022;2015-01-09;ProRail;1,022192
413004;--VERVALLEN--;166_2153L_135.6;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;135,557;2153;L;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;135,804;2155;L;;0,247;2015-01-09;ProRail;0,246851
413005;--VERVALLEN--;543_139AR_44.8;543;c;Hengelo;44,827;139A;RE;543;c;Hengelo;44,891;145;RE;;0,035;2015-01-09;ProRail;0,035429
413006;--VERVALLEN--;922_924R_18.0;922;;Leidschendam Lijnwerkplaats;18,038;924;R;922;;Leidschendam Lijnwerkplaats;18,078;925;V;;0,041;2015-01-09;ProRail;0,040745
413007;--VERVALLEN--;922_924L_18.0;922;;Leidschendam Lijnwerkplaats;18,038;924;L;922;;Leidschendam Lijnwerkplaats;18,095;928;V;;0,059;2015-01-09;ProRail;0,059021
413008;--VERVALLEN--;922_925R_18.1;922;;Leidschendam Lijnwerkplaats;18,078;925;R;922;;Leidschendam Lijnwerkplaats;18,105;926;V;;0,027;2015-01-09;ProRail;0,027039
413009;--VERVALLEN--;922_928R_18.1;922;;Leidschendam Lijnwerkplaats;18,095;928;R;922;;Leidschendam Lijnwerkplaats;18,121;929;V;;0,027;2015-01-09;ProRail;0,026990
413197;--VERVALLEN--;437_958R_0.8;437;a;Arnhem Goederenstation - Velperbroek Aansl.;0,790;958;R;437;a;Arnhem Goederenstation - Velperbroek Aansl.;0,753;959;V;;0,037;2015-01-09;ProRail;0,036568
413198;--VERVALLEN--;437_958L_0.8;437;a;Arnhem Goederenstation - Velperbroek Aansl.;0,790;958;L;437;a;Arnhem Goederenstation - Velperbroek Aansl.;0,247;SJ_958L;V;;0,550;2015-01-09;ProRail;0,550417
413199;--VERVALLEN--;114_411AR_53.8;114;a;Rotterdam Kleiweg - Rotterdam Westelijke Splitsing;53,752;411A;R;114;a;Rotterdam Kleiweg - Rotterdam Westelijke Splitsing;53,657;411B;R;;0,095;2015-01-09;ProRail;0,094803
413200;--VERVALLEN--;114_407AR_54.0;114;a;Rotterdam Kleiweg - Rotterdam Westelijke Splitsing;53,978;407A;R;114;a;Rotterdam Kleiweg - Rotterdam Westelijke Splitsing;53,657;411B;L;;0,318;2015-01-09;ProRail;0,318430
413201;--VERVALLEN--;143_918R_17.8;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,796;918;R;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,828;919;V;;0,035;2015-01-09;ProRail;0,035354
413202;--VERVALLEN--;143_912AL_17.9;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,886;912A;LE;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,828;919;L;;0,047;2015-01-09;ProRail;0,047019
413203;--VERVALLEN--;143_912AqV_17.9;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,886;912A;L+R;143;;Leidschenveen - Leidschendam Lijnwerkplaats;17,856;912B;L+R;q;0,034;2015-01-09;ProRail;0,033670
413204;--VERVALLEN--;536_315BV_61.6;536;;Den Haag HS;61,621;315B;V;536;;Den Haag HS;61,920;329A;V;;0,300;2015-01-09;ProRail;0,300306
413205;--VERVALLEN--;950_676L_7.3;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,274;676;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,457;679;R;;0,183;2015-01-09;ProRail;0,183222
413206;--VERVALLEN--;950_676R_7.3;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,274;676;R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,338;677;R;;0,064;2015-01-09;ProRail;0,064119
413207;--VERVALLEN--;950_677V_7.3;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,338;677;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,393;678;V;;0,055;2015-01-09;ProRail;0,055208
413208;--VERVALLEN--;751_341V_34.5;751;;Mariënberg;34,466;341;V;203;;Mariënberg - Emmen;34,500;343;V;;0,027;2015-01-09;ProRail;0,026558
413209;--VERVALLEN--;107_271AR_1.7;107;;Moordrecht Aansl. - Den Haag Binckhorst;1,670;271A;R;107;;Moordrecht Aansl. - Den Haag Binckhorst;1,892;273B;L;;0,223;2015-01-09;ProRail;0,223310
413210;--VERVALLEN--;107_273AR_1.8;107;;Moordrecht Aansl. - Den Haag Binckhorst;1,790;273A;R;107;;Moordrecht Aansl. - Den Haag Binckhorst;1,892;273B;R;;0,103;2015-01-09;ProRail;0,102971
413430;--VERVALLEN--;107_183AR_19.3;107;;Moordrecht Aansl. - Den Haag Binckhorst;19,260;183A;R;107;;Moordrecht Aansl. - Den Haag Binckhorst;19,351;183B;R;;0,092;2015-01-09;ProRail;0,091755
413431;--VERVALLEN--;114_407AL_54.0;114;a;Rotterdam Kleiweg - Rotterdam Westelijke Splitsing;53,978;407A;L;114;a;Rotterdam Kleiweg - Rotterdam Westelijke Splitsing;53,888;407B;L;;0,088;2015-01-09;ProRail;0,087956
413432;--VERVALLEN--;132_477AL_47.9;132;;Moordrecht Aansl. - Rotterdam Kleiweg;47,881;477A;L;132;;Moordrecht Aansl. - Rotterdam Kleiweg;47,817;477B;L;;0,065;2015-01-09;ProRail;0,064808
413433;--VERVALLEN--;531_2711qV_35.5;531;c;Utrecht Centraal;35,514;2711;L+R;531;c;Utrecht Centraal;35,480;2713;L+R;q;0,034;2015-01-09;ProRail;0,033670
413434;--VERVALLEN--;525_1311BL_180.6;525;c;Amsterdam Singelgracht Aansl.;180,644;1311B;L;525;c;Amsterdam Singelgracht Aansl.;180,542;1313;L;;0,102;2015-01-09;ProRail;0,102253
